"","GO0043235_receptor_complex"
"Q86U86_IDR_1100_1133",0.121976464517564
"Q86U86_IDR_1264_1397",0.132475587196204
"Q86U86_IDR_1400_1461",0.123034167926201
"Q86U86_IDR_1_43",0.124155219702639
"Q86U86_IDR_1509_1589",0.128828657045608
"Q86U86_IDR_294_379",0.128546068386234
"Q86U86_IDR_487_517",0.125663854694079
"Q86U86_IDR_904_941",0.11531998053147
"Q86U90_IDR_1_43",1
"Q86UA1_IDR_1_75",0.497167254294917
"Q86UA1_IDR_602_634",0.502832745705083
"Q86UB2_IDR_1_33",0.249527652919999
"Q86UB2_IDR_150_181",0.238698658009328
"Q86UB2_IDR_433_503",0.249891566970315
"Q86UB2_IDR_85_134",0.261882122100359
"Q86UK5_IDR_1161_1260",0.140502424411495
"Q86UK5_IDR_966_1098",0.139892785955176
"Q86UL3_IDR_1_33",0.514777369946608
"Q86UL3_IDR_62_106",0.485222630053392
"Q86UL8_IDR_1013_1128",0.173205544173087
"Q86UL8_IDR_1231_1455",0.157305074206825
"Q86UL8_IDR_206_301",0.155251006013616
"Q86UL8_IDR_554_598",0.169092432603304
"Q86UL8_IDR_688_763",0.177158185755315
"Q86UL8_IDR_869_906",0.167987757247853
"Q86UN2_IDR_306_431",1
"Q86UN3_IDR_309_420",1
"Q86UN6_IDR_1_31",1
"Q86UP0_IDR_1_38",1
"Q86UP2_IDR_1282_1357",0.356341052012345
"Q86UP2_IDR_1_639",0.317633400372086
"Q86UP2_IDR_836_1001",0.326025547615569
"Q86UP8_IDR_188_321",1
"Q86UQ0_IDR_78_181",1
"Q86UR1_IDR_220_313",1
"Q86UU1_IDR_135_724",0.507989746891661
"Q86UU1_IDR_726_1194",0.492010253108339
"Q86UU5_IDR_1_652",1
"Q86UU9_IDR_1_113",1
"Q86UV5_IDR_612_643",0.498439482108815
"Q86UV5_IDR_874_942",0.501560517891185
"Q86UW2_IDR_57_100",1
"Q86UW6_IDR_1136_1369",0.16730743459812
"Q86UW6_IDR_1437_1490",0.16949325786435
"Q86UW6_IDR_1_44",0.166631865272719
"Q86UW6_IDR_1574_1613",0.16301850878051
"Q86UW6_IDR_586_1012",0.163806845114524
"Q86UW6_IDR_95_311",0.169742088369776
"Q86UW7_IDR_1_78",1
"Q86UW9_IDR_198_405",1
"Q86UX6_IDR_1_54",0.332025950586277
"Q86UX6_IDR_391_435",0.330330067243347
"Q86UX6_IDR_438_486",0.337643982170376
"Q86UY5_IDR_297_401",1
"Q86UY8_IDR_1_50",1
"Q86UZ6_IDR_132_414",0.532699310834215
"Q86UZ6_IDR_506_584",0.467300689165785
"Q86V15_IDR_127_339",0.150212902501389
"Q86V15_IDR_380_456",0.146551544888616
"Q86V15_IDR_47_89",0.135693721350775
"Q86V48_IDR_1_1076",1
"Q86V59_IDR_131_209",0.34478447094542
"Q86V59_IDR_212_374",0.32535098205806
"Q86V59_IDR_379_439",0.32986454699652
"Q86V71_IDR_46_136",1
"Q86V86_IDR_1_31",1
"Q86V87_IDR_178_240",0.493174754594944
"Q86V87_IDR_487_536",0.506825245405056
"Q86V97_IDR_1_38",1
"Q86VB7_IDR_1106_1156",1
"Q86VD1_IDR_444_509",0.517434697917276
"Q86VD1_IDR_516_812",0.482565302082724
"Q86VE0_IDR_86_399",1
"Q86VE3_IDR_1_363",1
"Q86VF2_IDR_400_445",1
"Q86VF7_IDR_1688_1730",1
"Q86VG3_IDR_28_166",1
"Q86VH2_IDR_1141_1179",0.343715774479464
"Q86VH2_IDR_1186_1401",0.343966078707038
"Q86VH2_IDR_342_1012",0.312318146813498
"Q86VH4_IDR_341_481",0.500221365530286
"Q86VH4_IDR_540_590",0.499778634469714
"Q86VH5_IDR_342_477",0.501583772665878
"Q86VH5_IDR_543_581",0.498416227334122
"Q86VI4_IDR_1_89",1
"Q86VK4_IDR_1_183",0.359843384314654
"Q86VR2_IDR_232_466",0.511075209970924
"Q86VR7_IDR_807_867",1
"Q86VR8_IDR_1_114",1
"Q86VS3_IDR_190_260",1
"Q86VS8_IDR_192_251",0.3319716505939
"Q86VS8_IDR_388_489",0.324202206177611
"Q86VS8_IDR_643_718",0.343826143228488
"Q86VV4_IDR_1_38",0.342594475682444
"Q13769_IDR_1_47",0.502222153136358
"Q13829_IDR_271_316",1
"Q13835_IDR_1_241",1
"Q13838_IDR_1_34",1
"Q13873_IDR_512_969",1
"Q13875_IDR_68_183",1
"Q13886_IDR_1_163",1
"Q13887_IDR_155_192",0.321254155883945
"Q13887_IDR_1_82",0.314248377050431
"Q13887_IDR_211_368",0.364497467065625
"Q13895_IDR_1_121",1
"Q13905_IDR_1_87",0.423079587843615
"Q13905_IDR_211_671",0.576920412156385
"Q13946_IDR_1_135",1
"Q13950_IDR_31_97",0.498184657543421
"Q13950_IDR_459_514",0.501815342456579
"Q13951_IDR_149_182",1
"Q13956_IDR_1_49",1
"Q13972_IDR_715_875",1
"Q14003_IDR_1_86",0.333268329367235
"Q14003_IDR_203_265",0.328894657550735
"Q14003_IDR_554_702",0.33783701308203
"Q14004_IDR_1000_1399",0.521818705086426
"Q14004_IDR_1_694",0.478181294913574
"Q14005_IDR_1_207",0.344192455582342
"Q14005_IDR_306_346",0.344068893284093
"Q14005_IDR_444_1080",0.311738651133565
"Q14008_IDR_1078_1157",0.134605269513303
"Q14008_IDR_225_263",0.142327329623239
"Q14008_IDR_496_592",0.13067652943362
"Q14008_IDR_815_847",0.141484937337862
"Q14093_IDR_41_348",1
"Q14094_IDR_273_327",0.487051427535308
"Q14094_IDR_344_377",0.512948572464692
"Q14103_IDR_1_92",1
"Q14106_IDR_117_261",1
"Q14112_IDR_352_418",1
"Q14114_IDR_1_43",0.50634608621099
"Q14114_IDR_739_819",0.49365391378901
"Q14118_IDR_305_493",0.315107150099799
"Q14118_IDR_719_749",0.33604879723273
"Q14118_IDR_806_895",0.348844052667471
"Q14119_IDR_1_231",0.526548915121174
"Q14119_IDR_267_373",0.473451084878826
"Q14123_IDR_456_512",0.521211317062725
"Q14123_IDR_523_709",0.478788682937275
"Q14126_IDR_1056_1118",0.504920890472613
"Q14126_IDR_848_900",0.495079109527387
"Q14134_IDR_1_63",1
"Q14137_IDR_1_134",1
"Q14139_IDR_1_77",1
"Q14157_IDR_90_1087",0.540131997500083
"Q14159_IDR_103_258",0.496544484307579
"Q14159_IDR_1_100",0.503455515692421
"Q14161_IDR_359_635",1
"Q14162_IDR_544_830",1
"Q14165_IDR_216_292",1
"Q14181_IDR_74_165",1
"Q14183_IDR_1_87",1
"Q14184_IDR_1_124",1
"Q14185_IDR_1617_1865",1
"Q14186_IDR_21_113",0.494074111007288
"Q14186_IDR_349_410",0.505925888992712
"Q14188_IDR_355_446",0.487043790018985
"Q14188_IDR_39_129",0.512956209981015
"Q14190_IDR_347_651",1
"Q14191_IDR_1360_1406",0.506239620410532
"Q14191_IDR_303_528",0.493760379589468
"Q14194_IDR_508_572",1
"Q14195_IDR_489_570",1
"Q14201_IDR_121_232",1
"Q14318_IDR_1_89",1
"Q14320_IDR_1_60",0.518481001367379
"Q14320_IDR_62_167",0.481518998632621
"Q14324_IDR_1_49",1
"Q14332_IDR_1_32",0.58100370031047
"Q14332_IDR_152_196",0.41899629968953
"Q14416_IDR_824_872",1
"Q14432_IDR_1029_1078",0.313547843271853
"Q14432_IDR_1092_1141",0.310083507894521
"Q14432_IDR_262_664",0.376368648833626
"Q14435_IDR_1_104",1
"Q14439_IDR_343_433",1
"Q14444_IDR_1_48",0.439892977920145
"Q14444_IDR_247_709",0.560107022079855
"Q14449_IDR_1_104",0.498468752764846
"Q14449_IDR_355_432",0.501531247235154
"Q14451_IDR_1_98",0.498719516003364
"Q14451_IDR_354_427",0.501280483996636
"Q14457_IDR_29_112",1
"Q14469_IDR_1_42",0.473478609520775
"Q14527_IDR_1_53",0.268935055705927
"Q14527_IDR_172_204",0.259230921244376
"Q14527_IDR_321_394",0.238728845479366
"Q14527_IDR_397_473",0.233105177570331
"Q14532_IDR_1_51",0.5074546470997
"Q14532_IDR_405_448",0.4925453529003
"Q14533_IDR_472_505",1
"Q14534_IDR_82_121",1
"Q14541_IDR_329_408",0.500849611884578
"Q14541_IDR_86_131",0.499150388115422
"Q14542_IDR_227_280",1
"Q14549_IDR_1_265",1
"Q14562_IDR_1186_1220",0.260962508877088
"Q14562_IDR_151_260",0.232674137121507
"Q14562_IDR_328_405",0.254923961160579
"Q14562_IDR_95_148",0.251439392840825
"Q14563_IDR_729_771",1
"Q14566_IDR_662_710",1
"Q14571_IDR_1133_1170",0.334710733253298
"Q14571_IDR_926_964",0.344525429189139
"Q14624_IDR_632_664",1
"Q14626_IDR_318_389",1
"Q14641_IDR_47_118",1
"Q14643_IDR_1148_1179",0.194153696247542
"Q14643_IDR_1707_1737",0.196531540640419
"Q14643_IDR_1756_1796",0.20416955716111
"Q14643_IDR_1886_1966",0.194577869250413
"Q14643_IDR_911_975",0.210567336700515
"Q14653_IDR_115_176",1
"Q14657_IDR_1_57",1
"Q14667_IDR_1490_1541",0.335698384749041
"Q14667_IDR_2035_2109",0.331567104318108
"Q14667_IDR_2183_2235",0.33273451093285
"Q14669_IDR_1_408",0.474402869121783
"Q14669_IDR_938_1083",0.525597130878217
"Q14671_IDR_17_558",0.217880549761406
"Q14671_IDR_570_646",0.196610020213135
"Q14671_IDR_663_727",0.198123207199314
"Q14671_IDR_740_779",0.192957090556316
"Q14690_IDR_1401_1585",0.493155926344981
"Q14690_IDR_1_68",0.506844073655019
"Q14692_IDR_1222_1282",0.249613394282417
"Q14692_IDR_1_47",0.252896015992238
"Q14692_IDR_397_744",0.245250249208504
"Q14692_IDR_762_844",0.252240340516841
"Q14693_IDR_105_457",0.515578102418993
"Q14693_IDR_559_621",0.484421897581007
"Q14694_IDR_62_394",1
"Q14696_IDR_1_54",0.534538620187108
"Q14696_IDR_193_234",0.465461379812892
"Q14697_IDR_185_223",1
"Q14699_IDR_168_273",0.515221641366099
"Q14699_IDR_435_578",0.484778358633901
"Q14703_IDR_1_32",1
"Q14714_IDR_1_77",1
"Q14721_IDR_466_858",1
"Q14722_IDR_1_87",1
"Q14728_IDR_1_37",1
"Q14738_IDR_1_99",0.483592693596529
"Q14738_IDR_518_574",0.516407306403471
"Q14739_IDR_56_206",1
"Q14746_IDR_467_503",1
"Q14761_IDR_1_38",0.557509228679454
"Q14761_IDR_92_188",0.442490771320546
"Q14764_IDR_853_893",1
"Q14766_IDR_1_170",0.330995165783434
"Q14766_IDR_212_328",0.35361859708836
"Q14766_IDR_758_817",0.315386237128206
"Q14767_IDR_233_296",0.502143099998657
"Q14767_IDR_45_165",0.497856900001343
"Q14773_IDR_1_38",1
"Q14774_IDR_328_488",0.480136767624047
"Q14774_IDR_53_173",0.519863232375953
"Q14781_IDR_64_490",1
"Q14789_IDR_1_194",0.120702947703048
"Q14789_IDR_1442_1474",0.12589892278681
"Q14789_IDR_1584_1873",0.122453859964106
"Q14789_IDR_205_718",0.118634619111085
"Q14789_IDR_2763_2798",0.131399735833043
"Q14789_IDR_871_1329",0.116111182451123
"Q14849_IDR_1_44",1
"Q14865_IDR_1033_1070",0.332375759933493
"Q14865_IDR_243_323",0.32982237183016
"Q14865_IDR_410_1030",0.337801868236347
"Q14872_IDR_1_169",0.335378549616295
"Q14872_IDR_232_558",0.350405208094717
"Q14872_IDR_639_714",0.314216242288987
"Q14896_IDR_99_150",1
"Q14919_IDR_93_205",1
"Q14929_IDR_68_231",1
"Q14934_IDR_50_373",0.478343074055697
"Q14934_IDR_691_872",0.521656925944303
"Q14938_IDR_188_221",0.323984635681349
"Q14938_IDR_223_406",0.335481900480377
"Q14938_IDR_410_502",0.340533463838274
"Q14940_IDR_543_885",1
"Q14956_IDR_1_42",1
"Q14957_IDR_871_1044",1
"Q14966_IDR_1082_1918",0.214985714045857
"Q14966_IDR_1_906",0.262586365132137
"Q14966_IDR_1939_1978",0.257088381553627
"Q14966_IDR_939_1024",0.265339539268379
"Q14973_IDR_313_349",1
"Q149N8_IDR_513_650",0.510794407102269
"Q14BN4_IDR_292_527",0.240110016938296
"Q14BN4_IDR_537_567",0.244227561030558
"Q14BN4_IDR_679_734",0.245975065568697
"Q14BN4_IDR_797_828",0.26968735646245
"Q14C86_IDR_445_514",0.508068848295707
"Q14C86_IDR_521_1117",0.491931151704293
"Q14C87_IDR_800_911",0.498045427073477
"Q14C87_IDR_944_1069",0.501954572926523
"Q14CB8_IDR_323_494",1
"Q14CM0_IDR_524_1298",1
"Q14CN2_IDR_870_919",1
"Q14CN4_IDR_1_75",0.504115099610799
"Q14CN4_IDR_455_511",0.495884900389201
"Q14CS0_IDR_1_60",1
"Q14CW9_IDR_107_347",0.510262554344466
"Q14CW9_IDR_51_84",0.489737445655535
"Q14CZ0_IDR_152_275",1
"Q14CZ8_IDR_267_416",1
"Q14D04_IDR_368_540",1
"Q15013_IDR_1_48",1
"Q15014_IDR_1_113",1
"Q15018_IDR_252_415",1
"Q15020_IDR_1_91",0.325594878943688
"Q15020_IDR_583_694",0.32220368593617
"Q15020_IDR_879_950",0.352201435120142
"Q15021_IDR_1296_1401",0.325583241841948
"Q15021_IDR_547_611",0.341383115888085
"Q15021_IDR_953_988",0.333033642269967
"Q15022_IDR_1_78",0.331727843734946
"Q15022_IDR_366_423",0.337051236330752
"Q15022_IDR_689_739",0.331220919934302
"Q15025_IDR_12_636",1
"Q15027_IDR_367_402",0.504091491076688
"Q15027_IDR_524_568",0.495908508923312
"Q15029_IDR_1_55",1
"Q15032_IDR_1_144",0.287508084817839
"Q15032_IDR_259_640",0.365694250188771
"Q15032_IDR_761_979",0.346797664993391
"Q15038_IDR_1_132",1
"Q15059_IDR_148_306",0.248894729145155
"Q15059_IDR_417_570",0.242180376777058
"Q15059_IDR_641_726",0.250058476709876
"Q15061_IDR_409_458",0.513718467265416
"Q15061_IDR_600_677",0.486281532734584
"Q15075_IDR_1_147",1
"Q15078_IDR_8_138",1
"Q15109_IDR_368_404",1
"Q15111_IDR_1065_1095",0.336769904161431
"Q15111_IDR_1_103",0.330378920344125
"Q15111_IDR_545_575",0.332851175494444
"Q15113_IDR_281_311",1
"Q15118_IDR_1_40",1
"Q15121_IDR_88_130",1
"Q15139_IDR_1_44",0.32388614398318
"Q15139_IDR_196_252",0.347625708636003
"Q15139_IDR_329_419",0.328488147380817
"Q15147_IDR_456_556",0.518856653176483
"Q15147_IDR_839_1103",0.481143346823517
"Q15291_IDR_408_538",0.512537794020863
"Q15293_IDR_1_58",1
"Q15303_IDR_1152_1206",0.519197994628397
"Q15303_IDR_990_1150",0.480802005371603
"Q15306_IDR_133_191",1
"Q15311_IDR_1_182",0.503595253191384
"Q15311_IDR_378_655",0.496404746808616
"Q15319_IDR_1_186",1
"Q15323_IDR_366_416",1
"Q15326_IDR_360_491",1
"Q15329_IDR_1_53",0.472061408572403
"Q15329_IDR_233_311",0.527938591427597
"Q15334_IDR_645_719",0.490385225715293
"Q15334_IDR_955_1064",0.509614774284707
"Q15345_IDR_257_409",1
"Q15361_IDR_1_105",0.335101100217275
"Q15361_IDR_129_499",0.326169771707188
"Q15361_IDR_868_905",0.338729128075538
"Q15388_IDR_30_61",1
"Q15389_IDR_1_35",1
"Q15428_IDR_216_464",1
"Q15431_IDR_1_117",0.528006514756007
"Q15431_IDR_706_946",0.471993485243993
"Q15434_IDR_1_53",0.503458755855839
"Q15434_IDR_370_407",0.496541244144161
"Q15435_IDR_1_70",1
"Q15459_IDR_106_140",0.255537956079527
"Q15459_IDR_1_37",0.247142591616803
"Q15459_IDR_316_406",0.249008799249111
"Q15459_IDR_532_689",0.24831065305456
"Q15464_IDR_1_187",0.498754937398567
"Q15464_IDR_189_387",0.501245062601433
"Q15465_IDR_1_41",0.527640254790822
"Q15465_IDR_395_427",0.472359745209178
"Q15468_IDR_1074_1270",0.480597387788414
"Q15468_IDR_372_1067",0.519402612211586
"Q15475_IDR_161_284",1
"Q15477_IDR_190_278",1
"Q15506_IDR_56_151",1
"Q15596_IDR_1_37",0.493968095839356
"Q15596_IDR_376_1433",0.506031904160644
"Q15599_IDR_245_326",1
"Q155Q3_IDR_128_335",0.47344517463823
"Q155Q3_IDR_460_598",0.52655482536177
"Q15628_IDR_145_203",1
"Q15629_IDR_326_374",1
"Q15633_IDR_100_156",0.499052346839819
"Q15633_IDR_230_260",0.500947653160181
"Q15637_IDR_294_639",1
"Q15642_IDR_288_386",0.482171780965383
"Q15642_IDR_472_538",0.517828219034617
"Q15643_IDR_1175_1215",0.129411113562954
"Q15643_IDR_1224_1360",0.128115171149392
"Q15643_IDR_1_422",0.119148206528965
"Q15643_IDR_1814_1950",0.130392889285321
"Q15643_IDR_437_468",0.123448906353418
"Q15643_IDR_590_642",0.120913605644001
"Q15643_IDR_836_899",0.121524916425846
"Q15643_IDR_970_1011",0.127045191050104
"Q15699_IDR_153_225",0.325587699373598
"Q15699_IDR_228_326",0.329724399789864
"Q15714_IDR_1_1073",1
"Q15722_IDR_307_352",1
"Q15723_IDR_138_205",0.481752122026811
"Q15723_IDR_302_434",0.518247877973189
"Q15726_IDR_16_138",1
"Q15735_IDR_1_415",0.495918442769263
"Q15735_IDR_842_1006",0.504081557230737
"Q15738_IDR_1_35",1
"Q15742_IDR_108_343",0.325361300393781
"Q15742_IDR_1_35",0.342093938515457
"Q15742_IDR_354_525",0.332544761090762
"Q15743_IDR_309_365",1
"Q15744_IDR_1_226",1
"Q15746_IDR_1191_1231",0.198279229714757
"Q15746_IDR_1767_1803",0.203536763605162
"Q15746_IDR_257_333",0.205875198631351
"Q15746_IDR_367_408",0.205402886160058
"Q15746_IDR_920_1094",0.186905921888672
"Q15784_IDR_194_382",0.57313341077618
"Q15788_IDR_1_33",0.501252708124579
"Q15788_IDR_368_1392",0.498747291875421
"Q15797_IDR_195_246",1
"Q15811_IDR_109_210",0.256612413744424
"Q15811_IDR_312_380",0.242842729499607
"Q15811_IDR_660_737",0.240745268622293
"Q15811_IDR_808_910",0.259799588133676
"Q15814_IDR_138_177",0.505756103173103
"Q15814_IDR_1_55",0.494243896826897
"Q15818_IDR_88_199",1
"Q15825_IDR_360_417",1
"Q15828_IDR_1_31",1
"Q15831_IDR_346_433",1
"Q15834_IDR_149_202",1
"Q15842_IDR_1_31",0.502581230199482
"Q15842_IDR_361_424",0.497418769800518
"Q15848_IDR_1_108",1
"Q15849_IDR_1_87",0.498960570080688
"Q15849_IDR_443_550",0.501039429919312
"Q15911_IDR_1046_1087",0.0894208120939644
"Q15911_IDR_1107_1958",0.0940899707724743
"Q15911_IDR_1961_2643",0.103888240558879
"Q15911_IDR_2690_2728",0.0856440957884972
"Q15911_IDR_2741_2948",0.0916781342871032
"Q15911_IDR_2998_3465",0.0899986035364377
"Q15911_IDR_345_949",0.0997685044889509
"Q15911_IDR_3468_3703",0.0865629788420963
"Q15911_IDR_951_1039",0.0887725645642756
"Q15915_IDR_1_165",0.501853523446837
"Q16281_IDR_1_154",1
"Q16322_IDR_1_78",0.521358606585358
"Q16322_IDR_469_511",0.478641393414642
"Q16348_IDR_1_38",1
"Q16352_IDR_1_81",0.523937379149824
"Q16352_IDR_413_499",0.476062620850176
"Q16384_IDR_73_173",1
"Q16385_IDR_74_188",1
"Q16445_IDR_334_410",1
"Q16478_IDR_857_980",1
"Q16512_IDR_175_207",0.242538328517094
"Q16512_IDR_345_386",0.250331960583878
"Q16512_IDR_525_608",0.252896536112206
"Q16512_IDR_96_167",0.254233174786821
"Q16513_IDR_109_169",0.343813948212612
"Q16513_IDR_486_516",0.32790271064964
"Q16513_IDR_523_649",0.328283341137748
"Q16514_IDR_1_55",1
"Q16520_IDR_1_46",0.476859032734062
"Q16568_IDR_1_47",1
"Q16572_IDR_475_532",0.5050082672579
"Q16572_IDR_68_118",0.4949917327421
"Q16584_IDR_1_40",0.511749741604187
"Q16584_IDR_414_847",0.488250258395813
"Q16585_IDR_1_61",1
"Q16586_IDR_346_387",1
"Q16587_IDR_1_38",0.503341207916241
"Q16587_IDR_96_245",0.496658792083759
"Q16589_IDR_294_344",1
"Q16594_IDR_130_264",1
"Q16595_IDR_1_88",1
"Q16600_IDR_1_234",1
"Q16610_IDR_20_159",1
"Q16612_IDR_13_68",1
"Q16620_IDR_408_465",1
"Q16621_IDR_1_225",1
"Q16625_IDR_275_413",1
"Q16626_IDR_1_131",1
"Q16629_IDR_84_238",1
"Q16630_IDR_173_406",0.506582944251429
"Q16665_IDR_412_768",0.519322184978677
"Q16666_IDR_391_574",0.514468139949068
"Q16666_IDR_87_199",0.485531860050932
"Q16670_IDR_133_278",0.32951872917753
"Q16670_IDR_1_74",0.332625638845795
"Q16670_IDR_82_125",0.337855631976675
"Q16671_IDR_126_192",0.527181403838503
"Q16671_IDR_512_573",0.472818596161497
"Q16676_IDR_1_123",0.491490835180476
"Q16676_IDR_211_465",0.508509164819524
"Q16690_IDR_320_384",1
"Q16695_IDR_1_41",1
"Q16706_IDR_81_125",1
"Q16720_IDR_1125_1220",0.507666228736819
"Q16720_IDR_295_356",0.492333771263181
"Q16739_IDR_1_45",1
"Q16760_IDR_1099_1139",0.334473668541434
"Q16760_IDR_1_39",0.338704582108518
"Q16760_IDR_552_714",0.326821749350048
"Q16763_IDR_157_222",1
"Q16849_IDR_114_341",0.355727176718413
"Q16849_IDR_369_466",0.318670043136416
"Q16849_IDR_610_686",0.325602780145171
"Q16853_IDR_1_50",1
"Q16854_IDR_1_36",1
"Q16875_IDR_444_520",1
"Q16880_IDR_507_541",1
"Q16890_IDR_92_204",1
"Q16891_IDR_1_88",0.545367226262155
"Q16891_IDR_91_228",0.454632773737845
"Q17R60_IDR_189_227",0.326055090608027
"Q17R60_IDR_31_62",0.324009024716297
"Q17R60_IDR_382_562",0.349935884675675
"Q17R89_IDR_28_66",0.323270602068212
"Q17R89_IDR_460_781",0.351868764479726
"Q17R89_IDR_786_818",0.324860633452062
"Q17R98_IDR_1_898",0.483665289203688
"Q17R98_IDR_901_1015",0.516334710796312
"Q17RB8_IDR_1_43",0.503789052156852
"Q17RB8_IDR_335_461",0.496210947843148
"Q1HG44_IDR_288_320",1
"Q1KMD3_IDR_23_242",0.486713617241155
"Q1KMD3_IDR_635_665",0.513286382758845
"Q1L5Z9_IDR_322_438",1
"Q1MSJ5_IDR_1_1211",1
"Q1MX18_IDR_1_42",1
"Q1W6H9_IDR_1_285",1
"Q1X8D7_IDR_131_526",0.334952785236654
"Q1X8D7_IDR_545_581",0.330055085467427
"Q1X8D7_IDR_698_754",0.334992129295919
"Q1XH10_IDR_95_843",1
"Q24JP5_IDR_772_843",0.482228702753446
"Q24JP5_IDR_901_983",0.517771297246554
"Q27J81_IDR_346_523",0.509160270054504
"Q27J81_IDR_933_1244",0.490839729945496
"Q29RF7_IDR_1111_1337",1
"Q2HXU8_IDR_14_99",1
"Q2I0M4_IDR_295_334",1
"Q2I0M5_IDR_1_31",0.35793667818067
"Q2I0M5_IDR_152_189",0.330188405877106
"Q2LD37_IDR_1779_1814",0.0594250391445151
"Q2LD37_IDR_1915_1993",0.058158960565963
"Q2LD37_IDR_2161_2427",0.0591520657592817
"Q2LD37_IDR_2596_2696",0.0600691029192081
"Q2LD37_IDR_2725_2769",0.057954450059323
"Q2LD37_IDR_2929_2963",0.0579010975897483
"Q2LD37_IDR_3482_3548",0.058606974256113
"Q2LD37_IDR_3563_3787",0.0595134000440069
"Q2LD37_IDR_3816_3865",0.0578392234037297
"Q2LD37_IDR_3893_3956",0.0578890320953561
"Q2LD37_IDR_3998_4030",0.0604877738776387
"Q2LD37_IDR_4094_4145",0.0587308562012685
"Q2LD37_IDR_4288_4396",0.0596115168375531
"Q2M1K9_IDR_347_404",1
"Q2M1P5_IDR_1130_1343",0.525014093348243
"Q2M1P5_IDR_345_1039",0.474985906651757
"Q2M1V0_IDR_1_86",1
"Q2M1Z3_IDR_219_1338",1
"Q2M218_IDR_61_234",1
"Q2M243_IDR_1_440",0.480164018215614
"Q2M3C7_IDR_1139_1293",0.145832996122
"Q2M3C7_IDR_1327_1603",0.139554755754826
"Q2M3C7_IDR_456_674",0.145601806284497
"Q2M3C7_IDR_677_717",0.136720656662134
"Q2M3C7_IDR_723_1136",0.14870648443712
"Q2M3G0_IDR_625_672",1
"Q2M3G4_IDR_1_645",1
"Q2M3M2_IDR_573_616",1
"Q2M3R5_IDR_1_66",1
"Q2M3W8_IDR_58_230",1
"Q2M3X9_IDR_62_222",1
"Q2MJR0_IDR_119_214",0.511991255062288
"Q2MJR0_IDR_243_292",0.488008744937712
"Q2MKA7_IDR_1_31",0.351726084521466
"Q2MKA7_IDR_146_177",0.33198067907204
"Q2MKA7_IDR_207_263",0.316293236406494
"Q2MV58_IDR_1_72",1
"Q2NKQ1_IDR_206_236",0.337565332258627
"Q2NKQ1_IDR_473_531",0.349342645830548
"Q2NKQ1_IDR_671_923",0.313092021910826
"Q2PPJ7_IDR_1486_1523",0.244214407717934
"Q2Q1W2_IDR_122_192",0.502679974117157
"Q2Q1W2_IDR_21_53",0.497320025882843
"Q2QGD7_IDR_1_78",0.196681540707636
"Q2QGD7_IDR_460_537",0.206022197119136
"Q2QGD7_IDR_595_710",0.206776938504847
"Q2QGD7_IDR_713_751",0.195764845231181
"Q2QGD7_IDR_82_174",0.194754478437201
"Q2T9J0_IDR_93_126",1
"Q2T9K0_IDR_325_370",0.510295179030067
"Q2T9K0_IDR_443_475",0.489704820969933
"Q2T9L4_IDR_200_293",0.497648158631488
"Q2T9L4_IDR_58_196",0.502351841368512
"Q2TAA5_IDR_1_59",1
"Q2TAA8_IDR_1_42",1
"Q2TAC2_IDR_405_915",1
"Q2TAC6_IDR_384_631",0.511139282224075
"Q2TAC6_IDR_642_998",0.488860717775925
"Q2TAK8_IDR_102_405",0.488394071859498
"Q2TAK8_IDR_527_563",0.511605928140502
"Q2TAL5_IDR_1_349",1
"Q2TAL6_IDR_1_88",1
"Q2TAL8_IDR_108_191",0.325631103927493
"Q2TAL8_IDR_194_241",0.329440007633291
"Q2TBE0_IDR_509_542",0.510387144117976
"Q2UY09_IDR_1002_1069",0.516345963833806
"Q2UY09_IDR_204_782",0.483654036166194
"Q2V2M9_IDR_1265_1364",0.518805789170847
"Q2V2M9_IDR_325_784",0.481194210829153
"Q2VIQ3_IDR_438_557",0.253047590594856
"Q2VIQ3_IDR_564_602",0.246980932103825
"Q2VIQ3_IDR_604_817",0.244020023106855
"Q2VIQ3_IDR_893_1234",0.255951454194463
"Q2VPJ9_IDR_279_315",1
"Q2VPK5_IDR_397_454",1
"Q2VWP7_IDR_1040_1075",0.322253691795059
"Q2VWP7_IDR_1089_1150",0.343073850190437
"Q2VWP7_IDR_974_1029",0.334672458014504
"Q2VY69_IDR_53_155",1
"Q2VYF4_IDR_397_491",0.475365813331487
"Q2VYF4_IDR_40_119",0.524634186668513
"Q2WGJ9_IDR_1094_1134",0.208036102163058
"Q2WGJ9_IDR_1161_1270",0.195975342183509
"Q2WGJ9_IDR_1_77",0.203196939303875
"Q2WGJ9_IDR_417_457",0.192163280184114
"Q2WGJ9_IDR_516_550",0.200628336165443
"Q2WGN9_IDR_155_513",1
"Q2Y0W8_IDR_1_34",0.339190814844056
"Q32P44_IDR_47_210",0.492420689220489
"Q32P51_IDR_182_320",1
"Q32ZL2_IDR_276_321",1
"Q330K2_IDR_1_53",1
"Q33E94_IDR_1_56",0.314278671047245
"Q33E94_IDR_486_599",0.359357941201436
"Q33E94_IDR_638_671",0.326363387751319
"Q38SD2_IDR_1840_1901",1
"Q3B726_IDR_204_338",1
"Q3B7T1_IDR_1_43",0.247755617580014
"Q3B7T1_IDR_213_299",0.251573283564751
"Q3B7T1_IDR_517_584",0.250495790133974
"Q3B7T1_IDR_620_672",0.250175308721261
