"","GO0034660_ncRNA_metabolic_process"
"Q07890_IDR_1018_1332",1
"Q07912_IDR_483_571",0.354272904882169
"Q07912_IDR_573_957",0.303075432141076
"Q07912_IDR_73_113",0.342651662976755
"Q07955_IDR_196_248",1
"Q07960_IDR_1_57",1
"Q07973_IDR_1_50",1
"Q08043_IDR_1_32",1
"Q08050_IDR_115_233",0.243061922394422
"Q08050_IDR_1_54",0.274218817549656
"Q08050_IDR_315_621",0.246389223870386
"Q08050_IDR_684_715",0.236330036185536
"Q08116_IDR_1_45",1
"Q08117_IDR_103_197",1
"Q08170_IDR_176_494",1
"Q08174_IDR_1_52",0.429091711244605
"Q08397_IDR_232_307",0.505311353362566
"Q08397_IDR_78_177",0.494688646637434
"Q08462_IDR_1_33",0.536377575458779
"Q08462_IDR_468_548",0.463622424541221
"Q08493_IDR_1_304",0.458822592349339
"Q08493_IDR_663_712",0.541177407650661
"Q08495_IDR_35_327",1
"Q08499_IDR_1_375",0.428546803662889
"Q08499_IDR_739_809",0.571453196337111
"Q08648_IDR_1_81",1
"Q08708_IDR_136_203",1
"Q08828_IDR_1059_1119",0.299170132657007
"Q08828_IDR_1_32",0.351451499197278
"Q08828_IDR_482_561",0.349378368145714
"Q08945_IDR_427_547",0.490060656553282
"Q08945_IDR_616_709",0.509939343446718
"Q08999_IDR_1_41",0.365749543246388
"Q08999_IDR_627_714",0.31439461345445
"Q08999_IDR_936_1006",0.319855843299162
"Q08AD1_IDR_347_1346",1
"Q08AE8_IDR_1_36",0.254402682068526
"Q08AE8_IDR_348_553",0.237714008573871
"Q08AE8_IDR_647_687",0.257416757774529
"Q08AE8_IDR_718_756",0.250466551583074
"Q08AG5_IDR_48_142",0.511635084200298
"Q09328_IDR_1_39",1
"Q09428_IDR_622_673",0.452052199151278
"Q09428_IDR_933_989",0.547947800848722
"Q09470_IDR_1_33",0.505128888828579
"Q09470_IDR_420_495",0.494871111171421
"Q09472_IDR_1_1047",0.31368140185207
"Q09472_IDR_1523_1575",0.363615984155429
"Q09472_IDR_1811_2414",0.322702613992501
"Q09666_IDR_1_32",0.162306353346534
"Q09666_IDR_350_403",0.162598305496917
"Q09666_IDR_4718_4843",0.231116411020494
"Q09666_IDR_4845_5871",0.269046518499134
"Q09666_IDR_75_348",0.174932411636921
"Q09MP3_IDR_1052_1089",0.196760019772186
"Q09MP3_IDR_1_248",0.21133156098762
"Q09MP3_IDR_727_781",0.187865362986739
"Q09MP3_IDR_798_946",0.201201847833805
"Q09MP3_IDR_985_1049",0.20284120841965
"Q0D2I5_IDR_1_188",0.307286184975096
"Q0D2I5_IDR_359_398",0.348829070267741
"Q0VDD8_IDR_151_249",1
"Q0VDE8_IDR_1_80",1
"Q0VF96_IDR_1235_1302",0.546316020474131
"Q0VF96_IDR_64_627",0.453683979525869
"Q0VFZ6_IDR_1_43",1
"Q0VG99_IDR_134_361",0.485466275559125
"Q0VG99_IDR_19_130",0.514533724440875
"Q0VGE8_IDR_59_227",1
"Q0WX57_IDR_1_56",0.313510037082135
"Q0ZGT2_IDR_1_270",0.295108965843185
"Q0WX57_IDR_379_464",0.336373964862498
"Q0WX57_IDR_469_528",0.350115998055367
"Q0ZGT2_IDR_273_327",0.232694719819845
"Q0ZGT2_IDR_340_394",0.219266857765922
"Q0ZGT2_IDR_406_579",0.252929456571048
"Q10469_IDR_1_83",1
"Q10471_IDR_1_75",1
"Q10472_IDR_1_62",1
"Q10570_IDR_406_454",0.362713984243049
"Q10570_IDR_715_776",0.295473173381471
"Q12772_IDR_1_342",0.490541735759631
"Q12772_IDR_389_475",0.509458264240369
"Q12774_IDR_1_1148",1
"Q12778_IDR_1_158",0.504659814356353
"Q12778_IDR_243_570",0.495340185643647
"Q12789_IDR_1059_1100",0.110547352430376
"Q12789_IDR_1139_1246",0.223661195296542
"Q12789_IDR_1606_1638",0.150537725054136
"Q12789_IDR_1823_1972",0.122295279911586
"Q12789_IDR_437_608",0.148825864979683
"Q12789_IDR_716_777",0.124565794131948
"Q12789_IDR_818_870",0.119566788195728
"Q12791_IDR_1181_1236",0.330866775858611
"Q12791_IDR_1_69",0.322523614566311
"Q12791_IDR_717_804",0.346609609575078
"Q12792_IDR_315_350",1
"Q12796_IDR_1_283",1
"Q12797_IDR_1_83",0.39056267928534
"Q12797_IDR_85_336",0.609437320714659
"Q12800_IDR_1_61",1
"Q12840_IDR_371_439",0.478353727095792
"Q12840_IDR_779_1032",0.521646272904208
"Q12851_IDR_292_464",1
"Q12852_IDR_1_71",0.476433990458308
"Q12852_IDR_421_859",0.523566009541692
"Q12857_IDR_188_399",1
"Q12866_IDR_42_72",1
"Q12870_IDR_1_85",1
"Q12872_IDR_266_451",0.39960167201115
"Q12872_IDR_510_927",0.60039832798885
"Q12873_IDR_1324_1393",0.197485052028228
"Q12873_IDR_1517_1703",0.243588612517887
"Q12873_IDR_199_377",0.23450508559271
"Q12873_IDR_31_132",0.324421249861175
"Q12874_IDR_290_331",0.499772687386604
"Q12874_IDR_333_377",0.500227312613396
"Q12879_IDR_875_1379",1
"Q12884_IDR_1_38",1
"Q12923_IDR_1198_1358",0.14426379772102
"Q12923_IDR_1456_1487",0.137222851816148
"Q12923_IDR_1599_1777",0.129793253572486
"Q12923_IDR_1971_2172",0.162675096586878
"Q12923_IDR_937_1050",0.13390193375716
"Q12929_IDR_1_61",0.189817915668363
"Q12929_IDR_186_264",0.211706967474739
"Q12929_IDR_462_493",0.202625834359585
"Q12929_IDR_495_530",0.205626443382276
"Q12929_IDR_592_715",0.190222839115037
"Q12931_IDR_1_87",1
"Q12934_IDR_1_40",0.225031192050184
"Q12934_IDR_318_427",0.255540926934122
"Q12934_IDR_508_616",0.260138145658095
"Q12934_IDR_634_665",0.2592897353576
"Q12946_IDR_1_46",1
"Q12947_IDR_1_98",0.495960671763452
"Q12947_IDR_255_408",0.504039328236548
"Q12948_IDR_165_527",1
"Q12950_IDR_1_102",0.552986214917358
"Q12986_IDR_1_340",1
"Q12988_IDR_27_67",1
"Q12996_IDR_547_604",0.48405099552065
"Q12996_IDR_650_717",0.51594900447935
"Q13002_IDR_873_908",1
"Q13003_IDR_875_919",1
"Q13009_IDR_1399_1570",0.285408458945981
"Q13009_IDR_1_429",0.235183879350566
"Q13009_IDR_675_711",0.250476581095069
"Q13009_IDR_931_1033",0.228931080608384
"Q13015_IDR_29_66",1
"Q13017_IDR_1113_1254",0.604273163851085
"Q13017_IDR_946_1109",0.395726836148915
"Q13023_IDR_1194_1284",0.167451196805416
"Q13023_IDR_1300_1638",0.171885559927591
"Q13023_IDR_1_57",0.155469518117048
"Q13023_IDR_1640_2109",0.173093824615964
"Q13023_IDR_171_760",0.155459543311879
"Q13075_IDR_1_53",1
"Q13077_IDR_1_88",1
"Q13085_IDR_25_75",1
"Q13087_IDR_1_37",1
"Q13094_IDR_76_417",1
"Q13098_IDR_1_31",1
"Q13099_IDR_1_142",0.456790548374949
"Q13099_IDR_733_833",0.543209451625051
"Q13103_IDR_139_211",1
"Q13105_IDR_114_304",1
"Q13106_IDR_29_148",1
"Q13107_IDR_228_295",0.287721557329904
"Q13107_IDR_637_699",0.377587676340499
"Q13107_IDR_925_963",0.334690766329597
"Q13111_IDR_1_117",0.19524961590326
"Q13111_IDR_120_464",0.247490981511179
"Q13111_IDR_516_551",0.182252702485174
"Q13111_IDR_605_656",0.196087272784284
"Q13111_IDR_831_956",0.178919427316103
"Q13112_IDR_385_559",1
"Q13113_IDR_1_53",0.47961098199051
"Q13113_IDR_56_114",0.52038901800949
"Q13114_IDR_1_31",1
"Q13117_IDR_112_177",0.496983511939664
"Q13117_IDR_453_538",0.503016488060336
"Q13118_IDR_1_365",0.474555379109416
"Q13118_IDR_450_480",0.525444620890584
"Q13123_IDR_1_135",0.459692951740759
"Q13123_IDR_293_479",0.540307048259241
"Q13133_IDR_1_93",1
"Q13136_IDR_1_862",1
"Q13137_IDR_333_396",1
"Q13144_IDR_1_39",0.354187030504835
"Q13144_IDR_455_490",0.332388127454781
"Q13144_IDR_501_548",0.313424842040385
"Q13145_IDR_111_217",1
"Q13148_IDR_263_316",0.517622339454685
"Q13148_IDR_338_414",0.482377660545315
"Q13151_IDR_175_305",1
"Q13153_IDR_134_247",0.457540191099474
"Q13153_IDR_1_72",0.542459808900526
"Q13155_IDR_69_113",1
"Q13156_IDR_1_41",1
"Q13162_IDR_1_47",1
"Q13163_IDR_95_149",1
"Q13164_IDR_1_34",0.516960495912921
"Q13164_IDR_393_725",0.483039504087079
"Q13177_IDR_133_226",0.511189579125397
"Q13177_IDR_1_72",0.488810420874603
"Q13183_IDR_162_211",1
"Q13185_IDR_81_116",1
"Q13188_IDR_300_441",1
"Q13190_IDR_1_56",0.494052002687442
"Q13190_IDR_180_269",0.505947997312558
"Q13191_IDR_429_929",1
"Q13200_IDR_1_44",0.604046369190999
"Q13200_IDR_620_666",0.395953630809001
"Q13201_IDR_15_207",0.307144607372191
"Q13201_IDR_276_386",0.35650549729718
"Q13219_IDR_1_91",1
"Q13224_IDR_1394_1438",0.482546522549724
"Q13224_IDR_873_1330",0.517453477450276
"Q13227_IDR_1_327",1
"Q13233_IDR_1_298",0.266148536959876
"Q13233_IDR_397_442",0.250082211074144
"Q13233_IDR_497_545",0.236556545744215
"Q13233_IDR_872_1236",0.247212706221765
"Q13237_IDR_40_121",1
"Q13239_IDR_240_276",1
"Q13241_IDR_26_56",1
"Q13242_IDR_187_221",1
"Q13243_IDR_180_272",1
"Q13247_IDR_183_344",1
"Q13255_IDR_845_1194",1
"Q13258_IDR_233_266",1
"Q13261_IDR_97_267",1
"Q13263_IDR_1_58",0.508316643620006
"Q13263_IDR_416_624",0.491683356379994
"Q13275_IDR_751_785",1
"Q13330_IDR_674_707",0.342816205875895
"Q13332_IDR_1308_1355",1
"Q13342_IDR_1_32",0.400069248997518
"Q13342_IDR_145_586",0.599930751002482
"Q13351_IDR_33_77",0.533514295956463
"Q13351_IDR_81_274",0.466485704043537
"Q13352_IDR_1_81",1
"Q13356_IDR_216_249",0.442281984706345
"Q13356_IDR_449_482",0.557718015293655
"Q13360_IDR_59_146",1
"Q13361_IDR_133_173",0.539131750207507
"Q13361_IDR_1_81",0.460868249792493
"Q13362_IDR_440_524",1
"Q13363_IDR_404_440",1
"Q13367_IDR_1_31",0.250329752562606
"Q13367_IDR_255_295",0.335637986585656
"Q13367_IDR_649_845",0.414032260851738
"Q13368_IDR_300_365",1
"Q13370_IDR_1016_1071",0.440447611247465
"Q13370_IDR_271_657",0.253114643378504
"Q13432_IDR_1_56",1
"Q13433_IDR_383_418",0.342778871927833
"Q13433_IDR_444_589",0.330901169216746
"Q13433_IDR_93_260",0.326319958855421
"Q13435_IDR_1_54",0.154449218777221
"Q13435_IDR_398_455",0.264273710523536
"Q13435_IDR_59_366",0.258985384537357
"Q13435_IDR_690_780",0.159939176081043
"Q13435_IDR_832_895",0.162352510080844
"Q13438_IDR_262_368",0.331602634614107
"Q13438_IDR_370_500",0.390007952768605
"Q13438_IDR_503_540",0.278389412617288
"Q13439_IDR_1_292",0.235770815870489
"Q13439_IDR_1683_1728",0.265220685451017
"Q13439_IDR_1875_1912",0.256405988963389
"Q13439_IDR_2067_2187",0.242602509715106
"Q13442_IDR_1_118",0.517337383554379
"Q13442_IDR_135_181",0.482662616445621
"Q13443_IDR_1_36",0.496890263944646
"Q13443_IDR_728_819",0.503109736055354
"Q13474_IDR_1_73",0.317107272259617
"Q13474_IDR_733_842",0.353686570821427
"Q13474_IDR_873_957",0.329206156918956
"Q13477_IDR_156_203",0.54796381095383
"Q13477_IDR_211_332",0.452036189046171
"Q13480_IDR_120_286",0.48310411985503
"Q13480_IDR_288_621",0.51689588014497
"Q13487_IDR_130_200",0.484120481493621
"Q13487_IDR_264_304",0.515879518506379
"Q13488_IDR_660_705",1
"Q13489_IDR_102_157",0.470147818783744
"Q13489_IDR_340_377",0.529852181216256
"Q13490_IDR_118_178",0.310045703083731
"Q13490_IDR_1_39",0.343258561651684
"Q13490_IDR_351_392",0.346695735264584
"Q13492_IDR_286_652",1
"Q13495_IDR_1_712",1
"Q13496_IDR_1_32",0.504182253862764
"Q13496_IDR_571_603",0.495817746137236
"Q13501_IDR_204_385",1
"Q13561_IDR_112_206",0.507216645410648
"Q13562_IDR_1_111",1
"Q13563_IDR_1_185",0.312960476517438
"Q13563_IDR_785_832",0.328391149717451
"Q13563_IDR_869_968",0.358648373765111
"Q13568_IDR_127_209",1
"Q13569_IDR_1_112",0.592956701909418
"Q13569_IDR_319_410",0.407043298090582
"Q13572_IDR_324_390",1
"Q13573_IDR_1_40",0.424654254707786
"Q13573_IDR_307_402",0.575345745292214
"Q13574_IDR_1_235",0.515910589421694
"Q13574_IDR_945_1011",0.484089410578306
"Q13585_IDR_326_438",0.521568379921388
"Q13585_IDR_456_585",0.478431620078612
"Q13586_IDR_1_45",0.509742615560813
"Q13586_IDR_462_685",0.490257384439187
"Q13595_IDR_1_116",0.515548727651412
"Q13595_IDR_198_282",0.484451272348588
"Q13596_IDR_1_140",1
"Q13621_IDR_141_171",0.272165373288025
"Q13621_IDR_1_57",0.237709895198237
"Q13621_IDR_64_94",0.250865306114727
"Q13621_IDR_833_901",0.239259425399011
"Q13627_IDR_1_89",0.50882884810803
"Q13627_IDR_482_746",0.49117115189197
"Q13634_IDR_1_46",0.475736160436849
"Q13634_IDR_678_708",0.524263839563151
"Q13635_IDR_1186_1248",0.238285538688434
"Q13635_IDR_1266_1360",0.253649028296307
"Q13635_IDR_1_47",0.272328456571136
"Q13635_IDR_679_721",0.235736976444123
"Q13639_IDR_337_388",1
"Q13651_IDR_260_477",1
"Q13671_IDR_1_54",0.241890064404745
"Q13671_IDR_188_219",0.221139416038699
"Q13671_IDR_231_351",0.224435599435427
"Q13671_IDR_708_783",0.312534920121129
"Q13685_IDR_1_79",1
"Q13686_IDR_350_389",1
"Q13698_IDR_1541_1780",0.328163508178787
"Q13698_IDR_1836_1873",0.316348506485219
"Q13698_IDR_669_758",0.355487985335994
"Q13724_IDR_1_65",1
"Q13733_IDR_1_42",1
"Q13740_IDR_552_583",1
"Q13761_IDR_1_51",0.337581628989168
"Q13761_IDR_283_332",0.320381784801511
"Q13761_IDR_347_408",0.34203658620932
"Q86U44_IDR_164_243",0.499610322299133
"Q86U44_IDR_1_73",0.500389677700867
"Q86U70_IDR_1_61",0.479655272664095
"Q86U70_IDR_260_411",0.520344727335905
"Q86U86_IDR_1100_1133",0.129306684594386
"Q86U86_IDR_1264_1397",0.129588073571797
"Q86U86_IDR_1400_1461",0.125720924060409
"Q86U86_IDR_1_43",0.11372837253913
"Q86U86_IDR_1509_1589",0.100886578311299
"Q86U86_IDR_294_379",0.109716202259053
"Q86U86_IDR_487_517",0.120900021199967
"Q86U86_IDR_904_941",0.170153143463958
"Q86U90_IDR_1_43",1
"Q86UA1_IDR_1_75",0.455652596043447
"Q86UA1_IDR_602_634",0.544347403956553
"Q86UB2_IDR_1_33",0.237804835005936
"Q86UB2_IDR_150_181",0.285819479544018
"Q86UB2_IDR_433_503",0.258667123713439
"Q86UB2_IDR_85_134",0.217708561736607
"Q86UK5_IDR_1161_1260",0.154053250342013
"Q86UK5_IDR_966_1098",0.142794466761473
"Q86UL3_IDR_1_33",0.473449024913453
"Q86UL3_IDR_62_106",0.526550975086547
"Q86UL8_IDR_1013_1128",0.151918222082532
"Q86UL8_IDR_1231_1455",0.17829924554097
"Q86UL8_IDR_206_301",0.191931324423282
"Q86UL8_IDR_554_598",0.160479105476084
"Q86UL8_IDR_688_763",0.158931318348884
"Q86UL8_IDR_869_906",0.158440784128249
"Q86UN2_IDR_306_431",1
"Q86UN3_IDR_309_420",1
"Q86UN6_IDR_1_31",1
"Q86UP0_IDR_1_38",1
"Q86UP2_IDR_1282_1357",0.252158793399334
"Q86UP2_IDR_1_639",0.452828043647532
"Q86UP2_IDR_836_1001",0.295013162953134
"Q86UP8_IDR_188_321",1
"Q86UQ0_IDR_78_181",1
"Q86UR1_IDR_220_313",1
"Q86UU1_IDR_135_724",0.459055771619801
"Q86UU1_IDR_726_1194",0.540944228380199
"Q86UU5_IDR_1_652",1
"Q86UU9_IDR_1_113",1
"Q86UV5_IDR_612_643",0.509694985394889
"Q86UV5_IDR_874_942",0.490305014605111
"Q86UW2_IDR_57_100",1
"Q86UW6_IDR_1136_1369",0.158338795691957
"Q86UW6_IDR_1437_1490",0.162520875053299
"Q86UW6_IDR_1_44",0.164869666826953
"Q86UW6_IDR_1574_1613",0.179333492468045
"Q86UW6_IDR_586_1012",0.18987345068303
"Q86UW6_IDR_95_311",0.145063719276716
"Q86UW7_IDR_1_78",1
"Q86UW9_IDR_198_405",1
"Q86UX6_IDR_1_54",0.322857033200544
"Q86UX6_IDR_391_435",0.358843786987077
"Q86UX6_IDR_438_486",0.318299179812379
"Q86UY5_IDR_297_401",1
"Q86UY8_IDR_1_50",1
"Q86UZ6_IDR_132_414",0.415672774616934
"Q86UZ6_IDR_506_584",0.584327225383066
"Q86V15_IDR_127_339",0.144393040830513
"Q86V15_IDR_380_456",0.132187210972746
"Q86V15_IDR_47_89",0.171228922087715
"Q86V48_IDR_1_1076",1
"Q86V59_IDR_131_209",0.272008741059878
"Q86V59_IDR_212_374",0.432769414042956
"Q86V59_IDR_379_439",0.295221844897166
"Q86V71_IDR_46_136",1
"Q86V86_IDR_1_31",1
"Q86V87_IDR_178_240",0.512763982523408
"Q86V87_IDR_487_536",0.487236017476592
"Q86V97_IDR_1_38",1
"Q86VB7_IDR_1106_1156",1
"Q86VD1_IDR_444_509",0.475718298073737
"Q86VD1_IDR_516_812",0.524281701926262
"Q86VE0_IDR_86_399",1
"Q86VE3_IDR_1_363",1
"Q86VF2_IDR_400_445",1
"Q86VF7_IDR_1688_1730",1
"Q86VG3_IDR_28_166",1
"Q86VH2_IDR_1141_1179",0.278748376331021
"Q86VH2_IDR_1186_1401",0.297877433639207
"Q86VH2_IDR_342_1012",0.423374190029773
"Q86VH4_IDR_341_481",0.499723275709763
"Q86VH4_IDR_540_590",0.500276724290237
"Q86VH5_IDR_342_477",0.493816713693235
"Q86VH5_IDR_543_581",0.506183286306765
"Q86VI4_IDR_1_89",1
"Q86VK4_IDR_1_183",0.310970441112256
"Q86VR2_IDR_232_466",0.492847708129999
"Q86VR7_IDR_807_867",1
"Q86VR8_IDR_1_114",1
"Q86VS3_IDR_190_260",1
"Q86VS8_IDR_192_251",0.344548735486993
"Q86VS8_IDR_388_489",0.339202238541905
"Q86VS8_IDR_643_718",0.316249025971103
"Q86VV4_IDR_1_38",0.332182866433884
"Q13769_IDR_1_47",0.523354332093566
"Q13829_IDR_271_316",1
"Q13835_IDR_1_241",1
"Q13838_IDR_1_34",1
"Q13873_IDR_512_969",1
"Q13875_IDR_68_183",1
"Q13886_IDR_1_163",1
"Q13887_IDR_155_192",0.336093368606768
"Q13887_IDR_1_82",0.345194814933079
"Q13887_IDR_211_368",0.318711816460153
"Q13895_IDR_1_121",1
"Q13905_IDR_1_87",0.57546588805335
"Q13905_IDR_211_671",0.42453411194665
"Q13946_IDR_1_135",1
"Q13950_IDR_31_97",0.499809104867204
"Q13950_IDR_459_514",0.500190895132796
"Q13951_IDR_149_182",1
"Q13956_IDR_1_49",1
"Q13972_IDR_715_875",1
"Q14003_IDR_1_86",0.318273620762347
"Q14003_IDR_203_265",0.337501837212272
"Q14003_IDR_554_702",0.344224542025381
"Q14004_IDR_1000_1399",0.425700566827524
"Q14004_IDR_1_694",0.574299433172476
"Q14005_IDR_1_207",0.336156285244264
"Q14005_IDR_306_346",0.329821706700991
"Q14005_IDR_444_1080",0.334022008054745
"Q14008_IDR_1078_1157",0.16664322289782
"Q14008_IDR_225_263",0.139003597117272
"Q14008_IDR_496_592",0.187399436496318
"Q14008_IDR_815_847",0.149900503628403
"Q14093_IDR_41_348",1
"Q14094_IDR_273_327",0.512677099796588
"Q14094_IDR_344_377",0.487322900203412
"Q14103_IDR_1_92",1
"Q14106_IDR_117_261",1
"Q14112_IDR_352_418",1
"Q14114_IDR_1_43",0.524846197246294
"Q14114_IDR_739_819",0.475153802753706
"Q14118_IDR_305_493",0.321156848584875
"Q14118_IDR_719_749",0.3452561325872
"Q14118_IDR_806_895",0.333587018827925
"Q14119_IDR_1_231",0.500216528452399
"Q14119_IDR_267_373",0.499783471547601
"Q14123_IDR_456_512",0.364951404723718
"Q14123_IDR_523_709",0.635048595276282
"Q14126_IDR_1056_1118",0.490765554560447
"Q14126_IDR_848_900",0.509234445439553
"Q14134_IDR_1_63",1
"Q14137_IDR_1_134",1
"Q14139_IDR_1_77",1
"Q14157_IDR_90_1087",0.466455806472343
"Q14159_IDR_103_258",0.520528118411465
"Q14159_IDR_1_100",0.479471881588535
"Q14161_IDR_359_635",1
"Q14162_IDR_544_830",1
"Q14165_IDR_216_292",1
"Q14181_IDR_74_165",1
"Q14183_IDR_1_87",1
"Q14184_IDR_1_124",1
"Q14185_IDR_1617_1865",1
"Q14186_IDR_21_113",0.486209870307049
"Q14186_IDR_349_410",0.513790129692951
"Q14188_IDR_355_446",0.505346489548173
"Q14188_IDR_39_129",0.494653510451827
"Q14190_IDR_347_651",1
"Q14191_IDR_1360_1406",0.436663723835152
"Q14191_IDR_303_528",0.563336276164848
"Q14194_IDR_508_572",1
"Q14195_IDR_489_570",1
"Q14201_IDR_121_232",1
"Q14318_IDR_1_89",1
"Q14320_IDR_1_60",0.413377356133593
"Q14320_IDR_62_167",0.586622643866407
"Q14324_IDR_1_49",1
"Q14332_IDR_1_32",0.505132552694205
"Q14332_IDR_152_196",0.494867447305795
"Q14416_IDR_824_872",1
"Q14432_IDR_1029_1078",0.407330705585519
"Q14432_IDR_1092_1141",0.34635879081262
"Q14432_IDR_262_664",0.246310503601861
"Q14435_IDR_1_104",1
"Q14439_IDR_343_433",1
"Q14444_IDR_1_48",0.510579849750122
"Q14444_IDR_247_709",0.489420150249878
"Q14449_IDR_1_104",0.501611914105112
"Q14449_IDR_355_432",0.498388085894888
"Q14451_IDR_1_98",0.47263331590442
"Q14451_IDR_354_427",0.52736668409558
"Q14457_IDR_29_112",1
"Q14469_IDR_1_42",0.525126152778947
"Q14527_IDR_1_53",0.212358558198642
"Q14527_IDR_172_204",0.206482263013831
"Q14527_IDR_321_394",0.283767964452981
"Q14527_IDR_397_473",0.297391214334547
"Q14532_IDR_1_51",0.49038879944244
"Q14532_IDR_405_448",0.50961120055756
"Q14533_IDR_472_505",1
"Q14534_IDR_82_121",1
"Q14541_IDR_329_408",0.475670554694461
"Q14541_IDR_86_131",0.524329445305539
"Q14542_IDR_227_280",1
"Q14549_IDR_1_265",1
"Q14562_IDR_1186_1220",0.218114709399903
"Q14562_IDR_151_260",0.274011438955437
"Q14562_IDR_328_405",0.251257032837326
"Q14562_IDR_95_148",0.256616818807334
"Q14563_IDR_729_771",1
"Q14566_IDR_662_710",1
"Q14571_IDR_1133_1170",0.327055287844564
"Q14571_IDR_926_964",0.30567639764252
"Q14624_IDR_632_664",1
"Q14626_IDR_318_389",1
"Q14641_IDR_47_118",1
"Q14643_IDR_1148_1179",0.226289291448419
"Q14643_IDR_1707_1737",0.182129734511304
"Q14643_IDR_1756_1796",0.173928120024936
"Q14643_IDR_1886_1966",0.238733662058226
"Q14643_IDR_911_975",0.178919191957114
"Q14653_IDR_115_176",1
"Q14657_IDR_1_57",1
"Q14667_IDR_1490_1541",0.322651984084637
"Q14667_IDR_2035_2109",0.344229485525157
"Q14667_IDR_2183_2235",0.333118530390206
"Q14669_IDR_1_408",0.512504218189036
"Q14669_IDR_938_1083",0.487495781810964
"Q14671_IDR_17_558",0.192176065448112
"Q14671_IDR_570_646",0.199486243759643
"Q14671_IDR_663_727",0.198071272539347
"Q14671_IDR_740_779",0.204443237619931
"Q14690_IDR_1401_1585",0.530600742484164
"Q14690_IDR_1_68",0.469399257515836
"Q14692_IDR_1222_1282",0.264898751903031
"Q14692_IDR_1_47",0.2193574923673
"Q14692_IDR_397_744",0.239752758346013
"Q14692_IDR_762_844",0.275990997383655
"Q14693_IDR_105_457",0.490915295238129
"Q14693_IDR_559_621",0.509084704761871
"Q14694_IDR_62_394",1
"Q14696_IDR_1_54",0.39114676520355
"Q14696_IDR_193_234",0.60885323479645
"Q14697_IDR_185_223",1
"Q14699_IDR_168_273",0.36069677827547
"Q14699_IDR_435_578",0.63930322172453
"Q14703_IDR_1_32",1
"Q14714_IDR_1_77",1
"Q14721_IDR_466_858",1
"Q14722_IDR_1_87",1
"Q14728_IDR_1_37",1
"Q14738_IDR_1_99",0.48871121982777
"Q14738_IDR_518_574",0.51128878017223
"Q14739_IDR_56_206",1
"Q14746_IDR_467_503",1
"Q14761_IDR_1_38",0.422562064306398
"Q14761_IDR_92_188",0.577437935693602
"Q14764_IDR_853_893",1
"Q14766_IDR_1_170",0.325648604095059
"Q14766_IDR_212_328",0.321328026825641
"Q14766_IDR_758_817",0.3530233690793
"Q14767_IDR_233_296",0.490988910051309
"Q14767_IDR_45_165",0.509011089948691
"Q14773_IDR_1_38",1
"Q14774_IDR_328_488",0.543913910879528
"Q14774_IDR_53_173",0.456086089120472
"Q14781_IDR_64_490",1
"Q14789_IDR_1_194",0.143237143495333
"Q14789_IDR_1442_1474",0.116480711605948
"Q14789_IDR_1584_1873",0.128972754599273
"Q14789_IDR_205_718",0.122424555118478
"Q14789_IDR_2763_2798",0.103299098696308
"Q14789_IDR_871_1329",0.184265607810119
"Q14849_IDR_1_44",1
"Q14865_IDR_1033_1070",0.319652254771909
"Q14865_IDR_243_323",0.338831355736493
"Q14865_IDR_410_1030",0.341516389491598
"Q14872_IDR_1_169",0.368515928730912
"Q14872_IDR_232_558",0.307340643005738
"Q14872_IDR_639_714",0.32414342826335
"Q14896_IDR_99_150",1
"Q14919_IDR_93_205",1
"Q14929_IDR_68_231",1
"Q14934_IDR_50_373",0.512863272288093
"Q14934_IDR_691_872",0.487136727711907
"Q14938_IDR_188_221",0.352337064423599
"Q14938_IDR_223_406",0.325251462396488
"Q14938_IDR_410_502",0.322411473179913
"Q14940_IDR_543_885",1
"Q14956_IDR_1_42",1
"Q14957_IDR_871_1044",1
"Q14966_IDR_1082_1918",0.362513251827489
"Q14966_IDR_1_906",0.210274726419669
"Q14966_IDR_1939_1978",0.216941140395482
"Q14966_IDR_939_1024",0.21027088135736
"Q14973_IDR_313_349",1
"Q149N8_IDR_513_650",0.471834288802212
"Q14BN4_IDR_292_527",0.279158862644749
"Q14BN4_IDR_537_567",0.251689665391458
"Q14BN4_IDR_679_734",0.247942866761984
"Q14BN4_IDR_797_828",0.22120860520181
"Q14C86_IDR_445_514",0.474407290284923
"Q14C86_IDR_521_1117",0.525592709715077
"Q14C87_IDR_800_911",0.511003134182065
"Q14C87_IDR_944_1069",0.488996865817935
"Q14CB8_IDR_323_494",1
"Q14CM0_IDR_524_1298",1
"Q14CN2_IDR_870_919",1
"Q14CN4_IDR_1_75",0.489628078322499
"Q14CN4_IDR_455_511",0.510371921677501
"Q14CS0_IDR_1_60",1
"Q14CW9_IDR_107_347",0.506244826057248
"Q14CW9_IDR_51_84",0.493755173942752
"Q14CZ0_IDR_152_275",1
"Q14CZ8_IDR_267_416",1
"Q14D04_IDR_368_540",1
"Q15013_IDR_1_48",1
"Q15014_IDR_1_113",1
"Q15018_IDR_252_415",1
"Q15020_IDR_1_91",0.297429365702884
"Q15020_IDR_583_694",0.482645098446927
"Q15020_IDR_879_950",0.219925535850188
"Q15021_IDR_1296_1401",0.364064101579881
"Q15021_IDR_547_611",0.303700346502735
"Q15021_IDR_953_988",0.332235551917383
"Q15022_IDR_1_78",0.317672026756547
"Q15022_IDR_366_423",0.321723080840705
