"","GO0006259_DNA_metabolic_process"
"Q9HCI5_IDR_1_488",1
"Q9HCI6_IDR_1_130",1
"Q9HCI7_IDR_137_471",0.597242045663805
"Q9HCI7_IDR_503_545",0.402757954336195
"Q9HCJ0_IDR_1_1395",0.339360677594957
"Q9HCJ0_IDR_1397_1493",0.335139103712587
"Q9HCJ0_IDR_1600_1632",0.325500218692456
"Q9HCJ1_IDR_455_492",1
"Q9HCJ2_IDR_570_616",1
"Q9HCJ3_IDR_1_48",0.487170405832072
"Q9HCJ3_IDR_360_667",0.512829594167928
"Q9HCM2_IDR_1_33",1
"Q9HCM3_IDR_1373_1487",0.249372069406347
"Q9HCM3_IDR_1493_1821",0.281232089355635
"Q9HCM3_IDR_1883_1919",0.249388335866325
"Q9HCM3_IDR_1_949",0.220007505371694
"Q9HCM4_IDR_1_38",0.504057816778854
"Q9HCM4_IDR_349_660",0.495942183221146
"Q9HCM7_IDR_1_1045",1
"Q9HCN3_IDR_1_33",1
"Q9HCN4_IDR_283_374",1
"Q9HCN6_IDR_295_339",1
"Q9HCP0_IDR_1_36",0.540608787100888
"Q9HCP0_IDR_334_422",0.459391212899112
"Q9HCR9_IDR_43_184",1
"Q9HCS4_IDR_1_588",1
"Q9HCS5_IDR_299_686",1
"Q9HCS7_IDR_743_838",1
"Q9HCT0_IDR_1_32",1
"Q9HD90_IDR_148_298",0.364773297965826
"Q9HD90_IDR_1_99",0.635226702034174
"Q9HDC5_IDR_372_404",0.434498568845471
"Q9HDC5_IDR_414_635",0.565501431154529
"Q9HDC9_IDR_1_60",1
"Q9NNX1_IDR_37_75",0.495945203920431
"Q9NNX1_IDR_87_173",0.504054796079569
"Q9NNX6_IDR_1_38",1
"Q9NNX9_IDR_1_186",1
"Q9NNZ3_IDR_133_176",0.371217103861613
"Q9NNZ3_IDR_200_241",0.311398960781397
"Q9NNZ3_IDR_98_131",0.31738393535699
"Q9NP08_IDR_26_207",1
"Q9NP31_IDR_1_67",0.481695732690378
"Q9NP31_IDR_189_381",0.518304267309622
"Q9NP50_IDR_82_155",1
"Q9NP56_IDR_1_91",0.530125068913789
"Q9NP56_IDR_418_450",0.469874931086211
"Q9NP59_IDR_237_282",1
"Q9NP61_IDR_129_420",1
"Q9NP98_IDR_1_176",1
"Q9NP99_IDR_138_234",1
"Q9NPA0_IDR_1_38",0.474235226034989
"Q9NPA0_IDR_177_242",0.525764773965011
"Q9NPA1_IDR_28_84",1
"Q9NPA3_IDR_104_140",0.518677512391821
"Q9NPA3_IDR_27_85",0.481322487608179
"Q9NPB0_IDR_1_117",1
"Q9NPB1_IDR_1_33",1
"Q9NPB3_IDR_1_50",1
"Q9NPB6_IDR_251_346",1
"Q9NPB8_IDR_626_672",1
"Q9NPC1_IDR_311_358",1
"Q9NPC2_IDR_252_301",0.508640409749
"Q9NPC2_IDR_304_374",0.491359590251
"Q9NPC3_IDR_167_277",1
"Q9NPC6_IDR_1_143",1
"Q9NPC7_IDR_109_301",1
"Q9NPC8_IDR_160_291",1
"Q9NPD5_IDR_130_165",0.316656525223345
"Q9NPI6_IDR_132_538",1
"Q9NPI7_IDR_1_259",1
"Q9NPI9_IDR_1_32",0.498811551059935
"Q9NPI9_IDR_350_418",0.501188448940065
"Q9NPJ4_IDR_1_92",1
"Q9NPJ6_IDR_159_270",1
"Q9NPL8_IDR_1_40",0.475445095827199
"Q9NPL8_IDR_247_285",0.524554904172801
"Q9NPQ8_IDR_427_472",1
"Q9NPR2_IDR_677_797",1
"Q9NPR9_IDR_147_181",0.523534848863007
"Q9NPR9_IDR_513_543",0.476465151136994
"Q9NPU4_IDR_1_54",1
"Q9NPY3_IDR_470_623",1
"Q9NPZ5_IDR_1_76",1
"Q9NQ03_IDR_11_156",1
"Q9NQ11_IDR_116_156",1
"Q9NQ25_IDR_251_299",1
"Q9NQ29_IDR_232_371",1
"Q9NQ31_IDR_41_77",0.495163377481946
"Q9NQ75_IDR_594_667",0.501009264484651
"Q9NQ76_IDR_1_525",1
"Q9NQ84_IDR_308_364",0.519513159750293
"Q9NQ84_IDR_396_439",0.480486840249707
"Q9NQ86_IDR_66_106",1
"Q9NQ87_IDR_1_55",0.582780959276402
"Q9NQ87_IDR_188_311",0.417219040723598
"Q9NQ90_IDR_111_144",0.330199123491574
"Q9NQ90_IDR_1_86",0.339828255928934
"Q9NQ90_IDR_960_1003",0.329972620579492
"Q9NQ92_IDR_1_93",1
"Q9NQB0_IDR_1_619",1
"Q9NQC1_IDR_1_45",0.461381933037878
"Q9NQC1_IDR_520_790",0.538618066962122
"Q9NQC3_IDR_1_994",1
"Q9NQC7_IDR_324_357",0.503691001058559
"Q9NQC7_IDR_380_465",0.496308998941441
"Q9NQC8_IDR_1_62",1
"Q9NQE7_IDR_1_53",1
"Q9NQE9_IDR_1_43",1
"Q9NQS5_IDR_211_312",1
"Q9NQS7_IDR_40_844",1
"Q9NQT8_IDR_1372_1693",0.250614982005334
"Q9NQT8_IDR_1770_1826",0.245495913130763
"Q9NQT8_IDR_546_596",0.2645819215803
"Q9NQT8_IDR_628_658",0.239307183283602
"Q9NQU5_IDR_48_95",0.503275360418399
"Q9NQU5_IDR_97_382",0.4967246395816
"Q9NQV5_IDR_1_100",0.430934761105217
"Q9NQV5_IDR_271_438",0.569065238894783
"Q9NQV7_IDR_364_472",0.485556986523999
"Q9NQV7_IDR_75_202",0.514443013476001
"Q9NQV8_IDR_142_172",0.468308879154632
"Q9NQV8_IDR_180_581",0.531691120845368
"Q9NQW1_IDR_502_546",0.346430579154408
"Q9NQW1_IDR_787_905",0.309130315821664
"Q9NQW1_IDR_914_1070",0.344439105023927
"Q9NQW5_IDR_369_492",0.461870880072171
"Q9NQW5_IDR_71_198",0.538129119927829
"Q9NQW6_IDR_1_716",0.477448103222807
"Q9NR00_IDR_1_31",1
"Q9NR12_IDR_59_278",1
"Q9NR20_IDR_1_32",0.507203304690341
"Q9NR20_IDR_404_520",0.492796695309658
"Q9NR22_IDR_1_71",1
"Q9NR30_IDR_1_184",0.759519148178505
"Q9NR30_IDR_716_783",0.240480851821495
"Q9NR33_IDR_1_37",1
"Q9NR34_IDR_1_168",1
"Q9NR46_IDR_165_210",0.542694274651596
"Q9NR46_IDR_277_336",0.457305725348404
"Q9NR48_IDR_1_1321",0.342732772460976
"Q9NR48_IDR_1325_2025",0.24101971011212
"Q9NR48_IDR_2287_2437",0.216371813275294
"Q9NR48_IDR_2835_2914",0.19987570415161
"Q9NR55_IDR_1_53",1
"Q9NR56_IDR_344_388",1
"Q9NR61_IDR_617_652",1
"Q9NR63_IDR_1_42",1
"Q9NR64_IDR_23_187",1
"Q9NRJ4_IDR_1274_1456",0.510422483444066
"Q9NRJ4_IDR_629_1070",0.225514723147364
"Q9NRK6_IDR_1_153",1
"Q9NRL2_IDR_1014_1073",0.130937896601306
"Q9NRL2_IDR_1197_1431",0.27328034656633
"Q9NRL2_IDR_144_182",0.141842813107833
"Q9NRL2_IDR_271_351",0.141376931754741
"Q9NRL2_IDR_667_774",0.171641081841941
"Q9NRL2_IDR_834_877",0.140920930127849
"Q9NRL3_IDR_1_62",0.396331278560372
"Q9NRL3_IDR_85_421",0.603668721439628
"Q9NRM0_IDR_1_49",1
"Q9NRM1_IDR_1_32",0.520567159922509
"Q9NRM1_IDR_35_1133",0.479432840077491
"Q9NRM2_IDR_1_32",0.491797816934961
"Q9NRM2_IDR_414_450",0.508202183065039
"Q9NRM7_IDR_1_135",0.515089854098602
"Q9NRM7_IDR_138_631",0.484910145901398
"Q9NRN5_IDR_100_131",1
"Q9NRP7_IDR_264_418",1
"Q9NRZ9_IDR_1_170",1
"Q9NS00_IDR_1_76",1
"Q9NS15_IDR_1_57",0.468349356858286
"Q9NS15_IDR_477_539",0.531650643141714
"Q9NS18_IDR_17_53",1
"Q9NS23_IDR_1_48",1
"Q9NS37_IDR_1_218",0.501204668441044
"Q9NS37_IDR_293_323",0.498795331558956
"Q9NS39_IDR_1_112",0.617436627429495
"Q9NS39_IDR_198_275",0.382563372570505
"Q9NS40_IDR_135_372",0.529729194180589
"Q9NS40_IDR_869_1196",0.470270805819411
"Q9NS56_IDR_1_100",0.234925733829153
"Q9NS56_IDR_395_478",0.21698001596785
"Q9NS56_IDR_500_906",0.317792125892965
"Q9NS56_IDR_912_1045",0.230302124310032
"Q9NSA2_IDR_417_647",1
"Q9NSA3_IDR_50_81",1
"Q9NSB2_IDR_504_600",1
"Q9NSB8_IDR_113_192",1
"Q9NSC2_IDR_1165_1232",0.255082625689866
"Q9NSC2_IDR_1266_1324",0.261051828958625
"Q9NSC2_IDR_1_71",0.251978611035671
"Q9NSC2_IDR_75_1163",0.231886934315838
"Q9NSC5_IDR_117_285",1
"Q9NSC7_IDR_1_258",1
"Q9NSD4_IDR_1_236",1
"Q9NSD5_IDR_1_31",1
"Q9NSD7_IDR_410_442",1
"Q9NSE2_IDR_6_59",1
"Q9NSE4_IDR_1_59",1
"Q9NSI2_IDR_1_184",1
"Q9NSI5_IDR_310_407",1
"Q9NSI6_IDR_1277_1313",0.25977891225561
"Q9NSI6_IDR_1426_2320",0.420202336369761
"Q9NSI6_IDR_609_935",0.320018751374629
"Q9NTG1_IDR_1452_1571",0.569131989082802
"Q9NTG7_IDR_1_121",1
"Q9NTI2_IDR_1120_1154",0.493014839580816
"Q9NTI2_IDR_1_52",0.506985160419184
"Q9NTI5_IDR_1121_1447",1
"Q9NTI7_IDR_1_169",0.425421917003276
"Q9NTI7_IDR_174_286",0.574578082996724
"Q9NTJ3_IDR_1_78",1
"Q9NTK1_IDR_110_212",0.509756581270562
"Q9NTK1_IDR_1_107",0.490243418729438
"Q9NTN3_IDR_1_35",1
"Q9NTN9_IDR_702_784",1
"Q9NTQ9_IDR_219_266",1
"Q9NTU4_IDR_1_130",1
"Q9NTW7_IDR_1_145",1
"Q9NTX7_IDR_1_33",0.530926860429809
"Q9NTX7_IDR_187_353",0.469073139570192
"Q9NTX9_IDR_1_184",0.368884284260181
"Q9NTX9_IDR_196_383",0.631115715739819
"Q9NUJ3_IDR_1_56",1
"Q9NUL3_IDR_376_430",0.331395479605429
"Q9NUL3_IDR_441_494",0.326004476095121
"Q9NUL3_IDR_518_570",0.342600044299451
"Q9NUL5_IDR_189_291",1
"Q9NUM3_IDR_268_307",0.497015853218284
"Q9NUM3_IDR_68_104",0.502984146781716
"Q9NUM4_IDR_1_44",1
"Q9NUP1_IDR_1_56",1
"Q9NUP7_IDR_289_319",0.643743121242016
"Q9NUP7_IDR_376_413",0.356256878757984
"Q9NUQ3_IDR_1_152",0.536506839505532
"Q9NUQ3_IDR_455_528",0.463493160494468
"Q9NUQ6_IDR_244_346",0.298762212202861
"Q9NUQ6_IDR_352_545",0.286639723946738
"Q9NUQ6_IDR_60_235",0.414598063850401
"Q9NUQ8_IDR_95_173",1
"Q9NUR3_IDR_1_139",1
"Q9NUU7_IDR_1_57",1
"Q9NUV7_IDR_1_53",1
"Q9NVC3_IDR_1_49",1
"Q9NVC6_IDR_50_86",1
"Q9NVD7_IDR_1_50",1
"Q9NVE4_IDR_270_307",1
"Q9NVE5_IDR_1179_1222",0.520785128709922
"Q9NVE5_IDR_1_33",0.479214871290078
"Q9NVF7_IDR_1_61",0.403085716475142
"Q9NVF7_IDR_315_368",0.596914283524858
"Q9NVF9_IDR_1_48",1
"Q9NVH0_IDR_297_344",0.635705206874682
"Q9NVH0_IDR_31_66",0.364294793125318
"Q9NVH6_IDR_1_42",1
"Q9NVI7_IDR_1_66",0.474471005609658
"Q9NVI7_IDR_70_133",0.525528994390342
"Q9NVL8_IDR_1_296",1
"Q9NVM1_IDR_1_113",1
"Q9NVM6_IDR_103_169",1
"Q9NVM9_IDR_567_648",1
"Q9NVN3_IDR_460_520",1
"Q9NVN8_IDR_1_85",0.419730864291896
"Q9NW07_IDR_1_568",1
"Q9NW13_IDR_196_332",0.463778651761787
"Q9NW13_IDR_591_726",0.536221348238212
"Q9NW64_IDR_171_220",0.510747858849745
"Q9NW64_IDR_306_401",0.489252141150255
"Q9NW68_IDR_211_424",1
"Q9NW75_IDR_1_31",0.458265501143366
"Q9NW75_IDR_38_528",0.541734498856634
"Q9NW82_IDR_1_166",0.509503075872311
"Q9NW82_IDR_541_580",0.490496924127689
"Q9NW97_IDR_34_253",1
"Q9NWA0_IDR_1_61",1
"Q9NWB1_IDR_1_125",1
"Q9NWB6_IDR_1_117",1
"Q9NWB7_IDR_1_33",0.32192607508264
"Q9NWB7_IDR_164_238",0.361132423944274
"Q9NWB7_IDR_396_429",0.316941500973086
"Q9NWD8_IDR_73_103",1
"Q9NWD9_IDR_1_60",1
"Q9NWF4_IDR_221_272",1
"Q9NWT8_IDR_106_138",0.534749430781621
"Q9NWU1_IDR_1_37",1
"Q9NWV8_IDR_1_78",1
"Q9NWW0_IDR_1_67",1
"Q9NWW5_IDR_1_40",1
"Q9NWW7_IDR_285_350",1
"Q9NWY4_IDR_1_32",1
"Q9NWZ3_IDR_103_162",1
"Q9NWZ5_IDR_1_74",1
"Q9NWZ8_IDR_151_197",0.498571958069872
"Q9NWZ8_IDR_60_138",0.501428041930128
"Q9NX00_IDR_1_53",1
"Q9NX09_IDR_1_82",1
"Q9NX14_IDR_1_72",1
"Q9NX18_IDR_1_49",1
"Q9NX31_IDR_1_260",1
"Q9NX40_IDR_108_242",1
"Q9NX45_IDR_142_209",0.514855568166134
"Q9NX45_IDR_260_367",0.485144431833866
"Q9NX52_IDR_1_41",1
"Q9NX95_IDR_510_596",0.218794552535228
"Q9NXB9_IDR_260_296",1
"Q9NXD2_IDR_587_626",1
"Q9NXE8_IDR_1_71",0.408616727154394
"Q9NXE8_IDR_77_425",0.591383272845606
"Q9NXF8_IDR_1_34",1
"Q9NXG2_IDR_1_36",0.57772945379199
"Q9NXG2_IDR_270_353",0.42227054620801
"Q9NXG6_IDR_1_108",1
"Q9NXH3_IDR_1_55",1
"Q9NXH8_IDR_1_72",1
"Q9NXH9_IDR_104_147",0.245424514776206
"Q9NXH9_IDR_15_51",0.222973940547761
"Q9NXH9_IDR_557_613",0.302069341936219
"Q9NXH9_IDR_624_659",0.229532202739814
"Q9NXI6_IDR_111_206",0.479287685543254
"Q9NXI6_IDR_1_36",0.520712314456746
"Q9NXJ0_IDR_1_77",1
"Q9NXL2_IDR_1_88",0.548884082345037
"Q9NXL2_IDR_645_709",0.451115917654963
"Q9NXL6_IDR_1_42",0.481396963027845
"Q9NXL6_IDR_361_416",0.518603036972155
"Q9NXL9_IDR_653_1114",1
"Q9NXN4_IDR_231_317",1
"Q9NXR1_IDR_67_335",1
"Q9NXR5_IDR_265_373",1
"Q9NXR8_IDR_108_352",1
"Q9NXS2_IDR_1_36",1
"Q9NXT0_IDR_1_149",1
"Q9NY26_IDR_136_174",1
"Q9NY28_IDR_1_57",0.460637679881811
"Q9NY28_IDR_62_116",0.539362320118189
"Q9NY30_IDR_123_223",1
"Q9NY37_IDR_1_32",1
"Q9NY43_IDR_1_244",1
"Q9NY47_IDR_1_60",1
"Q9NY57_IDR_321_364",0.559981663644064
"Q9NY57_IDR_367_414",0.440018336355936
"Q9NY59_IDR_192_320",1
"Q9NY61_IDR_1_214",0.317452264092294
"Q9NY61_IDR_307_341",0.399850649720203
"Q9NY61_IDR_409_454",0.282697086187502
"Q9NY72_IDR_177_215",1
"Q9NY74_IDR_110_616",0.373088471184153
"Q9NY74_IDR_1_106",0.316410825121332
"Q9NY74_IDR_619_926",0.310500703694515
"Q9NY93_IDR_502_547",1
"Q9NY97_IDR_1_41",0.539088775637627
"Q9NY97_IDR_58_93",0.460911224362373
"Q9NY99_IDR_167_211",1
"Q9NYA3_IDR_1_693",1
"Q9NYA4_IDR_1055_1094",0.348561531583076
"Q9NYA4_IDR_265_301",0.340405610774431
"Q9NYA4_IDR_575_1005",0.311032857642492
"Q9NYB0_IDR_190_310",0.633525542371627
"Q9NYB0_IDR_98_132",0.366474457628373
"Q9NYF8_IDR_1_834",0.370067776097485
"Q9NYF8_IDR_836_877",0.302726482149728
"Q9NYF8_IDR_888_920",0.327205741752786
"Q9NYG8_IDR_266_393",1
"Q9NYI0_IDR_311_580",0.329642172217736
"Q9NYI0_IDR_34_307",0.334330158867657
"Q9NYI0_IDR_996_1048",0.336027668914606
"Q9NYJ7_IDR_520_570",1
"Q9NYJ8_IDR_48_545",1
"Q9NYK6_IDR_105_141",0.501732004637476
"Q9NYK6_IDR_147_181",0.498267995362524
"Q9NYL2_IDR_579_767",1
"Q9NYL4_IDR_1_32",1
"Q9NYL9_IDR_26_72",0.475270289983877
"Q9NYL9_IDR_75_184",0.524729710016123
"Q9NYM4_IDR_1_34",0.514093645982451
"Q9NYM4_IDR_367_423",0.485906354017549
"Q9NYN1_IDR_188_256",1
"Q9NYP3_IDR_1_149",0.468120131097925
"Q9NYP3_IDR_332_394",0.531879868902076
"Q9NYY3_IDR_356_462",0.469418015572043
"Q9NYY8_IDR_111_154",1
"Q9NYZ2_IDR_1_32",1
"Q9NYZ4_IDR_389_442",0.48218893983603
"Q9NYZ4_IDR_456_499",0.51781106016397
"Q9NZ08_IDR_1_43",1
"Q9NZ09_IDR_1_64",0.495247302408439
"Q9NZ09_IDR_71_381",0.504752697591561
"Q9NZ20_IDR_285_350",1
"Q9NZ43_IDR_198_259",0.474561223003393
"Q9NZ43_IDR_73_173",0.525438776996607
"Q9NZ52_IDR_146_179",0.493919402875521
"Q9NZ52_IDR_303_576",0.506080597124479
"Q9NZ53_IDR_1_375",0.478971261196924
"Q9NZ53_IDR_547_605",0.521028738803076
"Q9NZ56_IDR_1_1289",1
"Q9NZ63_IDR_1_289",1
"Q9NZ71_IDR_67_99",0.214599067238399
"Q9NZ71_IDR_757_895",0.344967812153562
"Q9NZ71_IDR_979_1056",0.208315776662513
"Q9NZI6_IDR_222_305",1
"Q9NZI7_IDR_240_363",1
"Q9NZI8_IDR_160_192",1
"Q9NZJ0_IDR_413_730",1
"Q9NZJ4_IDR_4249_4297",1
"Q9NZJ5_IDR_1081_1116",0.242494689572788
"Q9NZJ5_IDR_1_100",0.239207698487101
"Q9NZJ5_IDR_507_582",0.252180557495132
"Q9NZJ5_IDR_750_879",0.266117054444979
"Q9NZJ6_IDR_335_369",1
"Q9NZJ7_IDR_1_77",1
"Q9NZJ9_IDR_146_180",1
"Q9NZL3_IDR_54_174",1
"Q9NZL4_IDR_1_41",1
"Q9NZL6_IDR_500_645",0.504349854311257
"Q9NZL6_IDR_735_768",0.495650145688743
"Q9NZM1_IDR_132_190",1
"Q9NZM3_IDR_177_236",0.239167281872202
"Q9NZM3_IDR_331_397",0.246915670005503
"Q9NZM3_IDR_684_755",0.237617510449102
"Q9NZR1_IDR_76_182",0.502524476637759
"Q9NZR4_IDR_1_365",1
"Q9NZS2_IDR_43_108",1
"Q9NZT2_IDR_1_64",0.357198150644652
"Q9NZT2_IDR_290_677",0.642801849355348
"Q9NZU0_IDR_363_406",0.489884295577916
"Q9NZU0_IDR_499_549",0.510115704422084
"Q9NZU5_IDR_61_111",1
"Q9NZU7_IDR_1_200",1
"Q9NZV8_IDR_415_623",1
"Q9NZW4_IDR_18_1301",1
"Q9NZZ3_IDR_170_219",1
"Q9P013_IDR_1_183",1
"Q9P015_IDR_26_62",1
"Q9P016_IDR_1_51",1
"Q9P021_IDR_1_54",1
"Q9P031_IDR_1_196",1
"Q9P0M6_IDR_117_181",1
"Q9P0M9_IDR_1_49",1
"Q9P0N8_IDR_1_59",1
"Q9P0P8_IDR_86_126",1
"Q9P0T4_IDR_1_88",1
"Q9P0T7_IDR_112_154",1
"Q9P0U3_IDR_1_382",1
"Q9P0U4_IDR_75_371",1
"Q9P0V3_IDR_198_244",0.491233024677462
"Q9P0V3_IDR_21_54",0.508766975322538
"Q9P0V8_IDR_225_285",1
"Q9P0V9_IDR_1_35",0.487450899100949
"Q9P0V9_IDR_421_454",0.512549100899051
"Q9P0W2_IDR_140_182",0.365968851129211
"Q9P0W2_IDR_1_69",0.634031148870789
"Q9P0W8_IDR_1_414",0.514552163297216
"Q9P0W8_IDR_416_599",0.485447836702784
"Q9P0X4_IDR_1_47",0.253923280637079
"Q9P0X4_IDR_405_617",0.289438074190314
"Q9P0X4_IDR_867_1122",0.229491562343177
"Q9P1V8_IDR_1_539",1
"Q9P1W3_IDR_749_806",1
"Q9P1Y5_IDR_189_219",0.397103671084724
"Q9P1Y5_IDR_325_1105",0.602896328915276
"Q9P1Y6_IDR_1_104",0.402293352010128
"Q9P1Y6_IDR_231_1560",0.597706647989872
"Q9P1Z0_IDR_1_33",0.25059237043513
"Q9P1Z0_IDR_37_764",0.256410125886401
"Q9P1Z0_IDR_770_852",0.247683530313122
"Q9P1Z0_IDR_975_1013",0.245313973365347
"Q9P1Z2_IDR_499_571",0.483096916071365
"Q9P1Z2_IDR_581_617",0.516903083928635
"Q9P1Z3_IDR_1_44",0.523204975801177
"Q9P1Z3_IDR_550_774",0.476795024198823
"Q9P202_IDR_1_34",0.510651525058925
"Q9P202_IDR_502_808",0.489348474941075
"Q9P203_IDR_1032_1065",0.186851096561705
"Q9P203_IDR_1067_1132",0.209141984960907
"Q9P203_IDR_1_77",0.241154565000724
"Q9P203_IDR_715_977",0.169474818939749
"Q9P203_IDR_980_1024",0.193377534536915
"Q9P206_IDR_1_1035",1
"Q9P209_IDR_135_427",1
"Q9P212_IDR_1055_1199",0.303553215519983
"Q9P212_IDR_1544_1742",0.273359746612007
"Q9P212_IDR_1_70",0.210799468030453
"Q9P227_IDR_1100_1491",0.401435809552532
"Q9P241_IDR_1343_1426",0.248852648820927
"Q9P241_IDR_1_47",0.24255617553071
"Q9P241_IDR_467_553",0.25047612458101
"Q9P241_IDR_631_715",0.258115051067352
"Q9P242_IDR_1_653",1
"Q9P243_IDR_1_136",0.404212124413957
"Q9P243_IDR_141_197",0.362137624296325
"Q9P243_IDR_479_728",0.233650251289718
"Q9P244_IDR_562_759",1
"Q9P246_IDR_1_53",0.318908138719651
"Q9P246_IDR_262_320",0.350877396439151
"Q9P246_IDR_461_746",0.330214464841198
"Q9P258_IDR_1_79",1
"Q9P260_IDR_1168_1216",0.247982239792797
"Q9P260_IDR_134_184",0.248855553064269
"Q9P260_IDR_1_88",0.234029073193462
"Q9P260_IDR_385_483",0.269133133949472
"Q9P265_IDR_1_281",1
"Q9P266_IDR_1_1353",1
"Q9P267_IDR_84_1377",1
"Q9P270_IDR_1_574",1
"Q9P272_IDR_166_219",0.338472573662401
"Q9P272_IDR_278_312",0.331237830203339
"Q9P272_IDR_314_404",0.33028959613426
"Q9P2A4_IDR_129_296",1
"Q9P2B4_IDR_251_639",1
"Q9P2B7_IDR_1_377",0.528659203462657
"Q9P2B7_IDR_467_527",0.471340796537343
"Q9P2D0_IDR_940_1281",1
"Q9P2D1_IDR_1545_1598",0.174505687257245
"Q9P2D1_IDR_1826_1899",0.19127949119754
"Q9P2D1_IDR_1_828",0.263728411313178
"Q9P2D1_IDR_2134_2997",0.370486410232038
"Q9P2D3_IDR_1200_1239",0.513720743860926
"Q9P2D3_IDR_1549_1579",0.486279256139074
"Q9P2D6_IDR_417_673",0.454352887985188
"Q9P2D6_IDR_677_1187",0.545647112014812
"Q9P2D8_IDR_463_494",0.173704045030818
"Q9P2F6_IDR_1_72",0.313576608599977
"Q9P2F6_IDR_314_356",0.397575600579234
"Q9P2F6_IDR_563_1191",0.288847790820789
"Q9P2F8_IDR_1027_1665",0.236033508164487
"Q9P2F8_IDR_1_161",0.259573690179614
"Q9P2F8_IDR_263_316",0.264301085373443
"Q9P2F8_IDR_350_406",0.240091716282456
"Q9P2F9_IDR_1_133",1
"Q9P2G1_IDR_185_218",0.257992457578815
"Q9P2G1_IDR_290_322",0.257829967711946
"Q9P2G1_IDR_757_975",0.230606878192682
"Q9P2G1_IDR_980_1081",0.253570696516557
"Q9P2G3_IDR_69_118",1
"Q9P2G4_IDR_185_884",1
"Q9P2G9_IDR_1_40",1
"Q9P2H5_IDR_603_745",0.526113018871883
"Q9P2H5_IDR_964_1012",0.473886981128117
"Q9P2I0_IDR_403_453",0.488244136134646
"Q9P2I0_IDR_649_694",0.511755863865354
"Q9P2J2_IDR_762_1085",0.494202450711114
"Q9P2N6_IDR_476_904",1
"Q9P2N7_IDR_1_65",1
"Q9P2P1_IDR_226_333",0.317147171050942
"Q9P2P1_IDR_469_768",0.335245424244927
"Q9P2P1_IDR_948_1039",0.347607404704132
"Q9P2P5_IDR_1006_1076",0.330794795694569
"Q9P2P5_IDR_328_808",0.346185090753365
"Q9P2P5_IDR_839_1003",0.323020113552067
"Q9P2P6_IDR_3313_3617",0.200129863387809
"Q9P2P6_IDR_3765_3903",0.206601289088032
"Q9P2P6_IDR_3905_4230",0.198023385673129
"Q9P2P6_IDR_4379_4477",0.20040701220133
"Q9P2P6_IDR_587_3311",0.1948384496497
"Q9P2Q2_IDR_320_833",0.571813143763024
"Q9P2Q2_IDR_855_1011",0.428186856236976
"Q9P2R6_IDR_1_84",0.386643194203614
"Q9P2Z0_IDR_84_256",1
"Q9UBB5_IDR_1_179",0.475798165145418
"Q9UBB5_IDR_181_281",0.524201834854582
"Q9UBB6_IDR_1_32",1
"Q9UBB9_IDR_1_356",0.671152517000418
"Q9UBB9_IDR_728_767",0.328847482999582
"Q9UBC0_IDR_1_291",1
"Q9UBC2_IDR_211_265",0.545092775883865
"Q9UBC2_IDR_348_864",0.454907224116134
"Q9UBC3_IDR_26_219",0.36528890322975
"Q9UBC3_IDR_347_414",0.63471109677025
"Q9UBC9_IDR_1_169",1
"Q9UBD0_IDR_1_93",0.351054478140052
"Q9UBD0_IDR_211_309",0.334366586543807
"Q9UBD0_IDR_370_423",0.314578935316141
"Q9UBD5_IDR_507_544",1
"Q9UBD6_IDR_440_479",1
"Q9UBE8_IDR_1_132",1
"Q9UBF1_IDR_1_136",1
"Q9UBF8_IDR_1_32",0.239824129214595
"Q9UBL3_IDR_269_319",0.52346199938762
"Q9UBL9_IDR_382_471",1
"Q9UBM4_IDR_1_122",1
"Q9UBM7_IDR_1_34",1
"Q9UBM8_IDR_1_66",1
"Q9UBN1_IDR_216_304",1
"Q9UBN4_IDR_757_977",1
"Q9UBN7_IDR_1_81",0.513457327257959
"Q9UBN7_IDR_841_1097",0.486542672742041
"Q9UBP0_IDR_1_53",0.426485200994351
"Q9UBP0_IDR_198_315",0.283389974146603
"Q9UBP0_IDR_81_111",0.290124824859046
"Q9UBP4_IDR_1_128",1
"Q9UBP5_IDR_1_59",0.590208878358517
"Q9UBP5_IDR_166_324",0.409791121641483
"Q9UBP8_IDR_1_84",1
"Q9UBP9_IDR_157_263",1
"Q9UBQ6_IDR_2_60",1
"Q9UBR4_IDR_207_377",1
"Q9UBS0_IDR_10_43",0.409717853008626
"Q9UBU7_IDR_248_330",0.219257336393085
"Q9UBU7_IDR_332_609",0.420870517608506
"Q9UBU8_IDR_50_188",1
"Q9UBU9_IDR_1_115",1
"Q9UBV2_IDR_1_119",1
"Q9UBV7_IDR_1_82",1
"Q9UBV8_IDR_1_111",1
"Q9UBW5_IDR_250_565",1
"Q9UBW7_IDR_1_326",0.285684991597961
"Q9UBW7_IDR_766_798",0.296351920744408
"Q9UBW7_IDR_802_1066",0.417963087657631
"Q9UBW8_IDR_215_275",1
"Q9UBX0_IDR_29_109",1
"Q9UBX2_IDR_115_364",0.419701022998864
"Q9UBX2_IDR_71_112",0.580298977001136
"Q9UBX7_IDR_1_43",1
"Q9UBY0_IDR_1_64",0.462519565273635
"Q9UBY0_IDR_612_812",0.537480434726365
"Q9UBY5_IDR_314_353",1
"Q9UBZ4_IDR_342_450",1
"Q9UEE5_IDR_1_41",0.447429245899085
"Q9UEE5_IDR_325_369",0.552570754100915
