"","GO0009889_regulation_of_biosynthetic_process"
"Q5HYW3_IDR_1_150",0.560155866712206
"Q5HYW3_IDR_315_493",0.439844133287794
"Q5I0G3_IDR_468_518",1
"Q5I0X4_IDR_31_101",1
"Q5J8M3_IDR_24_62",1
"Q5JNZ3_IDR_1_59",0.458202201719091
"Q5JSL3_IDR_1189_1272",0.295812294183323
"Q5JSL3_IDR_1_31",0.247552452991226
"Q5JSL3_IDR_1337_1386",0.231359834514605
"Q5JSL3_IDR_277_308",0.225275418310846
"Q5JSP0_IDR_1_154",0.45962901254733
"Q5JSP0_IDR_482_527",0.54037098745267
"Q5JSZ5_IDR_1_2229",1
"Q5JT82_IDR_1_279",0.492642899982114
"Q5JT82_IDR_350_389",0.507357100017886
"Q5JTC6_IDR_1_1135",1
"Q5JWR5_IDR_1055_1323",0.246261964221126
"Q5JWR5_IDR_1992_2027",0.249264637185156
"Q5JWR5_IDR_695_728",0.249254124256513
"Q5JX69_IDR_59_106",1
"Q5JX71_IDR_1_43",0.506198051317333
"Q5JX71_IDR_51_109",0.493801948682667
"Q5JXA9_IDR_1_34",1
"Q5JXC2_IDR_1_388",1
"Q5JXM2_IDR_36_108",1
"Q5JXX7_IDR_1_66",1
"Q5MNZ9_IDR_362_410",1
"Q5NUL3_IDR_240_275",1
"Q5PRF9_IDR_186_299",0.340018263771576
"Q5PRF9_IDR_390_469",0.272790356862625
"Q5PRF9_IDR_536_694",0.387191379365799
"Q5PSV4_IDR_1_59",1
"Q5QGS0_IDR_1371_1414",0.240221216825628
"Q5QGS0_IDR_1_541",0.260054166184178
"Q5QGS0_IDR_579_1282",0.499724616990194
"Q5QGT7_IDR_167_225",1
"Q5SRI9_IDR_1_95",1
"Q5SRN2_IDR_30_563",1
"Q5SSG8_IDR_1_486",1
"Q5SSJ5_IDR_1_156",0.574377204585926
"Q5SSJ5_IDR_417_553",0.425622795414074
"Q5SSQ6_IDR_117_148",1
"Q5ST30_IDR_1_93",1
"Q5SV97_IDR_1_577",0.480760834146985
"Q5SV97_IDR_668_702",0.519239165853015
"Q5SVQ8_IDR_1_347",0.476433246732488
"Q5SYE7_IDR_1_1610",1
"Q5SZB4_IDR_1_266",0.502504410386199
"Q5SZB4_IDR_293_393",0.497495589613801
"Q5SZD1_IDR_102_152",0.464556778683353
"Q5SZD1_IDR_1_80",0.535443221316647
"Q5SZJ8_IDR_1_71",0.435323145377649
"Q5SZI1_IDR_210_245",1
"Q5SZJ8_IDR_121_171",0.564676854622351
"Q5SZL2_IDR_1_499",0.571721372466222
"Q5SZL2_IDR_662_706",0.428278627533778
"Q5SZQ8_IDR_244_288",1
"Q5T011_IDR_1158_1231",0.115318490101238
"Q5T011_IDR_1358_1414",0.107627762261488
"Q5T011_IDR_1466_1556",0.105730765941781
"Q5T011_IDR_1632_1667",0.119158068500538
"Q5T011_IDR_1803_1907",0.121989417064836
"Q5T011_IDR_2109_2151",0.104951729104221
"Q5T011_IDR_2400_2513",0.106012051865474
"Q5T011_IDR_2864_2903",0.115019990973808
"Q5T011_IDR_698_731",0.104191724186617
"Q5T124_IDR_1_71",0.470764649639399
"Q5T124_IDR_474_520",0.529235350360601
"Q5T1A1_IDR_646_773",1
"Q5T1B0_IDR_133_169",0.30975128451191
"Q5T1B0_IDR_1_55",0.252472708403206
"Q5T1B0_IDR_819_884",0.227388953987635
"Q5T1B0_IDR_887_1012",0.210387053097248
"Q5T1C6_IDR_1_45",1
"Q5T1M5_IDR_292_558",0.596093320991196
"Q5T1M5_IDR_818_1219",0.403906679008804
"Q5T1N1_IDR_1_836",1
"Q5T1Q4_IDR_1_45",0.674806618777521
"Q5T1Q4_IDR_360_408",0.325193381222479
"Q5T1R4_IDR_1_2406",1
"Q5T1S8_IDR_1_102",1
"Q5T1V6_IDR_1_102",0.449178979056618
"Q5T1V6_IDR_580_619",0.550821020943382
"Q5T200_IDR_1_1515",1
"Q5T230_IDR_1_274",1
"Q5T280_IDR_1_69",1
"Q5T442_IDR_296_439",0.53501364721332
"Q5T4F4_IDR_1_31",0.561127535881985
"Q5T4F4_IDR_235_346",0.438872464118015
"Q5T4I8_IDR_76_110",1
"Q5T4S7_IDR_1616_1655",0.139618226798971
"Q5T4S7_IDR_1731_1783",0.147390159584234
"Q5T4S7_IDR_2437_2470",0.148811498656596
"Q5T4S7_IDR_429_465",0.138096186781422
"Q5T4S7_IDR_598_635",0.146689301114217
"Q5T5X7_IDR_484_531",0.221427519658312
"Q5T5X7_IDR_647_705",0.190418351546221
"Q5T5Y3_IDR_347_701",0.541903399959219
"Q5T5Y3_IDR_705_1460",0.458096600040781
"Q5T601_IDR_1_40",0.475506548649527
"Q5T601_IDR_855_890",0.524493451350473
"Q5T619_IDR_1_278",1
"Q5T653_IDR_252_305",1
"Q5T681_IDR_1_33",0.219253531905449
"Q5T681_IDR_41_77",0.230863408082307
"Q5T7P8_IDR_141_227",0.521864546913234
"Q5T7R7_IDR_81_152",1
"Q5T7W0_IDR_105_189",0.198276124462504
"Q5T7W0_IDR_1_99",0.249498955631055
"Q5T7W0_IDR_211_255",0.28658811460417
"Q5T7W0_IDR_282_460",0.265636805302271
"Q5T7W7_IDR_463_516",1
"Q5T848_IDR_1177_1215",0.31501313420302
"Q5T848_IDR_1_73",0.309551655628613
"Q5T848_IDR_669_1168",0.375435210168368
"Q5TAH2_IDR_1094_1124",1
"Q5TAP6_IDR_1_41",0.235488830162154
"Q5TAP6_IDR_285_594",0.225684448255106
"Q5TAP6_IDR_51_83",0.254961032090405
"Q5TAP6_IDR_735_766",0.283865689492335
"Q5TAQ9_IDR_1_135",0.564158270540095
"Q5TAQ9_IDR_553_597",0.435841729459905
"Q5TAT6_IDR_1_717",1
"Q5TCQ9_IDR_1110_1464",0.173827584246892
"Q5TCQ9_IDR_815_847",0.15001927879498
"Q5TCQ9_IDR_941_1002",0.154115426272766
"Q5TCS8_IDR_1039_1079",0.186937265970404
"Q5TCS8_IDR_1191_1255",0.170473907553445
"Q5TCS8_IDR_186_226",0.149574237938623
"Q5TCS8_IDR_488_576",0.164496825132873
"Q5TCS8_IDR_697_810",0.181862630535475
"Q5TCS8_IDR_893_925",0.146655132869179
"Q5TCX8_IDR_1_38",0.569920465357776
"Q5TF39_IDR_410_518",0.464696819916659
"Q5TF58_IDR_1_183",0.38366775832486
"Q5TF58_IDR_312_362",0.284785689905825
"Q5TF58_IDR_481_517",0.331546551769315
"Q5TFG8_IDR_143_222",0.512959313601846
"Q5TFG8_IDR_42_127",0.487040686398154
"Q5TGI0_IDR_339_409",1
"Q5TGI4_IDR_67_121",1
"Q5TGJ6_IDR_87_251",1
"Q5TGS1_IDR_85_171",1
"Q5TGY1_IDR_1_31",0.449320429725116
"Q5TGY1_IDR_524_634",0.550679570274884
"Q5TGY3_IDR_1_1603",1
"Q5TH69_IDR_1036_1103",0.168026060244622
"Q5TH69_IDR_1413_1443",0.174294496843089
"Q5TH69_IDR_179_212",0.180927507524385
"Q5TH69_IDR_1944_2105",0.318974709253948
"Q5TH69_IDR_464_660",0.157777226133956
"Q5TH74_IDR_1_75",0.506573781989953
"Q5TH74_IDR_96_267",0.493426218010047
"Q5TZJ5_IDR_1_1347",1
"Q5U4P2_IDR_103_140",0.467197702667801
"Q5U4P2_IDR_1_49",0.532802297332199
"Q5U5Q3_IDR_1_228",1
"Q5U5R9_IDR_1_124",1
"Q5U5X8_IDR_1_62",0.184357717056383
"Q5U5X8_IDR_65_452",0.815642282943618
"Q5U5Z8_IDR_108_140",0.323141541300649
"Q5U5Z8_IDR_36_77",0.329576479100835
"Q5U5Z8_IDR_696_889",0.347281979598515
"Q5U623_IDR_1_572",1
"Q5U651_IDR_1_142",0.547976710985621
"Q5U651_IDR_257_369",0.452023289014379
"Q5UAW9_IDR_298_335",1
"Q5UCC4_IDR_1_47",0.509450813416546
"Q5UCC4_IDR_193_224",0.490549186583454
"Q5UE93_IDR_339_409",1
"Q5UIP0_IDR_958_2414",1
"Q5VIR6_IDR_368_415",1
"Q5VIY5_IDR_50_187",1
"Q5VT25_IDR_1596_1732",0.243223728946413
"Q5VT52_IDR_147_252",0.364180174939784
"Q5VT52_IDR_294_1443",0.635819825060216
"Q5VT97_IDR_1032_1082",0.444179371410303
"Q5VT97_IDR_1_652",0.555820628589697
"Q5VTB9_IDR_31_71",0.375176848004603
"Q5VTB9_IDR_75_492",0.624823151995397
"Q5VTD9_IDR_1_104",0.571345251789218
"Q5VTD9_IDR_113_148",0.428654748210782
"Q5VTH2_IDR_105_177",1
"Q5VTH9_IDR_1_109",0.260037407332267
"Q5VTH9_IDR_165_217",0.253514614581742
"Q5VTH9_IDR_333_387",0.245302193719567
"Q5VTH9_IDR_430_465",0.241145784366424
"Q5VTJ3_IDR_300_375",0.486084141699755
"Q5VTJ3_IDR_45_255",0.513915858300245
"Q86VV4_IDR_411_465",0.332680099263201
"Q86VV4_IDR_46_283",0.306830474884085
"Q86VV8_IDR_120_165",0.363481981789022
"Q86VV8_IDR_1531_1565",0.35167729206852
"Q86VV8_IDR_279_360",0.284840726142458
"Q86VW1_IDR_541_577",1
"Q86VW2_IDR_31_154",0.445401871030364
"Q86VW2_IDR_485_580",0.554598128969636
"Q86VY4_IDR_1_200",0.46940841901663
"Q86VY4_IDR_387_417",0.53059158098337
"Q86VY9_IDR_1_51",0.278930180351973
"Q86VY9_IDR_60_104",0.290668177758201
"Q86WG3_IDR_1_150",0.527859535970844
"Q86WG3_IDR_330_371",0.472140464029157
"Q86WG5_IDR_1027_1103",0.218241270137233
"Q86WG5_IDR_1269_1305",0.219216110833421
"Q86WG5_IDR_1670_1731",0.30167810610969
"Q86WG5_IDR_770_807",0.260864512919657
"Q86WH2_IDR_1_46",1
"Q86WI3_IDR_98_136",1
"Q86WK6_IDR_403_437",0.549412755583969
"Q86WK6_IDR_448_485",0.450587244416031
"Q86WK7_IDR_411_449",1
"Q86WN1_IDR_414_467",0.496081553736473
"Q86WN1_IDR_609_690",0.503918446263527
"Q86WP2_IDR_1_378",1
"Q86WR0_IDR_168_208",1
"Q86WR6_IDR_137_236",0.461952848766886
"Q86WR6_IDR_1_42",0.538047151233114
"Q86WR7_IDR_1_50",0.453502665709946
"Q86WR7_IDR_73_399",0.546497334290054
"Q86WS3_IDR_123_158",1
"Q86X51_IDR_1_503",1
"Q86X52_IDR_1_68",1
"Q86X53_IDR_1_363",1
"Q86X76_IDR_1_44",1
"Q86X95_IDR_149_450",1
"Q86XD5_IDR_1_134",0.258622333306401
"Q86XD5_IDR_146_332",0.741377666693599
"Q86XD8_IDR_161_663",1
"Q86XE3_IDR_89_131",1
"Q86XF7_IDR_1_148",0.541429114495228
"Q86XF7_IDR_184_214",0.458570885504772
"Q86XH1_IDR_344_382",0.543559984815431
"Q86XH1_IDR_459_491",0.456440015184569
"Q86XI6_IDR_1_58",1
"Q86XJ0_IDR_256_287",1
"Q86XJ1_IDR_289_680",1
"Q86XK2_IDR_1_150",1
"Q86XK3_IDR_1_50",0.496996424159329
"Q86XK3_IDR_75_146",0.503003575840671
"Q86XK7_IDR_261_387",1
"Q86XT2_IDR_172_251",1
"Q86XU0_IDR_64_183",1
"Q86XZ4_IDR_370_545",0.571558198091013
"Q86XZ4_IDR_84_244",0.428441801908986
"Q86Y01_IDR_160_407",1
"Q86Y07_IDR_318_470",1
"Q86Y13_IDR_1087_1144",0.270378275861886
"Q86Y13_IDR_1_85",0.230617644643905
"Q86Y13_IDR_587_752",0.261296621843786
"Q86Y13_IDR_953_1029",0.237707457650423
"Q86Y22_IDR_1_526",1
"Q86Y25_IDR_66_189",1
"Q86Y26_IDR_111_216",0.210593387240823
"Q86Y26_IDR_1_55",0.205336902736641
"Q86Y26_IDR_287_377",0.183601228349552
"Q86Y26_IDR_379_868",0.183720068708081
"Q86Y26_IDR_870_1132",0.216748412964903
"Q86Y33_IDR_1_215",1
"Q86Y34_IDR_1_38",1
"Q86Y37_IDR_1_126",0.634135626336519
"Q86YF9_IDR_609_849",0.293079622183744
"Q86YI8_IDR_1_228",1
"Q86YJ5_IDR_22_105",0.581135608617783
"Q86YJ5_IDR_267_306",0.418864391382217
"Q86YJ7_IDR_440_475",0.344245905210637
"Q86YJ7_IDR_491_525",0.308525993922138
"Q86YJ7_IDR_535_582",0.347228100867225
"Q86YL5_IDR_1_185",1
"Q86YL7_IDR_1_123",1
"Q86YM7_IDR_113_208",1
"Q86YN6_IDR_23_95",0.382085731768467
"Q86YN6_IDR_98_897",0.617914268231533
"Q86YP4_IDR_1_436",0.515574831747539
"Q86YP4_IDR_465_633",0.48442516825246
"Q86YR6_IDR_1_94",0.488649201174558
"Q86YR6_IDR_363_536",0.511350798825442
"Q86YR7_IDR_530_616",0.563995644040631
"Q86YR7_IDR_963_1114",0.436004355959369
"Q86YS3_IDR_495_564",0.604611046660757
"Q86YS3_IDR_84_347",0.395388953339243
"Q86Z02_IDR_661_906",0.260483955153668
"Q86Z02_IDR_909_1104",0.275138191623015
"Q86Z20_IDR_1_511",1
"Q86Z23_IDR_1_32",0.459836677319578
"Q86Z23_IDR_34_105",0.540163322680422
"Q8HWS3_IDR_1_117",0.235204425568386
"Q8HWS3_IDR_557_645",0.307954363691041
"Q8HWS3_IDR_647_680",0.225145351767119
"D6RA61_IDR_470_528",0.317014942955772
"D6RBM5_IDR_1_60",1
"A1A519_IDR_1_122",0.380025129128123
"A2RTX5_IDR_77_125",1
"D6RBQ6_IDR_1_56",0.350905544156774
"A1A519_IDR_147_214",0.311087386926818
"A2RU30_IDR_1_236",0.501381511701735
"A0A1B0GTI1_IDR_1_187",1
"E9PRG8_IDR_1_123",1
"D6RBQ6_IDR_379_452",0.331730997842667
"A1A519_IDR_270_310",0.308887483945059
"A2RU30_IDR_239_521",0.498618488298265
"A0A1B0GTL2_IDR_52_115",1
"F5GYI3_IDR_57_263",1
"D6RBQ6_IDR_470_528",0.317363458000559
"A7E2F4_IDR_1_180",0.372427405178305
"A2RU54_IDR_27_152",1
"A0A1B0GTR0_IDR_1_116",1
"F5H4A9_IDR_1_185",1
"D6RCP7_IDR_1_56",0.350467928681857
"A1A5B4_IDR_746_782",1
"A7E2F4_IDR_185_240",0.335864385700694
"A6NMS7_IDR_1547_1623",0.178262476196141
"A2RU67_IDR_1_122",1
"F5H4B4_IDR_66_129",0.341805941102816
"D6RCP7_IDR_379_451",0.336192601840068
"A1A5C7_IDR_1_74",0.489492072208278
"A7E2F4_IDR_267_605",0.291708209121
"A6NMS7_IDR_1658_1700",0.182348007048743
"A2RUB1_IDR_1_666",0.624800392892815
"F5H4B4_IDR_304_403",0.302787681965874
"D6RCP7_IDR_470_528",0.313339469478075
"A1A5D9_IDR_1_54",0.262063197012862
"A7E2S9_IDR_215_258",1
"A6NMS7_IDR_1_876",0.241394958307998
"A2RUB1_IDR_915_952",0.375199607107185
"A0A1B0GTS1_IDR_1_76",0.470562235721131
"F5H4B4_IDR_517_570",0.35540637693131
"D6RGH6_IDR_1_58",0.324556704239149
"C9JL84_IDR_219_458",1
"A7E2V4_IDR_1016_1226",0.50546856941189
"A6NMT0_IDR_1_40",0.334262606371488
"A2RUB6_IDR_27_902",0.572374623176768
"A0A1B0GTS1_IDR_181_278",0.529437764278869
"D6RGH6_IDR_61_125",0.322731976670966
"Q8NEM0_IDR_98_151",0.481999352355552
"Q8NEM2_IDR_1_62",0.510947093001805
"Q8NEM2_IDR_556_639",0.489052906998195
"Q8NEM7_IDR_1_32",0.255446061613924
"Q8NEM7_IDR_226_327",0.254520096012534
"Q8NEM7_IDR_360_779",0.490033842373542
"Q8NEN0_IDR_1_263",1
"Q8NEV4_IDR_1102_1616",0.444525326571679
"Q8NEV4_IDR_879_921",0.555474673428321
"Q8NEV9_IDR_163_193",1
"Q8NEW0_IDR_165_231",1
"Q8NEW7_IDR_1_156",1
"Q8NEX6_IDR_1_36",1
"Q8NEY1_IDR_1_1414",0.630740441110459
"Q8NEY1_IDR_1821_1877",0.369259558889541
"Q8NEY3_IDR_1_48",0.488669682529837
"Q8NEY3_IDR_159_280",0.511330317470163
"Q8NEY8_IDR_1_319",0.485867114800087
"Q8NEY8_IDR_344_405",0.514132885199913
"Q8NEZ2_IDR_134_221",1
"Q8NEZ4_IDR_1_127",0.118398466556033
"Q8NEZ4_IDR_1140_1172",0.0757251744916294
"Q8NEZ4_IDR_1191_3892",0.252905806588407
"Q8NEZ4_IDR_165_218",0.0842961003290269
"Q8NEZ4_IDR_3930_4003",0.0875748710582428
"Q8NEZ4_IDR_4026_4058",0.0931137528864583
"Q8NEZ4_IDR_522_937",0.0710192165886666
"Q8NF91_IDR_6103_6169",0.135197007153535
"Q8NF91_IDR_6172_6346",0.17214028063047
"Q8NF91_IDR_8212_8335",0.138369565479096
"Q8NF91_IDR_8663_8736",0.267163809699273
"Q8NF99_IDR_133_284",1
"Q8NFA0_IDR_1331_1504",0.502572994919096
"Q8NFA0_IDR_433_478",0.497427005080904
"Q8NFA2_IDR_297_376",1
"Q8NFC6_IDR_1_120",0.471759681172666
"Q8NFC6_IDR_159_3051",0.528240318827334
"Q8NFD2_IDR_297_354",1
"Q8NFD5_IDR_1_1236",0.190650959466007
"Q8NFD5_IDR_1267_1591",0.401307767722238
"Q8NFD5_IDR_1694_1775",0.171820425248175
"Q8NFD5_IDR_1808_1912",0.23622084756358
"Q8NFF2_IDR_1_78",0.408424197393127
"Q8NFF2_IDR_261_425",0.591575802606873
"Q8NFT6_IDR_260_335",0.260090452088906
"Q8NFT6_IDR_339_501",0.266328626731738
"Q8NFT6_IDR_96_165",0.241691834177144
"Q8NFU0_IDR_386_473",1
"Q8NFU1_IDR_372_509",1
"Q8NFU4_IDR_1_46",1
"Q8NFU5_IDR_1_37",0.400664380343988
"Q8NFU5_IDR_262_363",0.599335619656012
"Q8NFU7_IDR_1_1332",0.32963415317984
"Q8NFU7_IDR_1743_1840",0.249392705729333
"Q8NFU7_IDR_1916_1989",0.231183572239812
"Q8NFU7_IDR_2070_2109",0.189789568851015
"Q8NFV5_IDR_17_125",1
"Q8NFW1_IDR_215_269",0.295683195307762
"Q8NFW1_IDR_274_311",0.268061081719204
"Q8NFW1_IDR_317_1626",0.436255722973034
"Q8NHG8_IDR_1_147",1
"Q8NHH9_IDR_1_56",1
"Q8NHM5_IDR_1_59",0.233864640756603
"Q8NHM5_IDR_378_508",0.221793297348938
"Q8NHM5_IDR_565_652",0.242255717962455
"Q8NHM5_IDR_724_1040",0.302086343932003
"Q8NHP7_IDR_18_67",0.487228782572193
"Q8NHP7_IDR_284_470",0.512771217427807
"Q8NHP8_IDR_1_39",1
"Q8NHQ1_IDR_228_266",1
"Q8NHQ8_IDR_348_396",0.480975324376694
"Q8NHQ8_IDR_82_200",0.519024675623306
"Q8NHQ9_IDR_486_555",0.466496191713535
"Q8NHQ9_IDR_570_600",0.533503808286465
"Q8NHR7_IDR_111_157",1
"Q8NHY2_IDR_300_357",0.287445284508326
"Q8NHY3_IDR_173_216",0.509191865800104
"Q8NHY3_IDR_269_880",0.490808134199896
"Q8NHY6_IDR_154_371",0.489983076781741
"Q8NHY6_IDR_1_97",0.510016923218259
"Q8NHZ7_IDR_1_158",0.504932058737794
"Q8NHZ7_IDR_178_208",0.495067941262206
"Q8NHZ8_IDR_21_85",1
"Q8NI08_IDR_1_114",0.353522919260467
"Q8NI08_IDR_162_215",0.374915703736772
"Q8NI08_IDR_307_652",0.271561377002761
"Q8NI22_IDR_1_47",1
"Q8NI27_IDR_1177_1593",1
"Q8NI32_IDR_1_32",1
"Q8NI35_IDR_1008_1057",0.102161614004893
"Q8NI35_IDR_1164_1219",0.133143089063216
"Q8NI35_IDR_455_515",0.10727921017452
"Q8NI35_IDR_641_675",0.099880336838828
"Q8NI35_IDR_777_807",0.115030598182655
"Q8NI35_IDR_839_985",0.117344843079022
"Q8TAC9_IDR_203_235",1
"Q8TAD2_IDR_1_33",0.477941825569537
"Q8TAD2_IDR_49_87",0.522058174430463
"Q8TAD4_IDR_1_32",0.367893397944513
"Q8TAD4_IDR_545_588",0.632106602055487
"Q8TAD7_IDR_1_36",1
"Q8TAD8_IDR_1_223",1
"Q8TAE6_IDR_1_70",1
"Q8TAE8_IDR_1_38",0.47704395408872
"Q8TAE8_IDR_182_222",0.52295604591128
"Q8TAF7_IDR_59_200",1
"Q8TAG5_IDR_153_214",1
"Q8TAG6_IDR_21_207",1
"Q8TAG9_IDR_230_276",1
"Q8TAK5_IDR_314_448",1
"Q8TAK6_IDR_1_118",0.429145578381999
"Q8TAK6_IDR_183_271",0.570854421618001
"Q8TAL5_IDR_145_182",0.258250713831431
"Q8TAL5_IDR_272_431",0.501051965446738
"Q8TAL5_IDR_82_123",0.240697320721832
"Q8TAW3_IDR_99_172",0.535617529443968
"Q8TAX0_IDR_1_172",1
"Q8TAX7_IDR_19_353",1
"Q8TAY7_IDR_1_242",1
"Q8TAZ6_IDR_1_67",0.584827663783828
"Q8TAZ6_IDR_205_248",0.415172336216172
"Q8TB03_IDR_288_319",1
"Q8TB05_IDR_21_177",1
"Q8TB22_IDR_1_63",1
"Q8TB24_IDR_1_46",0.310744086279608
"Q8TB24_IDR_181_218",0.383951481618637
"Q8TB24_IDR_242_581",0.305304432101755
"Q8TB37_IDR_12_60",1
"Q8TB45_IDR_1_41",1
"Q8TB52_IDR_143_337",1
"Q8TB68_IDR_32_257",1
"Q8TB69_IDR_51_179",1
"Q8TBA6_IDR_27_304",0.298852220053102
"Q8TBA6_IDR_306_350",0.25838322805524
"Q8TBA6_IDR_445_475",0.219886320594696
"Q8TBG4_IDR_442_499",1
"Q8TBG9_IDR_206_265",1
"Q8TBJ4_IDR_282_325",1
"Q8TBJ5_IDR_1_272",1
"Q8TBK6_IDR_1_46",0.512122887358372
"Q8TBK6_IDR_61_192",0.487877112641628
"Q8TBM8_IDR_220_262",0.466275466754757
"Q8TBM8_IDR_54_90",0.533724533245243
"Q8TBN0_IDR_1_90",0.527223303648578
"Q8TBN0_IDR_92_218",0.472776696351422
"Q8TBP0_IDR_1_31",0.264152561157438
"Q8TBP0_IDR_712_767",0.31279641534312
"Q8TBP0_IDR_91_286",0.423051023499442
"Q8TBP5_IDR_1_118",0.507281047314978
"Q8TBP5_IDR_144_190",0.492718952685022
"Q8TBP6_IDR_1_46",1
"Q8TBX8_IDR_1_35",0.527786527611386
"Q8TBX8_IDR_294_346",0.472213472388614
"Q8TBY8_IDR_191_246",0.310247232685362
"Q8TBY8_IDR_848_894",0.334929628514292
"Q8TC36_IDR_1_130",1
"Q8TC41_IDR_1_142",0.546259209150577
"Q8TC41_IDR_175_255",0.453740790849423
"Q8TC44_IDR_366_423",1
"Q8TC56_IDR_180_532",1
"Q8TC57_IDR_458_530",1
"Q8TC59_IDR_1_212",1
"Q8TC71_IDR_137_294",0.400081018898273
"Q8TC71_IDR_493_538",0.317811063955638
"Q8TC71_IDR_90_135",0.282107917146088
"Q8TCU4_IDR_1_4097",1
"Q8TCU5_IDR_62_119",0.38041416396947
"Q8TCU5_IDR_986_1075",0.61958583603053
"Q8TCU6_IDR_1109_1142",0.479280260050542
"Q8TCU6_IDR_1_44",0.520719739949458
"Q8TCX5_IDR_595_670",1
"Q8TCY5_IDR_48_172",1
"Q8TCY9_IDR_140_176",0.480857972957906
"Q8TCY9_IDR_1_65",0.519142027042094
"Q8TCZ2_IDR_1_262",1
"Q8TD06_IDR_1_32",1
"Q8TD08_IDR_348_520",1
"Q8TD91_IDR_313_449",1
"Q8TD94_IDR_20_196",0.502532105978861
"Q8TD94_IDR_266_323",0.497467894021139
"Q8TDB4_IDR_1_43",0.543252023868456
"Q8TDB4_IDR_70_240",0.456747976131544
"Q8TDB6_IDR_196_232",0.355177650589111
"Q8TDB6_IDR_510_556",0.327662943662021
"Q8TDB6_IDR_91_122",0.317159405748869
"Q8TDC0_IDR_1_161",0.508321526224876
"Q8TDC0_IDR_164_218",0.491678473775124
"Q8TDC3_IDR_363_589",0.596278029773577
"Q8TDI8_IDR_1_106",1
"Q8TDJ6_IDR_1280_1321",0.10185197472189
"Q8TDJ6_IDR_1913_2032",0.0986593893841777
"Q8TDJ6_IDR_2095_2129",0.119454491558295
"Q8TDJ6_IDR_2393_2442",0.0950632117412434
"Q8TDJ6_IDR_2468_2500",0.106592224764081
"Q8TDJ6_IDR_284_332",0.131056299319695
"Q8TDJ6_IDR_416_482",0.119212844516419
"Q8TDJ6_IDR_570_602",0.115316653009257
"Q8TDJ6_IDR_921_963",0.112792910984943
"Q8TDM0_IDR_1_32",0.494393957257346
"Q8TDM0_IDR_178_211",0.505606042742654
"Q8TDM6_IDR_1435_1496",0.208565858231892
"Q8TDM6_IDR_1665_1714",0.18727739575061
"Q8TDM6_IDR_560_612",0.164187584078651
"Q8TDM6_IDR_804_1342",0.251082080770184
"Q8TDM6_IDR_92_187",0.188887081168662
"Q8TDN1_IDR_1_56",0.484365284683348
"Q8TDN1_IDR_476_519",0.515634715316652
"Q8TDN2_IDR_1_40",0.51179925985582
"Q8TDW7_IDR_4177_4353",0.453908591713188
"Q8TDW7_IDR_4355_4541",0.546091408286812
"Q8TDX6_IDR_1_54",1
"Q8TDX9_IDR_100_130",0.188818804737892
"Q8TDX9_IDR_1024_1112",0.190392138083586
"Q8TDX9_IDR_2019_2129",0.231906064484579
"Q8TDX9_IDR_2810_2849",0.192445395246569
"Q8TDX9_IDR_965_1010",0.196437597447374
"Q8TDY2_IDR_1264_1317",0.223768139360071
"Q8TDY2_IDR_1383_1494",0.295521682423372
"Q8TDY2_IDR_221_300",0.242776776710623
"Q8TDY2_IDR_600_806",0.237933401505933
"Q8TDY4_IDR_695_870",1
"Q8TDY8_IDR_1140_1250",0.494912177299654
"Q8TDY8_IDR_982_1124",0.505087822700346
"Q8TDZ2_IDR_616_705",0.531864478538589
"Q8TDZ2_IDR_752_922",0.468135521461411
"Q8TE12_IDR_157_198",0.354193907008041
"Q8TE12_IDR_246_368",0.64580609299196
"Q8TE49_IDR_77_113",0.418282068944404
"Q8TE85_IDR_405_437",0.309594599090476
"Q8TE85_IDR_467_511",0.327917559069635
"Q8TE99_IDR_1_55",1
"Q8TEA7_IDR_714_746",1
"Q8TEA8_IDR_149_209",1
"Q8TEB1_IDR_1_130",0.500001006683826
"Q8TEB1_IDR_515_546",0.499998993316174
"Q8TEB7_IDR_328_428",1
"Q8TEB9_IDR_279_315",1
"Q8TEC5_IDR_231_408",0.283301259869414
"Q8TEC5_IDR_442_729",0.348417721015601
"Q8TEC5_IDR_77_121",0.368281019114985
"Q8TED4_IDR_239_282",1
"Q8TED9_IDR_162_204",0.266659539949698
"Q8TED9_IDR_317_393",0.253033220112645
"Q8TED9_IDR_514_768",0.243728012453206
"Q8TED9_IDR_76_157",0.23657922748445
"Q8TEE9_IDR_153_199",1
"Q8TEF2_IDR_1_89",0.533593790931084
"Q8TEF2_IDR_94_133",0.466406209068917
"Q8TER5_IDR_1430_1519",0.314813594154954
"Q8TER5_IDR_942_1034",0.356046319697312
"Q8TES7_IDR_1016_1100",0.599849174406979
"Q8TES7_IDR_1_590",0.400150825593021
"Q8TEU7_IDR_1065_1475",0.159474549278709
"Q8TEU7_IDR_121_209",0.21078887224328
"Q8TEU7_IDR_1495_1535",0.169987700800049
"Q8TEU7_IDR_1540_1601",0.17650463037339
"Q8TEU7_IDR_213_247",0.145981437143311
"Q8TEU7_IDR_625_744",0.137262810161262
"Q8TEV9_IDR_212_252",0.313351071936158
"Q8TEV9_IDR_254_369",0.283258835729944
"Q8TEV9_IDR_374_707",0.403390092333897
"Q8TEW0_IDR_145_212",0.19928342306013
"Q8TEW0_IDR_215_260",0.184893824134064
"Q8TEW0_IDR_368_453",0.27630125957161
"Q8TEW0_IDR_686_1334",0.339521493234196
