"","GO0051656_establishment_of_organelle_localization"
"Q9P0M9_IDR_1_49",1
"Q9P0N8_IDR_1_59",1
"Q9P0P8_IDR_86_126",1
"Q9P0T4_IDR_1_88",1
"Q9P0T7_IDR_112_154",1
"Q9P0U3_IDR_1_382",1
"Q9P0U4_IDR_75_371",1
"Q9P0V3_IDR_198_244",0.493126338954622
"Q9P0V3_IDR_21_54",0.506873661045378
"Q9P0V8_IDR_225_285",1
"Q9P0V9_IDR_1_35",0.515245732579844
"Q9P0V9_IDR_421_454",0.484754267420156
"Q9P0W2_IDR_140_182",0.488495820371575
"Q9P0W2_IDR_1_69",0.511504179628425
"Q9P0W8_IDR_1_414",0.49266214946326
"Q9P0W8_IDR_416_599",0.50733785053674
"Q9P0X4_IDR_1_47",0.256050961231271
"Q9P0X4_IDR_405_617",0.250043887301371
"Q9P0X4_IDR_867_1122",0.267343810547681
"Q9P1V8_IDR_1_539",1
"Q9P1W3_IDR_749_806",1
"Q9P1Y5_IDR_189_219",0.412574498384871
"Q9P1Y5_IDR_325_1105",0.58742550161513
"Q9P1Y6_IDR_1_104",0.527416515176327
"Q9P1Y6_IDR_231_1560",0.472583484823673
"Q9P1Z0_IDR_1_33",0.263805499028486
"Q9P1Z0_IDR_37_764",0.240217693245986
"Q9P1Z0_IDR_770_852",0.246228033353301
"Q9P1Z0_IDR_975_1013",0.249748774372227
"Q9P1Z2_IDR_499_571",0.505511090527937
"Q9P1Z2_IDR_581_617",0.494488909472063
"Q9P1Z3_IDR_1_44",0.506298047917123
"Q9P1Z3_IDR_550_774",0.493701952082877
"Q9P202_IDR_1_34",0.493118289419521
"Q9P202_IDR_502_808",0.506881710580479
"Q9P203_IDR_1032_1065",0.204635405046201
"Q9P203_IDR_1067_1132",0.215927196093819
"Q9P203_IDR_1_77",0.203658867910336
"Q9P203_IDR_715_977",0.177869087860834
"Q9P203_IDR_980_1024",0.19790944308881
"Q9P206_IDR_1_1035",1
"Q9P209_IDR_135_427",1
"Q9P212_IDR_1055_1199",0.231561625127646
"Q9P212_IDR_1544_1742",0.281075137447814
"Q9P212_IDR_1_70",0.24186269542221
"Q9P227_IDR_1100_1491",0.369411094302291
"Q9P241_IDR_1343_1426",0.241376264747036
"Q9P241_IDR_1_47",0.245410972266652
"Q9P241_IDR_467_553",0.245625127593301
"Q9P241_IDR_631_715",0.267587635393011
"Q9P242_IDR_1_653",1
"Q9P243_IDR_1_136",0.299903050626609
"Q9P243_IDR_141_197",0.401095285649073
"Q9P243_IDR_479_728",0.299001663724318
"Q9P244_IDR_562_759",1
"Q9P246_IDR_1_53",0.293037738703426
"Q9P246_IDR_262_320",0.388536863577497
"Q9P246_IDR_461_746",0.318425397719076
"Q9P258_IDR_1_79",1
"Q9P260_IDR_1168_1216",0.250443034541304
"Q9P260_IDR_134_184",0.250092980170349
"Q9P260_IDR_1_88",0.236808427023302
"Q9P260_IDR_385_483",0.262655558265045
"Q9P265_IDR_1_281",1
"Q9P266_IDR_1_1353",1
"Q9P267_IDR_84_1377",1
"Q9P270_IDR_1_574",1
"Q9P272_IDR_166_219",0.309668590499525
"Q9P272_IDR_278_312",0.341525774473426
"Q9P272_IDR_314_404",0.348805635027049
"Q9P2A4_IDR_129_296",1
"Q9P2B4_IDR_251_639",1
"Q9P2B7_IDR_1_377",0.587515687113763
"Q9P2B7_IDR_467_527",0.412484312886237
"Q9P2D0_IDR_940_1281",1
"Q9P2D1_IDR_1545_1598",0.236139136283068
"Q9P2D1_IDR_1826_1899",0.236890601474215
"Q9P2D1_IDR_1_828",0.206755500522167
"Q9P2D1_IDR_2134_2997",0.320214761720549
"Q9P2D3_IDR_1200_1239",0.525232035994817
"Q9P2D3_IDR_1549_1579",0.474767964005184
"Q9P2D6_IDR_417_673",0.519969101626873
"Q9P2D6_IDR_677_1187",0.480030898373127
"Q9P2D8_IDR_463_494",0.187960366033915
"Q9P2F6_IDR_1_72",0.353014667984672
"Q9P2F6_IDR_314_356",0.338481276757512
"Q9P2F6_IDR_563_1191",0.308504055257816
"Q9P2F8_IDR_1027_1665",0.224245886822742
"Q9P2F8_IDR_1_161",0.254512799717073
"Q9P2F8_IDR_263_316",0.286651825365366
"Q9P2F8_IDR_350_406",0.234589488094819
"Q9P2F9_IDR_1_133",1
"Q9P2G1_IDR_185_218",0.254281994188924
"Q9P2G1_IDR_290_322",0.243105867117931
"Q9P2G1_IDR_757_975",0.246767277906457
"Q9P2G1_IDR_980_1081",0.255844860786688
"Q9P2G3_IDR_69_118",1
"Q9P2G4_IDR_185_884",1
"Q9P2G9_IDR_1_40",1
"Q9P2H5_IDR_603_745",0.527074471979572
"Q9P2H5_IDR_964_1012",0.472925528020428
"Q9P2I0_IDR_403_453",0.499145028379027
"Q9P2I0_IDR_649_694",0.500854971620973
"Q9P2J2_IDR_762_1085",0.476340537491992
"Q9P2N6_IDR_476_904",1
"Q9P2N7_IDR_1_65",1
"Q9P2P1_IDR_226_333",0.344799174512981
"Q9P2P1_IDR_469_768",0.296495084456837
"Q9P2P1_IDR_948_1039",0.358705741030182
"Q9P2P5_IDR_1006_1076",0.318144601622486
"Q9P2P5_IDR_328_808",0.34229071927792
"Q9P2P5_IDR_839_1003",0.339564679099593
"Q9P2P6_IDR_3313_3617",0.196603302227467
"Q9P2P6_IDR_3765_3903",0.203415799614772
"Q9P2P6_IDR_3905_4230",0.200988578436477
"Q9P2P6_IDR_4379_4477",0.200960240182349
"Q9P2P6_IDR_587_3311",0.198032079538934
"Q9P2Q2_IDR_320_833",0.545479246590755
"Q9P2Q2_IDR_855_1011",0.454520753409245
"Q9P2R6_IDR_1_84",0.339136506432115
"Q9P2Z0_IDR_84_256",1
"Q9UBB5_IDR_1_179",0.506324622506537
"Q9UBB5_IDR_181_281",0.493675377493463
"Q9UBB6_IDR_1_32",1
"Q9UBB9_IDR_1_356",0.554035995921437
"Q9UBB9_IDR_728_767",0.445964004078563
"Q9UBC0_IDR_1_291",1
"Q9UBC2_IDR_211_265",0.448176852235746
"Q9UBC2_IDR_348_864",0.551823147764254
"Q9UBC3_IDR_26_219",0.512658834978821
"Q9UBC3_IDR_347_414",0.487341165021179
"Q9UBC9_IDR_1_169",1
"Q9UBD0_IDR_1_93",0.346446227083994
"Q9UBD0_IDR_211_309",0.339317341374309
"Q9UBD0_IDR_370_423",0.314236431541697
"Q9UBD5_IDR_507_544",1
"Q9UBD6_IDR_440_479",1
"Q9UBE8_IDR_1_132",1
"Q9UBF1_IDR_1_136",1
"Q9UBF8_IDR_1_32",0.244225783063895
"Q9UBL3_IDR_269_319",0.498119443620108
"Q9UBL9_IDR_382_471",1
"Q9UBM4_IDR_1_122",1
"Q9UBM7_IDR_1_34",1
"Q9UBM8_IDR_1_66",1
"Q9UBN1_IDR_216_304",1
"Q9UBN4_IDR_757_977",1
"Q9UBN7_IDR_1_81",0.520471305338429
"Q9UBN7_IDR_841_1097",0.479528694661571
"Q9UBP0_IDR_1_53",0.326193981900884
"Q9UBP0_IDR_198_315",0.322088286191003
"Q9UBP0_IDR_81_111",0.351717731908113
"Q9UBP4_IDR_1_128",1
"Q9UBP5_IDR_1_59",0.51350160051585
"Q9UBP5_IDR_166_324",0.48649839948415
"Q9UBP8_IDR_1_84",1
"Q9UBP9_IDR_157_263",1
"Q9UBQ6_IDR_2_60",1
"Q9UBR4_IDR_207_377",1
"Q9UBS0_IDR_10_43",0.51093238581799
"Q9UBU7_IDR_248_330",0.229504290289982
"Q9UBU7_IDR_332_609",0.265053424842246
"Q9UBU8_IDR_50_188",1
"Q9UBU9_IDR_1_115",1
"Q9UBV2_IDR_1_119",1
"Q9UBV7_IDR_1_82",1
"Q9UBV8_IDR_1_111",1
"Q9UBW5_IDR_250_565",1
"Q9UBW7_IDR_1_326",0.315351358204802
"Q9UBW7_IDR_766_798",0.322259020081498
"Q9UBW7_IDR_802_1066",0.3623896217137
"Q9UBW8_IDR_215_275",1
"Q9UBX0_IDR_29_109",1
"Q9UBX2_IDR_115_364",0.474518204400036
"Q9UBX2_IDR_71_112",0.525481795599964
"Q9UBX7_IDR_1_43",1
"Q9UBY0_IDR_1_64",0.43570100077224
"Q9UBY0_IDR_612_812",0.56429899922776
"Q9UBY5_IDR_314_353",1
"Q9UBZ4_IDR_342_450",1
"Q9UEE5_IDR_1_41",0.46603173070942
"Q9UEE5_IDR_325_369",0.53396826929058
"Q9UEE9_IDR_1_162",0.545740051921111
"Q9UEE9_IDR_184_240",0.454259948078889
"Q9UEG4_IDR_1_147",1
"Q9UER7_IDR_140_182",0.329427782651937
"Q9UER7_IDR_14_60",0.296822708304679
"Q9UER7_IDR_386_716",0.373749509043384
"Q9UET6_IDR_283_329",1
"Q9UEW3_IDR_1_424",1
"Q9UEW8_IDR_1_52",0.454379035411867
"Q9UEW8_IDR_385_467",0.545620964588133
"Q9UEY8_IDR_380_706",1
"Q9UF02_IDR_208_275",1
"Q9UF12_IDR_1_94",1
"Q9UF47_IDR_136_199",1
"Q9UF56_IDR_1_49",0.550971703640803
"Q9UF56_IDR_68_317",0.449028296359197
"Q9UFB7_IDR_112_165",0.324535998653293
"Q9UFB7_IDR_169_427",0.369921959495239
"Q9UGJ0_IDR_1_256",1
"Q9UGJ1_IDR_209_247",1
"Q9UGK3_IDR_260_403",1
"Q9UGL1_IDR_1101_1132",0.254494372327879
"Q9UGL1_IDR_1282_1323",0.227374306492135
"Q9UGL1_IDR_1374_1486",0.271565284216746
"Q9UGL1_IDR_190_306",0.24656603696324
"Q9UGL9_IDR_1_99",1
"Q9UGM1_IDR_356_420",1
"Q9UGM5_IDR_1_32",0.464285907193352
"Q9UGM5_IDR_263_341",0.535714092806648
"Q9UGN4_IDR_128_251",1
"Q9UGN5_IDR_1_80",1
"Q9UGP4_IDR_1_444",1
"Q9UGP5_IDR_1_35",0.504041992285899
"Q9UGP5_IDR_140_234",0.495958007714101
"Q9UGP8_IDR_485_622",0.536263370860583
"Q9UGP8_IDR_723_760",0.463736629139417
"Q9UGQ3_IDR_1_33",1
"Q9UGR2_IDR_167_261",0.445510515986667
"Q9UHF7_IDR_638_1210",0.230428503324896
"Q9UHG0_IDR_226_476",1
"Q9UHG2_IDR_152_187",0.506581204278855
"Q9UHG2_IDR_25_69",0.493418795721145
"Q9UHH9_IDR_164_195",0.498841918056177
"Q9UHH9_IDR_339_372",0.501158081943823
"Q9UHI5_IDR_1_33",0.462098372589544
"Q9UHI5_IDR_498_535",0.537901627410456
"Q9UHI6_IDR_1_51",0.335091464246223
"Q9UHI6_IDR_456_570",0.331773685479019
"Q9UHI6_IDR_620_768",0.333134850274758
"Q9UHI8_IDR_1_56",0.491579889082305
"Q9UHI8_IDR_165_250",0.508420110917695
"Q9UHJ3_IDR_456_493",0.471538835219614
"Q9UHJ3_IDR_625_786",0.528461164780386
"Q9UHK0_IDR_1_214",0.452273794472789
"Q9UHK0_IDR_245_451",0.547726205527211
"Q9UHL0_IDR_1_67",1
"Q9UHL9_IDR_205_323",0.236383143384825
"Q9UHV2_IDR_83_168",0.490027613683282
"Q9UHV7_IDR_1475_1631",0.23821078246762
"Q9UHV7_IDR_2019_2053",0.256410187465433
"Q9UHV7_IDR_288_825",0.254478625849437
"Q9UHV7_IDR_942_1062",0.25090040421751
"Q9UHW9_IDR_1004_1084",0.499497719324262
"Q9UHW9_IDR_18_189",0.500502280675738
"Q9UHX1_IDR_1_59",0.487593133300602
"Q9UHX1_IDR_382_452",0.512406866699398
"Q9UHY1_IDR_1_54",1
"Q9UHY8_IDR_1_51",0.31803381479872
"Q9UHY8_IDR_171_204",0.340696595830763
"Q9UHY8_IDR_265_297",0.341269589370518
"Q9UI08_IDR_115_376",1
"Q9UI10_IDR_1_175",1
"Q9UI17_IDR_1_44",1
"Q9UI32_IDR_1_68",1
"Q9UI33_IDR_30_60",0.200486172319305
"Q9UI33_IDR_431_525",0.220259779413847
"Q9UI33_IDR_862_900",0.205765591773598
"Q9UIF8_IDR_1839_1882",0.145050609149005
"Q9UIF8_IDR_1983_2062",0.141692654059436
"Q9UIF9_IDR_1013_1084",0.194882978861715
"Q9UIF9_IDR_1145_1418",0.140723739034062
"Q9UIF9_IDR_1543_1589",0.170575751021091
"Q9UIF9_IDR_1_543",0.143203537734535
"Q9UIF9_IDR_1729_1796",0.157038207840799
"Q9UIF9_IDR_651_811",0.193575785507798
"Q9UIG0_IDR_1234_1341",0.161929289865391
"Q9UIG0_IDR_1450_1483",0.143118366841489
"Q9UIG0_IDR_145_209",0.151617028226538
"Q9UIG0_IDR_294_515",0.210346186857892
"Q9UIG0_IDR_787_869",0.172731927776186
"Q9UIG0_IDR_935_976",0.160257200432504
"Q9UIG4_IDR_18_136",1
"Q9UIG8_IDR_1_32",0.33718052806795
"Q9UIG8_IDR_291_327",0.330691052612279
"Q9UIG8_IDR_653_710",0.332128419319771
"Q9UIH9_IDR_1_315",1
"Q9UJ14_IDR_1_102",1
"Q9UJ37_IDR_1_45",1
"Q9UJ41_IDR_45_136",1
"Q9UJ55_IDR_1_1016",1
"Q9UJ71_IDR_28_64",1
"Q9UJ78_IDR_1_237",0.497689746107179
"Q9UJ78_IDR_473_510",0.502310253892821
"Q9UJ90_IDR_23_142",1
"Q9UJ96_IDR_422_466",1
"Q9UJ98_IDR_1059_1225",0.557246591915312
"Q9UJ98_IDR_1_96",0.442753408084688
"Q9UJ99_IDR_1_58",0.469116448908499
"Q9UJ99_IDR_671_737",0.530883551091501
"Q9UJA2_IDR_1_101",1
"Q9UJA3_IDR_1_68",1
"Q9UJA5_IDR_269_348",0.542492903799923
"Q9UJA5_IDR_464_497",0.457507096200077
"Q9UJC3_IDR_194_254",0.243978050265757
"Q9UJC3_IDR_384_492",0.275986342948444
"Q9UJC3_IDR_508_555",0.246277593600099
"Q9UJC3_IDR_642_728",0.2337580131857
"Q9UJD0_IDR_1_117",1
"Q9UJF2_IDR_1_95",0.521884380957421
"Q9UJU2_IDR_1_116",0.354565371067197
"Q9UJU2_IDR_118_300",0.337629877497435
"Q9UJU2_IDR_368_399",0.307804751435368
"Q9UJU3_IDR_48_157",1
"Q9UJU5_IDR_1_139",0.336148851198835
"Q9UJU5_IDR_227_275",0.337251163134213
"Q9UJU5_IDR_283_478",0.326599985666952
"Q9UJU6_IDR_143_357",1
"Q9UJV8_IDR_132_166",0.515025452989024
"Q9UJV8_IDR_1_56",0.484974547010976
"Q9UJV9_IDR_1_104",1
"Q9UJW3_IDR_1_34",1
"Q9UJW9_IDR_70_179",1
"Q9UJX2_IDR_557_597",1
"Q9UJX4_IDR_167_204",1
"Q9UJX5_IDR_750_808",1
"Q9UJY4_IDR_324_472",1
"Q9UJY5_IDR_301_496",1
"Q9UJZ1_IDR_322_356",1
"Q9UK00_IDR_1_147",1
"Q9UK05_IDR_1_51",0.455868385812914
"Q9UK39_IDR_1_85",1
"Q9UK55_IDR_1_69",1
"Q9UK58_IDR_1_37",0.448482725109528
"Q9UK58_IDR_307_526",0.551517274890472
"Q9UK59_IDR_385_544",1
"Q9UK61_IDR_1094_1202",0.238131113318497
"Q9UK61_IDR_1474_1670",0.225496814922579
"Q9UK61_IDR_1_98",0.237358388351306
"Q9UK61_IDR_628_1016",0.299013683407618
"Q9UK76_IDR_1_154",1
"Q9UK80_IDR_1_203",1
"Q9UK85_IDR_1_112",0.496518209276767
"Q9UK85_IDR_126_159",0.503481790723233
"Q9UK97_IDR_1_102",0.524045060363617
"Q9UK97_IDR_123_160",0.475954939636383
"Q9UK99_IDR_413_471",1
"Q9UKA4_IDR_1271_1348",0.136274267326642
"Q9UKA4_IDR_1356_1455",0.145740530146107
"Q9UKA4_IDR_1565_1806",0.141759140121583
"Q9UKA4_IDR_161_319",0.138549179959774
"Q9UKA4_IDR_343_399",0.148143813536511
"Q9UKA4_IDR_509_542",0.155661616526615
"Q9UKA4_IDR_710_1267",0.133871452382769
"Q9UKA8_IDR_1_39",0.505787940397969
"Q9UKA8_IDR_204_241",0.494212059602031
"Q9UKA9_IDR_1_54",1
"Q9UKB1_IDR_1_67",1
"Q9UKB3_IDR_108_171",1
"Q9UKB5_IDR_186_333",0.493075609458384
"Q9UKB5_IDR_37_179",0.506924390541616
"Q9UKG4_IDR_163_258",1
"Q9UKI2_IDR_46_229",1
"Q9UKI8_IDR_1_239",0.297761269705401
"Q9UKI8_IDR_335_388",0.357712382905021
"Q9UKI8_IDR_413_448",0.344526347389578
"Q9UKI9_IDR_1_189",0.338402488174486
"Q9UKI9_IDR_256_288",0.350930270393509
"Q9UKI9_IDR_334_425",0.310667241432005
"Q9UKJ1_IDR_151_215",0.491165960185247
"Q9UKJ1_IDR_219_264",0.508834039814753
"Q9UKJ3_IDR_1_1413",1
"Q9UKK3_IDR_1213_1532",0.470858938116687
"Q9UKK3_IDR_95_127",0.529141061883313
"Q9UKL0_IDR_1_102",0.318249399437099
"Q9UKL0_IDR_242_365",0.342683417276996
"Q9UKL0_IDR_445_485",0.339067183285906
"Q9UKL4_IDR_106_191",0.547202750281348
"Q9UKL4_IDR_289_321",0.452797249718652
"Q9UKM7_IDR_210_243",0.498986355254237
"Q9UKM7_IDR_92_207",0.501013644745763
"Q9UKM9_IDR_115_306",1
"Q9UKN5_IDR_1_368",0.470726246084052
"Q9UKN5_IDR_759_790",0.529273753915948
"Q9UKN7_IDR_1_37",0.213093011362002
"Q9UKN7_IDR_2327_2669",0.181281908363431
"Q9UKN7_IDR_2961_3005",0.193149910045218
"Q9UKN7_IDR_403_1153",0.198791692401835
"Q9UKN7_IDR_67_103",0.213683477827514
"Q9UKN8_IDR_1_48",1
"Q9UKR3_IDR_1_31",1
"Q9UKS6_IDR_305_362",1
"Q9UKS7_IDR_1_169",0.484928319819918
"Q9UKS7_IDR_206_450",0.515071680180082
"Q9UKT4_IDR_1_215",0.495047188534874
"Q9UKT4_IDR_307_362",0.504952811465126
"Q9UKT7_IDR_1_32",1
"Q9UKT9_IDR_1_117",0.535599472773611
"Q9UKT9_IDR_284_430",0.464400527226389
"Q9UKU9_IDR_1_50",0.519589658308184
"Q9UKU9_IDR_202_271",0.480410341691816
"Q9UKV0_IDR_1_629",1
"Q9UKV3_IDR_1_1224",0.563200537039701
"Q9UKV3_IDR_1231_1341",0.436799462960299
"Q9UKV5_IDR_379_423",0.312996787841553
"Q9UKV5_IDR_425_479",0.313718368208698
"Q9UKV5_IDR_483_643",0.373284843949749
"Q9UKW6_IDR_136_171",0.513339019501981
"Q9UKW6_IDR_1_42",0.486660980498019
"Q9UKX7_IDR_1_161",0.485289099778355
"Q9UKX7_IDR_200_345",0.514710900221645
"Q9UKY0_IDR_20_54",1
"Q9UKY1_IDR_1_580",0.224962792876547
"Q9UKY1_IDR_604_666",0.265265389251684
"Q9UKY1_IDR_728_774",0.221452944980076
"Q9UKY1_IDR_824_873",0.288318872891692
"Q9UKY4_IDR_1_53",1
"Q9UKY7_IDR_1_258",1
"Q9UKZ1_IDR_1_60",1
"Q9UKZ4_IDR_1_283",1
"Q9UL40_IDR_1_35",0.33048811141194
"Q9UL40_IDR_146_183",0.340285946729652
"Q9UL40_IDR_261_294",0.329225941858408
"Q9UL41_IDR_338_463",1
"Q9UL45_IDR_1_43",1
"Q9UL46_IDR_53_89",1
"Q9UL49_IDR_1_406",1
"Q9UL51_IDR_1_163",0.493296251349157
"Q9UL51_IDR_664_889",0.506703748650843
"Q9UL54_IDR_1192_1235",0.323067509432297
"Q9UL54_IDR_303_499",0.299915067383826
"Q9UL54_IDR_720_940",0.377017423183877
"Q9UL58_IDR_132_351",0.538145783595365
"Q9UL58_IDR_1_43",0.461854216404635
"Q9UL59_IDR_46_220",1
"Q9UL62_IDR_685_724",0.506257027956853
"Q9UL62_IDR_763_973",0.493742972043147
"Q9UL68_IDR_1_1061",1
"Q9ULB1_IDR_1428_1477",1
"Q9ULB4_IDR_1_50",1
"Q9ULB5_IDR_1_43",1
"Q9ULC0_IDR_17_235",1
"Q9ULC3_IDR_178_216",1
"Q9ULC8_IDR_256_748",1
"Q9ULD0_IDR_1_46",0.476679015219992
"Q9ULD0_IDR_79_110",0.523320984780008
"Q9ULD2_IDR_1_56",0.199277109219432
"Q9ULD2_IDR_178_250",0.198599773004904
"Q9ULD2_IDR_253_919",0.195292679922764
"Q9ULD2_IDR_59_169",0.204291746214907
"Q9ULD8_IDR_706_1054",0.474186718809624
"Q9ULD9_IDR_1_32",0.357580063633921
"Q9ULD9_IDR_397_1512",0.330819200490568
"Q9ULD9_IDR_40_393",0.311600735875511
"Q9ULE3_IDR_1_553",1
"Q9ULE4_IDR_114_203",0.187899261753455
"Q9ULE4_IDR_1_39",0.123084919324395
"Q9ULE4_IDR_296_411",0.174780326718923
"Q9ULE4_IDR_446_591",0.179064382346802
"Q9ULE4_IDR_704_849",0.190793766851809
"Q9ULE4_IDR_860_1049",0.144377343004616
"Q9ULE6_IDR_1_48",1
"Q9ULF5_IDR_103_333",0.491581288484616
"Q9ULF5_IDR_522_663",0.508418711515384
"Q9ULG1_IDR_1273_1556",0.213361057472423
"Q9ULG1_IDR_1_278",0.358295088275951
"Q9ULG1_IDR_288_329",0.208490216220023
"Q9ULG1_IDR_401_505",0.219853638031603
"Q9ULG3_IDR_1_67",0.489254147246527
"Q9ULG3_IDR_209_373",0.510745852753473
"Q9ULG6_IDR_1_218",0.277364768723229
"Q9ULG6_IDR_234_310",0.308572775448636
"Q9ULG6_IDR_317_624",0.414062455828135
"Q9ULH0_IDR_1071_1267",0.278001975098802
"Q9ULH0_IDR_1277_1771",0.365142334326719
"Q9ULH0_IDR_858_917",0.356855690574479
"Q9ULH1_IDR_712_1066",1
"Q9ULH4_IDR_384_420",0.518244467826383
"Q9ULH4_IDR_561_748",0.481755532173617
"Q9ULJ6_IDR_113_145",0.35609874998323
"Q9ULJ6_IDR_180_532",0.31045374947986
"Q9ULJ6_IDR_826_1038",0.33344750053691
"Q9ULJ7_IDR_1130_1329",0.501395335344687
"Q9ULJ7_IDR_1334_1364",0.498604664655313
"Q9ULJ8_IDR_1054_1098",0.285552258729858
"Q9ULJ8_IDR_1_449",0.262003449422371
"Q9ULJ8_IDR_606_672",0.236970996545861
"Q9ULJ8_IDR_825_982",0.21547329530191
"Q9ULK0_IDR_861_1009",1
"Q9ULK4_IDR_1336_1368",1
"Q9ULK5_IDR_1_67",1
"Q9ULK6_IDR_330_438",1
"Q9ULL0_IDR_108_1691",1
"Q9ULL1_IDR_1050_1236",0.13272932215467
"Q9ULL1_IDR_1_47",0.130827793087482
"Q9ULL1_IDR_433_844",0.148314271700709
"Q9ULL1_IDR_61_107",0.145369868479955
"Q9ULL1_IDR_848_982",0.161749126074766
"Q9ULL1_IDR_989_1044",0.144506913746815
"Q9ULR3_IDR_190_232",0.326579024804512
"Q9ULR5_IDR_53_123",1
"Q9ULS5_IDR_1_294",0.50029404031654
"Q9ULS5_IDR_328_402",0.49970595968346
"Q9ULS6_IDR_428_477",1
"Q9ULT6_IDR_1_32",0.266307777231964
"Q9ULT6_IDR_246_306",0.266126593491058
"Q9ULT6_IDR_326_757",0.223379929384364
"Q9ULT6_IDR_835_936",0.244185699892615
"Q9ULU4_IDR_1063_1132",0.240109771743241
"Q9ULU4_IDR_1136_1180",0.223375984060261
"Q9ULU4_IDR_1_84",0.246796557049474
"Q9ULU4_IDR_363_950",0.289717687147024
"Q9ULU8_IDR_1_114",1
"Q9ULV0_IDR_1009_1333",0.517314654604791
"Q9ULV0_IDR_1419_1470",0.248143954223689
"Q9ULV0_IDR_596_628",0.23454139117152
"Q9ULV1_IDR_1_40",1
"Q9ULV3_IDR_1_589",0.500613305311506
"Q9ULV3_IDR_811_898",0.499386694688494
"Q9ULZ1_IDR_1_77",1
"Q9ULZ9_IDR_1_39",0.483089931921843
"Q9ULZ9_IDR_526_558",0.516910068078157
"Q9UM11_IDR_131_166",0.331905672671813
"Q9UM11_IDR_1_44",0.315019510659134
"Q9UM11_IDR_54_129",0.353074816669053
"Q9UM22_IDR_1_33",1
"Q9UM44_IDR_366_414",1
"Q9UM47_IDR_1683_1747",0.533341290563341
"Q9UM47_IDR_2026_2321",0.466658709436659
"Q9UM63_IDR_1_33",0.252607275930493
"Q9UM63_IDR_141_188",0.244281152910884
"Q9UM63_IDR_191_463",0.255881118104765
"Q9UM63_IDR_35_121",0.247230453053858
"Q9UM73_IDR_1401_1502",0.245160143020291
"Q9UM73_IDR_1_48",0.250754286422639
"Q9UM73_IDR_1512_1572",0.252837330156021
"Q9UM73_IDR_1588_1620",0.251248240401049
"Q9UM82_IDR_213_475",1
"Q9UMR3_IDR_1_93",0.480926780031907
"Q9UMR3_IDR_288_356",0.519073219968093
"Q9UMR5_IDR_1_32",1
"Q9UMR7_IDR_15_81",1
"Q9UMS0_IDR_1_42",1
"Q9UMS5_IDR_149_422",1
"Q9UMS6_IDR_89_1070",1
"Q9UMW8_IDR_1_43",1
"Q9UMX0_IDR_109_371",0.251263907709979
"Q9UMX0_IDR_1_33",0.251997261022632
"Q9UMX0_IDR_403_434",0.247953367015055
"Q9UMX0_IDR_444_539",0.248785464252334
"Q9UMX5_IDR_1_41",1
"Q9UMX9_IDR_244_296",1
"Q9UMY1_IDR_1_168",1
"Q9UMZ2_IDR_1_1111",1
"Q9UN30_IDR_94_250",1
"Q9UN36_IDR_320_364",1
"Q9UN42_IDR_1_79",1
"Q9UN71_IDR_769_801",1
"Q9UN72_IDR_891_937",1
"Q9UN76_IDR_611_642",1
"Q9UN79_IDR_1_459",0.540563721746847
"Q9UN79_IDR_467_614",0.459436278253153
"Q9UN86_IDR_139_323",0.539482367803475
"Q9UN86_IDR_410_482",0.460517632196525
"Q9UNF0_IDR_331_425",1
"Q9UNF1_IDR_1_275",0.512280918007301
"Q9UNF1_IDR_487_600",0.487719081992699
"Q9UNH5_IDR_343_593",1
"Q9UNK0_IDR_96_133",1
"Q9UNK9_IDR_1_142",1
"Q9UNL4_IDR_112_193",1
"Q9UNN4_IDR_158_429",0.537831922247244
"Q9UNN4_IDR_60_110",0.462168077752756
"Q9UNN5_IDR_269_303",0.318641462017422
"Q9UNN5_IDR_50_96",0.308272024351785
"Q9UNN5_IDR_530_570",0.373086513630793
"Q9UNP4_IDR_1_83",1
"Q9UNS1_IDR_1097_1208",0.549661035622638
"Q9UNS1_IDR_939_998",0.450338964377362
"Q9UNW8_IDR_1_37",0.482461878941137
"Q9UNW8_IDR_328_380",0.517538121058863
"Q9UNW9_IDR_329_404",1
"Q9UNX9_IDR_1_48",0.473513114638436
"Q9UNX9_IDR_392_436",0.526486885361564
"Q9UNY4_IDR_457_526",0.430794006119665
"Q9UNY4_IDR_97_421",0.569205993880335
"Q9UNZ2_IDR_45_92",1
"Q9UNZ5_IDR_1_99",1
"Q9UP38_IDR_1_113",0.496514190005499
"Q9UP38_IDR_223_269",0.503485809994501
"Q9UP52_IDR_1_99",1
"Q9UP79_IDR_1_35",0.425806341383517
"Q9UP79_IDR_155_213",0.574193658616483
"Q9UP95_IDR_11_65",0.320329028384301
"Q9UPI3_IDR_495_526",0.502551564767609
"Q9UPM6_IDR_1_65",0.482745972146488
"Q9UPM6_IDR_273_312",0.517254027853512
"Q9UPM8_IDR_1_31",0.472747278686421
"Q9UPM8_IDR_630_878",0.527252721313579
"Q9UPN4_IDR_1_582",1
"Q9UPN6_IDR_140_462",0.543136738325204
"Q9UPN6_IDR_592_1271",0.456863261674796
"Q9UPN7_IDR_449_501",0.347979758581569
"Q9UPN7_IDR_507_611",0.343392304515405
"Q9UPN7_IDR_616_881",0.308627936903027
"Q9UPN9_IDR_1088_1127",0.409880942709551
"Q9UPN9_IDR_1_120",0.297679003341799
"Q9UPN9_IDR_494_885",0.29244005394865
"Q9UPP1_IDR_1_38",0.475625430245618
