"","GO0090304_nucleic_acid_metabolic_process"
"Q53EU6_IDR_53_90",1
"Q53EV4_IDR_1_38",1
"Q53EZ4_IDR_130_245",0.34755443631632
"Q53EZ4_IDR_247_302",0.337463090607873
"Q53EZ4_IDR_384_432",0.314982473075808
"Q53F19_IDR_1_74",0.287080050117186
"Q53F19_IDR_183_256",0.289049286482678
"Q53F19_IDR_282_574",0.423870663400136
"Q53F39_IDR_1_47",1
"Q53FD0_IDR_1_390",0.567402342357478
"Q53HL2_IDR_87_189",1
"Q53LP3_IDR_395_525",0.503196187835313
"Q53LP3_IDR_85_261",0.496803812164687
"Q53QV2_IDR_1_54",1
"Q53QW1_IDR_1_274",1
"Q53QZ3_IDR_1_82",0.493166110720225
"Q53QZ3_IDR_194_248",0.506833889279775
"Q53RY4_IDR_199_240",1
"Q53SZ7_IDR_1_190",0.541999779978142
"Q53SZ7_IDR_314_412",0.458000220021858
"Q53T59_IDR_138_368",1
"Q53T94_IDR_121_205",1
"Q53TN4_IDR_227_286",1
"Q53TS8_IDR_1_96",0.304856608829214
"Q53TS8_IDR_250_345",0.345340447798522
"Q53TS8_IDR_354_587",0.349802943372264
"Q562E7_IDR_1017_1219",0.241451257030117
"Q562E7_IDR_1522_1555",0.237969036121473
"Q562E7_IDR_607_715",0.248860701110326
"Q587J7_IDR_1096_1166",0.48312962102966
"Q587J7_IDR_214_381",0.51687037897034
"Q587J8_IDR_111_217",1
"Q58A45_IDR_1_41",0.320288879791282
"Q58A45_IDR_278_390",0.307001716498421
"Q58A45_IDR_72_274",0.372709403710298
"Q58DX5_IDR_1_158",1
"Q58EX2_IDR_1955_2161",1
"Q58EX7_IDR_1039_1191",0.373842135810689
"Q58EX7_IDR_33_177",0.345584429773941
"Q58EX7_IDR_631_730",0.28057343441537
"Q58F21_IDR_136_267",0.292416564358322
"Q58F21_IDR_379_521",0.382024689813685
"Q58F21_IDR_578_917",0.325558745827993
"Q58HT5_IDR_1_37",1
"Q58WW2_IDR_291_705",1
"Q59EK9_IDR_209_446",1
"Q5BIV9_IDR_21_114",1
"Q5BJD5_IDR_1_70",1
"Q5BJE1_IDR_1_167",1
"Q5CZC0_IDR_2651_2712",0.04861282277905
"Q5CZC0_IDR_2938_2968",0.0532956630705442
"Q5CZC0_IDR_3135_3189",0.0541578081148024
"Q5CZC0_IDR_3193_3263",0.0589354223268783
"Q5CZC0_IDR_3626_3656",0.049134543348749
"Q5CZC0_IDR_3871_3956",0.054577248400755
"Q5CZC0_IDR_5399_5673",0.0606479951137872
"Q5CZC0_IDR_5692_5777",0.0602102627445828
"Q5CZC0_IDR_5850_5904",0.0564949702995408
"Q5CZC0_IDR_6548_6794",0.0537359480017381
"Q5CZC0_IDR_6796_6835",0.0533637105208571
"Q5CZC0_IDR_6849_6907",0.0543027167310081
"Q5D1E8_IDR_1_45",0.242852337664194
"Q5D1E8_IDR_296_435",0.247875001395066
"Q5D1E8_IDR_512_542",0.261108753430917
"Q5D1E8_IDR_91_131",0.248163907509823
"Q5D862_IDR_90_2391",1
"Q5DID0_IDR_597_701",1
"Q5DJT8_IDR_1_118",1
"Q5DX21_IDR_270_403",1
"Q5GH73_IDR_1_120",0.362822863022612
"Q5GH73_IDR_197_229",0.331965286833188
"Q5GH73_IDR_515_558",0.305211850144201
"Q5GH76_IDR_1_104",0.345480619248623
"Q5GH76_IDR_175_245",0.343589465447113
"Q5GH76_IDR_521_565",0.310929915304264
"Q5GH77_IDR_406_459",1
"Q5GJ75_IDR_1_109",1
"Q5H913_IDR_197_242",1
"Q5H943_IDR_1_55",1
"Q5HYR2_IDR_1_182",1
"Q5HYW2_IDR_1_35",0.414612080663436
"Q5HYW2_IDR_251_1225",0.289348160217747
"Q5HYW2_IDR_60_249",0.296039759118817
"Q5HYW3_IDR_1_150",0.55126481646202
"Q5HYW3_IDR_315_493",0.44873518353798
"Q5I0G3_IDR_468_518",1
"Q5I0X4_IDR_31_101",1
"Q5J8M3_IDR_24_62",1
"Q5JNZ3_IDR_1_59",0.489857256007906
"Q5JSL3_IDR_1189_1272",0.264283079152888
"Q5JSL3_IDR_1_31",0.251818248024004
"Q5JSL3_IDR_1337_1386",0.235975103927735
"Q5JSL3_IDR_277_308",0.247923568895373
"Q5JSP0_IDR_1_154",0.499720755343882
"Q5JSP0_IDR_482_527",0.500279244656118
"Q5JSZ5_IDR_1_2229",1
"Q5JT82_IDR_1_279",0.498316107324016
"Q5JT82_IDR_350_389",0.501683892675984
"Q5JTC6_IDR_1_1135",1
"Q5JWR5_IDR_1055_1323",0.251384418453377
"Q5JWR5_IDR_1992_2027",0.246955989126445
"Q5JWR5_IDR_695_728",0.256275409837672
"Q5JX69_IDR_59_106",1
"Q5JX71_IDR_1_43",0.502160130739463
"Q5JX71_IDR_51_109",0.497839869260538
"Q5JXA9_IDR_1_34",1
"Q5JXC2_IDR_1_388",1
"Q5JXM2_IDR_36_108",1
"Q5JXX7_IDR_1_66",1
"Q5MNZ9_IDR_362_410",1
"Q5NUL3_IDR_240_275",1
"Q5PRF9_IDR_186_299",0.300666313904812
"Q5PRF9_IDR_390_469",0.338472620952334
"Q5PRF9_IDR_536_694",0.360861065142854
"Q5PSV4_IDR_1_59",1
"Q5QGS0_IDR_1371_1414",0.239526651947266
"Q5QGS0_IDR_1_541",0.303988095311052
"Q5QGS0_IDR_579_1282",0.456485252741682
"Q5QGT7_IDR_167_225",1
"Q5SRI9_IDR_1_95",1
"Q5SRN2_IDR_30_563",1
"Q5SSG8_IDR_1_486",1
"Q5SSJ5_IDR_1_156",0.463973599416591
"Q5SSJ5_IDR_417_553",0.536026400583409
"Q5SSQ6_IDR_117_148",1
"Q5ST30_IDR_1_93",1
"Q5SV97_IDR_1_577",0.568460179580132
"Q5SV97_IDR_668_702",0.431539820419868
"Q5SVQ8_IDR_1_347",0.540001977553687
"Q5SYE7_IDR_1_1610",1
"Q5SZB4_IDR_1_266",0.500682779828697
"Q5SZB4_IDR_293_393",0.499317220171303
"Q5SZD1_IDR_102_152",0.485324374494798
"Q5SZD1_IDR_1_80",0.514675625505202
"Q5SZJ8_IDR_1_71",0.496797995421398
"Q5SZI1_IDR_210_245",1
"Q5SZJ8_IDR_121_171",0.503202004578603
"Q5SZL2_IDR_1_499",0.489957980040836
"Q5SZL2_IDR_662_706",0.510042019959164
"Q5SZQ8_IDR_244_288",1
"Q5T011_IDR_1158_1231",0.114850658110124
"Q5T011_IDR_1358_1414",0.107569048127688
"Q5T011_IDR_1466_1556",0.113586204143449
"Q5T011_IDR_1632_1667",0.110558571370555
"Q5T011_IDR_1803_1907",0.112583823010632
"Q5T011_IDR_2109_2151",0.108647202690052
"Q5T011_IDR_2400_2513",0.0980062339964145
"Q5T011_IDR_2864_2903",0.112415168194397
"Q5T011_IDR_698_731",0.121783090356689
"Q5T124_IDR_1_71",0.479360331603493
"Q5T124_IDR_474_520",0.520639668396507
"Q5T1A1_IDR_646_773",1
"Q5T1B0_IDR_133_169",0.264971291883616
"Q5T1B0_IDR_1_55",0.244497030934036
"Q5T1B0_IDR_819_884",0.237964977641053
"Q5T1B0_IDR_887_1012",0.252566699541296
"Q5T1C6_IDR_1_45",1
"Q5T1M5_IDR_292_558",0.52238731266332
"Q5T1M5_IDR_818_1219",0.47761268733668
"Q5T1N1_IDR_1_836",1
"Q5T1Q4_IDR_1_45",0.610328036639891
"Q5T1Q4_IDR_360_408",0.389671963360109
"Q5T1R4_IDR_1_2406",1
"Q5T1S8_IDR_1_102",1
"Q5T1V6_IDR_1_102",0.504738679982541
"Q5T1V6_IDR_580_619",0.495261320017459
"Q5T200_IDR_1_1515",1
"Q5T230_IDR_1_274",1
"Q5T280_IDR_1_69",1
"Q5T442_IDR_296_439",0.463101032915112
"Q5T4F4_IDR_1_31",0.441530203485195
"Q5T4F4_IDR_235_346",0.558469796514805
"Q5T4I8_IDR_76_110",1
"Q5T4S7_IDR_1616_1655",0.146276290365669
"Q5T4S7_IDR_1731_1783",0.140331054300608
"Q5T4S7_IDR_2437_2470",0.143449908612654
"Q5T4S7_IDR_429_465",0.140257260296744
"Q5T4S7_IDR_598_635",0.142996825906055
"Q5T5X7_IDR_484_531",0.256834579041872
"Q5T5X7_IDR_647_705",0.204961204405119
"Q5T5Y3_IDR_347_701",0.495709871142477
"Q5T5Y3_IDR_705_1460",0.504290128857523
"Q5T601_IDR_1_40",0.490622345261291
"Q5T601_IDR_855_890",0.509377654738709
"Q5T619_IDR_1_278",1
"Q5T653_IDR_252_305",1
"Q5T681_IDR_1_33",0.290424824113603
"Q5T681_IDR_41_77",0.222757004220634
"Q5T7P8_IDR_141_227",0.488682434711951
"Q5T7R7_IDR_81_152",1
"Q5T7W0_IDR_105_189",0.227609774700437
"Q5T7W0_IDR_1_99",0.262507471947338
"Q5T7W0_IDR_211_255",0.257766010123621
"Q5T7W0_IDR_282_460",0.252116743228604
"Q5T7W7_IDR_463_516",1
"Q5T848_IDR_1177_1215",0.31815728768808
"Q5T848_IDR_1_73",0.300057121869669
"Q5T848_IDR_669_1168",0.381785590442251
"Q5TAH2_IDR_1094_1124",1
"Q5TAP6_IDR_1_41",0.241695472067363
"Q5TAP6_IDR_285_594",0.263092878299163
"Q5TAP6_IDR_51_83",0.264229774528336
"Q5TAP6_IDR_735_766",0.230981875105137
"Q5TAQ9_IDR_1_135",0.611606202137131
"Q5TAQ9_IDR_553_597",0.388393797862869
"Q5TAT6_IDR_1_717",1
"Q5TCQ9_IDR_1110_1464",0.175470915897471
"Q5TCQ9_IDR_815_847",0.157419655225364
"Q5TCQ9_IDR_941_1002",0.155474543266384
"Q5TCS8_IDR_1039_1079",0.172987850165916
"Q5TCS8_IDR_1191_1255",0.172886569394367
"Q5TCS8_IDR_186_226",0.15585513176877
"Q5TCS8_IDR_488_576",0.165057561642772
"Q5TCS8_IDR_697_810",0.174438529570991
"Q5TCS8_IDR_893_925",0.158774357457183
"Q5TCX8_IDR_1_38",0.479860989883672
"Q5TF39_IDR_410_518",0.475372161827459
"Q5TF58_IDR_1_183",0.370855856944413
"Q5TF58_IDR_312_362",0.297372960331484
"Q5TF58_IDR_481_517",0.331771182724103
"Q5TFG8_IDR_143_222",0.475572466473377
"Q5TFG8_IDR_42_127",0.524427533526623
"Q5TGI0_IDR_339_409",1
"Q5TGI4_IDR_67_121",1
"Q5TGJ6_IDR_87_251",1
"Q5TGS1_IDR_85_171",1
"Q5TGY1_IDR_1_31",0.482731336263819
"Q5TGY1_IDR_524_634",0.517268663736181
"Q5TGY3_IDR_1_1603",1
"Q5TH69_IDR_1036_1103",0.195136181769454
"Q5TH69_IDR_1413_1443",0.163358468991258
"Q5TH69_IDR_179_212",0.194033819227603
"Q5TH69_IDR_1944_2105",0.28719124401303
"Q5TH69_IDR_464_660",0.160280285998655
"Q5TH74_IDR_1_75",0.498004090133005
"Q5TH74_IDR_96_267",0.501995909866995
"Q5TZJ5_IDR_1_1347",1
"Q5U4P2_IDR_103_140",0.471305002466451
"Q5U4P2_IDR_1_49",0.528694997533549
"Q5U5Q3_IDR_1_228",1
"Q5U5R9_IDR_1_124",1
"Q5U5X8_IDR_1_62",0.330703362976964
"Q5U5X8_IDR_65_452",0.669296637023036
"Q5U5Z8_IDR_108_140",0.30156380808467
"Q5U5Z8_IDR_36_77",0.315646256448631
"Q5U5Z8_IDR_696_889",0.382789935466699
"Q5U623_IDR_1_572",1
"Q5U651_IDR_1_142",0.510955898265141
"Q5U651_IDR_257_369",0.489044101734859
"Q5UAW9_IDR_298_335",1
"Q5UCC4_IDR_1_47",0.514771455995806
"Q5UCC4_IDR_193_224",0.485228544004194
"Q5UE93_IDR_339_409",1
"Q5UIP0_IDR_958_2414",1
"Q5VIR6_IDR_368_415",1
"Q5VIY5_IDR_50_187",1
"Q5VT25_IDR_1596_1732",0.183556879653652
"Q5VT52_IDR_147_252",0.443977314182103
"Q5VT52_IDR_294_1443",0.556022685817897
"Q5VT97_IDR_1032_1082",0.556701438878117
"Q5VT97_IDR_1_652",0.443298561121883
"Q5VTB9_IDR_31_71",0.39746839810391
"Q5VTB9_IDR_75_492",0.60253160189609
"Q5VTD9_IDR_1_104",0.537590695063008
"Q5VTD9_IDR_113_148",0.462409304936992
"Q5VTH2_IDR_105_177",1
"Q5VTH9_IDR_1_109",0.250362426603821
"Q5VTH9_IDR_165_217",0.241683942184647
"Q5VTH9_IDR_333_387",0.248243007347338
"Q5VTH9_IDR_430_465",0.259710623864194
"Q5VTJ3_IDR_300_375",0.472357357808734
"Q5VTJ3_IDR_45_255",0.527642642191266
"Q86VV4_IDR_411_465",0.328163478802336
"Q86VV4_IDR_46_283",0.338394539662667
"Q86VV8_IDR_120_165",0.35009268242741
"Q86VV8_IDR_1531_1565",0.330340271708088
"Q86VV8_IDR_279_360",0.319567045864502
"Q86VW1_IDR_541_577",1
"Q86VW2_IDR_31_154",0.493712644590093
"Q86VW2_IDR_485_580",0.506287355409907
"Q86VY4_IDR_1_200",0.494050959565613
"Q86VY4_IDR_387_417",0.505949040434387
"Q86VY9_IDR_1_51",0.367628288859744
"Q86VY9_IDR_60_104",0.311944363175187
"Q86WG3_IDR_1_150",0.559575591124882
"Q86WG3_IDR_330_371",0.440424408875118
"Q86WG5_IDR_1027_1103",0.242821501467909
"Q86WG5_IDR_1269_1305",0.23605723522745
"Q86WG5_IDR_1670_1731",0.26846459790845
"Q86WG5_IDR_770_807",0.25265666539619
"Q86WH2_IDR_1_46",1
"Q86WI3_IDR_98_136",1
"Q86WK6_IDR_403_437",0.5048524327332
"Q86WK6_IDR_448_485",0.4951475672668
"Q86WK7_IDR_411_449",1
"Q86WN1_IDR_414_467",0.496466017637399
"Q86WN1_IDR_609_690",0.5035339823626
"Q86WP2_IDR_1_378",1
"Q86WR0_IDR_168_208",1
"Q86WR6_IDR_137_236",0.54344841463249
"Q86WR6_IDR_1_42",0.45655158536751
"Q86WR7_IDR_1_50",0.478788785171567
"Q86WR7_IDR_73_399",0.521211214828433
"Q86WS3_IDR_123_158",1
"Q86X51_IDR_1_503",1
"Q86X52_IDR_1_68",1
"Q86X53_IDR_1_363",1
"Q86X76_IDR_1_44",1
"Q86X95_IDR_149_450",1
"Q86XD5_IDR_1_134",0.391913731743698
"Q86XD5_IDR_146_332",0.608086268256302
"Q86XD8_IDR_161_663",1
"Q86XE3_IDR_89_131",1
"Q86XF7_IDR_1_148",0.503781390775708
"Q86XF7_IDR_184_214",0.496218609224292
"Q86XH1_IDR_344_382",0.49888144416357
"Q86XH1_IDR_459_491",0.50111855583643
"Q86XI6_IDR_1_58",1
"Q86XJ0_IDR_256_287",1
"Q86XJ1_IDR_289_680",1
"Q86XK2_IDR_1_150",1
"Q86XK3_IDR_1_50",0.504646638005019
"Q86XK3_IDR_75_146",0.495353361994981
"Q86XK7_IDR_261_387",1
"Q86XT2_IDR_172_251",1
"Q86XU0_IDR_64_183",1
"Q86XZ4_IDR_370_545",0.495787799098919
"Q86XZ4_IDR_84_244",0.504212200901081
"Q86Y01_IDR_160_407",1
"Q86Y07_IDR_318_470",1
"Q86Y13_IDR_1087_1144",0.22865047182069
"Q86Y13_IDR_1_85",0.247914976860894
"Q86Y13_IDR_587_752",0.295574261056439
"Q86Y13_IDR_953_1029",0.227860290261977
"Q86Y22_IDR_1_526",1
"Q86Y25_IDR_66_189",1
"Q86Y26_IDR_111_216",0.191194601483923
"Q86Y26_IDR_1_55",0.193294086024157
"Q86Y26_IDR_287_377",0.180391569962262
"Q86Y26_IDR_379_868",0.17765679868847
"Q86Y26_IDR_870_1132",0.257462943841188
"Q86Y33_IDR_1_215",1
"Q86Y34_IDR_1_38",1
"Q86Y37_IDR_1_126",0.576607476399201
"Q86YF9_IDR_609_849",0.251012390961665
"Q86YI8_IDR_1_228",1
"Q86YJ5_IDR_22_105",0.562050449058495
"Q86YJ5_IDR_267_306",0.437949550941505
"Q86YJ7_IDR_440_475",0.328259774680387
"Q86YJ7_IDR_491_525",0.324664285606018
"Q86YJ7_IDR_535_582",0.347075939713595
"Q86YL5_IDR_1_185",1
"Q86YL7_IDR_1_123",1
"Q86YM7_IDR_113_208",1
"Q86YN6_IDR_23_95",0.455249733560594
"Q86YN6_IDR_98_897",0.544750266439406
"Q86YP4_IDR_1_436",0.585023640540831
"Q86YP4_IDR_465_633",0.414976359459169
"Q86YR6_IDR_1_94",0.490825200067927
"Q86YR6_IDR_363_536",0.509174799932073
"Q86YR7_IDR_530_616",0.571687087152258
"Q86YR7_IDR_963_1114",0.428312912847742
"Q86YS3_IDR_495_564",0.500517872745294
"Q86YS3_IDR_84_347",0.499482127254706
"Q86Z02_IDR_661_906",0.267266262817846
"Q86Z02_IDR_909_1104",0.24571268677497
"Q86Z20_IDR_1_511",1
"Q86Z23_IDR_1_32",0.47390425140832
"Q86Z23_IDR_34_105",0.52609574859168
"Q8HWS3_IDR_1_117",0.259535560469722
"Q8HWS3_IDR_557_645",0.273574226055063
"Q8HWS3_IDR_647_680",0.229178027513361
"D6RA61_IDR_470_528",0.34528271568852
"D6RBM5_IDR_1_60",1
"A1A519_IDR_1_122",0.392811847573666
"A2RTX5_IDR_77_125",1
"D6RBQ6_IDR_1_56",0.330850115534389
"A1A519_IDR_147_214",0.29888371838727
"A2RU30_IDR_1_236",0.480586567360021
"A0A1B0GTI1_IDR_1_187",1
"E9PRG8_IDR_1_123",1
"D6RBQ6_IDR_379_452",0.321214524879233
"A1A519_IDR_270_310",0.308304434039064
"A2RU30_IDR_239_521",0.519413432639979
"A0A1B0GTL2_IDR_52_115",1
"F5GYI3_IDR_57_263",1
"D6RBQ6_IDR_470_528",0.347935359586378
"A7E2F4_IDR_1_180",0.368279399956628
"A2RU54_IDR_27_152",1
"A0A1B0GTR0_IDR_1_116",1
"F5H4A9_IDR_1_185",1
"D6RCP7_IDR_1_56",0.333011742391978
"A1A5B4_IDR_746_782",1
"A7E2F4_IDR_185_240",0.30379030936101
"A6NMS7_IDR_1547_1623",0.188594225512762
"A2RU67_IDR_1_122",1
"F5H4B4_IDR_66_129",0.343624861996421
"D6RCP7_IDR_379_451",0.324855761685417
"A1A5C7_IDR_1_74",0.516034489692844
"A7E2F4_IDR_267_605",0.327930290682362
"A6NMS7_IDR_1658_1700",0.185554304029171
"A2RUB1_IDR_1_666",0.528499160743431
"F5H4B4_IDR_304_403",0.318539536742119
"D6RCP7_IDR_470_528",0.342132495922604
"A1A5D9_IDR_1_54",0.246157493523282
"A7E2S9_IDR_215_258",1
"A6NMS7_IDR_1_876",0.20837645173825
"A2RUB1_IDR_915_952",0.471500839256569
"A0A1B0GTS1_IDR_1_76",0.449370602660306
"F5H4B4_IDR_517_570",0.33783560126146
"D6RGH6_IDR_1_58",0.325470484919786
"C9JL84_IDR_219_458",1
"A7E2V4_IDR_1016_1226",0.410604795332934
"A6NMT0_IDR_1_40",0.337235006521799
"A2RUB6_IDR_27_902",0.550947226454366
"A0A1B0GTS1_IDR_181_278",0.550629397339694
"D6RGH6_IDR_61_125",0.33860993727938
"Q8NEM0_IDR_98_151",0.477794110020011
"Q8NEM2_IDR_1_62",0.47911538481635
"Q8NEM2_IDR_556_639",0.52088461518365
"Q8NEM7_IDR_1_32",0.311000688250603
"Q8NEM7_IDR_226_327",0.277678277282028
"Q8NEM7_IDR_360_779",0.41132103446737
"Q8NEN0_IDR_1_263",1
"Q8NEV4_IDR_1102_1616",0.532602803019671
"Q8NEV4_IDR_879_921",0.467397196980329
"Q8NEV9_IDR_163_193",1
"Q8NEW0_IDR_165_231",1
"Q8NEW7_IDR_1_156",1
"Q8NEX6_IDR_1_36",1
"Q8NEY1_IDR_1_1414",0.53825351137981
"Q8NEY1_IDR_1821_1877",0.46174648862019
"Q8NEY3_IDR_1_48",0.52324500995186
"Q8NEY3_IDR_159_280",0.47675499004814
"Q8NEY8_IDR_1_319",0.492408085979521
"Q8NEY8_IDR_344_405",0.507591914020479
"Q8NEZ2_IDR_134_221",1
"Q8NEZ4_IDR_1_127",0.125321410466646
"Q8NEZ4_IDR_1140_1172",0.0879079899374369
"Q8NEZ4_IDR_1191_3892",0.204043893989862
"Q8NEZ4_IDR_165_218",0.0939526597220327
"Q8NEZ4_IDR_3930_4003",0.0936533037510963
"Q8NEZ4_IDR_4026_4058",0.095280541862409
"Q8NEZ4_IDR_522_937",0.108260339028642
"Q8NF91_IDR_6103_6169",0.143459081720374
"Q8NF91_IDR_6172_6346",0.168487070941807
"Q8NF91_IDR_8212_8335",0.146426369477106
"Q8NF91_IDR_8663_8736",0.218211381114554
"Q8NF99_IDR_133_284",1
"Q8NFA0_IDR_1331_1504",0.48989722206725
"Q8NFA0_IDR_433_478",0.51010277793275
"Q8NFA2_IDR_297_376",1
"Q8NFC6_IDR_1_120",0.384104282358841
"Q8NFC6_IDR_159_3051",0.615895717641159
"Q8NFD2_IDR_297_354",1
"Q8NFD5_IDR_1_1236",0.213411563001784
"Q8NFD5_IDR_1267_1591",0.277263615327358
"Q8NFD5_IDR_1694_1775",0.241858896795773
"Q8NFD5_IDR_1808_1912",0.267465924875086
"Q8NFF2_IDR_1_78",0.44596677927877
"Q8NFF2_IDR_261_425",0.55403322072123
"Q8NFT6_IDR_260_335",0.274641097401691
"Q8NFT6_IDR_339_501",0.256982279070393
"Q8NFT6_IDR_96_165",0.240764818503743
"Q8NFU0_IDR_386_473",1
"Q8NFU1_IDR_372_509",1
"Q8NFU4_IDR_1_46",1
"Q8NFU5_IDR_1_37",0.481565403872892
"Q8NFU5_IDR_262_363",0.518434596127108
"Q8NFU7_IDR_1_1332",0.294050538998864
"Q8NFU7_IDR_1743_1840",0.272402709725359
"Q8NFU7_IDR_1916_1989",0.213419627771633
"Q8NFU7_IDR_2070_2109",0.220127123504144
"Q8NFV5_IDR_17_125",1
"Q8NFW1_IDR_215_269",0.309187167579471
"Q8NFW1_IDR_274_311",0.291630738278613
"Q8NFW1_IDR_317_1626",0.399182094141916
"Q8NHG8_IDR_1_147",1
"Q8NHH9_IDR_1_56",1
"Q8NHM5_IDR_1_59",0.225767895271039
"Q8NHM5_IDR_378_508",0.238211066614421
"Q8NHM5_IDR_565_652",0.21357748954797
"Q8NHM5_IDR_724_1040",0.32244354856657
"Q8NHP7_IDR_18_67",0.484865251718249
"Q8NHP7_IDR_284_470",0.515134748281751
"Q8NHP8_IDR_1_39",1
"Q8NHQ1_IDR_228_266",1
"Q8NHQ8_IDR_348_396",0.43991101714396
"Q8NHQ8_IDR_82_200",0.56008898285604
"Q8NHQ9_IDR_486_555",0.544706443146724
"Q8NHQ9_IDR_570_600",0.455293556853276
"Q8NHR7_IDR_111_157",1
"Q8NHY2_IDR_300_357",0.375344930280465
"Q8NHY3_IDR_173_216",0.516827228225726
"Q8NHY3_IDR_269_880",0.483172771774274
"Q8NHY6_IDR_154_371",0.522083258416309
"Q8NHY6_IDR_1_97",0.477916741583691
"Q8NHZ7_IDR_1_158",0.497078345623996
"Q8NHZ7_IDR_178_208",0.502921654376003
"Q8NHZ8_IDR_21_85",1
"Q8NI08_IDR_1_114",0.379122369133264
"Q8NI08_IDR_162_215",0.316994571051941
"Q8NI08_IDR_307_652",0.303883059814795
"Q8NI22_IDR_1_47",1
"Q8NI27_IDR_1177_1593",1
"Q8NI32_IDR_1_32",1
"Q8NI35_IDR_1008_1057",0.105546987765649
"Q8NI35_IDR_1164_1219",0.117560513971262
"Q8NI35_IDR_455_515",0.113638053760384
"Q8NI35_IDR_641_675",0.110018431937489
"Q8NI35_IDR_777_807",0.112521003673931
"Q8NI35_IDR_839_985",0.114961055262416
"Q8TAC9_IDR_203_235",1
"Q8TAD2_IDR_1_33",0.541230611969883
"Q8TAD2_IDR_49_87",0.458769388030117
"Q8TAD4_IDR_1_32",0.46623381193269
"Q8TAD4_IDR_545_588",0.53376618806731
"Q8TAD7_IDR_1_36",1
"Q8TAD8_IDR_1_223",1
"Q8TAE6_IDR_1_70",1
"Q8TAE8_IDR_1_38",0.406484736957455
"Q8TAE8_IDR_182_222",0.593515263042545
"Q8TAF7_IDR_59_200",1
"Q8TAG5_IDR_153_214",1
"Q8TAG6_IDR_21_207",1
"Q8TAG9_IDR_230_276",1
"Q8TAK5_IDR_314_448",1
"Q8TAK6_IDR_1_118",0.468956189923519
"Q8TAK6_IDR_183_271",0.531043810076481
"Q8TAL5_IDR_145_182",0.295224474866466
"Q8TAL5_IDR_272_431",0.460378632402744
"Q8TAL5_IDR_82_123",0.244396892730789
"Q8TAW3_IDR_99_172",0.532557205602076
"Q8TAX0_IDR_1_172",1
"Q8TAX7_IDR_19_353",1
"Q8TAY7_IDR_1_242",1
"Q8TAZ6_IDR_1_67",0.573819636067895
"Q8TAZ6_IDR_205_248",0.426180363932105
"Q8TB03_IDR_288_319",1
"Q8TB05_IDR_21_177",1
"Q8TB22_IDR_1_63",1
"Q8TB24_IDR_1_46",0.291635382820523
"Q8TB24_IDR_181_218",0.310040388134894
"Q8TB24_IDR_242_581",0.398324229044583
"Q8TB37_IDR_12_60",1
"Q8TB45_IDR_1_41",1
"Q8TB52_IDR_143_337",1
"Q8TB68_IDR_32_257",1
"Q8TB69_IDR_51_179",1
"Q8TBA6_IDR_27_304",0.274992070688339
"Q8TBA6_IDR_306_350",0.254594693951606
"Q8TBA6_IDR_445_475",0.234215830969933
"Q8TBG4_IDR_442_499",1
"Q8TBG9_IDR_206_265",1
"Q8TBJ4_IDR_282_325",1
"Q8TBJ5_IDR_1_272",1
"Q8TBK6_IDR_1_46",0.469596728012453
"Q8TBK6_IDR_61_192",0.530403271987547
"Q8TBM8_IDR_220_262",0.488135649367169
"Q8TBM8_IDR_54_90",0.511864350632831
"Q8TBN0_IDR_1_90",0.520301465410471
"Q8TBN0_IDR_92_218",0.479698534589529
"Q8TBP0_IDR_1_31",0.272745196994723
"Q8TBP0_IDR_712_767",0.307402507617941
"Q8TBP0_IDR_91_286",0.419852295387336
"Q8TBP5_IDR_1_118",0.488592510530173
"Q8TBP5_IDR_144_190",0.511407489469827
"Q8TBP6_IDR_1_46",1
"Q8TBX8_IDR_1_35",0.558252130922268
"Q8TBX8_IDR_294_346",0.441747869077732
"Q8TBY8_IDR_191_246",0.32608045607013
"Q8TBY8_IDR_848_894",0.328801733525134
"Q8TC36_IDR_1_130",1
"Q8TC41_IDR_1_142",0.557017678436299
"Q8TC41_IDR_175_255",0.442982321563701
"Q8TC44_IDR_366_423",1
"Q8TC56_IDR_180_532",1
"Q8TC57_IDR_458_530",1
"Q8TC59_IDR_1_212",1
"Q8TC71_IDR_137_294",0.37446672487671
"Q8TC71_IDR_493_538",0.292334938807431
"Q8TC71_IDR_90_135",0.333198336315859
"Q8TCU4_IDR_1_4097",1
"Q8TCU5_IDR_62_119",0.420665586298638
"Q8TCU5_IDR_986_1075",0.579334413701362
"Q8TCU6_IDR_1109_1142",0.490316317920933
"Q8TCU6_IDR_1_44",0.509683682079067
"Q8TCX5_IDR_595_670",1
"Q8TCY5_IDR_48_172",1
"Q8TCY9_IDR_140_176",0.490692388996458
"Q8TCY9_IDR_1_65",0.509307611003542
"Q8TCZ2_IDR_1_262",1
"Q8TD06_IDR_1_32",1
"Q8TD08_IDR_348_520",1
"Q8TD91_IDR_313_449",1
"Q8TD94_IDR_20_196",0.50989516322833
"Q8TD94_IDR_266_323",0.49010483677167
"Q8TDB4_IDR_1_43",0.477041138917938
"Q8TDB4_IDR_70_240",0.522958861082062
"Q8TDB6_IDR_196_232",0.348047215792717
"Q8TDB6_IDR_510_556",0.3338770174135
"Q8TDB6_IDR_91_122",0.318075766793783
"Q8TDC0_IDR_1_161",0.506326701003209
"Q8TDC0_IDR_164_218",0.493673298996791
"Q8TDC3_IDR_363_589",0.595759908536167
"Q8TDI8_IDR_1_106",1
