"","GO0009891_positive_regulation_of_biosynthetic_process"
"Q9HAS0_IDR_1_33",1
"Q9HAS3_IDR_1_82",1
"Q9HAT1_IDR_254_461",1
"Q9HAU0_IDR_106_163",0.248555414024221
"Q9HAU0_IDR_271_728",0.505017091719247
"Q9HAU0_IDR_730_1114",0.246427494256532
"Q9HAU4_IDR_138_250",1
"Q9HAU5_IDR_1012_1108",0.194097341150282
"Q9HAU5_IDR_1110_1165",0.202469378877016
"Q9HAU5_IDR_1_135",0.2018403487752
"Q9HAU5_IDR_1203_1272",0.197053576247907
"Q9HAU5_IDR_485_562",0.204539354949594
"Q9HB21_IDR_116_188",0.518056924045113
"Q9HB21_IDR_292_404",0.481943075954887
"Q9HB29_IDR_542_575",1
"Q9HB58_IDR_116_458",1
"Q9HB65_IDR_118_282",1
"Q9HB89_IDR_377_426",1
"Q9HB90_IDR_1_59",1
"Q9HB96_IDR_174_279",1
"Q9HBA0_IDR_1_144",0.585973899127107
"Q9HBA0_IDR_790_871",0.414026100872893
"Q9HBB8_IDR_476_660",0.325876383591466
"Q9HBB8_IDR_702_773",0.338770971813292
"Q9HBB8_IDR_810_845",0.335352644595242
"Q9HBD1_IDR_396_1140",1
"Q9HBE1_IDR_129_412",0.354406156639737
"Q9HBE1_IDR_417_687",0.320751157216167
"Q9HBE1_IDR_73_127",0.324842686144097
"Q9HBG4_IDR_667_711",1
"Q9HBG7_IDR_466_508",0.507264427735342
"Q9HBG7_IDR_512_579",0.492735572264658
"Q9HBM6_IDR_134_251",1
"Q9HBR0_IDR_402_1063",1
"Q9HBT8_IDR_1_36",0.503150411010439
"Q9HBT8_IDR_91_197",0.496849588989561
"Q9HBU1_IDR_1_254",1
"Q9HBU6_IDR_1_83",1
"Q9HBU9_IDR_272_364",1
"Q9HBV2_IDR_253_294",0.535890376286734
"Q9HBV2_IDR_29_72",0.464109623713266
"Q9HBW0_IDR_317_351",1
"Q9HBW1_IDR_1_41",0.517602285562507
"Q9HBW1_IDR_509_546",0.482397714437494
"Q9HBX8_IDR_498_538",0.533696492055359
"Q9HBX8_IDR_907_967",0.466303507944641
"Q9HBZ2_IDR_1_70",0.303250201190287
"Q9HBZ2_IDR_439_659",0.352739772617526
"Q9HBZ2_IDR_661_700",0.344010026192187
"Q9HC07_IDR_1_89",1
"Q9HC10_IDR_1286_1402",0.342023732708776
"Q9HC10_IDR_135_248",0.34610381399818
"Q9HC10_IDR_646_687",0.311872453293044
"Q9HC35_IDR_56_214",0.473700868255892
"Q9HC35_IDR_868_981",0.526299131744108
"Q9HC36_IDR_45_84",1
"Q9HC44_IDR_1_380",0.501329136849786
"Q9HC84_IDR_3673_4118",0.205807595907586
"Q9HC98_IDR_1_36",1
"Q9HCB6_IDR_1_35",1
"Q9HCC6_IDR_1_43",0.500147545901338
"Q9HCC6_IDR_151_215",0.499852454098662
"Q9HCC9_IDR_293_401",0.278977541485867
"Q9HCC9_IDR_404_514",0.268223048143296
"Q9HCC9_IDR_523_707",0.20638692780298
"Q9HCC9_IDR_764_806",0.246412482567857
"Q9HCD5_IDR_1_181",0.295713227417863
"Q9HCD5_IDR_376_438",0.334185430278557
"Q9HCD5_IDR_440_532",0.37010134230358
"Q9HCD6_IDR_101_317",0.17610237908738
"Q9HCD6_IDR_1375_1990",0.46154220923154
"Q9HCD6_IDR_1_96",0.197195537748382
"Q9HCD6_IDR_396_436",0.165159873932698
"Q9HCE0_IDR_1_242",1
"Q9HCE3_IDR_1113_1165",0.157683902078545
"Q9HCE3_IDR_1229_1261",0.157407851558944
"Q9HCE3_IDR_1_63",0.154868663609511
"Q9HCE3_IDR_670_720",0.172041774288704
"Q9HCE3_IDR_68_618",0.204228796271129
"Q9HCE3_IDR_960_1022",0.153769012193167
"Q9HCH5_IDR_22_71",0.466367064178923
"Q9HCH5_IDR_75_611",0.533632935821077
"Q9HCI5_IDR_1_488",1
"Q9HCI6_IDR_1_130",1
"Q9HCI7_IDR_137_471",0.532852576156274
"Q9HCI7_IDR_503_545",0.467147423843726
"Q9HCJ0_IDR_1_1395",0.65639073746178
"Q9HCJ0_IDR_1397_1493",0.16972275795794
"Q9HCJ0_IDR_1600_1632",0.17388650458028
"Q9HCJ1_IDR_455_492",1
"Q9HCJ2_IDR_570_616",1
"Q9HCJ3_IDR_1_48",0.469159179751369
"Q9HCJ3_IDR_360_667",0.530840820248632
"Q9HCM2_IDR_1_33",1
"Q9HCM3_IDR_1373_1487",0.242504225825965
"Q9HCM3_IDR_1493_1821",0.263288740162953
"Q9HCM3_IDR_1883_1919",0.243312805612538
"Q9HCM3_IDR_1_949",0.250894228398544
"Q9HCM4_IDR_1_38",0.47820618788864
"Q9HCM4_IDR_349_660",0.52179381211136
"Q9HCM7_IDR_1_1045",1
"Q9HCN3_IDR_1_33",1
"Q9HCN4_IDR_283_374",1
"Q9HCN6_IDR_295_339",1
"Q9HCP0_IDR_1_36",0.512763250271243
"Q9HCP0_IDR_334_422",0.487236749728757
"Q9HCR9_IDR_43_184",1
"Q9HCS4_IDR_1_588",1
"Q9HCS5_IDR_299_686",1
"Q9HCS7_IDR_743_838",1
"Q9HCT0_IDR_1_32",1
"Q9HD90_IDR_148_298",0.476139768447747
"Q9HD90_IDR_1_99",0.523860231552253
"Q9HDC5_IDR_372_404",0.471458320647862
"Q9HDC5_IDR_414_635",0.528541679352138
"Q9HDC9_IDR_1_60",1
"Q9NNX1_IDR_37_75",0.507000301352201
"Q9NNX1_IDR_87_173",0.492999698647799
"Q9NNX6_IDR_1_38",1
"Q9NNX9_IDR_1_186",1
"Q9NNZ3_IDR_133_176",0.35223131187026
"Q9NNZ3_IDR_200_241",0.354534788161854
"Q9NNZ3_IDR_98_131",0.293233899967887
"Q9NP08_IDR_26_207",1
"Q9NP31_IDR_1_67",0.490958761729477
"Q9NP31_IDR_189_381",0.509041238270523
"Q9NP50_IDR_82_155",1
"Q9NP56_IDR_1_91",0.483346400787251
"Q9NP56_IDR_418_450",0.516653599212749
"Q9NP59_IDR_237_282",1
"Q9NP61_IDR_129_420",1
"Q9NP98_IDR_1_176",1
"Q9NP99_IDR_138_234",1
"Q9NPA0_IDR_1_38",0.449074705393336
"Q9NPA0_IDR_177_242",0.550925294606664
"Q9NPA1_IDR_28_84",1
"Q9NPA3_IDR_104_140",0.487321418930759
"Q9NPA3_IDR_27_85",0.512678581069241
"Q9NPB0_IDR_1_117",1
"Q9NPB1_IDR_1_33",1
"Q9NPB3_IDR_1_50",1
"Q9NPB6_IDR_251_346",1
"Q9NPB8_IDR_626_672",1
"Q9NPC1_IDR_311_358",1
"Q9NPC2_IDR_252_301",0.459932373027443
"Q9NPC2_IDR_304_374",0.540067626972557
"Q9NPC3_IDR_167_277",1
"Q9NPC6_IDR_1_143",1
"Q9NPC7_IDR_109_301",1
"Q9NPC8_IDR_160_291",1
"Q9NPD5_IDR_130_165",0.332707568328158
"Q9NPI6_IDR_132_538",1
"Q9NPI7_IDR_1_259",1
"Q9NPI9_IDR_1_32",0.506377040459979
"Q9NPI9_IDR_350_418",0.493622959540021
"Q9NPJ4_IDR_1_92",1
"Q9NPJ6_IDR_159_270",1
"Q9NPL8_IDR_1_40",0.50714809639547
"Q9NPL8_IDR_247_285",0.49285190360453
"Q9NPQ8_IDR_427_472",1
"Q9NPR2_IDR_677_797",1
"Q9NPR9_IDR_147_181",0.505142538318326
"Q9NPR9_IDR_513_543",0.494857461681674
"Q9NPU4_IDR_1_54",1
"Q9NPY3_IDR_470_623",1
"Q9NPZ5_IDR_1_76",1
"Q9NQ03_IDR_11_156",1
"Q9NQ11_IDR_116_156",1
"Q9NQ25_IDR_251_299",1
"Q9NQ29_IDR_232_371",1
"Q9NQ31_IDR_41_77",0.496303094519452
"Q9NQ75_IDR_594_667",0.515921903406817
"Q9NQ76_IDR_1_525",1
"Q9NQ84_IDR_308_364",0.529381347080853
"Q9NQ84_IDR_396_439",0.470618652919147
"Q9NQ86_IDR_66_106",1
"Q9NQ87_IDR_1_55",0.518397228108938
"Q9NQ87_IDR_188_311",0.481602771891062
"Q9NQ90_IDR_111_144",0.344626433177586
"Q9NQ90_IDR_1_86",0.3468381514578
"Q9NQ90_IDR_960_1003",0.308535415364614
"Q9NQ92_IDR_1_93",1
"Q9NQB0_IDR_1_619",1
"Q9NQC1_IDR_1_45",0.464785942996169
"Q9NQC1_IDR_520_790",0.535214057003831
"Q9NQC3_IDR_1_994",1
"Q9NQC7_IDR_324_357",0.429090103498509
"Q9NQC7_IDR_380_465",0.570909896501491
"Q9NQC8_IDR_1_62",1
"Q9NQE7_IDR_1_53",1
"Q9NQE9_IDR_1_43",1
"Q9NQS5_IDR_211_312",1
"Q9NQS7_IDR_40_844",1
"Q9NQT8_IDR_1372_1693",0.258563865696807
"Q9NQT8_IDR_1770_1826",0.251849615300151
"Q9NQT8_IDR_546_596",0.239931237675525
"Q9NQT8_IDR_628_658",0.249655281327517
"Q9NQU5_IDR_48_95",0.468776725508795
"Q9NQU5_IDR_97_382",0.531223274491205
"Q9NQV5_IDR_1_100",0.501528166795483
"Q9NQV5_IDR_271_438",0.498471833204517
"Q9NQV7_IDR_364_472",0.488155207744736
"Q9NQV7_IDR_75_202",0.511844792255264
"Q9NQV8_IDR_142_172",0.471536574448924
"Q9NQV8_IDR_180_581",0.528463425551076
"Q9NQW1_IDR_502_546",0.321452543587479
"Q9NQW1_IDR_787_905",0.33755859809606
"Q9NQW1_IDR_914_1070",0.340988858316461
"Q9NQW5_IDR_369_492",0.473685161821945
"Q9NQW5_IDR_71_198",0.526314838178055
"Q9NQW6_IDR_1_716",0.53724584497803
"Q9NR00_IDR_1_31",1
"Q9NR12_IDR_59_278",1
"Q9NR20_IDR_1_32",0.466410663597024
"Q9NR20_IDR_404_520",0.533589336402977
"Q9NR22_IDR_1_71",1
"Q9NR30_IDR_1_184",0.540566992878491
"Q9NR30_IDR_716_783",0.459433007121509
"Q9NR33_IDR_1_37",1
"Q9NR34_IDR_1_168",1
"Q9NR46_IDR_165_210",0.498243260536537
"Q9NR46_IDR_277_336",0.501756739463463
"Q9NR48_IDR_1_1321",0.306639652729253
"Q9NR48_IDR_1325_2025",0.264516820768408
"Q9NR48_IDR_2287_2437",0.209455370453708
"Q9NR48_IDR_2835_2914",0.219388156048631
"Q9NR55_IDR_1_53",1
"Q9NR56_IDR_344_388",1
"Q9NR61_IDR_617_652",1
"Q9NR63_IDR_1_42",1
"Q9NR64_IDR_23_187",1
"Q9NRJ4_IDR_1274_1456",0.258432876478347
"Q9NRJ4_IDR_629_1070",0.424414946644672
"Q9NRK6_IDR_1_153",1
"Q9NRL2_IDR_1014_1073",0.173990739261325
"Q9NRL2_IDR_1197_1431",0.15881627040525
"Q9NRL2_IDR_144_182",0.17922465909566
"Q9NRL2_IDR_271_351",0.160812438663153
"Q9NRL2_IDR_667_774",0.165238080301385
"Q9NRL2_IDR_834_877",0.161917812273228
"Q9NRL3_IDR_1_62",0.484878886056371
"Q9NRL3_IDR_85_421",0.515121113943629
"Q9NRM0_IDR_1_49",1
"Q9NRM1_IDR_1_32",0.440766806417685
"Q9NRM1_IDR_35_1133",0.559233193582315
"Q9NRM2_IDR_1_32",0.494291017258054
"Q9NRM2_IDR_414_450",0.505708982741946
"Q9NRM7_IDR_1_135",0.303049843705765
"Q9NRM7_IDR_138_631",0.696950156294235
"Q9NRN5_IDR_100_131",1
"Q9NRP7_IDR_264_418",1
"Q9NRZ9_IDR_1_170",1
"Q9NS00_IDR_1_76",1
"Q9NS15_IDR_1_57",0.519036272710769
"Q9NS15_IDR_477_539",0.480963727289231
"Q9NS18_IDR_17_53",1
"Q9NS23_IDR_1_48",1
"Q9NS37_IDR_1_218",0.482197709388702
"Q9NS37_IDR_293_323",0.517802290611298
"Q9NS39_IDR_1_112",0.497733053885566
"Q9NS39_IDR_198_275",0.502266946114434
"Q9NS40_IDR_135_372",0.521814717127635
"Q9NS40_IDR_869_1196",0.478185282872365
"Q9NS56_IDR_1_100",0.308406026912632
"Q9NS56_IDR_395_478",0.242496277661593
"Q9NS56_IDR_500_906",0.216157560801978
"Q9NS56_IDR_912_1045",0.232940134623797
"Q9NSA2_IDR_417_647",1
"Q9NSA3_IDR_50_81",1
"Q9NSB2_IDR_504_600",1
"Q9NSB8_IDR_113_192",1
"Q9NSC2_IDR_1165_1232",0.190542613370589
"Q9NSC2_IDR_1266_1324",0.19790954893176
"Q9NSC2_IDR_1_71",0.213055501670599
"Q9NSC2_IDR_75_1163",0.398492336027052
"Q9NSC5_IDR_117_285",1
"Q9NSC7_IDR_1_258",1
"Q9NSD4_IDR_1_236",1
"Q9NSD5_IDR_1_31",1
"Q9NSD7_IDR_410_442",1
"Q9NSE2_IDR_6_59",1
"Q9NSE4_IDR_1_59",1
"Q9NSI2_IDR_1_184",1
"Q9NSI5_IDR_310_407",1
"Q9NSI6_IDR_1277_1313",0.335748273309808
"Q9NSI6_IDR_1426_2320",0.310871539899344
"Q9NSI6_IDR_609_935",0.353380186790848
"Q9NTG1_IDR_1452_1571",0.502958096619007
"Q9NTG7_IDR_1_121",1
"Q9NTI2_IDR_1120_1154",0.478793233817452
"Q9NTI2_IDR_1_52",0.521206766182548
"Q9NTI5_IDR_1121_1447",1
"Q9NTI7_IDR_1_169",0.564689781167567
"Q9NTI7_IDR_174_286",0.435310218832433
"Q9NTJ3_IDR_1_78",1
"Q9NTK1_IDR_110_212",0.471469328285081
"Q9NTK1_IDR_1_107",0.528530671714919
"Q9NTN3_IDR_1_35",1
"Q9NTN9_IDR_702_784",1
"Q9NTQ9_IDR_219_266",1
"Q9NTU4_IDR_1_130",1
"Q9NTW7_IDR_1_145",1
"Q9NTX7_IDR_1_33",0.519285559969941
"Q9NTX7_IDR_187_353",0.480714440030059
"Q9NTX9_IDR_1_184",0.484366990021969
"Q9NTX9_IDR_196_383",0.515633009978031
"Q9NUJ3_IDR_1_56",1
"Q9NUL3_IDR_376_430",0.344127219614929
"Q9NUL3_IDR_441_494",0.337952103185024
"Q9NUL3_IDR_518_570",0.317920677200047
"Q9NUL5_IDR_189_291",1
"Q9NUM3_IDR_268_307",0.525172815164421
"Q9NUM3_IDR_68_104",0.474827184835579
"Q9NUM4_IDR_1_44",1
"Q9NUP1_IDR_1_56",1
"Q9NUP7_IDR_289_319",0.503794072842916
"Q9NUP7_IDR_376_413",0.496205927157084
"Q9NUQ3_IDR_1_152",0.556682850118435
"Q9NUQ3_IDR_455_528",0.443317149881565
"Q9NUQ6_IDR_244_346",0.322698682635853
"Q9NUQ6_IDR_352_545",0.35612081553613
"Q9NUQ6_IDR_60_235",0.321180501828017
"Q9NUQ8_IDR_95_173",1
"Q9NUR3_IDR_1_139",1
"Q9NUU7_IDR_1_57",1
"Q9NUV7_IDR_1_53",1
"Q9NVC3_IDR_1_49",1
"Q9NVC6_IDR_50_86",1
"Q9NVD7_IDR_1_50",1
"Q9NVE4_IDR_270_307",1
"Q9NVE5_IDR_1179_1222",0.46750429594062
"Q9NVE5_IDR_1_33",0.53249570405938
"Q9NVF7_IDR_1_61",0.542016245313043
"Q9NVF7_IDR_315_368",0.457983754686957
"Q9NVF9_IDR_1_48",1
"Q9NVH0_IDR_297_344",0.449472460286177
"Q9NVH0_IDR_31_66",0.550527539713824
"Q9NVH6_IDR_1_42",1
"Q9NVI7_IDR_1_66",0.507168025670913
"Q9NVI7_IDR_70_133",0.492831974329087
"Q9NVL8_IDR_1_296",1
"Q9NVM1_IDR_1_113",1
"Q9NVM6_IDR_103_169",1
"Q9NVM9_IDR_567_648",1
"Q9NVN3_IDR_460_520",1
"Q9NVN8_IDR_1_85",0.400327489442628
"Q9NW07_IDR_1_568",1
"Q9NW13_IDR_196_332",0.482033894205187
"Q9NW13_IDR_591_726",0.517966105794813
"Q9NW64_IDR_171_220",0.415313421418586
"Q9NW64_IDR_306_401",0.584686578581414
"Q9NW68_IDR_211_424",1
"Q9NW75_IDR_1_31",0.509791167936943
"Q9NW75_IDR_38_528",0.490208832063057
"Q9NW82_IDR_1_166",0.498786876465022
"Q9NW82_IDR_541_580",0.501213123534978
"Q9NW97_IDR_34_253",1
"Q9NWA0_IDR_1_61",1
"Q9NWB1_IDR_1_125",1
"Q9NWB6_IDR_1_117",1
"Q9NWB7_IDR_1_33",0.338616158948047
"Q9NWB7_IDR_164_238",0.32951747964128
"Q9NWB7_IDR_396_429",0.331866361410673
"Q9NWD8_IDR_73_103",1
"Q9NWD9_IDR_1_60",1
"Q9NWF4_IDR_221_272",1
"Q9NWT8_IDR_106_138",0.546992781278546
"Q9NWU1_IDR_1_37",1
"Q9NWV8_IDR_1_78",1
"Q9NWW0_IDR_1_67",1
"Q9NWW5_IDR_1_40",1
"Q9NWW7_IDR_285_350",1
"Q9NWY4_IDR_1_32",1
"Q9NWZ3_IDR_103_162",1
"Q9NWZ5_IDR_1_74",1
"Q9NWZ8_IDR_151_197",0.476525382831647
"Q9NWZ8_IDR_60_138",0.523474617168353
"Q9NX00_IDR_1_53",1
"Q9NX09_IDR_1_82",1
"Q9NX14_IDR_1_72",1
"Q9NX18_IDR_1_49",1
"Q9NX31_IDR_1_260",1
"Q9NX40_IDR_108_242",1
"Q9NX45_IDR_142_209",0.490389738058258
"Q9NX45_IDR_260_367",0.509610261941742
"Q9NX52_IDR_1_41",1
"Q9NX95_IDR_510_596",0.223533925440373
"Q9NXB9_IDR_260_296",1
"Q9NXD2_IDR_587_626",1
"Q9NXE8_IDR_1_71",0.462479366818866
"Q9NXE8_IDR_77_425",0.537520633181134
"Q9NXF8_IDR_1_34",1
"Q9NXG2_IDR_1_36",0.530546728998128
"Q9NXG2_IDR_270_353",0.469453271001872
"Q9NXG6_IDR_1_108",1
"Q9NXH3_IDR_1_55",1
"Q9NXH8_IDR_1_72",1
"Q9NXH9_IDR_104_147",0.231174674307038
"Q9NXH9_IDR_15_51",0.254849659620766
"Q9NXH9_IDR_557_613",0.260456583736784
"Q9NXH9_IDR_624_659",0.253519082335412
"Q9NXI6_IDR_111_206",0.526280438966169
"Q9NXI6_IDR_1_36",0.47371956103383
"Q9NXJ0_IDR_1_77",1
"Q9NXL2_IDR_1_88",0.451308341817188
"Q9NXL2_IDR_645_709",0.548691658182812
"Q9NXL6_IDR_1_42",0.498350764010986
"Q9NXL6_IDR_361_416",0.501649235989014
"Q9NXL9_IDR_653_1114",1
"Q9NXN4_IDR_231_317",1
"Q9NXR1_IDR_67_335",1
"Q9NXR5_IDR_265_373",1
"Q9NXR8_IDR_108_352",1
"Q9NXS2_IDR_1_36",1
"Q9NXT0_IDR_1_149",1
"Q9NY26_IDR_136_174",1
"Q9NY28_IDR_1_57",0.494921201718565
"Q9NY28_IDR_62_116",0.505078798281435
"Q9NY30_IDR_123_223",1
"Q9NY37_IDR_1_32",1
"Q9NY43_IDR_1_244",1
"Q9NY47_IDR_1_60",1
"Q9NY57_IDR_321_364",0.494216803516612
"Q9NY57_IDR_367_414",0.505783196483388
"Q9NY59_IDR_192_320",1
"Q9NY61_IDR_1_214",0.311232843724091
"Q9NY61_IDR_307_341",0.389700845563353
"Q9NY61_IDR_409_454",0.299066310712556
"Q9NY72_IDR_177_215",1
"Q9NY74_IDR_110_616",0.351914545425445
"Q9NY74_IDR_1_106",0.336034736704355
"Q9NY74_IDR_619_926",0.312050717870199
"Q9NY93_IDR_502_547",1
"Q9NY97_IDR_1_41",0.516110228614293
"Q9NY97_IDR_58_93",0.483889771385707
"Q9NY99_IDR_167_211",1
"Q9NYA3_IDR_1_693",1
"Q9NYA4_IDR_1055_1094",0.324732813155459
"Q9NYA4_IDR_265_301",0.340406870865095
"Q9NYA4_IDR_575_1005",0.334860315979445
"Q9NYB0_IDR_190_310",0.526445485824103
"Q9NYB0_IDR_98_132",0.473554514175897
"Q9NYF8_IDR_1_834",0.329174223424676
"Q9NYF8_IDR_836_877",0.344658919806004
"Q9NYF8_IDR_888_920",0.32616685676932
"Q9NYG8_IDR_266_393",1
"Q9NYI0_IDR_311_580",0.337001613824313
"Q9NYI0_IDR_34_307",0.306821028896716
"Q9NYI0_IDR_996_1048",0.356177357278971
"Q9NYJ7_IDR_520_570",1
"Q9NYJ8_IDR_48_545",1
"Q9NYK6_IDR_105_141",0.499627082997294
"Q9NYK6_IDR_147_181",0.500372917002706
"Q9NYL2_IDR_579_767",1
"Q9NYL4_IDR_1_32",1
"Q9NYL9_IDR_26_72",0.484975002232666
"Q9NYL9_IDR_75_184",0.515024997767334
"Q9NYM4_IDR_1_34",0.519877555682753
"Q9NYM4_IDR_367_423",0.480122444317247
"Q9NYN1_IDR_188_256",1
"Q9NYP3_IDR_1_149",0.510969959815773
"Q9NYP3_IDR_332_394",0.489030040184227
"Q9NYY3_IDR_356_462",0.457881290612858
"Q9NYY8_IDR_111_154",1
"Q9NYZ2_IDR_1_32",1
"Q9NYZ4_IDR_389_442",0.493153938911395
"Q9NYZ4_IDR_456_499",0.506846061088605
"Q9NZ08_IDR_1_43",1
"Q9NZ09_IDR_1_64",0.502631189892613
"Q9NZ09_IDR_71_381",0.497368810107387
"Q9NZ20_IDR_285_350",1
"Q9NZ43_IDR_198_259",0.512805787554346
"Q9NZ43_IDR_73_173",0.487194212445654
"Q9NZ52_IDR_146_179",0.460433960496791
"Q9NZ52_IDR_303_576",0.539566039503209
"Q9NZ53_IDR_1_375",0.45413021209528
"Q9NZ53_IDR_547_605",0.54586978790472
"Q9NZ56_IDR_1_1289",1
"Q9NZ63_IDR_1_289",1
"Q9NZ71_IDR_67_99",0.265557951518135
"Q9NZ71_IDR_757_895",0.241406463412748
"Q9NZ71_IDR_979_1056",0.2428922908423
"Q9NZI6_IDR_222_305",1
"Q9NZI7_IDR_240_363",1
"Q9NZI8_IDR_160_192",1
"Q9NZJ0_IDR_413_730",1
"Q9NZJ4_IDR_4249_4297",1
"Q9NZJ5_IDR_1081_1116",0.272390622490551
"Q9NZJ5_IDR_1_100",0.244764541811633
"Q9NZJ5_IDR_507_582",0.246039899109396
"Q9NZJ5_IDR_750_879",0.23680493658842
"Q9NZJ6_IDR_335_369",1
"Q9NZJ7_IDR_1_77",1
"Q9NZJ9_IDR_146_180",1
"Q9NZL3_IDR_54_174",1
"Q9NZL4_IDR_1_41",1
"Q9NZL6_IDR_500_645",0.563693041207448
"Q9NZL6_IDR_735_768",0.436306958792552
"Q9NZM1_IDR_132_190",1
"Q9NZM3_IDR_177_236",0.270052685212034
"Q9NZM3_IDR_331_397",0.237393703529049
"Q9NZM3_IDR_684_755",0.228454855956551
"Q9NZR1_IDR_76_182",0.517893716146324
"Q9NZR4_IDR_1_365",1
"Q9NZS2_IDR_43_108",1
"Q9NZT2_IDR_1_64",0.502350779388958
"Q9NZT2_IDR_290_677",0.497649220611042
"Q9NZU0_IDR_363_406",0.473936276800632
"Q9NZU0_IDR_499_549",0.526063723199368
"Q9NZU5_IDR_61_111",1
"Q9NZU7_IDR_1_200",1
"Q9NZV8_IDR_415_623",1
"Q9NZW4_IDR_18_1301",1
"Q9NZZ3_IDR_170_219",1
"Q9P013_IDR_1_183",1
"Q9P015_IDR_26_62",1
"Q9P016_IDR_1_51",1
"Q9P021_IDR_1_54",1
"Q9P031_IDR_1_196",1
"Q9P0M6_IDR_117_181",1
"Q9P0M9_IDR_1_49",1
"Q9P0N8_IDR_1_59",1
"Q9P0P8_IDR_86_126",1
"Q9P0T4_IDR_1_88",1
"Q9P0T7_IDR_112_154",1
"Q9P0U3_IDR_1_382",1
"Q9P0U4_IDR_75_371",1
"Q9P0V3_IDR_198_244",0.524846552319516
"Q9P0V3_IDR_21_54",0.475153447680484
"Q9P0V8_IDR_225_285",1
"Q9P0V9_IDR_1_35",0.520273277735727
"Q9P0V9_IDR_421_454",0.479726722264273
"Q9P0W2_IDR_140_182",0.481609520899274
"Q9P0W2_IDR_1_69",0.518390479100726
"Q9P0W8_IDR_1_414",0.46636967009197
"Q9P0W8_IDR_416_599",0.53363032990803
"Q9P0X4_IDR_1_47",0.236478259319034
"Q9P0X4_IDR_405_617",0.252731252155793
"Q9P0X4_IDR_867_1122",0.214559167753245
"Q9P1V8_IDR_1_539",1
"Q9P1W3_IDR_749_806",1
"Q9P1Y5_IDR_189_219",0.369966149344915
"Q9P1Y5_IDR_325_1105",0.630033850655085
"Q9P1Y6_IDR_1_104",0.509734520028087
"Q9P1Y6_IDR_231_1560",0.490265479971913
"Q9P1Z0_IDR_1_33",0.247446695428325
"Q9P1Z0_IDR_37_764",0.230376593618253
"Q9P1Z0_IDR_770_852",0.277526432967685
"Q9P1Z0_IDR_975_1013",0.244650277985737
"Q9P1Z2_IDR_499_571",0.50587608188854
"Q9P1Z2_IDR_581_617",0.49412391811146
"Q9P1Z3_IDR_1_44",0.505411048641791
"Q9P1Z3_IDR_550_774",0.494588951358209
"Q9P202_IDR_1_34",0.484033254573095
"Q9P202_IDR_502_808",0.515966745426905
"Q9P203_IDR_1032_1065",0.183979576762266
"Q9P203_IDR_1067_1132",0.179512956688246
"Q9P203_IDR_1_77",0.191046088198956
"Q9P203_IDR_715_977",0.266459816333351
"Q9P203_IDR_980_1024",0.179001562017181
"Q9P206_IDR_1_1035",1
"Q9P209_IDR_135_427",1
"Q9P212_IDR_1055_1199",0.269039536202682
"Q9P212_IDR_1544_1742",0.252950756045766
"Q9P212_IDR_1_70",0.248092548942466
"Q9P227_IDR_1100_1491",0.302482843446065
"Q9P241_IDR_1343_1426",0.241663755105416
"Q9P241_IDR_1_47",0.256813175960548
"Q9P241_IDR_467_553",0.262121108119332
"Q9P241_IDR_631_715",0.239401960814705
"Q9P242_IDR_1_653",1
"Q9P243_IDR_1_136",0.350621544055984
"Q9P243_IDR_141_197",0.325180168296741
"Q9P243_IDR_479_728",0.324198287647275
"Q9P244_IDR_562_759",1
"Q9P246_IDR_1_53",0.30566758245907
"Q9P246_IDR_262_320",0.310108523033024
"Q9P246_IDR_461_746",0.384223894507906
"Q9P258_IDR_1_79",1
"Q9P260_IDR_1168_1216",0.230967700068898
"Q9P260_IDR_134_184",0.213986016332755
"Q9P260_IDR_1_88",0.324343714741704
"Q9P260_IDR_385_483",0.230702568856642
"Q9P265_IDR_1_281",1
"Q9P266_IDR_1_1353",1
"Q9P267_IDR_84_1377",1
"Q9P270_IDR_1_574",1
"Q9P272_IDR_166_219",0.334978390723567
"Q9P272_IDR_278_312",0.341247129314877
"Q9P272_IDR_314_404",0.323774479961556
"Q9P2A4_IDR_129_296",1
"Q9P2B4_IDR_251_639",1
"Q9P2B7_IDR_1_377",0.545732950720288
"Q9P2B7_IDR_467_527",0.454267049279712
"Q9P2D0_IDR_940_1281",1
"Q9P2D1_IDR_1545_1598",0.129743232867562
"Q9P2D1_IDR_1826_1899",0.143087106695271
"Q9P2D1_IDR_1_828",0.469669279300958
"Q9P2D1_IDR_2134_2997",0.257500381136208
"Q9P2D3_IDR_1200_1239",0.503261888947213
"Q9P2D3_IDR_1549_1579",0.496738111052787
"Q9P2D6_IDR_417_673",0.525298867157994
"Q9P2D6_IDR_677_1187",0.474701132842006
"Q9P2D8_IDR_463_494",0.206045645603202
"Q9P2F6_IDR_1_72",0.352141444266986
"Q9P2F6_IDR_314_356",0.3169608014599
"Q9P2F6_IDR_563_1191",0.330897754273114
"Q9P2F8_IDR_1027_1665",0.246028541014712
"Q9P2F8_IDR_1_161",0.286901716938963
"Q9P2F8_IDR_263_316",0.226001787819824
"Q9P2F8_IDR_350_406",0.241067954226501
"Q9P2F9_IDR_1_133",1
"Q9P2G1_IDR_185_218",0.229907236674625
"Q9P2G1_IDR_290_322",0.232856113486283
"Q9P2G1_IDR_757_975",0.306335026398888
"Q9P2G1_IDR_980_1081",0.230901623440203
"Q9P2G3_IDR_69_118",1
"Q9P2G4_IDR_185_884",1
