"","GO0000976_transcription_cis_regulatory_region_binding"
"Q969X2_IDR_1_50",1
"Q96A47_IDR_150_191",0.510641897736836
"Q96A47_IDR_243_359",0.489358102263164
"Q96A49_IDR_1_54",0.375196999528303
"Q96A49_IDR_219_336",0.624803000471697
"Q96A54_IDR_1_77",1
"Q96A56_IDR_100_240",0.611050922716557
"Q96A56_IDR_42_95",0.388949077283443
"Q96A57_IDR_1_33",1
"Q96A59_IDR_1_196",1
"Q96A61_IDR_52_174",1
"Q96AJ1_IDR_281_413",1
"Q96AM1_IDR_1_37",1
"Q96AP0_IDR_1_89",0.446394584056947
"Q96AP0_IDR_324_487",0.553605415943053
"Q96AP4_IDR_205_275",0.439398901354906
"Q96AP4_IDR_54_158",0.560601098645094
"Q96AP7_IDR_275_364",1
"Q96AQ1_IDR_1_378",1
"Q96AQ6_IDR_14_213",0.344043005426154
"Q96AQ6_IDR_215_579",0.300817390874006
"Q96AQ6_IDR_696_731",0.35513960369984
"Q96AQ8_IDR_1_161",1
"Q96AQ9_IDR_1_280",1
"Q96AT1_IDR_98_154",1
"Q96AV8_IDR_230_284",0.237634073256651
"Q96AV8_IDR_372_911",0.328024649665534
"Q96AV8_IDR_7_91",0.256378023204102
"Q96AV8_IDR_93_141",0.177963253873713
"Q96AW1_IDR_85_150",1
"Q96AY2_IDR_1_241",1
"Q96BF3_IDR_174_282",0.521002956427862
"Q96BF6_IDR_124_355",0.629914980632945
"Q96BF6_IDR_358_494",0.199034834744459
"Q96BF6_IDR_498_587",0.171050184622596
"Q96BH1_IDR_208_261",0.47895847990259
"Q96BH1_IDR_267_459",0.52104152009741
"Q96BI1_IDR_1_36",1
"Q96BJ3_IDR_114_154",1
"Q96BK5_IDR_95_328",1
"Q96BN2_IDR_78_136",1
"Q96BN6_IDR_1_87",0.551856556664016
"Q96BN6_IDR_298_582",0.448143443335984
"Q96BN8_IDR_1_77",1
"Q96BP2_IDR_1_40",1
"Q96BP3_IDR_1_63",1
"Q96BQ1_IDR_1_54",1
"Q96BR1_IDR_115_154",1
"Q96BR6_IDR_134_197",0.560537209585285
"Q96BR6_IDR_1_84",0.439462790414715
"Q96BT1_IDR_1_129",1
"Q96C03_IDR_1_120",1
"Q96C12_IDR_424_516",0.580791999954578
"Q96C12_IDR_79_120",0.419208000045422
"Q96C19_IDR_1_82",1
"Q96C24_IDR_31_340",1
"Q96C28_IDR_61_147",1
"Q96C34_IDR_136_174",0.257211682801616
"Q96C34_IDR_1_42",0.242470410083818
"Q96C34_IDR_289_335",0.273466399943972
"Q96C34_IDR_44_86",0.226851507170594
"Q96C36_IDR_274_320",1
"Q96C45_IDR_285_409",1
"Q96C55_IDR_1_264",1
"Q96C57_IDR_130_262",0.458228176957249
"Q96C57_IDR_1_75",0.541771823042751
"Q96C86_IDR_1_38",1
"Q96C90_IDR_1_55",1
"Q96C92_IDR_1_316",0.563745942971533
"Q96C92_IDR_350_381",0.436254057028467
"Q96CA5_IDR_174_224",1
"Q96CP6_IDR_218_365",0.34806010417486
"Q96CP6_IDR_538_631",0.32028980458845
"Q96CS3_IDR_307_358",1
"Q96CS4_IDR_82_175",1
"Q96CT2_IDR_1_300",1
"Q96CT7_IDR_1_164",1
"Q96CV9_IDR_1_310",0.292075164359131
"Q96CV9_IDR_505_547",0.707924835640869
"Q96CW5_IDR_105_241",1
"Q96CW6_IDR_145_192",0.365298759558838
"Q96CW6_IDR_226_286",0.337927869198834
"Q96CW6_IDR_79_133",0.296773371242328
"Q96CX2_IDR_131_204",1
"Q96CX6_IDR_336_371",1
"Q96D03_IDR_1_45",1
"Q96D05_IDR_1_62",1
"Q96D09_IDR_1_581",1
"Q96D15_IDR_1_51",1
"Q96D31_IDR_1_57",0.351705631831095
"Q96D31_IDR_202_249",0.334938648791233
"Q96DN6_IDR_120_1003",1
"Q96DR7_IDR_1_413",1
"Q96DT5_IDR_1_53",1
"Q96DT7_IDR_1_230",0.145180068038934
"Q96DT7_IDR_278_342",0.210828078313763
"Q96DT7_IDR_466_696",0.41158364914921
"Q96DT7_IDR_808_871",0.232408204498093
"Q96DU7_IDR_1_331",0.413647379406749
"Q96DU7_IDR_333_385",0.586352620593251
"Q96DW6_IDR_1_64",1
"Q96DX4_IDR_49_100",1
"Q96DX7_IDR_308_344",0.553381438001492
"Q96DX7_IDR_52_175",0.446618561998508
"Q96DX8_IDR_130_160",0.503498349534717
"Q96DX8_IDR_163_246",0.496501650465283
"Q96DY2_IDR_1_41",1
"Q96DY7_IDR_526_597",0.421355269187201
"Q96DY7_IDR_681_827",0.578644730812799
"Q96DZ5_IDR_1_40",0.227614031911573
"Q96EF0_IDR_540_704",1
"Q96EF9_IDR_150_222",1
"Q96EG1_IDR_1_32",1
"Q96EG3_IDR_1_390",1
"Q96EH3_IDR_1_89",1
"Q96EI5_IDR_1_215",1
"Q96EK2_IDR_1_378",0.451226308428068
"Q96EK2_IDR_494_531",0.548773691571932
"Q96EK4_IDR_84_314",1
"Q96EK7_IDR_317_567",0.545723832005081
"Q96EK7_IDR_857_910",0.454276167994919
"Q96EK9_IDR_117_199",1
"Q96EP0_IDR_175_489",1
"Q96EP1_IDR_126_296",0.390286278818013
"Q96EP1_IDR_383_453",0.609713721181987
"Q96EP5_IDR_373_407",1
"Q96EP9_IDR_16_84",0.438309175491003
"Q96EP9_IDR_391_437",0.561690824508997
"Q96EQ0_IDR_235_304",1
"Q96ER9_IDR_275_310",1
"Q96F46_IDR_1_35",0.471146050674775
"Q96F46_IDR_721_795",0.528853949325225
"Q96F63_IDR_1_61",0.5295335032892
"Q96F63_IDR_194_274",0.4704664967108
"Q96F81_IDR_1135_1474",0.429869693243366
"Q96F81_IDR_1_210",0.570130306756634
"Q96F83_IDR_1_142",1
"Q96F86_IDR_70_256",1
"Q96FA7_IDR_114_188",1
"Q96FC9_IDR_155_223",0.305426540935584
"Q96FC9_IDR_520_558",0.344800341098964
"Q96FC9_IDR_78_113",0.349773117965452
"Q96FE5_IDR_1_34",1
"Q96FE7_IDR_115_147",1
"Q96FF7_IDR_1_36",0.534912682847041
"Q96FF7_IDR_39_194",0.465087317152959
"Q96FF9_IDR_1_226",1
"Q96FG2_IDR_1_35",1
"Q96FI4_IDR_286_390",1
"Q96FJ0_IDR_162_258",1
"Q96GR2_IDR_1_71",1
"Q96GS4_IDR_1_205",0.464311451533764
"Q96GS4_IDR_214_251",0.535688548466236
"Q96GT9_IDR_1_111",1
"Q96GU1_IDR_1_130",1
"Q96GV9_IDR_1_35",0.477252740775293
"Q96GV9_IDR_78_148",0.522747259224707
"Q96GW7_IDR_358_638",0.432749807668734
"Q96GW7_IDR_876_911",0.567250192331267
"Q96GW9_IDR_1_40",1
"Q96HH9_IDR_219_328",0.645806785979127
"Q96HI0_IDR_1_184",0.25174592288158
"Q96HI0_IDR_189_240",0.230781593929451
"Q96HI0_IDR_249_495",0.517472483188969
"Q96HJ3_IDR_1_140",0.496281702599434
"Q96HJ3_IDR_329_373",0.503718297400566
"Q96HJ5_IDR_1_39",1
"Q96HL8_IDR_216_283",1
"Q96HM7_IDR_261_323",0.223046298723756
"Q96HM7_IDR_387_432",0.776953701276244
"Q96I76_IDR_225_320",0.593301317420444
"Q96I82_IDR_1_33",1
"Q96I99_IDR_1_34",1
"Q96IC2_IDR_1_48",1
"Q96IF1_IDR_1_331",1
"Q96II8_IDR_1_44",0.339691773769775
"Q96II8_IDR_281_312",0.362102506273739
"Q96II8_IDR_314_654",0.298205719956487
"Q96IK1_IDR_1_43",1
"Q96IK5_IDR_1_89",1
"Q96IL0_IDR_1_59",1
"Q96IM9_IDR_50_177",1
"Q96IP4_IDR_25_59",1
"Q96IQ7_IDR_269_327",1
"Q96IQ9_IDR_1_106",0.362325897382821
"Q96J88_IDR_1_315",1
"Q96J92_IDR_1_164",0.349534845743593
"Q96J92_IDR_521_1243",0.650465154256407
"Q96J94_IDR_1_107",1
"Q96JA1_IDR_1_36",0.303120700476589
"Q96JA1_IDR_821_928",0.296568923952837
"Q96JA1_IDR_936_1093",0.400310375570574
"Q96JA3_IDR_177_300",1
"Q96JA4_IDR_213_679",1
"Q96JB1_IDR_788_824",0.474065261171673
"Q96JB1_IDR_932_962",0.525934738828327
"Q96JB2_IDR_498_544",0.588930831724256
"Q96JB2_IDR_61_100",0.411069168275744
"Q96JB3_IDR_143_429",1
"Q96JK4_IDR_608_671",1
"Q96JK9_IDR_1_1090",1
"Q96JL9_IDR_42_311",1
"Q96JM2_IDR_1135_1264",0.136752361806193
"Q96JM2_IDR_165_1113",0.495800914547928
"Q96JM2_IDR_2138_2186",0.145666445368155
"Q96JM2_IDR_28_163",0.221780278277724
"Q96JM3_IDR_1_63",0.63182071396899
"Q96JM3_IDR_82_691",0.36817928603101
"Q96JM4_IDR_1_200",0.117213721041468
"Q96JM4_IDR_1223_1332",0.151264302276557
"Q96JM4_IDR_1353_1391",0.19014393733597
"Q96JM4_IDR_318_732",0.12280085245466
"Q96JQ2_IDR_294_1002",0.565731675079614
"Q96JQ5_IDR_1_48",1
"Q96JS3_IDR_145_386",1
"Q96JW4_IDR_1_168",1
"Q96JY0_IDR_328_434",0.569967641177044
"Q96JY0_IDR_64_106",0.430032358822956
"Q96JY6_IDR_86_281",1
"Q96JZ2_IDR_143_334",1
"Q96K17_IDR_122_158",0.53762089502942
"Q96K17_IDR_1_34",0.46237910497058
"Q96K21_IDR_131_415",0.390053513359911
"Q96K21_IDR_1_89",0.609946486640089
"Q96K30_IDR_1_269",1
"Q96K31_IDR_182_254",1
"Q96K37_IDR_338_410",1
"Q96K49_IDR_466_511",0.47617489299303
"Q96K49_IDR_523_555",0.52382510700697
"Q96K62_IDR_127_398",1
"Q96K75_IDR_54_203",1
"Q96K76_IDR_1_38",0.302775617858002
"Q96KM6_IDR_1_723",0.84323557929366
"Q96KM6_IDR_813_892",0.15676442070634
"Q96KN1_IDR_275_310",0.493282040859508
"Q96KN1_IDR_43_75",0.506717959140492
"Q96KN3_IDR_166_217",0.237981104533469
"Q96KN3_IDR_1_70",0.246061286873987
"Q96KN3_IDR_226_334",0.296584857447922
"Q96KN3_IDR_340_472",0.219372751144622
"Q96KN4_IDR_45_79",1
"Q96KN7_IDR_1_267",0.219050851549481
"Q96KN7_IDR_451_528",0.236538372660545
"Q96KN7_IDR_584_616",0.263525628557491
"Q96KN7_IDR_937_1114",0.280885147232483
"Q96KN8_IDR_1_126",1
"Q96KN9_IDR_227_370",1
"Q96KP1_IDR_398_439",1
"Q96KP6_IDR_1_200",0.57715277400772
"Q96KP6_IDR_227_325",0.42284722599228
"Q96KQ4_IDR_230_267",0.400835419518474
"Q96KQ4_IDR_86_123",0.34065073194138
"Q96L73_IDR_1_315",0.354290048976581
"Q96L73_IDR_2207_2636",0.154545370268502
"Q96L73_IDR_2653_2696",0.231316161598703
"Q96L73_IDR_435_1542",0.259848419156214
"Q96L92_IDR_1_38",1
"Q96L93_IDR_1021_1178",0.560288198545967
"Q96L93_IDR_593_628",0.439711801454033
"Q96LA6_IDR_333_363",1
"Q96LA8_IDR_1_41",1
"Q96LB3_IDR_1_98",1
"Q96LC7_IDR_573_661",1
"Q96LC9_IDR_101_137",0.408833794178211
"Q96LC9_IDR_1_97",0.591166205821789
"Q96LD4_IDR_83_114",1
"Q96LI6_IDR_1_73",0.466820168245886
"Q96LI6_IDR_194_327",0.533179831754114
"Q96LI9_IDR_1_36",0.457489389674677
"Q96LI9_IDR_260_332",0.542510610325323
"Q96LJ8_IDR_1_195",1
"Q96LK8_IDR_1_309",1
"Q96LW4_IDR_476_546",1
"Q96LW9_IDR_122_238",1
"Q96LX7_IDR_1_142",0.259434303665456
"Q96LX7_IDR_144_190",0.226170988597206
"Q96LX7_IDR_192_378",0.245578129267308
"Q96LX7_IDR_572_622",0.26881657847003
"Q96LX8_IDR_56_164",1
"Q96LY2_IDR_1_268",0.722286775015437
"Q96LY2_IDR_302_350",0.277713224984563
"Q96LZ2_IDR_1_106",1
"Q96LZ7_IDR_111_173",1
"Q96M02_IDR_1_129",0.30740786194858
"Q96M02_IDR_299_402",0.398465265973273
"Q96M02_IDR_411_651",0.294126872078147
"Q96M11_IDR_1_191",1
"Q96M20_IDR_354_393",1
"Q96M27_IDR_1_210",1
"Q96M29_IDR_1_35",1
"Q96M34_IDR_1_486",1
"Q96M43_IDR_1_638",1
"Q96MC2_IDR_1_94",0.464820870623866
"Q96MC2_IDR_559_616",0.535179129376135
"Q96MC4_IDR_14_593",1
"Q96MC5_IDR_1_48",1
"Q96MC6_IDR_1_34",0.457919717115973
"Q96MC6_IDR_450_490",0.542080282884027
"Q96MD7_IDR_1_35",1
"Q96ME7_IDR_1_196",0.218366230159958
"Q96ME7_IDR_202_271",0.209143363459081
"Q96ME7_IDR_291_377",0.290333130359621
"Q96ME7_IDR_471_567",0.28215727602134
"Q96MF2_IDR_122_245",0.444991787159866
"Q96MF2_IDR_1_97",0.555008212840134
"Q96MF6_IDR_1_45",1
"Q96MG2_IDR_1_331",1
"Q96MG7_IDR_1_81",1
"Q96MH2_IDR_1_105",0.526342777666014
"Q96MH2_IDR_150_184",0.473657222333986
"Q96MI9_IDR_290_488",1
"Q96MK2_IDR_23_65",0.486179004948802
"Q96MT7_IDR_1058_1115",0.18218469751369
"Q96MT7_IDR_1283_1345",0.202334341173301
"Q96MT7_IDR_1494_1538",0.197911063788136
"Q96MT8_IDR_102_144",0.173170141346562
"Q96MT8_IDR_173_224",0.22486683224212
"Q96MT8_IDR_286_367",0.223691449180457
"Q96MT8_IDR_475_660",0.37827157723086
"Q96MU6_IDR_1_188",1
"Q96MU7_IDR_1_347",0.244267001262156
"Q96MU7_IDR_508_727",0.755732998737844
"Q96N77_IDR_119_262",0.585766809909296
"Q96N87_IDR_595_628",1
"Q96N95_IDR_135_247",0.365261464742745
"Q96N95_IDR_1_46",0.634738535257255
"Q96N96_IDR_1_134",0.524658633370473
"Q96N96_IDR_576_652",0.475341366629527
"Q96NA2_IDR_349_401",0.568053992450176
"Q96NA2_IDR_93_347",0.431946007549824
"Q96NA8_IDR_1_40",0.244611972680083
"Q96NA8_IDR_47_133",0.204533093258946
"Q96NR3_IDR_852_888",1
"Q96NS5_IDR_11_54",1
"Q96NT0_IDR_89_121",1
"Q96NT1_IDR_127_182",0.613127134260202
"Q96NT1_IDR_1_65",0.386872865739798
"Q96NU0_IDR_1199_1235",1
"Q96NU1_IDR_1_508",0.639677984014583
"Q96NU1_IDR_623_677",0.360322015985417
"Q96NW4_IDR_622_665",0.537237488770176
"Q96NW4_IDR_962_1050",0.462762511229824
"Q96P48_IDR_52_324",1
"Q96P50_IDR_369_401",0.430357629005382
"Q96P50_IDR_519_658",0.569642370994618
"Q96P56_IDR_357_466",1
"Q96P64_IDR_146_254",0.512733475956667
"Q96P64_IDR_323_384",0.487266524043333
"Q96P65_IDR_354_431",1
"Q96P66_IDR_227_395",0.577688571749828
"Q96P66_IDR_477_508",0.422311428250172
"Q96P69_IDR_315_363",1
"Q96P70_IDR_931_997",1
"Q96P71_IDR_1_35",0.453243345493428
"Q96P71_IDR_160_224",0.274519124299811
"Q96P71_IDR_234_281",0.272237530206761
"Q96PC2_IDR_85_151",1
"Q96PC5_IDR_1042_1078",0.173430592767412
"Q96PC5_IDR_1083_1412",0.247212780157283
"Q96PC5_IDR_1_56",0.176220485494952
"Q96PC5_IDR_888_937",0.237647722378351
"Q96PC5_IDR_92_600",0.165488419202003
"Q96PI1_IDR_1_79",1
"Q96PK6_IDR_148_669",1
"Q96PM9_IDR_1_82",0.358706201581417
"Q96PM9_IDR_272_315",0.32931979873923
"Q96PM9_IDR_84_260",0.311973999679352
"Q96PP4_IDR_134_173",0.442249622826168
"Q96PP4_IDR_182_232",0.557750377173832
"Q96PQ0_IDR_1108_1141",0.55646123393658
"Q96PQ0_IDR_1_131",0.44353876606342
"Q96PQ1_IDR_506_560",1
"Q96PQ6_IDR_107_220",0.522104260914461
"Q96PQ6_IDR_1_53",0.477895739085539
"Q96PR1_IDR_40_94",0.47401356261885
"Q96PR1_IDR_486_638",0.52598643738115
"Q96PS8_IDR_270_301",1
"Q96PU4_IDR_156_202",0.343715481902172
"Q96PU4_IDR_624_687",0.360892084865588
"Q96PU4_IDR_77_117",0.29539243323224
"Q96PU5_IDR_155_208",0.266179219879357
"Q96PY6_IDR_1066_1178",0.597789179288024
"Q96PZ0_IDR_1_101",1
"Q96PZ2_IDR_1_73",1
"Q96Q04_IDR_415_523",0.51882227616512
"Q96Q04_IDR_545_1460",0.48117772383488
"Q96Q05_IDR_267_297",1
"Q96Q07_IDR_559_612",1
"Q96Q15_IDR_1_143",0.402381820347753
"Q96Q15_IDR_1870_1920",0.313541128688296
"Q96Q15_IDR_3520_3604",0.284077050963952
"Q96Q35_IDR_18_80",0.370533013950119
"Q96Q35_IDR_399_445",0.629466986049882
"Q96Q40_IDR_1_89",1
"Q96Q42_IDR_265_489",1
"Q96Q45_IDR_1_173",1
"Q96Q83_IDR_1_48",1
"Q96Q89_IDR_1376_1820",0.283854373429415
"Q96Q89_IDR_222_262",0.259900843515856
"Q96QE4_IDR_1_947",1
"Q96Q89_IDR_482_580",0.209508625499588
"Q96Q89_IDR_593_1061",0.246736157555141
"Q96QE3_IDR_1196_1297",0.133338918261324
"Q96QE3_IDR_1524_1636",0.146103694126282
"Q96QF0_IDR_1_314",1
"Q96QF7_IDR_53_494",1
"Q96QH2_IDR_1_575",1
"Q96QI5_IDR_1_85",1
"Q96QK8_IDR_34_99",1
"Q96QP1_IDR_496_960",1
"Q96QR8_IDR_1_31",1
"Q96QS1_IDR_239_320",1
"Q96QS3_IDR_1_340",0.614494446626354
"Q96QS3_IDR_450_560",0.385505553373646
"Q96QS6_IDR_1_45",0.487074652824832
"Q96QS6_IDR_338_385",0.512925347175168
"Q96QT4_IDR_1257_1544",0.338513558744777
"Q96QT4_IDR_543_614",0.301129360952489
"Q96QT4_IDR_782_836",0.360357080302734
"Q96QT6_IDR_1_69",0.21568287922634
"Q96QT6_IDR_72_268",0.144652449048108
"Q96RJ3_IDR_1_31",0.481626081853981
"Q96RJ3_IDR_35_164",0.518373918146019
"Q96RJ6_IDR_1_104",1
"Q96RK0_IDR_47_1608",1
"Q96RK1_IDR_1_134",1
"Q96RL1_IDR_1_719",1
"Q96RL6_IDR_586_638",1
"Q96RL7_IDR_1343_1378",0.351005827167182
"Q96RL7_IDR_1672_1713",0.298498995269545
"Q96RL7_IDR_799_873",0.350495177563274
"Q96RU7_IDR_321_358",0.565117879564374
"Q96RU8_IDR_1_87",1
"Q96RV3_IDR_2043_2239",0.520346570580094
"Q96RV3_IDR_888_967",0.296420726255121
"Q96RV3_IDR_92_866",0.183232703164785
"Q96RW7_IDR_1_32",1
"Q96RY5_IDR_1_160",0.518627898206882
"Q96RY5_IDR_429_1214",0.481372101793118
"Q96S06_IDR_1_41",1
"Q96S15_IDR_361_394",0.472041946663757
"Q96SE7_IDR_61_206",1
"Q96SF2_IDR_526_557",1
"Q96SF7_IDR_1_106",0.456648913953755
"Q96SF7_IDR_289_602",0.543351086046245
"Q96SI1_IDR_1_46",1
"Q96SI9_IDR_344_386",0.536088921660392
"Q96SI9_IDR_458_504",0.463911078339608
"Q96SK2_IDR_106_246",0.51693355658675
"Q96SK2_IDR_277_311",0.48306644341325
"Q96SK3_IDR_1_113",1
"Q96SW2_IDR_1_44",1
"Q96SU4_IDR_183_371",1
"Q96SZ4_IDR_69_293",1
"Q96SZ5_IDR_1_44",1
"Q96SZ6_IDR_1_53",1
"Q96T17_IDR_1_731",1
"Q96T21_IDR_1_627",0.459631736898755
"Q96T21_IDR_785_815",0.540368263101245
"Q96T23_IDR_208_1425",1
"Q96T37_IDR_25_166",0.281102610954455
"Q96T37_IDR_256_369",0.434410708705461
"Q96T37_IDR_548_775",0.284486680340084
"Q96T49_IDR_318_534",1
"Q96T51_IDR_1_106",0.33192250679248
"Q96T51_IDR_605_635",0.66807749320752
"Q96T54_IDR_278_332",1
"Q96T55_IDR_269_309",1
"Q96T58_IDR_603_3493",0.629672905824609
"Q96T58_IDR_88_331",0.370327094175391
"Q96T59_IDR_1_157",1
"Q99250_IDR_1033_1096",0.261862778030634
"Q99250_IDR_1926_2005",0.269585988145135
"Q99250_IDR_653_695",0.239305701793824
"Q99259_IDR_1_92",1
"Q99442_IDR_101_167",0.505581702947556
"Q99442_IDR_288_399",0.494418297052444
"Q99453_IDR_1_141",0.437422611351759
"Q99453_IDR_149_314",0.562577388648241
"Q99456_IDR_15_94",0.494771256648958
"Q99456_IDR_437_472",0.505228743351042
"Q99457_IDR_157_307",0.619034514781182
"Q99457_IDR_1_93",0.380965485218818
"Q99459_IDR_109_476",1
"Q99460_IDR_272_317",0.603956681738597
"Q99460_IDR_837_875",0.396043318261403
"Q99466_IDR_1489_1547",0.362892732551333
"Q99466_IDR_1825_1941",0.284906706756366
"Q99466_IDR_1958_2003",0.352200560692301
"Q99469_IDR_1_283",1
"Q99558_IDR_277_342",0.19727272732465
"Q99558_IDR_658_779",0.165014601642378
"Q99558_IDR_788_826",0.175032219935923
"Q99558_IDR_87_209",0.173735776924669
"Q99569_IDR_1016_1129",0.344755817855115
"Q99569_IDR_1_521",0.455106538249917
"Q99569_IDR_761_807",0.200137643894967
"Q99570_IDR_783_818",0.430166617789161
"Q99570_IDR_835_935",0.569833382210839
"Q99572_IDR_418_470",1
"Q99575_IDR_126_199",0.177457127721084
"Q99575_IDR_1_95",0.231360852391686
"Q99575_IDR_362_394",0.187864118290648
"Q99575_IDR_721_799",0.210879892837382
"Q99575_IDR_897_942",0.1924380087592
"Q99578_IDR_186_217",1
"Q99581_IDR_136_238",1
"Q99583_IDR_17_552",1
"Q99590_IDR_103_1377",0.48212273703499
"Q99590_IDR_1_36",0.51787726296501
"Q99626_IDR_1_313",1
"Q99633_IDR_1_85",0.49114771828106
"Q99633_IDR_92_181",0.50885228171894
"Q99638_IDR_267_359",1
"Q99640_IDR_1_96",0.417496996182495
"Q99640_IDR_396_479",0.582503003817505
"Q99645_IDR_35_100",1
"Q99650_IDR_813_908",0.545913693898437
"Q99650_IDR_921_967",0.454086306101563
"Q99661_IDR_590_638",0.64795852752905
"Q99661_IDR_75_224",0.35204147247095
"Q99665_IDR_673_706",0.405708862142295
"Q99665_IDR_712_825",0.594291137857704
"Q99675_IDR_233_270",1
"Q99676_IDR_81_223",1
"Q99677_IDR_327_370",1
"Q99698_IDR_1174_1257",0.232349776756409
"Q99698_IDR_1487_1517",0.146050884487848
"Q99698_IDR_2075_2224",0.165028100635826
"Q99700_IDR_1_256",0.199395791955632
"Q99700_IDR_450_1313",0.800604208044368
"Q99704_IDR_254_448",1
"Q99708_IDR_1_819",0.491260849718566
"Q99708_IDR_822_897",0.508739150281434
"Q99715_IDR_2716_3063",1
"Q99717_IDR_226_259",1
"Q99719_IDR_318_369",1
"Q99726_IDR_1_68",1
"Q99728_IDR_118_426",1
"Q99732_IDR_1_53",1
"Q99733_IDR_118_155",0.534816074739668
"Q99733_IDR_341_375",0.465183925260332
"Q99741_IDR_1_152",1
"Q99742_IDR_200_240",0.2954574552262
"Q99742_IDR_409_521",0.7045425447738
"Q99747_IDR_277_310",1
"Q99935_IDR_1_212",1
"Q99941_IDR_1_498",0.510248486649111
"Q99941_IDR_522_566",0.190006355975373
"Q99941_IDR_668_703",0.299745157375517
"Q99942_IDR_143_180",1
"Q99944_IDR_1_32",1
"Q99946_IDR_1_160",0.532861900208336
"Q99946_IDR_178_208",0.467138099791663
"Q99952_IDR_304_437",1
"Q99956_IDR_142_199",0.515176990906673
"Q99956_IDR_347_384",0.484823009093327
"Q99958_IDR_159_424",0.401313128155044
"Q99958_IDR_34_69",0.598686871844956
"Q99959_IDR_1_348",1
"Q99961_IDR_248_306",1
"Q99962_IDR_248_289",1
"Q99963_IDR_246_285",1
"Q99966_IDR_1_147",1
"Q9BPX6_IDR_1_110",1
"Q9BPZ2_IDR_1_46",1
"Q9BPZ3_IDR_64_114",1
"Q9BPZ7_IDR_36_115",1
"Q9BQ04_IDR_149_359",1
"Q9BQ15_IDR_104_211",1
"Q9BQ16_IDR_1_39",0.539144184912338
"Q9BQ16_IDR_388_436",0.460855815087662
"Q9BQ31_IDR_450_491",1
"Q9BQ39_IDR_1_136",0.572279406298044
"Q9BQ39_IDR_668_737",0.427720593701956
"Q9BQ48_IDR_1_92",1
"Q9BQ50_IDR_1_46",1
"Q9BQ52_IDR_1_53",0.315668293136411
"Q9BQ52_IDR_189_235",0.365554738000136
"Q9BQ52_IDR_784_826",0.318776968863453
"Q9BQ61_IDR_1_145",1
"Q9BQ65_IDR_1_46",1
"Q9BQ66_IDR_1_199",1
"Q9BQ69_IDR_1_73",1
"Q9BQI3_IDR_1_37",0.430440249221395
"Q9BQI3_IDR_240_374",0.569559750778605
"Q9BQI4_IDR_231_270",1
"Q9BQI5_IDR_150_527",0.470520245280271
"Q9BQI5_IDR_1_68",0.529479754719729
"Q9BQI6_IDR_202_330",0.472435221681635
"Q9BQI6_IDR_716_799",0.527564778318365
"Q9BQI7_IDR_1_308",0.447680015656919
"Q9BQI7_IDR_735_771",0.552319984343081
"Q9BQI9_IDR_1_154",1
"Q9BQK8_IDR_533_589",0.42462860423914
"Q9BQK8_IDR_92_433",0.57537139576086
"Q9BQL6_IDR_141_189",1
"Q9BQM9_IDR_52_153",1
"Q9BQN1_IDR_308_747",1
"Q9BQQ3_IDR_205_440",1
"Q9BQQ7_IDR_164_232",1
"Q9BQS2_IDR_1_119",1
"Q9BQS6_IDR_1_49",1
"Q9BQS8_IDR_181_309",0.257418564208044
"Q9BRD0_IDR_1_50",0.446716641912127
"Q9BRD0_IDR_55_498",0.553283358087873
"Q9BRG2_IDR_119_267",1
"Q9BRH9_IDR_77_206",1
"Q9BRI3_IDR_20_66",1
"Q9BRJ6_IDR_1_97",1
"Q9BRJ9_IDR_146_238",0.56589162868272
"Q9BRJ9_IDR_1_89",0.43410837131728
"Q9BRK0_IDR_145_252",1
"Q9BRK4_IDR_1_586",0.426734233155058
"Q9BRK4_IDR_619_656",0.573265766844942
"Q9BRL6_IDR_94_282",1
"Q9BRN9_IDR_1_61",1
"Q9BRP0_IDR_245_275",0.507926914630702
"Q9BRP0_IDR_9_111",0.492073085369297
"Q9BRP1_IDR_105_179",1
"Q9BRP8_IDR_1_152",1
"Q9BRQ0_IDR_1_324",1
"Q9BRQ5_IDR_1_57",0.47824313370372
"Q9BRQ5_IDR_191_258",0.52175686629628
"Q9BRU9_IDR_180_249",1
"Q9BRV8_IDR_23_80",1
"Q9BRX8_IDR_1_32",1
"Q9BRY0_IDR_112_165",1
"Q9BRZ2_IDR_376_458",1
"Q9BS31_IDR_53_207",1
"Q9BS91_IDR_1_34",0.524665422841288
"Q9BS91_IDR_377_424",0.475334577158712
"Q9BS92_IDR_1_32",1
"Q9BSA4_IDR_441_534",1
"Q9BSA9_IDR_455_504",1
"Q9BSC4_IDR_497_635",0.519777034960387
"Q9BSC4_IDR_649_688",0.480222965039613
"Q9BSD3_IDR_1_194",1
"Q9BSE2_IDR_1_219",1
"Q9BSE4_IDR_214_269",0.323843957983243
"Q9BSE4_IDR_323_375",0.327165733402347
"Q9BSE4_IDR_87_142",0.34899030861441
"Q9BSE5_IDR_1_43",1
"Q9BSJ8_IDR_604_634",0.292692424324627
"Q9BSJ8_IDR_918_971",0.302066272965946
"Q9BSK1_IDR_76_162",1
"Q9BSL1_IDR_235_275",1
"Q9BSM1_IDR_1_31",1
"Q9BSQ5_IDR_1_42",0.347948501757183
"Q9BSQ5_IDR_238_293",0.353418247152308
"Q9BSQ5_IDR_385_417",0.29863325109051
"Q9BSR8_IDR_1_51",1
"Q9BST9_IDR_1_41",0.240489215546953
