"","GO0003682_chromatin_binding"
"Q6AZY7_IDR_240_606",1
"Q6B0I6_IDR_346_523",1
"Q6BDS2_IDR_1137_1184",0.191571137607943
"Q6BDS2_IDR_268_306",0.212075693893141
"Q6BDS2_IDR_413_450",0.193245753490747
"Q6BDS2_IDR_743_809",0.194716769584511
"Q6BDS2_IDR_889_1129",0.208390645423658
"Q6BEB4_IDR_1_274",0.479279456586659
"Q6BEB4_IDR_367_398",0.520720543413341
"Q6DCA0_IDR_1_100",1
"Q6DD87_IDR_1_121",1
"Q6DHV5_IDR_1_133",1
"Q6DHY5_IDR_354_447",1
"Q6DJT9_IDR_219_500",1
"Q6DKI7_IDR_197_235",1
"Q6DN12_IDR_1_186",1
"Q6DN14_IDR_1_252",1
"Q6EMK4_IDR_352_408",1
"Q6F5E8_IDR_900_1435",1
"Q6FHJ7_IDR_293_346",1
"Q6FI81_IDR_167_270",1
"Q6FIF0_IDR_36_147",1
"Q6GMV2_IDR_385_418",1
"Q6GPH4_IDR_172_260",1
"Q6GPH6_IDR_131_161",0.345520554352716
"Q6GPH6_IDR_1_31",0.321641435532625
"Q6GPH6_IDR_33_87",0.332838010114659
"Q6GQQ9_IDR_49_98",0.314964058727079
"Q6GQQ9_IDR_437_587",0.395520877720956
"Q6GQQ9_IDR_636_794",0.289515063551965
"Q6GTS8_IDR_1_38",1
"Q6GYQ0_IDR_1620_1681",0.19950543809002
"Q6GYQ0_IDR_1715_1757",0.198514928227718
"Q6GYQ0_IDR_321_387",0.206266660014201
"Q6GYQ0_IDR_450_512",0.210047709076001
"Q6GYQ0_IDR_688_1036",0.18566526459206
"Q6H3X3_IDR_208_253",1
"Q6H8Q1_IDR_265_299",0.526360323125431
"Q6H8Q1_IDR_309_506",0.473639676874569
"Q6H9L7_IDR_1_377",1
"Q6HA08_IDR_1_53",0.509298693859364
"Q6HA08_IDR_284_431",0.490701306140636
"Q6IE81_IDR_538_842",1
"Q6IEE7_IDR_1_37",0.329720001064278
"Q6IEE7_IDR_817_872",0.332635867548213
"Q6IEE7_IDR_940_1043",0.337644131387509
"Q6IEG0_IDR_214_244",0.447297352416899
"Q6IEG0_IDR_254_339",0.552702647583101
"Q6IMN6_IDR_318_831",0.358063195219603
"Q6IMN6_IDR_65_115",0.344294787954858
"Q6IMN6_IDR_911_977",0.297642016825539
"Q6IN84_IDR_1_46",0.490800984055866
"Q6IN84_IDR_309_353",0.509199015944134
"Q6IN85_IDR_650_833",1
"Q6IPM2_IDR_1_695",1
"Q6IPR3_IDR_199_249",1
"Q6IPT2_IDR_32_89",1
"Q6IPW1_IDR_1_90",1
"Q6IPX1_IDR_352_449",1
"Q6IQ19_IDR_38_255",1
"Q6IQ20_IDR_1_61",1
"Q6IQ21_IDR_219_274",0.324624472522692
"Q6IQ21_IDR_276_325",0.331815164196245
"Q6IQ21_IDR_327_385",0.343560363281063
"Q6IQ23_IDR_103_157",0.529698862800605
"Q6IQ23_IDR_285_1121",0.470301137199395
"Q6IQ55_IDR_557_1244",0.48192487902137
"Q6IS24_IDR_1_99",1
"Q6ISB3_IDR_192_239",0.299681355736887
"Q6ISB3_IDR_421_467",0.370635470429122
"Q6ISB3_IDR_80_110",0.329683173833992
"Q6ISU1_IDR_176_231",1
"Q6IV72_IDR_62_182",1
"Q6IWH7_IDR_45_104",0.507465024993976
"Q6IWH7_IDR_901_933",0.492534975006024
"Q6J272_IDR_46_86",0.519951029871835
"Q6J272_IDR_91_200",0.480048970128165
"Q6J4K2_IDR_1_35",1
"Q6J9G0_IDR_1_100",1
"Q6JBY9_IDR_1_416",1
"Q6JVE6_IDR_1_31",1
"Q6K0P9_IDR_401_492",0.431596869593488
"Q6K0P9_IDR_91_208",0.568403130406512
"Q6KB66_IDR_1_40",0.482968271248385
"Q6KB66_IDR_408_452",0.517031728751615
"Q6KC79_IDR_108_1189",0.242850608763851
"Q6KC79_IDR_1_49",0.160708922447585
"Q6KC79_IDR_2474_2521",0.409338358844108
"Q6KC79_IDR_2630_2705",0.187102109944456
"Q6KF10_IDR_20_90",0.490756965928924
"Q6KF10_IDR_293_351",0.509243034071076
"Q6L8G9_IDR_1_118",1
"Q6L8H2_IDR_1_238",1
"Q6MZT1_IDR_1_46",0.535138648811705
"Q6MZT1_IDR_154_206",0.464861351188295
"Q6MZW2_IDR_15_61",1
"Q6N021_IDR_1_1105",0.232754294487741
"Q6N021_IDR_1459_1560",0.274267899666883
"Q6N021_IDR_1806_1842",0.240487366864251
"Q6N021_IDR_1931_1968",0.252490438981125
"Q6N022_IDR_1_281",0.483969120174708
"Q6N022_IDR_293_331",0.516030879825292
"Q6N043_IDR_1_405",0.48897682301272
"Q6N043_IDR_468_979",0.51102317698728
"Q6N069_IDR_575_639",1
"Q6N075_IDR_1_33",1
"Q6NS38_IDR_1_54",1
"Q6NSI3_IDR_1_398",1
"Q6NSI4_IDR_1_40",0.464569674857796
"Q6NSI4_IDR_566_675",0.535430325142204
"Q6NSI8_IDR_526_621",0.528225187064813
"Q6NSI8_IDR_63_143",0.471774812935187
"Q6NSJ0_IDR_1_70",1
"Q6NSJ2_IDR_1_180",0.512138445202031
"Q6NSJ2_IDR_186_506",0.487861554797969
"Q6NSJ5_IDR_172_226",1
"Q6NSW7_IDR_147_186",0.428370489652241
"Q6NSW7_IDR_1_98",0.571629510347759
"Q6NSZ9_IDR_126_333",1
"Q6NT46_IDR_1_116",1
"Q6NT52_IDR_120_163",1
"Q6NT76_IDR_52_155",0.343236329366294
"Q6NUK4_IDR_146_255",1
"Q6NUM6_IDR_201_305",1
"Q6NUM9_IDR_1_58",1
"Q6NUN7_IDR_1_778",1
"Q6NUN9_IDR_150_365",0.502280703571245
"Q6NUN9_IDR_464_507",0.497719296428755
"Q6NUP7_IDR_681_873",1
"Q6NUQ1_IDR_1_50",1
"Q6NUQ4_IDR_16_107",1
"Q6NUS6_IDR_18_79",1
"Q6NUT2_IDR_1_79",1
"Q6NV75_IDR_197_264",0.51622750556427
"Q6NW40_IDR_1_45",0.501642458947823
"Q6NV75_IDR_319_609",0.48377249443573
"Q6NVV3_IDR_369_410",1
"Q6NW29_IDR_114_164",1
"Q6NW34_IDR_262_353",0.359907242579629
"Q6NW34_IDR_386_419",0.307102178079593
"Q6NW34_IDR_431_536",0.332990579340777
"Q6NW40_IDR_118_155",0.498357541052177
"Q6NWY9_IDR_178_269",0.31395133638707
"Q6NWY9_IDR_1_94",0.293298013599504
"Q6NWY9_IDR_688_871",0.392750650013426
"Q6NX45_IDR_1_234",1
"Q9H714_IDR_1_216",0.490621240292406
"Q9H714_IDR_223_335",0.509378759707594
"Q9H720_IDR_369_423",1
"Q9H756_IDR_228_264",0.499670789624546
"Q9H756_IDR_304_341",0.500329210375454
"Q9H772_IDR_1_42",1
"Q9H773_IDR_134_170",1
"Q9H788_IDR_102_318",1
"Q9H790_IDR_1_59",1
"Q9H792_IDR_1_1267",0.449681166500454
"Q9H792_IDR_1407_1453",0.550318833499546
"Q9H799_IDR_1485_1531",0.359649236782455
"Q9H799_IDR_1625_1745",0.332515214772931
"Q9H799_IDR_1798_3169",0.307835548444614
"Q9H7B2_IDR_272_306",1
"Q9H7C4_IDR_1_59",0.47888712174702
"Q9H7C4_IDR_62_166",0.52111287825298
"Q9H7D0_IDR_1644_1870",1
"Q9H7D7_IDR_1_122",1
"Q9H7E2_IDR_612_651",0.503784943697424
"Q9H7E2_IDR_76_549",0.496215056302576
"Q9H7E9_IDR_1_104",0.622253191623595
"Q9H7E9_IDR_166_222",0.377746808376405
"Q9H7J1_IDR_1_84",1
"Q9H7L9_IDR_157_207",0.489992178119899
"Q9H7L9_IDR_1_80",0.510007821880101
"Q9H7U1_IDR_687_834",0.510588804638307
"Q9H7V2_IDR_1_89",0.487408193300104
"Q9H7V2_IDR_96_175",0.512591806699896
"Q9H7X2_IDR_1_65",1
"Q9H7X3_IDR_1_124",1
"Q9H7Y0_IDR_1_34",1
"Q9H7Z3_IDR_273_304",0.307598061670072
"Q9H7Z3_IDR_28_146",0.692401938329928
"Q9H7Z6_IDR_111_165",0.500737812179049
"Q9H7Z6_IDR_1_51",0.49926218782095
"Q9H7Z7_IDR_1_97",1
"Q9H808_IDR_1_238",1
"Q9H813_IDR_1_57",1
"Q9H814_IDR_1_216",0.570278912188148
"Q9H814_IDR_312_394",0.429721087811852
"Q9H816_IDR_321_352",0.322681924165282
"Q9H816_IDR_356_401",0.355475857815713
"Q9H816_IDR_439_490",0.321842218019005
"Q9H819_IDR_195_247",0.494365252327463
"Q9H819_IDR_22_63",0.505634747672537
"Q9H8L6_IDR_250_287",0.190211723304237
"Q9H8L6_IDR_296_393",0.201481912334621
"Q9H8L6_IDR_651_695",0.192826648409446
"Q9H8L6_IDR_760_809",0.229921558896126
"Q9H8M2_IDR_245_310",0.344869141076878
"Q9H8M2_IDR_38_137",0.350448056725175
"Q9H8M2_IDR_451_575",0.304682802197947
"Q9H8M5_IDR_736_783",0.330341569747576
"Q9H8M5_IDR_822_875",0.333805897859347
"Q9H8M5_IDR_9_69",0.335852532393077
"Q9H8M9_IDR_62_112",1
"Q9H8N7_IDR_125_304",0.526432515971161
"Q9H8N7_IDR_306_485",0.473567484028839
"Q9H8S5_IDR_1_70",1
"Q9H8T0_IDR_1_69",1
"Q9H8U3_IDR_1_166",1
"Q9H8V3_IDR_349_449",0.548787104741337
"Q9H8V3_IDR_832_914",0.451212895258663
"Q9H8W3_IDR_1_124",0.620830003904707
"Q9H8W3_IDR_184_233",0.379169996095293
"Q9H987_IDR_88_954",1
"Q9H992_IDR_1_479",1
"Q9H9A5_IDR_476_512",0.495547824517088
"Q9H9A5_IDR_711_744",0.504452175482912
"Q9H9A7_IDR_216_476",1
"Q9H9B1_IDR_1267_1298",0.205917443982126
"Q9H9B1_IDR_1_513",0.588107892152775
"Q9H9B1_IDR_653_705",0.205974663865099
"Q9H9C1_IDR_1_140",1
"Q9H9D4_IDR_174_346",1
"Q9H9F9_IDR_377_439",1
"Q9H9H4_IDR_164_285",1
"Q9H9H5_IDR_34_199",1
"Q9H9J2_IDR_1_35",1
"Q9H9L3_IDR_10_174",1
"Q9H9L4_IDR_102_152",0.498069680750885
"Q9H9L4_IDR_347_492",0.501930319249115
"Q9H9L7_IDR_1_129",1
"Q9H9P8_IDR_1_45",1
"Q9HAI6_IDR_17_100",1
"Q9HAJ7_IDR_34_106",1
"Q9HAK2_IDR_387_575",1
"Q9HAN9_IDR_110_145",1
"Q9HAP2_IDR_1_74",0.493373333195029
"Q9HAP2_IDR_234_731",0.506626666804971
"Q9HAQ2_IDR_437_576",0.569051795172933
"Q9HAQ2_IDR_718_790",0.430948204827067
"Q9HAS0_IDR_1_33",1
"Q9HAS3_IDR_1_82",1
"Q9HAT1_IDR_254_461",1
"Q9HAU0_IDR_106_163",0.354589041369143
"Q9HAU0_IDR_271_728",0.312671930019536
"Q9HAU0_IDR_730_1114",0.332739028611321
"Q9HAU4_IDR_138_250",1
"Q9HAU5_IDR_1012_1108",0.19767490672993
"Q9HAU5_IDR_1110_1165",0.18113683942847
"Q9HAU5_IDR_1_135",0.212168554991404
"Q9HAU5_IDR_1203_1272",0.17327644952299
"Q9HAU5_IDR_485_562",0.235743249327206
"Q9HB21_IDR_116_188",0.502561648166176
"Q9HB21_IDR_292_404",0.497438351833824
"Q9HB29_IDR_542_575",1
"Q9HB58_IDR_116_458",1
"Q9HB65_IDR_118_282",1
"Q9HB89_IDR_377_426",1
"Q9HB90_IDR_1_59",1
"Q9HB96_IDR_174_279",1
"Q9HBA0_IDR_1_144",0.575154335904233
"Q9HBA0_IDR_790_871",0.424845664095767
"Q9HBB8_IDR_476_660",0.341915936206422
"Q9HBB8_IDR_702_773",0.318589427821166
"Q9HBB8_IDR_810_845",0.339494635972413
"Q9HBD1_IDR_396_1140",1
"Q9HBE1_IDR_129_412",0.336258665105696
"Q9HBE1_IDR_417_687",0.341274925789455
"Q9HBE1_IDR_73_127",0.322466409104849
"Q9HBG4_IDR_667_711",1
"Q9HBG7_IDR_466_508",0.503615286383965
"Q9HBG7_IDR_512_579",0.496384713616035
"Q9HBM6_IDR_134_251",1
"Q9HBR0_IDR_402_1063",1
"Q9HBT8_IDR_1_36",0.522497202974825
"Q9HBT8_IDR_91_197",0.477502797025175
"Q9HBU1_IDR_1_254",1
"Q9HBU6_IDR_1_83",1
"Q9HBU9_IDR_272_364",1
"Q9HBV2_IDR_253_294",0.491953764091186
"Q9HBV2_IDR_29_72",0.508046235908814
"Q9HBW0_IDR_317_351",1
"Q9HBW1_IDR_1_41",0.495810268792165
"Q9HBW1_IDR_509_546",0.504189731207835
"Q9HBX8_IDR_498_538",0.521758638812207
"Q9HBX8_IDR_907_967",0.478241361187793
"Q9HBZ2_IDR_1_70",0.337289228614844
"Q9HBZ2_IDR_439_659",0.327981041285412
"Q9HBZ2_IDR_661_700",0.334729730099744
"Q9HC07_IDR_1_89",1
"Q9HC10_IDR_1286_1402",0.435962033865971
"Q9HC10_IDR_135_248",0.277668279725892
"Q9HC10_IDR_646_687",0.286369686408137
"Q9HC35_IDR_56_214",0.492176165711363
"Q9HC35_IDR_868_981",0.507823834288637
"Q9HC36_IDR_45_84",1
"Q9HC44_IDR_1_380",0.492537471974164
"Q9HC84_IDR_3673_4118",0.199690918576132
"Q9HC98_IDR_1_36",1
"Q9HCB6_IDR_1_35",1
"Q9HCC6_IDR_1_43",0.512432166817408
"Q9HCC6_IDR_151_215",0.487567833182592
"Q9HCC9_IDR_293_401",0.234558992815053
"Q9HCC9_IDR_404_514",0.246760716600184
"Q9HCC9_IDR_523_707",0.266692692384174
"Q9HCC9_IDR_764_806",0.25198759820059
"Q9HCD5_IDR_1_181",0.307818520053123
"Q9HCD5_IDR_376_438",0.358182242446698
"Q9HCD5_IDR_440_532",0.333999237500178
"Q9HCD6_IDR_101_317",0.23690480764169
"Q9HCD6_IDR_1375_1990",0.232066461374911
"Q9HCD6_IDR_1_96",0.276949887286004
"Q9HCD6_IDR_396_436",0.254078843697395
"Q9HCE0_IDR_1_242",1
"Q9HCE3_IDR_1113_1165",0.179925489190517
"Q9HCE3_IDR_1229_1261",0.157372248307335
"Q9HCE3_IDR_1_63",0.153791312036417
"Q9HCE3_IDR_670_720",0.160008368566086
"Q9HCE3_IDR_68_618",0.190883488351542
"Q9HCE3_IDR_960_1022",0.158019093548103
"Q9HCH5_IDR_22_71",0.481531984887521
"Q9HCH5_IDR_75_611",0.518468015112479
"Q9HCI5_IDR_1_488",1
"Q9HCI6_IDR_1_130",1
"Q9HCI7_IDR_137_471",0.68509307568917
"Q9HCI7_IDR_503_545",0.31490692431083
"Q9HCJ0_IDR_1_1395",0.357896534170683
"Q9HCJ0_IDR_1397_1493",0.321822927551934
"Q9HCJ0_IDR_1600_1632",0.320280538277383
"Q9HCJ1_IDR_455_492",1
"Q9HCJ2_IDR_570_616",1
"Q9HCJ3_IDR_1_48",0.518844890785776
"Q9HCJ3_IDR_360_667",0.481155109214224
"Q9HCM2_IDR_1_33",1
"Q9HCM3_IDR_1373_1487",0.266525706640403
"Q9HCM3_IDR_1493_1821",0.260645036151881
"Q9HCM3_IDR_1883_1919",0.247262598681326
"Q9HCM3_IDR_1_949",0.22556665852639
"Q9HCM4_IDR_1_38",0.484800501610076
"Q9HCM4_IDR_349_660",0.515199498389924
"Q9HCM7_IDR_1_1045",1
"Q9HCN3_IDR_1_33",1
"Q9HCN4_IDR_283_374",1
"Q9HCN6_IDR_295_339",1
"Q9HCP0_IDR_1_36",0.529496912806575
"Q9HCP0_IDR_334_422",0.470503087193425
"Q9HCR9_IDR_43_184",1
"Q9HCS4_IDR_1_588",1
"Q9HCS5_IDR_299_686",1
"Q9HCS7_IDR_743_838",1
"Q9HCT0_IDR_1_32",1
"Q9HD90_IDR_148_298",0.337216228142101
"Q9HD90_IDR_1_99",0.662783771857898
"Q9HDC5_IDR_372_404",0.491649821315616
"Q9HDC5_IDR_414_635",0.508350178684384
"Q9HDC9_IDR_1_60",1
"Q9NNX1_IDR_37_75",0.502385584572571
"Q9NNX1_IDR_87_173",0.497614415427429
"Q9NNX6_IDR_1_38",1
"Q9NNX9_IDR_1_186",1
"Q9NNZ3_IDR_133_176",0.333470579782794
"Q9NNZ3_IDR_200_241",0.346151471025353
"Q9NNZ3_IDR_98_131",0.320377949191853
"Q9NP08_IDR_26_207",1
"Q9NP31_IDR_1_67",0.478302830794529
"Q9NP31_IDR_189_381",0.521697169205471
"Q9NP50_IDR_82_155",1
"Q9NP56_IDR_1_91",0.482885868252801
"Q9NP56_IDR_418_450",0.517114131747199
"Q9NP59_IDR_237_282",1
"Q9NP61_IDR_129_420",1
"Q9NP98_IDR_1_176",1
"Q9NP99_IDR_138_234",1
"Q9NPA0_IDR_1_38",0.482127437680079
"Q9NPA0_IDR_177_242",0.517872562319921
"Q9NPA1_IDR_28_84",1
"Q9NPA3_IDR_104_140",0.506923073761725
"Q9NPA3_IDR_27_85",0.493076926238275
"Q9NPB0_IDR_1_117",1
"Q9NPB1_IDR_1_33",1
"Q9NPB3_IDR_1_50",1
"Q9NPB6_IDR_251_346",1
"Q9NPB8_IDR_626_672",1
"Q9NPC1_IDR_311_358",1
"Q9NPC2_IDR_252_301",0.501084848275453
"Q9NPC2_IDR_304_374",0.498915151724547
"Q9NPC3_IDR_167_277",1
"Q9NPC6_IDR_1_143",1
"Q9NPC7_IDR_109_301",1
"Q9NPC8_IDR_160_291",1
"Q9NPD5_IDR_130_165",0.326857861832208
"Q9NPI6_IDR_132_538",1
"Q9NPI7_IDR_1_259",1
"Q9NPI9_IDR_1_32",0.504068493201645
"Q9NPI9_IDR_350_418",0.495931506798355
"Q9NPJ4_IDR_1_92",1
"Q9NPJ6_IDR_159_270",1
"Q9NPL8_IDR_1_40",0.498672996305776
"Q9NPL8_IDR_247_285",0.501327003694224
"Q9NPQ8_IDR_427_472",1
"Q9NPR2_IDR_677_797",1
"Q9NPR9_IDR_147_181",0.516513485293943
"Q9NPR9_IDR_513_543",0.483486514706057
"Q9NPU4_IDR_1_54",1
"Q9NPY3_IDR_470_623",1
"Q9NPZ5_IDR_1_76",1
"Q9NQ03_IDR_11_156",1
"Q9NQ11_IDR_116_156",1
"Q9NQ25_IDR_251_299",1
"Q9NQ29_IDR_232_371",1
"Q9NQ31_IDR_41_77",0.495506557713032
"Q9NQ75_IDR_594_667",0.509602615693022
"Q9NQ76_IDR_1_525",1
"Q9NQ84_IDR_308_364",0.49176669382334
"Q9NQ84_IDR_396_439",0.50823330617666
"Q9NQ86_IDR_66_106",1
"Q9NQ87_IDR_1_55",0.525870827132182
"Q9NQ87_IDR_188_311",0.474129172867818
"Q9NQ90_IDR_111_144",0.338759642902879
"Q9NQ90_IDR_1_86",0.328280650675867
"Q9NQ90_IDR_960_1003",0.332959706421253
"Q9NQ92_IDR_1_93",1
"Q9NQB0_IDR_1_619",1
"Q9NQC1_IDR_1_45",0.45866330833174
"Q9NQC1_IDR_520_790",0.54133669166826
"Q9NQC3_IDR_1_994",1
"Q9NQC7_IDR_324_357",0.485395309916131
"Q9NQC7_IDR_380_465",0.51460469008387
"Q9NQC8_IDR_1_62",1
"Q9NQE7_IDR_1_53",1
"Q9NQE9_IDR_1_43",1
"Q9NQS5_IDR_211_312",1
"Q9NQS7_IDR_40_844",1
"Q9NQT8_IDR_1372_1693",0.279181882133635
"Q9NQT8_IDR_1770_1826",0.240493453575388
"Q9NQT8_IDR_546_596",0.245245118697657
"Q9NQT8_IDR_628_658",0.23507954559332
"Q9NQU5_IDR_48_95",0.504934115434565
"Q9NQU5_IDR_97_382",0.495065884565435
"Q9NQV5_IDR_1_100",0.500500879285168
"Q9NQV5_IDR_271_438",0.499499120714832
"Q9NQV7_IDR_364_472",0.491473465954039
"Q9NQV7_IDR_75_202",0.508526534045961
"Q9NQV8_IDR_142_172",0.475170719773042
"Q9NQV8_IDR_180_581",0.524829280226958
"Q9NQW1_IDR_502_546",0.32160280030367
"Q9NQW1_IDR_787_905",0.309197385711575
"Q9NQW1_IDR_914_1070",0.369199813984755
"Q9NQW5_IDR_369_492",0.481066265261711
"Q9NQW5_IDR_71_198",0.518933734738289
"Q9NQW6_IDR_1_716",0.569988494924019
"Q9NR00_IDR_1_31",1
"Q9NR12_IDR_59_278",1
"Q9NR20_IDR_1_32",0.483080035083336
"Q9NR20_IDR_404_520",0.516919964916664
"Q9NR22_IDR_1_71",1
"Q9NR30_IDR_1_184",0.848129712156761
"Q9NR30_IDR_716_783",0.151870287843239
"Q9NR33_IDR_1_37",1
"Q9NR34_IDR_1_168",1
"Q9NR46_IDR_165_210",0.508691389407948
"Q9NR46_IDR_277_336",0.491308610592052
"Q9NR48_IDR_1_1321",0.419242984719979
"Q9NR48_IDR_1325_2025",0.21984409386821
"Q9NR48_IDR_2287_2437",0.167930480311162
"Q9NR48_IDR_2835_2914",0.192982441100649
"Q9NR55_IDR_1_53",1
"Q9NR56_IDR_344_388",1
"Q9NR61_IDR_617_652",1
"Q9NR63_IDR_1_42",1
"Q9NR64_IDR_23_187",1
"Q9NRJ4_IDR_1274_1456",0.445611630317877
"Q9NRJ4_IDR_629_1070",0.279747760965546
"Q9NRK6_IDR_1_153",1
"Q9NRL2_IDR_1014_1073",0.134960900938302
"Q9NRL2_IDR_1197_1431",0.241704586295296
"Q9NRL2_IDR_144_182",0.160186580910442
"Q9NRL2_IDR_271_351",0.146718579222089
"Q9NRL2_IDR_667_774",0.175572613434135
"Q9NRL2_IDR_834_877",0.140856739199737
"Q9NRL3_IDR_1_62",0.481816923450942
"Q9NRL3_IDR_85_421",0.518183076549058
"Q9NRM0_IDR_1_49",1
"Q9NRM1_IDR_1_32",0.509346210223657
"Q9NRM1_IDR_35_1133",0.490653789776343
"Q9NRM2_IDR_1_32",0.496839443578628
"Q9NRM2_IDR_414_450",0.503160556421372
"Q9NRM7_IDR_1_135",0.497787759253578
"Q9NRM7_IDR_138_631",0.502212240746422
"Q9NRN5_IDR_100_131",1
"Q9NRP7_IDR_264_418",1
"Q9NRZ9_IDR_1_170",1
"Q9NS00_IDR_1_76",1
"Q9NS15_IDR_1_57",0.495285504059407
"Q9NS15_IDR_477_539",0.504714495940593
"Q9NS18_IDR_17_53",1
"Q9NS23_IDR_1_48",1
"Q9NS37_IDR_1_218",0.528683405827356
"Q9NS37_IDR_293_323",0.471316594172644
"Q9NS39_IDR_1_112",0.542971053617483
"Q9NS39_IDR_198_275",0.457028946382517
"Q9NS40_IDR_135_372",0.50499335641778
"Q9NS40_IDR_869_1196",0.49500664358222
"Q9NS56_IDR_1_100",0.265964194782373
"Q9NS56_IDR_395_478",0.229903339171363
"Q9NS56_IDR_500_906",0.27765156380109
"Q9NS56_IDR_912_1045",0.226480902245174
"Q9NSA2_IDR_417_647",1
"Q9NSA3_IDR_50_81",1
"Q9NSB2_IDR_504_600",1
"Q9NSB8_IDR_113_192",1
"Q9NSC2_IDR_1165_1232",0.24125005651855
"Q9NSC2_IDR_1266_1324",0.248276977452874
"Q9NSC2_IDR_1_71",0.25228028601992
"Q9NSC2_IDR_75_1163",0.258192680008656
"Q9NSC5_IDR_117_285",1
"Q9NSC7_IDR_1_258",1
"Q9NSD4_IDR_1_236",1
"Q9NSD5_IDR_1_31",1
"Q9NSD7_IDR_410_442",1
"Q9NSE2_IDR_6_59",1
"Q9NSE4_IDR_1_59",1
"Q9NSI2_IDR_1_184",1
"Q9NSI5_IDR_310_407",1
"Q9NSI6_IDR_1277_1313",0.241898217746716
"Q9NSI6_IDR_1426_2320",0.477976566502386
"Q9NSI6_IDR_609_935",0.280125215750898
"Q9NTG1_IDR_1452_1571",0.528094103709091
"Q9NTG7_IDR_1_121",1
"Q9NTI2_IDR_1120_1154",0.48273614640324
"Q9NTI2_IDR_1_52",0.51726385359676
"Q9NTI5_IDR_1121_1447",1
"Q9NTI7_IDR_1_169",0.478141847182204
"Q9NTI7_IDR_174_286",0.521858152817796
"Q9NTJ3_IDR_1_78",1
"Q9NTK1_IDR_110_212",0.504708489367789
"Q9NTK1_IDR_1_107",0.495291510632211
"Q9NTN3_IDR_1_35",1
"Q9NTN9_IDR_702_784",1
"Q9NTQ9_IDR_219_266",1
"Q9NTU4_IDR_1_130",1
"Q9NTW7_IDR_1_145",1
"Q9NTX7_IDR_1_33",0.496673519036143
"Q9NTX7_IDR_187_353",0.503326480963857
"Q9NTX9_IDR_1_184",0.434404239993268
"Q9NTX9_IDR_196_383",0.565595760006732
"Q9NUJ3_IDR_1_56",1
"Q9NUL3_IDR_376_430",0.333585726262149
"Q9NUL3_IDR_441_494",0.335601852704703
"Q9NUL3_IDR_518_570",0.330812421033149
"Q9NUL5_IDR_189_291",1
"Q9NUM3_IDR_268_307",0.494059026138424
"Q9NUM3_IDR_68_104",0.505940973861576
"Q9NUM4_IDR_1_44",1
"Q9NUP1_IDR_1_56",1
"Q9NUP7_IDR_289_319",0.577411780212629
"Q9NUP7_IDR_376_413",0.422588219787371
"Q9NUQ3_IDR_1_152",0.501956172958514
"Q9NUQ3_IDR_455_528",0.498043827041486
"Q9NUQ6_IDR_244_346",0.301500883494291
"Q9NUQ6_IDR_352_545",0.321444929133315
"Q9NUQ6_IDR_60_235",0.377054187372394
"Q9NUQ8_IDR_95_173",1
"Q9NUR3_IDR_1_139",1
"Q9NUU7_IDR_1_57",1
"Q9NUV7_IDR_1_53",1
"Q9NVC3_IDR_1_49",1
"Q9NVC6_IDR_50_86",1
"Q9NVD7_IDR_1_50",1
"Q9NVE4_IDR_270_307",1
"Q9NVE5_IDR_1179_1222",0.482725230312976
"Q9NVE5_IDR_1_33",0.517274769687024
"Q9NVF7_IDR_1_61",0.443366759698969
"Q9NVF7_IDR_315_368",0.556633240301031
"Q9NVF9_IDR_1_48",1
"Q9NVH0_IDR_297_344",0.58172504706516
"Q9NVH0_IDR_31_66",0.418274952934839
"Q9NVH6_IDR_1_42",1
"Q9NVI7_IDR_1_66",0.470625827172958
"Q9NVI7_IDR_70_133",0.529374172827042
"Q9NVL8_IDR_1_296",1
"Q9NVM1_IDR_1_113",1
"Q9NVM6_IDR_103_169",1
"Q9NVM9_IDR_567_648",1
"Q9NVN3_IDR_460_520",1
"Q9NVN8_IDR_1_85",0.440419923249768
"Q9NW07_IDR_1_568",1
"Q9NW13_IDR_196_332",0.59631520249083
"Q9NW13_IDR_591_726",0.40368479750917
"Q9NW64_IDR_171_220",0.496089251058887
"Q9NW64_IDR_306_401",0.503910748941113
"Q9NW68_IDR_211_424",1
"Q9NW75_IDR_1_31",0.465574203688663
"Q9NW75_IDR_38_528",0.534425796311337
"Q9NW82_IDR_1_166",0.530235553398458
"Q9NW82_IDR_541_580",0.469764446601542
"Q9NW97_IDR_34_253",1
"Q9NWA0_IDR_1_61",1
"Q9NWB1_IDR_1_125",1
"Q9NWB6_IDR_1_117",1
"Q9NWB7_IDR_1_33",0.322604867160687
"Q9NWB7_IDR_164_238",0.378850789667263
"Q9NWB7_IDR_396_429",0.29854434317205
"Q9NWD8_IDR_73_103",1
"Q9NWD9_IDR_1_60",1
"Q9NWF4_IDR_221_272",1
"Q9NWT8_IDR_106_138",0.519838856928412
"Q9NWU1_IDR_1_37",1
"Q9NWV8_IDR_1_78",1
"Q9NWW0_IDR_1_67",1
"Q9NWW5_IDR_1_40",1
"Q9NWW7_IDR_285_350",1
"Q9NWY4_IDR_1_32",1
"Q9NWZ3_IDR_103_162",1
"Q9NWZ5_IDR_1_74",1
"Q9NWZ8_IDR_151_197",0.493711319455634
"Q9NWZ8_IDR_60_138",0.506288680544366
"Q9NX00_IDR_1_53",1
"Q9NX09_IDR_1_82",1
"Q9NX14_IDR_1_72",1
"Q9NX18_IDR_1_49",1
"Q9NX31_IDR_1_260",1
