"","GO0005615_extracellular_space"
"Q96Q89_IDR_1376_1820",0.237820955033973
"Q96Q89_IDR_222_262",0.261563551290817
"Q96QE4_IDR_1_947",1
"Q96Q89_IDR_482_580",0.231920639889108
"Q96Q89_IDR_593_1061",0.268694853786103
"Q96QE3_IDR_1196_1297",0.139218700741234
"Q96QE3_IDR_1524_1636",0.140178778597087
"Q96QF0_IDR_1_314",1
"Q96QF7_IDR_53_494",1
"Q96QH2_IDR_1_575",1
"Q96QI5_IDR_1_85",1
"Q96QK8_IDR_34_99",1
"Q96QP1_IDR_496_960",1
"Q96QR8_IDR_1_31",1
"Q96QS1_IDR_239_320",1
"Q96QS3_IDR_1_340",0.439830705824974
"Q96QS3_IDR_450_560",0.560169294175026
"Q96QS6_IDR_1_45",0.51510769403765
"Q96QS6_IDR_338_385",0.48489230596235
"Q96QT4_IDR_1257_1544",0.357200299042111
"Q96QT4_IDR_543_614",0.317481195867449
"Q96QT4_IDR_782_836",0.32531850509044
"Q96QT6_IDR_1_69",0.237700945526223
"Q96QT6_IDR_72_268",0.245603645356609
"Q96RJ3_IDR_1_31",0.454511886415775
"Q96RJ3_IDR_35_164",0.545488113584225
"Q96RJ6_IDR_1_104",1
"Q96RK0_IDR_47_1608",1
"Q96RK1_IDR_1_134",1
"Q96RL1_IDR_1_719",1
"Q96RL6_IDR_586_638",1
"Q96RL7_IDR_1343_1378",0.345292255109568
"Q96RL7_IDR_1672_1713",0.324660438702342
"Q96RL7_IDR_799_873",0.33004730618809
"Q96RU7_IDR_321_358",0.478009295738294
"Q96RU8_IDR_1_87",1
"Q96RV3_IDR_2043_2239",0.336153008269665
"Q96RV3_IDR_888_967",0.342755964838627
"Q96RV3_IDR_92_866",0.321091026891708
"Q96RW7_IDR_1_32",1
"Q96RY5_IDR_1_160",0.445848744647119
"Q96RY5_IDR_429_1214",0.554151255352881
"Q96S06_IDR_1_41",1
"Q96S15_IDR_361_394",0.50702258326124
"Q96SE7_IDR_61_206",1
"Q96SF2_IDR_526_557",1
"Q96SF7_IDR_1_106",0.47430367245059
"Q96SF7_IDR_289_602",0.52569632754941
"Q96SI1_IDR_1_46",1
"Q96SI9_IDR_344_386",0.499587750854136
"Q96SI9_IDR_458_504",0.500412249145864
"Q96SK2_IDR_106_246",0.499092742095602
"Q96SK2_IDR_277_311",0.500907257904398
"Q96SK3_IDR_1_113",1
"Q96SW2_IDR_1_44",1
"Q96SU4_IDR_183_371",1
"Q96SZ4_IDR_69_293",1
"Q96SZ5_IDR_1_44",1
"Q96SZ6_IDR_1_53",1
"Q96T17_IDR_1_731",1
"Q96T21_IDR_1_627",0.473503145328062
"Q96T21_IDR_785_815",0.526496854671938
"Q96T23_IDR_208_1425",1
"Q96T37_IDR_25_166",0.329567437408826
"Q96T37_IDR_256_369",0.352571495315967
"Q96T37_IDR_548_775",0.317861067275207
"Q96T49_IDR_318_534",1
"Q96T51_IDR_1_106",0.498612420733204
"Q96T51_IDR_605_635",0.501387579266796
"Q96T54_IDR_278_332",1
"Q96T55_IDR_269_309",1
"Q96T58_IDR_603_3493",0.460759221562516
"Q96T58_IDR_88_331",0.539240778437484
"Q96T59_IDR_1_157",1
"Q99250_IDR_1033_1096",0.257152642532286
"Q99250_IDR_1926_2005",0.245495169763279
"Q99250_IDR_653_695",0.260691039146083
"Q99259_IDR_1_92",1
"Q99442_IDR_101_167",0.512091174729759
"Q99442_IDR_288_399",0.487908825270241
"Q99453_IDR_1_141",0.51706338230655
"Q99453_IDR_149_314",0.48293661769345
"Q99456_IDR_15_94",0.560250737837475
"Q99456_IDR_437_472",0.439749262162525
"Q99457_IDR_157_307",0.499218278984512
"Q99457_IDR_1_93",0.500781721015488
"Q99459_IDR_109_476",1
"Q99460_IDR_272_317",0.525025573184182
"Q99460_IDR_837_875",0.474974426815818
"Q99466_IDR_1489_1547",0.337025490443593
"Q99466_IDR_1825_1941",0.321037184155583
"Q99466_IDR_1958_2003",0.341937325400824
"Q99469_IDR_1_283",1
"Q99558_IDR_277_342",0.215623537048479
"Q99558_IDR_658_779",0.204738291819511
"Q99558_IDR_788_826",0.190857584024176
"Q99558_IDR_87_209",0.183530472753491
"Q99569_IDR_1016_1129",0.32605436289886
"Q99569_IDR_1_521",0.345398770566991
"Q99569_IDR_761_807",0.328546866534149
"Q99570_IDR_783_818",0.514889459004776
"Q99570_IDR_835_935",0.485110540995224
"Q99572_IDR_418_470",1
"Q99575_IDR_126_199",0.204842008484991
"Q99575_IDR_1_95",0.20180068433298
"Q99575_IDR_362_394",0.200897080606019
"Q99575_IDR_721_799",0.203348243273512
"Q99575_IDR_897_942",0.189111983302498
"Q99578_IDR_186_217",1
"Q99581_IDR_136_238",1
"Q99583_IDR_17_552",1
"Q99590_IDR_103_1377",0.453706093928054
"Q99590_IDR_1_36",0.546293906071946
"Q99626_IDR_1_313",1
"Q99633_IDR_1_85",0.486755212582277
"Q99633_IDR_92_181",0.513244787417723
"Q99638_IDR_267_359",1
"Q99640_IDR_1_96",0.513691303951809
"Q99640_IDR_396_479",0.486308696048191
"Q99645_IDR_35_100",1
"Q99650_IDR_813_908",0.507075670201347
"Q99650_IDR_921_967",0.492924329798653
"Q99661_IDR_590_638",0.498878525080272
"Q99661_IDR_75_224",0.501121474919728
"Q99665_IDR_673_706",0.474906697067521
"Q99665_IDR_712_825",0.525093302932479
"Q99675_IDR_233_270",1
"Q99676_IDR_81_223",1
"Q99677_IDR_327_370",1
"Q99698_IDR_1174_1257",0.159725336443054
"Q99698_IDR_1487_1517",0.166336220708204
"Q99698_IDR_2075_2224",0.170894012007352
"Q99700_IDR_1_256",0.494626441073763
"Q99700_IDR_450_1313",0.505373558926237
"Q99704_IDR_254_448",1
"Q99708_IDR_1_819",0.470628709555963
"Q99708_IDR_822_897",0.529371290444037
"Q99715_IDR_2716_3063",1
"Q99717_IDR_226_259",1
"Q99719_IDR_318_369",1
"Q99726_IDR_1_68",1
"Q99728_IDR_118_426",1
"Q99732_IDR_1_53",1
"Q99733_IDR_118_155",0.504039108048673
"Q99733_IDR_341_375",0.495960891951327
"Q99741_IDR_1_152",1
"Q99742_IDR_200_240",0.521729665854611
"Q99742_IDR_409_521",0.478270334145389
"Q99747_IDR_277_310",1
"Q99935_IDR_1_212",1
"Q99941_IDR_1_498",0.34609615254745
"Q99941_IDR_522_566",0.397868911685056
"Q99941_IDR_668_703",0.256034935767495
"Q99942_IDR_143_180",1
"Q99944_IDR_1_32",1
"Q99946_IDR_1_160",0.494090655479999
"Q99946_IDR_178_208",0.505909344520001
"Q99952_IDR_304_437",1
"Q99956_IDR_142_199",0.509121997417577
"Q99956_IDR_347_384",0.490878002582423
"Q99958_IDR_159_424",0.487140116177278
"Q99958_IDR_34_69",0.512859883822722
"Q99959_IDR_1_348",1
"Q99961_IDR_248_306",1
"Q99962_IDR_248_289",1
"Q99963_IDR_246_285",1
"Q99966_IDR_1_147",1
"Q9BPX6_IDR_1_110",1
"Q9BPZ2_IDR_1_46",1
"Q9BPZ3_IDR_64_114",1
"Q9BPZ7_IDR_36_115",1
"Q9BQ04_IDR_149_359",1
"Q9BQ15_IDR_104_211",1
"Q9BQ16_IDR_1_39",0.574026831816051
"Q9BQ16_IDR_388_436",0.425973168183949
"Q9BQ31_IDR_450_491",1
"Q9BQ39_IDR_1_136",0.472493178386565
"Q9BQ39_IDR_668_737",0.527506821613435
"Q9BQ48_IDR_1_92",1
"Q9BQ50_IDR_1_46",1
"Q9BQ52_IDR_1_53",0.354046961956304
"Q9BQ52_IDR_189_235",0.324337738580295
"Q9BQ52_IDR_784_826",0.321615299463402
"Q9BQ61_IDR_1_145",1
"Q9BQ65_IDR_1_46",1
"Q9BQ66_IDR_1_199",1
"Q9BQ69_IDR_1_73",1
"Q9BQI3_IDR_1_37",0.511692981169547
"Q9BQI3_IDR_240_374",0.488307018830453
"Q9BQI4_IDR_231_270",1
"Q9BQI5_IDR_150_527",0.509643552004653
"Q9BQI5_IDR_1_68",0.490356447995347
"Q9BQI6_IDR_202_330",0.464547504582939
"Q9BQI6_IDR_716_799",0.535452495417062
"Q9BQI7_IDR_1_308",0.483315228467109
"Q9BQI7_IDR_735_771",0.516684771532891
"Q9BQI9_IDR_1_154",1
"Q9BQK8_IDR_533_589",0.518496187444282
"Q9BQK8_IDR_92_433",0.481503812555718
"Q9BQL6_IDR_141_189",1
"Q9BQM9_IDR_52_153",1
"Q9BQN1_IDR_308_747",1
"Q9BQQ3_IDR_205_440",1
"Q9BQQ7_IDR_164_232",1
"Q9BQS2_IDR_1_119",1
"Q9BQS6_IDR_1_49",1
"Q9BQS8_IDR_181_309",0.253046024348705
"Q9BRD0_IDR_1_50",0.571146875083925
"Q9BRD0_IDR_55_498",0.428853124916075
"Q9BRG2_IDR_119_267",1
"Q9BRH9_IDR_77_206",1
"Q9BRI3_IDR_20_66",1
"Q9BRJ6_IDR_1_97",1
"Q9BRJ9_IDR_146_238",0.527488819765527
"Q9BRJ9_IDR_1_89",0.472511180234473
"Q9BRK0_IDR_145_252",1
"Q9BRK4_IDR_1_586",0.543328318795224
"Q9BRK4_IDR_619_656",0.456671681204776
"Q9BRL6_IDR_94_282",1
"Q9BRN9_IDR_1_61",1
"Q9BRP0_IDR_245_275",0.478739979022189
"Q9BRP0_IDR_9_111",0.521260020977811
"Q9BRP1_IDR_105_179",1
"Q9BRP8_IDR_1_152",1
"Q9BRQ0_IDR_1_324",1
"Q9BRQ5_IDR_1_57",0.465354475831068
"Q9BRQ5_IDR_191_258",0.534645524168932
"Q9BRU9_IDR_180_249",1
"Q9BRV8_IDR_23_80",1
"Q9BRX8_IDR_1_32",1
"Q9BRY0_IDR_112_165",1
"Q9BRZ2_IDR_376_458",1
"Q9BS31_IDR_53_207",1
"Q9BS91_IDR_1_34",0.538166286197052
"Q9BS91_IDR_377_424",0.461833713802948
"Q9BS92_IDR_1_32",1
"Q9BSA4_IDR_441_534",1
"Q9BSA9_IDR_455_504",1
"Q9BSC4_IDR_497_635",0.337152043463951
"Q9BSC4_IDR_649_688",0.662847956536049
"Q9BSD3_IDR_1_194",1
"Q9BSE2_IDR_1_219",1
"Q9BSE4_IDR_214_269",0.374985403132174
"Q9BSE4_IDR_323_375",0.309080847573367
"Q9BSE4_IDR_87_142",0.315933749294459
"Q9BSE5_IDR_1_43",1
"Q9BSJ8_IDR_604_634",0.319368206545333
"Q9BSJ8_IDR_918_971",0.317823955055484
"Q9BSK1_IDR_76_162",1
"Q9BSL1_IDR_235_275",1
"Q9BSM1_IDR_1_31",1
"Q9BSQ5_IDR_1_42",0.348904530092655
"Q9BSQ5_IDR_238_293",0.313898812201983
"Q9BSQ5_IDR_385_417",0.337196657705362
"Q9BSR8_IDR_1_51",1
"Q9BST9_IDR_1_41",0.25248368938864
"Q9BST9_IDR_205_247",0.249395713063271
"Q9BST9_IDR_432_483",0.246515140527119
"Q9BST9_IDR_488_557",0.251605457020969
"Q9BSU3_IDR_163_229",1
"Q9BSV6_IDR_97_178",1
"Q9BSW2_IDR_120_155",0.484392175898194
"Q9BSW2_IDR_1_47",0.515607824101806
"Q9BSW7_IDR_37_119",1
"Q9BSY9_IDR_156_194",1
"Q9BT09_IDR_1_42",0.646059058425406
"Q9BT09_IDR_213_278",0.353940941574594
"Q9BT23_IDR_1_35",1
"Q9BT25_IDR_1_182",0.489551505224196
"Q9BT25_IDR_352_410",0.510448494775804
"Q9BT43_IDR_111_197",1
"Q9BT49_IDR_97_293",1
"Q9BT56_IDR_1_77",1
"Q9BT67_IDR_1_128",1
"Q9BTE3_IDR_147_225",1
"Q9BTE7_IDR_1_44",1
"Q9BTF0_IDR_123_202",1
"Q9BTK6_IDR_134_254",0.49163189907567
"Q9BTK6_IDR_1_86",0.50836810092433
"Q9BTL3_IDR_44_118",1
"Q9BTL4_IDR_1_205",1
"Q9BTN0_IDR_391_425",0.496908273968257
"Q9BTN0_IDR_566_611",0.503091726031743
"Q9BTP6_IDR_1_51",0.493460246133305
"Q9BTP6_IDR_176_218",0.506539753866695
"Q9BTT0_IDR_149_268",1
"Q9BTT6_IDR_462_524",1
"Q9BTU6_IDR_1_102",1
"Q9BTV6_IDR_379_427",1
"Q9BTV7_IDR_1_158",0.529854214566242
"Q9BTV7_IDR_254_296",0.470145785433758
"Q9BTX1_IDR_389_456",1
"Q9BTX3_IDR_143_173",1
"Q9BU19_IDR_124_325",0.47950172257205
"Q9BU19_IDR_459_519",0.52049827742795
"Q9BU23_IDR_657_707",1
"Q9BU61_IDR_1_40",1
"Q9BU68_IDR_1_103",1
"Q9BU70_IDR_168_320",1
"Q9BU76_IDR_1_50",0.552439434953155
"Q9BU76_IDR_53_263",0.447560565046845
"Q9BUI4_IDR_161_227",1
"Q9BUJ2_IDR_36_207",0.45890265145241
"Q9BUJ2_IDR_600_856",0.54109734854759
"Q9BUL5_IDR_1_334",1
"Q9BUL9_IDR_155_199",1
"Q9BUN1_IDR_18_64",0.336375896467691
"Q9BUN1_IDR_264_304",0.335313984570611
"Q9BUN1_IDR_66_112",0.328310118961699
"Q9BUN5_IDR_1_82",1
"Q9BUN8_IDR_215_251",1
"Q9BUP0_IDR_1_80",1
"Q9BUQ8_IDR_1_275",0.476991818569907
"Q9BUQ8_IDR_278_347",0.523008181430093
"Q9BUR4_IDR_1_143",1
"Q9BUT9_IDR_1_90",1
"Q9BUU2_IDR_60_141",1
"Q9BUV0_IDR_1_290",1
"Q9BUY5_IDR_87_145",1
"Q9BV36_IDR_139_600",0.511279140243087
"Q9BV36_IDR_26_86",0.488720859756913
"Q9BV38_IDR_364_395",1
"Q9BV44_IDR_1_33",0.530317355938203
"Q9BV44_IDR_140_222",0.469682644061797
"Q9BV47_IDR_1_39",1
"Q9BV68_IDR_274_311",0.519590765690688
"Q9BV68_IDR_43_142",0.480409234309312
"Q9BVC5_IDR_62_230",1
"Q9BVC6_IDR_1_48",1
"Q9BVG4_IDR_163_233",1
"Q9BVG8_IDR_1_177",0.516365505091954
"Q9BVG8_IDR_773_833",0.483634494908046
"Q9BVG9_IDR_1_49",0.531676411711681
"Q9BVG9_IDR_435_487",0.468323588288319
"Q9BVH7_IDR_1_73",1
"Q9BVI0_IDR_138_648",0.476336468027453
"Q9BVI0_IDR_784_930",0.523663531972547
"Q9BVJ6_IDR_1_83",0.324046355527199
"Q9BVJ6_IDR_286_589",0.330466193909487
"Q9BVJ6_IDR_738_771",0.345487450563314
"Q9BVL2_IDR_1_244",0.489149259656178
"Q9BVL2_IDR_430_599",0.510850740343822
"Q9BVN2_IDR_1_454",0.495986293322719
"Q9BVN2_IDR_670_841",0.504013706677281
"Q9BVP2_IDR_1_125",0.497411863232116
"Q9BVP2_IDR_459_549",0.502588136767884
"Q9BVS4_IDR_303_535",1
"Q9BVS5_IDR_412_443",0.490618609193664
"Q9BVS5_IDR_43_147",0.509381390806336
"Q9BVT8_IDR_176_208",0.35592294808846
"Q9BVT8_IDR_1_99",0.64407705191154
"Q9BVV2_IDR_1_34",1
"Q9BVV6_IDR_1_106",0.15717828794322
"Q9BVV6_IDR_1300_1440",0.166853253257897
"Q9BVV6_IDR_139_195",0.171006137532161
"Q9BVV6_IDR_197_527",0.156433773771716
"Q9BVV6_IDR_537_1297",0.191302726747016
"Q9BW19_IDR_1_150",1
"Q9BW61_IDR_65_102",1
"Q9BW62_IDR_77_180",1
"Q9BW71_IDR_38_422",0.460425888305264
"Q9BW71_IDR_470_556",0.539574111694736
"Q9BW72_IDR_1_32",1
"Q9BW85_IDR_104_148",0.543342039996081
"Q9BW85_IDR_160_323",0.456657960003919
"Q9BWC9_IDR_25_175",1
"Q9BWE0_IDR_1_373",1
"Q9BWF2_IDR_279_412",0.502619399921957
"Q9BWF2_IDR_428_461",0.497380600078043
"Q9BWF3_IDR_149_364",1
"Q9BWG4_IDR_77_385",1
"Q9BWG6_IDR_66_186",1
"Q9BWH2_IDR_1_50",1
"Q9BWH6_IDR_264_321",0.481211394172674
"Q9BWH6_IDR_35_232",0.518788605827326
"Q9BWK5_IDR_19_49",0.525622995505121
"Q9BWK5_IDR_72_142",0.474377004494879
"Q9BWL3_IDR_1_42",0.551888669780414
"Q9BWL3_IDR_194_253",0.448111330219586
"Q9BWN1_IDR_1_473",0.477119793112049
"Q9BWN1_IDR_526_560",0.522880206887951
"Q9BWP8_IDR_1_122",1
"Q9BWQ6_IDR_1_72",1
"Q9BWQ8_IDR_1_85",1
"Q9BWS9_IDR_1_43",1
"Q9BWT1_IDR_1_234",1
"Q9BWT3_IDR_498_736",1
"Q9BWV7_IDR_423_546",0.495792900859469
"Q9BWW4_IDR_76_388",1
"Q9BWW8_IDR_1_36",0.439753785943703
"Q9BWW8_IDR_84_139",0.560246214056297
"Q9BWW9_IDR_353_433",1
"Q9BWX1_IDR_303_381",1
"Q9BWX5_IDR_1_207",0.484036398534414
"Q9BWX5_IDR_219_397",0.515963601465586
"Q9BX10_IDR_1_67",1
"Q9BX26_IDR_390_1339",1
"Q9BX40_IDR_351_385",0.533145668738675
"Q9BX40_IDR_83_307",0.466854331261325
"Q9BX46_IDR_203_236",1
"Q9BX59_IDR_430_468",1
"Q9BX63_IDR_197_239",0.34129326929056
"Q9BX63_IDR_71_194",0.32426598611891
"Q9BX63_IDR_893_1249",0.33444074459053
"Q9BX66_IDR_1_793",0.465282652188562
"Q9BX66_IDR_929_1236",0.534717347811438
"Q9BX67_IDR_273_310",1
"Q9BXB4_IDR_1_57",0.491352917754234
"Q9BXB4_IDR_162_366",0.508647082245766
"Q9BXB5_IDR_1_75",0.472314041668861
"Q9BXB5_IDR_178_395",0.527685958331139
"Q9BXB7_IDR_1_106",1
"Q9BXC0_IDR_294_346",1
"Q9BXF3_IDR_171_239",0.332070191582493
"Q9BXF3_IDR_288_445",0.30572999758741
"Q9BXF3_IDR_540_1484",0.362199810830097
"Q9BXF6_IDR_174_595",1
"Q9BXF9_IDR_1_48",1
"Q9BXG8_IDR_319_430",0.511473415428727
"Q9BXG8_IDR_85_206",0.488526584571273
"Q9BXI6_IDR_1_52",0.511669788527387
"Q9BXI6_IDR_375_508",0.488330211472613
"Q9BXI9_IDR_1_45",0.582616693910046
"Q9BXI9_IDR_68_138",0.417383306089954
"Q9BXJ0_IDR_1_100",1
"Q9BXJ1_IDR_1_140",1
"Q9BXJ2_IDR_15_141",1
"Q9BXN1_IDR_1_62",1
"Q9BXN2_IDR_1_114",1
"Q9BXP2_IDR_1_60",0.35362795828129
"Q9BXP2_IDR_683_720",0.330389908666205
"Q9BXP2_IDR_807_863",0.315982133052505
"Q9BXP5_IDR_1_95",0.341413440466235
"Q9BXP5_IDR_258_415",0.303069835822991
"Q9BXP5_IDR_540_598",0.355516723710774
"Q9BXP8_IDR_94_253",1
"Q9BXQ6_IDR_1_189",0.49326955118135
"Q9BXQ6_IDR_251_309",0.50673044881865
"Q9BXR5_IDR_781_811",1
"Q9BXS0_IDR_1_39",0.407132087160067
"Q9BXS0_IDR_98_654",0.592867912839933
"Q9BXS4_IDR_190_265",1
"Q9BXS6_IDR_45_441",1
"Q9BXS9_IDR_593_660",1
"Q9BXT2_IDR_1_35",1
"Q9BXV9_IDR_54_100",1
"Q9BXW6_IDR_429_539",1
"Q9BXW7_IDR_1_42",1
"Q9BXW9_IDR_1400_1451",0.33803098020695
"Q9BXW9_IDR_1_44",0.336444818947298
"Q9BXW9_IDR_849_914",0.325524200845752
"Q9BXX0_IDR_111_255",0.254854498093088
"Q9BXX0_IDR_511_542",0.247647271762164
"Q9BXX0_IDR_77_108",0.231155290111293
"Q9BXX0_IDR_776_899",0.266342940033455
"Q9BXX2_IDR_265_1024",1
"Q9BXX3_IDR_1062_1107",0.547773839456344
"Q9BXX3_IDR_265_1048",0.452226160543656
"Q9BXY0_IDR_194_279",1
"Q9BXY4_IDR_202_272",1
"Q9BXY8_IDR_1_57",1
"Q9BY07_IDR_217_293",0.331706780873417
"Q9BY07_IDR_41_91",0.318944141641746
"Q9BY07_IDR_419_482",0.349349077484837
"Q9BY08_IDR_1_33",1
"Q9BY11_IDR_307_384",1
"Q9BY12_IDR_157_545",0.336355138397461
"Q9BY12_IDR_38_95",0.322720224454038
"Q9BYC5_IDR_1_34",1
"Q9BYD3_IDR_1_42",1
"Q9BYD6_IDR_1_74",1
"Q9BYE0_IDR_127_218",1
"Q9BYE2_IDR_1_197",1
"Q9BYE3_IDR_1_92",1
"Q9BYE7_IDR_1_119",1
"Q9BYE9_IDR_1228_1276",1
"Q9BYF1_IDR_765_805",1
"Q9BYG3_IDR_139_184",0.524065663105188
"Q9BYG3_IDR_187_293",0.475934336894812
"Q9BYG4_IDR_103_142",0.536254162164286
"Q9BYG4_IDR_252_373",0.463745837835713
"Q9BYG5_IDR_251_368",1
"Q9BYH1_IDR_24_236",1
"Q9BYH8_IDR_1_400",1
"Q9BYI3_IDR_307_510",1
"Q9BYJ0_IDR_132_196",1
"Q9BYJ9_IDR_1_46",0.480573485709668
"Q9BYJ9_IDR_196_369",0.519426514290332
"Q9BYQ0_IDR_1_159",1
"Q9BYQ2_IDR_1_153",1
"Q9BYQ3_IDR_1_157",1
"Q9BYQ4_IDR_1_174",1
"Q9BYQ5_IDR_1_204",1
"Q9BYQ6_IDR_1_181",1
"Q9BYQ7_IDR_1_146",1
"Q9BYQ8_IDR_1_208",1
"Q9BYQ9_IDR_1_171",1
"Q9BYR2_IDR_1_167",1
"Q9BYR3_IDR_1_152",1
"Q9BYR4_IDR_1_193",1
"Q9BYR5_IDR_1_136",1
"Q9BYR9_IDR_1_128",1
"Q9BYS1_IDR_1_160",1
"Q9BYT3_IDR_31_98",0.523108872614833
"Q9BYT3_IDR_405_514",0.476891127385167
"Q9BYT5_IDR_1_123",1
"Q9BYT9_IDR_1_152",1
"Q9BYU1_IDR_259_374",0.523645463613986
"Q9BYU1_IDR_62_127",0.476354536386014
"Q9BYU5_IDR_1_128",1
"Q9BYV1_IDR_1_45",1
"Q9BYV6_IDR_329_441",0.492034072999993
"Q9BYV6_IDR_447_532",0.507965927000007
"Q9BYV7_IDR_1_41",1
"Q9BYV8_IDR_318_373",0.489716025184973
"Q9BYV8_IDR_82_137",0.510283974815027
"Q9BYV9_IDR_134_611",0.434028200161038
"Q9BYV9_IDR_737_822",0.565971799838962
"Q9BYZ6_IDR_302_367",1
"Q9BZ11_IDR_726_813",1
"Q9BZ19_IDR_1_88",1
"Q9BZ23_IDR_1_206",1
"Q9BZ29_IDR_1189_1288",0.339418193217162
"Q9BZ29_IDR_1_36",0.350681333651395
"Q9BZ29_IDR_287_320",0.309900473131443
"Q9BZ67_IDR_376_408",1
"Q9BZ71_IDR_281_384",0.238611206403197
"Q9BZ71_IDR_490_534",0.248154848396778
"Q9BZ71_IDR_64_123",0.258518308917113
"Q9BZ71_IDR_909_974",0.254715636282911
"Q9BZ72_IDR_1282_1349",0.181860648282693
"Q9BZ72_IDR_256_365",0.17259873512885
"Q9BZ72_IDR_368_419",0.189881137398823
"Q9BZ72_IDR_579_709",0.199242102448509
"Q9BZ72_IDR_840_898",0.256417376741126
"Q9BZ76_IDR_1199_1235",1
"Q9BZ81_IDR_1_36",0.485931476140132
"Q9BZ81_IDR_243_275",0.514068523859868
"Q9BZ95_IDR_1_262",0.53652958727265
"Q9BZ95_IDR_396_700",0.46347041272735
"Q9BZA7_IDR_837_1256",1
"Q9BZA8_IDR_869_1250",1
"Q9BZC1_IDR_1_50",0.494646483014039
"Q9BZC1_IDR_282_354",0.505353516985961
"Q9BZC7_IDR_1324_1424",0.329018593303153
"Q9BZC7_IDR_2367_2417",0.325778217510462
"Q9BZC7_IDR_350_398",0.345203189186386
"Q9BZD2_IDR_1_44",1
"Q9BZF1_IDR_1_124",0.336090083826985
"Q9BZF1_IDR_273_402",0.309103184205687
"Q9BZF1_IDR_771_877",0.354806731967328
"Q9BZF2_IDR_144_466",1
"Q9BZF3_IDR_1_66",0.243294124507787
"Q9BZF3_IDR_184_278",0.260267267653914
"Q9BZF3_IDR_281_381",0.258742350397919
"Q9BZF3_IDR_395_553",0.23769625744038
"Q9BZF9_IDR_257_631",0.520290784710465
"Q9BZF9_IDR_656_706",0.479709215289535
"Q9BZG1_IDR_227_259",1
"Q9BZG8_IDR_1_34",0.515955380512531
"Q9BZG8_IDR_398_443",0.484044619487469
"Q9BZI1_IDR_173_459",1
"Q9BZI7_IDR_1_48",0.515590502605069
"Q9BZI7_IDR_209_483",0.484409497394931
"Q9BZJ0_IDR_152_183",0.514499959130013
"Q9BZJ0_IDR_83_118",0.485500040869987
"Q9BZJ3_IDR_1_34",1
"Q9BZJ4_IDR_1_34",1
"Q9BZR6_IDR_289_455",1
"Q9BZR8_IDR_33_157",1
"Q9BZR9_IDR_393_434",1
"Q9BZS1_IDR_1_188",0.493905252962245
"Q9BZS1_IDR_244_309",0.506094747037755
"Q9BZV1_IDR_1_114",1
"Q9BZV2_IDR_202_254",0.48319305307708
"Q9BZV2_IDR_466_496",0.51680694692292
"Q9BZV3_IDR_169_236",0.330937935328609
"Q9BZV3_IDR_35_74",0.31635002539647
"Q9BZV3_IDR_393_835",0.352712039274921
"Q9BZW2_IDR_163_233",1
"Q9BZW7_IDR_1_36",0.330544993169982
"Q9BZW7_IDR_60_90",0.335010515595196
"Q9BZW7_IDR_625_698",0.334444491234821
"Q9BZZ5_IDR_446_524",1
"Q9C000_IDR_77_205",1
"Q9C004_IDR_1_155",1
"Q9C005_IDR_1_47",1
"Q9C009_IDR_1_119",0.440216802861871
"Q9C0A1_IDR_1_106",0.109983565747149
"Q9C0A1_IDR_1645_2065",0.110445121475275
"Q9C0A1_IDR_2122_2338",0.132020016794963
"Q9C0A1_IDR_2395_2439",0.117558541705691
"Q9C0A1_IDR_2517_2572",0.120688235064616
"Q9C0A1_IDR_295_822",0.132819343968831
"Q9C0A1_IDR_824_869",0.121750212328573
"Q9C0A1_IDR_878_1639",0.154734962914901
"Q9C0A6_IDR_119_205",0.319490310791367
"Q9C0A6_IDR_15_45",0.350856328996977
"Q9C0A6_IDR_406_1442",0.329653360211656
"Q9C0B0_IDR_150_208",0.31593868392297
"Q9C0B0_IDR_222_293",0.308204819994833
"Q9C0B0_IDR_295_654",0.375856496082197
"Q9C0B1_IDR_162_194",1
"Q9C0B2_IDR_1128_1172",0.252529058013438
"Q9C0B2_IDR_1_79",0.244236967828328
"Q9C0B2_IDR_359_488",0.249693161444045
"Q9C0B2_IDR_662_730",0.253540812714188
"Q9C0B5_IDR_286_699",1
"Q9C0D4_IDR_217_320",0.250837708081973
"Q9C0D4_IDR_368_670",0.255876834609285
"Q9C0D4_IDR_676_912",0.243527501026022
"Q9C0D5_IDR_1_358",0.327087784798368
"Q9C0D5_IDR_1422_1861",0.332191624715079
"Q9C0D5_IDR_434_488",0.340720590486554
"Q9C0D6_IDR_1_94",0.556012596476176
"Q9C0D6_IDR_470_1143",0.443987403523824
"Q9C0D7_IDR_204_236",0.339648264283018
"Q9C0D7_IDR_404_774",0.337338022952282
"Q9C0D7_IDR_51_160",0.323013712764701
"Q9C0E4_IDR_1_38",0.323419677361311
"Q9C0E4_IDR_339_444",0.346064754502443
"Q9C0E4_IDR_740_932",0.330515568136245
"Q9C0E8_IDR_142_248",0.572651035523299
"Q9C0E8_IDR_308_428",0.427348964476701
"Q9C0F0_IDR_1_35",0.318040469947119
"Q9C0F0_IDR_320_2208",0.310243844626567
"Q9C0F0_IDR_74_318",0.371715685426314
"Q9C0F1_IDR_124_237",0.504977307410099
"Q9C0K1_IDR_224_298",1
"Q9C0K7_IDR_13_46",0.506129506853119
"Q9C0K7_IDR_298_335",0.493870493146881
"Q9GZM5_IDR_305_350",0.532307263293687
"Q9GZM5_IDR_40_106",0.467692736706313
"Q9GZM8_IDR_74_345",1
