"","GO0006820_anion_transport"
"Q9NS18_IDR_17_53",1
"Q9NS23_IDR_1_48",1
"Q9NS37_IDR_1_218",0.469497600811319
"Q9NS37_IDR_293_323",0.53050239918868
"Q9NS39_IDR_1_112",0.469948597341773
"Q9NS39_IDR_198_275",0.530051402658227
"Q9NS40_IDR_135_372",0.475893805447243
"Q9NS40_IDR_869_1196",0.524106194552757
"Q9NS56_IDR_1_100",0.231787488991594
"Q9NS56_IDR_395_478",0.262670353804593
"Q9NS56_IDR_500_906",0.223633638597545
"Q9NS56_IDR_912_1045",0.281908518606268
"Q9NSA2_IDR_417_647",1
"Q9NSA3_IDR_50_81",1
"Q9NSB2_IDR_504_600",1
"Q9NSB8_IDR_113_192",1
"Q9NSC2_IDR_1165_1232",0.235099168912836
"Q9NSC2_IDR_1266_1324",0.249588315507597
"Q9NSC2_IDR_1_71",0.261280123858723
"Q9NSC2_IDR_75_1163",0.254032391720843
"Q9NSC5_IDR_117_285",1
"Q9NSC7_IDR_1_258",1
"Q9NSD4_IDR_1_236",1
"Q9NSD5_IDR_1_31",1
"Q9NSD7_IDR_410_442",1
"Q9NSE2_IDR_6_59",1
"Q9NSE4_IDR_1_59",1
"Q9NSI2_IDR_1_184",1
"Q9NSI5_IDR_310_407",1
"Q9NSI6_IDR_1277_1313",0.371174534046345
"Q9NSI6_IDR_1426_2320",0.301300949058075
"Q9NSI6_IDR_609_935",0.32752451689558
"Q9NTG1_IDR_1452_1571",0.526934306196175
"Q9NTG7_IDR_1_121",1
"Q9NTI2_IDR_1120_1154",0.501599791188724
"Q9NTI2_IDR_1_52",0.498400208811276
"Q9NTI5_IDR_1121_1447",1
"Q9NTI7_IDR_1_169",0.505491786629416
"Q9NTI7_IDR_174_286",0.494508213370584
"Q9NTJ3_IDR_1_78",1
"Q9NTK1_IDR_110_212",0.470688741898343
"Q9NTK1_IDR_1_107",0.529311258101657
"Q9NTN3_IDR_1_35",1
"Q9NTN9_IDR_702_784",1
"Q9NTQ9_IDR_219_266",1
"Q9NTU4_IDR_1_130",1
"Q9NTW7_IDR_1_145",1
"Q9NTX7_IDR_1_33",0.532072775823229
"Q9NTX7_IDR_187_353",0.467927224176771
"Q9NTX9_IDR_1_184",0.527721092449027
"Q9NTX9_IDR_196_383",0.472278907550973
"Q9NUJ3_IDR_1_56",1
"Q9NUL3_IDR_376_430",0.334181966560062
"Q9NUL3_IDR_441_494",0.319839076795056
"Q9NUL3_IDR_518_570",0.345978956644882
"Q9NUL5_IDR_189_291",1
"Q9NUM3_IDR_268_307",0.460355801617094
"Q9NUM3_IDR_68_104",0.539644198382906
"Q9NUM4_IDR_1_44",1
"Q9NUP1_IDR_1_56",1
"Q9NUP7_IDR_289_319",0.49290019023897
"Q9NUP7_IDR_376_413",0.50709980976103
"Q9NUQ3_IDR_1_152",0.513457704434332
"Q9NUQ3_IDR_455_528",0.486542295565668
"Q9NUQ6_IDR_244_346",0.349832390212124
"Q9NUQ6_IDR_352_545",0.319898771645242
"Q9NUQ6_IDR_60_235",0.330268838142634
"Q9NUQ8_IDR_95_173",1
"Q9NUR3_IDR_1_139",1
"Q9NUU7_IDR_1_57",1
"Q9NUV7_IDR_1_53",1
"Q9NVC3_IDR_1_49",1
"Q9NVC6_IDR_50_86",1
"Q9NVD7_IDR_1_50",1
"Q9NVE4_IDR_270_307",1
"Q9NVE5_IDR_1179_1222",0.467522452688735
"Q9NVE5_IDR_1_33",0.532477547311265
"Q9NVF7_IDR_1_61",0.508687938477656
"Q9NVF7_IDR_315_368",0.491312061522344
"Q9NVF9_IDR_1_48",1
"Q9NVH0_IDR_297_344",0.492586307321479
"Q9NVH0_IDR_31_66",0.507413692678521
"Q9NVH6_IDR_1_42",1
"Q9NVI7_IDR_1_66",0.513430462190694
"Q9NVI7_IDR_70_133",0.486569537809306
"Q9NVL8_IDR_1_296",1
"Q9NVM1_IDR_1_113",1
"Q9NVM6_IDR_103_169",1
"Q9NVM9_IDR_567_648",1
"Q9NVN3_IDR_460_520",1
"Q9NVN8_IDR_1_85",0.425436302331971
"Q9NW07_IDR_1_568",1
"Q9NW13_IDR_196_332",0.51518500709425
"Q9NW13_IDR_591_726",0.48481499290575
"Q9NW64_IDR_171_220",0.524773124130374
"Q9NW64_IDR_306_401",0.475226875869626
"Q9NW68_IDR_211_424",1
"Q9NW75_IDR_1_31",0.523844522478905
"Q9NW75_IDR_38_528",0.476155477521095
"Q9NW82_IDR_1_166",0.491869223207445
"Q9NW82_IDR_541_580",0.508130776792555
"Q9NW97_IDR_34_253",1
"Q9NWA0_IDR_1_61",1
"Q9NWB1_IDR_1_125",1
"Q9NWB6_IDR_1_117",1
"Q9NWB7_IDR_1_33",0.310885389279924
"Q9NWB7_IDR_164_238",0.351269669070141
"Q9NWB7_IDR_396_429",0.337844941649935
"Q9NWD8_IDR_73_103",1
"Q9NWD9_IDR_1_60",1
"Q9NWF4_IDR_221_272",1
"Q9NWT8_IDR_106_138",0.514907116205709
"Q9NWU1_IDR_1_37",1
"Q9NWV8_IDR_1_78",1
"Q9NWW0_IDR_1_67",1
"Q9NWW5_IDR_1_40",1
"Q9NWW7_IDR_285_350",1
"Q9NWY4_IDR_1_32",1
"Q9NWZ3_IDR_103_162",1
"Q9NWZ5_IDR_1_74",1
"Q9NWZ8_IDR_151_197",0.494456165029382
"Q9NWZ8_IDR_60_138",0.505543834970618
"Q9NX00_IDR_1_53",1
"Q9NX09_IDR_1_82",1
"Q9NX14_IDR_1_72",1
"Q9NX18_IDR_1_49",1
"Q9NX31_IDR_1_260",1
"Q9NX40_IDR_108_242",1
"Q9NX45_IDR_142_209",0.512677426160847
"Q9NX45_IDR_260_367",0.487322573839153
"Q9NX52_IDR_1_41",1
"Q9NX95_IDR_510_596",0.269580816272848
"Q9NXB9_IDR_260_296",1
"Q9NXD2_IDR_587_626",1
"Q9NXE8_IDR_1_71",0.539372138332424
"Q9NXE8_IDR_77_425",0.460627861667576
"Q9NXF8_IDR_1_34",1
"Q9NXG2_IDR_1_36",0.441267789812135
"Q9NXG2_IDR_270_353",0.558732210187865
"Q9NXG6_IDR_1_108",1
"Q9NXH3_IDR_1_55",1
"Q9NXH8_IDR_1_72",1
"Q9NXH9_IDR_104_147",0.272872562936423
"Q9NXH9_IDR_15_51",0.250551958963601
"Q9NXH9_IDR_557_613",0.233126654484621
"Q9NXH9_IDR_624_659",0.243448823615354
"Q9NXI6_IDR_111_206",0.486890504790348
"Q9NXI6_IDR_1_36",0.513109495209652
"Q9NXJ0_IDR_1_77",1
"Q9NXL2_IDR_1_88",0.475751971680165
"Q9NXL2_IDR_645_709",0.524248028319835
"Q9NXL6_IDR_1_42",0.463349388452389
"Q9NXL6_IDR_361_416",0.536650611547611
"Q9NXL9_IDR_653_1114",1
"Q9NXN4_IDR_231_317",1
"Q9NXR1_IDR_67_335",1
"Q9NXR5_IDR_265_373",1
"Q9NXR8_IDR_108_352",1
"Q9NXS2_IDR_1_36",1
"Q9NXT0_IDR_1_149",1
"Q9NY26_IDR_136_174",1
"Q9NY28_IDR_1_57",0.50417006201549
"Q9NY28_IDR_62_116",0.49582993798451
"Q9NY30_IDR_123_223",1
"Q9NY37_IDR_1_32",1
"Q9NY43_IDR_1_244",1
"Q9NY47_IDR_1_60",1
"Q9NY57_IDR_321_364",0.486370444247994
"Q9NY57_IDR_367_414",0.513629555752006
"Q9NY59_IDR_192_320",1
"Q9NY61_IDR_1_214",0.312329497900131
"Q9NY61_IDR_307_341",0.343050939829578
"Q9NY61_IDR_409_454",0.344619562270292
"Q9NY72_IDR_177_215",1
"Q9NY74_IDR_110_616",0.445524372465604
"Q9NY74_IDR_1_106",0.262222319409533
"Q9NY74_IDR_619_926",0.292253308124862
"Q9NY93_IDR_502_547",1
"Q9NY97_IDR_1_41",0.464395750447157
"Q9NY97_IDR_58_93",0.535604249552843
"Q9NY99_IDR_167_211",1
"Q9NYA3_IDR_1_693",1
"Q9NYA4_IDR_1055_1094",0.344482640290336
"Q9NYA4_IDR_265_301",0.334658660594138
"Q9NYA4_IDR_575_1005",0.320858699115526
"Q9NYB0_IDR_190_310",0.540560453703946
"Q9NYB0_IDR_98_132",0.459439546296054
"Q9NYF8_IDR_1_834",0.311356725770749
"Q9NYF8_IDR_836_877",0.31514153889233
"Q9NYF8_IDR_888_920",0.373501735336921
"Q9NYG8_IDR_266_393",1
"Q9NYI0_IDR_311_580",0.331104334086522
"Q9NYI0_IDR_34_307",0.352738044171289
"Q9NYI0_IDR_996_1048",0.316157621742189
"Q9NYJ7_IDR_520_570",1
"Q9NYJ8_IDR_48_545",1
"Q9NYK6_IDR_105_141",0.459673530675235
"Q9NYK6_IDR_147_181",0.540326469324765
"Q9NYL2_IDR_579_767",1
"Q9NYL4_IDR_1_32",1
"Q9NYL9_IDR_26_72",0.479389882180163
"Q9NYL9_IDR_75_184",0.520610117819837
"Q9NYM4_IDR_1_34",0.525636158125442
"Q9NYM4_IDR_367_423",0.474363841874558
"Q9NYN1_IDR_188_256",1
"Q9NYP3_IDR_1_149",0.427085275559362
"Q9NYP3_IDR_332_394",0.572914724440638
"Q9NYY3_IDR_356_462",0.559888792190681
"Q9NYY8_IDR_111_154",1
"Q9NYZ2_IDR_1_32",1
"Q9NYZ4_IDR_389_442",0.513047082748187
"Q9NYZ4_IDR_456_499",0.486952917251813
"Q9NZ08_IDR_1_43",1
"Q9NZ09_IDR_1_64",0.501970187933301
"Q9NZ09_IDR_71_381",0.498029812066699
"Q9NZ20_IDR_285_350",1
"Q9NZ43_IDR_198_259",0.496936560939946
"Q9NZ43_IDR_73_173",0.503063439060054
"Q9NZ52_IDR_146_179",0.54641292329481
"Q9NZ52_IDR_303_576",0.45358707670519
"Q9NZ53_IDR_1_375",0.40358548864647
"Q9NZ53_IDR_547_605",0.59641451135353
"Q9NZ56_IDR_1_1289",1
"Q9NZ63_IDR_1_289",1
"Q9NZ71_IDR_67_99",0.283644487378538
"Q9NZ71_IDR_757_895",0.245969329959553
"Q9NZ71_IDR_979_1056",0.24057566178381
"Q9NZI6_IDR_222_305",1
"Q9NZI7_IDR_240_363",1
"Q9NZI8_IDR_160_192",1
"Q9NZJ0_IDR_413_730",1
"Q9NZJ4_IDR_4249_4297",1
"Q9NZJ5_IDR_1081_1116",0.232881555698373
"Q9NZJ5_IDR_1_100",0.241441954872381
"Q9NZJ5_IDR_507_582",0.277275631078702
"Q9NZJ5_IDR_750_879",0.248400858350544
"Q9NZJ6_IDR_335_369",1
"Q9NZJ7_IDR_1_77",1
"Q9NZJ9_IDR_146_180",1
"Q9NZL3_IDR_54_174",1
"Q9NZL4_IDR_1_41",1
"Q9NZL6_IDR_500_645",0.489559526090419
"Q9NZL6_IDR_735_768",0.51044047390958
"Q9NZM1_IDR_132_190",1
"Q9NZM3_IDR_177_236",0.238536050862513
"Q9NZM3_IDR_331_397",0.26165106194724
"Q9NZM3_IDR_684_755",0.241482343283229
"Q9NZR1_IDR_76_182",0.511558843769831
"Q9NZR4_IDR_1_365",1
"Q9NZS2_IDR_43_108",1
"Q9NZT2_IDR_1_64",0.506347751120207
"Q9NZT2_IDR_290_677",0.493652248879793
"Q9NZU0_IDR_363_406",0.490995788202926
"Q9NZU0_IDR_499_549",0.509004211797074
"Q9NZU5_IDR_61_111",1
"Q9NZU7_IDR_1_200",1
"Q9NZV8_IDR_415_623",1
"Q9NZW4_IDR_18_1301",1
"Q9NZZ3_IDR_170_219",1
"Q9P013_IDR_1_183",1
"Q9P015_IDR_26_62",1
"Q9P016_IDR_1_51",1
"Q9P021_IDR_1_54",1
"Q9P031_IDR_1_196",1
"Q9P0M6_IDR_117_181",1
"Q9P0M9_IDR_1_49",1
"Q9P0N8_IDR_1_59",1
"Q9P0P8_IDR_86_126",1
"Q9P0T4_IDR_1_88",1
"Q9P0T7_IDR_112_154",1
"Q9P0U3_IDR_1_382",1
"Q9P0U4_IDR_75_371",1
"Q9P0V3_IDR_198_244",0.485681701720186
"Q9P0V3_IDR_21_54",0.514318298279814
"Q9P0V8_IDR_225_285",1
"Q9P0V9_IDR_1_35",0.463971909709862
"Q9P0V9_IDR_421_454",0.536028090290138
"Q9P0W2_IDR_140_182",0.517879974703695
"Q9P0W2_IDR_1_69",0.482120025296305
"Q9P0W8_IDR_1_414",0.432333786809772
"Q9P0W8_IDR_416_599",0.567666213190228
"Q9P0X4_IDR_1_47",0.262980636880429
"Q9P0X4_IDR_405_617",0.246256663953408
"Q9P0X4_IDR_867_1122",0.246006379333025
"Q9P1V8_IDR_1_539",1
"Q9P1W3_IDR_749_806",1
"Q9P1Y5_IDR_189_219",0.561025355350606
"Q9P1Y5_IDR_325_1105",0.438974644649394
"Q9P1Y6_IDR_1_104",0.537533245143036
"Q9P1Y6_IDR_231_1560",0.462466754856964
"Q9P1Z0_IDR_1_33",0.267138453528368
"Q9P1Z0_IDR_37_764",0.228920801522599
"Q9P1Z0_IDR_770_852",0.253026815944664
"Q9P1Z0_IDR_975_1013",0.250913929004369
"Q9P1Z2_IDR_499_571",0.504230827919702
"Q9P1Z2_IDR_581_617",0.495769172080298
"Q9P1Z3_IDR_1_44",0.517616610416627
"Q9P1Z3_IDR_550_774",0.482383389583373
"Q9P202_IDR_1_34",0.499678813882962
"Q9P202_IDR_502_808",0.500321186117038
"Q9P203_IDR_1032_1065",0.196784264914601
"Q9P203_IDR_1067_1132",0.248786352569158
"Q9P203_IDR_1_77",0.175448342631167
"Q9P203_IDR_715_977",0.19310060516405
"Q9P203_IDR_980_1024",0.185880434721024
"Q9P206_IDR_1_1035",1
"Q9P209_IDR_135_427",1
"Q9P212_IDR_1055_1199",0.212059712869283
"Q9P212_IDR_1544_1742",0.316251867376776
"Q9P212_IDR_1_70",0.242633283559487
"Q9P227_IDR_1100_1491",0.336180093997913
"Q9P241_IDR_1343_1426",0.267946138782525
"Q9P241_IDR_1_47",0.237102453387209
"Q9P241_IDR_467_553",0.253132360393368
"Q9P241_IDR_631_715",0.241819047436897
"Q9P242_IDR_1_653",1
"Q9P243_IDR_1_136",0.313849028701015
"Q9P243_IDR_141_197",0.329117387683257
"Q9P243_IDR_479_728",0.357033583615728
"Q9P244_IDR_562_759",1
"Q9P246_IDR_1_53",0.323626104098425
"Q9P246_IDR_262_320",0.359288942001001
"Q9P246_IDR_461_746",0.317084953900574
"Q9P258_IDR_1_79",1
"Q9P260_IDR_1168_1216",0.240371257178379
"Q9P260_IDR_134_184",0.253611717524753
"Q9P260_IDR_1_88",0.231972133938261
"Q9P260_IDR_385_483",0.274044891358607
"Q9P265_IDR_1_281",1
"Q9P266_IDR_1_1353",1
"Q9P267_IDR_84_1377",1
"Q9P270_IDR_1_574",1
"Q9P272_IDR_166_219",0.309991619039368
"Q9P272_IDR_278_312",0.352118064514036
"Q9P272_IDR_314_404",0.337890316446596
"Q9P2A4_IDR_129_296",1
"Q9P2B4_IDR_251_639",1
"Q9P2B7_IDR_1_377",0.517573903900273
"Q9P2B7_IDR_467_527",0.482426096099727
"Q9P2D0_IDR_940_1281",1
"Q9P2D1_IDR_1545_1598",0.258356641381845
"Q9P2D1_IDR_1826_1899",0.265636832453739
"Q9P2D1_IDR_1_828",0.213057040183775
"Q9P2D1_IDR_2134_2997",0.262949485980641
"Q9P2D3_IDR_1200_1239",0.524960558360344
"Q9P2D3_IDR_1549_1579",0.475039441639656
"Q9P2D6_IDR_417_673",0.511159258649242
"Q9P2D6_IDR_677_1187",0.488840741350758
"Q9P2D8_IDR_463_494",0.182335191177609
"Q9P2F6_IDR_1_72",0.311917303095677
"Q9P2F6_IDR_314_356",0.355500043948403
"Q9P2F6_IDR_563_1191",0.33258265295592
"Q9P2F8_IDR_1027_1665",0.233183762196804
"Q9P2F8_IDR_1_161",0.248282059666483
"Q9P2F8_IDR_263_316",0.237993577199768
"Q9P2F8_IDR_350_406",0.280540600936945
"Q9P2F9_IDR_1_133",1
"Q9P2G1_IDR_185_218",0.247592756984618
"Q9P2G1_IDR_290_322",0.242031693961246
"Q9P2G1_IDR_757_975",0.230214288167515
"Q9P2G1_IDR_980_1081",0.28016126088662
"Q9P2G3_IDR_69_118",1
"Q9P2G4_IDR_185_884",1
"Q9P2G9_IDR_1_40",1
"Q9P2H5_IDR_603_745",0.49624607832794
"Q9P2H5_IDR_964_1012",0.50375392167206
"Q9P2I0_IDR_403_453",0.516166021794191
"Q9P2I0_IDR_649_694",0.483833978205809
"Q9P2J2_IDR_762_1085",0.447427757643995
"Q9P2N6_IDR_476_904",1
"Q9P2N7_IDR_1_65",1
"Q9P2P1_IDR_226_333",0.337563734960148
"Q9P2P1_IDR_469_768",0.315121270319285
"Q9P2P1_IDR_948_1039",0.347314994720567
"Q9P2P5_IDR_1006_1076",0.331487278732114
"Q9P2P5_IDR_328_808",0.31620074242105
"Q9P2P5_IDR_839_1003",0.352311978846836
"Q9P2P6_IDR_3313_3617",0.199728445327859
"Q9P2P6_IDR_3765_3903",0.192749726930737
"Q9P2P6_IDR_3905_4230",0.197219271084361
"Q9P2P6_IDR_4379_4477",0.185689583415734
"Q9P2P6_IDR_587_3311",0.224612973241309
"Q9P2Q2_IDR_320_833",0.501754117300498
"Q9P2Q2_IDR_855_1011",0.498245882699502
"Q9P2R6_IDR_1_84",0.338079942144113
"Q9P2Z0_IDR_84_256",1
"Q9UBB5_IDR_1_179",0.490044303190599
"Q9UBB5_IDR_181_281",0.509955696809401
"Q9UBB6_IDR_1_32",1
"Q9UBB9_IDR_1_356",0.518311717358796
"Q9UBB9_IDR_728_767",0.481688282641204
"Q9UBC0_IDR_1_291",1
"Q9UBC2_IDR_211_265",0.481136806224794
"Q9UBC2_IDR_348_864",0.518863193775206
"Q9UBC3_IDR_26_219",0.488113435956202
"Q9UBC3_IDR_347_414",0.511886564043798
"Q9UBC9_IDR_1_169",1
"Q9UBD0_IDR_1_93",0.331965623082769
"Q9UBD0_IDR_211_309",0.340420478582035
"Q9UBD0_IDR_370_423",0.327613898335196
"Q9UBD5_IDR_507_544",1
"Q9UBD6_IDR_440_479",1
"Q9UBE8_IDR_1_132",1
"Q9UBF1_IDR_1_136",1
"Q9UBF8_IDR_1_32",0.236899521653089
"Q9UBL3_IDR_269_319",0.500295578681763
"Q9UBL9_IDR_382_471",1
"Q9UBM4_IDR_1_122",1
"Q9UBM7_IDR_1_34",1
"Q9UBM8_IDR_1_66",1
"Q9UBN1_IDR_216_304",1
"Q9UBN4_IDR_757_977",1
"Q9UBN7_IDR_1_81",0.491316269288785
"Q9UBN7_IDR_841_1097",0.508683730711215
"Q9UBP0_IDR_1_53",0.325221364488209
"Q9UBP0_IDR_198_315",0.337212987234156
"Q9UBP0_IDR_81_111",0.337565648277635
"Q9UBP4_IDR_1_128",1
"Q9UBP5_IDR_1_59",0.523695436817221
"Q9UBP5_IDR_166_324",0.476304563182779
"Q9UBP8_IDR_1_84",1
"Q9UBP9_IDR_157_263",1
"Q9UBQ6_IDR_2_60",1
"Q9UBR4_IDR_207_377",1
"Q9UBS0_IDR_10_43",0.525382572056227
"Q9UBU7_IDR_248_330",0.242657748777196
"Q9UBU7_IDR_332_609",0.301954545637569
"Q9UBU8_IDR_50_188",1
"Q9UBU9_IDR_1_115",1
"Q9UBV2_IDR_1_119",1
"Q9UBV7_IDR_1_82",1
"Q9UBV8_IDR_1_111",1
"Q9UBW5_IDR_250_565",1
"Q9UBW7_IDR_1_326",0.291814308715225
"Q9UBW7_IDR_766_798",0.314335603943719
"Q9UBW7_IDR_802_1066",0.393850087341056
"Q9UBW8_IDR_215_275",1
"Q9UBX0_IDR_29_109",1
"Q9UBX2_IDR_115_364",0.47662660140177
"Q9UBX2_IDR_71_112",0.52337339859823
"Q9UBX7_IDR_1_43",1
"Q9UBY0_IDR_1_64",0.497681124595386
"Q9UBY0_IDR_612_812",0.502318875404614
"Q9UBY5_IDR_314_353",1
"Q9UBZ4_IDR_342_450",1
"Q9UEE5_IDR_1_41",0.459381201415471
"Q9UEE5_IDR_325_369",0.540618798584529
"Q9UEE9_IDR_1_162",0.529134001993029
"Q9UEE9_IDR_184_240",0.470865998006971
"Q9UEG4_IDR_1_147",1
"Q9UER7_IDR_140_182",0.335912542920062
"Q9UER7_IDR_14_60",0.337620123232588
"Q9UER7_IDR_386_716",0.32646733384735
"Q9UET6_IDR_283_329",1
"Q9UEW3_IDR_1_424",1
"Q9UEW8_IDR_1_52",0.42999471323118
"Q9UEW8_IDR_385_467",0.57000528676882
"Q9UEY8_IDR_380_706",1
"Q9UF02_IDR_208_275",1
"Q9UF12_IDR_1_94",1
"Q9UF47_IDR_136_199",1
"Q9UF56_IDR_1_49",0.511925562356418
"Q9UF56_IDR_68_317",0.488074437643582
"Q9UFB7_IDR_112_165",0.370840314684444
"Q9UFB7_IDR_169_427",0.323459439466242
"Q9UGJ0_IDR_1_256",1
"Q9UGJ1_IDR_209_247",1
"Q9UGK3_IDR_260_403",1
"Q9UGL1_IDR_1101_1132",0.242469492043702
"Q9UGL1_IDR_1282_1323",0.250382749800664
"Q9UGL1_IDR_1374_1486",0.23753965441598
"Q9UGL1_IDR_190_306",0.269608103739653
"Q9UGL9_IDR_1_99",1
"Q9UGM1_IDR_356_420",1
"Q9UGM5_IDR_1_32",0.461167872705565
"Q9UGM5_IDR_263_341",0.538832127294435
"Q9UGN4_IDR_128_251",1
"Q9UGN5_IDR_1_80",1
"Q9UGP4_IDR_1_444",1
"Q9UGP5_IDR_1_35",0.481228437186595
"Q9UGP5_IDR_140_234",0.518771562813405
"Q9UGP8_IDR_485_622",0.500475735736871
"Q9UGP8_IDR_723_760",0.499524264263129
"Q9UGQ3_IDR_1_33",1
"Q9UGR2_IDR_167_261",0.495473107727747
"Q9UHF7_IDR_638_1210",0.243503911128528
"Q9UHG0_IDR_226_476",1
"Q9UHG2_IDR_152_187",0.519157041573987
"Q9UHG2_IDR_25_69",0.480842958426013
"Q9UHH9_IDR_164_195",0.484258950076091
"Q9UHH9_IDR_339_372",0.515741049923909
"Q9UHI5_IDR_1_33",0.467787794605005
"Q9UHI5_IDR_498_535",0.532212205394995
"Q9UHI6_IDR_1_51",0.315329674732584
"Q9UHI6_IDR_456_570",0.341355272055598
"Q9UHI6_IDR_620_768",0.343315053211818
"Q9UHI8_IDR_1_56",0.494826661897094
"Q9UHI8_IDR_165_250",0.505173338102906
"Q9UHJ3_IDR_456_493",0.491411034729388
"Q9UHJ3_IDR_625_786",0.508588965270612
"Q9UHK0_IDR_1_214",0.505721336921294
"Q9UHK0_IDR_245_451",0.494278663078706
"Q9UHL0_IDR_1_67",1
"Q9UHL9_IDR_205_323",0.263494955145031
"Q9UHV2_IDR_83_168",0.497659231646389
"Q9UHV7_IDR_1475_1631",0.202840213502628
"Q9UHV7_IDR_2019_2053",0.237283226719181
"Q9UHV7_IDR_288_825",0.339084842859094
"Q9UHV7_IDR_942_1062",0.220791716919096
"Q9UHW9_IDR_1004_1084",0.494895338125274
"Q9UHW9_IDR_18_189",0.505104661874726
"Q9UHX1_IDR_1_59",0.487568565903507
"Q9UHX1_IDR_382_452",0.512431434096493
"Q9UHY1_IDR_1_54",1
"Q9UHY8_IDR_1_51",0.319010390447617
"Q9UHY8_IDR_171_204",0.349424231994452
"Q9UHY8_IDR_265_297",0.331565377557931
"Q9UI08_IDR_115_376",1
"Q9UI10_IDR_1_175",1
"Q9UI17_IDR_1_44",1
"Q9UI32_IDR_1_68",1
"Q9UI33_IDR_30_60",0.172067032297306
"Q9UI33_IDR_431_525",0.16574435057126
"Q9UI33_IDR_862_900",0.195535489141204
"Q9UIF8_IDR_1839_1882",0.155607525249574
"Q9UIF8_IDR_1983_2062",0.13779741179111
"Q9UIF9_IDR_1013_1084",0.174342452794417
"Q9UIF9_IDR_1145_1418",0.159335769303042
"Q9UIF9_IDR_1543_1589",0.185777954131189
"Q9UIF9_IDR_1_543",0.16242703697087
"Q9UIF9_IDR_1729_1796",0.159723369875916
"Q9UIF9_IDR_651_811",0.158393416924566
"Q9UIG0_IDR_1234_1341",0.18010467750904
"Q9UIG0_IDR_1450_1483",0.165965035103685
"Q9UIG0_IDR_145_209",0.171569688531306
"Q9UIG0_IDR_294_515",0.150857844478467
"Q9UIG0_IDR_787_869",0.158771708089327
"Q9UIG0_IDR_935_976",0.172731046288176
"Q9UIG4_IDR_18_136",1
"Q9UIG8_IDR_1_32",0.261007954145583
"Q9UIG8_IDR_291_327",0.339135856720864
"Q9UIG8_IDR_653_710",0.399856189133553
"Q9UIH9_IDR_1_315",1
"Q9UJ14_IDR_1_102",1
"Q9UJ37_IDR_1_45",1
"Q9UJ41_IDR_45_136",1
"Q9UJ55_IDR_1_1016",1
"Q9UJ71_IDR_28_64",1
"Q9UJ78_IDR_1_237",0.492373351775905
"Q9UJ78_IDR_473_510",0.507626648224095
"Q9UJ90_IDR_23_142",1
"Q9UJ96_IDR_422_466",1
"Q9UJ98_IDR_1059_1225",0.514551113038043
"Q9UJ98_IDR_1_96",0.485448886961957
"Q9UJ99_IDR_1_58",0.463739082495061
"Q9UJ99_IDR_671_737",0.536260917504939
"Q9UJA2_IDR_1_101",1
"Q9UJA3_IDR_1_68",1
"Q9UJA5_IDR_269_348",0.551446847502727
"Q9UJA5_IDR_464_497",0.448553152497273
"Q9UJC3_IDR_194_254",0.236865114228562
"Q9UJC3_IDR_384_492",0.329862411728639
"Q9UJC3_IDR_508_555",0.231007364923396
"Q9UJC3_IDR_642_728",0.202265109119403
"Q9UJD0_IDR_1_117",1
"Q9UJF2_IDR_1_95",0.537010303649686
"Q9UJU2_IDR_1_116",0.328622980379196
"Q9UJU2_IDR_118_300",0.317177426546914
"Q9UJU2_IDR_368_399",0.35419959307389
"Q9UJU3_IDR_48_157",1
"Q9UJU5_IDR_1_139",0.366861743324398
"Q9UJU5_IDR_227_275",0.333998333232549
"Q9UJU5_IDR_283_478",0.299139923443052
"Q9UJU6_IDR_143_357",1
"Q9UJV8_IDR_132_166",0.521351850765773
"Q9UJV8_IDR_1_56",0.478648149234227
"Q9UJV9_IDR_1_104",1
"Q9UJW3_IDR_1_34",1
"Q9UJW9_IDR_70_179",1
"Q9UJX2_IDR_557_597",1
"Q9UJX4_IDR_167_204",1
"Q9UJX5_IDR_750_808",1
"Q9UJY4_IDR_324_472",1
"Q9UJY5_IDR_301_496",1
"Q9UJZ1_IDR_322_356",1
"Q9UK00_IDR_1_147",1
"Q9UK05_IDR_1_51",0.502667561442356
"Q9UK39_IDR_1_85",1
"Q9UK55_IDR_1_69",1
"Q9UK58_IDR_1_37",0.503978321697341
"Q9UK58_IDR_307_526",0.496021678302659
"Q9UK59_IDR_385_544",1
"Q9UK61_IDR_1094_1202",0.212191559694368
"Q9UK61_IDR_1474_1670",0.23735960561767
"Q9UK61_IDR_1_98",0.188472080526806
"Q9UK61_IDR_628_1016",0.361976754161155
"Q9UK76_IDR_1_154",1
"Q9UK80_IDR_1_203",1
"Q9UK85_IDR_1_112",0.472711308078857
"Q9UK85_IDR_126_159",0.527288691921143
"Q9UK97_IDR_1_102",0.445675940617329
"Q9UK97_IDR_123_160",0.55432405938267
"Q9UK99_IDR_413_471",1
"Q9UKA4_IDR_1271_1348",0.131830941631979
"Q9UKA4_IDR_1356_1455",0.137189594162922
"Q9UKA4_IDR_1565_1806",0.145226448911132
"Q9UKA4_IDR_161_319",0.132141161115296
"Q9UKA4_IDR_343_399",0.150261533709482
"Q9UKA4_IDR_509_542",0.136673857160632
"Q9UKA4_IDR_710_1267",0.166676463308556
"Q9UKA8_IDR_1_39",0.508008235861935
"Q9UKA8_IDR_204_241",0.491991764138065
"Q9UKA9_IDR_1_54",1
"Q9UKB1_IDR_1_67",1
"Q9UKB3_IDR_108_171",1
"Q9UKB5_IDR_186_333",0.520147326703719
