"","GO0006281_DNA_repair"
"Q96BN8_IDR_1_77",1
"Q96BP2_IDR_1_40",1
"Q96BP3_IDR_1_63",1
"Q96BQ1_IDR_1_54",1
"Q96BR1_IDR_115_154",1
"Q96BR6_IDR_134_197",0.517998337898788
"Q96BR6_IDR_1_84",0.482001662101212
"Q96BT1_IDR_1_129",1
"Q96C03_IDR_1_120",1
"Q96C12_IDR_424_516",0.506663118024866
"Q96C12_IDR_79_120",0.493336881975134
"Q96C19_IDR_1_82",1
"Q96C24_IDR_31_340",1
"Q96C28_IDR_61_147",1
"Q96C34_IDR_136_174",0.253728060827272
"Q96C34_IDR_1_42",0.243620729327254
"Q96C34_IDR_289_335",0.242825405931448
"Q96C34_IDR_44_86",0.259825803914026
"Q96C36_IDR_274_320",1
"Q96C45_IDR_285_409",1
"Q96C55_IDR_1_264",1
"Q96C57_IDR_130_262",0.619383206941143
"Q96C57_IDR_1_75",0.380616793058857
"Q96C86_IDR_1_38",1
"Q96C90_IDR_1_55",1
"Q96C92_IDR_1_316",0.518660191721142
"Q96C92_IDR_350_381",0.481339808278858
"Q96CA5_IDR_174_224",1
"Q96CP6_IDR_218_365",0.326674968945178
"Q96CP6_IDR_538_631",0.354550784680884
"Q96CS3_IDR_307_358",1
"Q96CS4_IDR_82_175",1
"Q96CT2_IDR_1_300",1
"Q96CT7_IDR_1_164",1
"Q96CV9_IDR_1_310",0.516131204754255
"Q96CV9_IDR_505_547",0.483868795245745
"Q96CW5_IDR_105_241",1
"Q96CW6_IDR_145_192",0.324016859879851
"Q96CW6_IDR_226_286",0.341237163970449
"Q96CW6_IDR_79_133",0.3347459761497
"Q96CX2_IDR_131_204",1
"Q96CX6_IDR_336_371",1
"Q96D03_IDR_1_45",1
"Q96D05_IDR_1_62",1
"Q96D09_IDR_1_581",1
"Q96D15_IDR_1_51",1
"Q96D31_IDR_1_57",0.336654799379126
"Q96D31_IDR_202_249",0.332771657838126
"Q96DN6_IDR_120_1003",1
"Q96DR7_IDR_1_413",1
"Q96DT5_IDR_1_53",1
"Q96DT7_IDR_1_230",0.24819565232373
"Q96DT7_IDR_278_342",0.240729732498018
"Q96DT7_IDR_466_696",0.262490542374555
"Q96DT7_IDR_808_871",0.248584072803697
"Q96DU7_IDR_1_331",0.513574012897206
"Q96DU7_IDR_333_385",0.486425987102794
"Q96DW6_IDR_1_64",1
"Q96DX4_IDR_49_100",1
"Q96DX7_IDR_308_344",0.493315089562508
"Q96DX7_IDR_52_175",0.506684910437492
"Q96DX8_IDR_130_160",0.504783275375213
"Q96DX8_IDR_163_246",0.495216724624788
"Q96DY2_IDR_1_41",1
"Q96DY7_IDR_526_597",0.389373897265398
"Q96DY7_IDR_681_827",0.610626102734602
"Q96DZ5_IDR_1_40",0.258558895050401
"Q96EF0_IDR_540_704",1
"Q96EF9_IDR_150_222",1
"Q96EG1_IDR_1_32",1
"Q96EG3_IDR_1_390",1
"Q96EH3_IDR_1_89",1
"Q96EI5_IDR_1_215",1
"Q96EK2_IDR_1_378",0.574271500073898
"Q96EK2_IDR_494_531",0.425728499926102
"Q96EK4_IDR_84_314",1
"Q96EK7_IDR_317_567",0.534097795192912
"Q96EK7_IDR_857_910",0.465902204807088
"Q96EK9_IDR_117_199",1
"Q96EP0_IDR_175_489",1
"Q96EP1_IDR_126_296",0.638829459576972
"Q96EP1_IDR_383_453",0.361170540423028
"Q96EP5_IDR_373_407",1
"Q96EP9_IDR_16_84",0.488540339775785
"Q96EP9_IDR_391_437",0.511459660224215
"Q96EQ0_IDR_235_304",1
"Q96ER9_IDR_275_310",1
"Q96F46_IDR_1_35",0.486591057204338
"Q96F46_IDR_721_795",0.513408942795662
"Q96F63_IDR_1_61",0.498276643024844
"Q96F63_IDR_194_274",0.501723356975156
"Q96F81_IDR_1135_1474",0.523113747494366
"Q96F81_IDR_1_210",0.476886252505634
"Q96F83_IDR_1_142",1
"Q96F86_IDR_70_256",1
"Q96FA7_IDR_114_188",1
"Q96FC9_IDR_155_223",0.330251533494559
"Q96FC9_IDR_520_558",0.344267892661464
"Q96FC9_IDR_78_113",0.325480573843977
"Q96FE5_IDR_1_34",1
"Q96FE7_IDR_115_147",1
"Q96FF7_IDR_1_36",0.508025685264332
"Q96FF7_IDR_39_194",0.491974314735668
"Q96FF9_IDR_1_226",1
"Q96FG2_IDR_1_35",1
"Q96FI4_IDR_286_390",1
"Q96FJ0_IDR_162_258",1
"Q96GR2_IDR_1_71",1
"Q96GS4_IDR_1_205",0.502219688678256
"Q96GS4_IDR_214_251",0.497780311321744
"Q96GT9_IDR_1_111",1
"Q96GU1_IDR_1_130",1
"Q96GV9_IDR_1_35",0.500613714791029
"Q96GV9_IDR_78_148",0.499386285208971
"Q96GW7_IDR_358_638",0.508334906628179
"Q96GW7_IDR_876_911",0.491665093371821
"Q96GW9_IDR_1_40",1
"Q96HH9_IDR_219_328",0.511138499023855
"Q96HI0_IDR_1_184",0.31234525009383
"Q96HI0_IDR_189_240",0.363730897130145
"Q96HI0_IDR_249_495",0.323923852776025
"Q96HJ3_IDR_1_140",0.493251385323249
"Q96HJ3_IDR_329_373",0.506748614676751
"Q96HJ5_IDR_1_39",1
"Q96HL8_IDR_216_283",1
"Q96HM7_IDR_261_323",0.500696685706318
"Q96HM7_IDR_387_432",0.499303314293682
"Q96I76_IDR_225_320",0.51736152270493
"Q96I82_IDR_1_33",1
"Q96I99_IDR_1_34",1
"Q96IC2_IDR_1_48",1
"Q96IF1_IDR_1_331",1
"Q96II8_IDR_1_44",0.316101852356549
"Q96II8_IDR_281_312",0.328888368037584
"Q96II8_IDR_314_654",0.355009779605867
"Q96IK1_IDR_1_43",1
"Q96IK5_IDR_1_89",1
"Q96IL0_IDR_1_59",1
"Q96IM9_IDR_50_177",1
"Q96IP4_IDR_25_59",1
"Q96IQ7_IDR_269_327",1
"Q96IQ9_IDR_1_106",0.564263997342769
"Q96J88_IDR_1_315",1
"Q96J92_IDR_1_164",0.516657534335826
"Q96J92_IDR_521_1243",0.483342465664174
"Q96J94_IDR_1_107",1
"Q96JA1_IDR_1_36",0.307950435444504
"Q96JA1_IDR_821_928",0.345286896942014
"Q96JA1_IDR_936_1093",0.346762667613482
"Q96JA3_IDR_177_300",1
"Q96JA4_IDR_213_679",1
"Q96JB1_IDR_788_824",0.515436694478494
"Q96JB1_IDR_932_962",0.484563305521506
"Q96JB2_IDR_498_544",0.505094665137309
"Q96JB2_IDR_61_100",0.494905334862691
"Q96JB3_IDR_143_429",1
"Q96JK4_IDR_608_671",1
"Q96JK9_IDR_1_1090",1
"Q96JL9_IDR_42_311",1
"Q96JM2_IDR_1135_1264",0.227769656743276
"Q96JM2_IDR_165_1113",0.289569357735461
"Q96JM2_IDR_2138_2186",0.240254258843007
"Q96JM2_IDR_28_163",0.242406726678255
"Q96JM3_IDR_1_63",0.462770550427917
"Q96JM3_IDR_82_691",0.537229449572083
"Q96JM4_IDR_1_200",0.146062173556474
"Q96JM4_IDR_1223_1332",0.140804742695593
"Q96JM4_IDR_1353_1391",0.146942833647458
"Q96JM4_IDR_318_732",0.143729485800894
"Q96JQ2_IDR_294_1002",0.568662105442216
"Q96JQ5_IDR_1_48",1
"Q96JS3_IDR_145_386",1
"Q96JW4_IDR_1_168",1
"Q96JY0_IDR_328_434",0.49407294956436
"Q96JY0_IDR_64_106",0.50592705043564
"Q96JY6_IDR_86_281",1
"Q96JZ2_IDR_143_334",1
"Q96K17_IDR_122_158",0.50440976282595
"Q96K17_IDR_1_34",0.49559023717405
"Q96K21_IDR_131_415",0.521078403765965
"Q96K21_IDR_1_89",0.478921596234035
"Q96K30_IDR_1_269",1
"Q96K31_IDR_182_254",1
"Q96K37_IDR_338_410",1
"Q96K49_IDR_466_511",0.508735934925022
"Q96K49_IDR_523_555",0.491264065074978
"Q96K62_IDR_127_398",1
"Q96K75_IDR_54_203",1
"Q96K76_IDR_1_38",0.324355171487411
"Q96KM6_IDR_1_723",0.433507590821362
"Q96KM6_IDR_813_892",0.566492409178638
"Q96KN1_IDR_275_310",0.490162329949554
"Q96KN1_IDR_43_75",0.509837670050446
"Q96KN3_IDR_166_217",0.23431274025523
"Q96KN3_IDR_1_70",0.240340625984938
"Q96KN3_IDR_226_334",0.238462473300104
"Q96KN3_IDR_340_472",0.286884160459728
"Q96KN4_IDR_45_79",1
"Q96KN7_IDR_1_267",0.248027844277055
"Q96KN7_IDR_451_528",0.250948732852568
"Q96KN7_IDR_584_616",0.252054119684964
"Q96KN7_IDR_937_1114",0.248969303185413
"Q96KN8_IDR_1_126",1
"Q96KN9_IDR_227_370",1
"Q96KP1_IDR_398_439",1
"Q96KP6_IDR_1_200",0.488751025028514
"Q96KP6_IDR_227_325",0.511248974971486
"Q96KQ4_IDR_230_267",0.314483804841554
"Q96KQ4_IDR_86_123",0.323724594592874
"Q96L73_IDR_1_315",0.213069771403474
"Q96L73_IDR_2207_2636",0.202945237651652
"Q96L73_IDR_2653_2696",0.216878879980785
"Q96L73_IDR_435_1542",0.367106110964089
"Q96L92_IDR_1_38",1
"Q96L93_IDR_1021_1178",0.509956216744715
"Q96L93_IDR_593_628",0.490043783255285
"Q96LA6_IDR_333_363",1
"Q96LA8_IDR_1_41",1
"Q96LB3_IDR_1_98",1
"Q96LC7_IDR_573_661",1
"Q96LC9_IDR_101_137",0.492798141659095
"Q96LC9_IDR_1_97",0.507201858340905
"Q96LD4_IDR_83_114",1
"Q96LI6_IDR_1_73",0.523365137141468
"Q96LI6_IDR_194_327",0.476634862858532
"Q96LI9_IDR_1_36",0.508993293484297
"Q96LI9_IDR_260_332",0.491006706515703
"Q96LJ8_IDR_1_195",1
"Q96LK8_IDR_1_309",1
"Q96LW4_IDR_476_546",1
"Q96LW9_IDR_122_238",1
"Q96LX7_IDR_1_142",0.256229193670836
"Q96LX7_IDR_144_190",0.251068890593498
"Q96LX7_IDR_192_378",0.238227978423529
"Q96LX7_IDR_572_622",0.254473937312137
"Q96LX8_IDR_56_164",1
"Q96LY2_IDR_1_268",0.487707715533323
"Q96LY2_IDR_302_350",0.512292284466677
"Q96LZ2_IDR_1_106",1
"Q96LZ7_IDR_111_173",1
"Q96M02_IDR_1_129",0.326395172118118
"Q96M02_IDR_299_402",0.317764983644118
"Q96M02_IDR_411_651",0.355839844237764
"Q96M11_IDR_1_191",1
"Q96M20_IDR_354_393",1
"Q96M27_IDR_1_210",1
"Q96M29_IDR_1_35",1
"Q96M34_IDR_1_486",1
"Q96M43_IDR_1_638",1
"Q96MC2_IDR_1_94",0.485084099452433
"Q96MC2_IDR_559_616",0.514915900547567
"Q96MC4_IDR_14_593",1
"Q96MC5_IDR_1_48",1
"Q96MC6_IDR_1_34",0.502748746247996
"Q96MC6_IDR_450_490",0.497251253752004
"Q96MD7_IDR_1_35",1
"Q96ME7_IDR_1_196",0.26319489237386
"Q96ME7_IDR_202_271",0.219478453802105
"Q96ME7_IDR_291_377",0.27001767344291
"Q96ME7_IDR_471_567",0.247308980381125
"Q96MF2_IDR_122_245",0.485619503349842
"Q96MF2_IDR_1_97",0.514380496650158
"Q96MF6_IDR_1_45",1
"Q96MG2_IDR_1_331",1
"Q96MG7_IDR_1_81",1
"Q96MH2_IDR_1_105",0.630088197857782
"Q96MH2_IDR_150_184",0.369911802142218
"Q96MI9_IDR_290_488",1
"Q96MK2_IDR_23_65",0.497605775462776
"Q96MT7_IDR_1058_1115",0.228180012672699
"Q96MT7_IDR_1283_1345",0.175405170127458
"Q96MT7_IDR_1494_1538",0.192166972418659
"Q96MT8_IDR_102_144",0.253549626371003
"Q96MT8_IDR_173_224",0.24862215592853
"Q96MT8_IDR_286_367",0.25252690820824
"Q96MT8_IDR_475_660",0.245301309492227
"Q96MU6_IDR_1_188",1
"Q96MU7_IDR_1_347",0.503257931136214
"Q96MU7_IDR_508_727",0.496742068863786
"Q96N77_IDR_119_262",0.501307109374625
"Q96N87_IDR_595_628",1
"Q96N95_IDR_135_247",0.504754197153147
"Q96N95_IDR_1_46",0.495245802846853
"Q96N96_IDR_1_134",0.510696146046586
"Q96N96_IDR_576_652",0.489303853953414
"Q96NA2_IDR_349_401",0.445762207837959
"Q96NA2_IDR_93_347",0.554237792162041
"Q96NA8_IDR_1_40",0.231585167384664
"Q96NA8_IDR_47_133",0.294583749452087
"Q96NR3_IDR_852_888",1
"Q96NS5_IDR_11_54",1
"Q96NT0_IDR_89_121",1
"Q96NT1_IDR_127_182",0.501639489571139
"Q96NT1_IDR_1_65",0.498360510428861
"Q96NU0_IDR_1199_1235",1
"Q96NU1_IDR_1_508",0.486420755047448
"Q96NU1_IDR_623_677",0.513579244952552
"Q96NW4_IDR_622_665",0.500059287099549
"Q96NW4_IDR_962_1050",0.499940712900451
"Q96P48_IDR_52_324",1
"Q96P50_IDR_369_401",0.460648951357992
"Q96P50_IDR_519_658",0.539351048642008
"Q96P56_IDR_357_466",1
"Q96P64_IDR_146_254",0.513893855618917
"Q96P64_IDR_323_384",0.486106144381084
"Q96P65_IDR_354_431",1
"Q96P66_IDR_227_395",0.512881542100501
"Q96P66_IDR_477_508",0.487118457899499
"Q96P69_IDR_315_363",1
"Q96P70_IDR_931_997",1
"Q96P71_IDR_1_35",0.320434289107552
"Q96P71_IDR_160_224",0.33102173230994
"Q96P71_IDR_234_281",0.348543978582509
"Q96PC2_IDR_85_151",1
"Q96PC5_IDR_1042_1078",0.197317499172927
"Q96PC5_IDR_1083_1412",0.194443533384265
"Q96PC5_IDR_1_56",0.190161516192113
"Q96PC5_IDR_888_937",0.198500952750055
"Q96PC5_IDR_92_600",0.219576498500639
"Q96PI1_IDR_1_79",1
"Q96PK6_IDR_148_669",1
"Q96PM9_IDR_1_82",0.320990081977884
"Q96PM9_IDR_272_315",0.333873548131928
"Q96PM9_IDR_84_260",0.345136369890188
"Q96PP4_IDR_134_173",0.539764264491162
"Q96PP4_IDR_182_232",0.460235735508838
"Q96PQ0_IDR_1108_1141",0.519093794443689
"Q96PQ0_IDR_1_131",0.480906205556311
"Q96PQ1_IDR_506_560",1
"Q96PQ6_IDR_107_220",0.499583430215304
"Q96PQ6_IDR_1_53",0.500416569784696
"Q96PR1_IDR_40_94",0.468656220819022
"Q96PR1_IDR_486_638",0.531343779180978
"Q96PS8_IDR_270_301",1
"Q96PU4_IDR_156_202",0.314139211952376
"Q96PU4_IDR_624_687",0.370952272298346
"Q96PU4_IDR_77_117",0.314908515749279
"Q96PU5_IDR_155_208",0.341584660424352
"Q96PY6_IDR_1066_1178",0.513407101098829
"Q96PZ0_IDR_1_101",1
"Q96PZ2_IDR_1_73",1
"Q96Q04_IDR_415_523",0.479666851416184
"Q96Q04_IDR_545_1460",0.520333148583816
"Q96Q05_IDR_267_297",1
"Q96Q07_IDR_559_612",1
"Q96Q15_IDR_1_143",0.324505879021806
"Q96Q15_IDR_1870_1920",0.337942476873667
"Q96Q15_IDR_3520_3604",0.337551644104527
"Q96Q35_IDR_18_80",0.485567163098774
"Q96Q35_IDR_399_445",0.514432836901226
"Q96Q40_IDR_1_89",1
"Q96Q42_IDR_265_489",1
"Q96Q45_IDR_1_173",1
"Q96Q83_IDR_1_48",1
"Q96Q89_IDR_1376_1820",0.319489816045189
"Q96Q89_IDR_222_262",0.204544845252707
"Q96QE4_IDR_1_947",1
"Q96Q89_IDR_482_580",0.228808514068738
"Q96Q89_IDR_593_1061",0.247156824633366
"Q96QE3_IDR_1196_1297",0.0872057718402593
"Q96QE3_IDR_1524_1636",0.167955610232866
"Q96QF0_IDR_1_314",1
"Q96QF7_IDR_53_494",1
"Q96QH2_IDR_1_575",1
"Q96QI5_IDR_1_85",1
"Q96QK8_IDR_34_99",1
"Q96QP1_IDR_496_960",1
"Q96QR8_IDR_1_31",1
"Q96QS1_IDR_239_320",1
"Q96QS3_IDR_1_340",0.633314375264889
"Q96QS3_IDR_450_560",0.366685624735111
"Q96QS6_IDR_1_45",0.500582355682094
"Q96QS6_IDR_338_385",0.499417644317906
"Q96QT4_IDR_1257_1544",0.321923872620988
"Q96QT4_IDR_543_614",0.346018784997074
"Q96QT4_IDR_782_836",0.332057342381937
"Q96QT6_IDR_1_69",0.247607917001446
"Q96QT6_IDR_72_268",0.239848231612281
"Q96RJ3_IDR_1_31",0.514288260375347
"Q96RJ3_IDR_35_164",0.485711739624653
"Q96RJ6_IDR_1_104",1
"Q96RK0_IDR_47_1608",1
"Q96RK1_IDR_1_134",1
"Q96RL1_IDR_1_719",1
"Q96RL6_IDR_586_638",1
"Q96RL7_IDR_1343_1378",0.324496543155505
"Q96RL7_IDR_1672_1713",0.322170121584229
"Q96RL7_IDR_799_873",0.353333335260266
"Q96RU7_IDR_321_358",0.416543909428316
"Q96RU8_IDR_1_87",1
"Q96RV3_IDR_2043_2239",0.335848039276355
"Q96RV3_IDR_888_967",0.304789968129216
"Q96RV3_IDR_92_866",0.359361992594429
"Q96RW7_IDR_1_32",1
"Q96RY5_IDR_1_160",0.5778275691105
"Q96RY5_IDR_429_1214",0.4221724308895
"Q96S06_IDR_1_41",1
"Q96S15_IDR_361_394",0.487096167453708
"Q96SE7_IDR_61_206",1
"Q96SF2_IDR_526_557",1
"Q96SF7_IDR_1_106",0.552230820463243
"Q96SF7_IDR_289_602",0.447769179536757
"Q96SI1_IDR_1_46",1
"Q96SI9_IDR_344_386",0.49506889175209
"Q96SI9_IDR_458_504",0.50493110824791
"Q96SK2_IDR_106_246",0.494814298073034
"Q96SK2_IDR_277_311",0.505185701926966
"Q96SK3_IDR_1_113",1
"Q96SW2_IDR_1_44",1
"Q96SU4_IDR_183_371",1
"Q96SZ4_IDR_69_293",1
"Q96SZ5_IDR_1_44",1
"Q96SZ6_IDR_1_53",1
"Q96T17_IDR_1_731",1
"Q96T21_IDR_1_627",0.584235029222442
"Q96T21_IDR_785_815",0.415764970777558
"Q96T23_IDR_208_1425",1
"Q96T37_IDR_25_166",0.356509641607552
"Q96T37_IDR_256_369",0.241968263550107
"Q96T37_IDR_548_775",0.401522094842341
"Q96T49_IDR_318_534",1
"Q96T51_IDR_1_106",0.499024387323372
"Q96T51_IDR_605_635",0.500975612676628
"Q96T54_IDR_278_332",1
"Q96T55_IDR_269_309",1
"Q96T58_IDR_603_3493",0.712066810505101
"Q96T58_IDR_88_331",0.287933189494899
"Q96T59_IDR_1_157",1
"Q99250_IDR_1033_1096",0.245257278750509
"Q99250_IDR_1926_2005",0.246162702352357
"Q99250_IDR_653_695",0.25322926790516
"Q99259_IDR_1_92",1
"Q99442_IDR_101_167",0.484098808053945
"Q99442_IDR_288_399",0.515901191946055
"Q99453_IDR_1_141",0.50258145782995
"Q99453_IDR_149_314",0.49741854217005
"Q99456_IDR_15_94",0.412974285357434
"Q99456_IDR_437_472",0.587025714642566
"Q99457_IDR_157_307",0.505802882887148
"Q99457_IDR_1_93",0.494197117112852
"Q99459_IDR_109_476",1
"Q99460_IDR_272_317",0.490692111986432
"Q99460_IDR_837_875",0.509307888013568
"Q99466_IDR_1489_1547",0.335970696639079
"Q99466_IDR_1825_1941",0.33213376834036
"Q99466_IDR_1958_2003",0.331895535020561
"Q99469_IDR_1_283",1
"Q99558_IDR_277_342",0.191652631275218
"Q99558_IDR_658_779",0.183712417520973
"Q99558_IDR_788_826",0.186343485142673
"Q99558_IDR_87_209",0.258739502508977
"Q99569_IDR_1016_1129",0.326665980649955
"Q99569_IDR_1_521",0.301528132497499
"Q99569_IDR_761_807",0.371805886852546
"Q99570_IDR_783_818",0.511100115838905
"Q99570_IDR_835_935",0.488899884161095
"Q99572_IDR_418_470",1
"Q99575_IDR_126_199",0.202384673273325
"Q99575_IDR_1_95",0.188815687979131
"Q99575_IDR_362_394",0.242052692510738
"Q99575_IDR_721_799",0.168627488493223
"Q99575_IDR_897_942",0.198119457743583
"Q99578_IDR_186_217",1
"Q99581_IDR_136_238",1
"Q99583_IDR_17_552",1
"Q99590_IDR_103_1377",0.751409589822984
"Q99590_IDR_1_36",0.248590410177016
"Q99626_IDR_1_313",1
"Q99633_IDR_1_85",0.584408650041626
"Q99633_IDR_92_181",0.415591349958374
"Q99638_IDR_267_359",1
"Q99640_IDR_1_96",0.528897356044844
"Q99640_IDR_396_479",0.471102643955156
"Q99645_IDR_35_100",1
"Q99650_IDR_813_908",0.513459086331946
"Q99650_IDR_921_967",0.486540913668054
"Q99661_IDR_590_638",0.482214500378835
"Q99661_IDR_75_224",0.517785499621165
"Q99665_IDR_673_706",0.501834911151782
"Q99665_IDR_712_825",0.498165088848218
"Q99675_IDR_233_270",1
"Q99676_IDR_81_223",1
"Q99677_IDR_327_370",1
"Q99698_IDR_1174_1257",0.167525963423479
"Q99698_IDR_1487_1517",0.214506258280153
"Q99698_IDR_2075_2224",0.150956798210452
"Q99700_IDR_1_256",0.517944392727416
"Q99700_IDR_450_1313",0.482055607272584
"Q99704_IDR_254_448",1
"Q99708_IDR_1_819",0.533078387626629
"Q99708_IDR_822_897",0.466921612373371
"Q99715_IDR_2716_3063",1
"Q99717_IDR_226_259",1
"Q99719_IDR_318_369",1
"Q99726_IDR_1_68",1
"Q99728_IDR_118_426",1
"Q99732_IDR_1_53",1
"Q99733_IDR_118_155",0.49631119993223
"Q99733_IDR_341_375",0.50368880006777
"Q99741_IDR_1_152",1
"Q99742_IDR_200_240",0.432660206056502
"Q99742_IDR_409_521",0.567339793943498
"Q99747_IDR_277_310",1
"Q99935_IDR_1_212",1
"Q99941_IDR_1_498",0.319448731303156
"Q99941_IDR_522_566",0.343451914394239
"Q99941_IDR_668_703",0.337099354302605
"Q99942_IDR_143_180",1
"Q99944_IDR_1_32",1
"Q99946_IDR_1_160",0.506694351170239
"Q99946_IDR_178_208",0.493305648829761
"Q99952_IDR_304_437",1
"Q99956_IDR_142_199",0.495917551934971
"Q99956_IDR_347_384",0.504082448065029
"Q99958_IDR_159_424",0.494324368498572
"Q99958_IDR_34_69",0.505675631501428
"Q99959_IDR_1_348",1
"Q99961_IDR_248_306",1
"Q99962_IDR_248_289",1
"Q99963_IDR_246_285",1
"Q99966_IDR_1_147",1
"Q9BPX6_IDR_1_110",1
"Q9BPZ2_IDR_1_46",1
"Q9BPZ3_IDR_64_114",1
"Q9BPZ7_IDR_36_115",1
"Q9BQ04_IDR_149_359",1
"Q9BQ15_IDR_104_211",1
"Q9BQ16_IDR_1_39",0.479014617640296
"Q9BQ16_IDR_388_436",0.520985382359704
"Q9BQ31_IDR_450_491",1
"Q9BQ39_IDR_1_136",0.556376862054568
"Q9BQ39_IDR_668_737",0.443623137945432
"Q9BQ48_IDR_1_92",1
"Q9BQ50_IDR_1_46",1
"Q9BQ52_IDR_1_53",0.297309681007299
"Q9BQ52_IDR_189_235",0.314772370212742
"Q9BQ52_IDR_784_826",0.38791794877996
"Q9BQ61_IDR_1_145",1
"Q9BQ65_IDR_1_46",1
"Q9BQ66_IDR_1_199",1
"Q9BQ69_IDR_1_73",1
"Q9BQI3_IDR_1_37",0.482804994072753
"Q9BQI3_IDR_240_374",0.517195005927247
"Q9BQI4_IDR_231_270",1
"Q9BQI5_IDR_150_527",0.466196600004186
"Q9BQI5_IDR_1_68",0.533803399995814
"Q9BQI6_IDR_202_330",0.556289489431963
"Q9BQI6_IDR_716_799",0.443710510568037
"Q9BQI7_IDR_1_308",0.523945176772255
"Q9BQI7_IDR_735_771",0.476054823227745
"Q9BQI9_IDR_1_154",1
"Q9BQK8_IDR_533_589",0.444333006481534
"Q9BQK8_IDR_92_433",0.555666993518466
"Q9BQL6_IDR_141_189",1
"Q9BQM9_IDR_52_153",1
"Q9BQN1_IDR_308_747",1
"Q9BQQ3_IDR_205_440",1
"Q9BQQ7_IDR_164_232",1
"Q9BQS2_IDR_1_119",1
"Q9BQS6_IDR_1_49",1
"Q9BQS8_IDR_181_309",0.236613980271162
"Q9BRD0_IDR_1_50",0.407828831437482
"Q9BRD0_IDR_55_498",0.592171168562518
"Q9BRG2_IDR_119_267",1
"Q9BRH9_IDR_77_206",1
"Q9BRI3_IDR_20_66",1
"Q9BRJ6_IDR_1_97",1
"Q9BRJ9_IDR_146_238",0.495745859646446
"Q9BRJ9_IDR_1_89",0.504254140353554
"Q9BRK0_IDR_145_252",1
"Q9BRK4_IDR_1_586",0.502227809941154
"Q9BRK4_IDR_619_656",0.497772190058846
"Q9BRL6_IDR_94_282",1
"Q9BRN9_IDR_1_61",1
"Q9BRP0_IDR_245_275",0.503858031012749
"Q9BRP0_IDR_9_111",0.496141968987251
"Q9BRP1_IDR_105_179",1
"Q9BRP8_IDR_1_152",1
"Q9BRQ0_IDR_1_324",1
"Q9BRQ5_IDR_1_57",0.503406658682957
"Q9BRQ5_IDR_191_258",0.496593341317043
"Q9BRU9_IDR_180_249",1
"Q9BRV8_IDR_23_80",1
"Q9BRX8_IDR_1_32",1
"Q9BRY0_IDR_112_165",1
"Q9BRZ2_IDR_376_458",1
"Q9BS31_IDR_53_207",1
"Q9BS91_IDR_1_34",0.483180093752627
"Q9BS91_IDR_377_424",0.516819906247373
"Q9BS92_IDR_1_32",1
"Q9BSA4_IDR_441_534",1
"Q9BSA9_IDR_455_504",1
"Q9BSC4_IDR_497_635",0.535457099286397
"Q9BSC4_IDR_649_688",0.464542900713603
"Q9BSD3_IDR_1_194",1
"Q9BSE2_IDR_1_219",1
"Q9BSE4_IDR_214_269",0.321426359527688
"Q9BSE4_IDR_323_375",0.341666036034673
"Q9BSE4_IDR_87_142",0.336907604437639
"Q9BSE5_IDR_1_43",1
"Q9BSJ8_IDR_604_634",0.338588881095176
"Q9BSJ8_IDR_918_971",0.3323450430287
"Q9BSK1_IDR_76_162",1
"Q9BSL1_IDR_235_275",1
"Q9BSM1_IDR_1_31",1
"Q9BSQ5_IDR_1_42",0.324864556308826
"Q9BSQ5_IDR_238_293",0.336201939704087
"Q9BSQ5_IDR_385_417",0.338933503987087
"Q9BSR8_IDR_1_51",1
"Q9BST9_IDR_1_41",0.25153218872483
"Q9BST9_IDR_205_247",0.249429638963848
"Q9BST9_IDR_432_483",0.254539714234722
"Q9BST9_IDR_488_557",0.2444984580766
"Q9BSU3_IDR_163_229",1
"Q9BSV6_IDR_97_178",1
"Q9BSW2_IDR_120_155",0.515813029269374
"Q9BSW2_IDR_1_47",0.484186970730626
"Q9BSW7_IDR_37_119",1
"Q9BSY9_IDR_156_194",1
"Q9BT09_IDR_1_42",0.320741545005039
"Q9BT09_IDR_213_278",0.679258454994961
"Q9BT23_IDR_1_35",1
"Q9BT25_IDR_1_182",0.527426860014616
"Q9BT25_IDR_352_410",0.472573139985384
"Q9BT43_IDR_111_197",1
"Q9BT49_IDR_97_293",1
"Q9BT56_IDR_1_77",1
"Q9BT67_IDR_1_128",1
"Q9BTE3_IDR_147_225",1
"Q9BTE7_IDR_1_44",1
"Q9BTF0_IDR_123_202",1
"Q9BTK6_IDR_134_254",0.50157750923372
"Q9BTK6_IDR_1_86",0.49842249076628
"Q9BTL3_IDR_44_118",1
"Q9BTL4_IDR_1_205",1
"Q9BTN0_IDR_391_425",0.475721845409744
"Q9BTN0_IDR_566_611",0.524278154590256
"Q9BTP6_IDR_1_51",0.491238535948336
"Q9BTP6_IDR_176_218",0.508761464051664
"Q9BTT0_IDR_149_268",1
"Q9BTT6_IDR_462_524",1
"Q9BTU6_IDR_1_102",1
"Q9BTV6_IDR_379_427",1
"Q9BTV7_IDR_1_158",0.484927063546469
"Q9BTV7_IDR_254_296",0.515072936453531
"Q9BTX1_IDR_389_456",1
"Q9BTX3_IDR_143_173",1
"Q9BU19_IDR_124_325",0.593648584742873
"Q9BU19_IDR_459_519",0.406351415257127
"Q9BU23_IDR_657_707",1
"Q9BU61_IDR_1_40",1
"Q9BU68_IDR_1_103",1
"Q9BU70_IDR_168_320",1
"Q9BU76_IDR_1_50",0.373111089934957
