"","GO0015085_calcium_ion_transmembrane_transporter_activity"
"Q587J7_IDR_214_381",0.487127370163047
"Q587J8_IDR_111_217",1
"Q58A45_IDR_1_41",0.324169038435688
"Q58A45_IDR_278_390",0.33796510403394
"Q58A45_IDR_72_274",0.337865857530372
"Q58DX5_IDR_1_158",1
"Q58EX2_IDR_1955_2161",1
"Q58EX7_IDR_1039_1191",0.33627385784407
"Q58EX7_IDR_33_177",0.300975883213607
"Q58EX7_IDR_631_730",0.362750258942323
"Q58F21_IDR_136_267",0.324280759179794
"Q58F21_IDR_379_521",0.342899563991694
"Q58F21_IDR_578_917",0.332819676828512
"Q58HT5_IDR_1_37",1
"Q58WW2_IDR_291_705",1
"Q59EK9_IDR_209_446",1
"Q5BIV9_IDR_21_114",1
"Q5BJD5_IDR_1_70",1
"Q5BJE1_IDR_1_167",1
"Q5CZC0_IDR_2651_2712",0.0526960792347562
"Q5CZC0_IDR_2938_2968",0.0546782193906171
"Q5CZC0_IDR_3135_3189",0.0544628176254628
"Q5CZC0_IDR_3193_3263",0.0624949237291697
"Q5CZC0_IDR_3626_3656",0.0552829883605037
"Q5CZC0_IDR_3871_3956",0.0530234815385854
"Q5CZC0_IDR_5399_5673",0.0530855597449778
"Q5CZC0_IDR_5692_5777",0.053877882475978
"Q5CZC0_IDR_5850_5904",0.0540593001595483
"Q5CZC0_IDR_6548_6794",0.0632179217720443
"Q5CZC0_IDR_6796_6835",0.0550678953210834
"Q5CZC0_IDR_6849_6907",0.0562894047462205
"Q5D1E8_IDR_1_45",0.244385179193337
"Q5D1E8_IDR_296_435",0.255921198849122
"Q5D1E8_IDR_512_542",0.258924926250699
"Q5D1E8_IDR_91_131",0.240768695706842
"Q5D862_IDR_90_2391",1
"Q5DID0_IDR_597_701",1
"Q5DJT8_IDR_1_118",1
"Q5DX21_IDR_270_403",1
"Q5GH73_IDR_1_120",0.33761696472965
"Q5GH73_IDR_197_229",0.334646142149184
"Q5GH73_IDR_515_558",0.327736893121166
"Q5GH76_IDR_1_104",0.334793409316103
"Q5GH76_IDR_175_245",0.337872229957911
"Q5GH76_IDR_521_565",0.327334360725986
"Q5GH77_IDR_406_459",1
"Q5GJ75_IDR_1_109",1
"Q5H913_IDR_197_242",1
"Q5H943_IDR_1_55",1
"Q5HYR2_IDR_1_182",1
"Q5HYW2_IDR_1_35",0.30866473326913
"Q5HYW2_IDR_251_1225",0.391374263025605
"Q5HYW2_IDR_60_249",0.299961003705265
"Q5HYW3_IDR_1_150",0.49772375468437
"Q5HYW3_IDR_315_493",0.50227624531563
"Q5I0G3_IDR_468_518",1
"Q5I0X4_IDR_31_101",1
"Q5J8M3_IDR_24_62",1
"Q5JNZ3_IDR_1_59",0.49989195282271
"Q5JSL3_IDR_1189_1272",0.310182359972689
"Q5JSL3_IDR_1_31",0.227510796910646
"Q5JSL3_IDR_1337_1386",0.243830384341877
"Q5JSL3_IDR_277_308",0.218476458774788
"Q5JSP0_IDR_1_154",0.482874778063264
"Q5JSP0_IDR_482_527",0.517125221936736
"Q5JSZ5_IDR_1_2229",1
"Q5JT82_IDR_1_279",0.479810651332975
"Q5JT82_IDR_350_389",0.520189348667025
"Q5JTC6_IDR_1_1135",1
"Q5JWR5_IDR_1055_1323",0.251970944666679
"Q5JWR5_IDR_1992_2027",0.249639023022568
"Q5JWR5_IDR_695_728",0.254564328322059
"Q5JX69_IDR_59_106",1
"Q5JX71_IDR_1_43",0.512009516379421
"Q5JX71_IDR_51_109",0.487990483620579
"Q5JXA9_IDR_1_34",1
"Q5JXC2_IDR_1_388",1
"Q5JXM2_IDR_36_108",1
"Q5JXX7_IDR_1_66",1
"Q5MNZ9_IDR_362_410",1
"Q5NUL3_IDR_240_275",1
"Q5PRF9_IDR_186_299",0.344271069580339
"Q5PRF9_IDR_390_469",0.313290701198444
"Q5PRF9_IDR_536_694",0.342438229221218
"Q5PSV4_IDR_1_59",1
"Q5QGS0_IDR_1371_1414",0.340727546920912
"Q5QGS0_IDR_1_541",0.328256637498844
"Q5QGS0_IDR_579_1282",0.331015815580244
"Q5QGT7_IDR_167_225",1
"Q5SRI9_IDR_1_95",1
"Q5SRN2_IDR_30_563",1
"Q5SSG8_IDR_1_486",1
"Q5SSJ5_IDR_1_156",0.495880851405297
"Q5SSJ5_IDR_417_553",0.504119148594703
"Q5SSQ6_IDR_117_148",1
"Q5ST30_IDR_1_93",1
"Q5SV97_IDR_1_577",0.487929680053432
"Q5SV97_IDR_668_702",0.512070319946568
"Q5SVQ8_IDR_1_347",0.492242820370817
"Q5SYE7_IDR_1_1610",1
"Q5SZB4_IDR_1_266",0.48984266175557
"Q5SZB4_IDR_293_393",0.51015733824443
"Q5SZD1_IDR_102_152",0.513113629868054
"Q5SZD1_IDR_1_80",0.486886370131946
"Q5SZJ8_IDR_1_71",0.491773227589353
"Q5SZI1_IDR_210_245",1
"Q5SZJ8_IDR_121_171",0.508226772410647
"Q5SZL2_IDR_1_499",0.500826185727282
"Q5SZL2_IDR_662_706",0.499173814272718
"Q5SZQ8_IDR_244_288",1
"Q5T011_IDR_1158_1231",0.109253434933499
"Q5T011_IDR_1358_1414",0.106518302516468
"Q5T011_IDR_1466_1556",0.104489104085442
"Q5T011_IDR_1632_1667",0.11719789481462
"Q5T011_IDR_1803_1907",0.107860376276018
"Q5T011_IDR_2109_2151",0.12018655523882
"Q5T011_IDR_2400_2513",0.116137756955254
"Q5T011_IDR_2864_2903",0.109948994278478
"Q5T011_IDR_698_731",0.108407580901402
"Q5T124_IDR_1_71",0.506532918005686
"Q5T124_IDR_474_520",0.493467081994314
"Q5T1A1_IDR_646_773",1
"Q5T1B0_IDR_133_169",0.262563373811057
"Q5T1B0_IDR_1_55",0.245861397505927
"Q5T1B0_IDR_819_884",0.246240646045909
"Q5T1B0_IDR_887_1012",0.245334582637106
"Q5T1C6_IDR_1_45",1
"Q5T1M5_IDR_292_558",0.513762915903257
"Q5T1M5_IDR_818_1219",0.486237084096743
"Q5T1N1_IDR_1_836",1
"Q5T1Q4_IDR_1_45",0.498494291056529
"Q5T1Q4_IDR_360_408",0.501505708943471
"Q5T1R4_IDR_1_2406",1
"Q5T1S8_IDR_1_102",1
"Q5T1V6_IDR_1_102",0.500101255340781
"Q5T1V6_IDR_580_619",0.499898744659219
"Q5T200_IDR_1_1515",1
"Q5T230_IDR_1_274",1
"Q5T280_IDR_1_69",1
"Q5T442_IDR_296_439",0.478381984179309
"Q5T4F4_IDR_1_31",0.49603101074567
"Q5T4F4_IDR_235_346",0.503968989254331
"Q5T4I8_IDR_76_110",1
"Q5T4S7_IDR_1616_1655",0.142901684877282
"Q5T4S7_IDR_1731_1783",0.147880984495416
"Q5T4S7_IDR_2437_2470",0.142395563800828
"Q5T4S7_IDR_429_465",0.143185858916103
"Q5T4S7_IDR_598_635",0.146762347934863
"Q5T5X7_IDR_484_531",0.267259107453066
"Q5T5X7_IDR_647_705",0.246107632942521
"Q5T5Y3_IDR_347_701",0.516846965896201
"Q5T5Y3_IDR_705_1460",0.483153034103798
"Q5T601_IDR_1_40",0.503487564161774
"Q5T601_IDR_855_890",0.496512435838226
"Q5T619_IDR_1_278",1
"Q5T653_IDR_252_305",1
"Q5T681_IDR_1_33",0.243261901050889
"Q5T681_IDR_41_77",0.235381227301997
"Q5T7P8_IDR_141_227",0.529708082595694
"Q5T7R7_IDR_81_152",1
"Q5T7W0_IDR_105_189",0.250541656458661
"Q5T7W0_IDR_1_99",0.241927161118736
"Q5T7W0_IDR_211_255",0.254448250761251
"Q5T7W0_IDR_282_460",0.253082931661352
"Q5T7W7_IDR_463_516",1
"Q5T848_IDR_1177_1215",0.31757000710195
"Q5T848_IDR_1_73",0.327688490279829
"Q5T848_IDR_669_1168",0.354741502618221
"Q5TAH2_IDR_1094_1124",1
"Q5TAP6_IDR_1_41",0.245297404071649
"Q5TAP6_IDR_285_594",0.257924895377623
"Q5TAP6_IDR_51_83",0.251761009959646
"Q5TAP6_IDR_735_766",0.245016690591081
"Q5TAQ9_IDR_1_135",0.48829283071197
"Q5TAQ9_IDR_553_597",0.51170716928803
"Q5TAT6_IDR_1_717",1
"Q5TCQ9_IDR_1110_1464",0.164843327076212
"Q5TCQ9_IDR_815_847",0.162956207287067
"Q5TCQ9_IDR_941_1002",0.162235117502144
"Q5TCS8_IDR_1039_1079",0.166708236089928
"Q5TCS8_IDR_1191_1255",0.166820505873293
"Q5TCS8_IDR_186_226",0.167190527303717
"Q5TCS8_IDR_488_576",0.169181716578717
"Q5TCS8_IDR_697_810",0.165695707882782
"Q5TCS8_IDR_893_925",0.164403306271564
"Q5TCX8_IDR_1_38",0.496320863346706
"Q5TF39_IDR_410_518",0.502304370586788
"Q5TF58_IDR_1_183",0.328562117782538
"Q5TF58_IDR_312_362",0.338072624484937
"Q5TF58_IDR_481_517",0.333365257732525
"Q5TFG8_IDR_143_222",0.49582277431027
"Q5TFG8_IDR_42_127",0.50417722568973
"Q5TGI0_IDR_339_409",1
"Q5TGI4_IDR_67_121",1
"Q5TGJ6_IDR_87_251",1
"Q5TGS1_IDR_85_171",1
"Q5TGY1_IDR_1_31",0.51735930168288
"Q5TGY1_IDR_524_634",0.48264069831712
"Q5TGY3_IDR_1_1603",1
"Q5TH69_IDR_1036_1103",0.19286535603017
"Q5TH69_IDR_1413_1443",0.200634863993999
"Q5TH69_IDR_179_212",0.199340781719569
"Q5TH69_IDR_1944_2105",0.20592244271483
"Q5TH69_IDR_464_660",0.201236555541433
"Q5TH74_IDR_1_75",0.510398619746927
"Q5TH74_IDR_96_267",0.489601380253073
"Q5TZJ5_IDR_1_1347",1
"Q5U4P2_IDR_103_140",0.530986073836604
"Q5U4P2_IDR_1_49",0.469013926163396
"Q5U5Q3_IDR_1_228",1
"Q5U5R9_IDR_1_124",1
"Q5U5X8_IDR_1_62",0.510670288146175
"Q5U5X8_IDR_65_452",0.489329711853825
"Q5U5Z8_IDR_108_140",0.326330586846545
"Q5U5Z8_IDR_36_77",0.344652465797858
"Q5U5Z8_IDR_696_889",0.329016947355597
"Q5U623_IDR_1_572",1
"Q5U651_IDR_1_142",0.47650602121109
"Q5U651_IDR_257_369",0.52349397878891
"Q5UAW9_IDR_298_335",1
"Q5UCC4_IDR_1_47",0.5116097550399
"Q5UCC4_IDR_193_224",0.4883902449601
"Q5UE93_IDR_339_409",1
"Q5UIP0_IDR_958_2414",1
"Q5VIR6_IDR_368_415",1
"Q5VIY5_IDR_50_187",1
"Q5VT25_IDR_1596_1732",0.205237443296388
"Q5VT52_IDR_147_252",0.503466835046424
"Q5VT52_IDR_294_1443",0.496533164953576
"Q5VT97_IDR_1032_1082",0.504280949067111
"Q5VT97_IDR_1_652",0.495719050932889
"Q5VTB9_IDR_31_71",0.466630484675099
"Q5VTB9_IDR_75_492",0.533369515324901
"Q5VTD9_IDR_1_104",0.505129895372717
"Q5VTD9_IDR_113_148",0.494870104627283
"Q5VTH2_IDR_105_177",1
"Q5VTH9_IDR_1_109",0.248891944482586
"Q5VTH9_IDR_165_217",0.267280612753261
"Q5VTH9_IDR_333_387",0.252814336870455
"Q5VTH9_IDR_430_465",0.231013105893697
"Q5VTJ3_IDR_300_375",0.503447584746299
"Q5VTJ3_IDR_45_255",0.496552415253701
"Q86VV4_IDR_411_465",0.32028669450514
"Q86VV4_IDR_46_283",0.360521788288563
"Q86VV8_IDR_120_165",0.325242504110932
"Q86VV8_IDR_1531_1565",0.34000121379931
"Q86VV8_IDR_279_360",0.334756282089758
"Q86VW1_IDR_541_577",1
"Q86VW2_IDR_31_154",0.488521565985668
"Q86VW2_IDR_485_580",0.511478434014332
"Q86VY4_IDR_1_200",0.491824373981756
"Q86VY4_IDR_387_417",0.508175626018244
"Q86VY9_IDR_1_51",0.320145836458685
"Q86VY9_IDR_60_104",0.325996841823562
"Q86WG3_IDR_1_150",0.494276254576562
"Q86WG3_IDR_330_371",0.505723745423438
"Q86WG5_IDR_1027_1103",0.253571393247648
"Q86WG5_IDR_1269_1305",0.253721241366767
"Q86WG5_IDR_1670_1731",0.251848631467785
"Q86WG5_IDR_770_807",0.2408587339178
"Q86WH2_IDR_1_46",1
"Q86WI3_IDR_98_136",1
"Q86WK6_IDR_403_437",0.505966648826479
"Q86WK6_IDR_448_485",0.494033351173521
"Q86WK7_IDR_411_449",1
"Q86WN1_IDR_414_467",0.49015904114926
"Q86WN1_IDR_609_690",0.50984095885074
"Q86WP2_IDR_1_378",1
"Q86WR0_IDR_168_208",1
"Q86WR6_IDR_137_236",0.512777284893048
"Q86WR6_IDR_1_42",0.487222715106952
"Q86WR7_IDR_1_50",0.516895951032702
"Q86WR7_IDR_73_399",0.483104048967298
"Q86WS3_IDR_123_158",1
"Q86X51_IDR_1_503",1
"Q86X52_IDR_1_68",1
"Q86X53_IDR_1_363",1
"Q86X76_IDR_1_44",1
"Q86X95_IDR_149_450",1
"Q86XD5_IDR_1_134",0.516170129813458
"Q86XD5_IDR_146_332",0.483829870186542
"Q86XD8_IDR_161_663",1
"Q86XE3_IDR_89_131",1
"Q86XF7_IDR_1_148",0.508251860130312
"Q86XF7_IDR_184_214",0.491748139869688
"Q86XH1_IDR_344_382",0.507015115797476
"Q86XH1_IDR_459_491",0.492984884202524
"Q86XI6_IDR_1_58",1
"Q86XJ0_IDR_256_287",1
"Q86XJ1_IDR_289_680",1
"Q86XK2_IDR_1_150",1
"Q86XK3_IDR_1_50",0.512548652217463
"Q86XK3_IDR_75_146",0.487451347782537
"Q86XK7_IDR_261_387",1
"Q86XT2_IDR_172_251",1
"Q86XU0_IDR_64_183",1
"Q86XZ4_IDR_370_545",0.505756904518672
"Q86XZ4_IDR_84_244",0.494243095481328
"Q86Y01_IDR_160_407",1
"Q86Y07_IDR_318_470",1
"Q86Y13_IDR_1087_1144",0.249837658643142
"Q86Y13_IDR_1_85",0.255682144887475
"Q86Y13_IDR_587_752",0.240429504429878
"Q86Y13_IDR_953_1029",0.254050692039506
"Q86Y22_IDR_1_526",1
"Q86Y25_IDR_66_189",1
"Q86Y26_IDR_111_216",0.19197810384515
"Q86Y26_IDR_1_55",0.197731713780363
"Q86Y26_IDR_287_377",0.204420321814452
"Q86Y26_IDR_379_868",0.191232358902657
"Q86Y26_IDR_870_1132",0.214637501657378
"Q86Y33_IDR_1_215",1
"Q86Y34_IDR_1_38",1
"Q86Y37_IDR_1_126",0.49844660244243
"Q86YF9_IDR_609_849",0.253025853643697
"Q86YI8_IDR_1_228",1
"Q86YJ5_IDR_22_105",0.481183418865775
"Q86YJ5_IDR_267_306",0.518816581134224
"Q86YJ7_IDR_440_475",0.334176493785965
"Q86YJ7_IDR_491_525",0.339872495750814
"Q86YJ7_IDR_535_582",0.325951010463221
"Q86YL5_IDR_1_185",1
"Q86YL7_IDR_1_123",1
"Q86YM7_IDR_113_208",1
"Q86YN6_IDR_23_95",0.458361256772018
"Q86YN6_IDR_98_897",0.541638743227982
"Q86YP4_IDR_1_436",0.502536707290983
"Q86YP4_IDR_465_633",0.497463292709017
"Q86YR6_IDR_1_94",0.505961425090386
"Q86YR6_IDR_363_536",0.494038574909614
"Q86YR7_IDR_530_616",0.49493515311087
"Q86YR7_IDR_963_1114",0.50506484688913
"Q86YS3_IDR_495_564",0.520052163910151
"Q86YS3_IDR_84_347",0.479947836089849
"Q86Z02_IDR_661_906",0.244854231045744
"Q86Z02_IDR_909_1104",0.242343866330946
"Q86Z20_IDR_1_511",1
"Q86Z23_IDR_1_32",0.510129579128639
"Q86Z23_IDR_34_105",0.489870420871361
"Q8HWS3_IDR_1_117",0.249115293617773
"Q8HWS3_IDR_557_645",0.231117490278015
"Q8HWS3_IDR_647_680",0.275742606052693
"D6RA61_IDR_470_528",0.338117843705804
"D6RBM5_IDR_1_60",1
"A1A519_IDR_1_122",0.334211518940703
"A2RTX5_IDR_77_125",1
"D6RBQ6_IDR_1_56",0.32745531148906
"A1A519_IDR_147_214",0.334964353574727
"A2RU30_IDR_1_236",0.496551859779321
"A0A1B0GTI1_IDR_1_187",1
"E9PRG8_IDR_1_123",1
"D6RBQ6_IDR_379_452",0.335765399639906
"A1A519_IDR_270_310",0.33082412748457
"A2RU30_IDR_239_521",0.503448140220679
"A0A1B0GTL2_IDR_52_115",1
"F5GYI3_IDR_57_263",1
"D6RBQ6_IDR_470_528",0.336779288871034
"A7E2F4_IDR_1_180",0.335856140044861
"A2RU54_IDR_27_152",1
"A0A1B0GTR0_IDR_1_116",1
"F5H4A9_IDR_1_185",1
"D6RCP7_IDR_1_56",0.327074823618425
"A1A5B4_IDR_746_782",1
"A7E2F4_IDR_185_240",0.342117098234014
"A6NMS7_IDR_1547_1623",0.201489022005904
"A2RU67_IDR_1_122",1
"F5H4B4_IDR_66_129",0.334034242435528
"D6RCP7_IDR_379_451",0.334711935499646
"A1A5C7_IDR_1_74",0.478494345723261
"A7E2F4_IDR_267_605",0.322026761721125
"A6NMS7_IDR_1658_1700",0.218060671284435
"A2RUB1_IDR_1_666",0.483119971122366
"F5H4B4_IDR_304_403",0.339537306710416
"D6RCP7_IDR_470_528",0.338213240881929
"A1A5D9_IDR_1_54",0.251997521306743
"A7E2S9_IDR_215_258",1
"A6NMS7_IDR_1_876",0.188149518600743
"A2RUB1_IDR_915_952",0.516880028877634
"A0A1B0GTS1_IDR_1_76",0.498373936887473
"F5H4B4_IDR_517_570",0.326428450854056
"D6RGH6_IDR_1_58",0.33658413420983
"C9JL84_IDR_219_458",1
"A7E2V4_IDR_1016_1226",0.305874078239587
"A6NMT0_IDR_1_40",0.322424043544418
"A2RUB6_IDR_27_902",0.487815059472249
"A0A1B0GTS1_IDR_181_278",0.501626063112527
"D6RGH6_IDR_61_125",0.337767584818409
"Q8NEM0_IDR_98_151",0.48598070380803
"Q8NEM2_IDR_1_62",0.477079247062223
"Q8NEM2_IDR_556_639",0.522920752937777
"Q8NEM7_IDR_1_32",0.355831853500077
"Q8NEM7_IDR_226_327",0.334380103414716
"Q8NEM7_IDR_360_779",0.309788043085207
"Q8NEN0_IDR_1_263",1
"Q8NEV4_IDR_1102_1616",0.488697775656736
"Q8NEV4_IDR_879_921",0.511302224343264
"Q8NEV9_IDR_163_193",1
"Q8NEW0_IDR_165_231",1
"Q8NEW7_IDR_1_156",1
"Q8NEX6_IDR_1_36",1
"Q8NEY1_IDR_1_1414",0.507029288405308
"Q8NEY1_IDR_1821_1877",0.492970711594692
"Q8NEY3_IDR_1_48",0.447926523132405
"Q8NEY3_IDR_159_280",0.552073476867595
"Q8NEY8_IDR_1_319",0.507858776187508
"Q8NEY8_IDR_344_405",0.492141223812492
"Q8NEZ2_IDR_134_221",1
"Q8NEZ4_IDR_1_127",0.107657814157244
"Q8NEZ4_IDR_1140_1172",0.114261019528241
"Q8NEZ4_IDR_1191_3892",0.103099533341367
"Q8NEZ4_IDR_165_218",0.113973900707582
"Q8NEZ4_IDR_3930_4003",0.112427554657604
"Q8NEZ4_IDR_4026_4058",0.112822311826861
"Q8NEZ4_IDR_522_937",0.108713446943432
"Q8NF91_IDR_6103_6169",0.167438782442602
"Q8NF91_IDR_6172_6346",0.170604540764352
"Q8NF91_IDR_8212_8335",0.160227050637862
"Q8NF91_IDR_8663_8736",0.165695571194475
"Q8NF99_IDR_133_284",1
"Q8NFA0_IDR_1331_1504",0.51970617352815
"Q8NFA0_IDR_433_478",0.48029382647185
"Q8NFA2_IDR_297_376",1
"Q8NFC6_IDR_1_120",0.523730720709624
"Q8NFC6_IDR_159_3051",0.476269279290376
"Q8NFD2_IDR_297_354",1
"Q8NFD5_IDR_1_1236",0.248107020051394
"Q8NFD5_IDR_1267_1591",0.244889765288546
"Q8NFD5_IDR_1694_1775",0.244918061946529
"Q8NFD5_IDR_1808_1912",0.26208515271353
"Q8NFF2_IDR_1_78",0.483480788165296
"Q8NFF2_IDR_261_425",0.516519211834704
"Q8NFT6_IDR_260_335",0.242334206419796
"Q8NFT6_IDR_339_501",0.247748790517209
"Q8NFT6_IDR_96_165",0.253513653339766
"Q8NFU0_IDR_386_473",1
"Q8NFU1_IDR_372_509",1
"Q8NFU4_IDR_1_46",1
"Q8NFU5_IDR_1_37",0.499772389530983
"Q8NFU5_IDR_262_363",0.500227610469017
"Q8NFU7_IDR_1_1332",0.239887502700508
"Q8NFU7_IDR_1743_1840",0.253827005733698
"Q8NFU7_IDR_1916_1989",0.243486697856339
"Q8NFU7_IDR_2070_2109",0.262798793709455
"Q8NFV5_IDR_17_125",1
"Q8NFW1_IDR_215_269",0.34227219428775
"Q8NFW1_IDR_274_311",0.342606031291073
"Q8NFW1_IDR_317_1626",0.315121774421178
"Q8NHG8_IDR_1_147",1
"Q8NHH9_IDR_1_56",1
"Q8NHM5_IDR_1_59",0.251698389727262
"Q8NHM5_IDR_378_508",0.249256152335915
"Q8NHM5_IDR_565_652",0.255011718800131
"Q8NHM5_IDR_724_1040",0.244033739136692
"Q8NHP7_IDR_18_67",0.503603828023404
"Q8NHP7_IDR_284_470",0.496396171976596
"Q8NHP8_IDR_1_39",1
"Q8NHQ1_IDR_228_266",1
"Q8NHQ8_IDR_348_396",0.402689957672355
"Q8NHQ8_IDR_82_200",0.597310042327645
"Q8NHQ9_IDR_486_555",0.491479074367584
"Q8NHQ9_IDR_570_600",0.508520925632416
"Q8NHR7_IDR_111_157",1
"Q8NHY2_IDR_300_357",0.543998526925554
"Q8NHY3_IDR_173_216",0.51395915814173
"Q8NHY3_IDR_269_880",0.48604084185827
"Q8NHY6_IDR_154_371",0.530373319196697
"Q8NHY6_IDR_1_97",0.469626680803303
"Q8NHZ7_IDR_1_158",0.513013771255612
"Q8NHZ7_IDR_178_208",0.486986228744388
"Q8NHZ8_IDR_21_85",1
"Q8NI08_IDR_1_114",0.329817993551694
"Q8NI08_IDR_162_215",0.340725061808949
"Q8NI08_IDR_307_652",0.329456944639358
"Q8NI22_IDR_1_47",1
"Q8NI27_IDR_1177_1593",1
"Q8NI32_IDR_1_32",1
"Q8NI35_IDR_1008_1057",0.109338782383854
"Q8NI35_IDR_1164_1219",0.110958720438311
"Q8NI35_IDR_455_515",0.110943437913792
"Q8NI35_IDR_641_675",0.103459951984823
"Q8NI35_IDR_777_807",0.111837499262013
"Q8NI35_IDR_839_985",0.10771046718238
"Q8TAC9_IDR_203_235",1
"Q8TAD2_IDR_1_33",0.483230851277511
"Q8TAD2_IDR_49_87",0.516769148722489
"Q8TAD4_IDR_1_32",0.490007354863291
"Q8TAD4_IDR_545_588",0.509992645136709
"Q8TAD7_IDR_1_36",1
"Q8TAD8_IDR_1_223",1
"Q8TAE6_IDR_1_70",1
"Q8TAE8_IDR_1_38",0.510486091708481
"Q8TAE8_IDR_182_222",0.489513908291518
"Q8TAF7_IDR_59_200",1
"Q8TAG5_IDR_153_214",1
"Q8TAG6_IDR_21_207",1
"Q8TAG9_IDR_230_276",1
"Q8TAK5_IDR_314_448",1
"Q8TAK6_IDR_1_118",0.493829080380609
"Q8TAK6_IDR_183_271",0.506170919619391
"Q8TAL5_IDR_145_182",0.324929726248157
"Q8TAL5_IDR_272_431",0.330610950303333
"Q8TAL5_IDR_82_123",0.34445932344851
"Q8TAW3_IDR_99_172",0.490924902014941
"Q8TAX0_IDR_1_172",1
"Q8TAX7_IDR_19_353",1
"Q8TAY7_IDR_1_242",1
"Q8TAZ6_IDR_1_67",0.500638342773631
"Q8TAZ6_IDR_205_248",0.499361657226369
"Q8TB03_IDR_288_319",1
"Q8TB05_IDR_21_177",1
"Q8TB22_IDR_1_63",1
"Q8TB24_IDR_1_46",0.323555614668334
"Q8TB24_IDR_181_218",0.351307851057395
"Q8TB24_IDR_242_581",0.325136534274271
"Q8TB37_IDR_12_60",1
"Q8TB45_IDR_1_41",1
"Q8TB52_IDR_143_337",1
"Q8TB68_IDR_32_257",1
"Q8TB69_IDR_51_179",1
"Q8TBA6_IDR_27_304",0.247768127377316
"Q8TBA6_IDR_306_350",0.259824977072973
"Q8TBA6_IDR_445_475",0.248273442205477
"Q8TBG4_IDR_442_499",1
"Q8TBG9_IDR_206_265",1
"Q8TBJ4_IDR_282_325",1
"Q8TBJ5_IDR_1_272",1
"Q8TBK6_IDR_1_46",0.494553249185764
"Q8TBK6_IDR_61_192",0.505446750814236
"Q8TBM8_IDR_220_262",0.515316326859391
"Q8TBM8_IDR_54_90",0.484683673140609
"Q8TBN0_IDR_1_90",0.522197146734187
"Q8TBN0_IDR_92_218",0.477802853265813
"Q8TBP0_IDR_1_31",0.349147992006113
"Q8TBP0_IDR_712_767",0.325727769863571
"Q8TBP0_IDR_91_286",0.325124238130316
"Q8TBP5_IDR_1_118",0.482443633601077
"Q8TBP5_IDR_144_190",0.517556366398923
"Q8TBP6_IDR_1_46",1
"Q8TBX8_IDR_1_35",0.519554734181014
"Q8TBX8_IDR_294_346",0.480445265818986
"Q8TBY8_IDR_191_246",0.335111681196135
"Q8TBY8_IDR_848_894",0.347314781007543
"Q8TC36_IDR_1_130",1
"Q8TC41_IDR_1_142",0.503651320420276
"Q8TC41_IDR_175_255",0.496348679579724
"Q8TC44_IDR_366_423",1
"Q8TC56_IDR_180_532",1
"Q8TC57_IDR_458_530",1
"Q8TC59_IDR_1_212",1
"Q8TC71_IDR_137_294",0.350988520961298
"Q8TC71_IDR_493_538",0.325666444781183
"Q8TC71_IDR_90_135",0.323345034257519
"Q8TCU4_IDR_1_4097",1
"Q8TCU5_IDR_62_119",0.521368180072234
"Q8TCU5_IDR_986_1075",0.478631819927766
"Q8TCU6_IDR_1109_1142",0.491213396226108
"Q8TCU6_IDR_1_44",0.508786603773892
"Q8TCX5_IDR_595_670",1
"Q8TCY5_IDR_48_172",1
"Q8TCY9_IDR_140_176",0.494128487235491
"Q8TCY9_IDR_1_65",0.505871512764509
"Q8TCZ2_IDR_1_262",1
"Q8TD06_IDR_1_32",1
"Q8TD08_IDR_348_520",1
"Q8TD91_IDR_313_449",1
"Q8TD94_IDR_20_196",0.485213748534659
"Q8TD94_IDR_266_323",0.514786251465341
"Q8TDB4_IDR_1_43",0.523418817859352
"Q8TDB4_IDR_70_240",0.476581182140648
"Q8TDB6_IDR_196_232",0.332867029610127
"Q8TDB6_IDR_510_556",0.339412726465096
"Q8TDB6_IDR_91_122",0.327720243924777
"Q8TDC0_IDR_1_161",0.519717914539008
"Q8TDC0_IDR_164_218",0.480282085460993
"Q8TDC3_IDR_363_589",0.491587137392896
"Q8TDI8_IDR_1_106",1
"Q8TDJ6_IDR_1280_1321",0.11157459463414
"Q8TDJ6_IDR_1913_2032",0.105416827620761
"Q8TDJ6_IDR_2095_2129",0.110638452744034
"Q8TDJ6_IDR_2393_2442",0.109863344548381
"Q8TDJ6_IDR_2468_2500",0.106650897288861
"Q8TDJ6_IDR_284_332",0.117987332806179
"Q8TDJ6_IDR_416_482",0.108893083296919
"Q8TDJ6_IDR_570_602",0.11384684254978
"Q8TDJ6_IDR_921_963",0.115128624510945
"Q8TDM0_IDR_1_32",0.498003160786946
"Q8TDM0_IDR_178_211",0.501996839213054
"Q8TDM6_IDR_1435_1496",0.205772721483203
"Q8TDM6_IDR_1665_1714",0.212567639318638
"Q8TDM6_IDR_560_612",0.182994465711843
"Q8TDM6_IDR_804_1342",0.217845545907642
"Q8TDM6_IDR_92_187",0.180819627578674
"Q8TDN1_IDR_1_56",0.495041960510917
"Q8TDN1_IDR_476_519",0.504958039489083
"Q8TDN2_IDR_1_40",0.533568260039042
"Q8TDW7_IDR_4177_4353",0.502194903351829
"Q8TDW7_IDR_4355_4541",0.497805096648171
"Q8TDX6_IDR_1_54",1
"Q8TDX9_IDR_100_130",0.194469928797368
"Q8TDX9_IDR_1024_1112",0.178340713948231
"Q8TDX9_IDR_2019_2129",0.189708424000452
"Q8TDX9_IDR_2810_2849",0.247834570502471
