"","GO0043547_positive_regulation_of_GTPase_activity"
"Q96SF7_IDR_289_602",0.466596383468063
"Q96SI1_IDR_1_46",1
"Q96SI9_IDR_344_386",0.47817545069156
"Q96SI9_IDR_458_504",0.52182454930844
"Q96SK2_IDR_106_246",0.586894003217925
"Q96SK2_IDR_277_311",0.413105996782075
"Q96SK3_IDR_1_113",1
"Q96SW2_IDR_1_44",1
"Q96SU4_IDR_183_371",1
"Q96SZ4_IDR_69_293",1
"Q96SZ5_IDR_1_44",1
"Q96SZ6_IDR_1_53",1
"Q96T17_IDR_1_731",1
"Q96T21_IDR_1_627",0.475663869259539
"Q96T21_IDR_785_815",0.524336130740461
"Q96T23_IDR_208_1425",1
"Q96T37_IDR_25_166",0.341199749608935
"Q96T37_IDR_256_369",0.319736721521945
"Q96T37_IDR_548_775",0.33906352886912
"Q96T49_IDR_318_534",1
"Q96T51_IDR_1_106",0.502305248417305
"Q96T51_IDR_605_635",0.497694751582695
"Q96T54_IDR_278_332",1
"Q96T55_IDR_269_309",1
"Q96T58_IDR_603_3493",0.461561310390267
"Q96T58_IDR_88_331",0.538438689609733
"Q96T59_IDR_1_157",1
"Q99250_IDR_1033_1096",0.247416281787239
"Q99250_IDR_1926_2005",0.241108754189121
"Q99250_IDR_653_695",0.256261914860435
"Q99259_IDR_1_92",1
"Q99442_IDR_101_167",0.508012364867696
"Q99442_IDR_288_399",0.491987635132304
"Q99453_IDR_1_141",0.503084499287985
"Q99453_IDR_149_314",0.496915500712015
"Q99456_IDR_15_94",0.526945541223967
"Q99456_IDR_437_472",0.473054458776033
"Q99457_IDR_157_307",0.480457663162369
"Q99457_IDR_1_93",0.519542336837631
"Q99459_IDR_109_476",1
"Q99460_IDR_272_317",0.507106426717103
"Q99460_IDR_837_875",0.492893573282897
"Q99466_IDR_1489_1547",0.325804589883138
"Q99466_IDR_1825_1941",0.344021104961629
"Q99466_IDR_1958_2003",0.330174305155233
"Q99469_IDR_1_283",1
"Q99558_IDR_277_342",0.184406432957835
"Q99558_IDR_658_779",0.199903238882219
"Q99558_IDR_788_826",0.231984669988979
"Q99558_IDR_87_209",0.192444790662585
"Q99569_IDR_1016_1129",0.302803209801995
"Q99569_IDR_1_521",0.457776061530973
"Q99569_IDR_761_807",0.239420728667031
"Q99570_IDR_783_818",0.494210455255957
"Q99570_IDR_835_935",0.505789544744043
"Q99572_IDR_418_470",1
"Q99575_IDR_126_199",0.197386762900269
"Q99575_IDR_1_95",0.19779083187276
"Q99575_IDR_362_394",0.199202708053172
"Q99575_IDR_721_799",0.208411718130092
"Q99575_IDR_897_942",0.197207979043707
"Q99578_IDR_186_217",1
"Q99581_IDR_136_238",1
"Q99583_IDR_17_552",1
"Q99590_IDR_103_1377",0.506589608442765
"Q99590_IDR_1_36",0.493410391557235
"Q99626_IDR_1_313",1
"Q99633_IDR_1_85",0.48931714417797
"Q99633_IDR_92_181",0.51068285582203
"Q99638_IDR_267_359",1
"Q99640_IDR_1_96",0.453499176038818
"Q99640_IDR_396_479",0.546500823961182
"Q99645_IDR_35_100",1
"Q99650_IDR_813_908",0.495102672477291
"Q99650_IDR_921_967",0.504897327522709
"Q99661_IDR_590_638",0.451109764386268
"Q99661_IDR_75_224",0.548890235613732
"Q99665_IDR_673_706",0.519554355933907
"Q99665_IDR_712_825",0.480445644066093
"Q99675_IDR_233_270",1
"Q99676_IDR_81_223",1
"Q99677_IDR_327_370",1
"Q99698_IDR_1174_1257",0.149191411532916
"Q99698_IDR_1487_1517",0.158958227697468
"Q99698_IDR_2075_2224",0.181373617697132
"Q99700_IDR_1_256",0.470652315383316
"Q99700_IDR_450_1313",0.529347684616684
"Q99704_IDR_254_448",1
"Q99708_IDR_1_819",0.49431475979419
"Q99708_IDR_822_897",0.50568524020581
"Q99715_IDR_2716_3063",1
"Q99717_IDR_226_259",1
"Q99719_IDR_318_369",1
"Q99726_IDR_1_68",1
"Q99728_IDR_118_426",1
"Q99732_IDR_1_53",1
"Q99733_IDR_118_155",0.494493814765905
"Q99733_IDR_341_375",0.505506185234095
"Q99741_IDR_1_152",1
"Q99742_IDR_200_240",0.529574037745707
"Q99742_IDR_409_521",0.470425962254293
"Q99747_IDR_277_310",1
"Q99935_IDR_1_212",1
"Q99941_IDR_1_498",0.315928935643776
"Q99941_IDR_522_566",0.336019787661999
"Q99941_IDR_668_703",0.348051276694225
"Q99942_IDR_143_180",1
"Q99944_IDR_1_32",1
"Q99946_IDR_1_160",0.501861184285443
"Q99946_IDR_178_208",0.498138815714557
"Q99952_IDR_304_437",1
"Q99956_IDR_142_199",0.507853706031508
"Q99956_IDR_347_384",0.492146293968491
"Q99958_IDR_159_424",0.538493671666103
"Q99958_IDR_34_69",0.461506328333897
"Q99959_IDR_1_348",1
"Q99961_IDR_248_306",1
"Q99962_IDR_248_289",1
"Q99963_IDR_246_285",1
"Q99966_IDR_1_147",1
"Q9BPX6_IDR_1_110",1
"Q9BPZ2_IDR_1_46",1
"Q9BPZ3_IDR_64_114",1
"Q9BPZ7_IDR_36_115",1
"Q9BQ04_IDR_149_359",1
"Q9BQ15_IDR_104_211",1
"Q9BQ16_IDR_1_39",0.497476177294515
"Q9BQ16_IDR_388_436",0.502523822705485
"Q9BQ31_IDR_450_491",1
"Q9BQ39_IDR_1_136",0.506300752866513
"Q9BQ39_IDR_668_737",0.493699247133487
"Q9BQ48_IDR_1_92",1
"Q9BQ50_IDR_1_46",1
"Q9BQ52_IDR_1_53",0.319270180529482
"Q9BQ52_IDR_189_235",0.35274341460716
"Q9BQ52_IDR_784_826",0.327986404863358
"Q9BQ61_IDR_1_145",1
"Q9BQ65_IDR_1_46",1
"Q9BQ66_IDR_1_199",1
"Q9BQ69_IDR_1_73",1
"Q9BQI3_IDR_1_37",0.487445601163113
"Q9BQI3_IDR_240_374",0.512554398836887
"Q9BQI4_IDR_231_270",1
"Q9BQI5_IDR_150_527",0.538365558337686
"Q9BQI5_IDR_1_68",0.461634441662314
"Q9BQI6_IDR_202_330",0.505288315637953
"Q9BQI6_IDR_716_799",0.494711684362047
"Q9BQI7_IDR_1_308",0.444395013990974
"Q9BQI7_IDR_735_771",0.555604986009026
"Q9BQI9_IDR_1_154",1
"Q9BQK8_IDR_533_589",0.4757021937374
"Q9BQK8_IDR_92_433",0.5242978062626
"Q9BQL6_IDR_141_189",1
"Q9BQM9_IDR_52_153",1
"Q9BQN1_IDR_308_747",1
"Q9BQQ3_IDR_205_440",1
"Q9BQQ7_IDR_164_232",1
"Q9BQS2_IDR_1_119",1
"Q9BQS6_IDR_1_49",1
"Q9BQS8_IDR_181_309",0.254881796498748
"Q9BRD0_IDR_1_50",0.424162981927245
"Q9BRD0_IDR_55_498",0.575837018072755
"Q9BRG2_IDR_119_267",1
"Q9BRH9_IDR_77_206",1
"Q9BRI3_IDR_20_66",1
"Q9BRJ6_IDR_1_97",1
"Q9BRJ9_IDR_146_238",0.503496544394941
"Q9BRJ9_IDR_1_89",0.496503455605059
"Q9BRK0_IDR_145_252",1
"Q9BRK4_IDR_1_586",0.546779824336838
"Q9BRK4_IDR_619_656",0.453220175663162
"Q9BRL6_IDR_94_282",1
"Q9BRN9_IDR_1_61",1
"Q9BRP0_IDR_245_275",0.505206349020433
"Q9BRP0_IDR_9_111",0.494793650979567
"Q9BRP1_IDR_105_179",1
"Q9BRP8_IDR_1_152",1
"Q9BRQ0_IDR_1_324",1
"Q9BRQ5_IDR_1_57",0.514826907808485
"Q9BRQ5_IDR_191_258",0.485173092191515
"Q9BRU9_IDR_180_249",1
"Q9BRV8_IDR_23_80",1
"Q9BRX8_IDR_1_32",1
"Q9BRY0_IDR_112_165",1
"Q9BRZ2_IDR_376_458",1
"Q9BS31_IDR_53_207",1
"Q9BS91_IDR_1_34",0.511795050078301
"Q9BS91_IDR_377_424",0.488204949921699
"Q9BS92_IDR_1_32",1
"Q9BSA4_IDR_441_534",1
"Q9BSA9_IDR_455_504",1
"Q9BSC4_IDR_497_635",0.487739363640828
"Q9BSC4_IDR_649_688",0.512260636359172
"Q9BSD3_IDR_1_194",1
"Q9BSE2_IDR_1_219",1
"Q9BSE4_IDR_214_269",0.316525151386412
"Q9BSE4_IDR_323_375",0.31333033481635
"Q9BSE4_IDR_87_142",0.370144513797238
"Q9BSE5_IDR_1_43",1
"Q9BSJ8_IDR_604_634",0.353504616174969
"Q9BSJ8_IDR_918_971",0.325393955441256
"Q9BSK1_IDR_76_162",1
"Q9BSL1_IDR_235_275",1
"Q9BSM1_IDR_1_31",1
"Q9BSQ5_IDR_1_42",0.317958162467962
"Q9BSQ5_IDR_238_293",0.365450767894549
"Q9BSQ5_IDR_385_417",0.316591069637489
"Q9BSR8_IDR_1_51",1
"Q9BST9_IDR_1_41",0.215636031517983
"Q9BST9_IDR_205_247",0.224558893644453
"Q9BST9_IDR_432_483",0.222670061843753
"Q9BST9_IDR_488_557",0.337135012993811
"Q9BSU3_IDR_163_229",1
"Q9BSV6_IDR_97_178",1
"Q9BSW2_IDR_120_155",0.504432931351218
"Q9BSW2_IDR_1_47",0.495567068648782
"Q9BSW7_IDR_37_119",1
"Q9BSY9_IDR_156_194",1
"Q9BT09_IDR_1_42",0.511444548814478
"Q9BT09_IDR_213_278",0.488555451185522
"Q9BT23_IDR_1_35",1
"Q9BT25_IDR_1_182",0.484961230821527
"Q9BT25_IDR_352_410",0.515038769178473
"Q9BT43_IDR_111_197",1
"Q9BT49_IDR_97_293",1
"Q9BT56_IDR_1_77",1
"Q9BT67_IDR_1_128",1
"Q9BTE3_IDR_147_225",1
"Q9BTE7_IDR_1_44",1
"Q9BTF0_IDR_123_202",1
"Q9BTK6_IDR_134_254",0.50454009424751
"Q9BTK6_IDR_1_86",0.49545990575249
"Q9BTL3_IDR_44_118",1
"Q9BTL4_IDR_1_205",1
"Q9BTN0_IDR_391_425",0.504310107542672
"Q9BTN0_IDR_566_611",0.495689892457328
"Q9BTP6_IDR_1_51",0.501277246449757
"Q9BTP6_IDR_176_218",0.498722753550243
"Q9BTT0_IDR_149_268",1
"Q9BTT6_IDR_462_524",1
"Q9BTU6_IDR_1_102",1
"Q9BTV6_IDR_379_427",1
"Q9BTV7_IDR_1_158",0.497683487526211
"Q9BTV7_IDR_254_296",0.502316512473789
"Q9BTX1_IDR_389_456",1
"Q9BTX3_IDR_143_173",1
"Q9BU19_IDR_124_325",0.501929229640943
"Q9BU19_IDR_459_519",0.498070770359057
"Q9BU23_IDR_657_707",1
"Q9BU61_IDR_1_40",1
"Q9BU68_IDR_1_103",1
"Q9BU70_IDR_168_320",1
"Q9BU76_IDR_1_50",0.51296921849947
"Q9BU76_IDR_53_263",0.487030781500531
"Q9BUI4_IDR_161_227",1
"Q9BUJ2_IDR_36_207",0.492203181066426
"Q9BUJ2_IDR_600_856",0.507796818933574
"Q9BUL5_IDR_1_334",1
"Q9BUL9_IDR_155_199",1
"Q9BUN1_IDR_18_64",0.333382530683323
"Q9BUN1_IDR_264_304",0.344674087050217
"Q9BUN1_IDR_66_112",0.32194338226646
"Q9BUN5_IDR_1_82",1
"Q9BUN8_IDR_215_251",1
"Q9BUP0_IDR_1_80",1
"Q9BUQ8_IDR_1_275",0.478290131563299
"Q9BUQ8_IDR_278_347",0.521709868436701
"Q9BUR4_IDR_1_143",1
"Q9BUT9_IDR_1_90",1
"Q9BUU2_IDR_60_141",1
"Q9BUV0_IDR_1_290",1
"Q9BUY5_IDR_87_145",1
"Q9BV36_IDR_139_600",0.586634029881887
"Q9BV36_IDR_26_86",0.413365970118113
"Q9BV38_IDR_364_395",1
"Q9BV44_IDR_1_33",0.517397857783478
"Q9BV44_IDR_140_222",0.482602142216522
"Q9BV47_IDR_1_39",1
"Q9BV68_IDR_274_311",0.515086739223615
"Q9BV68_IDR_43_142",0.484913260776385
"Q9BVC5_IDR_62_230",1
"Q9BVC6_IDR_1_48",1
"Q9BVG4_IDR_163_233",1
"Q9BVG8_IDR_1_177",0.419717951849897
"Q9BVG8_IDR_773_833",0.580282048150103
"Q9BVG9_IDR_1_49",0.510290896329395
"Q9BVG9_IDR_435_487",0.489709103670605
"Q9BVH7_IDR_1_73",1
"Q9BVI0_IDR_138_648",0.499053305161268
"Q9BVI0_IDR_784_930",0.500946694838732
"Q9BVJ6_IDR_1_83",0.331428085787808
"Q9BVJ6_IDR_286_589",0.322887239417871
"Q9BVJ6_IDR_738_771",0.34568467479432
"Q9BVL2_IDR_1_244",0.484761919087129
"Q9BVL2_IDR_430_599",0.515238080912871
"Q9BVN2_IDR_1_454",0.457584949995392
"Q9BVN2_IDR_670_841",0.542415050004608
"Q9BVP2_IDR_1_125",0.496479230054525
"Q9BVP2_IDR_459_549",0.503520769945475
"Q9BVS4_IDR_303_535",1
"Q9BVS5_IDR_412_443",0.473698101166207
"Q9BVS5_IDR_43_147",0.526301898833793
"Q9BVT8_IDR_176_208",0.488141164707788
"Q9BVT8_IDR_1_99",0.511858835292212
"Q9BVV2_IDR_1_34",1
"Q9BVV6_IDR_1_106",0.165117913635945
"Q9BVV6_IDR_1300_1440",0.169048671210134
"Q9BVV6_IDR_139_195",0.168727293895792
"Q9BVV6_IDR_197_527",0.159147404089371
"Q9BVV6_IDR_537_1297",0.165050716316268
"Q9BW19_IDR_1_150",1
"Q9BW61_IDR_65_102",1
"Q9BW62_IDR_77_180",1
"Q9BW71_IDR_38_422",0.48980032738107
"Q9BW71_IDR_470_556",0.51019967261893
"Q9BW72_IDR_1_32",1
"Q9BW85_IDR_104_148",0.512140722482842
"Q9BW85_IDR_160_323",0.487859277517158
"Q9BWC9_IDR_25_175",1
"Q9BWE0_IDR_1_373",1
"Q9BWF2_IDR_279_412",0.49603830444978
"Q9BWF2_IDR_428_461",0.50396169555022
"Q9BWF3_IDR_149_364",1
"Q9BWG4_IDR_77_385",1
"Q9BWG6_IDR_66_186",1
"Q9BWH2_IDR_1_50",1
"Q9BWH6_IDR_264_321",0.501385813712266
"Q9BWH6_IDR_35_232",0.498614186287734
"Q9BWK5_IDR_19_49",0.496581202146886
"Q9BWK5_IDR_72_142",0.503418797853114
"Q9BWL3_IDR_1_42",0.494433253638908
"Q9BWL3_IDR_194_253",0.505566746361092
"Q9BWN1_IDR_1_473",0.590128949582085
"Q9BWN1_IDR_526_560",0.409871050417915
"Q9BWP8_IDR_1_122",1
"Q9BWQ6_IDR_1_72",1
"Q9BWQ8_IDR_1_85",1
"Q9BWS9_IDR_1_43",1
"Q9BWT1_IDR_1_234",1
"Q9BWT3_IDR_498_736",1
"Q9BWV7_IDR_423_546",0.496163573279078
"Q9BWW4_IDR_76_388",1
"Q9BWW8_IDR_1_36",0.500315451089825
"Q9BWW8_IDR_84_139",0.499684548910175
"Q9BWW9_IDR_353_433",1
"Q9BWX1_IDR_303_381",1
"Q9BWX5_IDR_1_207",0.48684128853826
"Q9BWX5_IDR_219_397",0.51315871146174
"Q9BX10_IDR_1_67",1
"Q9BX26_IDR_390_1339",1
"Q9BX40_IDR_351_385",0.500339646577753
"Q9BX40_IDR_83_307",0.499660353422247
"Q9BX46_IDR_203_236",1
"Q9BX59_IDR_430_468",1
"Q9BX63_IDR_197_239",0.329193263369783
"Q9BX63_IDR_71_194",0.322590399155636
"Q9BX63_IDR_893_1249",0.348216337474581
"Q9BX66_IDR_1_793",0.612550390843033
"Q9BX66_IDR_929_1236",0.387449609156967
"Q9BX67_IDR_273_310",1
"Q9BXB4_IDR_1_57",0.504180185240948
"Q9BXB4_IDR_162_366",0.495819814759052
"Q9BXB5_IDR_1_75",0.454752275067145
"Q9BXB5_IDR_178_395",0.545247724932855
"Q9BXB7_IDR_1_106",1
"Q9BXC0_IDR_294_346",1
"Q9BXF3_IDR_171_239",0.327922003506281
"Q9BXF3_IDR_288_445",0.334244714459569
"Q9BXF3_IDR_540_1484",0.33783328203415
"Q9BXF6_IDR_174_595",1
"Q9BXF9_IDR_1_48",1
"Q9BXG8_IDR_319_430",0.499461592559051
"Q9BXG8_IDR_85_206",0.500538407440949
"Q9BXI6_IDR_1_52",0.512521969164674
"Q9BXI6_IDR_375_508",0.487478030835326
"Q9BXI9_IDR_1_45",0.516710563688183
"Q9BXI9_IDR_68_138",0.483289436311817
"Q9BXJ0_IDR_1_100",1
"Q9BXJ1_IDR_1_140",1
"Q9BXJ2_IDR_15_141",1
"Q9BXN1_IDR_1_62",1
"Q9BXN2_IDR_1_114",1
"Q9BXP2_IDR_1_60",0.379350375319415
"Q9BXP2_IDR_683_720",0.301425082986697
"Q9BXP2_IDR_807_863",0.319224541693888
"Q9BXP5_IDR_1_95",0.332691552181294
"Q9BXP5_IDR_258_415",0.326186374025551
"Q9BXP5_IDR_540_598",0.341122073793155
"Q9BXP8_IDR_94_253",1
"Q9BXQ6_IDR_1_189",0.522789396475598
"Q9BXQ6_IDR_251_309",0.477210603524402
"Q9BXR5_IDR_781_811",1
"Q9BXS0_IDR_1_39",0.531319812670216
"Q9BXS0_IDR_98_654",0.468680187329784
"Q9BXS4_IDR_190_265",1
"Q9BXS6_IDR_45_441",1
"Q9BXS9_IDR_593_660",1
"Q9BXT2_IDR_1_35",1
"Q9BXV9_IDR_54_100",1
"Q9BXW6_IDR_429_539",1
"Q9BXW7_IDR_1_42",1
"Q9BXW9_IDR_1400_1451",0.33229340277444
"Q9BXW9_IDR_1_44",0.347375253677229
"Q9BXW9_IDR_849_914",0.320331343548331
"Q9BXX0_IDR_111_255",0.252610575340518
"Q9BXX0_IDR_511_542",0.253911975586427
"Q9BXX0_IDR_77_108",0.250792572127036
"Q9BXX0_IDR_776_899",0.242684876946019
"Q9BXX2_IDR_265_1024",1
"Q9BXX3_IDR_1062_1107",0.495583223957817
"Q9BXX3_IDR_265_1048",0.504416776042183
"Q9BXY0_IDR_194_279",1
"Q9BXY4_IDR_202_272",1
"Q9BXY8_IDR_1_57",1
"Q9BY07_IDR_217_293",0.331671000153145
"Q9BY07_IDR_41_91",0.309254977998354
"Q9BY07_IDR_419_482",0.359074021848501
"Q9BY08_IDR_1_33",1
"Q9BY11_IDR_307_384",1
"Q9BY12_IDR_157_545",0.536515362164563
"Q9BY12_IDR_38_95",0.229887109892736
"Q9BYC5_IDR_1_34",1
"Q9BYD3_IDR_1_42",1
"Q9BYD6_IDR_1_74",1
"Q9BYE0_IDR_127_218",1
"Q9BYE2_IDR_1_197",1
"Q9BYE3_IDR_1_92",1
"Q9BYE7_IDR_1_119",1
"Q9BYE9_IDR_1228_1276",1
"Q9BYF1_IDR_765_805",1
"Q9BYG3_IDR_139_184",0.491536261970133
"Q9BYG3_IDR_187_293",0.508463738029867
"Q9BYG4_IDR_103_142",0.383019891259004
"Q9BYG4_IDR_252_373",0.616980108740996
"Q9BYG5_IDR_251_368",1
"Q9BYH1_IDR_24_236",1
"Q9BYH8_IDR_1_400",1
"Q9BYI3_IDR_307_510",1
"Q9BYJ0_IDR_132_196",1
"Q9BYJ9_IDR_1_46",0.512113839008249
"Q9BYJ9_IDR_196_369",0.487886160991751
"Q9BYQ0_IDR_1_159",1
"Q9BYQ2_IDR_1_153",1
"Q9BYQ3_IDR_1_157",1
"Q9BYQ4_IDR_1_174",1
"Q9BYQ5_IDR_1_204",1
"Q9BYQ6_IDR_1_181",1
"Q9BYQ7_IDR_1_146",1
"Q9BYQ8_IDR_1_208",1
"Q9BYQ9_IDR_1_171",1
"Q9BYR2_IDR_1_167",1
"Q9BYR3_IDR_1_152",1
"Q9BYR4_IDR_1_193",1
"Q9BYR5_IDR_1_136",1
"Q9BYR9_IDR_1_128",1
"Q9BYS1_IDR_1_160",1
"Q9BYT3_IDR_31_98",0.550459930053665
"Q9BYT3_IDR_405_514",0.449540069946335
"Q9BYT5_IDR_1_123",1
"Q9BYT9_IDR_1_152",1
"Q9BYU1_IDR_259_374",0.504560033817621
"Q9BYU1_IDR_62_127",0.495439966182379
"Q9BYU5_IDR_1_128",1
"Q9BYV1_IDR_1_45",1
"Q9BYV6_IDR_329_441",0.497259797775646
"Q9BYV6_IDR_447_532",0.502740202224354
"Q9BYV7_IDR_1_41",1
"Q9BYV8_IDR_318_373",0.559310734010084
"Q9BYV8_IDR_82_137",0.440689265989916
"Q9BYV9_IDR_134_611",0.574084368563319
"Q9BYV9_IDR_737_822",0.425915631436681
"Q9BYZ6_IDR_302_367",1
"Q9BZ11_IDR_726_813",1
"Q9BZ19_IDR_1_88",1
"Q9BZ23_IDR_1_206",1
"Q9BZ29_IDR_1189_1288",0.356843907624874
"Q9BZ29_IDR_1_36",0.326236976300848
"Q9BZ29_IDR_287_320",0.316919116074278
"Q9BZ67_IDR_376_408",1
"Q9BZ71_IDR_281_384",0.281506387597306
"Q9BZ71_IDR_490_534",0.255127688035308
"Q9BZ71_IDR_64_123",0.218595326217986
"Q9BZ71_IDR_909_974",0.2447705981494
"Q9BZ72_IDR_1282_1349",0.224832817035729
"Q9BZ72_IDR_256_365",0.185408295724363
"Q9BZ72_IDR_368_419",0.182662231996409
"Q9BZ72_IDR_579_709",0.228507788828221
"Q9BZ72_IDR_840_898",0.178588866415278
"Q9BZ76_IDR_1199_1235",1
"Q9BZ81_IDR_1_36",0.502819920377456
"Q9BZ81_IDR_243_275",0.497180079622544
"Q9BZ95_IDR_1_262",0.484478876703941
"Q9BZ95_IDR_396_700",0.515521123296059
"Q9BZA7_IDR_837_1256",1
"Q9BZA8_IDR_869_1250",1
"Q9BZC1_IDR_1_50",0.484012377409538
"Q9BZC1_IDR_282_354",0.515987622590462
"Q9BZC7_IDR_1324_1424",0.337899680465525
"Q9BZC7_IDR_2367_2417",0.338091520238805
"Q9BZC7_IDR_350_398",0.32400879929567
"Q9BZD2_IDR_1_44",1
"Q9BZF1_IDR_1_124",0.324771336709331
"Q9BZF1_IDR_273_402",0.319944386257404
"Q9BZF1_IDR_771_877",0.355284277033265
"Q9BZF2_IDR_144_466",1
"Q9BZF3_IDR_1_66",0.238498339502203
"Q9BZF3_IDR_184_278",0.228407794604276
"Q9BZF3_IDR_281_381",0.263286085596606
"Q9BZF3_IDR_395_553",0.269807780296914
"Q9BZF9_IDR_257_631",0.486224323999035
"Q9BZF9_IDR_656_706",0.513775676000965
"Q9BZG1_IDR_227_259",1
"Q9BZG8_IDR_1_34",0.500936071422539
"Q9BZG8_IDR_398_443",0.499063928577461
"Q9BZI1_IDR_173_459",1
"Q9BZI7_IDR_1_48",0.515170917165581
"Q9BZI7_IDR_209_483",0.484829082834418
"Q9BZJ0_IDR_152_183",0.48819697025657
"Q9BZJ0_IDR_83_118",0.51180302974343
"Q9BZJ3_IDR_1_34",1
"Q9BZJ4_IDR_1_34",1
"Q9BZR6_IDR_289_455",1
"Q9BZR8_IDR_33_157",1
"Q9BZR9_IDR_393_434",1
"Q9BZS1_IDR_1_188",0.504893987850206
"Q9BZS1_IDR_244_309",0.495106012149794
"Q9BZV1_IDR_1_114",1
"Q9BZV2_IDR_202_254",0.498874816910511
"Q9BZV2_IDR_466_496",0.501125183089489
"Q9BZV3_IDR_169_236",0.325607837638412
"Q9BZV3_IDR_35_74",0.334744510608545
"Q9BZV3_IDR_393_835",0.339647651753044
"Q9BZW2_IDR_163_233",1
"Q9BZW7_IDR_1_36",0.293079344779042
"Q9BZW7_IDR_60_90",0.276157703239942
"Q9BZW7_IDR_625_698",0.430762951981016
"Q9BZZ5_IDR_446_524",1
"Q9C000_IDR_77_205",1
"Q9C004_IDR_1_155",1
"Q9C005_IDR_1_47",1
"Q9C009_IDR_1_119",0.50507833490757
"Q9C0A1_IDR_1_106",0.128080213642498
"Q9C0A1_IDR_1645_2065",0.1234622497059
"Q9C0A1_IDR_2122_2338",0.120818241171125
"Q9C0A1_IDR_2395_2439",0.12651989883255
"Q9C0A1_IDR_2517_2572",0.131764422937563
"Q9C0A1_IDR_295_822",0.121793264094627
"Q9C0A1_IDR_824_869",0.125595349767884
"Q9C0A1_IDR_878_1639",0.121966359847854
"Q9C0A6_IDR_119_205",0.313663230522759
"Q9C0A6_IDR_15_45",0.311984433752279
"Q9C0A6_IDR_406_1442",0.374352335724962
"Q9C0B0_IDR_150_208",0.324100575157791
"Q9C0B0_IDR_222_293",0.318631464181391
"Q9C0B0_IDR_295_654",0.357267960660819
"Q9C0B1_IDR_162_194",1
"Q9C0B2_IDR_1128_1172",0.271313549503737
"Q9C0B2_IDR_1_79",0.240103184946784
"Q9C0B2_IDR_359_488",0.230384616957976
"Q9C0B2_IDR_662_730",0.258198648591504
"Q9C0B5_IDR_286_699",1
"Q9C0D4_IDR_217_320",0.261899928325174
"Q9C0D4_IDR_368_670",0.239969786501697
"Q9C0D4_IDR_676_912",0.248042713036654
"Q9C0D5_IDR_1_358",0.493647712197555
"Q9C0D5_IDR_1422_1861",0.242137611599328
"Q9C0D5_IDR_434_488",0.264214676203117
"Q9C0D6_IDR_1_94",0.277463940186901
"Q9C0D6_IDR_470_1143",0.722536059813099
"Q9C0D7_IDR_204_236",0.315713286070112
"Q9C0D7_IDR_404_774",0.384725852907591
"Q9C0D7_IDR_51_160",0.299560861022297
"Q9C0E4_IDR_1_38",0.296300708820465
"Q9C0E4_IDR_339_444",0.353257799036037
"Q9C0E4_IDR_740_932",0.350441492143498
"Q9C0E8_IDR_142_248",0.516362253059417
"Q9C0E8_IDR_308_428",0.483637746940583
"Q9C0F0_IDR_1_35",0.340756586255402
"Q9C0F0_IDR_320_2208",0.33289548668024
"Q9C0F0_IDR_74_318",0.326347927064357
"Q9C0F1_IDR_124_237",0.486278618053736
"Q9C0K1_IDR_224_298",1
"Q9C0K7_IDR_13_46",0.454299375621758
"Q9C0K7_IDR_298_335",0.545700624378242
"Q9GZM5_IDR_305_350",0.497553307403635
"Q9GZM5_IDR_40_106",0.502446692596365
"Q9GZM8_IDR_74_345",1
"Q9GZN0_IDR_225_285",1
"Q9GZN2_IDR_84_237",1
"Q9GZN4_IDR_1_46",1
"Q9GZN6_IDR_1_99",0.506384471966245
"Q9GZN6_IDR_689_736",0.493615528033755
"Q9GZP1_IDR_144_188",1
"Q9GZP8_IDR_1_106",1
"Q9GZQ4_IDR_350_415",1
"Q9GZQ6_IDR_351_430",1
"Q9GZR1_IDR_1_35",0.249763138172474
"Q9GZR1_IDR_37_438",0.257035840634183
"Q9GZR1_IDR_599_644",0.244002456493295
"Q9GZR1_IDR_779_966",0.249198564700048
"Q9GZR2_IDR_1_69",0.500027376577293
"Q9GZV5_IDR_153_357",0.327722905794098
"Q9GZV5_IDR_57_121",0.672277094205902
"Q9GZV8_IDR_109_191",1
"Q9GZV9_IDR_140_251",1
"Q9GZW8_IDR_1_66",1
"Q9GZX3_IDR_1_37",1
"Q9GZX5_IDR_58_205",1
"Q9GZX6_IDR_1_32",1
"Q9GZY0_IDR_1_119",1
"Q9GZY4_IDR_1_36",1
"Q9GZY6_IDR_1_114",0.496926110892199
"Q9GZY6_IDR_145_243",0.503073889107801
"Q9GZY8_IDR_1_84",0.460563199307279
"Q9GZY8_IDR_87_301",0.539436800692721
"Q9GZZ0_IDR_1_275",0.498305798616075
"Q9GZZ0_IDR_279_328",0.501694201383926
"Q9GZZ7_IDR_258_299",1
"Q9H000_IDR_1_44",0.517241865095167
"Q9H000_IDR_46_169",0.482758134904833
"Q9H079_IDR_1_138",1
"Q9H089_IDR_1_31",0.250040895459286
"Q9H089_IDR_247_358",0.26214338593889
"Q9H089_IDR_565_596",0.245238891021848
"Q9H089_IDR_599_658",0.242576827579976
"Q9H091_IDR_112_198",0.49655433170627
"Q9H091_IDR_701_742",0.50344566829373
"Q9H093_IDR_1_49",0.39390154697737
"Q9H093_IDR_308_559",0.60609845302263
"Q9H094_IDR_16_570",1
"Q9H095_IDR_1_44",0.466389947681503
"Q9H095_IDR_84_144",0.533610052318497
"Q9H098_IDR_59_131",1
"Q9H0A0_IDR_991_1025",1
