"","GO0032774_RNA_biosynthetic_process"
"Q9H7V2_IDR_96_175",0.458918563790379
"Q9H7X2_IDR_1_65",1
"Q9H7X3_IDR_1_124",1
"Q9H7Y0_IDR_1_34",1
"Q9H7Z3_IDR_273_304",0.435306297112545
"Q9H7Z3_IDR_28_146",0.564693702887455
"Q9H7Z6_IDR_111_165",0.512267793797827
"Q9H7Z6_IDR_1_51",0.487732206202173
"Q9H7Z7_IDR_1_97",1
"Q9H808_IDR_1_238",1
"Q9H813_IDR_1_57",1
"Q9H814_IDR_1_216",0.566860738843417
"Q9H814_IDR_312_394",0.433139261156583
"Q9H816_IDR_321_352",0.310699920285392
"Q9H816_IDR_356_401",0.341391617652386
"Q9H816_IDR_439_490",0.347908462062222
"Q9H819_IDR_195_247",0.485387348762921
"Q9H819_IDR_22_63",0.514612651237079
"Q9H8L6_IDR_250_287",0.201096620598521
"Q9H8L6_IDR_296_393",0.266190654807171
"Q9H8L6_IDR_651_695",0.173854981677863
"Q9H8L6_IDR_760_809",0.163419799656515
"Q9H8M2_IDR_245_310",0.239373640256198
"Q9H8M2_IDR_38_137",0.263845567252686
"Q9H8M2_IDR_451_575",0.496780792491116
"Q9H8M5_IDR_736_783",0.329807214808821
"Q9H8M5_IDR_822_875",0.343987436145712
"Q9H8M5_IDR_9_69",0.326205349045467
"Q9H8M9_IDR_62_112",1
"Q9H8N7_IDR_125_304",0.3700956302294
"Q9H8N7_IDR_306_485",0.6299043697706
"Q9H8S5_IDR_1_70",1
"Q9H8T0_IDR_1_69",1
"Q9H8U3_IDR_1_166",1
"Q9H8V3_IDR_349_449",0.472154199324674
"Q9H8V3_IDR_832_914",0.527845800675326
"Q9H8W3_IDR_1_124",0.537715794180782
"Q9H8W3_IDR_184_233",0.462284205819218
"Q9H987_IDR_88_954",1
"Q9H992_IDR_1_479",1
"Q9H9A5_IDR_476_512",0.559216863842188
"Q9H9A5_IDR_711_744",0.440783136157812
"Q9H9A7_IDR_216_476",1
"Q9H9B1_IDR_1267_1298",0.282759727835856
"Q9H9B1_IDR_1_513",0.440155412397179
"Q9H9B1_IDR_653_705",0.277084859766965
"Q9H9C1_IDR_1_140",1
"Q9H9D4_IDR_174_346",1
"Q9H9F9_IDR_377_439",1
"Q9H9H4_IDR_164_285",1
"Q9H9H5_IDR_34_199",1
"Q9H9J2_IDR_1_35",1
"Q9H9L3_IDR_10_174",1
"Q9H9L4_IDR_102_152",0.542664465144973
"Q9H9L4_IDR_347_492",0.457335534855027
"Q9H9L7_IDR_1_129",1
"Q9H9P8_IDR_1_45",1
"Q9HAI6_IDR_17_100",1
"Q9HAJ7_IDR_34_106",1
"Q9HAK2_IDR_387_575",1
"Q9HAN9_IDR_110_145",1
"Q9HAP2_IDR_1_74",0.442144207914959
"Q9HAP2_IDR_234_731",0.557855792085041
"Q9HAQ2_IDR_437_576",0.532298503440275
"Q9HAQ2_IDR_718_790",0.467701496559725
"Q9HAS0_IDR_1_33",1
"Q9HAS3_IDR_1_82",1
"Q9HAT1_IDR_254_461",1
"Q9HAU0_IDR_106_163",0.24341695912083
"Q9HAU0_IDR_271_728",0.53797223167849
"Q9HAU0_IDR_730_1114",0.21861080920068
"Q9HAU4_IDR_138_250",1
"Q9HAU5_IDR_1012_1108",0.182881189659448
"Q9HAU5_IDR_1110_1165",0.176326841666792
"Q9HAU5_IDR_1_135",0.209251052959091
"Q9HAU5_IDR_1203_1272",0.189112238225348
"Q9HAU5_IDR_485_562",0.24242867748932
"Q9HB21_IDR_116_188",0.504295670647449
"Q9HB21_IDR_292_404",0.495704329352551
"Q9HB29_IDR_542_575",1
"Q9HB58_IDR_116_458",1
"Q9HB65_IDR_118_282",1
"Q9HB89_IDR_377_426",1
"Q9HB90_IDR_1_59",1
"Q9HB96_IDR_174_279",1
"Q9HBA0_IDR_1_144",0.480882236613956
"Q9HBA0_IDR_790_871",0.519117763386044
"Q9HBB8_IDR_476_660",0.35775438403817
"Q9HBB8_IDR_702_773",0.30762787412244
"Q9HBB8_IDR_810_845",0.33461774183939
"Q9HBD1_IDR_396_1140",1
"Q9HBE1_IDR_129_412",0.483877401139088
"Q9HBE1_IDR_417_687",0.303311295838761
"Q9HBE1_IDR_73_127",0.212811303022152
"Q9HBG4_IDR_667_711",1
"Q9HBG7_IDR_466_508",0.499193842434519
"Q9HBG7_IDR_512_579",0.500806157565481
"Q9HBM6_IDR_134_251",1
"Q9HBR0_IDR_402_1063",1
"Q9HBT8_IDR_1_36",0.438428244522941
"Q9HBT8_IDR_91_197",0.561571755477059
"Q9HBU1_IDR_1_254",1
"Q9HBU6_IDR_1_83",1
"Q9HBU9_IDR_272_364",1
"Q9HBV2_IDR_253_294",0.522322918256536
"Q9HBV2_IDR_29_72",0.477677081743464
"Q9HBW0_IDR_317_351",1
"Q9HBW1_IDR_1_41",0.526847780709975
"Q9HBW1_IDR_509_546",0.473152219290025
"Q9HBX8_IDR_498_538",0.489025336440831
"Q9HBX8_IDR_907_967",0.510974663559169
"Q9HBZ2_IDR_1_70",0.221009506894357
"Q9HBZ2_IDR_439_659",0.392608161555328
"Q9HBZ2_IDR_661_700",0.386382331550315
"Q9HC07_IDR_1_89",1
"Q9HC10_IDR_1286_1402",0.261267281901251
"Q9HC10_IDR_135_248",0.428018182877798
"Q9HC10_IDR_646_687",0.310714535220951
"Q9HC35_IDR_56_214",0.531486597795976
"Q9HC35_IDR_868_981",0.468513402204024
"Q9HC36_IDR_45_84",1
"Q9HC44_IDR_1_380",0.560840075042501
"Q9HC84_IDR_3673_4118",0.212009866397033
"Q9HC98_IDR_1_36",1
"Q9HCB6_IDR_1_35",1
"Q9HCC6_IDR_1_43",0.502447616099722
"Q9HCC6_IDR_151_215",0.497552383900278
"Q9HCC9_IDR_293_401",0.212571248412734
"Q9HCC9_IDR_404_514",0.23838293206125
"Q9HCC9_IDR_523_707",0.221145676888859
"Q9HCC9_IDR_764_806",0.327900142637156
"Q9HCD5_IDR_1_181",0.305359641525701
"Q9HCD5_IDR_376_438",0.403915449699628
"Q9HCD5_IDR_440_532",0.290724908774671
"Q9HCD6_IDR_101_317",0.222242867452418
"Q9HCD6_IDR_1375_1990",0.441948210799815
"Q9HCD6_IDR_1_96",0.15668945031487
"Q9HCD6_IDR_396_436",0.179119471432898
"Q9HCE0_IDR_1_242",1
"Q9HCE3_IDR_1113_1165",0.145800423124397
"Q9HCE3_IDR_1229_1261",0.162257746305858
"Q9HCE3_IDR_1_63",0.169585055976926
"Q9HCE3_IDR_670_720",0.183930569719631
"Q9HCE3_IDR_68_618",0.174170788930355
"Q9HCE3_IDR_960_1022",0.164255415942833
"Q9HCH5_IDR_22_71",0.519140400425264
"Q9HCH5_IDR_75_611",0.480859599574736
"Q9HCI5_IDR_1_488",1
"Q9HCI6_IDR_1_130",1
"Q9HCI7_IDR_137_471",0.633464031085677
"Q9HCI7_IDR_503_545",0.366535968914323
"Q9HCJ0_IDR_1_1395",0.497258789063709
"Q9HCJ0_IDR_1397_1493",0.228206420128274
"Q9HCJ0_IDR_1600_1632",0.274534790808017
"Q9HCJ1_IDR_455_492",1
"Q9HCJ2_IDR_570_616",1
"Q9HCJ3_IDR_1_48",0.417891823635137
"Q9HCJ3_IDR_360_667",0.582108176364863
"Q9HCM2_IDR_1_33",1
"Q9HCM3_IDR_1373_1487",0.225165395585042
"Q9HCM3_IDR_1493_1821",0.258775084948962
"Q9HCM3_IDR_1883_1919",0.237219458196723
"Q9HCM3_IDR_1_949",0.278840061269273
"Q9HCM4_IDR_1_38",0.475629895580694
"Q9HCM4_IDR_349_660",0.524370104419306
"Q9HCM7_IDR_1_1045",1
"Q9HCN3_IDR_1_33",1
"Q9HCN4_IDR_283_374",1
"Q9HCN6_IDR_295_339",1
"Q9HCP0_IDR_1_36",0.441008119734048
"Q9HCP0_IDR_334_422",0.558991880265952
"Q9HCR9_IDR_43_184",1
"Q9HCS4_IDR_1_588",1
"Q9HCS5_IDR_299_686",1
"Q9HCS7_IDR_743_838",1
"Q9HCT0_IDR_1_32",1
"Q9HD90_IDR_148_298",0.724405459117806
"Q9HD90_IDR_1_99",0.275594540882195
"Q9HDC5_IDR_372_404",0.45284724858966
"Q9HDC5_IDR_414_635",0.54715275141034
"Q9HDC9_IDR_1_60",1
"Q9NNX1_IDR_37_75",0.536840075466925
"Q9NNX1_IDR_87_173",0.463159924533075
"Q9NNX6_IDR_1_38",1
"Q9NNX9_IDR_1_186",1
"Q9NNZ3_IDR_133_176",0.291401382895012
"Q9NNZ3_IDR_200_241",0.382518391724222
"Q9NNZ3_IDR_98_131",0.326080225380767
"Q9NP08_IDR_26_207",1
"Q9NP31_IDR_1_67",0.465969731765194
"Q9NP31_IDR_189_381",0.534030268234806
"Q9NP50_IDR_82_155",1
"Q9NP56_IDR_1_91",0.464192146989944
"Q9NP56_IDR_418_450",0.535807853010056
"Q9NP59_IDR_237_282",1
"Q9NP61_IDR_129_420",1
"Q9NP98_IDR_1_176",1
"Q9NP99_IDR_138_234",1
"Q9NPA0_IDR_1_38",0.508263290606778
"Q9NPA0_IDR_177_242",0.491736709393222
"Q9NPA1_IDR_28_84",1
"Q9NPA3_IDR_104_140",0.497380859639019
"Q9NPA3_IDR_27_85",0.502619140360981
"Q9NPB0_IDR_1_117",1
"Q9NPB1_IDR_1_33",1
"Q9NPB3_IDR_1_50",1
"Q9NPB6_IDR_251_346",1
"Q9NPB8_IDR_626_672",1
"Q9NPC1_IDR_311_358",1
"Q9NPC2_IDR_252_301",0.456371186779842
"Q9NPC2_IDR_304_374",0.543628813220158
"Q9NPC3_IDR_167_277",1
"Q9NPC6_IDR_1_143",1
"Q9NPC7_IDR_109_301",1
"Q9NPC8_IDR_160_291",1
"Q9NPD5_IDR_130_165",0.309163140261759
"Q9NPI6_IDR_132_538",1
"Q9NPI7_IDR_1_259",1
"Q9NPI9_IDR_1_32",0.48418210632188
"Q9NPI9_IDR_350_418",0.51581789367812
"Q9NPJ4_IDR_1_92",1
"Q9NPJ6_IDR_159_270",1
"Q9NPL8_IDR_1_40",0.51767240926846
"Q9NPL8_IDR_247_285",0.48232759073154
"Q9NPQ8_IDR_427_472",1
"Q9NPR2_IDR_677_797",1
"Q9NPR9_IDR_147_181",0.607949321189232
"Q9NPR9_IDR_513_543",0.392050678810768
"Q9NPU4_IDR_1_54",1
"Q9NPY3_IDR_470_623",1
"Q9NPZ5_IDR_1_76",1
"Q9NQ03_IDR_11_156",1
"Q9NQ11_IDR_116_156",1
"Q9NQ25_IDR_251_299",1
"Q9NQ29_IDR_232_371",1
"Q9NQ31_IDR_41_77",0.482908970457489
"Q9NQ75_IDR_594_667",0.499639477460948
"Q9NQ76_IDR_1_525",1
"Q9NQ84_IDR_308_364",0.519372030376218
"Q9NQ84_IDR_396_439",0.480627969623782
"Q9NQ86_IDR_66_106",1
"Q9NQ87_IDR_1_55",0.481230225207155
"Q9NQ87_IDR_188_311",0.518769774792845
"Q9NQ90_IDR_111_144",0.346105128648505
"Q9NQ90_IDR_1_86",0.334116691860844
"Q9NQ90_IDR_960_1003",0.319778179490652
"Q9NQ92_IDR_1_93",1
"Q9NQB0_IDR_1_619",1
"Q9NQC1_IDR_1_45",0.472885984893822
"Q9NQC1_IDR_520_790",0.527114015106178
"Q9NQC3_IDR_1_994",1
"Q9NQC7_IDR_324_357",0.351048307291015
"Q9NQC7_IDR_380_465",0.648951692708985
"Q9NQC8_IDR_1_62",1
"Q9NQE7_IDR_1_53",1
"Q9NQE9_IDR_1_43",1
"Q9NQS5_IDR_211_312",1
"Q9NQS7_IDR_40_844",1
"Q9NQT8_IDR_1372_1693",0.165892463400649
"Q9NQT8_IDR_1770_1826",0.435901531236061
"Q9NQT8_IDR_546_596",0.186362796234437
"Q9NQT8_IDR_628_658",0.211843209128853
"Q9NQU5_IDR_48_95",0.482088085503006
"Q9NQU5_IDR_97_382",0.517911914496994
"Q9NQV5_IDR_1_100",0.536621496611478
"Q9NQV5_IDR_271_438",0.463378503388522
"Q9NQV7_IDR_364_472",0.568443736032383
"Q9NQV7_IDR_75_202",0.431556263967617
"Q9NQV8_IDR_142_172",0.430643456939905
"Q9NQV8_IDR_180_581",0.569356543060095
"Q9NQW1_IDR_502_546",0.352528310983588
"Q9NQW1_IDR_787_905",0.374949999305389
"Q9NQW1_IDR_914_1070",0.272521689711024
"Q9NQW5_IDR_369_492",0.603443465473311
"Q9NQW5_IDR_71_198",0.396556534526689
"Q9NQW6_IDR_1_716",0.574597278543481
"Q9NR00_IDR_1_31",1
"Q9NR12_IDR_59_278",1
"Q9NR20_IDR_1_32",0.400090469160818
"Q9NR20_IDR_404_520",0.599909530839182
"Q9NR22_IDR_1_71",1
"Q9NR30_IDR_1_184",0.496266352319385
"Q9NR30_IDR_716_783",0.503733647680615
"Q9NR33_IDR_1_37",1
"Q9NR34_IDR_1_168",1
"Q9NR46_IDR_165_210",0.46347577568253
"Q9NR46_IDR_277_336",0.53652422431747
"Q9NR48_IDR_1_1321",0.315812821896794
"Q9NR48_IDR_1325_2025",0.394980154492646
"Q9NR48_IDR_2287_2437",0.168730863298725
"Q9NR48_IDR_2835_2914",0.120476160311835
"Q9NR55_IDR_1_53",1
"Q9NR56_IDR_344_388",1
"Q9NR61_IDR_617_652",1
"Q9NR63_IDR_1_42",1
"Q9NR64_IDR_23_187",1
"Q9NRJ4_IDR_1274_1456",0.151717262361617
"Q9NRJ4_IDR_629_1070",0.672028122085395
"Q9NRK6_IDR_1_153",1
"Q9NRL2_IDR_1014_1073",0.19811762581089
"Q9NRL2_IDR_1197_1431",0.105679777589463
"Q9NRL2_IDR_144_182",0.155969236604793
"Q9NRL2_IDR_271_351",0.15513058571574
"Q9NRL2_IDR_667_774",0.158734289742731
"Q9NRL2_IDR_834_877",0.226368484536382
"Q9NRL3_IDR_1_62",0.643461624053811
"Q9NRL3_IDR_85_421",0.356538375946189
"Q9NRM0_IDR_1_49",1
"Q9NRM1_IDR_1_32",0.352265936715491
"Q9NRM1_IDR_35_1133",0.647734063284509
"Q9NRM2_IDR_1_32",0.521151212276515
"Q9NRM2_IDR_414_450",0.478848787723485
"Q9NRM7_IDR_1_135",0.359771178756503
"Q9NRM7_IDR_138_631",0.640228821243497
"Q9NRN5_IDR_100_131",1
"Q9NRP7_IDR_264_418",1
"Q9NRZ9_IDR_1_170",1
"Q9NS00_IDR_1_76",1
"Q9NS15_IDR_1_57",0.617788272431614
"Q9NS15_IDR_477_539",0.382211727568386
"Q9NS18_IDR_17_53",1
"Q9NS23_IDR_1_48",1
"Q9NS37_IDR_1_218",0.34968744543194
"Q9NS37_IDR_293_323",0.65031255456806
"Q9NS39_IDR_1_112",0.439457422062469
"Q9NS39_IDR_198_275",0.560542577937531
"Q9NS40_IDR_135_372",0.523386702367402
"Q9NS40_IDR_869_1196",0.476613297632598
"Q9NS56_IDR_1_100",0.245609971986322
"Q9NS56_IDR_395_478",0.231481736768321
"Q9NS56_IDR_500_906",0.28997014013443
"Q9NS56_IDR_912_1045",0.232938151110926
"Q9NSA2_IDR_417_647",1
"Q9NSA3_IDR_50_81",1
"Q9NSB2_IDR_504_600",1
"Q9NSB8_IDR_113_192",1
"Q9NSC2_IDR_1165_1232",0.169372286169358
"Q9NSC2_IDR_1266_1324",0.185037863475516
"Q9NSC2_IDR_1_71",0.211427218220242
"Q9NSC2_IDR_75_1163",0.434162632134884
"Q9NSC5_IDR_117_285",1
"Q9NSC7_IDR_1_258",1
"Q9NSD4_IDR_1_236",1
"Q9NSD5_IDR_1_31",1
"Q9NSD7_IDR_410_442",1
"Q9NSE2_IDR_6_59",1
"Q9NSE4_IDR_1_59",1
"Q9NSI2_IDR_1_184",1
"Q9NSI5_IDR_310_407",1
"Q9NSI6_IDR_1277_1313",0.320195711143567
"Q9NSI6_IDR_1426_2320",0.401988688206892
"Q9NSI6_IDR_609_935",0.277815600649541
"Q9NTG1_IDR_1452_1571",0.50896058631916
"Q9NTG7_IDR_1_121",1
"Q9NTI2_IDR_1120_1154",0.497605427362989
"Q9NTI2_IDR_1_52",0.502394572637011
"Q9NTI5_IDR_1121_1447",1
"Q9NTI7_IDR_1_169",0.563374969745658
"Q9NTI7_IDR_174_286",0.436625030254342
"Q9NTJ3_IDR_1_78",1
"Q9NTK1_IDR_110_212",0.493615706907025
"Q9NTK1_IDR_1_107",0.506384293092975
"Q9NTN3_IDR_1_35",1
"Q9NTN9_IDR_702_784",1
"Q9NTQ9_IDR_219_266",1
"Q9NTU4_IDR_1_130",1
"Q9NTW7_IDR_1_145",1
"Q9NTX7_IDR_1_33",0.50250714296558
"Q9NTX7_IDR_187_353",0.49749285703442
"Q9NTX9_IDR_1_184",0.50660828447605
"Q9NTX9_IDR_196_383",0.49339171552395
"Q9NUJ3_IDR_1_56",1
"Q9NUL3_IDR_376_430",0.304243732156669
"Q9NUL3_IDR_441_494",0.347152893712632
"Q9NUL3_IDR_518_570",0.348603374130699
"Q9NUL5_IDR_189_291",1
"Q9NUM3_IDR_268_307",0.452744838198348
"Q9NUM3_IDR_68_104",0.547255161801652
"Q9NUM4_IDR_1_44",1
"Q9NUP1_IDR_1_56",1
"Q9NUP7_IDR_289_319",0.459823105095812
"Q9NUP7_IDR_376_413",0.540176894904188
"Q9NUQ3_IDR_1_152",0.516148333634508
"Q9NUQ3_IDR_455_528",0.483851666365492
"Q9NUQ6_IDR_244_346",0.298980784454461
"Q9NUQ6_IDR_352_545",0.380394604369093
"Q9NUQ6_IDR_60_235",0.320624611176446
"Q9NUQ8_IDR_95_173",1
"Q9NUR3_IDR_1_139",1
"Q9NUU7_IDR_1_57",1
"Q9NUV7_IDR_1_53",1
"Q9NVC3_IDR_1_49",1
"Q9NVC6_IDR_50_86",1
"Q9NVD7_IDR_1_50",1
"Q9NVE4_IDR_270_307",1
"Q9NVE5_IDR_1179_1222",0.488028265233378
"Q9NVE5_IDR_1_33",0.511971734766622
"Q9NVF7_IDR_1_61",0.634080879399157
"Q9NVF7_IDR_315_368",0.365919120600843
"Q9NVF9_IDR_1_48",1
"Q9NVH0_IDR_297_344",0.366276428773935
"Q9NVH0_IDR_31_66",0.633723571226065
"Q9NVH6_IDR_1_42",1
"Q9NVI7_IDR_1_66",0.440189456883428
"Q9NVI7_IDR_70_133",0.559810543116572
"Q9NVL8_IDR_1_296",1
"Q9NVM1_IDR_1_113",1
"Q9NVM6_IDR_103_169",1
"Q9NVM9_IDR_567_648",1
"Q9NVN3_IDR_460_520",1
"Q9NVN8_IDR_1_85",0.502269806305601
"Q9NW07_IDR_1_568",1
"Q9NW13_IDR_196_332",0.473749160156826
"Q9NW13_IDR_591_726",0.526250839843174
"Q9NW64_IDR_171_220",0.486033693363022
"Q9NW64_IDR_306_401",0.513966306636979
"Q9NW68_IDR_211_424",1
"Q9NW75_IDR_1_31",0.557790093784876
"Q9NW75_IDR_38_528",0.442209906215125
"Q9NW82_IDR_1_166",0.451349992473669
"Q9NW82_IDR_541_580",0.548650007526331
"Q9NW97_IDR_34_253",1
"Q9NWA0_IDR_1_61",1
"Q9NWB1_IDR_1_125",1
"Q9NWB6_IDR_1_117",1
"Q9NWB7_IDR_1_33",0.339099876680969
"Q9NWB7_IDR_164_238",0.269868002739434
"Q9NWB7_IDR_396_429",0.391032120579598
"Q9NWD8_IDR_73_103",1
"Q9NWD9_IDR_1_60",1
"Q9NWF4_IDR_221_272",1
"Q9NWT8_IDR_106_138",0.497851985835502
"Q9NWU1_IDR_1_37",1
"Q9NWV8_IDR_1_78",1
"Q9NWW0_IDR_1_67",1
"Q9NWW5_IDR_1_40",1
"Q9NWW7_IDR_285_350",1
"Q9NWY4_IDR_1_32",1
"Q9NWZ3_IDR_103_162",1
"Q9NWZ5_IDR_1_74",1
"Q9NWZ8_IDR_151_197",0.497220255652461
"Q9NWZ8_IDR_60_138",0.502779744347538
"Q9NX00_IDR_1_53",1
"Q9NX09_IDR_1_82",1
"Q9NX14_IDR_1_72",1
"Q9NX18_IDR_1_49",1
"Q9NX31_IDR_1_260",1
"Q9NX40_IDR_108_242",1
"Q9NX45_IDR_142_209",0.598933853573851
"Q9NX45_IDR_260_367",0.401066146426149
"Q9NX52_IDR_1_41",1
"Q9NX95_IDR_510_596",0.194659260385715
"Q9NXB9_IDR_260_296",1
"Q9NXD2_IDR_587_626",1
"Q9NXE8_IDR_1_71",0.425618226015602
"Q9NXE8_IDR_77_425",0.574381773984398
"Q9NXF8_IDR_1_34",1
"Q9NXG2_IDR_1_36",0.441773570995584
"Q9NXG2_IDR_270_353",0.558226429004416
"Q9NXG6_IDR_1_108",1
"Q9NXH3_IDR_1_55",1
"Q9NXH8_IDR_1_72",1
"Q9NXH9_IDR_104_147",0.227545478688206
"Q9NXH9_IDR_15_51",0.234214787606956
"Q9NXH9_IDR_557_613",0.24160559359924
"Q9NXH9_IDR_624_659",0.296634140105597
"Q9NXI6_IDR_111_206",0.478467000650396
"Q9NXI6_IDR_1_36",0.521532999349605
"Q9NXJ0_IDR_1_77",1
"Q9NXL2_IDR_1_88",0.310741110152088
"Q9NXL2_IDR_645_709",0.689258889847912
"Q9NXL6_IDR_1_42",0.514713190769635
"Q9NXL6_IDR_361_416",0.485286809230365
"Q9NXL9_IDR_653_1114",1
"Q9NXN4_IDR_231_317",1
"Q9NXR1_IDR_67_335",1
"Q9NXR5_IDR_265_373",1
"Q9NXR8_IDR_108_352",1
"Q9NXS2_IDR_1_36",1
"Q9NXT0_IDR_1_149",1
"Q9NY26_IDR_136_174",1
"Q9NY28_IDR_1_57",0.422939249037096
"Q9NY28_IDR_62_116",0.577060750962904
"Q9NY30_IDR_123_223",1
"Q9NY37_IDR_1_32",1
"Q9NY43_IDR_1_244",1
"Q9NY47_IDR_1_60",1
"Q9NY57_IDR_321_364",0.463184253334874
"Q9NY57_IDR_367_414",0.536815746665126
"Q9NY59_IDR_192_320",1
"Q9NY61_IDR_1_214",0.186401472178697
"Q9NY61_IDR_307_341",0.543292710210825
"Q9NY61_IDR_409_454",0.270305817610477
"Q9NY72_IDR_177_215",1
"Q9NY74_IDR_110_616",0.325344326712659
"Q9NY74_IDR_1_106",0.295127523323805
"Q9NY74_IDR_619_926",0.379528149963536
"Q9NY93_IDR_502_547",1
"Q9NY97_IDR_1_41",0.486596638326281
"Q9NY97_IDR_58_93",0.513403361673719
"Q9NY99_IDR_167_211",1
"Q9NYA3_IDR_1_693",1
"Q9NYA4_IDR_1055_1094",0.311646913770833
"Q9NYA4_IDR_265_301",0.345787297659527
"Q9NYA4_IDR_575_1005",0.34256578856964
"Q9NYB0_IDR_190_310",0.471197538857928
"Q9NYB0_IDR_98_132",0.528802461142072
"Q9NYF8_IDR_1_834",0.433647033316748
"Q9NYF8_IDR_836_877",0.294092207653304
"Q9NYF8_IDR_888_920",0.272260759029948
"Q9NYG8_IDR_266_393",1
"Q9NYI0_IDR_311_580",0.298602858666176
"Q9NYI0_IDR_34_307",0.365264967681674
"Q9NYI0_IDR_996_1048",0.33613217365215
"Q9NYJ7_IDR_520_570",1
"Q9NYJ8_IDR_48_545",1
"Q9NYK6_IDR_105_141",0.502007052805357
"Q9NYK6_IDR_147_181",0.497992947194643
"Q9NYL2_IDR_579_767",1
"Q9NYL4_IDR_1_32",1
"Q9NYL9_IDR_26_72",0.454561672741263
"Q9NYL9_IDR_75_184",0.545438327258737
"Q9NYM4_IDR_1_34",0.446696971209961
"Q9NYM4_IDR_367_423",0.553303028790039
"Q9NYN1_IDR_188_256",1
"Q9NYP3_IDR_1_149",0.548251041792866
"Q9NYP3_IDR_332_394",0.451748958207134
"Q9NYY3_IDR_356_462",0.429936244778177
"Q9NYY8_IDR_111_154",1
"Q9NYZ2_IDR_1_32",1
"Q9NYZ4_IDR_389_442",0.489742735930405
"Q9NYZ4_IDR_456_499",0.510257264069595
"Q9NZ08_IDR_1_43",1
"Q9NZ09_IDR_1_64",0.423714235526619
"Q9NZ09_IDR_71_381",0.576285764473381
"Q9NZ20_IDR_285_350",1
"Q9NZ43_IDR_198_259",0.500735142932837
"Q9NZ43_IDR_73_173",0.499264857067163
"Q9NZ52_IDR_146_179",0.468896006729194
"Q9NZ52_IDR_303_576",0.531103993270806
"Q9NZ53_IDR_1_375",0.460910860478767
"Q9NZ53_IDR_547_605",0.539089139521233
"Q9NZ56_IDR_1_1289",1
"Q9NZ63_IDR_1_289",1
"Q9NZ71_IDR_67_99",0.246626311559815
"Q9NZ71_IDR_757_895",0.191827606603164
"Q9NZ71_IDR_979_1056",0.304609103902347
"Q9NZI6_IDR_222_305",1
"Q9NZI7_IDR_240_363",1
"Q9NZI8_IDR_160_192",1
"Q9NZJ0_IDR_413_730",1
"Q9NZJ4_IDR_4249_4297",1
"Q9NZJ5_IDR_1081_1116",0.246154265770148
"Q9NZJ5_IDR_1_100",0.230132071946238
"Q9NZJ5_IDR_507_582",0.241659961914808
"Q9NZJ5_IDR_750_879",0.282053700368806
"Q9NZJ6_IDR_335_369",1
"Q9NZJ7_IDR_1_77",1
"Q9NZJ9_IDR_146_180",1
"Q9NZL3_IDR_54_174",1
"Q9NZL4_IDR_1_41",1
"Q9NZL6_IDR_500_645",0.551338878071086
"Q9NZL6_IDR_735_768",0.448661121928914
"Q9NZM1_IDR_132_190",1
"Q9NZM3_IDR_177_236",0.296910960204481
"Q9NZM3_IDR_331_397",0.232540971080916
"Q9NZM3_IDR_684_755",0.177567677930153
"Q9NZR1_IDR_76_182",0.548591293372768
"Q9NZR4_IDR_1_365",1
"Q9NZS2_IDR_43_108",1
"Q9NZT2_IDR_1_64",0.48799460648504
"Q9NZT2_IDR_290_677",0.51200539351496
"Q9NZU0_IDR_363_406",0.454560939137538
"Q9NZU0_IDR_499_549",0.545439060862462
"Q9NZU5_IDR_61_111",1
"Q9NZU7_IDR_1_200",1
"Q9NZV8_IDR_415_623",1
"Q9NZW4_IDR_18_1301",1
"Q9NZZ3_IDR_170_219",1
"Q9P013_IDR_1_183",1
"Q9P015_IDR_26_62",1
"Q9P016_IDR_1_51",1
"Q9P021_IDR_1_54",1
"Q9P031_IDR_1_196",1
"Q9P0M6_IDR_117_181",1
"Q9P0M9_IDR_1_49",1
"Q9P0N8_IDR_1_59",1
"Q9P0P8_IDR_86_126",1
"Q9P0T4_IDR_1_88",1
"Q9P0T7_IDR_112_154",1
"Q9P0U3_IDR_1_382",1
"Q9P0U4_IDR_75_371",1
"Q9P0V3_IDR_198_244",0.503786798170785
"Q9P0V3_IDR_21_54",0.496213201829215
"Q9P0V8_IDR_225_285",1
"Q9P0V9_IDR_1_35",0.582611223073213
"Q9P0V9_IDR_421_454",0.417388776926787
"Q9P0W2_IDR_140_182",0.498238085434568
"Q9P0W2_IDR_1_69",0.501761914565432
"Q9P0W8_IDR_1_414",0.549147364605691
"Q9P0W8_IDR_416_599",0.450852635394309
"Q9P0X4_IDR_1_47",0.221279175340614
"Q9P0X4_IDR_405_617",0.193729253013433
"Q9P0X4_IDR_867_1122",0.249761818268238
"Q9P1V8_IDR_1_539",1
"Q9P1W3_IDR_749_806",1
"Q9P1Y5_IDR_189_219",0.471043659538209
"Q9P1Y5_IDR_325_1105",0.528956340461791
"Q9P1Y6_IDR_1_104",0.405123423790468
"Q9P1Y6_IDR_231_1560",0.594876576209532
"Q9P1Z0_IDR_1_33",0.221088499144874
"Q9P1Z0_IDR_37_764",0.312295429797951
"Q9P1Z0_IDR_770_852",0.244353926114693
"Q9P1Z0_IDR_975_1013",0.222262144942482
"Q9P1Z2_IDR_499_571",0.495087228121561
"Q9P1Z2_IDR_581_617",0.504912771878439
"Q9P1Z3_IDR_1_44",0.480748256841321
"Q9P1Z3_IDR_550_774",0.519251743158679
"Q9P202_IDR_1_34",0.464637566094912
"Q9P202_IDR_502_808",0.535362433905088
