"","GO0008283_cell_population_proliferation"
"Q86UN6_IDR_1_31",1
"Q86UP0_IDR_1_38",1
"Q86UP2_IDR_1282_1357",0.349336348677941
"Q86UP2_IDR_1_639",0.313821916876673
"Q86UP2_IDR_836_1001",0.336841734445387
"Q86UP8_IDR_188_321",1
"Q86UQ0_IDR_78_181",1
"Q86UR1_IDR_220_313",1
"Q86UU1_IDR_135_724",0.471044811764169
"Q86UU1_IDR_726_1194",0.528955188235832
"Q86UU5_IDR_1_652",1
"Q86UU9_IDR_1_113",1
"Q86UV5_IDR_612_643",0.491015934880823
"Q86UV5_IDR_874_942",0.508984065119177
"Q86UW2_IDR_57_100",1
"Q86UW6_IDR_1136_1369",0.168864321257653
"Q86UW6_IDR_1437_1490",0.169196414925615
"Q86UW6_IDR_1_44",0.160298198742267
"Q86UW6_IDR_1574_1613",0.164713927575973
"Q86UW6_IDR_586_1012",0.162511056607928
"Q86UW6_IDR_95_311",0.174416080890565
"Q86UW7_IDR_1_78",1
"Q86UW9_IDR_198_405",1
"Q86UX6_IDR_1_54",0.332116880735158
"Q86UX6_IDR_391_435",0.337233208505453
"Q86UX6_IDR_438_486",0.330649910759389
"Q86UY5_IDR_297_401",1
"Q86UY8_IDR_1_50",1
"Q86UZ6_IDR_132_414",0.515964049112204
"Q86UZ6_IDR_506_584",0.484035950887796
"Q86V15_IDR_127_339",0.150551372215654
"Q86V15_IDR_380_456",0.14431693586478
"Q86V15_IDR_47_89",0.140972465345005
"Q86V48_IDR_1_1076",1
"Q86V59_IDR_131_209",0.337154375364962
"Q86V59_IDR_212_374",0.334380301718167
"Q86V59_IDR_379_439",0.328465322916871
"Q86V71_IDR_46_136",1
"Q86V86_IDR_1_31",1
"Q86V87_IDR_178_240",0.489014009814859
"Q86V87_IDR_487_536",0.510985990185141
"Q86V97_IDR_1_38",1
"Q86VB7_IDR_1106_1156",1
"Q86VD1_IDR_444_509",0.525952117514839
"Q86VD1_IDR_516_812",0.474047882485161
"Q86VE0_IDR_86_399",1
"Q86VE3_IDR_1_363",1
"Q86VF2_IDR_400_445",1
"Q86VF7_IDR_1688_1730",1
"Q86VG3_IDR_28_166",1
"Q86VH2_IDR_1141_1179",0.330284608873246
"Q86VH2_IDR_1186_1401",0.336707568771877
"Q86VH2_IDR_342_1012",0.333007822354877
"Q86VH4_IDR_341_481",0.490592680526449
"Q86VH4_IDR_540_590",0.509407319473551
"Q86VH5_IDR_342_477",0.499552306596518
"Q86VH5_IDR_543_581",0.500447693403482
"Q86VI4_IDR_1_89",1
"Q86VK4_IDR_1_183",0.359000815945007
"Q86VR2_IDR_232_466",0.513642139597851
"Q86VR7_IDR_807_867",1
"Q86VR8_IDR_1_114",1
"Q86VS3_IDR_190_260",1
"Q86VS8_IDR_192_251",0.336319905605091
"Q86VS8_IDR_388_489",0.320884973057076
"Q86VS8_IDR_643_718",0.342795121337833
"Q86VV4_IDR_1_38",0.330255884398879
"Q13769_IDR_1_47",0.507325375864672
"Q13829_IDR_271_316",1
"Q13835_IDR_1_241",1
"Q13838_IDR_1_34",1
"Q13873_IDR_512_969",1
"Q13875_IDR_68_183",1
"Q13886_IDR_1_163",1
"Q13887_IDR_155_192",0.328642069360944
"Q13887_IDR_1_82",0.337188963862886
"Q13887_IDR_211_368",0.33416896677617
"Q13895_IDR_1_121",1
"Q13905_IDR_1_87",0.472559323734178
"Q13905_IDR_211_671",0.527440676265822
"Q13946_IDR_1_135",1
"Q13950_IDR_31_97",0.5027805185996
"Q13950_IDR_459_514",0.4972194814004
"Q13951_IDR_149_182",1
"Q13956_IDR_1_49",1
"Q13972_IDR_715_875",1
"Q14003_IDR_1_86",0.328371741811745
"Q14003_IDR_203_265",0.335188238159224
"Q14003_IDR_554_702",0.336440020029031
"Q14004_IDR_1000_1399",0.539610227293099
"Q14004_IDR_1_694",0.460389772706901
"Q14005_IDR_1_207",0.341775550544426
"Q14005_IDR_306_346",0.344621482004681
"Q14005_IDR_444_1080",0.313602967450893
"Q14008_IDR_1078_1157",0.136046782978044
"Q14008_IDR_225_263",0.145555925435709
"Q14008_IDR_496_592",0.132616517574237
"Q14008_IDR_815_847",0.140251121167328
"Q14093_IDR_41_348",1
"Q14094_IDR_273_327",0.502261822670868
"Q14094_IDR_344_377",0.497738177329132
"Q14103_IDR_1_92",1
"Q14106_IDR_117_261",1
"Q14112_IDR_352_418",1
"Q14114_IDR_1_43",0.516496642553191
"Q14114_IDR_739_819",0.483503357446809
"Q14118_IDR_305_493",0.334297734655353
"Q14118_IDR_719_749",0.321029895435474
"Q14118_IDR_806_895",0.344672369909173
"Q14119_IDR_1_231",0.483918656003703
"Q14119_IDR_267_373",0.516081343996297
"Q14123_IDR_456_512",0.516707597350311
"Q14123_IDR_523_709",0.483292402649689
"Q14126_IDR_1056_1118",0.498100674156791
"Q14126_IDR_848_900",0.501899325843209
"Q14134_IDR_1_63",1
"Q14137_IDR_1_134",1
"Q14139_IDR_1_77",1
"Q14157_IDR_90_1087",0.520476627748625
"Q14159_IDR_103_258",0.490520738382318
"Q14159_IDR_1_100",0.509479261617682
"Q14161_IDR_359_635",1
"Q14162_IDR_544_830",1
"Q14165_IDR_216_292",1
"Q14181_IDR_74_165",1
"Q14183_IDR_1_87",1
"Q14184_IDR_1_124",1
"Q14185_IDR_1617_1865",1
"Q14186_IDR_21_113",0.4964142359043
"Q14186_IDR_349_410",0.5035857640957
"Q14188_IDR_355_446",0.494720496570054
"Q14188_IDR_39_129",0.505279503429946
"Q14190_IDR_347_651",1
"Q14191_IDR_1360_1406",0.500421731555036
"Q14191_IDR_303_528",0.499578268444964
"Q14194_IDR_508_572",1
"Q14195_IDR_489_570",1
"Q14201_IDR_121_232",1
"Q14318_IDR_1_89",1
"Q14320_IDR_1_60",0.502337244311699
"Q14320_IDR_62_167",0.497662755688301
"Q14324_IDR_1_49",1
"Q14332_IDR_1_32",0.532930043624174
"Q14332_IDR_152_196",0.467069956375826
"Q14416_IDR_824_872",1
"Q14432_IDR_1029_1078",0.329430283097785
"Q14432_IDR_1092_1141",0.329029116765515
"Q14432_IDR_262_664",0.3415406001367
"Q14435_IDR_1_104",1
"Q14439_IDR_343_433",1
"Q14444_IDR_1_48",0.49986179191045
"Q14444_IDR_247_709",0.50013820808955
"Q14449_IDR_1_104",0.507863874368662
"Q14449_IDR_355_432",0.492136125631338
"Q14451_IDR_1_98",0.508409923394521
"Q14451_IDR_354_427",0.491590076605479
"Q14457_IDR_29_112",1
"Q14469_IDR_1_42",0.48466186153728
"Q14527_IDR_1_53",0.272280521191002
"Q14527_IDR_172_204",0.252309085501675
"Q14527_IDR_321_394",0.238671946792256
"Q14527_IDR_397_473",0.236738446515067
"Q14532_IDR_1_51",0.496976616247074
"Q14532_IDR_405_448",0.503023383752926
"Q14533_IDR_472_505",1
"Q14534_IDR_82_121",1
"Q14541_IDR_329_408",0.499430039426037
"Q14541_IDR_86_131",0.500569960573963
"Q14542_IDR_227_280",1
"Q14549_IDR_1_265",1
"Q14562_IDR_1186_1220",0.261902844894044
"Q14562_IDR_151_260",0.232301961002447
"Q14562_IDR_328_405",0.254927026759448
"Q14562_IDR_95_148",0.250868167344061
"Q14563_IDR_729_771",1
"Q14566_IDR_662_710",1
"Q14571_IDR_1133_1170",0.33188117452097
"Q14571_IDR_926_964",0.336663684133789
"Q14624_IDR_632_664",1
"Q14626_IDR_318_389",1
"Q14641_IDR_47_118",1
"Q14643_IDR_1148_1179",0.191761967926965
"Q14643_IDR_1707_1737",0.206947833669882
"Q14643_IDR_1756_1796",0.202048720012688
"Q14643_IDR_1886_1966",0.19560637200194
"Q14643_IDR_911_975",0.203635106388526
"Q14653_IDR_115_176",1
"Q14657_IDR_1_57",1
"Q14667_IDR_1490_1541",0.325305417406321
"Q14667_IDR_2035_2109",0.329701654436647
"Q14667_IDR_2183_2235",0.344992928157032
"Q14669_IDR_1_408",0.479533989112221
"Q14669_IDR_938_1083",0.520466010887779
"Q14671_IDR_17_558",0.204208384653329
"Q14671_IDR_570_646",0.196087630262959
"Q14671_IDR_663_727",0.198649911143424
"Q14671_IDR_740_779",0.201366925058302
"Q14690_IDR_1401_1585",0.494655955288136
"Q14690_IDR_1_68",0.505344044711864
"Q14692_IDR_1222_1282",0.253861460203091
"Q14692_IDR_1_47",0.247992999499382
"Q14692_IDR_397_744",0.244445793165411
"Q14692_IDR_762_844",0.253699747132116
"Q14693_IDR_105_457",0.501157026231809
"Q14693_IDR_559_621",0.498842973768191
"Q14694_IDR_62_394",1
"Q14696_IDR_1_54",0.530760403037872
"Q14696_IDR_193_234",0.469239596962128
"Q14697_IDR_185_223",1
"Q14699_IDR_168_273",0.510387962261734
"Q14699_IDR_435_578",0.489612037738266
"Q14703_IDR_1_32",1
"Q14714_IDR_1_77",1
"Q14721_IDR_466_858",1
"Q14722_IDR_1_87",1
"Q14728_IDR_1_37",1
"Q14738_IDR_1_99",0.493755462748363
"Q14738_IDR_518_574",0.506244537251637
"Q14739_IDR_56_206",1
"Q14746_IDR_467_503",1
"Q14761_IDR_1_38",0.525083688447229
"Q14761_IDR_92_188",0.474916311552771
"Q14764_IDR_853_893",1
"Q14766_IDR_1_170",0.34379034646899
"Q14766_IDR_212_328",0.323917788721029
"Q14766_IDR_758_817",0.332291864809981
"Q14767_IDR_233_296",0.495439116009782
"Q14767_IDR_45_165",0.504560883990218
"Q14773_IDR_1_38",1
"Q14774_IDR_328_488",0.50121792898885
"Q14774_IDR_53_173",0.49878207101115
"Q14781_IDR_64_490",1
"Q14789_IDR_1_194",0.121169850455563
"Q14789_IDR_1442_1474",0.120048328951623
"Q14789_IDR_1584_1873",0.121213259510373
"Q14789_IDR_205_718",0.120645821222918
"Q14789_IDR_2763_2798",0.12450182904615
"Q14789_IDR_871_1329",0.121671028264382
"Q14849_IDR_1_44",1
"Q14865_IDR_1033_1070",0.336564588762182
"Q14865_IDR_243_323",0.337145296260915
"Q14865_IDR_410_1030",0.326290114976904
"Q14872_IDR_1_169",0.326947745122527
"Q14872_IDR_232_558",0.354558440057315
"Q14872_IDR_639_714",0.318493814820158
"Q14896_IDR_99_150",1
"Q14919_IDR_93_205",1
"Q14929_IDR_68_231",1
"Q14934_IDR_50_373",0.488895933788959
"Q14934_IDR_691_872",0.511104066211041
"Q14938_IDR_188_221",0.327379282733478
"Q14938_IDR_223_406",0.337968299825915
"Q14938_IDR_410_502",0.334652417440607
"Q14940_IDR_543_885",1
"Q14956_IDR_1_42",1
"Q14957_IDR_871_1044",1
"Q14966_IDR_1082_1918",0.226193862801107
"Q14966_IDR_1_906",0.239307103185472
"Q14966_IDR_1939_1978",0.258633090796888
"Q14966_IDR_939_1024",0.275865943216533
"Q14973_IDR_313_349",1
"Q149N8_IDR_513_650",0.496424752062133
"Q14BN4_IDR_292_527",0.26782373578713
"Q14BN4_IDR_537_567",0.235522272903696
"Q14BN4_IDR_679_734",0.241852479982954
"Q14BN4_IDR_797_828",0.25480151132622
"Q14C86_IDR_445_514",0.503744916123457
"Q14C86_IDR_521_1117",0.496255083876543
"Q14C87_IDR_800_911",0.494208278166389
"Q14C87_IDR_944_1069",0.505791721833611
"Q14CB8_IDR_323_494",1
"Q14CM0_IDR_524_1298",1
"Q14CN2_IDR_870_919",1
"Q14CN4_IDR_1_75",0.505187005809644
"Q14CN4_IDR_455_511",0.494812994190356
"Q14CS0_IDR_1_60",1
"Q14CW9_IDR_107_347",0.50578998015427
"Q14CW9_IDR_51_84",0.49421001984573
"Q14CZ0_IDR_152_275",1
"Q14CZ8_IDR_267_416",1
"Q14D04_IDR_368_540",1
"Q15013_IDR_1_48",1
"Q15014_IDR_1_113",1
"Q15018_IDR_252_415",1
"Q15020_IDR_1_91",0.329919743789299
"Q15020_IDR_583_694",0.327365284435337
"Q15020_IDR_879_950",0.342714971775364
"Q15021_IDR_1296_1401",0.32312446577122
"Q15021_IDR_547_611",0.352117599505401
"Q15021_IDR_953_988",0.32475793472338
"Q15022_IDR_1_78",0.359883908579071
"Q15022_IDR_366_423",0.321771463360865
"Q15022_IDR_689_739",0.318344628060064
"Q15025_IDR_12_636",1
"Q15027_IDR_367_402",0.50022914297431
"Q15027_IDR_524_568",0.49977085702569
"Q15029_IDR_1_55",1
"Q15032_IDR_1_144",0.287154825603791
"Q15032_IDR_259_640",0.385509735090662
"Q15032_IDR_761_979",0.327335439305547
"Q15038_IDR_1_132",1
"Q15059_IDR_148_306",0.239982180512502
"Q15059_IDR_417_570",0.246453966590791
"Q15059_IDR_641_726",0.255339904843719
"Q15061_IDR_409_458",0.516596366326195
"Q15061_IDR_600_677",0.483403633673805
"Q15075_IDR_1_147",1
"Q15078_IDR_8_138",1
"Q15109_IDR_368_404",1
"Q15111_IDR_1065_1095",0.333320077344239
"Q15111_IDR_1_103",0.334153248634926
"Q15111_IDR_545_575",0.332526674020835
"Q15113_IDR_281_311",1
"Q15118_IDR_1_40",1
"Q15121_IDR_88_130",1
"Q15139_IDR_1_44",0.325582802964124
"Q15139_IDR_196_252",0.345231700056665
"Q15139_IDR_329_419",0.329185496979211
"Q15147_IDR_456_556",0.515948087509291
"Q15147_IDR_839_1103",0.484051912490709
"Q15291_IDR_408_538",0.493450872015144
"Q15293_IDR_1_58",1
"Q15303_IDR_1152_1206",0.475378240965182
"Q15303_IDR_990_1150",0.524621759034818
"Q15306_IDR_133_191",1
"Q15311_IDR_1_182",0.486006536606144
"Q15311_IDR_378_655",0.513993463393856
"Q15319_IDR_1_186",1
"Q15323_IDR_366_416",1
"Q15326_IDR_360_491",1
"Q15329_IDR_1_53",0.474499369302264
"Q15329_IDR_233_311",0.525500630697736
"Q15334_IDR_645_719",0.497734017064159
"Q15334_IDR_955_1064",0.502265982935841
"Q15345_IDR_257_409",1
"Q15361_IDR_1_105",0.328100230935947
"Q15361_IDR_129_499",0.324336397312896
"Q15361_IDR_868_905",0.347563371751157
"Q15388_IDR_30_61",1
"Q15389_IDR_1_35",1
"Q15428_IDR_216_464",1
"Q15431_IDR_1_117",0.521277031441038
"Q15431_IDR_706_946",0.478722968558962
"Q15434_IDR_1_53",0.49696252914792
"Q15434_IDR_370_407",0.50303747085208
"Q15435_IDR_1_70",1
"Q15459_IDR_106_140",0.264946156596038
"Q15459_IDR_1_37",0.251515668843121
"Q15459_IDR_316_406",0.242222202127318
"Q15459_IDR_532_689",0.241315972433523
"Q15464_IDR_1_187",0.508682934843715
"Q15464_IDR_189_387",0.491317065156285
"Q15465_IDR_1_41",0.523028376464621
"Q15465_IDR_395_427",0.476971623535379
"Q15468_IDR_1074_1270",0.525075575335773
"Q15468_IDR_372_1067",0.474924424664227
"Q15475_IDR_161_284",1
"Q15477_IDR_190_278",1
"Q15506_IDR_56_151",1
"Q15596_IDR_1_37",0.512679781033194
"Q15596_IDR_376_1433",0.487320218966805
"Q15599_IDR_245_326",1
"Q155Q3_IDR_128_335",0.491791234154666
"Q155Q3_IDR_460_598",0.508208765845334
"Q15628_IDR_145_203",1
"Q15629_IDR_326_374",1
"Q15633_IDR_100_156",0.497640749063176
"Q15633_IDR_230_260",0.502359250936824
"Q15637_IDR_294_639",1
"Q15642_IDR_288_386",0.51307984119028
"Q15642_IDR_472_538",0.48692015880972
"Q15643_IDR_1175_1215",0.124177584347516
"Q15643_IDR_1224_1360",0.123386146418023
"Q15643_IDR_1_422",0.127061584705861
"Q15643_IDR_1814_1950",0.134071440541739
"Q15643_IDR_437_468",0.127920866091084
"Q15643_IDR_590_642",0.120312951593457
"Q15643_IDR_836_899",0.120772115468001
"Q15643_IDR_970_1011",0.122297310834318
"Q15699_IDR_153_225",0.335916940136836
"Q15699_IDR_228_326",0.327416029980368
"Q15714_IDR_1_1073",1
"Q15722_IDR_307_352",1
"Q15723_IDR_138_205",0.49887275622722
"Q15723_IDR_302_434",0.50112724377278
"Q15726_IDR_16_138",1
"Q15735_IDR_1_415",0.491551714630416
"Q15735_IDR_842_1006",0.508448285369584
"Q15738_IDR_1_35",1
"Q15742_IDR_108_343",0.33791694576868
"Q15742_IDR_1_35",0.340618754043559
"Q15742_IDR_354_525",0.321464300187761
"Q15743_IDR_309_365",1
"Q15744_IDR_1_226",1
"Q15746_IDR_1191_1231",0.201070904709667
"Q15746_IDR_1767_1803",0.202206145213679
"Q15746_IDR_257_333",0.20483649841674
"Q15746_IDR_367_408",0.203929603882157
"Q15746_IDR_920_1094",0.187956847777758
"Q15784_IDR_194_382",0.551635931266016
"Q15788_IDR_1_33",0.485397568326237
"Q15788_IDR_368_1392",0.514602431673763
"Q15797_IDR_195_246",1
"Q15811_IDR_109_210",0.2605276174042
"Q15811_IDR_312_380",0.250649890563099
"Q15811_IDR_660_737",0.244676143763867
"Q15811_IDR_808_910",0.244146348268834
"Q15814_IDR_138_177",0.497214018637793
"Q15814_IDR_1_55",0.502785981362207
"Q15818_IDR_88_199",1
"Q15825_IDR_360_417",1
"Q15828_IDR_1_31",1
"Q15831_IDR_346_433",1
"Q15834_IDR_149_202",1
"Q15842_IDR_1_31",0.499393080056008
"Q15842_IDR_361_424",0.500606919943992
"Q15848_IDR_1_108",1
"Q15849_IDR_1_87",0.497169565220069
"Q15849_IDR_443_550",0.502830434779931
"Q15911_IDR_1046_1087",0.0918809161377699
"Q15911_IDR_1107_1958",0.104479908957748
"Q15911_IDR_1961_2643",0.0933218152296752
"Q15911_IDR_2690_2728",0.0896634836342238
"Q15911_IDR_2741_2948",0.087720287680877
"Q15911_IDR_2998_3465",0.0887607292581684
"Q15911_IDR_345_949",0.0903827394915458
"Q15911_IDR_3468_3703",0.0879566925799327
"Q15911_IDR_951_1039",0.0918631506907556
"Q15915_IDR_1_165",0.504248188916796
"Q16281_IDR_1_154",1
"Q16322_IDR_1_78",0.520223262491286
"Q16322_IDR_469_511",0.479776737508714
"Q16348_IDR_1_38",1
"Q16352_IDR_1_81",0.521244643052095
"Q16352_IDR_413_499",0.478755356947905
"Q16384_IDR_73_173",1
"Q16385_IDR_74_188",1
"Q16445_IDR_334_410",1
"Q16478_IDR_857_980",1
"Q16512_IDR_175_207",0.242778224871326
"Q16512_IDR_345_386",0.251868276328012
"Q16512_IDR_525_608",0.250979089492874
"Q16512_IDR_96_167",0.254374409307788
"Q16513_IDR_109_169",0.345025880296312
"Q16513_IDR_486_516",0.332046536960964
"Q16513_IDR_523_649",0.322927582742724
"Q16514_IDR_1_55",1
"Q16520_IDR_1_46",0.485295964279116
"Q16568_IDR_1_47",1
"Q16572_IDR_475_532",0.509719508483195
"Q16572_IDR_68_118",0.490280491516805
"Q16584_IDR_1_40",0.441731942361353
"Q16584_IDR_414_847",0.558268057638647
"Q16585_IDR_1_61",1
"Q16586_IDR_346_387",1
"Q16587_IDR_1_38",0.511007598966815
"Q16587_IDR_96_245",0.488992401033185
"Q16589_IDR_294_344",1
"Q16594_IDR_130_264",1
"Q16595_IDR_1_88",1
"Q16600_IDR_1_234",1
"Q16610_IDR_20_159",1
"Q16612_IDR_13_68",1
"Q16620_IDR_408_465",1
"Q16621_IDR_1_225",1
"Q16625_IDR_275_413",1
"Q16626_IDR_1_131",1
"Q16629_IDR_84_238",1
"Q16630_IDR_173_406",0.509912848851453
"Q16665_IDR_412_768",0.530151224588572
"Q16666_IDR_391_574",0.510363154893561
"Q16666_IDR_87_199",0.489636845106439
"Q16670_IDR_133_278",0.317551028699841
"Q16670_IDR_1_74",0.335825191316332
"Q16670_IDR_82_125",0.346623779983827
"Q16671_IDR_126_192",0.508288537013314
"Q16671_IDR_512_573",0.491711462986686
"Q16676_IDR_1_123",0.469053137305346
"Q16676_IDR_211_465",0.530946862694654
"Q16690_IDR_320_384",1
"Q16695_IDR_1_41",1
"Q16706_IDR_81_125",1
"Q16720_IDR_1125_1220",0.50824549630715
"Q16720_IDR_295_356",0.49175450369285
"Q16739_IDR_1_45",1
"Q16760_IDR_1099_1139",0.348076667378972
"Q16760_IDR_1_39",0.338630224437868
"Q16760_IDR_552_714",0.313293108183161
"Q16763_IDR_157_222",1
"Q16849_IDR_114_341",0.368124466349439
"Q16849_IDR_369_466",0.312391445155344
"Q16849_IDR_610_686",0.319484088495217
"Q16853_IDR_1_50",1
"Q16854_IDR_1_36",1
"Q16875_IDR_444_520",1
"Q16880_IDR_507_541",1
"Q16890_IDR_92_204",1
"Q16891_IDR_1_88",0.529696255239989
"Q16891_IDR_91_228",0.470303744760011
"Q17R60_IDR_189_227",0.328995717215976
"Q17R60_IDR_31_62",0.330633180337295
"Q17R60_IDR_382_562",0.340371102446729
"Q17R89_IDR_28_66",0.328186198111539
"Q17R89_IDR_460_781",0.327386735121882
"Q17R89_IDR_786_818",0.344427066766578
"Q17R98_IDR_1_898",0.510960046077102
"Q17R98_IDR_901_1015",0.489039953922899
"Q17RB8_IDR_1_43",0.496720503878474
"Q17RB8_IDR_335_461",0.503279496121526
"Q1HG44_IDR_288_320",1
"Q1KMD3_IDR_23_242",0.483856872960156
"Q1KMD3_IDR_635_665",0.516143127039843
"Q1L5Z9_IDR_322_438",1
"Q1MSJ5_IDR_1_1211",1
"Q1MX18_IDR_1_42",1
"Q1W6H9_IDR_1_285",1
"Q1X8D7_IDR_131_526",0.331958620917866
"Q1X8D7_IDR_545_581",0.351049271214406
"Q1X8D7_IDR_698_754",0.316992107867728
"Q1XH10_IDR_95_843",1
"Q24JP5_IDR_772_843",0.487870661982473
"Q24JP5_IDR_901_983",0.512129338017527
"Q27J81_IDR_346_523",0.505454288435333
"Q27J81_IDR_933_1244",0.494545711564667
"Q29RF7_IDR_1111_1337",1
"Q2HXU8_IDR_14_99",1
"Q2I0M4_IDR_295_334",1
"Q2I0M5_IDR_1_31",0.366624015740729
"Q2I0M5_IDR_152_189",0.322227128580101
"Q2LD37_IDR_1779_1814",0.0586987929507208
"Q2LD37_IDR_1915_1993",0.0583133519338166
"Q2LD37_IDR_2161_2427",0.057956130152778
"Q2LD37_IDR_2596_2696",0.0588930346915133
"Q2LD37_IDR_2725_2769",0.0580645809707018
"Q2LD37_IDR_2929_2963",0.0578022929685155
"Q2LD37_IDR_3482_3548",0.0592816712368815
"Q2LD37_IDR_3563_3787",0.0599869428785015
"Q2LD37_IDR_3816_3865",0.0595930931621488
"Q2LD37_IDR_3893_3956",0.0600295439510504
"Q2LD37_IDR_3998_4030",0.0605007231198806
"Q2LD37_IDR_4094_4145",0.0588525662202657
"Q2LD37_IDR_4288_4396",0.0572378788389285
"Q2M1K9_IDR_347_404",1
"Q2M1P5_IDR_1130_1343",0.50896806655714
"Q2M1P5_IDR_345_1039",0.49103193344286
"Q2M1V0_IDR_1_86",1
"Q2M1Z3_IDR_219_1338",1
"Q2M218_IDR_61_234",1
"Q2M243_IDR_1_440",0.498427965363412
"Q2M3C7_IDR_1139_1293",0.149812712522201
"Q2M3C7_IDR_1327_1603",0.138847841851262
"Q2M3C7_IDR_456_674",0.140565614817883
"Q2M3C7_IDR_677_717",0.143817809294829
"Q2M3C7_IDR_723_1136",0.141788219427489
"Q2M3G0_IDR_625_672",1
"Q2M3G4_IDR_1_645",1
"Q2M3M2_IDR_573_616",1
"Q2M3R5_IDR_1_66",1
"Q2M3W8_IDR_58_230",1
"Q2M3X9_IDR_62_222",1
"Q2MJR0_IDR_119_214",0.503026582092045
"Q2MJR0_IDR_243_292",0.496973417907955
"Q2MKA7_IDR_1_31",0.355736756598641
"Q2MKA7_IDR_146_177",0.333842111310294
"Q2MKA7_IDR_207_263",0.310421132091066
"Q2MV58_IDR_1_72",1
"Q2NKQ1_IDR_206_236",0.341139567317647
"Q2NKQ1_IDR_473_531",0.346937435422104
"Q2NKQ1_IDR_671_923",0.311922997260249
"Q2PPJ7_IDR_1486_1523",0.249709195539236
"Q2Q1W2_IDR_122_192",0.49392974056693
"Q2Q1W2_IDR_21_53",0.50607025943307
"Q2QGD7_IDR_1_78",0.199717216321735
"Q2QGD7_IDR_460_537",0.205102792606697
"Q2QGD7_IDR_595_710",0.207920071117102
"Q2QGD7_IDR_713_751",0.196298932565288
"Q2QGD7_IDR_82_174",0.190960987389179
"Q2T9J0_IDR_93_126",1
"Q2T9K0_IDR_325_370",0.493920497083484
"Q2T9K0_IDR_443_475",0.506079502916516
"Q2T9L4_IDR_200_293",0.478518457875855
"Q2T9L4_IDR_58_196",0.521481542124145
"Q2TAA5_IDR_1_59",1
"Q2TAA8_IDR_1_42",1
"Q2TAC2_IDR_405_915",1
"Q2TAC6_IDR_384_631",0.516514892717228
"Q2TAC6_IDR_642_998",0.483485107282772
"Q2TAK8_IDR_102_405",0.484102578200523
"Q2TAK8_IDR_527_563",0.515897421799477
"Q2TAL5_IDR_1_349",1
"Q2TAL6_IDR_1_88",1
"Q2TAL8_IDR_108_191",0.329075069930451
"Q2TAL8_IDR_194_241",0.334172435760018
"Q2TBE0_IDR_509_542",0.501001956114759
"Q2UY09_IDR_1002_1069",0.517898999415476
"Q2UY09_IDR_204_782",0.482101000584524
"Q2V2M9_IDR_1265_1364",0.493513457695303
"Q2V2M9_IDR_325_784",0.506486542304697
"Q2VIQ3_IDR_438_557",0.237453848974229
"Q2VIQ3_IDR_564_602",0.27975194028523
"Q2VIQ3_IDR_604_817",0.237835876939498
"Q2VIQ3_IDR_893_1234",0.244958333801044
"Q2VPJ9_IDR_279_315",1
"Q2VPK5_IDR_397_454",1
"Q2VWP7_IDR_1040_1075",0.333229415536089
"Q2VWP7_IDR_1089_1150",0.336772873207703
"Q2VWP7_IDR_974_1029",0.329997711256208
"Q2VY69_IDR_53_155",1
"Q2VYF4_IDR_397_491",0.485189108255358
"Q2VYF4_IDR_40_119",0.514810891744642
"Q2WGJ9_IDR_1094_1134",0.205767066733669
"Q2WGJ9_IDR_1161_1270",0.197917765250831
"Q2WGJ9_IDR_1_77",0.203058735831942
"Q2WGJ9_IDR_417_457",0.191838000485284
"Q2WGJ9_IDR_516_550",0.201418431698274
"Q2WGN9_IDR_155_513",1
"Q2Y0W8_IDR_1_34",0.344505897386608
"Q32P44_IDR_47_210",0.43807873934482
"Q32P51_IDR_182_320",1
"Q32ZL2_IDR_276_321",1
"Q330K2_IDR_1_53",1
"Q33E94_IDR_1_56",0.340457850534068
"Q33E94_IDR_486_599",0.32386036638663
"Q33E94_IDR_638_671",0.335681783079302
"Q38SD2_IDR_1840_1901",1
"Q3B726_IDR_204_338",1
"Q3B7T1_IDR_1_43",0.254764392435237
"Q3B7T1_IDR_213_299",0.250166580370772
"Q3B7T1_IDR_517_584",0.243268590429886
"Q3B7T1_IDR_620_672",0.251800436764105
"Q3B7T3_IDR_1_45",0.489517047651198
"Q3B7T3_IDR_58_259",0.510482952348802
"Q3B820_IDR_1_660",1
"Q3C1V0_IDR_300_400",1
"Q3C1V1_IDR_51_88",1
"Q3C1V8_IDR_161_233",0.496737545702257
"Q3C1V8_IDR_67_128",0.503262454297743
"Q3L8U1_IDR_1715_1770",0.251977870589301
"Q3L8U1_IDR_2003_2897",0.247532740919043
"Q3LI81_IDR_1_207",1
"Q3LI83_IDR_1_218",1
"Q3MII6_IDR_1_32",0.514625706877736
"Q3MII6_IDR_454_604",0.485374293122264
"Q3MIP1_IDR_33_94",1
"Q3MIS6_IDR_47_159",1
"Q3MIT2_IDR_62_104",1
"Q3MIW9_IDR_23_493",1
"Q3MJ13_IDR_1016_1072",0.504361514826239
"Q3MJ13_IDR_700_785",0.495638485173761
"Q3MJ62_IDR_131_246",1
"Q3SX64_IDR_1_41",1
"Q3SXP7_IDR_138_199",1
"Q3SXY7_IDR_354_483",1
"Q3SXY8_IDR_206_428",1
"Q3SXZ7_IDR_1_40",1
"Q3SY00_IDR_1_437",0.505085624183591
"Q3SY00_IDR_492_556",0.494914375816409
"Q3V6T2_IDR_1209_1871",0.263043579232283
"Q3YBM2_IDR_236_270",1
