"","GO0042277_peptide_binding"
"Q8NFC6_IDR_1_120",0.512839544290113
"Q8NFC6_IDR_159_3051",0.487160455709887
"Q8NFD2_IDR_297_354",1
"Q8NFD5_IDR_1_1236",0.359574939207871
"Q8NFD5_IDR_1267_1591",0.200980041837288
"Q8NFD5_IDR_1694_1775",0.218760970757747
"Q8NFD5_IDR_1808_1912",0.220684048197093
"Q8NFF2_IDR_1_78",0.525281148967179
"Q8NFF2_IDR_261_425",0.474718851032821
"Q8NFT6_IDR_260_335",0.252424520629196
"Q8NFT6_IDR_339_501",0.248223537744441
"Q8NFT6_IDR_96_165",0.250828773211353
"Q8NFU0_IDR_386_473",1
"Q8NFU1_IDR_372_509",1
"Q8NFU4_IDR_1_46",1
"Q8NFU5_IDR_1_37",0.483766522409251
"Q8NFU5_IDR_262_363",0.516233477590749
"Q8NFU7_IDR_1_1332",0.277204883070971
"Q8NFU7_IDR_1743_1840",0.237861527612052
"Q8NFU7_IDR_1916_1989",0.246247694155782
"Q8NFU7_IDR_2070_2109",0.238685895161195
"Q8NFV5_IDR_17_125",1
"Q8NFW1_IDR_215_269",0.34013758176084
"Q8NFW1_IDR_274_311",0.3392368830314
"Q8NFW1_IDR_317_1626",0.32062553520776
"Q8NHG8_IDR_1_147",1
"Q8NHH9_IDR_1_56",1
"Q8NHM5_IDR_1_59",0.245116642421638
"Q8NHM5_IDR_378_508",0.26206886724444
"Q8NHM5_IDR_565_652",0.261188649676494
"Q8NHM5_IDR_724_1040",0.231625840657429
"Q8NHP7_IDR_18_67",0.50448172052543
"Q8NHP7_IDR_284_470",0.49551827947457
"Q8NHP8_IDR_1_39",1
"Q8NHQ1_IDR_228_266",1
"Q8NHQ8_IDR_348_396",0.546841477060935
"Q8NHQ8_IDR_82_200",0.453158522939065
"Q8NHQ9_IDR_486_555",0.489127464921695
"Q8NHQ9_IDR_570_600",0.510872535078305
"Q8NHR7_IDR_111_157",1
"Q8NHY2_IDR_300_357",0.53018381285415
"Q8NHY3_IDR_173_216",0.516351671406082
"Q8NHY3_IDR_269_880",0.483648328593918
"Q8NHY6_IDR_154_371",0.516181380958524
"Q8NHY6_IDR_1_97",0.483818619041476
"Q8NHZ7_IDR_1_158",0.489750843464444
"Q8NHZ7_IDR_178_208",0.510249156535556
"Q8NHZ8_IDR_21_85",1
"Q8NI08_IDR_1_114",0.316122045778731
"Q8NI08_IDR_162_215",0.347605614152929
"Q8NI08_IDR_307_652",0.336272340068341
"Q8NI22_IDR_1_47",1
"Q8NI27_IDR_1177_1593",1
"Q8NI32_IDR_1_32",1
"Q8NI35_IDR_1008_1057",0.110579943839248
"Q8NI35_IDR_1164_1219",0.107153684057324
"Q8NI35_IDR_455_515",0.109864751253913
"Q8NI35_IDR_641_675",0.109215383686921
"Q8NI35_IDR_777_807",0.111289448856543
"Q8NI35_IDR_839_985",0.108778960918508
"Q8TAC9_IDR_203_235",1
"Q8TAD2_IDR_1_33",0.437497647051536
"Q8TAD2_IDR_49_87",0.562502352948464
"Q8TAD4_IDR_1_32",0.516667181838653
"Q8TAD4_IDR_545_588",0.483332818161347
"Q8TAD7_IDR_1_36",1
"Q8TAD8_IDR_1_223",1
"Q8TAE6_IDR_1_70",1
"Q8TAE8_IDR_1_38",0.522820903074761
"Q8TAE8_IDR_182_222",0.477179096925239
"Q8TAF7_IDR_59_200",1
"Q8TAG5_IDR_153_214",1
"Q8TAG6_IDR_21_207",1
"Q8TAG9_IDR_230_276",1
"Q8TAK5_IDR_314_448",1
"Q8TAK6_IDR_1_118",0.502622089270103
"Q8TAK6_IDR_183_271",0.497377910729897
"Q8TAL5_IDR_145_182",0.334138838680764
"Q8TAL5_IDR_272_431",0.321270831870713
"Q8TAL5_IDR_82_123",0.344590329448523
"Q8TAW3_IDR_99_172",0.500622208275612
"Q8TAX0_IDR_1_172",1
"Q8TAX7_IDR_19_353",1
"Q8TAY7_IDR_1_242",1
"Q8TAZ6_IDR_1_67",0.493448320701822
"Q8TAZ6_IDR_205_248",0.506551679298178
"Q8TB03_IDR_288_319",1
"Q8TB05_IDR_21_177",1
"Q8TB22_IDR_1_63",1
"Q8TB24_IDR_1_46",0.338342823749535
"Q8TB24_IDR_181_218",0.355157920793927
"Q8TB24_IDR_242_581",0.306499255456538
"Q8TB37_IDR_12_60",1
"Q8TB45_IDR_1_41",1
"Q8TB52_IDR_143_337",1
"Q8TB68_IDR_32_257",1
"Q8TB69_IDR_51_179",1
"Q8TBA6_IDR_27_304",0.360226151799616
"Q8TBA6_IDR_306_350",0.210622647555936
"Q8TBA6_IDR_445_475",0.214942550073175
"Q8TBG4_IDR_442_499",1
"Q8TBG9_IDR_206_265",1
"Q8TBJ4_IDR_282_325",1
"Q8TBJ5_IDR_1_272",1
"Q8TBK6_IDR_1_46",0.522671459564484
"Q8TBK6_IDR_61_192",0.477328540435516
"Q8TBM8_IDR_220_262",0.469593166035735
"Q8TBM8_IDR_54_90",0.530406833964265
"Q8TBN0_IDR_1_90",0.462595370858774
"Q8TBN0_IDR_92_218",0.537404629141226
"Q8TBP0_IDR_1_31",0.342065078784866
"Q8TBP0_IDR_712_767",0.331020728501429
"Q8TBP0_IDR_91_286",0.326914192713705
"Q8TBP5_IDR_1_118",0.572444109040491
"Q8TBP5_IDR_144_190",0.427555890959508
"Q8TBP6_IDR_1_46",1
"Q8TBX8_IDR_1_35",0.483705188510405
"Q8TBX8_IDR_294_346",0.516294811489595
"Q8TBY8_IDR_191_246",0.330325681076158
"Q8TBY8_IDR_848_894",0.332015500861969
"Q8TC36_IDR_1_130",1
"Q8TC41_IDR_1_142",0.491389942512125
"Q8TC41_IDR_175_255",0.508610057487875
"Q8TC44_IDR_366_423",1
"Q8TC56_IDR_180_532",1
"Q8TC57_IDR_458_530",1
"Q8TC59_IDR_1_212",1
"Q8TC71_IDR_137_294",0.329284534931367
"Q8TC71_IDR_493_538",0.317247033651479
"Q8TC71_IDR_90_135",0.353468431417154
"Q8TCU4_IDR_1_4097",1
"Q8TCU5_IDR_62_119",0.5113261982263
"Q8TCU5_IDR_986_1075",0.4886738017737
"Q8TCU6_IDR_1109_1142",0.499180626841012
"Q8TCU6_IDR_1_44",0.500819373158988
"Q8TCX5_IDR_595_670",1
"Q8TCY5_IDR_48_172",1
"Q8TCY9_IDR_140_176",0.466487298832197
"Q8TCY9_IDR_1_65",0.533512701167803
"Q8TCZ2_IDR_1_262",1
"Q8TD06_IDR_1_32",1
"Q8TD08_IDR_348_520",1
"Q8TD91_IDR_313_449",1
"Q8TD94_IDR_20_196",0.50443891600927
"Q8TD94_IDR_266_323",0.49556108399073
"Q8TDB4_IDR_1_43",0.498574148407725
"Q8TDB4_IDR_70_240",0.501425851592275
"Q8TDB6_IDR_196_232",0.29586311646383
"Q8TDB6_IDR_510_556",0.40188880613125
"Q8TDB6_IDR_91_122",0.30224807740492
"Q8TDC0_IDR_1_161",0.486917168401763
"Q8TDC0_IDR_164_218",0.513082831598237
"Q8TDC3_IDR_363_589",0.464517026648612
"Q8TDI8_IDR_1_106",1
"Q8TDJ6_IDR_1280_1321",0.11094824766304
"Q8TDJ6_IDR_1913_2032",0.116652975728214
"Q8TDJ6_IDR_2095_2129",0.108539603313069
"Q8TDJ6_IDR_2393_2442",0.107486767247322
"Q8TDJ6_IDR_2468_2500",0.114186198363515
"Q8TDJ6_IDR_284_332",0.112987929310333
"Q8TDJ6_IDR_416_482",0.11017333009132
"Q8TDJ6_IDR_570_602",0.109628614895224
"Q8TDJ6_IDR_921_963",0.109396333387962
"Q8TDM0_IDR_1_32",0.505608251005938
"Q8TDM0_IDR_178_211",0.494391748994062
"Q8TDM6_IDR_1435_1496",0.284750105874226
"Q8TDM6_IDR_1665_1714",0.19051153214205
"Q8TDM6_IDR_560_612",0.185068776957018
"Q8TDM6_IDR_804_1342",0.166099791017903
"Q8TDM6_IDR_92_187",0.173569794008803
"Q8TDN1_IDR_1_56",0.475849108503877
"Q8TDN1_IDR_476_519",0.524150891496123
"Q8TDN2_IDR_1_40",0.492241883614356
"Q8TDW7_IDR_4177_4353",0.491334617512126
"Q8TDW7_IDR_4355_4541",0.508665382487874
"Q8TDX6_IDR_1_54",1
"Q8TDX9_IDR_100_130",0.196385080891868
"Q8TDX9_IDR_1024_1112",0.210425768383334
"Q8TDX9_IDR_2019_2129",0.19300691808625
"Q8TDX9_IDR_2810_2849",0.198077053207074
"Q8TDX9_IDR_965_1010",0.202105179431475
"Q8TDY2_IDR_1264_1317",0.256013469222245
"Q8TDY2_IDR_1383_1494",0.233983599977159
"Q8TDY2_IDR_221_300",0.267757624080966
"Q8TDY2_IDR_600_806",0.24224530671963
"Q8TDY4_IDR_695_870",1
"Q8TDY8_IDR_1140_1250",0.487600156207057
"Q8TDY8_IDR_982_1124",0.512399843792943
"Q8TDZ2_IDR_616_705",0.499718592577439
"Q8TDZ2_IDR_752_922",0.500281407422561
"Q8TE12_IDR_157_198",0.47543690643213
"Q8TE12_IDR_246_368",0.52456309356787
"Q8TE49_IDR_77_113",0.492784536212524
"Q8TE85_IDR_405_437",0.306406151224175
"Q8TE85_IDR_467_511",0.316465762364956
"Q8TE99_IDR_1_55",1
"Q8TEA7_IDR_714_746",1
"Q8TEA8_IDR_149_209",1
"Q8TEB1_IDR_1_130",0.506731301331153
"Q8TEB1_IDR_515_546",0.493268698668847
"Q8TEB7_IDR_328_428",1
"Q8TEB9_IDR_279_315",1
"Q8TEC5_IDR_231_408",0.266342949687727
"Q8TEC5_IDR_442_729",0.474386040295659
"Q8TEC5_IDR_77_121",0.259271010016614
"Q8TED4_IDR_239_282",1
"Q8TED9_IDR_162_204",0.276093448178915
"Q8TED9_IDR_317_393",0.245168231197639
"Q8TED9_IDR_514_768",0.224304954774343
"Q8TED9_IDR_76_157",0.254433365849104
"Q8TEE9_IDR_153_199",1
"Q8TEF2_IDR_1_89",0.530714285295575
"Q8TEF2_IDR_94_133",0.469285714704425
"Q8TER5_IDR_1430_1519",0.34464851440678
"Q8TER5_IDR_942_1034",0.340011976644407
"Q8TES7_IDR_1016_1100",0.505572949080932
"Q8TES7_IDR_1_590",0.494427050919068
"Q8TEU7_IDR_1065_1475",0.171081280763709
"Q8TEU7_IDR_121_209",0.157284508653649
"Q8TEU7_IDR_1495_1535",0.16683025288047
"Q8TEU7_IDR_1540_1601",0.165862326984656
"Q8TEU7_IDR_213_247",0.181113572473479
"Q8TEU7_IDR_625_744",0.157828058244038
"Q8TEV9_IDR_212_252",0.341641910624568
"Q8TEV9_IDR_254_369",0.334129644961766
"Q8TEV9_IDR_374_707",0.324228444413666
"Q8TEW0_IDR_145_212",0.230590755500059
"Q8TEW0_IDR_215_260",0.234911372732296
"Q8TEW0_IDR_368_453",0.285461855508607
"Q8TEW0_IDR_686_1334",0.249036016259039
"Q8TEW6_IDR_236_326",1
"Q8TEW8_IDR_124_196",0.343144870232712
"Q8TEW8_IDR_306_377",0.324034948145522
"Q8TF39_IDR_223_389",0.467324844860629
"Q8TF40_IDR_173_204",0.180693309750594
"Q8TF40_IDR_245_325",0.199933456978746
"Q8TF40_IDR_593_748",0.220226403506913
"Q8TF40_IDR_68_114",0.202483840125169
"Q8TF40_IDR_758_969",0.196662989638578
"Q8TF42_IDR_1_34",0.515082877231522
"Q8TF42_IDR_349_380",0.484917122768478
"Q8TF44_IDR_15_50",0.509402974491575
"Q8TF44_IDR_56_298",0.490597025508425
"Q8TF45_IDR_21_114",1
"Q8TF47_IDR_67_247",1
"Q8TF50_IDR_1_109",0.473472937028067
"Q8TF50_IDR_160_471",0.526527062971933
"Q8TF61_IDR_1_544",1
"Q8TF62_IDR_1107_1192",1
"Q8TF64_IDR_1_33",1
"Q8TF65_IDR_1_38",1
"Q8TF66_IDR_477_529",1
"Q8WUA7_IDR_12_191",1
"Q8WUB2_IDR_142_273",0.539531203130295
"Q8WUB2_IDR_1_63",0.460468796869705
"Q8WUB8_IDR_1_64",0.408897009824001
"Q8WUB8_IDR_281_374",0.591102990176
"Q8WUD1_IDR_181_213",1
"Q8WUD4_IDR_1_101",1
"Q8WUE5_IDR_1_31",1
"Q8WUF5_IDR_1_620",1
"Q8WUF8_IDR_1_34",0.502472543653313
"Q8WUF8_IDR_219_255",0.497527456346687
"Q8WUH6_IDR_1_116",1
"Q8WUI4_IDR_1_514",0.481715534551657
"Q8WUI4_IDR_911_952",0.518284465448343
"Q8WUJ0_IDR_184_223",1
"Q8WUM0_IDR_1_66",1
"Q8WUM4_IDR_710_804",1
"Q8WUM9_IDR_250_499",1
"Q8WUN7_IDR_1_31",1
"Q8WV16_IDR_1_62",1
"Q8WV24_IDR_1_147",0.336781981678227
"Q8WV24_IDR_187_242",0.338589589178243
"Q8WV24_IDR_284_401",0.32462842914353
"Q8WV28_IDR_1_339",1
"Q8WV37_IDR_1_31",0.509109154455328
"Q8WV37_IDR_37_202",0.490890845544672
"Q8WV41_IDR_66_182",1
"Q8WV44_IDR_127_169",0.497093383062292
"Q8WV44_IDR_52_90",0.502906616937708
"Q8WV48_IDR_162_283",0.374378910576259
"Q8WV48_IDR_1_64",0.314291587885034
"Q8WV48_IDR_87_155",0.311329501538708
"Q8WV74_IDR_204_236",1
"Q8WV83_IDR_143_204",0.509270106366412
"Q8WV83_IDR_1_60",0.490729893633588
"Q8WV93_IDR_1_70",1
"Q8WV99_IDR_128_256",1
"Q8WVB6_IDR_1_166",0.233012006715662
"Q8WVB6_IDR_247_277",0.258851521835953
"Q8WVT3_IDR_1_305",1
"Q8WVV4_IDR_1_303",1
"Q8WVV9_IDR_1_70",1
"Q8WVX3_IDR_1_66",1
"Q8WVZ1_IDR_263_309",1
"Q8WVZ7_IDR_310_376",1
"Q8WW01_IDR_1_32",1
"Q8WW12_IDR_1_154",1
"Q8WW18_IDR_1_67",1
"Q8WW34_IDR_18_60",1
"Q8WW36_IDR_1_59",1
"Q8WW38_IDR_1_195",0.241455035552147
"Q8WW38_IDR_204_250",0.219761965099321
"Q8WW38_IDR_275_352",0.263383517772564
"Q8WW38_IDR_358_1117",0.275399481575967
"Q8WW52_IDR_1_36",1
"Q8WWA1_IDR_1_147",1
"Q8WWB3_IDR_73_177",1
"Q8WWB5_IDR_166_213",1
"Q8WWQ0_IDR_1280_1315",0.331067018974195
"Q8WWQ0_IDR_1430_1821",0.34160993326667
"Q8WWR9_IDR_1_45",1
"Q8WWT9_IDR_1_31",0.502773271885926
"Q8WWT9_IDR_167_223",0.497226728114074
"Q8WWU5_IDR_1_39",1
"Q8WWW0_IDR_1_119",0.472379631513006
"Q8WWW0_IDR_173_204",0.527620368486994
"Q8WWW8_IDR_120_395",0.494417424376027
"Q8WWW8_IDR_397_526",0.505582575623973
"Q8WWX8_IDR_562_614",1
"Q8WWY3_IDR_1_45",0.495881857494597
"Q8WWY3_IDR_338_448",0.504118142505403
"Q8WWY6_IDR_1_76",0.544113420374644
"Q8WWY6_IDR_82_121",0.455886579625356
"Q8WWY7_IDR_1_111",1
"Q8WWZ3_IDR_1_105",1
"Q8WWZ4_IDR_704_741",1
"Q8WWZ7_IDR_793_830",1
"Q8WX77_IDR_1_34",1
"Q8WXG1_IDR_37_67",1
"Q8WXG6_IDR_1054_1277",0.23107498591556
"Q8WXG6_IDR_106_170",0.246496011166261
"Q8WXG6_IDR_437_472",0.227738397203194
"Q8WXG6_IDR_607_938",0.294690605714984
"Q8WXH0_IDR_1031_1105",0.205340724022155
"Q8WXH0_IDR_2353_2393",0.197147310764708
"Q8WXH0_IDR_3982_4491",0.194338188112081
"Q8WXH0_IDR_6349_6495",0.192687046524528
"Q8WXH0_IDR_6770_6832",0.210486730576528
"Q8WXH2_IDR_357_410",0.508995504427003
"Q8WXH2_IDR_424_723",0.491004495572997
"Q8WXH5_IDR_1_265",1
"Q8WXI2_IDR_299_400",0.347913588324004
"Q8WXI2_IDR_417_560",0.324193605121092
"Q8WXI2_IDR_672_905",0.327892806554904
"Q8WXI3_IDR_6_44",1
"Q8WXI4_IDR_1_40",1
"Q8WXU2_IDR_166_228",1
"Q8WXW3_IDR_1_60",0.371139828389647
"Q8WXW3_IDR_533_581",0.308731262500862
"Q8WXW3_IDR_669_757",0.320128909109491
"Q8WXX0_IDR_1_156",1
"Q8WXX5_IDR_182_212",1
"Q8WXX7_IDR_1_653",0.519393105437735
"Q8WXX7_IDR_655_1259",0.480606894562265
"Q8WY07_IDR_472_503",1
"Q8WY21_IDR_1125_1168",0.518672137569862
"Q8WY21_IDR_1_157",0.481327862430138
"Q8WY22_IDR_1_43",1
"Q8WY36_IDR_1_117",0.495088368787561
"Q8WY36_IDR_120_925",0.504911631212439
"Q8WY41_IDR_58_208",1
"Q8WY54_IDR_25_124",0.51744926593982
"Q8WY54_IDR_492_716",0.48255073406018
"Q8WY64_IDR_335_370",1
"Q8WY91_IDR_6_37",0.529479617024068
"Q8WY91_IDR_88_330",0.470520382975932
"Q8WYQ9_IDR_162_804",0.473175678722627
"Q8WYR1_IDR_313_511",0.476255759884972
"Q8WYR1_IDR_565_598",0.523744240115028
"Q8WYR4_IDR_225_309",1
"Q8WZ19_IDR_1_38",0.507902225576239
"Q8WZ19_IDR_281_329",0.492097774423761
"Q8WZ42_IDR_1386_1452",0.0862136837846929
"Q8WZ42_IDR_194_889",0.0800425725139032
"Q8WZ42_IDR_32818_32928",0.0843496304824507
"Q8WZ42_IDR_32971_33260",0.0821007201451901
"Q8WZ42_IDR_33393_33486",0.085714522095859
"Q8WZ42_IDR_33581_33644",0.0840463107768802
"Q8WZ42_IDR_33743_33780",0.086201173965999
"Q8WZ42_IDR_33872_33966",0.0849159229015148
"Q8WZ42_IDR_34165_34253",0.0799296732523093
"Q8WZ42_IDR_3714_4075",0.0841829439711994
"Q8WZ42_IDR_4170_4272",0.084289362129287
"Q8WZ42_IDR_9853_12031",0.0780134839807143
"Q8WZ55_IDR_65_162",0.337806692538585
"Q92186_IDR_1_69",1
"Q92187_IDR_1_55",1
"Q92466_IDR_1_53",1
"Q92481_IDR_176_208",0.343243998298849
"Q92481_IDR_1_81",0.32193637777468
"Q92481_IDR_91_169",0.334819623926471
"Q92502_IDR_1_511",1
"Q92503_IDR_184_236",1
"Q92504_IDR_196_230",0.347719970111754
"Q92504_IDR_239_313",0.319444024379388
"Q92504_IDR_29_124",0.332836005508858
"Q92519_IDR_1_55",1
"Q92508_IDR_1333_1515",0.156635039577744
"Q92508_IDR_144_184",0.172862071999723
"Q92508_IDR_1534_1653",0.172307877918633
"Q92508_IDR_1809_1924",0.156682643050436
"Q92508_IDR_336_409",0.174520239867298
"Q92508_IDR_712_778",0.166992127586167
"Q92520_IDR_1_57",1
"Q92521_IDR_1_60",1
"Q92541_IDR_606_654",0.511315145219742
"Q92543_IDR_1_71",0.236960454900843
"Q92543_IDR_297_513",0.248360345014582
"Q92543_IDR_669_742",0.265382897434036
"Q92543_IDR_774_816",0.249296302650539
"Q92545_IDR_1158_1705",0.490155978499049
"Q92545_IDR_1_31",0.509844021500951
"Q92547_IDR_286_335",0.28240490127964
"Q92547_IDR_449_546",0.362487209171238
"Q92547_IDR_739_903",0.180606655486962
"Q92547_IDR_993_1263",0.17450123406216
"Q92551_IDR_343_394",0.488831541728315
"Q92551_IDR_98_200",0.511168458271685
"Q92558_IDR_169_504",1
"Q92560_IDR_264_542",0.311058015313317
"Q92560_IDR_566_624",0.346893317314589
"Q92560_IDR_695_729",0.342048667372094
"Q92562_IDR_719_792",1
"Q92563_IDR_1_87",0.495676617771426
"Q92563_IDR_368_423",0.504323382228574
"Q92564_IDR_1_100",1
"Q92567_IDR_1_244",1
"Q92609_IDR_415_648",0.223727896104422
"Q92609_IDR_651_717",0.289455724086011
"Q92609_IDR_719_786",0.250889284733498
"Q92610_IDR_1049_1267",0.187093136460642
"Q92610_IDR_1_68",0.201810081861089
"Q92610_IDR_73_800",0.213123499004977
"Q92610_IDR_833_863",0.20129751504419
"Q92610_IDR_914_1042",0.196675767629101
"Q92611_IDR_48_91",0.394738810552074
"Q92611_IDR_601_635",0.605261189447926
"Q92613_IDR_1_38",0.371005161283143
"Q92613_IDR_367_402",0.313555793704241
"Q92613_IDR_524_823",0.315439045012615
"Q92614_IDR_1_273",0.253086503040398
"Q92614_IDR_1938_2054",0.229027466046942
"Q92614_IDR_298_340",0.265428439764881
"Q92614_IDR_985_1018",0.252457591147779
"Q92615_IDR_1_154",0.336786840400682
"Q92615_IDR_310_341",0.313840251420062
"Q92615_IDR_395_738",0.349372908179256
"Q92625_IDR_1072_1118",0.240422721240688
"Q92625_IDR_308_663",0.279150862087557
"Q92625_IDR_832_923",0.23336992925239
"Q92626_IDR_1322_1381",1
"Q92628_IDR_1104_1244",0.499200444195124
"Q92628_IDR_142_397",0.500799555804876
"Q92630_IDR_1_150",0.486025648302445
"Q92630_IDR_538_601",0.513974351697555
"Q92633_IDR_332_364",1
"Q92636_IDR_576_607",1
"Q92664_IDR_301_365",1
"Q92665_IDR_105_252",0.494909731183067
"Q92665_IDR_1_102",0.505090268816933
"Q92667_IDR_30_603",1
"Q92674_IDR_1_61",1
"Q92681_IDR_1_565",1
"Q92686_IDR_1_78",1
"Q92688_IDR_150_251",1
"Q92692_IDR_386_526",1
"Q92698_IDR_1_65",1
"Q92766_IDR_1_317",0.189384008732326
"Q92766_IDR_319_446",0.208570508175384
"Q92766_IDR_476_700",0.208692436874348
"Q92766_IDR_702_770",0.198412126142284
"Q92766_IDR_772_1687",0.194940920075657
"Q92769_IDR_387_488",1
"Q92772_IDR_293_493",1
"Q92777_IDR_1_110",0.474068653298775
"Q92777_IDR_421_564",0.525931346701225
"Q92783_IDR_147_212",0.319413282133078
"Q92783_IDR_267_298",0.328227795618899
"Q92783_IDR_378_540",0.352358922248022
"Q92784_IDR_82_257",1
"Q92785_IDR_81_267",1
"Q92786_IDR_1_582",1
"Q92791_IDR_380_437",1
"Q92793_IDR_1_1082",0.403507106374735
"Q92793_IDR_1559_1612",0.313270977280143
"Q92793_IDR_1852_2432",0.283221916345122
"Q92794_IDR_313_474",0.493788808475277
"Q92805_IDR_636_689",0.362170735184023
"Q92806_IDR_346_393",1
"Q92817_IDR_1_34",1
"Q92819_IDR_1_58",1
"Q92823_IDR_1193_1261",1
"Q92824_IDR_1785_1819",1
"Q92826_IDR_1_220",1
"Q92828_IDR_401_467",1
"Q92830_IDR_1_90",0.502266344428648
"Q92830_IDR_383_453",0.497733655571352
"Q92831_IDR_1_89",0.475689032544263
"Q92831_IDR_366_447",0.524310967455737
"Q92833_IDR_1202_1246",0.253043688785359
"Q92833_IDR_165_549",0.258482697017577
"Q92833_IDR_43_159",0.252925021171203
"Q92833_IDR_719_805",0.23554859302586
"Q92834_IDR_370_1020",1
"Q92835_IDR_105_156",0.50388382782891
"Q92835_IDR_869_1189",0.49611617217109
"Q92837_IDR_1_31",0.33011290885587
"Q92886_IDR_153_209",0.514435380261907
"Q92887_IDR_255_304",0.507629127370828
"Q92887_IDR_866_949",0.492370872629172
"Q92888_IDR_234_393",0.463674247683322
"Q92888_IDR_761_867",0.536325752316678
"Q92889_IDR_453_543",0.485968376076653
"Q92889_IDR_646_680",0.514031623923347
"Q92890_IDR_229_262",0.516409890718196
"Q92890_IDR_272_307",0.483590109281804
"Q92896_IDR_31_107",1
"Q92900_IDR_1010_1129",0.350727605632236
"Q92900_IDR_1_113",0.321993116768813
"Q92900_IDR_962_995",0.327279277598951
"Q92902_IDR_248_322",1
"Q92903_IDR_1_70",1
"Q92904_IDR_229_295",1
"Q92908_IDR_1_115",0.22388210111341
"Q92908_IDR_133_330",0.236631420986271
"Q92908_IDR_422_464",0.272075391418386
"Q92908_IDR_477_559",0.267411086481933
"Q92945_IDR_582_614",0.322924452504657
"Q92945_IDR_630_681",0.319612410630294
"Q92947_IDR_1_45",1
"Q92949_IDR_1_117",0.516322651388255
"Q92949_IDR_208_308",0.483677348611745
"Q92952_IDR_1_44",0.330019920899292
"Q92952_IDR_49_90",0.341206172800201
"Q92952_IDR_508_543",0.328773906300507
"Q92953_IDR_471_911",1
"Q92954_IDR_1_56",0.513084604740154
"Q92954_IDR_67_1129",0.486915395259846
"Q92956_IDR_228_283",1
"Q92959_IDR_132_165",1
"Q92963_IDR_189_219",1
"Q92968_IDR_1_65",0.326966545649613
"Q92968_IDR_214_244",0.328044541895844
"Q92968_IDR_337_403",0.344988912454543
"Q92973_IDR_329_378",1
"Q92974_IDR_1_192",0.574833636484909
"Q92974_IDR_671_986",0.425166363515091
"Q93073_IDR_1_57",0.340127862018708
"Q93073_IDR_64_668",0.327056103170681
"Q93073_IDR_827_1101",0.332816034810611
"Q93074_IDR_1441_1474",0.337279042418817
"Q93074_IDR_1741_2177",0.300823108877321
"Q93074_IDR_629_720",0.361897848703862
"Q93075_IDR_1_294",0.304996261901623
"Q93075_IDR_297_343",0.332177730969166
"Q93075_IDR_345_488",0.362826007129211
"Q93079_IDR_1_36",1
"Q93086_IDR_352_422",1
"Q93097_IDR_1_50",1
"Q93100_IDR_1_34",0.452260283457429
"Q93100_IDR_674_710",0.54773971654257
"Q969E1_IDR_1_38",1
"Q969E3_IDR_1_115",1
"Q969E4_IDR_1_200",1
"Q969E8_IDR_117_181",1
"Q969F0_IDR_1_126",1
"Q969F1_IDR_114_213",1
"Q969P6_IDR_1_40",1
"Q969Q0_IDR_1_63",1
"Q969R2_IDR_35_176",0.509912627128536
"Q969R2_IDR_406_512",0.490087372871464
"Q969R5_IDR_115_172",0.336006338698466
"Q969R5_IDR_1_84",0.351658385485511
"Q969R5_IDR_606_667",0.312335275816023
"Q969S2_IDR_80_115",1
"Q969S3_IDR_89_245",1
"Q969T3_IDR_1_112",1
"Q969T4_IDR_1_60",1
"Q969T9_IDR_189_261",1
"Q969V6_IDR_1_877",1
"Q969W3_IDR_1_160",1
"Q969W8_IDR_60_169",1
"Q969W9_IDR_1_287",1
"Q969X0_IDR_1_129",0.515448762578409
"Q969X0_IDR_144_195",0.484551237421591
"Q969X1_IDR_1_86",1
"Q969X2_IDR_1_50",1
"Q96A47_IDR_150_191",0.493588697852849
"Q96A47_IDR_243_359",0.506411302147151
"Q96A49_IDR_1_54",0.523437899764952
"Q96A49_IDR_219_336",0.476562100235048
"Q96A54_IDR_1_77",1
"Q96A56_IDR_100_240",0.510899921280155
"Q96A56_IDR_42_95",0.489100078719845
"Q96A57_IDR_1_33",1
"Q96A59_IDR_1_196",1
"Q96A61_IDR_52_174",1
"Q96AJ1_IDR_281_413",1
"Q96AM1_IDR_1_37",1
"Q96AP0_IDR_1_89",0.504724380777063
"Q96AP0_IDR_324_487",0.495275619222937
"Q96AP4_IDR_205_275",0.480840538583179
"Q96AP4_IDR_54_158",0.519159461416821
"Q96AP7_IDR_275_364",1
"Q96AQ1_IDR_1_378",1
"Q96AQ6_IDR_14_213",0.335964196876104
"Q96AQ6_IDR_215_579",0.343330150407352
"Q96AQ6_IDR_696_731",0.320705652716545
"Q96AQ8_IDR_1_161",1
"Q96AQ9_IDR_1_280",1
"Q96AT1_IDR_98_154",1
"Q96AV8_IDR_230_284",0.246010940789305
"Q96AV8_IDR_372_911",0.262759522443169
"Q96AV8_IDR_7_91",0.238199169377773
"Q96AV8_IDR_93_141",0.253030367389752
"Q96AW1_IDR_85_150",1
"Q96AY2_IDR_1_241",1
"Q96BF3_IDR_174_282",0.481635828397088
"Q96BF6_IDR_124_355",0.316389291688615
"Q96BF6_IDR_358_494",0.319332791981219
"Q96BF6_IDR_498_587",0.364277916330166
"Q96BH1_IDR_208_261",0.495664108357169
"Q96BH1_IDR_267_459",0.504335891642831
"Q96BI1_IDR_1_36",1
"Q96BJ3_IDR_114_154",1
"Q96BK5_IDR_95_328",1
"Q96BN2_IDR_78_136",1
"Q96BN6_IDR_1_87",0.473991416782007
