"","GO0034470_ncRNA_processing"
"Q8TF65_IDR_1_38",1
"Q8TF66_IDR_477_529",1
"Q8WUA7_IDR_12_191",1
"Q8WUB2_IDR_142_273",0.499847868638366
"Q8WUB2_IDR_1_63",0.500152131361634
"Q8WUB8_IDR_1_64",0.48326023475912
"Q8WUB8_IDR_281_374",0.51673976524088
"Q8WUD1_IDR_181_213",1
"Q8WUD4_IDR_1_101",1
"Q8WUE5_IDR_1_31",1
"Q8WUF5_IDR_1_620",1
"Q8WUF8_IDR_1_34",0.450659363817253
"Q8WUF8_IDR_219_255",0.549340636182747
"Q8WUH6_IDR_1_116",1
"Q8WUI4_IDR_1_514",0.480147426225397
"Q8WUI4_IDR_911_952",0.519852573774603
"Q8WUJ0_IDR_184_223",1
"Q8WUM0_IDR_1_66",1
"Q8WUM4_IDR_710_804",1
"Q8WUM9_IDR_250_499",1
"Q8WUN7_IDR_1_31",1
"Q8WV16_IDR_1_62",1
"Q8WV24_IDR_1_147",0.329498859172174
"Q8WV24_IDR_187_242",0.362864457961455
"Q8WV24_IDR_284_401",0.307636682866371
"Q8WV28_IDR_1_339",1
"Q8WV37_IDR_1_31",0.480263456271137
"Q8WV37_IDR_37_202",0.519736543728863
"Q8WV41_IDR_66_182",1
"Q8WV44_IDR_127_169",0.51841491002005
"Q8WV44_IDR_52_90",0.48158508997995
"Q8WV48_IDR_162_283",0.368157059962378
"Q8WV48_IDR_1_64",0.30716102131905
"Q8WV48_IDR_87_155",0.324681918718572
"Q8WV74_IDR_204_236",1
"Q8WV83_IDR_143_204",0.522611602443254
"Q8WV83_IDR_1_60",0.477388397556746
"Q8WV93_IDR_1_70",1
"Q8WV99_IDR_128_256",1
"Q8WVB6_IDR_1_166",0.280853389994873
"Q8WVB6_IDR_247_277",0.234471539860589
"Q8WVT3_IDR_1_305",1
"Q8WVV4_IDR_1_303",1
"Q8WVV9_IDR_1_70",1
"Q8WVX3_IDR_1_66",1
"Q8WVZ1_IDR_263_309",1
"Q8WVZ7_IDR_310_376",1
"Q8WW01_IDR_1_32",1
"Q8WW12_IDR_1_154",1
"Q8WW18_IDR_1_67",1
"Q8WW34_IDR_18_60",1
"Q8WW36_IDR_1_59",1
"Q8WW38_IDR_1_195",0.274837364467467
"Q8WW38_IDR_204_250",0.246765302939087
"Q8WW38_IDR_275_352",0.245044090923446
"Q8WW38_IDR_358_1117",0.23335324167
"Q8WW52_IDR_1_36",1
"Q8WWA1_IDR_1_147",1
"Q8WWB3_IDR_73_177",1
"Q8WWB5_IDR_166_213",1
"Q8WWQ0_IDR_1280_1315",0.305529601508046
"Q8WWQ0_IDR_1430_1821",0.336006740619123
"Q8WWR9_IDR_1_45",1
"Q8WWT9_IDR_1_31",0.452986459513805
"Q8WWT9_IDR_167_223",0.547013540486195
"Q8WWU5_IDR_1_39",1
"Q8WWW0_IDR_1_119",0.497259623839712
"Q8WWW0_IDR_173_204",0.502740376160288
"Q8WWW8_IDR_120_395",0.476874496906743
"Q8WWW8_IDR_397_526",0.523125503093257
"Q8WWX8_IDR_562_614",1
"Q8WWY3_IDR_1_45",0.51774912099618
"Q8WWY3_IDR_338_448",0.48225087900382
"Q8WWY6_IDR_1_76",0.509206890568506
"Q8WWY6_IDR_82_121",0.490793109431494
"Q8WWY7_IDR_1_111",1
"Q8WWZ3_IDR_1_105",1
"Q8WWZ4_IDR_704_741",1
"Q8WWZ7_IDR_793_830",1
"Q8WX77_IDR_1_34",1
"Q8WXG1_IDR_37_67",1
"Q8WXG6_IDR_1054_1277",0.24153188665271
"Q8WXG6_IDR_106_170",0.275139959342325
"Q8WXG6_IDR_437_472",0.249940661120688
"Q8WXG6_IDR_607_938",0.233387492884277
"Q8WXH0_IDR_1031_1105",0.198213363195691
"Q8WXH0_IDR_2353_2393",0.201908453092267
"Q8WXH0_IDR_3982_4491",0.206723714549847
"Q8WXH0_IDR_6349_6495",0.199261341849558
"Q8WXH0_IDR_6770_6832",0.193893127312638
"Q8WXH2_IDR_357_410",0.499726844522178
"Q8WXH2_IDR_424_723",0.500273155477822
"Q8WXH5_IDR_1_265",1
"Q8WXI2_IDR_299_400",0.323058303610101
"Q8WXI2_IDR_417_560",0.354689298687569
"Q8WXI2_IDR_672_905",0.32225239770233
"Q8WXI3_IDR_6_44",1
"Q8WXI4_IDR_1_40",1
"Q8WXU2_IDR_166_228",1
"Q8WXW3_IDR_1_60",0.336093777032296
"Q8WXW3_IDR_533_581",0.322318799893608
"Q8WXW3_IDR_669_757",0.341587423074096
"Q8WXX0_IDR_1_156",1
"Q8WXX5_IDR_182_212",1
"Q8WXX7_IDR_1_653",0.468290632112734
"Q8WXX7_IDR_655_1259",0.531709367887267
"Q8WY07_IDR_472_503",1
"Q8WY21_IDR_1125_1168",0.447711111612143
"Q8WY21_IDR_1_157",0.552288888387857
"Q8WY22_IDR_1_43",1
"Q8WY36_IDR_1_117",0.426800380394866
"Q8WY36_IDR_120_925",0.573199619605134
"Q8WY41_IDR_58_208",1
"Q8WY54_IDR_25_124",0.48730807277425
"Q8WY54_IDR_492_716",0.51269192722575
"Q8WY64_IDR_335_370",1
"Q8WY91_IDR_6_37",0.474234935260545
"Q8WY91_IDR_88_330",0.525765064739455
"Q8WYQ9_IDR_162_804",0.492151142261781
"Q8WYR1_IDR_313_511",0.52722289614631
"Q8WYR1_IDR_565_598",0.47277710385369
"Q8WYR4_IDR_225_309",1
"Q8WZ19_IDR_1_38",0.474307396182196
"Q8WZ19_IDR_281_329",0.525692603817804
"Q8WZ42_IDR_1386_1452",0.0776235494755653
"Q8WZ42_IDR_194_889",0.0805233493989133
"Q8WZ42_IDR_32818_32928",0.0826445354026649
"Q8WZ42_IDR_32971_33260",0.0879510005833109
"Q8WZ42_IDR_33393_33486",0.0793829927007613
"Q8WZ42_IDR_33581_33644",0.0794619444605324
"Q8WZ42_IDR_33743_33780",0.0786888503172023
"Q8WZ42_IDR_33872_33966",0.0790286593824719
"Q8WZ42_IDR_34165_34253",0.076696151414296
"Q8WZ42_IDR_3714_4075",0.0775485871479509
"Q8WZ42_IDR_4170_4272",0.0843662287575929
"Q8WZ42_IDR_9853_12031",0.116084150958738
"Q8WZ55_IDR_65_162",0.315781067808583
"Q92186_IDR_1_69",1
"Q92187_IDR_1_55",1
"Q92466_IDR_1_53",1
"Q92481_IDR_176_208",0.343994120337093
"Q92481_IDR_1_81",0.322862662476186
"Q92481_IDR_91_169",0.333143217186721
"Q92502_IDR_1_511",1
"Q92503_IDR_184_236",1
"Q92504_IDR_196_230",0.265395479871319
"Q92504_IDR_239_313",0.464093722500508
"Q92504_IDR_29_124",0.270510797628173
"Q92519_IDR_1_55",1
"Q92508_IDR_1333_1515",0.152213459554277
"Q92508_IDR_144_184",0.154944995571543
"Q92508_IDR_1534_1653",0.130685275419358
"Q92508_IDR_1809_1924",0.267296241185983
"Q92508_IDR_336_409",0.143471991209011
"Q92508_IDR_712_778",0.151388037059828
"Q92520_IDR_1_57",1
"Q92521_IDR_1_60",1
"Q92541_IDR_606_654",0.423834259603081
"Q92543_IDR_1_71",0.227503037379818
"Q92543_IDR_297_513",0.248936939157872
"Q92543_IDR_669_742",0.273717524258633
"Q92543_IDR_774_816",0.249842499203678
"Q92545_IDR_1158_1705",0.495386630232442
"Q92545_IDR_1_31",0.504613369767558
"Q92547_IDR_286_335",0.232244232039573
"Q92547_IDR_449_546",0.245445735285089
"Q92547_IDR_739_903",0.253354102102998
"Q92547_IDR_993_1263",0.26895593057234
"Q92551_IDR_343_394",0.476365626597997
"Q92551_IDR_98_200",0.523634373402003
"Q92558_IDR_169_504",1
"Q92560_IDR_264_542",0.333347520756871
"Q92560_IDR_566_624",0.349649340124504
"Q92560_IDR_695_729",0.317003139118625
"Q92562_IDR_719_792",1
"Q92563_IDR_1_87",0.469766712360318
"Q92563_IDR_368_423",0.530233287639682
"Q92564_IDR_1_100",1
"Q92567_IDR_1_244",1
"Q92609_IDR_415_648",0.232764215225372
"Q92609_IDR_651_717",0.2551119930407
"Q92609_IDR_719_786",0.257525529502121
"Q92610_IDR_1049_1267",0.213527848641728
"Q92610_IDR_1_68",0.199116835620844
"Q92610_IDR_73_800",0.175933740662181
"Q92610_IDR_833_863",0.191818495193658
"Q92610_IDR_914_1042",0.219603079881588
"Q92611_IDR_48_91",0.484690549270043
"Q92611_IDR_601_635",0.515309450729957
"Q92613_IDR_1_38",0.315315929746791
"Q92613_IDR_367_402",0.346910100838102
"Q92613_IDR_524_823",0.337773969415107
"Q92614_IDR_1_273",0.26406112905028
"Q92614_IDR_1938_2054",0.263180287679449
"Q92614_IDR_298_340",0.234393287640745
"Q92614_IDR_985_1018",0.238365295629525
"Q92615_IDR_1_154",0.336836551855981
"Q92615_IDR_310_341",0.333289130979198
"Q92615_IDR_395_738",0.329874317164821
"Q92625_IDR_1072_1118",0.238685146408213
"Q92625_IDR_308_663",0.263159923168231
"Q92625_IDR_832_923",0.261257508037112
"Q92626_IDR_1322_1381",1
"Q92628_IDR_1104_1244",0.469785678668372
"Q92628_IDR_142_397",0.530214321331628
"Q92630_IDR_1_150",0.494291455385638
"Q92630_IDR_538_601",0.505708544614362
"Q92633_IDR_332_364",1
"Q92636_IDR_576_607",1
"Q92664_IDR_301_365",1
"Q92665_IDR_105_252",0.532335137635652
"Q92665_IDR_1_102",0.467664862364348
"Q92667_IDR_30_603",1
"Q92674_IDR_1_61",1
"Q92681_IDR_1_565",1
"Q92686_IDR_1_78",1
"Q92688_IDR_150_251",1
"Q92692_IDR_386_526",1
"Q92698_IDR_1_65",1
"Q92766_IDR_1_317",0.193570664038221
"Q92766_IDR_319_446",0.180260218265301
"Q92766_IDR_476_700",0.169878453140966
"Q92766_IDR_702_770",0.20262617251112
"Q92766_IDR_772_1687",0.253664492044391
"Q92769_IDR_387_488",1
"Q92772_IDR_293_493",1
"Q92777_IDR_1_110",0.49664521483266
"Q92777_IDR_421_564",0.50335478516734
"Q92783_IDR_147_212",0.336887130482866
"Q92783_IDR_267_298",0.35327538245725
"Q92783_IDR_378_540",0.309837487059884
"Q92784_IDR_82_257",1
"Q92785_IDR_81_267",1
"Q92786_IDR_1_582",1
"Q92791_IDR_380_437",1
"Q92793_IDR_1_1082",0.308086536166588
"Q92793_IDR_1559_1612",0.392763779804541
"Q92793_IDR_1852_2432",0.299149684028871
"Q92794_IDR_313_474",0.562166106540391
"Q92805_IDR_636_689",0.328772661265868
"Q92806_IDR_346_393",1
"Q92817_IDR_1_34",1
"Q92819_IDR_1_58",1
"Q92823_IDR_1193_1261",1
"Q92824_IDR_1785_1819",1
"Q92826_IDR_1_220",1
"Q92828_IDR_401_467",1
"Q92830_IDR_1_90",0.467762191316562
"Q92830_IDR_383_453",0.532237808683438
"Q92831_IDR_1_89",0.486510734177869
"Q92831_IDR_366_447",0.513489265822131
"Q92833_IDR_1202_1246",0.227826999854956
"Q92833_IDR_165_549",0.240725638199647
"Q92833_IDR_43_159",0.231518991011801
"Q92833_IDR_719_805",0.299928370933596
"Q92834_IDR_370_1020",1
"Q92835_IDR_105_156",0.533770021059952
"Q92835_IDR_869_1189",0.466229978940048
"Q92837_IDR_1_31",0.359994105292032
"Q92886_IDR_153_209",0.417392932907742
"Q92887_IDR_255_304",0.534330832146404
"Q92887_IDR_866_949",0.465669167853596
"Q92888_IDR_234_393",0.551668856370462
"Q92888_IDR_761_867",0.448331143629538
"Q92889_IDR_453_543",0.592341542211066
"Q92889_IDR_646_680",0.407658457788934
"Q92890_IDR_229_262",0.482325821735664
"Q92890_IDR_272_307",0.517674178264336
"Q92896_IDR_31_107",1
"Q92900_IDR_1010_1129",0.325298428720783
"Q92900_IDR_1_113",0.341926247204797
"Q92900_IDR_962_995",0.33277532407442
"Q92902_IDR_248_322",1
"Q92903_IDR_1_70",1
"Q92904_IDR_229_295",1
"Q92908_IDR_1_115",0.243512110523621
"Q92908_IDR_133_330",0.235367502887246
"Q92908_IDR_422_464",0.262403316953585
"Q92908_IDR_477_559",0.258717069635548
"Q92945_IDR_582_614",0.327823206964247
"Q92945_IDR_630_681",0.32820607404703
"Q92947_IDR_1_45",1
"Q92949_IDR_1_117",0.467083847220008
"Q92949_IDR_208_308",0.532916152779992
"Q92952_IDR_1_44",0.313187751801432
"Q92952_IDR_49_90",0.383837986180312
"Q92952_IDR_508_543",0.302974262018256
"Q92953_IDR_471_911",1
"Q92954_IDR_1_56",0.451161071147234
"Q92954_IDR_67_1129",0.548838928852766
"Q92956_IDR_228_283",1
"Q92959_IDR_132_165",1
"Q92963_IDR_189_219",1
"Q92968_IDR_1_65",0.321001383519987
"Q92968_IDR_214_244",0.333458713929199
"Q92968_IDR_337_403",0.345539902550815
"Q92973_IDR_329_378",1
"Q92974_IDR_1_192",0.456943947967181
"Q92974_IDR_671_986",0.543056052032819
"Q93073_IDR_1_57",0.305411895544563
"Q93073_IDR_64_668",0.294357224402913
"Q93073_IDR_827_1101",0.400230880052524
"Q93074_IDR_1441_1474",0.327492721888074
"Q93074_IDR_1741_2177",0.312320191797292
"Q93074_IDR_629_720",0.360187086314633
"Q93075_IDR_1_294",0.371711219194511
"Q93075_IDR_297_343",0.341713951304567
"Q93075_IDR_345_488",0.286574829500923
"Q93079_IDR_1_36",1
"Q93086_IDR_352_422",1
"Q93097_IDR_1_50",1
"Q93100_IDR_1_34",0.476776120305315
"Q93100_IDR_674_710",0.523223879694685
"Q969E1_IDR_1_38",1
"Q969E3_IDR_1_115",1
"Q969E4_IDR_1_200",1
"Q969E8_IDR_117_181",1
"Q969F0_IDR_1_126",1
"Q969F1_IDR_114_213",1
"Q969P6_IDR_1_40",1
"Q969Q0_IDR_1_63",1
"Q969R2_IDR_35_176",0.41283512970993
"Q969R2_IDR_406_512",0.58716487029007
"Q969R5_IDR_115_172",0.283313255011752
"Q969R5_IDR_1_84",0.298057556840014
"Q969R5_IDR_606_667",0.418629188148234
"Q969S2_IDR_80_115",1
"Q969S3_IDR_89_245",1
"Q969T3_IDR_1_112",1
"Q969T4_IDR_1_60",1
"Q969T9_IDR_189_261",1
"Q969V6_IDR_1_877",1
"Q969W3_IDR_1_160",1
"Q969W8_IDR_60_169",1
"Q969W9_IDR_1_287",1
"Q969X0_IDR_1_129",0.534643672959146
"Q969X0_IDR_144_195",0.465356327040854
"Q969X1_IDR_1_86",1
"Q969X2_IDR_1_50",1
"Q96A47_IDR_150_191",0.499662064368922
"Q96A47_IDR_243_359",0.500337935631078
"Q96A49_IDR_1_54",0.507059123964615
"Q96A49_IDR_219_336",0.492940876035385
"Q96A54_IDR_1_77",1
"Q96A56_IDR_100_240",0.486852926062792
"Q96A56_IDR_42_95",0.513147073937208
"Q96A57_IDR_1_33",1
"Q96A59_IDR_1_196",1
"Q96A61_IDR_52_174",1
"Q96AJ1_IDR_281_413",1
"Q96AM1_IDR_1_37",1
"Q96AP0_IDR_1_89",0.514899677623408
"Q96AP0_IDR_324_487",0.485100322376592
"Q96AP4_IDR_205_275",0.528489561755871
"Q96AP4_IDR_54_158",0.471510438244129
"Q96AP7_IDR_275_364",1
"Q96AQ1_IDR_1_378",1
"Q96AQ6_IDR_14_213",0.285209668496504
"Q96AQ6_IDR_215_579",0.391388729121508
"Q96AQ6_IDR_696_731",0.323401602381988
"Q96AQ8_IDR_1_161",1
"Q96AQ9_IDR_1_280",1
"Q96AT1_IDR_98_154",1
"Q96AV8_IDR_230_284",0.256433932442543
"Q96AV8_IDR_372_911",0.21318962797629
"Q96AV8_IDR_7_91",0.237005643929286
"Q96AV8_IDR_93_141",0.293370795651882
"Q96AW1_IDR_85_150",1
"Q96AY2_IDR_1_241",1
"Q96BF3_IDR_174_282",0.515082252231048
"Q96BF6_IDR_124_355",0.312799706334248
"Q96BF6_IDR_358_494",0.342942372757526
"Q96BF6_IDR_498_587",0.344257920908226
"Q96BH1_IDR_208_261",0.491802690302213
"Q96BH1_IDR_267_459",0.508197309697787
"Q96BI1_IDR_1_36",1
"Q96BJ3_IDR_114_154",1
"Q96BK5_IDR_95_328",1
"Q96BN2_IDR_78_136",1
"Q96BN6_IDR_1_87",0.507033513083305
"Q96BN6_IDR_298_582",0.492966486916695
"Q96BN8_IDR_1_77",1
"Q96BP2_IDR_1_40",1
"Q96BP3_IDR_1_63",1
"Q96BQ1_IDR_1_54",1
"Q96BR1_IDR_115_154",1
"Q96BR6_IDR_134_197",0.488982323224633
"Q96BR6_IDR_1_84",0.511017676775367
"Q96BT1_IDR_1_129",1
"Q96C03_IDR_1_120",1
"Q96C12_IDR_424_516",0.501711544831416
"Q96C12_IDR_79_120",0.498288455168584
"Q96C19_IDR_1_82",1
"Q96C24_IDR_31_340",1
"Q96C28_IDR_61_147",1
"Q96C34_IDR_136_174",0.259500183089466
"Q96C34_IDR_1_42",0.238388200929741
"Q96C34_IDR_289_335",0.234461999736357
"Q96C34_IDR_44_86",0.267649616244436
"Q96C36_IDR_274_320",1
"Q96C45_IDR_285_409",1
"Q96C55_IDR_1_264",1
"Q96C57_IDR_130_262",0.616279523115418
"Q96C57_IDR_1_75",0.383720476884582
"Q96C86_IDR_1_38",1
"Q96C90_IDR_1_55",1
"Q96C92_IDR_1_316",0.570652114861893
"Q96C92_IDR_350_381",0.429347885138107
"Q96CA5_IDR_174_224",1
"Q96CP6_IDR_218_365",0.325039992087807
"Q96CP6_IDR_538_631",0.358199068552148
"Q96CS3_IDR_307_358",1
"Q96CS4_IDR_82_175",1
"Q96CT2_IDR_1_300",1
"Q96CT7_IDR_1_164",1
"Q96CV9_IDR_1_310",0.620962185363832
"Q96CV9_IDR_505_547",0.379037814636168
"Q96CW5_IDR_105_241",1
"Q96CW6_IDR_145_192",0.320794834515714
"Q96CW6_IDR_226_286",0.383453317156418
"Q96CW6_IDR_79_133",0.295751848327868
"Q96CX2_IDR_131_204",1
"Q96CX6_IDR_336_371",1
"Q96D03_IDR_1_45",1
"Q96D05_IDR_1_62",1
"Q96D09_IDR_1_581",1
"Q96D15_IDR_1_51",1
"Q96D31_IDR_1_57",0.329569759135052
"Q96D31_IDR_202_249",0.322847969864159
"Q96DN6_IDR_120_1003",1
"Q96DR7_IDR_1_413",1
"Q96DT5_IDR_1_53",1
"Q96DT7_IDR_1_230",0.286644922002791
"Q96DT7_IDR_278_342",0.234314369867089
"Q96DT7_IDR_466_696",0.217544823996109
"Q96DT7_IDR_808_871",0.26149588413401
"Q96DU7_IDR_1_331",0.565610863259249
"Q96DU7_IDR_333_385",0.434389136740751
"Q96DW6_IDR_1_64",1
"Q96DX4_IDR_49_100",1
"Q96DX7_IDR_308_344",0.45219383888967
"Q96DX7_IDR_52_175",0.54780616111033
"Q96DX8_IDR_130_160",0.526313064387154
"Q96DX8_IDR_163_246",0.473686935612846
"Q96DY2_IDR_1_41",1
"Q96DY7_IDR_526_597",0.51011010671881
"Q96DY7_IDR_681_827",0.48988989328119
"Q96DZ5_IDR_1_40",0.285781872629881
"Q96EF0_IDR_540_704",1
"Q96EF9_IDR_150_222",1
"Q96EG1_IDR_1_32",1
"Q96EG3_IDR_1_390",1
"Q96EH3_IDR_1_89",1
"Q96EI5_IDR_1_215",1
"Q96EK2_IDR_1_378",0.503940902192767
"Q96EK2_IDR_494_531",0.496059097807233
"Q96EK4_IDR_84_314",1
"Q96EK7_IDR_317_567",0.501622730363938
"Q96EK7_IDR_857_910",0.498377269636062
"Q96EK9_IDR_117_199",1
"Q96EP0_IDR_175_489",1
"Q96EP1_IDR_126_296",0.515558340377066
"Q96EP1_IDR_383_453",0.484441659622934
"Q96EP5_IDR_373_407",1
"Q96EP9_IDR_16_84",0.460648786676112
"Q96EP9_IDR_391_437",0.539351213323888
"Q96EQ0_IDR_235_304",1
"Q96ER9_IDR_275_310",1
"Q96F46_IDR_1_35",0.488023984911584
"Q96F46_IDR_721_795",0.511976015088416
"Q96F63_IDR_1_61",0.452613365224831
"Q96F63_IDR_194_274",0.547386634775169
"Q96F81_IDR_1135_1474",0.502784440328073
"Q96F81_IDR_1_210",0.497215559671927
"Q96F83_IDR_1_142",1
"Q96F86_IDR_70_256",1
"Q96FA7_IDR_114_188",1
"Q96FC9_IDR_155_223",0.418298111646047
"Q96FC9_IDR_520_558",0.296875036272116
"Q96FC9_IDR_78_113",0.284826852081837
"Q96FE5_IDR_1_34",1
"Q96FE7_IDR_115_147",1
"Q96FF7_IDR_1_36",0.485372019314271
"Q96FF7_IDR_39_194",0.514627980685729
"Q96FF9_IDR_1_226",1
"Q96FG2_IDR_1_35",1
"Q96FI4_IDR_286_390",1
"Q96FJ0_IDR_162_258",1
"Q96GR2_IDR_1_71",1
"Q96GS4_IDR_1_205",0.518564086964908
"Q96GS4_IDR_214_251",0.481435913035092
"Q96GT9_IDR_1_111",1
"Q96GU1_IDR_1_130",1
"Q96GV9_IDR_1_35",0.50143324221053
"Q96GV9_IDR_78_148",0.49856675778947
"Q96GW7_IDR_358_638",0.512611972188172
"Q96GW7_IDR_876_911",0.487388027811828
"Q96GW9_IDR_1_40",1
"Q96HH9_IDR_219_328",0.480967192507532
"Q96HI0_IDR_1_184",0.322272492418057
"Q96HI0_IDR_189_240",0.345277080741288
"Q96HI0_IDR_249_495",0.332450426840655
"Q96HJ3_IDR_1_140",0.492897330942961
"Q96HJ3_IDR_329_373",0.507102669057039
"Q96HJ5_IDR_1_39",1
"Q96HL8_IDR_216_283",1
"Q96HM7_IDR_261_323",0.498538311164436
"Q96HM7_IDR_387_432",0.501461688835564
"Q96I76_IDR_225_320",0.581238992741924
"Q96I82_IDR_1_33",1
"Q96I99_IDR_1_34",1
"Q96IC2_IDR_1_48",1
"Q96IF1_IDR_1_331",1
"Q96II8_IDR_1_44",0.297920316952524
"Q96II8_IDR_281_312",0.333484439918064
"Q96II8_IDR_314_654",0.368595243129412
"Q96IK1_IDR_1_43",1
"Q96IK5_IDR_1_89",1
"Q96IL0_IDR_1_59",1
"Q96IM9_IDR_50_177",1
"Q96IP4_IDR_25_59",1
"Q96IQ7_IDR_269_327",1
"Q96IQ9_IDR_1_106",0.526890569949704
"Q96J88_IDR_1_315",1
"Q96J92_IDR_1_164",0.543458353028948
"Q96J92_IDR_521_1243",0.456541646971052
"Q96J94_IDR_1_107",1
"Q96JA1_IDR_1_36",0.328812898777659
"Q96JA1_IDR_821_928",0.339087616613964
"Q96JA1_IDR_936_1093",0.332099484608377
"Q96JA3_IDR_177_300",1
"Q96JA4_IDR_213_679",1
"Q96JB1_IDR_788_824",0.537485744667584
"Q96JB1_IDR_932_962",0.462514255332416
"Q96JB2_IDR_498_544",0.501919779885311
"Q96JB2_IDR_61_100",0.498080220114689
"Q96JB3_IDR_143_429",1
"Q96JK4_IDR_608_671",1
"Q96JK9_IDR_1_1090",1
"Q96JL9_IDR_42_311",1
"Q96JM2_IDR_1135_1264",0.263073073117001
"Q96JM2_IDR_165_1113",0.241024773645479
"Q96JM2_IDR_2138_2186",0.248935966690993
"Q96JM2_IDR_28_163",0.246966186546527
"Q96JM3_IDR_1_63",0.508459664257669
"Q96JM3_IDR_82_691",0.491540335742331
"Q96JM4_IDR_1_200",0.148834753583671
"Q96JM4_IDR_1223_1332",0.126471720361544
"Q96JM4_IDR_1353_1391",0.128256598768445
"Q96JM4_IDR_318_732",0.195811637522952
"Q96JQ2_IDR_294_1002",0.565289827872909
"Q96JQ5_IDR_1_48",1
"Q96JS3_IDR_145_386",1
"Q96JW4_IDR_1_168",1
"Q96JY0_IDR_328_434",0.493416854527426
"Q96JY0_IDR_64_106",0.506583145472574
"Q96JY6_IDR_86_281",1
"Q96JZ2_IDR_143_334",1
"Q96K17_IDR_122_158",0.509348474845335
"Q96K17_IDR_1_34",0.490651525154665
"Q96K21_IDR_131_415",0.591309649852336
"Q96K21_IDR_1_89",0.408690350147664
"Q96K30_IDR_1_269",1
"Q96K31_IDR_182_254",1
"Q96K37_IDR_338_410",1
"Q96K49_IDR_466_511",0.547382281170556
"Q96K49_IDR_523_555",0.452617718829444
"Q96K62_IDR_127_398",1
"Q96K75_IDR_54_203",1
"Q96K76_IDR_1_38",0.324931599380575
"Q96KM6_IDR_1_723",0.554447604423941
"Q96KM6_IDR_813_892",0.445552395576059
"Q96KN1_IDR_275_310",0.465409916620424
"Q96KN1_IDR_43_75",0.534590083379576
"Q96KN3_IDR_166_217",0.239872619674159
"Q96KN3_IDR_1_70",0.234988301571029
"Q96KN3_IDR_226_334",0.245385426712516
"Q96KN3_IDR_340_472",0.279753652042296
"Q96KN4_IDR_45_79",1
"Q96KN7_IDR_1_267",0.259393836774751
"Q96KN7_IDR_451_528",0.252945085863033
"Q96KN7_IDR_584_616",0.231932245622185
"Q96KN7_IDR_937_1114",0.255728831740031
"Q96KN8_IDR_1_126",1
"Q96KN9_IDR_227_370",1
"Q96KP1_IDR_398_439",1
"Q96KP6_IDR_1_200",0.564862100750381
"Q96KP6_IDR_227_325",0.435137899249619
"Q96KQ4_IDR_230_267",0.344111446491235
"Q96KQ4_IDR_86_123",0.341318938047353
"Q96L73_IDR_1_315",0.210859176607417
"Q96L73_IDR_2207_2636",0.202534099537254
"Q96L73_IDR_2653_2696",0.266349662539617
"Q96L73_IDR_435_1542",0.320257061315712
"Q96L92_IDR_1_38",1
"Q96L93_IDR_1021_1178",0.52750577277867
"Q96L93_IDR_593_628",0.47249422722133
"Q96LA6_IDR_333_363",1
"Q96LA8_IDR_1_41",1
"Q96LB3_IDR_1_98",1
"Q96LC7_IDR_573_661",1
"Q96LC9_IDR_101_137",0.515819878518207
"Q96LC9_IDR_1_97",0.484180121481793
"Q96LD4_IDR_83_114",1
"Q96LI6_IDR_1_73",0.530109073119851
"Q96LI6_IDR_194_327",0.469890926880149
"Q96LI9_IDR_1_36",0.4951318902012
"Q96LI9_IDR_260_332",0.5048681097988
"Q96LJ8_IDR_1_195",1
"Q96LK8_IDR_1_309",1
"Q96LW4_IDR_476_546",1
"Q96LW9_IDR_122_238",1
"Q96LX7_IDR_1_142",0.242759330907009
"Q96LX7_IDR_144_190",0.26607883530102
"Q96LX7_IDR_192_378",0.256467743152935
"Q96LX7_IDR_572_622",0.234694090639037
"Q96LX8_IDR_56_164",1
"Q96LY2_IDR_1_268",0.483729422113756
"Q96LY2_IDR_302_350",0.516270577886244
"Q96LZ2_IDR_1_106",1
"Q96LZ7_IDR_111_173",1
"Q96M02_IDR_1_129",0.30660338479737
"Q96M02_IDR_299_402",0.327686570547547
"Q96M02_IDR_411_651",0.365710044655083
"Q96M11_IDR_1_191",1
"Q96M20_IDR_354_393",1
"Q96M27_IDR_1_210",1
"Q96M29_IDR_1_35",1
"Q96M34_IDR_1_486",1
"Q96M43_IDR_1_638",1
"Q96MC2_IDR_1_94",0.576773508864968
"Q96MC2_IDR_559_616",0.423226491135032
"Q96MC4_IDR_14_593",1
"Q96MC5_IDR_1_48",1
"Q96MC6_IDR_1_34",0.485928484944163
"Q96MC6_IDR_450_490",0.514071515055837
"Q96MD7_IDR_1_35",1
"Q96ME7_IDR_1_196",0.261825218194645
"Q96ME7_IDR_202_271",0.21619508017488
"Q96ME7_IDR_291_377",0.261952708052358
"Q96ME7_IDR_471_567",0.260026993578117
"Q96MF2_IDR_122_245",0.492191081313389
"Q96MF2_IDR_1_97",0.507808918686611
"Q96MF6_IDR_1_45",1
"Q96MG2_IDR_1_331",1
"Q96MG7_IDR_1_81",1
"Q96MH2_IDR_1_105",0.53593279753555
"Q96MH2_IDR_150_184",0.46406720246445
"Q96MI9_IDR_290_488",1
"Q96MK2_IDR_23_65",0.497021982412362
"Q96MT7_IDR_1058_1115",0.192994770272049
"Q96MT7_IDR_1283_1345",0.155990152136656
"Q96MT7_IDR_1494_1538",0.216807958846854
"Q96MT8_IDR_102_144",0.28947471547527
"Q96MT8_IDR_173_224",0.238440987726498
