"","GO0000398_mRNA_splicing._via_spliceosome"
"Q5T1N1_IDR_1_836",1
"Q5T1Q4_IDR_1_45",0.496237960072962
"Q5T1Q4_IDR_360_408",0.503762039927038
"Q5T1R4_IDR_1_2406",1
"Q5T1S8_IDR_1_102",1
"Q5T1V6_IDR_1_102",0.474178312962968
"Q5T1V6_IDR_580_619",0.525821687037032
"Q5T200_IDR_1_1515",1
"Q5T230_IDR_1_274",1
"Q5T280_IDR_1_69",1
"Q5T442_IDR_296_439",0.36435264703532
"Q5T4F4_IDR_1_31",0.499603881844148
"Q5T4F4_IDR_235_346",0.500396118155852
"Q5T4I8_IDR_76_110",1
"Q5T4S7_IDR_1616_1655",0.144576320227004
"Q5T4S7_IDR_1731_1783",0.144503948623258
"Q5T4S7_IDR_2437_2470",0.139199063381089
"Q5T4S7_IDR_429_465",0.140868657780902
"Q5T4S7_IDR_598_635",0.139181820007669
"Q5T5X7_IDR_484_531",0.256681582837698
"Q5T5X7_IDR_647_705",0.252573332338017
"Q5T5Y3_IDR_347_701",0.451475777378733
"Q5T5Y3_IDR_705_1460",0.548524222621267
"Q5T601_IDR_1_40",0.492791795098846
"Q5T601_IDR_855_890",0.507208204901154
"Q5T619_IDR_1_278",1
"Q5T653_IDR_252_305",1
"Q5T681_IDR_1_33",0.253962209401931
"Q5T681_IDR_41_77",0.238607064798711
"Q5T7P8_IDR_141_227",0.515801754486399
"Q5T7R7_IDR_81_152",1
"Q5T7W0_IDR_105_189",0.253747471965065
"Q5T7W0_IDR_1_99",0.247042001938372
"Q5T7W0_IDR_211_255",0.253747463498416
"Q5T7W0_IDR_282_460",0.245463062598147
"Q5T7W7_IDR_463_516",1
"Q5T848_IDR_1177_1215",0.3368081915741
"Q5T848_IDR_1_73",0.327518310455278
"Q5T848_IDR_669_1168",0.335673497970622
"Q5TAH2_IDR_1094_1124",1
"Q5TAP6_IDR_1_41",0.253204450667577
"Q5TAP6_IDR_285_594",0.235978319503579
"Q5TAP6_IDR_51_83",0.246264017939285
"Q5TAP6_IDR_735_766",0.264553211889559
"Q5TAQ9_IDR_1_135",0.537062745931073
"Q5TAQ9_IDR_553_597",0.462937254068927
"Q5TAT6_IDR_1_717",1
"Q5TCQ9_IDR_1110_1464",0.253662159670881
"Q5TCQ9_IDR_815_847",0.148747157941717
"Q5TCQ9_IDR_941_1002",0.16146583086205
"Q5TCS8_IDR_1039_1079",0.153134180807452
"Q5TCS8_IDR_1191_1255",0.184027296045056
"Q5TCS8_IDR_186_226",0.179619174497122
"Q5TCS8_IDR_488_576",0.159365720846878
"Q5TCS8_IDR_697_810",0.155772556524907
"Q5TCS8_IDR_893_925",0.168081071278586
"Q5TCX8_IDR_1_38",0.521313281417506
"Q5TF39_IDR_410_518",0.511290522834867
"Q5TF58_IDR_1_183",0.327302225711859
"Q5TF58_IDR_312_362",0.339138022578226
"Q5TF58_IDR_481_517",0.333559751709916
"Q5TFG8_IDR_143_222",0.499310640639504
"Q5TFG8_IDR_42_127",0.500689359360496
"Q5TGI0_IDR_339_409",1
"Q5TGI4_IDR_67_121",1
"Q5TGJ6_IDR_87_251",1
"Q5TGS1_IDR_85_171",1
"Q5TGY1_IDR_1_31",0.522629075864096
"Q5TGY1_IDR_524_634",0.477370924135904
"Q5TGY3_IDR_1_1603",1
"Q5TH69_IDR_1036_1103",0.195408252390714
"Q5TH69_IDR_1413_1443",0.185242693111086
"Q5TH69_IDR_179_212",0.182558801068037
"Q5TH69_IDR_1944_2105",0.22214900099834
"Q5TH69_IDR_464_660",0.214641252431823
"Q5TH74_IDR_1_75",0.530447414043939
"Q5TH74_IDR_96_267",0.469552585956061
"Q5TZJ5_IDR_1_1347",1
"Q5U4P2_IDR_103_140",0.488241868220234
"Q5U4P2_IDR_1_49",0.511758131779766
"Q5U5Q3_IDR_1_228",1
"Q5U5R9_IDR_1_124",1
"Q5U5X8_IDR_1_62",0.507702089914425
"Q5U5X8_IDR_65_452",0.492297910085575
"Q5U5Z8_IDR_108_140",0.32292418078631
"Q5U5Z8_IDR_36_77",0.345942030659004
"Q5U5Z8_IDR_696_889",0.331133788554685
"Q5U623_IDR_1_572",1
"Q5U651_IDR_1_142",0.41203768042879
"Q5U651_IDR_257_369",0.58796231957121
"Q5UAW9_IDR_298_335",1
"Q5UCC4_IDR_1_47",0.488830557302345
"Q5UCC4_IDR_193_224",0.511169442697655
"Q5UE93_IDR_339_409",1
"Q5UIP0_IDR_958_2414",1
"Q5VIR6_IDR_368_415",1
"Q5VIY5_IDR_50_187",1
"Q5VT25_IDR_1596_1732",0.199569960132655
"Q5VT52_IDR_147_252",0.478490370025136
"Q5VT52_IDR_294_1443",0.521509629974864
"Q5VT97_IDR_1032_1082",0.543414534836677
"Q5VT97_IDR_1_652",0.456585465163323
"Q5VTB9_IDR_31_71",0.524366553313179
"Q5VTB9_IDR_75_492",0.475633446686821
"Q5VTD9_IDR_1_104",0.495994060961542
"Q5VTD9_IDR_113_148",0.504005939038458
"Q5VTH2_IDR_105_177",1
"Q5VTH9_IDR_1_109",0.240985253796168
"Q5VTH9_IDR_165_217",0.248619944400382
"Q5VTH9_IDR_333_387",0.23974999068953
"Q5VTH9_IDR_430_465",0.27064481111392
"Q5VTJ3_IDR_300_375",0.469519487788136
"Q5VTJ3_IDR_45_255",0.530480512211864
"Q86VV4_IDR_411_465",0.352528987815469
"Q86VV4_IDR_46_283",0.313122246415487
"Q86VV8_IDR_120_165",0.318508721021728
"Q86VV8_IDR_1531_1565",0.309383657518883
"Q86VV8_IDR_279_360",0.372107621459389
"Q86VW1_IDR_541_577",1
"Q86VW2_IDR_31_154",0.503493854880123
"Q86VW2_IDR_485_580",0.496506145119877
"Q86VY4_IDR_1_200",0.524785060534374
"Q86VY4_IDR_387_417",0.475214939465626
"Q86VY9_IDR_1_51",0.352852875514282
"Q86VY9_IDR_60_104",0.315249777364616
"Q86WG3_IDR_1_150",0.456417600352195
"Q86WG3_IDR_330_371",0.543582399647805
"Q86WG5_IDR_1027_1103",0.255822229859386
"Q86WG5_IDR_1269_1305",0.244730045749293
"Q86WG5_IDR_1670_1731",0.246389140407922
"Q86WG5_IDR_770_807",0.253058583983399
"Q86WH2_IDR_1_46",1
"Q86WI3_IDR_98_136",1
"Q86WK6_IDR_403_437",0.481310566307702
"Q86WK6_IDR_448_485",0.518689433692298
"Q86WK7_IDR_411_449",1
"Q86WN1_IDR_414_467",0.517798238921557
"Q86WN1_IDR_609_690",0.482201761078443
"Q86WP2_IDR_1_378",1
"Q86WR0_IDR_168_208",1
"Q86WR6_IDR_137_236",0.494317551204697
"Q86WR6_IDR_1_42",0.505682448795303
"Q86WR7_IDR_1_50",0.5388647280689
"Q86WR7_IDR_73_399",0.4611352719311
"Q86WS3_IDR_123_158",1
"Q86X51_IDR_1_503",1
"Q86X52_IDR_1_68",1
"Q86X53_IDR_1_363",1
"Q86X76_IDR_1_44",1
"Q86X95_IDR_149_450",1
"Q86XD5_IDR_1_134",0.510112104318867
"Q86XD5_IDR_146_332",0.489887895681133
"Q86XD8_IDR_161_663",1
"Q86XE3_IDR_89_131",1
"Q86XF7_IDR_1_148",0.49571896634831
"Q86XF7_IDR_184_214",0.50428103365169
"Q86XH1_IDR_344_382",0.546799992133645
"Q86XH1_IDR_459_491",0.453200007866355
"Q86XI6_IDR_1_58",1
"Q86XJ0_IDR_256_287",1
"Q86XJ1_IDR_289_680",1
"Q86XK2_IDR_1_150",1
"Q86XK3_IDR_1_50",0.476193974721288
"Q86XK3_IDR_75_146",0.523806025278712
"Q86XK7_IDR_261_387",1
"Q86XT2_IDR_172_251",1
"Q86XU0_IDR_64_183",1
"Q86XZ4_IDR_370_545",0.606230605906326
"Q86XZ4_IDR_84_244",0.393769394093674
"Q86Y01_IDR_160_407",1
"Q86Y07_IDR_318_470",1
"Q86Y13_IDR_1087_1144",0.261185704627104
"Q86Y13_IDR_1_85",0.235258834514397
"Q86Y13_IDR_587_752",0.259785096228738
"Q86Y13_IDR_953_1029",0.243770364629761
"Q86Y22_IDR_1_526",1
"Q86Y25_IDR_66_189",1
"Q86Y26_IDR_111_216",0.191175740798409
"Q86Y26_IDR_1_55",0.198681941602705
"Q86Y26_IDR_287_377",0.218753095453197
"Q86Y26_IDR_379_868",0.18386162769129
"Q86Y26_IDR_870_1132",0.207527594454399
"Q86Y33_IDR_1_215",1
"Q86Y34_IDR_1_38",1
"Q86Y37_IDR_1_126",0.500110011184021
"Q86YF9_IDR_609_849",0.240577892783429
"Q86YI8_IDR_1_228",1
"Q86YJ5_IDR_22_105",0.467521595126306
"Q86YJ5_IDR_267_306",0.532478404873694
"Q86YJ7_IDR_440_475",0.337695429080335
"Q86YJ7_IDR_491_525",0.317908379654853
"Q86YJ7_IDR_535_582",0.344396191264812
"Q86YL5_IDR_1_185",1
"Q86YL7_IDR_1_123",1
"Q86YM7_IDR_113_208",1
"Q86YN6_IDR_23_95",0.426221048959423
"Q86YN6_IDR_98_897",0.573778951040577
"Q86YP4_IDR_1_436",0.474447602339643
"Q86YP4_IDR_465_633",0.525552397660357
"Q86YR6_IDR_1_94",0.504268011627875
"Q86YR6_IDR_363_536",0.495731988372125
"Q86YR7_IDR_530_616",0.523902658563495
"Q86YR7_IDR_963_1114",0.476097341436505
"Q86YS3_IDR_495_564",0.496912201370769
"Q86YS3_IDR_84_347",0.503087798629231
"Q86Z02_IDR_661_906",0.240539325531121
"Q86Z02_IDR_909_1104",0.247592066718513
"Q86Z20_IDR_1_511",1
"Q86Z23_IDR_1_32",0.449299316994974
"Q86Z23_IDR_34_105",0.550700683005026
"Q8HWS3_IDR_1_117",0.256333113990758
"Q8HWS3_IDR_557_645",0.241916408147478
"Q8HWS3_IDR_647_680",0.251114101479608
"D6RA61_IDR_470_528",0.360163708409937
"D6RBM5_IDR_1_60",1
"A1A519_IDR_1_122",0.310262333161605
"A2RTX5_IDR_77_125",1
"D6RBQ6_IDR_1_56",0.317979799313682
"A1A519_IDR_147_214",0.316458620083361
"A2RU30_IDR_1_236",0.490391484799016
"A0A1B0GTI1_IDR_1_187",1
"E9PRG8_IDR_1_123",1
"D6RBQ6_IDR_379_452",0.324110157697731
"A1A519_IDR_270_310",0.373279046755034
"A2RU30_IDR_239_521",0.509608515200983
"A0A1B0GTL2_IDR_52_115",1
"F5GYI3_IDR_57_263",1
"D6RBQ6_IDR_470_528",0.357910042988587
"A7E2F4_IDR_1_180",0.338216566511845
"A2RU54_IDR_27_152",1
"A0A1B0GTR0_IDR_1_116",1
"F5H4A9_IDR_1_185",1
"D6RCP7_IDR_1_56",0.316430664236995
"A1A5B4_IDR_746_782",1
"A7E2F4_IDR_185_240",0.321786294964056
"A6NMS7_IDR_1547_1623",0.19768256490535
"A2RU67_IDR_1_122",1
"F5H4B4_IDR_66_129",0.32452090758709
"D6RCP7_IDR_379_451",0.323692464636013
"A1A5C7_IDR_1_74",0.532680813654746
"A7E2F4_IDR_267_605",0.3399971385241
"A6NMS7_IDR_1658_1700",0.227341511819537
"A2RUB1_IDR_1_666",0.494471294768227
"F5H4B4_IDR_304_403",0.33357764364795
"D6RCP7_IDR_470_528",0.359876871126992
"A1A5D9_IDR_1_54",0.244877350286865
"A7E2S9_IDR_215_258",1
"A6NMS7_IDR_1_876",0.18499979027006
"A2RUB1_IDR_915_952",0.505528705231774
"A0A1B0GTS1_IDR_1_76",0.497814558594819
"F5H4B4_IDR_517_570",0.341901448764959
"D6RGH6_IDR_1_58",0.363314575253152
"C9JL84_IDR_219_458",1
"A7E2V4_IDR_1016_1226",0.406067725903215
"A6NMT0_IDR_1_40",0.30761923737324
"A2RUB6_IDR_27_902",0.562534412644562
"A0A1B0GTS1_IDR_181_278",0.502185441405181
"D6RGH6_IDR_61_125",0.323296534448801
"Q8NEM0_IDR_98_151",0.502811520199536
"Q8NEM2_IDR_1_62",0.508008656803227
"Q8NEM2_IDR_556_639",0.491991343196773
"Q8NEM7_IDR_1_32",0.352454581903284
"Q8NEM7_IDR_226_327",0.343405110005625
"Q8NEM7_IDR_360_779",0.304140308091091
"Q8NEN0_IDR_1_263",1
"Q8NEV4_IDR_1102_1616",0.540851024500517
"Q8NEV4_IDR_879_921",0.459148975499482
"Q8NEV9_IDR_163_193",1
"Q8NEW0_IDR_165_231",1
"Q8NEW7_IDR_1_156",1
"Q8NEX6_IDR_1_36",1
"Q8NEY1_IDR_1_1414",0.485417053347539
"Q8NEY1_IDR_1821_1877",0.514582946652461
"Q8NEY3_IDR_1_48",0.525010229450049
"Q8NEY3_IDR_159_280",0.474989770549951
"Q8NEY8_IDR_1_319",0.675814735482972
"Q8NEY8_IDR_344_405",0.324185264517028
"Q8NEZ2_IDR_134_221",1
"Q8NEZ4_IDR_1_127",0.111793274303357
"Q8NEZ4_IDR_1140_1172",0.108548475474607
"Q8NEZ4_IDR_1191_3892",0.137470846820123
"Q8NEZ4_IDR_165_218",0.108871550774606
"Q8NEZ4_IDR_3930_4003",0.108536346455747
"Q8NEZ4_IDR_4026_4058",0.105751082309147
"Q8NEZ4_IDR_522_937",0.110378554935762
"Q8NF91_IDR_6103_6169",0.155044817224908
"Q8NF91_IDR_6172_6346",0.164813073554985
"Q8NF91_IDR_8212_8335",0.17074780018759
"Q8NF91_IDR_8663_8736",0.188073194701515
"Q8NF99_IDR_133_284",1
"Q8NFA0_IDR_1331_1504",0.495458756815422
"Q8NFA0_IDR_433_478",0.504541243184578
"Q8NFA2_IDR_297_376",1
"Q8NFC6_IDR_1_120",0.468741737270467
"Q8NFC6_IDR_159_3051",0.531258262729533
"Q8NFD2_IDR_297_354",1
"Q8NFD5_IDR_1_1236",0.183542202267593
"Q8NFD5_IDR_1267_1591",0.520400112368027
"Q8NFD5_IDR_1694_1775",0.158139348856004
"Q8NFD5_IDR_1808_1912",0.137918336508376
"Q8NFF2_IDR_1_78",0.496317809843353
"Q8NFF2_IDR_261_425",0.503682190156647
"Q8NFT6_IDR_260_335",0.258275398299515
"Q8NFT6_IDR_339_501",0.238364768046272
"Q8NFT6_IDR_96_165",0.259659761725266
"Q8NFU0_IDR_386_473",1
"Q8NFU1_IDR_372_509",1
"Q8NFU4_IDR_1_46",1
"Q8NFU5_IDR_1_37",0.512727936602895
"Q8NFU5_IDR_262_363",0.487272063397105
"Q8NFU7_IDR_1_1332",0.223297309231488
"Q8NFU7_IDR_1743_1840",0.254744040893252
"Q8NFU7_IDR_1916_1989",0.256707918890851
"Q8NFU7_IDR_2070_2109",0.265250730984409
"Q8NFV5_IDR_17_125",1
"Q8NFW1_IDR_215_269",0.324069490307049
"Q8NFW1_IDR_274_311",0.325521399177282
"Q8NFW1_IDR_317_1626",0.35040911051567
"Q8NHG8_IDR_1_147",1
"Q8NHH9_IDR_1_56",1
"Q8NHM5_IDR_1_59",0.235603238384724
"Q8NHM5_IDR_378_508",0.231300015386964
"Q8NHM5_IDR_565_652",0.243594492730485
"Q8NHM5_IDR_724_1040",0.289502253497827
"Q8NHP7_IDR_18_67",0.506833339487433
"Q8NHP7_IDR_284_470",0.493166660512567
"Q8NHP8_IDR_1_39",1
"Q8NHQ1_IDR_228_266",1
"Q8NHQ8_IDR_348_396",0.494464815000836
"Q8NHQ8_IDR_82_200",0.505535184999164
"Q8NHQ9_IDR_486_555",0.559731137850398
"Q8NHQ9_IDR_570_600",0.440268862149602
"Q8NHR7_IDR_111_157",1
"Q8NHY2_IDR_300_357",0.465193177722862
"Q8NHY3_IDR_173_216",0.473273004208088
"Q8NHY3_IDR_269_880",0.526726995791912
"Q8NHY6_IDR_154_371",0.466282807962771
"Q8NHY6_IDR_1_97",0.533717192037229
"Q8NHZ7_IDR_1_158",0.472651867896948
"Q8NHZ7_IDR_178_208",0.527348132103052
"Q8NHZ8_IDR_21_85",1
"Q8NI08_IDR_1_114",0.3598471495245
"Q8NI08_IDR_162_215",0.331757852176146
"Q8NI08_IDR_307_652",0.308394998299354
"Q8NI22_IDR_1_47",1
"Q8NI27_IDR_1177_1593",1
"Q8NI32_IDR_1_32",1
"Q8NI35_IDR_1008_1057",0.113143375383968
"Q8NI35_IDR_1164_1219",0.119888585858948
"Q8NI35_IDR_455_515",0.109943208843354
"Q8NI35_IDR_641_675",0.112755841119022
"Q8NI35_IDR_777_807",0.111380672783698
"Q8NI35_IDR_839_985",0.112188788067505
"Q8TAC9_IDR_203_235",1
"Q8TAD2_IDR_1_33",0.506557180202684
"Q8TAD2_IDR_49_87",0.493442819797316
"Q8TAD4_IDR_1_32",0.443316566982052
"Q8TAD4_IDR_545_588",0.556683433017948
"Q8TAD7_IDR_1_36",1
"Q8TAD8_IDR_1_223",1
"Q8TAE6_IDR_1_70",1
"Q8TAE8_IDR_1_38",0.464094217334968
"Q8TAE8_IDR_182_222",0.535905782665031
"Q8TAF7_IDR_59_200",1
"Q8TAG5_IDR_153_214",1
"Q8TAG6_IDR_21_207",1
"Q8TAG9_IDR_230_276",1
"Q8TAK5_IDR_314_448",1
"Q8TAK6_IDR_1_118",0.542162228659341
"Q8TAK6_IDR_183_271",0.457837771340659
"Q8TAL5_IDR_145_182",0.331953204026601
"Q8TAL5_IDR_272_431",0.352064556968205
"Q8TAL5_IDR_82_123",0.315982239005194
"Q8TAW3_IDR_99_172",0.504631027633581
"Q8TAX0_IDR_1_172",1
"Q8TAX7_IDR_19_353",1
"Q8TAY7_IDR_1_242",1
"Q8TAZ6_IDR_1_67",0.515202799015722
"Q8TAZ6_IDR_205_248",0.484797200984278
"Q8TB03_IDR_288_319",1
"Q8TB05_IDR_21_177",1
"Q8TB22_IDR_1_63",1
"Q8TB24_IDR_1_46",0.321547202130089
"Q8TB24_IDR_181_218",0.348689194660404
"Q8TB24_IDR_242_581",0.329763603209508
"Q8TB37_IDR_12_60",1
"Q8TB45_IDR_1_41",1
"Q8TB52_IDR_143_337",1
"Q8TB68_IDR_32_257",1
"Q8TB69_IDR_51_179",1
"Q8TBA6_IDR_27_304",0.253214739255008
"Q8TBA6_IDR_306_350",0.25625482493807
"Q8TBA6_IDR_445_475",0.246544560022289
"Q8TBG4_IDR_442_499",1
"Q8TBG9_IDR_206_265",1
"Q8TBJ4_IDR_282_325",1
"Q8TBJ5_IDR_1_272",1
"Q8TBK6_IDR_1_46",0.308057390586966
"Q8TBK6_IDR_61_192",0.691942609413034
"Q8TBM8_IDR_220_262",0.458553667642136
"Q8TBM8_IDR_54_90",0.541446332357864
"Q8TBN0_IDR_1_90",0.526328192310616
"Q8TBN0_IDR_92_218",0.473671807689384
"Q8TBP0_IDR_1_31",0.317045086699855
"Q8TBP0_IDR_712_767",0.342827484855905
"Q8TBP0_IDR_91_286",0.34012742844424
"Q8TBP5_IDR_1_118",0.49045119665154
"Q8TBP5_IDR_144_190",0.50954880334846
"Q8TBP6_IDR_1_46",1
"Q8TBX8_IDR_1_35",0.495722705031221
"Q8TBX8_IDR_294_346",0.504277294968778
"Q8TBY8_IDR_191_246",0.320727619588984
"Q8TBY8_IDR_848_894",0.326959747895297
"Q8TC36_IDR_1_130",1
"Q8TC41_IDR_1_142",0.535536664843143
"Q8TC41_IDR_175_255",0.464463335156857
"Q8TC44_IDR_366_423",1
"Q8TC56_IDR_180_532",1
"Q8TC57_IDR_458_530",1
"Q8TC59_IDR_1_212",1
"Q8TC71_IDR_137_294",0.35660291137141
"Q8TC71_IDR_493_538",0.357015974230629
"Q8TC71_IDR_90_135",0.28638111439796
"Q8TCU4_IDR_1_4097",1
"Q8TCU5_IDR_62_119",0.535219434391522
"Q8TCU5_IDR_986_1075",0.464780565608478
"Q8TCU6_IDR_1109_1142",0.488899980876276
"Q8TCU6_IDR_1_44",0.511100019123724
"Q8TCX5_IDR_595_670",1
"Q8TCY5_IDR_48_172",1
"Q8TCY9_IDR_140_176",0.518720603035246
"Q8TCY9_IDR_1_65",0.481279396964754
"Q8TCZ2_IDR_1_262",1
"Q8TD06_IDR_1_32",1
"Q8TD08_IDR_348_520",1
"Q8TD91_IDR_313_449",1
"Q8TD94_IDR_20_196",0.479713923633392
"Q8TD94_IDR_266_323",0.520286076366609
"Q8TDB4_IDR_1_43",0.505106467373381
"Q8TDB4_IDR_70_240",0.494893532626619
"Q8TDB6_IDR_196_232",0.357456386728612
"Q8TDB6_IDR_510_556",0.320365662505405
"Q8TDB6_IDR_91_122",0.322177950765983
"Q8TDC0_IDR_1_161",0.494212388142763
"Q8TDC0_IDR_164_218",0.505787611857237
"Q8TDC3_IDR_363_589",0.506940172024383
"Q8TDI8_IDR_1_106",1
"Q8TDJ6_IDR_1280_1321",0.106445762174961
"Q8TDJ6_IDR_1913_2032",0.104974933995492
"Q8TDJ6_IDR_2095_2129",0.112751824917423
"Q8TDJ6_IDR_2393_2442",0.115093315791001
"Q8TDJ6_IDR_2468_2500",0.111678908448288
"Q8TDJ6_IDR_284_332",0.113800709784307
"Q8TDJ6_IDR_416_482",0.116145256598792
"Q8TDJ6_IDR_570_602",0.109338070355068
"Q8TDJ6_IDR_921_963",0.109771217934668
"Q8TDM0_IDR_1_32",0.50443951834734
"Q8TDM0_IDR_178_211",0.49556048165266
"Q8TDM6_IDR_1435_1496",0.195699496019167
"Q8TDM6_IDR_1665_1714",0.222499714597331
"Q8TDM6_IDR_560_612",0.200068253664837
"Q8TDM6_IDR_804_1342",0.190709405617631
"Q8TDM6_IDR_92_187",0.191023130101034
"Q8TDN1_IDR_1_56",0.512013814165369
"Q8TDN1_IDR_476_519",0.487986185834631
"Q8TDN2_IDR_1_40",0.465413222485145
"Q8TDW7_IDR_4177_4353",0.47755804781835
"Q8TDW7_IDR_4355_4541",0.52244195218165
"Q8TDX6_IDR_1_54",1
"Q8TDX9_IDR_100_130",0.203226909209626
"Q8TDX9_IDR_1024_1112",0.212695324806203
"Q8TDX9_IDR_2019_2129",0.197485152207506
"Q8TDX9_IDR_2810_2849",0.19543915338204
"Q8TDX9_IDR_965_1010",0.191153460394625
"Q8TDY2_IDR_1264_1317",0.24872452648612
"Q8TDY2_IDR_1383_1494",0.246817594685178
"Q8TDY2_IDR_221_300",0.260913291266156
"Q8TDY2_IDR_600_806",0.243544587562546
"Q8TDY4_IDR_695_870",1
"Q8TDY8_IDR_1140_1250",0.499229555622781
"Q8TDY8_IDR_982_1124",0.500770444377219
"Q8TDZ2_IDR_616_705",0.510790566557471
"Q8TDZ2_IDR_752_922",0.489209433442529
"Q8TE12_IDR_157_198",0.503528179216759
"Q8TE12_IDR_246_368",0.496471820783241
"Q8TE49_IDR_77_113",0.500667872901536
"Q8TE85_IDR_405_437",0.384633284882299
"Q8TE85_IDR_467_511",0.318326788882732
"Q8TE99_IDR_1_55",1
"Q8TEA7_IDR_714_746",1
"Q8TEA8_IDR_149_209",1
"Q8TEB1_IDR_1_130",0.504690990753821
"Q8TEB1_IDR_515_546",0.495309009246179
"Q8TEB7_IDR_328_428",1
"Q8TEB9_IDR_279_315",1
"Q8TEC5_IDR_231_408",0.307659491077228
"Q8TEC5_IDR_442_729",0.33154283825954
"Q8TEC5_IDR_77_121",0.360797670663232
"Q8TED4_IDR_239_282",1
"Q8TED9_IDR_162_204",0.266379304435478
"Q8TED9_IDR_317_393",0.241119329278167
"Q8TED9_IDR_514_768",0.255573383591023
"Q8TED9_IDR_76_157",0.236927982695332
"Q8TEE9_IDR_153_199",1
"Q8TEF2_IDR_1_89",0.46879303277694
"Q8TEF2_IDR_94_133",0.53120696722306
"Q8TER5_IDR_1430_1519",0.310845192984779
"Q8TER5_IDR_942_1034",0.311236060731955
"Q8TES7_IDR_1016_1100",0.478460257478726
"Q8TES7_IDR_1_590",0.521539742521274
"Q8TEU7_IDR_1065_1475",0.161682984131927
"Q8TEU7_IDR_121_209",0.172630595282411
"Q8TEU7_IDR_1495_1535",0.178129952297499
"Q8TEU7_IDR_1540_1601",0.162976554557983
"Q8TEU7_IDR_213_247",0.160330044962537
"Q8TEU7_IDR_625_744",0.164249868767643
"Q8TEV9_IDR_212_252",0.333771432963808
"Q8TEV9_IDR_254_369",0.366764613194812
"Q8TEV9_IDR_374_707",0.29946395384138
"Q8TEW0_IDR_145_212",0.236450622525979
"Q8TEW0_IDR_215_260",0.236111039003585
"Q8TEW0_IDR_368_453",0.233041289461197
"Q8TEW0_IDR_686_1334",0.294397049009239
"Q8TEW6_IDR_236_326",1
"Q8TEW8_IDR_124_196",0.257507865141449
"Q8TEW8_IDR_306_377",0.27916962403985
"Q8TF39_IDR_223_389",0.518138324668795
"Q8TF40_IDR_173_204",0.195542200802014
"Q8TF40_IDR_245_325",0.199700172494434
"Q8TF40_IDR_593_748",0.192829307027825
"Q8TF40_IDR_68_114",0.203070398847267
"Q8TF40_IDR_758_969",0.20885792082846
"Q8TF42_IDR_1_34",0.515474121017814
"Q8TF42_IDR_349_380",0.484525878982186
"Q8TF44_IDR_15_50",0.493044523151303
"Q8TF44_IDR_56_298",0.506955476848697
"Q8TF45_IDR_21_114",1
"Q8TF47_IDR_67_247",1
"Q8TF50_IDR_1_109",0.517268638255207
"Q8TF50_IDR_160_471",0.482731361744793
"Q8TF61_IDR_1_544",1
"Q8TF62_IDR_1107_1192",1
"Q8TF64_IDR_1_33",1
"Q8TF65_IDR_1_38",1
"Q8TF66_IDR_477_529",1
"Q8WUA7_IDR_12_191",1
"Q8WUB2_IDR_142_273",0.468410311295946
"Q8WUB2_IDR_1_63",0.531589688704054
"Q8WUB8_IDR_1_64",0.513207110421705
"Q8WUB8_IDR_281_374",0.486792889578295
"Q8WUD1_IDR_181_213",1
"Q8WUD4_IDR_1_101",1
"Q8WUE5_IDR_1_31",1
"Q8WUF5_IDR_1_620",1
"Q8WUF8_IDR_1_34",0.440178659133953
"Q8WUF8_IDR_219_255",0.559821340866047
"Q8WUH6_IDR_1_116",1
"Q8WUI4_IDR_1_514",0.478949356202177
"Q8WUI4_IDR_911_952",0.521050643797823
"Q8WUJ0_IDR_184_223",1
"Q8WUM0_IDR_1_66",1
"Q8WUM4_IDR_710_804",1
"Q8WUM9_IDR_250_499",1
"Q8WUN7_IDR_1_31",1
"Q8WV16_IDR_1_62",1
"Q8WV24_IDR_1_147",0.338140042903801
"Q8WV24_IDR_187_242",0.31009045781092
"Q8WV24_IDR_284_401",0.351769499285279
"Q8WV28_IDR_1_339",1
"Q8WV37_IDR_1_31",0.51294087006369
"Q8WV37_IDR_37_202",0.48705912993631
"Q8WV41_IDR_66_182",1
"Q8WV44_IDR_127_169",0.506689677572066
"Q8WV44_IDR_52_90",0.493310322427935
"Q8WV48_IDR_162_283",0.332590628007945
"Q8WV48_IDR_1_64",0.345911121767373
"Q8WV48_IDR_87_155",0.321498250224683
"Q8WV74_IDR_204_236",1
"Q8WV83_IDR_143_204",0.514752761595561
"Q8WV83_IDR_1_60",0.485247238404439
"Q8WV93_IDR_1_70",1
"Q8WV99_IDR_128_256",1
"Q8WVB6_IDR_1_166",0.24368296184415
"Q8WVB6_IDR_247_277",0.247883026217854
"Q8WVT3_IDR_1_305",1
"Q8WVV4_IDR_1_303",1
"Q8WVV9_IDR_1_70",1
"Q8WVX3_IDR_1_66",1
"Q8WVZ1_IDR_263_309",1
"Q8WVZ7_IDR_310_376",1
"Q8WW01_IDR_1_32",1
"Q8WW12_IDR_1_154",1
"Q8WW18_IDR_1_67",1
"Q8WW34_IDR_18_60",1
"Q8WW36_IDR_1_59",1
"Q8WW38_IDR_1_195",0.248623181966524
"Q8WW38_IDR_204_250",0.25548445227887
"Q8WW38_IDR_275_352",0.25256782455938
"Q8WW38_IDR_358_1117",0.243324541195226
"Q8WW52_IDR_1_36",1
"Q8WWA1_IDR_1_147",1
"Q8WWB3_IDR_73_177",1
"Q8WWB5_IDR_166_213",1
"Q8WWQ0_IDR_1280_1315",0.253342337348289
"Q8WWQ0_IDR_1430_1821",0.388168277088686
