"","GO0015630_microtubule_cytoskeleton"
"Q9NY61_IDR_409_454",0.361625139234525
"Q9NY72_IDR_177_215",1
"Q9NY74_IDR_110_616",0.317071442106164
"Q9NY74_IDR_1_106",0.262122485888038
"Q9NY74_IDR_619_926",0.420806072005798
"Q9NY93_IDR_502_547",1
"Q9NY97_IDR_1_41",0.482551092412635
"Q9NY97_IDR_58_93",0.517448907587365
"Q9NY99_IDR_167_211",1
"Q9NYA3_IDR_1_693",1
"Q9NYA4_IDR_1055_1094",0.372413970620934
"Q9NYA4_IDR_265_301",0.29569969226095
"Q9NYA4_IDR_575_1005",0.331886337118116
"Q9NYB0_IDR_190_310",0.563062264231259
"Q9NYB0_IDR_98_132",0.436937735768741
"Q9NYF8_IDR_1_834",0.365986977106499
"Q9NYF8_IDR_836_877",0.314165850788986
"Q9NYF8_IDR_888_920",0.319847172104515
"Q9NYG8_IDR_266_393",1
"Q9NYI0_IDR_311_580",0.310970274240684
"Q9NYI0_IDR_34_307",0.31629874571427
"Q9NYI0_IDR_996_1048",0.372730980045046
"Q9NYJ7_IDR_520_570",1
"Q9NYJ8_IDR_48_545",1
"Q9NYK6_IDR_105_141",0.526253910772968
"Q9NYK6_IDR_147_181",0.473746089227032
"Q9NYL2_IDR_579_767",1
"Q9NYL4_IDR_1_32",1
"Q9NYL9_IDR_26_72",0.511308012637021
"Q9NYL9_IDR_75_184",0.488691987362979
"Q9NYM4_IDR_1_34",0.475303963922986
"Q9NYM4_IDR_367_423",0.524696036077014
"Q9NYN1_IDR_188_256",1
"Q9NYP3_IDR_1_149",0.514640405558339
"Q9NYP3_IDR_332_394",0.485359594441661
"Q9NYY3_IDR_356_462",0.511873393365539
"Q9NYY8_IDR_111_154",1
"Q9NYZ2_IDR_1_32",1
"Q9NYZ4_IDR_389_442",0.493811150810879
"Q9NYZ4_IDR_456_499",0.506188849189121
"Q9NZ08_IDR_1_43",1
"Q9NZ09_IDR_1_64",0.459622747383077
"Q9NZ09_IDR_71_381",0.540377252616923
"Q9NZ20_IDR_285_350",1
"Q9NZ43_IDR_198_259",0.457994594488915
"Q9NZ43_IDR_73_173",0.542005405511085
"Q9NZ52_IDR_146_179",0.549011006367777
"Q9NZ52_IDR_303_576",0.450988993632223
"Q9NZ53_IDR_1_375",0.49020689419074
"Q9NZ53_IDR_547_605",0.50979310580926
"Q9NZ56_IDR_1_1289",1
"Q9NZ63_IDR_1_289",1
"Q9NZ71_IDR_67_99",0.242253084593105
"Q9NZ71_IDR_757_895",0.275895440304762
"Q9NZ71_IDR_979_1056",0.223816965393209
"Q9NZI6_IDR_222_305",1
"Q9NZI7_IDR_240_363",1
"Q9NZI8_IDR_160_192",1
"Q9NZJ0_IDR_413_730",1
"Q9NZJ4_IDR_4249_4297",1
"Q9NZJ5_IDR_1081_1116",0.289613402642952
"Q9NZJ5_IDR_1_100",0.203399658994008
"Q9NZJ5_IDR_507_582",0.26034344186627
"Q9NZJ5_IDR_750_879",0.246643496496769
"Q9NZJ6_IDR_335_369",1
"Q9NZJ7_IDR_1_77",1
"Q9NZJ9_IDR_146_180",1
"Q9NZL3_IDR_54_174",1
"Q9NZL4_IDR_1_41",1
"Q9NZL6_IDR_500_645",0.490185544205825
"Q9NZL6_IDR_735_768",0.509814455794175
"Q9NZM1_IDR_132_190",1
"Q9NZM3_IDR_177_236",0.153475166608977
"Q9NZM3_IDR_331_397",0.236854136793397
"Q9NZM3_IDR_684_755",0.41329747898961
"Q9NZR1_IDR_76_182",0.508471850174765
"Q9NZR4_IDR_1_365",1
"Q9NZS2_IDR_43_108",1
"Q9NZT2_IDR_1_64",0.486114776689687
"Q9NZT2_IDR_290_677",0.513885223310313
"Q9NZU0_IDR_363_406",0.571230771280286
"Q9NZU0_IDR_499_549",0.428769228719714
"Q9NZU5_IDR_61_111",1
"Q9NZU7_IDR_1_200",1
"Q9NZV8_IDR_415_623",1
"Q9NZW4_IDR_18_1301",1
"Q9NZZ3_IDR_170_219",1
"Q9P013_IDR_1_183",1
"Q9P015_IDR_26_62",1
"Q9P016_IDR_1_51",1
"Q9P021_IDR_1_54",1
"Q9P031_IDR_1_196",1
"Q9P0M6_IDR_117_181",1
"Q9P0M9_IDR_1_49",1
"Q9P0N8_IDR_1_59",1
"Q9P0P8_IDR_86_126",1
"Q9P0T4_IDR_1_88",1
"Q9P0T7_IDR_112_154",1
"Q9P0U3_IDR_1_382",1
"Q9P0U4_IDR_75_371",1
"Q9P0V3_IDR_198_244",0.475384484018175
"Q9P0V3_IDR_21_54",0.524615515981826
"Q9P0V8_IDR_225_285",1
"Q9P0V9_IDR_1_35",0.472976493200569
"Q9P0V9_IDR_421_454",0.527023506799431
"Q9P0W2_IDR_140_182",0.485994834301225
"Q9P0W2_IDR_1_69",0.514005165698775
"Q9P0W8_IDR_1_414",0.627387547588284
"Q9P0W8_IDR_416_599",0.372612452411716
"Q9P0X4_IDR_1_47",0.24287398116459
"Q9P0X4_IDR_405_617",0.266601907935956
"Q9P0X4_IDR_867_1122",0.279902010704852
"Q9P1V8_IDR_1_539",1
"Q9P1W3_IDR_749_806",1
"Q9P1Y5_IDR_189_219",0.46799406629969
"Q9P1Y5_IDR_325_1105",0.53200593370031
"Q9P1Y6_IDR_1_104",0.384497949689843
"Q9P1Y6_IDR_231_1560",0.615502050310157
"Q9P1Z0_IDR_1_33",0.262967062347591
"Q9P1Z0_IDR_37_764",0.286551224186583
"Q9P1Z0_IDR_770_852",0.232179626042737
"Q9P1Z0_IDR_975_1013",0.21830208742309
"Q9P1Z2_IDR_499_571",0.529671115854977
"Q9P1Z2_IDR_581_617",0.470328884145023
"Q9P1Z3_IDR_1_44",0.470807144229483
"Q9P1Z3_IDR_550_774",0.529192855770517
"Q9P202_IDR_1_34",0.4529096104174
"Q9P202_IDR_502_808",0.5470903895826
"Q9P203_IDR_1032_1065",0.190447354568615
"Q9P203_IDR_1067_1132",0.208409659322327
"Q9P203_IDR_1_77",0.197042643015297
"Q9P203_IDR_715_977",0.194425326649475
"Q9P203_IDR_980_1024",0.209675016444287
"Q9P206_IDR_1_1035",1
"Q9P209_IDR_135_427",1
"Q9P212_IDR_1055_1199",0.22248673502825
"Q9P212_IDR_1544_1742",0.241347234915567
"Q9P212_IDR_1_70",0.255016648057143
"Q9P227_IDR_1100_1491",0.328071638124961
"Q9P241_IDR_1343_1426",0.258494920987204
"Q9P241_IDR_1_47",0.234676258876856
"Q9P241_IDR_467_553",0.245213887916621
"Q9P241_IDR_631_715",0.26161493221932
"Q9P242_IDR_1_653",1
"Q9P243_IDR_1_136",0.36477670244802
"Q9P243_IDR_141_197",0.349642888126366
"Q9P243_IDR_479_728",0.285580409425614
"Q9P244_IDR_562_759",1
"Q9P246_IDR_1_53",0.282407306636425
"Q9P246_IDR_262_320",0.369387072867929
"Q9P246_IDR_461_746",0.348205620495646
"Q9P258_IDR_1_79",1
"Q9P260_IDR_1168_1216",0.244502051879024
"Q9P260_IDR_134_184",0.24911561076677
"Q9P260_IDR_1_88",0.193743588319544
"Q9P260_IDR_385_483",0.312638749034663
"Q9P265_IDR_1_281",1
"Q9P266_IDR_1_1353",1
"Q9P267_IDR_84_1377",1
"Q9P270_IDR_1_574",1
"Q9P272_IDR_166_219",0.340158083097487
"Q9P272_IDR_278_312",0.35169832330404
"Q9P272_IDR_314_404",0.308143593598473
"Q9P2A4_IDR_129_296",1
"Q9P2B4_IDR_251_639",1
"Q9P2B7_IDR_1_377",0.600102264425752
"Q9P2B7_IDR_467_527",0.399897735574248
"Q9P2D0_IDR_940_1281",1
"Q9P2D1_IDR_1545_1598",0.290743028849033
"Q9P2D1_IDR_1826_1899",0.258561295341314
"Q9P2D1_IDR_1_828",0.224632550077499
"Q9P2D1_IDR_2134_2997",0.226063125732155
"Q9P2D3_IDR_1200_1239",0.468838638170875
"Q9P2D3_IDR_1549_1579",0.531161361829125
"Q9P2D6_IDR_417_673",0.499514179180505
"Q9P2D6_IDR_677_1187",0.500485820819495
"Q9P2D8_IDR_463_494",0.184243734256173
"Q9P2F6_IDR_1_72",0.375419205841808
"Q9P2F6_IDR_314_356",0.310660584460226
"Q9P2F6_IDR_563_1191",0.313920209697966
"Q9P2F8_IDR_1027_1665",0.255411853235926
"Q9P2F8_IDR_1_161",0.267043186256583
"Q9P2F8_IDR_263_316",0.279875615214748
"Q9P2F8_IDR_350_406",0.197669345292743
"Q9P2F9_IDR_1_133",1
"Q9P2G1_IDR_185_218",0.273006175386682
"Q9P2G1_IDR_290_322",0.263624582436779
"Q9P2G1_IDR_757_975",0.222828395816053
"Q9P2G1_IDR_980_1081",0.240540846360486
"Q9P2G3_IDR_69_118",1
"Q9P2G4_IDR_185_884",1
"Q9P2G9_IDR_1_40",1
"Q9P2H5_IDR_603_745",0.52857600137966
"Q9P2H5_IDR_964_1012",0.47142399862034
"Q9P2I0_IDR_403_453",0.522705241438706
"Q9P2I0_IDR_649_694",0.477294758561294
"Q9P2J2_IDR_762_1085",0.48759129561805
"Q9P2N6_IDR_476_904",1
"Q9P2N7_IDR_1_65",1
"Q9P2P1_IDR_226_333",0.320521552694928
"Q9P2P1_IDR_469_768",0.343058653772946
"Q9P2P1_IDR_948_1039",0.336419793532127
"Q9P2P5_IDR_1006_1076",0.341004574575759
"Q9P2P5_IDR_328_808",0.281289098674349
"Q9P2P5_IDR_839_1003",0.377706326749892
"Q9P2P6_IDR_3313_3617",0.187558635979346
"Q9P2P6_IDR_3765_3903",0.213987272981476
"Q9P2P6_IDR_3905_4230",0.183555869979129
"Q9P2P6_IDR_4379_4477",0.20891263807002
"Q9P2P6_IDR_587_3311",0.205985582990029
"Q9P2Q2_IDR_320_833",0.6234443312276
"Q9P2Q2_IDR_855_1011",0.3765556687724
"Q9P2R6_IDR_1_84",0.26334538224609
"Q9P2Z0_IDR_84_256",1
"Q9UBB5_IDR_1_179",0.517521724626595
"Q9UBB5_IDR_181_281",0.482478275373404
"Q9UBB6_IDR_1_32",1
"Q9UBB9_IDR_1_356",0.479192518822879
"Q9UBB9_IDR_728_767",0.520807481177121
"Q9UBC0_IDR_1_291",1
"Q9UBC2_IDR_211_265",0.541602491917119
"Q9UBC2_IDR_348_864",0.458397508082881
"Q9UBC3_IDR_26_219",0.556845196202316
"Q9UBC3_IDR_347_414",0.443154803797684
"Q9UBC9_IDR_1_169",1
"Q9UBD0_IDR_1_93",0.333928203431113
"Q9UBD0_IDR_211_309",0.339374083070105
"Q9UBD0_IDR_370_423",0.326697713498782
"Q9UBD5_IDR_507_544",1
"Q9UBD6_IDR_440_479",1
"Q9UBE8_IDR_1_132",1
"Q9UBF1_IDR_1_136",1
"Q9UBF8_IDR_1_32",0.221660078408408
"Q9UBL3_IDR_269_319",0.495417276316034
"Q9UBL9_IDR_382_471",1
"Q9UBM4_IDR_1_122",1
"Q9UBM7_IDR_1_34",1
"Q9UBM8_IDR_1_66",1
"Q9UBN1_IDR_216_304",1
"Q9UBN4_IDR_757_977",1
"Q9UBN7_IDR_1_81",0.539783076559346
"Q9UBN7_IDR_841_1097",0.460216923440654
"Q9UBP0_IDR_1_53",0.302434344132563
"Q9UBP0_IDR_198_315",0.362524506318014
"Q9UBP0_IDR_81_111",0.335041149549424
"Q9UBP4_IDR_1_128",1
"Q9UBP5_IDR_1_59",0.561403036830012
"Q9UBP5_IDR_166_324",0.438596963169988
"Q9UBP8_IDR_1_84",1
"Q9UBP9_IDR_157_263",1
"Q9UBQ6_IDR_2_60",1
"Q9UBR4_IDR_207_377",1
"Q9UBS0_IDR_10_43",0.49472616822287
"Q9UBU7_IDR_248_330",0.217112918914154
"Q9UBU7_IDR_332_609",0.367118655388744
"Q9UBU8_IDR_50_188",1
"Q9UBU9_IDR_1_115",1
"Q9UBV2_IDR_1_119",1
"Q9UBV7_IDR_1_82",1
"Q9UBV8_IDR_1_111",1
"Q9UBW5_IDR_250_565",1
"Q9UBW7_IDR_1_326",0.299958397386488
"Q9UBW7_IDR_766_798",0.329426497053912
"Q9UBW7_IDR_802_1066",0.3706151055596
"Q9UBW8_IDR_215_275",1
"Q9UBX0_IDR_29_109",1
"Q9UBX2_IDR_115_364",0.425901288492006
"Q9UBX2_IDR_71_112",0.574098711507994
"Q9UBX7_IDR_1_43",1
"Q9UBY0_IDR_1_64",0.414053254302789
"Q9UBY0_IDR_612_812",0.585946745697211
"Q9UBY5_IDR_314_353",1
"Q9UBZ4_IDR_342_450",1
"Q9UEE5_IDR_1_41",0.50370756652248
"Q9UEE5_IDR_325_369",0.49629243347752
"Q9UEE9_IDR_1_162",0.500884602374901
"Q9UEE9_IDR_184_240",0.499115397625099
"Q9UEG4_IDR_1_147",1
"Q9UER7_IDR_140_182",0.341011894195132
"Q9UER7_IDR_14_60",0.31004016141653
"Q9UER7_IDR_386_716",0.348947944388338
"Q9UET6_IDR_283_329",1
"Q9UEW3_IDR_1_424",1
"Q9UEW8_IDR_1_52",0.481606800900895
"Q9UEW8_IDR_385_467",0.518393199099105
"Q9UEY8_IDR_380_706",1
"Q9UF02_IDR_208_275",1
"Q9UF12_IDR_1_94",1
"Q9UF47_IDR_136_199",1
"Q9UF56_IDR_1_49",0.547775744608314
"Q9UF56_IDR_68_317",0.452224255391686
"Q9UFB7_IDR_112_165",0.371327568522374
"Q9UFB7_IDR_169_427",0.302068242305638
"Q9UGJ0_IDR_1_256",1
"Q9UGJ1_IDR_209_247",1
"Q9UGK3_IDR_260_403",1
"Q9UGL1_IDR_1101_1132",0.232841669757167
"Q9UGL1_IDR_1282_1323",0.209458234001714
"Q9UGL1_IDR_1374_1486",0.261630029766682
"Q9UGL1_IDR_190_306",0.296070066474437
"Q9UGL9_IDR_1_99",1
"Q9UGM1_IDR_356_420",1
"Q9UGM5_IDR_1_32",0.497680236023389
"Q9UGM5_IDR_263_341",0.502319763976611
"Q9UGN4_IDR_128_251",1
"Q9UGN5_IDR_1_80",1
"Q9UGP4_IDR_1_444",1
"Q9UGP5_IDR_1_35",0.53385260196074
"Q9UGP5_IDR_140_234",0.46614739803926
"Q9UGP8_IDR_485_622",0.546931940179918
"Q9UGP8_IDR_723_760",0.453068059820082
"Q9UGQ3_IDR_1_33",1
"Q9UGR2_IDR_167_261",0.546580216915465
"Q9UHF7_IDR_638_1210",0.235203961921664
"Q9UHG0_IDR_226_476",1
"Q9UHG2_IDR_152_187",0.469969643030296
"Q9UHG2_IDR_25_69",0.530030356969704
"Q9UHH9_IDR_164_195",0.575863892236731
"Q9UHH9_IDR_339_372",0.424136107763269
"Q9UHI5_IDR_1_33",0.450107228830044
"Q9UHI5_IDR_498_535",0.549892771169956
"Q9UHI6_IDR_1_51",0.293214417341871
"Q9UHI6_IDR_456_570",0.405552140597928
"Q9UHI6_IDR_620_768",0.3012334420602
"Q9UHI8_IDR_1_56",0.527722134588076
"Q9UHI8_IDR_165_250",0.472277865411924
"Q9UHJ3_IDR_456_493",0.494476735665863
"Q9UHJ3_IDR_625_786",0.505523264334137
"Q9UHK0_IDR_1_214",0.426657125598231
"Q9UHK0_IDR_245_451",0.573342874401769
"Q9UHL0_IDR_1_67",1
"Q9UHL9_IDR_205_323",0.224394850176196
"Q9UHV2_IDR_83_168",0.474075090484868
"Q9UHV7_IDR_1475_1631",0.214764962570349
"Q9UHV7_IDR_2019_2053",0.244977058199571
"Q9UHV7_IDR_288_825",0.248676365998307
"Q9UHV7_IDR_942_1062",0.291581613231773
"Q9UHW9_IDR_1004_1084",0.493146527125183
"Q9UHW9_IDR_18_189",0.506853472874817
"Q9UHX1_IDR_1_59",0.498535425608767
"Q9UHX1_IDR_382_452",0.501464574391233
"Q9UHY1_IDR_1_54",1
"Q9UHY8_IDR_1_51",0.283701624516991
"Q9UHY8_IDR_171_204",0.348614429988723
"Q9UHY8_IDR_265_297",0.367683945494286
"Q9UI08_IDR_115_376",1
"Q9UI10_IDR_1_175",1
"Q9UI17_IDR_1_44",1
"Q9UI32_IDR_1_68",1
"Q9UI33_IDR_30_60",0.205576759365428
"Q9UI33_IDR_431_525",0.211184770495063
"Q9UI33_IDR_862_900",0.185287276454592
"Q9UIF8_IDR_1839_1882",0.131310056407691
"Q9UIF8_IDR_1983_2062",0.14682227150416
"Q9UIF9_IDR_1013_1084",0.190902553848399
"Q9UIF9_IDR_1145_1418",0.149734052209532
"Q9UIF9_IDR_1543_1589",0.152191616570023
"Q9UIF9_IDR_1_543",0.114280519265989
"Q9UIF9_IDR_1729_1796",0.152214966295979
"Q9UIF9_IDR_651_811",0.240676291810077
"Q9UIG0_IDR_1234_1341",0.167700563954834
"Q9UIG0_IDR_1450_1483",0.156842185463243
"Q9UIG0_IDR_145_209",0.163048433455728
"Q9UIG0_IDR_294_515",0.175338192759086
"Q9UIG0_IDR_787_869",0.186635118565879
"Q9UIG0_IDR_935_976",0.15043550580123
"Q9UIG4_IDR_18_136",1
"Q9UIG8_IDR_1_32",0.310503971769452
"Q9UIG8_IDR_291_327",0.308359367755219
"Q9UIG8_IDR_653_710",0.381136660475329
"Q9UIH9_IDR_1_315",1
"Q9UJ14_IDR_1_102",1
"Q9UJ37_IDR_1_45",1
"Q9UJ41_IDR_45_136",1
"Q9UJ55_IDR_1_1016",1
"Q9UJ71_IDR_28_64",1
"Q9UJ78_IDR_1_237",0.475893817842586
"Q9UJ78_IDR_473_510",0.524106182157414
"Q9UJ90_IDR_23_142",1
"Q9UJ96_IDR_422_466",1
"Q9UJ98_IDR_1059_1225",0.556138958383304
"Q9UJ98_IDR_1_96",0.443861041616696
"Q9UJ99_IDR_1_58",0.467050081370921
"Q9UJ99_IDR_671_737",0.532949918629079
"Q9UJA2_IDR_1_101",1
"Q9UJA3_IDR_1_68",1
"Q9UJA5_IDR_269_348",0.512494803327611
"Q9UJA5_IDR_464_497",0.487505196672389
"Q9UJC3_IDR_194_254",0.222704599511597
"Q9UJC3_IDR_384_492",0.289527758894363
"Q9UJC3_IDR_508_555",0.213556607900686
"Q9UJC3_IDR_642_728",0.274211033693354
"Q9UJD0_IDR_1_117",1
"Q9UJF2_IDR_1_95",0.486218577810448
"Q9UJU2_IDR_1_116",0.321705095673523
"Q9UJU2_IDR_118_300",0.330815040881777
"Q9UJU2_IDR_368_399",0.3474798634447
"Q9UJU3_IDR_48_157",1
"Q9UJU5_IDR_1_139",0.267193009523552
"Q9UJU5_IDR_227_275",0.310702323291508
"Q9UJU5_IDR_283_478",0.42210466718494
"Q9UJU6_IDR_143_357",1
"Q9UJV8_IDR_132_166",0.532990050794975
"Q9UJV8_IDR_1_56",0.467009949205025
"Q9UJV9_IDR_1_104",1
"Q9UJW3_IDR_1_34",1
"Q9UJW9_IDR_70_179",1
"Q9UJX2_IDR_557_597",1
"Q9UJX4_IDR_167_204",1
"Q9UJX5_IDR_750_808",1
"Q9UJY4_IDR_324_472",1
"Q9UJY5_IDR_301_496",1
"Q9UJZ1_IDR_322_356",1
"Q9UK00_IDR_1_147",1
"Q9UK05_IDR_1_51",0.449772796193291
"Q9UK39_IDR_1_85",1
"Q9UK55_IDR_1_69",1
"Q9UK58_IDR_1_37",0.46671919209234
"Q9UK58_IDR_307_526",0.53328080790766
"Q9UK59_IDR_385_544",1
"Q9UK61_IDR_1094_1202",0.272563734107978
"Q9UK61_IDR_1474_1670",0.217823637553897
"Q9UK61_IDR_1_98",0.207059893948232
"Q9UK61_IDR_628_1016",0.302552734389894
"Q9UK76_IDR_1_154",1
"Q9UK80_IDR_1_203",1
"Q9UK85_IDR_1_112",0.462232777821358
"Q9UK85_IDR_126_159",0.537767222178642
"Q9UK97_IDR_1_102",0.512836488024933
"Q9UK97_IDR_123_160",0.487163511975067
"Q9UK99_IDR_413_471",1
"Q9UKA4_IDR_1271_1348",0.139085027573591
"Q9UKA4_IDR_1356_1455",0.138241386392848
"Q9UKA4_IDR_1565_1806",0.132587809956481
"Q9UKA4_IDR_161_319",0.159688972617546
"Q9UKA4_IDR_343_399",0.130547117433784
"Q9UKA4_IDR_509_542",0.149135776294619
"Q9UKA4_IDR_710_1267",0.150713909731132
"Q9UKA8_IDR_1_39",0.453064889474802
"Q9UKA8_IDR_204_241",0.546935110525198
"Q9UKA9_IDR_1_54",1
"Q9UKB1_IDR_1_67",1
"Q9UKB3_IDR_108_171",1
"Q9UKB5_IDR_186_333",0.511792760132105
"Q9UKB5_IDR_37_179",0.488207239867895
"Q9UKG4_IDR_163_258",1
"Q9UKI2_IDR_46_229",1
"Q9UKI8_IDR_1_239",0.270692887868061
"Q9UKI8_IDR_335_388",0.375995846196143
"Q9UKI8_IDR_413_448",0.353311265935795
"Q9UKI9_IDR_1_189",0.322476226304998
"Q9UKI9_IDR_256_288",0.323634558834493
"Q9UKI9_IDR_334_425",0.353889214860509
"Q9UKJ1_IDR_151_215",0.485713810080443
"Q9UKJ1_IDR_219_264",0.514286189919557
"Q9UKJ3_IDR_1_1413",1
"Q9UKK3_IDR_1213_1532",0.442379255250343
"Q9UKK3_IDR_95_127",0.557620744749657
"Q9UKL0_IDR_1_102",0.293407336707394
"Q9UKL0_IDR_242_365",0.398406586744807
"Q9UKL0_IDR_445_485",0.308186076547799
"Q9UKL4_IDR_106_191",0.598501812204053
"Q9UKL4_IDR_289_321",0.401498187795947
"Q9UKM7_IDR_210_243",0.468351663012076
"Q9UKM7_IDR_92_207",0.531648336987924
"Q9UKM9_IDR_115_306",1
"Q9UKN5_IDR_1_368",0.466899444885786
"Q9UKN5_IDR_759_790",0.533100555114214
"Q9UKN7_IDR_1_37",0.205109393724013
"Q9UKN7_IDR_2327_2669",0.177942553582802
"Q9UKN7_IDR_2961_3005",0.187170352196823
"Q9UKN7_IDR_403_1153",0.225469903721059
"Q9UKN7_IDR_67_103",0.204307796775303
"Q9UKN8_IDR_1_48",1
"Q9UKR3_IDR_1_31",1
"Q9UKS6_IDR_305_362",1
"Q9UKS7_IDR_1_169",0.437398571529339
"Q9UKS7_IDR_206_450",0.562601428470661
"Q9UKT4_IDR_1_215",0.507778190162467
"Q9UKT4_IDR_307_362",0.492221809837533
"Q9UKT7_IDR_1_32",1
"Q9UKT9_IDR_1_117",0.507949113694271
"Q9UKT9_IDR_284_430",0.492050886305729
"Q9UKU9_IDR_1_50",0.499569288363102
"Q9UKU9_IDR_202_271",0.500430711636898
"Q9UKV0_IDR_1_629",1
"Q9UKV3_IDR_1_1224",0.687041606388859
"Q9UKV3_IDR_1231_1341",0.312958393611141
"Q9UKV5_IDR_379_423",0.272689748980097
"Q9UKV5_IDR_425_479",0.318618907480666
"Q9UKV5_IDR_483_643",0.408691343539237
"Q9UKW6_IDR_136_171",0.536116308184208
"Q9UKW6_IDR_1_42",0.463883691815792
"Q9UKX7_IDR_1_161",0.489554961073226
"Q9UKX7_IDR_200_345",0.510445038926775
"Q9UKY0_IDR_20_54",1
"Q9UKY1_IDR_1_580",0.282608356377644
"Q9UKY1_IDR_604_666",0.278052542573601
"Q9UKY1_IDR_728_774",0.216455475800681
"Q9UKY1_IDR_824_873",0.222883625248075
"Q9UKY4_IDR_1_53",1
"Q9UKY7_IDR_1_258",1
"Q9UKZ1_IDR_1_60",1
"Q9UKZ4_IDR_1_283",1
"Q9UL40_IDR_1_35",0.32510857073084
"Q9UL40_IDR_146_183",0.351280083493884
"Q9UL40_IDR_261_294",0.323611345775276
"Q9UL41_IDR_338_463",1
"Q9UL45_IDR_1_43",1
"Q9UL46_IDR_53_89",1
"Q9UL49_IDR_1_406",1
"Q9UL51_IDR_1_163",0.510561192474107
"Q9UL51_IDR_664_889",0.489438807525893
"Q9UL54_IDR_1192_1235",0.379763815331788
"Q9UL54_IDR_303_499",0.294952264845223
"Q9UL54_IDR_720_940",0.325283919822989
"Q9UL58_IDR_132_351",0.541482777453284
"Q9UL58_IDR_1_43",0.458517222546716
"Q9UL59_IDR_46_220",1
"Q9UL62_IDR_685_724",0.526811720744455
"Q9UL62_IDR_763_973",0.473188279255545
"Q9UL68_IDR_1_1061",1
"Q9ULB1_IDR_1428_1477",1
"Q9ULB4_IDR_1_50",1
"Q9ULB5_IDR_1_43",1
"Q9ULC0_IDR_17_235",1
"Q9ULC3_IDR_178_216",1
"Q9ULC8_IDR_256_748",1
"Q9ULD0_IDR_1_46",0.460433234104348
"Q9ULD0_IDR_79_110",0.539566765895652
"Q9ULD2_IDR_1_56",0.17259531248801
"Q9ULD2_IDR_178_250",0.169773117893654
"Q9ULD2_IDR_253_919",0.285731617821308
"Q9ULD2_IDR_59_169",0.193991189778407
"Q9ULD8_IDR_706_1054",0.493540168859702
"Q9ULD9_IDR_1_32",0.344161535441473
"Q9ULD9_IDR_397_1512",0.370708827142219
"Q9ULD9_IDR_40_393",0.285129637416308
"Q9ULE3_IDR_1_553",1
"Q9ULE4_IDR_114_203",0.173427610909553
"Q9ULE4_IDR_1_39",0.104586836737539
"Q9ULE4_IDR_296_411",0.152363646166231
"Q9ULE4_IDR_446_591",0.202993252848484
"Q9ULE4_IDR_704_849",0.184851618478515
"Q9ULE4_IDR_860_1049",0.181777034859678
"Q9ULE6_IDR_1_48",1
"Q9ULF5_IDR_103_333",0.485541239487094
"Q9ULF5_IDR_522_663",0.514458760512906
"Q9ULG1_IDR_1273_1556",0.210800542445856
"Q9ULG1_IDR_1_278",0.355758344350308
"Q9ULG1_IDR_288_329",0.244650821831572
"Q9ULG1_IDR_401_505",0.188790291372265
"Q9ULG3_IDR_1_67",0.403017178402252
"Q9ULG3_IDR_209_373",0.596982821597748
"Q9ULG6_IDR_1_218",0.224042988626172
"Q9ULG6_IDR_234_310",0.272766885078675
"Q9ULG6_IDR_317_624",0.503190126295153
"Q9ULH0_IDR_1071_1267",0.310856032000826
"Q9ULH0_IDR_1277_1771",0.302525759221391
"Q9ULH0_IDR_858_917",0.386618208777783
"Q9ULH1_IDR_712_1066",1
"Q9ULH4_IDR_384_420",0.534747395923938
"Q9ULH4_IDR_561_748",0.465252604076062
"Q9ULJ6_IDR_113_145",0.398906253166222
"Q9ULJ6_IDR_180_532",0.290200893633821
"Q9ULJ6_IDR_826_1038",0.310892853199957
"Q9ULJ7_IDR_1130_1329",0.50828876686196
"Q9ULJ7_IDR_1334_1364",0.49171123313804
"Q9ULJ8_IDR_1054_1098",0.287755033167416
"Q9ULJ8_IDR_1_449",0.240056048561837
"Q9ULJ8_IDR_606_672",0.214728561943568
"Q9ULJ8_IDR_825_982",0.257460356327179
"Q9ULK0_IDR_861_1009",1
"Q9ULK4_IDR_1336_1368",1
"Q9ULK5_IDR_1_67",1
"Q9ULK6_IDR_330_438",1
"Q9ULL0_IDR_108_1691",1
"Q9ULL1_IDR_1050_1236",0.164199329790808
"Q9ULL1_IDR_1_47",0.126535024720848
"Q9ULL1_IDR_433_844",0.161781419295204
"Q9ULL1_IDR_61_107",0.128183431626335
"Q9ULL1_IDR_848_982",0.170090727192907
"Q9ULL1_IDR_989_1044",0.116671745952954
"Q9ULR3_IDR_190_232",0.352197709753852
"Q9ULR5_IDR_53_123",1
"Q9ULS5_IDR_1_294",0.405627521202897
"Q9ULS5_IDR_328_402",0.594372478797103
"Q9ULS6_IDR_428_477",1
"Q9ULT6_IDR_1_32",0.257110661607188
"Q9ULT6_IDR_246_306",0.293526488885374
"Q9ULT6_IDR_326_757",0.212351390774552
"Q9ULT6_IDR_835_936",0.237011458732886
"Q9ULU4_IDR_1063_1132",0.221520115399326
"Q9ULU4_IDR_1136_1180",0.221378383977292
"Q9ULU4_IDR_1_84",0.246977001398089
"Q9ULU4_IDR_363_950",0.310124499225293
"Q9ULU8_IDR_1_114",1
"Q9ULV0_IDR_1009_1333",0.49750067141248
"Q9ULV0_IDR_1419_1470",0.254652052016786
"Q9ULV0_IDR_596_628",0.247847276570734
"Q9ULV1_IDR_1_40",1
"Q9ULV3_IDR_1_589",0.501785927130029
