"","GO0140513_nuclear_protein_containing_complex"
"Q3ZCX4_IDR_1_47",0.479757573018553
"Q3ZCX4_IDR_93_157",0.520242426981447
"Q400G9_IDR_341_394",1
"Q401N2_IDR_322_374",0.519899918790223
"Q401N2_IDR_377_412",0.480100081209777
"Q460N3_IDR_1_75",1
"Q460N5_IDR_1389_1423",0.493024717189508
"Q460N5_IDR_98_140",0.506975282810492
"Q494R4_IDR_1_41",1
"Q496A3_IDR_1_129",1
"Q496F6_IDR_132_193",1
"Q496J9_IDR_1_131",1
"Q496M5_IDR_90_167",1
"Q496Y0_IDR_117_149",0.307989771872836
"Q496Y0_IDR_1_65",0.287996181417866
"Q496Y0_IDR_361_454",0.404014046709298
"Q499Z3_IDR_140_198",0.475054294164091
"Q499Z3_IDR_1_42",0.524945705835909
"Q499Z4_IDR_1_256",0.454729462922689
"Q499Z4_IDR_258_310",0.545270537077312
"Q49A17_IDR_1_56",1
"Q49A26_IDR_95_265",1
"Q49A92_IDR_1_107",0.488224135107696
"Q49A92_IDR_133_489",0.511775864892305
"Q49AA0_IDR_130_269",1
"Q49AG3_IDR_55_106",1
"Q49AH0_IDR_1_32",1
"Q49AJ0_IDR_418_1066",1
"Q4G0A6_IDR_84_403",1
"Q4G0F5_IDR_299_336",1
"Q4G0I0_IDR_1_46",1
"Q4G0J3_IDR_189_446",1
"Q4G0M1_IDR_1_75",0.438171606482183
"Q4G0M1_IDR_89_189",0.561828393517817
"Q4G0N4_IDR_7_63",1
"Q4G0N7_IDR_1_45",1
"Q4G0N8_IDR_1099_1177",1
"Q4G0P3_IDR_1916_2003",0.145906199865912
"Q4G0P3_IDR_2102_2188",0.14128487669246
"Q4G0X9_IDR_1_289",1
"Q4G0P3_IDR_2332_2448",0.217828308426705
"Q4G0P3_IDR_2485_2561",0.183670622752736
"Q4G0P3_IDR_2649_2734",0.160171999786941
"Q4G0P3_IDR_3215_3252",0.151137992475245
"Q4G0U5_IDR_266_310",1
"Q4G148_IDR_1_77",1
"Q4G163_IDR_21_435",0.345250093536505
"Q4LE39_IDR_268_303",0.265259113212214
"Q4LE39_IDR_405_1306",0.462918118786368
"Q4LEZ3_IDR_111_155",0.501599502918218
"Q4LEZ3_IDR_1_53",0.498400497081782
"Q4U2R8_IDR_523_563",1
"Q4UJ75_IDR_221_521",1
"Q4V321_IDR_1_117",1
"Q4V326_IDR_1_110",1
"Q4V328_IDR_1_207",0.44866229349481
"Q4V328_IDR_517_792",0.55133770650519
"Q4V339_IDR_1_38",1
"Q4V9L6_IDR_1_283",1
"Q4VC05_IDR_54_210",1
"Q4VC12_IDR_1_38",1
"Q4VC39_IDR_1_32",1
"Q4VC44_IDR_1_35",0.467566960195945
"Q4VC44_IDR_73_108",0.532433039804055
"Q4VCS5_IDR_1_1084",1
"Q4VX76_IDR_123_285",1
"Q4VXU2_IDR_415_528",1
"Q4W5G0_IDR_437_473",1
"Q4ZG55_IDR_1079_1254",0.207878781048389
"Q4ZG55_IDR_279_342",0.344533370113138
"Q4ZG55_IDR_44_74",0.248203111565214
"Q4ZG55_IDR_625_655",0.199384737273259
"Q4ZHG4_IDR_1_36",0.257434921106038
"Q4ZHG4_IDR_1532_1587",0.295190214288624
"Q4ZHG4_IDR_372_1527",0.447374864605338
"Q4ZIN3_IDR_1_34",0.488319546511967
"Q4ZIN3_IDR_467_620",0.511680453488033
"Q4ZJI4_IDR_1_52",1
"Q502W6_IDR_1003_1034",0.235209661864844
"Q502W6_IDR_1191_1294",0.302701056504738
"Q502W6_IDR_1_31",0.219056905362335
"Q502W6_IDR_711_805",0.243032376268083
"Q502W7_IDR_1_219",0.250051277559524
"Q502W7_IDR_228_335",0.25756228604575
"Q502W7_IDR_353_395",0.232316641734642
"Q502W7_IDR_502_554",0.260069794660084
"Q504T8_IDR_103_313",0.443388474677949
"Q52WX2_IDR_1_39",0.519275347812616
"Q52WX2_IDR_320_410",0.480724652187384
"Q537H7_IDR_1_98",1
"Q53EL6_IDR_1_142",1
"Q53EL9_IDR_1_190",1
"Q53EP0_IDR_164_265",1
"Q53EQ6_IDR_1_52",0.317529481851693
"Q53EQ6_IDR_189_220",0.338435622854925
"Q53EQ6_IDR_538_583",0.344034895293382
"Q53ET0_IDR_1_612",1
"Q53EU6_IDR_53_90",1
"Q53EV4_IDR_1_38",1
"Q53EZ4_IDR_130_245",0.356343820407985
"Q53EZ4_IDR_247_302",0.329143135370293
"Q53EZ4_IDR_384_432",0.314513044221722
"Q53F19_IDR_1_74",0.251021027816664
"Q53F19_IDR_183_256",0.333440205652599
"Q53F19_IDR_282_574",0.415538766530737
"Q53F39_IDR_1_47",1
"Q53FD0_IDR_1_390",0.517860799473201
"Q53HL2_IDR_87_189",1
"Q53LP3_IDR_395_525",0.459431666806733
"Q53LP3_IDR_85_261",0.540568333193267
"Q53QV2_IDR_1_54",1
"Q53QW1_IDR_1_274",1
"Q53QZ3_IDR_1_82",0.491326421791191
"Q53QZ3_IDR_194_248",0.508673578208809
"Q53RY4_IDR_199_240",1
"Q53SZ7_IDR_1_190",0.470536445686941
"Q53SZ7_IDR_314_412",0.529463554313059
"Q53T59_IDR_138_368",1
"Q53T94_IDR_121_205",1
"Q53TN4_IDR_227_286",1
"Q53TS8_IDR_1_96",0.315298041776098
"Q53TS8_IDR_250_345",0.331507414162776
"Q53TS8_IDR_354_587",0.353194544061126
"Q562E7_IDR_1017_1219",0.291378002654995
"Q562E7_IDR_1522_1555",0.241698910304547
"Q562E7_IDR_607_715",0.238488822106254
"Q587J7_IDR_1096_1166",0.520995454439748
"Q587J7_IDR_214_381",0.479004545560252
"Q587J8_IDR_111_217",1
"Q58A45_IDR_1_41",0.329587816824048
"Q58A45_IDR_278_390",0.339721588213687
"Q58A45_IDR_72_274",0.330690594962265
"Q58DX5_IDR_1_158",1
"Q58EX2_IDR_1955_2161",1
"Q58EX7_IDR_1039_1191",0.345498757203342
"Q58EX7_IDR_33_177",0.356187575954451
"Q58EX7_IDR_631_730",0.298313666842207
"Q58F21_IDR_136_267",0.314766482241135
"Q58F21_IDR_379_521",0.41803310134715
"Q58F21_IDR_578_917",0.267200416411715
"Q58HT5_IDR_1_37",1
"Q58WW2_IDR_291_705",1
"Q59EK9_IDR_209_446",1
"Q5BIV9_IDR_21_114",1
"Q5BJD5_IDR_1_70",1
"Q5BJE1_IDR_1_167",1
"Q5CZC0_IDR_2651_2712",0.0537230175765984
"Q5CZC0_IDR_2938_2968",0.0538126017455099
"Q5CZC0_IDR_3135_3189",0.0534589896935531
"Q5CZC0_IDR_3193_3263",0.0590277651105742
"Q5CZC0_IDR_3626_3656",0.0494475929358905
"Q5CZC0_IDR_3871_3956",0.0531217691334844
"Q5CZC0_IDR_5399_5673",0.0650972259117834
"Q5CZC0_IDR_5692_5777",0.0644881754193238
"Q5CZC0_IDR_5850_5904",0.0587709043956469
"Q5CZC0_IDR_6548_6794",0.0470798925171419
"Q5CZC0_IDR_6796_6835",0.0531318200664664
"Q5CZC0_IDR_6849_6907",0.0574819451841779
"Q5D1E8_IDR_1_45",0.243208316097945
"Q5D1E8_IDR_296_435",0.230755092032555
"Q5D1E8_IDR_512_542",0.251866746932531
"Q5D1E8_IDR_91_131",0.274169844936969
"Q5D862_IDR_90_2391",1
"Q5DID0_IDR_597_701",1
"Q5DJT8_IDR_1_118",1
"Q5DX21_IDR_270_403",1
"Q5GH73_IDR_1_120",0.300127346775902
"Q5GH73_IDR_197_229",0.354273226747986
"Q5GH73_IDR_515_558",0.345599426476112
"Q5GH76_IDR_1_104",0.338717728308971
"Q5GH76_IDR_175_245",0.361810679607654
"Q5GH76_IDR_521_565",0.299471592083375
"Q5GH77_IDR_406_459",1
"Q5GJ75_IDR_1_109",1
"Q5H913_IDR_197_242",1
"Q5H943_IDR_1_55",1
"Q5HYR2_IDR_1_182",1
"Q5HYW2_IDR_1_35",0.308913871803773
"Q5HYW2_IDR_251_1225",0.367055130010693
"Q5HYW2_IDR_60_249",0.324030998185534
"Q5HYW3_IDR_1_150",0.442913506741158
"Q5HYW3_IDR_315_493",0.557086493258842
"Q5I0G3_IDR_468_518",1
"Q5I0X4_IDR_31_101",1
"Q5J8M3_IDR_24_62",1
"Q5JNZ3_IDR_1_59",0.504543693021433
"Q5JSL3_IDR_1189_1272",0.232703925764365
"Q5JSL3_IDR_1_31",0.250635318482127
"Q5JSL3_IDR_1337_1386",0.245850039737803
"Q5JSL3_IDR_277_308",0.270810716015704
"Q5JSP0_IDR_1_154",0.504425150437078
"Q5JSP0_IDR_482_527",0.495574849562922
"Q5JSZ5_IDR_1_2229",1
"Q5JT82_IDR_1_279",0.486533649912343
"Q5JT82_IDR_350_389",0.513466350087657
"Q5JTC6_IDR_1_1135",1
"Q5JWR5_IDR_1055_1323",0.255247187910609
"Q5JWR5_IDR_1992_2027",0.239688575278151
"Q5JWR5_IDR_695_728",0.249309880173233
"Q5JX69_IDR_59_106",1
"Q5JX71_IDR_1_43",0.474736012518194
"Q5JX71_IDR_51_109",0.525263987481806
"Q5JXA9_IDR_1_34",1
"Q5JXC2_IDR_1_388",1
"Q5JXM2_IDR_36_108",1
"Q5JXX7_IDR_1_66",1
"Q5MNZ9_IDR_362_410",1
"Q5NUL3_IDR_240_275",1
"Q5PRF9_IDR_186_299",0.319903518823546
"Q5PRF9_IDR_390_469",0.38252946829072
"Q5PRF9_IDR_536_694",0.297567012885734
"Q5PSV4_IDR_1_59",1
"Q5QGS0_IDR_1371_1414",0.324960385600266
"Q5QGS0_IDR_1_541",0.301037246618372
"Q5QGS0_IDR_579_1282",0.374002367781362
"Q5QGT7_IDR_167_225",1
"Q5SRI9_IDR_1_95",1
"Q5SRN2_IDR_30_563",1
"Q5SSG8_IDR_1_486",1
"Q5SSJ5_IDR_1_156",0.354112284505896
"Q5SSJ5_IDR_417_553",0.645887715494104
"Q5SSQ6_IDR_117_148",1
"Q5ST30_IDR_1_93",1
"Q5SV97_IDR_1_577",0.584904956381303
"Q5SV97_IDR_668_702",0.415095043618697
"Q5SVQ8_IDR_1_347",0.493036877911266
"Q5SYE7_IDR_1_1610",1
"Q5SZB4_IDR_1_266",0.499744454267254
"Q5SZB4_IDR_293_393",0.500255545732746
"Q5SZD1_IDR_102_152",0.487798654000324
"Q5SZD1_IDR_1_80",0.512201345999676
"Q5SZJ8_IDR_1_71",0.498957541087108
"Q5SZI1_IDR_210_245",1
"Q5SZJ8_IDR_121_171",0.501042458912892
"Q5SZL2_IDR_1_499",0.439167569259337
"Q5SZL2_IDR_662_706",0.560832430740663
"Q5SZQ8_IDR_244_288",1
"Q5T011_IDR_1158_1231",0.112435311176723
"Q5T011_IDR_1358_1414",0.110188347937213
"Q5T011_IDR_1466_1556",0.113257633590744
"Q5T011_IDR_1632_1667",0.109603233362802
"Q5T011_IDR_1803_1907",0.105896075880947
"Q5T011_IDR_2109_2151",0.104666436076904
"Q5T011_IDR_2400_2513",0.106162992002452
"Q5T011_IDR_2864_2903",0.108825614763777
"Q5T011_IDR_698_731",0.128964355208438
"Q5T124_IDR_1_71",0.493872845930746
"Q5T124_IDR_474_520",0.506127154069254
"Q5T1A1_IDR_646_773",1
"Q5T1B0_IDR_133_169",0.234969222877467
"Q5T1B0_IDR_1_55",0.231125093200063
"Q5T1B0_IDR_819_884",0.253145255471836
"Q5T1B0_IDR_887_1012",0.280760428450634
"Q5T1C6_IDR_1_45",1
"Q5T1M5_IDR_292_558",0.489291331407259
"Q5T1M5_IDR_818_1219",0.510708668592741
"Q5T1N1_IDR_1_836",1
"Q5T1Q4_IDR_1_45",0.521610299844074
"Q5T1Q4_IDR_360_408",0.478389700155926
"Q5T1R4_IDR_1_2406",1
"Q5T1S8_IDR_1_102",1
"Q5T1V6_IDR_1_102",0.487274817759059
"Q5T1V6_IDR_580_619",0.512725182240941
"Q5T200_IDR_1_1515",1
"Q5T230_IDR_1_274",1
"Q5T280_IDR_1_69",1
"Q5T442_IDR_296_439",0.420243406683349
"Q5T4F4_IDR_1_31",0.446155583566858
"Q5T4F4_IDR_235_346",0.553844416433142
"Q5T4I8_IDR_76_110",1
"Q5T4S7_IDR_1616_1655",0.142694969585045
"Q5T4S7_IDR_1731_1783",0.135489152248239
"Q5T4S7_IDR_2437_2470",0.136487857712261
"Q5T4S7_IDR_429_465",0.139303065181354
"Q5T4S7_IDR_598_635",0.137204589879202
"Q5T5X7_IDR_484_531",0.25149515031223
"Q5T5X7_IDR_647_705",0.227485063179834
"Q5T5Y3_IDR_347_701",0.453934834377326
"Q5T5Y3_IDR_705_1460",0.546065165622674
"Q5T601_IDR_1_40",0.47808210996083
"Q5T601_IDR_855_890",0.52191789003917
"Q5T619_IDR_1_278",1
"Q5T653_IDR_252_305",1
"Q5T681_IDR_1_33",0.288738305409854
"Q5T681_IDR_41_77",0.214876348812582
"Q5T7P8_IDR_141_227",0.494556347320348
"Q5T7R7_IDR_81_152",1
"Q5T7W0_IDR_105_189",0.224489227131504
"Q5T7W0_IDR_1_99",0.277424820106244
"Q5T7W0_IDR_211_255",0.256607696128897
"Q5T7W0_IDR_282_460",0.241478256633355
"Q5T7W7_IDR_463_516",1
"Q5T848_IDR_1177_1215",0.3188112759973
"Q5T848_IDR_1_73",0.304243868737112
"Q5T848_IDR_669_1168",0.376944855265588
"Q5TAH2_IDR_1094_1124",1
"Q5TAP6_IDR_1_41",0.262747973866984
"Q5TAP6_IDR_285_594",0.264594148620811
"Q5TAP6_IDR_51_83",0.253041433404302
"Q5TAP6_IDR_735_766",0.219616444107903
"Q5TAQ9_IDR_1_135",0.618454383627973
"Q5TAQ9_IDR_553_597",0.381545616372027
"Q5TAT6_IDR_1_717",1
"Q5TCQ9_IDR_1110_1464",0.211127592234863
"Q5TCQ9_IDR_815_847",0.164370497275266
"Q5TCQ9_IDR_941_1002",0.167183694221649
"Q5TCS8_IDR_1039_1079",0.157327914275218
"Q5TCS8_IDR_1191_1255",0.17593524967797
"Q5TCS8_IDR_186_226",0.167819704559267
"Q5TCS8_IDR_488_576",0.161422055959756
"Q5TCS8_IDR_697_810",0.168219629635429
"Q5TCS8_IDR_893_925",0.16927544589236
"Q5TCX8_IDR_1_38",0.50661417070217
"Q5TF39_IDR_410_518",0.503621084659993
"Q5TF58_IDR_1_183",0.34788462997661
"Q5TF58_IDR_312_362",0.320829394581143
"Q5TF58_IDR_481_517",0.331285975442247
"Q5TFG8_IDR_143_222",0.492831980178
"Q5TFG8_IDR_42_127",0.507168019822
"Q5TGI0_IDR_339_409",1
"Q5TGI4_IDR_67_121",1
"Q5TGJ6_IDR_87_251",1
"Q5TGS1_IDR_85_171",1
"Q5TGY1_IDR_1_31",0.536369547053043
"Q5TGY1_IDR_524_634",0.463630452946957
"Q5TGY3_IDR_1_1603",1
"Q5TH69_IDR_1036_1103",0.214450994529736
"Q5TH69_IDR_1413_1443",0.167027697529271
"Q5TH69_IDR_179_212",0.18254202457689
"Q5TH69_IDR_1944_2105",0.253269845338356
"Q5TH69_IDR_464_660",0.182709438025746
"Q5TH74_IDR_1_75",0.508150136149655
"Q5TH74_IDR_96_267",0.491849863850345
"Q5TZJ5_IDR_1_1347",1
"Q5U4P2_IDR_103_140",0.473700511204984
"Q5U4P2_IDR_1_49",0.526299488795015
"Q5U5Q3_IDR_1_228",1
"Q5U5R9_IDR_1_124",1
"Q5U5X8_IDR_1_62",0.509118437613343
"Q5U5X8_IDR_65_452",0.490881562386657
"Q5U5Z8_IDR_108_140",0.298961415433993
"Q5U5Z8_IDR_36_77",0.312509159162584
"Q5U5Z8_IDR_696_889",0.388529425403423
"Q5U623_IDR_1_572",1
"Q5U651_IDR_1_142",0.462677341580169
"Q5U651_IDR_257_369",0.537322658419831
"Q5UAW9_IDR_298_335",1
"Q5UCC4_IDR_1_47",0.459742337514303
"Q5UCC4_IDR_193_224",0.540257662485697
"Q5UE93_IDR_339_409",1
"Q5UIP0_IDR_958_2414",1
"Q5VIR6_IDR_368_415",1
"Q5VIY5_IDR_50_187",1
"Q5VT25_IDR_1596_1732",0.181159406210338
"Q5VT52_IDR_147_252",0.396631946181036
"Q5VT52_IDR_294_1443",0.603368053818964
"Q5VT97_IDR_1032_1082",0.591909766123847
"Q5VT97_IDR_1_652",0.408090233876153
"Q5VTB9_IDR_31_71",0.502281055225085
"Q5VTB9_IDR_75_492",0.497718944774915
"Q5VTD9_IDR_1_104",0.485198894391924
"Q5VTD9_IDR_113_148",0.514801105608076
"Q5VTH2_IDR_105_177",1
"Q5VTH9_IDR_1_109",0.248215393307796
"Q5VTH9_IDR_165_217",0.238432507032575
"Q5VTH9_IDR_333_387",0.242102300601667
"Q5VTH9_IDR_430_465",0.271249799057963
"Q5VTJ3_IDR_300_375",0.50370792193623
"Q5VTJ3_IDR_45_255",0.49629207806377
"Q86VV4_IDR_411_465",0.331928451719818
"Q86VV4_IDR_46_283",0.340475431423333
"Q86VV8_IDR_120_165",0.336631739788706
"Q86VV8_IDR_1531_1565",0.312487891932472
"Q86VV8_IDR_279_360",0.350880368278822
"Q86VW1_IDR_541_577",1
"Q86VW2_IDR_31_154",0.50519953813584
"Q86VW2_IDR_485_580",0.49480046186416
"Q86VY4_IDR_1_200",0.486819376072648
"Q86VY4_IDR_387_417",0.513180623927352
"Q86VY9_IDR_1_51",0.397013562802954
"Q86VY9_IDR_60_104",0.321991551727672
"Q86WG3_IDR_1_150",0.522300515977587
"Q86WG3_IDR_330_371",0.477699484022413
"Q86WG5_IDR_1027_1103",0.255609539920903
"Q86WG5_IDR_1269_1305",0.250155200508741
"Q86WG5_IDR_1670_1731",0.246755348666828
"Q86WG5_IDR_770_807",0.247479910903528
"Q86WH2_IDR_1_46",1
"Q86WI3_IDR_98_136",1
"Q86WK6_IDR_403_437",0.483676379299344
"Q86WK6_IDR_448_485",0.516323620700656
"Q86WK7_IDR_411_449",1
"Q86WN1_IDR_414_467",0.540427403230609
"Q86WN1_IDR_609_690",0.459572596769391
"Q86WP2_IDR_1_378",1
"Q86WR0_IDR_168_208",1
"Q86WR6_IDR_137_236",0.516654567001698
"Q86WR6_IDR_1_42",0.483345432998303
"Q86WR7_IDR_1_50",0.476832944848503
"Q86WR7_IDR_73_399",0.523167055151497
"Q86WS3_IDR_123_158",1
"Q86X51_IDR_1_503",1
"Q86X52_IDR_1_68",1
"Q86X53_IDR_1_363",1
"Q86X76_IDR_1_44",1
"Q86X95_IDR_149_450",1
"Q86XD5_IDR_1_134",0.503762850489251
"Q86XD5_IDR_146_332",0.496237149510749
"Q86XD8_IDR_161_663",1
"Q86XE3_IDR_89_131",1
"Q86XF7_IDR_1_148",0.458287294917114
"Q86XF7_IDR_184_214",0.541712705082886
"Q86XH1_IDR_344_382",0.494018825090801
"Q86XH1_IDR_459_491",0.505981174909199
"Q86XI6_IDR_1_58",1
"Q86XJ0_IDR_256_287",1
"Q86XJ1_IDR_289_680",1
"Q86XK2_IDR_1_150",1
"Q86XK3_IDR_1_50",0.499656267031618
"Q86XK3_IDR_75_146",0.500343732968382
"Q86XK7_IDR_261_387",1
"Q86XT2_IDR_172_251",1
"Q86XU0_IDR_64_183",1
"Q86XZ4_IDR_370_545",0.45469967104449
"Q86XZ4_IDR_84_244",0.54530032895551
"Q86Y01_IDR_160_407",1
"Q86Y07_IDR_318_470",1
"Q86Y13_IDR_1087_1144",0.246129382969996
"Q86Y13_IDR_1_85",0.233851609245127
"Q86Y13_IDR_587_752",0.287291099319697
"Q86Y13_IDR_953_1029",0.232727908465179
"Q86Y22_IDR_1_526",1
"Q86Y25_IDR_66_189",1
"Q86Y26_IDR_111_216",0.177534058320546
"Q86Y26_IDR_1_55",0.196468677704143
"Q86Y26_IDR_287_377",0.204679275097319
"Q86Y26_IDR_379_868",0.165026027818418
"Q86Y26_IDR_870_1132",0.256291961059574
"Q86Y33_IDR_1_215",1
"Q86Y34_IDR_1_38",1
"Q86Y37_IDR_1_126",0.526405180866625
"Q86YF9_IDR_609_849",0.233324040666053
"Q86YI8_IDR_1_228",1
"Q86YJ5_IDR_22_105",0.482979302996499
"Q86YJ5_IDR_267_306",0.517020697003501
"Q86YJ7_IDR_440_475",0.338647698182867
"Q86YJ7_IDR_491_525",0.34649727230202
"Q86YJ7_IDR_535_582",0.314855029515113
"Q86YL5_IDR_1_185",1
"Q86YL7_IDR_1_123",1
"Q86YM7_IDR_113_208",1
"Q86YN6_IDR_23_95",0.505463506560661
"Q86YN6_IDR_98_897",0.494536493439339
"Q86YP4_IDR_1_436",0.499697904829202
"Q86YP4_IDR_465_633",0.500302095170798
"Q86YR6_IDR_1_94",0.466077289970945
"Q86YR6_IDR_363_536",0.533922710029055
"Q86YR7_IDR_530_616",0.561169933106352
"Q86YR7_IDR_963_1114",0.438830066893648
"Q86YS3_IDR_495_564",0.522354244013405
"Q86YS3_IDR_84_347",0.477645755986595
"Q86Z02_IDR_661_906",0.276657352247833
"Q86Z02_IDR_909_1104",0.242742407258265
"Q86Z20_IDR_1_511",1
"Q86Z23_IDR_1_32",0.42268157413467
"Q86Z23_IDR_34_105",0.57731842586533
"Q8HWS3_IDR_1_117",0.272026233686897
"Q8HWS3_IDR_557_645",0.250956061433748
"Q8HWS3_IDR_647_680",0.236508129104271
"D6RA61_IDR_470_528",0.352581302312531
"D6RBM5_IDR_1_60",1
"A1A519_IDR_1_122",0.340487326358227
"A2RTX5_IDR_77_125",1
"D6RBQ6_IDR_1_56",0.330971811258097
"A1A519_IDR_147_214",0.309896857068312
"A2RU30_IDR_1_236",0.492787843050791
"A0A1B0GTI1_IDR_1_187",1
"E9PRG8_IDR_1_123",1
"D6RBQ6_IDR_379_452",0.314597326546009
"A1A519_IDR_270_310",0.349615816573461
"A2RU30_IDR_239_521",0.507212156949209
"A0A1B0GTL2_IDR_52_115",1
"F5GYI3_IDR_57_263",1
"D6RBQ6_IDR_470_528",0.354430862195894
"A7E2F4_IDR_1_180",0.317666705606223
"A2RU54_IDR_27_152",1
"A0A1B0GTR0_IDR_1_116",1
"F5H4A9_IDR_1_185",1
"D6RCP7_IDR_1_56",0.330972547099218
"A1A5B4_IDR_746_782",1
"A7E2F4_IDR_185_240",0.312494812921932
"A6NMS7_IDR_1547_1623",0.184291786140229
"A2RU67_IDR_1_122",1
"F5H4B4_IDR_66_129",0.336748083415644
"D6RCP7_IDR_379_451",0.316558645415812
"A1A5C7_IDR_1_74",0.536816049743494
"A7E2F4_IDR_267_605",0.369838481471845
"A6NMS7_IDR_1658_1700",0.184807176868845
"A2RUB1_IDR_1_666",0.49246891177633
"F5H4B4_IDR_304_403",0.332901902983674
"D6RCP7_IDR_470_528",0.35246880748497
"A1A5D9_IDR_1_54",0.231362176586103
"A7E2S9_IDR_215_258",1
"A6NMS7_IDR_1_876",0.213534700608754
"A2RUB1_IDR_915_952",0.50753108822367
"A0A1B0GTS1_IDR_1_76",0.465107697295617
"F5H4B4_IDR_517_570",0.330350013600682
"D6RGH6_IDR_1_58",0.348901712835656
"C9JL84_IDR_219_458",1
"A7E2V4_IDR_1016_1226",0.369092489528932
"A6NMT0_IDR_1_40",0.332007593726872
"A2RUB6_IDR_27_902",0.556764305093188
"A0A1B0GTS1_IDR_181_278",0.534892302704383
"D6RGH6_IDR_61_125",0.329773956388799
"Q8NEM0_IDR_98_151",0.520313972263637
"Q8NEM2_IDR_1_62",0.456876970998014
"Q8NEM2_IDR_556_639",0.543123029001986
"Q8NEM7_IDR_1_32",0.328981282856882
"Q8NEM7_IDR_226_327",0.282388341118787
"Q8NEM7_IDR_360_779",0.388630376024331
"Q8NEN0_IDR_1_263",1
"Q8NEV4_IDR_1102_1616",0.57383892535077
"Q8NEV4_IDR_879_921",0.42616107464923
"Q8NEV9_IDR_163_193",1
"Q8NEW0_IDR_165_231",1
"Q8NEW7_IDR_1_156",1
"Q8NEX6_IDR_1_36",1
"Q8NEY1_IDR_1_1414",0.479919821673872
"Q8NEY1_IDR_1821_1877",0.520080178326128
"Q8NEY3_IDR_1_48",0.53464857888563
"Q8NEY3_IDR_159_280",0.46535142111437
"Q8NEY8_IDR_1_319",0.542972370487331
"Q8NEY8_IDR_344_405",0.457027629512669
"Q8NEZ2_IDR_134_221",1
"Q8NEZ4_IDR_1_127",0.107470287635319
"Q8NEZ4_IDR_1140_1172",0.0880216417564787
"Q8NEZ4_IDR_1191_3892",0.2624241551195
"Q8NEZ4_IDR_165_218",0.0867680722123796
"Q8NEZ4_IDR_3930_4003",0.0905044627327973
"Q8NEZ4_IDR_4026_4058",0.0863215700676093
"Q8NEZ4_IDR_522_937",0.107269013640465
"Q8NF91_IDR_6103_6169",0.147567873690194
"Q8NF91_IDR_6172_6346",0.171407469779159
"Q8NF91_IDR_8212_8335",0.16025637319518
"Q8NF91_IDR_8663_8736",0.169600114473123
"Q8NF99_IDR_133_284",1
"Q8NFA0_IDR_1331_1504",0.464930628544217
"Q8NFA0_IDR_433_478",0.535069371455783
"Q8NFA2_IDR_297_376",1
"Q8NFC6_IDR_1_120",0.29897902352828
"Q8NFC6_IDR_159_3051",0.70102097647172
"Q8NFD2_IDR_297_354",1
"Q8NFD5_IDR_1_1236",0.243902216002042
"Q8NFD5_IDR_1267_1591",0.338256768734152
"Q8NFD5_IDR_1694_1775",0.22738457185721
"Q8NFD5_IDR_1808_1912",0.190456443406596
"Q8NFF2_IDR_1_78",0.47507865559376
"Q8NFF2_IDR_261_425",0.52492134440624
"Q8NFT6_IDR_260_335",0.246140838281381
"Q8NFT6_IDR_339_501",0.252502124225142
"Q8NFT6_IDR_96_165",0.264911068192726
"Q8NFU0_IDR_386_473",1
"Q8NFU1_IDR_372_509",1
"Q8NFU4_IDR_1_46",1
"Q8NFU5_IDR_1_37",0.534435112757997
"Q8NFU5_IDR_262_363",0.465564887242003
"Q8NFU7_IDR_1_1332",0.212976134611904
"Q8NFU7_IDR_1743_1840",0.294178908302336
"Q8NFU7_IDR_1916_1989",0.23749074174528
"Q8NFU7_IDR_2070_2109",0.255354215340481
"Q8NFV5_IDR_17_125",1
"Q8NFW1_IDR_215_269",0.307218871101657
"Q8NFW1_IDR_274_311",0.312731018533637
"Q8NFW1_IDR_317_1626",0.380050110364706
"Q8NHG8_IDR_1_147",1
"Q8NHH9_IDR_1_56",1
"Q8NHM5_IDR_1_59",0.212504569857506
"Q8NHM5_IDR_378_508",0.263401123086857
"Q8NHM5_IDR_565_652",0.190699261074706
"Q8NHM5_IDR_724_1040",0.333395045980932
"Q8NHP7_IDR_18_67",0.527562924458618
"Q8NHP7_IDR_284_470",0.472437075541382
"Q8NHP8_IDR_1_39",1
"Q8NHQ1_IDR_228_266",1
"Q8NHQ8_IDR_348_396",0.498411316216916
"Q8NHQ8_IDR_82_200",0.501588683783084
"Q8NHQ9_IDR_486_555",0.566865577943493
"Q8NHQ9_IDR_570_600",0.433134422056507
"Q8NHR7_IDR_111_157",1
"Q8NHY2_IDR_300_357",0.414559540558007
"Q8NHY3_IDR_173_216",0.49994543591692
"Q8NHY3_IDR_269_880",0.50005456408308
"Q8NHY6_IDR_154_371",0.460434694268365
"Q8NHY6_IDR_1_97",0.539565305731635
"Q8NHZ7_IDR_1_158",0.462027927851762
"Q8NHZ7_IDR_178_208",0.537972072148238
"Q8NHZ8_IDR_21_85",1
"Q8NI08_IDR_1_114",0.375274698889932
"Q8NI08_IDR_162_215",0.302951993945318
"Q8NI08_IDR_307_652",0.32177330716475
"Q8NI22_IDR_1_47",1
"Q8NI27_IDR_1177_1593",1
"Q8NI32_IDR_1_32",1
"Q8NI35_IDR_1008_1057",0.105779140645221
"Q8NI35_IDR_1164_1219",0.114999934313991
"Q8NI35_IDR_455_515",0.114922984253051
"Q8NI35_IDR_641_675",0.118827899769664
"Q8NI35_IDR_777_807",0.113838549408182
"Q8NI35_IDR_839_985",0.112039550353618
