"","GO0140694_non_membrane_bounded_organelle_assembly"
"Q08499_IDR_1_375",0.523791586451719
"Q08499_IDR_739_809",0.476208413548281
"Q08648_IDR_1_81",1
"Q08708_IDR_136_203",1
"Q08828_IDR_1059_1119",0.330255507344639
"Q08828_IDR_1_32",0.326736013339766
"Q08828_IDR_482_561",0.343008479315595
"Q08945_IDR_427_547",0.506298633851169
"Q08945_IDR_616_709",0.493701366148831
"Q08999_IDR_1_41",0.338558104115141
"Q08999_IDR_627_714",0.319143904137997
"Q08999_IDR_936_1006",0.342297991746862
"Q08AD1_IDR_347_1346",1
"Q08AE8_IDR_1_36",0.250711370591041
"Q08AE8_IDR_348_553",0.244263578380109
"Q08AE8_IDR_647_687",0.249312231990742
"Q08AE8_IDR_718_756",0.255712819038109
"Q08AG5_IDR_48_142",0.495697572657378
"Q09328_IDR_1_39",1
"Q09428_IDR_622_673",0.493431233565916
"Q09428_IDR_933_989",0.506568766434084
"Q09470_IDR_1_33",0.484163114691725
"Q09470_IDR_420_495",0.515836885308275
"Q09472_IDR_1_1047",0.397048384571303
"Q09472_IDR_1523_1575",0.303952243095491
"Q09472_IDR_1811_2414",0.298999372333206
"Q09666_IDR_1_32",0.20834573518454
"Q09666_IDR_350_403",0.200433641102963
"Q09666_IDR_4718_4843",0.197654346020988
"Q09666_IDR_4845_5871",0.193528239636085
"Q09666_IDR_75_348",0.200038038055425
"Q09MP3_IDR_1052_1089",0.192690258546142
"Q09MP3_IDR_1_248",0.197544324127175
"Q09MP3_IDR_727_781",0.198550695860344
"Q09MP3_IDR_798_946",0.215837611356847
"Q09MP3_IDR_985_1049",0.195377110109491
"Q0D2I5_IDR_1_188",0.34006708123976
"Q0D2I5_IDR_359_398",0.330777780751069
"Q0VDD8_IDR_151_249",1
"Q0VDE8_IDR_1_80",1
"Q0VF96_IDR_1235_1302",0.475796972745551
"Q0VF96_IDR_64_627",0.524203027254449
"Q0VFZ6_IDR_1_43",1
"Q0VG99_IDR_134_361",0.498982616564851
"Q0VG99_IDR_19_130",0.501017383435149
"Q0VGE8_IDR_59_227",1
"Q0WX57_IDR_1_56",0.327613360043585
"Q0ZGT2_IDR_1_270",0.300217035628435
"Q0WX57_IDR_379_464",0.33113500365281
"Q0WX57_IDR_469_528",0.341251636303605
"Q0ZGT2_IDR_273_327",0.218867843192071
"Q0ZGT2_IDR_340_394",0.226357859646098
"Q0ZGT2_IDR_406_579",0.254557261533397
"Q10469_IDR_1_83",1
"Q10471_IDR_1_75",1
"Q10472_IDR_1_62",1
"Q10570_IDR_406_454",0.334336618125735
"Q10570_IDR_715_776",0.334562540857625
"Q12772_IDR_1_342",0.687782728684164
"Q12772_IDR_389_475",0.312217271315836
"Q12774_IDR_1_1148",1
"Q12778_IDR_1_158",0.538640334513474
"Q12778_IDR_243_570",0.461359665486526
"Q12789_IDR_1059_1100",0.130858977669322
"Q12789_IDR_1139_1246",0.144818114045328
"Q12789_IDR_1606_1638",0.135102000241412
"Q12789_IDR_1823_1972",0.1329827367942
"Q12789_IDR_437_608",0.189402430021714
"Q12789_IDR_716_777",0.133705013194869
"Q12789_IDR_818_870",0.133130728033155
"Q12791_IDR_1181_1236",0.328509059371617
"Q12791_IDR_1_69",0.334390567054574
"Q12791_IDR_717_804",0.337100373573809
"Q12792_IDR_315_350",1
"Q12796_IDR_1_283",1
"Q12797_IDR_1_83",0.412761253860433
"Q12797_IDR_85_336",0.587238746139567
"Q12800_IDR_1_61",1
"Q12840_IDR_371_439",0.435325536430232
"Q12840_IDR_779_1032",0.564674463569768
"Q12851_IDR_292_464",1
"Q12852_IDR_1_71",0.457058293361107
"Q12852_IDR_421_859",0.542941706638893
"Q12857_IDR_188_399",1
"Q12866_IDR_42_72",1
"Q12870_IDR_1_85",1
"Q12872_IDR_266_451",0.502444970753353
"Q12872_IDR_510_927",0.497555029246647
"Q12873_IDR_1324_1393",0.25703147382873
"Q12873_IDR_1517_1703",0.245425937647809
"Q12873_IDR_199_377",0.247720062646472
"Q12873_IDR_31_132",0.249822525876989
"Q12874_IDR_290_331",0.493900497014491
"Q12874_IDR_333_377",0.506099502985509
"Q12879_IDR_875_1379",1
"Q12884_IDR_1_38",1
"Q12923_IDR_1198_1358",0.134437196013512
"Q12923_IDR_1456_1487",0.132495692019953
"Q12923_IDR_1599_1777",0.130850701085265
"Q12923_IDR_1971_2172",0.146356298481263
"Q12923_IDR_937_1050",0.137021536733655
"Q12929_IDR_1_61",0.194424572495704
"Q12929_IDR_186_264",0.1951366346411
"Q12929_IDR_462_493",0.212174629456237
"Q12929_IDR_495_530",0.201816813147968
"Q12929_IDR_592_715",0.196447350258991
"Q12931_IDR_1_87",1
"Q12934_IDR_1_40",0.257616155403507
"Q12934_IDR_318_427",0.250990302824246
"Q12934_IDR_508_616",0.246581877168228
"Q12934_IDR_634_665",0.244811664604019
"Q12946_IDR_1_46",1
"Q12947_IDR_1_98",0.49424377000469
"Q12947_IDR_255_408",0.505756229995309
"Q12948_IDR_165_527",1
"Q12950_IDR_1_102",0.492249650974211
"Q12986_IDR_1_340",1
"Q12988_IDR_27_67",1
"Q12996_IDR_547_604",0.489164842701555
"Q12996_IDR_650_717",0.510835157298445
"Q13002_IDR_873_908",1
"Q13003_IDR_875_919",1
"Q13009_IDR_1399_1570",0.316867860369096
"Q13009_IDR_1_429",0.223090289473676
"Q13009_IDR_675_711",0.233126713901049
"Q13009_IDR_931_1033",0.22691513625618
"Q13015_IDR_29_66",1
"Q13017_IDR_1113_1254",0.513212120912802
"Q13017_IDR_946_1109",0.486787879087198
"Q13023_IDR_1194_1284",0.171787152386977
"Q13023_IDR_1300_1638",0.166865885385753
"Q13023_IDR_1_57",0.160763754234477
"Q13023_IDR_1640_2109",0.164940475328116
"Q13023_IDR_171_760",0.176757359072742
"Q13075_IDR_1_53",1
"Q13077_IDR_1_88",1
"Q13085_IDR_25_75",1
"Q13087_IDR_1_37",1
"Q13094_IDR_76_417",1
"Q13098_IDR_1_31",1
"Q13099_IDR_1_142",0.498166651461553
"Q13099_IDR_733_833",0.501833348538447
"Q13103_IDR_139_211",1
"Q13105_IDR_114_304",1
"Q13106_IDR_29_148",1
"Q13107_IDR_228_295",0.327734678573385
"Q13107_IDR_637_699",0.337349564292154
"Q13107_IDR_925_963",0.334915757134462
"Q13111_IDR_1_117",0.198422728152203
"Q13111_IDR_120_464",0.199600665898075
"Q13111_IDR_516_551",0.194560526092503
"Q13111_IDR_605_656",0.207062811008311
"Q13111_IDR_831_956",0.200353268848908
"Q13112_IDR_385_559",1
"Q13113_IDR_1_53",0.49292115959997
"Q13113_IDR_56_114",0.50707884040003
"Q13114_IDR_1_31",1
"Q13117_IDR_112_177",0.49224207882921
"Q13117_IDR_453_538",0.50775792117079
"Q13118_IDR_1_365",0.488278240398583
"Q13118_IDR_450_480",0.511721759601417
"Q13123_IDR_1_135",0.496046403918903
"Q13123_IDR_293_479",0.503953596081097
"Q13133_IDR_1_93",1
"Q13136_IDR_1_862",1
"Q13137_IDR_333_396",1
"Q13144_IDR_1_39",0.302203963190867
"Q13144_IDR_455_490",0.311202097841545
"Q13144_IDR_501_548",0.386593938967589
"Q13145_IDR_111_217",1
"Q13148_IDR_263_316",0.506660519251652
"Q13148_IDR_338_414",0.493339480748348
"Q13151_IDR_175_305",1
"Q13153_IDR_134_247",0.498834593952426
"Q13153_IDR_1_72",0.501165406047574
"Q13155_IDR_69_113",1
"Q13156_IDR_1_41",1
"Q13162_IDR_1_47",1
"Q13163_IDR_95_149",1
"Q13164_IDR_1_34",0.47887823482309
"Q13164_IDR_393_725",0.521121765176909
"Q13177_IDR_133_226",0.496548917031187
"Q13177_IDR_1_72",0.503451082968813
"Q13183_IDR_162_211",1
"Q13185_IDR_81_116",1
"Q13188_IDR_300_441",1
"Q13190_IDR_1_56",0.426549665322758
"Q13190_IDR_180_269",0.573450334677242
"Q13191_IDR_429_929",1
"Q13200_IDR_1_44",0.514654750400198
"Q13200_IDR_620_666",0.485345249599802
"Q13201_IDR_15_207",0.339831102248703
"Q13201_IDR_276_386",0.349057624463589
"Q13219_IDR_1_91",1
"Q13224_IDR_1394_1438",0.526305946356909
"Q13224_IDR_873_1330",0.473694053643091
"Q13227_IDR_1_327",1
"Q13233_IDR_1_298",0.2564313235539
"Q13233_IDR_397_442",0.24747364795928
"Q13233_IDR_497_545",0.257958617160298
"Q13233_IDR_872_1236",0.238136411326522
"Q13237_IDR_40_121",1
"Q13239_IDR_240_276",1
"Q13241_IDR_26_56",1
"Q13242_IDR_187_221",1
"Q13243_IDR_180_272",1
"Q13247_IDR_183_344",1
"Q13255_IDR_845_1194",1
"Q13258_IDR_233_266",1
"Q13261_IDR_97_267",1
"Q13263_IDR_1_58",0.495226556548905
"Q13263_IDR_416_624",0.504773443451095
"Q13275_IDR_751_785",1
"Q13330_IDR_674_707",0.33731578376424
"Q13332_IDR_1308_1355",1
"Q13342_IDR_1_32",0.498488927672062
"Q13342_IDR_145_586",0.501511072327938
"Q13351_IDR_33_77",0.515085230165726
"Q13351_IDR_81_274",0.484914769834274
"Q13352_IDR_1_81",1
"Q13356_IDR_216_249",0.492053049276854
"Q13356_IDR_449_482",0.507946950723146
"Q13360_IDR_59_146",1
"Q13361_IDR_133_173",0.488810620208178
"Q13361_IDR_1_81",0.511189379791822
"Q13362_IDR_440_524",1
"Q13363_IDR_404_440",1
"Q13367_IDR_1_31",0.330516885370737
"Q13367_IDR_255_295",0.34238547310475
"Q13367_IDR_649_845",0.327097641524513
"Q13368_IDR_300_365",1
"Q13370_IDR_1016_1071",0.314219923404599
"Q13370_IDR_271_657",0.288682018419068
"Q13432_IDR_1_56",1
"Q13433_IDR_383_418",0.331548516918323
"Q13433_IDR_444_589",0.336730429031359
"Q13433_IDR_93_260",0.331721054050318
"Q13435_IDR_1_54",0.187129071314243
"Q13435_IDR_398_455",0.193234743045796
"Q13435_IDR_59_366",0.2368184268629
"Q13435_IDR_690_780",0.190990969471487
"Q13435_IDR_832_895",0.191826789305574
"Q13438_IDR_262_368",0.331289832669516
"Q13438_IDR_370_500",0.370076903584713
"Q13438_IDR_503_540",0.298633263745771
"Q13439_IDR_1_292",0.304320357283433
"Q13439_IDR_1683_1728",0.216586179318672
"Q13439_IDR_1875_1912",0.252128205445684
"Q13439_IDR_2067_2187",0.226965257952211
"Q13442_IDR_1_118",0.499327318942142
"Q13442_IDR_135_181",0.500672681057858
"Q13443_IDR_1_36",0.495057376565796
"Q13443_IDR_728_819",0.504942623434204
"Q13474_IDR_1_73",0.318431214091822
"Q13474_IDR_733_842",0.346829695670547
"Q13474_IDR_873_957",0.334739090237631
"Q13477_IDR_156_203",0.568759330082721
"Q13477_IDR_211_332",0.431240669917279
"Q13480_IDR_120_286",0.513591810307677
"Q13480_IDR_288_621",0.486408189692323
"Q13487_IDR_130_200",0.509217603298551
"Q13487_IDR_264_304",0.490782396701449
"Q13488_IDR_660_705",1
"Q13489_IDR_102_157",0.484172951748306
"Q13489_IDR_340_377",0.515827048251694
"Q13490_IDR_118_178",0.314770649413608
"Q13490_IDR_1_39",0.33801426906793
"Q13490_IDR_351_392",0.347215081518462
"Q13492_IDR_286_652",1
"Q13495_IDR_1_712",1
"Q13496_IDR_1_32",0.48762699577144
"Q13496_IDR_571_603",0.51237300422856
"Q13501_IDR_204_385",1
"Q13561_IDR_112_206",0.524365219680853
"Q13562_IDR_1_111",1
"Q13563_IDR_1_185",0.311749421292368
"Q13563_IDR_785_832",0.320566495231944
"Q13563_IDR_869_968",0.367684083475688
"Q13568_IDR_127_209",1
"Q13569_IDR_1_112",0.508318350501359
"Q13569_IDR_319_410",0.491681649498641
"Q13572_IDR_324_390",1
"Q13573_IDR_1_40",0.488350023691445
"Q13573_IDR_307_402",0.511649976308555
"Q13574_IDR_1_235",0.479978290544342
"Q13574_IDR_945_1011",0.520021709455658
"Q13585_IDR_326_438",0.56393871894754
"Q13585_IDR_456_585",0.43606128105246
"Q13586_IDR_1_45",0.508032223402134
"Q13586_IDR_462_685",0.491967776597866
"Q13595_IDR_1_116",0.492256431388409
"Q13595_IDR_198_282",0.507743568611591
"Q13596_IDR_1_140",1
"Q13621_IDR_141_171",0.243952839618209
"Q13621_IDR_1_57",0.243295118617008
"Q13621_IDR_64_94",0.252913325509866
"Q13621_IDR_833_901",0.259838716254917
"Q13627_IDR_1_89",0.508036805986204
"Q13627_IDR_482_746",0.491963194013796
"Q13634_IDR_1_46",0.499186055461231
"Q13634_IDR_678_708",0.500813944538769
"Q13635_IDR_1186_1248",0.251089610651561
"Q13635_IDR_1266_1360",0.255035225830091
"Q13635_IDR_1_47",0.247325153882787
"Q13635_IDR_679_721",0.24655000963556
"Q13639_IDR_337_388",1
"Q13651_IDR_260_477",1
"Q13671_IDR_1_54",0.249285978288506
"Q13671_IDR_188_219",0.235449283378412
"Q13671_IDR_231_351",0.27231852300421
"Q13671_IDR_708_783",0.242946215328872
"Q13685_IDR_1_79",1
"Q13686_IDR_350_389",1
"Q13698_IDR_1541_1780",0.358282468720829
"Q13698_IDR_1836_1873",0.317000556950344
"Q13698_IDR_669_758",0.324716974328827
"Q13724_IDR_1_65",1
"Q13733_IDR_1_42",1
"Q13740_IDR_552_583",1
"Q13761_IDR_1_51",0.324828824161573
"Q13761_IDR_283_332",0.354234602368619
"Q13761_IDR_347_408",0.320936573469807
"Q86U44_IDR_164_243",0.506478232873668
"Q86U44_IDR_1_73",0.493521767126332
"Q86U70_IDR_1_61",0.495472858356795
"Q86U70_IDR_260_411",0.504527141643205
"Q86U86_IDR_1100_1133",0.121467667782642
"Q86U86_IDR_1264_1397",0.141797063710861
"Q86U86_IDR_1400_1461",0.125342288547028
"Q86U86_IDR_1_43",0.11622571103717
"Q86U86_IDR_1509_1589",0.131418834299438
"Q86U86_IDR_294_379",0.121078669329327
"Q86U86_IDR_487_517",0.118737702126927
"Q86U86_IDR_904_941",0.123932063166607
"Q86U90_IDR_1_43",1
"Q86UA1_IDR_1_75",0.52178010240945
"Q86UA1_IDR_602_634",0.47821989759055
"Q86UB2_IDR_1_33",0.257826729116723
"Q86UB2_IDR_150_181",0.248880837863469
"Q86UB2_IDR_433_503",0.256952018249864
"Q86UB2_IDR_85_134",0.236340414769943
"Q86UK5_IDR_1161_1260",0.126672634639814
"Q86UK5_IDR_966_1098",0.185515398115979
"Q86UL3_IDR_1_33",0.47445329048756
"Q86UL3_IDR_62_106",0.52554670951244
"Q86UL8_IDR_1013_1128",0.176943596495243
"Q86UL8_IDR_1231_1455",0.162245020292726
"Q86UL8_IDR_206_301",0.160800185777818
"Q86UL8_IDR_554_598",0.174090668448517
"Q86UL8_IDR_688_763",0.1667789347111
"Q86UL8_IDR_869_906",0.159141594274596
"Q86UN2_IDR_306_431",1
"Q86UN3_IDR_309_420",1
"Q86UN6_IDR_1_31",1
"Q86UP0_IDR_1_38",1
"Q86UP2_IDR_1282_1357",0.169640446508063
"Q86UP2_IDR_1_639",0.564855788574609
"Q86UP2_IDR_836_1001",0.265503764917328
"Q86UP8_IDR_188_321",1
"Q86UQ0_IDR_78_181",1
"Q86UR1_IDR_220_313",1
"Q86UU1_IDR_135_724",0.442442688466773
"Q86UU1_IDR_726_1194",0.557557311533227
"Q86UU5_IDR_1_652",1
"Q86UU9_IDR_1_113",1
"Q86UV5_IDR_612_643",0.516803584592877
"Q86UV5_IDR_874_942",0.483196415407123
"Q86UW2_IDR_57_100",1
"Q86UW6_IDR_1136_1369",0.204659708375567
"Q86UW6_IDR_1437_1490",0.1612807545222
"Q86UW6_IDR_1_44",0.150827875801725
"Q86UW6_IDR_1574_1613",0.160253627815749
"Q86UW6_IDR_586_1012",0.15003132088328
"Q86UW6_IDR_95_311",0.172946712601479
"Q86UW7_IDR_1_78",1
"Q86UW9_IDR_198_405",1
"Q86UX6_IDR_1_54",0.328993373620636
"Q86UX6_IDR_391_435",0.349317305987986
"Q86UX6_IDR_438_486",0.321689320391379
"Q86UY5_IDR_297_401",1
"Q86UY8_IDR_1_50",1
"Q86UZ6_IDR_132_414",0.48459832815542
"Q86UZ6_IDR_506_584",0.51540167184458
"Q86V15_IDR_127_339",0.14431771522343
"Q86V15_IDR_380_456",0.142964859742312
"Q86V15_IDR_47_89",0.147363241611996
"Q86V48_IDR_1_1076",1
"Q86V59_IDR_131_209",0.336065883745811
"Q86V59_IDR_212_374",0.331500383853695
"Q86V59_IDR_379_439",0.332433732400494
"Q86V71_IDR_46_136",1
"Q86V86_IDR_1_31",1
"Q86V87_IDR_178_240",0.496834516845549
"Q86V87_IDR_487_536",0.503165483154451
"Q86V97_IDR_1_38",1
"Q86VB7_IDR_1106_1156",1
"Q86VD1_IDR_444_509",0.476372775959866
"Q86VD1_IDR_516_812",0.523627224040134
"Q86VE0_IDR_86_399",1
"Q86VE3_IDR_1_363",1
"Q86VF2_IDR_400_445",1
"Q86VF7_IDR_1688_1730",1
"Q86VG3_IDR_28_166",1
"Q86VH2_IDR_1141_1179",0.257977384267423
"Q86VH2_IDR_1186_1401",0.208864724039452
"Q86VH2_IDR_342_1012",0.533157891693125
"Q86VH4_IDR_341_481",0.496168856774719
"Q86VH4_IDR_540_590",0.503831143225281
"Q86VH5_IDR_342_477",0.502290938703924
"Q86VH5_IDR_543_581",0.497709061296076
"Q86VI4_IDR_1_89",1
"Q86VK4_IDR_1_183",0.358279696442724
"Q86VR2_IDR_232_466",0.512237460483285
"Q86VR7_IDR_807_867",1
"Q86VR8_IDR_1_114",1
"Q86VS3_IDR_190_260",1
"Q86VS8_IDR_192_251",0.328277628748598
"Q86VS8_IDR_388_489",0.320308006820347
"Q86VS8_IDR_643_718",0.351414364431056
"Q86VV4_IDR_1_38",0.336464138106512
"Q13769_IDR_1_47",0.503652301029634
"Q13829_IDR_271_316",1
"Q13835_IDR_1_241",1
"Q13838_IDR_1_34",1
"Q13873_IDR_512_969",1
"Q13875_IDR_68_183",1
"Q13886_IDR_1_163",1
"Q13887_IDR_155_192",0.324282858853517
"Q13887_IDR_1_82",0.333684980411286
"Q13887_IDR_211_368",0.342032160735197
"Q13895_IDR_1_121",1
"Q13905_IDR_1_87",0.518813622595452
"Q13905_IDR_211_671",0.481186377404548
"Q13946_IDR_1_135",1
"Q13950_IDR_31_97",0.492011108844071
"Q13950_IDR_459_514",0.507988891155929
"Q13951_IDR_149_182",1
"Q13956_IDR_1_49",1
"Q13972_IDR_715_875",1
"Q14003_IDR_1_86",0.329661680899593
"Q14003_IDR_203_265",0.335325759792758
"Q14003_IDR_554_702",0.335012559307649
"Q14004_IDR_1000_1399",0.496069172105604
"Q14004_IDR_1_694",0.503930827894396
"Q14005_IDR_1_207",0.328307392107068
"Q14005_IDR_306_346",0.341597335230112
"Q14005_IDR_444_1080",0.330095272662821
"Q14008_IDR_1078_1157",0.136431019507356
"Q14008_IDR_225_263",0.161350332416847
"Q14008_IDR_496_592",0.131546178782529
"Q14008_IDR_815_847",0.140416426671786
"Q14093_IDR_41_348",1
"Q14094_IDR_273_327",0.50372980943826
"Q14094_IDR_344_377",0.49627019056174
"Q14103_IDR_1_92",1
"Q14106_IDR_117_261",1
"Q14112_IDR_352_418",1
"Q14114_IDR_1_43",0.500709175578734
"Q14114_IDR_739_819",0.499290824421266
"Q14118_IDR_305_493",0.331526682033598
"Q14118_IDR_719_749",0.339309803286545
"Q14118_IDR_806_895",0.329163514679858
"Q14119_IDR_1_231",0.50171465987255
"Q14119_IDR_267_373",0.49828534012745
"Q14123_IDR_456_512",0.469120638412632
"Q14123_IDR_523_709",0.530879361587368
"Q14126_IDR_1056_1118",0.502834120927412
"Q14126_IDR_848_900",0.497165879072588
"Q14134_IDR_1_63",1
"Q14137_IDR_1_134",1
"Q14139_IDR_1_77",1
"Q14157_IDR_90_1087",0.511863549474827
"Q14159_IDR_103_258",0.498230612206809
"Q14159_IDR_1_100",0.501769387793191
"Q14161_IDR_359_635",1
"Q14162_IDR_544_830",1
"Q14165_IDR_216_292",1
"Q14181_IDR_74_165",1
"Q14183_IDR_1_87",1
"Q14184_IDR_1_124",1
"Q14185_IDR_1617_1865",1
"Q14186_IDR_21_113",0.511855783753612
"Q14186_IDR_349_410",0.488144216246388
"Q14188_IDR_355_446",0.499506354958164
"Q14188_IDR_39_129",0.500493645041836
"Q14190_IDR_347_651",1
"Q14191_IDR_1360_1406",0.457545971276509
"Q14191_IDR_303_528",0.542454028723491
"Q14194_IDR_508_572",1
"Q14195_IDR_489_570",1
"Q14201_IDR_121_232",1
"Q14318_IDR_1_89",1
"Q14320_IDR_1_60",0.493649973646361
"Q14320_IDR_62_167",0.506350026353639
"Q14324_IDR_1_49",1
"Q14332_IDR_1_32",0.500128446966186
"Q14332_IDR_152_196",0.499871553033814
"Q14416_IDR_824_872",1
"Q14432_IDR_1029_1078",0.315014247690334
"Q14432_IDR_1092_1141",0.403253354302065
"Q14432_IDR_262_664",0.2817323980076
"Q14435_IDR_1_104",1
"Q14439_IDR_343_433",1
"Q14444_IDR_1_48",0.421403894796378
"Q14444_IDR_247_709",0.578596105203622
"Q14449_IDR_1_104",0.489519762472082
"Q14449_IDR_355_432",0.510480237527918
"Q14451_IDR_1_98",0.495177428347838
"Q14451_IDR_354_427",0.504822571652162
"Q14457_IDR_29_112",1
"Q14469_IDR_1_42",0.487548777951778
"Q14527_IDR_1_53",0.253305950810199
"Q14527_IDR_172_204",0.249616323696543
"Q14527_IDR_321_394",0.243867992234732
"Q14527_IDR_397_473",0.253209733258527
"Q14532_IDR_1_51",0.496768573683978
"Q14532_IDR_405_448",0.503231426316022
"Q14533_IDR_472_505",1
"Q14534_IDR_82_121",1
"Q14541_IDR_329_408",0.476986318069383
"Q14541_IDR_86_131",0.523013681930617
"Q14542_IDR_227_280",1
"Q14549_IDR_1_265",1
"Q14562_IDR_1186_1220",0.253186161302494
"Q14562_IDR_151_260",0.251858989684813
"Q14562_IDR_328_405",0.250860290206764
"Q14562_IDR_95_148",0.244094558805929
"Q14563_IDR_729_771",1
"Q14566_IDR_662_710",1
"Q14571_IDR_1133_1170",0.347622573814869
"Q14571_IDR_926_964",0.326448510062858
"Q14624_IDR_632_664",1
"Q14626_IDR_318_389",1
"Q14641_IDR_47_118",1
"Q14643_IDR_1148_1179",0.194533731007247
"Q14643_IDR_1707_1737",0.212648150310112
"Q14643_IDR_1756_1796",0.194052517699157
"Q14643_IDR_1886_1966",0.201240944400024
"Q14643_IDR_911_975",0.197524656583461
"Q14653_IDR_115_176",1
"Q14657_IDR_1_57",1
"Q14667_IDR_1490_1541",0.322686885882391
"Q14667_IDR_2035_2109",0.331689098486752
"Q14667_IDR_2183_2235",0.345624015630857
"Q14669_IDR_1_408",0.518431807889865
"Q14669_IDR_938_1083",0.481568192110135
"Q14671_IDR_17_558",0.257569757358016
"Q14671_IDR_570_646",0.184061712481503
"Q14671_IDR_663_727",0.182725312459412
"Q14671_IDR_740_779",0.191299315500843
"Q14690_IDR_1401_1585",0.578621313234753
"Q14690_IDR_1_68",0.421378686765247
"Q14692_IDR_1222_1282",0.248284955094921
"Q14692_IDR_1_47",0.233663607258243
"Q14692_IDR_397_744",0.229478080027008
"Q14692_IDR_762_844",0.288573357619828
"Q14693_IDR_105_457",0.4928701376775
"Q14693_IDR_559_621",0.5071298623225
"Q14694_IDR_62_394",1
"Q14696_IDR_1_54",0.477224687195457
"Q14696_IDR_193_234",0.522775312804543
"Q14697_IDR_185_223",1
"Q14699_IDR_168_273",0.499781583462726
"Q14699_IDR_435_578",0.500218416537274
"Q14703_IDR_1_32",1
"Q14714_IDR_1_77",1
"Q14721_IDR_466_858",1
"Q14722_IDR_1_87",1
"Q14728_IDR_1_37",1
"Q14738_IDR_1_99",0.492492181012369
"Q14738_IDR_518_574",0.50750781898763
"Q14739_IDR_56_206",1
"Q14746_IDR_467_503",1
"Q14761_IDR_1_38",0.48328308358237
"Q14761_IDR_92_188",0.51671691641763
"Q14764_IDR_853_893",1
"Q14766_IDR_1_170",0.338723517862229
"Q14766_IDR_212_328",0.34734784876465
"Q14766_IDR_758_817",0.31392863337312
"Q14767_IDR_233_296",0.500208511506064
"Q14767_IDR_45_165",0.499791488493936
"Q14773_IDR_1_38",1
"Q14774_IDR_328_488",0.501690359832168
"Q14774_IDR_53_173",0.498309640167832
"Q14781_IDR_64_490",1
"Q14789_IDR_1_194",0.0858837814569551
"Q14789_IDR_1442_1474",0.0652342651889081
"Q14789_IDR_1584_1873",0.13959492460985
"Q14789_IDR_205_718",0.156101375265431
"Q14789_IDR_2763_2798",0.0781360299566563
"Q14789_IDR_871_1329",0.320440198079749
"Q14849_IDR_1_44",1
"Q14865_IDR_1033_1070",0.331170535194877
"Q14865_IDR_243_323",0.325961424409892
"Q14865_IDR_410_1030",0.342868040395231
"Q14872_IDR_1_169",0.354912772254697
"Q14872_IDR_232_558",0.326246102034228
"Q14872_IDR_639_714",0.318841125711074
"Q14896_IDR_99_150",1
"Q14919_IDR_93_205",1
"Q14929_IDR_68_231",1
"Q14934_IDR_50_373",0.504492454750081
"Q14934_IDR_691_872",0.495507545249919
"Q14938_IDR_188_221",0.333786164505029
"Q14938_IDR_223_406",0.342679997826155
"Q14938_IDR_410_502",0.323533837668816
"Q14940_IDR_543_885",1
"Q14956_IDR_1_42",1
"Q14957_IDR_871_1044",1
"Q14966_IDR_1082_1918",0.339884254066924
"Q14966_IDR_1_906",0.206065506619549
"Q14966_IDR_1939_1978",0.203728047584481
"Q14966_IDR_939_1024",0.250322191729046
"Q14973_IDR_313_349",1
"Q149N8_IDR_513_650",0.511476444423559
"Q14BN4_IDR_292_527",0.387045347992964
"Q14BN4_IDR_537_567",0.210759170616801
"Q14BN4_IDR_679_734",0.215806347790968
"Q14BN4_IDR_797_828",0.186389133599267
"Q14C86_IDR_445_514",0.482692236305374
"Q14C86_IDR_521_1117",0.517307763694626
"Q14C87_IDR_800_911",0.492149469845719
"Q14C87_IDR_944_1069",0.507850530154281
"Q14CB8_IDR_323_494",1
"Q14CM0_IDR_524_1298",1
"Q14CN2_IDR_870_919",1
"Q14CN4_IDR_1_75",0.497244193217518
"Q14CN4_IDR_455_511",0.502755806782482
"Q14CS0_IDR_1_60",1
"Q14CW9_IDR_107_347",0.494312532299724
"Q14CW9_IDR_51_84",0.505687467700276
"Q14CZ0_IDR_152_275",1
"Q14CZ8_IDR_267_416",1
"Q14D04_IDR_368_540",1
"Q15013_IDR_1_48",1
"Q15014_IDR_1_113",1
"Q15018_IDR_252_415",1
"Q15020_IDR_1_91",0.326546039388805
"Q15020_IDR_583_694",0.35065523030513
"Q15020_IDR_879_950",0.322798730306066
"Q15021_IDR_1296_1401",0.31726233736088
"Q15021_IDR_547_611",0.33885087571061
"Q15021_IDR_953_988",0.34388678692851
"Q15022_IDR_1_78",0.328809528195857
"Q15022_IDR_366_423",0.330473443082798
"Q15022_IDR_689_739",0.340717028721345
"Q15025_IDR_12_636",1
"Q15027_IDR_367_402",0.499108741381545
"Q15027_IDR_524_568",0.500891258618455
"Q15029_IDR_1_55",1
"Q15032_IDR_1_144",0.309376388464871
"Q15032_IDR_259_640",0.389386612436688
"Q15032_IDR_761_979",0.301236999098441
"Q15038_IDR_1_132",1
"Q15059_IDR_148_306",0.239417076226641
"Q15059_IDR_417_570",0.276264908534535
"Q15059_IDR_641_726",0.243559437452814
"Q15061_IDR_409_458",0.516477086275517
"Q15061_IDR_600_677",0.483522913724483
"Q15075_IDR_1_147",1
"Q15078_IDR_8_138",1
"Q15109_IDR_368_404",1
"Q15111_IDR_1065_1095",0.332469654325655
"Q15111_IDR_1_103",0.327263478501227
