"","GO0003779_actin_binding"
"Q16630_IDR_173_406",0.496986053292528
"Q16665_IDR_412_768",0.486431966865748
"Q16666_IDR_391_574",0.493297420445699
"Q16666_IDR_87_199",0.506702579554301
"Q16670_IDR_133_278",0.323184299570469
"Q16670_IDR_1_74",0.339776791717882
"Q16670_IDR_82_125",0.33703890871165
"Q16671_IDR_126_192",0.487272803325901
"Q16671_IDR_512_573",0.512727196674099
"Q16676_IDR_1_123",0.505700531109843
"Q16676_IDR_211_465",0.494299468890157
"Q16690_IDR_320_384",1
"Q16695_IDR_1_41",1
"Q16706_IDR_81_125",1
"Q16720_IDR_1125_1220",0.478560472450903
"Q16720_IDR_295_356",0.521439527549097
"Q16739_IDR_1_45",1
"Q16760_IDR_1099_1139",0.311742780237672
"Q16760_IDR_1_39",0.306266580359699
"Q16760_IDR_552_714",0.381990639402629
"Q16763_IDR_157_222",1
"Q16849_IDR_114_341",0.331078264765349
"Q16849_IDR_369_466",0.355467100740411
"Q16849_IDR_610_686",0.31345463449424
"Q16853_IDR_1_50",1
"Q16854_IDR_1_36",1
"Q16875_IDR_444_520",1
"Q16880_IDR_507_541",1
"Q16890_IDR_92_204",1
"Q16891_IDR_1_88",0.440505684299558
"Q16891_IDR_91_228",0.559494315700442
"Q17R60_IDR_189_227",0.339138650030215
"Q17R60_IDR_31_62",0.325719127934884
"Q17R60_IDR_382_562",0.335142222034901
"Q17R89_IDR_28_66",0.23054679094848
"Q17R89_IDR_460_781",0.536942400766178
"Q17R89_IDR_786_818",0.232510808285342
"Q17R98_IDR_1_898",0.543522539935057
"Q17R98_IDR_901_1015",0.456477460064943
"Q17RB8_IDR_1_43",0.467896470065785
"Q17RB8_IDR_335_461",0.532103529934215
"Q1HG44_IDR_288_320",1
"Q1KMD3_IDR_23_242",0.541413171117459
"Q1KMD3_IDR_635_665",0.458586828882541
"Q1L5Z9_IDR_322_438",1
"Q1MSJ5_IDR_1_1211",1
"Q1MX18_IDR_1_42",1
"Q1W6H9_IDR_1_285",1
"Q1X8D7_IDR_131_526",0.33448962463868
"Q1X8D7_IDR_545_581",0.331803408976712
"Q1X8D7_IDR_698_754",0.333706966384607
"Q1XH10_IDR_95_843",1
"Q24JP5_IDR_772_843",0.509578846833967
"Q24JP5_IDR_901_983",0.490421153166033
"Q27J81_IDR_346_523",0.579739880867112
"Q27J81_IDR_933_1244",0.420260119132888
"Q29RF7_IDR_1111_1337",1
"Q2HXU8_IDR_14_99",1
"Q2I0M4_IDR_295_334",1
"Q2I0M5_IDR_1_31",0.339732653974581
"Q2I0M5_IDR_152_189",0.335922896329767
"Q2LD37_IDR_1779_1814",0.0565435091206383
"Q2LD37_IDR_1915_1993",0.0566176467335251
"Q2LD37_IDR_2161_2427",0.0606228326723199
"Q2LD37_IDR_2596_2696",0.0586947848306905
"Q2LD37_IDR_2725_2769",0.0614217353160214
"Q2LD37_IDR_2929_2963",0.0595462850854765
"Q2LD37_IDR_3482_3548",0.0589657333998451
"Q2LD37_IDR_3563_3787",0.0633984243573299
"Q2LD37_IDR_3816_3865",0.0564365349187691
"Q2LD37_IDR_3893_3956",0.0572432944462783
"Q2LD37_IDR_3998_4030",0.0589455850985637
"Q2LD37_IDR_4094_4145",0.0585100760386609
"Q2LD37_IDR_4288_4396",0.0617796741093567
"Q2M1K9_IDR_347_404",1
"Q2M1P5_IDR_1130_1343",0.535726030203269
"Q2M1P5_IDR_345_1039",0.464273969796731
"Q2M1V0_IDR_1_86",1
"Q2M1Z3_IDR_219_1338",1
"Q2M218_IDR_61_234",1
"Q2M243_IDR_1_440",0.510584455804994
"Q2M3C7_IDR_1139_1293",0.144348809900999
"Q2M3C7_IDR_1327_1603",0.143208248096569
"Q2M3C7_IDR_456_674",0.136099770900405
"Q2M3C7_IDR_677_717",0.144655277506286
"Q2M3C7_IDR_723_1136",0.146344908383884
"Q2M3G0_IDR_625_672",1
"Q2M3G4_IDR_1_645",1
"Q2M3M2_IDR_573_616",1
"Q2M3R5_IDR_1_66",1
"Q2M3W8_IDR_58_230",1
"Q2M3X9_IDR_62_222",1
"Q2MJR0_IDR_119_214",0.498098268963757
"Q2MJR0_IDR_243_292",0.501901731036243
"Q2MKA7_IDR_1_31",0.329340725156922
"Q2MKA7_IDR_146_177",0.336807192245292
"Q2MKA7_IDR_207_263",0.333852082597785
"Q2MV58_IDR_1_72",1
"Q2NKQ1_IDR_206_236",0.346483069322518
"Q2NKQ1_IDR_473_531",0.337714845232759
"Q2NKQ1_IDR_671_923",0.315802085444723
"Q2PPJ7_IDR_1486_1523",0.235599774381475
"Q2Q1W2_IDR_122_192",0.503558888113786
"Q2Q1W2_IDR_21_53",0.496441111886214
"Q2QGD7_IDR_1_78",0.200717261167923
"Q2QGD7_IDR_460_537",0.19210127568331
"Q2QGD7_IDR_595_710",0.195749192002071
"Q2QGD7_IDR_713_751",0.196692001592394
"Q2QGD7_IDR_82_174",0.214740269554303
"Q2T9J0_IDR_93_126",1
"Q2T9K0_IDR_325_370",0.501412149687737
"Q2T9K0_IDR_443_475",0.498587850312263
"Q2T9L4_IDR_200_293",0.538728978905624
"Q2T9L4_IDR_58_196",0.461271021094376
"Q2TAA5_IDR_1_59",1
"Q2TAA8_IDR_1_42",1
"Q2TAC2_IDR_405_915",1
"Q2TAC6_IDR_384_631",0.464863737182855
"Q2TAC6_IDR_642_998",0.535136262817145
"Q2TAK8_IDR_102_405",0.489556736930703
"Q2TAK8_IDR_527_563",0.510443263069297
"Q2TAL5_IDR_1_349",1
"Q2TAL6_IDR_1_88",1
"Q2TAL8_IDR_108_191",0.331196539498389
"Q2TAL8_IDR_194_241",0.336090715287798
"Q2TBE0_IDR_509_542",0.489223882739504
"Q2UY09_IDR_1002_1069",0.524477405440103
"Q2UY09_IDR_204_782",0.475522594559897
"Q2V2M9_IDR_1265_1364",0.379339168050608
"Q2V2M9_IDR_325_784",0.620660831949392
"Q2VIQ3_IDR_438_557",0.253457913004716
"Q2VIQ3_IDR_564_602",0.24973271446634
"Q2VIQ3_IDR_604_817",0.256850681642043
"Q2VIQ3_IDR_893_1234",0.239958690886901
"Q2VPJ9_IDR_279_315",1
"Q2VPK5_IDR_397_454",1
"Q2VWP7_IDR_1040_1075",0.331780965460791
"Q2VWP7_IDR_1089_1150",0.3131262200525
"Q2VWP7_IDR_974_1029",0.355092814486709
"Q2VY69_IDR_53_155",1
"Q2VYF4_IDR_397_491",0.504613211486635
"Q2VYF4_IDR_40_119",0.495386788513365
"Q2WGJ9_IDR_1094_1134",0.193580891293142
"Q2WGJ9_IDR_1161_1270",0.215408779093768
"Q2WGJ9_IDR_1_77",0.18747967791168
"Q2WGJ9_IDR_417_457",0.187133434325213
"Q2WGJ9_IDR_516_550",0.216397217376198
"Q2WGN9_IDR_155_513",1
"Q2Y0W8_IDR_1_34",0.311329232407484
"Q32P44_IDR_47_210",0.539373929366273
"Q32P51_IDR_182_320",1
"Q32ZL2_IDR_276_321",1
"Q330K2_IDR_1_53",1
"Q33E94_IDR_1_56",0.337993235867922
"Q33E94_IDR_486_599",0.342769480681184
"Q33E94_IDR_638_671",0.319237283450895
"Q38SD2_IDR_1840_1901",1
"Q3B726_IDR_204_338",1
"Q3B7T1_IDR_1_43",0.249073134831666
"Q3B7T1_IDR_213_299",0.242286347288038
"Q3B7T1_IDR_517_584",0.250804630473802
"Q3B7T1_IDR_620_672",0.257835887406494
"Q3B7T3_IDR_1_45",0.497735347443891
"Q3B7T3_IDR_58_259",0.502264652556109
"Q3B820_IDR_1_660",1
"Q3C1V0_IDR_300_400",1
"Q3C1V1_IDR_51_88",1
"Q3C1V8_IDR_161_233",0.517714288378434
"Q3C1V8_IDR_67_128",0.482285711621566
"Q3L8U1_IDR_1715_1770",0.246516232985799
"Q3L8U1_IDR_2003_2897",0.221135787097352
"Q3LI81_IDR_1_207",1
"Q3LI83_IDR_1_218",1
"Q3MII6_IDR_1_32",0.461864467585523
"Q3MII6_IDR_454_604",0.538135532414477
"Q3MIP1_IDR_33_94",1
"Q3MIS6_IDR_47_159",1
"Q3MIT2_IDR_62_104",1
"Q3MIW9_IDR_23_493",1
"Q3MJ13_IDR_1016_1072",0.496285960092855
"Q3MJ13_IDR_700_785",0.503714039907145
"Q3MJ62_IDR_131_246",1
"Q3SX64_IDR_1_41",1
"Q3SXP7_IDR_138_199",1
"Q3SXY7_IDR_354_483",1
"Q3SXY8_IDR_206_428",1
"Q3SXZ7_IDR_1_40",1
"Q3SY00_IDR_1_437",0.505675706400684
"Q3SY00_IDR_492_556",0.494324293599316
"Q3V6T2_IDR_1209_1871",0.249076414197626
"Q3YBM2_IDR_236_270",1
"Q3YBR2_IDR_1_31",0.325521934221036
"Q3YBR2_IDR_355_411",0.323015997324661
"Q3YBR2_IDR_83_166",0.351462068454303
"Q3YEC7_IDR_253_729",1
"Q3ZCQ2_IDR_72_153",1
"Q3ZCQ3_IDR_1_159",1
"Q3ZCQ8_IDR_1_85",0.480609346325621
"Q3ZCQ8_IDR_321_353",0.519390653674379
"Q3ZCT1_IDR_1_135",1
"Q3ZCX4_IDR_1_47",0.487411345550616
"Q3ZCX4_IDR_93_157",0.512588654449384
"Q400G9_IDR_341_394",1
"Q401N2_IDR_322_374",0.509298488461562
"Q401N2_IDR_377_412",0.490701511538438
"Q460N3_IDR_1_75",1
"Q460N5_IDR_1389_1423",0.49905361092886
"Q460N5_IDR_98_140",0.50094638907114
"Q494R4_IDR_1_41",1
"Q496A3_IDR_1_129",1
"Q496F6_IDR_132_193",1
"Q496J9_IDR_1_131",1
"Q496M5_IDR_90_167",1
"Q496Y0_IDR_117_149",0.331284961382637
"Q496Y0_IDR_1_65",0.346186210693429
"Q496Y0_IDR_361_454",0.322528827923934
"Q499Z3_IDR_140_198",0.48593543565867
"Q499Z3_IDR_1_42",0.51406456434133
"Q499Z4_IDR_1_256",0.481777912373312
"Q499Z4_IDR_258_310",0.518222087626688
"Q49A17_IDR_1_56",1
"Q49A26_IDR_95_265",1
"Q49A92_IDR_1_107",0.498090459036668
"Q49A92_IDR_133_489",0.501909540963332
"Q49AA0_IDR_130_269",1
"Q49AG3_IDR_55_106",1
"Q49AH0_IDR_1_32",1
"Q49AJ0_IDR_418_1066",1
"Q4G0A6_IDR_84_403",1
"Q4G0F5_IDR_299_336",1
"Q4G0I0_IDR_1_46",1
"Q4G0J3_IDR_189_446",1
"Q4G0M1_IDR_1_75",0.483347825508989
"Q4G0M1_IDR_89_189",0.516652174491011
"Q4G0N4_IDR_7_63",1
"Q4G0N7_IDR_1_45",1
"Q4G0N8_IDR_1099_1177",1
"Q4G0P3_IDR_1916_2003",0.183597763435176
"Q4G0P3_IDR_2102_2188",0.156992740659774
"Q4G0X9_IDR_1_289",1
"Q4G0P3_IDR_2332_2448",0.180448613175644
"Q4G0P3_IDR_2485_2561",0.15381928834116
"Q4G0P3_IDR_2649_2734",0.163588529698131
"Q4G0P3_IDR_3215_3252",0.161553064690115
"Q4G0U5_IDR_266_310",1
"Q4G148_IDR_1_77",1
"Q4G163_IDR_21_435",0.32890943925192
"Q4LE39_IDR_268_303",0.32814445268895
"Q4LE39_IDR_405_1306",0.346276097374845
"Q4LEZ3_IDR_111_155",0.490128205634304
"Q4LEZ3_IDR_1_53",0.509871794365696
"Q4U2R8_IDR_523_563",1
"Q4UJ75_IDR_221_521",1
"Q4V321_IDR_1_117",1
"Q4V326_IDR_1_110",1
"Q4V328_IDR_1_207",0.512111649448993
"Q4V328_IDR_517_792",0.487888350551007
"Q4V339_IDR_1_38",1
"Q4V9L6_IDR_1_283",1
"Q4VC05_IDR_54_210",1
"Q4VC12_IDR_1_38",1
"Q4VC39_IDR_1_32",1
"Q4VC44_IDR_1_35",0.486376156284209
"Q4VC44_IDR_73_108",0.513623843715791
"Q4VCS5_IDR_1_1084",1
"Q4VX76_IDR_123_285",1
"Q4VXU2_IDR_415_528",1
"Q4W5G0_IDR_437_473",1
"Q4ZG55_IDR_1079_1254",0.258649793060273
"Q4ZG55_IDR_279_342",0.240647516757848
"Q4ZG55_IDR_44_74",0.255657450778356
"Q4ZG55_IDR_625_655",0.245045239403523
"Q4ZHG4_IDR_1_36",0.31316194712868
"Q4ZHG4_IDR_1532_1587",0.334391259565787
"Q4ZHG4_IDR_372_1527",0.352446793305533
"Q4ZIN3_IDR_1_34",0.519202403116958
"Q4ZIN3_IDR_467_620",0.480797596883042
"Q4ZJI4_IDR_1_52",1
"Q502W6_IDR_1003_1034",0.248222845152697
"Q502W6_IDR_1191_1294",0.254174283812632
"Q502W6_IDR_1_31",0.254923671365867
"Q502W6_IDR_711_805",0.242679199668803
"Q502W7_IDR_1_219",0.252389984462084
"Q502W7_IDR_228_335",0.278484676733736
"Q502W7_IDR_353_395",0.228560099329714
"Q502W7_IDR_502_554",0.240565239474466
"Q504T8_IDR_103_313",0.489244425472232
"Q52WX2_IDR_1_39",0.480944618470936
"Q52WX2_IDR_320_410",0.519055381529064
"Q537H7_IDR_1_98",1
"Q53EL6_IDR_1_142",1
"Q53EL9_IDR_1_190",1
"Q53EP0_IDR_164_265",1
"Q53EQ6_IDR_1_52",0.320003119432956
"Q53EQ6_IDR_189_220",0.341782552624143
"Q53EQ6_IDR_538_583",0.338214327942901
"Q53ET0_IDR_1_612",1
"Q53EU6_IDR_53_90",1
"Q53EV4_IDR_1_38",1
"Q53EZ4_IDR_130_245",0.321247161458451
"Q53EZ4_IDR_247_302",0.338566397961339
"Q53EZ4_IDR_384_432",0.34018644058021
"Q53F19_IDR_1_74",0.294066367929994
"Q53F19_IDR_183_256",0.318725002999247
"Q53F19_IDR_282_574",0.387208629070758
"Q53F39_IDR_1_47",1
"Q53FD0_IDR_1_390",0.481568956313878
"Q53HL2_IDR_87_189",1
"Q53LP3_IDR_395_525",0.51740189859005
"Q53LP3_IDR_85_261",0.48259810140995
"Q53QV2_IDR_1_54",1
"Q53QW1_IDR_1_274",1
"Q53QZ3_IDR_1_82",0.496823230442643
"Q53QZ3_IDR_194_248",0.503176769557357
"Q53RY4_IDR_199_240",1
"Q53SZ7_IDR_1_190",0.464330680603402
"Q53SZ7_IDR_314_412",0.535669319396598
"Q53T59_IDR_138_368",1
"Q53T94_IDR_121_205",1
"Q53TN4_IDR_227_286",1
"Q53TS8_IDR_1_96",0.333047412183625
"Q53TS8_IDR_250_345",0.329434781957858
"Q53TS8_IDR_354_587",0.337517805858517
"Q562E7_IDR_1017_1219",0.240201873617665
"Q562E7_IDR_1522_1555",0.261935146072641
"Q562E7_IDR_607_715",0.24141469735131
"Q587J7_IDR_1096_1166",0.495761197955454
"Q587J7_IDR_214_381",0.504238802044546
"Q587J8_IDR_111_217",1
"Q58A45_IDR_1_41",0.274340086970502
"Q58A45_IDR_278_390",0.470744844571937
"Q58A45_IDR_72_274",0.254915068457561
"Q58DX5_IDR_1_158",1
"Q58EX2_IDR_1955_2161",1
"Q58EX7_IDR_1039_1191",0.319463918480635
"Q58EX7_IDR_33_177",0.324108937890956
"Q58EX7_IDR_631_730",0.356427143628409
"Q58F21_IDR_136_267",0.339528829931258
"Q58F21_IDR_379_521",0.322073106008941
"Q58F21_IDR_578_917",0.338398064059801
"Q58HT5_IDR_1_37",1
"Q58WW2_IDR_291_705",1
"Q59EK9_IDR_209_446",1
"Q5BIV9_IDR_21_114",1
"Q5BJD5_IDR_1_70",1
"Q5BJE1_IDR_1_167",1
"Q5CZC0_IDR_2651_2712",0.0543870373784578
"Q5CZC0_IDR_2938_2968",0.0552497872248963
"Q5CZC0_IDR_3135_3189",0.0539885739831313
"Q5CZC0_IDR_3193_3263",0.0527303140050769
"Q5CZC0_IDR_3626_3656",0.0548557209768269
"Q5CZC0_IDR_3871_3956",0.0525042172910245
"Q5CZC0_IDR_5399_5673",0.0540126539776896
"Q5CZC0_IDR_5692_5777",0.0563030817050263
"Q5CZC0_IDR_5850_5904",0.0582019595834514
"Q5CZC0_IDR_6548_6794",0.0584582740757943
"Q5CZC0_IDR_6796_6835",0.0551000145115268
"Q5CZC0_IDR_6849_6907",0.054195778439445
"Q5D1E8_IDR_1_45",0.238192442671475
"Q5D1E8_IDR_296_435",0.273459587903498
"Q5D1E8_IDR_512_542",0.242776043596518
"Q5D1E8_IDR_91_131",0.24557192582851
"Q5D862_IDR_90_2391",1
"Q5DID0_IDR_597_701",1
"Q5DJT8_IDR_1_118",1
"Q5DX21_IDR_270_403",1
"Q5GH73_IDR_1_120",0.316342772354153
"Q5GH73_IDR_197_229",0.329040114774409
"Q5GH73_IDR_515_558",0.354617112871438
"Q5GH76_IDR_1_104",0.332219329092953
"Q5GH76_IDR_175_245",0.33568024137178
"Q5GH76_IDR_521_565",0.332100429535267
"Q5GH77_IDR_406_459",1
"Q5GJ75_IDR_1_109",1
"Q5H913_IDR_197_242",1
"Q5H943_IDR_1_55",1
"Q5HYR2_IDR_1_182",1
"Q5HYW2_IDR_1_35",0.262842723268778
"Q5HYW2_IDR_251_1225",0.460892386258457
"Q5HYW2_IDR_60_249",0.276264890472766
"Q5HYW3_IDR_1_150",0.506781565650367
"Q5HYW3_IDR_315_493",0.493218434349633
"Q5I0G3_IDR_468_518",1
"Q5I0X4_IDR_31_101",1
"Q5J8M3_IDR_24_62",1
"Q5JNZ3_IDR_1_59",0.504836198652057
"Q5JSL3_IDR_1189_1272",0.26198847660243
"Q5JSL3_IDR_1_31",0.251198881114552
"Q5JSL3_IDR_1337_1386",0.242546496834635
"Q5JSL3_IDR_277_308",0.244266145448382
"Q5JSP0_IDR_1_154",0.496796098601518
"Q5JSP0_IDR_482_527",0.503203901398482
"Q5JSZ5_IDR_1_2229",1
"Q5JT82_IDR_1_279",0.498307162577484
"Q5JT82_IDR_350_389",0.501692837422516
"Q5JTC6_IDR_1_1135",1
"Q5JWR5_IDR_1055_1323",0.251478858809098
"Q5JWR5_IDR_1992_2027",0.254301772212831
"Q5JWR5_IDR_695_728",0.246279744330589
"Q5JX69_IDR_59_106",1
"Q5JX71_IDR_1_43",0.488744368204675
"Q5JX71_IDR_51_109",0.511255631795325
"Q5JXA9_IDR_1_34",1
"Q5JXC2_IDR_1_388",1
"Q5JXM2_IDR_36_108",1
"Q5JXX7_IDR_1_66",1
"Q5MNZ9_IDR_362_410",1
"Q5NUL3_IDR_240_275",1
"Q5PRF9_IDR_186_299",0.316491132838451
"Q5PRF9_IDR_390_469",0.350092329834873
"Q5PRF9_IDR_536_694",0.333416537326677
"Q5PSV4_IDR_1_59",1
"Q5QGS0_IDR_1371_1414",0.350198832038735
"Q5QGS0_IDR_1_541",0.323163193613179
"Q5QGS0_IDR_579_1282",0.326637974348086
"Q5QGT7_IDR_167_225",1
"Q5SRI9_IDR_1_95",1
"Q5SRN2_IDR_30_563",1
"Q5SSG8_IDR_1_486",1
"Q5SSJ5_IDR_1_156",0.322598061949766
"Q5SSJ5_IDR_417_553",0.677401938050234
"Q5SSQ6_IDR_117_148",1
"Q5ST30_IDR_1_93",1
"Q5SV97_IDR_1_577",0.497699821789347
"Q5SV97_IDR_668_702",0.502300178210653
"Q5SVQ8_IDR_1_347",0.479060641351192
"Q5SYE7_IDR_1_1610",1
"Q5SZB4_IDR_1_266",0.50242758794354
"Q5SZB4_IDR_293_393",0.49757241205646
"Q5SZD1_IDR_102_152",0.521941009770957
"Q5SZD1_IDR_1_80",0.478058990229043
"Q5SZJ8_IDR_1_71",0.489884516293856
"Q5SZI1_IDR_210_245",1
"Q5SZJ8_IDR_121_171",0.510115483706144
"Q5SZL2_IDR_1_499",0.511605471560839
"Q5SZL2_IDR_662_706",0.488394528439161
"Q5SZQ8_IDR_244_288",1
"Q5T011_IDR_1158_1231",0.108691498231947
"Q5T011_IDR_1358_1414",0.110438263304416
"Q5T011_IDR_1466_1556",0.109988444061856
"Q5T011_IDR_1632_1667",0.114089856657516
"Q5T011_IDR_1803_1907",0.106529099480992
"Q5T011_IDR_2109_2151",0.106023332933845
"Q5T011_IDR_2400_2513",0.118665347453212
"Q5T011_IDR_2864_2903",0.111194275185652
"Q5T011_IDR_698_731",0.114379882690566
"Q5T124_IDR_1_71",0.499483061465226
"Q5T124_IDR_474_520",0.500516938534774
"Q5T1A1_IDR_646_773",1
"Q5T1B0_IDR_133_169",0.239383509772235
"Q5T1B0_IDR_1_55",0.239085063696105
"Q5T1B0_IDR_819_884",0.249487970373562
"Q5T1B0_IDR_887_1012",0.272043456158098
"Q5T1C6_IDR_1_45",1
"Q5T1M5_IDR_292_558",0.463187176136994
"Q5T1M5_IDR_818_1219",0.536812823863006
"Q5T1N1_IDR_1_836",1
"Q5T1Q4_IDR_1_45",0.508474111943579
"Q5T1Q4_IDR_360_408",0.491525888056421
"Q5T1R4_IDR_1_2406",1
"Q5T1S8_IDR_1_102",1
"Q5T1V6_IDR_1_102",0.513785303722495
"Q5T1V6_IDR_580_619",0.486214696277505
"Q5T200_IDR_1_1515",1
"Q5T230_IDR_1_274",1
"Q5T280_IDR_1_69",1
"Q5T442_IDR_296_439",0.485089115257861
"Q5T4F4_IDR_1_31",0.507635740054293
"Q5T4F4_IDR_235_346",0.492364259945707
"Q5T4I8_IDR_76_110",1
"Q5T4S7_IDR_1616_1655",0.146403701076366
"Q5T4S7_IDR_1731_1783",0.140642073966529
"Q5T4S7_IDR_2437_2470",0.143420949187875
"Q5T4S7_IDR_429_465",0.146286539247142
"Q5T4S7_IDR_598_635",0.143894446516171
"Q5T5X7_IDR_484_531",0.233867732661758
"Q5T5X7_IDR_647_705",0.24734450725666
"Q5T5Y3_IDR_347_701",0.494881889111855
"Q5T5Y3_IDR_705_1460",0.505118110888145
"Q5T601_IDR_1_40",0.497111722806096
"Q5T601_IDR_855_890",0.502888277193904
"Q5T619_IDR_1_278",1
"Q5T653_IDR_252_305",1
"Q5T681_IDR_1_33",0.256246199221134
"Q5T681_IDR_41_77",0.255690979721418
"Q5T7P8_IDR_141_227",0.497860401783658
"Q5T7R7_IDR_81_152",1
"Q5T7W0_IDR_105_189",0.246134315506989
"Q5T7W0_IDR_1_99",0.248263407073494
"Q5T7W0_IDR_211_255",0.258328760925983
"Q5T7W0_IDR_282_460",0.247273516493535
"Q5T7W7_IDR_463_516",1
"Q5T848_IDR_1177_1215",0.331729387122706
"Q5T848_IDR_1_73",0.322147344821183
"Q5T848_IDR_669_1168",0.346123268056111
"Q5TAH2_IDR_1094_1124",1
"Q5TAP6_IDR_1_41",0.249959539924432
"Q5TAP6_IDR_285_594",0.261783102806596
"Q5TAP6_IDR_51_83",0.240595160327006
"Q5TAP6_IDR_735_766",0.247662196941965
"Q5TAQ9_IDR_1_135",0.497748000186807
"Q5TAQ9_IDR_553_597",0.502251999813193
"Q5TAT6_IDR_1_717",1
"Q5TCQ9_IDR_1110_1464",0.198340407079282
"Q5TCQ9_IDR_815_847",0.155472292032227
"Q5TCQ9_IDR_941_1002",0.152453475994775
"Q5TCS8_IDR_1039_1079",0.159886145514527
"Q5TCS8_IDR_1191_1255",0.171596644415494
"Q5TCS8_IDR_186_226",0.172844780316525
"Q5TCS8_IDR_488_576",0.163490806325865
"Q5TCS8_IDR_697_810",0.164986042088135
"Q5TCS8_IDR_893_925",0.167195581339453
"Q5TCX8_IDR_1_38",0.482610558910345
"Q5TF39_IDR_410_518",0.487704413597604
"Q5TF58_IDR_1_183",0.335544318751726
"Q5TF58_IDR_312_362",0.339476631378341
"Q5TF58_IDR_481_517",0.324979049869933
"Q5TFG8_IDR_143_222",0.504382344770064
"Q5TFG8_IDR_42_127",0.495617655229936
"Q5TGI0_IDR_339_409",1
"Q5TGI4_IDR_67_121",1
"Q5TGJ6_IDR_87_251",1
"Q5TGS1_IDR_85_171",1
"Q5TGY1_IDR_1_31",0.51384048546579
"Q5TGY1_IDR_524_634",0.48615951453421
"Q5TGY3_IDR_1_1603",1
"Q5TH69_IDR_1036_1103",0.193666677268257
"Q5TH69_IDR_1413_1443",0.203476124404136
"Q5TH69_IDR_179_212",0.203013172315688
"Q5TH69_IDR_1944_2105",0.195466842526322
"Q5TH69_IDR_464_660",0.204377183485598
"Q5TH74_IDR_1_75",0.493825362570275
"Q5TH74_IDR_96_267",0.506174637429725
"Q5TZJ5_IDR_1_1347",1
"Q5U4P2_IDR_103_140",0.500734846508267
"Q5U4P2_IDR_1_49",0.499265153491733
"Q5U5Q3_IDR_1_228",1
"Q5U5R9_IDR_1_124",1
"Q5U5X8_IDR_1_62",0.543189340786383
"Q5U5X8_IDR_65_452",0.456810659213618
"Q5U5Z8_IDR_108_140",0.337647994246051
"Q5U5Z8_IDR_36_77",0.34697302567991
"Q5U5Z8_IDR_696_889",0.315378980074039
"Q5U623_IDR_1_572",1
"Q5U651_IDR_1_142",0.51858503594885
"Q5U651_IDR_257_369",0.48141496405115
"Q5UAW9_IDR_298_335",1
"Q5UCC4_IDR_1_47",0.484496031099582
"Q5UCC4_IDR_193_224",0.515503968900418
"Q5UE93_IDR_339_409",1
"Q5UIP0_IDR_958_2414",1
"Q5VIR6_IDR_368_415",1
"Q5VIY5_IDR_50_187",1
"Q5VT25_IDR_1596_1732",0.190951922065549
"Q5VT52_IDR_147_252",0.396809647732663
"Q5VT52_IDR_294_1443",0.603190352267337
"Q5VT97_IDR_1032_1082",0.439090121600348
"Q5VT97_IDR_1_652",0.560909878399652
"Q5VTB9_IDR_31_71",0.513929704914513
"Q5VTB9_IDR_75_492",0.486070295085487
"Q5VTD9_IDR_1_104",0.512075257000526
"Q5VTD9_IDR_113_148",0.487924742999474
"Q5VTH2_IDR_105_177",1
"Q5VTH9_IDR_1_109",0.243858070665648
"Q5VTH9_IDR_165_217",0.244445078914003
"Q5VTH9_IDR_333_387",0.244697165465962
"Q5VTH9_IDR_430_465",0.266999684954387
"Q5VTJ3_IDR_300_375",0.560799635734068
"Q5VTJ3_IDR_45_255",0.439200364265932
"Q86VV4_IDR_411_465",0.330433060060154
"Q86VV4_IDR_46_283",0.32220168320643
"Q86VV8_IDR_120_165",0.335054551390889
"Q86VV8_IDR_1531_1565",0.33432755293063
"Q86VV8_IDR_279_360",0.33061789567848
"Q86VW1_IDR_541_577",1
"Q86VW2_IDR_31_154",0.51413814089914
"Q86VW2_IDR_485_580",0.48586185910086
"Q86VY4_IDR_1_200",0.494365416902781
"Q86VY4_IDR_387_417",0.505634583097219
"Q86VY9_IDR_1_51",0.343532211638558
"Q86VY9_IDR_60_104",0.32190584245354
"Q86WG3_IDR_1_150",0.490502123015966
"Q86WG3_IDR_330_371",0.509497876984033
"Q86WG5_IDR_1027_1103",0.254696813962699
"Q86WG5_IDR_1269_1305",0.250907621828918
"Q86WG5_IDR_1670_1731",0.246352794424231
"Q86WG5_IDR_770_807",0.248042769784152
"Q86WH2_IDR_1_46",1
"Q86WI3_IDR_98_136",1
"Q86WK6_IDR_403_437",0.464192122284041
"Q86WK6_IDR_448_485",0.535807877715959
"Q86WK7_IDR_411_449",1
"Q86WN1_IDR_414_467",0.491198442769689
"Q86WN1_IDR_609_690",0.508801557230311
"Q86WP2_IDR_1_378",1
"Q86WR0_IDR_168_208",1
"Q86WR6_IDR_137_236",0.492418474785223
"Q86WR6_IDR_1_42",0.507581525214777
"Q86WR7_IDR_1_50",0.466974951427653
"Q86WR7_IDR_73_399",0.533025048572347
"Q86WS3_IDR_123_158",1
"Q86X51_IDR_1_503",1
"Q86X52_IDR_1_68",1
"Q86X53_IDR_1_363",1
"Q86X76_IDR_1_44",1
"Q86X95_IDR_149_450",1
"Q86XD5_IDR_1_134",0.49741410298933
"Q86XD5_IDR_146_332",0.50258589701067
"Q86XD8_IDR_161_663",1
"Q86XE3_IDR_89_131",1
"Q86XF7_IDR_1_148",0.480792597789874
"Q86XF7_IDR_184_214",0.519207402210125
"Q86XH1_IDR_344_382",0.544730905605867
