"","GO0006366_transcription_by_RNA_polymerase_II"
"Q9H816_IDR_439_490",0.350121481508384
"Q9H819_IDR_195_247",0.475532740423434
"Q9H819_IDR_22_63",0.524467259576566
"Q9H8L6_IDR_250_287",0.199603338358465
"Q9H8L6_IDR_296_393",0.275544402232244
"Q9H8L6_IDR_651_695",0.171653065256559
"Q9H8L6_IDR_760_809",0.159590298274809
"Q9H8M2_IDR_245_310",0.219297349749525
"Q9H8M2_IDR_38_137",0.246382644101349
"Q9H8M2_IDR_451_575",0.534320006149126
"Q9H8M5_IDR_736_783",0.332848344932135
"Q9H8M5_IDR_822_875",0.336438936001138
"Q9H8M5_IDR_9_69",0.330712719066727
"Q9H8M9_IDR_62_112",1
"Q9H8N7_IDR_125_304",0.363837205227586
"Q9H8N7_IDR_306_485",0.636162794772414
"Q9H8S5_IDR_1_70",1
"Q9H8T0_IDR_1_69",1
"Q9H8U3_IDR_1_166",1
"Q9H8V3_IDR_349_449",0.470662644696926
"Q9H8V3_IDR_832_914",0.529337355303074
"Q9H8W3_IDR_1_124",0.544642644586919
"Q9H8W3_IDR_184_233",0.455357355413081
"Q9H987_IDR_88_954",1
"Q9H992_IDR_1_479",1
"Q9H9A5_IDR_476_512",0.558453169247277
"Q9H9A5_IDR_711_744",0.441546830752723
"Q9H9A7_IDR_216_476",1
"Q9H9B1_IDR_1267_1298",0.281210626936268
"Q9H9B1_IDR_1_513",0.44439887767815
"Q9H9B1_IDR_653_705",0.274390495385583
"Q9H9C1_IDR_1_140",1
"Q9H9D4_IDR_174_346",1
"Q9H9F9_IDR_377_439",1
"Q9H9H4_IDR_164_285",1
"Q9H9H5_IDR_34_199",1
"Q9H9J2_IDR_1_35",1
"Q9H9L3_IDR_10_174",1
"Q9H9L4_IDR_102_152",0.540918462638791
"Q9H9L4_IDR_347_492",0.459081537361209
"Q9H9L7_IDR_1_129",1
"Q9H9P8_IDR_1_45",1
"Q9HAI6_IDR_17_100",1
"Q9HAJ7_IDR_34_106",1
"Q9HAK2_IDR_387_575",1
"Q9HAN9_IDR_110_145",1
"Q9HAP2_IDR_1_74",0.418846740763331
"Q9HAP2_IDR_234_731",0.581153259236669
"Q9HAQ2_IDR_437_576",0.534935327193576
"Q9HAQ2_IDR_718_790",0.465064672806425
"Q9HAS0_IDR_1_33",1
"Q9HAS3_IDR_1_82",1
"Q9HAT1_IDR_254_461",1
"Q9HAU0_IDR_106_163",0.241306121487278
"Q9HAU0_IDR_271_728",0.544793571135091
"Q9HAU0_IDR_730_1114",0.213900307377631
"Q9HAU4_IDR_138_250",1
"Q9HAU5_IDR_1012_1108",0.182175073531061
"Q9HAU5_IDR_1110_1165",0.177348550275504
"Q9HAU5_IDR_1_135",0.207288175661101
"Q9HAU5_IDR_1203_1272",0.187504261900474
"Q9HAU5_IDR_485_562",0.245683938631861
"Q9HB21_IDR_116_188",0.51225043500075
"Q9HB21_IDR_292_404",0.48774956499925
"Q9HB29_IDR_542_575",1
"Q9HB58_IDR_116_458",1
"Q9HB65_IDR_118_282",1
"Q9HB89_IDR_377_426",1
"Q9HB90_IDR_1_59",1
"Q9HB96_IDR_174_279",1
"Q9HBA0_IDR_1_144",0.491687167043125
"Q9HBA0_IDR_790_871",0.508312832956875
"Q9HBB8_IDR_476_660",0.370785388832699
"Q9HBB8_IDR_702_773",0.307003456002097
"Q9HBB8_IDR_810_845",0.322211155165203
"Q9HBD1_IDR_396_1140",1
"Q9HBE1_IDR_129_412",0.498486844864612
"Q9HBE1_IDR_417_687",0.293331004983659
"Q9HBE1_IDR_73_127",0.208182150151729
"Q9HBG4_IDR_667_711",1
"Q9HBG7_IDR_466_508",0.499426159327891
"Q9HBG7_IDR_512_579",0.500573840672109
"Q9HBM6_IDR_134_251",1
"Q9HBR0_IDR_402_1063",1
"Q9HBT8_IDR_1_36",0.443795484453747
"Q9HBT8_IDR_91_197",0.556204515546253
"Q9HBU1_IDR_1_254",1
"Q9HBU6_IDR_1_83",1
"Q9HBU9_IDR_272_364",1
"Q9HBV2_IDR_253_294",0.522788854556182
"Q9HBV2_IDR_29_72",0.477211145443818
"Q9HBW0_IDR_317_351",1
"Q9HBW1_IDR_1_41",0.533434414183101
"Q9HBW1_IDR_509_546",0.466565585816899
"Q9HBX8_IDR_498_538",0.489963068012312
"Q9HBX8_IDR_907_967",0.510036931987688
"Q9HBZ2_IDR_1_70",0.211057097889533
"Q9HBZ2_IDR_439_659",0.402282013873148
"Q9HBZ2_IDR_661_700",0.386660888237318
"Q9HC07_IDR_1_89",1
"Q9HC10_IDR_1286_1402",0.255612171111294
"Q9HC10_IDR_135_248",0.436246466866048
"Q9HC10_IDR_646_687",0.308141362022658
"Q9HC35_IDR_56_214",0.52034440766765
"Q9HC35_IDR_868_981",0.47965559233235
"Q9HC36_IDR_45_84",1
"Q9HC44_IDR_1_380",0.56279869989338
"Q9HC84_IDR_3673_4118",0.217316386175601
"Q9HC98_IDR_1_36",1
"Q9HCB6_IDR_1_35",1
"Q9HCC6_IDR_1_43",0.490795274623519
"Q9HCC6_IDR_151_215",0.509204725376481
"Q9HCC9_IDR_293_401",0.216219825927987
"Q9HCC9_IDR_404_514",0.240020355199393
"Q9HCC9_IDR_523_707",0.217660767234547
"Q9HCC9_IDR_764_806",0.326099051638072
"Q9HCD5_IDR_1_181",0.306587031365592
"Q9HCD5_IDR_376_438",0.384306489596876
"Q9HCD5_IDR_440_532",0.309106479037532
"Q9HCD6_IDR_101_317",0.204885149470461
"Q9HCD6_IDR_1375_1990",0.47193989639628
"Q9HCD6_IDR_1_96",0.148058670402064
"Q9HCD6_IDR_396_436",0.175116283731194
"Q9HCE0_IDR_1_242",1
"Q9HCE3_IDR_1113_1165",0.143256820216142
"Q9HCE3_IDR_1229_1261",0.160246724158685
"Q9HCE3_IDR_1_63",0.168743728272541
"Q9HCE3_IDR_670_720",0.185530087025503
"Q9HCE3_IDR_68_618",0.179205123311423
"Q9HCE3_IDR_960_1022",0.163017517015706
"Q9HCH5_IDR_22_71",0.530843700261581
"Q9HCH5_IDR_75_611",0.469156299738419
"Q9HCI5_IDR_1_488",1
"Q9HCI6_IDR_1_130",1
"Q9HCI7_IDR_137_471",0.64255173618687
"Q9HCI7_IDR_503_545",0.35744826381313
"Q9HCJ0_IDR_1_1395",0.55020498454259
"Q9HCJ0_IDR_1397_1493",0.204675844624793
"Q9HCJ0_IDR_1600_1632",0.245119170832618
"Q9HCJ1_IDR_455_492",1
"Q9HCJ2_IDR_570_616",1
"Q9HCJ3_IDR_1_48",0.40328713002778
"Q9HCJ3_IDR_360_667",0.59671286997222
"Q9HCM2_IDR_1_33",1
"Q9HCM3_IDR_1373_1487",0.216248691161277
"Q9HCM3_IDR_1493_1821",0.24630754164535
"Q9HCM3_IDR_1883_1919",0.230787478781337
"Q9HCM3_IDR_1_949",0.306656288412036
"Q9HCM4_IDR_1_38",0.478171624479551
"Q9HCM4_IDR_349_660",0.521828375520449
"Q9HCM7_IDR_1_1045",1
"Q9HCN3_IDR_1_33",1
"Q9HCN4_IDR_283_374",1
"Q9HCN6_IDR_295_339",1
"Q9HCP0_IDR_1_36",0.44713057908832
"Q9HCP0_IDR_334_422",0.55286942091168
"Q9HCR9_IDR_43_184",1
"Q9HCS4_IDR_1_588",1
"Q9HCS5_IDR_299_686",1
"Q9HCS7_IDR_743_838",1
"Q9HCT0_IDR_1_32",1
"Q9HD90_IDR_148_298",0.774041868290514
"Q9HD90_IDR_1_99",0.225958131709486
"Q9HDC5_IDR_372_404",0.447620829492126
"Q9HDC5_IDR_414_635",0.552379170507874
"Q9HDC9_IDR_1_60",1
"Q9NNX1_IDR_37_75",0.539716947994429
"Q9NNX1_IDR_87_173",0.46028305200557
"Q9NNX6_IDR_1_38",1
"Q9NNX9_IDR_1_186",1
"Q9NNZ3_IDR_133_176",0.286100415630664
"Q9NNZ3_IDR_200_241",0.387572201426373
"Q9NNZ3_IDR_98_131",0.326327382942963
"Q9NP08_IDR_26_207",1
"Q9NP31_IDR_1_67",0.468386092443227
"Q9NP31_IDR_189_381",0.531613907556773
"Q9NP50_IDR_82_155",1
"Q9NP56_IDR_1_91",0.452945405994434
"Q9NP56_IDR_418_450",0.547054594005566
"Q9NP59_IDR_237_282",1
"Q9NP61_IDR_129_420",1
"Q9NP98_IDR_1_176",1
"Q9NP99_IDR_138_234",1
"Q9NPA0_IDR_1_38",0.50847800226449
"Q9NPA0_IDR_177_242",0.491521997735509
"Q9NPA1_IDR_28_84",1
"Q9NPA3_IDR_104_140",0.492162566329304
"Q9NPA3_IDR_27_85",0.507837433670696
"Q9NPB0_IDR_1_117",1
"Q9NPB1_IDR_1_33",1
"Q9NPB3_IDR_1_50",1
"Q9NPB6_IDR_251_346",1
"Q9NPB8_IDR_626_672",1
"Q9NPC1_IDR_311_358",1
"Q9NPC2_IDR_252_301",0.439033730230604
"Q9NPC2_IDR_304_374",0.560966269769396
"Q9NPC3_IDR_167_277",1
"Q9NPC6_IDR_1_143",1
"Q9NPC7_IDR_109_301",1
"Q9NPC8_IDR_160_291",1
"Q9NPD5_IDR_130_165",0.313084179451716
"Q9NPI6_IDR_132_538",1
"Q9NPI7_IDR_1_259",1
"Q9NPI9_IDR_1_32",0.486346593922339
"Q9NPI9_IDR_350_418",0.513653406077661
"Q9NPJ4_IDR_1_92",1
"Q9NPJ6_IDR_159_270",1
"Q9NPL8_IDR_1_40",0.506917495237059
"Q9NPL8_IDR_247_285",0.493082504762941
"Q9NPQ8_IDR_427_472",1
"Q9NPR2_IDR_677_797",1
"Q9NPR9_IDR_147_181",0.625815872023531
"Q9NPR9_IDR_513_543",0.37418412797647
"Q9NPU4_IDR_1_54",1
"Q9NPY3_IDR_470_623",1
"Q9NPZ5_IDR_1_76",1
"Q9NQ03_IDR_11_156",1
"Q9NQ11_IDR_116_156",1
"Q9NQ25_IDR_251_299",1
"Q9NQ29_IDR_232_371",1
"Q9NQ31_IDR_41_77",0.485070420683001
"Q9NQ75_IDR_594_667",0.507747563718277
"Q9NQ76_IDR_1_525",1
"Q9NQ84_IDR_308_364",0.529590037307387
"Q9NQ84_IDR_396_439",0.470409962692613
"Q9NQ86_IDR_66_106",1
"Q9NQ87_IDR_1_55",0.48983515767337
"Q9NQ87_IDR_188_311",0.51016484232663
"Q9NQ90_IDR_111_144",0.350988056602116
"Q9NQ90_IDR_1_86",0.337004572457556
"Q9NQ90_IDR_960_1003",0.312007370940328
"Q9NQ92_IDR_1_93",1
"Q9NQB0_IDR_1_619",1
"Q9NQC1_IDR_1_45",0.458336637493867
"Q9NQC1_IDR_520_790",0.541663362506133
"Q9NQC3_IDR_1_994",1
"Q9NQC7_IDR_324_357",0.330497218086085
"Q9NQC7_IDR_380_465",0.669502781913915
"Q9NQC8_IDR_1_62",1
"Q9NQE7_IDR_1_53",1
"Q9NQE9_IDR_1_43",1
"Q9NQS5_IDR_211_312",1
"Q9NQS7_IDR_40_844",1
"Q9NQT8_IDR_1372_1693",0.163258370280048
"Q9NQT8_IDR_1770_1826",0.446667317761367
"Q9NQT8_IDR_546_596",0.181207240157863
"Q9NQT8_IDR_628_658",0.208867071800722
"Q9NQU5_IDR_48_95",0.46188008185083
"Q9NQU5_IDR_97_382",0.53811991814917
"Q9NQV5_IDR_1_100",0.538134191465826
"Q9NQV5_IDR_271_438",0.461865808534174
"Q9NQV7_IDR_364_472",0.568094078077605
"Q9NQV7_IDR_75_202",0.431905921922395
"Q9NQV8_IDR_142_172",0.426865981578301
"Q9NQV8_IDR_180_581",0.573134018421699
"Q9NQW1_IDR_502_546",0.338712711984545
"Q9NQW1_IDR_787_905",0.387333808515182
"Q9NQW1_IDR_914_1070",0.273953479500272
"Q9NQW5_IDR_369_492",0.60445375039206
"Q9NQW5_IDR_71_198",0.39554624960794
"Q9NQW6_IDR_1_716",0.603536292159751
"Q9NR00_IDR_1_31",1
"Q9NR12_IDR_59_278",1
"Q9NR20_IDR_1_32",0.387385473740001
"Q9NR20_IDR_404_520",0.612614526259999
"Q9NR22_IDR_1_71",1
"Q9NR30_IDR_1_184",0.507299271148646
"Q9NR30_IDR_716_783",0.492700728851354
"Q9NR33_IDR_1_37",1
"Q9NR34_IDR_1_168",1
"Q9NR46_IDR_165_210",0.458803735845807
"Q9NR46_IDR_277_336",0.541196264154193
"Q9NR48_IDR_1_1321",0.320066520662878
"Q9NR48_IDR_1325_2025",0.398261189918711
"Q9NR48_IDR_2287_2437",0.163516584681212
"Q9NR48_IDR_2835_2914",0.118155704737199
"Q9NR55_IDR_1_53",1
"Q9NR56_IDR_344_388",1
"Q9NR61_IDR_617_652",1
"Q9NR63_IDR_1_42",1
"Q9NR64_IDR_23_187",1
"Q9NRJ4_IDR_1274_1456",0.147186087933499
"Q9NRJ4_IDR_629_1070",0.681707150853027
"Q9NRK6_IDR_1_153",1
"Q9NRL2_IDR_1014_1073",0.203944478085964
"Q9NRL2_IDR_1197_1431",0.0963059037911724
"Q9NRL2_IDR_144_182",0.15235606965584
"Q9NRL2_IDR_271_351",0.150864688887388
"Q9NRL2_IDR_667_774",0.159742530732979
"Q9NRL2_IDR_834_877",0.236786328846655
"Q9NRL3_IDR_1_62",0.658011617033905
"Q9NRL3_IDR_85_421",0.341988382966095
"Q9NRM0_IDR_1_49",1
"Q9NRM1_IDR_1_32",0.311516957419528
"Q9NRM1_IDR_35_1133",0.688483042580472
"Q9NRM2_IDR_1_32",0.525652444631527
"Q9NRM2_IDR_414_450",0.474347555368473
"Q9NRM7_IDR_1_135",0.341197900268736
"Q9NRM7_IDR_138_631",0.658802099731264
"Q9NRN5_IDR_100_131",1
"Q9NRP7_IDR_264_418",1
"Q9NRZ9_IDR_1_170",1
"Q9NS00_IDR_1_76",1
"Q9NS15_IDR_1_57",0.631044859325157
"Q9NS15_IDR_477_539",0.368955140674843
"Q9NS18_IDR_17_53",1
"Q9NS23_IDR_1_48",1
"Q9NS37_IDR_1_218",0.349111930471851
"Q9NS37_IDR_293_323",0.650888069528149
"Q9NS39_IDR_1_112",0.445661148753485
"Q9NS39_IDR_198_275",0.554338851246515
"Q9NS40_IDR_135_372",0.537950482250626
"Q9NS40_IDR_869_1196",0.462049517749373
"Q9NS56_IDR_1_100",0.257142224291305
"Q9NS56_IDR_395_478",0.245382438525748
"Q9NS56_IDR_500_906",0.259827595314338
"Q9NS56_IDR_912_1045",0.237647741868609
"Q9NSA2_IDR_417_647",1
"Q9NSA3_IDR_50_81",1
"Q9NSB2_IDR_504_600",1
"Q9NSB8_IDR_113_192",1
"Q9NSC2_IDR_1165_1232",0.150841851540571
"Q9NSC2_IDR_1266_1324",0.169996567461265
"Q9NSC2_IDR_1_71",0.194690498554534
"Q9NSC2_IDR_75_1163",0.484471082443629
"Q9NSC5_IDR_117_285",1
"Q9NSC7_IDR_1_258",1
"Q9NSD4_IDR_1_236",1
"Q9NSD5_IDR_1_31",1
"Q9NSD7_IDR_410_442",1
"Q9NSE2_IDR_6_59",1
"Q9NSE4_IDR_1_59",1
"Q9NSI2_IDR_1_184",1
"Q9NSI5_IDR_310_407",1
"Q9NSI6_IDR_1277_1313",0.327620641626475
"Q9NSI6_IDR_1426_2320",0.380560031843577
"Q9NSI6_IDR_609_935",0.291819326529948
"Q9NTG1_IDR_1452_1571",0.500062139659279
"Q9NTG7_IDR_1_121",1
"Q9NTI2_IDR_1120_1154",0.492743441415302
"Q9NTI2_IDR_1_52",0.507256558584698
"Q9NTI5_IDR_1121_1447",1
"Q9NTI7_IDR_1_169",0.58382032836454
"Q9NTI7_IDR_174_286",0.41617967163546
"Q9NTJ3_IDR_1_78",1
"Q9NTK1_IDR_110_212",0.478107372593492
"Q9NTK1_IDR_1_107",0.521892627406508
"Q9NTN3_IDR_1_35",1
"Q9NTN9_IDR_702_784",1
"Q9NTQ9_IDR_219_266",1
"Q9NTU4_IDR_1_130",1
"Q9NTW7_IDR_1_145",1
"Q9NTX7_IDR_1_33",0.505302891645357
"Q9NTX7_IDR_187_353",0.494697108354643
"Q9NTX9_IDR_1_184",0.503445827771963
"Q9NTX9_IDR_196_383",0.496554172228037
"Q9NUJ3_IDR_1_56",1
"Q9NUL3_IDR_376_430",0.302119136649311
"Q9NUL3_IDR_441_494",0.354180171274474
"Q9NUL3_IDR_518_570",0.343700692076216
"Q9NUL5_IDR_189_291",1
"Q9NUM3_IDR_268_307",0.457967786465289
"Q9NUM3_IDR_68_104",0.542032213534711
"Q9NUM4_IDR_1_44",1
"Q9NUP1_IDR_1_56",1
"Q9NUP7_IDR_289_319",0.463225713334187
"Q9NUP7_IDR_376_413",0.536774286665813
"Q9NUQ3_IDR_1_152",0.520084199622228
"Q9NUQ3_IDR_455_528",0.479915800377772
"Q9NUQ6_IDR_244_346",0.304463912582953
"Q9NUQ6_IDR_352_545",0.377859342692185
"Q9NUQ6_IDR_60_235",0.317676744724863
"Q9NUQ8_IDR_95_173",1
"Q9NUR3_IDR_1_139",1
"Q9NUU7_IDR_1_57",1
"Q9NUV7_IDR_1_53",1
"Q9NVC3_IDR_1_49",1
"Q9NVC6_IDR_50_86",1
"Q9NVD7_IDR_1_50",1
"Q9NVE4_IDR_270_307",1
"Q9NVE5_IDR_1179_1222",0.486623849407335
"Q9NVE5_IDR_1_33",0.513376150592665
"Q9NVF7_IDR_1_61",0.651913739186293
"Q9NVF7_IDR_315_368",0.348086260813707
"Q9NVF9_IDR_1_48",1
"Q9NVH0_IDR_297_344",0.358259039358683
"Q9NVH0_IDR_31_66",0.641740960641316
"Q9NVH6_IDR_1_42",1
"Q9NVI7_IDR_1_66",0.442198488461918
"Q9NVI7_IDR_70_133",0.557801511538082
"Q9NVL8_IDR_1_296",1
"Q9NVM1_IDR_1_113",1
"Q9NVM6_IDR_103_169",1
"Q9NVM9_IDR_567_648",1
"Q9NVN3_IDR_460_520",1
"Q9NVN8_IDR_1_85",0.479702553272218
"Q9NW07_IDR_1_568",1
"Q9NW13_IDR_196_332",0.475933010801965
"Q9NW13_IDR_591_726",0.524066989198036
"Q9NW64_IDR_171_220",0.479630916866954
"Q9NW64_IDR_306_401",0.520369083133046
"Q9NW68_IDR_211_424",1
"Q9NW75_IDR_1_31",0.570748417424002
"Q9NW75_IDR_38_528",0.429251582575997
"Q9NW82_IDR_1_166",0.45206246259586
"Q9NW82_IDR_541_580",0.54793753740414
"Q9NW97_IDR_34_253",1
"Q9NWA0_IDR_1_61",1
"Q9NWB1_IDR_1_125",1
"Q9NWB6_IDR_1_117",1
"Q9NWB7_IDR_1_33",0.34778672078632
"Q9NWB7_IDR_164_238",0.26295338118512
"Q9NWB7_IDR_396_429",0.38925989802856
"Q9NWD8_IDR_73_103",1
"Q9NWD9_IDR_1_60",1
"Q9NWF4_IDR_221_272",1
"Q9NWT8_IDR_106_138",0.508688609138368
"Q9NWU1_IDR_1_37",1
"Q9NWV8_IDR_1_78",1
"Q9NWW0_IDR_1_67",1
"Q9NWW5_IDR_1_40",1
"Q9NWW7_IDR_285_350",1
"Q9NWY4_IDR_1_32",1
"Q9NWZ3_IDR_103_162",1
"Q9NWZ5_IDR_1_74",1
"Q9NWZ8_IDR_151_197",0.489340779774325
"Q9NWZ8_IDR_60_138",0.510659220225675
"Q9NX00_IDR_1_53",1
"Q9NX09_IDR_1_82",1
"Q9NX14_IDR_1_72",1
"Q9NX18_IDR_1_49",1
"Q9NX31_IDR_1_260",1
"Q9NX40_IDR_108_242",1
"Q9NX45_IDR_142_209",0.604632648832554
"Q9NX45_IDR_260_367",0.395367351167446
"Q9NX52_IDR_1_41",1
"Q9NX95_IDR_510_596",0.196019349786192
"Q9NXB9_IDR_260_296",1
"Q9NXD2_IDR_587_626",1
"Q9NXE8_IDR_1_71",0.434268948560054
"Q9NXE8_IDR_77_425",0.565731051439946
"Q9NXF8_IDR_1_34",1
"Q9NXG2_IDR_1_36",0.432540859306799
"Q9NXG2_IDR_270_353",0.567459140693201
"Q9NXG6_IDR_1_108",1
"Q9NXH3_IDR_1_55",1
"Q9NXH8_IDR_1_72",1
"Q9NXH9_IDR_104_147",0.225969859244243
"Q9NXH9_IDR_15_51",0.236153889118247
"Q9NXH9_IDR_557_613",0.236110494657631
"Q9NXH9_IDR_624_659",0.30176575697988
"Q9NXI6_IDR_111_206",0.480788895076042
"Q9NXI6_IDR_1_36",0.519211104923958
"Q9NXJ0_IDR_1_77",1
"Q9NXL2_IDR_1_88",0.301561907165159
"Q9NXL2_IDR_645_709",0.698438092834841
"Q9NXL6_IDR_1_42",0.527620624141563
"Q9NXL6_IDR_361_416",0.472379375858437
"Q9NXL9_IDR_653_1114",1
"Q9NXN4_IDR_231_317",1
"Q9NXR1_IDR_67_335",1
"Q9NXR5_IDR_265_373",1
"Q9NXR8_IDR_108_352",1
"Q9NXS2_IDR_1_36",1
"Q9NXT0_IDR_1_149",1
"Q9NY26_IDR_136_174",1
"Q9NY28_IDR_1_57",0.423669441961843
"Q9NY28_IDR_62_116",0.576330558038157
"Q9NY30_IDR_123_223",1
"Q9NY37_IDR_1_32",1
"Q9NY43_IDR_1_244",1
"Q9NY47_IDR_1_60",1
"Q9NY57_IDR_321_364",0.464596745266786
"Q9NY57_IDR_367_414",0.535403254733214
"Q9NY59_IDR_192_320",1
"Q9NY61_IDR_1_214",0.183087338120444
"Q9NY61_IDR_307_341",0.5623370052889
"Q9NY61_IDR_409_454",0.254575656590656
"Q9NY72_IDR_177_215",1
"Q9NY74_IDR_110_616",0.326617913243814
"Q9NY74_IDR_1_106",0.300351089787693
"Q9NY74_IDR_619_926",0.373030996968493
"Q9NY93_IDR_502_547",1
"Q9NY97_IDR_1_41",0.485592540632276
"Q9NY97_IDR_58_93",0.514407459367724
"Q9NY99_IDR_167_211",1
"Q9NYA3_IDR_1_693",1
"Q9NYA4_IDR_1055_1094",0.309687508701701
"Q9NYA4_IDR_265_301",0.351138132970038
"Q9NYA4_IDR_575_1005",0.339174358328262
"Q9NYB0_IDR_190_310",0.462009433420249
"Q9NYB0_IDR_98_132",0.537990566579751
"Q9NYF8_IDR_1_834",0.437497447470608
"Q9NYF8_IDR_836_877",0.296042233585755
"Q9NYF8_IDR_888_920",0.266460318943637
"Q9NYG8_IDR_266_393",1
"Q9NYI0_IDR_311_580",0.301936423186586
"Q9NYI0_IDR_34_307",0.359197276480679
"Q9NYI0_IDR_996_1048",0.338866300332735
"Q9NYJ7_IDR_520_570",1
"Q9NYJ8_IDR_48_545",1
"Q9NYK6_IDR_105_141",0.497542062718473
"Q9NYK6_IDR_147_181",0.502457937281527
"Q9NYL2_IDR_579_767",1
"Q9NYL4_IDR_1_32",1
"Q9NYL9_IDR_26_72",0.44700677484728
"Q9NYL9_IDR_75_184",0.552993225152721
"Q9NYM4_IDR_1_34",0.456179848503483
"Q9NYM4_IDR_367_423",0.543820151496517
"Q9NYN1_IDR_188_256",1
"Q9NYP3_IDR_1_149",0.558515402751046
"Q9NYP3_IDR_332_394",0.441484597248954
"Q9NYY3_IDR_356_462",0.419758189783341
"Q9NYY8_IDR_111_154",1
"Q9NYZ2_IDR_1_32",1
"Q9NYZ4_IDR_389_442",0.488990722509662
"Q9NYZ4_IDR_456_499",0.511009277490339
"Q9NZ08_IDR_1_43",1
"Q9NZ09_IDR_1_64",0.417145967190208
"Q9NZ09_IDR_71_381",0.582854032809792
"Q9NZ20_IDR_285_350",1
"Q9NZ43_IDR_198_259",0.510585257917841
"Q9NZ43_IDR_73_173",0.48941474208216
"Q9NZ52_IDR_146_179",0.452440055988335
"Q9NZ52_IDR_303_576",0.547559944011665
"Q9NZ53_IDR_1_375",0.472679095913007
"Q9NZ53_IDR_547_605",0.527320904086993
"Q9NZ56_IDR_1_1289",1
"Q9NZ63_IDR_1_289",1
"Q9NZ71_IDR_67_99",0.252317457171908
"Q9NZ71_IDR_757_895",0.186729644888573
"Q9NZ71_IDR_979_1056",0.295601217183471
"Q9NZI6_IDR_222_305",1
"Q9NZI7_IDR_240_363",1
"Q9NZI8_IDR_160_192",1
"Q9NZJ0_IDR_413_730",1
"Q9NZJ4_IDR_4249_4297",1
"Q9NZJ5_IDR_1081_1116",0.24456571197718
"Q9NZJ5_IDR_1_100",0.233976205634652
"Q9NZJ5_IDR_507_582",0.247831603888796
"Q9NZJ5_IDR_750_879",0.273626478499371
"Q9NZJ6_IDR_335_369",1
"Q9NZJ7_IDR_1_77",1
"Q9NZJ9_IDR_146_180",1
"Q9NZL3_IDR_54_174",1
"Q9NZL4_IDR_1_41",1
"Q9NZL6_IDR_500_645",0.567418863108613
"Q9NZL6_IDR_735_768",0.432581136891387
"Q9NZM1_IDR_132_190",1
"Q9NZM3_IDR_177_236",0.305717991602662
"Q9NZM3_IDR_331_397",0.225534495471336
"Q9NZM3_IDR_684_755",0.166773244437093
"Q9NZR1_IDR_76_182",0.551241027798952
"Q9NZR4_IDR_1_365",1
"Q9NZS2_IDR_43_108",1
"Q9NZT2_IDR_1_64",0.477228236897501
"Q9NZT2_IDR_290_677",0.522771763102499
"Q9NZU0_IDR_363_406",0.445243924681241
"Q9NZU0_IDR_499_549",0.554756075318759
"Q9NZU5_IDR_61_111",1
"Q9NZU7_IDR_1_200",1
"Q9NZV8_IDR_415_623",1
"Q9NZW4_IDR_18_1301",1
"Q9NZZ3_IDR_170_219",1
"Q9P013_IDR_1_183",1
"Q9P015_IDR_26_62",1
"Q9P016_IDR_1_51",1
"Q9P021_IDR_1_54",1
"Q9P031_IDR_1_196",1
"Q9P0M6_IDR_117_181",1
"Q9P0M9_IDR_1_49",1
"Q9P0N8_IDR_1_59",1
"Q9P0P8_IDR_86_126",1
"Q9P0T4_IDR_1_88",1
"Q9P0T7_IDR_112_154",1
"Q9P0U3_IDR_1_382",1
"Q9P0U4_IDR_75_371",1
"Q9P0V3_IDR_198_244",0.507667351700341
"Q9P0V3_IDR_21_54",0.492332648299659
"Q9P0V8_IDR_225_285",1
"Q9P0V9_IDR_1_35",0.592310361078191
"Q9P0V9_IDR_421_454",0.407689638921809
"Q9P0W2_IDR_140_182",0.503679555177053
"Q9P0W2_IDR_1_69",0.496320444822947
"Q9P0W8_IDR_1_414",0.533210870685852
"Q9P0W8_IDR_416_599",0.466789129314148
"Q9P0X4_IDR_1_47",0.222748174574949
"Q9P0X4_IDR_405_617",0.18832110172959
"Q9P0X4_IDR_867_1122",0.229861821722689
"Q9P1V8_IDR_1_539",1
"Q9P1W3_IDR_749_806",1
"Q9P1Y5_IDR_189_219",0.460627715941888
"Q9P1Y5_IDR_325_1105",0.539372284058112
"Q9P1Y6_IDR_1_104",0.405783256269203
"Q9P1Y6_IDR_231_1560",0.594216743730797
"Q9P1Z0_IDR_1_33",0.217656009002342
"Q9P1Z0_IDR_37_764",0.310896507946653
"Q9P1Z0_IDR_770_852",0.250357426270794
"Q9P1Z0_IDR_975_1013",0.22109005678021
"Q9P1Z2_IDR_499_571",0.503952481459038
"Q9P1Z2_IDR_581_617",0.496047518540962
"Q9P1Z3_IDR_1_44",0.485155559908312
"Q9P1Z3_IDR_550_774",0.514844440091688
"Q9P202_IDR_1_34",0.464446169359136
"Q9P202_IDR_502_808",0.535553830640864
"Q9P203_IDR_1032_1065",0.175473133914465
"Q9P203_IDR_1067_1132",0.189325136277562
"Q9P203_IDR_1_77",0.146239690204677
"Q9P203_IDR_715_977",0.320498706304468
"Q9P203_IDR_980_1024",0.168463333298828
"Q9P206_IDR_1_1035",1
"Q9P209_IDR_135_427",1
"Q9P212_IDR_1055_1199",0.24474781074809
"Q9P212_IDR_1544_1742",0.235728058081781
"Q9P212_IDR_1_70",0.276469911661445
"Q9P227_IDR_1100_1491",0.27780643880071
"Q9P241_IDR_1343_1426",0.258083221021403
"Q9P241_IDR_1_47",0.271430417123576
"Q9P241_IDR_467_553",0.264313531134154
