"","GO0007017_microtubule_based_process"
"Q9BZF2_IDR_144_466",1
"Q9BZF3_IDR_1_66",0.237397320809529
"Q9BZF3_IDR_184_278",0.234182560341495
"Q9BZF3_IDR_281_381",0.241786362522926
"Q9BZF3_IDR_395_553",0.28663375632605
"Q9BZF9_IDR_257_631",0.663728681798651
"Q9BZF9_IDR_656_706",0.336271318201349
"Q9BZG1_IDR_227_259",1
"Q9BZG8_IDR_1_34",0.532890232565284
"Q9BZG8_IDR_398_443",0.467109767434716
"Q9BZI1_IDR_173_459",1
"Q9BZI7_IDR_1_48",0.432737461742807
"Q9BZI7_IDR_209_483",0.567262538257193
"Q9BZJ0_IDR_152_183",0.519721991429808
"Q9BZJ0_IDR_83_118",0.480278008570192
"Q9BZJ3_IDR_1_34",1
"Q9BZJ4_IDR_1_34",1
"Q9BZR6_IDR_289_455",1
"Q9BZR8_IDR_33_157",1
"Q9BZR9_IDR_393_434",1
"Q9BZS1_IDR_1_188",0.472959230789464
"Q9BZS1_IDR_244_309",0.527040769210536
"Q9BZV1_IDR_1_114",1
"Q9BZV2_IDR_202_254",0.504717265829798
"Q9BZV2_IDR_466_496",0.495282734170202
"Q9BZV3_IDR_169_236",0.218029894360615
"Q9BZV3_IDR_35_74",0.277023931973637
"Q9BZV3_IDR_393_835",0.504946173665748
"Q9BZW2_IDR_163_233",1
"Q9BZW7_IDR_1_36",0.316883380440797
"Q9BZW7_IDR_60_90",0.294959146360692
"Q9BZW7_IDR_625_698",0.388157473198511
"Q9BZZ5_IDR_446_524",1
"Q9C000_IDR_77_205",1
"Q9C004_IDR_1_155",1
"Q9C005_IDR_1_47",1
"Q9C009_IDR_1_119",0.487780512181763
"Q9C0A1_IDR_1_106",0.114327376332647
"Q9C0A1_IDR_1645_2065",0.118274248490721
"Q9C0A1_IDR_2122_2338",0.118578821117582
"Q9C0A1_IDR_2395_2439",0.139815116624314
"Q9C0A1_IDR_2517_2572",0.135771792374824
"Q9C0A1_IDR_295_822",0.105710609681442
"Q9C0A1_IDR_824_869",0.135513564486597
"Q9C0A1_IDR_878_1639",0.132008470891874
"Q9C0A6_IDR_119_205",0.358928132606364
"Q9C0A6_IDR_15_45",0.329023766728338
"Q9C0A6_IDR_406_1442",0.312048100665298
"Q9C0B0_IDR_150_208",0.326920920042777
"Q9C0B0_IDR_222_293",0.370657097458639
"Q9C0B0_IDR_295_654",0.302421982498584
"Q9C0B1_IDR_162_194",1
"Q9C0B2_IDR_1128_1172",0.265928201453796
"Q9C0B2_IDR_1_79",0.238889790405097
"Q9C0B2_IDR_359_488",0.259061888711762
"Q9C0B2_IDR_662_730",0.236120119429346
"Q9C0B5_IDR_286_699",1
"Q9C0D4_IDR_217_320",0.272682144881656
"Q9C0D4_IDR_368_670",0.252661267993003
"Q9C0D4_IDR_676_912",0.223309480586519
"Q9C0D5_IDR_1_358",0.325971828208681
"Q9C0D5_IDR_1422_1861",0.333914061644335
"Q9C0D5_IDR_434_488",0.340114110146984
"Q9C0D6_IDR_1_94",0.417224050583783
"Q9C0D6_IDR_470_1143",0.582775949416217
"Q9C0D7_IDR_204_236",0.322912338725286
"Q9C0D7_IDR_404_774",0.311654436842603
"Q9C0D7_IDR_51_160",0.365433224432111
"Q9C0E4_IDR_1_38",0.353283232960482
"Q9C0E4_IDR_339_444",0.325959726070713
"Q9C0E4_IDR_740_932",0.320757040968805
"Q9C0E8_IDR_142_248",0.3804570793022
"Q9C0E8_IDR_308_428",0.6195429206978
"Q9C0F0_IDR_1_35",0.275304108991162
"Q9C0F0_IDR_320_2208",0.440491454918145
"Q9C0F0_IDR_74_318",0.284204436090692
"Q9C0F1_IDR_124_237",0.469577406049005
"Q9C0K1_IDR_224_298",1
"Q9C0K7_IDR_13_46",0.497598303040414
"Q9C0K7_IDR_298_335",0.502401696959586
"Q9GZM5_IDR_305_350",0.533436254799636
"Q9GZM5_IDR_40_106",0.466563745200364
"Q9GZM8_IDR_74_345",1
"Q9GZN0_IDR_225_285",1
"Q9GZN2_IDR_84_237",1
"Q9GZN4_IDR_1_46",1
"Q9GZN6_IDR_1_99",0.553774377153804
"Q9GZN6_IDR_689_736",0.446225622846196
"Q9GZP1_IDR_144_188",1
"Q9GZP8_IDR_1_106",1
"Q9GZQ4_IDR_350_415",1
"Q9GZQ6_IDR_351_430",1
"Q9GZR1_IDR_1_35",0.224882373629522
"Q9GZR1_IDR_37_438",0.243092127767835
"Q9GZR1_IDR_599_644",0.285757638186378
"Q9GZR1_IDR_779_966",0.246267860416266
"Q9GZR2_IDR_1_69",0.467564784319052
"Q9GZV5_IDR_153_357",0.500138678746451
"Q9GZV5_IDR_57_121",0.499861321253549
"Q9GZV8_IDR_109_191",1
"Q9GZV9_IDR_140_251",1
"Q9GZW8_IDR_1_66",1
"Q9GZX3_IDR_1_37",1
"Q9GZX5_IDR_58_205",1
"Q9GZX6_IDR_1_32",1
"Q9GZY0_IDR_1_119",1
"Q9GZY4_IDR_1_36",1
"Q9GZY6_IDR_1_114",0.478555147801313
"Q9GZY6_IDR_145_243",0.521444852198687
"Q9GZY8_IDR_1_84",0.457860099146155
"Q9GZY8_IDR_87_301",0.542139900853845
"Q9GZZ0_IDR_1_275",0.443954907501883
"Q9GZZ0_IDR_279_328",0.556045092498117
"Q9GZZ7_IDR_258_299",1
"Q9H000_IDR_1_44",0.543892014682251
"Q9H000_IDR_46_169",0.456107985317749
"Q9H079_IDR_1_138",1
"Q9H089_IDR_1_31",0.22804878890107
"Q9H089_IDR_247_358",0.266103297487778
"Q9H089_IDR_565_596",0.261150828738607
"Q9H089_IDR_599_658",0.244697084872545
"Q9H091_IDR_112_198",0.479363925820143
"Q9H091_IDR_701_742",0.520636074179857
"Q9H093_IDR_1_49",0.507209245755375
"Q9H093_IDR_308_559",0.492790754244625
"Q9H094_IDR_16_570",1
"Q9H095_IDR_1_44",0.485359107916658
"Q9H095_IDR_84_144",0.514640892083342
"Q9H098_IDR_59_131",1
"Q9H0A0_IDR_991_1025",1
"Q9H0A6_IDR_32_85",1
"Q9H0A9_IDR_1_191",1
"Q9H0B3_IDR_1_1096",1
"Q9H0B6_IDR_499_535",0.450303148069509
"Q9H0B6_IDR_590_622",0.549696851930491
"Q9H0B8_IDR_238_280",1
"Q9H0C3_IDR_419_466",0.501305362360163
"Q9H0C3_IDR_471_514",0.498694637639837
"Q9H0C5_IDR_1_44",1
"Q9H0C8_IDR_1_99",1
"Q9H0D2_IDR_1213_1285",0.243553185855407
"Q9H0D2_IDR_1_216",0.281444094045393
"Q9H0D2_IDR_1300_1346",0.284326929804736
"Q9H0D2_IDR_221_975",0.190675790294464
"Q9H0D6_IDR_414_507",0.544191966775022
"Q9H0D6_IDR_859_950",0.455808033224978
"Q9H0F6_IDR_305_350",0.53258932344622
"Q9H0G5_IDR_1_558",1
"Q9H0H0_IDR_952_985",1
"Q9H0H5_IDR_129_282",0.57197544621364
"Q9H0H5_IDR_548_623",0.42802455378636
"Q9H0I2_IDR_1_275",1
"Q9H0I3_IDR_1_46",0.543696864184602
"Q9H0I3_IDR_52_100",0.456303135815398
"Q9H0J4_IDR_1_59",0.412316565692704
"Q9H0J4_IDR_1608_1663",0.304978297442743
"Q9H0J4_IDR_61_1217",0.282705136864554
"Q9H0J9_IDR_232_270",1
"Q9H0K1_IDR_341_896",1
"Q9H0K4_IDR_1_181",0.297860125051298
"Q9H0K4_IDR_365_420",0.331141386238824
"Q9H0K4_IDR_561_594",0.370998488709878
"Q9H0K6_IDR_49_125",1
"Q9H0L4_IDR_193_572",1
"Q9H0M0_IDR_148_368",0.472870720518224
"Q9H0M0_IDR_415_454",0.527129279481776
"Q9H0M4_IDR_1_248",0.503777897271096
"Q9H0M4_IDR_431_637",0.496222102728904
"Q9H0M5_IDR_69_163",1
"Q9H0N5_IDR_1_32",1
"Q9H0Q3_IDR_59_95",1
"Q9H0R3_IDR_1_42",1
"Q9H0S4_IDR_415_455",1
"Q9H0U3_IDR_1_34",1
"Q9H0U9_IDR_1_223",1
"Q9H0X9_IDR_728_866",0.303805109230731
"Q9H116_IDR_131_316",0.536379718576812
"Q9H116_IDR_611_681",0.463620281423188
"Q9H147_IDR_134_183",0.5329025461692
"Q9H147_IDR_1_60",0.4670974538308
"Q9H156_IDR_266_320",0.492149259906376
"Q9H156_IDR_647_743",0.507850740093624
"Q9H159_IDR_1_39",1
"Q9H160_IDR_125_206",1
"Q9H161_IDR_1_232",0.510504843788694
"Q9H1B7_IDR_511_708",0.471488833406012
"Q9H1C0_IDR_312_372",1
"Q9H1C3_IDR_1_46",1
"Q9H1C4_IDR_1_54",0.504907697137193
"Q9H1C4_IDR_521_597",0.495092302862807
"Q9H1C7_IDR_1_40",1
"Q9H1D0_IDR_1_42",0.45251798278961
"Q9H1D0_IDR_692_760",0.54748201721039
"Q9H1E3_IDR_1_243",1
"Q9H1E5_IDR_219_349",1
"Q9H1F0_IDR_1_35",1
"Q9H1H1_IDR_65_148",1
"Q9H1H9_IDR_1374_1789",0.513110558663961
"Q9H1H9_IDR_547_577",0.486889441336039
"Q9H1I8_IDR_408_465",0.387928341012006
"Q9H1I8_IDR_509_757",0.612071658987994
"Q9H1J1_IDR_1_65",0.417958309169846
"Q9H1J1_IDR_225_476",0.582041690830154
"Q9H1K0_IDR_206_246",0.241038382934257
"Q9H1K0_IDR_379_468",0.376910231256973
"Q9H211_IDR_1_170",0.419312465044782
"Q9H211_IDR_369_432",0.580687534955218
"Q9H221_IDR_1_35",1
"Q9H222_IDR_1_33",1
"Q9H228_IDR_327_398",1
"Q9H246_IDR_1_91",1
"Q9H251_IDR_3320_3354",1
"Q9H252_IDR_140_203",0.488339719968227
"Q9H252_IDR_717_960",0.511660280031773
"Q9H254_IDR_2119_2153",0.321690676408326
"Q9H254_IDR_2174_2437",0.402491434972077
"Q9H254_IDR_2529_2564",0.275817888619596
"Q9H257_IDR_166_283",0.432378405728896
"Q9H257_IDR_341_536",0.567621594271103
"Q9H293_IDR_1_81",1
"Q9H2A3_IDR_1_121",0.535373063389589
"Q9H2A3_IDR_175_272",0.464626936610411
"Q9H2A7_IDR_103_238",0.564442929408673
"Q9H2A7_IDR_1_33",0.435557070591327
"Q9H2A9_IDR_1_144",1
"Q9H2J7_IDR_658_707",0.486199840947887
"Q9H2K0_IDR_245_278",0.508274021087507
"Q9H2K0_IDR_27_77",0.491725978912493
"Q9H2K2_IDR_805_873",1
"Q9H2L5_IDR_75_170",1
"Q9H2K8_IDR_301_507",0.493610198243774
"Q9H2K8_IDR_558_595",0.506389801756226
"Q9H2P0_IDR_132_163",0.210375845282633
"Q9H2P0_IDR_194_449",0.208429987325896
"Q9H2P0_IDR_690_745",0.224952713631251
"Q9H2P0_IDR_841_1102",0.35624145376022
"Q9H2S1_IDR_1_67",0.359517428392865
"Q9H2S1_IDR_535_579",0.351575502718762
"Q9H2S1_IDR_69_118",0.288907068888374
"Q9H2S6_IDR_196_246",1
"Q9H2S9_IDR_1_513",1
"Q9H2U1_IDR_1_179",1
"Q9H2U2_IDR_1_31",1
"Q9H2U9_IDR_693_754",1
"Q9H2V7_IDR_1_52",1
"Q9H307_IDR_279_717",0.596989123718067
"Q9H320_IDR_1_206",1
"Q9H321_IDR_1_246",1
"Q9H322_IDR_1_139",1
"Q9H329_IDR_1_62",0.439712858441639
"Q9H329_IDR_369_900",0.560287141558361
"Q9H330_IDR_1_45",0.287861082059063
"Q9H330_IDR_236_354",0.33800215910995
"Q9H330_IDR_846_879",0.374136758830988
"Q9H334_IDR_1_297",0.396820374629138
"Q9H334_IDR_357_442",0.322636820393958
"Q9H334_IDR_543_677",0.280542804976904
"Q9H336_IDR_245_287",1
"Q9H347_IDR_174_608",0.523320035505238
"Q9H347_IDR_94_172",0.476679964494762
"Q9H361_IDR_433_538",1
"Q9H3C7_IDR_362_621",1
"Q9H3D4_IDR_119_161",0.301193440660855
"Q9H3D4_IDR_351_399",0.35086716196481
"Q9H3D4_IDR_428_542",0.347939397374335
"Q9H3R1_IDR_1_75",1
"Q9H3R2_IDR_1_176",1
"Q9H3R5_IDR_1_50",1
"Q9H3S1_IDR_1_35",0.346594668760295
"Q9H3S1_IDR_645_678",0.338856846501692
"Q9H3S1_IDR_709_761",0.314548484738014
"Q9H3S3_IDR_1_87",1
"Q9H3S7_IDR_1464_1587",0.209347813200454
"Q9H3S7_IDR_1589_1620",0.18920549431461
"Q9H3S7_IDR_705_784",0.236223484260035
"Q9H3S7_IDR_851_926",0.177735691994005
"Q9H3S7_IDR_928_1158",0.187487516230896
"Q9H3T2_IDR_541_930",1
"Q9H3T3_IDR_629_888",1
"Q9H3Y8_IDR_1_58",0.475928475717819
"Q9H3Y8_IDR_61_114",0.524071524282181
"Q9H3Z4_IDR_133_198",1
"Q9H400_IDR_1_295",1
"Q9H410_IDR_1_109",1
"Q9H422_IDR_53_85",0.284586651692502
"Q9H4B6_IDR_1_196",1
"Q9H4B8_IDR_1_73",1
"Q9H4D0_IDR_793_875",0.453191575867187
"Q9H4D0_IDR_888_945",0.546808424132813
"Q9H4D5_IDR_1_109",1
"Q9H4E7_IDR_472_631",1
"Q9H4F1_IDR_1_49",1
"Q9H4F8_IDR_284_314",1
"Q9H4G0_IDR_1_92",0.435021636367511
"Q9H4G0_IDR_391_881",0.564978363632489
"Q9H4G1_IDR_1_39",1
"Q9H4H8_IDR_299_507",1
"Q9H4I0_IDR_373_479",0.51592042517502
"Q9H4I0_IDR_98_298",0.48407957482498
"Q9H4I2_IDR_1_139",0.13848403572875
"Q9H4I2_IDR_154_350",0.186746871073237
"Q9H4I2_IDR_354_541",0.228747809150248
"Q9H4I2_IDR_543_622",0.148011466370832
"Q9H4I2_IDR_664_771",0.159452121015764
"Q9H4I2_IDR_888_956",0.13855769666117
"Q9H4Z2_IDR_171_244",0.325740236602119
"Q9H4Z2_IDR_248_459",0.203292372828704
"Q9H4Z2_IDR_681_924",0.259056891338745
"Q9H4Z3_IDR_1_33",0.342899958540407
"Q9H4Z3_IDR_669_704",0.34109044817835
"Q9H4Z3_IDR_82_158",0.316009593281243
"Q9H501_IDR_538_602",0.255586965254524
"Q9H501_IDR_610_748",0.299188904493104
"Q9H501_IDR_75_343",0.237890605735207
"Q9H501_IDR_792_825",0.207333524517165
"Q9H511_IDR_1_48",1
"Q9H582_IDR_1095_1198",0.476513876488025
"Q9H582_IDR_1_1037",0.523486123511975
"Q9H583_IDR_1169_1199",1
"Q9H598_IDR_1_112",1
"Q9H5H4_IDR_1_262",1
"Q9H5I5_IDR_148_198",0.134318054174639
"Q9H5I5_IDR_360_416",0.140682796521565
"Q9H5I5_IDR_421_490",0.113354916928452
"Q9H5I5_IDR_608_675",0.144718278930473
"Q9H5V8_IDR_769_807",1
"Q9H5Y7_IDR_567_605",0.482635901456809
"Q9H607_IDR_1_150",1
"Q9H5Y7_IDR_662_755",0.517364098543191
"Q9H5Z6_IDR_250_455",1
"Q9H609_IDR_1_32",1
"Q9H611_IDR_126_204",1
"Q9H633_IDR_113_154",1
"Q9H665_IDR_1_31",0.358626046406836
"Q9H665_IDR_40_88",0.287647760956598
"Q9H665_IDR_94_240",0.353726192636566
"Q9H693_IDR_1_64",0.534054297280407
"Q9H693_IDR_84_158",0.465945702719593
"Q9H694_IDR_416_757",0.356844834436472
"Q9H694_IDR_777_848",0.34967020608809
"Q9H694_IDR_941_973",0.293484959475439
"Q9H6A0_IDR_1_43",1
"Q9H6A9_IDR_1828_2034",0.446872156538423
"Q9H6A9_IDR_94_643",0.553127843461577
"Q9H6B1_IDR_52_82",0.179599109808057
"Q9H6F2_IDR_255_299",1
"Q9H6F5_IDR_1_360",1
"Q9H6H4_IDR_145_257",1
"Q9H6I2_IDR_1_367",1
"Q9H6J7_IDR_258_331",1
"Q9H6K1_IDR_186_282",1
"Q9H6K5_IDR_1_1324",1
"Q9H6L5_IDR_1_66",0.410175848662909
"Q9H6L5_IDR_256_497",0.589824151337091
"Q9H6P5_IDR_1_38",1
"Q9H6Q3_IDR_1_32",1
"Q9H6R0_IDR_1_64",1
"Q9H6R3_IDR_1_57",1
"Q9H6R4_IDR_1_65",1
"Q9H6R7_IDR_241_279",0.298122859494325
"Q9H6R7_IDR_435_552",0.379311956319844
"Q9H6R7_IDR_678_721",0.322565184185831
"Q9H6S0_IDR_1182_1284",0.564826852793088
"Q9H6S0_IDR_1_38",0.435173147206912
"Q9H6S1_IDR_1_392",1
"Q9H6S3_IDR_1_48",0.228905111567541
"Q9H6S3_IDR_175_249",0.263645480340582
"Q9H6S3_IDR_437_490",0.22555184962724
"Q9H6S3_IDR_578_620",0.281897558464636
"Q9H6T3_IDR_251_281",0.317422729444512
"Q9H6T3_IDR_34_87",0.318454362246383
"Q9H6T3_IDR_401_539",0.364122908309104
"Q9H6U6_IDR_781_814",0.501906455441377
"Q9H6U6_IDR_842_928",0.498093544558623
"Q9H6U8_IDR_1_50",1
"Q9H707_IDR_125_159",0.332988897498252
"Q9H707_IDR_173_211",0.325477882350193
"Q9H707_IDR_59_103",0.341533220151555
"Q68CR7_IDR_334_376",0.509568984604374
"Q68CR7_IDR_407_880",0.490431015395626
"Q68CZ1_IDR_1_219",0.574003684540521
"Q68CZ1_IDR_929_1145",0.425996315459479
"Q68CZ2_IDR_338_600",0.53128071768774
"Q68CZ2_IDR_606_1158",0.46871928231226
"Q68CZ6_IDR_224_305",0.50094030513924
"Q68CZ6_IDR_418_449",0.49905969486076
"Q68D10_IDR_1_610",0.405125078526704
"Q68D10_IDR_644_685",0.594874921473296
"Q68D42_IDR_115_153",1
"Q68D51_IDR_1_481",1
"Q68D85_IDR_394_454",1
"Q68D86_IDR_1_334",1
"Q68DA7_IDR_105_969",0.400501138323211
"Q68DA7_IDR_1384_1419",0.318564989094051
"Q68DA7_IDR_35_85",0.280933872582738
"Q68DC2_IDR_478_779",1
"Q68DE3_IDR_1_37",0.322727064059845
"Q68DE3_IDR_152_2172",0.352159873607223
"Q68EN5_IDR_1_123",1
"Q68G74_IDR_1_67",0.451712310239062
"Q68G74_IDR_278_356",0.548287689760938
"Q68G75_IDR_1_181",1
"Q68J44_IDR_1_32",1
"Q69YG0_IDR_1_59",1
"Q69YI7_IDR_85_257",1
"Q69YN4_IDR_133_300",0.351177439322572
"Q69YN4_IDR_579_616",0.395596370180669
"Q69YU5_IDR_37_71",1
"Q69YZ2_IDR_1_41",0.236634863546653
"Q69YZ2_IDR_250_282",0.26405187858294
"Q695T7_IDR_1_31",1
"Q69YH5_IDR_1_1023",1
"Q69YN2_IDR_268_324",1
"Q69YN4_IDR_1575_1812",0.253226190496759
"Q69YU3_IDR_164_496",1
"Q69YW2_IDR_1_31",1
"Q69YZ2_IDR_144_241",0.250759810553566
"Q69YZ2_IDR_79_112",0.248553447316841
"Q6AWC2_IDR_1019_1071",0.18924910902063
"Q6AWC2_IDR_828_997",0.258926479250455
"Q6AZW8_IDR_1_54",1
"Q6AZY7_IDR_240_606",1
"Q6B0I6_IDR_346_523",1
"Q6BDS2_IDR_1137_1184",0.174032764826968
"Q6BDS2_IDR_268_306",0.18254228310722
"Q6BDS2_IDR_413_450",0.167523814573935
"Q6BDS2_IDR_743_809",0.186160060293146
"Q6BDS2_IDR_889_1129",0.28974107719873
"Q6BEB4_IDR_1_274",0.483094355729361
"Q6BEB4_IDR_367_398",0.516905644270639
"Q6DCA0_IDR_1_100",1
"Q6DD87_IDR_1_121",1
"Q6DHV5_IDR_1_133",1
"Q6DHY5_IDR_354_447",1
"Q6DJT9_IDR_219_500",1
"Q6DKI7_IDR_197_235",1
"Q6DN12_IDR_1_186",1
"Q6DN14_IDR_1_252",1
"Q6EMK4_IDR_352_408",1
"Q6F5E8_IDR_900_1435",1
"Q6FHJ7_IDR_293_346",1
"Q6FI81_IDR_167_270",1
"Q6FIF0_IDR_36_147",1
"Q6GMV2_IDR_385_418",1
"Q6GPH4_IDR_172_260",1
"Q6GPH6_IDR_131_161",0.314999447335834
"Q6GPH6_IDR_1_31",0.293968330091562
"Q6GPH6_IDR_33_87",0.391032222572604
"Q6GQQ9_IDR_49_98",0.404415666627177
"Q6GQQ9_IDR_437_587",0.307220063768316
"Q6GQQ9_IDR_636_794",0.288364269604507
"Q6GTS8_IDR_1_38",1
"Q6GYQ0_IDR_1620_1681",0.180227818977
"Q6GYQ0_IDR_1715_1757",0.182736781273428
"Q6GYQ0_IDR_321_387",0.173091018936526
"Q6GYQ0_IDR_450_512",0.180393412392744
"Q6GYQ0_IDR_688_1036",0.283550968420302
"Q6H3X3_IDR_208_253",1
"Q6H8Q1_IDR_265_299",0.50020340128686
"Q6H8Q1_IDR_309_506",0.49979659871314
"Q6H9L7_IDR_1_377",1
"Q6HA08_IDR_1_53",0.524176306950903
"Q6HA08_IDR_284_431",0.475823693049097
"Q6IE81_IDR_538_842",1
"Q6IEE7_IDR_1_37",0.348330571660013
"Q6IEE7_IDR_817_872",0.334743053287333
"Q6IEE7_IDR_940_1043",0.316926375052654
"Q6IEG0_IDR_214_244",0.432680903806493
"Q6IEG0_IDR_254_339",0.567319096193507
"Q6IMN6_IDR_318_831",0.419747914982473
"Q6IMN6_IDR_65_115",0.295357707123955
"Q6IMN6_IDR_911_977",0.284894377893572
"Q6IN84_IDR_1_46",0.497981789529199
"Q6IN84_IDR_309_353",0.502018210470801
"Q6IN85_IDR_650_833",1
"Q6IPM2_IDR_1_695",1
"Q6IPR3_IDR_199_249",1
"Q6IPT2_IDR_32_89",1
"Q6IPW1_IDR_1_90",1
"Q6IPX1_IDR_352_449",1
"Q6IQ19_IDR_38_255",1
"Q6IQ20_IDR_1_61",1
"Q6IQ21_IDR_219_274",0.351911218745261
"Q6IQ21_IDR_276_325",0.308432272350155
"Q6IQ21_IDR_327_385",0.339656508904583
"Q6IQ23_IDR_103_157",0.201336650374026
"Q6IQ23_IDR_285_1121",0.798663349625974
"Q6IQ55_IDR_557_1244",0.602970262134171
"Q6IS24_IDR_1_99",1
"Q6ISB3_IDR_192_239",0.320500801825169
"Q6ISB3_IDR_421_467",0.338888699205275
"Q6ISB3_IDR_80_110",0.340610498969556
"Q6ISU1_IDR_176_231",1
"Q6IV72_IDR_62_182",1
"Q6IWH7_IDR_45_104",0.515530029482708
"Q6IWH7_IDR_901_933",0.484469970517292
"Q6J272_IDR_46_86",0.559302913757891
"Q6J272_IDR_91_200",0.440697086242109
"Q6J4K2_IDR_1_35",1
"Q6J9G0_IDR_1_100",1
"Q6JBY9_IDR_1_416",1
"Q6JVE6_IDR_1_31",1
"Q6K0P9_IDR_401_492",0.501329328823765
"Q6K0P9_IDR_91_208",0.498670671176235
"Q6KB66_IDR_1_40",0.464637621337224
"Q6KB66_IDR_408_452",0.535362378662776
"Q6KC79_IDR_108_1189",0.348530537879455
"Q6KC79_IDR_1_49",0.188141762846435
"Q6KC79_IDR_2474_2521",0.257792929436982
"Q6KC79_IDR_2630_2705",0.205534769837127
"Q6KF10_IDR_20_90",0.493303527392825
"Q6KF10_IDR_293_351",0.506696472607175
"Q6L8G9_IDR_1_118",1
"Q6L8H2_IDR_1_238",1
"Q6MZT1_IDR_1_46",0.472992729646886
"Q6MZT1_IDR_154_206",0.527007270353114
"Q6MZW2_IDR_15_61",1
"Q6N021_IDR_1_1105",0.300623036344502
"Q6N021_IDR_1459_1560",0.247106269301951
"Q6N021_IDR_1806_1842",0.231107015102427
"Q6N021_IDR_1931_1968",0.22116367925112
"Q6N022_IDR_1_281",0.530340940961303
"Q6N022_IDR_293_331",0.469659059038697
"Q6N043_IDR_1_405",0.412713259695914
"Q6N043_IDR_468_979",0.587286740304086
"Q6N069_IDR_575_639",1
"Q6N075_IDR_1_33",1
"Q6NS38_IDR_1_54",1
"Q6NSI3_IDR_1_398",1
"Q6NSI4_IDR_1_40",0.459171837869933
"Q6NSI4_IDR_566_675",0.540828162130066
"Q6NSI8_IDR_526_621",0.562286580414136
"Q6NSI8_IDR_63_143",0.437713419585864
"Q6NSJ0_IDR_1_70",1
"Q6NSJ2_IDR_1_180",0.497697116692927
"Q6NSJ2_IDR_186_506",0.502302883307073
"Q6NSJ5_IDR_172_226",1
"Q6NSW7_IDR_147_186",0.417243566220711
"Q6NSW7_IDR_1_98",0.582756433779289
"Q6NSZ9_IDR_126_333",1
"Q6NT46_IDR_1_116",1
"Q6NT52_IDR_120_163",1
"Q6NT76_IDR_52_155",0.32145988429989
"Q6NUK4_IDR_146_255",1
"Q6NUM6_IDR_201_305",1
"Q6NUM9_IDR_1_58",1
"Q6NUN7_IDR_1_778",1
"Q6NUN9_IDR_150_365",0.497407872080271
"Q6NUN9_IDR_464_507",0.502592127919729
"Q6NUP7_IDR_681_873",1
"Q6NUQ1_IDR_1_50",1
"Q6NUQ4_IDR_16_107",1
"Q6NUS6_IDR_18_79",1
"Q6NUT2_IDR_1_79",1
"Q6NV75_IDR_197_264",0.592444054227115
"Q6NW40_IDR_1_45",0.519883686682975
"Q6NV75_IDR_319_609",0.407555945772885
"Q6NVV3_IDR_369_410",1
"Q6NW29_IDR_114_164",1
"Q6NW34_IDR_262_353",0.352201057121285
"Q6NW34_IDR_386_419",0.301253342373934
"Q6NW34_IDR_431_536",0.346545600504781
"Q6NW40_IDR_118_155",0.480116313317025
"Q6NWY9_IDR_178_269",0.341641431905309
"Q6NWY9_IDR_1_94",0.30890129051068
"Q6NWY9_IDR_688_871",0.349457277584011
"Q6NX45_IDR_1_234",1
"Q9H714_IDR_1_216",0.504384861302002
"Q9H714_IDR_223_335",0.495615138697998
"Q9H720_IDR_369_423",1
"Q9H756_IDR_228_264",0.510588013495904
"Q9H756_IDR_304_341",0.489411986504096
"Q9H772_IDR_1_42",1
"Q9H773_IDR_134_170",1
"Q9H788_IDR_102_318",1
"Q9H790_IDR_1_59",1
"Q9H792_IDR_1_1267",0.440455826209197
"Q9H792_IDR_1407_1453",0.559544173790803
"Q9H799_IDR_1485_1531",0.240299501602219
"Q9H799_IDR_1625_1745",0.241320811640227
"Q9H799_IDR_1798_3169",0.518379686757553
"Q9H7B2_IDR_272_306",1
"Q9H7C4_IDR_1_59",0.471981897702848
"Q9H7C4_IDR_62_166",0.528018102297152
"Q9H7D0_IDR_1644_1870",1
"Q9H7D7_IDR_1_122",1
"Q9H7E2_IDR_612_651",0.454511655759961
"Q9H7E2_IDR_76_549",0.545488344240039
"Q9H7E9_IDR_1_104",0.458772895521843
"Q9H7E9_IDR_166_222",0.541227104478157
"Q9H7J1_IDR_1_84",1
"Q9H7L9_IDR_157_207",0.451150518216376
"Q9H7L9_IDR_1_80",0.548849481783624
"Q9H7U1_IDR_687_834",0.626197032819959
"Q9H7V2_IDR_1_89",0.446282664545709
"Q9H7V2_IDR_96_175",0.553717335454291
"Q9H7X2_IDR_1_65",1
"Q9H7X3_IDR_1_124",1
"Q9H7Y0_IDR_1_34",1
"Q9H7Z3_IDR_273_304",0.439477895152777
"Q9H7Z3_IDR_28_146",0.560522104847223
"Q9H7Z6_IDR_111_165",0.541626862665254
"Q9H7Z6_IDR_1_51",0.458373137334746
"Q9H7Z7_IDR_1_97",1
"Q9H808_IDR_1_238",1
"Q9H813_IDR_1_57",1
"Q9H814_IDR_1_216",0.479701698060834
"Q9H814_IDR_312_394",0.520298301939166
"Q9H816_IDR_321_352",0.326739452160387
"Q9H816_IDR_356_401",0.355378276620481
"Q9H816_IDR_439_490",0.317882271219132
"Q9H819_IDR_195_247",0.544267966844072
"Q9H819_IDR_22_63",0.455732033155928
"Q9H8L6_IDR_250_287",0.182648406834198
"Q9H8L6_IDR_296_393",0.301575616340609
"Q9H8L6_IDR_651_695",0.178531390218945
"Q9H8L6_IDR_760_809",0.163180626138521
"Q9H8M2_IDR_245_310",0.317711914755254
"Q9H8M2_IDR_38_137",0.368294774755863
