"","GO0005525_GTP_binding"
"Q9BYT9_IDR_1_152",1
"Q9BYU1_IDR_259_374",0.496017300059148
"Q9BYU1_IDR_62_127",0.503982699940852
"Q9BYU5_IDR_1_128",1
"Q9BYV1_IDR_1_45",1
"Q9BYV6_IDR_329_441",0.486081728814952
"Q9BYV6_IDR_447_532",0.513918271185048
"Q9BYV7_IDR_1_41",1
"Q9BYV8_IDR_318_373",0.561012774657662
"Q9BYV8_IDR_82_137",0.438987225342338
"Q9BYV9_IDR_134_611",0.536558836273439
"Q9BYV9_IDR_737_822",0.463441163726561
"Q9BYZ6_IDR_302_367",1
"Q9BZ11_IDR_726_813",1
"Q9BZ19_IDR_1_88",1
"Q9BZ23_IDR_1_206",1
"Q9BZ29_IDR_1189_1288",0.334785366346323
"Q9BZ29_IDR_1_36",0.34190452699071
"Q9BZ29_IDR_287_320",0.323310106662967
"Q9BZ67_IDR_376_408",1
"Q9BZ71_IDR_281_384",0.307799330395453
"Q9BZ71_IDR_490_534",0.243680748982056
"Q9BZ71_IDR_64_123",0.214004095112345
"Q9BZ71_IDR_909_974",0.234515825510146
"Q9BZ72_IDR_1282_1349",0.207623349078216
"Q9BZ72_IDR_256_365",0.161949026175658
"Q9BZ72_IDR_368_419",0.160437838188443
"Q9BZ72_IDR_579_709",0.304154542483397
"Q9BZ72_IDR_840_898",0.165835244074286
"Q9BZ76_IDR_1199_1235",1
"Q9BZ81_IDR_1_36",0.50002194334872
"Q9BZ81_IDR_243_275",0.49997805665128
"Q9BZ95_IDR_1_262",0.479651854105216
"Q9BZ95_IDR_396_700",0.520348145894784
"Q9BZA7_IDR_837_1256",1
"Q9BZA8_IDR_869_1250",1
"Q9BZC1_IDR_1_50",0.493201930355133
"Q9BZC1_IDR_282_354",0.506798069644867
"Q9BZC7_IDR_1324_1424",0.330819204658639
"Q9BZC7_IDR_2367_2417",0.342434716345673
"Q9BZC7_IDR_350_398",0.326746078995688
"Q9BZD2_IDR_1_44",1
"Q9BZF1_IDR_1_124",0.331056527598706
"Q9BZF1_IDR_273_402",0.309775147042679
"Q9BZF1_IDR_771_877",0.359168325358615
"Q9BZF2_IDR_144_466",1
"Q9BZF3_IDR_1_66",0.247186866002132
"Q9BZF3_IDR_184_278",0.232218923115601
"Q9BZF3_IDR_281_381",0.261757443001495
"Q9BZF3_IDR_395_553",0.258836767880771
"Q9BZF9_IDR_257_631",0.483449215838854
"Q9BZF9_IDR_656_706",0.516550784161146
"Q9BZG1_IDR_227_259",1
"Q9BZG8_IDR_1_34",0.506602586888018
"Q9BZG8_IDR_398_443",0.493397413111982
"Q9BZI1_IDR_173_459",1
"Q9BZI7_IDR_1_48",0.519715465841343
"Q9BZI7_IDR_209_483",0.480284534158657
"Q9BZJ0_IDR_152_183",0.48936965569183
"Q9BZJ0_IDR_83_118",0.51063034430817
"Q9BZJ3_IDR_1_34",1
"Q9BZJ4_IDR_1_34",1
"Q9BZR6_IDR_289_455",1
"Q9BZR8_IDR_33_157",1
"Q9BZR9_IDR_393_434",1
"Q9BZS1_IDR_1_188",0.504302644138907
"Q9BZS1_IDR_244_309",0.495697355861093
"Q9BZV1_IDR_1_114",1
"Q9BZV2_IDR_202_254",0.495452264623772
"Q9BZV2_IDR_466_496",0.504547735376228
"Q9BZV3_IDR_169_236",0.333521771344743
"Q9BZV3_IDR_35_74",0.340653991877117
"Q9BZV3_IDR_393_835",0.32582423677814
"Q9BZW2_IDR_163_233",1
"Q9BZW7_IDR_1_36",0.310990843246745
"Q9BZW7_IDR_60_90",0.291914841174272
"Q9BZW7_IDR_625_698",0.397094315578983
"Q9BZZ5_IDR_446_524",1
"Q9C000_IDR_77_205",1
"Q9C004_IDR_1_155",1
"Q9C005_IDR_1_47",1
"Q9C009_IDR_1_119",0.501757068906496
"Q9C0A1_IDR_1_106",0.125449558397802
"Q9C0A1_IDR_1645_2065",0.123644714081213
"Q9C0A1_IDR_2122_2338",0.118930897283474
"Q9C0A1_IDR_2395_2439",0.127519285599264
"Q9C0A1_IDR_2517_2572",0.130347837870085
"Q9C0A1_IDR_295_822",0.11830806062751
"Q9C0A1_IDR_824_869",0.127575558997382
"Q9C0A1_IDR_878_1639",0.128224087143271
"Q9C0A6_IDR_119_205",0.344838014293477
"Q9C0A6_IDR_15_45",0.310912291451858
"Q9C0A6_IDR_406_1442",0.344249694254666
"Q9C0B0_IDR_150_208",0.322964137705248
"Q9C0B0_IDR_222_293",0.337457414867645
"Q9C0B0_IDR_295_654",0.339578447427106
"Q9C0B1_IDR_162_194",1
"Q9C0B2_IDR_1128_1172",0.285780143945016
"Q9C0B2_IDR_1_79",0.238881399721176
"Q9C0B2_IDR_359_488",0.226722225633141
"Q9C0B2_IDR_662_730",0.248616230700667
"Q9C0B5_IDR_286_699",1
"Q9C0D4_IDR_217_320",0.263908424929577
"Q9C0D4_IDR_368_670",0.241207205425384
"Q9C0D4_IDR_676_912",0.248050265200667
"Q9C0D5_IDR_1_358",0.418708356339958
"Q9C0D5_IDR_1422_1861",0.285873782998622
"Q9C0D5_IDR_434_488",0.295417860661421
"Q9C0D6_IDR_1_94",0.235523244537372
"Q9C0D6_IDR_470_1143",0.764476755462628
"Q9C0D7_IDR_204_236",0.302802690492688
"Q9C0D7_IDR_404_774",0.403942046772026
"Q9C0D7_IDR_51_160",0.293255262735286
"Q9C0E4_IDR_1_38",0.312927519751812
"Q9C0E4_IDR_339_444",0.32809469002074
"Q9C0E4_IDR_740_932",0.358977790227448
"Q9C0E8_IDR_142_248",0.506758940049047
"Q9C0E8_IDR_308_428",0.493241059950953
"Q9C0F0_IDR_1_35",0.337197958670354
"Q9C0F0_IDR_320_2208",0.329308103676582
"Q9C0F0_IDR_74_318",0.333493937653064
"Q9C0F1_IDR_124_237",0.496625201142023
"Q9C0K1_IDR_224_298",1
"Q9C0K7_IDR_13_46",0.473983827674495
"Q9C0K7_IDR_298_335",0.526016172325505
"Q9GZM5_IDR_305_350",0.496408754320226
"Q9GZM5_IDR_40_106",0.503591245679774
"Q9GZM8_IDR_74_345",1
"Q9GZN0_IDR_225_285",1
"Q9GZN2_IDR_84_237",1
"Q9GZN4_IDR_1_46",1
"Q9GZN6_IDR_1_99",0.503759324949688
"Q9GZN6_IDR_689_736",0.496240675050312
"Q9GZP1_IDR_144_188",1
"Q9GZP8_IDR_1_106",1
"Q9GZQ4_IDR_350_415",1
"Q9GZQ6_IDR_351_430",1
"Q9GZR1_IDR_1_35",0.24504806954123
"Q9GZR1_IDR_37_438",0.260589243909876
"Q9GZR1_IDR_599_644",0.245440632632444
"Q9GZR1_IDR_779_966",0.248922053916449
"Q9GZR2_IDR_1_69",0.492642193503336
"Q9GZV5_IDR_153_357",0.379626608228035
"Q9GZV5_IDR_57_121",0.620373391771965
"Q9GZV8_IDR_109_191",1
"Q9GZV9_IDR_140_251",1
"Q9GZW8_IDR_1_66",1
"Q9GZX3_IDR_1_37",1
"Q9GZX5_IDR_58_205",1
"Q9GZX6_IDR_1_32",1
"Q9GZY0_IDR_1_119",1
"Q9GZY4_IDR_1_36",1
"Q9GZY6_IDR_1_114",0.500858532553913
"Q9GZY6_IDR_145_243",0.499141467446087
"Q9GZY8_IDR_1_84",0.47417944761162
"Q9GZY8_IDR_87_301",0.52582055238838
"Q9GZZ0_IDR_1_275",0.493113475853122
"Q9GZZ0_IDR_279_328",0.506886524146878
"Q9GZZ7_IDR_258_299",1
"Q9H000_IDR_1_44",0.51780049194203
"Q9H000_IDR_46_169",0.48219950805797
"Q9H079_IDR_1_138",1
"Q9H089_IDR_1_31",0.246235651628165
"Q9H089_IDR_247_358",0.252436029433804
"Q9H089_IDR_565_596",0.248430831755222
"Q9H089_IDR_599_658",0.252897487182809
"Q9H091_IDR_112_198",0.48964943884891
"Q9H091_IDR_701_742",0.51035056115109
"Q9H093_IDR_1_49",0.35744698076621
"Q9H093_IDR_308_559",0.64255301923379
"Q9H094_IDR_16_570",1
"Q9H095_IDR_1_44",0.451678710310932
"Q9H095_IDR_84_144",0.548321289689068
"Q9H098_IDR_59_131",1
"Q9H0A0_IDR_991_1025",1
"Q9H0A6_IDR_32_85",1
"Q9H0A9_IDR_1_191",1
"Q9H0B3_IDR_1_1096",1
"Q9H0B6_IDR_499_535",0.486089460946633
"Q9H0B6_IDR_590_622",0.513910539053366
"Q9H0B8_IDR_238_280",1
"Q9H0C3_IDR_419_466",0.499770595966442
"Q9H0C3_IDR_471_514",0.500229404033559
"Q9H0C5_IDR_1_44",1
"Q9H0C8_IDR_1_99",1
"Q9H0D2_IDR_1213_1285",0.254116770177543
"Q9H0D2_IDR_1_216",0.248040269587994
"Q9H0D2_IDR_1300_1346",0.248138775751659
"Q9H0D2_IDR_221_975",0.249704184482803
"Q9H0D6_IDR_414_507",0.490890353322804
"Q9H0D6_IDR_859_950",0.509109646677196
"Q9H0F6_IDR_305_350",0.505194869307672
"Q9H0G5_IDR_1_558",1
"Q9H0H0_IDR_952_985",1
"Q9H0H5_IDR_129_282",0.531059703725218
"Q9H0H5_IDR_548_623",0.468940296274782
"Q9H0I2_IDR_1_275",1
"Q9H0I3_IDR_1_46",0.465650703305714
"Q9H0I3_IDR_52_100",0.534349296694286
"Q9H0J4_IDR_1_59",0.331533012779752
"Q9H0J4_IDR_1608_1663",0.372849203236237
"Q9H0J4_IDR_61_1217",0.295617783984011
"Q9H0J9_IDR_232_270",1
"Q9H0K1_IDR_341_896",1
"Q9H0K4_IDR_1_181",0.351018597969245
"Q9H0K4_IDR_365_420",0.32094222302728
"Q9H0K4_IDR_561_594",0.328039179003475
"Q9H0K6_IDR_49_125",1
"Q9H0L4_IDR_193_572",1
"Q9H0M0_IDR_148_368",0.502331440879836
"Q9H0M0_IDR_415_454",0.497668559120164
"Q9H0M4_IDR_1_248",0.505111753565655
"Q9H0M4_IDR_431_637",0.494888246434345
"Q9H0M5_IDR_69_163",1
"Q9H0N5_IDR_1_32",1
"Q9H0Q3_IDR_59_95",1
"Q9H0R3_IDR_1_42",1
"Q9H0S4_IDR_415_455",1
"Q9H0U3_IDR_1_34",1
"Q9H0U9_IDR_1_223",1
"Q9H0X9_IDR_728_866",0.309790311519268
"Q9H116_IDR_131_316",0.496616939808367
"Q9H116_IDR_611_681",0.503383060191633
"Q9H147_IDR_134_183",0.498660196807259
"Q9H147_IDR_1_60",0.501339803192741
"Q9H156_IDR_266_320",0.513996879414614
"Q9H156_IDR_647_743",0.486003120585386
"Q9H159_IDR_1_39",1
"Q9H160_IDR_125_206",1
"Q9H161_IDR_1_232",0.500508596701778
"Q9H1B7_IDR_511_708",0.492226796869036
"Q9H1C0_IDR_312_372",1
"Q9H1C3_IDR_1_46",1
"Q9H1C4_IDR_1_54",0.505027472386735
"Q9H1C4_IDR_521_597",0.494972527613265
"Q9H1C7_IDR_1_40",1
"Q9H1D0_IDR_1_42",0.471735205985893
"Q9H1D0_IDR_692_760",0.528264794014107
"Q9H1E3_IDR_1_243",1
"Q9H1E5_IDR_219_349",1
"Q9H1F0_IDR_1_35",1
"Q9H1H1_IDR_65_148",1
"Q9H1H9_IDR_1374_1789",0.493653659574251
"Q9H1H9_IDR_547_577",0.506346340425749
"Q9H1I8_IDR_408_465",0.525787066708243
"Q9H1I8_IDR_509_757",0.474212933291757
"Q9H1J1_IDR_1_65",0.515400706322073
"Q9H1J1_IDR_225_476",0.484599293677927
"Q9H1K0_IDR_206_246",0.387718871062096
"Q9H1K0_IDR_379_468",0.311260863593529
"Q9H211_IDR_1_170",0.517420249725264
"Q9H211_IDR_369_432",0.482579750274736
"Q9H221_IDR_1_35",1
"Q9H222_IDR_1_33",1
"Q9H228_IDR_327_398",1
"Q9H246_IDR_1_91",1
"Q9H251_IDR_3320_3354",1
"Q9H252_IDR_140_203",0.490698635551063
"Q9H252_IDR_717_960",0.509301364448937
"Q9H254_IDR_2119_2153",0.331398000901503
"Q9H254_IDR_2174_2437",0.334485763859236
"Q9H254_IDR_2529_2564",0.334116235239261
"Q9H257_IDR_166_283",0.521439995987548
"Q9H257_IDR_341_536",0.478560004012452
"Q9H293_IDR_1_81",1
"Q9H2A3_IDR_1_121",0.50309026516652
"Q9H2A3_IDR_175_272",0.49690973483348
"Q9H2A7_IDR_103_238",0.50003239466322
"Q9H2A7_IDR_1_33",0.499967605336779
"Q9H2A9_IDR_1_144",1
"Q9H2J7_IDR_658_707",0.511617627453294
"Q9H2K0_IDR_245_278",0.487087792810226
"Q9H2K0_IDR_27_77",0.512912207189774
"Q9H2K2_IDR_805_873",1
"Q9H2L5_IDR_75_170",1
"Q9H2K8_IDR_301_507",0.481462749920663
"Q9H2K8_IDR_558_595",0.518537250079337
"Q9H2P0_IDR_132_163",0.24959657117386
"Q9H2P0_IDR_194_449",0.243096274557887
"Q9H2P0_IDR_690_745",0.25568383806036
"Q9H2P0_IDR_841_1102",0.251623316207893
"Q9H2S1_IDR_1_67",0.318755610084829
"Q9H2S1_IDR_535_579",0.374144478913284
"Q9H2S1_IDR_69_118",0.307099911001888
"Q9H2S6_IDR_196_246",1
"Q9H2S9_IDR_1_513",1
"Q9H2U1_IDR_1_179",1
"Q9H2U2_IDR_1_31",1
"Q9H2U9_IDR_693_754",1
"Q9H2V7_IDR_1_52",1
"Q9H307_IDR_279_717",0.488503074402273
"Q9H320_IDR_1_206",1
"Q9H321_IDR_1_246",1
"Q9H322_IDR_1_139",1
"Q9H329_IDR_1_62",0.480107646911774
"Q9H329_IDR_369_900",0.519892353088226
"Q9H330_IDR_1_45",0.328979162035505
"Q9H330_IDR_236_354",0.338010081458368
"Q9H330_IDR_846_879",0.333010756506127
"Q9H334_IDR_1_297",0.338254406569271
"Q9H334_IDR_357_442",0.337480812194312
"Q9H334_IDR_543_677",0.324264781236418
"Q9H336_IDR_245_287",1
"Q9H347_IDR_174_608",0.484654078164876
"Q9H347_IDR_94_172",0.515345921835124
"Q9H361_IDR_433_538",1
"Q9H3C7_IDR_362_621",1
"Q9H3D4_IDR_119_161",0.325068829346365
"Q9H3D4_IDR_351_399",0.346950241708483
"Q9H3D4_IDR_428_542",0.327980928945152
"Q9H3R1_IDR_1_75",1
"Q9H3R2_IDR_1_176",1
"Q9H3R5_IDR_1_50",1
"Q9H3S1_IDR_1_35",0.334461417401438
"Q9H3S1_IDR_645_678",0.323719791465033
"Q9H3S1_IDR_709_761",0.34181879113353
"Q9H3S3_IDR_1_87",1
"Q9H3S7_IDR_1464_1587",0.199150247240273
"Q9H3S7_IDR_1589_1620",0.197471285281101
"Q9H3S7_IDR_705_784",0.196373324963077
"Q9H3S7_IDR_851_926",0.211797045221391
"Q9H3S7_IDR_928_1158",0.195208097294158
"Q9H3T2_IDR_541_930",1
"Q9H3T3_IDR_629_888",1
"Q9H3Y8_IDR_1_58",0.485600934819448
"Q9H3Y8_IDR_61_114",0.514399065180552
"Q9H3Z4_IDR_133_198",1
"Q9H400_IDR_1_295",1
"Q9H410_IDR_1_109",1
"Q9H422_IDR_53_85",0.244127344398066
"Q9H4B6_IDR_1_196",1
"Q9H4B8_IDR_1_73",1
"Q9H4D0_IDR_793_875",0.50149566943447
"Q9H4D0_IDR_888_945",0.49850433056553
"Q9H4D5_IDR_1_109",1
"Q9H4E7_IDR_472_631",1
"Q9H4F1_IDR_1_49",1
"Q9H4F8_IDR_284_314",1
"Q9H4G0_IDR_1_92",0.395148570010595
"Q9H4G0_IDR_391_881",0.604851429989405
"Q9H4G1_IDR_1_39",1
"Q9H4H8_IDR_299_507",1
"Q9H4I0_IDR_373_479",0.499465581991364
"Q9H4I0_IDR_98_298",0.500534418008636
"Q9H4I2_IDR_1_139",0.170994017229709
"Q9H4I2_IDR_154_350",0.161271475050972
"Q9H4I2_IDR_354_541",0.160924590086689
"Q9H4I2_IDR_543_622",0.181003217275387
"Q9H4I2_IDR_664_771",0.160824022089239
"Q9H4I2_IDR_888_956",0.164982678268005
"Q9H4Z2_IDR_171_244",0.247587474646221
"Q9H4Z2_IDR_248_459",0.248280841090137
"Q9H4Z2_IDR_681_924",0.245358655818075
"Q9H4Z3_IDR_1_33",0.321860458611745
"Q9H4Z3_IDR_669_704",0.358745447333574
"Q9H4Z3_IDR_82_158",0.31939409405468
"Q9H501_IDR_538_602",0.258395754302694
"Q9H501_IDR_610_748",0.240750198730163
"Q9H501_IDR_75_343",0.251810963707603
"Q9H501_IDR_792_825",0.24904308325954
"Q9H511_IDR_1_48",1
"Q9H582_IDR_1095_1198",0.510957617636881
"Q9H582_IDR_1_1037",0.489042382363119
"Q9H583_IDR_1169_1199",1
"Q9H598_IDR_1_112",1
"Q9H5H4_IDR_1_262",1
"Q9H5I5_IDR_148_198",0.120292936630189
"Q9H5I5_IDR_360_416",0.141661300015971
"Q9H5I5_IDR_421_490",0.122021400426198
"Q9H5I5_IDR_608_675",0.121324317448177
"Q9H5V8_IDR_769_807",1
"Q9H5Y7_IDR_567_605",0.497754524751543
"Q9H607_IDR_1_150",1
"Q9H5Y7_IDR_662_755",0.502245475248457
"Q9H5Z6_IDR_250_455",1
"Q9H609_IDR_1_32",1
"Q9H611_IDR_126_204",1
"Q9H633_IDR_113_154",1
"Q9H665_IDR_1_31",0.341578355806026
"Q9H665_IDR_40_88",0.323086899138659
"Q9H665_IDR_94_240",0.335334745055316
"Q9H693_IDR_1_64",0.518620702449945
"Q9H693_IDR_84_158",0.481379297550055
"Q9H694_IDR_416_757",0.308251923741501
"Q9H694_IDR_777_848",0.341385250996084
"Q9H694_IDR_941_973",0.350362825262415
"Q9H6A0_IDR_1_43",1
"Q9H6A9_IDR_1828_2034",0.454301915050162
"Q9H6A9_IDR_94_643",0.545698084949838
"Q9H6B1_IDR_52_82",0.205509486134238
"Q9H6F2_IDR_255_299",1
"Q9H6F5_IDR_1_360",1
"Q9H6H4_IDR_145_257",1
"Q9H6I2_IDR_1_367",1
"Q9H6J7_IDR_258_331",1
"Q9H6K1_IDR_186_282",1
"Q9H6K5_IDR_1_1324",1
"Q9H6L5_IDR_1_66",0.486400362021836
"Q9H6L5_IDR_256_497",0.513599637978164
"Q9H6P5_IDR_1_38",1
"Q9H6Q3_IDR_1_32",1
"Q9H6R0_IDR_1_64",1
"Q9H6R3_IDR_1_57",1
"Q9H6R4_IDR_1_65",1
"Q9H6R7_IDR_241_279",0.324551077614057
"Q9H6R7_IDR_435_552",0.348199860144465
"Q9H6R7_IDR_678_721",0.327249062241478
"Q9H6S0_IDR_1182_1284",0.540944370905877
"Q9H6S0_IDR_1_38",0.459055629094123
"Q9H6S1_IDR_1_392",1
"Q9H6S3_IDR_1_48",0.237746802828357
"Q9H6S3_IDR_175_249",0.256332989661127
"Q9H6S3_IDR_437_490",0.266141474372465
"Q9H6S3_IDR_578_620",0.239778733138051
"Q9H6T3_IDR_251_281",0.330325114559244
"Q9H6T3_IDR_34_87",0.337672425141069
"Q9H6T3_IDR_401_539",0.332002460299687
"Q9H6U6_IDR_781_814",0.50310840621079
"Q9H6U6_IDR_842_928",0.49689159378921
"Q9H6U8_IDR_1_50",1
"Q9H707_IDR_125_159",0.338026021142953
"Q9H707_IDR_173_211",0.333365694019495
"Q9H707_IDR_59_103",0.328608284837552
"Q68CR7_IDR_334_376",0.50575955376684
"Q68CR7_IDR_407_880",0.49424044623316
"Q68CZ1_IDR_1_219",0.473586615833157
"Q68CZ1_IDR_929_1145",0.526413384166843
"Q68CZ2_IDR_338_600",0.477957796699275
"Q68CZ2_IDR_606_1158",0.522042203300725
"Q68CZ6_IDR_224_305",0.484727248530046
"Q68CZ6_IDR_418_449",0.515272751469955
"Q68D10_IDR_1_610",0.59614785906134
"Q68D10_IDR_644_685",0.40385214093866
"Q68D42_IDR_115_153",1
"Q68D51_IDR_1_481",1
"Q68D85_IDR_394_454",1
"Q68D86_IDR_1_334",1
"Q68DA7_IDR_105_969",0.324369369533992
"Q68DA7_IDR_1384_1419",0.34188635425704
"Q68DA7_IDR_35_85",0.333744276208968
"Q68DC2_IDR_478_779",1
"Q68DE3_IDR_1_37",0.335290418136765
"Q68DE3_IDR_152_2172",0.322776738665927
"Q68EN5_IDR_1_123",1
"Q68G74_IDR_1_67",0.512626417177346
"Q68G74_IDR_278_356",0.487373582822654
"Q68G75_IDR_1_181",1
"Q68J44_IDR_1_32",1
"Q69YG0_IDR_1_59",1
"Q69YI7_IDR_85_257",1
"Q69YN4_IDR_133_300",0.328467608161819
"Q69YN4_IDR_579_616",0.325248251588148
"Q69YU5_IDR_37_71",1
"Q69YZ2_IDR_1_41",0.24987202399676
"Q69YZ2_IDR_250_282",0.243508672850226
"Q695T7_IDR_1_31",1
"Q69YH5_IDR_1_1023",1
"Q69YN2_IDR_268_324",1
"Q69YN4_IDR_1575_1812",0.346284140250033
"Q69YU3_IDR_164_496",1
"Q69YW2_IDR_1_31",1
"Q69YZ2_IDR_144_241",0.250219439899722
"Q69YZ2_IDR_79_112",0.256399863253293
"Q6AWC2_IDR_1019_1071",0.208607994997865
"Q6AWC2_IDR_828_997",0.191295518813614
"Q6AZW8_IDR_1_54",1
"Q6AZY7_IDR_240_606",1
"Q6B0I6_IDR_346_523",1
"Q6BDS2_IDR_1137_1184",0.184599183685911
"Q6BDS2_IDR_268_306",0.204050989851786
"Q6BDS2_IDR_413_450",0.197880858628071
"Q6BDS2_IDR_743_809",0.196166797410455
"Q6BDS2_IDR_889_1129",0.217302170423778
"Q6BEB4_IDR_1_274",0.496873224096403
"Q6BEB4_IDR_367_398",0.503126775903597
"Q6DCA0_IDR_1_100",1
"Q6DD87_IDR_1_121",1
"Q6DHV5_IDR_1_133",1
"Q6DHY5_IDR_354_447",1
"Q6DJT9_IDR_219_500",1
"Q6DKI7_IDR_197_235",1
"Q6DN12_IDR_1_186",1
"Q6DN14_IDR_1_252",1
"Q6EMK4_IDR_352_408",1
"Q6F5E8_IDR_900_1435",1
"Q6FHJ7_IDR_293_346",1
"Q6FI81_IDR_167_270",1
"Q6FIF0_IDR_36_147",1
"Q6GMV2_IDR_385_418",1
"Q6GPH4_IDR_172_260",1
"Q6GPH6_IDR_131_161",0.345970405678901
"Q6GPH6_IDR_1_31",0.331122434682306
"Q6GPH6_IDR_33_87",0.322907159638793
"Q6GQQ9_IDR_49_98",0.326736620930537
"Q6GQQ9_IDR_437_587",0.350745525431133
"Q6GQQ9_IDR_636_794",0.322517853638329
"Q6GTS8_IDR_1_38",1
"Q6GYQ0_IDR_1620_1681",0.139431422882074
"Q6GYQ0_IDR_1715_1757",0.143174631083403
"Q6GYQ0_IDR_321_387",0.14403365749321
"Q6GYQ0_IDR_450_512",0.145036213248207
"Q6GYQ0_IDR_688_1036",0.428324075293105
"Q6H3X3_IDR_208_253",1
"Q6H8Q1_IDR_265_299",0.503667363392603
"Q6H8Q1_IDR_309_506",0.496332636607397
"Q6H9L7_IDR_1_377",1
"Q6HA08_IDR_1_53",0.511827866377049
"Q6HA08_IDR_284_431",0.488172133622951
"Q6IE81_IDR_538_842",1
"Q6IEE7_IDR_1_37",0.337150178666356
"Q6IEE7_IDR_817_872",0.321008411802338
"Q6IEE7_IDR_940_1043",0.341841409531306
"Q6IEG0_IDR_214_244",0.497702494075337
"Q6IEG0_IDR_254_339",0.502297505924663
"Q6IMN6_IDR_318_831",0.318755473784507
"Q6IMN6_IDR_65_115",0.327850920145303
"Q6IMN6_IDR_911_977",0.35339360607019
"Q6IN84_IDR_1_46",0.504634617861642
"Q6IN84_IDR_309_353",0.495365382138358
"Q6IN85_IDR_650_833",1
"Q6IPM2_IDR_1_695",1
"Q6IPR3_IDR_199_249",1
"Q6IPT2_IDR_32_89",1
"Q6IPW1_IDR_1_90",1
"Q6IPX1_IDR_352_449",1
"Q6IQ19_IDR_38_255",1
"Q6IQ20_IDR_1_61",1
"Q6IQ21_IDR_219_274",0.34344683728803
"Q6IQ21_IDR_276_325",0.329718002690874
"Q6IQ21_IDR_327_385",0.326835160021096
"Q6IQ23_IDR_103_157",0.305169504052676
"Q6IQ23_IDR_285_1121",0.694830495947324
"Q6IQ55_IDR_557_1244",0.547726977801306
"Q6IS24_IDR_1_99",1
"Q6ISB3_IDR_192_239",0.339316353939227
"Q6ISB3_IDR_421_467",0.327782878575285
"Q6ISB3_IDR_80_110",0.332900767485488
"Q6ISU1_IDR_176_231",1
"Q6IV72_IDR_62_182",1
"Q6IWH7_IDR_45_104",0.48597247961151
"Q6IWH7_IDR_901_933",0.51402752038849
"Q6J272_IDR_46_86",0.51918722332509
"Q6J272_IDR_91_200",0.48081277667491
"Q6J4K2_IDR_1_35",1
"Q6J9G0_IDR_1_100",1
"Q6JBY9_IDR_1_416",1
"Q6JVE6_IDR_1_31",1
"Q6K0P9_IDR_401_492",0.485561651618321
"Q6K0P9_IDR_91_208",0.514438348381679
"Q6KB66_IDR_1_40",0.502245634950414
"Q6KB66_IDR_408_452",0.497754365049586
"Q6KC79_IDR_108_1189",0.238933757554692
"Q6KC79_IDR_1_49",0.251820624819423
"Q6KC79_IDR_2474_2521",0.265600252300424
"Q6KC79_IDR_2630_2705",0.243645365325462
"Q6KF10_IDR_20_90",0.50666089668952
"Q6KF10_IDR_293_351",0.493339103310481
"Q6L8G9_IDR_1_118",1
"Q6L8H2_IDR_1_238",1
"Q6MZT1_IDR_1_46",0.512856158492894
"Q6MZT1_IDR_154_206",0.487143841507107
"Q6MZW2_IDR_15_61",1
"Q6N021_IDR_1_1105",0.234172091490292
"Q6N021_IDR_1459_1560",0.244595919734973
"Q6N021_IDR_1806_1842",0.26908982504631
"Q6N021_IDR_1931_1968",0.252142163728426
"Q6N022_IDR_1_281",0.492434532310744
"Q6N022_IDR_293_331",0.507565467689256
"Q6N043_IDR_1_405",0.480711044451727
"Q6N043_IDR_468_979",0.519288955548273
"Q6N069_IDR_575_639",1
"Q6N075_IDR_1_33",1
"Q6NS38_IDR_1_54",1
"Q6NSI3_IDR_1_398",1
"Q6NSI4_IDR_1_40",0.485964237081704
"Q6NSI4_IDR_566_675",0.514035762918296
"Q6NSI8_IDR_526_621",0.498188450607655
"Q6NSI8_IDR_63_143",0.501811549392345
"Q6NSJ0_IDR_1_70",1
"Q6NSJ2_IDR_1_180",0.486690799957026
"Q6NSJ2_IDR_186_506",0.513309200042974
"Q6NSJ5_IDR_172_226",1
"Q6NSW7_IDR_147_186",0.490718276475617
"Q6NSW7_IDR_1_98",0.509281723524383
"Q6NSZ9_IDR_126_333",1
"Q6NT46_IDR_1_116",1
"Q6NT52_IDR_120_163",1
"Q6NT76_IDR_52_155",0.339999927253281
"Q6NUK4_IDR_146_255",1
"Q6NUM6_IDR_201_305",1
"Q6NUM9_IDR_1_58",1
"Q6NUN7_IDR_1_778",1
"Q6NUN9_IDR_150_365",0.495487449456028
"Q6NUN9_IDR_464_507",0.504512550543972
"Q6NUP7_IDR_681_873",1
"Q6NUQ1_IDR_1_50",1
"Q6NUQ4_IDR_16_107",1
"Q6NUS6_IDR_18_79",1
"Q6NUT2_IDR_1_79",1
"Q6NV75_IDR_197_264",0.384806891355443
"Q6NW40_IDR_1_45",0.5004500986481
"Q6NV75_IDR_319_609",0.615193108644557
"Q6NVV3_IDR_369_410",1
"Q6NW29_IDR_114_164",1
"Q6NW34_IDR_262_353",0.32548922766618
"Q6NW34_IDR_386_419",0.328689027504276
"Q6NW34_IDR_431_536",0.345821744829543
"Q6NW40_IDR_118_155",0.4995499013519
"Q6NWY9_IDR_178_269",0.319107914466558
"Q6NWY9_IDR_1_94",0.320676738405879
"Q6NWY9_IDR_688_871",0.360215347127563
"Q6NX45_IDR_1_234",1
"Q9H714_IDR_1_216",0.500062538521089
"Q9H714_IDR_223_335",0.499937461478911
"Q9H720_IDR_369_423",1
"Q9H756_IDR_228_264",0.512188576115462
"Q9H756_IDR_304_341",0.487811423884538
"Q9H772_IDR_1_42",1
