"","GO0140640_catalytic_activity._acting_on_a_nucleic_acid"
"Q96JB1_IDR_932_962",0.475264412034439
"Q96JB2_IDR_498_544",0.502932827953263
"Q96JB2_IDR_61_100",0.497067172046737
"Q96JB3_IDR_143_429",1
"Q96JK4_IDR_608_671",1
"Q96JK9_IDR_1_1090",1
"Q96JL9_IDR_42_311",1
"Q96JM2_IDR_1135_1264",0.255333820458609
"Q96JM2_IDR_165_1113",0.245361463746909
"Q96JM2_IDR_2138_2186",0.250967147295781
"Q96JM2_IDR_28_163",0.248337568498702
"Q96JM3_IDR_1_63",0.4639160922167
"Q96JM3_IDR_82_691",0.5360839077833
"Q96JM4_IDR_1_200",0.145986180719117
"Q96JM4_IDR_1223_1332",0.14316392978432
"Q96JM4_IDR_1353_1391",0.134336588225614
"Q96JM4_IDR_318_732",0.14131263535029
"Q96JQ2_IDR_294_1002",0.526224379205017
"Q96JQ5_IDR_1_48",1
"Q96JS3_IDR_145_386",1
"Q96JW4_IDR_1_168",1
"Q96JY0_IDR_328_434",0.48985373518139
"Q96JY0_IDR_64_106",0.510146264818609
"Q96JY6_IDR_86_281",1
"Q96JZ2_IDR_143_334",1
"Q96K17_IDR_122_158",0.502742385375327
"Q96K17_IDR_1_34",0.497257614624673
"Q96K21_IDR_131_415",0.531399242970501
"Q96K21_IDR_1_89",0.468600757029499
"Q96K30_IDR_1_269",1
"Q96K31_IDR_182_254",1
"Q96K37_IDR_338_410",1
"Q96K49_IDR_466_511",0.52425699426341
"Q96K49_IDR_523_555",0.47574300573659
"Q96K62_IDR_127_398",1
"Q96K75_IDR_54_203",1
"Q96K76_IDR_1_38",0.316330969252195
"Q96KM6_IDR_1_723",0.506613890045662
"Q96KM6_IDR_813_892",0.493386109954338
"Q96KN1_IDR_275_310",0.470566000914807
"Q96KN1_IDR_43_75",0.529433999085193
"Q96KN3_IDR_166_217",0.245295511605834
"Q96KN3_IDR_1_70",0.237876136024895
"Q96KN3_IDR_226_334",0.244672056232738
"Q96KN3_IDR_340_472",0.272156296136533
"Q96KN4_IDR_45_79",1
"Q96KN7_IDR_1_267",0.259883755060214
"Q96KN7_IDR_451_528",0.248850083039624
"Q96KN7_IDR_584_616",0.245443569230196
"Q96KN7_IDR_937_1114",0.245822592669967
"Q96KN8_IDR_1_126",1
"Q96KN9_IDR_227_370",1
"Q96KP1_IDR_398_439",1
"Q96KP6_IDR_1_200",0.535179680069841
"Q96KP6_IDR_227_325",0.464820319930159
"Q96KQ4_IDR_230_267",0.337896825376561
"Q96KQ4_IDR_86_123",0.346136895753417
"Q96L73_IDR_1_315",0.218760462187553
"Q96L73_IDR_2207_2636",0.215979186197087
"Q96L73_IDR_2653_2696",0.241571410817595
"Q96L73_IDR_435_1542",0.323688940797764
"Q96L92_IDR_1_38",1
"Q96L93_IDR_1021_1178",0.514614472893921
"Q96L93_IDR_593_628",0.485385527106079
"Q96LA6_IDR_333_363",1
"Q96LA8_IDR_1_41",1
"Q96LB3_IDR_1_98",1
"Q96LC7_IDR_573_661",1
"Q96LC9_IDR_101_137",0.501360432818554
"Q96LC9_IDR_1_97",0.498639567181446
"Q96LD4_IDR_83_114",1
"Q96LI6_IDR_1_73",0.526474410344641
"Q96LI6_IDR_194_327",0.473525589655359
"Q96LI9_IDR_1_36",0.498235363162922
"Q96LI9_IDR_260_332",0.501764636837078
"Q96LJ8_IDR_1_195",1
"Q96LK8_IDR_1_309",1
"Q96LW4_IDR_476_546",1
"Q96LW9_IDR_122_238",1
"Q96LX7_IDR_1_142",0.245748865482971
"Q96LX7_IDR_144_190",0.259089521597141
"Q96LX7_IDR_192_378",0.243602194488282
"Q96LX7_IDR_572_622",0.251559418431606
"Q96LX8_IDR_56_164",1
"Q96LY2_IDR_1_268",0.509438970464793
"Q96LY2_IDR_302_350",0.490561029535208
"Q96LZ2_IDR_1_106",1
"Q96LZ7_IDR_111_173",1
"Q96M02_IDR_1_129",0.300016874696981
"Q96M02_IDR_299_402",0.330287870282734
"Q96M02_IDR_411_651",0.369695255020285
"Q96M11_IDR_1_191",1
"Q96M20_IDR_354_393",1
"Q96M27_IDR_1_210",1
"Q96M29_IDR_1_35",1
"Q96M34_IDR_1_486",1
"Q96M43_IDR_1_638",1
"Q96MC2_IDR_1_94",0.492451334951437
"Q96MC2_IDR_559_616",0.507548665048563
"Q96MC4_IDR_14_593",1
"Q96MC5_IDR_1_48",1
"Q96MC6_IDR_1_34",0.499499671308941
"Q96MC6_IDR_450_490",0.500500328691059
"Q96MD7_IDR_1_35",1
"Q96ME7_IDR_1_196",0.25368173264428
"Q96ME7_IDR_202_271",0.214951773875849
"Q96ME7_IDR_291_377",0.255685366840026
"Q96ME7_IDR_471_567",0.275681126639845
"Q96MF2_IDR_122_245",0.484807241559798
"Q96MF2_IDR_1_97",0.515192758440202
"Q96MF6_IDR_1_45",1
"Q96MG2_IDR_1_331",1
"Q96MG7_IDR_1_81",1
"Q96MH2_IDR_1_105",0.54712378610679
"Q96MH2_IDR_150_184",0.45287621389321
"Q96MI9_IDR_290_488",1
"Q96MK2_IDR_23_65",0.507939395276286
"Q96MT7_IDR_1058_1115",0.205571014858581
"Q96MT7_IDR_1283_1345",0.173002972875393
"Q96MT7_IDR_1494_1538",0.209970853102566
"Q96MT8_IDR_102_144",0.278861017452182
"Q96MT8_IDR_173_224",0.244678693720917
"Q96MT8_IDR_286_367",0.246489204161231
"Q96MT8_IDR_475_660",0.22997108466567
"Q96MU6_IDR_1_188",1
"Q96MU7_IDR_1_347",0.529104269493744
"Q96MU7_IDR_508_727",0.470895730506256
"Q96N77_IDR_119_262",0.485456387792038
"Q96N87_IDR_595_628",1
"Q96N95_IDR_135_247",0.505480054876754
"Q96N95_IDR_1_46",0.494519945123247
"Q96N96_IDR_1_134",0.48903680626462
"Q96N96_IDR_576_652",0.51096319373538
"Q96NA2_IDR_349_401",0.44443718966714
"Q96NA2_IDR_93_347",0.55556281033286
"Q96NA8_IDR_1_40",0.235348992931553
"Q96NA8_IDR_47_133",0.287683559427472
"Q96NR3_IDR_852_888",1
"Q96NS5_IDR_11_54",1
"Q96NT0_IDR_89_121",1
"Q96NT1_IDR_127_182",0.512296109219142
"Q96NT1_IDR_1_65",0.487703890780858
"Q96NU0_IDR_1199_1235",1
"Q96NU1_IDR_1_508",0.491698675719486
"Q96NU1_IDR_623_677",0.508301324280514
"Q96NW4_IDR_622_665",0.486508857604215
"Q96NW4_IDR_962_1050",0.513491142395785
"Q96P48_IDR_52_324",1
"Q96P50_IDR_369_401",0.463516988506659
"Q96P50_IDR_519_658",0.536483011493341
"Q96P56_IDR_357_466",1
"Q96P64_IDR_146_254",0.496172416833209
"Q96P64_IDR_323_384",0.503827583166791
"Q96P65_IDR_354_431",1
"Q96P66_IDR_227_395",0.504202547801476
"Q96P66_IDR_477_508",0.495797452198524
"Q96P69_IDR_315_363",1
"Q96P70_IDR_931_997",1
"Q96P71_IDR_1_35",0.329056444970589
"Q96P71_IDR_160_224",0.339662826397478
"Q96P71_IDR_234_281",0.331280728631933
"Q96PC2_IDR_85_151",1
"Q96PC5_IDR_1042_1078",0.205700455059855
"Q96PC5_IDR_1083_1412",0.192630366332543
"Q96PC5_IDR_1_56",0.182947894423956
"Q96PC5_IDR_888_937",0.2063463528912
"Q96PC5_IDR_92_600",0.212374931292446
"Q96PI1_IDR_1_79",1
"Q96PK6_IDR_148_669",1
"Q96PM9_IDR_1_82",0.328167095199886
"Q96PM9_IDR_272_315",0.344743381471282
"Q96PM9_IDR_84_260",0.327089523328833
"Q96PP4_IDR_134_173",0.51483688055287
"Q96PP4_IDR_182_232",0.48516311944713
"Q96PQ0_IDR_1108_1141",0.493715556991254
"Q96PQ0_IDR_1_131",0.506284443008746
"Q96PQ1_IDR_506_560",1
"Q96PQ6_IDR_107_220",0.502450108287411
"Q96PQ6_IDR_1_53",0.497549891712589
"Q96PR1_IDR_40_94",0.483756059126986
"Q96PR1_IDR_486_638",0.516243940873014
"Q96PS8_IDR_270_301",1
"Q96PU4_IDR_156_202",0.31852275639855
"Q96PU4_IDR_624_687",0.37709760127434
"Q96PU4_IDR_77_117",0.30437964232711
"Q96PU5_IDR_155_208",0.352104289602966
"Q96PY6_IDR_1066_1178",0.518161120330427
"Q96PZ0_IDR_1_101",1
"Q96PZ2_IDR_1_73",1
"Q96Q04_IDR_415_523",0.498056802261201
"Q96Q04_IDR_545_1460",0.501943197738799
"Q96Q05_IDR_267_297",1
"Q96Q07_IDR_559_612",1
"Q96Q15_IDR_1_143",0.330786837613365
"Q96Q15_IDR_1870_1920",0.334374691174666
"Q96Q15_IDR_3520_3604",0.334838471211968
"Q96Q35_IDR_18_80",0.500417807855924
"Q96Q35_IDR_399_445",0.499582192144076
"Q96Q40_IDR_1_89",1
"Q96Q42_IDR_265_489",1
"Q96Q45_IDR_1_173",1
"Q96Q83_IDR_1_48",1
"Q96Q89_IDR_1376_1820",0.311992498766455
"Q96Q89_IDR_222_262",0.220848355888692
"Q96QE4_IDR_1_947",1
"Q96Q89_IDR_482_580",0.241719424100574
"Q96Q89_IDR_593_1061",0.225439721244278
"Q96QE3_IDR_1196_1297",0.129458592392422
"Q96QE3_IDR_1524_1636",0.169216245628222
"Q96QF0_IDR_1_314",1
"Q96QF7_IDR_53_494",1
"Q96QH2_IDR_1_575",1
"Q96QI5_IDR_1_85",1
"Q96QK8_IDR_34_99",1
"Q96QP1_IDR_496_960",1
"Q96QR8_IDR_1_31",1
"Q96QS1_IDR_239_320",1
"Q96QS3_IDR_1_340",0.600740759116866
"Q96QS3_IDR_450_560",0.399259240883134
"Q96QS6_IDR_1_45",0.501241448766788
"Q96QS6_IDR_338_385",0.498758551233212
"Q96QT4_IDR_1257_1544",0.295631963782609
"Q96QT4_IDR_543_614",0.370536918156781
"Q96QT4_IDR_782_836",0.33383111806061
"Q96QT6_IDR_1_69",0.256024736961673
"Q96QT6_IDR_72_268",0.26775603925738
"Q96RJ3_IDR_1_31",0.513539822014377
"Q96RJ3_IDR_35_164",0.486460177985623
"Q96RJ6_IDR_1_104",1
"Q96RK0_IDR_47_1608",1
"Q96RK1_IDR_1_134",1
"Q96RL1_IDR_1_719",1
"Q96RL6_IDR_586_638",1
"Q96RL7_IDR_1343_1378",0.309476614487553
"Q96RL7_IDR_1672_1713",0.349885076086924
"Q96RL7_IDR_799_873",0.340638309425523
"Q96RU7_IDR_321_358",0.478639503510705
"Q96RU8_IDR_1_87",1
"Q96RV3_IDR_2043_2239",0.304544168562466
"Q96RV3_IDR_888_967",0.321261079167358
"Q96RV3_IDR_92_866",0.374194752270176
"Q96RW7_IDR_1_32",1
"Q96RY5_IDR_1_160",0.562601734747099
"Q96RY5_IDR_429_1214",0.437398265252901
"Q96S06_IDR_1_41",1
"Q96S15_IDR_361_394",0.500417072175914
"Q96SE7_IDR_61_206",1
"Q96SF2_IDR_526_557",1
"Q96SF7_IDR_1_106",0.534332914972988
"Q96SF7_IDR_289_602",0.465667085027012
"Q96SI1_IDR_1_46",1
"Q96SI9_IDR_344_386",0.502512250169233
"Q96SI9_IDR_458_504",0.497487749830767
"Q96SK2_IDR_106_246",0.487334690724321
"Q96SK2_IDR_277_311",0.512665309275679
"Q96SK3_IDR_1_113",1
"Q96SW2_IDR_1_44",1
"Q96SU4_IDR_183_371",1
"Q96SZ4_IDR_69_293",1
"Q96SZ5_IDR_1_44",1
"Q96SZ6_IDR_1_53",1
"Q96T17_IDR_1_731",1
"Q96T21_IDR_1_627",0.598039368204404
"Q96T21_IDR_785_815",0.401960631795596
"Q96T23_IDR_208_1425",1
"Q96T37_IDR_25_166",0.320608089300863
"Q96T37_IDR_256_369",0.261908704696407
"Q96T37_IDR_548_775",0.417483206002731
"Q96T49_IDR_318_534",1
"Q96T51_IDR_1_106",0.49744421311524
"Q96T51_IDR_605_635",0.50255578688476
"Q96T54_IDR_278_332",1
"Q96T55_IDR_269_309",1
"Q96T58_IDR_603_3493",0.543391999078456
"Q96T58_IDR_88_331",0.456608000921544
"Q96T59_IDR_1_157",1
"Q99250_IDR_1033_1096",0.237119504272602
"Q99250_IDR_1926_2005",0.254267614824217
"Q99250_IDR_653_695",0.247200233133792
"Q99259_IDR_1_92",1
"Q99442_IDR_101_167",0.517367773471641
"Q99442_IDR_288_399",0.482632226528359
"Q99453_IDR_1_141",0.499058032349924
"Q99453_IDR_149_314",0.500941967650076
"Q99456_IDR_15_94",0.465136930586536
"Q99456_IDR_437_472",0.534863069413463
"Q99457_IDR_157_307",0.521731338334799
"Q99457_IDR_1_93",0.478268661665201
"Q99459_IDR_109_476",1
"Q99460_IDR_272_317",0.459389998113169
"Q99460_IDR_837_875",0.540610001886831
"Q99466_IDR_1489_1547",0.329003262966963
"Q99466_IDR_1825_1941",0.349518902471912
"Q99466_IDR_1958_2003",0.321477834561125
"Q99469_IDR_1_283",1
"Q99558_IDR_277_342",0.185834500161442
"Q99558_IDR_658_779",0.194938738193434
"Q99558_IDR_788_826",0.19866919920363
"Q99558_IDR_87_209",0.231145140227323
"Q99569_IDR_1016_1129",0.327422037688776
"Q99569_IDR_1_521",0.297574908600943
"Q99569_IDR_761_807",0.375003053710282
"Q99570_IDR_783_818",0.503001271768595
"Q99570_IDR_835_935",0.496998728231405
"Q99572_IDR_418_470",1
"Q99575_IDR_126_199",0.229112329269564
"Q99575_IDR_1_95",0.187682476557609
"Q99575_IDR_362_394",0.201748280554079
"Q99575_IDR_721_799",0.171486389491889
"Q99575_IDR_897_942",0.209970524126859
"Q99578_IDR_186_217",1
"Q99581_IDR_136_238",1
"Q99583_IDR_17_552",1
"Q99590_IDR_103_1377",0.588155328138975
"Q99590_IDR_1_36",0.411844671861025
"Q99626_IDR_1_313",1
"Q99633_IDR_1_85",0.560854962045849
"Q99633_IDR_92_181",0.439145037954152
"Q99638_IDR_267_359",1
"Q99640_IDR_1_96",0.51860399227799
"Q99640_IDR_396_479",0.48139600772201
"Q99645_IDR_35_100",1
"Q99650_IDR_813_908",0.492525496081443
"Q99650_IDR_921_967",0.507474503918557
"Q99661_IDR_590_638",0.491503863262343
"Q99661_IDR_75_224",0.508496136737657
"Q99665_IDR_673_706",0.512204845174851
"Q99665_IDR_712_825",0.487795154825149
"Q99675_IDR_233_270",1
"Q99676_IDR_81_223",1
"Q99677_IDR_327_370",1
"Q99698_IDR_1174_1257",0.176588472535525
"Q99698_IDR_1487_1517",0.200292811438578
"Q99698_IDR_2075_2224",0.150090555502601
"Q99700_IDR_1_256",0.491253844476463
"Q99700_IDR_450_1313",0.508746155523537
"Q99704_IDR_254_448",1
"Q99708_IDR_1_819",0.509061283778496
"Q99708_IDR_822_897",0.490938716221504
"Q99715_IDR_2716_3063",1
"Q99717_IDR_226_259",1
"Q99719_IDR_318_369",1
"Q99726_IDR_1_68",1
"Q99728_IDR_118_426",1
"Q99732_IDR_1_53",1
"Q99733_IDR_118_155",0.473508478824625
"Q99733_IDR_341_375",0.526491521175375
"Q99741_IDR_1_152",1
"Q99742_IDR_200_240",0.451544272337844
"Q99742_IDR_409_521",0.548455727662156
"Q99747_IDR_277_310",1
"Q99935_IDR_1_212",1
"Q99941_IDR_1_498",0.307137638517423
"Q99941_IDR_522_566",0.358199669723544
"Q99941_IDR_668_703",0.334662691759033
"Q99942_IDR_143_180",1
"Q99944_IDR_1_32",1
"Q99946_IDR_1_160",0.497973375555819
"Q99946_IDR_178_208",0.502026624444181
"Q99952_IDR_304_437",1
"Q99956_IDR_142_199",0.488853017169209
"Q99956_IDR_347_384",0.511146982830791
"Q99958_IDR_159_424",0.502327547842029
"Q99958_IDR_34_69",0.497672452157971
"Q99959_IDR_1_348",1
"Q99961_IDR_248_306",1
"Q99962_IDR_248_289",1
"Q99963_IDR_246_285",1
"Q99966_IDR_1_147",1
"Q9BPX6_IDR_1_110",1
"Q9BPZ2_IDR_1_46",1
"Q9BPZ3_IDR_64_114",1
"Q9BPZ7_IDR_36_115",1
"Q9BQ04_IDR_149_359",1
"Q9BQ15_IDR_104_211",1
"Q9BQ16_IDR_1_39",0.451599495874335
"Q9BQ16_IDR_388_436",0.548400504125665
"Q9BQ31_IDR_450_491",1
"Q9BQ39_IDR_1_136",0.538639993770383
"Q9BQ39_IDR_668_737",0.461360006229617
"Q9BQ48_IDR_1_92",1
"Q9BQ50_IDR_1_46",1
"Q9BQ52_IDR_1_53",0.346446117863943
"Q9BQ52_IDR_189_235",0.286275962858342
"Q9BQ52_IDR_784_826",0.367277919277715
"Q9BQ61_IDR_1_145",1
"Q9BQ65_IDR_1_46",1
"Q9BQ66_IDR_1_199",1
"Q9BQ69_IDR_1_73",1
"Q9BQI3_IDR_1_37",0.516443064673128
"Q9BQI3_IDR_240_374",0.483556935326872
"Q9BQI4_IDR_231_270",1
"Q9BQI5_IDR_150_527",0.455985565015203
"Q9BQI5_IDR_1_68",0.544014434984797
"Q9BQI6_IDR_202_330",0.546915678853599
"Q9BQI6_IDR_716_799",0.453084321146401
"Q9BQI7_IDR_1_308",0.533059577236672
"Q9BQI7_IDR_735_771",0.466940422763328
"Q9BQI9_IDR_1_154",1
"Q9BQK8_IDR_533_589",0.480307722699743
"Q9BQK8_IDR_92_433",0.519692277300257
"Q9BQL6_IDR_141_189",1
"Q9BQM9_IDR_52_153",1
"Q9BQN1_IDR_308_747",1
"Q9BQQ3_IDR_205_440",1
"Q9BQQ7_IDR_164_232",1
"Q9BQS2_IDR_1_119",1
"Q9BQS6_IDR_1_49",1
"Q9BQS8_IDR_181_309",0.243984004911622
"Q9BRD0_IDR_1_50",0.362584291117436
"Q9BRD0_IDR_55_498",0.637415708882564
"Q9BRG2_IDR_119_267",1
"Q9BRH9_IDR_77_206",1
"Q9BRI3_IDR_20_66",1
"Q9BRJ6_IDR_1_97",1
"Q9BRJ9_IDR_146_238",0.496759562841169
"Q9BRJ9_IDR_1_89",0.503240437158831
"Q9BRK0_IDR_145_252",1
"Q9BRK4_IDR_1_586",0.495538496251368
"Q9BRK4_IDR_619_656",0.504461503748632
"Q9BRL6_IDR_94_282",1
"Q9BRN9_IDR_1_61",1
"Q9BRP0_IDR_245_275",0.518222400424721
"Q9BRP0_IDR_9_111",0.481777599575279
"Q9BRP1_IDR_105_179",1
"Q9BRP8_IDR_1_152",1
"Q9BRQ0_IDR_1_324",1
"Q9BRQ5_IDR_1_57",0.521471492103005
"Q9BRQ5_IDR_191_258",0.478528507896995
"Q9BRU9_IDR_180_249",1
"Q9BRV8_IDR_23_80",1
"Q9BRX8_IDR_1_32",1
"Q9BRY0_IDR_112_165",1
"Q9BRZ2_IDR_376_458",1
"Q9BS31_IDR_53_207",1
"Q9BS91_IDR_1_34",0.470376418833768
"Q9BS91_IDR_377_424",0.529623581166232
"Q9BS92_IDR_1_32",1
"Q9BSA4_IDR_441_534",1
"Q9BSA9_IDR_455_504",1
"Q9BSC4_IDR_497_635",0.55024039615988
"Q9BSC4_IDR_649_688",0.44975960384012
"Q9BSD3_IDR_1_194",1
"Q9BSE2_IDR_1_219",1
"Q9BSE4_IDR_214_269",0.311717144635614
"Q9BSE4_IDR_323_375",0.371282173331631
"Q9BSE4_IDR_87_142",0.317000682032755
"Q9BSE5_IDR_1_43",1
"Q9BSJ8_IDR_604_634",0.329285284959
"Q9BSJ8_IDR_918_971",0.336024425112376
"Q9BSK1_IDR_76_162",1
"Q9BSL1_IDR_235_275",1
"Q9BSM1_IDR_1_31",1
"Q9BSQ5_IDR_1_42",0.322935498801956
"Q9BSQ5_IDR_238_293",0.3436017626502
"Q9BSQ5_IDR_385_417",0.333462738547844
"Q9BSR8_IDR_1_51",1
"Q9BST9_IDR_1_41",0.248835579909534
"Q9BST9_IDR_205_247",0.250575215022707
"Q9BST9_IDR_432_483",0.248517609540625
"Q9BST9_IDR_488_557",0.252071595527134
"Q9BSU3_IDR_163_229",1
"Q9BSV6_IDR_97_178",1
"Q9BSW2_IDR_120_155",0.513939574030106
"Q9BSW2_IDR_1_47",0.486060425969894
"Q9BSW7_IDR_37_119",1
"Q9BSY9_IDR_156_194",1
"Q9BT09_IDR_1_42",0.356441104066543
"Q9BT09_IDR_213_278",0.643558895933457
"Q9BT23_IDR_1_35",1
"Q9BT25_IDR_1_182",0.526672149339816
"Q9BT25_IDR_352_410",0.473327850660184
"Q9BT43_IDR_111_197",1
"Q9BT49_IDR_97_293",1
"Q9BT56_IDR_1_77",1
"Q9BT67_IDR_1_128",1
"Q9BTE3_IDR_147_225",1
"Q9BTE7_IDR_1_44",1
"Q9BTF0_IDR_123_202",1
"Q9BTK6_IDR_134_254",0.488346097174808
"Q9BTK6_IDR_1_86",0.511653902825192
"Q9BTL3_IDR_44_118",1
"Q9BTL4_IDR_1_205",1
"Q9BTN0_IDR_391_425",0.479778662699001
"Q9BTN0_IDR_566_611",0.520221337300999
"Q9BTP6_IDR_1_51",0.498421959626946
"Q9BTP6_IDR_176_218",0.501578040373054
"Q9BTT0_IDR_149_268",1
"Q9BTT6_IDR_462_524",1
"Q9BTU6_IDR_1_102",1
"Q9BTV6_IDR_379_427",1
"Q9BTV7_IDR_1_158",0.49455208131807
"Q9BTV7_IDR_254_296",0.50544791868193
"Q9BTX1_IDR_389_456",1
"Q9BTX3_IDR_143_173",1
"Q9BU19_IDR_124_325",0.556920399327886
"Q9BU19_IDR_459_519",0.443079600672114
"Q9BU23_IDR_657_707",1
"Q9BU61_IDR_1_40",1
"Q9BU68_IDR_1_103",1
"Q9BU70_IDR_168_320",1
"Q9BU76_IDR_1_50",0.339206678107522
"Q9BU76_IDR_53_263",0.660793321892478
"Q9BUI4_IDR_161_227",1
"Q9BUJ2_IDR_36_207",0.593641744775198
"Q9BUJ2_IDR_600_856",0.406358255224802
"Q9BUL5_IDR_1_334",1
"Q9BUL9_IDR_155_199",1
"Q9BUN1_IDR_18_64",0.339175408693511
"Q9BUN1_IDR_264_304",0.31670007844744
"Q9BUN1_IDR_66_112",0.344124512859049
"Q9BUN5_IDR_1_82",1
"Q9BUN8_IDR_215_251",1
"Q9BUP0_IDR_1_80",1
"Q9BUQ8_IDR_1_275",0.596226494547957
"Q9BUQ8_IDR_278_347",0.403773505452043
"Q9BUR4_IDR_1_143",1
"Q9BUT9_IDR_1_90",1
"Q9BUU2_IDR_60_141",1
"Q9BUV0_IDR_1_290",1
"Q9BUY5_IDR_87_145",1
"Q9BV36_IDR_139_600",0.552862452567463
"Q9BV36_IDR_26_86",0.447137547432537
"Q9BV38_IDR_364_395",1
"Q9BV44_IDR_1_33",0.402354885856573
"Q9BV44_IDR_140_222",0.597645114143427
"Q9BV47_IDR_1_39",1
"Q9BV68_IDR_274_311",0.476423514921663
"Q9BV68_IDR_43_142",0.523576485078337
"Q9BVC5_IDR_62_230",1
"Q9BVC6_IDR_1_48",1
"Q9BVG4_IDR_163_233",1
"Q9BVG8_IDR_1_177",0.530433320254177
"Q9BVG8_IDR_773_833",0.469566679745823
"Q9BVG9_IDR_1_49",0.483939789857797
"Q9BVG9_IDR_435_487",0.516060210142203
"Q9BVH7_IDR_1_73",1
"Q9BVI0_IDR_138_648",0.589197035410841
"Q9BVI0_IDR_784_930",0.410802964589159
"Q9BVJ6_IDR_1_83",0.365630518019872
"Q9BVJ6_IDR_286_589",0.331079480882227
"Q9BVJ6_IDR_738_771",0.303290001097901
"Q9BVL2_IDR_1_244",0.51734003104953
"Q9BVL2_IDR_430_599",0.482659968950471
"Q9BVN2_IDR_1_454",0.50271304532178
"Q9BVN2_IDR_670_841",0.49728695467822
"Q9BVP2_IDR_1_125",0.571000922994471
"Q9BVP2_IDR_459_549",0.428999077005529
"Q9BVS4_IDR_303_535",1
"Q9BVS5_IDR_412_443",0.501565721972176
"Q9BVS5_IDR_43_147",0.498434278027823
"Q9BVT8_IDR_176_208",0.513351512552058
"Q9BVT8_IDR_1_99",0.486648487447942
"Q9BVV2_IDR_1_34",1
"Q9BVV6_IDR_1_106",0.167797628515146
"Q9BVV6_IDR_1300_1440",0.170065542661632
"Q9BVV6_IDR_139_195",0.169659072069363
"Q9BVV6_IDR_197_527",0.160764453641114
"Q9BVV6_IDR_537_1297",0.151212292996443
"Q9BW19_IDR_1_150",1
"Q9BW61_IDR_65_102",1
"Q9BW62_IDR_77_180",1
"Q9BW71_IDR_38_422",0.635871790285839
"Q9BW71_IDR_470_556",0.364128209714161
"Q9BW72_IDR_1_32",1
"Q9BW85_IDR_104_148",0.43011197465925
"Q9BW85_IDR_160_323",0.56988802534075
"Q9BWC9_IDR_25_175",1
"Q9BWE0_IDR_1_373",1
"Q9BWF2_IDR_279_412",0.519844963845451
"Q9BWF2_IDR_428_461",0.480155036154549
"Q9BWF3_IDR_149_364",1
"Q9BWG4_IDR_77_385",1
"Q9BWG6_IDR_66_186",1
"Q9BWH2_IDR_1_50",1
"Q9BWH6_IDR_264_321",0.484008528891951
"Q9BWH6_IDR_35_232",0.515991471108049
"Q9BWK5_IDR_19_49",0.533609017499472
"Q9BWK5_IDR_72_142",0.466390982500528
"Q9BWL3_IDR_1_42",0.460063590285188
"Q9BWL3_IDR_194_253",0.539936409714812
"Q9BWN1_IDR_1_473",0.501139143852231
"Q9BWN1_IDR_526_560",0.498860856147769
"Q9BWP8_IDR_1_122",1
"Q9BWQ6_IDR_1_72",1
"Q9BWQ8_IDR_1_85",1
"Q9BWS9_IDR_1_43",1
"Q9BWT1_IDR_1_234",1
"Q9BWT3_IDR_498_736",1
"Q9BWV7_IDR_423_546",0.502294660889438
"Q9BWW4_IDR_76_388",1
"Q9BWW8_IDR_1_36",0.546410483063647
"Q9BWW8_IDR_84_139",0.453589516936353
"Q9BWW9_IDR_353_433",1
"Q9BWX1_IDR_303_381",1
"Q9BWX5_IDR_1_207",0.507735568826064
"Q9BWX5_IDR_219_397",0.492264431173936
"Q9BX10_IDR_1_67",1
"Q9BX26_IDR_390_1339",1
"Q9BX40_IDR_351_385",0.491829754461402
"Q9BX40_IDR_83_307",0.508170245538598
"Q9BX46_IDR_203_236",1
"Q9BX59_IDR_430_468",1
"Q9BX63_IDR_197_239",0.306867638587422
"Q9BX63_IDR_71_194",0.393883182059257
"Q9BX63_IDR_893_1249",0.299249179353321
"Q9BX66_IDR_1_793",0.519549592226377
"Q9BX66_IDR_929_1236",0.480450407773623
"Q9BX67_IDR_273_310",1
"Q9BXB4_IDR_1_57",0.507580656879362
"Q9BXB4_IDR_162_366",0.492419343120638
"Q9BXB5_IDR_1_75",0.515867352898067
"Q9BXB5_IDR_178_395",0.484132647101933
"Q9BXB7_IDR_1_106",1
"Q9BXC0_IDR_294_346",1
"Q9BXF3_IDR_171_239",0.382389940973535
"Q9BXF3_IDR_288_445",0.34821072423803
"Q9BXF3_IDR_540_1484",0.269399334788434
"Q9BXF6_IDR_174_595",1
"Q9BXF9_IDR_1_48",1
"Q9BXG8_IDR_319_430",0.490119555590491
"Q9BXG8_IDR_85_206",0.509880444409509
"Q9BXI6_IDR_1_52",0.498150015713956
"Q9BXI6_IDR_375_508",0.501849984286044
"Q9BXI9_IDR_1_45",0.480838922763654
"Q9BXI9_IDR_68_138",0.519161077236346
"Q9BXJ0_IDR_1_100",1
"Q9BXJ1_IDR_1_140",1
"Q9BXJ2_IDR_15_141",1
"Q9BXN1_IDR_1_62",1
"Q9BXN2_IDR_1_114",1
"Q9BXP2_IDR_1_60",0.316370199929251
"Q9BXP2_IDR_683_720",0.333239766339327
"Q9BXP2_IDR_807_863",0.350390033731422
"Q9BXP5_IDR_1_95",0.298344371860827
"Q9BXP5_IDR_258_415",0.447185436251523
"Q9BXP5_IDR_540_598",0.25447019188765
"Q9BXP8_IDR_94_253",1
"Q9BXQ6_IDR_1_189",0.481037318184994
"Q9BXQ6_IDR_251_309",0.518962681815006
"Q9BXR5_IDR_781_811",1
