"","GO0019219_regulation_of_nucleobase_containing_compound_metabolic_process"
"Q14541_IDR_86_131",0.398441595182403
"Q14542_IDR_227_280",1
"Q14549_IDR_1_265",1
"Q14562_IDR_1186_1220",0.248049621073625
"Q14562_IDR_151_260",0.267283968323651
"Q14562_IDR_328_405",0.228255908735217
"Q14562_IDR_95_148",0.256410501867506
"Q14563_IDR_729_771",1
"Q14566_IDR_662_710",1
"Q14571_IDR_1133_1170",0.310751649381462
"Q14571_IDR_926_964",0.344922442032665
"Q14624_IDR_632_664",1
"Q14626_IDR_318_389",1
"Q14641_IDR_47_118",1
"Q14643_IDR_1148_1179",0.191631844972153
"Q14643_IDR_1707_1737",0.214781920122359
"Q14643_IDR_1756_1796",0.196320883512857
"Q14643_IDR_1886_1966",0.184638104449149
"Q14643_IDR_911_975",0.212627246943481
"Q14653_IDR_115_176",1
"Q14657_IDR_1_57",1
"Q14667_IDR_1490_1541",0.33268502448507
"Q14667_IDR_2035_2109",0.322115197540884
"Q14667_IDR_2183_2235",0.345199777974046
"Q14669_IDR_1_408",0.542588433443004
"Q14669_IDR_938_1083",0.457411566556996
"Q14671_IDR_17_558",0.206795432308176
"Q14671_IDR_570_646",0.177753771117286
"Q14671_IDR_663_727",0.168119622925068
"Q14671_IDR_740_779",0.168246792581265
"Q14690_IDR_1401_1585",0.430282809601157
"Q14690_IDR_1_68",0.569717190398842
"Q14692_IDR_1222_1282",0.222269681710516
"Q14692_IDR_1_47",0.361624048212856
"Q14692_IDR_397_744",0.22732932818961
"Q14692_IDR_762_844",0.188776941887018
"Q14693_IDR_105_457",0.409766040664614
"Q14693_IDR_559_621",0.590233959335386
"Q14694_IDR_62_394",1
"Q14696_IDR_1_54",0.496973610522557
"Q14696_IDR_193_234",0.503026389477443
"Q14697_IDR_185_223",1
"Q14699_IDR_168_273",0.52197334844418
"Q14699_IDR_435_578",0.47802665155582
"Q14703_IDR_1_32",1
"Q14714_IDR_1_77",1
"Q14721_IDR_466_858",1
"Q14722_IDR_1_87",1
"Q14728_IDR_1_37",1
"Q14738_IDR_1_99",0.631539989711146
"Q14738_IDR_518_574",0.368460010288854
"Q14739_IDR_56_206",1
"Q14746_IDR_467_503",1
"Q14761_IDR_1_38",0.501052954919446
"Q14761_IDR_92_188",0.498947045080554
"Q14764_IDR_853_893",1
"Q14766_IDR_1_170",0.438835247887831
"Q14766_IDR_212_328",0.310010868696771
"Q14766_IDR_758_817",0.251153883415398
"Q14767_IDR_233_296",0.43580036451622
"Q14767_IDR_45_165",0.56419963548378
"Q14773_IDR_1_38",1
"Q14774_IDR_328_488",0.359407850465918
"Q14774_IDR_53_173",0.640592149534082
"Q14781_IDR_64_490",1
"Q14789_IDR_1_194",0.11576302408703
"Q14789_IDR_1442_1474",0.143356540452522
"Q14789_IDR_1584_1873",0.123049263476096
"Q14789_IDR_205_718",0.126149652476935
"Q14789_IDR_2763_2798",0.120561637047297
"Q14789_IDR_871_1329",0.118623899533204
"Q14849_IDR_1_44",1
"Q14865_IDR_1033_1070",0.281332191875544
"Q14865_IDR_243_323",0.286110926324321
"Q14865_IDR_410_1030",0.432556881800134
"Q14872_IDR_1_169",0.356369645339004
"Q14872_IDR_232_558",0.403582006482349
"Q14872_IDR_639_714",0.240048348178648
"Q14896_IDR_99_150",1
"Q14919_IDR_93_205",1
"Q14929_IDR_68_231",1
"Q14934_IDR_50_373",0.377536227856027
"Q14934_IDR_691_872",0.622463772143973
"Q14938_IDR_188_221",0.288327229296556
"Q14938_IDR_223_406",0.405650182659923
"Q14938_IDR_410_502",0.306022588043521
"Q14940_IDR_543_885",1
"Q14956_IDR_1_42",1
"Q14957_IDR_871_1044",1
"Q14966_IDR_1082_1918",0.196177566515044
"Q14966_IDR_1_906",0.261719030484709
"Q14966_IDR_1939_1978",0.295818557644892
"Q14966_IDR_939_1024",0.246284845355355
"Q14973_IDR_313_349",1
"Q149N8_IDR_513_650",0.574235703731769
"Q14BN4_IDR_292_527",0.229000364207639
"Q14BN4_IDR_537_567",0.244796273411893
"Q14BN4_IDR_679_734",0.275122090694707
"Q14BN4_IDR_797_828",0.251081271685761
"Q14C86_IDR_445_514",0.57136607478066
"Q14C86_IDR_521_1117",0.42863392521934
"Q14C87_IDR_800_911",0.368414690343739
"Q14C87_IDR_944_1069",0.631585309656261
"Q14CB8_IDR_323_494",1
"Q14CM0_IDR_524_1298",1
"Q14CN2_IDR_870_919",1
"Q14CN4_IDR_1_75",0.508111702016916
"Q14CN4_IDR_455_511",0.491888297983084
"Q14CS0_IDR_1_60",1
"Q14CW9_IDR_107_347",0.662982326557843
"Q14CW9_IDR_51_84",0.337017673442157
"Q14CZ0_IDR_152_275",1
"Q14CZ8_IDR_267_416",1
"Q14D04_IDR_368_540",1
"Q15013_IDR_1_48",1
"Q15014_IDR_1_113",1
"Q15018_IDR_252_415",1
"Q15020_IDR_1_91",0.362601049645485
"Q15020_IDR_583_694",0.312123148852265
"Q15020_IDR_879_950",0.325275801502251
"Q15021_IDR_1296_1401",0.307005934844174
"Q15021_IDR_547_611",0.356637052004712
"Q15021_IDR_953_988",0.336357013151114
"Q15022_IDR_1_78",0.441378456755938
"Q15022_IDR_366_423",0.256999939703456
"Q15022_IDR_689_739",0.301621603540606
"Q15025_IDR_12_636",1
"Q15027_IDR_367_402",0.526935086366002
"Q15027_IDR_524_568",0.473064913633998
"Q15029_IDR_1_55",1
"Q15032_IDR_1_144",0.227207122277663
"Q15032_IDR_259_640",0.45024222074696
"Q15032_IDR_761_979",0.322550656975377
"Q15038_IDR_1_132",1
"Q15059_IDR_148_306",0.200521951731402
"Q15059_IDR_417_570",0.201413740316663
"Q15059_IDR_641_726",0.396688121638487
"Q15061_IDR_409_458",0.497748245671648
"Q15061_IDR_600_677",0.502251754328352
"Q15075_IDR_1_147",1
"Q15078_IDR_8_138",1
"Q15109_IDR_368_404",1
"Q15111_IDR_1065_1095",0.349381515339433
"Q15111_IDR_1_103",0.34840400689158
"Q15111_IDR_545_575",0.302214477768987
"Q15113_IDR_281_311",1
"Q15118_IDR_1_40",1
"Q15121_IDR_88_130",1
"Q15139_IDR_1_44",0.362466842151258
"Q15139_IDR_196_252",0.300050444741906
"Q15139_IDR_329_419",0.337482713106836
"Q15147_IDR_456_556",0.481800992332722
"Q15147_IDR_839_1103",0.518199007667278
"Q15291_IDR_408_538",0.516888459071621
"Q15293_IDR_1_58",1
"Q15303_IDR_1152_1206",0.621334563931833
"Q15303_IDR_990_1150",0.378665436068167
"Q15306_IDR_133_191",1
"Q15311_IDR_1_182",0.426155345675774
"Q15311_IDR_378_655",0.573844654324226
"Q15319_IDR_1_186",1
"Q15323_IDR_366_416",1
"Q15326_IDR_360_491",1
"Q15329_IDR_1_53",0.566880719520516
"Q15329_IDR_233_311",0.433119280479484
"Q15334_IDR_645_719",0.457714939915766
"Q15334_IDR_955_1064",0.542285060084234
"Q15345_IDR_257_409",1
"Q15361_IDR_1_105",0.332434778344504
"Q15361_IDR_129_499",0.309400675613541
"Q15361_IDR_868_905",0.358164546041955
"Q15388_IDR_30_61",1
"Q15389_IDR_1_35",1
"Q15428_IDR_216_464",1
"Q15431_IDR_1_117",0.438633979020288
"Q15431_IDR_706_946",0.561366020979712
"Q15434_IDR_1_53",0.57863403515744
"Q15434_IDR_370_407",0.42136596484256
"Q15435_IDR_1_70",1
"Q15459_IDR_106_140",0.210360710461299
"Q15459_IDR_1_37",0.279888103013375
"Q15459_IDR_316_406",0.202732131547093
"Q15459_IDR_532_689",0.307019054978233
"Q15464_IDR_1_187",0.511256281948112
"Q15464_IDR_189_387",0.488743718051888
"Q15465_IDR_1_41",0.479064163148058
"Q15465_IDR_395_427",0.520935836851942
"Q15468_IDR_1074_1270",0.430070867719628
"Q15468_IDR_372_1067",0.569929132280372
"Q15475_IDR_161_284",1
"Q15477_IDR_190_278",1
"Q15506_IDR_56_151",1
"Q15596_IDR_1_37",0.215723352004641
"Q15596_IDR_376_1433",0.784276647995359
"Q15599_IDR_245_326",1
"Q155Q3_IDR_128_335",0.477499659419452
"Q155Q3_IDR_460_598",0.522500340580548
"Q15628_IDR_145_203",1
"Q15629_IDR_326_374",1
"Q15633_IDR_100_156",0.490221508548851
"Q15633_IDR_230_260",0.509778491451149
"Q15637_IDR_294_639",1
"Q15642_IDR_288_386",0.494863189696678
"Q15642_IDR_472_538",0.505136810303322
"Q15643_IDR_1175_1215",0.10285569794764
"Q15643_IDR_1224_1360",0.107406105925796
"Q15643_IDR_1_422",0.199153931589416
"Q15643_IDR_1814_1950",0.108210922204723
"Q15643_IDR_437_468",0.103586611602064
"Q15643_IDR_590_642",0.119677493432208
"Q15643_IDR_836_899",0.14178364433805
"Q15643_IDR_970_1011",0.117325592960103
"Q15699_IDR_153_225",0.280195917290286
"Q15699_IDR_228_326",0.398651498384014
"Q15714_IDR_1_1073",1
"Q15722_IDR_307_352",1
"Q15723_IDR_138_205",0.44569890873694
"Q15723_IDR_302_434",0.55430109126306
"Q15726_IDR_16_138",1
"Q15735_IDR_1_415",0.444164037120413
"Q15735_IDR_842_1006",0.555835962879587
"Q15738_IDR_1_35",1
"Q15742_IDR_108_343",0.269469122485765
"Q15742_IDR_1_35",0.270386594900087
"Q15742_IDR_354_525",0.460144282614148
"Q15743_IDR_309_365",1
"Q15744_IDR_1_226",1
"Q15746_IDR_1191_1231",0.201115740907724
"Q15746_IDR_1767_1803",0.222528761483241
"Q15746_IDR_257_333",0.212077109426354
"Q15746_IDR_367_408",0.187679849699143
"Q15746_IDR_920_1094",0.176598538483537
"Q15784_IDR_194_382",0.748804933237793
"Q15788_IDR_1_33",0.293499589436127
"Q15788_IDR_368_1392",0.706500410563873
"Q15797_IDR_195_246",1
"Q15811_IDR_109_210",0.194864782239968
"Q15811_IDR_312_380",0.190758749887242
"Q15811_IDR_660_737",0.297536751228545
"Q15811_IDR_808_910",0.316839716644244
"Q15814_IDR_138_177",0.51822759188902
"Q15814_IDR_1_55",0.48177240811098
"Q15818_IDR_88_199",1
"Q15825_IDR_360_417",1
"Q15828_IDR_1_31",1
"Q15831_IDR_346_433",1
"Q15834_IDR_149_202",1
"Q15842_IDR_1_31",0.461153465133069
"Q15842_IDR_361_424",0.538846534866931
"Q15848_IDR_1_108",1
"Q15849_IDR_1_87",0.520987931330808
"Q15849_IDR_443_550",0.479012068669192
"Q15911_IDR_1046_1087",0.0501564555251993
"Q15911_IDR_1107_1958",0.161654406329517
"Q15911_IDR_1961_2643",0.120197533738852
"Q15911_IDR_2690_2728",0.0533609775768567
"Q15911_IDR_2741_2948",0.109308229219239
"Q15911_IDR_2998_3465",0.0840742886327311
"Q15911_IDR_345_949",0.135554494535347
"Q15911_IDR_3468_3703",0.0659892228685054
"Q15911_IDR_951_1039",0.0581744129846962
"Q15915_IDR_1_165",0.55331776720921
"Q16281_IDR_1_154",1
"Q16322_IDR_1_78",0.471259170634
"Q16322_IDR_469_511",0.528740829366
"Q16348_IDR_1_38",1
"Q16352_IDR_1_81",0.353422626267739
"Q16352_IDR_413_499",0.646577373732261
"Q16384_IDR_73_173",1
"Q16385_IDR_74_188",1
"Q16445_IDR_334_410",1
"Q16478_IDR_857_980",1
"Q16512_IDR_175_207",0.255573664876439
"Q16512_IDR_345_386",0.248682446150004
"Q16512_IDR_525_608",0.270550942275905
"Q16512_IDR_96_167",0.225192946697651
"Q16513_IDR_109_169",0.342817238729391
"Q16513_IDR_486_516",0.33877539830245
"Q16513_IDR_523_649",0.318407362968159
"Q16514_IDR_1_55",1
"Q16520_IDR_1_46",0.399390749360755
"Q16568_IDR_1_47",1
"Q16572_IDR_475_532",0.604690978996999
"Q16572_IDR_68_118",0.395309021003001
"Q16584_IDR_1_40",0.53716646881629
"Q16584_IDR_414_847",0.46283353118371
"Q16585_IDR_1_61",1
"Q16586_IDR_346_387",1
"Q16587_IDR_1_38",0.46566999939669
"Q16587_IDR_96_245",0.534330000603311
"Q16589_IDR_294_344",1
"Q16594_IDR_130_264",1
"Q16595_IDR_1_88",1
"Q16600_IDR_1_234",1
"Q16610_IDR_20_159",1
"Q16612_IDR_13_68",1
"Q16620_IDR_408_465",1
"Q16621_IDR_1_225",1
"Q16625_IDR_275_413",1
"Q16626_IDR_1_131",1
"Q16629_IDR_84_238",1
"Q16630_IDR_173_406",0.559885049577338
"Q16665_IDR_412_768",0.530490590911975
"Q16666_IDR_391_574",0.523285136610629
"Q16666_IDR_87_199",0.476714863389371
"Q16670_IDR_133_278",0.365720543927197
"Q16670_IDR_1_74",0.333688929504696
"Q16670_IDR_82_125",0.300590526568107
"Q16671_IDR_126_192",0.433457689066841
"Q16671_IDR_512_573",0.566542310933159
"Q16676_IDR_1_123",0.427522428643134
"Q16676_IDR_211_465",0.572477571356866
"Q16690_IDR_320_384",1
"Q16695_IDR_1_41",1
"Q16706_IDR_81_125",1
"Q16720_IDR_1125_1220",0.502401838651646
"Q16720_IDR_295_356",0.497598161348354
"Q16739_IDR_1_45",1
"Q16760_IDR_1099_1139",0.262575764213631
"Q16760_IDR_1_39",0.453624537716177
"Q16760_IDR_552_714",0.283799698070192
"Q16763_IDR_157_222",1
"Q16849_IDR_114_341",0.512976810669185
"Q16849_IDR_369_466",0.238206031740526
"Q16849_IDR_610_686",0.248817157590289
"Q16853_IDR_1_50",1
"Q16854_IDR_1_36",1
"Q16875_IDR_444_520",1
"Q16880_IDR_507_541",1
"Q16890_IDR_92_204",1
"Q16891_IDR_1_88",0.488787326505255
"Q16891_IDR_91_228",0.511212673494745
"Q17R60_IDR_189_227",0.362855738498616
"Q17R60_IDR_31_62",0.333488743796549
"Q17R60_IDR_382_562",0.303655517704835
"Q17R89_IDR_28_66",0.230692945559958
"Q17R89_IDR_460_781",0.54200305565746
"Q17R89_IDR_786_818",0.227303998782583
"Q17R98_IDR_1_898",0.664720703431037
"Q17R98_IDR_901_1015",0.335279296568963
"Q17RB8_IDR_1_43",0.483728339262746
"Q17RB8_IDR_335_461",0.516271660737254
"Q1HG44_IDR_288_320",1
"Q1KMD3_IDR_23_242",0.524814363171588
"Q1KMD3_IDR_635_665",0.475185636828412
"Q1L5Z9_IDR_322_438",1
"Q1MSJ5_IDR_1_1211",1
"Q1MX18_IDR_1_42",1
"Q1W6H9_IDR_1_285",1
"Q1X8D7_IDR_131_526",0.346129040200791
"Q1X8D7_IDR_545_581",0.314903444354112
"Q1X8D7_IDR_698_754",0.338967515445097
"Q1XH10_IDR_95_843",1
"Q24JP5_IDR_772_843",0.351317468187333
"Q24JP5_IDR_901_983",0.648682531812667
"Q27J81_IDR_346_523",0.460988003655924
"Q27J81_IDR_933_1244",0.539011996344076
"Q29RF7_IDR_1111_1337",1
"Q2HXU8_IDR_14_99",1
"Q2I0M4_IDR_295_334",1
"Q2I0M5_IDR_1_31",0.325533136668965
"Q2I0M5_IDR_152_189",0.337312385159117
"Q2LD37_IDR_1779_1814",0.0514847857805932
"Q2LD37_IDR_1915_1993",0.0571192775477086
"Q2LD37_IDR_2161_2427",0.0769934094481923
"Q2LD37_IDR_2596_2696",0.0522853131826406
"Q2LD37_IDR_2725_2769",0.0519493252081707
"Q2LD37_IDR_2929_2963",0.0519470790520374
"Q2LD37_IDR_3482_3548",0.0497788512638659
"Q2LD37_IDR_3563_3787",0.0520760837429237
"Q2LD37_IDR_3816_3865",0.0544582852002748
"Q2LD37_IDR_3893_3956",0.0514388271194656
"Q2LD37_IDR_3998_4030",0.0504952053118121
"Q2LD37_IDR_4094_4145",0.064692894698442
"Q2LD37_IDR_4288_4396",0.0700993403240026
"Q2M1K9_IDR_347_404",1
"Q2M1P5_IDR_1130_1343",0.470075264620972
"Q2M1P5_IDR_345_1039",0.529924735379028
"Q2M1V0_IDR_1_86",1
"Q2M1Z3_IDR_219_1338",1
"Q2M218_IDR_61_234",1
"Q2M243_IDR_1_440",0.443831020480729
"Q2M3C7_IDR_1139_1293",0.115965914247196
"Q2M3C7_IDR_1327_1603",0.157292371453978
"Q2M3C7_IDR_456_674",0.139120163225179
"Q2M3C7_IDR_677_717",0.140268655078226
"Q2M3C7_IDR_723_1136",0.123085726013219
"Q2M3G0_IDR_625_672",1
"Q2M3G4_IDR_1_645",1
"Q2M3M2_IDR_573_616",1
"Q2M3R5_IDR_1_66",1
"Q2M3W8_IDR_58_230",1
"Q2M3X9_IDR_62_222",1
"Q2MJR0_IDR_119_214",0.547988462296228
"Q2MJR0_IDR_243_292",0.452011537703772
"Q2MKA7_IDR_1_31",0.326706779909958
"Q2MKA7_IDR_146_177",0.330316398288692
"Q2MKA7_IDR_207_263",0.34297682180135
"Q2MV58_IDR_1_72",1
"Q2NKQ1_IDR_206_236",0.312385122315791
"Q2NKQ1_IDR_473_531",0.36585872118506
"Q2NKQ1_IDR_671_923",0.321756156499149
"Q2PPJ7_IDR_1486_1523",0.276652092179878
"Q2Q1W2_IDR_122_192",0.682331852768976
"Q2Q1W2_IDR_21_53",0.317668147231024
"Q2QGD7_IDR_1_78",0.26032902314616
"Q2QGD7_IDR_460_537",0.214010758125529
"Q2QGD7_IDR_595_710",0.2037391310646
"Q2QGD7_IDR_713_751",0.175407344800179
"Q2QGD7_IDR_82_174",0.146513742863531
"Q2T9J0_IDR_93_126",1
"Q2T9K0_IDR_325_370",0.506027472330581
"Q2T9K0_IDR_443_475",0.493972527669419
"Q2T9L4_IDR_200_293",0.434569368693991
"Q2T9L4_IDR_58_196",0.565430631306009
"Q2TAA5_IDR_1_59",1
"Q2TAA8_IDR_1_42",1
"Q2TAC2_IDR_405_915",1
"Q2TAC6_IDR_384_631",0.552808835962656
"Q2TAC6_IDR_642_998",0.447191164037344
"Q2TAK8_IDR_102_405",0.504648024713933
"Q2TAK8_IDR_527_563",0.495351975286067
"Q2TAL5_IDR_1_349",1
"Q2TAL6_IDR_1_88",1
"Q2TAL8_IDR_108_191",0.443852381617625
"Q2TAL8_IDR_194_241",0.228303921184829
"Q2TBE0_IDR_509_542",0.402450142147145
"Q2UY09_IDR_1002_1069",0.432687756243526
"Q2UY09_IDR_204_782",0.567312243756474
"Q2V2M9_IDR_1265_1364",0.519969566543741
"Q2V2M9_IDR_325_784",0.480030433456259
"Q2VIQ3_IDR_438_557",0.252285000262351
"Q2VIQ3_IDR_564_602",0.23145042556674
"Q2VIQ3_IDR_604_817",0.245729037568571
"Q2VIQ3_IDR_893_1234",0.270535536602338
"Q2VPJ9_IDR_279_315",1
"Q2VPK5_IDR_397_454",1
"Q2VWP7_IDR_1040_1075",0.337237468216199
"Q2VWP7_IDR_1089_1150",0.347706934576495
"Q2VWP7_IDR_974_1029",0.315055597207306
"Q2VY69_IDR_53_155",1
"Q2VYF4_IDR_397_491",0.441535408967295
"Q2VYF4_IDR_40_119",0.558464591032705
"Q2WGJ9_IDR_1094_1134",0.209190557048931
"Q2WGJ9_IDR_1161_1270",0.187908970627864
"Q2WGJ9_IDR_1_77",0.197058964168367
"Q2WGJ9_IDR_417_457",0.195846885380813
"Q2WGJ9_IDR_516_550",0.209994622774026
"Q2WGN9_IDR_155_513",1
"Q2Y0W8_IDR_1_34",0.268430394570608
"Q32P44_IDR_47_210",0.494144760791497
"Q32P51_IDR_182_320",1
"Q32ZL2_IDR_276_321",1
"Q330K2_IDR_1_53",1
"Q33E94_IDR_1_56",0.322419610519416
"Q33E94_IDR_486_599",0.373799587397084
"Q33E94_IDR_638_671",0.3037808020835
"Q38SD2_IDR_1840_1901",1
"Q3B726_IDR_204_338",1
"Q3B7T1_IDR_1_43",0.241496474150465
"Q3B7T1_IDR_213_299",0.243430818834428
"Q3B7T1_IDR_517_584",0.241752757151141
"Q3B7T1_IDR_620_672",0.273319949863965
"Q3B7T3_IDR_1_45",0.463546154389616
"Q3B7T3_IDR_58_259",0.536453845610384
"Q3B820_IDR_1_660",1
"Q3C1V0_IDR_300_400",1
"Q3C1V1_IDR_51_88",1
"Q3C1V8_IDR_161_233",0.519316520908336
"Q3C1V8_IDR_67_128",0.480683479091664
"Q3L8U1_IDR_1715_1770",0.1444174019985
"Q3L8U1_IDR_2003_2897",0.271230201723111
"Q3LI81_IDR_1_207",1
"Q3LI83_IDR_1_218",1
"Q3MII6_IDR_1_32",0.522335081646101
"Q3MII6_IDR_454_604",0.477664918353899
"Q3MIP1_IDR_33_94",1
"Q3MIS6_IDR_47_159",1
"Q3MIT2_IDR_62_104",1
"Q3MIW9_IDR_23_493",1
"Q3MJ13_IDR_1016_1072",0.561858316106875
"Q3MJ13_IDR_700_785",0.438141683893125
"Q3MJ62_IDR_131_246",1
"Q3SX64_IDR_1_41",1
"Q3SXP7_IDR_138_199",1
"Q3SXY7_IDR_354_483",1
"Q3SXY8_IDR_206_428",1
"Q3SXZ7_IDR_1_40",1
"Q3SY00_IDR_1_437",0.425228677740697
"Q3SY00_IDR_492_556",0.574771322259303
"Q3V6T2_IDR_1209_1871",0.311432266054262
"Q3YBM2_IDR_236_270",1
"Q3YBR2_IDR_1_31",0.286630109548924
"Q3YBR2_IDR_355_411",0.392454897297596
"Q3YBR2_IDR_83_166",0.320914993153479
"Q3YEC7_IDR_253_729",1
"Q3ZCQ2_IDR_72_153",1
"Q3ZCQ3_IDR_1_159",1
"Q3ZCQ8_IDR_1_85",0.570126113450422
"Q3ZCQ8_IDR_321_353",0.429873886549578
"Q3ZCT1_IDR_1_135",1
"Q3ZCX4_IDR_1_47",0.497878351872042
"Q3ZCX4_IDR_93_157",0.502121648127958
"Q400G9_IDR_341_394",1
"Q401N2_IDR_322_374",0.470129905537475
"Q401N2_IDR_377_412",0.529870094462525
"Q460N3_IDR_1_75",1
"Q460N5_IDR_1389_1423",0.488166744853692
"Q460N5_IDR_98_140",0.511833255146308
"Q494R4_IDR_1_41",1
"Q496A3_IDR_1_129",1
"Q496F6_IDR_132_193",1
"Q496J9_IDR_1_131",1
"Q496M5_IDR_90_167",1
"Q496Y0_IDR_117_149",0.44495338031207
"Q496Y0_IDR_1_65",0.272474161960371
"Q496Y0_IDR_361_454",0.282572457727559
"Q499Z3_IDR_140_198",0.511764745692957
"Q499Z3_IDR_1_42",0.488235254307043
"Q499Z4_IDR_1_256",0.644031717907569
"Q499Z4_IDR_258_310",0.355968282092431
"Q49A17_IDR_1_56",1
"Q49A26_IDR_95_265",1
"Q49A92_IDR_1_107",0.413994401427059
"Q49A92_IDR_133_489",0.586005598572941
"Q49AA0_IDR_130_269",1
"Q49AG3_IDR_55_106",1
"Q49AH0_IDR_1_32",1
"Q49AJ0_IDR_418_1066",1
"Q4G0A6_IDR_84_403",1
"Q4G0F5_IDR_299_336",1
"Q4G0I0_IDR_1_46",1
"Q4G0J3_IDR_189_446",1
"Q4G0M1_IDR_1_75",0.524559144360807
"Q4G0M1_IDR_89_189",0.475440855639193
"Q4G0N4_IDR_7_63",1
"Q4G0N7_IDR_1_45",1
"Q4G0N8_IDR_1099_1177",1
"Q4G0P3_IDR_1916_2003",0.151293515558898
"Q4G0P3_IDR_2102_2188",0.169245559409469
"Q4G0X9_IDR_1_289",1
"Q4G0P3_IDR_2332_2448",0.149465818378602
"Q4G0P3_IDR_2485_2561",0.243068978094925
"Q4G0P3_IDR_2649_2734",0.135911272979894
"Q4G0P3_IDR_3215_3252",0.151014855578211
"Q4G0U5_IDR_266_310",1
"Q4G148_IDR_1_77",1
"Q4G163_IDR_21_435",0.354621425996834
"Q4LE39_IDR_268_303",0.328431421414264
"Q4LE39_IDR_405_1306",0.3977568727879
"Q4LEZ3_IDR_111_155",0.496551535635854
"Q4LEZ3_IDR_1_53",0.503448464364146
"Q4U2R8_IDR_523_563",1
"Q4UJ75_IDR_221_521",1
"Q4V321_IDR_1_117",1
"Q4V326_IDR_1_110",1
"Q4V328_IDR_1_207",0.509253042167688
"Q4V328_IDR_517_792",0.490746957832312
"Q4V339_IDR_1_38",1
"Q4V9L6_IDR_1_283",1
"Q4VC05_IDR_54_210",1
"Q4VC12_IDR_1_38",1
"Q4VC39_IDR_1_32",1
"Q4VC44_IDR_1_35",0.491211803098458
"Q4VC44_IDR_73_108",0.508788196901542
"Q4VCS5_IDR_1_1084",1
"Q4VX76_IDR_123_285",1
"Q4VXU2_IDR_415_528",1
"Q4W5G0_IDR_437_473",1
"Q4ZG55_IDR_1079_1254",0.28709454629427
"Q4ZG55_IDR_279_342",0.273802042186336
"Q4ZG55_IDR_44_74",0.216270615445542
"Q4ZG55_IDR_625_655",0.222832796073852
"Q4ZHG4_IDR_1_36",0.285356748389208
"Q4ZHG4_IDR_1532_1587",0.289837003585351
"Q4ZHG4_IDR_372_1527",0.424806248025441
"Q4ZIN3_IDR_1_34",0.537659911033898
"Q4ZIN3_IDR_467_620",0.462340088966102
"Q4ZJI4_IDR_1_52",1
"Q502W6_IDR_1003_1034",0.255160506120135
"Q502W6_IDR_1191_1294",0.249937573122785
"Q502W6_IDR_1_31",0.228282664007683
"Q502W6_IDR_711_805",0.266619256749397
"Q502W7_IDR_1_219",0.326628353737527
"Q502W7_IDR_228_335",0.206852714352584
"Q502W7_IDR_353_395",0.245995313357188
"Q502W7_IDR_502_554",0.220523618552702
"Q504T8_IDR_103_313",0.469105725763949
"Q52WX2_IDR_1_39",0.468618763424701
"Q52WX2_IDR_320_410",0.531381236575299
"Q537H7_IDR_1_98",1
"Q53EL6_IDR_1_142",1
"Q53EL9_IDR_1_190",1
"Q53EP0_IDR_164_265",1
"Q53EQ6_IDR_1_52",0.332868306778049
"Q53EQ6_IDR_189_220",0.382694758481723
"Q53EQ6_IDR_538_583",0.284436934740229
"Q53ET0_IDR_1_612",1
"Q53EU6_IDR_53_90",1
"Q53EV4_IDR_1_38",1
"Q53EZ4_IDR_130_245",0.330901358240911
"Q53EZ4_IDR_247_302",0.337918652419517
"Q53EZ4_IDR_384_432",0.331179989339572
"Q53F19_IDR_1_74",0.304375198604397
"Q53F19_IDR_183_256",0.229078346533642
"Q53F19_IDR_282_574",0.466546454861961
"Q53F39_IDR_1_47",1
"Q53FD0_IDR_1_390",0.581793819278877
"Q53HL2_IDR_87_189",1
"Q53LP3_IDR_395_525",0.53346639686207
"Q53LP3_IDR_85_261",0.46653360313793
"Q53QV2_IDR_1_54",1
"Q53QW1_IDR_1_274",1
"Q53QZ3_IDR_1_82",0.528220426542582
"Q53QZ3_IDR_194_248",0.471779573457418
"Q53RY4_IDR_199_240",1
"Q53SZ7_IDR_1_190",0.633558189088647
"Q53SZ7_IDR_314_412",0.366441810911353
"Q53T59_IDR_138_368",1
"Q53T94_IDR_121_205",1
"Q53TN4_IDR_227_286",1
"Q53TS8_IDR_1_96",0.332061747710945
"Q53TS8_IDR_250_345",0.341658714360068
"Q53TS8_IDR_354_587",0.326279537928986
"Q562E7_IDR_1017_1219",0.199909509061821
"Q562E7_IDR_1522_1555",0.236727217346859
"Q562E7_IDR_607_715",0.233078304081909
"Q587J7_IDR_1096_1166",0.492047251779181
"Q587J7_IDR_214_381",0.507952748220819
"Q587J8_IDR_111_217",1
"Q58A45_IDR_1_41",0.315488991169902
"Q58A45_IDR_278_390",0.29709654143844
"Q58A45_IDR_72_274",0.387414467391658
"Q58DX5_IDR_1_158",1
"Q58EX2_IDR_1955_2161",1
"Q58EX7_IDR_1039_1191",0.40436657720454
"Q58EX7_IDR_33_177",0.291590666140806
"Q58EX7_IDR_631_730",0.304042756654653
"Q58F21_IDR_136_267",0.259230735790233
"Q58F21_IDR_379_521",0.318420184009205
"Q58F21_IDR_578_917",0.422349080200563
"Q58HT5_IDR_1_37",1
"Q58WW2_IDR_291_705",1
"Q59EK9_IDR_209_446",1
"Q5BIV9_IDR_21_114",1
"Q5BJD5_IDR_1_70",1
"Q5BJE1_IDR_1_167",1
"Q5CZC0_IDR_2651_2712",0.0497088116176573
"Q5CZC0_IDR_2938_2968",0.0550741522239584
