"","GO0031981_nuclear_lumen"
"Q9NUQ6_IDR_60_235",0.36727989685877
"Q9NUQ8_IDR_95_173",1
"Q9NUR3_IDR_1_139",1
"Q9NUU7_IDR_1_57",1
"Q9NUV7_IDR_1_53",1
"Q9NVC3_IDR_1_49",1
"Q9NVC6_IDR_50_86",1
"Q9NVD7_IDR_1_50",1
"Q9NVE4_IDR_270_307",1
"Q9NVE5_IDR_1179_1222",0.519259481874777
"Q9NVE5_IDR_1_33",0.480740518125223
"Q9NVF7_IDR_1_61",0.415490825484235
"Q9NVF7_IDR_315_368",0.584509174515765
"Q9NVF9_IDR_1_48",1
"Q9NVH0_IDR_297_344",0.655896751097868
"Q9NVH0_IDR_31_66",0.344103248902132
"Q9NVH6_IDR_1_42",1
"Q9NVI7_IDR_1_66",0.503747888313949
"Q9NVI7_IDR_70_133",0.496252111686051
"Q9NVL8_IDR_1_296",1
"Q9NVM1_IDR_1_113",1
"Q9NVM6_IDR_103_169",1
"Q9NVM9_IDR_567_648",1
"Q9NVN3_IDR_460_520",1
"Q9NVN8_IDR_1_85",0.53119015383301
"Q9NW07_IDR_1_568",1
"Q9NW13_IDR_196_332",0.468241313683876
"Q9NW13_IDR_591_726",0.531758686316124
"Q9NW64_IDR_171_220",0.490611567221398
"Q9NW64_IDR_306_401",0.509388432778602
"Q9NW68_IDR_211_424",1
"Q9NW75_IDR_1_31",0.356558322287579
"Q9NW75_IDR_38_528",0.643441677712421
"Q9NW82_IDR_1_166",0.519117834784966
"Q9NW82_IDR_541_580",0.480882165215034
"Q9NW97_IDR_34_253",1
"Q9NWA0_IDR_1_61",1
"Q9NWB1_IDR_1_125",1
"Q9NWB6_IDR_1_117",1
"Q9NWB7_IDR_1_33",0.348983626514345
"Q9NWB7_IDR_164_238",0.361502426508044
"Q9NWB7_IDR_396_429",0.289513946977611
"Q9NWD8_IDR_73_103",1
"Q9NWD9_IDR_1_60",1
"Q9NWF4_IDR_221_272",1
"Q9NWT8_IDR_106_138",0.535071403819592
"Q9NWU1_IDR_1_37",1
"Q9NWV8_IDR_1_78",1
"Q9NWW0_IDR_1_67",1
"Q9NWW5_IDR_1_40",1
"Q9NWW7_IDR_285_350",1
"Q9NWY4_IDR_1_32",1
"Q9NWZ3_IDR_103_162",1
"Q9NWZ5_IDR_1_74",1
"Q9NWZ8_IDR_151_197",0.489910585663187
"Q9NWZ8_IDR_60_138",0.510089414336813
"Q9NX00_IDR_1_53",1
"Q9NX09_IDR_1_82",1
"Q9NX14_IDR_1_72",1
"Q9NX18_IDR_1_49",1
"Q9NX31_IDR_1_260",1
"Q9NX40_IDR_108_242",1
"Q9NX45_IDR_142_209",0.515349539150166
"Q9NX45_IDR_260_367",0.484650460849834
"Q9NX52_IDR_1_41",1
"Q9NX95_IDR_510_596",0.23024581238596
"Q9NXB9_IDR_260_296",1
"Q9NXD2_IDR_587_626",1
"Q9NXE8_IDR_1_71",0.335951405034787
"Q9NXE8_IDR_77_425",0.664048594965213
"Q9NXF8_IDR_1_34",1
"Q9NXG2_IDR_1_36",0.627186937719681
"Q9NXG2_IDR_270_353",0.372813062280319
"Q9NXG6_IDR_1_108",1
"Q9NXH3_IDR_1_55",1
"Q9NXH8_IDR_1_72",1
"Q9NXH9_IDR_104_147",0.228996253287672
"Q9NXH9_IDR_15_51",0.220206972852966
"Q9NXH9_IDR_557_613",0.312454379346001
"Q9NXH9_IDR_624_659",0.238342394513361
"Q9NXI6_IDR_111_206",0.455416173486638
"Q9NXI6_IDR_1_36",0.544583826513362
"Q9NXJ0_IDR_1_77",1
"Q9NXL2_IDR_1_88",0.569511366601872
"Q9NXL2_IDR_645_709",0.430488633398128
"Q9NXL6_IDR_1_42",0.456090086940341
"Q9NXL6_IDR_361_416",0.543909913059659
"Q9NXL9_IDR_653_1114",1
"Q9NXN4_IDR_231_317",1
"Q9NXR1_IDR_67_335",1
"Q9NXR5_IDR_265_373",1
"Q9NXR8_IDR_108_352",1
"Q9NXS2_IDR_1_36",1
"Q9NXT0_IDR_1_149",1
"Q9NY26_IDR_136_174",1
"Q9NY28_IDR_1_57",0.41533845432196
"Q9NY28_IDR_62_116",0.58466154567804
"Q9NY30_IDR_123_223",1
"Q9NY37_IDR_1_32",1
"Q9NY43_IDR_1_244",1
"Q9NY47_IDR_1_60",1
"Q9NY57_IDR_321_364",0.570145288770031
"Q9NY57_IDR_367_414",0.429854711229969
"Q9NY59_IDR_192_320",1
"Q9NY61_IDR_1_214",0.371420394365959
"Q9NY61_IDR_307_341",0.379554875198781
"Q9NY61_IDR_409_454",0.24902473043526
"Q9NY72_IDR_177_215",1
"Q9NY74_IDR_110_616",0.314537980812621
"Q9NY74_IDR_1_106",0.339611886188427
"Q9NY74_IDR_619_926",0.345850132998952
"Q9NY93_IDR_502_547",1
"Q9NY97_IDR_1_41",0.50141255371819
"Q9NY97_IDR_58_93",0.49858744628181
"Q9NY99_IDR_167_211",1
"Q9NYA3_IDR_1_693",1
"Q9NYA4_IDR_1055_1094",0.379609688260759
"Q9NYA4_IDR_265_301",0.335776727660501
"Q9NYA4_IDR_575_1005",0.28461358407874
"Q9NYB0_IDR_190_310",0.57393528506976
"Q9NYB0_IDR_98_132",0.42606471493024
"Q9NYF8_IDR_1_834",0.404110218413235
"Q9NYF8_IDR_836_877",0.296688321873708
"Q9NYF8_IDR_888_920",0.299201459713058
"Q9NYG8_IDR_266_393",1
"Q9NYI0_IDR_311_580",0.321742937156606
"Q9NYI0_IDR_34_307",0.339478760386976
"Q9NYI0_IDR_996_1048",0.338778302456418
"Q9NYJ7_IDR_520_570",1
"Q9NYJ8_IDR_48_545",1
"Q9NYK6_IDR_105_141",0.524264343751433
"Q9NYK6_IDR_147_181",0.475735656248567
"Q9NYL2_IDR_579_767",1
"Q9NYL4_IDR_1_32",1
"Q9NYL9_IDR_26_72",0.497288489137303
"Q9NYL9_IDR_75_184",0.502711510862697
"Q9NYM4_IDR_1_34",0.496839515993295
"Q9NYM4_IDR_367_423",0.503160484006705
"Q9NYN1_IDR_188_256",1
"Q9NYP3_IDR_1_149",0.521146568896745
"Q9NYP3_IDR_332_394",0.478853431103255
"Q9NYY3_IDR_356_462",0.408597974414851
"Q9NYY8_IDR_111_154",1
"Q9NYZ2_IDR_1_32",1
"Q9NYZ4_IDR_389_442",0.47664460094173
"Q9NYZ4_IDR_456_499",0.52335539905827
"Q9NZ08_IDR_1_43",1
"Q9NZ09_IDR_1_64",0.493539027378647
"Q9NZ09_IDR_71_381",0.506460972621353
"Q9NZ20_IDR_285_350",1
"Q9NZ43_IDR_198_259",0.468995577224369
"Q9NZ43_IDR_73_173",0.531004422775631
"Q9NZ52_IDR_146_179",0.537985105389602
"Q9NZ52_IDR_303_576",0.462014894610398
"Q9NZ53_IDR_1_375",0.505222255661765
"Q9NZ53_IDR_547_605",0.494777744338235
"Q9NZ56_IDR_1_1289",1
"Q9NZ63_IDR_1_289",1
"Q9NZ71_IDR_67_99",0.210047828552589
"Q9NZ71_IDR_757_895",0.336790906337059
"Q9NZ71_IDR_979_1056",0.215678967350209
"Q9NZI6_IDR_222_305",1
"Q9NZI7_IDR_240_363",1
"Q9NZI8_IDR_160_192",1
"Q9NZJ0_IDR_413_730",1
"Q9NZJ4_IDR_4249_4297",1
"Q9NZJ5_IDR_1081_1116",0.268749854999926
"Q9NZJ5_IDR_1_100",0.25174824160518
"Q9NZJ5_IDR_507_582",0.235248047693575
"Q9NZJ5_IDR_750_879",0.244253855701319
"Q9NZJ6_IDR_335_369",1
"Q9NZJ7_IDR_1_77",1
"Q9NZJ9_IDR_146_180",1
"Q9NZL3_IDR_54_174",1
"Q9NZL4_IDR_1_41",1
"Q9NZL6_IDR_500_645",0.48733139227922
"Q9NZL6_IDR_735_768",0.51266860772078
"Q9NZM1_IDR_132_190",1
"Q9NZM3_IDR_177_236",0.201178215418947
"Q9NZM3_IDR_331_397",0.246348256506633
"Q9NZM3_IDR_684_755",0.342979728891854
"Q9NZR1_IDR_76_182",0.495343528718006
"Q9NZR4_IDR_1_365",1
"Q9NZS2_IDR_43_108",1
"Q9NZT2_IDR_1_64",0.372538522774215
"Q9NZT2_IDR_290_677",0.627461477225785
"Q9NZU0_IDR_363_406",0.517287793289682
"Q9NZU0_IDR_499_549",0.482712206710318
"Q9NZU5_IDR_61_111",1
"Q9NZU7_IDR_1_200",1
"Q9NZV8_IDR_415_623",1
"Q9NZW4_IDR_18_1301",1
"Q9NZZ3_IDR_170_219",1
"Q9P013_IDR_1_183",1
"Q9P015_IDR_26_62",1
"Q9P016_IDR_1_51",1
"Q9P021_IDR_1_54",1
"Q9P031_IDR_1_196",1
"Q9P0M6_IDR_117_181",1
"Q9P0M9_IDR_1_49",1
"Q9P0N8_IDR_1_59",1
"Q9P0P8_IDR_86_126",1
"Q9P0T4_IDR_1_88",1
"Q9P0T7_IDR_112_154",1
"Q9P0U3_IDR_1_382",1
"Q9P0U4_IDR_75_371",1
"Q9P0V3_IDR_198_244",0.519588872506174
"Q9P0V3_IDR_21_54",0.480411127493826
"Q9P0V8_IDR_225_285",1
"Q9P0V9_IDR_1_35",0.516896151467449
"Q9P0V9_IDR_421_454",0.483103848532551
"Q9P0W2_IDR_140_182",0.32172841957669
"Q9P0W2_IDR_1_69",0.67827158042331
"Q9P0W8_IDR_1_414",0.520121587802485
"Q9P0W8_IDR_416_599",0.479878412197515
"Q9P0X4_IDR_1_47",0.249871760566188
"Q9P0X4_IDR_405_617",0.30062899784813
"Q9P0X4_IDR_867_1122",0.251612587459978
"Q9P1V8_IDR_1_539",1
"Q9P1W3_IDR_749_806",1
"Q9P1Y5_IDR_189_219",0.352643200229489
"Q9P1Y5_IDR_325_1105",0.647356799770511
"Q9P1Y6_IDR_1_104",0.29402423653723
"Q9P1Y6_IDR_231_1560",0.70597576346277
"Q9P1Z0_IDR_1_33",0.24076768177556
"Q9P1Z0_IDR_37_764",0.269282223285242
"Q9P1Z0_IDR_770_852",0.237463828827972
"Q9P1Z0_IDR_975_1013",0.252486266111225
"Q9P1Z2_IDR_499_571",0.470446093306286
"Q9P1Z2_IDR_581_617",0.529553906693714
"Q9P1Z3_IDR_1_44",0.547710414426241
"Q9P1Z3_IDR_550_774",0.452289585573759
"Q9P202_IDR_1_34",0.493450514323328
"Q9P202_IDR_502_808",0.506549485676672
"Q9P203_IDR_1032_1065",0.182895724757377
"Q9P203_IDR_1067_1132",0.20516766264138
"Q9P203_IDR_1_77",0.256879224379353
"Q9P203_IDR_715_977",0.158077735227253
"Q9P203_IDR_980_1024",0.196979652994639
"Q9P206_IDR_1_1035",1
"Q9P209_IDR_135_427",1
"Q9P212_IDR_1055_1199",0.323878211815243
"Q9P212_IDR_1544_1742",0.2639477901053
"Q9P212_IDR_1_70",0.209404913371194
"Q9P227_IDR_1100_1491",0.475129311985812
"Q9P241_IDR_1343_1426",0.239313225735982
"Q9P241_IDR_1_47",0.258958845896695
"Q9P241_IDR_467_553",0.245514491340922
"Q9P241_IDR_631_715",0.256213437026401
"Q9P242_IDR_1_653",1
"Q9P243_IDR_1_136",0.307752496905704
"Q9P243_IDR_141_197",0.468330037738059
"Q9P243_IDR_479_728",0.223917465356237
"Q9P244_IDR_562_759",1
"Q9P246_IDR_1_53",0.296963341571856
"Q9P246_IDR_262_320",0.373135626417947
"Q9P246_IDR_461_746",0.329901032010197
"Q9P258_IDR_1_79",1
"Q9P260_IDR_1168_1216",0.236440191495128
"Q9P260_IDR_134_184",0.248222963568651
"Q9P260_IDR_1_88",0.264817678031984
"Q9P260_IDR_385_483",0.250519166904237
"Q9P265_IDR_1_281",1
"Q9P266_IDR_1_1353",1
"Q9P267_IDR_84_1377",1
"Q9P270_IDR_1_574",1
"Q9P272_IDR_166_219",0.338954688846871
"Q9P272_IDR_278_312",0.319447870890716
"Q9P272_IDR_314_404",0.341597440262413
"Q9P2A4_IDR_129_296",1
"Q9P2B4_IDR_251_639",1
"Q9P2B7_IDR_1_377",0.587404758868173
"Q9P2B7_IDR_467_527",0.412595241131827
"Q9P2D0_IDR_940_1281",1
"Q9P2D1_IDR_1545_1598",0.162081585091941
"Q9P2D1_IDR_1826_1899",0.161479601162683
"Q9P2D1_IDR_1_828",0.38016041692396
"Q9P2D1_IDR_2134_2997",0.296278396821416
"Q9P2D3_IDR_1200_1239",0.521050372563593
"Q9P2D3_IDR_1549_1579",0.478949627436407
"Q9P2D6_IDR_417_673",0.517998860497806
"Q9P2D6_IDR_677_1187",0.482001139502194
"Q9P2D8_IDR_463_494",0.200664361521961
"Q9P2F6_IDR_1_72",0.321220519027862
"Q9P2F6_IDR_314_356",0.415929907085498
"Q9P2F6_IDR_563_1191",0.262849573886639
"Q9P2F8_IDR_1027_1665",0.2151799441909
"Q9P2F8_IDR_1_161",0.255197586525303
"Q9P2F8_IDR_263_316",0.289744287742596
"Q9P2F8_IDR_350_406",0.239878181541201
"Q9P2F9_IDR_1_133",1
"Q9P2G1_IDR_185_218",0.247265987573412
"Q9P2G1_IDR_290_322",0.249240197154126
"Q9P2G1_IDR_757_975",0.240458763841275
"Q9P2G1_IDR_980_1081",0.263035051431188
"Q9P2G3_IDR_69_118",1
"Q9P2G4_IDR_185_884",1
"Q9P2G9_IDR_1_40",1
"Q9P2H5_IDR_603_745",0.578578279690463
"Q9P2H5_IDR_964_1012",0.421421720309537
"Q9P2I0_IDR_403_453",0.509047582157737
"Q9P2I0_IDR_649_694",0.490952417842263
"Q9P2J2_IDR_762_1085",0.512344765038514
"Q9P2N6_IDR_476_904",1
"Q9P2N7_IDR_1_65",1
"Q9P2P1_IDR_226_333",0.33723304864532
"Q9P2P1_IDR_469_768",0.341635970580083
"Q9P2P1_IDR_948_1039",0.321130980774596
"Q9P2P5_IDR_1006_1076",0.315408254274972
"Q9P2P5_IDR_328_808",0.373083265632696
"Q9P2P5_IDR_839_1003",0.311508480092332
"Q9P2P6_IDR_3313_3617",0.199529910509719
"Q9P2P6_IDR_3765_3903",0.206000627720187
"Q9P2P6_IDR_3905_4230",0.203696429675609
"Q9P2P6_IDR_4379_4477",0.208488418541868
"Q9P2P6_IDR_587_3311",0.182284613552618
"Q9P2Q2_IDR_320_833",0.56036681924001
"Q9P2Q2_IDR_855_1011",0.43963318075999
"Q9P2R6_IDR_1_84",0.361403207093226
"Q9P2Z0_IDR_84_256",1
"Q9UBB5_IDR_1_179",0.494097992698192
"Q9UBB5_IDR_181_281",0.505902007301808
"Q9UBB6_IDR_1_32",1
"Q9UBB9_IDR_1_356",0.687584662845036
"Q9UBB9_IDR_728_767",0.312415337154964
"Q9UBC0_IDR_1_291",1
"Q9UBC2_IDR_211_265",0.556594704652548
"Q9UBC2_IDR_348_864",0.443405295347452
"Q9UBC3_IDR_26_219",0.413691646010936
"Q9UBC3_IDR_347_414",0.586308353989064
"Q9UBC9_IDR_1_169",1
"Q9UBD0_IDR_1_93",0.367731543932397
"Q9UBD0_IDR_211_309",0.336502973228036
"Q9UBD0_IDR_370_423",0.295765482839567
"Q9UBD5_IDR_507_544",1
"Q9UBD6_IDR_440_479",1
"Q9UBE8_IDR_1_132",1
"Q9UBF1_IDR_1_136",1
"Q9UBF8_IDR_1_32",0.233901388011401
"Q9UBL3_IDR_269_319",0.560102788472862
"Q9UBL9_IDR_382_471",1
"Q9UBM4_IDR_1_122",1
"Q9UBM7_IDR_1_34",1
"Q9UBM8_IDR_1_66",1
"Q9UBN1_IDR_216_304",1
"Q9UBN4_IDR_757_977",1
"Q9UBN7_IDR_1_81",0.600855743342569
"Q9UBN7_IDR_841_1097",0.399144256657431
"Q9UBP0_IDR_1_53",0.444976160505831
"Q9UBP0_IDR_198_315",0.270613175154669
"Q9UBP0_IDR_81_111",0.2844106643395
"Q9UBP4_IDR_1_128",1
"Q9UBP5_IDR_1_59",0.57654451006469
"Q9UBP5_IDR_166_324",0.42345548993531
"Q9UBP8_IDR_1_84",1
"Q9UBP9_IDR_157_263",1
"Q9UBQ6_IDR_2_60",1
"Q9UBR4_IDR_207_377",1
"Q9UBS0_IDR_10_43",0.433249292968774
"Q9UBU7_IDR_248_330",0.242436243560119
"Q9UBU7_IDR_332_609",0.317779694025958
"Q9UBU8_IDR_50_188",1
"Q9UBU9_IDR_1_115",1
"Q9UBV2_IDR_1_119",1
"Q9UBV7_IDR_1_82",1
"Q9UBV8_IDR_1_111",1
"Q9UBW5_IDR_250_565",1
"Q9UBW7_IDR_1_326",0.350880430080928
"Q9UBW7_IDR_766_798",0.306907072074206
"Q9UBW7_IDR_802_1066",0.342212497844866
"Q9UBW8_IDR_215_275",1
"Q9UBX0_IDR_29_109",1
"Q9UBX2_IDR_115_364",0.433098301435629
"Q9UBX2_IDR_71_112",0.566901698564371
"Q9UBX7_IDR_1_43",1
"Q9UBY0_IDR_1_64",0.359778712936854
"Q9UBY0_IDR_612_812",0.640221287063146
"Q9UBY5_IDR_314_353",1
"Q9UBZ4_IDR_342_450",1
"Q9UEE5_IDR_1_41",0.498070583207378
"Q9UEE5_IDR_325_369",0.501929416792622
"Q9UEE9_IDR_1_162",0.738263909966183
"Q9UEE9_IDR_184_240",0.261736090033817
"Q9UEG4_IDR_1_147",1
"Q9UER7_IDR_140_182",0.275092097395374
"Q9UER7_IDR_14_60",0.241071157500098
"Q9UER7_IDR_386_716",0.483836745104528
"Q9UET6_IDR_283_329",1
"Q9UEW3_IDR_1_424",1
"Q9UEW8_IDR_1_52",0.518020438304495
"Q9UEW8_IDR_385_467",0.481979561695505
"Q9UEY8_IDR_380_706",1
"Q9UF02_IDR_208_275",1
"Q9UF12_IDR_1_94",1
"Q9UF47_IDR_136_199",1
"Q9UF56_IDR_1_49",0.589356037422237
"Q9UF56_IDR_68_317",0.410643962577763
"Q9UFB7_IDR_112_165",0.247052299186987
"Q9UFB7_IDR_169_427",0.500488434430522
"Q9UGJ0_IDR_1_256",1
"Q9UGJ1_IDR_209_247",1
"Q9UGK3_IDR_260_403",1
"Q9UGL1_IDR_1101_1132",0.247985898108993
"Q9UGL1_IDR_1282_1323",0.194121319838498
"Q9UGL1_IDR_1374_1486",0.313787003434754
"Q9UGL1_IDR_190_306",0.244105778617756
"Q9UGL9_IDR_1_99",1
"Q9UGM1_IDR_356_420",1
"Q9UGM5_IDR_1_32",0.425362913404549
"Q9UGM5_IDR_263_341",0.574637086595451
"Q9UGN4_IDR_128_251",1
"Q9UGN5_IDR_1_80",1
"Q9UGP4_IDR_1_444",1
"Q9UGP5_IDR_1_35",0.608922993739796
"Q9UGP5_IDR_140_234",0.391077006260204
"Q9UGP8_IDR_485_622",0.654356824360458
"Q9UGP8_IDR_723_760",0.345643175639543
"Q9UGQ3_IDR_1_33",1
"Q9UGR2_IDR_167_261",0.487795678504671
"Q9UHF7_IDR_638_1210",0.237123339604594
"Q9UHG0_IDR_226_476",1
"Q9UHG2_IDR_152_187",0.515698803771853
"Q9UHG2_IDR_25_69",0.484301196228147
"Q9UHH9_IDR_164_195",0.471330256504813
"Q9UHH9_IDR_339_372",0.528669743495187
"Q9UHI5_IDR_1_33",0.491461278881467
"Q9UHI5_IDR_498_535",0.508538721118533
"Q9UHI6_IDR_1_51",0.295437511953088
"Q9UHI6_IDR_456_570",0.313873009219649
"Q9UHI6_IDR_620_768",0.390689478827263
"Q9UHI8_IDR_1_56",0.440411213368721
"Q9UHI8_IDR_165_250",0.559588786631279
"Q9UHJ3_IDR_456_493",0.292567882528337
"Q9UHJ3_IDR_625_786",0.707432117471663
"Q9UHK0_IDR_1_214",0.410489561961432
"Q9UHK0_IDR_245_451",0.589510438038568
"Q9UHL0_IDR_1_67",1
"Q9UHL9_IDR_205_323",0.214339067672727
"Q9UHV2_IDR_83_168",0.498248675995028
"Q9UHV7_IDR_1475_1631",0.271383723442125
"Q9UHV7_IDR_2019_2053",0.251805047918503
"Q9UHV7_IDR_288_825",0.244844909478047
"Q9UHV7_IDR_942_1062",0.231966319161325
"Q9UHW9_IDR_1004_1084",0.480600255282047
"Q9UHW9_IDR_18_189",0.519399744717953
"Q9UHX1_IDR_1_59",0.484750388816646
"Q9UHX1_IDR_382_452",0.515249611183354
"Q9UHY1_IDR_1_54",1
"Q9UHY8_IDR_1_51",0.309302275078672
"Q9UHY8_IDR_171_204",0.30735726681891
"Q9UHY8_IDR_265_297",0.383340458102418
"Q9UI08_IDR_115_376",1
"Q9UI10_IDR_1_175",1
"Q9UI17_IDR_1_44",1
"Q9UI32_IDR_1_68",1
"Q9UI33_IDR_30_60",0.197279791156227
"Q9UI33_IDR_431_525",0.248967802308336
"Q9UI33_IDR_862_900",0.197757226017547
"Q9UIF8_IDR_1839_1882",0.100155868262558
"Q9UIF8_IDR_1983_2062",0.182058305734519
"Q9UIF9_IDR_1013_1084",0.116294938330607
"Q9UIF9_IDR_1145_1418",0.175315695923533
"Q9UIF9_IDR_1543_1589",0.0962205411364023
"Q9UIF9_IDR_1_543",0.112057512434429
"Q9UIF9_IDR_1729_1796",0.230023624235442
"Q9UIF9_IDR_651_811",0.270087687939587
"Q9UIG0_IDR_1234_1341",0.183203885756664
"Q9UIG0_IDR_1450_1483",0.168276074900199
"Q9UIG0_IDR_145_209",0.116167701510068
"Q9UIG0_IDR_294_515",0.271715760404776
"Q9UIG0_IDR_787_869",0.136240246590486
"Q9UIG0_IDR_935_976",0.124396330837807
"Q9UIG4_IDR_18_136",1
"Q9UIG8_IDR_1_32",0.393724348532267
"Q9UIG8_IDR_291_327",0.307127426654317
"Q9UIG8_IDR_653_710",0.299148224813417
"Q9UIH9_IDR_1_315",1
"Q9UJ14_IDR_1_102",1
"Q9UJ37_IDR_1_45",1
"Q9UJ41_IDR_45_136",1
"Q9UJ55_IDR_1_1016",1
"Q9UJ71_IDR_28_64",1
"Q9UJ78_IDR_1_237",0.49981781896543
"Q9UJ78_IDR_473_510",0.50018218103457
"Q9UJ90_IDR_23_142",1
"Q9UJ96_IDR_422_466",1
"Q9UJ98_IDR_1059_1225",0.520934311226798
"Q9UJ98_IDR_1_96",0.479065688773202
"Q9UJ99_IDR_1_58",0.449791159862116
"Q9UJ99_IDR_671_737",0.550208840137884
"Q9UJA2_IDR_1_101",1
"Q9UJA3_IDR_1_68",1
"Q9UJA5_IDR_269_348",0.38990754112574
"Q9UJA5_IDR_464_497",0.61009245887426
"Q9UJC3_IDR_194_254",0.263090981736546
"Q9UJC3_IDR_384_492",0.249440223958899
"Q9UJC3_IDR_508_555",0.251149175065283
"Q9UJC3_IDR_642_728",0.236319619239273
"Q9UJD0_IDR_1_117",1
"Q9UJF2_IDR_1_95",0.444410677748132
"Q9UJU2_IDR_1_116",0.354458955885003
"Q9UJU2_IDR_118_300",0.341632607866378
"Q9UJU2_IDR_368_399",0.303908436248619
"Q9UJU3_IDR_48_157",1
"Q9UJU5_IDR_1_139",0.335295862226884
"Q9UJU5_IDR_227_275",0.362974487020581
"Q9UJU5_IDR_283_478",0.301729650752534
"Q9UJU6_IDR_143_357",1
"Q9UJV8_IDR_132_166",0.503144372329846
"Q9UJV8_IDR_1_56",0.496855627670154
"Q9UJV9_IDR_1_104",1
"Q9UJW3_IDR_1_34",1
"Q9UJW9_IDR_70_179",1
"Q9UJX2_IDR_557_597",1
"Q9UJX4_IDR_167_204",1
"Q9UJX5_IDR_750_808",1
"Q9UJY4_IDR_324_472",1
"Q9UJY5_IDR_301_496",1
"Q9UJZ1_IDR_322_356",1
"Q9UK00_IDR_1_147",1
"Q9UK05_IDR_1_51",0.330128982079901
"Q9UK39_IDR_1_85",1
"Q9UK55_IDR_1_69",1
"Q9UK58_IDR_1_37",0.379934844386586
"Q9UK58_IDR_307_526",0.620065155613414
"Q9UK59_IDR_385_544",1
"Q9UK61_IDR_1094_1202",0.233592070667458
"Q9UK61_IDR_1474_1670",0.219002791050165
"Q9UK61_IDR_1_98",0.266061107787393
"Q9UK61_IDR_628_1016",0.281344030494985
"Q9UK76_IDR_1_154",1
"Q9UK80_IDR_1_203",1
"Q9UK85_IDR_1_112",0.468088816749195
"Q9UK85_IDR_126_159",0.531911183250805
"Q9UK97_IDR_1_102",0.498424939368472
"Q9UK97_IDR_123_160",0.501575060631528
"Q9UK99_IDR_413_471",1
"Q9UKA4_IDR_1271_1348",0.137717950152911
"Q9UKA4_IDR_1356_1455",0.147884945120998
"Q9UKA4_IDR_1565_1806",0.123229910321628
"Q9UKA4_IDR_161_319",0.131118288256558
"Q9UKA4_IDR_343_399",0.172939257338315
"Q9UKA4_IDR_509_542",0.152939551085541
"Q9UKA4_IDR_710_1267",0.134170097724049
"Q9UKA8_IDR_1_39",0.504285822742385
"Q9UKA8_IDR_204_241",0.495714177257615
"Q9UKA9_IDR_1_54",1
"Q9UKB1_IDR_1_67",1
"Q9UKB3_IDR_108_171",1
"Q9UKB5_IDR_186_333",0.464627831678939
"Q9UKB5_IDR_37_179",0.535372168321061
"Q9UKG4_IDR_163_258",1
"Q9UKI2_IDR_46_229",1
"Q9UKI8_IDR_1_239",0.369677483183124
"Q9UKI8_IDR_335_388",0.348979834869726
"Q9UKI8_IDR_413_448",0.28134268194715
"Q9UKI9_IDR_1_189",0.309611892255639
"Q9UKI9_IDR_256_288",0.399561098121907
"Q9UKI9_IDR_334_425",0.290827009622454
"Q9UKJ1_IDR_151_215",0.43812445827309
"Q9UKJ1_IDR_219_264",0.56187554172691
"Q9UKJ3_IDR_1_1413",1
"Q9UKK3_IDR_1213_1532",0.495861721349709
"Q9UKK3_IDR_95_127",0.504138278650291
"Q9UKL0_IDR_1_102",0.360589491318704
"Q9UKL0_IDR_242_365",0.385349948124024
"Q9UKL0_IDR_445_485",0.254060560557272
"Q9UKL4_IDR_106_191",0.523672521140972
"Q9UKL4_IDR_289_321",0.476327478859028
"Q9UKM7_IDR_210_243",0.506429463566318
"Q9UKM7_IDR_92_207",0.493570536433682
"Q9UKM9_IDR_115_306",1
"Q9UKN5_IDR_1_368",0.443844502732997
"Q9UKN5_IDR_759_790",0.556155497267003
"Q9UKN7_IDR_1_37",0.221805167830391
"Q9UKN7_IDR_2327_2669",0.161395625136444
"Q9UKN7_IDR_2961_3005",0.162909945698571
"Q9UKN7_IDR_403_1153",0.216319632133149
"Q9UKN7_IDR_67_103",0.237569629201444
"Q9UKN8_IDR_1_48",1
"Q9UKR3_IDR_1_31",1
"Q9UKS6_IDR_305_362",1
"Q9UKS7_IDR_1_169",0.513193704568462
"Q9UKS7_IDR_206_450",0.486806295431538
"Q9UKT4_IDR_1_215",0.491625653632738
"Q9UKT4_IDR_307_362",0.508374346367262
"Q9UKT7_IDR_1_32",1
"Q9UKT9_IDR_1_117",0.541380390187236
"Q9UKT9_IDR_284_430",0.458619609812764
"Q9UKU9_IDR_1_50",0.482516782216323
"Q9UKU9_IDR_202_271",0.517483217783677
"Q9UKV0_IDR_1_629",1
"Q9UKV3_IDR_1_1224",0.599087705601834
"Q9UKV3_IDR_1231_1341",0.400912294398166
"Q9UKV5_IDR_379_423",0.344364847750548
"Q9UKV5_IDR_425_479",0.308774725945801
"Q9UKV5_IDR_483_643",0.346860426303651
"Q9UKW6_IDR_136_171",0.516620484369478
"Q9UKW6_IDR_1_42",0.483379515630522
"Q9UKX7_IDR_1_161",0.578781957333982
"Q9UKX7_IDR_200_345",0.421218042666018
"Q9UKY0_IDR_20_54",1
"Q9UKY1_IDR_1_580",0.175572139498871
"Q9UKY1_IDR_604_666",0.240884908745985
"Q9UKY1_IDR_728_774",0.325911529311108
"Q9UKY1_IDR_824_873",0.257631422444036
"Q9UKY4_IDR_1_53",1
"Q9UKY7_IDR_1_258",1
"Q9UKZ1_IDR_1_60",1
"Q9UKZ4_IDR_1_283",1
"Q9UL40_IDR_1_35",0.324565141164913
"Q9UL40_IDR_146_183",0.339215551865079
"Q9UL40_IDR_261_294",0.336219306970008
