"","GO0031326_regulation_of_cellular_biosynthetic_process"
"Q6N022_IDR_293_331",0.43779950168841
"Q6N043_IDR_1_405",0.454746603187679
"Q6N043_IDR_468_979",0.545253396812321
"Q6N069_IDR_575_639",1
"Q6N075_IDR_1_33",1
"Q6NS38_IDR_1_54",1
"Q6NSI3_IDR_1_398",1
"Q6NSI4_IDR_1_40",0.50072140141875
"Q6NSI4_IDR_566_675",0.49927859858125
"Q6NSI8_IDR_526_621",0.493140211192297
"Q6NSI8_IDR_63_143",0.506859788807703
"Q6NSJ0_IDR_1_70",1
"Q6NSJ2_IDR_1_180",0.489250984351088
"Q6NSJ2_IDR_186_506",0.510749015648912
"Q6NSJ5_IDR_172_226",1
"Q6NSW7_IDR_147_186",0.506322391097777
"Q6NSW7_IDR_1_98",0.493677608902223
"Q6NSZ9_IDR_126_333",1
"Q6NT46_IDR_1_116",1
"Q6NT52_IDR_120_163",1
"Q6NT76_IDR_52_155",0.3712981296922
"Q6NUK4_IDR_146_255",1
"Q6NUM6_IDR_201_305",1
"Q6NUM9_IDR_1_58",1
"Q6NUN7_IDR_1_778",1
"Q6NUN9_IDR_150_365",0.508347800600041
"Q6NUN9_IDR_464_507",0.491652199399959
"Q6NUP7_IDR_681_873",1
"Q6NUQ1_IDR_1_50",1
"Q6NUQ4_IDR_16_107",1
"Q6NUS6_IDR_18_79",1
"Q6NUT2_IDR_1_79",1
"Q6NV75_IDR_197_264",0.397025699506685
"Q6NW40_IDR_1_45",0.376840885902689
"Q6NV75_IDR_319_609",0.602974300493315
"Q6NVV3_IDR_369_410",1
"Q6NW29_IDR_114_164",1
"Q6NW34_IDR_262_353",0.29294818526518
"Q6NW34_IDR_386_419",0.364040106539454
"Q6NW34_IDR_431_536",0.343011708195366
"Q6NW40_IDR_118_155",0.623159114097311
"Q6NWY9_IDR_178_269",0.397565136893066
"Q6NWY9_IDR_1_94",0.2791365454438
"Q6NWY9_IDR_688_871",0.323298317663134
"Q6NX45_IDR_1_234",1
"Q9H714_IDR_1_216",0.452558785373899
"Q9H714_IDR_223_335",0.547441214626101
"Q9H720_IDR_369_423",1
"Q9H756_IDR_228_264",0.480723610955977
"Q9H756_IDR_304_341",0.519276389044023
"Q9H772_IDR_1_42",1
"Q9H773_IDR_134_170",1
"Q9H788_IDR_102_318",1
"Q9H790_IDR_1_59",1
"Q9H792_IDR_1_1267",0.625127431791415
"Q9H792_IDR_1407_1453",0.374872568208585
"Q9H799_IDR_1485_1531",0.289765619444723
"Q9H799_IDR_1625_1745",0.261422440520424
"Q9H799_IDR_1798_3169",0.448811940034853
"Q9H7B2_IDR_272_306",1
"Q9H7C4_IDR_1_59",0.488060105751281
"Q9H7C4_IDR_62_166",0.511939894248719
"Q9H7D0_IDR_1644_1870",1
"Q9H7D7_IDR_1_122",1
"Q9H7E2_IDR_612_651",0.422239732521087
"Q9H7E2_IDR_76_549",0.577760267478913
"Q9H7E9_IDR_1_104",0.488653057007532
"Q9H7E9_IDR_166_222",0.511346942992468
"Q9H7J1_IDR_1_84",1
"Q9H7L9_IDR_157_207",0.481734725224822
"Q9H7L9_IDR_1_80",0.518265274775178
"Q9H7U1_IDR_687_834",0.517343263536277
"Q9H7V2_IDR_1_89",0.538491121578982
"Q9H7V2_IDR_96_175",0.461508878421018
"Q9H7X2_IDR_1_65",1
"Q9H7X3_IDR_1_124",1
"Q9H7Y0_IDR_1_34",1
"Q9H7Z3_IDR_273_304",0.468737146811886
"Q9H7Z3_IDR_28_146",0.531262853188114
"Q9H7Z6_IDR_111_165",0.49880748509251
"Q9H7Z6_IDR_1_51",0.50119251490749
"Q9H7Z7_IDR_1_97",1
"Q9H808_IDR_1_238",1
"Q9H813_IDR_1_57",1
"Q9H814_IDR_1_216",0.548530502910629
"Q9H814_IDR_312_394",0.451469497089371
"Q9H816_IDR_321_352",0.313097530414919
"Q9H816_IDR_356_401",0.332613159463681
"Q9H816_IDR_439_490",0.3542893101214
"Q9H819_IDR_195_247",0.489007076301921
"Q9H819_IDR_22_63",0.510992923698079
"Q9H8L6_IDR_250_287",0.202850548947901
"Q9H8L6_IDR_296_393",0.24581497333716
"Q9H8L6_IDR_651_695",0.176774689673844
"Q9H8L6_IDR_760_809",0.176330947174865
"Q9H8M2_IDR_245_310",0.254871643768199
"Q9H8M2_IDR_38_137",0.267953101117142
"Q9H8M2_IDR_451_575",0.477175255114658
"Q9H8M5_IDR_736_783",0.33810346524426
"Q9H8M5_IDR_822_875",0.348451009482637
"Q9H8M5_IDR_9_69",0.313445525273102
"Q9H8M9_IDR_62_112",1
"Q9H8N7_IDR_125_304",0.372077617470763
"Q9H8N7_IDR_306_485",0.627922382529237
"Q9H8S5_IDR_1_70",1
"Q9H8T0_IDR_1_69",1
"Q9H8U3_IDR_1_166",1
"Q9H8V3_IDR_349_449",0.454174790885216
"Q9H8V3_IDR_832_914",0.545825209114784
"Q9H8W3_IDR_1_124",0.540800590337224
"Q9H8W3_IDR_184_233",0.459199409662776
"Q9H987_IDR_88_954",1
"Q9H992_IDR_1_479",1
"Q9H9A5_IDR_476_512",0.554633552287774
"Q9H9A5_IDR_711_744",0.445366447712226
"Q9H9A7_IDR_216_476",1
"Q9H9B1_IDR_1267_1298",0.287677612603758
"Q9H9B1_IDR_1_513",0.430171543663668
"Q9H9B1_IDR_653_705",0.282150843732573
"Q9H9C1_IDR_1_140",1
"Q9H9D4_IDR_174_346",1
"Q9H9F9_IDR_377_439",1
"Q9H9H4_IDR_164_285",1
"Q9H9H5_IDR_34_199",1
"Q9H9J2_IDR_1_35",1
"Q9H9L3_IDR_10_174",1
"Q9H9L4_IDR_102_152",0.549641174616573
"Q9H9L4_IDR_347_492",0.450358825383427
"Q9H9L7_IDR_1_129",1
"Q9H9P8_IDR_1_45",1
"Q9HAI6_IDR_17_100",1
"Q9HAJ7_IDR_34_106",1
"Q9HAK2_IDR_387_575",1
"Q9HAN9_IDR_110_145",1
"Q9HAP2_IDR_1_74",0.447443732996504
"Q9HAP2_IDR_234_731",0.552556267003496
"Q9HAQ2_IDR_437_576",0.525827909674681
"Q9HAQ2_IDR_718_790",0.474172090325319
"Q9HAS0_IDR_1_33",1
"Q9HAS3_IDR_1_82",1
"Q9HAT1_IDR_254_461",1
"Q9HAU0_IDR_106_163",0.259849332881186
"Q9HAU0_IDR_271_728",0.509113515328852
"Q9HAU0_IDR_730_1114",0.231037151789963
"Q9HAU4_IDR_138_250",1
"Q9HAU5_IDR_1012_1108",0.182200863877636
"Q9HAU5_IDR_1110_1165",0.177040512298877
"Q9HAU5_IDR_1_135",0.202173683770093
"Q9HAU5_IDR_1203_1272",0.190793944162274
"Q9HAU5_IDR_485_562",0.247790995891121
"Q9HB21_IDR_116_188",0.533011833157032
"Q9HB21_IDR_292_404",0.466988166842968
"Q9HB29_IDR_542_575",1
"Q9HB58_IDR_116_458",1
"Q9HB65_IDR_118_282",1
"Q9HB89_IDR_377_426",1
"Q9HB90_IDR_1_59",1
"Q9HB96_IDR_174_279",1
"Q9HBA0_IDR_1_144",0.491467341665703
"Q9HBA0_IDR_790_871",0.508532658334297
"Q9HBB8_IDR_476_660",0.3658029523994
"Q9HBB8_IDR_702_773",0.303267923373285
"Q9HBB8_IDR_810_845",0.330929124227315
"Q9HBD1_IDR_396_1140",1
"Q9HBE1_IDR_129_412",0.474348463716058
"Q9HBE1_IDR_417_687",0.318576470392194
"Q9HBE1_IDR_73_127",0.207075065891748
"Q9HBG4_IDR_667_711",1
"Q9HBG7_IDR_466_508",0.502665269451984
"Q9HBG7_IDR_512_579",0.497334730548016
"Q9HBM6_IDR_134_251",1
"Q9HBR0_IDR_402_1063",1
"Q9HBT8_IDR_1_36",0.44732546283735
"Q9HBT8_IDR_91_197",0.55267453716265
"Q9HBU1_IDR_1_254",1
"Q9HBU6_IDR_1_83",1
"Q9HBU9_IDR_272_364",1
"Q9HBV2_IDR_253_294",0.525359655235075
"Q9HBV2_IDR_29_72",0.474640344764925
"Q9HBW0_IDR_317_351",1
"Q9HBW1_IDR_1_41",0.5169715732992
"Q9HBW1_IDR_509_546",0.4830284267008
"Q9HBX8_IDR_498_538",0.491044590456974
"Q9HBX8_IDR_907_967",0.508955409543026
"Q9HBZ2_IDR_1_70",0.218891746278165
"Q9HBZ2_IDR_439_659",0.396638662256221
"Q9HBZ2_IDR_661_700",0.384469591465614
"Q9HC07_IDR_1_89",1
"Q9HC10_IDR_1286_1402",0.266860988731843
"Q9HC10_IDR_135_248",0.415567307766796
"Q9HC10_IDR_646_687",0.317571703501361
"Q9HC35_IDR_56_214",0.534938626507181
"Q9HC35_IDR_868_981",0.465061373492819
"Q9HC36_IDR_45_84",1
"Q9HC44_IDR_1_380",0.55696808378153
"Q9HC84_IDR_3673_4118",0.213964883346854
"Q9HC98_IDR_1_36",1
"Q9HCB6_IDR_1_35",1
"Q9HCC6_IDR_1_43",0.506358863421231
"Q9HCC6_IDR_151_215",0.493641136578769
"Q9HCC9_IDR_293_401",0.206429290993206
"Q9HCC9_IDR_404_514",0.232036175329014
"Q9HCC9_IDR_523_707",0.226891354220599
"Q9HCC9_IDR_764_806",0.334643179457181
"Q9HCD5_IDR_1_181",0.306391182286541
"Q9HCD5_IDR_376_438",0.406492183682115
"Q9HCD5_IDR_440_532",0.287116634031344
"Q9HCD6_IDR_101_317",0.22174187744543
"Q9HCD6_IDR_1375_1990",0.434272324713302
"Q9HCD6_IDR_1_96",0.159753103258497
"Q9HCD6_IDR_396_436",0.18423269458277
"Q9HCE0_IDR_1_242",1
"Q9HCE3_IDR_1113_1165",0.142816289936384
"Q9HCE3_IDR_1229_1261",0.159101751118341
"Q9HCE3_IDR_1_63",0.163499265843957
"Q9HCE3_IDR_670_720",0.181533445251349
"Q9HCE3_IDR_68_618",0.181701300192912
"Q9HCE3_IDR_960_1022",0.171347947657056
"Q9HCH5_IDR_22_71",0.517507486160574
"Q9HCH5_IDR_75_611",0.482492513839426
"Q9HCI5_IDR_1_488",1
"Q9HCI6_IDR_1_130",1
"Q9HCI7_IDR_137_471",0.626194537329042
"Q9HCI7_IDR_503_545",0.373805462670958
"Q9HCJ0_IDR_1_1395",0.511298411181062
"Q9HCJ0_IDR_1397_1493",0.221007625950177
"Q9HCJ0_IDR_1600_1632",0.267693962868762
"Q9HCJ1_IDR_455_492",1
"Q9HCJ2_IDR_570_616",1
"Q9HCJ3_IDR_1_48",0.410350261822932
"Q9HCJ3_IDR_360_667",0.589649738177068
"Q9HCM2_IDR_1_33",1
"Q9HCM3_IDR_1373_1487",0.221425338207972
"Q9HCM3_IDR_1493_1821",0.249585817968416
"Q9HCM3_IDR_1883_1919",0.229815986979308
"Q9HCM3_IDR_1_949",0.299172856844304
"Q9HCM4_IDR_1_38",0.485139182846676
"Q9HCM4_IDR_349_660",0.514860817153324
"Q9HCM7_IDR_1_1045",1
"Q9HCN3_IDR_1_33",1
"Q9HCN4_IDR_283_374",1
"Q9HCN6_IDR_295_339",1
"Q9HCP0_IDR_1_36",0.446330884466971
"Q9HCP0_IDR_334_422",0.553669115533029
"Q9HCR9_IDR_43_184",1
"Q9HCS4_IDR_1_588",1
"Q9HCS5_IDR_299_686",1
"Q9HCS7_IDR_743_838",1
"Q9HCT0_IDR_1_32",1
"Q9HD90_IDR_148_298",0.711266122011309
"Q9HD90_IDR_1_99",0.288733877988691
"Q9HDC5_IDR_372_404",0.456404503359117
"Q9HDC5_IDR_414_635",0.543595496640883
"Q9HDC9_IDR_1_60",1
"Q9NNX1_IDR_37_75",0.548973468267492
"Q9NNX1_IDR_87_173",0.451026531732508
"Q9NNX6_IDR_1_38",1
"Q9NNX9_IDR_1_186",1
"Q9NNZ3_IDR_133_176",0.286923079570923
"Q9NNZ3_IDR_200_241",0.391922545899209
"Q9NNZ3_IDR_98_131",0.321154374529868
"Q9NP08_IDR_26_207",1
"Q9NP31_IDR_1_67",0.458669425892179
"Q9NP31_IDR_189_381",0.541330574107821
"Q9NP50_IDR_82_155",1
"Q9NP56_IDR_1_91",0.462016972362296
"Q9NP56_IDR_418_450",0.537983027637704
"Q9NP59_IDR_237_282",1
"Q9NP61_IDR_129_420",1
"Q9NP98_IDR_1_176",1
"Q9NP99_IDR_138_234",1
"Q9NPA0_IDR_1_38",0.501286242013039
"Q9NPA0_IDR_177_242",0.498713757986961
"Q9NPA1_IDR_28_84",1
"Q9NPA3_IDR_104_140",0.502714789002461
"Q9NPA3_IDR_27_85",0.497285210997539
"Q9NPB0_IDR_1_117",1
"Q9NPB1_IDR_1_33",1
"Q9NPB3_IDR_1_50",1
"Q9NPB6_IDR_251_346",1
"Q9NPB8_IDR_626_672",1
"Q9NPC1_IDR_311_358",1
"Q9NPC2_IDR_252_301",0.467072656166927
"Q9NPC2_IDR_304_374",0.532927343833073
"Q9NPC3_IDR_167_277",1
"Q9NPC6_IDR_1_143",1
"Q9NPC7_IDR_109_301",1
"Q9NPC8_IDR_160_291",1
"Q9NPD5_IDR_130_165",0.310858832594191
"Q9NPI6_IDR_132_538",1
"Q9NPI7_IDR_1_259",1
"Q9NPI9_IDR_1_32",0.47677453177547
"Q9NPI9_IDR_350_418",0.52322546822453
"Q9NPJ4_IDR_1_92",1
"Q9NPJ6_IDR_159_270",1
"Q9NPL8_IDR_1_40",0.516956035472623
"Q9NPL8_IDR_247_285",0.483043964527377
"Q9NPQ8_IDR_427_472",1
"Q9NPR2_IDR_677_797",1
"Q9NPR9_IDR_147_181",0.588975213600262
"Q9NPR9_IDR_513_543",0.411024786399738
"Q9NPU4_IDR_1_54",1
"Q9NPY3_IDR_470_623",1
"Q9NPZ5_IDR_1_76",1
"Q9NQ03_IDR_11_156",1
"Q9NQ11_IDR_116_156",1
"Q9NQ25_IDR_251_299",1
"Q9NQ29_IDR_232_371",1
"Q9NQ31_IDR_41_77",0.48109710667209
"Q9NQ75_IDR_594_667",0.509324764224933
"Q9NQ76_IDR_1_525",1
"Q9NQ84_IDR_308_364",0.518350350439365
"Q9NQ84_IDR_396_439",0.481649649560635
"Q9NQ86_IDR_66_106",1
"Q9NQ87_IDR_1_55",0.485604580267804
"Q9NQ87_IDR_188_311",0.514395419732196
"Q9NQ90_IDR_111_144",0.344220888061469
"Q9NQ90_IDR_1_86",0.334029336177945
"Q9NQ90_IDR_960_1003",0.321749775760586
"Q9NQ92_IDR_1_93",1
"Q9NQB0_IDR_1_619",1
"Q9NQC1_IDR_1_45",0.482602148673137
"Q9NQC1_IDR_520_790",0.517397851326863
"Q9NQC3_IDR_1_994",1
"Q9NQC7_IDR_324_357",0.35445071130133
"Q9NQC7_IDR_380_465",0.64554928869867
"Q9NQC8_IDR_1_62",1
"Q9NQE7_IDR_1_53",1
"Q9NQE9_IDR_1_43",1
"Q9NQS5_IDR_211_312",1
"Q9NQS7_IDR_40_844",1
"Q9NQT8_IDR_1372_1693",0.171847403186461
"Q9NQT8_IDR_1770_1826",0.413697143152054
"Q9NQT8_IDR_546_596",0.195006207465336
"Q9NQT8_IDR_628_658",0.21944924619615
"Q9NQU5_IDR_48_95",0.463352868213796
"Q9NQU5_IDR_97_382",0.536647131786205
"Q9NQV5_IDR_1_100",0.522812102215333
"Q9NQV5_IDR_271_438",0.477187897784666
"Q9NQV7_IDR_364_472",0.560254423622153
"Q9NQV7_IDR_75_202",0.439745576377847
"Q9NQV8_IDR_142_172",0.450927437180364
"Q9NQV8_IDR_180_581",0.549072562819636
"Q9NQW1_IDR_502_546",0.351478225738485
"Q9NQW1_IDR_787_905",0.377507177542204
"Q9NQW1_IDR_914_1070",0.27101459671931
"Q9NQW5_IDR_369_492",0.603469028098385
"Q9NQW5_IDR_71_198",0.396530971901615
"Q9NQW6_IDR_1_716",0.559072423560576
"Q9NR00_IDR_1_31",1
"Q9NR12_IDR_59_278",1
"Q9NR20_IDR_1_32",0.392930875216015
"Q9NR20_IDR_404_520",0.607069124783985
"Q9NR22_IDR_1_71",1
"Q9NR30_IDR_1_184",0.47905311313178
"Q9NR30_IDR_716_783",0.52094688686822
"Q9NR33_IDR_1_37",1
"Q9NR34_IDR_1_168",1
"Q9NR46_IDR_165_210",0.467924250992812
"Q9NR46_IDR_277_336",0.532075749007188
"Q9NR48_IDR_1_1321",0.330458783283035
"Q9NR48_IDR_1325_2025",0.384502983760038
"Q9NR48_IDR_2287_2437",0.166634414219075
"Q9NR48_IDR_2835_2914",0.118403818737852
"Q9NR55_IDR_1_53",1
"Q9NR56_IDR_344_388",1
"Q9NR61_IDR_617_652",1
"Q9NR63_IDR_1_42",1
"Q9NR64_IDR_23_187",1
"Q9NRJ4_IDR_1274_1456",0.154928739271463
"Q9NRJ4_IDR_629_1070",0.662919002135524
"Q9NRK6_IDR_1_153",1
"Q9NRL2_IDR_1014_1073",0.194283809906616
"Q9NRL2_IDR_1197_1431",0.110083942940592
"Q9NRL2_IDR_144_182",0.165135686549143
"Q9NRL2_IDR_271_351",0.153867324244061
"Q9NRL2_IDR_667_774",0.160740911564205
"Q9NRL2_IDR_834_877",0.215888324795383
"Q9NRL3_IDR_1_62",0.632922159095277
"Q9NRL3_IDR_85_421",0.367077840904723
"Q9NRM0_IDR_1_49",1
"Q9NRM1_IDR_1_32",0.343462021761876
"Q9NRM1_IDR_35_1133",0.656537978238124
"Q9NRM2_IDR_1_32",0.526429113262604
"Q9NRM2_IDR_414_450",0.473570886737396
"Q9NRM7_IDR_1_135",0.370277297023631
"Q9NRM7_IDR_138_631",0.629722702976369
"Q9NRN5_IDR_100_131",1
"Q9NRP7_IDR_264_418",1
"Q9NRZ9_IDR_1_170",1
"Q9NS00_IDR_1_76",1
"Q9NS15_IDR_1_57",0.605914788576409
"Q9NS15_IDR_477_539",0.394085211423591
"Q9NS18_IDR_17_53",1
"Q9NS23_IDR_1_48",1
"Q9NS37_IDR_1_218",0.341466036318781
"Q9NS37_IDR_293_323",0.658533963681219
"Q9NS39_IDR_1_112",0.449298210477332
"Q9NS39_IDR_198_275",0.550701789522668
"Q9NS40_IDR_135_372",0.515644640855662
"Q9NS40_IDR_869_1196",0.484355359144338
"Q9NS56_IDR_1_100",0.248377335968401
"Q9NS56_IDR_395_478",0.2309613400432
"Q9NS56_IDR_500_906",0.284931329920749
"Q9NS56_IDR_912_1045",0.23572999406765
"Q9NSA2_IDR_417_647",1
"Q9NSA3_IDR_50_81",1
"Q9NSB2_IDR_504_600",1
"Q9NSB8_IDR_113_192",1
"Q9NSC2_IDR_1165_1232",0.170427814222295
"Q9NSC2_IDR_1266_1324",0.186025824365066
"Q9NSC2_IDR_1_71",0.211677859229122
"Q9NSC2_IDR_75_1163",0.431868502183517
"Q9NSC5_IDR_117_285",1
"Q9NSC7_IDR_1_258",1
"Q9NSD4_IDR_1_236",1
"Q9NSD5_IDR_1_31",1
"Q9NSD7_IDR_410_442",1
"Q9NSE2_IDR_6_59",1
"Q9NSE4_IDR_1_59",1
"Q9NSI2_IDR_1_184",1
"Q9NSI5_IDR_310_407",1
"Q9NSI6_IDR_1277_1313",0.320057648828663
"Q9NSI6_IDR_1426_2320",0.412941754938186
"Q9NSI6_IDR_609_935",0.267000596233151
"Q9NTG1_IDR_1452_1571",0.511319920977955
"Q9NTG7_IDR_1_121",1
"Q9NTI2_IDR_1120_1154",0.506637442285683
"Q9NTI2_IDR_1_52",0.493362557714317
"Q9NTI5_IDR_1121_1447",1
"Q9NTI7_IDR_1_169",0.540614963899951
"Q9NTI7_IDR_174_286",0.459385036100049
"Q9NTJ3_IDR_1_78",1
"Q9NTK1_IDR_110_212",0.49513116009623
"Q9NTK1_IDR_1_107",0.50486883990377
"Q9NTN3_IDR_1_35",1
"Q9NTN9_IDR_702_784",1
"Q9NTQ9_IDR_219_266",1
"Q9NTU4_IDR_1_130",1
"Q9NTW7_IDR_1_145",1
"Q9NTX7_IDR_1_33",0.50198964236192
"Q9NTX7_IDR_187_353",0.49801035763808
"Q9NTX9_IDR_1_184",0.48817219044439
"Q9NTX9_IDR_196_383",0.51182780955561
"Q9NUJ3_IDR_1_56",1
"Q9NUL3_IDR_376_430",0.300918934278253
"Q9NUL3_IDR_441_494",0.359294397721802
"Q9NUL3_IDR_518_570",0.339786667999945
"Q9NUL5_IDR_189_291",1
"Q9NUM3_IDR_268_307",0.461422492136547
"Q9NUM3_IDR_68_104",0.538577507863453
"Q9NUM4_IDR_1_44",1
"Q9NUP1_IDR_1_56",1
"Q9NUP7_IDR_289_319",0.466610733442268
"Q9NUP7_IDR_376_413",0.533389266557733
"Q9NUQ3_IDR_1_152",0.520825847828162
"Q9NUQ3_IDR_455_528",0.479174152171838
"Q9NUQ6_IDR_244_346",0.288906233912036
"Q9NUQ6_IDR_352_545",0.392993652414246
"Q9NUQ6_IDR_60_235",0.318100113673718
"Q9NUQ8_IDR_95_173",1
"Q9NUR3_IDR_1_139",1
"Q9NUU7_IDR_1_57",1
"Q9NUV7_IDR_1_53",1
"Q9NVC3_IDR_1_49",1
"Q9NVC6_IDR_50_86",1
"Q9NVD7_IDR_1_50",1
"Q9NVE4_IDR_270_307",1
"Q9NVE5_IDR_1179_1222",0.498836249864075
"Q9NVE5_IDR_1_33",0.501163750135925
"Q9NVF7_IDR_1_61",0.634279551756244
"Q9NVF7_IDR_315_368",0.365720448243756
"Q9NVF9_IDR_1_48",1
"Q9NVH0_IDR_297_344",0.368050669267432
"Q9NVH0_IDR_31_66",0.631949330732568
"Q9NVH6_IDR_1_42",1
"Q9NVI7_IDR_1_66",0.446539355431882
"Q9NVI7_IDR_70_133",0.553460644568118
"Q9NVL8_IDR_1_296",1
"Q9NVM1_IDR_1_113",1
"Q9NVM6_IDR_103_169",1
"Q9NVM9_IDR_567_648",1
"Q9NVN3_IDR_460_520",1
"Q9NVN8_IDR_1_85",0.505205265120873
"Q9NW07_IDR_1_568",1
"Q9NW13_IDR_196_332",0.461711776442592
"Q9NW13_IDR_591_726",0.538288223557408
"Q9NW64_IDR_171_220",0.487344149855915
"Q9NW64_IDR_306_401",0.512655850144085
"Q9NW68_IDR_211_424",1
"Q9NW75_IDR_1_31",0.529609605716126
"Q9NW75_IDR_38_528",0.470390394283874
"Q9NW82_IDR_1_166",0.443885513683226
"Q9NW82_IDR_541_580",0.556114486316774
"Q9NW97_IDR_34_253",1
"Q9NWA0_IDR_1_61",1
"Q9NWB1_IDR_1_125",1
"Q9NWB6_IDR_1_117",1
"Q9NWB7_IDR_1_33",0.332856352643723
"Q9NWB7_IDR_164_238",0.275366754421731
"Q9NWB7_IDR_396_429",0.391776892934546
"Q9NWD8_IDR_73_103",1
"Q9NWD9_IDR_1_60",1
"Q9NWF4_IDR_221_272",1
"Q9NWT8_IDR_106_138",0.505778981075586
"Q9NWU1_IDR_1_37",1
"Q9NWV8_IDR_1_78",1
"Q9NWW0_IDR_1_67",1
"Q9NWW5_IDR_1_40",1
"Q9NWW7_IDR_285_350",1
"Q9NWY4_IDR_1_32",1
"Q9NWZ3_IDR_103_162",1
"Q9NWZ5_IDR_1_74",1
"Q9NWZ8_IDR_151_197",0.481736665166049
"Q9NWZ8_IDR_60_138",0.518263334833951
"Q9NX00_IDR_1_53",1
"Q9NX09_IDR_1_82",1
"Q9NX14_IDR_1_72",1
"Q9NX18_IDR_1_49",1
"Q9NX31_IDR_1_260",1
"Q9NX40_IDR_108_242",1
"Q9NX45_IDR_142_209",0.58663557307292
"Q9NX45_IDR_260_367",0.413364426927079
"Q9NX52_IDR_1_41",1
"Q9NX95_IDR_510_596",0.189615772993303
"Q9NXB9_IDR_260_296",1
"Q9NXD2_IDR_587_626",1
"Q9NXE8_IDR_1_71",0.433070637965641
"Q9NXE8_IDR_77_425",0.566929362034359
"Q9NXF8_IDR_1_34",1
"Q9NXG2_IDR_1_36",0.443810287336886
"Q9NXG2_IDR_270_353",0.556189712663114
"Q9NXG6_IDR_1_108",1
"Q9NXH3_IDR_1_55",1
"Q9NXH8_IDR_1_72",1
"Q9NXH9_IDR_104_147",0.224874742670045
"Q9NXH9_IDR_15_51",0.232672755842404
"Q9NXH9_IDR_557_613",0.251208930535172
"Q9NXH9_IDR_624_659",0.291243570952379
"Q9NXI6_IDR_111_206",0.480238771627665
"Q9NXI6_IDR_1_36",0.519761228372335
"Q9NXJ0_IDR_1_77",1
"Q9NXL2_IDR_1_88",0.304898957826771
"Q9NXL2_IDR_645_709",0.695101042173229
"Q9NXL6_IDR_1_42",0.496440996204259
"Q9NXL6_IDR_361_416",0.503559003795741
"Q9NXL9_IDR_653_1114",1
"Q9NXN4_IDR_231_317",1
"Q9NXR1_IDR_67_335",1
"Q9NXR5_IDR_265_373",1
"Q9NXR8_IDR_108_352",1
"Q9NXS2_IDR_1_36",1
"Q9NXT0_IDR_1_149",1
"Q9NY26_IDR_136_174",1
"Q9NY28_IDR_1_57",0.434023494654756
"Q9NY28_IDR_62_116",0.565976505345244
"Q9NY30_IDR_123_223",1
"Q9NY37_IDR_1_32",1
"Q9NY43_IDR_1_244",1
"Q9NY47_IDR_1_60",1
"Q9NY57_IDR_321_364",0.462575152639563
"Q9NY57_IDR_367_414",0.537424847360437
"Q9NY59_IDR_192_320",1
"Q9NY61_IDR_1_214",0.186840337799895
"Q9NY61_IDR_307_341",0.534239249391467
"Q9NY61_IDR_409_454",0.278920412808638
"Q9NY72_IDR_177_215",1
"Q9NY74_IDR_110_616",0.328830852898575
"Q9NY74_IDR_1_106",0.282704393847639
"Q9NY74_IDR_619_926",0.388464753253786
"Q9NY93_IDR_502_547",1
"Q9NY97_IDR_1_41",0.485223721114694
"Q9NY97_IDR_58_93",0.514776278885306
"Q9NY99_IDR_167_211",1
"Q9NYA3_IDR_1_693",1
"Q9NYA4_IDR_1055_1094",0.30398941489073
"Q9NYA4_IDR_265_301",0.346380326363423
"Q9NYA4_IDR_575_1005",0.349630258745848
"Q9NYB0_IDR_190_310",0.488479152027929
"Q9NYB0_IDR_98_132",0.511520847972071
"Q9NYF8_IDR_1_834",0.424434753007215
"Q9NYF8_IDR_836_877",0.300460570647421
"Q9NYF8_IDR_888_920",0.275104676345364
"Q9NYG8_IDR_266_393",1
"Q9NYI0_IDR_311_580",0.297544275537721
"Q9NYI0_IDR_34_307",0.361731344999181
"Q9NYI0_IDR_996_1048",0.340724379463098
"Q9NYJ7_IDR_520_570",1
"Q9NYJ8_IDR_48_545",1
"Q9NYK6_IDR_105_141",0.50461396574234
"Q9NYK6_IDR_147_181",0.49538603425766
"Q9NYL2_IDR_579_767",1
"Q9NYL4_IDR_1_32",1
"Q9NYL9_IDR_26_72",0.464234649431392
"Q9NYL9_IDR_75_184",0.535765350568608
"Q9NYM4_IDR_1_34",0.456648028580716
"Q9NYM4_IDR_367_423",0.543351971419284
"Q9NYN1_IDR_188_256",1
"Q9NYP3_IDR_1_149",0.546316605284931
"Q9NYP3_IDR_332_394",0.453683394715069
"Q9NYY3_IDR_356_462",0.42744770861122
"Q9NYY8_IDR_111_154",1
"Q9NYZ2_IDR_1_32",1
"Q9NYZ4_IDR_389_442",0.487871147697387
"Q9NYZ4_IDR_456_499",0.512128852302613
"Q9NZ08_IDR_1_43",1
"Q9NZ09_IDR_1_64",0.431678610129745
"Q9NZ09_IDR_71_381",0.568321389870255
"Q9NZ20_IDR_285_350",1
"Q9NZ43_IDR_198_259",0.500787203292713
"Q9NZ43_IDR_73_173",0.499212796707287
"Q9NZ52_IDR_146_179",0.475239060878472
"Q9NZ52_IDR_303_576",0.524760939121528
"Q9NZ53_IDR_1_375",0.45622992520267
"Q9NZ53_IDR_547_605",0.54377007479733
"Q9NZ56_IDR_1_1289",1
"Q9NZ63_IDR_1_289",1
"Q9NZ71_IDR_67_99",0.246993470629432
"Q9NZ71_IDR_757_895",0.191514044972331
"Q9NZ71_IDR_979_1056",0.306536250425814
"Q9NZI6_IDR_222_305",1
