"","GO0006974_cellular_response_to_DNA_damage_stimulus"
"Q5VTB9_IDR_75_492",0.561869454242872
"Q5VTD9_IDR_1_104",0.492259193994557
"Q5VTD9_IDR_113_148",0.507740806005443
"Q5VTH2_IDR_105_177",1
"Q5VTH9_IDR_1_109",0.245986996335416
"Q5VTH9_IDR_165_217",0.245026438039245
"Q5VTH9_IDR_333_387",0.246003416316984
"Q5VTH9_IDR_430_465",0.262983149308355
"Q5VTJ3_IDR_300_375",0.509569021755393
"Q5VTJ3_IDR_45_255",0.490430978244607
"Q86VV4_IDR_411_465",0.316367749143092
"Q86VV4_IDR_46_283",0.379612363274283
"Q86VV8_IDR_120_165",0.324760795688576
"Q86VV8_IDR_1531_1565",0.327030088284941
"Q86VV8_IDR_279_360",0.348209116026483
"Q86VW1_IDR_541_577",1
"Q86VW2_IDR_31_154",0.499099280481935
"Q86VW2_IDR_485_580",0.500900719518065
"Q86VY4_IDR_1_200",0.486827987928462
"Q86VY4_IDR_387_417",0.513172012071538
"Q86VY9_IDR_1_51",0.385036532306071
"Q86VY9_IDR_60_104",0.309512599017715
"Q86WG3_IDR_1_150",0.618594631308975
"Q86WG3_IDR_330_371",0.381405368691025
"Q86WG5_IDR_1027_1103",0.250089616700724
"Q86WG5_IDR_1269_1305",0.251430863068334
"Q86WG5_IDR_1670_1731",0.247475121917516
"Q86WG5_IDR_770_807",0.251004398313426
"Q86WH2_IDR_1_46",1
"Q86WI3_IDR_98_136",1
"Q86WK6_IDR_403_437",0.463018465702473
"Q86WK6_IDR_448_485",0.536981534297527
"Q86WK7_IDR_411_449",1
"Q86WN1_IDR_414_467",0.517235735111108
"Q86WN1_IDR_609_690",0.482764264888892
"Q86WP2_IDR_1_378",1
"Q86WR0_IDR_168_208",1
"Q86WR6_IDR_137_236",0.533849880829263
"Q86WR6_IDR_1_42",0.466150119170736
"Q86WR7_IDR_1_50",0.502692052016932
"Q86WR7_IDR_73_399",0.497307947983068
"Q86WS3_IDR_123_158",1
"Q86X51_IDR_1_503",1
"Q86X52_IDR_1_68",1
"Q86X53_IDR_1_363",1
"Q86X76_IDR_1_44",1
"Q86X95_IDR_149_450",1
"Q86XD5_IDR_1_134",0.514864673619162
"Q86XD5_IDR_146_332",0.485135326380838
"Q86XD8_IDR_161_663",1
"Q86XE3_IDR_89_131",1
"Q86XF7_IDR_1_148",0.490010236779097
"Q86XF7_IDR_184_214",0.509989763220903
"Q86XH1_IDR_344_382",0.439170534849788
"Q86XH1_IDR_459_491",0.560829465150212
"Q86XI6_IDR_1_58",1
"Q86XJ0_IDR_256_287",1
"Q86XJ1_IDR_289_680",1
"Q86XK2_IDR_1_150",1
"Q86XK3_IDR_1_50",0.483376338429375
"Q86XK3_IDR_75_146",0.516623661570625
"Q86XK7_IDR_261_387",1
"Q86XT2_IDR_172_251",1
"Q86XU0_IDR_64_183",1
"Q86XZ4_IDR_370_545",0.45307550395154
"Q86XZ4_IDR_84_244",0.54692449604846
"Q86Y01_IDR_160_407",1
"Q86Y07_IDR_318_470",1
"Q86Y13_IDR_1087_1144",0.244089530043089
"Q86Y13_IDR_1_85",0.234730944071537
"Q86Y13_IDR_587_752",0.289886243880884
"Q86Y13_IDR_953_1029",0.23129328200449
"Q86Y22_IDR_1_526",1
"Q86Y25_IDR_66_189",1
"Q86Y26_IDR_111_216",0.173250160077555
"Q86Y26_IDR_1_55",0.177989232942578
"Q86Y26_IDR_287_377",0.179793837832477
"Q86Y26_IDR_379_868",0.176336149984018
"Q86Y26_IDR_870_1132",0.292630619163372
"Q86Y33_IDR_1_215",1
"Q86Y34_IDR_1_38",1
"Q86Y37_IDR_1_126",0.498792559032985
"Q86YF9_IDR_609_849",0.246825144709464
"Q86YI8_IDR_1_228",1
"Q86YJ5_IDR_22_105",0.498730229903662
"Q86YJ5_IDR_267_306",0.501269770096338
"Q86YJ7_IDR_440_475",0.331064515202792
"Q86YJ7_IDR_491_525",0.335066100794532
"Q86YJ7_IDR_535_582",0.333869384002676
"Q86YL5_IDR_1_185",1
"Q86YL7_IDR_1_123",1
"Q86YM7_IDR_113_208",1
"Q86YN6_IDR_23_95",0.50737227462964
"Q86YN6_IDR_98_897",0.49262772537036
"Q86YP4_IDR_1_436",0.510329956041059
"Q86YP4_IDR_465_633",0.489670043958941
"Q86YR6_IDR_1_94",0.489593586059541
"Q86YR6_IDR_363_536",0.510406413940459
"Q86YR7_IDR_530_616",0.517175316954448
"Q86YR7_IDR_963_1114",0.482824683045552
"Q86YS3_IDR_495_564",0.379409157052599
"Q86YS3_IDR_84_347",0.620590842947401
"Q86Z02_IDR_661_906",0.24999242559698
"Q86Z02_IDR_909_1104",0.248501546305572
"Q86Z20_IDR_1_511",1
"Q86Z23_IDR_1_32",0.478903551494462
"Q86Z23_IDR_34_105",0.521096448505538
"Q8HWS3_IDR_1_117",0.254461253320555
"Q8HWS3_IDR_557_645",0.253591993526237
"Q8HWS3_IDR_647_680",0.243119168676034
"D6RA61_IDR_470_528",0.353703750785993
"D6RBM5_IDR_1_60",1
"A1A519_IDR_1_122",0.378375241890521
"A2RTX5_IDR_77_125",1
"D6RBQ6_IDR_1_56",0.31952533492452
"A1A519_IDR_147_214",0.305637411030224
"A2RU30_IDR_1_236",0.48676261555203
"A0A1B0GTI1_IDR_1_187",1
"E9PRG8_IDR_1_123",1
"D6RBQ6_IDR_379_452",0.327648222017713
"A1A519_IDR_270_310",0.315987347079255
"A2RU30_IDR_239_521",0.513237384447969
"A0A1B0GTL2_IDR_52_115",1
"F5GYI3_IDR_57_263",1
"D6RBQ6_IDR_470_528",0.352826443057766
"A7E2F4_IDR_1_180",0.353416881327688
"A2RU54_IDR_27_152",1
"A0A1B0GTR0_IDR_1_116",1
"F5H4A9_IDR_1_185",1
"D6RCP7_IDR_1_56",0.319269571723739
"A1A5B4_IDR_746_782",1
"A7E2F4_IDR_185_240",0.331905125730929
"A6NMS7_IDR_1547_1623",0.181459729926968
"A2RU67_IDR_1_122",1
"F5H4B4_IDR_66_129",0.327102329798542
"D6RCP7_IDR_379_451",0.326997239336726
"A1A5C7_IDR_1_74",0.500183617844125
"A7E2F4_IDR_267_605",0.314677992941384
"A6NMS7_IDR_1658_1700",0.182188772066739
"A2RUB1_IDR_1_666",0.532158754764046
"F5H4B4_IDR_304_403",0.341387344210765
"D6RCP7_IDR_470_528",0.353733188939535
"A1A5D9_IDR_1_54",0.240036151495344
"A7E2S9_IDR_215_258",1
"A6NMS7_IDR_1_876",0.174357186164558
"A2RUB1_IDR_915_952",0.467841245235954
"A0A1B0GTS1_IDR_1_76",0.433252513414215
"F5H4B4_IDR_517_570",0.331510325990693
"D6RGH6_IDR_1_58",0.331181426709566
"C9JL84_IDR_219_458",1
"A7E2V4_IDR_1016_1226",0.3630317997501
"A6NMT0_IDR_1_40",0.322514323526567
"A2RUB6_IDR_27_902",0.520396674996565
"A0A1B0GTS1_IDR_181_278",0.566747486585785
"D6RGH6_IDR_61_125",0.33959896550826
"Q8NEM0_IDR_98_151",0.409700880816239
"Q8NEM2_IDR_1_62",0.447287792142117
"Q8NEM2_IDR_556_639",0.552712207857883
"Q8NEM7_IDR_1_32",0.358268115755865
"Q8NEM7_IDR_226_327",0.320040120431013
"Q8NEM7_IDR_360_779",0.321691763813122
"Q8NEN0_IDR_1_263",1
"Q8NEV4_IDR_1102_1616",0.611212970045606
"Q8NEV4_IDR_879_921",0.388787029954394
"Q8NEV9_IDR_163_193",1
"Q8NEW0_IDR_165_231",1
"Q8NEW7_IDR_1_156",1
"Q8NEX6_IDR_1_36",1
"Q8NEY1_IDR_1_1414",0.509284552451424
"Q8NEY1_IDR_1821_1877",0.490715447548576
"Q8NEY3_IDR_1_48",0.508208469447156
"Q8NEY3_IDR_159_280",0.491791530552844
"Q8NEY8_IDR_1_319",0.492244910101765
"Q8NEY8_IDR_344_405",0.507755089898235
"Q8NEZ2_IDR_134_221",1
"Q8NEZ4_IDR_1_127",0.11182499776219
"Q8NEZ4_IDR_1140_1172",0.103349542028521
"Q8NEZ4_IDR_1191_3892",0.129809260839342
"Q8NEZ4_IDR_165_218",0.121777045825479
"Q8NEZ4_IDR_3930_4003",0.103277735639687
"Q8NEZ4_IDR_4026_4058",0.102875325910717
"Q8NEZ4_IDR_522_937",0.12543752238133
"Q8NF91_IDR_6103_6169",0.163733829247057
"Q8NF91_IDR_6172_6346",0.162780173490696
"Q8NF91_IDR_8212_8335",0.159772977723817
"Q8NF91_IDR_8663_8736",0.161723020001682
"Q8NF99_IDR_133_284",1
"Q8NFA0_IDR_1331_1504",0.50704046621609
"Q8NFA0_IDR_433_478",0.49295953378391
"Q8NFA2_IDR_297_376",1
"Q8NFC6_IDR_1_120",0.286204351088488
"Q8NFC6_IDR_159_3051",0.713795648911512
"Q8NFD2_IDR_297_354",1
"Q8NFD5_IDR_1_1236",0.279796890286176
"Q8NFD5_IDR_1267_1591",0.21995346648404
"Q8NFD5_IDR_1694_1775",0.254267985128771
"Q8NFD5_IDR_1808_1912",0.245981658101013
"Q8NFF2_IDR_1_78",0.514237047321875
"Q8NFF2_IDR_261_425",0.485762952678125
"Q8NFT6_IDR_260_335",0.288256000420869
"Q8NFT6_IDR_339_501",0.238728154334946
"Q8NFT6_IDR_96_165",0.232520195503032
"Q8NFU0_IDR_386_473",1
"Q8NFU1_IDR_372_509",1
"Q8NFU4_IDR_1_46",1
"Q8NFU5_IDR_1_37",0.501497171443858
"Q8NFU5_IDR_262_363",0.498502828556142
"Q8NFU7_IDR_1_1332",0.281135866131869
"Q8NFU7_IDR_1743_1840",0.300374238851708
"Q8NFU7_IDR_1916_1989",0.19543532021502
"Q8NFU7_IDR_2070_2109",0.223054574801402
"Q8NFV5_IDR_17_125",1
"Q8NFW1_IDR_215_269",0.336360871641858
"Q8NFW1_IDR_274_311",0.330436327003741
"Q8NFW1_IDR_317_1626",0.333202801354401
"Q8NHG8_IDR_1_147",1
"Q8NHH9_IDR_1_56",1
"Q8NHM5_IDR_1_59",0.194899134210349
"Q8NHM5_IDR_378_508",0.230936338024115
"Q8NHM5_IDR_565_652",0.18205675851515
"Q8NHM5_IDR_724_1040",0.392107769250386
"Q8NHP7_IDR_18_67",0.498351710907207
"Q8NHP7_IDR_284_470",0.501648289092792
"Q8NHP8_IDR_1_39",1
"Q8NHQ1_IDR_228_266",1
"Q8NHQ8_IDR_348_396",0.465856967562599
"Q8NHQ8_IDR_82_200",0.534143032437401
"Q8NHQ9_IDR_486_555",0.556512603568513
"Q8NHQ9_IDR_570_600",0.443487396431487
"Q8NHR7_IDR_111_157",1
"Q8NHY2_IDR_300_357",0.505749042803883
"Q8NHY3_IDR_173_216",0.516147438312071
"Q8NHY3_IDR_269_880",0.483852561687929
"Q8NHY6_IDR_154_371",0.514760243352662
"Q8NHY6_IDR_1_97",0.485239756647338
"Q8NHZ7_IDR_1_158",0.502051408175137
"Q8NHZ7_IDR_178_208",0.497948591824863
"Q8NHZ8_IDR_21_85",1
"Q8NI08_IDR_1_114",0.420312846679821
"Q8NI08_IDR_162_215",0.276528371432493
"Q8NI08_IDR_307_652",0.303158781887686
"Q8NI22_IDR_1_47",1
"Q8NI27_IDR_1177_1593",1
"Q8NI32_IDR_1_32",1
"Q8NI35_IDR_1008_1057",0.110666596436581
"Q8NI35_IDR_1164_1219",0.110199286443699
"Q8NI35_IDR_455_515",0.112446787416731
"Q8NI35_IDR_641_675",0.115903647262689
"Q8NI35_IDR_777_807",0.110911011308852
"Q8NI35_IDR_839_985",0.107182412619239
"Q8TAC9_IDR_203_235",1
"Q8TAD2_IDR_1_33",0.54014735783463
"Q8TAD2_IDR_49_87",0.45985264216537
"Q8TAD4_IDR_1_32",0.511127954183477
"Q8TAD4_IDR_545_588",0.488872045816523
"Q8TAD7_IDR_1_36",1
"Q8TAD8_IDR_1_223",1
"Q8TAE6_IDR_1_70",1
"Q8TAE8_IDR_1_38",0.382282491330129
"Q8TAE8_IDR_182_222",0.617717508669871
"Q8TAF7_IDR_59_200",1
"Q8TAG5_IDR_153_214",1
"Q8TAG6_IDR_21_207",1
"Q8TAG9_IDR_230_276",1
"Q8TAK5_IDR_314_448",1
"Q8TAK6_IDR_1_118",0.507349310041955
"Q8TAK6_IDR_183_271",0.492650689958044
"Q8TAL5_IDR_145_182",0.37213775317434
"Q8TAL5_IDR_272_431",0.352584664866066
"Q8TAL5_IDR_82_123",0.275277581959594
"Q8TAW3_IDR_99_172",0.53523167370895
"Q8TAX0_IDR_1_172",1
"Q8TAX7_IDR_19_353",1
"Q8TAY7_IDR_1_242",1
"Q8TAZ6_IDR_1_67",0.546162929986995
"Q8TAZ6_IDR_205_248",0.453837070013005
"Q8TB03_IDR_288_319",1
"Q8TB05_IDR_21_177",1
"Q8TB22_IDR_1_63",1
"Q8TB24_IDR_1_46",0.271463301044134
"Q8TB24_IDR_181_218",0.26664836567801
"Q8TB24_IDR_242_581",0.461888333277856
"Q8TB37_IDR_12_60",1
"Q8TB45_IDR_1_41",1
"Q8TB52_IDR_143_337",1
"Q8TB68_IDR_32_257",1
"Q8TB69_IDR_51_179",1
"Q8TBA6_IDR_27_304",0.258092013877719
"Q8TBA6_IDR_306_350",0.246664756448366
"Q8TBA6_IDR_445_475",0.24953887211534
"Q8TBG4_IDR_442_499",1
"Q8TBG9_IDR_206_265",1
"Q8TBJ4_IDR_282_325",1
"Q8TBJ5_IDR_1_272",1
"Q8TBK6_IDR_1_46",0.397765799806244
"Q8TBK6_IDR_61_192",0.602234200193756
"Q8TBM8_IDR_220_262",0.506480055420277
"Q8TBM8_IDR_54_90",0.493519944579723
"Q8TBN0_IDR_1_90",0.517887523542743
"Q8TBN0_IDR_92_218",0.482112476457257
"Q8TBP0_IDR_1_31",0.319395184289229
"Q8TBP0_IDR_712_767",0.317353816471216
"Q8TBP0_IDR_91_286",0.363250999239555
"Q8TBP5_IDR_1_118",0.476316046341017
"Q8TBP5_IDR_144_190",0.523683953658983
"Q8TBP6_IDR_1_46",1
"Q8TBX8_IDR_1_35",0.565422741699045
"Q8TBX8_IDR_294_346",0.434577258300955
"Q8TBY8_IDR_191_246",0.339326580130709
"Q8TBY8_IDR_848_894",0.327640930798633
"Q8TC36_IDR_1_130",1
"Q8TC41_IDR_1_142",0.507054296689999
"Q8TC41_IDR_175_255",0.492945703310001
"Q8TC44_IDR_366_423",1
"Q8TC56_IDR_180_532",1
"Q8TC57_IDR_458_530",1
"Q8TC59_IDR_1_212",1
"Q8TC71_IDR_137_294",0.332562853491864
"Q8TC71_IDR_493_538",0.322956115891004
"Q8TC71_IDR_90_135",0.344481030617132
"Q8TCU4_IDR_1_4097",1
"Q8TCU5_IDR_62_119",0.498062372758698
"Q8TCU5_IDR_986_1075",0.501937627241302
"Q8TCU6_IDR_1109_1142",0.507266663245682
"Q8TCU6_IDR_1_44",0.492733336754318
"Q8TCX5_IDR_595_670",1
"Q8TCY5_IDR_48_172",1
"Q8TCY9_IDR_140_176",0.502427938932192
"Q8TCY9_IDR_1_65",0.497572061067808
"Q8TCZ2_IDR_1_262",1
"Q8TD06_IDR_1_32",1
"Q8TD08_IDR_348_520",1
"Q8TD91_IDR_313_449",1
"Q8TD94_IDR_20_196",0.509302459551484
"Q8TD94_IDR_266_323",0.490697540448516
"Q8TDB4_IDR_1_43",0.484419765738142
"Q8TDB4_IDR_70_240",0.515580234261858
"Q8TDB6_IDR_196_232",0.331187178296371
"Q8TDB6_IDR_510_556",0.33353422663463
"Q8TDB6_IDR_91_122",0.335278595069
"Q8TDC0_IDR_1_161",0.490684341685537
"Q8TDC0_IDR_164_218",0.509315658314463
"Q8TDC3_IDR_363_589",0.508582447617444
"Q8TDI8_IDR_1_106",1
"Q8TDJ6_IDR_1280_1321",0.111698970165086
"Q8TDJ6_IDR_1913_2032",0.112118210730642
"Q8TDJ6_IDR_2095_2129",0.108886555394439
"Q8TDJ6_IDR_2393_2442",0.106333163616199
"Q8TDJ6_IDR_2468_2500",0.114634449691157
"Q8TDJ6_IDR_284_332",0.107736011533703
"Q8TDJ6_IDR_416_482",0.115605099619357
"Q8TDJ6_IDR_570_602",0.111965432714286
"Q8TDJ6_IDR_921_963",0.111022106535131
"Q8TDM0_IDR_1_32",0.508098078188926
"Q8TDM0_IDR_178_211",0.491901921811073
"Q8TDM6_IDR_1435_1496",0.198416304151057
"Q8TDM6_IDR_1665_1714",0.226660110174203
"Q8TDM6_IDR_560_612",0.187316684293933
"Q8TDM6_IDR_804_1342",0.203574937003979
"Q8TDM6_IDR_92_187",0.184031964376828
"Q8TDN1_IDR_1_56",0.493561214362338
"Q8TDN1_IDR_476_519",0.506438785637662
"Q8TDN2_IDR_1_40",0.482207536769974
"Q8TDW7_IDR_4177_4353",0.485706508329434
"Q8TDW7_IDR_4355_4541",0.514293491670566
"Q8TDX6_IDR_1_54",1
"Q8TDX9_IDR_100_130",0.1981098707477
"Q8TDX9_IDR_1024_1112",0.208892329664478
"Q8TDX9_IDR_2019_2129",0.194900257153803
"Q8TDX9_IDR_2810_2849",0.200159169607665
"Q8TDX9_IDR_965_1010",0.197938372826354
"Q8TDY2_IDR_1264_1317",0.252212980738642
"Q8TDY2_IDR_1383_1494",0.239479684815778
"Q8TDY2_IDR_221_300",0.259675683931951
"Q8TDY2_IDR_600_806",0.248631650513629
"Q8TDY4_IDR_695_870",1
"Q8TDY8_IDR_1140_1250",0.507612685933284
"Q8TDY8_IDR_982_1124",0.492387314066716
"Q8TDZ2_IDR_616_705",0.492078256033239
"Q8TDZ2_IDR_752_922",0.507921743966761
"Q8TE12_IDR_157_198",0.609871757994054
"Q8TE12_IDR_246_368",0.390128242005946
"Q8TE49_IDR_77_113",0.511580168538425
"Q8TE85_IDR_405_437",0.410699289938974
"Q8TE85_IDR_467_511",0.293259599322368
"Q8TE99_IDR_1_55",1
"Q8TEA7_IDR_714_746",1
"Q8TEA8_IDR_149_209",1
"Q8TEB1_IDR_1_130",0.496545443872042
"Q8TEB1_IDR_515_546",0.503454556127958
"Q8TEB7_IDR_328_428",1
"Q8TEB9_IDR_279_315",1
"Q8TEC5_IDR_231_408",0.318919974152816
"Q8TEC5_IDR_442_729",0.330238940646658
"Q8TEC5_IDR_77_121",0.350841085200526
"Q8TED4_IDR_239_282",1
"Q8TED9_IDR_162_204",0.261472700121113
"Q8TED9_IDR_317_393",0.24500437689123
"Q8TED9_IDR_514_768",0.236503083248931
"Q8TED9_IDR_76_157",0.257019839738726
"Q8TEE9_IDR_153_199",1
"Q8TEF2_IDR_1_89",0.504165464156616
"Q8TEF2_IDR_94_133",0.495834535843384
"Q8TER5_IDR_1430_1519",0.305195662243133
"Q8TER5_IDR_942_1034",0.308524062677933
"Q8TES7_IDR_1016_1100",0.486947832754398
"Q8TES7_IDR_1_590",0.513052167245602
"Q8TEU7_IDR_1065_1475",0.236145029336309
"Q8TEU7_IDR_121_209",0.144342186702344
"Q8TEU7_IDR_1495_1535",0.147406577178453
"Q8TEU7_IDR_1540_1601",0.146251101153224
"Q8TEU7_IDR_213_247",0.153731126638218
"Q8TEU7_IDR_625_744",0.172123978991452
"Q8TEV9_IDR_212_252",0.27304888143729
"Q8TEV9_IDR_254_369",0.317418773809782
"Q8TEV9_IDR_374_707",0.409532344752928
"Q8TEW0_IDR_145_212",0.228173287238725
"Q8TEW0_IDR_215_260",0.239804282816487
"Q8TEW0_IDR_368_453",0.23870770390331
"Q8TEW0_IDR_686_1334",0.293314726041479
"Q8TEW6_IDR_236_326",1
"Q8TEW8_IDR_124_196",0.282548391637128
"Q8TEW8_IDR_306_377",0.284757931198919
"Q8TF39_IDR_223_389",0.534454809177456
"Q8TF40_IDR_173_204",0.194816900584883
"Q8TF40_IDR_245_325",0.195169099478827
"Q8TF40_IDR_593_748",0.207190833632366
"Q8TF40_IDR_68_114",0.200235178055053
"Q8TF40_IDR_758_969",0.202587988248871
"Q8TF42_IDR_1_34",0.5027083301483
"Q8TF42_IDR_349_380",0.4972916698517
"Q8TF44_IDR_15_50",0.516209175251834
"Q8TF44_IDR_56_298",0.483790824748167
"Q8TF45_IDR_21_114",1
"Q8TF47_IDR_67_247",1
"Q8TF50_IDR_1_109",0.52441453613626
"Q8TF50_IDR_160_471",0.47558546386374
"Q8TF61_IDR_1_544",1
"Q8TF62_IDR_1107_1192",1
"Q8TF64_IDR_1_33",1
"Q8TF65_IDR_1_38",1
"Q8TF66_IDR_477_529",1
"Q8WUA7_IDR_12_191",1
"Q8WUB2_IDR_142_273",0.490759270862364
"Q8WUB2_IDR_1_63",0.509240729137636
"Q8WUB8_IDR_1_64",0.549469556386666
"Q8WUB8_IDR_281_374",0.450530443613334
"Q8WUD1_IDR_181_213",1
"Q8WUD4_IDR_1_101",1
"Q8WUE5_IDR_1_31",1
"Q8WUF5_IDR_1_620",1
"Q8WUF8_IDR_1_34",0.495607450714497
"Q8WUF8_IDR_219_255",0.504392549285503
"Q8WUH6_IDR_1_116",1
"Q8WUI4_IDR_1_514",0.477091482220525
"Q8WUI4_IDR_911_952",0.522908517779475
"Q8WUJ0_IDR_184_223",1
"Q8WUM0_IDR_1_66",1
"Q8WUM4_IDR_710_804",1
"Q8WUM9_IDR_250_499",1
"Q8WUN7_IDR_1_31",1
"Q8WV16_IDR_1_62",1
"Q8WV24_IDR_1_147",0.325855174317077
"Q8WV24_IDR_187_242",0.339878077087493
"Q8WV24_IDR_284_401",0.33426674859543
"Q8WV28_IDR_1_339",1
"Q8WV37_IDR_1_31",0.494655550185326
"Q8WV37_IDR_37_202",0.505344449814674
"Q8WV41_IDR_66_182",1
"Q8WV44_IDR_127_169",0.507471384474676
"Q8WV44_IDR_52_90",0.492528615525324
"Q8WV48_IDR_162_283",0.334422811332238
"Q8WV48_IDR_1_64",0.310419532031407
"Q8WV48_IDR_87_155",0.355157656636355
"Q8WV74_IDR_204_236",1
"Q8WV83_IDR_143_204",0.556954742623825
"Q8WV83_IDR_1_60",0.443045257376175
"Q8WV93_IDR_1_70",1
"Q8WV99_IDR_128_256",1
"Q8WVB6_IDR_1_166",0.315800954672905
"Q8WVB6_IDR_247_277",0.221265890386484
"Q8WVT3_IDR_1_305",1
"Q8WVV4_IDR_1_303",1
"Q8WVV9_IDR_1_70",1
"Q8WVX3_IDR_1_66",1
"Q8WVZ1_IDR_263_309",1
"Q8WVZ7_IDR_310_376",1
"Q8WW01_IDR_1_32",1
"Q8WW12_IDR_1_154",1
"Q8WW18_IDR_1_67",1
"Q8WW34_IDR_18_60",1
"Q8WW36_IDR_1_59",1
"Q8WW38_IDR_1_195",0.242250656902071
"Q8WW38_IDR_204_250",0.246487125312253
"Q8WW38_IDR_275_352",0.254405718879112
"Q8WW38_IDR_358_1117",0.256856498906564
"Q8WW52_IDR_1_36",1
"Q8WWA1_IDR_1_147",1
"Q8WWB3_IDR_73_177",1
"Q8WWB5_IDR_166_213",1
"Q8WWQ0_IDR_1280_1315",0.286747632118451
"Q8WWQ0_IDR_1430_1821",0.442882795203687
"Q8WWR9_IDR_1_45",1
"Q8WWT9_IDR_1_31",0.482744296053555
"Q8WWT9_IDR_167_223",0.517255703946445
"Q8WWU5_IDR_1_39",1
"Q8WWW0_IDR_1_119",0.469484088534684
"Q8WWW0_IDR_173_204",0.530515911465316
"Q8WWW8_IDR_120_395",0.435350942916875
"Q8WWW8_IDR_397_526",0.564649057083125
"Q8WWX8_IDR_562_614",1
"Q8WWY3_IDR_1_45",0.488721906611279
"Q8WWY3_IDR_338_448",0.511278093388721
"Q8WWY6_IDR_1_76",0.498002874473314
"Q8WWY6_IDR_82_121",0.501997125526686
"Q8WWY7_IDR_1_111",1
"Q8WWZ3_IDR_1_105",1
"Q8WWZ4_IDR_704_741",1
"Q8WWZ7_IDR_793_830",1
"Q8WX77_IDR_1_34",1
"Q8WXG1_IDR_37_67",1
"Q8WXG6_IDR_1054_1277",0.287744965820894
"Q8WXG6_IDR_106_170",0.249766442506541
"Q8WXG6_IDR_437_472",0.227011166108888
"Q8WXG6_IDR_607_938",0.235477425563677
"Q8WXH0_IDR_1031_1105",0.202458653165112
"Q8WXH0_IDR_2353_2393",0.197803940223481
"Q8WXH0_IDR_3982_4491",0.198439025235086
"Q8WXH0_IDR_6349_6495",0.203560125150304
"Q8WXH0_IDR_6770_6832",0.197738256226016
"Q8WXH2_IDR_357_410",0.515213942863007
"Q8WXH2_IDR_424_723",0.484786057136993
"Q8WXH5_IDR_1_265",1
"Q8WXI2_IDR_299_400",0.333124533057228
"Q8WXI2_IDR_417_560",0.356896541245943
"Q8WXI2_IDR_672_905",0.309978925696829
"Q8WXI3_IDR_6_44",1
"Q8WXI4_IDR_1_40",1
"Q8WXU2_IDR_166_228",1
"Q8WXW3_IDR_1_60",0.350731799144972
"Q8WXW3_IDR_533_581",0.324119557179512
"Q8WXW3_IDR_669_757",0.325148643675516
"Q8WXX0_IDR_1_156",1
"Q8WXX5_IDR_182_212",1
"Q8WXX7_IDR_1_653",0.502646433635032
"Q8WXX7_IDR_655_1259",0.497353566364968
"Q8WY07_IDR_472_503",1
"Q8WY21_IDR_1125_1168",0.49959123677532
"Q8WY21_IDR_1_157",0.50040876322468
"Q8WY22_IDR_1_43",1
"Q8WY36_IDR_1_117",0.302997520763486
"Q8WY36_IDR_120_925",0.697002479236514
"Q8WY41_IDR_58_208",1
"Q8WY54_IDR_25_124",0.470771849833145
"Q8WY54_IDR_492_716",0.529228150166855
"Q8WY64_IDR_335_370",1
"Q8WY91_IDR_6_37",0.344000191743005
"Q8WY91_IDR_88_330",0.655999808256995
"Q8WYQ9_IDR_162_804",0.578258774347164
"Q8WYR1_IDR_313_511",0.497847673158158
"Q8WYR1_IDR_565_598",0.502152326841842
"Q8WYR4_IDR_225_309",1
"Q8WZ19_IDR_1_38",0.501708771500002
"Q8WZ19_IDR_281_329",0.498291228499998
"Q8WZ42_IDR_1386_1452",0.0827382245407642
"Q8WZ42_IDR_194_889",0.0814010907068535
"Q8WZ42_IDR_32818_32928",0.0846229247203152
"Q8WZ42_IDR_32971_33260",0.0880287778948816
"Q8WZ42_IDR_33393_33486",0.0797888853625206
"Q8WZ42_IDR_33581_33644",0.0880532296192223
"Q8WZ42_IDR_33743_33780",0.0821824099840958
"Q8WZ42_IDR_33872_33966",0.0814722151357191
"Q8WZ42_IDR_34165_34253",0.0809726560723462
"Q8WZ42_IDR_3714_4075",0.0812859522374079
"Q8WZ42_IDR_4170_4272",0.0858843229350245
"Q8WZ42_IDR_9853_12031",0.0835693107908491
"Q8WZ55_IDR_65_162",0.325364543545371
"Q92186_IDR_1_69",1
"Q92187_IDR_1_55",1
"Q92466_IDR_1_53",1
"Q92481_IDR_176_208",0.330529156404084
"Q92481_IDR_1_81",0.339528989348142
"Q92481_IDR_91_169",0.329941854247774
"Q92502_IDR_1_511",1
"Q92503_IDR_184_236",1
"Q92504_IDR_196_230",0.28278605998279
"Q92504_IDR_239_313",0.428177385452194
"Q92504_IDR_29_124",0.289036554565016
"Q92519_IDR_1_55",1
"Q92508_IDR_1333_1515",0.162328387417218
"Q92508_IDR_144_184",0.160390996409625
"Q92508_IDR_1534_1653",0.157245610582994
"Q92508_IDR_1809_1924",0.196374409863602
"Q92508_IDR_336_409",0.160718261537637
"Q92508_IDR_712_778",0.162942334188924
"Q92520_IDR_1_57",1
"Q92521_IDR_1_60",1
"Q92541_IDR_606_654",0.424591033855341
"Q92543_IDR_1_71",0.227002789570215
"Q92543_IDR_297_513",0.259904574735378
"Q92543_IDR_669_742",0.258989983094074
"Q92543_IDR_774_816",0.254102652600333
"Q92545_IDR_1158_1705",0.544958892300283
"Q92545_IDR_1_31",0.455041107699717
"Q92547_IDR_286_335",0.245556340195102
"Q92547_IDR_449_546",0.26356695751206
"Q92547_IDR_739_903",0.24940816412239
