"","GO0140097_catalytic_activity._acting_on_DNA"
"Q96Q35_IDR_399_445",0.496510659575394
"Q96Q40_IDR_1_89",1
"Q96Q42_IDR_265_489",1
"Q96Q45_IDR_1_173",1
"Q96Q83_IDR_1_48",1
"Q96Q89_IDR_1376_1820",0.306622335392343
"Q96Q89_IDR_222_262",0.22149677897745
"Q96QE4_IDR_1_947",1
"Q96Q89_IDR_482_580",0.233332420253604
"Q96Q89_IDR_593_1061",0.238548465376603
"Q96QE3_IDR_1196_1297",0.108238189655607
"Q96QE3_IDR_1524_1636",0.175062810782838
"Q96QF0_IDR_1_314",1
"Q96QF7_IDR_53_494",1
"Q96QH2_IDR_1_575",1
"Q96QI5_IDR_1_85",1
"Q96QK8_IDR_34_99",1
"Q96QP1_IDR_496_960",1
"Q96QR8_IDR_1_31",1
"Q96QS1_IDR_239_320",1
"Q96QS3_IDR_1_340",0.56030434158827
"Q96QS3_IDR_450_560",0.43969565841173
"Q96QS6_IDR_1_45",0.497761819831264
"Q96QS6_IDR_338_385",0.502238180168736
"Q96QT4_IDR_1257_1544",0.318833833087916
"Q96QT4_IDR_543_614",0.348039395636694
"Q96QT4_IDR_782_836",0.333126771275391
"Q96QT6_IDR_1_69",0.246672689785881
"Q96QT6_IDR_72_268",0.247684844251357
"Q96RJ3_IDR_1_31",0.507275745515428
"Q96RJ3_IDR_35_164",0.492724254484572
"Q96RJ6_IDR_1_104",1
"Q96RK0_IDR_47_1608",1
"Q96RK1_IDR_1_134",1
"Q96RL1_IDR_1_719",1
"Q96RL6_IDR_586_638",1
"Q96RL7_IDR_1343_1378",0.323930968372027
"Q96RL7_IDR_1672_1713",0.335038916847975
"Q96RL7_IDR_799_873",0.341030114779998
"Q96RU7_IDR_321_358",0.449841445475959
"Q96RU8_IDR_1_87",1
"Q96RV3_IDR_2043_2239",0.330505103365538
"Q96RV3_IDR_888_967",0.324866232212472
"Q96RV3_IDR_92_866",0.34462866442199
"Q96RW7_IDR_1_32",1
"Q96RY5_IDR_1_160",0.544431321155768
"Q96RY5_IDR_429_1214",0.455568678844232
"Q96S06_IDR_1_41",1
"Q96S15_IDR_361_394",0.499091655285089
"Q96SE7_IDR_61_206",1
"Q96SF2_IDR_526_557",1
"Q96SF7_IDR_1_106",0.525669054795786
"Q96SF7_IDR_289_602",0.474330945204214
"Q96SI1_IDR_1_46",1
"Q96SI9_IDR_344_386",0.497895977133169
"Q96SI9_IDR_458_504",0.502104022866831
"Q96SK2_IDR_106_246",0.495097257732985
"Q96SK2_IDR_277_311",0.504902742267015
"Q96SK3_IDR_1_113",1
"Q96SW2_IDR_1_44",1
"Q96SU4_IDR_183_371",1
"Q96SZ4_IDR_69_293",1
"Q96SZ5_IDR_1_44",1
"Q96SZ6_IDR_1_53",1
"Q96T17_IDR_1_731",1
"Q96T21_IDR_1_627",0.606877564300126
"Q96T21_IDR_785_815",0.393122435699874
"Q96T23_IDR_208_1425",1
"Q96T37_IDR_25_166",0.360640899383585
"Q96T37_IDR_256_369",0.291077631846726
"Q96T37_IDR_548_775",0.348281468769689
"Q96T49_IDR_318_534",1
"Q96T51_IDR_1_106",0.499651740259502
"Q96T51_IDR_605_635",0.500348259740498
"Q96T54_IDR_278_332",1
"Q96T55_IDR_269_309",1
"Q96T58_IDR_603_3493",0.623927615631059
"Q96T58_IDR_88_331",0.376072384368941
"Q96T59_IDR_1_157",1
"Q99250_IDR_1033_1096",0.245149374424622
"Q99250_IDR_1926_2005",0.250928803430176
"Q99250_IDR_653_695",0.254168388810086
"Q99259_IDR_1_92",1
"Q99442_IDR_101_167",0.499707612436183
"Q99442_IDR_288_399",0.500292387563817
"Q99453_IDR_1_141",0.501548871951151
"Q99453_IDR_149_314",0.498451128048849
"Q99456_IDR_15_94",0.445033206786007
"Q99456_IDR_437_472",0.554966793213993
"Q99457_IDR_157_307",0.50523969283212
"Q99457_IDR_1_93",0.49476030716788
"Q99459_IDR_109_476",1
"Q99460_IDR_272_317",0.494473804776793
"Q99460_IDR_837_875",0.505526195223207
"Q99466_IDR_1489_1547",0.335122780755652
"Q99466_IDR_1825_1941",0.332302575493294
"Q99466_IDR_1958_2003",0.332574643751054
"Q99469_IDR_1_283",1
"Q99558_IDR_277_342",0.192389539821802
"Q99558_IDR_658_779",0.191203925688839
"Q99558_IDR_788_826",0.195115282415881
"Q99558_IDR_87_209",0.226501071374501
"Q99569_IDR_1016_1129",0.325011903247443
"Q99569_IDR_1_521",0.311581983680509
"Q99569_IDR_761_807",0.363406113072048
"Q99570_IDR_783_818",0.502021276047821
"Q99570_IDR_835_935",0.497978723952179
"Q99572_IDR_418_470",1
"Q99575_IDR_126_199",0.20483578122075
"Q99575_IDR_1_95",0.199906562780206
"Q99575_IDR_362_394",0.217679762459156
"Q99575_IDR_721_799",0.17362779364212
"Q99575_IDR_897_942",0.203950099897768
"Q99578_IDR_186_217",1
"Q99581_IDR_136_238",1
"Q99583_IDR_17_552",1
"Q99590_IDR_103_1377",0.574906516050508
"Q99590_IDR_1_36",0.425093483949492
"Q99626_IDR_1_313",1
"Q99633_IDR_1_85",0.553941495372599
"Q99633_IDR_92_181",0.446058504627401
"Q99638_IDR_267_359",1
"Q99640_IDR_1_96",0.517691286699123
"Q99640_IDR_396_479",0.482308713300877
"Q99645_IDR_35_100",1
"Q99650_IDR_813_908",0.501386973409083
"Q99650_IDR_921_967",0.498613026590917
"Q99661_IDR_590_638",0.491878508809987
"Q99661_IDR_75_224",0.508121491190013
"Q99665_IDR_673_706",0.50991251932975
"Q99665_IDR_712_825",0.49008748067025
"Q99675_IDR_233_270",1
"Q99676_IDR_81_223",1
"Q99677_IDR_327_370",1
"Q99698_IDR_1174_1257",0.17022994941115
"Q99698_IDR_1487_1517",0.193232896724783
"Q99698_IDR_2075_2224",0.15724570736871
"Q99700_IDR_1_256",0.503445154019275
"Q99700_IDR_450_1313",0.496554845980725
"Q99704_IDR_254_448",1
"Q99708_IDR_1_819",0.534778807921016
"Q99708_IDR_822_897",0.465221192078984
"Q99715_IDR_2716_3063",1
"Q99717_IDR_226_259",1
"Q99719_IDR_318_369",1
"Q99726_IDR_1_68",1
"Q99728_IDR_118_426",1
"Q99732_IDR_1_53",1
"Q99733_IDR_118_155",0.492302352881909
"Q99733_IDR_341_375",0.507697647118091
"Q99741_IDR_1_152",1
"Q99742_IDR_200_240",0.463847126396409
"Q99742_IDR_409_521",0.536152873603591
"Q99747_IDR_277_310",1
"Q99935_IDR_1_212",1
"Q99941_IDR_1_498",0.325621222495406
"Q99941_IDR_522_566",0.340636880470151
"Q99941_IDR_668_703",0.333741897034443
"Q99942_IDR_143_180",1
"Q99944_IDR_1_32",1
"Q99946_IDR_1_160",0.498915104979678
"Q99946_IDR_178_208",0.501084895020322
"Q99952_IDR_304_437",1
"Q99956_IDR_142_199",0.498172939079473
"Q99956_IDR_347_384",0.501827060920527
"Q99958_IDR_159_424",0.49669656854215
"Q99958_IDR_34_69",0.50330343145785
"Q99959_IDR_1_348",1
"Q99961_IDR_248_306",1
"Q99962_IDR_248_289",1
"Q99963_IDR_246_285",1
"Q99966_IDR_1_147",1
"Q9BPX6_IDR_1_110",1
"Q9BPZ2_IDR_1_46",1
"Q9BPZ3_IDR_64_114",1
"Q9BPZ7_IDR_36_115",1
"Q9BQ04_IDR_149_359",1
"Q9BQ15_IDR_104_211",1
"Q9BQ16_IDR_1_39",0.482832529921466
"Q9BQ16_IDR_388_436",0.517167470078534
"Q9BQ31_IDR_450_491",1
"Q9BQ39_IDR_1_136",0.533928119770345
"Q9BQ39_IDR_668_737",0.466071880229655
"Q9BQ48_IDR_1_92",1
"Q9BQ50_IDR_1_46",1
"Q9BQ52_IDR_1_53",0.324706533153483
"Q9BQ52_IDR_189_235",0.304020313076196
"Q9BQ52_IDR_784_826",0.371273153770321
"Q9BQ61_IDR_1_145",1
"Q9BQ65_IDR_1_46",1
"Q9BQ66_IDR_1_199",1
"Q9BQ69_IDR_1_73",1
"Q9BQI3_IDR_1_37",0.499690880194963
"Q9BQI3_IDR_240_374",0.500309119805037
"Q9BQI4_IDR_231_270",1
"Q9BQI5_IDR_150_527",0.47181959819353
"Q9BQI5_IDR_1_68",0.52818040180647
"Q9BQI6_IDR_202_330",0.53557788942877
"Q9BQI6_IDR_716_799",0.46442211057123
"Q9BQI7_IDR_1_308",0.500269780473337
"Q9BQI7_IDR_735_771",0.499730219526663
"Q9BQI9_IDR_1_154",1
"Q9BQK8_IDR_533_589",0.465085064157082
"Q9BQK8_IDR_92_433",0.534914935842917
"Q9BQL6_IDR_141_189",1
"Q9BQM9_IDR_52_153",1
"Q9BQN1_IDR_308_747",1
"Q9BQQ3_IDR_205_440",1
"Q9BQQ7_IDR_164_232",1
"Q9BQS2_IDR_1_119",1
"Q9BQS6_IDR_1_49",1
"Q9BQS8_IDR_181_309",0.244881102307643
"Q9BRD0_IDR_1_50",0.447093413964305
"Q9BRD0_IDR_55_498",0.552906586035695
"Q9BRG2_IDR_119_267",1
"Q9BRH9_IDR_77_206",1
"Q9BRI3_IDR_20_66",1
"Q9BRJ6_IDR_1_97",1
"Q9BRJ9_IDR_146_238",0.498734192050916
"Q9BRJ9_IDR_1_89",0.501265807949084
"Q9BRK0_IDR_145_252",1
"Q9BRK4_IDR_1_586",0.49381732064175
"Q9BRK4_IDR_619_656",0.50618267935825
"Q9BRL6_IDR_94_282",1
"Q9BRN9_IDR_1_61",1
"Q9BRP0_IDR_245_275",0.515783667548878
"Q9BRP0_IDR_9_111",0.484216332451122
"Q9BRP1_IDR_105_179",1
"Q9BRP8_IDR_1_152",1
"Q9BRQ0_IDR_1_324",1
"Q9BRQ5_IDR_1_57",0.496929293910823
"Q9BRQ5_IDR_191_258",0.503070706089177
"Q9BRU9_IDR_180_249",1
"Q9BRV8_IDR_23_80",1
"Q9BRX8_IDR_1_32",1
"Q9BRY0_IDR_112_165",1
"Q9BRZ2_IDR_376_458",1
"Q9BS31_IDR_53_207",1
"Q9BS91_IDR_1_34",0.490641091485095
"Q9BS91_IDR_377_424",0.509358908514905
"Q9BS92_IDR_1_32",1
"Q9BSA4_IDR_441_534",1
"Q9BSA9_IDR_455_504",1
"Q9BSC4_IDR_497_635",0.511940505065597
"Q9BSC4_IDR_649_688",0.488059494934403
"Q9BSD3_IDR_1_194",1
"Q9BSE2_IDR_1_219",1
"Q9BSE4_IDR_214_269",0.328596370622923
"Q9BSE4_IDR_323_375",0.337448176280837
"Q9BSE4_IDR_87_142",0.33395545309624
"Q9BSE5_IDR_1_43",1
"Q9BSJ8_IDR_604_634",0.337321636023888
"Q9BSJ8_IDR_918_971",0.330188094859507
"Q9BSK1_IDR_76_162",1
"Q9BSL1_IDR_235_275",1
"Q9BSM1_IDR_1_31",1
"Q9BSQ5_IDR_1_42",0.324640194828774
"Q9BSQ5_IDR_238_293",0.342283443829746
"Q9BSQ5_IDR_385_417",0.333076361341481
"Q9BSR8_IDR_1_51",1
"Q9BST9_IDR_1_41",0.249117265660326
"Q9BST9_IDR_205_247",0.250068554232338
"Q9BST9_IDR_432_483",0.25647371965071
"Q9BST9_IDR_488_557",0.244340460456625
"Q9BSU3_IDR_163_229",1
"Q9BSV6_IDR_97_178",1
"Q9BSW2_IDR_120_155",0.508275966278649
"Q9BSW2_IDR_1_47",0.49172403372135
"Q9BSW7_IDR_37_119",1
"Q9BSY9_IDR_156_194",1
"Q9BT09_IDR_1_42",0.337344957154048
"Q9BT09_IDR_213_278",0.662655042845952
"Q9BT23_IDR_1_35",1
"Q9BT25_IDR_1_182",0.52499322989161
"Q9BT25_IDR_352_410",0.47500677010839
"Q9BT43_IDR_111_197",1
"Q9BT49_IDR_97_293",1
"Q9BT56_IDR_1_77",1
"Q9BT67_IDR_1_128",1
"Q9BTE3_IDR_147_225",1
"Q9BTE7_IDR_1_44",1
"Q9BTF0_IDR_123_202",1
"Q9BTK6_IDR_134_254",0.491593226888708
"Q9BTK6_IDR_1_86",0.508406773111292
"Q9BTL3_IDR_44_118",1
"Q9BTL4_IDR_1_205",1
"Q9BTN0_IDR_391_425",0.486632181822234
"Q9BTN0_IDR_566_611",0.513367818177766
"Q9BTP6_IDR_1_51",0.493926232612789
"Q9BTP6_IDR_176_218",0.506073767387211
"Q9BTT0_IDR_149_268",1
"Q9BTT6_IDR_462_524",1
"Q9BTU6_IDR_1_102",1
"Q9BTV6_IDR_379_427",1
"Q9BTV7_IDR_1_158",0.491675602129167
"Q9BTV7_IDR_254_296",0.508324397870833
"Q9BTX1_IDR_389_456",1
"Q9BTX3_IDR_143_173",1
"Q9BU19_IDR_124_325",0.53882938671171
"Q9BU19_IDR_459_519",0.46117061328829
"Q9BU23_IDR_657_707",1
"Q9BU61_IDR_1_40",1
"Q9BU68_IDR_1_103",1
"Q9BU70_IDR_168_320",1
"Q9BU76_IDR_1_50",0.380309860588236
"Q9BU76_IDR_53_263",0.619690139411764
"Q9BUI4_IDR_161_227",1
"Q9BUJ2_IDR_36_207",0.529542086069628
"Q9BUJ2_IDR_600_856",0.470457913930372
"Q9BUL5_IDR_1_334",1
"Q9BUL9_IDR_155_199",1
"Q9BUN1_IDR_18_64",0.33732247420906
"Q9BUN1_IDR_264_304",0.327695690485164
"Q9BUN1_IDR_66_112",0.334981835305776
"Q9BUN5_IDR_1_82",1
"Q9BUN8_IDR_215_251",1
"Q9BUP0_IDR_1_80",1
"Q9BUQ8_IDR_1_275",0.569874374033314
"Q9BUQ8_IDR_278_347",0.430125625966686
"Q9BUR4_IDR_1_143",1
"Q9BUT9_IDR_1_90",1
"Q9BUU2_IDR_60_141",1
"Q9BUV0_IDR_1_290",1
"Q9BUY5_IDR_87_145",1
"Q9BV36_IDR_139_600",0.529083170265906
"Q9BV36_IDR_26_86",0.470916829734094
"Q9BV38_IDR_364_395",1
"Q9BV44_IDR_1_33",0.398415920618558
"Q9BV44_IDR_140_222",0.601584079381442
"Q9BV47_IDR_1_39",1
"Q9BV68_IDR_274_311",0.511163510657654
"Q9BV68_IDR_43_142",0.488836489342346
"Q9BVC5_IDR_62_230",1
"Q9BVC6_IDR_1_48",1
"Q9BVG4_IDR_163_233",1
"Q9BVG8_IDR_1_177",0.50825482890825
"Q9BVG8_IDR_773_833",0.49174517109175
"Q9BVG9_IDR_1_49",0.49577103393257
"Q9BVG9_IDR_435_487",0.50422896606743
"Q9BVH7_IDR_1_73",1
"Q9BVI0_IDR_138_648",0.638388217054056
"Q9BVI0_IDR_784_930",0.361611782945944
"Q9BVJ6_IDR_1_83",0.382856964306457
"Q9BVJ6_IDR_286_589",0.306810716683183
"Q9BVJ6_IDR_738_771",0.31033231901036
"Q9BVL2_IDR_1_244",0.506312459075554
"Q9BVL2_IDR_430_599",0.493687540924446
"Q9BVN2_IDR_1_454",0.515068883098069
"Q9BVN2_IDR_670_841",0.484931116901931
"Q9BVP2_IDR_1_125",0.544942098067932
"Q9BVP2_IDR_459_549",0.455057901932068
"Q9BVS4_IDR_303_535",1
"Q9BVS5_IDR_412_443",0.51419694100445
"Q9BVS5_IDR_43_147",0.48580305899555
"Q9BVT8_IDR_176_208",0.507791019251848
"Q9BVT8_IDR_1_99",0.492208980748152
"Q9BVV2_IDR_1_34",1
"Q9BVV6_IDR_1_106",0.164260574770974
"Q9BVV6_IDR_1300_1440",0.166393906118754
"Q9BVV6_IDR_139_195",0.166537539550071
"Q9BVV6_IDR_197_527",0.168522358331412
"Q9BVV6_IDR_537_1297",0.162652244949967
"Q9BW19_IDR_1_150",1
"Q9BW61_IDR_65_102",1
"Q9BW62_IDR_77_180",1
"Q9BW71_IDR_38_422",0.569753732164377
"Q9BW71_IDR_470_556",0.430246267835623
"Q9BW72_IDR_1_32",1
"Q9BW85_IDR_104_148",0.461854281954213
"Q9BW85_IDR_160_323",0.538145718045787
"Q9BWC9_IDR_25_175",1
"Q9BWE0_IDR_1_373",1
"Q9BWF2_IDR_279_412",0.50603247706318
"Q9BWF2_IDR_428_461",0.49396752293682
"Q9BWF3_IDR_149_364",1
"Q9BWG4_IDR_77_385",1
"Q9BWG6_IDR_66_186",1
"Q9BWH2_IDR_1_50",1
"Q9BWH6_IDR_264_321",0.454572486800579
"Q9BWH6_IDR_35_232",0.545427513199421
"Q9BWK5_IDR_19_49",0.535666904459354
"Q9BWK5_IDR_72_142",0.464333095540646
"Q9BWL3_IDR_1_42",0.472166505424584
"Q9BWL3_IDR_194_253",0.527833494575416
"Q9BWN1_IDR_1_473",0.515369158560265
"Q9BWN1_IDR_526_560",0.484630841439735
"Q9BWP8_IDR_1_122",1
"Q9BWQ6_IDR_1_72",1
"Q9BWQ8_IDR_1_85",1
"Q9BWS9_IDR_1_43",1
"Q9BWT1_IDR_1_234",1
"Q9BWT3_IDR_498_736",1
"Q9BWV7_IDR_423_546",0.494700516335607
"Q9BWW4_IDR_76_388",1
"Q9BWW8_IDR_1_36",0.50781125005995
"Q9BWW8_IDR_84_139",0.49218874994005
"Q9BWW9_IDR_353_433",1
"Q9BWX1_IDR_303_381",1
"Q9BWX5_IDR_1_207",0.458192313490979
"Q9BWX5_IDR_219_397",0.541807686509021
"Q9BX10_IDR_1_67",1
"Q9BX26_IDR_390_1339",1
"Q9BX40_IDR_351_385",0.485709421140025
"Q9BX40_IDR_83_307",0.514290578859975
"Q9BX46_IDR_203_236",1
"Q9BX59_IDR_430_468",1
"Q9BX63_IDR_197_239",0.288664044155464
"Q9BX63_IDR_71_194",0.418479049514787
"Q9BX63_IDR_893_1249",0.292856906329749
"Q9BX66_IDR_1_793",0.498913340771634
"Q9BX66_IDR_929_1236",0.501086659228366
"Q9BX67_IDR_273_310",1
"Q9BXB4_IDR_1_57",0.499490201431332
"Q9BXB4_IDR_162_366",0.500509798568668
"Q9BXB5_IDR_1_75",0.485925926213995
"Q9BXB5_IDR_178_395",0.514074073786005
"Q9BXB7_IDR_1_106",1
"Q9BXC0_IDR_294_346",1
"Q9BXF3_IDR_171_239",0.416947060412148
"Q9BXF3_IDR_288_445",0.31197570347752
"Q9BXF3_IDR_540_1484",0.271077236110333
"Q9BXF6_IDR_174_595",1
"Q9BXF9_IDR_1_48",1
"Q9BXG8_IDR_319_430",0.487665044369225
"Q9BXG8_IDR_85_206",0.512334955630775
"Q9BXI6_IDR_1_52",0.484894584459874
"Q9BXI6_IDR_375_508",0.515105415540126
"Q9BXI9_IDR_1_45",0.493741040069352
"Q9BXI9_IDR_68_138",0.506258959930648
"Q9BXJ0_IDR_1_100",1
"Q9BXJ1_IDR_1_140",1
"Q9BXJ2_IDR_15_141",1
"Q9BXN1_IDR_1_62",1
"Q9BXN2_IDR_1_114",1
"Q9BXP2_IDR_1_60",0.326007134786921
"Q9BXP2_IDR_683_720",0.339901733906876
"Q9BXP2_IDR_807_863",0.334091131306203
"Q9BXP5_IDR_1_95",0.294802199520698
"Q9BXP5_IDR_258_415",0.421980173475334
"Q9BXP5_IDR_540_598",0.283217627003967
"Q9BXP8_IDR_94_253",1
"Q9BXQ6_IDR_1_189",0.494421044715592
"Q9BXQ6_IDR_251_309",0.505578955284408
"Q9BXR5_IDR_781_811",1
"Q9BXS0_IDR_1_39",0.490796882800931
"Q9BXS0_IDR_98_654",0.509203117199069
"Q9BXS4_IDR_190_265",1
"Q9BXS6_IDR_45_441",1
"Q9BXS9_IDR_593_660",1
"Q9BXT2_IDR_1_35",1
"Q9BXV9_IDR_54_100",1
"Q9BXW6_IDR_429_539",1
"Q9BXW7_IDR_1_42",1
"Q9BXW9_IDR_1400_1451",0.296336729264303
"Q9BXW9_IDR_1_44",0.316504189119545
"Q9BXW9_IDR_849_914",0.387159081616152
"Q9BXX0_IDR_111_255",0.251832659294832
"Q9BXX0_IDR_511_542",0.250512290780379
"Q9BXX0_IDR_77_108",0.251803009195397
"Q9BXX0_IDR_776_899",0.245852040729392
"Q9BXX2_IDR_265_1024",1
"Q9BXX3_IDR_1062_1107",0.455694203552347
"Q9BXX3_IDR_265_1048",0.544305796447653
"Q9BXY0_IDR_194_279",1
"Q9BXY4_IDR_202_272",1
"Q9BXY8_IDR_1_57",1
"Q9BY07_IDR_217_293",0.32066418809742
"Q9BY07_IDR_41_91",0.351656201746103
"Q9BY07_IDR_419_482",0.327679610156477
"Q9BY08_IDR_1_33",1
"Q9BY11_IDR_307_384",1
"Q9BY12_IDR_157_545",0.361403119929074
"Q9BY12_IDR_38_95",0.320224867393023
"Q9BYC5_IDR_1_34",1
"Q9BYD3_IDR_1_42",1
"Q9BYD6_IDR_1_74",1
"Q9BYE0_IDR_127_218",1
"Q9BYE2_IDR_1_197",1
"Q9BYE3_IDR_1_92",1
"Q9BYE7_IDR_1_119",1
"Q9BYE9_IDR_1228_1276",1
"Q9BYF1_IDR_765_805",1
"Q9BYG3_IDR_139_184",0.393617555702604
"Q9BYG3_IDR_187_293",0.606382444297396
"Q9BYG4_IDR_103_142",0.557585193847359
"Q9BYG4_IDR_252_373",0.442414806152641
"Q9BYG5_IDR_251_368",1
"Q9BYH1_IDR_24_236",1
"Q9BYH8_IDR_1_400",1
"Q9BYI3_IDR_307_510",1
"Q9BYJ0_IDR_132_196",1
"Q9BYJ9_IDR_1_46",0.507755550999999
"Q9BYJ9_IDR_196_369",0.492244449000001
"Q9BYQ0_IDR_1_159",1
"Q9BYQ2_IDR_1_153",1
"Q9BYQ3_IDR_1_157",1
"Q9BYQ4_IDR_1_174",1
"Q9BYQ5_IDR_1_204",1
"Q9BYQ6_IDR_1_181",1
"Q9BYQ7_IDR_1_146",1
"Q9BYQ8_IDR_1_208",1
"Q9BYQ9_IDR_1_171",1
"Q9BYR2_IDR_1_167",1
"Q9BYR3_IDR_1_152",1
"Q9BYR4_IDR_1_193",1
"Q9BYR5_IDR_1_136",1
"Q9BYR9_IDR_1_128",1
"Q9BYS1_IDR_1_160",1
"Q9BYT3_IDR_31_98",0.481890751499943
"Q9BYT3_IDR_405_514",0.518109248500057
"Q9BYT5_IDR_1_123",1
"Q9BYT9_IDR_1_152",1
"Q9BYU1_IDR_259_374",0.501091092944781
"Q9BYU1_IDR_62_127",0.498908907055219
"Q9BYU5_IDR_1_128",1
"Q9BYV1_IDR_1_45",1
"Q9BYV6_IDR_329_441",0.505432217972962
"Q9BYV6_IDR_447_532",0.494567782027037
"Q9BYV7_IDR_1_41",1
"Q9BYV8_IDR_318_373",0.499857952447291
"Q9BYV8_IDR_82_137",0.500142047552709
"Q9BYV9_IDR_134_611",0.507837196331412
"Q9BYV9_IDR_737_822",0.492162803668588
"Q9BYZ6_IDR_302_367",1
"Q9BZ11_IDR_726_813",1
"Q9BZ19_IDR_1_88",1
"Q9BZ23_IDR_1_206",1
"Q9BZ29_IDR_1189_1288",0.329087446707413
"Q9BZ29_IDR_1_36",0.32879503572924
"Q9BZ29_IDR_287_320",0.342117517563347
"Q9BZ67_IDR_376_408",1
"Q9BZ71_IDR_281_384",0.248657018084153
"Q9BZ71_IDR_490_534",0.251154190268488
"Q9BZ71_IDR_64_123",0.251072242714773
"Q9BZ71_IDR_909_974",0.249116548932587
"Q9BZ72_IDR_1282_1349",0.198434289479849
"Q9BZ72_IDR_256_365",0.200572322598513
"Q9BZ72_IDR_368_419",0.207031899048459
"Q9BZ72_IDR_579_709",0.191698820464731
"Q9BZ72_IDR_840_898",0.202262668408448
"Q9BZ76_IDR_1199_1235",1
"Q9BZ81_IDR_1_36",0.507259834091348
"Q9BZ81_IDR_243_275",0.492740165908652
"Q9BZ95_IDR_1_262",0.439657141871424
"Q9BZ95_IDR_396_700",0.560342858128576
"Q9BZA7_IDR_837_1256",1
"Q9BZA8_IDR_869_1250",1
"Q9BZC1_IDR_1_50",0.50354612490917
"Q9BZC1_IDR_282_354",0.49645387509083
"Q9BZC7_IDR_1324_1424",0.336340816520189
"Q9BZC7_IDR_2367_2417",0.335245720772536
"Q9BZC7_IDR_350_398",0.328413462707275
"Q9BZD2_IDR_1_44",1
"Q9BZF1_IDR_1_124",0.327092260353093
"Q9BZF1_IDR_273_402",0.310973483436964
"Q9BZF1_IDR_771_877",0.361934256209943
"Q9BZF2_IDR_144_466",1
"Q9BZF3_IDR_1_66",0.252462697549759
"Q9BZF3_IDR_184_278",0.251276763006212
"Q9BZF3_IDR_281_381",0.246648834278324
"Q9BZF3_IDR_395_553",0.249611705165705
"Q9BZF9_IDR_257_631",0.498695053706018
"Q9BZF9_IDR_656_706",0.501304946293982
"Q9BZG1_IDR_227_259",1
"Q9BZG8_IDR_1_34",0.495137855794523
"Q9BZG8_IDR_398_443",0.504862144205477
"Q9BZI1_IDR_173_459",1
"Q9BZI7_IDR_1_48",0.503374214084056
"Q9BZI7_IDR_209_483",0.496625785915944
"Q9BZJ0_IDR_152_183",0.506134556976136
"Q9BZJ0_IDR_83_118",0.493865443023864
"Q9BZJ3_IDR_1_34",1
"Q9BZJ4_IDR_1_34",1
"Q9BZR6_IDR_289_455",1
"Q9BZR8_IDR_33_157",1
"Q9BZR9_IDR_393_434",1
"Q9BZS1_IDR_1_188",0.495576758547731
"Q9BZS1_IDR_244_309",0.504423241452269
"Q9BZV1_IDR_1_114",1
"Q9BZV2_IDR_202_254",0.503842304311589
"Q9BZV2_IDR_466_496",0.496157695688411
"Q9BZV3_IDR_169_236",0.328838484669959
"Q9BZV3_IDR_35_74",0.336455231109898
"Q9BZV3_IDR_393_835",0.334706284220144
"Q9BZW2_IDR_163_233",1
"Q9BZW7_IDR_1_36",0.336019529428866
"Q9BZW7_IDR_60_90",0.338520615621405
"Q9BZW7_IDR_625_698",0.325459854949729
"Q9BZZ5_IDR_446_524",1
"Q9C000_IDR_77_205",1
"Q9C004_IDR_1_155",1
"Q9C005_IDR_1_47",1
"Q9C009_IDR_1_119",0.492245294791155
"Q9C0A1_IDR_1_106",0.12836641660023
"Q9C0A1_IDR_1645_2065",0.124719064266417
"Q9C0A1_IDR_2122_2338",0.123093842350091
"Q9C0A1_IDR_2395_2439",0.126902300798049
"Q9C0A1_IDR_2517_2572",0.124558548483389
"Q9C0A1_IDR_295_822",0.124215820236087
"Q9C0A1_IDR_824_869",0.126742925818393
"Q9C0A1_IDR_878_1639",0.121401081447343
"Q9C0A6_IDR_119_205",0.355760935913575
"Q9C0A6_IDR_15_45",0.304437291649708
"Q9C0A6_IDR_406_1442",0.339801772436717
"Q9C0B0_IDR_150_208",0.336297063049206
"Q9C0B0_IDR_222_293",0.336876190003361
"Q9C0B0_IDR_295_654",0.326826746947433
"Q9C0B1_IDR_162_194",1
"Q9C0B2_IDR_1128_1172",0.229348586613659
"Q9C0B2_IDR_1_79",0.264176711139255
"Q9C0B2_IDR_359_488",0.272315594993023
"Q9C0B2_IDR_662_730",0.234159107254063
"Q9C0B5_IDR_286_699",1
"Q9C0D4_IDR_217_320",0.239596967481322
"Q9C0D4_IDR_368_670",0.235189801573643
"Q9C0D4_IDR_676_912",0.286491245956046
"Q9C0D5_IDR_1_358",0.344317074931111
"Q9C0D5_IDR_1422_1861",0.325602343665744
"Q9C0D5_IDR_434_488",0.330080581403146
"Q9C0D6_IDR_1_94",0.52022677345761
"Q9C0D6_IDR_470_1143",0.47977322654239
"Q9C0D7_IDR_204_236",0.331865168454198
"Q9C0D7_IDR_404_774",0.326622766799798
"Q9C0D7_IDR_51_160",0.341512064746003
"Q9C0E4_IDR_1_38",0.341139408563872
"Q9C0E4_IDR_339_444",0.332007951217369
"Q9C0E4_IDR_740_932",0.326852640218758
"Q9C0E8_IDR_142_248",0.484138424589629
"Q9C0E8_IDR_308_428",0.515861575410371
"Q9C0F0_IDR_1_35",0.333076746772947
"Q9C0F0_IDR_320_2208",0.338515022582843
"Q9C0F0_IDR_74_318",0.32840823064421
"Q9C0F1_IDR_124_237",0.508274597249503
"Q9C0K1_IDR_224_298",1
