"","GO0016071_mRNA_metabolic_process"
"Q92503_IDR_184_236",1
"Q92504_IDR_196_230",0.241746987075153
"Q92504_IDR_239_313",0.36084628136213
"Q92504_IDR_29_124",0.397406731562718
"Q92519_IDR_1_55",1
"Q92508_IDR_1333_1515",0.160300158231182
"Q92508_IDR_144_184",0.169803960872005
"Q92508_IDR_1534_1653",0.152076308224453
"Q92508_IDR_1809_1924",0.19404468386836
"Q92508_IDR_336_409",0.157348139562501
"Q92508_IDR_712_778",0.166426749241498
"Q92520_IDR_1_57",1
"Q92521_IDR_1_60",1
"Q92541_IDR_606_654",0.427521040821001
"Q92543_IDR_1_71",0.232236927672549
"Q92543_IDR_297_513",0.236524909513294
"Q92543_IDR_669_742",0.268458929560996
"Q92543_IDR_774_816",0.262779233253161
"Q92545_IDR_1158_1705",0.555951099101141
"Q92545_IDR_1_31",0.444048900898859
"Q92547_IDR_286_335",0.252922186382621
"Q92547_IDR_449_546",0.24707027493764
"Q92547_IDR_739_903",0.234776007554558
"Q92547_IDR_993_1263",0.265231531125181
"Q92551_IDR_343_394",0.478648728930083
"Q92551_IDR_98_200",0.521351271069917
"Q92558_IDR_169_504",1
"Q92560_IDR_264_542",0.344547186334542
"Q92560_IDR_566_624",0.334119508363183
"Q92560_IDR_695_729",0.321333305302275
"Q92562_IDR_719_792",1
"Q92563_IDR_1_87",0.454994022668151
"Q92563_IDR_368_423",0.545005977331849
"Q92564_IDR_1_100",1
"Q92567_IDR_1_244",1
"Q92609_IDR_415_648",0.222539560887659
"Q92609_IDR_651_717",0.244722417086243
"Q92609_IDR_719_786",0.283242958870102
"Q92610_IDR_1049_1267",0.187943808924887
"Q92610_IDR_1_68",0.198917465661545
"Q92610_IDR_73_800",0.184091732082134
"Q92610_IDR_833_863",0.200744511728225
"Q92610_IDR_914_1042",0.228302481603209
"Q92611_IDR_48_91",0.551617255657421
"Q92611_IDR_601_635",0.448382744342579
"Q92613_IDR_1_38",0.338458341134373
"Q92613_IDR_367_402",0.323030466242107
"Q92613_IDR_524_823",0.33851119262352
"Q92614_IDR_1_273",0.249783321129935
"Q92614_IDR_1938_2054",0.280507997421853
"Q92614_IDR_298_340",0.219369077114545
"Q92614_IDR_985_1018",0.250339604333667
"Q92615_IDR_1_154",0.320697301292332
"Q92615_IDR_310_341",0.339449681998828
"Q92615_IDR_395_738",0.33985301670884
"Q92625_IDR_1072_1118",0.230890166189883
"Q92625_IDR_308_663",0.245361648373333
"Q92625_IDR_832_923",0.245678221191036
"Q92626_IDR_1322_1381",1
"Q92628_IDR_1104_1244",0.354514983236726
"Q92628_IDR_142_397",0.645485016763274
"Q92630_IDR_1_150",0.486458871824637
"Q92630_IDR_538_601",0.513541128175363
"Q92633_IDR_332_364",1
"Q92636_IDR_576_607",1
"Q92664_IDR_301_365",1
"Q92665_IDR_105_252",0.517595438196521
"Q92665_IDR_1_102",0.482404561803479
"Q92667_IDR_30_603",1
"Q92674_IDR_1_61",1
"Q92681_IDR_1_565",1
"Q92686_IDR_1_78",1
"Q92688_IDR_150_251",1
"Q92692_IDR_386_526",1
"Q92698_IDR_1_65",1
"Q92766_IDR_1_317",0.208126370643922
"Q92766_IDR_319_446",0.189090412727401
"Q92766_IDR_476_700",0.19226792339899
"Q92766_IDR_702_770",0.207862306884676
"Q92766_IDR_772_1687",0.202652986345011
"Q92769_IDR_387_488",1
"Q92772_IDR_293_493",1
"Q92777_IDR_1_110",0.501089519901342
"Q92777_IDR_421_564",0.498910480098658
"Q92783_IDR_147_212",0.322026777178216
"Q92783_IDR_267_298",0.318584254221517
"Q92783_IDR_378_540",0.359388968600267
"Q92784_IDR_82_257",1
"Q92785_IDR_81_267",1
"Q92786_IDR_1_582",1
"Q92791_IDR_380_437",1
"Q92793_IDR_1_1082",0.272115039499236
"Q92793_IDR_1559_1612",0.241692424292898
"Q92793_IDR_1852_2432",0.486192536207866
"Q92794_IDR_313_474",0.398308434744128
"Q92805_IDR_636_689",0.314175181726607
"Q92806_IDR_346_393",1
"Q92817_IDR_1_34",1
"Q92819_IDR_1_58",1
"Q92823_IDR_1193_1261",1
"Q92824_IDR_1785_1819",1
"Q92826_IDR_1_220",1
"Q92828_IDR_401_467",1
"Q92830_IDR_1_90",0.568717070101946
"Q92830_IDR_383_453",0.431282929898054
"Q92831_IDR_1_89",0.572281848675722
"Q92831_IDR_366_447",0.427718151324278
"Q92833_IDR_1202_1246",0.224079644420091
"Q92833_IDR_165_549",0.282493667423397
"Q92833_IDR_43_159",0.235526842676285
"Q92833_IDR_719_805",0.257899845480227
"Q92834_IDR_370_1020",1
"Q92835_IDR_105_156",0.478399116372911
"Q92835_IDR_869_1189",0.521600883627089
"Q92837_IDR_1_31",0.343945441208244
"Q92886_IDR_153_209",0.458288205846675
"Q92887_IDR_255_304",0.513221992554359
"Q92887_IDR_866_949",0.486778007445641
"Q92888_IDR_234_393",0.593910862105963
"Q92888_IDR_761_867",0.406089137894037
"Q92889_IDR_453_543",0.512444221114964
"Q92889_IDR_646_680",0.487555778885036
"Q92890_IDR_229_262",0.494580373611632
"Q92890_IDR_272_307",0.505419626388368
"Q92896_IDR_31_107",1
"Q92900_IDR_1010_1129",0.377240110049021
"Q92900_IDR_1_113",0.28684295778571
"Q92900_IDR_962_995",0.335916932165268
"Q92902_IDR_248_322",1
"Q92903_IDR_1_70",1
"Q92904_IDR_229_295",1
"Q92908_IDR_1_115",0.24796562080508
"Q92908_IDR_133_330",0.257438113816591
"Q92908_IDR_422_464",0.237415468398067
"Q92908_IDR_477_559",0.257180796980262
"Q92945_IDR_582_614",0.368699230391402
"Q92945_IDR_630_681",0.339940678363553
"Q92947_IDR_1_45",1
"Q92949_IDR_1_117",0.501362923342393
"Q92949_IDR_208_308",0.498637076657607
"Q92952_IDR_1_44",0.299162975256374
"Q92952_IDR_49_90",0.378558341670485
"Q92952_IDR_508_543",0.322278683073141
"Q92953_IDR_471_911",1
"Q92954_IDR_1_56",0.419934825401799
"Q92954_IDR_67_1129",0.580065174598201
"Q92956_IDR_228_283",1
"Q92959_IDR_132_165",1
"Q92963_IDR_189_219",1
"Q92968_IDR_1_65",0.342505757320493
"Q92968_IDR_214_244",0.327351779483883
"Q92968_IDR_337_403",0.330142463195625
"Q92973_IDR_329_378",1
"Q92974_IDR_1_192",0.463619179868338
"Q92974_IDR_671_986",0.536380820131662
"Q93073_IDR_1_57",0.304416148988842
"Q93073_IDR_64_668",0.32364677066246
"Q93073_IDR_827_1101",0.371937080348698
"Q93074_IDR_1441_1474",0.283287904579636
"Q93074_IDR_1741_2177",0.395728255555481
"Q93074_IDR_629_720",0.320983839864883
"Q93075_IDR_1_294",0.390100291986851
"Q93075_IDR_297_343",0.298124958864756
"Q93075_IDR_345_488",0.311774749148393
"Q93079_IDR_1_36",1
"Q93086_IDR_352_422",1
"Q93097_IDR_1_50",1
"Q93100_IDR_1_34",0.498827989538711
"Q93100_IDR_674_710",0.501172010461289
"Q969E1_IDR_1_38",1
"Q969E3_IDR_1_115",1
"Q969E4_IDR_1_200",1
"Q969E8_IDR_117_181",1
"Q969F0_IDR_1_126",1
"Q969F1_IDR_114_213",1
"Q969P6_IDR_1_40",1
"Q969Q0_IDR_1_63",1
"Q969R2_IDR_35_176",0.46366071640789
"Q969R2_IDR_406_512",0.53633928359211
"Q969R5_IDR_115_172",0.339318506259202
"Q969R5_IDR_1_84",0.335369238518023
"Q969R5_IDR_606_667",0.325312255222776
"Q969S2_IDR_80_115",1
"Q969S3_IDR_89_245",1
"Q969T3_IDR_1_112",1
"Q969T4_IDR_1_60",1
"Q969T9_IDR_189_261",1
"Q969V6_IDR_1_877",1
"Q969W3_IDR_1_160",1
"Q969W8_IDR_60_169",1
"Q969W9_IDR_1_287",1
"Q969X0_IDR_1_129",0.495796617980836
"Q969X0_IDR_144_195",0.504203382019164
"Q969X1_IDR_1_86",1
"Q969X2_IDR_1_50",1
"Q96A47_IDR_150_191",0.517677688834067
"Q96A47_IDR_243_359",0.482322311165933
"Q96A49_IDR_1_54",0.493095763087563
"Q96A49_IDR_219_336",0.506904236912437
"Q96A54_IDR_1_77",1
"Q96A56_IDR_100_240",0.485384952012582
"Q96A56_IDR_42_95",0.514615047987418
"Q96A57_IDR_1_33",1
"Q96A59_IDR_1_196",1
"Q96A61_IDR_52_174",1
"Q96AJ1_IDR_281_413",1
"Q96AM1_IDR_1_37",1
"Q96AP0_IDR_1_89",0.536093128890361
"Q96AP0_IDR_324_487",0.463906871109639
"Q96AP4_IDR_205_275",0.505626250856413
"Q96AP4_IDR_54_158",0.494373749143587
"Q96AP7_IDR_275_364",1
"Q96AQ1_IDR_1_378",1
"Q96AQ6_IDR_14_213",0.288343681199369
"Q96AQ6_IDR_215_579",0.338736469693515
"Q96AQ6_IDR_696_731",0.372919849107116
"Q96AQ8_IDR_1_161",1
"Q96AQ9_IDR_1_280",1
"Q96AT1_IDR_98_154",1
"Q96AV8_IDR_230_284",0.278115325895606
"Q96AV8_IDR_372_911",0.216693092223745
"Q96AV8_IDR_7_91",0.227854773099938
"Q96AV8_IDR_93_141",0.277336808780711
"Q96AW1_IDR_85_150",1
"Q96AY2_IDR_1_241",1
"Q96BF3_IDR_174_282",0.533071510185491
"Q96BF6_IDR_124_355",0.327850457619477
"Q96BF6_IDR_358_494",0.328884390763497
"Q96BF6_IDR_498_587",0.343265151617027
"Q96BH1_IDR_208_261",0.408579023764328
"Q96BH1_IDR_267_459",0.591420976235672
"Q96BI1_IDR_1_36",1
"Q96BJ3_IDR_114_154",1
"Q96BK5_IDR_95_328",1
"Q96BN2_IDR_78_136",1
"Q96BN6_IDR_1_87",0.487437474717142
"Q96BN6_IDR_298_582",0.512562525282858
"Q96BN8_IDR_1_77",1
"Q96BP2_IDR_1_40",1
"Q96BP3_IDR_1_63",1
"Q96BQ1_IDR_1_54",1
"Q96BR1_IDR_115_154",1
"Q96BR6_IDR_134_197",0.502382775646121
"Q96BR6_IDR_1_84",0.49761722435388
"Q96BT1_IDR_1_129",1
"Q96C03_IDR_1_120",1
"Q96C12_IDR_424_516",0.478039732550871
"Q96C12_IDR_79_120",0.521960267449129
"Q96C19_IDR_1_82",1
"Q96C24_IDR_31_340",1
"Q96C28_IDR_61_147",1
"Q96C34_IDR_136_174",0.246976973922285
"Q96C34_IDR_1_42",0.255496733068663
"Q96C34_IDR_289_335",0.25369630377286
"Q96C34_IDR_44_86",0.243829989236192
"Q96C36_IDR_274_320",1
"Q96C45_IDR_285_409",1
"Q96C55_IDR_1_264",1
"Q96C57_IDR_130_262",0.489789868156584
"Q96C57_IDR_1_75",0.510210131843416
"Q96C86_IDR_1_38",1
"Q96C90_IDR_1_55",1
"Q96C92_IDR_1_316",0.495760942411451
"Q96C92_IDR_350_381",0.504239057588549
"Q96CA5_IDR_174_224",1
"Q96CP6_IDR_218_365",0.326727447911661
"Q96CP6_IDR_538_631",0.314785517713618
"Q96CS3_IDR_307_358",1
"Q96CS4_IDR_82_175",1
"Q96CT2_IDR_1_300",1
"Q96CT7_IDR_1_164",1
"Q96CV9_IDR_1_310",0.456762027424528
"Q96CV9_IDR_505_547",0.543237972575472
"Q96CW5_IDR_105_241",1
"Q96CW6_IDR_145_192",0.283931903351911
"Q96CW6_IDR_226_286",0.402196323619488
"Q96CW6_IDR_79_133",0.313871773028602
"Q96CX2_IDR_131_204",1
"Q96CX6_IDR_336_371",1
"Q96D03_IDR_1_45",1
"Q96D05_IDR_1_62",1
"Q96D09_IDR_1_581",1
"Q96D15_IDR_1_51",1
"Q96D31_IDR_1_57",0.340208314067518
"Q96D31_IDR_202_249",0.323521434151741
"Q96DN6_IDR_120_1003",1
"Q96DR7_IDR_1_413",1
"Q96DT5_IDR_1_53",1
"Q96DT7_IDR_1_230",0.361911144002759
"Q96DT7_IDR_278_342",0.210839616818092
"Q96DT7_IDR_466_696",0.206170926207615
"Q96DT7_IDR_808_871",0.221078312971534
"Q96DU7_IDR_1_331",0.5681450643929
"Q96DU7_IDR_333_385",0.4318549356071
"Q96DW6_IDR_1_64",1
"Q96DX4_IDR_49_100",1
"Q96DX7_IDR_308_344",0.443415857466992
"Q96DX7_IDR_52_175",0.556584142533008
"Q96DX8_IDR_130_160",0.508633635113916
"Q96DX8_IDR_163_246",0.491366364886084
"Q96DY2_IDR_1_41",1
"Q96DY7_IDR_526_597",0.499713754053766
"Q96DY7_IDR_681_827",0.500286245946234
"Q96DZ5_IDR_1_40",0.273677851825822
"Q96EF0_IDR_540_704",1
"Q96EF9_IDR_150_222",1
"Q96EG1_IDR_1_32",1
"Q96EG3_IDR_1_390",1
"Q96EH3_IDR_1_89",1
"Q96EI5_IDR_1_215",1
"Q96EK2_IDR_1_378",0.469603024658455
"Q96EK2_IDR_494_531",0.530396975341545
"Q96EK4_IDR_84_314",1
"Q96EK7_IDR_317_567",0.338983573640126
"Q96EK7_IDR_857_910",0.661016426359874
"Q96EK9_IDR_117_199",1
"Q96EP0_IDR_175_489",1
"Q96EP1_IDR_126_296",0.488217105712903
"Q96EP1_IDR_383_453",0.511782894287097
"Q96EP5_IDR_373_407",1
"Q96EP9_IDR_16_84",0.498588092781764
"Q96EP9_IDR_391_437",0.501411907218236
"Q96EQ0_IDR_235_304",1
"Q96ER9_IDR_275_310",1
"Q96F46_IDR_1_35",0.484171472043627
"Q96F46_IDR_721_795",0.515828527956373
"Q96F63_IDR_1_61",0.497636325643577
"Q96F63_IDR_194_274",0.502363674356423
"Q96F81_IDR_1135_1474",0.523279955100558
"Q96F81_IDR_1_210",0.476720044899442
"Q96F83_IDR_1_142",1
"Q96F86_IDR_70_256",1
"Q96FA7_IDR_114_188",1
"Q96FC9_IDR_155_223",0.335015400522174
"Q96FC9_IDR_520_558",0.320512209050887
"Q96FC9_IDR_78_113",0.344472390426939
"Q96FE5_IDR_1_34",1
"Q96FE7_IDR_115_147",1
"Q96FF7_IDR_1_36",0.526358542769536
"Q96FF7_IDR_39_194",0.473641457230464
"Q96FF9_IDR_1_226",1
"Q96FG2_IDR_1_35",1
"Q96FI4_IDR_286_390",1
"Q96FJ0_IDR_162_258",1
"Q96GR2_IDR_1_71",1
"Q96GS4_IDR_1_205",0.600713604864047
"Q96GS4_IDR_214_251",0.399286395135953
"Q96GT9_IDR_1_111",1
"Q96GU1_IDR_1_130",1
"Q96GV9_IDR_1_35",0.458761831233298
"Q96GV9_IDR_78_148",0.541238168766702
"Q96GW7_IDR_358_638",0.502964831624918
"Q96GW7_IDR_876_911",0.497035168375082
"Q96GW9_IDR_1_40",1
"Q96HH9_IDR_219_328",0.499412325604688
"Q96HI0_IDR_1_184",0.315750845698671
"Q96HI0_IDR_189_240",0.350391272067841
"Q96HI0_IDR_249_495",0.333857882233489
"Q96HJ3_IDR_1_140",0.506264544704394
"Q96HJ3_IDR_329_373",0.493735455295606
"Q96HJ5_IDR_1_39",1
"Q96HL8_IDR_216_283",1
"Q96HM7_IDR_261_323",0.464240795497442
"Q96HM7_IDR_387_432",0.535759204502558
"Q96I76_IDR_225_320",0.515819108831864
"Q96I82_IDR_1_33",1
"Q96I99_IDR_1_34",1
"Q96IC2_IDR_1_48",1
"Q96IF1_IDR_1_331",1
"Q96II8_IDR_1_44",0.303950807604926
"Q96II8_IDR_281_312",0.300793173713329
"Q96II8_IDR_314_654",0.395256018681744
"Q96IK1_IDR_1_43",1
"Q96IK5_IDR_1_89",1
"Q96IL0_IDR_1_59",1
"Q96IM9_IDR_50_177",1
"Q96IP4_IDR_25_59",1
"Q96IQ7_IDR_269_327",1
"Q96IQ9_IDR_1_106",0.558231109799787
"Q96J88_IDR_1_315",1
"Q96J92_IDR_1_164",0.575674304301345
"Q96J92_IDR_521_1243",0.424325695698655
"Q96J94_IDR_1_107",1
"Q96JA1_IDR_1_36",0.315906137422197
"Q96JA1_IDR_821_928",0.336169973983302
"Q96JA1_IDR_936_1093",0.347923888594501
"Q96JA3_IDR_177_300",1
"Q96JA4_IDR_213_679",1
"Q96JB1_IDR_788_824",0.490496279045707
"Q96JB1_IDR_932_962",0.509503720954293
"Q96JB2_IDR_498_544",0.516337391614408
"Q96JB2_IDR_61_100",0.483662608385592
"Q96JB3_IDR_143_429",1
"Q96JK4_IDR_608_671",1
"Q96JK9_IDR_1_1090",1
"Q96JL9_IDR_42_311",1
"Q96JM2_IDR_1135_1264",0.252988287495272
"Q96JM2_IDR_165_1113",0.262049513611885
"Q96JM2_IDR_2138_2186",0.237061632922179
"Q96JM2_IDR_28_163",0.247900565970664
"Q96JM3_IDR_1_63",0.450447096229788
"Q96JM3_IDR_82_691",0.549552903770211
"Q96JM4_IDR_1_200",0.134524375583197
"Q96JM4_IDR_1223_1332",0.145422265381887
"Q96JM4_IDR_1353_1391",0.135143194044035
"Q96JM4_IDR_318_732",0.155098263638893
"Q96JQ2_IDR_294_1002",0.4737563784837
"Q96JQ5_IDR_1_48",1
"Q96JS3_IDR_145_386",1
"Q96JW4_IDR_1_168",1
"Q96JY0_IDR_328_434",0.494046346393473
"Q96JY0_IDR_64_106",0.505953653606527
"Q96JY6_IDR_86_281",1
"Q96JZ2_IDR_143_334",1
"Q96K17_IDR_122_158",0.495317766261027
"Q96K17_IDR_1_34",0.504682233738974
"Q96K21_IDR_131_415",0.508594209285389
"Q96K21_IDR_1_89",0.491405790714611
"Q96K30_IDR_1_269",1
"Q96K31_IDR_182_254",1
"Q96K37_IDR_338_410",1
"Q96K49_IDR_466_511",0.525842039520059
"Q96K49_IDR_523_555",0.474157960479941
"Q96K62_IDR_127_398",1
"Q96K75_IDR_54_203",1
"Q96K76_IDR_1_38",0.309937169298457
"Q96KM6_IDR_1_723",0.451662269472265
"Q96KM6_IDR_813_892",0.548337730527735
"Q96KN1_IDR_275_310",0.47528332552847
"Q96KN1_IDR_43_75",0.52471667447153
"Q96KN3_IDR_166_217",0.235255327641948
"Q96KN3_IDR_1_70",0.233270744012847
"Q96KN3_IDR_226_334",0.234486524977071
"Q96KN3_IDR_340_472",0.296987403368134
"Q96KN4_IDR_45_79",1
"Q96KN7_IDR_1_267",0.24084887866357
"Q96KN7_IDR_451_528",0.237926129140846
"Q96KN7_IDR_584_616",0.253205551377516
"Q96KN7_IDR_937_1114",0.268019440818068
"Q96KN8_IDR_1_126",1
"Q96KN9_IDR_227_370",1
"Q96KP1_IDR_398_439",1
"Q96KP6_IDR_1_200",0.493364694522385
"Q96KP6_IDR_227_325",0.506635305477615
"Q96KQ4_IDR_230_267",0.313645201282051
"Q96KQ4_IDR_86_123",0.358959636808357
"Q96L73_IDR_1_315",0.246665940902681
"Q96L73_IDR_2207_2636",0.2193693631143
"Q96L73_IDR_2653_2696",0.264500949214352
"Q96L73_IDR_435_1542",0.269463746768667
"Q96L92_IDR_1_38",1
"Q96L93_IDR_1021_1178",0.491618961613601
"Q96L93_IDR_593_628",0.508381038386399
"Q96LA6_IDR_333_363",1
"Q96LA8_IDR_1_41",1
"Q96LB3_IDR_1_98",1
"Q96LC7_IDR_573_661",1
"Q96LC9_IDR_101_137",0.492853098525871
"Q96LC9_IDR_1_97",0.507146901474129
"Q96LD4_IDR_83_114",1
"Q96LI6_IDR_1_73",0.502147756332009
"Q96LI6_IDR_194_327",0.497852243667991
"Q96LI9_IDR_1_36",0.490939354438847
"Q96LI9_IDR_260_332",0.509060645561153
"Q96LJ8_IDR_1_195",1
"Q96LK8_IDR_1_309",1
"Q96LW4_IDR_476_546",1
"Q96LW9_IDR_122_238",1
"Q96LX7_IDR_1_142",0.2265445162422
"Q96LX7_IDR_144_190",0.268557567848041
"Q96LX7_IDR_192_378",0.247287409171821
"Q96LX7_IDR_572_622",0.257610506737939
"Q96LX8_IDR_56_164",1
"Q96LY2_IDR_1_268",0.480242689520851
"Q96LY2_IDR_302_350",0.519757310479149
"Q96LZ2_IDR_1_106",1
"Q96LZ7_IDR_111_173",1
"Q96M02_IDR_1_129",0.31903115002913
"Q96M02_IDR_299_402",0.340105040116751
"Q96M02_IDR_411_651",0.340863809854119
"Q96M11_IDR_1_191",1
"Q96M20_IDR_354_393",1
"Q96M27_IDR_1_210",1
"Q96M29_IDR_1_35",1
"Q96M34_IDR_1_486",1
"Q96M43_IDR_1_638",1
"Q96MC2_IDR_1_94",0.513475974578743
"Q96MC2_IDR_559_616",0.486524025421257
"Q96MC4_IDR_14_593",1
"Q96MC5_IDR_1_48",1
"Q96MC6_IDR_1_34",0.475594349732392
"Q96MC6_IDR_450_490",0.524405650267608
"Q96MD7_IDR_1_35",1
"Q96ME7_IDR_1_196",0.231162477444278
"Q96ME7_IDR_202_271",0.230639395704319
"Q96ME7_IDR_291_377",0.230481151911541
"Q96ME7_IDR_471_567",0.307716974939863
"Q96MF2_IDR_122_245",0.506073637285491
"Q96MF2_IDR_1_97",0.493926362714509
"Q96MF6_IDR_1_45",1
"Q96MG2_IDR_1_331",1
"Q96MG7_IDR_1_81",1
"Q96MH2_IDR_1_105",0.540249747992859
"Q96MH2_IDR_150_184",0.459750252007141
"Q96MI9_IDR_290_488",1
"Q96MK2_IDR_23_65",0.541807015732626
"Q96MT7_IDR_1058_1115",0.174989847880999
"Q96MT7_IDR_1283_1345",0.168734714522312
"Q96MT7_IDR_1494_1538",0.216523553854349
"Q96MT8_IDR_102_144",0.275508378379551
"Q96MT8_IDR_173_224",0.254594801436782
"Q96MT8_IDR_286_367",0.234425643410058
"Q96MT8_IDR_475_660",0.23547117677361
"Q96MU6_IDR_1_188",1
"Q96MU7_IDR_1_347",0.603065101538334
"Q96MU7_IDR_508_727",0.396934898461666
"Q96N77_IDR_119_262",0.487864153185913
"Q96N87_IDR_595_628",1
"Q96N95_IDR_135_247",0.508319857478341
"Q96N95_IDR_1_46",0.491680142521659
"Q96N96_IDR_1_134",0.499368227198484
"Q96N96_IDR_576_652",0.500631772801516
"Q96NA2_IDR_349_401",0.54694612790667
"Q96NA2_IDR_93_347",0.45305387209333
"Q96NA8_IDR_1_40",0.249191094465758
"Q96NA8_IDR_47_133",0.261275870909291
"Q96NR3_IDR_852_888",1
"Q96NS5_IDR_11_54",1
"Q96NT0_IDR_89_121",1
"Q96NT1_IDR_127_182",0.496202528713603
"Q96NT1_IDR_1_65",0.503797471286397
"Q96NU0_IDR_1199_1235",1
"Q96NU1_IDR_1_508",0.507415482120931
"Q96NU1_IDR_623_677",0.492584517879069
"Q96NW4_IDR_622_665",0.502660385141533
"Q96NW4_IDR_962_1050",0.497339614858467
"Q96P48_IDR_52_324",1
"Q96P50_IDR_369_401",0.537766174991873
"Q96P50_IDR_519_658",0.462233825008127
"Q96P56_IDR_357_466",1
"Q96P64_IDR_146_254",0.481412646188198
"Q96P64_IDR_323_384",0.518587353811802
"Q96P65_IDR_354_431",1
"Q96P66_IDR_227_395",0.542921270324059
"Q96P66_IDR_477_508",0.457078729675941
"Q96P69_IDR_315_363",1
"Q96P70_IDR_931_997",1
"Q96P71_IDR_1_35",0.325480944365383
"Q96P71_IDR_160_224",0.356032778554173
"Q96P71_IDR_234_281",0.318486277080444
"Q96PC2_IDR_85_151",1
"Q96PC5_IDR_1042_1078",0.195023075071043
"Q96PC5_IDR_1083_1412",0.233655288689329
"Q96PC5_IDR_1_56",0.176919964935008
"Q96PC5_IDR_888_937",0.181756072136315
"Q96PC5_IDR_92_600",0.212645599168305
"Q96PI1_IDR_1_79",1
"Q96PK6_IDR_148_669",1
"Q96PM9_IDR_1_82",0.319154763662842
"Q96PM9_IDR_272_315",0.344484157889122
"Q96PM9_IDR_84_260",0.336361078448036
"Q96PP4_IDR_134_173",0.487344014292479
"Q96PP4_IDR_182_232",0.512655985707521
"Q96PQ0_IDR_1108_1141",0.501347607661891
"Q96PQ0_IDR_1_131",0.498652392338109
"Q96PQ1_IDR_506_560",1
"Q96PQ6_IDR_107_220",0.496376297604157
"Q96PQ6_IDR_1_53",0.503623702395843
"Q96PR1_IDR_40_94",0.523441019970792
"Q96PR1_IDR_486_638",0.476558980029208
"Q96PS8_IDR_270_301",1
"Q96PU4_IDR_156_202",0.328997506456985
"Q96PU4_IDR_624_687",0.342562460400309
"Q96PU4_IDR_77_117",0.328440033142707
"Q96PU5_IDR_155_208",0.334587552789229
"Q96PY6_IDR_1066_1178",0.499982015133068
"Q96PZ0_IDR_1_101",1
"Q96PZ2_IDR_1_73",1
"Q96Q04_IDR_415_523",0.46590467950411
"Q96Q04_IDR_545_1460",0.53409532049589
"Q96Q05_IDR_267_297",1
"Q96Q07_IDR_559_612",1
"Q96Q15_IDR_1_143",0.309526813988352
"Q96Q15_IDR_1870_1920",0.344656346919241
"Q96Q15_IDR_3520_3604",0.345816839092407
"Q96Q35_IDR_18_80",0.494118168117984
"Q96Q35_IDR_399_445",0.505881831882016
"Q96Q40_IDR_1_89",1
"Q96Q42_IDR_265_489",1
"Q96Q45_IDR_1_173",1
"Q96Q83_IDR_1_48",1
"Q96Q89_IDR_1376_1820",0.259153941347718
"Q96Q89_IDR_222_262",0.245610021486172
"Q96QE4_IDR_1_947",1
"Q96Q89_IDR_482_580",0.254385499751675
"Q96Q89_IDR_593_1061",0.240850537414435
"Q96QE3_IDR_1196_1297",0.152198622630809
"Q96QE3_IDR_1524_1636",0.133165188351746
"Q96QF0_IDR_1_314",1
"Q96QF7_IDR_53_494",1
"Q96QH2_IDR_1_575",1
"Q96QI5_IDR_1_85",1
"Q96QK8_IDR_34_99",1
"Q96QP1_IDR_496_960",1
"Q96QR8_IDR_1_31",1
"Q96QS1_IDR_239_320",1
"Q96QS3_IDR_1_340",0.522163885055992
"Q96QS3_IDR_450_560",0.477836114944008
"Q96QS6_IDR_1_45",0.511504213339584
"Q96QS6_IDR_338_385",0.488495786660415
"Q96QT4_IDR_1257_1544",0.289694167904093
"Q96QT4_IDR_543_614",0.358391365949843
"Q96QT4_IDR_782_836",0.351914466146063
"Q96QT6_IDR_1_69",0.273474733296309
"Q96QT6_IDR_72_268",0.248219954759301
"Q96RJ3_IDR_1_31",0.53222028103486
"Q96RJ3_IDR_35_164",0.46777971896514
"Q96RJ6_IDR_1_104",1
"Q96RK0_IDR_47_1608",1
"Q96RK1_IDR_1_134",1
"Q96RL1_IDR_1_719",1
"Q96RL6_IDR_586_638",1
"Q96RL7_IDR_1343_1378",0.337857566331431
"Q96RL7_IDR_1672_1713",0.337484164868494
"Q96RL7_IDR_799_873",0.324658268800075
"Q96RU7_IDR_321_358",0.519779231329966
"Q96RU8_IDR_1_87",1
"Q96RV3_IDR_2043_2239",0.277272326100911
"Q96RV3_IDR_888_967",0.269042902918651
"Q96RV3_IDR_92_866",0.453684770980437
"Q96RW7_IDR_1_32",1
"Q96RY5_IDR_1_160",0.555077278847314
"Q96RY5_IDR_429_1214",0.444922721152686
"Q96S06_IDR_1_41",1
"Q96S15_IDR_361_394",0.509041074470345
"Q96SE7_IDR_61_206",1
"Q96SF2_IDR_526_557",1
"Q96SF7_IDR_1_106",0.480225161289361
"Q96SF7_IDR_289_602",0.519774838710639
"Q96SI1_IDR_1_46",1
"Q96SI9_IDR_344_386",0.486875605488081
"Q96SI9_IDR_458_504",0.513124394511919
"Q96SK2_IDR_106_246",0.501525085291935
"Q96SK2_IDR_277_311",0.498474914708065
"Q96SK3_IDR_1_113",1
"Q96SW2_IDR_1_44",1
"Q96SU4_IDR_183_371",1
"Q96SZ4_IDR_69_293",1
"Q96SZ5_IDR_1_44",1
"Q96SZ6_IDR_1_53",1
"Q96T17_IDR_1_731",1
"Q96T21_IDR_1_627",0.506737307057533
"Q96T21_IDR_785_815",0.493262692942467
"Q96T23_IDR_208_1425",1
"Q96T37_IDR_25_166",0.473396314309215
"Q96T37_IDR_256_369",0.204898551047775
"Q96T37_IDR_548_775",0.321705134643009
"Q96T49_IDR_318_534",1
"Q96T51_IDR_1_106",0.496186425566868
