"","GO0045944_positive_regulation_of_transcription_by_RNA_polymerase_II"
"Q86Z23_IDR_1_32",0.512369678234265
"Q86Z23_IDR_34_105",0.487630321765735
"Q8HWS3_IDR_1_117",0.233866498657249
"Q8HWS3_IDR_557_645",0.280590660634481
"Q8HWS3_IDR_647_680",0.23213514902442
"D6RA61_IDR_470_528",0.340982742682313
"D6RBM5_IDR_1_60",1
"A1A519_IDR_1_122",0.35199369872468
"A2RTX5_IDR_77_125",1
"D6RBQ6_IDR_1_56",0.338501620563297
"A1A519_IDR_147_214",0.334568211682448
"A2RU30_IDR_1_236",0.478693798346364
"A0A1B0GTI1_IDR_1_187",1
"E9PRG8_IDR_1_123",1
"D6RBQ6_IDR_379_452",0.321342969256314
"A1A519_IDR_270_310",0.313438089592872
"A2RU30_IDR_239_521",0.521306201653636
"A0A1B0GTL2_IDR_52_115",1
"F5GYI3_IDR_57_263",1
"D6RBQ6_IDR_470_528",0.340155410180389
"A7E2F4_IDR_1_180",0.335268188781411
"A2RU54_IDR_27_152",1
"A0A1B0GTR0_IDR_1_116",1
"F5H4A9_IDR_1_185",1
"D6RCP7_IDR_1_56",0.338312234271219
"A1A5B4_IDR_746_782",1
"A7E2F4_IDR_185_240",0.345559676057146
"A6NMS7_IDR_1547_1623",0.190428322718134
"A2RU67_IDR_1_122",1
"F5H4B4_IDR_66_129",0.321604793321627
"D6RCP7_IDR_379_451",0.321833962115307
"A1A5C7_IDR_1_74",0.518881246543397
"A7E2F4_IDR_267_605",0.319172135161443
"A6NMS7_IDR_1658_1700",0.193329381601841
"A2RUB1_IDR_1_666",0.523992050601999
"F5H4B4_IDR_304_403",0.325295903281597
"D6RCP7_IDR_470_528",0.339853803613474
"A1A5D9_IDR_1_54",0.274003107126963
"A7E2S9_IDR_215_258",1
"A6NMS7_IDR_1_876",0.199609193402216
"A2RUB1_IDR_915_952",0.476007949398001
"A0A1B0GTS1_IDR_1_76",0.482796738996415
"F5H4B4_IDR_517_570",0.353099303396776
"D6RGH6_IDR_1_58",0.339349352727047
"C9JL84_IDR_219_458",1
"A7E2V4_IDR_1016_1226",0.363811945076115
"A6NMT0_IDR_1_40",0.335291059722733
"A2RUB6_IDR_27_902",0.505161537095873
"A0A1B0GTS1_IDR_181_278",0.517203261003585
"D6RGH6_IDR_61_125",0.323153909541195
"Q8NEM0_IDR_98_151",0.517344758310296
"Q8NEM2_IDR_1_62",0.476756319188921
"Q8NEM2_IDR_556_639",0.523243680811079
"Q8NEM7_IDR_1_32",0.172642583635226
"Q8NEM7_IDR_226_327",0.180420516051148
"Q8NEM7_IDR_360_779",0.646936900313626
"Q8NEN0_IDR_1_263",1
"Q8NEV4_IDR_1102_1616",0.473279877088439
"Q8NEV4_IDR_879_921",0.526720122911561
"Q8NEV9_IDR_163_193",1
"Q8NEW0_IDR_165_231",1
"Q8NEW7_IDR_1_156",1
"Q8NEX6_IDR_1_36",1
"Q8NEY1_IDR_1_1414",0.504207382369137
"Q8NEY1_IDR_1821_1877",0.495792617630863
"Q8NEY3_IDR_1_48",0.498401563367385
"Q8NEY3_IDR_159_280",0.501598436632615
"Q8NEY8_IDR_1_319",0.493123155420521
"Q8NEY8_IDR_344_405",0.506876844579479
"Q8NEZ2_IDR_134_221",1
"Q8NEZ4_IDR_1_127",0.067229736215613
"Q8NEZ4_IDR_1140_1172",0.057797568958872
"Q8NEZ4_IDR_1191_3892",0.483746807937256
"Q8NEZ4_IDR_165_218",0.0574094386247611
"Q8NEZ4_IDR_3930_4003",0.0618230048741923
"Q8NEZ4_IDR_4026_4058",0.0619194516666262
"Q8NEZ4_IDR_522_937",0.0945233455967507
"Q8NF91_IDR_6103_6169",0.15190518728544
"Q8NF91_IDR_6172_6346",0.157532975476473
"Q8NF91_IDR_8212_8335",0.148002547655046
"Q8NF91_IDR_8663_8736",0.195136725404679
"Q8NF99_IDR_133_284",1
"Q8NFA0_IDR_1331_1504",0.53615024330794
"Q8NFA0_IDR_433_478",0.46384975669206
"Q8NFA2_IDR_297_376",1
"Q8NFC6_IDR_1_120",0.578649795212889
"Q8NFC6_IDR_159_3051",0.421350204787111
"Q8NFD2_IDR_297_354",1
"Q8NFD5_IDR_1_1236",0.407442159196364
"Q8NFD5_IDR_1267_1591",0.279289104279436
"Q8NFD5_IDR_1694_1775",0.157817187731531
"Q8NFD5_IDR_1808_1912",0.15545154879267
"Q8NFF2_IDR_1_78",0.445617552402112
"Q8NFF2_IDR_261_425",0.554382447597888
"Q8NFT6_IDR_260_335",0.241206038119124
"Q8NFT6_IDR_339_501",0.266052506805144
"Q8NFT6_IDR_96_165",0.244280502704424
"Q8NFU0_IDR_386_473",1
"Q8NFU1_IDR_372_509",1
"Q8NFU4_IDR_1_46",1
"Q8NFU5_IDR_1_37",0.480499275466817
"Q8NFU5_IDR_262_363",0.519500724533183
"Q8NFU7_IDR_1_1332",0.262804600027619
"Q8NFU7_IDR_1743_1840",0.251635753167104
"Q8NFU7_IDR_1916_1989",0.244167293311118
"Q8NFU7_IDR_2070_2109",0.241392353494159
"Q8NFV5_IDR_17_125",1
"Q8NFW1_IDR_215_269",0.348618902475758
"Q8NFW1_IDR_274_311",0.337392288603627
"Q8NFW1_IDR_317_1626",0.313988808920615
"Q8NHG8_IDR_1_147",1
"Q8NHH9_IDR_1_56",1
"Q8NHM5_IDR_1_59",0.240783871943412
"Q8NHM5_IDR_378_508",0.270714512563893
"Q8NHM5_IDR_565_652",0.23076889443286
"Q8NHM5_IDR_724_1040",0.257732721059835
"Q8NHP7_IDR_18_67",0.516639456930843
"Q8NHP7_IDR_284_470",0.483360543069157
"Q8NHP8_IDR_1_39",1
"Q8NHQ1_IDR_228_266",1
"Q8NHQ8_IDR_348_396",0.541436480750862
"Q8NHQ8_IDR_82_200",0.458563519249138
"Q8NHQ9_IDR_486_555",0.504962249858476
"Q8NHQ9_IDR_570_600",0.495037750141524
"Q8NHR7_IDR_111_157",1
"Q8NHY2_IDR_300_357",0.495109943151518
"Q8NHY3_IDR_173_216",0.513192331469363
"Q8NHY3_IDR_269_880",0.486807668530637
"Q8NHY6_IDR_154_371",0.499500837752404
"Q8NHY6_IDR_1_97",0.500499162247596
"Q8NHZ7_IDR_1_158",0.512305150363089
"Q8NHZ7_IDR_178_208",0.487694849636911
"Q8NHZ8_IDR_21_85",1
"Q8NI08_IDR_1_114",0.343942040142014
"Q8NI08_IDR_162_215",0.343252707748872
"Q8NI08_IDR_307_652",0.312805252109113
"Q8NI22_IDR_1_47",1
"Q8NI27_IDR_1177_1593",1
"Q8NI32_IDR_1_32",1
"Q8NI35_IDR_1008_1057",0.10250423745124
"Q8NI35_IDR_1164_1219",0.10891326864627
"Q8NI35_IDR_455_515",0.110441276462175
"Q8NI35_IDR_641_675",0.10088731187413
"Q8NI35_IDR_777_807",0.107384070775486
"Q8NI35_IDR_839_985",0.138523795101192
"Q8TAC9_IDR_203_235",1
"Q8TAD2_IDR_1_33",0.496062803419481
"Q8TAD2_IDR_49_87",0.503937196580519
"Q8TAD4_IDR_1_32",0.516516716728621
"Q8TAD4_IDR_545_588",0.483483283271379
"Q8TAD7_IDR_1_36",1
"Q8TAD8_IDR_1_223",1
"Q8TAE6_IDR_1_70",1
"Q8TAE8_IDR_1_38",0.429409006915113
"Q8TAE8_IDR_182_222",0.570590993084887
"Q8TAF7_IDR_59_200",1
"Q8TAG5_IDR_153_214",1
"Q8TAG6_IDR_21_207",1
"Q8TAG9_IDR_230_276",1
"Q8TAK5_IDR_314_448",1
"Q8TAK6_IDR_1_118",0.506642563814403
"Q8TAK6_IDR_183_271",0.493357436185597
"Q8TAL5_IDR_145_182",0.304896970767616
"Q8TAL5_IDR_272_431",0.399710675791683
"Q8TAL5_IDR_82_123",0.295392353440702
"Q8TAW3_IDR_99_172",0.503665199275423
"Q8TAX0_IDR_1_172",1
"Q8TAX7_IDR_19_353",1
"Q8TAY7_IDR_1_242",1
"Q8TAZ6_IDR_1_67",0.538668928744029
"Q8TAZ6_IDR_205_248",0.461331071255971
"Q8TB03_IDR_288_319",1
"Q8TB05_IDR_21_177",1
"Q8TB22_IDR_1_63",1
"Q8TB24_IDR_1_46",0.351171091738167
"Q8TB24_IDR_181_218",0.324406783085956
"Q8TB24_IDR_242_581",0.324422125175876
"Q8TB37_IDR_12_60",1
"Q8TB45_IDR_1_41",1
"Q8TB52_IDR_143_337",1
"Q8TB68_IDR_32_257",1
"Q8TB69_IDR_51_179",1
"Q8TBA6_IDR_27_304",0.242106158862234
"Q8TBA6_IDR_306_350",0.258376526684122
"Q8TBA6_IDR_445_475",0.248686875325132
"Q8TBG4_IDR_442_499",1
"Q8TBG9_IDR_206_265",1
"Q8TBJ4_IDR_282_325",1
"Q8TBJ5_IDR_1_272",1
"Q8TBK6_IDR_1_46",0.494035325571005
"Q8TBK6_IDR_61_192",0.505964674428995
"Q8TBM8_IDR_220_262",0.518250018160001
"Q8TBM8_IDR_54_90",0.481749981839999
"Q8TBN0_IDR_1_90",0.481844510694832
"Q8TBN0_IDR_92_218",0.518155489305168
"Q8TBP0_IDR_1_31",0.329291802667551
"Q8TBP0_IDR_712_767",0.328507157791895
"Q8TBP0_IDR_91_286",0.342201039540554
"Q8TBP5_IDR_1_118",0.483486836322747
"Q8TBP5_IDR_144_190",0.516513163677253
"Q8TBP6_IDR_1_46",1
"Q8TBX8_IDR_1_35",0.499833081326189
"Q8TBX8_IDR_294_346",0.500166918673811
"Q8TBY8_IDR_191_246",0.32194365913653
"Q8TBY8_IDR_848_894",0.339745885772354
"Q8TC36_IDR_1_130",1
"Q8TC41_IDR_1_142",0.506817380124731
"Q8TC41_IDR_175_255",0.493182619875269
"Q8TC44_IDR_366_423",1
"Q8TC56_IDR_180_532",1
"Q8TC57_IDR_458_530",1
"Q8TC59_IDR_1_212",1
"Q8TC71_IDR_137_294",0.341946680475832
"Q8TC71_IDR_493_538",0.335998699407025
"Q8TC71_IDR_90_135",0.322054620117143
"Q8TCU4_IDR_1_4097",1
"Q8TCU5_IDR_62_119",0.466249815481566
"Q8TCU5_IDR_986_1075",0.533750184518433
"Q8TCU6_IDR_1109_1142",0.485360520435363
"Q8TCU6_IDR_1_44",0.514639479564637
"Q8TCX5_IDR_595_670",1
"Q8TCY5_IDR_48_172",1
"Q8TCY9_IDR_140_176",0.493269566956196
"Q8TCY9_IDR_1_65",0.506730433043804
"Q8TCZ2_IDR_1_262",1
"Q8TD06_IDR_1_32",1
"Q8TD08_IDR_348_520",1
"Q8TD91_IDR_313_449",1
"Q8TD94_IDR_20_196",0.495554010256942
"Q8TD94_IDR_266_323",0.504445989743058
"Q8TDB4_IDR_1_43",0.521873079150369
"Q8TDB4_IDR_70_240",0.478126920849631
"Q8TDB6_IDR_196_232",0.324653221075437
"Q8TDB6_IDR_510_556",0.354975187659217
"Q8TDB6_IDR_91_122",0.320371591265346
"Q8TDC0_IDR_1_161",0.506899010095815
"Q8TDC0_IDR_164_218",0.493100989904185
"Q8TDC3_IDR_363_589",0.53217447811618
"Q8TDI8_IDR_1_106",1
"Q8TDJ6_IDR_1280_1321",0.106930662166199
"Q8TDJ6_IDR_1913_2032",0.10545698108781
"Q8TDJ6_IDR_2095_2129",0.104864604602351
"Q8TDJ6_IDR_2393_2442",0.113551450713074
"Q8TDJ6_IDR_2468_2500",0.106573691030884
"Q8TDJ6_IDR_284_332",0.11171900798501
"Q8TDJ6_IDR_416_482",0.117183540228875
"Q8TDJ6_IDR_570_602",0.11092503613203
"Q8TDJ6_IDR_921_963",0.122795026053767
"Q8TDM0_IDR_1_32",0.516597216894731
"Q8TDM0_IDR_178_211",0.483402783105269
"Q8TDM6_IDR_1435_1496",0.23039404656351
"Q8TDM6_IDR_1665_1714",0.180068733978712
"Q8TDM6_IDR_560_612",0.177719498340934
"Q8TDM6_IDR_804_1342",0.23319442059942
"Q8TDM6_IDR_92_187",0.178623300517423
"Q8TDN1_IDR_1_56",0.485532879954117
"Q8TDN1_IDR_476_519",0.514467120045883
"Q8TDN2_IDR_1_40",0.509156230264342
"Q8TDW7_IDR_4177_4353",0.553589110190855
"Q8TDW7_IDR_4355_4541",0.446410889809145
"Q8TDX6_IDR_1_54",1
"Q8TDX9_IDR_100_130",0.198909842750517
"Q8TDX9_IDR_1024_1112",0.206437033091518
"Q8TDX9_IDR_2019_2129",0.19304961713853
"Q8TDX9_IDR_2810_2849",0.197113150723657
"Q8TDX9_IDR_965_1010",0.204490356295778
"Q8TDY2_IDR_1264_1317",0.220694579183554
"Q8TDY2_IDR_1383_1494",0.263793699797764
"Q8TDY2_IDR_221_300",0.216855528330575
"Q8TDY2_IDR_600_806",0.298656192688107
"Q8TDY4_IDR_695_870",1
"Q8TDY8_IDR_1140_1250",0.472714580253172
"Q8TDY8_IDR_982_1124",0.527285419746828
"Q8TDZ2_IDR_616_705",0.457159638646098
"Q8TDZ2_IDR_752_922",0.542840361353902
"Q8TE12_IDR_157_198",0.403465556509105
"Q8TE12_IDR_246_368",0.596534443490895
"Q8TE49_IDR_77_113",0.47426957414998
"Q8TE85_IDR_405_437",0.338483902114856
"Q8TE85_IDR_467_511",0.340806187253003
"Q8TE99_IDR_1_55",1
"Q8TEA7_IDR_714_746",1
"Q8TEA8_IDR_149_209",1
"Q8TEB1_IDR_1_130",0.526807258325708
"Q8TEB1_IDR_515_546",0.473192741674292
"Q8TEB7_IDR_328_428",1
"Q8TEB9_IDR_279_315",1
"Q8TEC5_IDR_231_408",0.348252991295843
"Q8TEC5_IDR_442_729",0.338305857838801
"Q8TEC5_IDR_77_121",0.313441150865356
"Q8TED4_IDR_239_282",1
"Q8TED9_IDR_162_204",0.255460198361663
"Q8TED9_IDR_317_393",0.256032961226058
"Q8TED9_IDR_514_768",0.222329401063113
"Q8TED9_IDR_76_157",0.266177439349167
"Q8TEE9_IDR_153_199",1
"Q8TEF2_IDR_1_89",0.501266719898276
"Q8TEF2_IDR_94_133",0.498733280101724
"Q8TER5_IDR_1430_1519",0.326754535571995
"Q8TER5_IDR_942_1034",0.344251847926906
"Q8TES7_IDR_1016_1100",0.520160979089892
"Q8TES7_IDR_1_590",0.479839020910108
"Q8TEU7_IDR_1065_1475",0.175810294034805
"Q8TEU7_IDR_121_209",0.165233096692665
"Q8TEU7_IDR_1495_1535",0.164893600966855
"Q8TEU7_IDR_1540_1601",0.167395272443039
"Q8TEU7_IDR_213_247",0.153241182446923
"Q8TEU7_IDR_625_744",0.173426553415713
"Q8TEV9_IDR_212_252",0.327986341260422
"Q8TEV9_IDR_254_369",0.334235783984028
"Q8TEV9_IDR_374_707",0.33777787475555
"Q8TEW0_IDR_145_212",0.233977275367799
"Q8TEW0_IDR_215_260",0.231238775381504
"Q8TEW0_IDR_368_453",0.268250367568653
"Q8TEW0_IDR_686_1334",0.266533581682045
"Q8TEW6_IDR_236_326",1
"Q8TEW8_IDR_124_196",0.31724706321009
"Q8TEW8_IDR_306_377",0.34691407001034
"Q8TF39_IDR_223_389",0.468943155792104
"Q8TF40_IDR_173_204",0.203507778562671
"Q8TF40_IDR_245_325",0.204283691957076
"Q8TF40_IDR_593_748",0.189676561825541
"Q8TF40_IDR_68_114",0.19833269695372
"Q8TF40_IDR_758_969",0.204199270700991
"Q8TF42_IDR_1_34",0.514614060282918
"Q8TF42_IDR_349_380",0.485385939717082
"Q8TF44_IDR_15_50",0.469508362914203
"Q8TF44_IDR_56_298",0.530491637085797
"Q8TF45_IDR_21_114",1
"Q8TF47_IDR_67_247",1
"Q8TF50_IDR_1_109",0.448492053787341
"Q8TF50_IDR_160_471",0.551507946212659
"Q8TF61_IDR_1_544",1
"Q8TF62_IDR_1107_1192",1
"Q8TF64_IDR_1_33",1
"Q8TF65_IDR_1_38",1
"Q8TF66_IDR_477_529",1
"Q8WUA7_IDR_12_191",1
"Q8WUB2_IDR_142_273",0.510646525922112
"Q8WUB2_IDR_1_63",0.489353474077888
"Q8WUB8_IDR_1_64",0.515174694586292
"Q8WUB8_IDR_281_374",0.484825305413708
"Q8WUD1_IDR_181_213",1
"Q8WUD4_IDR_1_101",1
"Q8WUE5_IDR_1_31",1
"Q8WUF5_IDR_1_620",1
"Q8WUF8_IDR_1_34",0.502216456962827
"Q8WUF8_IDR_219_255",0.497783543037173
"Q8WUH6_IDR_1_116",1
"Q8WUI4_IDR_1_514",0.567792617796537
"Q8WUI4_IDR_911_952",0.432207382203463
"Q8WUJ0_IDR_184_223",1
"Q8WUM0_IDR_1_66",1
"Q8WUM4_IDR_710_804",1
"Q8WUM9_IDR_250_499",1
"Q8WUN7_IDR_1_31",1
"Q8WV16_IDR_1_62",1
"Q8WV24_IDR_1_147",0.321332397968906
"Q8WV24_IDR_187_242",0.317103893520368
"Q8WV24_IDR_284_401",0.361563708510726
"Q8WV28_IDR_1_339",1
"Q8WV37_IDR_1_31",0.500849281950732
"Q8WV37_IDR_37_202",0.499150718049268
"Q8WV41_IDR_66_182",1
"Q8WV44_IDR_127_169",0.488663067686369
"Q8WV44_IDR_52_90",0.511336932313631
"Q8WV48_IDR_162_283",0.332841796416148
"Q8WV48_IDR_1_64",0.333569436071193
"Q8WV48_IDR_87_155",0.333588767512659
"Q8WV74_IDR_204_236",1
"Q8WV83_IDR_143_204",0.460001752264315
"Q8WV83_IDR_1_60",0.539998247735685
"Q8WV93_IDR_1_70",1
"Q8WV99_IDR_128_256",1
"Q8WVB6_IDR_1_166",0.284181110767607
"Q8WVB6_IDR_247_277",0.234958164182173
"Q8WVT3_IDR_1_305",1
"Q8WVV4_IDR_1_303",1
"Q8WVV9_IDR_1_70",1
"Q8WVX3_IDR_1_66",1
"Q8WVZ1_IDR_263_309",1
"Q8WVZ7_IDR_310_376",1
"Q8WW01_IDR_1_32",1
"Q8WW12_IDR_1_154",1
"Q8WW18_IDR_1_67",1
"Q8WW34_IDR_18_60",1
"Q8WW36_IDR_1_59",1
"Q8WW38_IDR_1_195",0.191248335989691
"Q8WW38_IDR_204_250",0.169301637731038
"Q8WW38_IDR_275_352",0.178040821903387
"Q8WW38_IDR_358_1117",0.461409204375883
"Q8WW52_IDR_1_36",1
"Q8WWA1_IDR_1_147",1
"Q8WWB3_IDR_73_177",1
"Q8WWB5_IDR_166_213",1
"Q8WWQ0_IDR_1280_1315",0.334503671870049
"Q8WWQ0_IDR_1430_1821",0.362779151604158
"Q8WWR9_IDR_1_45",1
"Q8WWT9_IDR_1_31",0.522091647383735
"Q8WWT9_IDR_167_223",0.477908352616265
"Q8WWU5_IDR_1_39",1
"Q8WWW0_IDR_1_119",0.494213345013009
"Q8WWW0_IDR_173_204",0.505786654986991
"Q8WWW8_IDR_120_395",0.4637609109362
"Q8WWW8_IDR_397_526",0.5362390890638
"Q8WWX8_IDR_562_614",1
"Q8WWY3_IDR_1_45",0.493591330924492
"Q8WWY3_IDR_338_448",0.506408669075508
"Q8WWY6_IDR_1_76",0.497862284473272
"Q8WWY6_IDR_82_121",0.502137715526728
"Q8WWY7_IDR_1_111",1
"Q8WWZ3_IDR_1_105",1
"Q8WWZ4_IDR_704_741",1
"Q8WWZ7_IDR_793_830",1
"Q8WX77_IDR_1_34",1
"Q8WXG1_IDR_37_67",1
"Q8WXG6_IDR_1054_1277",0.218906976391238
"Q8WXG6_IDR_106_170",0.212444423044633
"Q8WXG6_IDR_437_472",0.226441142504508
"Q8WXG6_IDR_607_938",0.342207458059622
"Q8WXH0_IDR_1031_1105",0.188991628470077
"Q8WXH0_IDR_2353_2393",0.191236254818308
"Q8WXH0_IDR_3982_4491",0.202630295977041
"Q8WXH0_IDR_6349_6495",0.22309130140571
"Q8WXH0_IDR_6770_6832",0.194050519328863
"Q8WXH2_IDR_357_410",0.471412798035282
"Q8WXH2_IDR_424_723",0.528587201964718
"Q8WXH5_IDR_1_265",1
"Q8WXI2_IDR_299_400",0.322590321279583
"Q8WXI2_IDR_417_560",0.333999754854796
"Q8WXI2_IDR_672_905",0.343409923865621
"Q8WXI3_IDR_6_44",1
"Q8WXI4_IDR_1_40",1
"Q8WXU2_IDR_166_228",1
"Q8WXW3_IDR_1_60",0.31860112523901
"Q8WXW3_IDR_533_581",0.329371522208187
"Q8WXW3_IDR_669_757",0.352027352552803
"Q8WXX0_IDR_1_156",1
"Q8WXX5_IDR_182_212",1
"Q8WXX7_IDR_1_653",0.514311671464087
"Q8WXX7_IDR_655_1259",0.485688328535913
"Q8WY07_IDR_472_503",1
"Q8WY21_IDR_1125_1168",0.504230046174764
"Q8WY21_IDR_1_157",0.495769953825236
"Q8WY22_IDR_1_43",1
"Q8WY36_IDR_1_117",0.461541835413865
"Q8WY36_IDR_120_925",0.538458164586135
"Q8WY41_IDR_58_208",1
"Q8WY54_IDR_25_124",0.476835247636014
"Q8WY54_IDR_492_716",0.523164752363986
"Q8WY64_IDR_335_370",1
"Q8WY91_IDR_6_37",0.466443345367296
"Q8WY91_IDR_88_330",0.533556654632704
"Q8WYQ9_IDR_162_804",0.59026588186716
"Q8WYR1_IDR_313_511",0.504960222522358
"Q8WYR1_IDR_565_598",0.495039777477642
"Q8WYR4_IDR_225_309",1
"Q8WZ19_IDR_1_38",0.483603481176505
"Q8WZ19_IDR_281_329",0.516396518823495
"Q8WZ42_IDR_1386_1452",0.0976126643860885
"Q8WZ42_IDR_194_889",0.0874595226182813
"Q8WZ42_IDR_32818_32928",0.0837946617907117
"Q8WZ42_IDR_32971_33260",0.0856999780617045
"Q8WZ42_IDR_33393_33486",0.0822320551060031
"Q8WZ42_IDR_33581_33644",0.0850612572421535
"Q8WZ42_IDR_33743_33780",0.081534561486068
"Q8WZ42_IDR_33872_33966",0.0800140203056366
"Q8WZ42_IDR_34165_34253",0.0835325916512619
"Q8WZ42_IDR_3714_4075",0.0791652093727953
"Q8WZ42_IDR_4170_4272",0.0793289175584881
"Q8WZ42_IDR_9853_12031",0.0745645604208075
"Q8WZ55_IDR_65_162",0.311358902464876
"Q92186_IDR_1_69",1
"Q92187_IDR_1_55",1
"Q92466_IDR_1_53",1
"Q92481_IDR_176_208",0.350518710517531
"Q92481_IDR_1_81",0.325992876984938
"Q92481_IDR_91_169",0.323488412497531
"Q92502_IDR_1_511",1
"Q92503_IDR_184_236",1
"Q92504_IDR_196_230",0.373918524315613
"Q92504_IDR_239_313",0.318162353202916
"Q92504_IDR_29_124",0.307919122481471
"Q92519_IDR_1_55",1
"Q92508_IDR_1333_1515",0.194506829292358
"Q92508_IDR_144_184",0.160939976591777
"Q92508_IDR_1534_1653",0.151125096067199
"Q92508_IDR_1809_1924",0.152339753769191
"Q92508_IDR_336_409",0.171308686095897
"Q92508_IDR_712_778",0.169779658183579
"Q92520_IDR_1_57",1
"Q92521_IDR_1_60",1
"Q92541_IDR_606_654",0.494928621142809
"Q92543_IDR_1_71",0.258444412714895
"Q92543_IDR_297_513",0.259409636051986
"Q92543_IDR_669_742",0.246557115746755
"Q92543_IDR_774_816",0.235588835486364
"Q92545_IDR_1158_1705",0.539942128003889
"Q92545_IDR_1_31",0.460057871996111
"Q92547_IDR_286_335",0.238360252471415
"Q92547_IDR_449_546",0.246853994562641
"Q92547_IDR_739_903",0.26130244815921
"Q92547_IDR_993_1263",0.253483304806734
"Q92551_IDR_343_394",0.478547567278361
"Q92551_IDR_98_200",0.521452432721639
"Q92558_IDR_169_504",1
"Q92560_IDR_264_542",0.377305230914006
"Q92560_IDR_566_624",0.306052053544604
"Q92560_IDR_695_729",0.31664271554139
"Q92562_IDR_719_792",1
"Q92563_IDR_1_87",0.545342139458925
"Q92563_IDR_368_423",0.454657860541075
"Q92564_IDR_1_100",1
"Q92567_IDR_1_244",1
"Q92609_IDR_415_648",0.380556944976938
"Q92609_IDR_651_717",0.199492016740859
"Q92609_IDR_719_786",0.209791240710725
"Q92610_IDR_1049_1267",0.195181765421936
"Q92610_IDR_1_68",0.194797370326623
"Q92610_IDR_73_800",0.226651248490598
"Q92610_IDR_833_863",0.189576894339261
"Q92610_IDR_914_1042",0.193792721421582
"Q92611_IDR_48_91",0.504506717479549
"Q92611_IDR_601_635",0.495493282520451
"Q92613_IDR_1_38",0.352752314861805
"Q92613_IDR_367_402",0.328252727304976
"Q92613_IDR_524_823",0.318994957833219
"Q92614_IDR_1_273",0.237896473625714
"Q92614_IDR_1938_2054",0.265909119924641
"Q92614_IDR_298_340",0.245021809970486
"Q92614_IDR_985_1018",0.251172596479159
"Q92615_IDR_1_154",0.337149918939693
"Q92615_IDR_310_341",0.335377858095624
"Q92615_IDR_395_738",0.327472222964683
"Q92625_IDR_1072_1118",0.25619604312768
"Q92625_IDR_308_663",0.235448481857041
"Q92625_IDR_832_923",0.247122992228012
"Q92626_IDR_1322_1381",1
"Q92628_IDR_1104_1244",0.502298666824156
"Q92628_IDR_142_397",0.497701333175844
"Q92630_IDR_1_150",0.503948216665308
"Q92630_IDR_538_601",0.496051783334692
"Q92633_IDR_332_364",1
"Q92636_IDR_576_607",1
"Q92664_IDR_301_365",1
"Q92665_IDR_105_252",0.533491231037569
"Q92665_IDR_1_102",0.466508768962431
"Q92667_IDR_30_603",1
"Q92674_IDR_1_61",1
"Q92681_IDR_1_565",1
"Q92686_IDR_1_78",1
"Q92688_IDR_150_251",1
"Q92692_IDR_386_526",1
"Q92698_IDR_1_65",1
"Q92766_IDR_1_317",0.224626743290754
"Q92766_IDR_319_446",0.162696255042905
"Q92766_IDR_476_700",0.249438006680954
"Q92766_IDR_702_770",0.187667805762071
"Q92766_IDR_772_1687",0.175571189223316
"Q92769_IDR_387_488",1
"Q92772_IDR_293_493",1
"Q92777_IDR_1_110",0.526211571753697
"Q92777_IDR_421_564",0.473788428246303
"Q92783_IDR_147_212",0.299244735145047
"Q92783_IDR_267_298",0.310442633650161
"Q92783_IDR_378_540",0.390312631204791
"Q92784_IDR_82_257",1
"Q92785_IDR_81_267",1
"Q92786_IDR_1_582",1
"Q92791_IDR_380_437",1
"Q92793_IDR_1_1082",0.546890091087211
"Q92793_IDR_1559_1612",0.079855393713893
"Q92793_IDR_1852_2432",0.373254515198897
"Q92794_IDR_313_474",0.200004284276501
"Q92805_IDR_636_689",0.3371150762328
"Q92806_IDR_346_393",1
"Q92817_IDR_1_34",1
"Q92819_IDR_1_58",1
"Q92823_IDR_1193_1261",1
"Q92824_IDR_1785_1819",1
"Q92826_IDR_1_220",1
"Q92828_IDR_401_467",1
"Q92830_IDR_1_90",0.472154065265451
"Q92830_IDR_383_453",0.527845934734549
"Q92831_IDR_1_89",0.522080165682171
"Q92831_IDR_366_447",0.477919834317829
"Q92833_IDR_1202_1246",0.238167526391911
"Q92833_IDR_165_549",0.271646754556296
"Q92833_IDR_43_159",0.263395145525771
"Q92833_IDR_719_805",0.226790573526022
"Q92834_IDR_370_1020",1
"Q92835_IDR_105_156",0.47831399141469
"Q92835_IDR_869_1189",0.52168600858531
"Q92837_IDR_1_31",0.337139207028081
"Q92886_IDR_153_209",0.532226761087997
"Q92887_IDR_255_304",0.467194337225109
"Q92887_IDR_866_949",0.532805662774891
"Q92888_IDR_234_393",0.490174179902076
"Q92888_IDR_761_867",0.509825820097924
"Q92889_IDR_453_543",0.548596842539305
"Q92889_IDR_646_680",0.451403157460694
"Q92890_IDR_229_262",0.493941176210033
"Q92890_IDR_272_307",0.506058823789967
"Q92896_IDR_31_107",1
"Q92900_IDR_1010_1129",0.339984726115113
"Q92900_IDR_1_113",0.319569023100672
"Q92900_IDR_962_995",0.340446250784215
"Q92902_IDR_248_322",1
"Q92903_IDR_1_70",1
"Q92904_IDR_229_295",1
"Q92908_IDR_1_115",0.240069206465514
"Q92908_IDR_133_330",0.261192304917879
"Q92908_IDR_422_464",0.214807901064503
"Q92908_IDR_477_559",0.283930587552104
"Q92945_IDR_582_614",0.308835886657013
"Q92945_IDR_630_681",0.32985153404268
