"","GO0008380_RNA_splicing"
"Q58DX5_IDR_1_158",1
"Q58EX2_IDR_1955_2161",1
"Q58EX7_IDR_1039_1191",0.3258901908279
"Q58EX7_IDR_33_177",0.33073482652605
"Q58EX7_IDR_631_730",0.34337498264605
"Q58F21_IDR_136_267",0.299043858109019
"Q58F21_IDR_379_521",0.360718730039276
"Q58F21_IDR_578_917",0.340237411851705
"Q58HT5_IDR_1_37",1
"Q58WW2_IDR_291_705",1
"Q59EK9_IDR_209_446",1
"Q5BIV9_IDR_21_114",1
"Q5BJD5_IDR_1_70",1
"Q5BJE1_IDR_1_167",1
"Q5CZC0_IDR_2651_2712",0.0543266298777219
"Q5CZC0_IDR_2938_2968",0.0557035129582407
"Q5CZC0_IDR_3135_3189",0.0509410150653125
"Q5CZC0_IDR_3193_3263",0.0610387828111986
"Q5CZC0_IDR_3626_3656",0.0557496075988585
"Q5CZC0_IDR_3871_3956",0.0540405883080084
"Q5CZC0_IDR_5399_5673",0.0546581319393072
"Q5CZC0_IDR_5692_5777",0.0585035943488701
"Q5CZC0_IDR_5850_5904",0.0541138613643848
"Q5CZC0_IDR_6548_6794",0.0523432403503136
"Q5CZC0_IDR_6796_6835",0.0583337721409902
"Q5CZC0_IDR_6849_6907",0.0545918611467462
"Q5D1E8_IDR_1_45",0.232681752927117
"Q5D1E8_IDR_296_435",0.253997512389449
"Q5D1E8_IDR_512_542",0.254837711818444
"Q5D1E8_IDR_91_131",0.258483022864989
"Q5D862_IDR_90_2391",1
"Q5DID0_IDR_597_701",1
"Q5DJT8_IDR_1_118",1
"Q5DX21_IDR_270_403",1
"Q5GH73_IDR_1_120",0.3189466754456
"Q5GH73_IDR_197_229",0.35648736518049
"Q5GH73_IDR_515_558",0.32456595937391
"Q5GH76_IDR_1_104",0.344249871561228
"Q5GH76_IDR_175_245",0.334263500189793
"Q5GH76_IDR_521_565",0.321486628248979
"Q5GH77_IDR_406_459",1
"Q5GJ75_IDR_1_109",1
"Q5H913_IDR_197_242",1
"Q5H943_IDR_1_55",1
"Q5HYR2_IDR_1_182",1
"Q5HYW2_IDR_1_35",0.347680037825951
"Q5HYW2_IDR_251_1225",0.32049893502735
"Q5HYW2_IDR_60_249",0.331821027146699
"Q5HYW3_IDR_1_150",0.374914022799883
"Q5HYW3_IDR_315_493",0.625085977200117
"Q5I0G3_IDR_468_518",1
"Q5I0X4_IDR_31_101",1
"Q5J8M3_IDR_24_62",1
"Q5JNZ3_IDR_1_59",0.492854451109104
"Q5JSL3_IDR_1189_1272",0.246586108939904
"Q5JSL3_IDR_1_31",0.245026261103047
"Q5JSL3_IDR_1337_1386",0.242323894030367
"Q5JSL3_IDR_277_308",0.266063735926681
"Q5JSP0_IDR_1_154",0.483158713331398
"Q5JSP0_IDR_482_527",0.516841286668602
"Q5JSZ5_IDR_1_2229",1
"Q5JT82_IDR_1_279",0.44859873562526
"Q5JT82_IDR_350_389",0.55140126437474
"Q5JTC6_IDR_1_1135",1
"Q5JWR5_IDR_1055_1323",0.237410556071115
"Q5JWR5_IDR_1992_2027",0.255842168906498
"Q5JWR5_IDR_695_728",0.256088196692312
"Q5JX69_IDR_59_106",1
"Q5JX71_IDR_1_43",0.498707877368192
"Q5JX71_IDR_51_109",0.501292122631808
"Q5JXA9_IDR_1_34",1
"Q5JXC2_IDR_1_388",1
"Q5JXM2_IDR_36_108",1
"Q5JXX7_IDR_1_66",1
"Q5MNZ9_IDR_362_410",1
"Q5NUL3_IDR_240_275",1
"Q5PRF9_IDR_186_299",0.323755738121688
"Q5PRF9_IDR_390_469",0.364543732949548
"Q5PRF9_IDR_536_694",0.311700528928764
"Q5PSV4_IDR_1_59",1
"Q5QGS0_IDR_1371_1414",0.365031721729388
"Q5QGS0_IDR_1_541",0.331133499286256
"Q5QGS0_IDR_579_1282",0.303834778984356
"Q5QGT7_IDR_167_225",1
"Q5SRI9_IDR_1_95",1
"Q5SRN2_IDR_30_563",1
"Q5SSG8_IDR_1_486",1
"Q5SSJ5_IDR_1_156",0.412013838022486
"Q5SSJ5_IDR_417_553",0.587986161977514
"Q5SSQ6_IDR_117_148",1
"Q5ST30_IDR_1_93",1
"Q5SV97_IDR_1_577",0.491172376629258
"Q5SV97_IDR_668_702",0.508827623370742
"Q5SVQ8_IDR_1_347",0.482680784001544
"Q5SYE7_IDR_1_1610",1
"Q5SZB4_IDR_1_266",0.530899158394362
"Q5SZB4_IDR_293_393",0.469100841605638
"Q5SZD1_IDR_102_152",0.477751884202842
"Q5SZD1_IDR_1_80",0.522248115797158
"Q5SZJ8_IDR_1_71",0.493003133162171
"Q5SZI1_IDR_210_245",1
"Q5SZJ8_IDR_121_171",0.506996866837829
"Q5SZL2_IDR_1_499",0.504899001196028
"Q5SZL2_IDR_662_706",0.495100998803972
"Q5SZQ8_IDR_244_288",1
"Q5T011_IDR_1158_1231",0.108481149306296
"Q5T011_IDR_1358_1414",0.105540094792805
"Q5T011_IDR_1466_1556",0.115936692035672
"Q5T011_IDR_1632_1667",0.113639034845352
"Q5T011_IDR_1803_1907",0.101331446944089
"Q5T011_IDR_2109_2151",0.107768418861023
"Q5T011_IDR_2400_2513",0.119430827649503
"Q5T011_IDR_2864_2903",0.116925945468313
"Q5T011_IDR_698_731",0.110946390096946
"Q5T124_IDR_1_71",0.483986883349012
"Q5T124_IDR_474_520",0.516013116650988
"Q5T1A1_IDR_646_773",1
"Q5T1B0_IDR_133_169",0.239210861620027
"Q5T1B0_IDR_1_55",0.238216869561624
"Q5T1B0_IDR_819_884",0.245179073614198
"Q5T1B0_IDR_887_1012",0.277393195204151
"Q5T1C6_IDR_1_45",1
"Q5T1M5_IDR_292_558",0.477060751156396
"Q5T1M5_IDR_818_1219",0.522939248843604
"Q5T1N1_IDR_1_836",1
"Q5T1Q4_IDR_1_45",0.494613023466009
"Q5T1Q4_IDR_360_408",0.505386976533991
"Q5T1R4_IDR_1_2406",1
"Q5T1S8_IDR_1_102",1
"Q5T1V6_IDR_1_102",0.4764024822876
"Q5T1V6_IDR_580_619",0.5235975177124
"Q5T200_IDR_1_1515",1
"Q5T230_IDR_1_274",1
"Q5T280_IDR_1_69",1
"Q5T442_IDR_296_439",0.35043749082215
"Q5T4F4_IDR_1_31",0.489798880239355
"Q5T4F4_IDR_235_346",0.510201119760645
"Q5T4I8_IDR_76_110",1
"Q5T4S7_IDR_1616_1655",0.141716329537837
"Q5T4S7_IDR_1731_1783",0.142868301283973
"Q5T4S7_IDR_2437_2470",0.138509757723026
"Q5T4S7_IDR_429_465",0.139813465860796
"Q5T4S7_IDR_598_635",0.138525776787376
"Q5T5X7_IDR_484_531",0.257374299430368
"Q5T5X7_IDR_647_705",0.245152318645998
"Q5T5Y3_IDR_347_701",0.441021839481756
"Q5T5Y3_IDR_705_1460",0.558978160518244
"Q5T601_IDR_1_40",0.48948336416597
"Q5T601_IDR_855_890",0.51051663583403
"Q5T619_IDR_1_278",1
"Q5T653_IDR_252_305",1
"Q5T681_IDR_1_33",0.25525761831709
"Q5T681_IDR_41_77",0.234624905376015
"Q5T7P8_IDR_141_227",0.512228641707246
"Q5T7R7_IDR_81_152",1
"Q5T7W0_IDR_105_189",0.249922369105448
"Q5T7W0_IDR_1_99",0.248140755521633
"Q5T7W0_IDR_211_255",0.254098210899939
"Q5T7W0_IDR_282_460",0.24783866447298
"Q5T7W7_IDR_463_516",1
"Q5T848_IDR_1177_1215",0.33684243684452
"Q5T848_IDR_1_73",0.319995606685889
"Q5T848_IDR_669_1168",0.343161956469591
"Q5TAH2_IDR_1094_1124",1
"Q5TAP6_IDR_1_41",0.254313159580267
"Q5TAP6_IDR_285_594",0.236635103873229
"Q5TAP6_IDR_51_83",0.245325287901467
"Q5TAP6_IDR_735_766",0.263726448645038
"Q5TAQ9_IDR_1_135",0.548871795399781
"Q5TAQ9_IDR_553_597",0.451128204600219
"Q5TAT6_IDR_1_717",1
"Q5TCQ9_IDR_1110_1464",0.263254706199077
"Q5TCQ9_IDR_815_847",0.146708078677308
"Q5TCQ9_IDR_941_1002",0.157335457032606
"Q5TCS8_IDR_1039_1079",0.149726951453022
"Q5TCS8_IDR_1191_1255",0.18605250532782
"Q5TCS8_IDR_186_226",0.181716320756934
"Q5TCS8_IDR_488_576",0.158640887646698
"Q5TCS8_IDR_697_810",0.156657230471678
"Q5TCS8_IDR_893_925",0.167206104343848
"Q5TCX8_IDR_1_38",0.516486755400357
"Q5TF39_IDR_410_518",0.512838581975839
"Q5TF58_IDR_1_183",0.329019814246197
"Q5TF58_IDR_312_362",0.335144174176883
"Q5TF58_IDR_481_517",0.335836011576919
"Q5TFG8_IDR_143_222",0.498228888019639
"Q5TFG8_IDR_42_127",0.501771111980361
"Q5TGI0_IDR_339_409",1
"Q5TGI4_IDR_67_121",1
"Q5TGJ6_IDR_87_251",1
"Q5TGS1_IDR_85_171",1
"Q5TGY1_IDR_1_31",0.523736636099226
"Q5TGY1_IDR_524_634",0.476263363900774
"Q5TGY3_IDR_1_1603",1
"Q5TH69_IDR_1036_1103",0.191912673486851
"Q5TH69_IDR_1413_1443",0.181083143836389
"Q5TH69_IDR_179_212",0.180046773819255
"Q5TH69_IDR_1944_2105",0.235607034890991
"Q5TH69_IDR_464_660",0.211350373966514
"Q5TH74_IDR_1_75",0.535780540337128
"Q5TH74_IDR_96_267",0.464219459662872
"Q5TZJ5_IDR_1_1347",1
"Q5U4P2_IDR_103_140",0.485020001873139
"Q5U4P2_IDR_1_49",0.514979998126861
"Q5U5Q3_IDR_1_228",1
"Q5U5R9_IDR_1_124",1
"Q5U5X8_IDR_1_62",0.502431710741517
"Q5U5X8_IDR_65_452",0.497568289258483
"Q5U5Z8_IDR_108_140",0.316261636905919
"Q5U5Z8_IDR_36_77",0.344342628687613
"Q5U5Z8_IDR_696_889",0.339395734406468
"Q5U623_IDR_1_572",1
"Q5U651_IDR_1_142",0.40706863563272
"Q5U651_IDR_257_369",0.59293136436728
"Q5UAW9_IDR_298_335",1
"Q5UCC4_IDR_1_47",0.487683108238589
"Q5UCC4_IDR_193_224",0.512316891761411
"Q5UE93_IDR_339_409",1
"Q5UIP0_IDR_958_2414",1
"Q5VIR6_IDR_368_415",1
"Q5VIY5_IDR_50_187",1
"Q5VT25_IDR_1596_1732",0.1993190334483
"Q5VT52_IDR_147_252",0.479282366028818
"Q5VT52_IDR_294_1443",0.520717633971182
"Q5VT97_IDR_1032_1082",0.551190571325236
"Q5VT97_IDR_1_652",0.448809428674764
"Q5VTB9_IDR_31_71",0.519900503048595
"Q5VTB9_IDR_75_492",0.480099496951405
"Q5VTD9_IDR_1_104",0.494819555422135
"Q5VTD9_IDR_113_148",0.505180444577865
"Q5VTH2_IDR_105_177",1
"Q5VTH9_IDR_1_109",0.237323972865088
"Q5VTH9_IDR_165_217",0.245201716283948
"Q5VTH9_IDR_333_387",0.240304667123014
"Q5VTH9_IDR_430_465",0.27716964372795
"Q5VTJ3_IDR_300_375",0.461811128127451
"Q5VTJ3_IDR_45_255",0.538188871872549
"Q86VV4_IDR_411_465",0.354699192881322
"Q86VV4_IDR_46_283",0.314372323020802
"Q86VV8_IDR_120_165",0.313446392692855
"Q86VV8_IDR_1531_1565",0.304331897907541
"Q86VV8_IDR_279_360",0.382221709399604
"Q86VW1_IDR_541_577",1
"Q86VW2_IDR_31_154",0.507951400899436
"Q86VW2_IDR_485_580",0.492048599100564
"Q86VY4_IDR_1_200",0.532548173021641
"Q86VY4_IDR_387_417",0.467451826978359
"Q86VY9_IDR_1_51",0.351488317287691
"Q86VY9_IDR_60_104",0.312544474885278
"Q86WG3_IDR_1_150",0.455670328523263
"Q86WG3_IDR_330_371",0.544329671476737
"Q86WG5_IDR_1027_1103",0.257148913526436
"Q86WG5_IDR_1269_1305",0.243103263705539
"Q86WG5_IDR_1670_1731",0.245390973971552
"Q86WG5_IDR_770_807",0.254356848796473
"Q86WH2_IDR_1_46",1
"Q86WI3_IDR_98_136",1
"Q86WK6_IDR_403_437",0.479986498606515
"Q86WK6_IDR_448_485",0.520013501393485
"Q86WK7_IDR_411_449",1
"Q86WN1_IDR_414_467",0.521374500832809
"Q86WN1_IDR_609_690",0.478625499167191
"Q86WP2_IDR_1_378",1
"Q86WR0_IDR_168_208",1
"Q86WR6_IDR_137_236",0.49376783173409
"Q86WR6_IDR_1_42",0.50623216826591
"Q86WR7_IDR_1_50",0.542931602487351
"Q86WR7_IDR_73_399",0.457068397512649
"Q86WS3_IDR_123_158",1
"Q86X51_IDR_1_503",1
"Q86X52_IDR_1_68",1
"Q86X53_IDR_1_363",1
"Q86X76_IDR_1_44",1
"Q86X95_IDR_149_450",1
"Q86XD5_IDR_1_134",0.506019620550058
"Q86XD5_IDR_146_332",0.493980379449942
"Q86XD8_IDR_161_663",1
"Q86XE3_IDR_89_131",1
"Q86XF7_IDR_1_148",0.493976704265251
"Q86XF7_IDR_184_214",0.506023295734749
"Q86XH1_IDR_344_382",0.549392211774934
"Q86XH1_IDR_459_491",0.450607788225066
"Q86XI6_IDR_1_58",1
"Q86XJ0_IDR_256_287",1
"Q86XJ1_IDR_289_680",1
"Q86XK2_IDR_1_150",1
"Q86XK3_IDR_1_50",0.470804524795935
"Q86XK3_IDR_75_146",0.529195475204065
"Q86XK7_IDR_261_387",1
"Q86XT2_IDR_172_251",1
"Q86XU0_IDR_64_183",1
"Q86XZ4_IDR_370_545",0.613755575573651
"Q86XZ4_IDR_84_244",0.386244424426349
"Q86Y01_IDR_160_407",1
"Q86Y07_IDR_318_470",1
"Q86Y13_IDR_1087_1144",0.263181886619555
"Q86Y13_IDR_1_85",0.2342097817911
"Q86Y13_IDR_587_752",0.261804368938682
"Q86Y13_IDR_953_1029",0.240803962650662
"Q86Y22_IDR_1_526",1
"Q86Y25_IDR_66_189",1
"Q86Y26_IDR_111_216",0.190604601997505
"Q86Y26_IDR_1_55",0.197360526307445
"Q86Y26_IDR_287_377",0.213122018086678
"Q86Y26_IDR_379_868",0.182241899720647
"Q86Y26_IDR_870_1132",0.216670953887724
"Q86Y33_IDR_1_215",1
"Q86Y34_IDR_1_38",1
"Q86Y37_IDR_1_126",0.501737243597632
"Q86YF9_IDR_609_849",0.2391867307497
"Q86YI8_IDR_1_228",1
"Q86YJ5_IDR_22_105",0.469450476217106
"Q86YJ5_IDR_267_306",0.530549523782894
"Q86YJ7_IDR_440_475",0.340064816656625
"Q86YJ7_IDR_491_525",0.320638454781127
"Q86YJ7_IDR_535_582",0.339296728562248
"Q86YL5_IDR_1_185",1
"Q86YL7_IDR_1_123",1
"Q86YM7_IDR_113_208",1
"Q86YN6_IDR_23_95",0.419737469328622
"Q86YN6_IDR_98_897",0.580262530671378
"Q86YP4_IDR_1_436",0.468534088248753
"Q86YP4_IDR_465_633",0.531465911751247
"Q86YR6_IDR_1_94",0.499285627262152
"Q86YR6_IDR_363_536",0.500714372737848
"Q86YR7_IDR_530_616",0.526854073854395
"Q86YR7_IDR_963_1114",0.473145926145605
"Q86YS3_IDR_495_564",0.499484462549514
"Q86YS3_IDR_84_347",0.500515537450486
"Q86Z02_IDR_661_906",0.239303956424852
"Q86Z02_IDR_909_1104",0.250027409190295
"Q86Z20_IDR_1_511",1
"Q86Z23_IDR_1_32",0.450856412856375
"Q86Z23_IDR_34_105",0.549143587143626
"Q8HWS3_IDR_1_117",0.257430905269898
"Q8HWS3_IDR_557_645",0.243874152914469
"Q8HWS3_IDR_647_680",0.249570890688155
"D6RA61_IDR_470_528",0.361433750474684
"D6RBM5_IDR_1_60",1
"A1A519_IDR_1_122",0.310660945796047
"A2RTX5_IDR_77_125",1
"D6RBQ6_IDR_1_56",0.317995025997301
"A1A519_IDR_147_214",0.307177507079222
"A2RU30_IDR_1_236",0.489834898104288
"A0A1B0GTI1_IDR_1_187",1
"E9PRG8_IDR_1_123",1
"D6RBQ6_IDR_379_452",0.322879960677954
"A1A519_IDR_270_310",0.382161547124731
"A2RU30_IDR_239_521",0.510165101895712
"A0A1B0GTL2_IDR_52_115",1
"F5GYI3_IDR_57_263",1
"D6RBQ6_IDR_470_528",0.359125013324745
"A7E2F4_IDR_1_180",0.342019634066758
"A2RU54_IDR_27_152",1
"A0A1B0GTR0_IDR_1_116",1
"F5H4A9_IDR_1_185",1
"D6RCP7_IDR_1_56",0.316209149841026
"A1A5B4_IDR_746_782",1
"A7E2F4_IDR_185_240",0.320378837979476
"A6NMS7_IDR_1547_1623",0.203295018483646
"A2RU67_IDR_1_122",1
"F5H4B4_IDR_66_129",0.320721450533564
"D6RCP7_IDR_379_451",0.322915410588244
"A1A5C7_IDR_1_74",0.536370950770364
"A7E2F4_IDR_267_605",0.337601527953767
"A6NMS7_IDR_1658_1700",0.227169658863886
"A2RUB1_IDR_1_666",0.493626805499741
"F5H4B4_IDR_304_403",0.335629329819173
"D6RCP7_IDR_470_528",0.36087543957073
"A1A5D9_IDR_1_54",0.244232950749155
"A7E2S9_IDR_215_258",1
"A6NMS7_IDR_1_876",0.183230402542526
"A2RUB1_IDR_915_952",0.506373194500259
"A0A1B0GTS1_IDR_1_76",0.501044675696959
"F5H4B4_IDR_517_570",0.343649219647262
"D6RGH6_IDR_1_58",0.366233295232997
"C9JL84_IDR_219_458",1
"A7E2V4_IDR_1016_1226",0.418177039527421
"A6NMT0_IDR_1_40",0.299042040075761
"A2RUB6_IDR_27_902",0.585456822135582
"A0A1B0GTS1_IDR_181_278",0.498955324303041
"D6RGH6_IDR_61_125",0.322844538385142
"Q8NEM0_IDR_98_151",0.494092277074403
"Q8NEM2_IDR_1_62",0.509997520139491
"Q8NEM2_IDR_556_639",0.490002479860509
"Q8NEM7_IDR_1_32",0.353272620878475
"Q8NEM7_IDR_226_327",0.344687033826426
"Q8NEM7_IDR_360_779",0.302040345295099
"Q8NEN0_IDR_1_263",1
"Q8NEV4_IDR_1102_1616",0.554392879016375
"Q8NEV4_IDR_879_921",0.445607120983625
"Q8NEV9_IDR_163_193",1
"Q8NEW0_IDR_165_231",1
"Q8NEW7_IDR_1_156",1
"Q8NEX6_IDR_1_36",1
"Q8NEY1_IDR_1_1414",0.484852294788773
"Q8NEY1_IDR_1821_1877",0.515147705211227
"Q8NEY3_IDR_1_48",0.523118501894271
"Q8NEY3_IDR_159_280",0.476881498105729
"Q8NEY8_IDR_1_319",0.676102982805709
"Q8NEY8_IDR_344_405",0.323897017194291
"Q8NEZ2_IDR_134_221",1
"Q8NEZ4_IDR_1_127",0.115716054597226
"Q8NEZ4_IDR_1140_1172",0.108442057426527
"Q8NEZ4_IDR_1191_3892",0.132156274887012
"Q8NEZ4_IDR_165_218",0.110741585357582
"Q8NEZ4_IDR_3930_4003",0.109876944562976
"Q8NEZ4_IDR_4026_4058",0.104802383973399
"Q8NEZ4_IDR_522_937",0.111826650826865
"Q8NF91_IDR_6103_6169",0.153167757376441
"Q8NF91_IDR_6172_6346",0.166790351032076
"Q8NF91_IDR_8212_8335",0.173187614766815
"Q8NF91_IDR_8663_8736",0.189120597780013
"Q8NF99_IDR_133_284",1
"Q8NFA0_IDR_1331_1504",0.499702874325682
"Q8NFA0_IDR_433_478",0.500297125674318
"Q8NFA2_IDR_297_376",1
"Q8NFC6_IDR_1_120",0.411360996074819
"Q8NFC6_IDR_159_3051",0.588639003925181
"Q8NFD2_IDR_297_354",1
"Q8NFD5_IDR_1_1236",0.209161883348267
"Q8NFD5_IDR_1267_1591",0.477570438787064
"Q8NFD5_IDR_1694_1775",0.169767277565954
"Q8NFD5_IDR_1808_1912",0.143500400298715
"Q8NFF2_IDR_1_78",0.491368376566104
"Q8NFF2_IDR_261_425",0.508631623433896
"Q8NFT6_IDR_260_335",0.259249698695944
"Q8NFT6_IDR_339_501",0.236404745309118
"Q8NFT6_IDR_96_165",0.264294741245208
"Q8NFU0_IDR_386_473",1
"Q8NFU1_IDR_372_509",1
"Q8NFU4_IDR_1_46",1
"Q8NFU5_IDR_1_37",0.506134806336422
"Q8NFU5_IDR_262_363",0.493865193663578
"Q8NFU7_IDR_1_1332",0.221856635176298
"Q8NFU7_IDR_1743_1840",0.258046095701479
"Q8NFU7_IDR_1916_1989",0.255104580050117
"Q8NFU7_IDR_2070_2109",0.264992689072106
"Q8NFV5_IDR_17_125",1
"Q8NFW1_IDR_215_269",0.326308689542342
"Q8NFW1_IDR_274_311",0.327202980369429
"Q8NFW1_IDR_317_1626",0.346488330088228
"Q8NHG8_IDR_1_147",1
"Q8NHH9_IDR_1_56",1
"Q8NHM5_IDR_1_59",0.233289040839132
"Q8NHM5_IDR_378_508",0.236663279008524
"Q8NHM5_IDR_565_652",0.241708421787666
"Q8NHM5_IDR_724_1040",0.288339258364679
"Q8NHP7_IDR_18_67",0.509064652163879
"Q8NHP7_IDR_284_470",0.490935347836121
"Q8NHP8_IDR_1_39",1
"Q8NHQ1_IDR_228_266",1
"Q8NHQ8_IDR_348_396",0.501768222735499
"Q8NHQ8_IDR_82_200",0.498231777264501
"Q8NHQ9_IDR_486_555",0.559808789540133
"Q8NHQ9_IDR_570_600",0.440191210459867
"Q8NHR7_IDR_111_157",1
"Q8NHY2_IDR_300_357",0.454361372665119
"Q8NHY3_IDR_173_216",0.472532712628606
"Q8NHY3_IDR_269_880",0.527467287371394
"Q8NHY6_IDR_154_371",0.458316574589494
"Q8NHY6_IDR_1_97",0.541683425410506
"Q8NHZ7_IDR_1_158",0.471428819209466
"Q8NHZ7_IDR_178_208",0.528571180790534
"Q8NHZ8_IDR_21_85",1
"Q8NI08_IDR_1_114",0.357510784595948
"Q8NI08_IDR_162_215",0.333146232223937
"Q8NI08_IDR_307_652",0.309342983180115
"Q8NI22_IDR_1_47",1
"Q8NI27_IDR_1177_1593",1
"Q8NI32_IDR_1_32",1
"Q8NI35_IDR_1008_1057",0.11500677763138
"Q8NI35_IDR_1164_1219",0.118497410920843
"Q8NI35_IDR_455_515",0.109746880939323
"Q8NI35_IDR_641_675",0.111886237757915
"Q8NI35_IDR_777_807",0.11151794753902
"Q8NI35_IDR_839_985",0.112813416613213
"Q8TAC9_IDR_203_235",1
"Q8TAD2_IDR_1_33",0.508087985759765
"Q8TAD2_IDR_49_87",0.491912014240235
"Q8TAD4_IDR_1_32",0.433285175841968
"Q8TAD4_IDR_545_588",0.566714824158032
"Q8TAD7_IDR_1_36",1
"Q8TAD8_IDR_1_223",1
"Q8TAE6_IDR_1_70",1
"Q8TAE8_IDR_1_38",0.45414762417401
"Q8TAE8_IDR_182_222",0.54585237582599
"Q8TAF7_IDR_59_200",1
"Q8TAG5_IDR_153_214",1
"Q8TAG6_IDR_21_207",1
"Q8TAG9_IDR_230_276",1
"Q8TAK5_IDR_314_448",1
"Q8TAK6_IDR_1_118",0.547326260232973
"Q8TAK6_IDR_183_271",0.452673739767027
"Q8TAL5_IDR_145_182",0.328744706294792
"Q8TAL5_IDR_272_431",0.361889804230869
"Q8TAL5_IDR_82_123",0.30936548947434
"Q8TAW3_IDR_99_172",0.512160632157418
"Q8TAX0_IDR_1_172",1
"Q8TAX7_IDR_19_353",1
"Q8TAY7_IDR_1_242",1
"Q8TAZ6_IDR_1_67",0.519933319084676
"Q8TAZ6_IDR_205_248",0.480066680915324
"Q8TB03_IDR_288_319",1
"Q8TB05_IDR_21_177",1
"Q8TB22_IDR_1_63",1
"Q8TB24_IDR_1_46",0.325516943106137
"Q8TB24_IDR_181_218",0.350580580086921
"Q8TB24_IDR_242_581",0.323902476806942
"Q8TB37_IDR_12_60",1
"Q8TB45_IDR_1_41",1
"Q8TB52_IDR_143_337",1
"Q8TB68_IDR_32_257",1
"Q8TB69_IDR_51_179",1
"Q8TBA6_IDR_27_304",0.257087102917951
"Q8TBA6_IDR_306_350",0.257131333797575
"Q8TBA6_IDR_445_475",0.243683967587041
"Q8TBG4_IDR_442_499",1
"Q8TBG9_IDR_206_265",1
"Q8TBJ4_IDR_282_325",1
"Q8TBJ5_IDR_1_272",1
"Q8TBK6_IDR_1_46",0.307266408838241
"Q8TBK6_IDR_61_192",0.692733591161759
"Q8TBM8_IDR_220_262",0.452110328072888
"Q8TBM8_IDR_54_90",0.547889671927112
"Q8TBN0_IDR_1_90",0.536790292662617
"Q8TBN0_IDR_92_218",0.463209707337383
"Q8TBP0_IDR_1_31",0.308759950758946
"Q8TBP0_IDR_712_767",0.334002966572287
"Q8TBP0_IDR_91_286",0.357237082668767
"Q8TBP5_IDR_1_118",0.483503806430743
"Q8TBP5_IDR_144_190",0.516496193569257
"Q8TBP6_IDR_1_46",1
"Q8TBX8_IDR_1_35",0.482915275017819
"Q8TBX8_IDR_294_346",0.517084724982181
"Q8TBY8_IDR_191_246",0.317881195581157
"Q8TBY8_IDR_848_894",0.323390001405103
"Q8TC36_IDR_1_130",1
"Q8TC41_IDR_1_142",0.548703717864908
"Q8TC41_IDR_175_255",0.451296282135091
"Q8TC44_IDR_366_423",1
"Q8TC56_IDR_180_532",1
"Q8TC57_IDR_458_530",1
"Q8TC59_IDR_1_212",1
"Q8TC71_IDR_137_294",0.360455800860363
"Q8TC71_IDR_493_538",0.356535663176843
"Q8TC71_IDR_90_135",0.283008535962794
"Q8TCU4_IDR_1_4097",1
"Q8TCU5_IDR_62_119",0.539174272381321
"Q8TCU5_IDR_986_1075",0.460825727618679
"Q8TCU6_IDR_1109_1142",0.488248618912801
"Q8TCU6_IDR_1_44",0.511751381087199
"Q8TCX5_IDR_595_670",1
"Q8TCY5_IDR_48_172",1
"Q8TCY9_IDR_140_176",0.52333560786586
"Q8TCY9_IDR_1_65",0.47666439213414
"Q8TCZ2_IDR_1_262",1
"Q8TD06_IDR_1_32",1
"Q8TD08_IDR_348_520",1
"Q8TD91_IDR_313_449",1
"Q8TD94_IDR_20_196",0.476608877974541
"Q8TD94_IDR_266_323",0.523391122025459
"Q8TDB4_IDR_1_43",0.498222511207799
"Q8TDB4_IDR_70_240",0.501777488792201
"Q8TDB6_IDR_196_232",0.360527729024382
"Q8TDB6_IDR_510_556",0.316883477328292
"Q8TDB6_IDR_91_122",0.322588793647325
"Q8TDC0_IDR_1_161",0.502073355518551
"Q8TDC0_IDR_164_218",0.497926644481449
"Q8TDC3_IDR_363_589",0.513168289892984
"Q8TDI8_IDR_1_106",1
"Q8TDJ6_IDR_1280_1321",0.106462729924359
"Q8TDJ6_IDR_1913_2032",0.106350895179067
"Q8TDJ6_IDR_2095_2129",0.111838783031858
"Q8TDJ6_IDR_2393_2442",0.112317587472221
"Q8TDJ6_IDR_2468_2500",0.111977051318542
"Q8TDJ6_IDR_284_332",0.116146149237343
"Q8TDJ6_IDR_416_482",0.116521688750637
"Q8TDJ6_IDR_570_602",0.109025694389929
"Q8TDJ6_IDR_921_963",0.109359420696044
"Q8TDM0_IDR_1_32",0.503430440117514
"Q8TDM0_IDR_178_211",0.496569559882486
"Q8TDM6_IDR_1435_1496",0.197348899026564
"Q8TDM6_IDR_1665_1714",0.219274445539989
"Q8TDM6_IDR_560_612",0.199085682716964
"Q8TDM6_IDR_804_1342",0.192707888488003
"Q8TDM6_IDR_92_187",0.19158308422848
"Q8TDN1_IDR_1_56",0.512569299049301
"Q8TDN1_IDR_476_519",0.487430700950699
"Q8TDN2_IDR_1_40",0.461719510951115
"Q8TDW7_IDR_4177_4353",0.472052105150617
"Q8TDW7_IDR_4355_4541",0.527947894849383
"Q8TDX6_IDR_1_54",1
"Q8TDX9_IDR_100_130",0.200657204977734
"Q8TDX9_IDR_1024_1112",0.217758097528992
"Q8TDX9_IDR_2019_2129",0.195796066652294
"Q8TDX9_IDR_2810_2849",0.194835816069632
"Q8TDX9_IDR_965_1010",0.190952814771348
"Q8TDY2_IDR_1264_1317",0.248930952139113
"Q8TDY2_IDR_1383_1494",0.242000034664089
"Q8TDY2_IDR_221_300",0.266527487487381
