"","GO0030545_signaling_receptor_regulator_activity"
"Q9H501_IDR_538_602",0.237665978815477
"Q9H501_IDR_610_748",0.27007089580755
"Q9H501_IDR_75_343",0.23330993684448
"Q9H501_IDR_792_825",0.258953188532493
"Q9H511_IDR_1_48",1
"Q9H582_IDR_1095_1198",0.526442023809855
"Q9H582_IDR_1_1037",0.473557976190145
"Q9H583_IDR_1169_1199",1
"Q9H598_IDR_1_112",1
"Q9H5H4_IDR_1_262",1
"Q9H5I5_IDR_148_198",0.141333842027965
"Q9H5I5_IDR_360_416",0.14815579610934
"Q9H5I5_IDR_421_490",0.143137225573411
"Q9H5I5_IDR_608_675",0.143196439768376
"Q9H5V8_IDR_769_807",1
"Q9H5Y7_IDR_567_605",0.502769303298636
"Q9H607_IDR_1_150",1
"Q9H5Y7_IDR_662_755",0.497230696701364
"Q9H5Z6_IDR_250_455",1
"Q9H609_IDR_1_32",1
"Q9H611_IDR_126_204",1
"Q9H633_IDR_113_154",1
"Q9H665_IDR_1_31",0.312581623338993
"Q9H665_IDR_40_88",0.286500114350148
"Q9H665_IDR_94_240",0.400918262310859
"Q9H693_IDR_1_64",0.428533402527776
"Q9H693_IDR_84_158",0.571466597472224
"Q9H694_IDR_416_757",0.364342770017339
"Q9H694_IDR_777_848",0.307923976256772
"Q9H694_IDR_941_973",0.32773325372589
"Q9H6A0_IDR_1_43",1
"Q9H6A9_IDR_1828_2034",0.49979123040982
"Q9H6A9_IDR_94_643",0.50020876959018
"Q9H6B1_IDR_52_82",0.208478716346503
"Q9H6F2_IDR_255_299",1
"Q9H6F5_IDR_1_360",1
"Q9H6H4_IDR_145_257",1
"Q9H6I2_IDR_1_367",1
"Q9H6J7_IDR_258_331",1
"Q9H6K1_IDR_186_282",1
"Q9H6K5_IDR_1_1324",1
"Q9H6L5_IDR_1_66",0.471994595825372
"Q9H6L5_IDR_256_497",0.528005404174628
"Q9H6P5_IDR_1_38",1
"Q9H6Q3_IDR_1_32",1
"Q9H6R0_IDR_1_64",1
"Q9H6R3_IDR_1_57",1
"Q9H6R4_IDR_1_65",1
"Q9H6R7_IDR_241_279",0.313202491307262
"Q9H6R7_IDR_435_552",0.346279407443225
"Q9H6R7_IDR_678_721",0.340518101249513
"Q9H6S0_IDR_1182_1284",0.481996662311046
"Q9H6S0_IDR_1_38",0.518003337688954
"Q9H6S1_IDR_1_392",1
"Q9H6S3_IDR_1_48",0.252334150060665
"Q9H6S3_IDR_175_249",0.252105770134974
"Q9H6S3_IDR_437_490",0.249362532076501
"Q9H6S3_IDR_578_620",0.24619754772786
"Q9H6T3_IDR_251_281",0.325210379486045
"Q9H6T3_IDR_34_87",0.330942605986177
"Q9H6T3_IDR_401_539",0.343847014527779
"Q9H6U6_IDR_781_814",0.495021117763856
"Q9H6U6_IDR_842_928",0.504978882236144
"Q9H6U8_IDR_1_50",1
"Q9H707_IDR_125_159",0.329669439299474
"Q9H707_IDR_173_211",0.331608189110728
"Q9H707_IDR_59_103",0.338722371589798
"Q68CR7_IDR_334_376",0.519232332722999
"Q68CR7_IDR_407_880",0.480767667277001
"Q68CZ1_IDR_1_219",0.575771023858413
"Q68CZ1_IDR_929_1145",0.424228976141587
"Q68CZ2_IDR_338_600",0.469138151706002
"Q68CZ2_IDR_606_1158",0.530861848293998
"Q68CZ6_IDR_224_305",0.488005917199371
"Q68CZ6_IDR_418_449",0.511994082800629
"Q68D10_IDR_1_610",0.468882824520279
"Q68D10_IDR_644_685",0.531117175479721
"Q68D42_IDR_115_153",1
"Q68D51_IDR_1_481",1
"Q68D85_IDR_394_454",1
"Q68D86_IDR_1_334",1
"Q68DA7_IDR_105_969",0.361554748085482
"Q68DA7_IDR_1384_1419",0.325532157082328
"Q68DA7_IDR_35_85",0.312913094832191
"Q68DC2_IDR_478_779",1
"Q68DE3_IDR_1_37",0.346154610176615
"Q68DE3_IDR_152_2172",0.303598621673901
"Q68EN5_IDR_1_123",1
"Q68G74_IDR_1_67",0.468436789705976
"Q68G74_IDR_278_356",0.531563210294024
"Q68G75_IDR_1_181",1
"Q68J44_IDR_1_32",1
"Q69YG0_IDR_1_59",1
"Q69YI7_IDR_85_257",1
"Q69YN4_IDR_133_300",0.301282058307872
"Q69YN4_IDR_579_616",0.323236950290048
"Q69YU5_IDR_37_71",1
"Q69YZ2_IDR_1_41",0.241530631965195
"Q69YZ2_IDR_250_282",0.235923900579629
"Q695T7_IDR_1_31",1
"Q69YH5_IDR_1_1023",1
"Q69YN2_IDR_268_324",1
"Q69YN4_IDR_1575_1812",0.37548099140208
"Q69YU3_IDR_164_496",1
"Q69YW2_IDR_1_31",1
"Q69YZ2_IDR_144_241",0.286669315540528
"Q69YZ2_IDR_79_112",0.235876151914648
"Q6AWC2_IDR_1019_1071",0.205912159543599
"Q6AWC2_IDR_828_997",0.17295356686342
"Q6AZW8_IDR_1_54",1
"Q6AZY7_IDR_240_606",1
"Q6B0I6_IDR_346_523",1
"Q6BDS2_IDR_1137_1184",0.201268758695438
"Q6BDS2_IDR_268_306",0.200117654100639
"Q6BDS2_IDR_413_450",0.200140491287021
"Q6BDS2_IDR_743_809",0.206765830305864
"Q6BDS2_IDR_889_1129",0.191707265611039
"Q6BEB4_IDR_1_274",0.50336763348623
"Q6BEB4_IDR_367_398",0.49663236651377
"Q6DCA0_IDR_1_100",1
"Q6DD87_IDR_1_121",1
"Q6DHV5_IDR_1_133",1
"Q6DHY5_IDR_354_447",1
"Q6DJT9_IDR_219_500",1
"Q6DKI7_IDR_197_235",1
"Q6DN12_IDR_1_186",1
"Q6DN14_IDR_1_252",1
"Q6EMK4_IDR_352_408",1
"Q6F5E8_IDR_900_1435",1
"Q6FHJ7_IDR_293_346",1
"Q6FI81_IDR_167_270",1
"Q6FIF0_IDR_36_147",1
"Q6GMV2_IDR_385_418",1
"Q6GPH4_IDR_172_260",1
"Q6GPH6_IDR_131_161",0.27524794351548
"Q6GPH6_IDR_1_31",0.419837661815206
"Q6GPH6_IDR_33_87",0.304914394669314
"Q6GQQ9_IDR_49_98",0.363992411652293
"Q6GQQ9_IDR_437_587",0.310146853236194
"Q6GQQ9_IDR_636_794",0.325860735111513
"Q6GTS8_IDR_1_38",1
"Q6GYQ0_IDR_1620_1681",0.188785194358255
"Q6GYQ0_IDR_1715_1757",0.189301486919718
"Q6GYQ0_IDR_321_387",0.18085599965438
"Q6GYQ0_IDR_450_512",0.169370513565357
"Q6GYQ0_IDR_688_1036",0.271686805502289
"Q6H3X3_IDR_208_253",1
"Q6H8Q1_IDR_265_299",0.487019329988354
"Q6H8Q1_IDR_309_506",0.512980670011646
"Q6H9L7_IDR_1_377",1
"Q6HA08_IDR_1_53",0.54418849241713
"Q6HA08_IDR_284_431",0.45581150758287
"Q6IE81_IDR_538_842",1
"Q6IEE7_IDR_1_37",0.376611704708171
"Q6IEE7_IDR_817_872",0.303991743656767
"Q6IEE7_IDR_940_1043",0.319396551635062
"Q6IEG0_IDR_214_244",0.53806157110556
"Q6IEG0_IDR_254_339",0.46193842889444
"Q6IMN6_IDR_318_831",0.319844237276151
"Q6IMN6_IDR_65_115",0.350161031901132
"Q6IMN6_IDR_911_977",0.329994730822716
"Q6IN84_IDR_1_46",0.544875631211358
"Q6IN84_IDR_309_353",0.455124368788642
"Q6IN85_IDR_650_833",1
"Q6IPM2_IDR_1_695",1
"Q6IPR3_IDR_199_249",1
"Q6IPT2_IDR_32_89",1
"Q6IPW1_IDR_1_90",1
"Q6IPX1_IDR_352_449",1
"Q6IQ19_IDR_38_255",1
"Q6IQ20_IDR_1_61",1
"Q6IQ21_IDR_219_274",0.347550306099851
"Q6IQ21_IDR_276_325",0.311048161426762
"Q6IQ21_IDR_327_385",0.341401532473387
"Q6IQ23_IDR_103_157",0.416438867685931
"Q6IQ23_IDR_285_1121",0.583561132314069
"Q6IQ55_IDR_557_1244",0.522405935072643
"Q6IS24_IDR_1_99",1
"Q6ISB3_IDR_192_239",0.316506820330576
"Q6ISB3_IDR_421_467",0.341312010201331
"Q6ISB3_IDR_80_110",0.342181169468093
"Q6ISU1_IDR_176_231",1
"Q6IV72_IDR_62_182",1
"Q6IWH7_IDR_45_104",0.486349326571396
"Q6IWH7_IDR_901_933",0.513650673428604
"Q6J272_IDR_46_86",0.484755694445927
"Q6J272_IDR_91_200",0.515244305554073
"Q6J4K2_IDR_1_35",1
"Q6J9G0_IDR_1_100",1
"Q6JBY9_IDR_1_416",1
"Q6JVE6_IDR_1_31",1
"Q6K0P9_IDR_401_492",0.517519514358066
"Q6K0P9_IDR_91_208",0.482480485641934
"Q6KB66_IDR_1_40",0.47687406415412
"Q6KB66_IDR_408_452",0.52312593584588
"Q6KC79_IDR_108_1189",0.232651970493649
"Q6KC79_IDR_1_49",0.289198751822822
"Q6KC79_IDR_2474_2521",0.235809371847672
"Q6KC79_IDR_2630_2705",0.242339905835858
"Q6KF10_IDR_20_90",0.500846358271187
"Q6KF10_IDR_293_351",0.499153641728813
"Q6L8G9_IDR_1_118",1
"Q6L8H2_IDR_1_238",1
"Q6MZT1_IDR_1_46",0.498693372349677
"Q6MZT1_IDR_154_206",0.501306627650323
"Q6MZW2_IDR_15_61",1
"Q6N021_IDR_1_1105",0.235224842643391
"Q6N021_IDR_1459_1560",0.274475689905707
"Q6N021_IDR_1806_1842",0.242581219363706
"Q6N021_IDR_1931_1968",0.247718248087195
"Q6N022_IDR_1_281",0.489790644900416
"Q6N022_IDR_293_331",0.510209355099584
"Q6N043_IDR_1_405",0.490076166393605
"Q6N043_IDR_468_979",0.509923833606395
"Q6N069_IDR_575_639",1
"Q6N075_IDR_1_33",1
"Q6NS38_IDR_1_54",1
"Q6NSI3_IDR_1_398",1
"Q6NSI4_IDR_1_40",0.515548106349076
"Q6NSI4_IDR_566_675",0.484451893650924
"Q6NSI8_IDR_526_621",0.483600352273385
"Q6NSI8_IDR_63_143",0.516399647726615
"Q6NSJ0_IDR_1_70",1
"Q6NSJ2_IDR_1_180",0.474313631554079
"Q6NSJ2_IDR_186_506",0.525686368445921
"Q6NSJ5_IDR_172_226",1
"Q6NSW7_IDR_147_186",0.506211644644024
"Q6NSW7_IDR_1_98",0.493788355355976
"Q6NSZ9_IDR_126_333",1
"Q6NT46_IDR_1_116",1
"Q6NT52_IDR_120_163",1
"Q6NT76_IDR_52_155",0.308670393614809
"Q6NUK4_IDR_146_255",1
"Q6NUM6_IDR_201_305",1
"Q6NUM9_IDR_1_58",1
"Q6NUN7_IDR_1_778",1
"Q6NUN9_IDR_150_365",0.493848639941981
"Q6NUN9_IDR_464_507",0.506151360058019
"Q6NUP7_IDR_681_873",1
"Q6NUQ1_IDR_1_50",1
"Q6NUQ4_IDR_16_107",1
"Q6NUS6_IDR_18_79",1
"Q6NUT2_IDR_1_79",1
"Q6NV75_IDR_197_264",0.510933239806186
"Q6NW40_IDR_1_45",0.622643963640138
"Q6NV75_IDR_319_609",0.489066760193814
"Q6NVV3_IDR_369_410",1
"Q6NW29_IDR_114_164",1
"Q6NW34_IDR_262_353",0.324920855658655
"Q6NW34_IDR_386_419",0.350936843233923
"Q6NW34_IDR_431_536",0.324142301107422
"Q6NW40_IDR_118_155",0.377356036359862
"Q6NWY9_IDR_178_269",0.309750916511919
"Q6NWY9_IDR_1_94",0.351390283028462
"Q6NWY9_IDR_688_871",0.338858800459618
"Q6NX45_IDR_1_234",1
"Q9H714_IDR_1_216",0.519698878310153
"Q9H714_IDR_223_335",0.480301121689847
"Q9H720_IDR_369_423",1
"Q9H756_IDR_228_264",0.517644908775897
"Q9H756_IDR_304_341",0.482355091224103
"Q9H772_IDR_1_42",1
"Q9H773_IDR_134_170",1
"Q9H788_IDR_102_318",1
"Q9H790_IDR_1_59",1
"Q9H792_IDR_1_1267",0.498568289251852
"Q9H792_IDR_1407_1453",0.501431710748148
"Q9H799_IDR_1485_1531",0.315597093955018
"Q9H799_IDR_1625_1745",0.340169302250682
"Q9H799_IDR_1798_3169",0.344233603794299
"Q9H7B2_IDR_272_306",1
"Q9H7C4_IDR_1_59",0.547084588052383
"Q9H7C4_IDR_62_166",0.452915411947617
"Q9H7D0_IDR_1644_1870",1
"Q9H7D7_IDR_1_122",1
"Q9H7E2_IDR_612_651",0.526141704140779
"Q9H7E2_IDR_76_549",0.473858295859221
"Q9H7E9_IDR_1_104",0.484186924671057
"Q9H7E9_IDR_166_222",0.515813075328943
"Q9H7J1_IDR_1_84",1
"Q9H7L9_IDR_157_207",0.507026901585667
"Q9H7L9_IDR_1_80",0.492973098414333
"Q9H7U1_IDR_687_834",0.51511813968273
"Q9H7V2_IDR_1_89",0.507007123539802
"Q9H7V2_IDR_96_175",0.492992876460198
"Q9H7X2_IDR_1_65",1
"Q9H7X3_IDR_1_124",1
"Q9H7Y0_IDR_1_34",1
"Q9H7Z3_IDR_273_304",0.523835508172826
"Q9H7Z3_IDR_28_146",0.476164491827174
"Q9H7Z6_IDR_111_165",0.510856448636347
"Q9H7Z6_IDR_1_51",0.489143551363653
"Q9H7Z7_IDR_1_97",1
"Q9H808_IDR_1_238",1
"Q9H813_IDR_1_57",1
"Q9H814_IDR_1_216",0.488352270500618
"Q9H814_IDR_312_394",0.511647729499382
"Q9H816_IDR_321_352",0.337198861792254
"Q9H816_IDR_356_401",0.337849036866224
"Q9H816_IDR_439_490",0.324952101341522
"Q9H819_IDR_195_247",0.53023553370291
"Q9H819_IDR_22_63",0.46976446629709
"Q9H8L6_IDR_250_287",0.203145137785112
"Q9H8L6_IDR_296_393",0.216666464407249
"Q9H8L6_IDR_651_695",0.194362888459674
"Q9H8L6_IDR_760_809",0.191223978646402
"Q9H8M2_IDR_245_310",0.33826949413727
"Q9H8M2_IDR_38_137",0.310493441880158
"Q9H8M2_IDR_451_575",0.351237063982573
"Q9H8M5_IDR_736_783",0.306225376595592
"Q9H8M5_IDR_822_875",0.292910258681685
"Q9H8M5_IDR_9_69",0.400864364722723
"Q9H8M9_IDR_62_112",1
"Q9H8N7_IDR_125_304",0.516043181766141
"Q9H8N7_IDR_306_485",0.483956818233859
"Q9H8S5_IDR_1_70",1
"Q9H8T0_IDR_1_69",1
"Q9H8U3_IDR_1_166",1
"Q9H8V3_IDR_349_449",0.531451971320712
"Q9H8V3_IDR_832_914",0.468548028679288
"Q9H8W3_IDR_1_124",0.475016665440756
"Q9H8W3_IDR_184_233",0.524983334559244
"Q9H987_IDR_88_954",1
"Q9H992_IDR_1_479",1
"Q9H9A5_IDR_476_512",0.477338955338885
"Q9H9A5_IDR_711_744",0.522661044661115
"Q9H9A7_IDR_216_476",1
"Q9H9B1_IDR_1267_1298",0.338811160086169
"Q9H9B1_IDR_1_513",0.317447317469169
"Q9H9B1_IDR_653_705",0.343741522444662
"Q9H9C1_IDR_1_140",1
"Q9H9D4_IDR_174_346",1
"Q9H9F9_IDR_377_439",1
"Q9H9H4_IDR_164_285",1
"Q9H9H5_IDR_34_199",1
"Q9H9J2_IDR_1_35",1
"Q9H9L3_IDR_10_174",1
"Q9H9L4_IDR_102_152",0.469243897869718
"Q9H9L4_IDR_347_492",0.530756102130283
"Q9H9L7_IDR_1_129",1
"Q9H9P8_IDR_1_45",1
"Q9HAI6_IDR_17_100",1
"Q9HAJ7_IDR_34_106",1
"Q9HAK2_IDR_387_575",1
"Q9HAN9_IDR_110_145",1
"Q9HAP2_IDR_1_74",0.494964066679363
"Q9HAP2_IDR_234_731",0.505035933320637
"Q9HAQ2_IDR_437_576",0.474407387620019
"Q9HAQ2_IDR_718_790",0.525592612379981
"Q9HAS0_IDR_1_33",1
"Q9HAS3_IDR_1_82",1
"Q9HAT1_IDR_254_461",1
"Q9HAU0_IDR_106_163",0.286712113331854
"Q9HAU0_IDR_271_728",0.427586988121107
"Q9HAU0_IDR_730_1114",0.285700898547039
"Q9HAU4_IDR_138_250",1
"Q9HAU5_IDR_1012_1108",0.187614869255184
"Q9HAU5_IDR_1110_1165",0.211116467445808
"Q9HAU5_IDR_1_135",0.183347680903229
"Q9HAU5_IDR_1203_1272",0.21616978077498
"Q9HAU5_IDR_485_562",0.201751201620798
"Q9HB21_IDR_116_188",0.483278059696146
"Q9HB21_IDR_292_404",0.516721940303854
"Q9HB29_IDR_542_575",1
"Q9HB58_IDR_116_458",1
"Q9HB65_IDR_118_282",1
"Q9HB89_IDR_377_426",1
"Q9HB90_IDR_1_59",1
"Q9HB96_IDR_174_279",1
"Q9HBA0_IDR_1_144",0.484114098605345
"Q9HBA0_IDR_790_871",0.515885901394655
"Q9HBB8_IDR_476_660",0.325685360436817
"Q9HBB8_IDR_702_773",0.34706253028961
"Q9HBB8_IDR_810_845",0.327252109273573
"Q9HBD1_IDR_396_1140",1
"Q9HBE1_IDR_129_412",0.350978045394686
"Q9HBE1_IDR_417_687",0.323874846393819
"Q9HBE1_IDR_73_127",0.325147108211495
"Q9HBG4_IDR_667_711",1
"Q9HBG7_IDR_466_508",0.530530423593476
"Q9HBG7_IDR_512_579",0.469469576406524
"Q9HBM6_IDR_134_251",1
"Q9HBR0_IDR_402_1063",1
"Q9HBT8_IDR_1_36",0.505002214511511
"Q9HBT8_IDR_91_197",0.494997785488489
"Q9HBU1_IDR_1_254",1
"Q9HBU6_IDR_1_83",1
"Q9HBU9_IDR_272_364",1
"Q9HBV2_IDR_253_294",0.512271834002352
"Q9HBV2_IDR_29_72",0.487728165997648
"Q9HBW0_IDR_317_351",1
"Q9HBW1_IDR_1_41",0.510277447005859
"Q9HBW1_IDR_509_546",0.489722552994141
"Q9HBX8_IDR_498_538",0.481215689059822
"Q9HBX8_IDR_907_967",0.518784310940178
"Q9HBZ2_IDR_1_70",0.353619380020629
"Q9HBZ2_IDR_439_659",0.315137594513313
"Q9HBZ2_IDR_661_700",0.331243025466058
"Q9HC07_IDR_1_89",1
"Q9HC10_IDR_1286_1402",0.317456575650089
"Q9HC10_IDR_135_248",0.353429352679004
"Q9HC10_IDR_646_687",0.329114071670907
"Q9HC35_IDR_56_214",0.497830609292163
"Q9HC35_IDR_868_981",0.502169390707837
"Q9HC36_IDR_45_84",1
"Q9HC44_IDR_1_380",0.479300284984554
"Q9HC84_IDR_3673_4118",0.197777685308565
"Q9HC98_IDR_1_36",1
"Q9HCB6_IDR_1_35",1
"Q9HCC6_IDR_1_43",0.495846772701495
"Q9HCC6_IDR_151_215",0.504153227298505
"Q9HCC9_IDR_293_401",0.234078374046172
"Q9HCC9_IDR_404_514",0.250077543840072
"Q9HCC9_IDR_523_707",0.253128904752641
"Q9HCC9_IDR_764_806",0.262715177361114
"Q9HCD5_IDR_1_181",0.307766230716425
"Q9HCD5_IDR_376_438",0.355980926626395
"Q9HCD5_IDR_440_532",0.33625284265718
"Q9HCD6_IDR_101_317",0.230442241091801
"Q9HCD6_IDR_1375_1990",0.194544795667014
"Q9HCD6_IDR_1_96",0.357613626108121
"Q9HCD6_IDR_396_436",0.217399337133064
"Q9HCE0_IDR_1_242",1
"Q9HCE3_IDR_1113_1165",0.163272985706303
"Q9HCE3_IDR_1229_1261",0.164669344558863
"Q9HCE3_IDR_1_63",0.164875484515444
"Q9HCE3_IDR_670_720",0.173297557090975
"Q9HCE3_IDR_68_618",0.161192550628072
"Q9HCE3_IDR_960_1022",0.172692077500343
"Q9HCH5_IDR_22_71",0.517637422617865
"Q9HCH5_IDR_75_611",0.482362577382135
"Q9HCI5_IDR_1_488",1
"Q9HCI6_IDR_1_130",1
"Q9HCI7_IDR_137_471",0.493088855769613
"Q9HCI7_IDR_503_545",0.506911144230387
"Q9HCJ0_IDR_1_1395",0.30208797933127
"Q9HCJ0_IDR_1397_1493",0.352396390566051
"Q9HCJ0_IDR_1600_1632",0.345515630102679
"Q9HCJ1_IDR_455_492",1
"Q9HCJ2_IDR_570_616",1
"Q9HCJ3_IDR_1_48",0.418952091809581
"Q9HCJ3_IDR_360_667",0.581047908190419
"Q9HCM2_IDR_1_33",1
"Q9HCM3_IDR_1373_1487",0.230360822955554
"Q9HCM3_IDR_1493_1821",0.244475483981647
"Q9HCM3_IDR_1883_1919",0.265998968369192
"Q9HCM3_IDR_1_949",0.259164724693608
"Q9HCM4_IDR_1_38",0.498478872362337
"Q9HCM4_IDR_349_660",0.501521127637663
"Q9HCM7_IDR_1_1045",1
"Q9HCN3_IDR_1_33",1
"Q9HCN4_IDR_283_374",1
"Q9HCN6_IDR_295_339",1
"Q9HCP0_IDR_1_36",0.46338402834491
"Q9HCP0_IDR_334_422",0.53661597165509
"Q9HCR9_IDR_43_184",1
"Q9HCS4_IDR_1_588",1
"Q9HCS5_IDR_299_686",1
"Q9HCS7_IDR_743_838",1
"Q9HCT0_IDR_1_32",1
"Q9HD90_IDR_148_298",0.545825936424886
"Q9HD90_IDR_1_99",0.454174063575114
"Q9HDC5_IDR_372_404",0.523185017494354
"Q9HDC5_IDR_414_635",0.476814982505646
"Q9HDC9_IDR_1_60",1
"Q9NNX1_IDR_37_75",0.502783702571864
"Q9NNX1_IDR_87_173",0.497216297428136
"Q9NNX6_IDR_1_38",1
"Q9NNX9_IDR_1_186",1
"Q9NNZ3_IDR_133_176",0.350228361596485
"Q9NNZ3_IDR_200_241",0.335307137162352
"Q9NNZ3_IDR_98_131",0.314464501241162
"Q9NP08_IDR_26_207",1
"Q9NP31_IDR_1_67",0.526629638426077
"Q9NP31_IDR_189_381",0.473370361573923
"Q9NP50_IDR_82_155",1
"Q9NP56_IDR_1_91",0.634649690484412
"Q9NP56_IDR_418_450",0.365350309515588
"Q9NP59_IDR_237_282",1
"Q9NP61_IDR_129_420",1
"Q9NP98_IDR_1_176",1
"Q9NP99_IDR_138_234",1
"Q9NPA0_IDR_1_38",0.535341204942055
"Q9NPA0_IDR_177_242",0.464658795057945
"Q9NPA1_IDR_28_84",1
"Q9NPA3_IDR_104_140",0.481235881609411
"Q9NPA3_IDR_27_85",0.518764118390589
"Q9NPB0_IDR_1_117",1
"Q9NPB1_IDR_1_33",1
"Q9NPB3_IDR_1_50",1
"Q9NPB6_IDR_251_346",1
"Q9NPB8_IDR_626_672",1
"Q9NPC1_IDR_311_358",1
"Q9NPC2_IDR_252_301",0.493641870251439
"Q9NPC2_IDR_304_374",0.506358129748561
"Q9NPC3_IDR_167_277",1
"Q9NPC6_IDR_1_143",1
"Q9NPC7_IDR_109_301",1
"Q9NPC8_IDR_160_291",1
"Q9NPD5_IDR_130_165",0.33902584745395
"Q9NPI6_IDR_132_538",1
"Q9NPI7_IDR_1_259",1
"Q9NPI9_IDR_1_32",0.502346589197994
"Q9NPI9_IDR_350_418",0.497653410802006
"Q9NPJ4_IDR_1_92",1
"Q9NPJ6_IDR_159_270",1
"Q9NPL8_IDR_1_40",0.510727103433909
"Q9NPL8_IDR_247_285",0.489272896566091
"Q9NPQ8_IDR_427_472",1
"Q9NPR2_IDR_677_797",1
"Q9NPR9_IDR_147_181",0.493940844014094
"Q9NPR9_IDR_513_543",0.506059155985906
"Q9NPU4_IDR_1_54",1
"Q9NPY3_IDR_470_623",1
"Q9NPZ5_IDR_1_76",1
"Q9NQ03_IDR_11_156",1
"Q9NQ11_IDR_116_156",1
"Q9NQ25_IDR_251_299",1
"Q9NQ29_IDR_232_371",1
"Q9NQ31_IDR_41_77",0.510143026883713
"Q9NQ75_IDR_594_667",0.52786267741483
"Q9NQ76_IDR_1_525",1
"Q9NQ84_IDR_308_364",0.487028567924813
"Q9NQ84_IDR_396_439",0.512971432075187
"Q9NQ86_IDR_66_106",1
"Q9NQ87_IDR_1_55",0.477103256665012
"Q9NQ87_IDR_188_311",0.522896743334988
"Q9NQ90_IDR_111_144",0.333487601857034
"Q9NQ90_IDR_1_86",0.354055369957834
"Q9NQ90_IDR_960_1003",0.312457028185132
"Q9NQ92_IDR_1_93",1
"Q9NQB0_IDR_1_619",1
"Q9NQC1_IDR_1_45",0.493280575861109
"Q9NQC1_IDR_520_790",0.506719424138891
"Q9NQC3_IDR_1_994",1
"Q9NQC7_IDR_324_357",0.495303764604011
"Q9NQC7_IDR_380_465",0.504696235395989
"Q9NQC8_IDR_1_62",1
"Q9NQE7_IDR_1_53",1
"Q9NQE9_IDR_1_43",1
"Q9NQS5_IDR_211_312",1
"Q9NQS7_IDR_40_844",1
"Q9NQT8_IDR_1372_1693",0.249001528894069
"Q9NQT8_IDR_1770_1826",0.24655107102515
"Q9NQT8_IDR_546_596",0.223264830876553
"Q9NQT8_IDR_628_658",0.281182569204227
"Q9NQU5_IDR_48_95",0.495797866383688
"Q9NQU5_IDR_97_382",0.504202133616313
"Q9NQV5_IDR_1_100",0.471141091396087
"Q9NQV5_IDR_271_438",0.528858908603913
"Q9NQV7_IDR_364_472",0.488260463209707
"Q9NQV7_IDR_75_202",0.511739536790293
"Q9NQV8_IDR_142_172",0.529949328595724
"Q9NQV8_IDR_180_581",0.470050671404276
"Q9NQW1_IDR_502_546",0.320595738478195
"Q9NQW1_IDR_787_905",0.343464528340336
"Q9NQW1_IDR_914_1070",0.335939733181468
"Q9NQW5_IDR_369_492",0.516965489190501
"Q9NQW5_IDR_71_198",0.483034510809499
"Q9NQW6_IDR_1_716",0.458910066294858
"Q9NR00_IDR_1_31",1
"Q9NR12_IDR_59_278",1
"Q9NR20_IDR_1_32",0.511524594211347
"Q9NR20_IDR_404_520",0.488475405788653
"Q9NR22_IDR_1_71",1
"Q9NR30_IDR_1_184",0.464922945161377
"Q9NR30_IDR_716_783",0.535077054838623
"Q9NR33_IDR_1_37",1
"Q9NR34_IDR_1_168",1
"Q9NR46_IDR_165_210",0.525868173207077
"Q9NR46_IDR_277_336",0.474131826792923
"Q9NR48_IDR_1_1321",0.257022340700775
"Q9NR48_IDR_1325_2025",0.250746245708737
"Q9NR48_IDR_2287_2437",0.260717506932137
"Q9NR48_IDR_2835_2914",0.231513906658351
"Q9NR55_IDR_1_53",1
"Q9NR56_IDR_344_388",1
"Q9NR61_IDR_617_652",1
"Q9NR63_IDR_1_42",1
"Q9NR64_IDR_23_187",1
"Q9NRJ4_IDR_1274_1456",0.312842201134026
"Q9NRJ4_IDR_629_1070",0.370973399480189
"Q9NRK6_IDR_1_153",1
"Q9NRL2_IDR_1014_1073",0.177607301856709
"Q9NRL2_IDR_1197_1431",0.154839965986855
"Q9NRL2_IDR_144_182",0.166064992462538
"Q9NRL2_IDR_271_351",0.167495058665344
"Q9NRL2_IDR_667_774",0.163331150811753
"Q9NRL2_IDR_834_877",0.1706615302168
"Q9NRL3_IDR_1_62",0.486061705363848
"Q9NRL3_IDR_85_421",0.513938294636152
"Q9NRM0_IDR_1_49",1
"Q9NRM1_IDR_1_32",0.602195997020264
"Q9NRM1_IDR_35_1133",0.397804002979736
"Q9NRM2_IDR_1_32",0.480062029160031
"Q9NRM2_IDR_414_450",0.519937970839969
"Q9NRM7_IDR_1_135",0.557705534293329
"Q9NRM7_IDR_138_631",0.442294465706671
"Q9NRN5_IDR_100_131",1
"Q9NRP7_IDR_264_418",1
"Q9NRZ9_IDR_1_170",1
"Q9NS00_IDR_1_76",1
"Q9NS15_IDR_1_57",0.527771214959677
"Q9NS15_IDR_477_539",0.472228785040323
"Q9NS18_IDR_17_53",1
"Q9NS23_IDR_1_48",1
"Q9NS37_IDR_1_218",0.492180549281724
"Q9NS37_IDR_293_323",0.507819450718276
"Q9NS39_IDR_1_112",0.451720333169851
"Q9NS39_IDR_198_275",0.548279666830149
"Q9NS40_IDR_135_372",0.507894322098373
"Q9NS40_IDR_869_1196",0.492105677901627
"Q9NS56_IDR_1_100",0.254355414800929
"Q9NS56_IDR_395_478",0.241629825039279
"Q9NS56_IDR_500_906",0.238547507669176
"Q9NS56_IDR_912_1045",0.265467252490616
"Q9NSA2_IDR_417_647",1
"Q9NSA3_IDR_50_81",1
"Q9NSB2_IDR_504_600",1
"Q9NSB8_IDR_113_192",1
