"","GO0042127_regulation_of_cell_population_proliferation"
"Q9NRM1_IDR_35_1133",0.470775548825598
"Q9NRM2_IDR_1_32",0.490262127395016
"Q9NRM2_IDR_414_450",0.509737872604984
"Q9NRM7_IDR_1_135",0.504701640492267
"Q9NRM7_IDR_138_631",0.495298359507733
"Q9NRN5_IDR_100_131",1
"Q9NRP7_IDR_264_418",1
"Q9NRZ9_IDR_1_170",1
"Q9NS00_IDR_1_76",1
"Q9NS15_IDR_1_57",0.492860161079106
"Q9NS15_IDR_477_539",0.507139838920895
"Q9NS18_IDR_17_53",1
"Q9NS23_IDR_1_48",1
"Q9NS37_IDR_1_218",0.464971224842834
"Q9NS37_IDR_293_323",0.535028775157166
"Q9NS39_IDR_1_112",0.463165939216777
"Q9NS39_IDR_198_275",0.536834060783223
"Q9NS40_IDR_135_372",0.491911420203982
"Q9NS40_IDR_869_1196",0.508088579796018
"Q9NS56_IDR_1_100",0.245748104250739
"Q9NS56_IDR_395_478",0.25995146289777
"Q9NS56_IDR_500_906",0.232304001932955
"Q9NS56_IDR_912_1045",0.261996430918536
"Q9NSA2_IDR_417_647",1
"Q9NSA3_IDR_50_81",1
"Q9NSB2_IDR_504_600",1
"Q9NSB8_IDR_113_192",1
"Q9NSC2_IDR_1165_1232",0.238512475175467
"Q9NSC2_IDR_1266_1324",0.243835830220868
"Q9NSC2_IDR_1_71",0.248240293090283
"Q9NSC2_IDR_75_1163",0.269411401513382
"Q9NSC5_IDR_117_285",1
"Q9NSC7_IDR_1_258",1
"Q9NSD4_IDR_1_236",1
"Q9NSD5_IDR_1_31",1
"Q9NSD7_IDR_410_442",1
"Q9NSE2_IDR_6_59",1
"Q9NSE4_IDR_1_59",1
"Q9NSI2_IDR_1_184",1
"Q9NSI5_IDR_310_407",1
"Q9NSI6_IDR_1277_1313",0.356092141945469
"Q9NSI6_IDR_1426_2320",0.311059201931422
"Q9NSI6_IDR_609_935",0.33284865612311
"Q9NTG1_IDR_1452_1571",0.472734653275762
"Q9NTG7_IDR_1_121",1
"Q9NTI2_IDR_1120_1154",0.517942030650908
"Q9NTI2_IDR_1_52",0.482057969349092
"Q9NTI5_IDR_1121_1447",1
"Q9NTI7_IDR_1_169",0.550712920716085
"Q9NTI7_IDR_174_286",0.449287079283915
"Q9NTJ3_IDR_1_78",1
"Q9NTK1_IDR_110_212",0.450244850481763
"Q9NTK1_IDR_1_107",0.549755149518237
"Q9NTN3_IDR_1_35",1
"Q9NTN9_IDR_702_784",1
"Q9NTQ9_IDR_219_266",1
"Q9NTU4_IDR_1_130",1
"Q9NTW7_IDR_1_145",1
"Q9NTX7_IDR_1_33",0.512774655846693
"Q9NTX7_IDR_187_353",0.487225344153307
"Q9NTX9_IDR_1_184",0.559314570834585
"Q9NTX9_IDR_196_383",0.440685429165415
"Q9NUJ3_IDR_1_56",1
"Q9NUL3_IDR_376_430",0.337272962197368
"Q9NUL3_IDR_441_494",0.327525882795621
"Q9NUL3_IDR_518_570",0.335201155007011
"Q9NUL5_IDR_189_291",1
"Q9NUM3_IDR_268_307",0.517186850257342
"Q9NUM3_IDR_68_104",0.482813149742658
"Q9NUM4_IDR_1_44",1
"Q9NUP1_IDR_1_56",1
"Q9NUP7_IDR_289_319",0.497777154968503
"Q9NUP7_IDR_376_413",0.502222845031497
"Q9NUQ3_IDR_1_152",0.520065808823788
"Q9NUQ3_IDR_455_528",0.479934191176211
"Q9NUQ6_IDR_244_346",0.360390798227327
"Q9NUQ6_IDR_352_545",0.321500698164753
"Q9NUQ6_IDR_60_235",0.31810850360792
"Q9NUQ8_IDR_95_173",1
"Q9NUR3_IDR_1_139",1
"Q9NUU7_IDR_1_57",1
"Q9NUV7_IDR_1_53",1
"Q9NVC3_IDR_1_49",1
"Q9NVC6_IDR_50_86",1
"Q9NVD7_IDR_1_50",1
"Q9NVE4_IDR_270_307",1
"Q9NVE5_IDR_1179_1222",0.503258179516759
"Q9NVE5_IDR_1_33",0.496741820483241
"Q9NVF7_IDR_1_61",0.498940282466423
"Q9NVF7_IDR_315_368",0.501059717533577
"Q9NVF9_IDR_1_48",1
"Q9NVH0_IDR_297_344",0.497295486122049
"Q9NVH0_IDR_31_66",0.502704513877951
"Q9NVH6_IDR_1_42",1
"Q9NVI7_IDR_1_66",0.519860416730512
"Q9NVI7_IDR_70_133",0.480139583269488
"Q9NVL8_IDR_1_296",1
"Q9NVM1_IDR_1_113",1
"Q9NVM6_IDR_103_169",1
"Q9NVM9_IDR_567_648",1
"Q9NVN3_IDR_460_520",1
"Q9NVN8_IDR_1_85",0.485510449761173
"Q9NW07_IDR_1_568",1
"Q9NW13_IDR_196_332",0.486869051681409
"Q9NW13_IDR_591_726",0.513130948318591
"Q9NW64_IDR_171_220",0.494817305939068
"Q9NW64_IDR_306_401",0.505182694060932
"Q9NW68_IDR_211_424",1
"Q9NW75_IDR_1_31",0.503378885885623
"Q9NW75_IDR_38_528",0.496621114114377
"Q9NW82_IDR_1_166",0.5035538721202
"Q9NW82_IDR_541_580",0.4964461278798
"Q9NW97_IDR_34_253",1
"Q9NWA0_IDR_1_61",1
"Q9NWB1_IDR_1_125",1
"Q9NWB6_IDR_1_117",1
"Q9NWB7_IDR_1_33",0.320023472330886
"Q9NWB7_IDR_164_238",0.325727829213805
"Q9NWB7_IDR_396_429",0.354248698455309
"Q9NWD8_IDR_73_103",1
"Q9NWD9_IDR_1_60",1
"Q9NWF4_IDR_221_272",1
"Q9NWT8_IDR_106_138",0.464694169528246
"Q9NWU1_IDR_1_37",1
"Q9NWV8_IDR_1_78",1
"Q9NWW0_IDR_1_67",1
"Q9NWW5_IDR_1_40",1
"Q9NWW7_IDR_285_350",1
"Q9NWY4_IDR_1_32",1
"Q9NWZ3_IDR_103_162",1
"Q9NWZ5_IDR_1_74",1
"Q9NWZ8_IDR_151_197",0.511279298467622
"Q9NWZ8_IDR_60_138",0.488720701532378
"Q9NX00_IDR_1_53",1
"Q9NX09_IDR_1_82",1
"Q9NX14_IDR_1_72",1
"Q9NX18_IDR_1_49",1
"Q9NX31_IDR_1_260",1
"Q9NX40_IDR_108_242",1
"Q9NX45_IDR_142_209",0.488473154700709
"Q9NX45_IDR_260_367",0.511526845299291
"Q9NX52_IDR_1_41",1
"Q9NX95_IDR_510_596",0.250621443391388
"Q9NXB9_IDR_260_296",1
"Q9NXD2_IDR_587_626",1
"Q9NXE8_IDR_1_71",0.524778041895606
"Q9NXE8_IDR_77_425",0.475221958104394
"Q9NXF8_IDR_1_34",1
"Q9NXG2_IDR_1_36",0.504259242688039
"Q9NXG2_IDR_270_353",0.495740757311961
"Q9NXG6_IDR_1_108",1
"Q9NXH3_IDR_1_55",1
"Q9NXH8_IDR_1_72",1
"Q9NXH9_IDR_104_147",0.242573725291324
"Q9NXH9_IDR_15_51",0.251436653376863
"Q9NXH9_IDR_557_613",0.253789542461601
"Q9NXH9_IDR_624_659",0.252200078870212
"Q9NXI6_IDR_111_206",0.584681321745302
"Q9NXI6_IDR_1_36",0.415318678254698
"Q9NXJ0_IDR_1_77",1
"Q9NXL2_IDR_1_88",0.494080350958477
"Q9NXL2_IDR_645_709",0.505919649041523
"Q9NXL6_IDR_1_42",0.548271770835349
"Q9NXL6_IDR_361_416",0.451728229164651
"Q9NXL9_IDR_653_1114",1
"Q9NXN4_IDR_231_317",1
"Q9NXR1_IDR_67_335",1
"Q9NXR5_IDR_265_373",1
"Q9NXR8_IDR_108_352",1
"Q9NXS2_IDR_1_36",1
"Q9NXT0_IDR_1_149",1
"Q9NY26_IDR_136_174",1
"Q9NY28_IDR_1_57",0.535404714559594
"Q9NY28_IDR_62_116",0.464595285440406
"Q9NY30_IDR_123_223",1
"Q9NY37_IDR_1_32",1
"Q9NY43_IDR_1_244",1
"Q9NY47_IDR_1_60",1
"Q9NY57_IDR_321_364",0.495369026860871
"Q9NY57_IDR_367_414",0.504630973139129
"Q9NY59_IDR_192_320",1
"Q9NY61_IDR_1_214",0.31527539212178
"Q9NY61_IDR_307_341",0.320371167629961
"Q9NY61_IDR_409_454",0.364353440248259
"Q9NY72_IDR_177_215",1
"Q9NY74_IDR_110_616",0.334000015732068
"Q9NY74_IDR_1_106",0.343388402067861
"Q9NY74_IDR_619_926",0.322611582200072
"Q9NY93_IDR_502_547",1
"Q9NY97_IDR_1_41",0.47859641916687
"Q9NY97_IDR_58_93",0.52140358083313
"Q9NY99_IDR_167_211",1
"Q9NYA3_IDR_1_693",1
"Q9NYA4_IDR_1055_1094",0.336323500777081
"Q9NYA4_IDR_265_301",0.324763891460681
"Q9NYA4_IDR_575_1005",0.338912607762238
"Q9NYB0_IDR_190_310",0.485544585117043
"Q9NYB0_IDR_98_132",0.514455414882957
"Q9NYF8_IDR_1_834",0.337528434587456
"Q9NYF8_IDR_836_877",0.330694205188571
"Q9NYF8_IDR_888_920",0.331777360223973
"Q9NYG8_IDR_266_393",1
"Q9NYI0_IDR_311_580",0.356610729814773
"Q9NYI0_IDR_34_307",0.314341487377602
"Q9NYI0_IDR_996_1048",0.329047782807625
"Q9NYJ7_IDR_520_570",1
"Q9NYJ8_IDR_48_545",1
"Q9NYK6_IDR_105_141",0.496209013574557
"Q9NYK6_IDR_147_181",0.503790986425443
"Q9NYL2_IDR_579_767",1
"Q9NYL4_IDR_1_32",1
"Q9NYL9_IDR_26_72",0.49973174868432
"Q9NYL9_IDR_75_184",0.50026825131568
"Q9NYM4_IDR_1_34",0.522598927110992
"Q9NYM4_IDR_367_423",0.477401072889008
"Q9NYN1_IDR_188_256",1
"Q9NYP3_IDR_1_149",0.518131951827162
"Q9NYP3_IDR_332_394",0.481868048172838
"Q9NYY3_IDR_356_462",0.520713749430036
"Q9NYY8_IDR_111_154",1
"Q9NYZ2_IDR_1_32",1
"Q9NYZ4_IDR_389_442",0.495851012720736
"Q9NYZ4_IDR_456_499",0.504148987279264
"Q9NZ08_IDR_1_43",1
"Q9NZ09_IDR_1_64",0.519448778669953
"Q9NZ09_IDR_71_381",0.480551221330047
"Q9NZ20_IDR_285_350",1
"Q9NZ43_IDR_198_259",0.526565133534466
"Q9NZ43_IDR_73_173",0.473434866465534
"Q9NZ52_IDR_146_179",0.488616915202783
"Q9NZ52_IDR_303_576",0.511383084797217
"Q9NZ53_IDR_1_375",0.499854746983711
"Q9NZ53_IDR_547_605",0.500145253016289
"Q9NZ56_IDR_1_1289",1
"Q9NZ63_IDR_1_289",1
"Q9NZ71_IDR_67_99",0.258894180368513
"Q9NZ71_IDR_757_895",0.253317112635378
"Q9NZ71_IDR_979_1056",0.24662835206911
"Q9NZI6_IDR_222_305",1
"Q9NZI7_IDR_240_363",1
"Q9NZI8_IDR_160_192",1
"Q9NZJ0_IDR_413_730",1
"Q9NZJ4_IDR_4249_4297",1
"Q9NZJ5_IDR_1081_1116",0.244038497088968
"Q9NZJ5_IDR_1_100",0.243164555426161
"Q9NZJ5_IDR_507_582",0.263184186357027
"Q9NZJ5_IDR_750_879",0.249612761127844
"Q9NZJ6_IDR_335_369",1
"Q9NZJ7_IDR_1_77",1
"Q9NZJ9_IDR_146_180",1
"Q9NZL3_IDR_54_174",1
"Q9NZL4_IDR_1_41",1
"Q9NZL6_IDR_500_645",0.475409803895562
"Q9NZL6_IDR_735_768",0.524590196104438
"Q9NZM1_IDR_132_190",1
"Q9NZM3_IDR_177_236",0.256659575738601
"Q9NZM3_IDR_331_397",0.259541950125989
"Q9NZM3_IDR_684_755",0.22584321593508
"Q9NZR1_IDR_76_182",0.493828897292657
"Q9NZR4_IDR_1_365",1
"Q9NZS2_IDR_43_108",1
"Q9NZT2_IDR_1_64",0.521891022866517
"Q9NZT2_IDR_290_677",0.478108977133483
"Q9NZU0_IDR_363_406",0.49748058149194
"Q9NZU0_IDR_499_549",0.50251941850806
"Q9NZU5_IDR_61_111",1
"Q9NZU7_IDR_1_200",1
"Q9NZV8_IDR_415_623",1
"Q9NZW4_IDR_18_1301",1
"Q9NZZ3_IDR_170_219",1
"Q9P013_IDR_1_183",1
"Q9P015_IDR_26_62",1
"Q9P016_IDR_1_51",1
"Q9P021_IDR_1_54",1
"Q9P031_IDR_1_196",1
"Q9P0M6_IDR_117_181",1
"Q9P0M9_IDR_1_49",1
"Q9P0N8_IDR_1_59",1
"Q9P0P8_IDR_86_126",1
"Q9P0T4_IDR_1_88",1
"Q9P0T7_IDR_112_154",1
"Q9P0U3_IDR_1_382",1
"Q9P0U4_IDR_75_371",1
"Q9P0V3_IDR_198_244",0.496910856786036
"Q9P0V3_IDR_21_54",0.503089143213964
"Q9P0V8_IDR_225_285",1
"Q9P0V9_IDR_1_35",0.513846008280126
"Q9P0V9_IDR_421_454",0.486153991719874
"Q9P0W2_IDR_140_182",0.504858488447096
"Q9P0W2_IDR_1_69",0.495141511552904
"Q9P0W8_IDR_1_414",0.514513756284702
"Q9P0W8_IDR_416_599",0.485486243715298
"Q9P0X4_IDR_1_47",0.227749149773755
"Q9P0X4_IDR_405_617",0.241946784833885
"Q9P0X4_IDR_867_1122",0.276641296482869
"Q9P1V8_IDR_1_539",1
"Q9P1W3_IDR_749_806",1
"Q9P1Y5_IDR_189_219",0.530354946915766
"Q9P1Y5_IDR_325_1105",0.469645053084234
"Q9P1Y6_IDR_1_104",0.510750045034444
"Q9P1Y6_IDR_231_1560",0.489249954965556
"Q9P1Z0_IDR_1_33",0.267306408840576
"Q9P1Z0_IDR_37_764",0.252494966570159
"Q9P1Z0_IDR_770_852",0.232959930274444
"Q9P1Z0_IDR_975_1013",0.247238694314821
"Q9P1Z2_IDR_499_571",0.516853473539776
"Q9P1Z2_IDR_581_617",0.483146526460224
"Q9P1Z3_IDR_1_44",0.486693864303784
"Q9P1Z3_IDR_550_774",0.513306135696216
"Q9P202_IDR_1_34",0.50514188730339
"Q9P202_IDR_502_808",0.49485811269661
"Q9P203_IDR_1032_1065",0.201303688654999
"Q9P203_IDR_1067_1132",0.20097818751898
"Q9P203_IDR_1_77",0.193551316543403
"Q9P203_IDR_715_977",0.214388666435442
"Q9P203_IDR_980_1024",0.189778140847176
"Q9P206_IDR_1_1035",1
"Q9P209_IDR_135_427",1
"Q9P212_IDR_1055_1199",0.243280118352054
"Q9P212_IDR_1544_1742",0.253215408491609
"Q9P212_IDR_1_70",0.249932232536687
"Q9P227_IDR_1100_1491",0.311686043670951
"Q9P241_IDR_1343_1426",0.23990794455709
"Q9P241_IDR_1_47",0.263862605195896
"Q9P241_IDR_467_553",0.252127096027042
"Q9P241_IDR_631_715",0.244102354219971
"Q9P242_IDR_1_653",1
"Q9P243_IDR_1_136",0.341596474523793
"Q9P243_IDR_141_197",0.322991077766655
"Q9P243_IDR_479_728",0.335412447709551
"Q9P244_IDR_562_759",1
"Q9P246_IDR_1_53",0.320376938990046
"Q9P246_IDR_262_320",0.312704387565683
"Q9P246_IDR_461_746",0.366918673444271
"Q9P258_IDR_1_79",1
"Q9P260_IDR_1168_1216",0.261413889628938
"Q9P260_IDR_134_184",0.256803508396495
"Q9P260_IDR_1_88",0.235897472096233
"Q9P260_IDR_385_483",0.245885129878334
"Q9P265_IDR_1_281",1
"Q9P266_IDR_1_1353",1
"Q9P267_IDR_84_1377",1
"Q9P270_IDR_1_574",1
"Q9P272_IDR_166_219",0.325715196634504
"Q9P272_IDR_278_312",0.349662824364952
"Q9P272_IDR_314_404",0.324621979000544
"Q9P2A4_IDR_129_296",1
"Q9P2B4_IDR_251_639",1
"Q9P2B7_IDR_1_377",0.476020787682555
"Q9P2B7_IDR_467_527",0.523979212317445
"Q9P2D0_IDR_940_1281",1
"Q9P2D1_IDR_1545_1598",0.263264169150201
"Q9P2D1_IDR_1826_1899",0.258093411247438
"Q9P2D1_IDR_1_828",0.234956711912295
"Q9P2D1_IDR_2134_2997",0.243685707690066
"Q9P2D3_IDR_1200_1239",0.502444955596381
"Q9P2D3_IDR_1549_1579",0.497555044403619
"Q9P2D6_IDR_417_673",0.498576911484401
"Q9P2D6_IDR_677_1187",0.501423088515599
"Q9P2D8_IDR_463_494",0.194732105938055
"Q9P2F6_IDR_1_72",0.327449613615093
"Q9P2F6_IDR_314_356",0.345079005901698
"Q9P2F6_IDR_563_1191",0.327471380483208
"Q9P2F8_IDR_1027_1665",0.269466205477959
"Q9P2F8_IDR_1_161",0.247847295481779
"Q9P2F8_IDR_263_316",0.243987500183399
"Q9P2F8_IDR_350_406",0.238698998856863
"Q9P2F9_IDR_1_133",1
"Q9P2G1_IDR_185_218",0.251970264815494
"Q9P2G1_IDR_290_322",0.243383539660074
"Q9P2G1_IDR_757_975",0.270782487842758
"Q9P2G1_IDR_980_1081",0.233863707681674
"Q9P2G3_IDR_69_118",1
"Q9P2G4_IDR_185_884",1
"Q9P2G9_IDR_1_40",1
"Q9P2H5_IDR_603_745",0.456321901721066
"Q9P2H5_IDR_964_1012",0.543678098278934
"Q9P2I0_IDR_403_453",0.499627364634325
"Q9P2I0_IDR_649_694",0.500372635365675
"Q9P2J2_IDR_762_1085",0.503649362960441
"Q9P2N6_IDR_476_904",1
"Q9P2N7_IDR_1_65",1
"Q9P2P1_IDR_226_333",0.345959478752381
"Q9P2P1_IDR_469_768",0.3091764478861
"Q9P2P1_IDR_948_1039",0.344864073361518
"Q9P2P5_IDR_1006_1076",0.306789848041668
"Q9P2P5_IDR_328_808",0.269397887410738
"Q9P2P5_IDR_839_1003",0.423812264547594
"Q9P2P6_IDR_3313_3617",0.193163523734595
"Q9P2P6_IDR_3765_3903",0.188090865586762
"Q9P2P6_IDR_3905_4230",0.20247200554377
"Q9P2P6_IDR_4379_4477",0.192467118011708
"Q9P2P6_IDR_587_3311",0.223806487123165
"Q9P2Q2_IDR_320_833",0.497843000899175
"Q9P2Q2_IDR_855_1011",0.502156999100825
"Q9P2R6_IDR_1_84",0.329009094893145
"Q9P2Z0_IDR_84_256",1
"Q9UBB5_IDR_1_179",0.480108511328369
"Q9UBB5_IDR_181_281",0.519891488671631
"Q9UBB6_IDR_1_32",1
"Q9UBB9_IDR_1_356",0.483605020625744
"Q9UBB9_IDR_728_767",0.516394979374256
"Q9UBC0_IDR_1_291",1
"Q9UBC2_IDR_211_265",0.505613148014247
"Q9UBC2_IDR_348_864",0.494386851985753
"Q9UBC3_IDR_26_219",0.504600365679107
"Q9UBC3_IDR_347_414",0.495399634320893
"Q9UBC9_IDR_1_169",1
"Q9UBD0_IDR_1_93",0.329480787017065
"Q9UBD0_IDR_211_309",0.326616650398478
"Q9UBD0_IDR_370_423",0.343902562584456
"Q9UBD5_IDR_507_544",1
"Q9UBD6_IDR_440_479",1
"Q9UBE8_IDR_1_132",1
"Q9UBF1_IDR_1_136",1
"Q9UBF8_IDR_1_32",0.252599636483292
"Q9UBL3_IDR_269_319",0.509195284593717
"Q9UBL9_IDR_382_471",1
"Q9UBM4_IDR_1_122",1
"Q9UBM7_IDR_1_34",1
"Q9UBM8_IDR_1_66",1
"Q9UBN1_IDR_216_304",1
"Q9UBN4_IDR_757_977",1
"Q9UBN7_IDR_1_81",0.509150385488317
"Q9UBN7_IDR_841_1097",0.490849614511683
"Q9UBP0_IDR_1_53",0.338241132274823
"Q9UBP0_IDR_198_315",0.325294331373034
"Q9UBP0_IDR_81_111",0.336464536352144
"Q9UBP4_IDR_1_128",1
"Q9UBP5_IDR_1_59",0.500703830532384
"Q9UBP5_IDR_166_324",0.499296169467616
"Q9UBP8_IDR_1_84",1
"Q9UBP9_IDR_157_263",1
"Q9UBQ6_IDR_2_60",1
"Q9UBR4_IDR_207_377",1
"Q9UBS0_IDR_10_43",0.513991044818283
"Q9UBU7_IDR_248_330",0.253379181067398
"Q9UBU7_IDR_332_609",0.258182232736474
"Q9UBU8_IDR_50_188",1
"Q9UBU9_IDR_1_115",1
"Q9UBV2_IDR_1_119",1
"Q9UBV7_IDR_1_82",1
"Q9UBV8_IDR_1_111",1
"Q9UBW5_IDR_250_565",1
"Q9UBW7_IDR_1_326",0.313525117233482
"Q9UBW7_IDR_766_798",0.359391953221905
"Q9UBW7_IDR_802_1066",0.327082929544613
"Q9UBW8_IDR_215_275",1
"Q9UBX0_IDR_29_109",1
"Q9UBX2_IDR_115_364",0.495902881751558
"Q9UBX2_IDR_71_112",0.504097118248442
"Q9UBX7_IDR_1_43",1
"Q9UBY0_IDR_1_64",0.518248125930638
"Q9UBY0_IDR_612_812",0.481751874069362
"Q9UBY5_IDR_314_353",1
"Q9UBZ4_IDR_342_450",1
"Q9UEE5_IDR_1_41",0.499523248333852
"Q9UEE5_IDR_325_369",0.500476751666148
"Q9UEE9_IDR_1_162",0.490602281149913
"Q9UEE9_IDR_184_240",0.509397718850087
"Q9UEG4_IDR_1_147",1
"Q9UER7_IDR_140_182",0.330994052689579
"Q9UER7_IDR_14_60",0.344692906024182
"Q9UER7_IDR_386_716",0.32431304128624
"Q9UET6_IDR_283_329",1
"Q9UEW3_IDR_1_424",1
"Q9UEW8_IDR_1_52",0.474940481378178
"Q9UEW8_IDR_385_467",0.525059518621822
"Q9UEY8_IDR_380_706",1
"Q9UF02_IDR_208_275",1
"Q9UF12_IDR_1_94",1
"Q9UF47_IDR_136_199",1
"Q9UF56_IDR_1_49",0.5094197204908
"Q9UF56_IDR_68_317",0.4905802795092
"Q9UFB7_IDR_112_165",0.359775993738349
"Q9UFB7_IDR_169_427",0.301317359506725
"Q9UGJ0_IDR_1_256",1
"Q9UGJ1_IDR_209_247",1
"Q9UGK3_IDR_260_403",1
"Q9UGL1_IDR_1101_1132",0.245758499490124
"Q9UGL1_IDR_1282_1323",0.256433108258237
"Q9UGL1_IDR_1374_1486",0.24039290633793
"Q9UGL1_IDR_190_306",0.257415485913709
"Q9UGL9_IDR_1_99",1
"Q9UGM1_IDR_356_420",1
"Q9UGM5_IDR_1_32",0.524197049328456
"Q9UGM5_IDR_263_341",0.475802950671544
"Q9UGN4_IDR_128_251",1
"Q9UGN5_IDR_1_80",1
"Q9UGP4_IDR_1_444",1
"Q9UGP5_IDR_1_35",0.488764997335597
"Q9UGP5_IDR_140_234",0.511235002664403
"Q9UGP8_IDR_485_622",0.474125629166224
"Q9UGP8_IDR_723_760",0.525874370833776
"Q9UGQ3_IDR_1_33",1
"Q9UGR2_IDR_167_261",0.470914418916987
"Q9UHF7_IDR_638_1210",0.262907004615113
"Q9UHG0_IDR_226_476",1
"Q9UHG2_IDR_152_187",0.50346740468181
"Q9UHG2_IDR_25_69",0.49653259531819
"Q9UHH9_IDR_164_195",0.519498883230688
"Q9UHH9_IDR_339_372",0.480501116769312
"Q9UHI5_IDR_1_33",0.494700669630658
"Q9UHI5_IDR_498_535",0.505299330369342
"Q9UHI6_IDR_1_51",0.344021939318093
"Q9UHI6_IDR_456_570",0.323638092410202
"Q9UHI6_IDR_620_768",0.332339968271705
"Q9UHI8_IDR_1_56",0.516768557454949
"Q9UHI8_IDR_165_250",0.483231442545051
"Q9UHJ3_IDR_456_493",0.503010981833326
"Q9UHJ3_IDR_625_786",0.496989018166674
"Q9UHK0_IDR_1_214",0.520637674213669
"Q9UHK0_IDR_245_451",0.479362325786331
"Q9UHL0_IDR_1_67",1
"Q9UHL9_IDR_205_323",0.244835872665957
"Q9UHV2_IDR_83_168",0.505232858115966
"Q9UHV7_IDR_1475_1631",0.228378699866206
"Q9UHV7_IDR_2019_2053",0.252196664943544
"Q9UHV7_IDR_288_825",0.259116596969647
"Q9UHV7_IDR_942_1062",0.260308038220604
"Q9UHW9_IDR_1004_1084",0.493010624917103
"Q9UHW9_IDR_18_189",0.506989375082897
"Q9UHX1_IDR_1_59",0.50795103402856
"Q9UHX1_IDR_382_452",0.49204896597144
"Q9UHY1_IDR_1_54",1
"Q9UHY8_IDR_1_51",0.339478370366751
"Q9UHY8_IDR_171_204",0.335923471047489
"Q9UHY8_IDR_265_297",0.32459815858576
"Q9UI08_IDR_115_376",1
"Q9UI10_IDR_1_175",1
"Q9UI17_IDR_1_44",1
"Q9UI32_IDR_1_68",1
"Q9UI33_IDR_30_60",0.200612455129622
"Q9UI33_IDR_431_525",0.196974385757739
"Q9UI33_IDR_862_900",0.196944427652428
"Q9UIF8_IDR_1839_1882",0.149335453116818
"Q9UIF8_IDR_1983_2062",0.133497686397595
"Q9UIF9_IDR_1013_1084",0.16557782427365
"Q9UIF9_IDR_1145_1418",0.165463501756278
"Q9UIF9_IDR_1543_1589",0.181252884751198
"Q9UIF9_IDR_1_543",0.170075462278229
"Q9UIF9_IDR_1729_1796",0.163101194607666
"Q9UIF9_IDR_651_811",0.154529132332979
"Q9UIG0_IDR_1234_1341",0.16079275979514
"Q9UIG0_IDR_1450_1483",0.174262100956929
"Q9UIG0_IDR_145_209",0.169649372202367
"Q9UIG0_IDR_294_515",0.162422241947135
"Q9UIG0_IDR_787_869",0.161903254476288
"Q9UIG0_IDR_935_976",0.170970270622143
"Q9UIG4_IDR_18_136",1
"Q9UIG8_IDR_1_32",0.313458522156937
"Q9UIG8_IDR_291_327",0.335766999169977
"Q9UIG8_IDR_653_710",0.350774478673086
"Q9UIH9_IDR_1_315",1
"Q9UJ14_IDR_1_102",1
"Q9UJ37_IDR_1_45",1
"Q9UJ41_IDR_45_136",1
"Q9UJ55_IDR_1_1016",1
"Q9UJ71_IDR_28_64",1
"Q9UJ78_IDR_1_237",0.500958288615091
"Q9UJ78_IDR_473_510",0.499041711384909
"Q9UJ90_IDR_23_142",1
"Q9UJ96_IDR_422_466",1
"Q9UJ98_IDR_1059_1225",0.514468888086323
"Q9UJ98_IDR_1_96",0.485531111913677
"Q9UJ99_IDR_1_58",0.498220130633521
"Q9UJ99_IDR_671_737",0.501779869366479
"Q9UJA2_IDR_1_101",1
"Q9UJA3_IDR_1_68",1
"Q9UJA5_IDR_269_348",0.496484911345658
"Q9UJA5_IDR_464_497",0.503515088654342
"Q9UJC3_IDR_194_254",0.247405704845267
"Q9UJC3_IDR_384_492",0.247288569954861
"Q9UJC3_IDR_508_555",0.248550924425789
"Q9UJC3_IDR_642_728",0.256754800774084
"Q9UJD0_IDR_1_117",1
"Q9UJF2_IDR_1_95",0.558035507761631
"Q9UJU2_IDR_1_116",0.330861130676235
"Q9UJU2_IDR_118_300",0.312958110144054
"Q9UJU2_IDR_368_399",0.356180759179711
"Q9UJU3_IDR_48_157",1
"Q9UJU5_IDR_1_139",0.311096909205748
"Q9UJU5_IDR_227_275",0.342924777923401
"Q9UJU5_IDR_283_478",0.345978312870851
"Q9UJU6_IDR_143_357",1
"Q9UJV8_IDR_132_166",0.496075304087017
"Q9UJV8_IDR_1_56",0.503924695912983
"Q9UJV9_IDR_1_104",1
"Q9UJW3_IDR_1_34",1
"Q9UJW9_IDR_70_179",1
"Q9UJX2_IDR_557_597",1
"Q9UJX4_IDR_167_204",1
"Q9UJX5_IDR_750_808",1
"Q9UJY4_IDR_324_472",1
"Q9UJY5_IDR_301_496",1
"Q9UJZ1_IDR_322_356",1
"Q9UK00_IDR_1_147",1
"Q9UK05_IDR_1_51",0.551442594157613
"Q9UK39_IDR_1_85",1
"Q9UK55_IDR_1_69",1
"Q9UK58_IDR_1_37",0.505639700652589
"Q9UK58_IDR_307_526",0.494360299347411
"Q9UK59_IDR_385_544",1
"Q9UK61_IDR_1094_1202",0.241102739518124
"Q9UK61_IDR_1474_1670",0.271008415776359
"Q9UK61_IDR_1_98",0.232969912591238
"Q9UK61_IDR_628_1016",0.254918932114278
"Q9UK76_IDR_1_154",1
"Q9UK80_IDR_1_203",1
"Q9UK85_IDR_1_112",0.549940092006514
"Q9UK85_IDR_126_159",0.450059907993486
"Q9UK97_IDR_1_102",0.486381666674111
"Q9UK97_IDR_123_160",0.513618333325889
"Q9UK99_IDR_413_471",1
"Q9UKA4_IDR_1271_1348",0.144836888103239
"Q9UKA4_IDR_1356_1455",0.143064234942371
