"","GO0060089_molecular_transducer_activity"
"Q8TEF2_IDR_94_133",0.412070168732754
"Q8TER5_IDR_1430_1519",0.376327680721146
"Q8TER5_IDR_942_1034",0.337052774849022
"Q8TES7_IDR_1016_1100",0.595878836157188
"Q8TES7_IDR_1_590",0.404121163842812
"Q8TEU7_IDR_1065_1475",0.199480697383104
"Q8TEU7_IDR_121_209",0.161405510013871
"Q8TEU7_IDR_1495_1535",0.165194627992424
"Q8TEU7_IDR_1540_1601",0.160646558632983
"Q8TEU7_IDR_213_247",0.143110494993862
"Q8TEU7_IDR_625_744",0.170162110983755
"Q8TEV9_IDR_212_252",0.329793082035413
"Q8TEV9_IDR_254_369",0.321479641425827
"Q8TEV9_IDR_374_707",0.34872727653876
"Q8TEW0_IDR_145_212",0.248497243107838
"Q8TEW0_IDR_215_260",0.222712837357061
"Q8TEW0_IDR_368_453",0.295862856180606
"Q8TEW0_IDR_686_1334",0.232927063354494
"Q8TEW6_IDR_236_326",1
"Q8TEW8_IDR_124_196",0.379592159987688
"Q8TEW8_IDR_306_377",0.333481759176465
"Q8TF39_IDR_223_389",0.431130237767927
"Q8TF40_IDR_173_204",0.19546773415471
"Q8TF40_IDR_245_325",0.205273350145087
"Q8TF40_IDR_593_748",0.203195654574184
"Q8TF40_IDR_68_114",0.204581671384671
"Q8TF40_IDR_758_969",0.191481589741348
"Q8TF42_IDR_1_34",0.517890659075361
"Q8TF42_IDR_349_380",0.482109340924639
"Q8TF44_IDR_15_50",0.520400598160111
"Q8TF44_IDR_56_298",0.479599401839889
"Q8TF45_IDR_21_114",1
"Q8TF47_IDR_67_247",1
"Q8TF50_IDR_1_109",0.4869874406988
"Q8TF50_IDR_160_471",0.5130125593012
"Q8TF61_IDR_1_544",1
"Q8TF62_IDR_1107_1192",1
"Q8TF64_IDR_1_33",1
"Q8TF65_IDR_1_38",1
"Q8TF66_IDR_477_529",1
"Q8WUA7_IDR_12_191",1
"Q8WUB2_IDR_142_273",0.541064983127662
"Q8WUB2_IDR_1_63",0.458935016872338
"Q8WUB8_IDR_1_64",0.484421350770576
"Q8WUB8_IDR_281_374",0.515578649229424
"Q8WUD1_IDR_181_213",1
"Q8WUD4_IDR_1_101",1
"Q8WUE5_IDR_1_31",1
"Q8WUF5_IDR_1_620",1
"Q8WUF8_IDR_1_34",0.556718280092505
"Q8WUF8_IDR_219_255",0.443281719907495
"Q8WUH6_IDR_1_116",1
"Q8WUI4_IDR_1_514",0.522779938649808
"Q8WUI4_IDR_911_952",0.477220061350192
"Q8WUJ0_IDR_184_223",1
"Q8WUM0_IDR_1_66",1
"Q8WUM4_IDR_710_804",1
"Q8WUM9_IDR_250_499",1
"Q8WUN7_IDR_1_31",1
"Q8WV16_IDR_1_62",1
"Q8WV24_IDR_1_147",0.326689020136767
"Q8WV24_IDR_187_242",0.348494354077981
"Q8WV24_IDR_284_401",0.324816625785251
"Q8WV28_IDR_1_339",1
"Q8WV37_IDR_1_31",0.503509608532689
"Q8WV37_IDR_37_202",0.496490391467311
"Q8WV41_IDR_66_182",1
"Q8WV44_IDR_127_169",0.466326786317701
"Q8WV44_IDR_52_90",0.533673213682299
"Q8WV48_IDR_162_283",0.318090534385014
"Q8WV48_IDR_1_64",0.352404069385493
"Q8WV48_IDR_87_155",0.329505396229494
"Q8WV74_IDR_204_236",1
"Q8WV83_IDR_143_204",0.477385457238226
"Q8WV83_IDR_1_60",0.522614542761774
"Q8WV93_IDR_1_70",1
"Q8WV99_IDR_128_256",1
"Q8WVB6_IDR_1_166",0.253153618366907
"Q8WVB6_IDR_247_277",0.231898502311074
"Q8WVT3_IDR_1_305",1
"Q8WVV4_IDR_1_303",1
"Q8WVV9_IDR_1_70",1
"Q8WVX3_IDR_1_66",1
"Q8WVZ1_IDR_263_309",1
"Q8WVZ7_IDR_310_376",1
"Q8WW01_IDR_1_32",1
"Q8WW12_IDR_1_154",1
"Q8WW18_IDR_1_67",1
"Q8WW34_IDR_18_60",1
"Q8WW36_IDR_1_59",1
"Q8WW38_IDR_1_195",0.210790685224547
"Q8WW38_IDR_204_250",0.224593493895079
"Q8WW38_IDR_275_352",0.251329505025426
"Q8WW38_IDR_358_1117",0.313286315854947
"Q8WW52_IDR_1_36",1
"Q8WWA1_IDR_1_147",1
"Q8WWB3_IDR_73_177",1
"Q8WWB5_IDR_166_213",1
"Q8WWQ0_IDR_1280_1315",0.335267880813218
"Q8WWQ0_IDR_1430_1821",0.330998188595779
"Q8WWR9_IDR_1_45",1
"Q8WWT9_IDR_1_31",0.570870767764919
"Q8WWT9_IDR_167_223",0.429129232235081
"Q8WWU5_IDR_1_39",1
"Q8WWW0_IDR_1_119",0.500781536479243
"Q8WWW0_IDR_173_204",0.499218463520757
"Q8WWW8_IDR_120_395",0.488025751061641
"Q8WWW8_IDR_397_526",0.511974248938359
"Q8WWX8_IDR_562_614",1
"Q8WWY3_IDR_1_45",0.480065847198703
"Q8WWY3_IDR_338_448",0.519934152801297
"Q8WWY6_IDR_1_76",0.51388060129267
"Q8WWY6_IDR_82_121",0.48611939870733
"Q8WWY7_IDR_1_111",1
"Q8WWZ3_IDR_1_105",1
"Q8WWZ4_IDR_704_741",1
"Q8WWZ7_IDR_793_830",1
"Q8WX77_IDR_1_34",1
"Q8WXG1_IDR_37_67",1
"Q8WXG6_IDR_1054_1277",0.258963417001418
"Q8WXG6_IDR_106_170",0.224058645479373
"Q8WXG6_IDR_437_472",0.239604288532768
"Q8WXG6_IDR_607_938",0.277373648986441
"Q8WXH0_IDR_1031_1105",0.199285872464486
"Q8WXH0_IDR_2353_2393",0.192837555019395
"Q8WXH0_IDR_3982_4491",0.213010135559226
"Q8WXH0_IDR_6349_6495",0.195438722492504
"Q8WXH0_IDR_6770_6832",0.199427714464389
"Q8WXH2_IDR_357_410",0.526467215931089
"Q8WXH2_IDR_424_723",0.473532784068911
"Q8WXH5_IDR_1_265",1
"Q8WXI2_IDR_299_400",0.354742886334319
"Q8WXI2_IDR_417_560",0.315247020894723
"Q8WXI2_IDR_672_905",0.330010092770958
"Q8WXI3_IDR_6_44",1
"Q8WXI4_IDR_1_40",1
"Q8WXU2_IDR_166_228",1
"Q8WXW3_IDR_1_60",0.353213523258665
"Q8WXW3_IDR_533_581",0.319570869616945
"Q8WXW3_IDR_669_757",0.327215607124391
"Q8WXX0_IDR_1_156",1
"Q8WXX5_IDR_182_212",1
"Q8WXX7_IDR_1_653",0.549633255649215
"Q8WXX7_IDR_655_1259",0.450366744350785
"Q8WY07_IDR_472_503",1
"Q8WY21_IDR_1125_1168",0.529328550197069
"Q8WY21_IDR_1_157",0.470671449802931
"Q8WY22_IDR_1_43",1
"Q8WY36_IDR_1_117",0.50978217945384
"Q8WY36_IDR_120_925",0.49021782054616
"Q8WY41_IDR_58_208",1
"Q8WY54_IDR_25_124",0.495714514402743
"Q8WY54_IDR_492_716",0.504285485597257
"Q8WY64_IDR_335_370",1
"Q8WY91_IDR_6_37",0.541667181117902
"Q8WY91_IDR_88_330",0.458332818882097
"Q8WYQ9_IDR_162_804",0.513515577962261
"Q8WYR1_IDR_313_511",0.439709062460706
"Q8WYR1_IDR_565_598",0.560290937539294
"Q8WYR4_IDR_225_309",1
"Q8WZ19_IDR_1_38",0.531412200980572
"Q8WZ19_IDR_281_329",0.468587799019428
"Q8WZ42_IDR_1386_1452",0.0866047532115616
"Q8WZ42_IDR_194_889",0.080811678031858
"Q8WZ42_IDR_32818_32928",0.0873095447766192
"Q8WZ42_IDR_32971_33260",0.0785953377615598
"Q8WZ42_IDR_33393_33486",0.0871440533874815
"Q8WZ42_IDR_33581_33644",0.0896489053085018
"Q8WZ42_IDR_33743_33780",0.0858270835844267
"Q8WZ42_IDR_33872_33966",0.0822518147094441
"Q8WZ42_IDR_34165_34253",0.0815722924707163
"Q8WZ42_IDR_3714_4075",0.0918960177034447
"Q8WZ42_IDR_4170_4272",0.0857638240571791
"Q8WZ42_IDR_9853_12031",0.0625746949972072
"Q8WZ55_IDR_65_162",0.380275480577128
"Q92186_IDR_1_69",1
"Q92187_IDR_1_55",1
"Q92466_IDR_1_53",1
"Q92481_IDR_176_208",0.33929505553301
"Q92481_IDR_1_81",0.331001363028919
"Q92481_IDR_91_169",0.329703581438071
"Q92502_IDR_1_511",1
"Q92503_IDR_184_236",1
"Q92504_IDR_196_230",0.408372612572962
"Q92504_IDR_239_313",0.296070341016529
"Q92504_IDR_29_124",0.295557046410509
"Q92519_IDR_1_55",1
"Q92508_IDR_1333_1515",0.15792737899993
"Q92508_IDR_144_184",0.1589560048362
"Q92508_IDR_1534_1653",0.180440817313772
"Q92508_IDR_1809_1924",0.141003196115215
"Q92508_IDR_336_409",0.194389749400741
"Q92508_IDR_712_778",0.167282853334143
"Q92520_IDR_1_57",1
"Q92521_IDR_1_60",1
"Q92541_IDR_606_654",0.568381171107254
"Q92543_IDR_1_71",0.273573848455657
"Q92543_IDR_297_513",0.240839991422962
"Q92543_IDR_669_742",0.25313618899854
"Q92543_IDR_774_816",0.232449971122841
"Q92545_IDR_1158_1705",0.477366987685894
"Q92545_IDR_1_31",0.522633012314106
"Q92547_IDR_286_335",0.286611261021903
"Q92547_IDR_449_546",0.282289875296947
"Q92547_IDR_739_903",0.235563924760891
"Q92547_IDR_993_1263",0.195534938920258
"Q92551_IDR_343_394",0.499058655755706
"Q92551_IDR_98_200",0.500941344244294
"Q92558_IDR_169_504",1
"Q92560_IDR_264_542",0.296694772002952
"Q92560_IDR_566_624",0.332964103436781
"Q92560_IDR_695_729",0.370341124560267
"Q92562_IDR_719_792",1
"Q92563_IDR_1_87",0.560657078847356
"Q92563_IDR_368_423",0.439342921152644
"Q92564_IDR_1_100",1
"Q92567_IDR_1_244",1
"Q92609_IDR_415_648",0.292531658384054
"Q92609_IDR_651_717",0.241920850562013
"Q92609_IDR_719_786",0.228167322142348
"Q92610_IDR_1049_1267",0.174756224361562
"Q92610_IDR_1_68",0.192946790116328
"Q92610_IDR_73_800",0.264562830669108
"Q92610_IDR_833_863",0.198442072564075
"Q92610_IDR_914_1042",0.169292082288927
"Q92611_IDR_48_91",0.446807648126971
"Q92611_IDR_601_635",0.553192351873029
"Q92613_IDR_1_38",0.363826409748221
"Q92613_IDR_367_402",0.310257946187792
"Q92613_IDR_524_823",0.325915644063987
"Q92614_IDR_1_273",0.233867282285612
"Q92614_IDR_1938_2054",0.203281284734054
"Q92614_IDR_298_340",0.307975361495193
"Q92614_IDR_985_1018",0.254876071485141
"Q92615_IDR_1_154",0.349519303266818
"Q92615_IDR_310_341",0.331110094457159
"Q92615_IDR_395_738",0.319370602276024
"Q92625_IDR_1072_1118",0.274239622353698
"Q92625_IDR_308_663",0.229224431568028
"Q92625_IDR_832_923",0.247687551965075
"Q92626_IDR_1322_1381",1
"Q92628_IDR_1104_1244",0.535236219949555
"Q92628_IDR_142_397",0.464763780050445
"Q92630_IDR_1_150",0.48350764757398
"Q92630_IDR_538_601",0.51649235242602
"Q92633_IDR_332_364",1
"Q92636_IDR_576_607",1
"Q92664_IDR_301_365",1
"Q92665_IDR_105_252",0.475739312435391
"Q92665_IDR_1_102",0.524260687564609
"Q92667_IDR_30_603",1
"Q92674_IDR_1_61",1
"Q92681_IDR_1_565",1
"Q92686_IDR_1_78",1
"Q92688_IDR_150_251",1
"Q92692_IDR_386_526",1
"Q92698_IDR_1_65",1
"Q92766_IDR_1_317",0.20248329865193
"Q92766_IDR_319_446",0.207859964803145
"Q92766_IDR_476_700",0.228806020633653
"Q92766_IDR_702_770",0.202420835411754
"Q92766_IDR_772_1687",0.158429880499518
"Q92769_IDR_387_488",1
"Q92772_IDR_293_493",1
"Q92777_IDR_1_110",0.503692549410596
"Q92777_IDR_421_564",0.496307450589404
"Q92783_IDR_147_212",0.325727919299329
"Q92783_IDR_267_298",0.3220261990014
"Q92783_IDR_378_540",0.352245881699271
"Q92784_IDR_82_257",1
"Q92785_IDR_81_267",1
"Q92786_IDR_1_582",1
"Q92791_IDR_380_437",1
"Q92793_IDR_1_1082",0.401631254144149
"Q92793_IDR_1559_1612",0.329018652256656
"Q92793_IDR_1852_2432",0.269350093599194
"Q92794_IDR_313_474",0.528841918117332
"Q92805_IDR_636_689",0.356976067114506
"Q92806_IDR_346_393",1
"Q92817_IDR_1_34",1
"Q92819_IDR_1_58",1
"Q92823_IDR_1193_1261",1
"Q92824_IDR_1785_1819",1
"Q92826_IDR_1_220",1
"Q92828_IDR_401_467",1
"Q92830_IDR_1_90",0.476401847596158
"Q92830_IDR_383_453",0.523598152403842
"Q92831_IDR_1_89",0.461344007605384
"Q92831_IDR_366_447",0.538655992394616
"Q92833_IDR_1202_1246",0.299877034414568
"Q92833_IDR_165_549",0.207085459788824
"Q92833_IDR_43_159",0.284585514351375
"Q92833_IDR_719_805",0.208451991445234
"Q92834_IDR_370_1020",1
"Q92835_IDR_105_156",0.492770627171404
"Q92835_IDR_869_1189",0.507229372828596
"Q92837_IDR_1_31",0.312779066628205
"Q92886_IDR_153_209",0.5667690121192
"Q92887_IDR_255_304",0.527405748897533
"Q92887_IDR_866_949",0.472594251102467
"Q92888_IDR_234_393",0.458957935079004
"Q92888_IDR_761_867",0.541042064920996
"Q92889_IDR_453_543",0.474459373727986
"Q92889_IDR_646_680",0.525540626272014
"Q92890_IDR_229_262",0.508385609313724
"Q92890_IDR_272_307",0.491614390686276
"Q92896_IDR_31_107",1
"Q92900_IDR_1010_1129",0.348396695022534
"Q92900_IDR_1_113",0.319327824975798
"Q92900_IDR_962_995",0.332275480001667
"Q92902_IDR_248_322",1
"Q92903_IDR_1_70",1
"Q92904_IDR_229_295",1
"Q92908_IDR_1_115",0.230576981889434
"Q92908_IDR_133_330",0.251142393592101
"Q92908_IDR_422_464",0.259547856022638
"Q92908_IDR_477_559",0.258732768495827
"Q92945_IDR_582_614",0.31492958543633
"Q92945_IDR_630_681",0.316938019121422
"Q92947_IDR_1_45",1
"Q92949_IDR_1_117",0.509184506232543
"Q92949_IDR_208_308",0.490815493767457
"Q92952_IDR_1_44",0.368409577451112
"Q92952_IDR_49_90",0.278444375323471
"Q92952_IDR_508_543",0.353146047225416
"Q92953_IDR_471_911",1
"Q92954_IDR_1_56",0.604598268624806
"Q92954_IDR_67_1129",0.395401731375194
"Q92956_IDR_228_283",1
"Q92959_IDR_132_165",1
"Q92963_IDR_189_219",1
"Q92968_IDR_1_65",0.321221717656799
"Q92968_IDR_214_244",0.358157260237071
"Q92968_IDR_337_403",0.32062102210613
"Q92973_IDR_329_378",1
"Q92974_IDR_1_192",0.59283154940349
"Q92974_IDR_671_986",0.40716845059651
"Q93073_IDR_1_57",0.389064990728097
"Q93073_IDR_64_668",0.37225806147471
"Q93073_IDR_827_1101",0.238676947797193
"Q93074_IDR_1441_1474",0.355746000562263
"Q93074_IDR_1741_2177",0.314928389004144
"Q93074_IDR_629_720",0.329325610433593
"Q93075_IDR_1_294",0.291187691099716
"Q93075_IDR_297_343",0.33368535572212
"Q93075_IDR_345_488",0.375126953178163
"Q93079_IDR_1_36",1
"Q93086_IDR_352_422",1
"Q93097_IDR_1_50",1
"Q93100_IDR_1_34",0.498349422611202
"Q93100_IDR_674_710",0.501650577388798
"Q969E1_IDR_1_38",1
"Q969E3_IDR_1_115",1
"Q969E4_IDR_1_200",1
"Q969E8_IDR_117_181",1
"Q969F0_IDR_1_126",1
"Q969F1_IDR_114_213",1
"Q969P6_IDR_1_40",1
"Q969Q0_IDR_1_63",1
"Q969R2_IDR_35_176",0.528044111749679
"Q969R2_IDR_406_512",0.471955888250321
"Q969R5_IDR_115_172",0.355195781358484
"Q969R5_IDR_1_84",0.323131124615793
"Q969R5_IDR_606_667",0.321673094025723
"Q969S2_IDR_80_115",1
"Q969S3_IDR_89_245",1
"Q969T3_IDR_1_112",1
"Q969T4_IDR_1_60",1
"Q969T9_IDR_189_261",1
"Q969V6_IDR_1_877",1
"Q969W3_IDR_1_160",1
"Q969W8_IDR_60_169",1
"Q969W9_IDR_1_287",1
"Q969X0_IDR_1_129",0.490533962531674
"Q969X0_IDR_144_195",0.509466037468326
"Q969X1_IDR_1_86",1
"Q969X2_IDR_1_50",1
"Q96A47_IDR_150_191",0.471073622185025
"Q96A47_IDR_243_359",0.528926377814975
"Q96A49_IDR_1_54",0.516808463776038
"Q96A49_IDR_219_336",0.483191536223962
"Q96A54_IDR_1_77",1
"Q96A56_IDR_100_240",0.521905245526739
"Q96A56_IDR_42_95",0.478094754473261
"Q96A57_IDR_1_33",1
"Q96A59_IDR_1_196",1
"Q96A61_IDR_52_174",1
"Q96AJ1_IDR_281_413",1
"Q96AM1_IDR_1_37",1
"Q96AP0_IDR_1_89",0.476461310598308
"Q96AP0_IDR_324_487",0.523538689401692
"Q96AP4_IDR_205_275",0.469896833221083
"Q96AP4_IDR_54_158",0.530103166778917
"Q96AP7_IDR_275_364",1
"Q96AQ1_IDR_1_378",1
"Q96AQ6_IDR_14_213",0.343226424203615
"Q96AQ6_IDR_215_579",0.321789305690532
"Q96AQ6_IDR_696_731",0.334984270105853
"Q96AQ8_IDR_1_161",1
"Q96AQ9_IDR_1_280",1
"Q96AT1_IDR_98_154",1
"Q96AV8_IDR_230_284",0.231535812744295
"Q96AV8_IDR_372_911",0.30533784015998
"Q96AV8_IDR_7_91",0.258022777266156
"Q96AV8_IDR_93_141",0.205103569829569
"Q96AW1_IDR_85_150",1
"Q96AY2_IDR_1_241",1
"Q96BF3_IDR_174_282",0.446583360981345
"Q96BF6_IDR_124_355",0.345572492271246
"Q96BF6_IDR_358_494",0.333718551152922
"Q96BF6_IDR_498_587",0.320708956575832
"Q96BH1_IDR_208_261",0.535106545773184
"Q96BH1_IDR_267_459",0.464893454226816
"Q96BI1_IDR_1_36",1
"Q96BJ3_IDR_114_154",1
"Q96BK5_IDR_95_328",1
"Q96BN2_IDR_78_136",1
"Q96BN6_IDR_1_87",0.448495708340455
"Q96BN6_IDR_298_582",0.551504291659545
"Q96BN8_IDR_1_77",1
"Q96BP2_IDR_1_40",1
"Q96BP3_IDR_1_63",1
"Q96BQ1_IDR_1_54",1
"Q96BR1_IDR_115_154",1
"Q96BR6_IDR_134_197",0.51798147944961
"Q96BR6_IDR_1_84",0.48201852055039
"Q96BT1_IDR_1_129",1
"Q96C03_IDR_1_120",1
"Q96C12_IDR_424_516",0.499149881066416
"Q96C12_IDR_79_120",0.500850118933584
"Q96C19_IDR_1_82",1
"Q96C24_IDR_31_340",1
"Q96C28_IDR_61_147",1
"Q96C34_IDR_136_174",0.258242117990227
"Q96C34_IDR_1_42",0.248181829628356
"Q96C34_IDR_289_335",0.269031359523554
"Q96C34_IDR_44_86",0.224544692857864
"Q96C36_IDR_274_320",1
"Q96C45_IDR_285_409",1
"Q96C55_IDR_1_264",1
"Q96C57_IDR_130_262",0.473116382192404
"Q96C57_IDR_1_75",0.526883617807596
"Q96C86_IDR_1_38",1
"Q96C90_IDR_1_55",1
"Q96C92_IDR_1_316",0.457553029314529
"Q96C92_IDR_350_381",0.542446970685471
"Q96CA5_IDR_174_224",1
"Q96CP6_IDR_218_365",0.351819051263931
"Q96CP6_IDR_538_631",0.328468242942083
"Q96CS3_IDR_307_358",1
"Q96CS4_IDR_82_175",1
"Q96CT2_IDR_1_300",1
"Q96CT7_IDR_1_164",1
"Q96CV9_IDR_1_310",0.48112046375258
"Q96CV9_IDR_505_547",0.51887953624742
"Q96CW5_IDR_105_241",1
"Q96CW6_IDR_145_192",0.400146710774453
"Q96CW6_IDR_226_286",0.269676266615737
"Q96CW6_IDR_79_133",0.33017702260981
"Q96CX2_IDR_131_204",1
"Q96CX6_IDR_336_371",1
"Q96D03_IDR_1_45",1
"Q96D05_IDR_1_62",1
"Q96D09_IDR_1_581",1
"Q96D15_IDR_1_51",1
"Q96D31_IDR_1_57",0.318410210525772
"Q96D31_IDR_202_249",0.382249402366167
"Q96DN6_IDR_120_1003",1
"Q96DR7_IDR_1_413",1
"Q96DT5_IDR_1_53",1
"Q96DT7_IDR_1_230",0.208181772435267
"Q96DT7_IDR_278_342",0.257062472635371
"Q96DT7_IDR_466_696",0.295313022455961
"Q96DT7_IDR_808_871",0.239442732473401
"Q96DU7_IDR_1_331",0.434285835744809
"Q96DU7_IDR_333_385",0.565714164255191
"Q96DW6_IDR_1_64",1
"Q96DX4_IDR_49_100",1
"Q96DX7_IDR_308_344",0.570542205061183
"Q96DX7_IDR_52_175",0.429457794938817
"Q96DX8_IDR_130_160",0.468998416502949
"Q96DX8_IDR_163_246",0.531001583497051
"Q96DY2_IDR_1_41",1
"Q96DY7_IDR_526_597",0.508479769309945
"Q96DY7_IDR_681_827",0.491520230690055
"Q96DZ5_IDR_1_40",0.203245035313513
"Q96EF0_IDR_540_704",1
"Q96EF9_IDR_150_222",1
"Q96EG1_IDR_1_32",1
"Q96EG3_IDR_1_390",1
"Q96EH3_IDR_1_89",1
"Q96EI5_IDR_1_215",1
"Q96EK2_IDR_1_378",0.546950312298122
"Q96EK2_IDR_494_531",0.453049687701878
"Q96EK4_IDR_84_314",1
"Q96EK7_IDR_317_567",0.495320671562807
"Q96EK7_IDR_857_910",0.504679328437193
"Q96EK9_IDR_117_199",1
"Q96EP0_IDR_175_489",1
"Q96EP1_IDR_126_296",0.462096459345169
"Q96EP1_IDR_383_453",0.537903540654831
"Q96EP5_IDR_373_407",1
"Q96EP9_IDR_16_84",0.589355714803542
"Q96EP9_IDR_391_437",0.410644285196458
"Q96EQ0_IDR_235_304",1
"Q96ER9_IDR_275_310",1
"Q96F46_IDR_1_35",0.573950401717556
"Q96F46_IDR_721_795",0.426049598282444
"Q96F63_IDR_1_61",0.531635345912321
"Q96F63_IDR_194_274",0.468364654087679
"Q96F81_IDR_1135_1474",0.462089141064065
"Q96F81_IDR_1_210",0.537910858935935
"Q96F83_IDR_1_142",1
"Q96F86_IDR_70_256",1
"Q96FA7_IDR_114_188",1
"Q96FC9_IDR_155_223",0.299150387192481
"Q96FC9_IDR_520_558",0.355437801090005
"Q96FC9_IDR_78_113",0.345411811717514
"Q96FE5_IDR_1_34",1
"Q96FE7_IDR_115_147",1
"Q96FF7_IDR_1_36",0.514297911710013
"Q96FF7_IDR_39_194",0.485702088289987
"Q96FF9_IDR_1_226",1
"Q96FG2_IDR_1_35",1
"Q96FI4_IDR_286_390",1
"Q96FJ0_IDR_162_258",1
"Q96GR2_IDR_1_71",1
"Q96GS4_IDR_1_205",0.436035679520132
"Q96GS4_IDR_214_251",0.563964320479868
"Q96GT9_IDR_1_111",1
"Q96GU1_IDR_1_130",1
"Q96GV9_IDR_1_35",0.51165441697405
"Q96GV9_IDR_78_148",0.48834558302595
"Q96GW7_IDR_358_638",0.467629852074712
"Q96GW7_IDR_876_911",0.532370147925288
"Q96GW9_IDR_1_40",1
"Q96HH9_IDR_219_328",0.478778884540163
"Q96HI0_IDR_1_184",0.336880015611198
"Q96HI0_IDR_189_240",0.327134769004847
"Q96HI0_IDR_249_495",0.335985215383955
"Q96HJ3_IDR_1_140",0.495454659765516
"Q96HJ3_IDR_329_373",0.504545340234484
"Q96HJ5_IDR_1_39",1
"Q96HL8_IDR_216_283",1
"Q96HM7_IDR_261_323",0.501461294519678
"Q96HM7_IDR_387_432",0.498538705480322
"Q96I76_IDR_225_320",0.468323429471218
"Q96I82_IDR_1_33",1
"Q96I99_IDR_1_34",1
"Q96IC2_IDR_1_48",1
"Q96IF1_IDR_1_331",1
"Q96II8_IDR_1_44",0.393271492989733
"Q96II8_IDR_281_312",0.337355884669975
"Q96II8_IDR_314_654",0.269372622340292
"Q96IK1_IDR_1_43",1
"Q96IK5_IDR_1_89",1
"Q96IL0_IDR_1_59",1
"Q96IM9_IDR_50_177",1
"Q96IP4_IDR_25_59",1
"Q96IQ7_IDR_269_327",1
"Q96IQ9_IDR_1_106",0.453689102591445
"Q96J88_IDR_1_315",1
"Q96J92_IDR_1_164",0.447231068449262
"Q96J92_IDR_521_1243",0.552768931550738
"Q96J94_IDR_1_107",1
"Q96JA1_IDR_1_36",0.400975366693702
"Q96JA1_IDR_821_928",0.303579578976826
"Q96JA1_IDR_936_1093",0.295445054329473
"Q96JA3_IDR_177_300",1
"Q96JA4_IDR_213_679",1
"Q96JB1_IDR_788_824",0.475766022822641
"Q96JB1_IDR_932_962",0.52423397717736
"Q96JB2_IDR_498_544",0.485142442389148
"Q96JB2_IDR_61_100",0.514857557610853
"Q96JB3_IDR_143_429",1
"Q96JK4_IDR_608_671",1
"Q96JK9_IDR_1_1090",1
"Q96JL9_IDR_42_311",1
"Q96JM2_IDR_1135_1264",0.263722062339806
"Q96JM2_IDR_165_1113",0.283719623982821
"Q96JM2_IDR_2138_2186",0.230297145303933
"Q96JM2_IDR_28_163",0.222261168373439
"Q96JM3_IDR_1_63",0.576502015337722
"Q96JM3_IDR_82_691",0.423497984662278
"Q96JM4_IDR_1_200",0.143597486648556
"Q96JM4_IDR_1223_1332",0.152313046388303
"Q96JM4_IDR_1353_1391",0.159774557890678
"Q96JM4_IDR_318_732",0.124179702389612
"Q96JQ2_IDR_294_1002",0.447644226304903
"Q96JQ5_IDR_1_48",1
"Q96JS3_IDR_145_386",1
"Q96JW4_IDR_1_168",1
"Q96JY0_IDR_328_434",0.502798745665035
"Q96JY0_IDR_64_106",0.497201254334965
"Q96JY6_IDR_86_281",1
"Q96JZ2_IDR_143_334",1
"Q96K17_IDR_122_158",0.492357957871707
"Q96K17_IDR_1_34",0.507642042128293
"Q96K21_IDR_131_415",0.406238814673727
"Q96K21_IDR_1_89",0.593761185326273
"Q96K30_IDR_1_269",1
"Q96K31_IDR_182_254",1
"Q96K37_IDR_338_410",1
"Q96K49_IDR_466_511",0.484849865462955
"Q96K49_IDR_523_555",0.515150134537045
"Q96K62_IDR_127_398",1
"Q96K75_IDR_54_203",1
"Q96K76_IDR_1_38",0.349899280859695
"Q96KM6_IDR_1_723",0.490846765064224
"Q96KM6_IDR_813_892",0.509153234935776
"Q96KN1_IDR_275_310",0.505221770887427
"Q96KN1_IDR_43_75",0.494778229112573
"Q96KN3_IDR_166_217",0.25599428028751
"Q96KN3_IDR_1_70",0.25940747278556
"Q96KN3_IDR_226_334",0.269474117130661
"Q96KN3_IDR_340_472",0.215124129796268
"Q96KN4_IDR_45_79",1
"Q96KN7_IDR_1_267",0.243804132499665
"Q96KN7_IDR_451_528",0.259050824639444
"Q96KN7_IDR_584_616",0.270702122053198
"Q96KN7_IDR_937_1114",0.226442920807693
"Q96KN8_IDR_1_126",1
"Q96KN9_IDR_227_370",1
"Q96KP1_IDR_398_439",1
"Q96KP6_IDR_1_200",0.449001935282987
"Q96KP6_IDR_227_325",0.550998064717013
"Q96KQ4_IDR_230_267",0.332803906898418
"Q96KQ4_IDR_86_123",0.312106009679621
"Q96L73_IDR_1_315",0.284591734797393
"Q96L73_IDR_2207_2636",0.250862482274256
"Q96L73_IDR_2653_2696",0.225703524391431
"Q96L73_IDR_435_1542",0.23884225853692
"Q96L92_IDR_1_38",1
"Q96L93_IDR_1021_1178",0.515668896543848
"Q96L93_IDR_593_628",0.484331103456152
"Q96LA6_IDR_333_363",1
"Q96LA8_IDR_1_41",1
"Q96LB3_IDR_1_98",1
"Q96LC7_IDR_573_661",1
"Q96LC9_IDR_101_137",0.493942486663754
"Q96LC9_IDR_1_97",0.506057513336247
"Q96LD4_IDR_83_114",1
"Q96LI6_IDR_1_73",0.456104698791716
"Q96LI6_IDR_194_327",0.543895301208284
"Q96LI9_IDR_1_36",0.515089943881849
"Q96LI9_IDR_260_332",0.484910056118151
"Q96LJ8_IDR_1_195",1
"Q96LK8_IDR_1_309",1
"Q96LW4_IDR_476_546",1
"Q96LW9_IDR_122_238",1
"Q96LX7_IDR_1_142",0.258018434116494
