"","GO0045892_negative_regulation_of_transcription._DNA_templated"
"Q15643_IDR_1224_1360",0.122288015224165
"Q15643_IDR_1_422",0.127367594355556
"Q15643_IDR_1814_1950",0.119532268779015
"Q15643_IDR_437_468",0.119002068915114
"Q15643_IDR_590_642",0.133627875351952
"Q15643_IDR_836_899",0.131248067819167
"Q15643_IDR_970_1011",0.127905570040725
"Q15699_IDR_153_225",0.320309555484771
"Q15699_IDR_228_326",0.353826255290778
"Q15714_IDR_1_1073",1
"Q15722_IDR_307_352",1
"Q15723_IDR_138_205",0.489457788566721
"Q15723_IDR_302_434",0.510542211433279
"Q15726_IDR_16_138",1
"Q15735_IDR_1_415",0.535705123872233
"Q15735_IDR_842_1006",0.464294876127767
"Q15738_IDR_1_35",1
"Q15742_IDR_108_343",0.312547147202275
"Q15742_IDR_1_35",0.358120618095449
"Q15742_IDR_354_525",0.329332234702276
"Q15743_IDR_309_365",1
"Q15744_IDR_1_226",1
"Q15746_IDR_1191_1231",0.190098914154437
"Q15746_IDR_1767_1803",0.225533570295914
"Q15746_IDR_257_333",0.204816912670273
"Q15746_IDR_367_408",0.193762115551847
"Q15746_IDR_920_1094",0.185788487327528
"Q15784_IDR_194_382",0.560939400763529
"Q15788_IDR_1_33",0.462082972639024
"Q15788_IDR_368_1392",0.537917027360976
"Q15797_IDR_195_246",1
"Q15811_IDR_109_210",0.222809569656646
"Q15811_IDR_312_380",0.22388763445415
"Q15811_IDR_660_737",0.273556430899088
"Q15811_IDR_808_910",0.279746364990116
"Q15814_IDR_138_177",0.530207275322637
"Q15814_IDR_1_55",0.469792724677363
"Q15818_IDR_88_199",1
"Q15825_IDR_360_417",1
"Q15828_IDR_1_31",1
"Q15831_IDR_346_433",1
"Q15834_IDR_149_202",1
"Q15842_IDR_1_31",0.500066247341083
"Q15842_IDR_361_424",0.499933752658917
"Q15848_IDR_1_108",1
"Q15849_IDR_1_87",0.522156943181675
"Q15849_IDR_443_550",0.477843056818325
"Q15911_IDR_1046_1087",0.0708165403034603
"Q15911_IDR_1107_1958",0.126352305946443
"Q15911_IDR_1961_2643",0.0895257883436281
"Q15911_IDR_2690_2728",0.0716669267476406
"Q15911_IDR_2741_2948",0.0849145872727465
"Q15911_IDR_2998_3465",0.112140206124878
"Q15911_IDR_345_949",0.0908556151581458
"Q15911_IDR_3468_3703",0.0955198348419087
"Q15911_IDR_951_1039",0.0799113502738401
"Q15915_IDR_1_165",0.511274528289609
"Q16281_IDR_1_154",1
"Q16322_IDR_1_78",0.493256256555243
"Q16322_IDR_469_511",0.506743743444757
"Q16348_IDR_1_38",1
"Q16352_IDR_1_81",0.483035739766643
"Q16352_IDR_413_499",0.516964260233357
"Q16384_IDR_73_173",1
"Q16385_IDR_74_188",1
"Q16445_IDR_334_410",1
"Q16478_IDR_857_980",1
"Q16512_IDR_175_207",0.258439212476198
"Q16512_IDR_345_386",0.247716087786844
"Q16512_IDR_525_608",0.252350855058639
"Q16512_IDR_96_167",0.241493844678319
"Q16513_IDR_109_169",0.326499834677245
"Q16513_IDR_486_516",0.334816753371679
"Q16513_IDR_523_649",0.338683411951076
"Q16514_IDR_1_55",1
"Q16520_IDR_1_46",0.486271750311649
"Q16568_IDR_1_47",1
"Q16572_IDR_475_532",0.507618401197386
"Q16572_IDR_68_118",0.492381598802614
"Q16584_IDR_1_40",0.530112102184437
"Q16584_IDR_414_847",0.469887897815563
"Q16585_IDR_1_61",1
"Q16586_IDR_346_387",1
"Q16587_IDR_1_38",0.489055297698448
"Q16587_IDR_96_245",0.510944702301552
"Q16589_IDR_294_344",1
"Q16594_IDR_130_264",1
"Q16595_IDR_1_88",1
"Q16600_IDR_1_234",1
"Q16610_IDR_20_159",1
"Q16612_IDR_13_68",1
"Q16620_IDR_408_465",1
"Q16621_IDR_1_225",1
"Q16625_IDR_275_413",1
"Q16626_IDR_1_131",1
"Q16629_IDR_84_238",1
"Q16630_IDR_173_406",0.519707358008168
"Q16665_IDR_412_768",0.5219680261384
"Q16666_IDR_391_574",0.51989430208472
"Q16666_IDR_87_199",0.48010569791528
"Q16670_IDR_133_278",0.341339823386614
"Q16670_IDR_1_74",0.336920935294052
"Q16670_IDR_82_125",0.321739241319334
"Q16671_IDR_126_192",0.487348707694844
"Q16671_IDR_512_573",0.512651292305156
"Q16676_IDR_1_123",0.509439714541529
"Q16676_IDR_211_465",0.490560285458471
"Q16690_IDR_320_384",1
"Q16695_IDR_1_41",1
"Q16706_IDR_81_125",1
"Q16720_IDR_1125_1220",0.502642162956406
"Q16720_IDR_295_356",0.497357837043594
"Q16739_IDR_1_45",1
"Q16760_IDR_1099_1139",0.310254805679961
"Q16760_IDR_1_39",0.317662566252763
"Q16760_IDR_552_714",0.372082628067275
"Q16763_IDR_157_222",1
"Q16849_IDR_114_341",0.375095266166802
"Q16849_IDR_369_466",0.32108713255248
"Q16849_IDR_610_686",0.303817601280718
"Q16853_IDR_1_50",1
"Q16854_IDR_1_36",1
"Q16875_IDR_444_520",1
"Q16880_IDR_507_541",1
"Q16890_IDR_92_204",1
"Q16891_IDR_1_88",0.506615846167567
"Q16891_IDR_91_228",0.493384153832433
"Q17R60_IDR_189_227",0.342252283019014
"Q17R60_IDR_31_62",0.328439560407446
"Q17R60_IDR_382_562",0.32930815657354
"Q17R89_IDR_28_66",0.310385170090562
"Q17R89_IDR_460_781",0.385408883603786
"Q17R89_IDR_786_818",0.304205946305652
"Q17R98_IDR_1_898",0.620434211900988
"Q17R98_IDR_901_1015",0.379565788099012
"Q17RB8_IDR_1_43",0.512002401034805
"Q17RB8_IDR_335_461",0.487997598965195
"Q1HG44_IDR_288_320",1
"Q1KMD3_IDR_23_242",0.533239017339233
"Q1KMD3_IDR_635_665",0.466760982660767
"Q1L5Z9_IDR_322_438",1
"Q1MSJ5_IDR_1_1211",1
"Q1MX18_IDR_1_42",1
"Q1W6H9_IDR_1_285",1
"Q1X8D7_IDR_131_526",0.33998688182251
"Q1X8D7_IDR_545_581",0.32913161370669
"Q1X8D7_IDR_698_754",0.3308815044708
"Q1XH10_IDR_95_843",1
"Q24JP5_IDR_772_843",0.524735328099693
"Q24JP5_IDR_901_983",0.475264671900307
"Q27J81_IDR_346_523",0.474637940899548
"Q27J81_IDR_933_1244",0.525362059100452
"Q29RF7_IDR_1111_1337",1
"Q2HXU8_IDR_14_99",1
"Q2I0M4_IDR_295_334",1
"Q2I0M5_IDR_1_31",0.331447232088151
"Q2I0M5_IDR_152_189",0.333145062142095
"Q2LD37_IDR_1779_1814",0.0556276590841586
"Q2LD37_IDR_1915_1993",0.0595927001967692
"Q2LD37_IDR_2161_2427",0.0676479865698005
"Q2LD37_IDR_2596_2696",0.0564872774908489
"Q2LD37_IDR_2725_2769",0.056747397249441
"Q2LD37_IDR_2929_2963",0.0570922841092184
"Q2LD37_IDR_3482_3548",0.0539995286743698
"Q2LD37_IDR_3563_3787",0.0631741483983237
"Q2LD37_IDR_3816_3865",0.0555653085614126
"Q2LD37_IDR_3893_3956",0.0554303786060028
"Q2LD37_IDR_3998_4030",0.0581023316093822
"Q2LD37_IDR_4094_4145",0.0626595124857213
"Q2LD37_IDR_4288_4396",0.0604804872752893
"Q2M1K9_IDR_347_404",1
"Q2M1P5_IDR_1130_1343",0.450503564338635
"Q2M1P5_IDR_345_1039",0.549496435661365
"Q2M1V0_IDR_1_86",1
"Q2M1Z3_IDR_219_1338",1
"Q2M218_IDR_61_234",1
"Q2M243_IDR_1_440",0.527003047645687
"Q2M3C7_IDR_1139_1293",0.129787593193073
"Q2M3C7_IDR_1327_1603",0.139492160247375
"Q2M3C7_IDR_456_674",0.144915758527299
"Q2M3C7_IDR_677_717",0.142525773510494
"Q2M3C7_IDR_723_1136",0.135765770449269
"Q2M3G0_IDR_625_672",1
"Q2M3G4_IDR_1_645",1
"Q2M3M2_IDR_573_616",1
"Q2M3R5_IDR_1_66",1
"Q2M3W8_IDR_58_230",1
"Q2M3X9_IDR_62_222",1
"Q2MJR0_IDR_119_214",0.531732215346554
"Q2MJR0_IDR_243_292",0.468267784653446
"Q2MKA7_IDR_1_31",0.325276157831568
"Q2MKA7_IDR_146_177",0.347506570647098
"Q2MKA7_IDR_207_263",0.327217271521334
"Q2MV58_IDR_1_72",1
"Q2NKQ1_IDR_206_236",0.312012855136459
"Q2NKQ1_IDR_473_531",0.342993950169117
"Q2NKQ1_IDR_671_923",0.344993194694424
"Q2PPJ7_IDR_1486_1523",0.270785871199888
"Q2Q1W2_IDR_122_192",0.539267447996321
"Q2Q1W2_IDR_21_53",0.460732552003679
"Q2QGD7_IDR_1_78",0.196244322982388
"Q2QGD7_IDR_460_537",0.197852422332362
"Q2QGD7_IDR_595_710",0.206098330420277
"Q2QGD7_IDR_713_751",0.204466108352183
"Q2QGD7_IDR_82_174",0.19533881591279
"Q2T9J0_IDR_93_126",1
"Q2T9K0_IDR_325_370",0.508775132211611
"Q2T9K0_IDR_443_475",0.491224867788389
"Q2T9L4_IDR_200_293",0.5661629026162
"Q2T9L4_IDR_58_196",0.4338370973838
"Q2TAA5_IDR_1_59",1
"Q2TAA8_IDR_1_42",1
"Q2TAC2_IDR_405_915",1
"Q2TAC6_IDR_384_631",0.496090701341039
"Q2TAC6_IDR_642_998",0.503909298658961
"Q2TAK8_IDR_102_405",0.540335872096027
"Q2TAK8_IDR_527_563",0.459664127903973
"Q2TAL5_IDR_1_349",1
"Q2TAL6_IDR_1_88",1
"Q2TAL8_IDR_108_191",0.334985146224718
"Q2TAL8_IDR_194_241",0.30715714349454
"Q2TBE0_IDR_509_542",0.369153007920406
"Q2UY09_IDR_1002_1069",0.48378773155904
"Q2UY09_IDR_204_782",0.516212268440959
"Q2V2M9_IDR_1265_1364",0.404013602684977
"Q2V2M9_IDR_325_784",0.595986397315022
"Q2VIQ3_IDR_438_557",0.252814259222876
"Q2VIQ3_IDR_564_602",0.239645564045819
"Q2VIQ3_IDR_604_817",0.249606884963738
"Q2VIQ3_IDR_893_1234",0.257933291767568
"Q2VPJ9_IDR_279_315",1
"Q2VPK5_IDR_397_454",1
"Q2VWP7_IDR_1040_1075",0.344289179996756
"Q2VWP7_IDR_1089_1150",0.325566952414559
"Q2VWP7_IDR_974_1029",0.330143867588684
"Q2VY69_IDR_53_155",1
"Q2VYF4_IDR_397_491",0.493045586319362
"Q2VYF4_IDR_40_119",0.506954413680638
"Q2WGJ9_IDR_1094_1134",0.218958192413174
"Q2WGJ9_IDR_1161_1270",0.193522708125243
"Q2WGJ9_IDR_1_77",0.19382012003628
"Q2WGJ9_IDR_417_457",0.192510083690373
"Q2WGJ9_IDR_516_550",0.201188895734931
"Q2WGN9_IDR_155_513",1
"Q2Y0W8_IDR_1_34",0.311932210615645
"Q32P44_IDR_47_210",0.53594744351658
"Q32P51_IDR_182_320",1
"Q32ZL2_IDR_276_321",1
"Q330K2_IDR_1_53",1
"Q33E94_IDR_1_56",0.32850461590941
"Q33E94_IDR_486_599",0.331599890988182
"Q33E94_IDR_638_671",0.339895493102408
"Q38SD2_IDR_1840_1901",1
"Q3B726_IDR_204_338",1
"Q3B7T1_IDR_1_43",0.242047346359242
"Q3B7T1_IDR_213_299",0.238605545711242
"Q3B7T1_IDR_517_584",0.267001707117384
"Q3B7T1_IDR_620_672",0.252345400812132
"Q3B7T3_IDR_1_45",0.475088539421427
"Q3B7T3_IDR_58_259",0.524911460578573
"Q3B820_IDR_1_660",1
"Q3C1V0_IDR_300_400",1
"Q3C1V1_IDR_51_88",1
"Q3C1V8_IDR_161_233",0.515263979374304
"Q3C1V8_IDR_67_128",0.484736020625696
"Q3L8U1_IDR_1715_1770",0.201646173622291
"Q3L8U1_IDR_2003_2897",0.250700643928283
"Q3LI81_IDR_1_207",1
"Q3LI83_IDR_1_218",1
"Q3MII6_IDR_1_32",0.477093323471967
"Q3MII6_IDR_454_604",0.522906676528033
"Q3MIP1_IDR_33_94",1
"Q3MIS6_IDR_47_159",1
"Q3MIT2_IDR_62_104",1
"Q3MIW9_IDR_23_493",1
"Q3MJ13_IDR_1016_1072",0.524820136550061
"Q3MJ13_IDR_700_785",0.475179863449939
"Q3MJ62_IDR_131_246",1
"Q3SX64_IDR_1_41",1
"Q3SXP7_IDR_138_199",1
"Q3SXY7_IDR_354_483",1
"Q3SXY8_IDR_206_428",1
"Q3SXZ7_IDR_1_40",1
"Q3SY00_IDR_1_437",0.461020562733394
"Q3SY00_IDR_492_556",0.538979437266606
"Q3V6T2_IDR_1209_1871",0.292455113955898
"Q3YBM2_IDR_236_270",1
"Q3YBR2_IDR_1_31",0.321707648989284
"Q3YBR2_IDR_355_411",0.35331129342875
"Q3YBR2_IDR_83_166",0.324981057581966
"Q3YEC7_IDR_253_729",1
"Q3ZCQ2_IDR_72_153",1
"Q3ZCQ3_IDR_1_159",1
"Q3ZCQ8_IDR_1_85",0.500715694810716
"Q3ZCQ8_IDR_321_353",0.499284305189284
"Q3ZCT1_IDR_1_135",1
"Q3ZCX4_IDR_1_47",0.506565188413726
"Q3ZCX4_IDR_93_157",0.493434811586274
"Q400G9_IDR_341_394",1
"Q401N2_IDR_322_374",0.479102565297154
"Q401N2_IDR_377_412",0.520897434702846
"Q460N3_IDR_1_75",1
"Q460N5_IDR_1389_1423",0.497673845781196
"Q460N5_IDR_98_140",0.502326154218804
"Q494R4_IDR_1_41",1
"Q496A3_IDR_1_129",1
"Q496F6_IDR_132_193",1
"Q496J9_IDR_1_131",1
"Q496M5_IDR_90_167",1
"Q496Y0_IDR_117_149",0.331608212582734
"Q496Y0_IDR_1_65",0.325498784569468
"Q496Y0_IDR_361_454",0.342893002847799
"Q499Z3_IDR_140_198",0.490326069472827
"Q499Z3_IDR_1_42",0.509673930527173
"Q499Z4_IDR_1_256",0.557048290910225
"Q499Z4_IDR_258_310",0.442951709089775
"Q49A17_IDR_1_56",1
"Q49A26_IDR_95_265",1
"Q49A92_IDR_1_107",0.497915032459587
"Q49A92_IDR_133_489",0.502084967540413
"Q49AA0_IDR_130_269",1
"Q49AG3_IDR_55_106",1
"Q49AH0_IDR_1_32",1
"Q49AJ0_IDR_418_1066",1
"Q4G0A6_IDR_84_403",1
"Q4G0F5_IDR_299_336",1
"Q4G0I0_IDR_1_46",1
"Q4G0J3_IDR_189_446",1
"Q4G0M1_IDR_1_75",0.474265084693421
"Q4G0M1_IDR_89_189",0.525734915306579
"Q4G0N4_IDR_7_63",1
"Q4G0N7_IDR_1_45",1
"Q4G0N8_IDR_1099_1177",1
"Q4G0P3_IDR_1916_2003",0.172195066344148
"Q4G0P3_IDR_2102_2188",0.179056121241932
"Q4G0X9_IDR_1_289",1
"Q4G0P3_IDR_2332_2448",0.167226804270817
"Q4G0P3_IDR_2485_2561",0.159656715344974
"Q4G0P3_IDR_2649_2734",0.161290269394018
"Q4G0P3_IDR_3215_3252",0.160575023404112
"Q4G0U5_IDR_266_310",1
"Q4G148_IDR_1_77",1
"Q4G163_IDR_21_435",0.34186343990253
"Q4LE39_IDR_268_303",0.310552691951848
"Q4LE39_IDR_405_1306",0.414425153478402
"Q4LEZ3_IDR_111_155",0.508616546688958
"Q4LEZ3_IDR_1_53",0.491383453311042
"Q4U2R8_IDR_523_563",1
"Q4UJ75_IDR_221_521",1
"Q4V321_IDR_1_117",1
"Q4V326_IDR_1_110",1
"Q4V328_IDR_1_207",0.525667847818717
"Q4V328_IDR_517_792",0.474332152181283
"Q4V339_IDR_1_38",1
"Q4V9L6_IDR_1_283",1
"Q4VC05_IDR_54_210",1
"Q4VC12_IDR_1_38",1
"Q4VC39_IDR_1_32",1
"Q4VC44_IDR_1_35",0.501152546174249
"Q4VC44_IDR_73_108",0.498847453825751
"Q4VCS5_IDR_1_1084",1
"Q4VX76_IDR_123_285",1
"Q4VXU2_IDR_415_528",1
"Q4W5G0_IDR_437_473",1
"Q4ZG55_IDR_1079_1254",0.283442484137918
"Q4ZG55_IDR_279_342",0.246272028143638
"Q4ZG55_IDR_44_74",0.240046343284516
"Q4ZG55_IDR_625_655",0.230239144433928
"Q4ZHG4_IDR_1_36",0.280221971421032
"Q4ZHG4_IDR_1532_1587",0.279503780552048
"Q4ZHG4_IDR_372_1527",0.44027424802692
"Q4ZIN3_IDR_1_34",0.498372413758472
"Q4ZIN3_IDR_467_620",0.501627586241528
"Q4ZJI4_IDR_1_52",1
"Q502W6_IDR_1003_1034",0.259031031959587
"Q502W6_IDR_1191_1294",0.244168208196601
"Q502W6_IDR_1_31",0.235175777250133
"Q502W6_IDR_711_805",0.261624982593679
"Q502W7_IDR_1_219",0.264176556419686
"Q502W7_IDR_228_335",0.240051841333816
"Q502W7_IDR_353_395",0.252832588330766
"Q502W7_IDR_502_554",0.242939013915732
"Q504T8_IDR_103_313",0.473829429959364
"Q52WX2_IDR_1_39",0.478487825372802
"Q52WX2_IDR_320_410",0.521512174627198
"Q537H7_IDR_1_98",1
"Q53EL6_IDR_1_142",1
"Q53EL9_IDR_1_190",1
"Q53EP0_IDR_164_265",1
"Q53EQ6_IDR_1_52",0.348664207301751
"Q53EQ6_IDR_189_220",0.323811788833244
"Q53EQ6_IDR_538_583",0.327524003865005
"Q53ET0_IDR_1_612",1
"Q53EU6_IDR_53_90",1
"Q53EV4_IDR_1_38",1
"Q53EZ4_IDR_130_245",0.323006310233068
"Q53EZ4_IDR_247_302",0.352588083793859
"Q53EZ4_IDR_384_432",0.324405605973073
"Q53F19_IDR_1_74",0.296244979708646
"Q53F19_IDR_183_256",0.333269960820027
"Q53F19_IDR_282_574",0.370485059471327
"Q53F39_IDR_1_47",1
"Q53FD0_IDR_1_390",0.538401586614827
"Q53HL2_IDR_87_189",1
"Q53LP3_IDR_395_525",0.588978268258578
"Q53LP3_IDR_85_261",0.411021731741422
"Q53QV2_IDR_1_54",1
"Q53QW1_IDR_1_274",1
"Q53QZ3_IDR_1_82",0.556288241134658
"Q53QZ3_IDR_194_248",0.443711758865342
"Q53RY4_IDR_199_240",1
"Q53SZ7_IDR_1_190",0.536945141053033
"Q53SZ7_IDR_314_412",0.463054858946966
"Q53T59_IDR_138_368",1
"Q53T94_IDR_121_205",1
"Q53TN4_IDR_227_286",1
"Q53TS8_IDR_1_96",0.332379281662177
"Q53TS8_IDR_250_345",0.33900390439325
"Q53TS8_IDR_354_587",0.328616813944573
"Q562E7_IDR_1017_1219",0.25757719543079
"Q562E7_IDR_1522_1555",0.238973317973918
"Q562E7_IDR_607_715",0.243458524328248
"Q587J7_IDR_1096_1166",0.492022210969389
"Q587J7_IDR_214_381",0.507977789030611
"Q587J8_IDR_111_217",1
"Q58A45_IDR_1_41",0.319579238021129
"Q58A45_IDR_278_390",0.286784343851626
"Q58A45_IDR_72_274",0.393636418127245
"Q58DX5_IDR_1_158",1
"Q58EX2_IDR_1955_2161",1
"Q58EX7_IDR_1039_1191",0.404783072496004
"Q58EX7_IDR_33_177",0.274213233822085
"Q58EX7_IDR_631_730",0.321003693681911
"Q58F21_IDR_136_267",0.295123779603769
"Q58F21_IDR_379_521",0.32386566609334
"Q58F21_IDR_578_917",0.381010554302891
"Q58HT5_IDR_1_37",1
"Q58WW2_IDR_291_705",1
"Q59EK9_IDR_209_446",1
"Q5BIV9_IDR_21_114",1
"Q5BJD5_IDR_1_70",1
"Q5BJE1_IDR_1_167",1
"Q5CZC0_IDR_2651_2712",0.054766779674643
"Q5CZC0_IDR_2938_2968",0.0548346338620416
"Q5CZC0_IDR_3135_3189",0.0544160103884535
"Q5CZC0_IDR_3193_3263",0.0572666441597767
"Q5CZC0_IDR_3626_3656",0.0562793478858546
"Q5CZC0_IDR_3871_3956",0.0530924218841915
"Q5CZC0_IDR_5399_5673",0.0626041572380574
"Q5CZC0_IDR_5692_5777",0.0558926223067737
"Q5CZC0_IDR_5850_5904",0.05556975301876
"Q5CZC0_IDR_6548_6794",0.0534431809143543
"Q5CZC0_IDR_6796_6835",0.0544330790098863
"Q5CZC0_IDR_6849_6907",0.0536837142795516
"Q5D1E8_IDR_1_45",0.231580792169635
"Q5D1E8_IDR_296_435",0.274551769347886
"Q5D1E8_IDR_512_542",0.233861266193427
"Q5D1E8_IDR_91_131",0.260006172289052
"Q5D862_IDR_90_2391",1
"Q5DID0_IDR_597_701",1
"Q5DJT8_IDR_1_118",1
"Q5DX21_IDR_270_403",1
"Q5GH73_IDR_1_120",0.34369302973594
"Q5GH73_IDR_197_229",0.308791900317706
"Q5GH73_IDR_515_558",0.347515069946354
"Q5GH76_IDR_1_104",0.317173926736141
"Q5GH76_IDR_175_245",0.361343285108224
"Q5GH76_IDR_521_565",0.321482788155635
"Q5GH77_IDR_406_459",1
"Q5GJ75_IDR_1_109",1
"Q5H913_IDR_197_242",1
"Q5H943_IDR_1_55",1
"Q5HYR2_IDR_1_182",1
"Q5HYW2_IDR_1_35",0.311417757785941
"Q5HYW2_IDR_251_1225",0.346154788539587
"Q5HYW2_IDR_60_249",0.342427453674473
"Q5HYW3_IDR_1_150",0.480614894279525
"Q5HYW3_IDR_315_493",0.519385105720475
"Q5I0G3_IDR_468_518",1
"Q5I0X4_IDR_31_101",1
"Q5J8M3_IDR_24_62",1
"Q5JNZ3_IDR_1_59",0.486604483659191
"Q5JSL3_IDR_1189_1272",0.251138954101012
"Q5JSL3_IDR_1_31",0.245085225474494
"Q5JSL3_IDR_1337_1386",0.252990179732205
"Q5JSL3_IDR_277_308",0.250785640692289
"Q5JSP0_IDR_1_154",0.497279250893554
"Q5JSP0_IDR_482_527",0.502720749106446
"Q5JSZ5_IDR_1_2229",1
"Q5JT82_IDR_1_279",0.543383583571427
"Q5JT82_IDR_350_389",0.456616416428573
"Q5JTC6_IDR_1_1135",1
"Q5JWR5_IDR_1055_1323",0.250899965508993
"Q5JWR5_IDR_1992_2027",0.238988850475013
"Q5JWR5_IDR_695_728",0.264737402453218
"Q5JX69_IDR_59_106",1
"Q5JX71_IDR_1_43",0.50418572322276
"Q5JX71_IDR_51_109",0.49581427677724
"Q5JXA9_IDR_1_34",1
"Q5JXC2_IDR_1_388",1
"Q5JXM2_IDR_36_108",1
"Q5JXX7_IDR_1_66",1
"Q5MNZ9_IDR_362_410",1
"Q5NUL3_IDR_240_275",1
"Q5PRF9_IDR_186_299",0.338350278866678
"Q5PRF9_IDR_390_469",0.331973316751947
"Q5PRF9_IDR_536_694",0.329676404381375
"Q5PSV4_IDR_1_59",1
"Q5QGS0_IDR_1371_1414",0.299885191705176
"Q5QGS0_IDR_1_541",0.386737135968428
"Q5QGS0_IDR_579_1282",0.313377672326396
"Q5QGT7_IDR_167_225",1
"Q5SRI9_IDR_1_95",1
"Q5SRN2_IDR_30_563",1
"Q5SSG8_IDR_1_486",1
"Q5SSJ5_IDR_1_156",0.48530805125183
"Q5SSJ5_IDR_417_553",0.51469194874817
"Q5SSQ6_IDR_117_148",1
"Q5ST30_IDR_1_93",1
"Q5SV97_IDR_1_577",0.498170237335412
"Q5SV97_IDR_668_702",0.501829762664588
"Q5SVQ8_IDR_1_347",0.500759879036983
"Q5SYE7_IDR_1_1610",1
"Q5SZB4_IDR_1_266",0.493226577153076
"Q5SZB4_IDR_293_393",0.506773422846924
"Q5SZD1_IDR_102_152",0.480736575045467
"Q5SZD1_IDR_1_80",0.519263424954533
"Q5SZJ8_IDR_1_71",0.47857663270956
"Q5SZI1_IDR_210_245",1
"Q5SZJ8_IDR_121_171",0.52142336729044
"Q5SZL2_IDR_1_499",0.516865576622192
"Q5SZL2_IDR_662_706",0.483134423377808
"Q5SZQ8_IDR_244_288",1
"Q5T011_IDR_1158_1231",0.118831794277952
"Q5T011_IDR_1358_1414",0.106692378428831
"Q5T011_IDR_1466_1556",0.107231021191227
"Q5T011_IDR_1632_1667",0.117211680877304
"Q5T011_IDR_1803_1907",0.118599092536
"Q5T011_IDR_2109_2151",0.113257258034386
"Q5T011_IDR_2400_2513",0.105867597792204
"Q5T011_IDR_2864_2903",0.106386850369958
"Q5T011_IDR_698_731",0.105922326492138
"Q5T124_IDR_1_71",0.482391853600755
"Q5T124_IDR_474_520",0.517608146399245
"Q5T1A1_IDR_646_773",1
"Q5T1B0_IDR_133_169",0.261192368858331
"Q5T1B0_IDR_1_55",0.234622978334251
"Q5T1B0_IDR_819_884",0.242835659729334
"Q5T1B0_IDR_887_1012",0.261348993078084
"Q5T1C6_IDR_1_45",1
"Q5T1M5_IDR_292_558",0.495429139442496
"Q5T1M5_IDR_818_1219",0.504570860557505
"Q5T1N1_IDR_1_836",1
"Q5T1Q4_IDR_1_45",0.522152142957615
"Q5T1Q4_IDR_360_408",0.477847857042385
"Q5T1R4_IDR_1_2406",1
"Q5T1S8_IDR_1_102",1
"Q5T1V6_IDR_1_102",0.563741725707846
"Q5T1V6_IDR_580_619",0.436258274292154
"Q5T200_IDR_1_1515",1
"Q5T230_IDR_1_274",1
"Q5T280_IDR_1_69",1
"Q5T442_IDR_296_439",0.506649497543648
"Q5T4F4_IDR_1_31",0.51061677236175
"Q5T4F4_IDR_235_346",0.48938322763825
"Q5T4I8_IDR_76_110",1
"Q5T4S7_IDR_1616_1655",0.147701099208749
"Q5T4S7_IDR_1731_1783",0.141719462568622
"Q5T4S7_IDR_2437_2470",0.143684086949712
"Q5T4S7_IDR_429_465",0.141640094410988
"Q5T4S7_IDR_598_635",0.14448263172366
"Q5T5X7_IDR_484_531",0.231704704809977
"Q5T5X7_IDR_647_705",0.225387525733883
"Q5T5Y3_IDR_347_701",0.521895205868884
"Q5T5Y3_IDR_705_1460",0.478104794131116
"Q5T601_IDR_1_40",0.493252358688156
"Q5T601_IDR_855_890",0.506747641311844
"Q5T619_IDR_1_278",1
"Q5T653_IDR_252_305",1
"Q5T681_IDR_1_33",0.244062543124042
"Q5T681_IDR_41_77",0.241825401467158
"Q5T7P8_IDR_141_227",0.509022625049924
"Q5T7R7_IDR_81_152",1
"Q5T7W0_IDR_105_189",0.224363455191393
"Q5T7W0_IDR_1_99",0.253953518526693
"Q5T7W0_IDR_211_255",0.263330953101131
"Q5T7W0_IDR_282_460",0.258352073180783
"Q5T7W7_IDR_463_516",1
"Q5T848_IDR_1177_1215",0.319362226499061
"Q5T848_IDR_1_73",0.319064314609033
"Q5T848_IDR_669_1168",0.361573458891906
"Q5TAH2_IDR_1094_1124",1
"Q5TAP6_IDR_1_41",0.257544957277524
"Q5TAP6_IDR_285_594",0.255217563996046
"Q5TAP6_IDR_51_83",0.241155893511523
"Q5TAP6_IDR_735_766",0.246081585214906
"Q5TAQ9_IDR_1_135",0.516292158994282
"Q5TAQ9_IDR_553_597",0.483707841005718
"Q5TAT6_IDR_1_717",1
"Q5TCQ9_IDR_1110_1464",0.161520949543263
"Q5TCQ9_IDR_815_847",0.166418893445085
"Q5TCQ9_IDR_941_1002",0.163348271751041
"Q5TCS8_IDR_1039_1079",0.174356512218982
"Q5TCS8_IDR_1191_1255",0.174194089056779
"Q5TCS8_IDR_186_226",0.165992295700327
"Q5TCS8_IDR_488_576",0.160995917127616
"Q5TCS8_IDR_697_810",0.158107564091411
"Q5TCS8_IDR_893_925",0.166353621804886
"Q5TCX8_IDR_1_38",0.528237897666017
"Q5TF39_IDR_410_518",0.507713346461204
"Q5TF58_IDR_1_183",0.383973848297029
"Q5TF58_IDR_312_362",0.30293206978331
"Q5TF58_IDR_481_517",0.313094081919661
"Q5TFG8_IDR_143_222",0.501902088526845
"Q5TFG8_IDR_42_127",0.498097911473155
"Q5TGI0_IDR_339_409",1
"Q5TGI4_IDR_67_121",1
"Q5TGJ6_IDR_87_251",1
"Q5TGS1_IDR_85_171",1
"Q5TGY1_IDR_1_31",0.472635070262208
"Q5TGY1_IDR_524_634",0.527364929737791
"Q5TGY3_IDR_1_1603",1
"Q5TH69_IDR_1036_1103",0.209627220879644
"Q5TH69_IDR_1413_1443",0.19968247763321
