"","GO2000112_regulation_of_cellular_macromolecule_biosynthetic_process"
"Q99742_IDR_409_521",0.613669820307255
"Q99747_IDR_277_310",1
"Q99935_IDR_1_212",1
"Q99941_IDR_1_498",0.432385256701358
"Q99941_IDR_522_566",0.250996824192276
"Q99941_IDR_668_703",0.316617919106367
"Q99942_IDR_143_180",1
"Q99944_IDR_1_32",1
"Q99946_IDR_1_160",0.543550498366308
"Q99946_IDR_178_208",0.456449501633692
"Q99952_IDR_304_437",1
"Q99956_IDR_142_199",0.508703032993256
"Q99956_IDR_347_384",0.491296967006744
"Q99958_IDR_159_424",0.490025578223079
"Q99958_IDR_34_69",0.509974421776921
"Q99959_IDR_1_348",1
"Q99961_IDR_248_306",1
"Q99962_IDR_248_289",1
"Q99963_IDR_246_285",1
"Q99966_IDR_1_147",1
"Q9BPX6_IDR_1_110",1
"Q9BPZ2_IDR_1_46",1
"Q9BPZ3_IDR_64_114",1
"Q9BPZ7_IDR_36_115",1
"Q9BQ04_IDR_149_359",1
"Q9BQ15_IDR_104_211",1
"Q9BQ16_IDR_1_39",0.520961874134192
"Q9BQ16_IDR_388_436",0.479038125865808
"Q9BQ31_IDR_450_491",1
"Q9BQ39_IDR_1_136",0.584239827976688
"Q9BQ39_IDR_668_737",0.415760172023312
"Q9BQ48_IDR_1_92",1
"Q9BQ50_IDR_1_46",1
"Q9BQ52_IDR_1_53",0.325711585854315
"Q9BQ52_IDR_189_235",0.35803727382314
"Q9BQ52_IDR_784_826",0.316251140322545
"Q9BQ61_IDR_1_145",1
"Q9BQ65_IDR_1_46",1
"Q9BQ66_IDR_1_199",1
"Q9BQ69_IDR_1_73",1
"Q9BQI3_IDR_1_37",0.432720056865651
"Q9BQI3_IDR_240_374",0.567279943134349
"Q9BQI4_IDR_231_270",1
"Q9BQI5_IDR_150_527",0.461536310742211
"Q9BQI5_IDR_1_68",0.538463689257788
"Q9BQI6_IDR_202_330",0.487522221914752
"Q9BQI6_IDR_716_799",0.512477778085248
"Q9BQI7_IDR_1_308",0.463640224970032
"Q9BQI7_IDR_735_771",0.536359775029968
"Q9BQI9_IDR_1_154",1
"Q9BQK8_IDR_533_589",0.443015731769359
"Q9BQK8_IDR_92_433",0.556984268230641
"Q9BQL6_IDR_141_189",1
"Q9BQM9_IDR_52_153",1
"Q9BQN1_IDR_308_747",1
"Q9BQQ3_IDR_205_440",1
"Q9BQQ7_IDR_164_232",1
"Q9BQS2_IDR_1_119",1
"Q9BQS6_IDR_1_49",1
"Q9BQS8_IDR_181_309",0.255158840911592
"Q9BRD0_IDR_1_50",0.400777052129833
"Q9BRD0_IDR_55_498",0.599222947870167
"Q9BRG2_IDR_119_267",1
"Q9BRH9_IDR_77_206",1
"Q9BRI3_IDR_20_66",1
"Q9BRJ6_IDR_1_97",1
"Q9BRJ9_IDR_146_238",0.524546585847071
"Q9BRJ9_IDR_1_89",0.475453414152929
"Q9BRK0_IDR_145_252",1
"Q9BRK4_IDR_1_586",0.490750262650095
"Q9BRK4_IDR_619_656",0.509249737349905
"Q9BRL6_IDR_94_282",1
"Q9BRN9_IDR_1_61",1
"Q9BRP0_IDR_245_275",0.489937278486805
"Q9BRP0_IDR_9_111",0.510062721513195
"Q9BRP1_IDR_105_179",1
"Q9BRP8_IDR_1_152",1
"Q9BRQ0_IDR_1_324",1
"Q9BRQ5_IDR_1_57",0.465448048213525
"Q9BRQ5_IDR_191_258",0.534551951786475
"Q9BRU9_IDR_180_249",1
"Q9BRV8_IDR_23_80",1
"Q9BRX8_IDR_1_32",1
"Q9BRY0_IDR_112_165",1
"Q9BRZ2_IDR_376_458",1
"Q9BS31_IDR_53_207",1
"Q9BS91_IDR_1_34",0.502682825479686
"Q9BS91_IDR_377_424",0.497317174520314
"Q9BS92_IDR_1_32",1
"Q9BSA4_IDR_441_534",1
"Q9BSA9_IDR_455_504",1
"Q9BSC4_IDR_497_635",0.537082482777986
"Q9BSC4_IDR_649_688",0.462917517222014
"Q9BSD3_IDR_1_194",1
"Q9BSE2_IDR_1_219",1
"Q9BSE4_IDR_214_269",0.293306982273538
"Q9BSE4_IDR_323_375",0.301388239125416
"Q9BSE4_IDR_87_142",0.405304778601046
"Q9BSE5_IDR_1_43",1
"Q9BSJ8_IDR_604_634",0.28178539439997
"Q9BSJ8_IDR_918_971",0.292422123149095
"Q9BSK1_IDR_76_162",1
"Q9BSL1_IDR_235_275",1
"Q9BSM1_IDR_1_31",1
"Q9BSQ5_IDR_1_42",0.315600660657427
"Q9BSQ5_IDR_238_293",0.378206872399342
"Q9BSQ5_IDR_385_417",0.306192466943231
"Q9BSR8_IDR_1_51",1
"Q9BST9_IDR_1_41",0.228861197477483
"Q9BST9_IDR_205_247",0.216617912726202
"Q9BST9_IDR_432_483",0.264680253149254
"Q9BST9_IDR_488_557",0.289840636647061
"Q9BSU3_IDR_163_229",1
"Q9BSV6_IDR_97_178",1
"Q9BSW2_IDR_120_155",0.507549801784819
"Q9BSW2_IDR_1_47",0.492450198215181
"Q9BSW7_IDR_37_119",1
"Q9BSY9_IDR_156_194",1
"Q9BT09_IDR_1_42",0.49884226455265
"Q9BT09_IDR_213_278",0.50115773544735
"Q9BT23_IDR_1_35",1
"Q9BT25_IDR_1_182",0.51254304690275
"Q9BT25_IDR_352_410",0.48745695309725
"Q9BT43_IDR_111_197",1
"Q9BT49_IDR_97_293",1
"Q9BT56_IDR_1_77",1
"Q9BT67_IDR_1_128",1
"Q9BTE3_IDR_147_225",1
"Q9BTE7_IDR_1_44",1
"Q9BTF0_IDR_123_202",1
"Q9BTK6_IDR_134_254",0.386889012724578
"Q9BTK6_IDR_1_86",0.613110987275423
"Q9BTL3_IDR_44_118",1
"Q9BTL4_IDR_1_205",1
"Q9BTN0_IDR_391_425",0.515639237916639
"Q9BTN0_IDR_566_611",0.484360762083361
"Q9BTP6_IDR_1_51",0.537633440117362
"Q9BTP6_IDR_176_218",0.462366559882638
"Q9BTT0_IDR_149_268",1
"Q9BTT6_IDR_462_524",1
"Q9BTU6_IDR_1_102",1
"Q9BTV6_IDR_379_427",1
"Q9BTV7_IDR_1_158",0.510379126520587
"Q9BTV7_IDR_254_296",0.489620873479413
"Q9BTX1_IDR_389_456",1
"Q9BTX3_IDR_143_173",1
"Q9BU19_IDR_124_325",0.433949238231835
"Q9BU19_IDR_459_519",0.566050761768165
"Q9BU23_IDR_657_707",1
"Q9BU61_IDR_1_40",1
"Q9BU68_IDR_1_103",1
"Q9BU70_IDR_168_320",1
"Q9BU76_IDR_1_50",0.452745156166766
"Q9BU76_IDR_53_263",0.547254843833234
"Q9BUI4_IDR_161_227",1
"Q9BUJ2_IDR_36_207",0.609088246566739
"Q9BUJ2_IDR_600_856",0.390911753433261
"Q9BUL5_IDR_1_334",1
"Q9BUL9_IDR_155_199",1
"Q9BUN1_IDR_18_64",0.341971586469715
"Q9BUN1_IDR_264_304",0.350726123373137
"Q9BUN1_IDR_66_112",0.307302290157148
"Q9BUN5_IDR_1_82",1
"Q9BUN8_IDR_215_251",1
"Q9BUP0_IDR_1_80",1
"Q9BUQ8_IDR_1_275",0.502036130223968
"Q9BUQ8_IDR_278_347",0.497963869776032
"Q9BUR4_IDR_1_143",1
"Q9BUT9_IDR_1_90",1
"Q9BUU2_IDR_60_141",1
"Q9BUV0_IDR_1_290",1
"Q9BUY5_IDR_87_145",1
"Q9BV36_IDR_139_600",0.410422220801174
"Q9BV36_IDR_26_86",0.589577779198826
"Q9BV38_IDR_364_395",1
"Q9BV44_IDR_1_33",0.4792066928901
"Q9BV44_IDR_140_222",0.5207933071099
"Q9BV47_IDR_1_39",1
"Q9BV68_IDR_274_311",0.500415324597799
"Q9BV68_IDR_43_142",0.499584675402201
"Q9BVC5_IDR_62_230",1
"Q9BVC6_IDR_1_48",1
"Q9BVG4_IDR_163_233",1
"Q9BVG8_IDR_1_177",0.518355969237362
"Q9BVG8_IDR_773_833",0.481644030762638
"Q9BVG9_IDR_1_49",0.630578369158597
"Q9BVG9_IDR_435_487",0.369421630841403
"Q9BVH7_IDR_1_73",1
"Q9BVI0_IDR_138_648",0.510083081057563
"Q9BVI0_IDR_784_930",0.489916918942437
"Q9BVJ6_IDR_1_83",0.336363455249695
"Q9BVJ6_IDR_286_589",0.29582385708122
"Q9BVJ6_IDR_738_771",0.367812687669085
"Q9BVL2_IDR_1_244",0.507517141128068
"Q9BVL2_IDR_430_599",0.492482858871932
"Q9BVN2_IDR_1_454",0.479439854131863
"Q9BVN2_IDR_670_841",0.520560145868137
"Q9BVP2_IDR_1_125",0.560882564389088
"Q9BVP2_IDR_459_549",0.439117435610912
"Q9BVS4_IDR_303_535",1
"Q9BVS5_IDR_412_443",0.523056965682926
"Q9BVS5_IDR_43_147",0.476943034317074
"Q9BVT8_IDR_176_208",0.481556238377459
"Q9BVT8_IDR_1_99",0.51844376162254
"Q9BVV2_IDR_1_34",1
"Q9BVV6_IDR_1_106",0.155421172752031
"Q9BVV6_IDR_1300_1440",0.208313510025231
"Q9BVV6_IDR_139_195",0.141776471747745
"Q9BVV6_IDR_197_527",0.137494514270268
"Q9BVV6_IDR_537_1297",0.204727145396622
"Q9BW19_IDR_1_150",1
"Q9BW61_IDR_65_102",1
"Q9BW62_IDR_77_180",1
"Q9BW71_IDR_38_422",0.426798095841923
"Q9BW71_IDR_470_556",0.573201904158077
"Q9BW72_IDR_1_32",1
"Q9BW85_IDR_104_148",0.409969136485118
"Q9BW85_IDR_160_323",0.590030863514882
"Q9BWC9_IDR_25_175",1
"Q9BWE0_IDR_1_373",1
"Q9BWF2_IDR_279_412",0.507999792779706
"Q9BWF2_IDR_428_461",0.492000207220294
"Q9BWF3_IDR_149_364",1
"Q9BWG4_IDR_77_385",1
"Q9BWG6_IDR_66_186",1
"Q9BWH2_IDR_1_50",1
"Q9BWH6_IDR_264_321",0.464223767198558
"Q9BWH6_IDR_35_232",0.535776232801443
"Q9BWK5_IDR_19_49",0.451700268378546
"Q9BWK5_IDR_72_142",0.548299731621454
"Q9BWL3_IDR_1_42",0.438383160838788
"Q9BWL3_IDR_194_253",0.561616839161212
"Q9BWN1_IDR_1_473",0.516801987401604
"Q9BWN1_IDR_526_560",0.483198012598396
"Q9BWP8_IDR_1_122",1
"Q9BWQ6_IDR_1_72",1
"Q9BWQ8_IDR_1_85",1
"Q9BWS9_IDR_1_43",1
"Q9BWT1_IDR_1_234",1
"Q9BWT3_IDR_498_736",1
"Q9BWV7_IDR_423_546",0.549150151182161
"Q9BWW4_IDR_76_388",1
"Q9BWW8_IDR_1_36",0.483447767389734
"Q9BWW8_IDR_84_139",0.516552232610266
"Q9BWW9_IDR_353_433",1
"Q9BWX1_IDR_303_381",1
"Q9BWX5_IDR_1_207",0.442314947016122
"Q9BWX5_IDR_219_397",0.557685052983878
"Q9BX10_IDR_1_67",1
"Q9BX26_IDR_390_1339",1
"Q9BX40_IDR_351_385",0.327041090715805
"Q9BX40_IDR_83_307",0.672958909284195
"Q9BX46_IDR_203_236",1
"Q9BX59_IDR_430_468",1
"Q9BX63_IDR_197_239",0.315259281660003
"Q9BX63_IDR_71_194",0.341009954883595
"Q9BX63_IDR_893_1249",0.343730763456402
"Q9BX66_IDR_1_793",0.578355355403915
"Q9BX66_IDR_929_1236",0.421644644596085
"Q9BX67_IDR_273_310",1
"Q9BXB4_IDR_1_57",0.540500663313963
"Q9BXB4_IDR_162_366",0.459499336686037
"Q9BXB5_IDR_1_75",0.586742768593319
"Q9BXB5_IDR_178_395",0.413257231406681
"Q9BXB7_IDR_1_106",1
"Q9BXC0_IDR_294_346",1
"Q9BXF3_IDR_171_239",0.20655553534856
"Q9BXF3_IDR_288_445",0.218248020099007
"Q9BXF3_IDR_540_1484",0.575196444552433
"Q9BXF6_IDR_174_595",1
"Q9BXF9_IDR_1_48",1
"Q9BXG8_IDR_319_430",0.495130455812432
"Q9BXG8_IDR_85_206",0.504869544187568
"Q9BXI6_IDR_1_52",0.50590611790553
"Q9BXI6_IDR_375_508",0.49409388209447
"Q9BXI9_IDR_1_45",0.45373740935726
"Q9BXI9_IDR_68_138",0.54626259064274
"Q9BXJ0_IDR_1_100",1
"Q9BXJ1_IDR_1_140",1
"Q9BXJ2_IDR_15_141",1
"Q9BXN1_IDR_1_62",1
"Q9BXN2_IDR_1_114",1
"Q9BXP2_IDR_1_60",0.333439182484317
"Q9BXP2_IDR_683_720",0.325103688309047
"Q9BXP2_IDR_807_863",0.341457129206636
"Q9BXP5_IDR_1_95",0.364200226140218
"Q9BXP5_IDR_258_415",0.325248428474173
"Q9BXP5_IDR_540_598",0.31055134538561
"Q9BXP8_IDR_94_253",1
"Q9BXQ6_IDR_1_189",0.495347727842994
"Q9BXQ6_IDR_251_309",0.504652272157006
"Q9BXR5_IDR_781_811",1
"Q9BXS0_IDR_1_39",0.347336314471205
"Q9BXS0_IDR_98_654",0.652663685528795
"Q9BXS4_IDR_190_265",1
"Q9BXS6_IDR_45_441",1
"Q9BXS9_IDR_593_660",1
"Q9BXT2_IDR_1_35",1
"Q9BXV9_IDR_54_100",1
"Q9BXW6_IDR_429_539",1
"Q9BXW7_IDR_1_42",1
"Q9BXW9_IDR_1400_1451",0.3608806349223
"Q9BXW9_IDR_1_44",0.310772071131201
"Q9BXW9_IDR_849_914",0.328347293946499
"Q9BXX0_IDR_111_255",0.25599867685719
"Q9BXX0_IDR_511_542",0.276084525955658
"Q9BXX0_IDR_77_108",0.256577317287412
"Q9BXX0_IDR_776_899",0.211339479899741
"Q9BXX2_IDR_265_1024",1
"Q9BXX3_IDR_1062_1107",0.469938776657553
"Q9BXX3_IDR_265_1048",0.530061223342447
"Q9BXY0_IDR_194_279",1
"Q9BXY4_IDR_202_272",1
"Q9BXY8_IDR_1_57",1
"Q9BY07_IDR_217_293",0.360254391103075
"Q9BY07_IDR_41_91",0.316268903771327
"Q9BY07_IDR_419_482",0.323476705125598
"Q9BY08_IDR_1_33",1
"Q9BY11_IDR_307_384",1
"Q9BY12_IDR_157_545",0.313400680138922
"Q9BY12_IDR_38_95",0.313984002411596
"Q9BYC5_IDR_1_34",1
"Q9BYD3_IDR_1_42",1
"Q9BYD6_IDR_1_74",1
"Q9BYE0_IDR_127_218",1
"Q9BYE2_IDR_1_197",1
"Q9BYE3_IDR_1_92",1
"Q9BYE7_IDR_1_119",1
"Q9BYE9_IDR_1228_1276",1
"Q9BYF1_IDR_765_805",1
"Q9BYG3_IDR_139_184",0.50973683976699
"Q9BYG3_IDR_187_293",0.49026316023301
"Q9BYG4_IDR_103_142",0.353099037486793
"Q9BYG4_IDR_252_373",0.646900962513207
"Q9BYG5_IDR_251_368",1
"Q9BYH1_IDR_24_236",1
"Q9BYH8_IDR_1_400",1
"Q9BYI3_IDR_307_510",1
"Q9BYJ0_IDR_132_196",1
"Q9BYJ9_IDR_1_46",0.315874644350587
"Q9BYJ9_IDR_196_369",0.684125355649412
"Q9BYQ0_IDR_1_159",1
"Q9BYQ2_IDR_1_153",1
"Q9BYQ3_IDR_1_157",1
"Q9BYQ4_IDR_1_174",1
"Q9BYQ5_IDR_1_204",1
"Q9BYQ6_IDR_1_181",1
"Q9BYQ7_IDR_1_146",1
"Q9BYQ8_IDR_1_208",1
"Q9BYQ9_IDR_1_171",1
"Q9BYR2_IDR_1_167",1
"Q9BYR3_IDR_1_152",1
"Q9BYR4_IDR_1_193",1
"Q9BYR5_IDR_1_136",1
"Q9BYR9_IDR_1_128",1
"Q9BYS1_IDR_1_160",1
"Q9BYT3_IDR_31_98",0.444196594643106
"Q9BYT3_IDR_405_514",0.555803405356894
"Q9BYT5_IDR_1_123",1
"Q9BYT9_IDR_1_152",1
"Q9BYU1_IDR_259_374",0.498073808044837
"Q9BYU1_IDR_62_127",0.501926191955163
"Q9BYU5_IDR_1_128",1
"Q9BYV1_IDR_1_45",1
"Q9BYV6_IDR_329_441",0.484556703570931
"Q9BYV6_IDR_447_532",0.515443296429069
"Q9BYV7_IDR_1_41",1
"Q9BYV8_IDR_318_373",0.459105108962488
"Q9BYV8_IDR_82_137",0.540894891037512
"Q9BYV9_IDR_134_611",0.564251048823107
"Q9BYV9_IDR_737_822",0.435748951176893
"Q9BYZ6_IDR_302_367",1
"Q9BZ11_IDR_726_813",1
"Q9BZ19_IDR_1_88",1
"Q9BZ23_IDR_1_206",1
"Q9BZ29_IDR_1189_1288",0.399034199753475
"Q9BZ29_IDR_1_36",0.275399965929298
"Q9BZ29_IDR_287_320",0.325565834317227
"Q9BZ67_IDR_376_408",1
"Q9BZ71_IDR_281_384",0.245202348103235
"Q9BZ71_IDR_490_534",0.23541885183646
"Q9BZ71_IDR_64_123",0.2421855481036
"Q9BZ71_IDR_909_974",0.277193251956705
"Q9BZ72_IDR_1282_1349",0.223709715077417
"Q9BZ72_IDR_256_365",0.157962517447437
"Q9BZ72_IDR_368_419",0.185447437367867
"Q9BZ72_IDR_579_709",0.181304733210867
"Q9BZ72_IDR_840_898",0.251575596896411
"Q9BZ76_IDR_1199_1235",1
"Q9BZ81_IDR_1_36",0.49476478473806
"Q9BZ81_IDR_243_275",0.50523521526194
"Q9BZ95_IDR_1_262",0.710338190687139
"Q9BZ95_IDR_396_700",0.289661809312861
"Q9BZA7_IDR_837_1256",1
"Q9BZA8_IDR_869_1250",1
"Q9BZC1_IDR_1_50",0.463392483736564
"Q9BZC1_IDR_282_354",0.536607516263436
"Q9BZC7_IDR_1324_1424",0.339493864999661
"Q9BZC7_IDR_2367_2417",0.323599578079241
"Q9BZC7_IDR_350_398",0.336906556921098
"Q9BZD2_IDR_1_44",1
"Q9BZF1_IDR_1_124",0.354975101025835
"Q9BZF1_IDR_273_402",0.334704246485238
"Q9BZF1_IDR_771_877",0.310320652488926
"Q9BZF2_IDR_144_466",1
"Q9BZF3_IDR_1_66",0.312882855396381
"Q9BZF3_IDR_184_278",0.250831874028678
"Q9BZF3_IDR_281_381",0.211167392401342
"Q9BZF3_IDR_395_553",0.225117878173599
"Q9BZF9_IDR_257_631",0.492422522475593
"Q9BZF9_IDR_656_706",0.507577477524407
"Q9BZG1_IDR_227_259",1
"Q9BZG8_IDR_1_34",0.479040542062149
"Q9BZG8_IDR_398_443",0.520959457937851
"Q9BZI1_IDR_173_459",1
"Q9BZI7_IDR_1_48",0.548452114158224
"Q9BZI7_IDR_209_483",0.451547885841776
"Q9BZJ0_IDR_152_183",0.480724305751433
"Q9BZJ0_IDR_83_118",0.519275694248567
"Q9BZJ3_IDR_1_34",1
"Q9BZJ4_IDR_1_34",1
"Q9BZR6_IDR_289_455",1
"Q9BZR8_IDR_33_157",1
"Q9BZR9_IDR_393_434",1
"Q9BZS1_IDR_1_188",0.528511575995093
"Q9BZS1_IDR_244_309",0.471488424004907
"Q9BZV1_IDR_1_114",1
"Q9BZV2_IDR_202_254",0.47684402742693
"Q9BZV2_IDR_466_496",0.52315597257307
"Q9BZV3_IDR_169_236",0.367862772620144
"Q9BZV3_IDR_35_74",0.334688304548603
"Q9BZV3_IDR_393_835",0.297448922831253
"Q9BZW2_IDR_163_233",1
"Q9BZW7_IDR_1_36",0.307902472380282
"Q9BZW7_IDR_60_90",0.328638522021119
"Q9BZW7_IDR_625_698",0.363459005598599
"Q9BZZ5_IDR_446_524",1
"Q9C000_IDR_77_205",1
"Q9C004_IDR_1_155",1
"Q9C005_IDR_1_47",1
"Q9C009_IDR_1_119",0.614797918324521
"Q9C0A1_IDR_1_106",0.0880056360642367
"Q9C0A1_IDR_1645_2065",0.128169025450725
"Q9C0A1_IDR_2122_2338",0.126353547024092
"Q9C0A1_IDR_2395_2439",0.0809846670365572
"Q9C0A1_IDR_2517_2572",0.102544269807108
"Q9C0A1_IDR_295_822",0.186995633246157
"Q9C0A1_IDR_824_869",0.0969955304835086
"Q9C0A1_IDR_878_1639",0.189951690887615
"Q9C0A6_IDR_119_205",0.276211401003757
"Q9C0A6_IDR_15_45",0.320233283595748
"Q9C0A6_IDR_406_1442",0.403555315400495
"Q9C0B0_IDR_150_208",0.29342796108711
"Q9C0B0_IDR_222_293",0.307497407435394
"Q9C0B0_IDR_295_654",0.399074631477496
"Q9C0B1_IDR_162_194",1
"Q9C0B2_IDR_1128_1172",0.226416234585954
"Q9C0B2_IDR_1_79",0.245831013695045
"Q9C0B2_IDR_359_488",0.276915001702966
"Q9C0B2_IDR_662_730",0.250837750016035
"Q9C0B5_IDR_286_699",1
"Q9C0D4_IDR_217_320",0.241586664149253
"Q9C0D4_IDR_368_670",0.292412015497604
"Q9C0D4_IDR_676_912",0.237070900407015
"Q9C0D5_IDR_1_358",0.353710247106812
"Q9C0D5_IDR_1422_1861",0.439000257756361
"Q9C0D5_IDR_434_488",0.207289495136827
"Q9C0D6_IDR_1_94",0.663550485157134
"Q9C0D6_IDR_470_1143",0.336449514842866
"Q9C0D7_IDR_204_236",0.24035876163378
"Q9C0D7_IDR_404_774",0.344959043189008
"Q9C0D7_IDR_51_160",0.414682195177212
"Q9C0E4_IDR_1_38",0.361356058049541
"Q9C0E4_IDR_339_444",0.363432372787062
"Q9C0E4_IDR_740_932",0.275211569163398
"Q9C0E8_IDR_142_248",0.500976013713958
"Q9C0E8_IDR_308_428",0.499023986286042
"Q9C0F0_IDR_1_35",0.201526180852047
"Q9C0F0_IDR_320_2208",0.496922575828603
"Q9C0F0_IDR_74_318",0.30155124331935
"Q9C0F1_IDR_124_237",0.585921085724451
"Q9C0K1_IDR_224_298",1
"Q9C0K7_IDR_13_46",0.546681210878146
"Q9C0K7_IDR_298_335",0.453318789121854
"Q9GZM5_IDR_305_350",0.453632459362794
"Q9GZM5_IDR_40_106",0.546367540637206
"Q9GZM8_IDR_74_345",1
"Q9GZN0_IDR_225_285",1
"Q9GZN2_IDR_84_237",1
"Q9GZN4_IDR_1_46",1
"Q9GZN6_IDR_1_99",0.50262910225966
"Q9GZN6_IDR_689_736",0.49737089774034
"Q9GZP1_IDR_144_188",1
"Q9GZP8_IDR_1_106",1
"Q9GZQ4_IDR_350_415",1
"Q9GZQ6_IDR_351_430",1
"Q9GZR1_IDR_1_35",0.233859986082455
"Q9GZR1_IDR_37_438",0.21312004683011
"Q9GZR1_IDR_599_644",0.233242338246929
"Q9GZR1_IDR_779_966",0.319777628840507
"Q9GZR2_IDR_1_69",0.491461035896082
"Q9GZV5_IDR_153_357",0.629449904131853
"Q9GZV5_IDR_57_121",0.370550095868147
"Q9GZV8_IDR_109_191",1
"Q9GZV9_IDR_140_251",1
"Q9GZW8_IDR_1_66",1
"Q9GZX3_IDR_1_37",1
"Q9GZX5_IDR_58_205",1
"Q9GZX6_IDR_1_32",1
"Q9GZY0_IDR_1_119",1
"Q9GZY4_IDR_1_36",1
"Q9GZY6_IDR_1_114",0.468528971265172
"Q9GZY6_IDR_145_243",0.531471028734828
"Q9GZY8_IDR_1_84",0.42913227863507
"Q9GZY8_IDR_87_301",0.57086772136493
"Q9GZZ0_IDR_1_275",0.506596282476518
"Q9GZZ0_IDR_279_328",0.493403717523482
"Q9GZZ7_IDR_258_299",1
"Q9H000_IDR_1_44",0.482908878606737
"Q9H000_IDR_46_169",0.517091121393263
"Q9H079_IDR_1_138",1
"Q9H089_IDR_1_31",0.241684359617896
"Q9H089_IDR_247_358",0.251950597493886
"Q9H089_IDR_565_596",0.255494101001775
"Q9H089_IDR_599_658",0.250870941886443
"Q9H091_IDR_112_198",0.494174000679559
"Q9H091_IDR_701_742",0.505825999320441
"Q9H093_IDR_1_49",0.642269296440082
"Q9H093_IDR_308_559",0.357730703559918
"Q9H094_IDR_16_570",1
"Q9H095_IDR_1_44",0.49200568067593
"Q9H095_IDR_84_144",0.50799431932407
"Q9H098_IDR_59_131",1
"Q9H0A0_IDR_991_1025",1
"Q9H0A6_IDR_32_85",1
"Q9H0A9_IDR_1_191",1
"Q9H0B3_IDR_1_1096",1
"Q9H0B6_IDR_499_535",0.490379333003761
"Q9H0B6_IDR_590_622",0.509620666996239
"Q9H0B8_IDR_238_280",1
"Q9H0C3_IDR_419_466",0.457879207323593
"Q9H0C3_IDR_471_514",0.542120792676407
"Q9H0C5_IDR_1_44",1
"Q9H0C8_IDR_1_99",1
"Q9H0D2_IDR_1213_1285",0.2151013794075
"Q9H0D2_IDR_1_216",0.298761983522376
"Q9H0D2_IDR_1300_1346",0.249562028453574
"Q9H0D2_IDR_221_975",0.236574608616549
"Q9H0D6_IDR_414_507",0.332156630765799
"Q9H0D6_IDR_859_950",0.667843369234201
"Q9H0F6_IDR_305_350",0.480908348494681
"Q9H0G5_IDR_1_558",1
"Q9H0H0_IDR_952_985",1
"Q9H0H5_IDR_129_282",0.445556332690361
"Q9H0H5_IDR_548_623",0.554443667309638
"Q9H0I2_IDR_1_275",1
"Q9H0I3_IDR_1_46",0.538435066374243
"Q9H0I3_IDR_52_100",0.461564933625757
"Q9H0J4_IDR_1_59",0.299517587782708
"Q9H0J4_IDR_1608_1663",0.343329391139258
"Q9H0J4_IDR_61_1217",0.357153021078034
"Q9H0J9_IDR_232_270",1
"Q9H0K1_IDR_341_896",1
"Q9H0K4_IDR_1_181",0.412136130040531
"Q9H0K4_IDR_365_420",0.302627902361927
"Q9H0K4_IDR_561_594",0.285235967597541
"Q9H0K6_IDR_49_125",1
"Q9H0L4_IDR_193_572",1
"Q9H0M0_IDR_148_368",0.426498743889404
"Q9H0M0_IDR_415_454",0.573501256110596
"Q9H0M4_IDR_1_248",0.533589142432051
"Q9H0M4_IDR_431_637",0.466410857567949
"Q9H0M5_IDR_69_163",1
"Q9H0N5_IDR_1_32",1
"Q9H0Q3_IDR_59_95",1
"Q9H0R3_IDR_1_42",1
"Q9H0S4_IDR_415_455",1
"Q9H0U3_IDR_1_34",1
"Q9H0U9_IDR_1_223",1
"Q9H0X9_IDR_728_866",0.34548226471654
"Q9H116_IDR_131_316",0.424123028566191
"Q9H116_IDR_611_681",0.575876971433809
"Q9H147_IDR_134_183",0.451661821930154
"Q9H147_IDR_1_60",0.548338178069846
"Q9H156_IDR_266_320",0.48753786189879
"Q9H156_IDR_647_743",0.51246213810121
"Q9H159_IDR_1_39",1
"Q9H160_IDR_125_206",1
"Q9H161_IDR_1_232",0.485600514223108
"Q9H1B7_IDR_511_708",0.658766636136403
"Q9H1C0_IDR_312_372",1
"Q9H1C3_IDR_1_46",1
"Q9H1C4_IDR_1_54",0.481140513669931
"Q9H1C4_IDR_521_597",0.518859486330069
"Q9H1C7_IDR_1_40",1
"Q9H1D0_IDR_1_42",0.485512797435439
"Q9H1D0_IDR_692_760",0.514487202564561
"Q9H1E3_IDR_1_243",1
"Q9H1E5_IDR_219_349",1
"Q9H1F0_IDR_1_35",1
"Q9H1H1_IDR_65_148",1
"Q9H1H9_IDR_1374_1789",0.625020760779671
"Q9H1H9_IDR_547_577",0.374979239220329
"Q9H1I8_IDR_408_465",0.550527120657099
"Q9H1I8_IDR_509_757",0.449472879342901
"Q9H1J1_IDR_1_65",0.544274754711179
"Q9H1J1_IDR_225_476",0.45572524528882
"Q9H1K0_IDR_206_246",0.283810622543982
"Q9H1K0_IDR_379_468",0.427373760698234
"Q9H211_IDR_1_170",0.360804849514891
"Q9H211_IDR_369_432",0.639195150485109
"Q9H221_IDR_1_35",1
"Q9H222_IDR_1_33",1
"Q9H228_IDR_327_398",1
"Q9H246_IDR_1_91",1
"Q9H251_IDR_3320_3354",1
"Q9H252_IDR_140_203",0.484276815681174
"Q9H252_IDR_717_960",0.515723184318826
"Q9H254_IDR_2119_2153",0.348390173399236
"Q9H254_IDR_2174_2437",0.374599227603743
"Q9H254_IDR_2529_2564",0.277010598997021
"Q9H257_IDR_166_283",0.529083043631153
"Q9H257_IDR_341_536",0.470916956368847
"Q9H293_IDR_1_81",1
"Q9H2A3_IDR_1_121",0.382646612532138
