"","GO0003729_mRNA_binding"
"Q5CZC0_IDR_3135_3189",0.0530098810404073
"Q5CZC0_IDR_3193_3263",0.0576455082414313
"Q5CZC0_IDR_3626_3656",0.0565672369296852
"Q5CZC0_IDR_3871_3956",0.0550601328790383
"Q5CZC0_IDR_5399_5673",0.0580166916984115
"Q5CZC0_IDR_5692_5777",0.0594526036399245
"Q5CZC0_IDR_5850_5904",0.0563693042123066
"Q5CZC0_IDR_6548_6794",0.0523836510035246
"Q5CZC0_IDR_6796_6835",0.0536086083203858
"Q5CZC0_IDR_6849_6907",0.0564078778056016
"Q5D1E8_IDR_1_45",0.223136049800828
"Q5D1E8_IDR_296_435",0.26452522863743
"Q5D1E8_IDR_512_542",0.252363037327952
"Q5D1E8_IDR_91_131",0.259975684233791
"Q5D862_IDR_90_2391",1
"Q5DID0_IDR_597_701",1
"Q5DJT8_IDR_1_118",1
"Q5DX21_IDR_270_403",1
"Q5GH73_IDR_1_120",0.336676204711297
"Q5GH73_IDR_197_229",0.340758224987437
"Q5GH73_IDR_515_558",0.322565570301267
"Q5GH76_IDR_1_104",0.345829511508673
"Q5GH76_IDR_175_245",0.36510186068904
"Q5GH76_IDR_521_565",0.289068627802287
"Q5GH77_IDR_406_459",1
"Q5GJ75_IDR_1_109",1
"Q5H913_IDR_197_242",1
"Q5H943_IDR_1_55",1
"Q5HYR2_IDR_1_182",1
"Q5HYW2_IDR_1_35",0.328195598086531
"Q5HYW2_IDR_251_1225",0.348233420920192
"Q5HYW2_IDR_60_249",0.323570980993277
"Q5HYW3_IDR_1_150",0.479215496809222
"Q5HYW3_IDR_315_493",0.520784503190778
"Q5I0G3_IDR_468_518",1
"Q5I0X4_IDR_31_101",1
"Q5J8M3_IDR_24_62",1
"Q5JNZ3_IDR_1_59",0.493294554811753
"Q5JSL3_IDR_1189_1272",0.251908481008402
"Q5JSL3_IDR_1_31",0.250801877428748
"Q5JSL3_IDR_1337_1386",0.249391856448214
"Q5JSL3_IDR_277_308",0.247897785114637
"Q5JSP0_IDR_1_154",0.468820189519745
"Q5JSP0_IDR_482_527",0.531179810480255
"Q5JSZ5_IDR_1_2229",1
"Q5JT82_IDR_1_279",0.482996657766741
"Q5JT82_IDR_350_389",0.517003342233259
"Q5JTC6_IDR_1_1135",1
"Q5JWR5_IDR_1055_1323",0.234287254623106
"Q5JWR5_IDR_1992_2027",0.251867215522866
"Q5JWR5_IDR_695_728",0.257375438821084
"Q5JX69_IDR_59_106",1
"Q5JX71_IDR_1_43",0.493058745426196
"Q5JX71_IDR_51_109",0.506941254573804
"Q5JXA9_IDR_1_34",1
"Q5JXC2_IDR_1_388",1
"Q5JXM2_IDR_36_108",1
"Q5JXX7_IDR_1_66",1
"Q5MNZ9_IDR_362_410",1
"Q5NUL3_IDR_240_275",1
"Q5PRF9_IDR_186_299",0.320259493463775
"Q5PRF9_IDR_390_469",0.357814863516182
"Q5PRF9_IDR_536_694",0.321925643020043
"Q5PSV4_IDR_1_59",1
"Q5QGS0_IDR_1371_1414",0.36828133132156
"Q5QGS0_IDR_1_541",0.321602149573919
"Q5QGS0_IDR_579_1282",0.310116519104522
"Q5QGT7_IDR_167_225",1
"Q5SRI9_IDR_1_95",1
"Q5SRN2_IDR_30_563",1
"Q5SSG8_IDR_1_486",1
"Q5SSJ5_IDR_1_156",0.452610437795088
"Q5SSJ5_IDR_417_553",0.547389562204912
"Q5SSQ6_IDR_117_148",1
"Q5ST30_IDR_1_93",1
"Q5SV97_IDR_1_577",0.514386263573995
"Q5SV97_IDR_668_702",0.485613736426005
"Q5SVQ8_IDR_1_347",0.478297614370419
"Q5SYE7_IDR_1_1610",1
"Q5SZB4_IDR_1_266",0.506035763312568
"Q5SZB4_IDR_293_393",0.493964236687432
"Q5SZD1_IDR_102_152",0.4729091779631
"Q5SZD1_IDR_1_80",0.5270908220369
"Q5SZJ8_IDR_1_71",0.4856781654081
"Q5SZI1_IDR_210_245",1
"Q5SZJ8_IDR_121_171",0.5143218345919
"Q5SZL2_IDR_1_499",0.494759046102462
"Q5SZL2_IDR_662_706",0.505240953897538
"Q5SZQ8_IDR_244_288",1
"Q5T011_IDR_1158_1231",0.113652732892069
"Q5T011_IDR_1358_1414",0.112538265203403
"Q5T011_IDR_1466_1556",0.10527324854987
"Q5T011_IDR_1632_1667",0.11178296297291
"Q5T011_IDR_1803_1907",0.105400682438547
"Q5T011_IDR_2109_2151",0.107888948947123
"Q5T011_IDR_2400_2513",0.116618846836084
"Q5T011_IDR_2864_2903",0.112698681959677
"Q5T011_IDR_698_731",0.114145630200317
"Q5T124_IDR_1_71",0.487856245771881
"Q5T124_IDR_474_520",0.512143754228119
"Q5T1A1_IDR_646_773",1
"Q5T1B0_IDR_133_169",0.2554257123468
"Q5T1B0_IDR_1_55",0.248437088011328
"Q5T1B0_IDR_819_884",0.244122868087811
"Q5T1B0_IDR_887_1012",0.252014331554062
"Q5T1C6_IDR_1_45",1
"Q5T1M5_IDR_292_558",0.510363133142986
"Q5T1M5_IDR_818_1219",0.489636866857014
"Q5T1N1_IDR_1_836",1
"Q5T1Q4_IDR_1_45",0.54256553418057
"Q5T1Q4_IDR_360_408",0.45743446581943
"Q5T1R4_IDR_1_2406",1
"Q5T1S8_IDR_1_102",1
"Q5T1V6_IDR_1_102",0.490184700042549
"Q5T1V6_IDR_580_619",0.509815299957451
"Q5T200_IDR_1_1515",1
"Q5T230_IDR_1_274",1
"Q5T280_IDR_1_69",1
"Q5T442_IDR_296_439",0.494494553871407
"Q5T4F4_IDR_1_31",0.540842311587469
"Q5T4F4_IDR_235_346",0.459157688412531
"Q5T4I8_IDR_76_110",1
"Q5T4S7_IDR_1616_1655",0.136066712481317
"Q5T4S7_IDR_1731_1783",0.146726781154636
"Q5T4S7_IDR_2437_2470",0.140654175973217
"Q5T4S7_IDR_429_465",0.14287211858285
"Q5T4S7_IDR_598_635",0.138932230441053
"Q5T5X7_IDR_484_531",0.245526264079287
"Q5T5X7_IDR_647_705",0.243347992132625
"Q5T5Y3_IDR_347_701",0.503599612975775
"Q5T5Y3_IDR_705_1460",0.496400387024225
"Q5T601_IDR_1_40",0.491428314472243
"Q5T601_IDR_855_890",0.508571685527758
"Q5T619_IDR_1_278",1
"Q5T653_IDR_252_305",1
"Q5T681_IDR_1_33",0.2486844640546
"Q5T681_IDR_41_77",0.241716053853506
"Q5T7P8_IDR_141_227",0.493356842158075
"Q5T7R7_IDR_81_152",1
"Q5T7W0_IDR_105_189",0.265231470440494
"Q5T7W0_IDR_1_99",0.260790241629554
"Q5T7W0_IDR_211_255",0.234252733476362
"Q5T7W0_IDR_282_460",0.23972555445359
"Q5T7W7_IDR_463_516",1
"Q5T848_IDR_1177_1215",0.332632838252147
"Q5T848_IDR_1_73",0.333108631590879
"Q5T848_IDR_669_1168",0.334258530156974
"Q5TAH2_IDR_1094_1124",1
"Q5TAP6_IDR_1_41",0.24450369084733
"Q5TAP6_IDR_285_594",0.231696688106238
"Q5TAP6_IDR_51_83",0.261182653846743
"Q5TAP6_IDR_735_766",0.262616967199689
"Q5TAQ9_IDR_1_135",0.51414682469497
"Q5TAQ9_IDR_553_597",0.48585317530503
"Q5TAT6_IDR_1_717",1
"Q5TCQ9_IDR_1110_1464",0.234734291664453
"Q5TCQ9_IDR_815_847",0.151262120060206
"Q5TCQ9_IDR_941_1002",0.16712336118122
"Q5TCS8_IDR_1039_1079",0.164981408820301
"Q5TCS8_IDR_1191_1255",0.169259140830958
"Q5TCS8_IDR_186_226",0.16526084065418
"Q5TCS8_IDR_488_576",0.168279058397688
"Q5TCS8_IDR_697_810",0.167811442698573
"Q5TCS8_IDR_893_925",0.1644081085983
"Q5TCX8_IDR_1_38",0.571693192364627
"Q5TF39_IDR_410_518",0.487266163223236
"Q5TF58_IDR_1_183",0.32303285696076
"Q5TF58_IDR_312_362",0.340332850355105
"Q5TF58_IDR_481_517",0.336634292684135
"Q5TFG8_IDR_143_222",0.498242763024328
"Q5TFG8_IDR_42_127",0.501757236975672
"Q5TGI0_IDR_339_409",1
"Q5TGI4_IDR_67_121",1
"Q5TGJ6_IDR_87_251",1
"Q5TGS1_IDR_85_171",1
"Q5TGY1_IDR_1_31",0.51758424587061
"Q5TGY1_IDR_524_634",0.48241575412939
"Q5TGY3_IDR_1_1603",1
"Q5TH69_IDR_1036_1103",0.188030483426629
"Q5TH69_IDR_1413_1443",0.166231302867451
"Q5TH69_IDR_179_212",0.166996626495303
"Q5TH69_IDR_1944_2105",0.255220191480567
"Q5TH69_IDR_464_660",0.22352139573005
"Q5TH74_IDR_1_75",0.499660134242436
"Q5TH74_IDR_96_267",0.500339865757564
"Q5TZJ5_IDR_1_1347",1
"Q5U4P2_IDR_103_140",0.496558001214006
"Q5U4P2_IDR_1_49",0.503441998785994
"Q5U5Q3_IDR_1_228",1
"Q5U5R9_IDR_1_124",1
"Q5U5X8_IDR_1_62",0.46209894113707
"Q5U5X8_IDR_65_452",0.53790105886293
"Q5U5Z8_IDR_108_140",0.327512987457336
"Q5U5Z8_IDR_36_77",0.340074242978642
"Q5U5Z8_IDR_696_889",0.332412769564022
"Q5U623_IDR_1_572",1
"Q5U651_IDR_1_142",0.477041752602573
"Q5U651_IDR_257_369",0.522958247397427
"Q5UAW9_IDR_298_335",1
"Q5UCC4_IDR_1_47",0.493100887390864
"Q5UCC4_IDR_193_224",0.506899112609136
"Q5UE93_IDR_339_409",1
"Q5UIP0_IDR_958_2414",1
"Q5VIR6_IDR_368_415",1
"Q5VIY5_IDR_50_187",1
"Q5VT25_IDR_1596_1732",0.203215746946595
"Q5VT52_IDR_147_252",0.444287666123546
"Q5VT52_IDR_294_1443",0.555712333876454
"Q5VT97_IDR_1032_1082",0.503195091184456
"Q5VT97_IDR_1_652",0.496804908815544
"Q5VTB9_IDR_31_71",0.49998146036279
"Q5VTB9_IDR_75_492",0.50001853963721
"Q5VTD9_IDR_1_104",0.501914578389045
"Q5VTD9_IDR_113_148",0.498085421610955
"Q5VTH2_IDR_105_177",1
"Q5VTH9_IDR_1_109",0.261819931415064
"Q5VTH9_IDR_165_217",0.250387257165666
"Q5VTH9_IDR_333_387",0.248563585659016
"Q5VTH9_IDR_430_465",0.239229225760254
"Q5VTJ3_IDR_300_375",0.461217239450323
"Q5VTJ3_IDR_45_255",0.538782760549677
"Q86VV4_IDR_411_465",0.331413610919368
"Q86VV4_IDR_46_283",0.330066045775076
"Q86VV8_IDR_120_165",0.315638224218487
"Q86VV8_IDR_1531_1565",0.317015043135155
"Q86VV8_IDR_279_360",0.367346732646358
"Q86VW1_IDR_541_577",1
"Q86VW2_IDR_31_154",0.530260748364664
"Q86VW2_IDR_485_580",0.469739251635336
"Q86VY4_IDR_1_200",0.572680927719496
"Q86VY4_IDR_387_417",0.427319072280505
"Q86VY9_IDR_1_51",0.340924155284276
"Q86VY9_IDR_60_104",0.313730519220369
"Q86WG3_IDR_1_150",0.486119161870378
"Q86WG3_IDR_330_371",0.513880838129622
"Q86WG5_IDR_1027_1103",0.270765983291352
"Q86WG5_IDR_1269_1305",0.241326100386678
"Q86WG5_IDR_1670_1731",0.241070967117231
"Q86WG5_IDR_770_807",0.246836949204739
"Q86WH2_IDR_1_46",1
"Q86WI3_IDR_98_136",1
"Q86WK6_IDR_403_437",0.495840899354157
"Q86WK6_IDR_448_485",0.504159100645843
"Q86WK7_IDR_411_449",1
"Q86WN1_IDR_414_467",0.506704054125645
"Q86WN1_IDR_609_690",0.493295945874355
"Q86WP2_IDR_1_378",1
"Q86WR0_IDR_168_208",1
"Q86WR6_IDR_137_236",0.485878560106704
"Q86WR6_IDR_1_42",0.514121439893296
"Q86WR7_IDR_1_50",0.509749677691717
"Q86WR7_IDR_73_399",0.490250322308283
"Q86WS3_IDR_123_158",1
"Q86X51_IDR_1_503",1
"Q86X52_IDR_1_68",1
"Q86X53_IDR_1_363",1
"Q86X76_IDR_1_44",1
"Q86X95_IDR_149_450",1
"Q86XD5_IDR_1_134",0.520958859549074
"Q86XD5_IDR_146_332",0.479041140450926
"Q86XD8_IDR_161_663",1
"Q86XE3_IDR_89_131",1
"Q86XF7_IDR_1_148",0.496910463607023
"Q86XF7_IDR_184_214",0.503089536392977
"Q86XH1_IDR_344_382",0.512886541667948
"Q86XH1_IDR_459_491",0.487113458332053
"Q86XI6_IDR_1_58",1
"Q86XJ0_IDR_256_287",1
"Q86XJ1_IDR_289_680",1
"Q86XK2_IDR_1_150",1
"Q86XK3_IDR_1_50",0.497966183224563
"Q86XK3_IDR_75_146",0.502033816775436
"Q86XK7_IDR_261_387",1
"Q86XT2_IDR_172_251",1
"Q86XU0_IDR_64_183",1
"Q86XZ4_IDR_370_545",0.584249736932666
"Q86XZ4_IDR_84_244",0.415750263067334
"Q86Y01_IDR_160_407",1
"Q86Y07_IDR_318_470",1
"Q86Y13_IDR_1087_1144",0.257414091463592
"Q86Y13_IDR_1_85",0.241879738115616
"Q86Y13_IDR_587_752",0.248196632407569
"Q86Y13_IDR_953_1029",0.252509538013223
"Q86Y22_IDR_1_526",1
"Q86Y25_IDR_66_189",1
"Q86Y26_IDR_111_216",0.201960710741218
"Q86Y26_IDR_1_55",0.20129240998031
"Q86Y26_IDR_287_377",0.209905279343399
"Q86Y26_IDR_379_868",0.180924128153652
"Q86Y26_IDR_870_1132",0.20591747178142
"Q86Y33_IDR_1_215",1
"Q86Y34_IDR_1_38",1
"Q86Y37_IDR_1_126",0.543975282948112
"Q86YF9_IDR_609_849",0.249592072581949
"Q86YI8_IDR_1_228",1
"Q86YJ5_IDR_22_105",0.51569676528792
"Q86YJ5_IDR_267_306",0.48430323471208
"Q86YJ7_IDR_440_475",0.332010517777434
"Q86YJ7_IDR_491_525",0.31378051629818
"Q86YJ7_IDR_535_582",0.354208965924386
"Q86YL5_IDR_1_185",1
"Q86YL7_IDR_1_123",1
"Q86YM7_IDR_113_208",1
"Q86YN6_IDR_23_95",0.495026029578883
"Q86YN6_IDR_98_897",0.504973970421117
"Q86YP4_IDR_1_436",0.480808551752023
"Q86YP4_IDR_465_633",0.519191448247977
"Q86YR6_IDR_1_94",0.512151468150054
"Q86YR6_IDR_363_536",0.487848531849946
"Q86YR7_IDR_530_616",0.511071995874767
"Q86YR7_IDR_963_1114",0.488928004125233
"Q86YS3_IDR_495_564",0.504384748476671
"Q86YS3_IDR_84_347",0.495615251523329
"Q86Z02_IDR_661_906",0.242681040825064
"Q86Z02_IDR_909_1104",0.233041829181539
"Q86Z20_IDR_1_511",1
"Q86Z23_IDR_1_32",0.463291798214383
"Q86Z23_IDR_34_105",0.536708201785617
"Q8HWS3_IDR_1_117",0.248294516156906
"Q8HWS3_IDR_557_645",0.24168619658255
"Q8HWS3_IDR_647_680",0.254993981859293
"D6RA61_IDR_470_528",0.340944593426061
"D6RBM5_IDR_1_60",1
"A1A519_IDR_1_122",0.336114020243756
"A2RTX5_IDR_77_125",1
"D6RBQ6_IDR_1_56",0.330827420958132
"A1A519_IDR_147_214",0.32648462765175
"A2RU30_IDR_1_236",0.494884668969597
"A0A1B0GTI1_IDR_1_187",1
"E9PRG8_IDR_1_123",1
"D6RBQ6_IDR_379_452",0.327483362985386
"A1A519_IDR_270_310",0.337401352104494
"A2RU30_IDR_239_521",0.505115331030403
"A0A1B0GTL2_IDR_52_115",1
"F5GYI3_IDR_57_263",1
"D6RBQ6_IDR_470_528",0.341689216056482
"A7E2F4_IDR_1_180",0.353062927807952
"A2RU54_IDR_27_152",1
"A0A1B0GTR0_IDR_1_116",1
"F5H4A9_IDR_1_185",1
"D6RCP7_IDR_1_56",0.330694741946387
"A1A5B4_IDR_746_782",1
"A7E2F4_IDR_185_240",0.324289950475802
"A6NMS7_IDR_1547_1623",0.215972312730893
"A2RU67_IDR_1_122",1
"F5H4B4_IDR_66_129",0.334621506755614
"D6RCP7_IDR_379_451",0.328317760362429
"A1A5C7_IDR_1_74",0.547388878160269
"A7E2F4_IDR_267_605",0.322647121716246
"A6NMS7_IDR_1658_1700",0.205737039551584
"A2RUB1_IDR_1_666",0.494160336219986
"F5H4B4_IDR_304_403",0.330634640033618
"D6RCP7_IDR_470_528",0.340987497691183
"A1A5D9_IDR_1_54",0.245693147979065
"A7E2S9_IDR_215_258",1
"A6NMS7_IDR_1_876",0.188575746543904
"A2RUB1_IDR_915_952",0.505839663780014
"A0A1B0GTS1_IDR_1_76",0.473114792870656
"F5H4B4_IDR_517_570",0.334743853210767
"D6RGH6_IDR_1_58",0.362235904303027
"C9JL84_IDR_219_458",1
"A7E2V4_IDR_1016_1226",0.383736488272529
"A6NMT0_IDR_1_40",0.314438477702386
"A2RUB6_IDR_27_902",0.517073085096443
"A0A1B0GTS1_IDR_181_278",0.526885207129344
"D6RGH6_IDR_61_125",0.324985687771996
"Q8NEM0_IDR_98_151",0.497145909513235
"Q8NEM2_IDR_1_62",0.503234372639104
"Q8NEM2_IDR_556_639",0.496765627360896
"Q8NEM7_IDR_1_32",0.348032808816673
"Q8NEM7_IDR_226_327",0.333425667462502
"Q8NEM7_IDR_360_779",0.318541523720825
"Q8NEN0_IDR_1_263",1
"Q8NEV4_IDR_1102_1616",0.522086777009757
"Q8NEV4_IDR_879_921",0.477913222990243
"Q8NEV9_IDR_163_193",1
"Q8NEW0_IDR_165_231",1
"Q8NEW7_IDR_1_156",1
"Q8NEX6_IDR_1_36",1
"Q8NEY1_IDR_1_1414",0.487899248527754
"Q8NEY1_IDR_1821_1877",0.512100751472246
"Q8NEY3_IDR_1_48",0.539953541296425
"Q8NEY3_IDR_159_280",0.460046458703575
"Q8NEY8_IDR_1_319",0.614960884916962
"Q8NEY8_IDR_344_405",0.385039115083038
"Q8NEZ2_IDR_134_221",1
"Q8NEZ4_IDR_1_127",0.112542541449624
"Q8NEZ4_IDR_1140_1172",0.108377672850888
"Q8NEZ4_IDR_1191_3892",0.11235671620802
"Q8NEZ4_IDR_165_218",0.112092852750884
"Q8NEZ4_IDR_3930_4003",0.109327265260382
"Q8NEZ4_IDR_4026_4058",0.106013051334547
"Q8NEZ4_IDR_522_937",0.129502706588692
"Q8NF91_IDR_6103_6169",0.159396569553045
"Q8NF91_IDR_6172_6346",0.162173908960864
"Q8NF91_IDR_8212_8335",0.166346226605726
"Q8NF91_IDR_8663_8736",0.179523370884088
"Q8NF99_IDR_133_284",1
"Q8NFA0_IDR_1331_1504",0.476963647546545
"Q8NFA0_IDR_433_478",0.523036352453455
"Q8NFA2_IDR_297_376",1
"Q8NFC6_IDR_1_120",0.438448979101176
"Q8NFC6_IDR_159_3051",0.561551020898824
"Q8NFD2_IDR_297_354",1
"Q8NFD5_IDR_1_1236",0.176714567845933
"Q8NFD5_IDR_1267_1591",0.496127363042887
"Q8NFD5_IDR_1694_1775",0.165094419414787
"Q8NFD5_IDR_1808_1912",0.162063649696393
"Q8NFF2_IDR_1_78",0.487493108020642
"Q8NFF2_IDR_261_425",0.512506891979358
"Q8NFT6_IDR_260_335",0.249030584593729
"Q8NFT6_IDR_339_501",0.234069457731159
"Q8NFT6_IDR_96_165",0.281778859294593
"Q8NFU0_IDR_386_473",1
"Q8NFU1_IDR_372_509",1
"Q8NFU4_IDR_1_46",1
"Q8NFU5_IDR_1_37",0.506561184240595
"Q8NFU5_IDR_262_363",0.493438815759405
"Q8NFU7_IDR_1_1332",0.229833128796785
"Q8NFU7_IDR_1743_1840",0.268113172089603
"Q8NFU7_IDR_1916_1989",0.241655154218352
"Q8NFU7_IDR_2070_2109",0.260398544895261
"Q8NFV5_IDR_17_125",1
"Q8NFW1_IDR_215_269",0.296142139513634
"Q8NFW1_IDR_274_311",0.29870974290595
"Q8NFW1_IDR_317_1626",0.405148117580416
"Q8NHG8_IDR_1_147",1
"Q8NHH9_IDR_1_56",1
"Q8NHM5_IDR_1_59",0.236543502415098
"Q8NHM5_IDR_378_508",0.244050534121636
"Q8NHM5_IDR_565_652",0.246593560456058
"Q8NHM5_IDR_724_1040",0.272812403007207
"Q8NHP7_IDR_18_67",0.512623419790064
"Q8NHP7_IDR_284_470",0.487376580209936
"Q8NHP8_IDR_1_39",1
"Q8NHQ1_IDR_228_266",1
"Q8NHQ8_IDR_348_396",0.491292103466147
"Q8NHQ8_IDR_82_200",0.508707896533853
"Q8NHQ9_IDR_486_555",0.516697289938942
"Q8NHQ9_IDR_570_600",0.483302710061058
"Q8NHR7_IDR_111_157",1
"Q8NHY2_IDR_300_357",0.436248240885603
"Q8NHY3_IDR_173_216",0.464569975745207
"Q8NHY3_IDR_269_880",0.535430024254793
"Q8NHY6_IDR_154_371",0.453654306876516
"Q8NHY6_IDR_1_97",0.546345693123484
"Q8NHZ7_IDR_1_158",0.49001187200186
"Q8NHZ7_IDR_178_208",0.50998812799814
"Q8NHZ8_IDR_21_85",1
"Q8NI08_IDR_1_114",0.35965122348425
"Q8NI08_IDR_162_215",0.336364546126342
"Q8NI08_IDR_307_652",0.303984230389408
"Q8NI22_IDR_1_47",1
"Q8NI27_IDR_1177_1593",1
"Q8NI32_IDR_1_32",1
"Q8NI35_IDR_1008_1057",0.110324460305124
"Q8NI35_IDR_1164_1219",0.116446538127044
"Q8NI35_IDR_455_515",0.11076793086824
"Q8NI35_IDR_641_675",0.108837826534614
"Q8NI35_IDR_777_807",0.112740466355545
"Q8NI35_IDR_839_985",0.109053873053092
"Q8TAC9_IDR_203_235",1
"Q8TAD2_IDR_1_33",0.496259457800223
"Q8TAD2_IDR_49_87",0.503740542199777
"Q8TAD4_IDR_1_32",0.411660219309098
"Q8TAD4_IDR_545_588",0.588339780690902
"Q8TAD7_IDR_1_36",1
"Q8TAD8_IDR_1_223",1
"Q8TAE6_IDR_1_70",1
"Q8TAE8_IDR_1_38",0.493676668149939
"Q8TAE8_IDR_182_222",0.506323331850061
"Q8TAF7_IDR_59_200",1
"Q8TAG5_IDR_153_214",1
"Q8TAG6_IDR_21_207",1
"Q8TAG9_IDR_230_276",1
"Q8TAK5_IDR_314_448",1
"Q8TAK6_IDR_1_118",0.511826604068684
"Q8TAK6_IDR_183_271",0.488173395931316
"Q8TAL5_IDR_145_182",0.344742819566584
"Q8TAL5_IDR_272_431",0.338023867973727
"Q8TAL5_IDR_82_123",0.31723331245969
"Q8TAW3_IDR_99_172",0.506389721371591
"Q8TAX0_IDR_1_172",1
"Q8TAX7_IDR_19_353",1
"Q8TAY7_IDR_1_242",1
"Q8TAZ6_IDR_1_67",0.500076189455344
"Q8TAZ6_IDR_205_248",0.499923810544656
"Q8TB03_IDR_288_319",1
"Q8TB05_IDR_21_177",1
"Q8TB22_IDR_1_63",1
"Q8TB24_IDR_1_46",0.31688871220758
"Q8TB24_IDR_181_218",0.344728515454081
"Q8TB24_IDR_242_581",0.338382772338339
"Q8TB37_IDR_12_60",1
"Q8TB45_IDR_1_41",1
"Q8TB52_IDR_143_337",1
"Q8TB68_IDR_32_257",1
"Q8TB69_IDR_51_179",1
"Q8TBA6_IDR_27_304",0.255995186112795
"Q8TBA6_IDR_306_350",0.248955364255288
"Q8TBA6_IDR_445_475",0.247761471657044
"Q8TBG4_IDR_442_499",1
"Q8TBG9_IDR_206_265",1
"Q8TBJ4_IDR_282_325",1
"Q8TBJ5_IDR_1_272",1
"Q8TBK6_IDR_1_46",0.470937952601453
"Q8TBK6_IDR_61_192",0.529062047398548
"Q8TBM8_IDR_220_262",0.44606813862882
"Q8TBM8_IDR_54_90",0.55393186137118
"Q8TBN0_IDR_1_90",0.502414236671651
"Q8TBN0_IDR_92_218",0.497585763328349
"Q8TBP0_IDR_1_31",0.356210792497488
"Q8TBP0_IDR_712_767",0.333811626456984
"Q8TBP0_IDR_91_286",0.309977581045528
"Q8TBP5_IDR_1_118",0.510562046061288
"Q8TBP5_IDR_144_190",0.489437953938712
"Q8TBP6_IDR_1_46",1
"Q8TBX8_IDR_1_35",0.506953696682656
"Q8TBX8_IDR_294_346",0.493046303317344
"Q8TBY8_IDR_191_246",0.318567195384931
"Q8TBY8_IDR_848_894",0.32872660423909
"Q8TC36_IDR_1_130",1
"Q8TC41_IDR_1_142",0.487469223527321
"Q8TC41_IDR_175_255",0.512530776472679
"Q8TC44_IDR_366_423",1
"Q8TC56_IDR_180_532",1
"Q8TC57_IDR_458_530",1
"Q8TC59_IDR_1_212",1
"Q8TC71_IDR_137_294",0.337014679035539
"Q8TC71_IDR_493_538",0.343889838919424
"Q8TC71_IDR_90_135",0.319095482045037
"Q8TCU4_IDR_1_4097",1
"Q8TCU5_IDR_62_119",0.53408997616538
"Q8TCU5_IDR_986_1075",0.46591002383462
"Q8TCU6_IDR_1109_1142",0.508984509865721
"Q8TCU6_IDR_1_44",0.491015490134279
"Q8TCX5_IDR_595_670",1
"Q8TCY5_IDR_48_172",1
"Q8TCY9_IDR_140_176",0.514193013265692
"Q8TCY9_IDR_1_65",0.485806986734308
"Q8TCZ2_IDR_1_262",1
"Q8TD06_IDR_1_32",1
"Q8TD08_IDR_348_520",1
"Q8TD91_IDR_313_449",1
"Q8TD94_IDR_20_196",0.510284344863709
"Q8TD94_IDR_266_323",0.489715655136292
"Q8TDB4_IDR_1_43",0.485941321417114
"Q8TDB4_IDR_70_240",0.514058678582886
"Q8TDB6_IDR_196_232",0.343958971158774
"Q8TDB6_IDR_510_556",0.331488847311724
"Q8TDB6_IDR_91_122",0.324552181529502
"Q8TDC0_IDR_1_161",0.515772430788992
"Q8TDC0_IDR_164_218",0.484227569211008
"Q8TDC3_IDR_363_589",0.492831723458217
"Q8TDI8_IDR_1_106",1
"Q8TDJ6_IDR_1280_1321",0.111748826498361
"Q8TDJ6_IDR_1913_2032",0.104627037887488
"Q8TDJ6_IDR_2095_2129",0.11570064101448
"Q8TDJ6_IDR_2393_2442",0.11869172591483
"Q8TDJ6_IDR_2468_2500",0.104118021555004
"Q8TDJ6_IDR_284_332",0.110925893049663
"Q8TDJ6_IDR_416_482",0.113408135992715
"Q8TDJ6_IDR_570_602",0.111867766546355
"Q8TDJ6_IDR_921_963",0.108911951541104
"Q8TDM0_IDR_1_32",0.507739151868394
"Q8TDM0_IDR_178_211",0.492260848131606
"Q8TDM6_IDR_1435_1496",0.201340927856766
"Q8TDM6_IDR_1665_1714",0.204600079773396
"Q8TDM6_IDR_560_612",0.189369008577457
"Q8TDM6_IDR_804_1342",0.216784808506576
"Q8TDM6_IDR_92_187",0.187905175285805
"Q8TDN1_IDR_1_56",0.508973815234398
"Q8TDN1_IDR_476_519",0.491026184765602
"Q8TDN2_IDR_1_40",0.50091820628352
"Q8TDW7_IDR_4177_4353",0.515296153342582
"Q8TDW7_IDR_4355_4541",0.484703846657418
"Q8TDX6_IDR_1_54",1
"Q8TDX9_IDR_100_130",0.201658761018024
"Q8TDX9_IDR_1024_1112",0.206601762857596
"Q8TDX9_IDR_2019_2129",0.202766633768077
"Q8TDX9_IDR_2810_2849",0.192409804124391
"Q8TDX9_IDR_965_1010",0.196563038231912
"Q8TDY2_IDR_1264_1317",0.241111602959245
"Q8TDY2_IDR_1383_1494",0.245890880081627
"Q8TDY2_IDR_221_300",0.268740169544189
"Q8TDY2_IDR_600_806",0.244257347414939
"Q8TDY4_IDR_695_870",1
"Q8TDY8_IDR_1140_1250",0.495168187924592
"Q8TDY8_IDR_982_1124",0.504831812075409
"Q8TDZ2_IDR_616_705",0.514049146455385
"Q8TDZ2_IDR_752_922",0.485950853544615
"Q8TE12_IDR_157_198",0.518615528382044
"Q8TE12_IDR_246_368",0.481384471617956
"Q8TE49_IDR_77_113",0.488209797891814
"Q8TE85_IDR_405_437",0.361623199531064
"Q8TE85_IDR_467_511",0.319591267780272
"Q8TE99_IDR_1_55",1
"Q8TEA7_IDR_714_746",1
"Q8TEA8_IDR_149_209",1
"Q8TEB1_IDR_1_130",0.503804406224998
