"","GO0097659_nucleic_acid_templated_transcription"
"Q6IN85_IDR_650_833",1
"Q6IPM2_IDR_1_695",1
"Q6IPR3_IDR_199_249",1
"Q6IPT2_IDR_32_89",1
"Q6IPW1_IDR_1_90",1
"Q6IPX1_IDR_352_449",1
"Q6IQ19_IDR_38_255",1
"Q6IQ20_IDR_1_61",1
"Q6IQ21_IDR_219_274",0.270644076335611
"Q6IQ21_IDR_276_325",0.276668102807681
"Q6IQ21_IDR_327_385",0.452687820856708
"Q6IQ23_IDR_103_157",0.483402358066196
"Q6IQ23_IDR_285_1121",0.516597641933804
"Q6IQ55_IDR_557_1244",0.528390359645273
"Q6IS24_IDR_1_99",1
"Q6ISB3_IDR_192_239",0.404636236708424
"Q6ISB3_IDR_421_467",0.279777715100853
"Q6ISB3_IDR_80_110",0.315586048190723
"Q6ISU1_IDR_176_231",1
"Q6IV72_IDR_62_182",1
"Q6IWH7_IDR_45_104",0.483477692613253
"Q6IWH7_IDR_901_933",0.516522307386747
"Q6J272_IDR_46_86",0.411503507144897
"Q6J272_IDR_91_200",0.588496492855103
"Q6J4K2_IDR_1_35",1
"Q6J9G0_IDR_1_100",1
"Q6JBY9_IDR_1_416",1
"Q6JVE6_IDR_1_31",1
"Q6K0P9_IDR_401_492",0.508871219473081
"Q6K0P9_IDR_91_208",0.491128780526919
"Q6KB66_IDR_1_40",0.521315945151179
"Q6KB66_IDR_408_452",0.478684054848821
"Q6KC79_IDR_108_1189",0.314193816882397
"Q6KC79_IDR_1_49",0.240850577400231
"Q6KC79_IDR_2474_2521",0.202092530573659
"Q6KC79_IDR_2630_2705",0.242863075143713
"Q6KF10_IDR_20_90",0.459820074006785
"Q6KF10_IDR_293_351",0.540179925993215
"Q6L8G9_IDR_1_118",1
"Q6L8H2_IDR_1_238",1
"Q6MZT1_IDR_1_46",0.507829077192851
"Q6MZT1_IDR_154_206",0.492170922807149
"Q6MZW2_IDR_15_61",1
"Q6N021_IDR_1_1105",0.512943901667506
"Q6N021_IDR_1459_1560",0.181747763580963
"Q6N021_IDR_1806_1842",0.133812010325317
"Q6N021_IDR_1931_1968",0.171496324426215
"Q6N022_IDR_1_281",0.55557945919725
"Q6N022_IDR_293_331",0.44442054080275
"Q6N043_IDR_1_405",0.441716179938372
"Q6N043_IDR_468_979",0.558283820061628
"Q6N069_IDR_575_639",1
"Q6N075_IDR_1_33",1
"Q6NS38_IDR_1_54",1
"Q6NSI3_IDR_1_398",1
"Q6NSI4_IDR_1_40",0.499880457001467
"Q6NSI4_IDR_566_675",0.500119542998532
"Q6NSI8_IDR_526_621",0.490615757276616
"Q6NSI8_IDR_63_143",0.509384242723384
"Q6NSJ0_IDR_1_70",1
"Q6NSJ2_IDR_1_180",0.487241995977743
"Q6NSJ2_IDR_186_506",0.512758004022257
"Q6NSJ5_IDR_172_226",1
"Q6NSW7_IDR_147_186",0.500191757326823
"Q6NSW7_IDR_1_98",0.499808242673177
"Q6NSZ9_IDR_126_333",1
"Q6NT46_IDR_1_116",1
"Q6NT52_IDR_120_163",1
"Q6NT76_IDR_52_155",0.372545277429462
"Q6NUK4_IDR_146_255",1
"Q6NUM6_IDR_201_305",1
"Q6NUM9_IDR_1_58",1
"Q6NUN7_IDR_1_778",1
"Q6NUN9_IDR_150_365",0.520700934410583
"Q6NUN9_IDR_464_507",0.479299065589417
"Q6NUP7_IDR_681_873",1
"Q6NUQ1_IDR_1_50",1
"Q6NUQ4_IDR_16_107",1
"Q6NUS6_IDR_18_79",1
"Q6NUT2_IDR_1_79",1
"Q6NV75_IDR_197_264",0.382448046250787
"Q6NW40_IDR_1_45",0.374508427769859
"Q6NV75_IDR_319_609",0.617551953749213
"Q6NVV3_IDR_369_410",1
"Q6NW29_IDR_114_164",1
"Q6NW34_IDR_262_353",0.29024581978268
"Q6NW34_IDR_386_419",0.369572546632714
"Q6NW34_IDR_431_536",0.340181633584606
"Q6NW40_IDR_118_155",0.625491572230141
"Q6NWY9_IDR_178_269",0.404074877458684
"Q6NWY9_IDR_1_94",0.279363080609862
"Q6NWY9_IDR_688_871",0.316562041931454
"Q6NX45_IDR_1_234",1
"Q9H714_IDR_1_216",0.453178322723556
"Q9H714_IDR_223_335",0.546821677276444
"Q9H720_IDR_369_423",1
"Q9H756_IDR_228_264",0.475836406709504
"Q9H756_IDR_304_341",0.524163593290496
"Q9H772_IDR_1_42",1
"Q9H773_IDR_134_170",1
"Q9H788_IDR_102_318",1
"Q9H790_IDR_1_59",1
"Q9H792_IDR_1_1267",0.602618925963338
"Q9H792_IDR_1407_1453",0.397381074036662
"Q9H799_IDR_1485_1531",0.271737676575315
"Q9H799_IDR_1625_1745",0.250309476195194
"Q9H799_IDR_1798_3169",0.477952847229491
"Q9H7B2_IDR_272_306",1
"Q9H7C4_IDR_1_59",0.475860532892477
"Q9H7C4_IDR_62_166",0.524139467107523
"Q9H7D0_IDR_1644_1870",1
"Q9H7D7_IDR_1_122",1
"Q9H7E2_IDR_612_651",0.432742427249041
"Q9H7E2_IDR_76_549",0.567257572750959
"Q9H7E9_IDR_1_104",0.49694645148002
"Q9H7E9_IDR_166_222",0.50305354851998
"Q9H7J1_IDR_1_84",1
"Q9H7L9_IDR_157_207",0.453052763727562
"Q9H7L9_IDR_1_80",0.546947236272438
"Q9H7U1_IDR_687_834",0.516578703757293
"Q9H7V2_IDR_1_89",0.541584660113452
"Q9H7V2_IDR_96_175",0.458415339886548
"Q9H7X2_IDR_1_65",1
"Q9H7X3_IDR_1_124",1
"Q9H7Y0_IDR_1_34",1
"Q9H7Z3_IDR_273_304",0.43632378217817
"Q9H7Z3_IDR_28_146",0.56367621782183
"Q9H7Z6_IDR_111_165",0.512725908085028
"Q9H7Z6_IDR_1_51",0.487274091914972
"Q9H7Z7_IDR_1_97",1
"Q9H808_IDR_1_238",1
"Q9H813_IDR_1_57",1
"Q9H814_IDR_1_216",0.567703584621778
"Q9H814_IDR_312_394",0.432296415378222
"Q9H816_IDR_321_352",0.310169812534736
"Q9H816_IDR_356_401",0.341703379318023
"Q9H816_IDR_439_490",0.348126808147241
"Q9H819_IDR_195_247",0.485456415201844
"Q9H819_IDR_22_63",0.514543584798156
"Q9H8L6_IDR_250_287",0.200995437808217
"Q9H8L6_IDR_296_393",0.26734906715804
"Q9H8L6_IDR_651_695",0.173685205359348
"Q9H8L6_IDR_760_809",0.161785961905663
"Q9H8M2_IDR_245_310",0.239341866130691
"Q9H8M2_IDR_38_137",0.261874710820185
"Q9H8M2_IDR_451_575",0.498783423049124
"Q9H8M5_IDR_736_783",0.329129248164997
"Q9H8M5_IDR_822_875",0.344814335964913
"Q9H8M5_IDR_9_69",0.32605641587009
"Q9H8M9_IDR_62_112",1
"Q9H8N7_IDR_125_304",0.367961649159811
"Q9H8N7_IDR_306_485",0.632038350840189
"Q9H8S5_IDR_1_70",1
"Q9H8T0_IDR_1_69",1
"Q9H8U3_IDR_1_166",1
"Q9H8V3_IDR_349_449",0.470980951820215
"Q9H8V3_IDR_832_914",0.529019048179785
"Q9H8W3_IDR_1_124",0.536794112854412
"Q9H8W3_IDR_184_233",0.463205887145588
"Q9H987_IDR_88_954",1
"Q9H992_IDR_1_479",1
"Q9H9A5_IDR_476_512",0.560890935592824
"Q9H9A5_IDR_711_744",0.439109064407176
"Q9H9A7_IDR_216_476",1
"Q9H9B1_IDR_1267_1298",0.283216790770401
"Q9H9B1_IDR_1_513",0.439358578659126
"Q9H9B1_IDR_653_705",0.277424630570474
"Q9H9C1_IDR_1_140",1
"Q9H9D4_IDR_174_346",1
"Q9H9F9_IDR_377_439",1
"Q9H9H4_IDR_164_285",1
"Q9H9H5_IDR_34_199",1
"Q9H9J2_IDR_1_35",1
"Q9H9L3_IDR_10_174",1
"Q9H9L4_IDR_102_152",0.541891322375402
"Q9H9L4_IDR_347_492",0.458108677624598
"Q9H9L7_IDR_1_129",1
"Q9H9P8_IDR_1_45",1
"Q9HAI6_IDR_17_100",1
"Q9HAJ7_IDR_34_106",1
"Q9HAK2_IDR_387_575",1
"Q9HAN9_IDR_110_145",1
"Q9HAP2_IDR_1_74",0.441108606588314
"Q9HAP2_IDR_234_731",0.558891393411685
"Q9HAQ2_IDR_437_576",0.532176454060667
"Q9HAQ2_IDR_718_790",0.467823545939333
"Q9HAS0_IDR_1_33",1
"Q9HAS3_IDR_1_82",1
"Q9HAT1_IDR_254_461",1
"Q9HAU0_IDR_106_163",0.242147849287958
"Q9HAU0_IDR_271_728",0.540477212175546
"Q9HAU0_IDR_730_1114",0.217374938536495
"Q9HAU4_IDR_138_250",1
"Q9HAU5_IDR_1012_1108",0.183388370789345
"Q9HAU5_IDR_1110_1165",0.17618940796851
"Q9HAU5_IDR_1_135",0.20806027342176
"Q9HAU5_IDR_1203_1272",0.189323973634331
"Q9HAU5_IDR_485_562",0.243037974186054
"Q9HB21_IDR_116_188",0.503024786447025
"Q9HB21_IDR_292_404",0.496975213552975
"Q9HB29_IDR_542_575",1
"Q9HB58_IDR_116_458",1
"Q9HB65_IDR_118_282",1
"Q9HB89_IDR_377_426",1
"Q9HB90_IDR_1_59",1
"Q9HB96_IDR_174_279",1
"Q9HBA0_IDR_1_144",0.478907544483383
"Q9HBA0_IDR_790_871",0.521092455516617
"Q9HBB8_IDR_476_660",0.357782105482723
"Q9HBB8_IDR_702_773",0.307057586550736
"Q9HBB8_IDR_810_845",0.335160307966541
"Q9HBD1_IDR_396_1140",1
"Q9HBE1_IDR_129_412",0.485719648428991
"Q9HBE1_IDR_417_687",0.302636092712625
"Q9HBE1_IDR_73_127",0.211644258858384
"Q9HBG4_IDR_667_711",1
"Q9HBG7_IDR_466_508",0.499256305990856
"Q9HBG7_IDR_512_579",0.500743694009144
"Q9HBM6_IDR_134_251",1
"Q9HBR0_IDR_402_1063",1
"Q9HBT8_IDR_1_36",0.437409694108433
"Q9HBT8_IDR_91_197",0.562590305891567
"Q9HBU1_IDR_1_254",1
"Q9HBU6_IDR_1_83",1
"Q9HBU9_IDR_272_364",1
"Q9HBV2_IDR_253_294",0.521635966077275
"Q9HBV2_IDR_29_72",0.478364033922725
"Q9HBW0_IDR_317_351",1
"Q9HBW1_IDR_1_41",0.527357362894412
"Q9HBW1_IDR_509_546",0.472642637105588
"Q9HBX8_IDR_498_538",0.488341288826662
"Q9HBX8_IDR_907_967",0.511658711173338
"Q9HBZ2_IDR_1_70",0.219996454194965
"Q9HBZ2_IDR_439_659",0.393292752595799
"Q9HBZ2_IDR_661_700",0.386710793209236
"Q9HC07_IDR_1_89",1
"Q9HC10_IDR_1286_1402",0.259755613124984
"Q9HC10_IDR_135_248",0.428887271512811
"Q9HC10_IDR_646_687",0.311357115362206
"Q9HC35_IDR_56_214",0.529682008353697
"Q9HC35_IDR_868_981",0.470317991646303
"Q9HC36_IDR_45_84",1
"Q9HC44_IDR_1_380",0.560587854411848
"Q9HC84_IDR_3673_4118",0.211637325875387
"Q9HC98_IDR_1_36",1
"Q9HCB6_IDR_1_35",1
"Q9HCC6_IDR_1_43",0.501716846776595
"Q9HCC6_IDR_151_215",0.498283153223405
"Q9HCC9_IDR_293_401",0.212093431977308
"Q9HCC9_IDR_404_514",0.238462921076527
"Q9HCC9_IDR_523_707",0.221199464668995
"Q9HCC9_IDR_764_806",0.32824418227717
"Q9HCD5_IDR_1_181",0.30198331095079
"Q9HCD5_IDR_376_438",0.407825330459686
"Q9HCD5_IDR_440_532",0.290191358589524
"Q9HCD6_IDR_101_317",0.222708250602749
"Q9HCD6_IDR_1375_1990",0.443828243863229
"Q9HCD6_IDR_1_96",0.155475312463428
"Q9HCD6_IDR_396_436",0.177988193070594
"Q9HCE0_IDR_1_242",1
"Q9HCE3_IDR_1113_1165",0.145643220166384
"Q9HCE3_IDR_1229_1261",0.162624604186924
"Q9HCE3_IDR_1_63",0.170254335119103
"Q9HCE3_IDR_670_720",0.184234281935027
"Q9HCE3_IDR_68_618",0.173204074180471
"Q9HCE3_IDR_960_1022",0.164039484412091
"Q9HCH5_IDR_22_71",0.518580477156526
"Q9HCH5_IDR_75_611",0.481419522843474
"Q9HCI5_IDR_1_488",1
"Q9HCI6_IDR_1_130",1
"Q9HCI7_IDR_137_471",0.634402943331059
"Q9HCI7_IDR_503_545",0.365597056668941
"Q9HCJ0_IDR_1_1395",0.496027017020351
"Q9HCJ0_IDR_1397_1493",0.228628702889949
"Q9HCJ0_IDR_1600_1632",0.2753442800897
"Q9HCJ1_IDR_455_492",1
"Q9HCJ2_IDR_570_616",1
"Q9HCJ3_IDR_1_48",0.41598227079978
"Q9HCJ3_IDR_360_667",0.58401772920022
"Q9HCM2_IDR_1_33",1
"Q9HCM3_IDR_1373_1487",0.225104391366161
"Q9HCM3_IDR_1493_1821",0.258956555998013
"Q9HCM3_IDR_1883_1919",0.237464713117391
"Q9HCM3_IDR_1_949",0.278474339518435
"Q9HCM4_IDR_1_38",0.474806902482492
"Q9HCM4_IDR_349_660",0.525193097517509
"Q9HCM7_IDR_1_1045",1
"Q9HCN3_IDR_1_33",1
"Q9HCN4_IDR_283_374",1
"Q9HCN6_IDR_295_339",1
"Q9HCP0_IDR_1_36",0.438317246714592
"Q9HCP0_IDR_334_422",0.561682753285408
"Q9HCR9_IDR_43_184",1
"Q9HCS4_IDR_1_588",1
"Q9HCS5_IDR_299_686",1
"Q9HCS7_IDR_743_838",1
"Q9HCT0_IDR_1_32",1
"Q9HD90_IDR_148_298",0.727289892244183
"Q9HD90_IDR_1_99",0.272710107755817
"Q9HDC5_IDR_372_404",0.454137921471722
"Q9HDC5_IDR_414_635",0.545862078528278
"Q9HDC9_IDR_1_60",1
"Q9NNX1_IDR_37_75",0.537101253591658
"Q9NNX1_IDR_87_173",0.462898746408342
"Q9NNX6_IDR_1_38",1
"Q9NNX9_IDR_1_186",1
"Q9NNZ3_IDR_133_176",0.290619897933338
"Q9NNZ3_IDR_200_241",0.382284577452538
"Q9NNZ3_IDR_98_131",0.327095524614124
"Q9NP08_IDR_26_207",1
"Q9NP31_IDR_1_67",0.466556118214651
"Q9NP31_IDR_189_381",0.533443881785349
"Q9NP50_IDR_82_155",1
"Q9NP56_IDR_1_91",0.463765130044687
"Q9NP56_IDR_418_450",0.536234869955313
"Q9NP59_IDR_237_282",1
"Q9NP61_IDR_129_420",1
"Q9NP98_IDR_1_176",1
"Q9NP99_IDR_138_234",1
"Q9NPA0_IDR_1_38",0.510182523191789
"Q9NPA0_IDR_177_242",0.489817476808211
"Q9NPA1_IDR_28_84",1
"Q9NPA3_IDR_104_140",0.497238365530598
"Q9NPA3_IDR_27_85",0.502761634469402
"Q9NPB0_IDR_1_117",1
"Q9NPB1_IDR_1_33",1
"Q9NPB3_IDR_1_50",1
"Q9NPB6_IDR_251_346",1
"Q9NPB8_IDR_626_672",1
"Q9NPC1_IDR_311_358",1
"Q9NPC2_IDR_252_301",0.45681806804049
"Q9NPC2_IDR_304_374",0.54318193195951
"Q9NPC3_IDR_167_277",1
"Q9NPC6_IDR_1_143",1
"Q9NPC7_IDR_109_301",1
"Q9NPC8_IDR_160_291",1
"Q9NPD5_IDR_130_165",0.309197735428605
"Q9NPI6_IDR_132_538",1
"Q9NPI7_IDR_1_259",1
"Q9NPI9_IDR_1_32",0.483320492054978
"Q9NPI9_IDR_350_418",0.516679507945022
"Q9NPJ4_IDR_1_92",1
"Q9NPJ6_IDR_159_270",1
"Q9NPL8_IDR_1_40",0.51844432296969
"Q9NPL8_IDR_247_285",0.48155567703031
"Q9NPQ8_IDR_427_472",1
"Q9NPR2_IDR_677_797",1
"Q9NPR9_IDR_147_181",0.608465984046356
"Q9NPR9_IDR_513_543",0.391534015953644
"Q9NPU4_IDR_1_54",1
"Q9NPY3_IDR_470_623",1
"Q9NPZ5_IDR_1_76",1
"Q9NQ03_IDR_11_156",1
"Q9NQ11_IDR_116_156",1
"Q9NQ25_IDR_251_299",1
"Q9NQ29_IDR_232_371",1
"Q9NQ31_IDR_41_77",0.482503731534148
"Q9NQ75_IDR_594_667",0.496981133908483
"Q9NQ76_IDR_1_525",1
"Q9NQ84_IDR_308_364",0.519400495379001
"Q9NQ84_IDR_396_439",0.480599504620999
"Q9NQ86_IDR_66_106",1
"Q9NQ87_IDR_1_55",0.479378868047293
"Q9NQ87_IDR_188_311",0.520621131952707
"Q9NQ90_IDR_111_144",0.346365431960935
"Q9NQ90_IDR_1_86",0.333754567986149
"Q9NQ90_IDR_960_1003",0.319880000052916
"Q9NQ92_IDR_1_93",1
"Q9NQB0_IDR_1_619",1
"Q9NQC1_IDR_1_45",0.473626867867957
"Q9NQC1_IDR_520_790",0.526373132132043
"Q9NQC3_IDR_1_994",1
"Q9NQC7_IDR_324_357",0.349854129407462
"Q9NQC7_IDR_380_465",0.650145870592538
"Q9NQC8_IDR_1_62",1
"Q9NQE7_IDR_1_53",1
"Q9NQE9_IDR_1_43",1
"Q9NQS5_IDR_211_312",1
"Q9NQS7_IDR_40_844",1
"Q9NQT8_IDR_1372_1693",0.165403156008003
"Q9NQT8_IDR_1770_1826",0.438321972133754
"Q9NQT8_IDR_546_596",0.185650300487164
"Q9NQT8_IDR_628_658",0.210624571371079
"Q9NQU5_IDR_48_95",0.483596523420217
"Q9NQU5_IDR_97_382",0.516403476579783
"Q9NQV5_IDR_1_100",0.537853462222832
"Q9NQV5_IDR_271_438",0.462146537777168
"Q9NQV7_IDR_364_472",0.569993428704125
"Q9NQV7_IDR_75_202",0.430006571295875
"Q9NQV8_IDR_142_172",0.429832208454947
"Q9NQV8_IDR_180_581",0.570167791545053
"Q9NQW1_IDR_502_546",0.352972802511486
"Q9NQW1_IDR_787_905",0.375276085117438
"Q9NQW1_IDR_914_1070",0.271751112371076
"Q9NQW5_IDR_369_492",0.606065089730229
"Q9NQW5_IDR_71_198",0.393934910269771
"Q9NQW6_IDR_1_716",0.573367157899721
"Q9NR00_IDR_1_31",1
"Q9NR12_IDR_59_278",1
"Q9NR20_IDR_1_32",0.400199603198692
"Q9NR20_IDR_404_520",0.599800396801307
"Q9NR22_IDR_1_71",1
"Q9NR30_IDR_1_184",0.49430465240609
"Q9NR30_IDR_716_783",0.50569534759391
"Q9NR33_IDR_1_37",1
"Q9NR34_IDR_1_168",1
"Q9NR46_IDR_165_210",0.462113759918395
"Q9NR46_IDR_277_336",0.537886240081605
"Q9NR48_IDR_1_1321",0.314567899815678
"Q9NR48_IDR_1325_2025",0.397020589449715
"Q9NR48_IDR_2287_2437",0.16812282758237
"Q9NR48_IDR_2835_2914",0.120288683152238
"Q9NR55_IDR_1_53",1
"Q9NR56_IDR_344_388",1
"Q9NR61_IDR_617_652",1
"Q9NR63_IDR_1_42",1
"Q9NR64_IDR_23_187",1
"Q9NRJ4_IDR_1274_1456",0.148674389938572
"Q9NRJ4_IDR_629_1070",0.678325274095826
"Q9NRK6_IDR_1_153",1
"Q9NRL2_IDR_1014_1073",0.19856827734323
"Q9NRL2_IDR_1197_1431",0.105543448114916
"Q9NRL2_IDR_144_182",0.155914581063826
"Q9NRL2_IDR_271_351",0.154295228488471
"Q9NRL2_IDR_667_774",0.157727589380517
"Q9NRL2_IDR_834_877",0.22795087560904
"Q9NRL3_IDR_1_62",0.645795154469841
"Q9NRL3_IDR_85_421",0.354204845530159
"Q9NRM0_IDR_1_49",1
"Q9NRM1_IDR_1_32",0.351416014958231
"Q9NRM1_IDR_35_1133",0.648583985041769
"Q9NRM2_IDR_1_32",0.520785216094182
"Q9NRM2_IDR_414_450",0.479214783905818
"Q9NRM7_IDR_1_135",0.358408073950907
"Q9NRM7_IDR_138_631",0.641591926049093
"Q9NRN5_IDR_100_131",1
"Q9NRP7_IDR_264_418",1
"Q9NRZ9_IDR_1_170",1
"Q9NS00_IDR_1_76",1
"Q9NS15_IDR_1_57",0.619036972529537
"Q9NS15_IDR_477_539",0.380963027470463
"Q9NS18_IDR_17_53",1
"Q9NS23_IDR_1_48",1
"Q9NS37_IDR_1_218",0.348323965006488
"Q9NS37_IDR_293_323",0.651676034993512
"Q9NS39_IDR_1_112",0.437419746432498
"Q9NS39_IDR_198_275",0.562580253567502
"Q9NS40_IDR_135_372",0.52253237129767
"Q9NS40_IDR_869_1196",0.47746762870233
"Q9NS56_IDR_1_100",0.243976389233221
"Q9NS56_IDR_395_478",0.231890981309513
"Q9NS56_IDR_500_906",0.290780539432552
"Q9NS56_IDR_912_1045",0.233352090024714
"Q9NSA2_IDR_417_647",1
"Q9NSA3_IDR_50_81",1
"Q9NSB2_IDR_504_600",1
"Q9NSB8_IDR_113_192",1
"Q9NSC2_IDR_1165_1232",0.168914603600262
"Q9NSC2_IDR_1266_1324",0.184035722983429
"Q9NSC2_IDR_1_71",0.211072558881607
"Q9NSC2_IDR_75_1163",0.435977114534702
"Q9NSC5_IDR_117_285",1
"Q9NSC7_IDR_1_258",1
"Q9NSD4_IDR_1_236",1
"Q9NSD5_IDR_1_31",1
"Q9NSD7_IDR_410_442",1
"Q9NSE2_IDR_6_59",1
"Q9NSE4_IDR_1_59",1
"Q9NSI2_IDR_1_184",1
"Q9NSI5_IDR_310_407",1
"Q9NSI6_IDR_1277_1313",0.320273832121055
"Q9NSI6_IDR_1426_2320",0.402397375854282
"Q9NSI6_IDR_609_935",0.277328792024663
"Q9NTG1_IDR_1452_1571",0.508210823642186
"Q9NTG7_IDR_1_121",1
"Q9NTI2_IDR_1120_1154",0.497376540407754
"Q9NTI2_IDR_1_52",0.502623459592247
"Q9NTI5_IDR_1121_1447",1
"Q9NTI7_IDR_1_169",0.566185968933474
"Q9NTI7_IDR_174_286",0.433814031066526
"Q9NTJ3_IDR_1_78",1
"Q9NTK1_IDR_110_212",0.493526447608175
"Q9NTK1_IDR_1_107",0.506473552391825
"Q9NTN3_IDR_1_35",1
"Q9NTN9_IDR_702_784",1
"Q9NTQ9_IDR_219_266",1
"Q9NTU4_IDR_1_130",1
"Q9NTW7_IDR_1_145",1
"Q9NTX7_IDR_1_33",0.501597332411957
"Q9NTX7_IDR_187_353",0.498402667588043
"Q9NTX9_IDR_1_184",0.508984959945207
"Q9NTX9_IDR_196_383",0.491015040054793
"Q9NUJ3_IDR_1_56",1
"Q9NUL3_IDR_376_430",0.304089305619496
"Q9NUL3_IDR_441_494",0.346618071998002
"Q9NUL3_IDR_518_570",0.349292622382503
"Q9NUL5_IDR_189_291",1
"Q9NUM3_IDR_268_307",0.451586637276616
"Q9NUM3_IDR_68_104",0.548413362723384
"Q9NUM4_IDR_1_44",1
"Q9NUP1_IDR_1_56",1
"Q9NUP7_IDR_289_319",0.458615667209958
"Q9NUP7_IDR_376_413",0.541384332790042
"Q9NUQ3_IDR_1_152",0.514898400997684
"Q9NUQ3_IDR_455_528",0.485101599002316
"Q9NUQ6_IDR_244_346",0.299149188556031
"Q9NUQ6_IDR_352_545",0.380441636158964
"Q9NUQ6_IDR_60_235",0.320409175285005
"Q9NUQ8_IDR_95_173",1
"Q9NUR3_IDR_1_139",1
"Q9NUU7_IDR_1_57",1
"Q9NUV7_IDR_1_53",1
"Q9NVC3_IDR_1_49",1
"Q9NVC6_IDR_50_86",1
"Q9NVD7_IDR_1_50",1
"Q9NVE4_IDR_270_307",1
"Q9NVE5_IDR_1179_1222",0.486488127994395
"Q9NVE5_IDR_1_33",0.513511872005605
"Q9NVF7_IDR_1_61",0.635375483148561
"Q9NVF7_IDR_315_368",0.364624516851439
"Q9NVF9_IDR_1_48",1
"Q9NVH0_IDR_297_344",0.364518111277191
"Q9NVH0_IDR_31_66",0.635481888722809
"Q9NVH6_IDR_1_42",1
"Q9NVI7_IDR_1_66",0.439485563806768
"Q9NVI7_IDR_70_133",0.560514436193232
"Q9NVL8_IDR_1_296",1
"Q9NVM1_IDR_1_113",1
"Q9NVM6_IDR_103_169",1
"Q9NVM9_IDR_567_648",1
"Q9NVN3_IDR_460_520",1
"Q9NVN8_IDR_1_85",0.502139529406349
"Q9NW07_IDR_1_568",1
"Q9NW13_IDR_196_332",0.475302556176937
"Q9NW13_IDR_591_726",0.524697443823063
"Q9NW64_IDR_171_220",0.486242805395471
"Q9NW64_IDR_306_401",0.513757194604529
"Q9NW68_IDR_211_424",1
"Q9NW75_IDR_1_31",0.558990510946141
"Q9NW75_IDR_38_528",0.441009489053859
"Q9NW82_IDR_1_166",0.451982837686549
"Q9NW82_IDR_541_580",0.548017162313451
"Q9NW97_IDR_34_253",1
"Q9NWA0_IDR_1_61",1
"Q9NWB1_IDR_1_125",1
"Q9NWB6_IDR_1_117",1
"Q9NWB7_IDR_1_33",0.338554574695349
"Q9NWB7_IDR_164_238",0.269726192146991
"Q9NWB7_IDR_396_429",0.39171923315766
"Q9NWD8_IDR_73_103",1
"Q9NWD9_IDR_1_60",1
"Q9NWF4_IDR_221_272",1
"Q9NWT8_IDR_106_138",0.494891795002697
"Q9NWU1_IDR_1_37",1
"Q9NWV8_IDR_1_78",1
"Q9NWW0_IDR_1_67",1
"Q9NWW5_IDR_1_40",1
"Q9NWW7_IDR_285_350",1
"Q9NWY4_IDR_1_32",1
"Q9NWZ3_IDR_103_162",1
"Q9NWZ5_IDR_1_74",1
"Q9NWZ8_IDR_151_197",0.49719030832973
"Q9NWZ8_IDR_60_138",0.50280969167027
"Q9NX00_IDR_1_53",1
"Q9NX09_IDR_1_82",1
"Q9NX14_IDR_1_72",1
"Q9NX18_IDR_1_49",1
"Q9NX31_IDR_1_260",1
"Q9NX40_IDR_108_242",1
"Q9NX45_IDR_142_209",0.600127755309894
"Q9NX45_IDR_260_367",0.399872244690106
"Q9NX52_IDR_1_41",1
"Q9NX95_IDR_510_596",0.194683297795395
"Q9NXB9_IDR_260_296",1
"Q9NXD2_IDR_587_626",1
"Q9NXE8_IDR_1_71",0.426179024425004
"Q9NXE8_IDR_77_425",0.573820975574996
"Q9NXF8_IDR_1_34",1
"Q9NXG2_IDR_1_36",0.440060447594794
"Q9NXG2_IDR_270_353",0.559939552405206
"Q9NXG6_IDR_1_108",1
"Q9NXH3_IDR_1_55",1
"Q9NXH8_IDR_1_72",1
"Q9NXH9_IDR_104_147",0.227879890793343
"Q9NXH9_IDR_15_51",0.233943396496295
"Q9NXH9_IDR_557_613",0.240478279088631
"Q9NXH9_IDR_624_659",0.297698433621732
"Q9NXI6_IDR_111_206",0.477969431814507
"Q9NXI6_IDR_1_36",0.522030568185493
"Q9NXJ0_IDR_1_77",1
"Q9NXL2_IDR_1_88",0.308945547227936
"Q9NXL2_IDR_645_709",0.691054452772064
"Q9NXL6_IDR_1_42",0.514703007108895
"Q9NXL6_IDR_361_416",0.485296992891104
"Q9NXL9_IDR_653_1114",1
"Q9NXN4_IDR_231_317",1
"Q9NXR1_IDR_67_335",1
"Q9NXR5_IDR_265_373",1
"Q9NXR8_IDR_108_352",1
"Q9NXS2_IDR_1_36",1
"Q9NXT0_IDR_1_149",1
"Q9NY26_IDR_136_174",1
"Q9NY28_IDR_1_57",0.422723167022801
"Q9NY28_IDR_62_116",0.577276832977199
"Q9NY30_IDR_123_223",1
"Q9NY37_IDR_1_32",1
"Q9NY43_IDR_1_244",1
"Q9NY47_IDR_1_60",1
"Q9NY57_IDR_321_364",0.462422258553046
"Q9NY57_IDR_367_414",0.537577741446954
"Q9NY59_IDR_192_320",1
"Q9NY61_IDR_1_214",0.18595062868605
"Q9NY61_IDR_307_341",0.544174353524284
"Q9NY61_IDR_409_454",0.269875017789666
"Q9NY72_IDR_177_215",1
"Q9NY74_IDR_110_616",0.325276404296822
"Q9NY74_IDR_1_106",0.294583051125206
"Q9NY74_IDR_619_926",0.380140544577972
"Q9NY93_IDR_502_547",1
"Q9NY97_IDR_1_41",0.485347543572429
"Q9NY97_IDR_58_93",0.514652456427571
"Q9NY99_IDR_167_211",1
"Q9NYA3_IDR_1_693",1
