"","GO0000981_DNA_binding_transcription_factor_activity._RNA_polymerase_II_specific"
"Q6N021_IDR_1931_1968",0.145440148373721
"Q6N022_IDR_1_281",0.57450192390905
"Q6N022_IDR_293_331",0.42549807609095
"Q6N043_IDR_1_405",0.51732806360764
"Q6N043_IDR_468_979",0.48267193639236
"Q6N069_IDR_575_639",1
"Q6N075_IDR_1_33",1
"Q6NS38_IDR_1_54",1
"Q6NSI3_IDR_1_398",1
"Q6NSI4_IDR_1_40",0.501743755570076
"Q6NSI4_IDR_566_675",0.498256244429924
"Q6NSI8_IDR_526_621",0.473555171415974
"Q6NSI8_IDR_63_143",0.526444828584026
"Q6NSJ0_IDR_1_70",1
"Q6NSJ2_IDR_1_180",0.499836865928228
"Q6NSJ2_IDR_186_506",0.500163134071772
"Q6NSJ5_IDR_172_226",1
"Q6NSW7_IDR_147_186",0.54870882293094
"Q6NSW7_IDR_1_98",0.45129117706906
"Q6NSZ9_IDR_126_333",1
"Q6NT46_IDR_1_116",1
"Q6NT52_IDR_120_163",1
"Q6NT76_IDR_52_155",0.355823258402598
"Q6NUK4_IDR_146_255",1
"Q6NUM6_IDR_201_305",1
"Q6NUM9_IDR_1_58",1
"Q6NUN7_IDR_1_778",1
"Q6NUN9_IDR_150_365",0.541012283733747
"Q6NUN9_IDR_464_507",0.458987716266253
"Q6NUP7_IDR_681_873",1
"Q6NUQ1_IDR_1_50",1
"Q6NUQ4_IDR_16_107",1
"Q6NUS6_IDR_18_79",1
"Q6NUT2_IDR_1_79",1
"Q6NV75_IDR_197_264",0.303500744127761
"Q6NW40_IDR_1_45",0.341903238804609
"Q6NV75_IDR_319_609",0.696499255872239
"Q6NVV3_IDR_369_410",1
"Q6NW29_IDR_114_164",1
"Q6NW34_IDR_262_353",0.273941286905812
"Q6NW34_IDR_386_419",0.415409360475897
"Q6NW34_IDR_431_536",0.310649352618291
"Q6NW40_IDR_118_155",0.658096761195391
"Q6NWY9_IDR_178_269",0.398014852604012
"Q6NWY9_IDR_1_94",0.311807183983878
"Q6NWY9_IDR_688_871",0.290177963412109
"Q6NX45_IDR_1_234",1
"Q9H714_IDR_1_216",0.432179451181889
"Q9H714_IDR_223_335",0.567820548818111
"Q9H720_IDR_369_423",1
"Q9H756_IDR_228_264",0.464017658448679
"Q9H756_IDR_304_341",0.535982341551321
"Q9H772_IDR_1_42",1
"Q9H773_IDR_134_170",1
"Q9H788_IDR_102_318",1
"Q9H790_IDR_1_59",1
"Q9H792_IDR_1_1267",0.6632050294472
"Q9H792_IDR_1407_1453",0.3367949705528
"Q9H799_IDR_1485_1531",0.224306122391353
"Q9H799_IDR_1625_1745",0.2309365127324
"Q9H799_IDR_1798_3169",0.544757364876247
"Q9H7B2_IDR_272_306",1
"Q9H7C4_IDR_1_59",0.469869747144445
"Q9H7C4_IDR_62_166",0.530130252855555
"Q9H7D0_IDR_1644_1870",1
"Q9H7D7_IDR_1_122",1
"Q9H7E2_IDR_612_651",0.52182515054321
"Q9H7E2_IDR_76_549",0.47817484945679
"Q9H7E9_IDR_1_104",0.45845678809544
"Q9H7E9_IDR_166_222",0.54154321190456
"Q9H7J1_IDR_1_84",1
"Q9H7L9_IDR_157_207",0.461864430111511
"Q9H7L9_IDR_1_80",0.538135569888489
"Q9H7U1_IDR_687_834",0.529995244053916
"Q9H7V2_IDR_1_89",0.536650543796293
"Q9H7V2_IDR_96_175",0.463349456203707
"Q9H7X2_IDR_1_65",1
"Q9H7X3_IDR_1_124",1
"Q9H7Y0_IDR_1_34",1
"Q9H7Z3_IDR_273_304",0.481375213963284
"Q9H7Z3_IDR_28_146",0.518624786036716
"Q9H7Z6_IDR_111_165",0.505871760756961
"Q9H7Z6_IDR_1_51",0.494128239243039
"Q9H7Z7_IDR_1_97",1
"Q9H808_IDR_1_238",1
"Q9H813_IDR_1_57",1
"Q9H814_IDR_1_216",0.564759171292936
"Q9H814_IDR_312_394",0.435240828707064
"Q9H816_IDR_321_352",0.304056635309976
"Q9H816_IDR_356_401",0.360637032179844
"Q9H816_IDR_439_490",0.33530633251018
"Q9H819_IDR_195_247",0.469479198953349
"Q9H819_IDR_22_63",0.530520801046651
"Q9H8L6_IDR_250_287",0.204842916739765
"Q9H8L6_IDR_296_393",0.226999483526675
"Q9H8L6_IDR_651_695",0.188838640036764
"Q9H8L6_IDR_760_809",0.149436269982764
"Q9H8M2_IDR_245_310",0.200390311533734
"Q9H8M2_IDR_38_137",0.176857884666933
"Q9H8M2_IDR_451_575",0.622751803799333
"Q9H8M5_IDR_736_783",0.341917109879812
"Q9H8M5_IDR_822_875",0.378624215755645
"Q9H8M5_IDR_9_69",0.279458674364543
"Q9H8M9_IDR_62_112",1
"Q9H8N7_IDR_125_304",0.306413092410121
"Q9H8N7_IDR_306_485",0.693586907589879
"Q9H8S5_IDR_1_70",1
"Q9H8T0_IDR_1_69",1
"Q9H8U3_IDR_1_166",1
"Q9H8V3_IDR_349_449",0.435948981022412
"Q9H8V3_IDR_832_914",0.564051018977588
"Q9H8W3_IDR_1_124",0.487470680638572
"Q9H8W3_IDR_184_233",0.512529319361428
"Q9H987_IDR_88_954",1
"Q9H992_IDR_1_479",1
"Q9H9A5_IDR_476_512",0.550515028173938
"Q9H9A5_IDR_711_744",0.449484971826062
"Q9H9A7_IDR_216_476",1
"Q9H9B1_IDR_1267_1298",0.339605752272348
"Q9H9B1_IDR_1_513",0.347886569877629
"Q9H9B1_IDR_653_705",0.312507677850023
"Q9H9C1_IDR_1_140",1
"Q9H9D4_IDR_174_346",1
"Q9H9F9_IDR_377_439",1
"Q9H9H4_IDR_164_285",1
"Q9H9H5_IDR_34_199",1
"Q9H9J2_IDR_1_35",1
"Q9H9L3_IDR_10_174",1
"Q9H9L4_IDR_102_152",0.518435602123138
"Q9H9L4_IDR_347_492",0.481564397876862
"Q9H9L7_IDR_1_129",1
"Q9H9P8_IDR_1_45",1
"Q9HAI6_IDR_17_100",1
"Q9HAJ7_IDR_34_106",1
"Q9HAK2_IDR_387_575",1
"Q9HAN9_IDR_110_145",1
"Q9HAP2_IDR_1_74",0.357079379980415
"Q9HAP2_IDR_234_731",0.642920620019585
"Q9HAQ2_IDR_437_576",0.486524638079695
"Q9HAQ2_IDR_718_790",0.513475361920305
"Q9HAS0_IDR_1_33",1
"Q9HAS3_IDR_1_82",1
"Q9HAT1_IDR_254_461",1
"Q9HAU0_IDR_106_163",0.195583182558693
"Q9HAU0_IDR_271_728",0.593551482530643
"Q9HAU0_IDR_730_1114",0.210865334910664
"Q9HAU4_IDR_138_250",1
"Q9HAU5_IDR_1012_1108",0.200416306791502
"Q9HAU5_IDR_1110_1165",0.206202262534717
"Q9HAU5_IDR_1_135",0.158214028844392
"Q9HAU5_IDR_1203_1272",0.220908301065222
"Q9HAU5_IDR_485_562",0.214259100764167
"Q9HB21_IDR_116_188",0.551595838317242
"Q9HB21_IDR_292_404",0.448404161682758
"Q9HB29_IDR_542_575",1
"Q9HB58_IDR_116_458",1
"Q9HB65_IDR_118_282",1
"Q9HB89_IDR_377_426",1
"Q9HB90_IDR_1_59",1
"Q9HB96_IDR_174_279",1
"Q9HBA0_IDR_1_144",0.512237519480406
"Q9HBA0_IDR_790_871",0.487762480519594
"Q9HBB8_IDR_476_660",0.320842651145449
"Q9HBB8_IDR_702_773",0.333162878586183
"Q9HBB8_IDR_810_845",0.345994470268368
"Q9HBD1_IDR_396_1140",1
"Q9HBE1_IDR_129_412",0.479760396605192
"Q9HBE1_IDR_417_687",0.31708435235447
"Q9HBE1_IDR_73_127",0.203155251040337
"Q9HBG4_IDR_667_711",1
"Q9HBG7_IDR_466_508",0.537800079996838
"Q9HBG7_IDR_512_579",0.462199920003162
"Q9HBM6_IDR_134_251",1
"Q9HBR0_IDR_402_1063",1
"Q9HBT8_IDR_1_36",0.418044027852297
"Q9HBT8_IDR_91_197",0.581955972147703
"Q9HBU1_IDR_1_254",1
"Q9HBU6_IDR_1_83",1
"Q9HBU9_IDR_272_364",1
"Q9HBV2_IDR_253_294",0.543945291730667
"Q9HBV2_IDR_29_72",0.456054708269333
"Q9HBW0_IDR_317_351",1
"Q9HBW1_IDR_1_41",0.505065647345585
"Q9HBW1_IDR_509_546",0.494934352654415
"Q9HBX8_IDR_498_538",0.51101463755996
"Q9HBX8_IDR_907_967",0.48898536244004
"Q9HBZ2_IDR_1_70",0.231137154339533
"Q9HBZ2_IDR_439_659",0.414337283874862
"Q9HBZ2_IDR_661_700",0.354525561785604
"Q9HC07_IDR_1_89",1
"Q9HC10_IDR_1286_1402",0.253893623194554
"Q9HC10_IDR_135_248",0.431724606535577
"Q9HC10_IDR_646_687",0.314381770269869
"Q9HC35_IDR_56_214",0.460250816107898
"Q9HC35_IDR_868_981",0.539749183892102
"Q9HC36_IDR_45_84",1
"Q9HC44_IDR_1_380",0.564019418572492
"Q9HC84_IDR_3673_4118",0.203054852357567
"Q9HC98_IDR_1_36",1
"Q9HCB6_IDR_1_35",1
"Q9HCC6_IDR_1_43",0.455732668223744
"Q9HCC6_IDR_151_215",0.544267331776256
"Q9HCC9_IDR_293_401",0.25543868308141
"Q9HCC9_IDR_404_514",0.237848755342333
"Q9HCC9_IDR_523_707",0.215302055741864
"Q9HCC9_IDR_764_806",0.291410505834393
"Q9HCD5_IDR_1_181",0.2941852486349
"Q9HCD5_IDR_376_438",0.421547128304917
"Q9HCD5_IDR_440_532",0.284267623060183
"Q9HCD6_IDR_101_317",0.192033912167296
"Q9HCD6_IDR_1375_1990",0.508870436337262
"Q9HCD6_IDR_1_96",0.156354745960742
"Q9HCD6_IDR_396_436",0.142740905534699
"Q9HCE0_IDR_1_242",1
"Q9HCE3_IDR_1113_1165",0.141981371336394
"Q9HCE3_IDR_1229_1261",0.16264195711458
"Q9HCE3_IDR_1_63",0.188750685500541
"Q9HCE3_IDR_670_720",0.190701586611049
"Q9HCE3_IDR_68_618",0.160809154903209
"Q9HCE3_IDR_960_1022",0.155115244534227
"Q9HCH5_IDR_22_71",0.555681928893326
"Q9HCH5_IDR_75_611",0.444318071106674
"Q9HCI5_IDR_1_488",1
"Q9HCI6_IDR_1_130",1
"Q9HCI7_IDR_137_471",0.615496558856935
"Q9HCI7_IDR_503_545",0.384503441143065
"Q9HCJ0_IDR_1_1395",0.428125542502499
"Q9HCJ0_IDR_1397_1493",0.277014327253047
"Q9HCJ0_IDR_1600_1632",0.294860130244454
"Q9HCJ1_IDR_455_492",1
"Q9HCJ2_IDR_570_616",1
"Q9HCJ3_IDR_1_48",0.332818379353808
"Q9HCJ3_IDR_360_667",0.667181620646192
"Q9HCM2_IDR_1_33",1
"Q9HCM3_IDR_1373_1487",0.204463369101012
"Q9HCM3_IDR_1493_1821",0.246964015217024
"Q9HCM3_IDR_1883_1919",0.240550835730462
"Q9HCM3_IDR_1_949",0.308021779951502
"Q9HCM4_IDR_1_38",0.50036069332656
"Q9HCM4_IDR_349_660",0.49963930667344
"Q9HCM7_IDR_1_1045",1
"Q9HCN3_IDR_1_33",1
"Q9HCN4_IDR_283_374",1
"Q9HCN6_IDR_295_339",1
"Q9HCP0_IDR_1_36",0.35894529518965
"Q9HCP0_IDR_334_422",0.64105470481035
"Q9HCR9_IDR_43_184",1
"Q9HCS4_IDR_1_588",1
"Q9HCS5_IDR_299_686",1
"Q9HCS7_IDR_743_838",1
"Q9HCT0_IDR_1_32",1
"Q9HD90_IDR_148_298",0.869566065783063
"Q9HD90_IDR_1_99",0.130433934216937
"Q9HDC5_IDR_372_404",0.448793457020335
"Q9HDC5_IDR_414_635",0.551206542979665
"Q9HDC9_IDR_1_60",1
"Q9NNX1_IDR_37_75",0.508057278665954
"Q9NNX1_IDR_87_173",0.491942721334046
"Q9NNX6_IDR_1_38",1
"Q9NNX9_IDR_1_186",1
"Q9NNZ3_IDR_133_176",0.323454977229683
"Q9NNZ3_IDR_200_241",0.311335700334471
"Q9NNZ3_IDR_98_131",0.365209322435845
"Q9NP08_IDR_26_207",1
"Q9NP31_IDR_1_67",0.461192857122018
"Q9NP31_IDR_189_381",0.538807142877981
"Q9NP50_IDR_82_155",1
"Q9NP56_IDR_1_91",0.48326804728341
"Q9NP56_IDR_418_450",0.51673195271659
"Q9NP59_IDR_237_282",1
"Q9NP61_IDR_129_420",1
"Q9NP98_IDR_1_176",1
"Q9NP99_IDR_138_234",1
"Q9NPA0_IDR_1_38",0.531556127371333
"Q9NPA0_IDR_177_242",0.468443872628667
"Q9NPA1_IDR_28_84",1
"Q9NPA3_IDR_104_140",0.471479534912416
"Q9NPA3_IDR_27_85",0.528520465087584
"Q9NPB0_IDR_1_117",1
"Q9NPB1_IDR_1_33",1
"Q9NPB3_IDR_1_50",1
"Q9NPB6_IDR_251_346",1
"Q9NPB8_IDR_626_672",1
"Q9NPC1_IDR_311_358",1
"Q9NPC2_IDR_252_301",0.449653679158441
"Q9NPC2_IDR_304_374",0.550346320841559
"Q9NPC3_IDR_167_277",1
"Q9NPC6_IDR_1_143",1
"Q9NPC7_IDR_109_301",1
"Q9NPC8_IDR_160_291",1
"Q9NPD5_IDR_130_165",0.328670575749054
"Q9NPI6_IDR_132_538",1
"Q9NPI7_IDR_1_259",1
"Q9NPI9_IDR_1_32",0.526095700985331
"Q9NPI9_IDR_350_418",0.473904299014669
"Q9NPJ4_IDR_1_92",1
"Q9NPJ6_IDR_159_270",1
"Q9NPL8_IDR_1_40",0.517210396600137
"Q9NPL8_IDR_247_285",0.482789603399863
"Q9NPQ8_IDR_427_472",1
"Q9NPR2_IDR_677_797",1
"Q9NPR9_IDR_147_181",0.598173414655323
"Q9NPR9_IDR_513_543",0.401826585344677
"Q9NPU4_IDR_1_54",1
"Q9NPY3_IDR_470_623",1
"Q9NPZ5_IDR_1_76",1
"Q9NQ03_IDR_11_156",1
"Q9NQ11_IDR_116_156",1
"Q9NQ25_IDR_251_299",1
"Q9NQ29_IDR_232_371",1
"Q9NQ31_IDR_41_77",0.462946285139007
"Q9NQ75_IDR_594_667",0.460026145919904
"Q9NQ76_IDR_1_525",1
"Q9NQ84_IDR_308_364",0.591394400129336
"Q9NQ84_IDR_396_439",0.408605599870664
"Q9NQ86_IDR_66_106",1
"Q9NQ87_IDR_1_55",0.512242464696633
"Q9NQ87_IDR_188_311",0.487757535303367
"Q9NQ90_IDR_111_144",0.33854921576432
"Q9NQ90_IDR_1_86",0.352794753815112
"Q9NQ90_IDR_960_1003",0.308656030420568
"Q9NQ92_IDR_1_93",1
"Q9NQB0_IDR_1_619",1
"Q9NQC1_IDR_1_45",0.507901828792471
"Q9NQC1_IDR_520_790",0.492098171207529
"Q9NQC3_IDR_1_994",1
"Q9NQC7_IDR_324_357",0.367044355742875
"Q9NQC7_IDR_380_465",0.632955644257125
"Q9NQC8_IDR_1_62",1
"Q9NQE7_IDR_1_53",1
"Q9NQE9_IDR_1_43",1
"Q9NQS5_IDR_211_312",1
"Q9NQS7_IDR_40_844",1
"Q9NQT8_IDR_1372_1693",0.178860470822889
"Q9NQT8_IDR_1770_1826",0.371006743952374
"Q9NQT8_IDR_546_596",0.213964128481797
"Q9NQT8_IDR_628_658",0.236168656742941
"Q9NQU5_IDR_48_95",0.483728365155157
"Q9NQU5_IDR_97_382",0.516271634844843
"Q9NQV5_IDR_1_100",0.52953768272389
"Q9NQV5_IDR_271_438",0.47046231727611
"Q9NQV7_IDR_364_472",0.569052018786752
"Q9NQV7_IDR_75_202",0.430947981213248
"Q9NQV8_IDR_142_172",0.520092238233045
"Q9NQV8_IDR_180_581",0.479907761766955
"Q9NQW1_IDR_502_546",0.334670095395078
"Q9NQW1_IDR_787_905",0.395690576685269
"Q9NQW1_IDR_914_1070",0.269639327919653
"Q9NQW5_IDR_369_492",0.609408494337084
"Q9NQW5_IDR_71_198",0.390591505662916
"Q9NQW6_IDR_1_716",0.53839948038341
"Q9NR00_IDR_1_31",1
"Q9NR12_IDR_59_278",1
"Q9NR20_IDR_1_32",0.446087100878254
"Q9NR20_IDR_404_520",0.553912899121746
"Q9NR22_IDR_1_71",1
"Q9NR30_IDR_1_184",0.450646912295894
"Q9NR30_IDR_716_783",0.549353087704106
"Q9NR33_IDR_1_37",1
"Q9NR34_IDR_1_168",1
"Q9NR46_IDR_165_210",0.48622541081214
"Q9NR46_IDR_277_336",0.51377458918786
"Q9NR48_IDR_1_1321",0.208557172474956
"Q9NR48_IDR_1325_2025",0.487433384133087
"Q9NR48_IDR_2287_2437",0.173080474478487
"Q9NR48_IDR_2835_2914",0.13092896891347
"Q9NR55_IDR_1_53",1
"Q9NR56_IDR_344_388",1
"Q9NR61_IDR_617_652",1
"Q9NR63_IDR_1_42",1
"Q9NR64_IDR_23_187",1
"Q9NRJ4_IDR_1274_1456",0.146263910259397
"Q9NRJ4_IDR_629_1070",0.64184426785057
"Q9NRK6_IDR_1_153",1
"Q9NRL2_IDR_1014_1073",0.228285049816153
"Q9NRL2_IDR_1197_1431",0.0885462668982814
"Q9NRL2_IDR_144_182",0.151252481469107
"Q9NRL2_IDR_271_351",0.126027424212618
"Q9NRL2_IDR_667_774",0.141329209634548
"Q9NRL2_IDR_834_877",0.264559567969292
"Q9NRL3_IDR_1_62",0.563084867437461
"Q9NRL3_IDR_85_421",0.436915132562539
"Q9NRM0_IDR_1_49",1
"Q9NRM1_IDR_1_32",0.272796434060475
"Q9NRM1_IDR_35_1133",0.727203565939525
"Q9NRM2_IDR_1_32",0.536536446491435
"Q9NRM2_IDR_414_450",0.463463553508565
"Q9NRM7_IDR_1_135",0.291609736613325
"Q9NRM7_IDR_138_631",0.708390263386675
"Q9NRN5_IDR_100_131",1
"Q9NRP7_IDR_264_418",1
"Q9NRZ9_IDR_1_170",1
"Q9NS00_IDR_1_76",1
"Q9NS15_IDR_1_57",0.547237549654435
"Q9NS15_IDR_477_539",0.452762450345565
"Q9NS18_IDR_17_53",1
"Q9NS23_IDR_1_48",1
"Q9NS37_IDR_1_218",0.317712842518285
"Q9NS37_IDR_293_323",0.682287157481715
"Q9NS39_IDR_1_112",0.425639354194586
"Q9NS39_IDR_198_275",0.574360645805414
"Q9NS40_IDR_135_372",0.516702665656989
"Q9NS40_IDR_869_1196",0.483297334343011
"Q9NS56_IDR_1_100",0.226891818344286
"Q9NS56_IDR_395_478",0.28545309400109
"Q9NS56_IDR_500_906",0.245847881952366
"Q9NS56_IDR_912_1045",0.241807205702257
"Q9NSA2_IDR_417_647",1
"Q9NSA3_IDR_50_81",1
"Q9NSB2_IDR_504_600",1
"Q9NSB8_IDR_113_192",1
"Q9NSC2_IDR_1165_1232",0.123747097521026
"Q9NSC2_IDR_1266_1324",0.141581656927924
"Q9NSC2_IDR_1_71",0.191556109112627
"Q9NSC2_IDR_75_1163",0.543115136438423
"Q9NSC5_IDR_117_285",1
"Q9NSC7_IDR_1_258",1
"Q9NSD4_IDR_1_236",1
"Q9NSD5_IDR_1_31",1
"Q9NSD7_IDR_410_442",1
"Q9NSE2_IDR_6_59",1
"Q9NSE4_IDR_1_59",1
"Q9NSI2_IDR_1_184",1
"Q9NSI5_IDR_310_407",1
"Q9NSI6_IDR_1277_1313",0.390773699074129
"Q9NSI6_IDR_1426_2320",0.283919534576325
"Q9NSI6_IDR_609_935",0.325306766349547
"Q9NTG1_IDR_1452_1571",0.472829258688716
"Q9NTG7_IDR_1_121",1
"Q9NTI2_IDR_1120_1154",0.491389363890323
"Q9NTI2_IDR_1_52",0.508610636109677
"Q9NTI5_IDR_1121_1447",1
"Q9NTI7_IDR_1_169",0.583122824871386
"Q9NTI7_IDR_174_286",0.416877175128614
"Q9NTJ3_IDR_1_78",1
"Q9NTK1_IDR_110_212",0.451676856657538
"Q9NTK1_IDR_1_107",0.548323143342462
"Q9NTN3_IDR_1_35",1
"Q9NTN9_IDR_702_784",1
"Q9NTQ9_IDR_219_266",1
"Q9NTU4_IDR_1_130",1
"Q9NTW7_IDR_1_145",1
"Q9NTX7_IDR_1_33",0.546777572885228
"Q9NTX7_IDR_187_353",0.453222427114772
"Q9NTX9_IDR_1_184",0.567719622827553
"Q9NTX9_IDR_196_383",0.432280377172447
"Q9NUJ3_IDR_1_56",1
"Q9NUL3_IDR_376_430",0.316461925656544
"Q9NUL3_IDR_441_494",0.338688048009657
"Q9NUL3_IDR_518_570",0.344850026333798
"Q9NUL5_IDR_189_291",1
"Q9NUM3_IDR_268_307",0.480542423764857
"Q9NUM3_IDR_68_104",0.519457576235143
"Q9NUM4_IDR_1_44",1
"Q9NUP1_IDR_1_56",1
"Q9NUP7_IDR_289_319",0.457451786082336
"Q9NUP7_IDR_376_413",0.542548213917664
"Q9NUQ3_IDR_1_152",0.516303854315188
"Q9NUQ3_IDR_455_528",0.483696145684812
"Q9NUQ6_IDR_244_346",0.327096527213717
"Q9NUQ6_IDR_352_545",0.375363795008798
"Q9NUQ6_IDR_60_235",0.297539677777485
"Q9NUQ8_IDR_95_173",1
"Q9NUR3_IDR_1_139",1
"Q9NUU7_IDR_1_57",1
"Q9NUV7_IDR_1_53",1
"Q9NVC3_IDR_1_49",1
"Q9NVC6_IDR_50_86",1
"Q9NVD7_IDR_1_50",1
"Q9NVE4_IDR_270_307",1
"Q9NVE5_IDR_1179_1222",0.448678438297637
"Q9NVE5_IDR_1_33",0.551321561702363
"Q9NVF7_IDR_1_61",0.636350243784504
"Q9NVF7_IDR_315_368",0.363649756215496
"Q9NVF9_IDR_1_48",1
"Q9NVH0_IDR_297_344",0.372128800070796
"Q9NVH0_IDR_31_66",0.627871199929204
"Q9NVH6_IDR_1_42",1
"Q9NVI7_IDR_1_66",0.464492833751274
"Q9NVI7_IDR_70_133",0.535507166248726
"Q9NVL8_IDR_1_296",1
"Q9NVM1_IDR_1_113",1
"Q9NVM6_IDR_103_169",1
"Q9NVM9_IDR_567_648",1
"Q9NVN3_IDR_460_520",1
"Q9NVN8_IDR_1_85",0.436444039554598
"Q9NW07_IDR_1_568",1
"Q9NW13_IDR_196_332",0.488452827315683
"Q9NW13_IDR_591_726",0.511547172684317
"Q9NW64_IDR_171_220",0.495583133758891
"Q9NW64_IDR_306_401",0.504416866241109
"Q9NW68_IDR_211_424",1
"Q9NW75_IDR_1_31",0.566715492611884
"Q9NW75_IDR_38_528",0.433284507388116
"Q9NW82_IDR_1_166",0.447422652120502
"Q9NW82_IDR_541_580",0.552577347879498
"Q9NW97_IDR_34_253",1
"Q9NWA0_IDR_1_61",1
"Q9NWB1_IDR_1_125",1
"Q9NWB6_IDR_1_117",1
"Q9NWB7_IDR_1_33",0.313974892786209
"Q9NWB7_IDR_164_238",0.285267747165108
"Q9NWB7_IDR_396_429",0.400757360048683
"Q9NWD8_IDR_73_103",1
"Q9NWD9_IDR_1_60",1
"Q9NWF4_IDR_221_272",1
"Q9NWT8_IDR_106_138",0.465118452194227
"Q9NWU1_IDR_1_37",1
"Q9NWV8_IDR_1_78",1
"Q9NWW0_IDR_1_67",1
"Q9NWW5_IDR_1_40",1
"Q9NWW7_IDR_285_350",1
"Q9NWY4_IDR_1_32",1
"Q9NWZ3_IDR_103_162",1
"Q9NWZ5_IDR_1_74",1
"Q9NWZ8_IDR_151_197",0.437999758756267
"Q9NWZ8_IDR_60_138",0.562000241243733
"Q9NX00_IDR_1_53",1
"Q9NX09_IDR_1_82",1
"Q9NX14_IDR_1_72",1
"Q9NX18_IDR_1_49",1
"Q9NX31_IDR_1_260",1
"Q9NX40_IDR_108_242",1
"Q9NX45_IDR_142_209",0.579916678567741
"Q9NX45_IDR_260_367",0.42008332143226
"Q9NX52_IDR_1_41",1
"Q9NX95_IDR_510_596",0.218254037602975
"Q9NXB9_IDR_260_296",1
"Q9NXD2_IDR_587_626",1
"Q9NXE8_IDR_1_71",0.503807156706314
"Q9NXE8_IDR_77_425",0.496192843293686
"Q9NXF8_IDR_1_34",1
"Q9NXG2_IDR_1_36",0.422274452004646
"Q9NXG2_IDR_270_353",0.577725547995354
"Q9NXG6_IDR_1_108",1
"Q9NXH3_IDR_1_55",1
"Q9NXH8_IDR_1_72",1
"Q9NXH9_IDR_104_147",0.22234274010939
"Q9NXH9_IDR_15_51",0.242138070621822
"Q9NXH9_IDR_557_613",0.232446855730968
"Q9NXH9_IDR_624_659",0.303072333537821
"Q9NXI6_IDR_111_206",0.520837282601691
"Q9NXI6_IDR_1_36",0.479162717398309
"Q9NXJ0_IDR_1_77",1
"Q9NXL2_IDR_1_88",0.322785587188551
"Q9NXL2_IDR_645_709",0.677214412811449
"Q9NXL6_IDR_1_42",0.458592015060189
"Q9NXL6_IDR_361_416",0.541407984939811
"Q9NXL9_IDR_653_1114",1
"Q9NXN4_IDR_231_317",1
"Q9NXR1_IDR_67_335",1
"Q9NXR5_IDR_265_373",1
"Q9NXR8_IDR_108_352",1
"Q9NXS2_IDR_1_36",1
"Q9NXT0_IDR_1_149",1
"Q9NY26_IDR_136_174",1
"Q9NY28_IDR_1_57",0.474803187804973
"Q9NY28_IDR_62_116",0.525196812195027
"Q9NY30_IDR_123_223",1
"Q9NY37_IDR_1_32",1
"Q9NY43_IDR_1_244",1
"Q9NY47_IDR_1_60",1
"Q9NY57_IDR_321_364",0.463615873390168
"Q9NY57_IDR_367_414",0.536384126609832
"Q9NY59_IDR_192_320",1
"Q9NY61_IDR_1_214",0.200965900448927
"Q9NY61_IDR_307_341",0.502435433061163
"Q9NY61_IDR_409_454",0.29659866648991
"Q9NY72_IDR_177_215",1
"Q9NY74_IDR_110_616",0.359972894021749
"Q9NY74_IDR_1_106",0.289502957012687
"Q9NY74_IDR_619_926",0.350524148965564
"Q9NY93_IDR_502_547",1
"Q9NY97_IDR_1_41",0.440211448767554
"Q9NY97_IDR_58_93",0.559788551232446
"Q9NY99_IDR_167_211",1
"Q9NYA3_IDR_1_693",1
"Q9NYA4_IDR_1055_1094",0.317460207719185
"Q9NYA4_IDR_265_301",0.3348121950371
"Q9NYA4_IDR_575_1005",0.347727597243715
"Q9NYB0_IDR_190_310",0.481132385449431
"Q9NYB0_IDR_98_132",0.518867614550569
"Q9NYF8_IDR_1_834",0.459778120507965
"Q9NYF8_IDR_836_877",0.272048724629396
"Q9NYF8_IDR_888_920",0.268173154862638
"Q9NYG8_IDR_266_393",1
"Q9NYI0_IDR_311_580",0.330120759008727
"Q9NYI0_IDR_34_307",0.333743848050216
"Q9NYI0_IDR_996_1048",0.336135392941056
"Q9NYJ7_IDR_520_570",1
"Q9NYJ8_IDR_48_545",1
"Q9NYK6_IDR_105_141",0.495709247120893
"Q9NYK6_IDR_147_181",0.504290752879108
"Q9NYL2_IDR_579_767",1
"Q9NYL4_IDR_1_32",1
"Q9NYL9_IDR_26_72",0.430735629456764
"Q9NYL9_IDR_75_184",0.569264370543236
"Q9NYM4_IDR_1_34",0.48621497210804
"Q9NYM4_IDR_367_423",0.51378502789196
"Q9NYN1_IDR_188_256",1
"Q9NYP3_IDR_1_149",0.565358832066045
"Q9NYP3_IDR_332_394",0.434641167933955
"Q9NYY3_IDR_356_462",0.456713105851669
"Q9NYY8_IDR_111_154",1
"Q9NYZ2_IDR_1_32",1
"Q9NYZ4_IDR_389_442",0.485775148054431
"Q9NYZ4_IDR_456_499",0.514224851945569
"Q9NZ08_IDR_1_43",1
"Q9NZ09_IDR_1_64",0.484020782421837
"Q9NZ09_IDR_71_381",0.515979217578163
"Q9NZ20_IDR_285_350",1
"Q9NZ43_IDR_198_259",0.560923076237115
"Q9NZ43_IDR_73_173",0.439076923762885
"Q9NZ52_IDR_146_179",0.481289044087028
"Q9NZ52_IDR_303_576",0.518710955912972
"Q9NZ53_IDR_1_375",0.447544907158187
"Q9NZ53_IDR_547_605",0.552455092841813
"Q9NZ56_IDR_1_1289",1
"Q9NZ63_IDR_1_289",1
"Q9NZ71_IDR_67_99",0.283075962776567
