"","GO0007018_microtubule_based_movement"
"Q9BYQ4_IDR_1_174",1
"Q9BYQ5_IDR_1_204",1
"Q9BYQ6_IDR_1_181",1
"Q9BYQ7_IDR_1_146",1
"Q9BYQ8_IDR_1_208",1
"Q9BYQ9_IDR_1_171",1
"Q9BYR2_IDR_1_167",1
"Q9BYR3_IDR_1_152",1
"Q9BYR4_IDR_1_193",1
"Q9BYR5_IDR_1_136",1
"Q9BYR9_IDR_1_128",1
"Q9BYS1_IDR_1_160",1
"Q9BYT3_IDR_31_98",0.495599697081561
"Q9BYT3_IDR_405_514",0.504400302918439
"Q9BYT5_IDR_1_123",1
"Q9BYT9_IDR_1_152",1
"Q9BYU1_IDR_259_374",0.490442632444397
"Q9BYU1_IDR_62_127",0.509557367555603
"Q9BYU5_IDR_1_128",1
"Q9BYV1_IDR_1_45",1
"Q9BYV6_IDR_329_441",0.534397653163071
"Q9BYV6_IDR_447_532",0.465602346836929
"Q9BYV7_IDR_1_41",1
"Q9BYV8_IDR_318_373",0.493593499315508
"Q9BYV8_IDR_82_137",0.506406500684492
"Q9BYV9_IDR_134_611",0.499425835736334
"Q9BYV9_IDR_737_822",0.500574164263666
"Q9BYZ6_IDR_302_367",1
"Q9BZ11_IDR_726_813",1
"Q9BZ19_IDR_1_88",1
"Q9BZ23_IDR_1_206",1
"Q9BZ29_IDR_1189_1288",0.335402091774128
"Q9BZ29_IDR_1_36",0.328063660437527
"Q9BZ29_IDR_287_320",0.336534247788345
"Q9BZ67_IDR_376_408",1
"Q9BZ71_IDR_281_384",0.275995776758492
"Q9BZ71_IDR_490_534",0.233510550040475
"Q9BZ71_IDR_64_123",0.263644118850305
"Q9BZ71_IDR_909_974",0.226849554350728
"Q9BZ72_IDR_1282_1349",0.170231599909241
"Q9BZ72_IDR_256_365",0.197561497355221
"Q9BZ72_IDR_368_419",0.186376236559815
"Q9BZ72_IDR_579_709",0.266402232317871
"Q9BZ72_IDR_840_898",0.179428433857852
"Q9BZ76_IDR_1199_1235",1
"Q9BZ81_IDR_1_36",0.507883596205517
"Q9BZ81_IDR_243_275",0.492116403794483
"Q9BZ95_IDR_1_262",0.49030578345557
"Q9BZ95_IDR_396_700",0.50969421654443
"Q9BZA7_IDR_837_1256",1
"Q9BZA8_IDR_869_1250",1
"Q9BZC1_IDR_1_50",0.498983819474828
"Q9BZC1_IDR_282_354",0.501016180525172
"Q9BZC7_IDR_1324_1424",0.357775339399446
"Q9BZC7_IDR_2367_2417",0.34997008136753
"Q9BZC7_IDR_350_398",0.292254579233024
"Q9BZD2_IDR_1_44",1
"Q9BZF1_IDR_1_124",0.315378225955284
"Q9BZF1_IDR_273_402",0.390026041860142
"Q9BZF1_IDR_771_877",0.294595732184575
"Q9BZF2_IDR_144_466",1
"Q9BZF3_IDR_1_66",0.244359653596892
"Q9BZF3_IDR_184_278",0.233244694409358
"Q9BZF3_IDR_281_381",0.236361538729807
"Q9BZF3_IDR_395_553",0.286034113263943
"Q9BZF9_IDR_257_631",0.637321523435888
"Q9BZF9_IDR_656_706",0.362678476564112
"Q9BZG1_IDR_227_259",1
"Q9BZG8_IDR_1_34",0.51724121593858
"Q9BZG8_IDR_398_443",0.48275878406142
"Q9BZI1_IDR_173_459",1
"Q9BZI7_IDR_1_48",0.458933832236751
"Q9BZI7_IDR_209_483",0.541066167763249
"Q9BZJ0_IDR_152_183",0.502317692005971
"Q9BZJ0_IDR_83_118",0.497682307994029
"Q9BZJ3_IDR_1_34",1
"Q9BZJ4_IDR_1_34",1
"Q9BZR6_IDR_289_455",1
"Q9BZR8_IDR_33_157",1
"Q9BZR9_IDR_393_434",1
"Q9BZS1_IDR_1_188",0.477518448198876
"Q9BZS1_IDR_244_309",0.522481551801125
"Q9BZV1_IDR_1_114",1
"Q9BZV2_IDR_202_254",0.507730646117123
"Q9BZV2_IDR_466_496",0.492269353882877
"Q9BZV3_IDR_169_236",0.254464502706321
"Q9BZV3_IDR_35_74",0.281299609266063
"Q9BZV3_IDR_393_835",0.464235888027616
"Q9BZW2_IDR_163_233",1
"Q9BZW7_IDR_1_36",0.320689261859583
"Q9BZW7_IDR_60_90",0.30348214718629
"Q9BZW7_IDR_625_698",0.375828590954127
"Q9BZZ5_IDR_446_524",1
"Q9C000_IDR_77_205",1
"Q9C004_IDR_1_155",1
"Q9C005_IDR_1_47",1
"Q9C009_IDR_1_119",0.501197675239616
"Q9C0A1_IDR_1_106",0.124282724189216
"Q9C0A1_IDR_1645_2065",0.124354204977345
"Q9C0A1_IDR_2122_2338",0.116743007789624
"Q9C0A1_IDR_2395_2439",0.13359553919386
"Q9C0A1_IDR_2517_2572",0.129137163590313
"Q9C0A1_IDR_295_822",0.115666631543882
"Q9C0A1_IDR_824_869",0.132550161228984
"Q9C0A1_IDR_878_1639",0.123670567486776
"Q9C0A6_IDR_119_205",0.344678806660292
"Q9C0A6_IDR_15_45",0.33399566602258
"Q9C0A6_IDR_406_1442",0.321325527317128
"Q9C0B0_IDR_150_208",0.340985111514478
"Q9C0B0_IDR_222_293",0.338324686441244
"Q9C0B0_IDR_295_654",0.320690202044278
"Q9C0B1_IDR_162_194",1
"Q9C0B2_IDR_1128_1172",0.250709949573124
"Q9C0B2_IDR_1_79",0.255373002121624
"Q9C0B2_IDR_359_488",0.251865924219378
"Q9C0B2_IDR_662_730",0.242051124085875
"Q9C0B5_IDR_286_699",1
"Q9C0D4_IDR_217_320",0.259933721388816
"Q9C0D4_IDR_368_670",0.266674564629381
"Q9C0D4_IDR_676_912",0.224193717057484
"Q9C0D5_IDR_1_358",0.335958372439798
"Q9C0D5_IDR_1422_1861",0.326681531580072
"Q9C0D5_IDR_434_488",0.337360095980129
"Q9C0D6_IDR_1_94",0.459759012549491
"Q9C0D6_IDR_470_1143",0.540240987450509
"Q9C0D7_IDR_204_236",0.33458622260965
"Q9C0D7_IDR_404_774",0.314714104946167
"Q9C0D7_IDR_51_160",0.350699672444184
"Q9C0E4_IDR_1_38",0.338200455231545
"Q9C0E4_IDR_339_444",0.308970742581561
"Q9C0E4_IDR_740_932",0.352828802186894
"Q9C0E8_IDR_142_248",0.396301129613157
"Q9C0E8_IDR_308_428",0.603698870386843
"Q9C0F0_IDR_1_35",0.329378577798482
"Q9C0F0_IDR_320_2208",0.3342772052
"Q9C0F0_IDR_74_318",0.336344217001518
"Q9C0F1_IDR_124_237",0.496401065121876
"Q9C0K1_IDR_224_298",1
"Q9C0K7_IDR_13_46",0.496749080309429
"Q9C0K7_IDR_298_335",0.503250919690571
"Q9GZM5_IDR_305_350",0.502963660549494
"Q9GZM5_IDR_40_106",0.497036339450506
"Q9GZM8_IDR_74_345",1
"Q9GZN0_IDR_225_285",1
"Q9GZN2_IDR_84_237",1
"Q9GZN4_IDR_1_46",1
"Q9GZN6_IDR_1_99",0.519273799395074
"Q9GZN6_IDR_689_736",0.480726200604926
"Q9GZP1_IDR_144_188",1
"Q9GZP8_IDR_1_106",1
"Q9GZQ4_IDR_350_415",1
"Q9GZQ6_IDR_351_430",1
"Q9GZR1_IDR_1_35",0.243456908332478
"Q9GZR1_IDR_37_438",0.23572576233674
"Q9GZR1_IDR_599_644",0.269870152592563
"Q9GZR1_IDR_779_966",0.250947176738218
"Q9GZR2_IDR_1_69",0.484366365726753
"Q9GZV5_IDR_153_357",0.510065528842975
"Q9GZV5_IDR_57_121",0.489934471157025
"Q9GZV8_IDR_109_191",1
"Q9GZV9_IDR_140_251",1
"Q9GZW8_IDR_1_66",1
"Q9GZX3_IDR_1_37",1
"Q9GZX5_IDR_58_205",1
"Q9GZX6_IDR_1_32",1
"Q9GZY0_IDR_1_119",1
"Q9GZY4_IDR_1_36",1
"Q9GZY6_IDR_1_114",0.480126433354613
"Q9GZY6_IDR_145_243",0.519873566645387
"Q9GZY8_IDR_1_84",0.475200896304077
"Q9GZY8_IDR_87_301",0.524799103695923
"Q9GZZ0_IDR_1_275",0.477042278116524
"Q9GZZ0_IDR_279_328",0.522957721883476
"Q9GZZ7_IDR_258_299",1
"Q9H000_IDR_1_44",0.512645499790981
"Q9H000_IDR_46_169",0.487354500209019
"Q9H079_IDR_1_138",1
"Q9H089_IDR_1_31",0.235944921045057
"Q9H089_IDR_247_358",0.280659766593028
"Q9H089_IDR_565_596",0.245335487291742
"Q9H089_IDR_599_658",0.238059825070172
"Q9H091_IDR_112_198",0.519359529380779
"Q9H091_IDR_701_742",0.480640470619221
"Q9H093_IDR_1_49",0.485487085186171
"Q9H093_IDR_308_559",0.514512914813829
"Q9H094_IDR_16_570",1
"Q9H095_IDR_1_44",0.47678641079189
"Q9H095_IDR_84_144",0.52321358920811
"Q9H098_IDR_59_131",1
"Q9H0A0_IDR_991_1025",1
"Q9H0A6_IDR_32_85",1
"Q9H0A9_IDR_1_191",1
"Q9H0B3_IDR_1_1096",1
"Q9H0B6_IDR_499_535",0.495998021978552
"Q9H0B6_IDR_590_622",0.504001978021448
"Q9H0B8_IDR_238_280",1
"Q9H0C3_IDR_419_466",0.517898168978461
"Q9H0C3_IDR_471_514",0.482101831021539
"Q9H0C5_IDR_1_44",1
"Q9H0C8_IDR_1_99",1
"Q9H0D2_IDR_1213_1285",0.259674294587683
"Q9H0D2_IDR_1_216",0.244811001742899
"Q9H0D2_IDR_1300_1346",0.274997450610845
"Q9H0D2_IDR_221_975",0.220517253058573
"Q9H0D6_IDR_414_507",0.528329203558034
"Q9H0D6_IDR_859_950",0.471670796441966
"Q9H0F6_IDR_305_350",0.509054617255803
"Q9H0G5_IDR_1_558",1
"Q9H0H0_IDR_952_985",1
"Q9H0H5_IDR_129_282",0.540794853564667
"Q9H0H5_IDR_548_623",0.459205146435334
"Q9H0I2_IDR_1_275",1
"Q9H0I3_IDR_1_46",0.499105334645008
"Q9H0I3_IDR_52_100",0.500894665354992
"Q9H0J4_IDR_1_59",0.374453859286182
"Q9H0J4_IDR_1608_1663",0.311494779578322
"Q9H0J4_IDR_61_1217",0.314051361135496
"Q9H0J9_IDR_232_270",1
"Q9H0K1_IDR_341_896",1
"Q9H0K4_IDR_1_181",0.311768540099503
"Q9H0K4_IDR_365_420",0.329113304007845
"Q9H0K4_IDR_561_594",0.359118155892652
"Q9H0K6_IDR_49_125",1
"Q9H0L4_IDR_193_572",1
"Q9H0M0_IDR_148_368",0.472314572330586
"Q9H0M0_IDR_415_454",0.527685427669414
"Q9H0M4_IDR_1_248",0.48888432758194
"Q9H0M4_IDR_431_637",0.51111567241806
"Q9H0M5_IDR_69_163",1
"Q9H0N5_IDR_1_32",1
"Q9H0Q3_IDR_59_95",1
"Q9H0R3_IDR_1_42",1
"Q9H0S4_IDR_415_455",1
"Q9H0U3_IDR_1_34",1
"Q9H0U9_IDR_1_223",1
"Q9H0X9_IDR_728_866",0.293184758537781
"Q9H116_IDR_131_316",0.547330809040792
"Q9H116_IDR_611_681",0.452669190959208
"Q9H147_IDR_134_183",0.50388188020235
"Q9H147_IDR_1_60",0.49611811979765
"Q9H156_IDR_266_320",0.496538161210269
"Q9H156_IDR_647_743",0.503461838789731
"Q9H159_IDR_1_39",1
"Q9H160_IDR_125_206",1
"Q9H161_IDR_1_232",0.504581670913871
"Q9H1B7_IDR_511_708",0.473455934969225
"Q9H1C0_IDR_312_372",1
"Q9H1C3_IDR_1_46",1
"Q9H1C4_IDR_1_54",0.475218576784835
"Q9H1C4_IDR_521_597",0.524781423215165
"Q9H1C7_IDR_1_40",1
"Q9H1D0_IDR_1_42",0.450317705723622
"Q9H1D0_IDR_692_760",0.549682294276378
"Q9H1E3_IDR_1_243",1
"Q9H1E5_IDR_219_349",1
"Q9H1F0_IDR_1_35",1
"Q9H1H1_IDR_65_148",1
"Q9H1H9_IDR_1374_1789",0.495900331905003
"Q9H1H9_IDR_547_577",0.504099668094997
"Q9H1I8_IDR_408_465",0.357699571578983
"Q9H1I8_IDR_509_757",0.642300428421017
"Q9H1J1_IDR_1_65",0.429577079512893
"Q9H1J1_IDR_225_476",0.570422920487108
"Q9H1K0_IDR_206_246",0.272503095678835
"Q9H1K0_IDR_379_468",0.37169323403421
"Q9H211_IDR_1_170",0.471474887751743
"Q9H211_IDR_369_432",0.528525112248257
"Q9H221_IDR_1_35",1
"Q9H222_IDR_1_33",1
"Q9H228_IDR_327_398",1
"Q9H246_IDR_1_91",1
"Q9H251_IDR_3320_3354",1
"Q9H252_IDR_140_203",0.499961601506895
"Q9H252_IDR_717_960",0.500038398493105
"Q9H254_IDR_2119_2153",0.310546071772683
"Q9H254_IDR_2174_2437",0.38274500840902
"Q9H254_IDR_2529_2564",0.306708919818296
"Q9H257_IDR_166_283",0.478389570542854
"Q9H257_IDR_341_536",0.521610429457146
"Q9H293_IDR_1_81",1
"Q9H2A3_IDR_1_121",0.535902433362342
"Q9H2A3_IDR_175_272",0.464097566637658
"Q9H2A7_IDR_103_238",0.524984199244485
"Q9H2A7_IDR_1_33",0.475015800755515
"Q9H2A9_IDR_1_144",1
"Q9H2J7_IDR_658_707",0.488131043881193
"Q9H2K0_IDR_245_278",0.52330623119479
"Q9H2K0_IDR_27_77",0.47669376880521
"Q9H2K2_IDR_805_873",1
"Q9H2L5_IDR_75_170",1
"Q9H2K8_IDR_301_507",0.494688149942485
"Q9H2K8_IDR_558_595",0.505311850057515
"Q9H2P0_IDR_132_163",0.235640439268657
"Q9H2P0_IDR_194_449",0.222807692871258
"Q9H2P0_IDR_690_745",0.236126163809827
"Q9H2P0_IDR_841_1102",0.305425704050258
"Q9H2S1_IDR_1_67",0.347589888303838
"Q9H2S1_IDR_535_579",0.341854491727219
"Q9H2S1_IDR_69_118",0.310555619968944
"Q9H2S6_IDR_196_246",1
"Q9H2S9_IDR_1_513",1
"Q9H2U1_IDR_1_179",1
"Q9H2U2_IDR_1_31",1
"Q9H2U9_IDR_693_754",1
"Q9H2V7_IDR_1_52",1
"Q9H307_IDR_279_717",0.599228327760054
"Q9H320_IDR_1_206",1
"Q9H321_IDR_1_246",1
"Q9H322_IDR_1_139",1
"Q9H329_IDR_1_62",0.487706396435629
"Q9H329_IDR_369_900",0.512293603564371
"Q9H330_IDR_1_45",0.314823282752126
"Q9H330_IDR_236_354",0.342427398578228
"Q9H330_IDR_846_879",0.342749318669645
"Q9H334_IDR_1_297",0.343713595006064
"Q9H334_IDR_357_442",0.331610758626284
"Q9H334_IDR_543_677",0.324675646367653
"Q9H336_IDR_245_287",1
"Q9H347_IDR_174_608",0.511531130479361
"Q9H347_IDR_94_172",0.488468869520639
"Q9H361_IDR_433_538",1
"Q9H3C7_IDR_362_621",1
"Q9H3D4_IDR_119_161",0.315056362209535
"Q9H3D4_IDR_351_399",0.359355936829657
"Q9H3D4_IDR_428_542",0.325587700960808
"Q9H3R1_IDR_1_75",1
"Q9H3R2_IDR_1_176",1
"Q9H3R5_IDR_1_50",1
"Q9H3S1_IDR_1_35",0.334250621263214
"Q9H3S1_IDR_645_678",0.34431263648302
"Q9H3S1_IDR_709_761",0.321436742253766
"Q9H3S3_IDR_1_87",1
"Q9H3S7_IDR_1464_1587",0.198037588147718
"Q9H3S7_IDR_1589_1620",0.213928646198852
"Q9H3S7_IDR_705_784",0.209938550231479
"Q9H3S7_IDR_851_926",0.189310355928651
"Q9H3S7_IDR_928_1158",0.188784859493299
"Q9H3T2_IDR_541_930",1
"Q9H3T3_IDR_629_888",1
"Q9H3Y8_IDR_1_58",0.485836687712901
"Q9H3Y8_IDR_61_114",0.514163312287099
"Q9H3Z4_IDR_133_198",1
"Q9H400_IDR_1_295",1
"Q9H410_IDR_1_109",1
"Q9H422_IDR_53_85",0.264019878219662
"Q9H4B6_IDR_1_196",1
"Q9H4B8_IDR_1_73",1
"Q9H4D0_IDR_793_875",0.433513558624258
"Q9H4D0_IDR_888_945",0.566486441375742
"Q9H4D5_IDR_1_109",1
"Q9H4E7_IDR_472_631",1
"Q9H4F1_IDR_1_49",1
"Q9H4F8_IDR_284_314",1
"Q9H4G0_IDR_1_92",0.403901599452404
"Q9H4G0_IDR_391_881",0.596098400547596
"Q9H4G1_IDR_1_39",1
"Q9H4H8_IDR_299_507",1
"Q9H4I0_IDR_373_479",0.492814365791207
"Q9H4I0_IDR_98_298",0.507185634208793
"Q9H4I2_IDR_1_139",0.162330306406393
"Q9H4I2_IDR_154_350",0.174712451964728
"Q9H4I2_IDR_354_541",0.158433496234818
"Q9H4I2_IDR_543_622",0.162011662042366
"Q9H4I2_IDR_664_771",0.180393692687768
"Q9H4I2_IDR_888_956",0.162118390663928
"Q9H4Z2_IDR_171_244",0.260331834975536
"Q9H4Z2_IDR_248_459",0.238737333118229
"Q9H4Z2_IDR_681_924",0.261377676678878
"Q9H4Z3_IDR_1_33",0.332547099664352
"Q9H4Z3_IDR_669_704",0.338205794350833
"Q9H4Z3_IDR_82_158",0.329247105984814
"Q9H501_IDR_538_602",0.258459071923863
"Q9H501_IDR_610_748",0.26096329409848
"Q9H501_IDR_75_343",0.270558256710275
"Q9H501_IDR_792_825",0.210019377267382
"Q9H511_IDR_1_48",1
"Q9H582_IDR_1095_1198",0.513818635896871
"Q9H582_IDR_1_1037",0.486181364103129
"Q9H583_IDR_1169_1199",1
"Q9H598_IDR_1_112",1
"Q9H5H4_IDR_1_262",1
"Q9H5I5_IDR_148_198",0.151147675677098
"Q9H5I5_IDR_360_416",0.140482006484717
"Q9H5I5_IDR_421_490",0.110626453778302
"Q9H5I5_IDR_608_675",0.148445171412031
"Q9H5V8_IDR_769_807",1
"Q9H5Y7_IDR_567_605",0.495221609552027
"Q9H607_IDR_1_150",1
"Q9H5Y7_IDR_662_755",0.504778390447973
"Q9H5Z6_IDR_250_455",1
"Q9H609_IDR_1_32",1
"Q9H611_IDR_126_204",1
"Q9H633_IDR_113_154",1
"Q9H665_IDR_1_31",0.348575714391267
"Q9H665_IDR_40_88",0.3143448813679
"Q9H665_IDR_94_240",0.337079404240833
"Q9H693_IDR_1_64",0.520480464315229
"Q9H693_IDR_84_158",0.479519535684771
"Q9H694_IDR_416_757",0.332771186916517
"Q9H694_IDR_777_848",0.338540090207251
"Q9H694_IDR_941_973",0.328688722876232
"Q9H6A0_IDR_1_43",1
"Q9H6A9_IDR_1828_2034",0.474210229568915
"Q9H6A9_IDR_94_643",0.525789770431085
"Q9H6B1_IDR_52_82",0.194991252479464
"Q9H6F2_IDR_255_299",1
"Q9H6F5_IDR_1_360",1
"Q9H6H4_IDR_145_257",1
"Q9H6I2_IDR_1_367",1
"Q9H6J7_IDR_258_331",1
"Q9H6K1_IDR_186_282",1
"Q9H6K5_IDR_1_1324",1
"Q9H6L5_IDR_1_66",0.462236316513695
"Q9H6L5_IDR_256_497",0.537763683486305
"Q9H6P5_IDR_1_38",1
"Q9H6Q3_IDR_1_32",1
"Q9H6R0_IDR_1_64",1
"Q9H6R3_IDR_1_57",1
"Q9H6R4_IDR_1_65",1
"Q9H6R7_IDR_241_279",0.316405916669994
"Q9H6R7_IDR_435_552",0.356315256768536
"Q9H6R7_IDR_678_721",0.32727882656147
"Q9H6S0_IDR_1182_1284",0.526027871424095
"Q9H6S0_IDR_1_38",0.473972128575905
"Q9H6S1_IDR_1_392",1
"Q9H6S3_IDR_1_48",0.247149136715449
"Q9H6S3_IDR_175_249",0.252205052299215
"Q9H6S3_IDR_437_490",0.238855414761212
"Q9H6S3_IDR_578_620",0.261790396224124
"Q9H6T3_IDR_251_281",0.34275401276969
"Q9H6T3_IDR_34_87",0.329743181999784
"Q9H6T3_IDR_401_539",0.327502805230525
"Q9H6U6_IDR_781_814",0.499900690708396
"Q9H6U6_IDR_842_928",0.500099309291604
"Q9H6U8_IDR_1_50",1
"Q9H707_IDR_125_159",0.331328429238126
"Q9H707_IDR_173_211",0.328443513353694
"Q9H707_IDR_59_103",0.34022805740818
"Q68CR7_IDR_334_376",0.514512774304647
"Q68CR7_IDR_407_880",0.485487225695353
"Q68CZ1_IDR_1_219",0.531191013562149
"Q68CZ1_IDR_929_1145",0.468808986437851
"Q68CZ2_IDR_338_600",0.502295786187514
"Q68CZ2_IDR_606_1158",0.497704213812486
"Q68CZ6_IDR_224_305",0.518043259429338
"Q68CZ6_IDR_418_449",0.481956740570662
"Q68D10_IDR_1_610",0.445912686231249
"Q68D10_IDR_644_685",0.554087313768751
"Q68D42_IDR_115_153",1
"Q68D51_IDR_1_481",1
"Q68D85_IDR_394_454",1
"Q68D86_IDR_1_334",1
"Q68DA7_IDR_105_969",0.322120668709512
"Q68DA7_IDR_1384_1419",0.343149544422822
"Q68DA7_IDR_35_85",0.334729786867667
"Q68DC2_IDR_478_779",1
"Q68DE3_IDR_1_37",0.338590308411234
"Q68DE3_IDR_152_2172",0.326449026371415
"Q68EN5_IDR_1_123",1
"Q68G74_IDR_1_67",0.483492804130874
"Q68G74_IDR_278_356",0.516507195869126
"Q68G75_IDR_1_181",1
"Q68J44_IDR_1_32",1
"Q69YG0_IDR_1_59",1
"Q69YI7_IDR_85_257",1
"Q69YN4_IDR_133_300",0.336969025315315
"Q69YN4_IDR_579_616",0.380058955669543
"Q69YU5_IDR_37_71",1
"Q69YZ2_IDR_1_41",0.241211296425448
"Q69YZ2_IDR_250_282",0.261869023960265
"Q695T7_IDR_1_31",1
"Q69YH5_IDR_1_1023",1
"Q69YN2_IDR_268_324",1
"Q69YN4_IDR_1575_1812",0.282972019015142
"Q69YU3_IDR_164_496",1
"Q69YW2_IDR_1_31",1
"Q69YZ2_IDR_144_241",0.245874180606721
"Q69YZ2_IDR_79_112",0.251045499007566
"Q6AWC2_IDR_1019_1071",0.185660908889648
"Q6AWC2_IDR_828_997",0.271725559226243
"Q6AZW8_IDR_1_54",1
"Q6AZY7_IDR_240_606",1
"Q6B0I6_IDR_346_523",1
"Q6BDS2_IDR_1137_1184",0.188517219698078
"Q6BDS2_IDR_268_306",0.180256524206263
"Q6BDS2_IDR_413_450",0.177997672882241
"Q6BDS2_IDR_743_809",0.193790409656546
"Q6BDS2_IDR_889_1129",0.259438173556873
"Q6BEB4_IDR_1_274",0.498353356247964
"Q6BEB4_IDR_367_398",0.501646643752036
"Q6DCA0_IDR_1_100",1
"Q6DD87_IDR_1_121",1
"Q6DHV5_IDR_1_133",1
"Q6DHY5_IDR_354_447",1
"Q6DJT9_IDR_219_500",1
"Q6DKI7_IDR_197_235",1
"Q6DN12_IDR_1_186",1
"Q6DN14_IDR_1_252",1
"Q6EMK4_IDR_352_408",1
"Q6F5E8_IDR_900_1435",1
"Q6FHJ7_IDR_293_346",1
"Q6FI81_IDR_167_270",1
"Q6FIF0_IDR_36_147",1
"Q6GMV2_IDR_385_418",1
"Q6GPH4_IDR_172_260",1
"Q6GPH6_IDR_131_161",0.329031093575205
"Q6GPH6_IDR_1_31",0.298097979537391
"Q6GPH6_IDR_33_87",0.372870926887404
"Q6GQQ9_IDR_49_98",0.365092893072396
"Q6GQQ9_IDR_437_587",0.32185719196342
"Q6GQQ9_IDR_636_794",0.313049914964183
"Q6GTS8_IDR_1_38",1
"Q6GYQ0_IDR_1620_1681",0.197390093837932
"Q6GYQ0_IDR_1715_1757",0.190680742507195
"Q6GYQ0_IDR_321_387",0.182247352266625
"Q6GYQ0_IDR_450_512",0.204442855006476
"Q6GYQ0_IDR_688_1036",0.225238956381772
"Q6H3X3_IDR_208_253",1
"Q6H8Q1_IDR_265_299",0.503838231303522
"Q6H8Q1_IDR_309_506",0.496161768696478
"Q6H9L7_IDR_1_377",1
"Q6HA08_IDR_1_53",0.510963939705317
"Q6HA08_IDR_284_431",0.489036060294683
"Q6IE81_IDR_538_842",1
"Q6IEE7_IDR_1_37",0.330782870371708
"Q6IEE7_IDR_817_872",0.349563222834558
"Q6IEE7_IDR_940_1043",0.319653906793734
"Q6IEG0_IDR_214_244",0.427162234304154
"Q6IEG0_IDR_254_339",0.572837765695846
"Q6IMN6_IDR_318_831",0.342741387709597
"Q6IMN6_IDR_65_115",0.320367869605352
"Q6IMN6_IDR_911_977",0.336890742685051
"Q6IN84_IDR_1_46",0.496390472832025
"Q6IN84_IDR_309_353",0.503609527167975
"Q6IN85_IDR_650_833",1
"Q6IPM2_IDR_1_695",1
"Q6IPR3_IDR_199_249",1
"Q6IPT2_IDR_32_89",1
"Q6IPW1_IDR_1_90",1
"Q6IPX1_IDR_352_449",1
"Q6IQ19_IDR_38_255",1
"Q6IQ20_IDR_1_61",1
"Q6IQ21_IDR_219_274",0.343693684287307
"Q6IQ21_IDR_276_325",0.321477886260101
"Q6IQ21_IDR_327_385",0.334828429452593
"Q6IQ23_IDR_103_157",0.260255845227494
"Q6IQ23_IDR_285_1121",0.739744154772506
"Q6IQ55_IDR_557_1244",0.533496445936075
"Q6IS24_IDR_1_99",1
"Q6ISB3_IDR_192_239",0.340431145330594
"Q6ISB3_IDR_421_467",0.333075287937863
"Q6ISB3_IDR_80_110",0.326493566731543
"Q6ISU1_IDR_176_231",1
"Q6IV72_IDR_62_182",1
"Q6IWH7_IDR_45_104",0.513831588837663
"Q6IWH7_IDR_901_933",0.486168411162337
"Q6J272_IDR_46_86",0.526323179264796
"Q6J272_IDR_91_200",0.473676820735204
"Q6J4K2_IDR_1_35",1
"Q6J9G0_IDR_1_100",1
"Q6JBY9_IDR_1_416",1
"Q6JVE6_IDR_1_31",1
"Q6K0P9_IDR_401_492",0.49693169339956
"Q6K0P9_IDR_91_208",0.50306830660044
"Q6KB66_IDR_1_40",0.474674646578653
"Q6KB66_IDR_408_452",0.525325353421347
"Q6KC79_IDR_108_1189",0.257554676923899
"Q6KC79_IDR_1_49",0.225985332790057
"Q6KC79_IDR_2474_2521",0.271066965026441
"Q6KC79_IDR_2630_2705",0.245393025259603
"Q6KF10_IDR_20_90",0.496220247925687
"Q6KF10_IDR_293_351",0.503779752074313
"Q6L8G9_IDR_1_118",1
"Q6L8H2_IDR_1_238",1
"Q6MZT1_IDR_1_46",0.489312608404081
"Q6MZT1_IDR_154_206",0.510687391595918
"Q6MZW2_IDR_15_61",1
"Q6N021_IDR_1_1105",0.26460353968311
"Q6N021_IDR_1459_1560",0.238234770508475
"Q6N021_IDR_1806_1842",0.246109187106121
"Q6N021_IDR_1931_1968",0.251052502702294
"Q6N022_IDR_1_281",0.515901059290936
"Q6N022_IDR_293_331",0.484098940709064
"Q6N043_IDR_1_405",0.485153375094322
"Q6N043_IDR_468_979",0.514846624905678
"Q6N069_IDR_575_639",1
"Q6N075_IDR_1_33",1
"Q6NS38_IDR_1_54",1
"Q6NSI3_IDR_1_398",1
"Q6NSI4_IDR_1_40",0.48946270199565
"Q6NSI4_IDR_566_675",0.51053729800435
"Q6NSI8_IDR_526_621",0.527604515337252
"Q6NSI8_IDR_63_143",0.472395484662748
"Q6NSJ0_IDR_1_70",1
"Q6NSJ2_IDR_1_180",0.464181162812065
"Q6NSJ2_IDR_186_506",0.535818837187935
"Q6NSJ5_IDR_172_226",1
"Q6NSW7_IDR_147_186",0.463486307274498
"Q6NSW7_IDR_1_98",0.536513692725502
"Q6NSZ9_IDR_126_333",1
"Q6NT46_IDR_1_116",1
"Q6NT52_IDR_120_163",1
"Q6NT76_IDR_52_155",0.321671011245392
"Q6NUK4_IDR_146_255",1
"Q6NUM6_IDR_201_305",1
"Q6NUM9_IDR_1_58",1
"Q6NUN7_IDR_1_778",1
"Q6NUN9_IDR_150_365",0.508056987238905
"Q6NUN9_IDR_464_507",0.491943012761095
"Q6NUP7_IDR_681_873",1
"Q6NUQ1_IDR_1_50",1
"Q6NUQ4_IDR_16_107",1
"Q6NUS6_IDR_18_79",1
"Q6NUT2_IDR_1_79",1
"Q6NV75_IDR_197_264",0.495648955132033
"Q6NW40_IDR_1_45",0.503186459494598
"Q6NV75_IDR_319_609",0.504351044867967
"Q6NVV3_IDR_369_410",1
"Q6NW29_IDR_114_164",1
