"","GO0010562_positive_regulation_of_phosphorus_metabolic_process"
"Q99558_IDR_658_779",0.197955795916428
"Q99558_IDR_788_826",0.202263952307424
"Q99558_IDR_87_209",0.190501209322465
"Q99569_IDR_1016_1129",0.34550532831391
"Q99569_IDR_1_521",0.33247743442841
"Q99569_IDR_761_807",0.32201723725768
"Q99570_IDR_783_818",0.51032939099518
"Q99570_IDR_835_935",0.48967060900482
"Q99572_IDR_418_470",1
"Q99575_IDR_126_199",0.213037930554569
"Q99575_IDR_1_95",0.194404399340407
"Q99575_IDR_362_394",0.198549612424412
"Q99575_IDR_721_799",0.204511060761429
"Q99575_IDR_897_942",0.189496996919183
"Q99578_IDR_186_217",1
"Q99581_IDR_136_238",1
"Q99583_IDR_17_552",1
"Q99590_IDR_103_1377",0.466495482829819
"Q99590_IDR_1_36",0.533504517170181
"Q99626_IDR_1_313",1
"Q99633_IDR_1_85",0.486333413906207
"Q99633_IDR_92_181",0.513666586093793
"Q99638_IDR_267_359",1
"Q99640_IDR_1_96",0.485290897796511
"Q99640_IDR_396_479",0.514709102203489
"Q99645_IDR_35_100",1
"Q99650_IDR_813_908",0.507212889377068
"Q99650_IDR_921_967",0.492787110622932
"Q99661_IDR_590_638",0.513816405228318
"Q99661_IDR_75_224",0.486183594771683
"Q99665_IDR_673_706",0.448287791609242
"Q99665_IDR_712_825",0.551712208390758
"Q99675_IDR_233_270",1
"Q99676_IDR_81_223",1
"Q99677_IDR_327_370",1
"Q99698_IDR_1174_1257",0.164903137368188
"Q99698_IDR_1487_1517",0.162542103510911
"Q99698_IDR_2075_2224",0.165606333910773
"Q99700_IDR_1_256",0.512871955460358
"Q99700_IDR_450_1313",0.487128044539642
"Q99704_IDR_254_448",1
"Q99708_IDR_1_819",0.445761102400613
"Q99708_IDR_822_897",0.554238897599387
"Q99715_IDR_2716_3063",1
"Q99717_IDR_226_259",1
"Q99719_IDR_318_369",1
"Q99726_IDR_1_68",1
"Q99728_IDR_118_426",1
"Q99732_IDR_1_53",1
"Q99733_IDR_118_155",0.485948669055697
"Q99733_IDR_341_375",0.514051330944303
"Q99741_IDR_1_152",1
"Q99742_IDR_200_240",0.514001781921142
"Q99742_IDR_409_521",0.485998218078858
"Q99747_IDR_277_310",1
"Q99935_IDR_1_212",1
"Q99941_IDR_1_498",0.340367730545232
"Q99941_IDR_522_566",0.348293226638489
"Q99941_IDR_668_703",0.31133904281628
"Q99942_IDR_143_180",1
"Q99944_IDR_1_32",1
"Q99946_IDR_1_160",0.483091667420301
"Q99946_IDR_178_208",0.516908332579699
"Q99952_IDR_304_437",1
"Q99956_IDR_142_199",0.504598498933828
"Q99956_IDR_347_384",0.495401501066172
"Q99958_IDR_159_424",0.509604443068837
"Q99958_IDR_34_69",0.490395556931163
"Q99959_IDR_1_348",1
"Q99961_IDR_248_306",1
"Q99962_IDR_248_289",1
"Q99963_IDR_246_285",1
"Q99966_IDR_1_147",1
"Q9BPX6_IDR_1_110",1
"Q9BPZ2_IDR_1_46",1
"Q9BPZ3_IDR_64_114",1
"Q9BPZ7_IDR_36_115",1
"Q9BQ04_IDR_149_359",1
"Q9BQ15_IDR_104_211",1
"Q9BQ16_IDR_1_39",0.505698168950942
"Q9BQ16_IDR_388_436",0.494301831049058
"Q9BQ31_IDR_450_491",1
"Q9BQ39_IDR_1_136",0.485955834119525
"Q9BQ39_IDR_668_737",0.514044165880475
"Q9BQ48_IDR_1_92",1
"Q9BQ50_IDR_1_46",1
"Q9BQ52_IDR_1_53",0.33423990145581
"Q9BQ52_IDR_189_235",0.343424984240894
"Q9BQ52_IDR_784_826",0.322335114303297
"Q9BQ61_IDR_1_145",1
"Q9BQ65_IDR_1_46",1
"Q9BQ66_IDR_1_199",1
"Q9BQ69_IDR_1_73",1
"Q9BQI3_IDR_1_37",0.493045207153581
"Q9BQI3_IDR_240_374",0.506954792846419
"Q9BQI4_IDR_231_270",1
"Q9BQI5_IDR_150_527",0.505088823849434
"Q9BQI5_IDR_1_68",0.494911176150566
"Q9BQI6_IDR_202_330",0.497387852601262
"Q9BQI6_IDR_716_799",0.502612147398738
"Q9BQI7_IDR_1_308",0.486865748529519
"Q9BQI7_IDR_735_771",0.513134251470481
"Q9BQI9_IDR_1_154",1
"Q9BQK8_IDR_533_589",0.496251583469878
"Q9BQK8_IDR_92_433",0.503748416530122
"Q9BQL6_IDR_141_189",1
"Q9BQM9_IDR_52_153",1
"Q9BQN1_IDR_308_747",1
"Q9BQQ3_IDR_205_440",1
"Q9BQQ7_IDR_164_232",1
"Q9BQS2_IDR_1_119",1
"Q9BQS6_IDR_1_49",1
"Q9BQS8_IDR_181_309",0.256832991745688
"Q9BRD0_IDR_1_50",0.535936312311864
"Q9BRD0_IDR_55_498",0.464063687688136
"Q9BRG2_IDR_119_267",1
"Q9BRH9_IDR_77_206",1
"Q9BRI3_IDR_20_66",1
"Q9BRJ6_IDR_1_97",1
"Q9BRJ9_IDR_146_238",0.513822197132294
"Q9BRJ9_IDR_1_89",0.486177802867706
"Q9BRK0_IDR_145_252",1
"Q9BRK4_IDR_1_586",0.484270735672772
"Q9BRK4_IDR_619_656",0.515729264327228
"Q9BRL6_IDR_94_282",1
"Q9BRN9_IDR_1_61",1
"Q9BRP0_IDR_245_275",0.449853677585043
"Q9BRP0_IDR_9_111",0.550146322414957
"Q9BRP1_IDR_105_179",1
"Q9BRP8_IDR_1_152",1
"Q9BRQ0_IDR_1_324",1
"Q9BRQ5_IDR_1_57",0.515324897067351
"Q9BRQ5_IDR_191_258",0.484675102932649
"Q9BRU9_IDR_180_249",1
"Q9BRV8_IDR_23_80",1
"Q9BRX8_IDR_1_32",1
"Q9BRY0_IDR_112_165",1
"Q9BRZ2_IDR_376_458",1
"Q9BS31_IDR_53_207",1
"Q9BS91_IDR_1_34",0.528104983637441
"Q9BS91_IDR_377_424",0.471895016362559
"Q9BS92_IDR_1_32",1
"Q9BSA4_IDR_441_534",1
"Q9BSA9_IDR_455_504",1
"Q9BSC4_IDR_497_635",0.479388098402421
"Q9BSC4_IDR_649_688",0.520611901597579
"Q9BSD3_IDR_1_194",1
"Q9BSE2_IDR_1_219",1
"Q9BSE4_IDR_214_269",0.342712322533025
"Q9BSE4_IDR_323_375",0.331009245653114
"Q9BSE4_IDR_87_142",0.326278431813861
"Q9BSE5_IDR_1_43",1
"Q9BSJ8_IDR_604_634",0.332348326025021
"Q9BSJ8_IDR_918_971",0.341180737440456
"Q9BSK1_IDR_76_162",1
"Q9BSL1_IDR_235_275",1
"Q9BSM1_IDR_1_31",1
"Q9BSQ5_IDR_1_42",0.337770485683598
"Q9BSQ5_IDR_238_293",0.32813555184434
"Q9BSQ5_IDR_385_417",0.334093962472062
"Q9BSR8_IDR_1_51",1
"Q9BST9_IDR_1_41",0.253475373995442
"Q9BST9_IDR_205_247",0.243509729403966
"Q9BST9_IDR_432_483",0.243419605774577
"Q9BST9_IDR_488_557",0.259595290826015
"Q9BSU3_IDR_163_229",1
"Q9BSV6_IDR_97_178",1
"Q9BSW2_IDR_120_155",0.496432630935965
"Q9BSW2_IDR_1_47",0.503567369064035
"Q9BSW7_IDR_37_119",1
"Q9BSY9_IDR_156_194",1
"Q9BT09_IDR_1_42",0.549326046657519
"Q9BT09_IDR_213_278",0.450673953342481
"Q9BT23_IDR_1_35",1
"Q9BT25_IDR_1_182",0.488983752892485
"Q9BT25_IDR_352_410",0.511016247107515
"Q9BT43_IDR_111_197",1
"Q9BT49_IDR_97_293",1
"Q9BT56_IDR_1_77",1
"Q9BT67_IDR_1_128",1
"Q9BTE3_IDR_147_225",1
"Q9BTE7_IDR_1_44",1
"Q9BTF0_IDR_123_202",1
"Q9BTK6_IDR_134_254",0.498544996219536
"Q9BTK6_IDR_1_86",0.501455003780464
"Q9BTL3_IDR_44_118",1
"Q9BTL4_IDR_1_205",1
"Q9BTN0_IDR_391_425",0.49322079294611
"Q9BTN0_IDR_566_611",0.50677920705389
"Q9BTP6_IDR_1_51",0.493985782834841
"Q9BTP6_IDR_176_218",0.506014217165159
"Q9BTT0_IDR_149_268",1
"Q9BTT6_IDR_462_524",1
"Q9BTU6_IDR_1_102",1
"Q9BTV6_IDR_379_427",1
"Q9BTV7_IDR_1_158",0.500924838901703
"Q9BTV7_IDR_254_296",0.499075161098297
"Q9BTX1_IDR_389_456",1
"Q9BTX3_IDR_143_173",1
"Q9BU19_IDR_124_325",0.499447116579535
"Q9BU19_IDR_459_519",0.500552883420465
"Q9BU23_IDR_657_707",1
"Q9BU61_IDR_1_40",1
"Q9BU68_IDR_1_103",1
"Q9BU70_IDR_168_320",1
"Q9BU76_IDR_1_50",0.511403640146077
"Q9BU76_IDR_53_263",0.488596359853923
"Q9BUI4_IDR_161_227",1
"Q9BUJ2_IDR_36_207",0.492542090677422
"Q9BUJ2_IDR_600_856",0.507457909322578
"Q9BUL5_IDR_1_334",1
"Q9BUL9_IDR_155_199",1
"Q9BUN1_IDR_18_64",0.332562383908241
"Q9BUN1_IDR_264_304",0.335319679958146
"Q9BUN1_IDR_66_112",0.332117936133614
"Q9BUN5_IDR_1_82",1
"Q9BUN8_IDR_215_251",1
"Q9BUP0_IDR_1_80",1
"Q9BUQ8_IDR_1_275",0.486806759534937
"Q9BUQ8_IDR_278_347",0.513193240465063
"Q9BUR4_IDR_1_143",1
"Q9BUT9_IDR_1_90",1
"Q9BUU2_IDR_60_141",1
"Q9BUV0_IDR_1_290",1
"Q9BUY5_IDR_87_145",1
"Q9BV36_IDR_139_600",0.526045269798924
"Q9BV36_IDR_26_86",0.473954730201076
"Q9BV38_IDR_364_395",1
"Q9BV44_IDR_1_33",0.529286878405634
"Q9BV44_IDR_140_222",0.470713121594366
"Q9BV47_IDR_1_39",1
"Q9BV68_IDR_274_311",0.498097121994001
"Q9BV68_IDR_43_142",0.501902878005999
"Q9BVC5_IDR_62_230",1
"Q9BVC6_IDR_1_48",1
"Q9BVG4_IDR_163_233",1
"Q9BVG8_IDR_1_177",0.485732167320774
"Q9BVG8_IDR_773_833",0.514267832679226
"Q9BVG9_IDR_1_49",0.507711834644554
"Q9BVG9_IDR_435_487",0.492288165355446
"Q9BVH7_IDR_1_73",1
"Q9BVI0_IDR_138_648",0.475295023130914
"Q9BVI0_IDR_784_930",0.524704976869086
"Q9BVJ6_IDR_1_83",0.334205149239213
"Q9BVJ6_IDR_286_589",0.318435357335665
"Q9BVJ6_IDR_738_771",0.347359493425122
"Q9BVL2_IDR_1_244",0.501115996302007
"Q9BVL2_IDR_430_599",0.498884003697993
"Q9BVN2_IDR_1_454",0.525113400448451
"Q9BVN2_IDR_670_841",0.474886599551549
"Q9BVP2_IDR_1_125",0.479613052281674
"Q9BVP2_IDR_459_549",0.520386947718326
"Q9BVS4_IDR_303_535",1
"Q9BVS5_IDR_412_443",0.503743479976844
"Q9BVS5_IDR_43_147",0.496256520023156
"Q9BVT8_IDR_176_208",0.489133315457262
"Q9BVT8_IDR_1_99",0.510866684542738
"Q9BVV2_IDR_1_34",1
"Q9BVV6_IDR_1_106",0.163204718359546
"Q9BVV6_IDR_1300_1440",0.161056241603834
"Q9BVV6_IDR_139_195",0.163968331925585
"Q9BVV6_IDR_197_527",0.151967094630294
"Q9BVV6_IDR_537_1297",0.179173093271257
"Q9BW19_IDR_1_150",1
"Q9BW61_IDR_65_102",1
"Q9BW62_IDR_77_180",1
"Q9BW71_IDR_38_422",0.477263241250358
"Q9BW71_IDR_470_556",0.522736758749643
"Q9BW72_IDR_1_32",1
"Q9BW85_IDR_104_148",0.522147052996992
"Q9BW85_IDR_160_323",0.477852947003008
"Q9BWC9_IDR_25_175",1
"Q9BWE0_IDR_1_373",1
"Q9BWF2_IDR_279_412",0.489115959399977
"Q9BWF2_IDR_428_461",0.510884040600023
"Q9BWF3_IDR_149_364",1
"Q9BWG4_IDR_77_385",1
"Q9BWG6_IDR_66_186",1
"Q9BWH2_IDR_1_50",1
"Q9BWH6_IDR_264_321",0.507709946328768
"Q9BWH6_IDR_35_232",0.492290053671232
"Q9BWK5_IDR_19_49",0.505619565182967
"Q9BWK5_IDR_72_142",0.494380434817033
"Q9BWL3_IDR_1_42",0.505005608111148
"Q9BWL3_IDR_194_253",0.494994391888852
"Q9BWN1_IDR_1_473",0.462563170784436
"Q9BWN1_IDR_526_560",0.537436829215564
"Q9BWP8_IDR_1_122",1
"Q9BWQ6_IDR_1_72",1
"Q9BWQ8_IDR_1_85",1
"Q9BWS9_IDR_1_43",1
"Q9BWT1_IDR_1_234",1
"Q9BWT3_IDR_498_736",1
"Q9BWV7_IDR_423_546",0.492809133195662
"Q9BWW4_IDR_76_388",1
"Q9BWW8_IDR_1_36",0.505204124122793
"Q9BWW8_IDR_84_139",0.494795875877207
"Q9BWW9_IDR_353_433",1
"Q9BWX1_IDR_303_381",1
"Q9BWX5_IDR_1_207",0.520288303846131
"Q9BWX5_IDR_219_397",0.47971169615387
"Q9BX10_IDR_1_67",1
"Q9BX26_IDR_390_1339",1
"Q9BX40_IDR_351_385",0.518575375013822
"Q9BX40_IDR_83_307",0.481424624986177
"Q9BX46_IDR_203_236",1
"Q9BX59_IDR_430_468",1
"Q9BX63_IDR_197_239",0.33656225377148
"Q9BX63_IDR_71_194",0.32375470704212
"Q9BX63_IDR_893_1249",0.3396830391864
"Q9BX66_IDR_1_793",0.448484385332366
"Q9BX66_IDR_929_1236",0.551515614667634
"Q9BX67_IDR_273_310",1
"Q9BXB4_IDR_1_57",0.509481384854074
"Q9BXB4_IDR_162_366",0.490518615145927
"Q9BXB5_IDR_1_75",0.505981526752702
"Q9BXB5_IDR_178_395",0.494018473247298
"Q9BXB7_IDR_1_106",1
"Q9BXC0_IDR_294_346",1
"Q9BXF3_IDR_171_239",0.336159256303011
"Q9BXF3_IDR_288_445",0.33613925116594
"Q9BXF3_IDR_540_1484",0.327701492531049
"Q9BXF6_IDR_174_595",1
"Q9BXF9_IDR_1_48",1
"Q9BXG8_IDR_319_430",0.502529034334019
"Q9BXG8_IDR_85_206",0.497470965665981
"Q9BXI6_IDR_1_52",0.514658039066345
"Q9BXI6_IDR_375_508",0.485341960933655
"Q9BXI9_IDR_1_45",0.468370587323926
"Q9BXI9_IDR_68_138",0.531629412676074
"Q9BXJ0_IDR_1_100",1
"Q9BXJ1_IDR_1_140",1
"Q9BXJ2_IDR_15_141",1
"Q9BXN1_IDR_1_62",1
"Q9BXN2_IDR_1_114",1
"Q9BXP2_IDR_1_60",0.326268347468805
"Q9BXP2_IDR_683_720",0.352468578115327
"Q9BXP2_IDR_807_863",0.321263074415868
"Q9BXP5_IDR_1_95",0.339585968119887
"Q9BXP5_IDR_258_415",0.303492548905634
"Q9BXP5_IDR_540_598",0.356921482974479
"Q9BXP8_IDR_94_253",1
"Q9BXQ6_IDR_1_189",0.513164723835736
"Q9BXQ6_IDR_251_309",0.486835276164264
"Q9BXR5_IDR_781_811",1
"Q9BXS0_IDR_1_39",0.519606255443489
"Q9BXS0_IDR_98_654",0.480393744556511
"Q9BXS4_IDR_190_265",1
"Q9BXS6_IDR_45_441",1
"Q9BXS9_IDR_593_660",1
"Q9BXT2_IDR_1_35",1
"Q9BXV9_IDR_54_100",1
"Q9BXW6_IDR_429_539",1
"Q9BXW7_IDR_1_42",1
"Q9BXW9_IDR_1400_1451",0.353877149109254
"Q9BXW9_IDR_1_44",0.328961712799152
"Q9BXW9_IDR_849_914",0.317161138091594
"Q9BXX0_IDR_111_255",0.239134857558005
"Q9BXX0_IDR_511_542",0.254491123210401
"Q9BXX0_IDR_77_108",0.249397782517518
"Q9BXX0_IDR_776_899",0.256976236714075
"Q9BXX2_IDR_265_1024",1
"Q9BXX3_IDR_1062_1107",0.5203909521709
"Q9BXX3_IDR_265_1048",0.479609047829099
"Q9BXY0_IDR_194_279",1
"Q9BXY4_IDR_202_272",1
"Q9BXY8_IDR_1_57",1
"Q9BY07_IDR_217_293",0.333147985244051
"Q9BY07_IDR_41_91",0.33316183871345
"Q9BY07_IDR_419_482",0.333690176042498
"Q9BY08_IDR_1_33",1
"Q9BY11_IDR_307_384",1
"Q9BY12_IDR_157_545",0.322057620628302
"Q9BY12_IDR_38_95",0.326459847820989
"Q9BYC5_IDR_1_34",1
"Q9BYD3_IDR_1_42",1
"Q9BYD6_IDR_1_74",1
"Q9BYE0_IDR_127_218",1
"Q9BYE2_IDR_1_197",1
"Q9BYE3_IDR_1_92",1
"Q9BYE7_IDR_1_119",1
"Q9BYE9_IDR_1228_1276",1
"Q9BYF1_IDR_765_805",1
"Q9BYG3_IDR_139_184",0.512122615427812
"Q9BYG3_IDR_187_293",0.487877384572188
"Q9BYG4_IDR_103_142",0.52470195050368
"Q9BYG4_IDR_252_373",0.47529804949632
"Q9BYG5_IDR_251_368",1
"Q9BYH1_IDR_24_236",1
"Q9BYH8_IDR_1_400",1
"Q9BYI3_IDR_307_510",1
"Q9BYJ0_IDR_132_196",1
"Q9BYJ9_IDR_1_46",0.562523528437925
"Q9BYJ9_IDR_196_369",0.437476471562075
"Q9BYQ0_IDR_1_159",1
"Q9BYQ2_IDR_1_153",1
"Q9BYQ3_IDR_1_157",1
"Q9BYQ4_IDR_1_174",1
"Q9BYQ5_IDR_1_204",1
"Q9BYQ6_IDR_1_181",1
"Q9BYQ7_IDR_1_146",1
"Q9BYQ8_IDR_1_208",1
"Q9BYQ9_IDR_1_171",1
"Q9BYR2_IDR_1_167",1
"Q9BYR3_IDR_1_152",1
"Q9BYR4_IDR_1_193",1
"Q9BYR5_IDR_1_136",1
"Q9BYR9_IDR_1_128",1
"Q9BYS1_IDR_1_160",1
"Q9BYT3_IDR_31_98",0.510435451262587
"Q9BYT3_IDR_405_514",0.489564548737413
"Q9BYT5_IDR_1_123",1
"Q9BYT9_IDR_1_152",1
"Q9BYU1_IDR_259_374",0.503542692964266
"Q9BYU1_IDR_62_127",0.496457307035734
"Q9BYU5_IDR_1_128",1
"Q9BYV1_IDR_1_45",1
"Q9BYV6_IDR_329_441",0.498853039220606
"Q9BYV6_IDR_447_532",0.501146960779394
"Q9BYV7_IDR_1_41",1
"Q9BYV8_IDR_318_373",0.490350074079346
"Q9BYV8_IDR_82_137",0.509649925920654
"Q9BYV9_IDR_134_611",0.45397294792201
"Q9BYV9_IDR_737_822",0.54602705207799
"Q9BYZ6_IDR_302_367",1
"Q9BZ11_IDR_726_813",1
"Q9BZ19_IDR_1_88",1
"Q9BZ23_IDR_1_206",1
"Q9BZ29_IDR_1189_1288",0.334406226906827
"Q9BZ29_IDR_1_36",0.332635253902961
"Q9BZ29_IDR_287_320",0.332958519190212
"Q9BZ67_IDR_376_408",1
"Q9BZ71_IDR_281_384",0.248109192350679
"Q9BZ71_IDR_490_534",0.25272491941527
"Q9BZ71_IDR_64_123",0.248151347721072
"Q9BZ71_IDR_909_974",0.25101454051298
"Q9BZ72_IDR_1282_1349",0.197489635892365
"Q9BZ72_IDR_256_365",0.195659632978419
"Q9BZ72_IDR_368_419",0.196301132555421
"Q9BZ72_IDR_579_709",0.193325528004197
"Q9BZ72_IDR_840_898",0.217224070569598
"Q9BZ76_IDR_1199_1235",1
"Q9BZ81_IDR_1_36",0.497683487436271
"Q9BZ81_IDR_243_275",0.502316512563729
"Q9BZ95_IDR_1_262",0.4846914722266
"Q9BZ95_IDR_396_700",0.5153085277734
"Q9BZA7_IDR_837_1256",1
"Q9BZA8_IDR_869_1250",1
"Q9BZC1_IDR_1_50",0.495345153742052
"Q9BZC1_IDR_282_354",0.504654846257948
"Q9BZC7_IDR_1324_1424",0.338927679959076
"Q9BZC7_IDR_2367_2417",0.328626482368193
"Q9BZC7_IDR_350_398",0.332445837672731
"Q9BZD2_IDR_1_44",1
"Q9BZF1_IDR_1_124",0.310669943485049
"Q9BZF1_IDR_273_402",0.343327266661224
"Q9BZF1_IDR_771_877",0.346002789853727
"Q9BZF2_IDR_144_466",1
"Q9BZF3_IDR_1_66",0.239837319537692
"Q9BZF3_IDR_184_278",0.247186758454542
"Q9BZF3_IDR_281_381",0.258964534991094
"Q9BZF3_IDR_395_553",0.254011387016671
"Q9BZF9_IDR_257_631",0.480758418847199
"Q9BZF9_IDR_656_706",0.519241581152801
"Q9BZG1_IDR_227_259",1
"Q9BZG8_IDR_1_34",0.501681395494282
"Q9BZG8_IDR_398_443",0.498318604505718
"Q9BZI1_IDR_173_459",1
"Q9BZI7_IDR_1_48",0.504387429894356
"Q9BZI7_IDR_209_483",0.495612570105644
"Q9BZJ0_IDR_152_183",0.490886958374986
"Q9BZJ0_IDR_83_118",0.509113041625014
"Q9BZJ3_IDR_1_34",1
"Q9BZJ4_IDR_1_34",1
"Q9BZR6_IDR_289_455",1
"Q9BZR8_IDR_33_157",1
"Q9BZR9_IDR_393_434",1
"Q9BZS1_IDR_1_188",0.501914668457353
"Q9BZS1_IDR_244_309",0.498085331542647
"Q9BZV1_IDR_1_114",1
"Q9BZV2_IDR_202_254",0.492535395361556
"Q9BZV2_IDR_466_496",0.507464604638444
"Q9BZV3_IDR_169_236",0.338013929511212
"Q9BZV3_IDR_35_74",0.326723253415704
"Q9BZV3_IDR_393_835",0.335262817073084
"Q9BZW2_IDR_163_233",1
"Q9BZW7_IDR_1_36",0.334297823072437
"Q9BZW7_IDR_60_90",0.32294447189274
"Q9BZW7_IDR_625_698",0.342757705034823
"Q9BZZ5_IDR_446_524",1
"Q9C000_IDR_77_205",1
"Q9C004_IDR_1_155",1
"Q9C005_IDR_1_47",1
"Q9C009_IDR_1_119",0.500512239661885
"Q9C0A1_IDR_1_106",0.123765357888016
"Q9C0A1_IDR_1645_2065",0.127164690103376
"Q9C0A1_IDR_2122_2338",0.12315159114981
"Q9C0A1_IDR_2395_2439",0.12439019640868
"Q9C0A1_IDR_2517_2572",0.122093780687521
"Q9C0A1_IDR_295_822",0.131705107790448
"Q9C0A1_IDR_824_869",0.127839209300832
"Q9C0A1_IDR_878_1639",0.119890066671316
"Q9C0A6_IDR_119_205",0.330481044360368
"Q9C0A6_IDR_15_45",0.338777812493314
"Q9C0A6_IDR_406_1442",0.330741143146319
"Q9C0B0_IDR_150_208",0.327240485326189
"Q9C0B0_IDR_222_293",0.324329844489339
"Q9C0B0_IDR_295_654",0.348429670184472
"Q9C0B1_IDR_162_194",1
"Q9C0B2_IDR_1128_1172",0.250347235819135
"Q9C0B2_IDR_1_79",0.252350840742452
"Q9C0B2_IDR_359_488",0.243163603005579
"Q9C0B2_IDR_662_730",0.254138320432835
"Q9C0B5_IDR_286_699",1
"Q9C0D4_IDR_217_320",0.243299970317428
"Q9C0D4_IDR_368_670",0.263609414475055
"Q9C0D4_IDR_676_912",0.234707476467324
"Q9C0D5_IDR_1_358",0.358629140946015
"Q9C0D5_IDR_1422_1861",0.316050951162909
"Q9C0D5_IDR_434_488",0.325319907891076
"Q9C0D6_IDR_1_94",0.508717604819324
"Q9C0D6_IDR_470_1143",0.491282395180676
"Q9C0D7_IDR_204_236",0.358537730216252
"Q9C0D7_IDR_404_774",0.308919971332799
"Q9C0D7_IDR_51_160",0.332542298450949
"Q9C0E4_IDR_1_38",0.328361879881773
"Q9C0E4_IDR_339_444",0.331767564691567
"Q9C0E4_IDR_740_932",0.33987055542666
"Q9C0E8_IDR_142_248",0.507253137765623
"Q9C0E8_IDR_308_428",0.492746862234377
"Q9C0F0_IDR_1_35",0.354471969583518
"Q9C0F0_IDR_320_2208",0.296819535751385
"Q9C0F0_IDR_74_318",0.348708494665097
"Q9C0F1_IDR_124_237",0.46455239671078
"Q9C0K1_IDR_224_298",1
"Q9C0K7_IDR_13_46",0.506344265440562
"Q9C0K7_IDR_298_335",0.493655734559438
"Q9GZM5_IDR_305_350",0.518527037586552
"Q9GZM5_IDR_40_106",0.481472962413448
"Q9GZM8_IDR_74_345",1
"Q9GZN0_IDR_225_285",1
"Q9GZN2_IDR_84_237",1
"Q9GZN4_IDR_1_46",1
"Q9GZN6_IDR_1_99",0.493112465484256
"Q9GZN6_IDR_689_736",0.506887534515744
"Q9GZP1_IDR_144_188",1
"Q9GZP8_IDR_1_106",1
"Q9GZQ4_IDR_350_415",1
"Q9GZQ6_IDR_351_430",1
"Q9GZR1_IDR_1_35",0.253273045200607
"Q9GZR1_IDR_37_438",0.253242967655998
"Q9GZR1_IDR_599_644",0.247720558073451
"Q9GZR1_IDR_779_966",0.245763429069944
"Q9GZR2_IDR_1_69",0.508353481453981
"Q9GZV5_IDR_153_357",0.492054160695551
"Q9GZV5_IDR_57_121",0.507945839304449
"Q9GZV8_IDR_109_191",1
"Q9GZV9_IDR_140_251",1
"Q9GZW8_IDR_1_66",1
"Q9GZX3_IDR_1_37",1
"Q9GZX5_IDR_58_205",1
"Q9GZX6_IDR_1_32",1
"Q9GZY0_IDR_1_119",1
"Q9GZY4_IDR_1_36",1
"Q9GZY6_IDR_1_114",0.497452818240919
"Q9GZY6_IDR_145_243",0.502547181759081
"Q9GZY8_IDR_1_84",0.536747904588644
"Q9GZY8_IDR_87_301",0.463252095411356
"Q9GZZ0_IDR_1_275",0.509888048949279
"Q9GZZ0_IDR_279_328",0.490111951050721
"Q9GZZ7_IDR_258_299",1
"Q9H000_IDR_1_44",0.497862038104394
"Q9H000_IDR_46_169",0.502137961895607
"Q9H079_IDR_1_138",1
"Q9H089_IDR_1_31",0.25184155550044
"Q9H089_IDR_247_358",0.257303618745752
"Q9H089_IDR_565_596",0.248121817849107
"Q9H089_IDR_599_658",0.242733007904701
"Q9H091_IDR_112_198",0.497939217189278
"Q9H091_IDR_701_742",0.502060782810722
"Q9H093_IDR_1_49",0.518420729605218
"Q9H093_IDR_308_559",0.481579270394782
"Q9H094_IDR_16_570",1
"Q9H095_IDR_1_44",0.522865511795881
"Q9H095_IDR_84_144",0.477134488204119
"Q9H098_IDR_59_131",1
"Q9H0A0_IDR_991_1025",1
"Q9H0A6_IDR_32_85",1
"Q9H0A9_IDR_1_191",1
"Q9H0B3_IDR_1_1096",1
"Q9H0B6_IDR_499_535",0.480065962818845
"Q9H0B6_IDR_590_622",0.519934037181155
"Q9H0B8_IDR_238_280",1
"Q9H0C3_IDR_419_466",0.497334774081521
"Q9H0C3_IDR_471_514",0.502665225918479
"Q9H0C5_IDR_1_44",1
"Q9H0C8_IDR_1_99",1
"Q9H0D2_IDR_1213_1285",0.254279711178577
"Q9H0D2_IDR_1_216",0.237273228677188
"Q9H0D2_IDR_1300_1346",0.259929205580613
"Q9H0D2_IDR_221_975",0.248517854563622
"Q9H0D6_IDR_414_507",0.485839898018895
"Q9H0D6_IDR_859_950",0.514160101981105
"Q9H0F6_IDR_305_350",0.48401115377795
"Q9H0G5_IDR_1_558",1
"Q9H0H0_IDR_952_985",1
"Q9H0H5_IDR_129_282",0.501075805663419
"Q9H0H5_IDR_548_623",0.498924194336581
"Q9H0I2_IDR_1_275",1
"Q9H0I3_IDR_1_46",0.500362687540836
"Q9H0I3_IDR_52_100",0.499637312459164
"Q9H0J4_IDR_1_59",0.318834806382967
"Q9H0J4_IDR_1608_1663",0.320272179137302
"Q9H0J4_IDR_61_1217",0.360893014479731
"Q9H0J9_IDR_232_270",1
"Q9H0K1_IDR_341_896",1
"Q9H0K4_IDR_1_181",0.378947126392834
"Q9H0K4_IDR_365_420",0.301167456764835
"Q9H0K4_IDR_561_594",0.319885416842331
"Q9H0K6_IDR_49_125",1
"Q9H0L4_IDR_193_572",1
"Q9H0M0_IDR_148_368",0.495205830882597
"Q9H0M0_IDR_415_454",0.504794169117403
"Q9H0M4_IDR_1_248",0.495922196535521
"Q9H0M4_IDR_431_637",0.504077803464479
"Q9H0M5_IDR_69_163",1
"Q9H0N5_IDR_1_32",1
"Q9H0Q3_IDR_59_95",1
"Q9H0R3_IDR_1_42",1
"Q9H0S4_IDR_415_455",1
