"","GO0030695_GTPase_regulator_activity"
"Q8WXI2_IDR_417_560",0.314045061128932
"Q8WXI2_IDR_672_905",0.427625247484806
"Q8WXI3_IDR_6_44",1
"Q8WXI4_IDR_1_40",1
"Q8WXU2_IDR_166_228",1
"Q8WXW3_IDR_1_60",0.317000059126411
"Q8WXW3_IDR_533_581",0.374990417606155
"Q8WXW3_IDR_669_757",0.308009523267434
"Q8WXX0_IDR_1_156",1
"Q8WXX5_IDR_182_212",1
"Q8WXX7_IDR_1_653",0.492084748362748
"Q8WXX7_IDR_655_1259",0.507915251637252
"Q8WY07_IDR_472_503",1
"Q8WY21_IDR_1125_1168",0.516241996036934
"Q8WY21_IDR_1_157",0.483758003963066
"Q8WY22_IDR_1_43",1
"Q8WY36_IDR_1_117",0.511642548110932
"Q8WY36_IDR_120_925",0.488357451889068
"Q8WY41_IDR_58_208",1
"Q8WY54_IDR_25_124",0.498618248656145
"Q8WY54_IDR_492_716",0.501381751343855
"Q8WY64_IDR_335_370",1
"Q8WY91_IDR_6_37",0.502092643393435
"Q8WY91_IDR_88_330",0.497907356606565
"Q8WYQ9_IDR_162_804",0.499710557526291
"Q8WYR1_IDR_313_511",0.541122086393346
"Q8WYR1_IDR_565_598",0.458877913606654
"Q8WYR4_IDR_225_309",1
"Q8WZ19_IDR_1_38",0.511128228310857
"Q8WZ19_IDR_281_329",0.488871771689143
"Q8WZ42_IDR_1386_1452",0.0843910573222187
"Q8WZ42_IDR_194_889",0.0811853250303923
"Q8WZ42_IDR_32818_32928",0.0791954102761104
"Q8WZ42_IDR_32971_33260",0.0909616160088673
"Q8WZ42_IDR_33393_33486",0.0845248085292251
"Q8WZ42_IDR_33581_33644",0.0818347613617671
"Q8WZ42_IDR_33743_33780",0.086622931327325
"Q8WZ42_IDR_33872_33966",0.0874263012146683
"Q8WZ42_IDR_34165_34253",0.0893447110210839
"Q8WZ42_IDR_3714_4075",0.0793078508011986
"Q8WZ42_IDR_4170_4272",0.081643313158695
"Q8WZ42_IDR_9853_12031",0.0735619139484483
"Q8WZ55_IDR_65_162",0.308367133689728
"Q92186_IDR_1_69",1
"Q92187_IDR_1_55",1
"Q92466_IDR_1_53",1
"Q92481_IDR_176_208",0.308963083498595
"Q92481_IDR_1_81",0.348927152378117
"Q92481_IDR_91_169",0.342109764123288
"Q92502_IDR_1_511",1
"Q92503_IDR_184_236",1
"Q92504_IDR_196_230",0.35167833004998
"Q92504_IDR_239_313",0.322636357891616
"Q92504_IDR_29_124",0.325685312058405
"Q92519_IDR_1_55",1
"Q92508_IDR_1333_1515",0.154930123889525
"Q92508_IDR_144_184",0.160288944684341
"Q92508_IDR_1534_1653",0.218973310970725
"Q92508_IDR_1809_1924",0.15658319305937
"Q92508_IDR_336_409",0.151172805111263
"Q92508_IDR_712_778",0.158051622284776
"Q92520_IDR_1_57",1
"Q92521_IDR_1_60",1
"Q92541_IDR_606_654",0.511634119150643
"Q92543_IDR_1_71",0.239520143075638
"Q92543_IDR_297_513",0.254046400869645
"Q92543_IDR_669_742",0.25133161965106
"Q92543_IDR_774_816",0.255101836403657
"Q92545_IDR_1158_1705",0.540707422881541
"Q92545_IDR_1_31",0.459292577118459
"Q92547_IDR_286_335",0.284864970707497
"Q92547_IDR_449_546",0.252145813304453
"Q92547_IDR_739_903",0.23808886205338
"Q92547_IDR_993_1263",0.22490035393467
"Q92551_IDR_343_394",0.496157656740464
"Q92551_IDR_98_200",0.503842343259536
"Q92558_IDR_169_504",1
"Q92560_IDR_264_542",0.32475937347863
"Q92560_IDR_566_624",0.333195013300019
"Q92560_IDR_695_729",0.34204561322135
"Q92562_IDR_719_792",1
"Q92563_IDR_1_87",0.497805671456734
"Q92563_IDR_368_423",0.502194328543266
"Q92564_IDR_1_100",1
"Q92567_IDR_1_244",1
"Q92609_IDR_415_648",0.380142284854002
"Q92609_IDR_651_717",0.20005746183698
"Q92609_IDR_719_786",0.225618101914341
"Q92610_IDR_1049_1267",0.191171762675902
"Q92610_IDR_1_68",0.196519341715561
"Q92610_IDR_73_800",0.214581215768039
"Q92610_IDR_833_863",0.204020747279745
"Q92610_IDR_914_1042",0.193706932560753
"Q92611_IDR_48_91",0.485418811993323
"Q92611_IDR_601_635",0.514581188006677
"Q92613_IDR_1_38",0.300431397630211
"Q92613_IDR_367_402",0.258517445255638
"Q92613_IDR_524_823",0.441051157114151
"Q92614_IDR_1_273",0.323026780870735
"Q92614_IDR_1938_2054",0.245332014816538
"Q92614_IDR_298_340",0.198598707146414
"Q92614_IDR_985_1018",0.233042497166313
"Q92615_IDR_1_154",0.284376035771628
"Q92615_IDR_310_341",0.292079568685389
"Q92615_IDR_395_738",0.423544395542983
"Q92625_IDR_1072_1118",0.260820541134662
"Q92625_IDR_308_663",0.235195081867884
"Q92625_IDR_832_923",0.257112435449302
"Q92626_IDR_1322_1381",1
"Q92628_IDR_1104_1244",0.502731683472338
"Q92628_IDR_142_397",0.497268316527662
"Q92630_IDR_1_150",0.532836346219555
"Q92630_IDR_538_601",0.467163653780445
"Q92633_IDR_332_364",1
"Q92636_IDR_576_607",1
"Q92664_IDR_301_365",1
"Q92665_IDR_105_252",0.508047399917481
"Q92665_IDR_1_102",0.491952600082519
"Q92667_IDR_30_603",1
"Q92674_IDR_1_61",1
"Q92681_IDR_1_565",1
"Q92686_IDR_1_78",1
"Q92688_IDR_150_251",1
"Q92692_IDR_386_526",1
"Q92698_IDR_1_65",1
"Q92766_IDR_1_317",0.187954571297131
"Q92766_IDR_319_446",0.19225938008558
"Q92766_IDR_476_700",0.234288977115602
"Q92766_IDR_702_770",0.18432787227999
"Q92766_IDR_772_1687",0.201169199221696
"Q92769_IDR_387_488",1
"Q92772_IDR_293_493",1
"Q92777_IDR_1_110",0.537346547217485
"Q92777_IDR_421_564",0.462653452782515
"Q92783_IDR_147_212",0.339504232673937
"Q92783_IDR_267_298",0.332268371917226
"Q92783_IDR_378_540",0.328227395408837
"Q92784_IDR_82_257",1
"Q92785_IDR_81_267",1
"Q92786_IDR_1_582",1
"Q92791_IDR_380_437",1
"Q92793_IDR_1_1082",0.322087068483111
"Q92793_IDR_1559_1612",0.352282098372951
"Q92793_IDR_1852_2432",0.325630833143938
"Q92794_IDR_313_474",0.50598041225992
"Q92805_IDR_636_689",0.338200743249021
"Q92806_IDR_346_393",1
"Q92817_IDR_1_34",1
"Q92819_IDR_1_58",1
"Q92823_IDR_1193_1261",1
"Q92824_IDR_1785_1819",1
"Q92826_IDR_1_220",1
"Q92828_IDR_401_467",1
"Q92830_IDR_1_90",0.520291679513468
"Q92830_IDR_383_453",0.479708320486533
"Q92831_IDR_1_89",0.479220117707524
"Q92831_IDR_366_447",0.520779882292476
"Q92833_IDR_1202_1246",0.277004541100215
"Q92833_IDR_165_549",0.24918351798617
"Q92833_IDR_43_159",0.244655489306732
"Q92833_IDR_719_805",0.229156451606884
"Q92834_IDR_370_1020",1
"Q92835_IDR_105_156",0.466549391573685
"Q92835_IDR_869_1189",0.533450608426316
"Q92837_IDR_1_31",0.323225956106003
"Q92886_IDR_153_209",0.564630334847776
"Q92887_IDR_255_304",0.458158477116743
"Q92887_IDR_866_949",0.541841522883257
"Q92888_IDR_234_393",0.565408673769759
"Q92888_IDR_761_867",0.434591326230241
"Q92889_IDR_453_543",0.495035055398061
"Q92889_IDR_646_680",0.504964944601939
"Q92890_IDR_229_262",0.520822082460283
"Q92890_IDR_272_307",0.479177917539717
"Q92896_IDR_31_107",1
"Q92900_IDR_1010_1129",0.345616762503199
"Q92900_IDR_1_113",0.343449560175524
"Q92900_IDR_962_995",0.310933677321277
"Q92902_IDR_248_322",1
"Q92903_IDR_1_70",1
"Q92904_IDR_229_295",1
"Q92908_IDR_1_115",0.248934860882162
"Q92908_IDR_133_330",0.243051550698596
"Q92908_IDR_422_464",0.249401818787933
"Q92908_IDR_477_559",0.25861176963131
"Q92945_IDR_582_614",0.332911970512592
"Q92945_IDR_630_681",0.345074166592244
"Q92947_IDR_1_45",1
"Q92949_IDR_1_117",0.528763484561027
"Q92949_IDR_208_308",0.471236515438973
"Q92952_IDR_1_44",0.341853114616001
"Q92952_IDR_49_90",0.297429968151212
"Q92952_IDR_508_543",0.360716917232786
"Q92953_IDR_471_911",1
"Q92954_IDR_1_56",0.523732112928322
"Q92954_IDR_67_1129",0.476267887071678
"Q92956_IDR_228_283",1
"Q92959_IDR_132_165",1
"Q92963_IDR_189_219",1
"Q92968_IDR_1_65",0.3497304405111
"Q92968_IDR_214_244",0.331756869121753
"Q92968_IDR_337_403",0.318512690367147
"Q92973_IDR_329_378",1
"Q92974_IDR_1_192",0.627113662020964
"Q92974_IDR_671_986",0.372886337979036
"Q93073_IDR_1_57",0.338392038441854
"Q93073_IDR_64_668",0.340594785906235
"Q93073_IDR_827_1101",0.321013175651911
"Q93074_IDR_1441_1474",0.357971757945202
"Q93074_IDR_1741_2177",0.297021651975764
"Q93074_IDR_629_720",0.345006590079033
"Q93075_IDR_1_294",0.327946983100658
"Q93075_IDR_297_343",0.295551156487125
"Q93075_IDR_345_488",0.376501860412217
"Q93079_IDR_1_36",1
"Q93086_IDR_352_422",1
"Q93097_IDR_1_50",1
"Q93100_IDR_1_34",0.478243158915381
"Q93100_IDR_674_710",0.521756841084619
"Q969E1_IDR_1_38",1
"Q969E3_IDR_1_115",1
"Q969E4_IDR_1_200",1
"Q969E8_IDR_117_181",1
"Q969F0_IDR_1_126",1
"Q969F1_IDR_114_213",1
"Q969P6_IDR_1_40",1
"Q969Q0_IDR_1_63",1
"Q969R2_IDR_35_176",0.521611318542943
"Q969R2_IDR_406_512",0.478388681457057
"Q969R5_IDR_115_172",0.375056617118442
"Q969R5_IDR_1_84",0.330442785646346
"Q969R5_IDR_606_667",0.294500597235212
"Q969S2_IDR_80_115",1
"Q969S3_IDR_89_245",1
"Q969T3_IDR_1_112",1
"Q969T4_IDR_1_60",1
"Q969T9_IDR_189_261",1
"Q969V6_IDR_1_877",1
"Q969W3_IDR_1_160",1
"Q969W8_IDR_60_169",1
"Q969W9_IDR_1_287",1
"Q969X0_IDR_1_129",0.482757093422493
"Q969X0_IDR_144_195",0.517242906577507
"Q969X1_IDR_1_86",1
"Q969X2_IDR_1_50",1
"Q96A47_IDR_150_191",0.502562028606426
"Q96A47_IDR_243_359",0.497437971393574
"Q96A49_IDR_1_54",0.504842867188338
"Q96A49_IDR_219_336",0.495157132811662
"Q96A54_IDR_1_77",1
"Q96A56_IDR_100_240",0.474600618316201
"Q96A56_IDR_42_95",0.525399381683799
"Q96A57_IDR_1_33",1
"Q96A59_IDR_1_196",1
"Q96A61_IDR_52_174",1
"Q96AJ1_IDR_281_413",1
"Q96AM1_IDR_1_37",1
"Q96AP0_IDR_1_89",0.470925055545315
"Q96AP0_IDR_324_487",0.529074944454685
"Q96AP4_IDR_205_275",0.483687750877538
"Q96AP4_IDR_54_158",0.516312249122462
"Q96AP7_IDR_275_364",1
"Q96AQ1_IDR_1_378",1
"Q96AQ6_IDR_14_213",0.339844637450525
"Q96AQ6_IDR_215_579",0.318421418396309
"Q96AQ6_IDR_696_731",0.341733944153166
"Q96AQ8_IDR_1_161",1
"Q96AQ9_IDR_1_280",1
"Q96AT1_IDR_98_154",1
"Q96AV8_IDR_230_284",0.221337255243645
"Q96AV8_IDR_372_911",0.314169251172946
"Q96AV8_IDR_7_91",0.247323087015729
"Q96AV8_IDR_93_141",0.21717040656768
"Q96AW1_IDR_85_150",1
"Q96AY2_IDR_1_241",1
"Q96BF3_IDR_174_282",0.486553148592836
"Q96BF6_IDR_124_355",0.321294472669667
"Q96BF6_IDR_358_494",0.328742842994015
"Q96BF6_IDR_498_587",0.349962684336318
"Q96BH1_IDR_208_261",0.509708285163254
"Q96BH1_IDR_267_459",0.490291714836746
"Q96BI1_IDR_1_36",1
"Q96BJ3_IDR_114_154",1
"Q96BK5_IDR_95_328",1
"Q96BN2_IDR_78_136",1
"Q96BN6_IDR_1_87",0.450267281987518
"Q96BN6_IDR_298_582",0.549732718012481
"Q96BN8_IDR_1_77",1
"Q96BP2_IDR_1_40",1
"Q96BP3_IDR_1_63",1
"Q96BQ1_IDR_1_54",1
"Q96BR1_IDR_115_154",1
"Q96BR6_IDR_134_197",0.510502276615194
"Q96BR6_IDR_1_84",0.489497723384806
"Q96BT1_IDR_1_129",1
"Q96C03_IDR_1_120",1
"Q96C12_IDR_424_516",0.596578947696683
"Q96C12_IDR_79_120",0.403421052303317
"Q96C19_IDR_1_82",1
"Q96C24_IDR_31_340",1
"Q96C28_IDR_61_147",1
"Q96C34_IDR_136_174",0.242902024510822
"Q96C34_IDR_1_42",0.256929565178148
"Q96C34_IDR_289_335",0.246822611425821
"Q96C34_IDR_44_86",0.253345798885209
"Q96C36_IDR_274_320",1
"Q96C45_IDR_285_409",1
"Q96C55_IDR_1_264",1
"Q96C57_IDR_130_262",0.485137303717406
"Q96C57_IDR_1_75",0.514862696282594
"Q96C86_IDR_1_38",1
"Q96C90_IDR_1_55",1
"Q96C92_IDR_1_316",0.537800481810191
"Q96C92_IDR_350_381",0.462199518189809
"Q96CA5_IDR_174_224",1
"Q96CP6_IDR_218_365",0.34393239674032
"Q96CP6_IDR_538_631",0.308898504687574
"Q96CS3_IDR_307_358",1
"Q96CS4_IDR_82_175",1
"Q96CT2_IDR_1_300",1
"Q96CT7_IDR_1_164",1
"Q96CV9_IDR_1_310",0.418379080996425
"Q96CV9_IDR_505_547",0.581620919003575
"Q96CW5_IDR_105_241",1
"Q96CW6_IDR_145_192",0.301030330391827
"Q96CW6_IDR_226_286",0.29035238779104
"Q96CW6_IDR_79_133",0.408617281817133
"Q96CX2_IDR_131_204",1
"Q96CX6_IDR_336_371",1
"Q96D03_IDR_1_45",1
"Q96D05_IDR_1_62",1
"Q96D09_IDR_1_581",1
"Q96D15_IDR_1_51",1
"Q96D31_IDR_1_57",0.353391773204052
"Q96D31_IDR_202_249",0.325442130953072
"Q96DN6_IDR_120_1003",1
"Q96DR7_IDR_1_413",1
"Q96DT5_IDR_1_53",1
"Q96DT7_IDR_1_230",0.237103378766027
"Q96DT7_IDR_278_342",0.248158305610453
"Q96DT7_IDR_466_696",0.279750218015689
"Q96DT7_IDR_808_871",0.234988097607832
"Q96DU7_IDR_1_331",0.406428834066111
"Q96DU7_IDR_333_385",0.593571165933889
"Q96DW6_IDR_1_64",1
"Q96DX4_IDR_49_100",1
"Q96DX7_IDR_308_344",0.494994367270371
"Q96DX7_IDR_52_175",0.505005632729629
"Q96DX8_IDR_130_160",0.49040373309037
"Q96DX8_IDR_163_246",0.50959626690963
"Q96DY2_IDR_1_41",1
"Q96DY7_IDR_526_597",0.456348566376601
"Q96DY7_IDR_681_827",0.543651433623399
"Q96DZ5_IDR_1_40",0.225940778445673
"Q96EF0_IDR_540_704",1
"Q96EF9_IDR_150_222",1
"Q96EG1_IDR_1_32",1
"Q96EG3_IDR_1_390",1
"Q96EH3_IDR_1_89",1
"Q96EI5_IDR_1_215",1
"Q96EK2_IDR_1_378",0.488768682626065
"Q96EK2_IDR_494_531",0.511231317373935
"Q96EK4_IDR_84_314",1
"Q96EK7_IDR_317_567",0.486276546286605
"Q96EK7_IDR_857_910",0.513723453713395
"Q96EK9_IDR_117_199",1
"Q96EP0_IDR_175_489",1
"Q96EP1_IDR_126_296",0.462536059982961
"Q96EP1_IDR_383_453",0.537463940017039
"Q96EP5_IDR_373_407",1
"Q96EP9_IDR_16_84",0.534466693573333
"Q96EP9_IDR_391_437",0.465533306426667
"Q96EQ0_IDR_235_304",1
"Q96ER9_IDR_275_310",1
"Q96F46_IDR_1_35",0.460688309896804
"Q96F46_IDR_721_795",0.539311690103196
"Q96F63_IDR_1_61",0.512832588255024
"Q96F63_IDR_194_274",0.487167411744976
"Q96F81_IDR_1135_1474",0.479886364079311
"Q96F81_IDR_1_210",0.520113635920689
"Q96F83_IDR_1_142",1
"Q96F86_IDR_70_256",1
"Q96FA7_IDR_114_188",1
"Q96FC9_IDR_155_223",0.324952701105959
"Q96FC9_IDR_520_558",0.321658399703683
"Q96FC9_IDR_78_113",0.353388899190358
"Q96FE5_IDR_1_34",1
"Q96FE7_IDR_115_147",1
"Q96FF7_IDR_1_36",0.499411641865821
"Q96FF7_IDR_39_194",0.500588358134179
"Q96FF9_IDR_1_226",1
"Q96FG2_IDR_1_35",1
"Q96FI4_IDR_286_390",1
"Q96FJ0_IDR_162_258",1
"Q96GR2_IDR_1_71",1
"Q96GS4_IDR_1_205",0.540793190763094
"Q96GS4_IDR_214_251",0.459206809236906
"Q96GT9_IDR_1_111",1
"Q96GU1_IDR_1_130",1
"Q96GV9_IDR_1_35",0.502549701608007
"Q96GV9_IDR_78_148",0.497450298391993
"Q96GW7_IDR_358_638",0.489777886897819
"Q96GW7_IDR_876_911",0.510222113102181
"Q96GW9_IDR_1_40",1
"Q96HH9_IDR_219_328",0.310362879257827
"Q96HI0_IDR_1_184",0.35376338706909
"Q96HI0_IDR_189_240",0.333742253471119
"Q96HI0_IDR_249_495",0.31249435945979
"Q96HJ3_IDR_1_140",0.493945391351554
"Q96HJ3_IDR_329_373",0.506054608648447
"Q96HJ5_IDR_1_39",1
"Q96HL8_IDR_216_283",1
"Q96HM7_IDR_261_323",0.510314268368405
"Q96HM7_IDR_387_432",0.489685731631595
"Q96I76_IDR_225_320",0.475309092568951
"Q96I82_IDR_1_33",1
"Q96I99_IDR_1_34",1
"Q96IC2_IDR_1_48",1
"Q96IF1_IDR_1_331",1
"Q96II8_IDR_1_44",0.270576545172475
"Q96II8_IDR_281_312",0.285815880061379
"Q96II8_IDR_314_654",0.443607574766145
"Q96IK1_IDR_1_43",1
"Q96IK5_IDR_1_89",1
"Q96IL0_IDR_1_59",1
"Q96IM9_IDR_50_177",1
"Q96IP4_IDR_25_59",1
"Q96IQ7_IDR_269_327",1
"Q96IQ9_IDR_1_106",0.462375755268137
"Q96J88_IDR_1_315",1
"Q96J92_IDR_1_164",0.429522804803799
"Q96J92_IDR_521_1243",0.570477195196201
"Q96J94_IDR_1_107",1
"Q96JA1_IDR_1_36",0.325723704852353
"Q96JA1_IDR_821_928",0.330771530482886
"Q96JA1_IDR_936_1093",0.343504764664761
"Q96JA3_IDR_177_300",1
"Q96JA4_IDR_213_679",1
"Q96JB1_IDR_788_824",0.485722264523283
"Q96JB1_IDR_932_962",0.514277735476717
"Q96JB2_IDR_498_544",0.520462423842235
"Q96JB2_IDR_61_100",0.479537576157765
"Q96JB3_IDR_143_429",1
"Q96JK4_IDR_608_671",1
"Q96JK9_IDR_1_1090",1
"Q96JL9_IDR_42_311",1
"Q96JM2_IDR_1135_1264",0.236857438408681
"Q96JM2_IDR_165_1113",0.259598459487909
"Q96JM2_IDR_2138_2186",0.259226733989558
"Q96JM2_IDR_28_163",0.244317368113852
"Q96JM3_IDR_1_63",0.455710235449769
"Q96JM3_IDR_82_691",0.544289764550231
"Q96JM4_IDR_1_200",0.141140528740628
"Q96JM4_IDR_1223_1332",0.147098750602827
"Q96JM4_IDR_1353_1391",0.138292131493823
"Q96JM4_IDR_318_732",0.119685991561425
"Q96JQ2_IDR_294_1002",0.421971682894316
"Q96JQ5_IDR_1_48",1
"Q96JS3_IDR_145_386",1
"Q96JW4_IDR_1_168",1
"Q96JY0_IDR_328_434",0.489255655959059
"Q96JY0_IDR_64_106",0.510744344040941
"Q96JY6_IDR_86_281",1
"Q96JZ2_IDR_143_334",1
"Q96K17_IDR_122_158",0.503966325527721
"Q96K17_IDR_1_34",0.496033674472279
"Q96K21_IDR_131_415",0.461417860648763
"Q96K21_IDR_1_89",0.538582139351237
"Q96K30_IDR_1_269",1
"Q96K31_IDR_182_254",1
"Q96K37_IDR_338_410",1
"Q96K49_IDR_466_511",0.482247181218891
"Q96K49_IDR_523_555",0.517752818781109
"Q96K62_IDR_127_398",1
"Q96K75_IDR_54_203",1
"Q96K76_IDR_1_38",0.306407883443003
"Q96KM6_IDR_1_723",0.471260174697389
"Q96KM6_IDR_813_892",0.528739825302611
"Q96KN1_IDR_275_310",0.504593226863036
"Q96KN1_IDR_43_75",0.495406773136964
"Q96KN3_IDR_166_217",0.269023515173221
"Q96KN3_IDR_1_70",0.250377785139562
"Q96KN3_IDR_226_334",0.249250224764828
"Q96KN3_IDR_340_472",0.23134847492239
"Q96KN4_IDR_45_79",1
"Q96KN7_IDR_1_267",0.288696958191192
"Q96KN7_IDR_451_528",0.238337607076355
"Q96KN7_IDR_584_616",0.241840640049374
"Q96KN7_IDR_937_1114",0.231124794683079
"Q96KN8_IDR_1_126",1
"Q96KN9_IDR_227_370",1
"Q96KP1_IDR_398_439",1
"Q96KP6_IDR_1_200",0.488476190787518
"Q96KP6_IDR_227_325",0.511523809212482
"Q96KQ4_IDR_230_267",0.280857862741642
"Q96KQ4_IDR_86_123",0.297085104069103
"Q96L73_IDR_1_315",0.242817361345816
"Q96L73_IDR_2207_2636",0.278663721105772
"Q96L73_IDR_2653_2696",0.239412246978579
"Q96L73_IDR_435_1542",0.239106670569833
"Q96L92_IDR_1_38",1
"Q96L93_IDR_1021_1178",0.52879474850682
"Q96L93_IDR_593_628",0.47120525149318
"Q96LA6_IDR_333_363",1
"Q96LA8_IDR_1_41",1
"Q96LB3_IDR_1_98",1
"Q96LC7_IDR_573_661",1
"Q96LC9_IDR_101_137",0.495027676089175
"Q96LC9_IDR_1_97",0.504972323910825
"Q96LD4_IDR_83_114",1
"Q96LI6_IDR_1_73",0.474178054291879
"Q96LI6_IDR_194_327",0.525821945708121
"Q96LI9_IDR_1_36",0.505149488142281
"Q96LI9_IDR_260_332",0.494850511857719
"Q96LJ8_IDR_1_195",1
"Q96LK8_IDR_1_309",1
"Q96LW4_IDR_476_546",1
"Q96LW9_IDR_122_238",1
"Q96LX7_IDR_1_142",0.255951619444295
"Q96LX7_IDR_144_190",0.249022383713319
"Q96LX7_IDR_192_378",0.227529257733613
"Q96LX7_IDR_572_622",0.267496739108774
"Q96LX8_IDR_56_164",1
"Q96LY2_IDR_1_268",0.499410790464617
"Q96LY2_IDR_302_350",0.500589209535383
"Q96LZ2_IDR_1_106",1
"Q96LZ7_IDR_111_173",1
"Q96M02_IDR_1_129",0.33357088950708
"Q96M02_IDR_299_402",0.328624841765769
"Q96M02_IDR_411_651",0.337804268727152
"Q96M11_IDR_1_191",1
"Q96M20_IDR_354_393",1
"Q96M27_IDR_1_210",1
"Q96M29_IDR_1_35",1
"Q96M34_IDR_1_486",1
"Q96M43_IDR_1_638",1
"Q96MC2_IDR_1_94",0.461773398889707
"Q96MC2_IDR_559_616",0.538226601110293
"Q96MC4_IDR_14_593",1
"Q96MC5_IDR_1_48",1
"Q96MC6_IDR_1_34",0.513127017390962
"Q96MC6_IDR_450_490",0.486872982609038
"Q96MD7_IDR_1_35",1
"Q96ME7_IDR_1_196",0.252175692882458
"Q96ME7_IDR_202_271",0.250020253268289
"Q96ME7_IDR_291_377",0.248630145924169
"Q96ME7_IDR_471_567",0.249173907925084
"Q96MF2_IDR_122_245",0.527423541407764
"Q96MF2_IDR_1_97",0.472576458592236
"Q96MF6_IDR_1_45",1
"Q96MG2_IDR_1_331",1
"Q96MG7_IDR_1_81",1
"Q96MH2_IDR_1_105",0.467926034196271
"Q96MH2_IDR_150_184",0.532073965803729
"Q96MI9_IDR_290_488",1
"Q96MK2_IDR_23_65",0.578772183979686
"Q96MT7_IDR_1058_1115",0.215253536657208
"Q96MT7_IDR_1283_1345",0.196747961430227
"Q96MT7_IDR_1494_1538",0.194556604095208
"Q96MT8_IDR_102_144",0.257492690284926
"Q96MT8_IDR_173_224",0.246744108152051
"Q96MT8_IDR_286_367",0.253821637563092
"Q96MT8_IDR_475_660",0.241941563999931
"Q96MU6_IDR_1_188",1
"Q96MU7_IDR_1_347",0.615455060756019
"Q96MU7_IDR_508_727",0.384544939243981
"Q96N77_IDR_119_262",0.526540248480707
"Q96N87_IDR_595_628",1
"Q96N95_IDR_135_247",0.484315454182462
"Q96N95_IDR_1_46",0.515684545817538
"Q96N96_IDR_1_134",0.551995868807645
"Q96N96_IDR_576_652",0.448004131192355
"Q96NA2_IDR_349_401",0.5301196144889
"Q96NA2_IDR_93_347",0.4698803855111
"Q96NA8_IDR_1_40",0.259101259974992
"Q96NA8_IDR_47_133",0.237113246040871
"Q96NR3_IDR_852_888",1
"Q96NS5_IDR_11_54",1
"Q96NT0_IDR_89_121",1
"Q96NT1_IDR_127_182",0.485939041973525
"Q96NT1_IDR_1_65",0.514060958026475
"Q96NU0_IDR_1199_1235",1
"Q96NU1_IDR_1_508",0.488856431481073
"Q96NU1_IDR_623_677",0.511143568518927
"Q96NW4_IDR_622_665",0.572608929341872
"Q96NW4_IDR_962_1050",0.427391070658128
"Q96P48_IDR_52_324",1
"Q96P50_IDR_369_401",0.375706595399176
"Q96P50_IDR_519_658",0.624293404600824
"Q96P56_IDR_357_466",1
"Q96P64_IDR_146_254",0.528513933954476
"Q96P64_IDR_323_384",0.471486066045524
"Q96P65_IDR_354_431",1
"Q96P66_IDR_227_395",0.475480757694337
"Q96P66_IDR_477_508",0.524519242305663
"Q96P69_IDR_315_363",1
"Q96P70_IDR_931_997",1
"Q96P71_IDR_1_35",0.323996686544263
"Q96P71_IDR_160_224",0.331450668209542
"Q96P71_IDR_234_281",0.344552645246195
"Q96PC2_IDR_85_151",1
"Q96PC5_IDR_1042_1078",0.20581761226211
"Q96PC5_IDR_1083_1412",0.228100791554187
"Q96PC5_IDR_1_56",0.195786642792587
"Q96PC5_IDR_888_937",0.186651433290605
"Q96PC5_IDR_92_600",0.183643520100512
"Q96PI1_IDR_1_79",1
"Q96PK6_IDR_148_669",1
"Q96PM9_IDR_1_82",0.330942410295514
"Q96PM9_IDR_272_315",0.329261152080421
"Q96PM9_IDR_84_260",0.339796437624065
"Q96PP4_IDR_134_173",0.493218731398592
"Q96PP4_IDR_182_232",0.506781268601408
"Q96PQ0_IDR_1108_1141",0.511595048192267
"Q96PQ0_IDR_1_131",0.488404951807734
"Q96PQ1_IDR_506_560",1
"Q96PQ6_IDR_107_220",0.512270517511027
"Q96PQ6_IDR_1_53",0.487729482488973
"Q96PR1_IDR_40_94",0.527486977186683
"Q96PR1_IDR_486_638",0.472513022813317
"Q96PS8_IDR_270_301",1
"Q96PU4_IDR_156_202",0.321445649790147
"Q96PU4_IDR_624_687",0.288232609051795
"Q96PU4_IDR_77_117",0.390321741158058
"Q96PU5_IDR_155_208",0.291215453406327
"Q96PY6_IDR_1066_1178",0.53412132722604
"Q96PZ0_IDR_1_101",1
"Q96PZ2_IDR_1_73",1
"Q96Q04_IDR_415_523",0.476446287104208
"Q96Q04_IDR_545_1460",0.523553712895792
"Q96Q05_IDR_267_297",1
"Q96Q07_IDR_559_612",1
"Q96Q15_IDR_1_143",0.342148185677959
"Q96Q15_IDR_1870_1920",0.334234948376038
"Q96Q15_IDR_3520_3604",0.323616865946003
"Q96Q35_IDR_18_80",0.480967783924458
"Q96Q35_IDR_399_445",0.519032216075542
"Q96Q40_IDR_1_89",1
"Q96Q42_IDR_265_489",1
"Q96Q45_IDR_1_173",1
"Q96Q83_IDR_1_48",1
"Q96Q89_IDR_1376_1820",0.224345186075365
"Q96Q89_IDR_222_262",0.264282769859966
"Q96QE4_IDR_1_947",1
"Q96Q89_IDR_482_580",0.296925582656595
"Q96Q89_IDR_593_1061",0.214446461408073
"Q96QE3_IDR_1196_1297",0.142190865377323
"Q96QE3_IDR_1524_1636",0.138440701973537
"Q96QF0_IDR_1_314",1
"Q96QF7_IDR_53_494",1
"Q96QH2_IDR_1_575",1
"Q96QI5_IDR_1_85",1
"Q96QK8_IDR_34_99",1
"Q96QP1_IDR_496_960",1
"Q96QR8_IDR_1_31",1
"Q96QS1_IDR_239_320",1
