"","GO0061630_ubiquitin_protein_ligase_activity"
"Q460N5_IDR_1389_1423",0.486988483743036
"Q460N5_IDR_98_140",0.513011516256964
"Q494R4_IDR_1_41",1
"Q496A3_IDR_1_129",1
"Q496F6_IDR_132_193",1
"Q496J9_IDR_1_131",1
"Q496M5_IDR_90_167",1
"Q496Y0_IDR_117_149",0.33172530686459
"Q496Y0_IDR_1_65",0.357692713631542
"Q496Y0_IDR_361_454",0.310581979503868
"Q499Z3_IDR_140_198",0.539393426478669
"Q499Z3_IDR_1_42",0.460606573521331
"Q499Z4_IDR_1_256",0.488024516397892
"Q499Z4_IDR_258_310",0.511975483602108
"Q49A17_IDR_1_56",1
"Q49A26_IDR_95_265",1
"Q49A92_IDR_1_107",0.502097191820136
"Q49A92_IDR_133_489",0.497902808179864
"Q49AA0_IDR_130_269",1
"Q49AG3_IDR_55_106",1
"Q49AH0_IDR_1_32",1
"Q49AJ0_IDR_418_1066",1
"Q4G0A6_IDR_84_403",1
"Q4G0F5_IDR_299_336",1
"Q4G0I0_IDR_1_46",1
"Q4G0J3_IDR_189_446",1
"Q4G0M1_IDR_1_75",0.528755050702878
"Q4G0M1_IDR_89_189",0.471244949297122
"Q4G0N4_IDR_7_63",1
"Q4G0N7_IDR_1_45",1
"Q4G0N8_IDR_1099_1177",1
"Q4G0P3_IDR_1916_2003",0.167856865917759
"Q4G0P3_IDR_2102_2188",0.167918107252305
"Q4G0X9_IDR_1_289",1
"Q4G0P3_IDR_2332_2448",0.157430463330165
"Q4G0P3_IDR_2485_2561",0.180252621179869
"Q4G0P3_IDR_2649_2734",0.164301859703882
"Q4G0P3_IDR_3215_3252",0.16224008261602
"Q4G0U5_IDR_266_310",1
"Q4G148_IDR_1_77",1
"Q4G163_IDR_21_435",0.320174837993318
"Q4LE39_IDR_268_303",0.347396053662375
"Q4LE39_IDR_405_1306",0.31096054777213
"Q4LEZ3_IDR_111_155",0.47926972110168
"Q4LEZ3_IDR_1_53",0.52073027889832
"Q4U2R8_IDR_523_563",1
"Q4UJ75_IDR_221_521",1
"Q4V321_IDR_1_117",1
"Q4V326_IDR_1_110",1
"Q4V328_IDR_1_207",0.517301217786462
"Q4V328_IDR_517_792",0.482698782213538
"Q4V339_IDR_1_38",1
"Q4V9L6_IDR_1_283",1
"Q4VC05_IDR_54_210",1
"Q4VC12_IDR_1_38",1
"Q4VC39_IDR_1_32",1
"Q4VC44_IDR_1_35",0.500613766044565
"Q4VC44_IDR_73_108",0.499386233955435
"Q4VCS5_IDR_1_1084",1
"Q4VX76_IDR_123_285",1
"Q4VXU2_IDR_415_528",1
"Q4W5G0_IDR_437_473",1
"Q4ZG55_IDR_1079_1254",0.254967066557428
"Q4ZG55_IDR_279_342",0.234338929121964
"Q4ZG55_IDR_44_74",0.262533613082497
"Q4ZG55_IDR_625_655",0.248160391238111
"Q4ZHG4_IDR_1_36",0.332052843369263
"Q4ZHG4_IDR_1532_1587",0.31631715361709
"Q4ZHG4_IDR_372_1527",0.351630003013647
"Q4ZIN3_IDR_1_34",0.433945430601213
"Q4ZIN3_IDR_467_620",0.566054569398787
"Q4ZJI4_IDR_1_52",1
"Q502W6_IDR_1003_1034",0.247569793767067
"Q502W6_IDR_1191_1294",0.248203990964062
"Q502W6_IDR_1_31",0.258344854394707
"Q502W6_IDR_711_805",0.245881360874164
"Q502W7_IDR_1_219",0.239212613579141
"Q502W7_IDR_228_335",0.245184398543055
"Q502W7_IDR_353_395",0.257658327526141
"Q502W7_IDR_502_554",0.257944660351663
"Q504T8_IDR_103_313",0.571220304037362
"Q52WX2_IDR_1_39",0.487562426857698
"Q52WX2_IDR_320_410",0.512437573142302
"Q537H7_IDR_1_98",1
"Q53EL6_IDR_1_142",1
"Q53EL9_IDR_1_190",1
"Q53EP0_IDR_164_265",1
"Q53EQ6_IDR_1_52",0.338562486631088
"Q53EQ6_IDR_189_220",0.322333422800651
"Q53EQ6_IDR_538_583",0.33910409056826
"Q53ET0_IDR_1_612",1
"Q53EU6_IDR_53_90",1
"Q53EV4_IDR_1_38",1
"Q53EZ4_IDR_130_245",0.329170139494726
"Q53EZ4_IDR_247_302",0.336136742873631
"Q53EZ4_IDR_384_432",0.334693117631644
"Q53F19_IDR_1_74",0.345195668806106
"Q53F19_IDR_183_256",0.326141129966473
"Q53F19_IDR_282_574",0.328663201227421
"Q53F39_IDR_1_47",1
"Q53FD0_IDR_1_390",0.509998030398271
"Q53HL2_IDR_87_189",1
"Q53LP3_IDR_395_525",0.436945190173816
"Q53LP3_IDR_85_261",0.563054809826184
"Q53QV2_IDR_1_54",1
"Q53QW1_IDR_1_274",1
"Q53QZ3_IDR_1_82",0.51327440512116
"Q53QZ3_IDR_194_248",0.48672559487884
"Q53RY4_IDR_199_240",1
"Q53SZ7_IDR_1_190",0.503131301008374
"Q53SZ7_IDR_314_412",0.496868698991626
"Q53T59_IDR_138_368",1
"Q53T94_IDR_121_205",1
"Q53TN4_IDR_227_286",1
"Q53TS8_IDR_1_96",0.341347269538312
"Q53TS8_IDR_250_345",0.334455365507158
"Q53TS8_IDR_354_587",0.32419736495453
"Q562E7_IDR_1017_1219",0.240659484669436
"Q562E7_IDR_1522_1555",0.254926152037498
"Q562E7_IDR_607_715",0.267227670891534
"Q587J7_IDR_1096_1166",0.504944098421489
"Q587J7_IDR_214_381",0.495055901578511
"Q587J8_IDR_111_217",1
"Q58A45_IDR_1_41",0.339230632469586
"Q58A45_IDR_278_390",0.340857980015371
"Q58A45_IDR_72_274",0.319911387515044
"Q58DX5_IDR_1_158",1
"Q58EX2_IDR_1955_2161",1
"Q58EX7_IDR_1039_1191",0.335995178555473
"Q58EX7_IDR_33_177",0.332683154804347
"Q58EX7_IDR_631_730",0.33132166664018
"Q58F21_IDR_136_267",0.33472782320882
"Q58F21_IDR_379_521",0.330086814301806
"Q58F21_IDR_578_917",0.335185362489374
"Q58HT5_IDR_1_37",1
"Q58WW2_IDR_291_705",1
"Q59EK9_IDR_209_446",1
"Q5BIV9_IDR_21_114",1
"Q5BJD5_IDR_1_70",1
"Q5BJE1_IDR_1_167",1
"Q5CZC0_IDR_2651_2712",0.0545459945578387
"Q5CZC0_IDR_2938_2968",0.0560419357969342
"Q5CZC0_IDR_3135_3189",0.0557679283691704
"Q5CZC0_IDR_3193_3263",0.0562251335501645
"Q5CZC0_IDR_3626_3656",0.0573687327277157
"Q5CZC0_IDR_3871_3956",0.05527682469844
"Q5CZC0_IDR_5399_5673",0.0523602226942008
"Q5CZC0_IDR_5692_5777",0.0529926683994191
"Q5CZC0_IDR_5850_5904",0.0536216471919722
"Q5CZC0_IDR_6548_6794",0.0560320613286531
"Q5CZC0_IDR_6796_6835",0.0566844136954034
"Q5CZC0_IDR_6849_6907",0.0554461157958522
"Q5D1E8_IDR_1_45",0.262985252656132
"Q5D1E8_IDR_296_435",0.229712647984387
"Q5D1E8_IDR_512_542",0.255714538747306
"Q5D1E8_IDR_91_131",0.251587560612176
"Q5D862_IDR_90_2391",1
"Q5DID0_IDR_597_701",1
"Q5DJT8_IDR_1_118",1
"Q5DX21_IDR_270_403",1
"Q5GH73_IDR_1_120",0.335656920606354
"Q5GH73_IDR_197_229",0.333854023314704
"Q5GH73_IDR_515_558",0.330489056078942
"Q5GH76_IDR_1_104",0.32485060124369
"Q5GH76_IDR_175_245",0.343074885321442
"Q5GH76_IDR_521_565",0.332074513434868
"Q5GH77_IDR_406_459",1
"Q5GJ75_IDR_1_109",1
"Q5H913_IDR_197_242",1
"Q5H943_IDR_1_55",1
"Q5HYR2_IDR_1_182",1
"Q5HYW2_IDR_1_35",0.328909093314171
"Q5HYW2_IDR_251_1225",0.325408221917267
"Q5HYW2_IDR_60_249",0.345682684768562
"Q5HYW3_IDR_1_150",0.511452191919986
"Q5HYW3_IDR_315_493",0.488547808080014
"Q5I0G3_IDR_468_518",1
"Q5I0X4_IDR_31_101",1
"Q5J8M3_IDR_24_62",1
"Q5JNZ3_IDR_1_59",0.514433922855817
"Q5JSL3_IDR_1189_1272",0.265758210145901
"Q5JSL3_IDR_1_31",0.245327490019436
"Q5JSL3_IDR_1337_1386",0.243275623797705
"Q5JSL3_IDR_277_308",0.245638676036958
"Q5JSP0_IDR_1_154",0.522007898322226
"Q5JSP0_IDR_482_527",0.477992101677774
"Q5JSZ5_IDR_1_2229",1
"Q5JT82_IDR_1_279",0.56185270480928
"Q5JT82_IDR_350_389",0.43814729519072
"Q5JTC6_IDR_1_1135",1
"Q5JWR5_IDR_1055_1323",0.24146669613853
"Q5JWR5_IDR_1992_2027",0.255402078956606
"Q5JWR5_IDR_695_728",0.25283783203978
"Q5JX69_IDR_59_106",1
"Q5JX71_IDR_1_43",0.512094665423051
"Q5JX71_IDR_51_109",0.487905334576949
"Q5JXA9_IDR_1_34",1
"Q5JXC2_IDR_1_388",1
"Q5JXM2_IDR_36_108",1
"Q5JXX7_IDR_1_66",1
"Q5MNZ9_IDR_362_410",1
"Q5NUL3_IDR_240_275",1
"Q5PRF9_IDR_186_299",0.345795117509365
"Q5PRF9_IDR_390_469",0.312492978140811
"Q5PRF9_IDR_536_694",0.341711904349823
"Q5PSV4_IDR_1_59",1
"Q5QGS0_IDR_1371_1414",0.336811514315034
"Q5QGS0_IDR_1_541",0.338622695767996
"Q5QGS0_IDR_579_1282",0.32456578991697
"Q5QGT7_IDR_167_225",1
"Q5SRI9_IDR_1_95",1
"Q5SRN2_IDR_30_563",1
"Q5SSG8_IDR_1_486",1
"Q5SSJ5_IDR_1_156",0.503942341776752
"Q5SSJ5_IDR_417_553",0.496057658223248
"Q5SSQ6_IDR_117_148",1
"Q5ST30_IDR_1_93",1
"Q5SV97_IDR_1_577",0.552051733051176
"Q5SV97_IDR_668_702",0.447948266948824
"Q5SVQ8_IDR_1_347",0.509066182666332
"Q5SYE7_IDR_1_1610",1
"Q5SZB4_IDR_1_266",0.514171441491263
"Q5SZB4_IDR_293_393",0.485828558508737
"Q5SZD1_IDR_102_152",0.473545208640485
"Q5SZD1_IDR_1_80",0.526454791359515
"Q5SZJ8_IDR_1_71",0.494631398802089
"Q5SZI1_IDR_210_245",1
"Q5SZJ8_IDR_121_171",0.505368601197911
"Q5SZL2_IDR_1_499",0.485445781706188
"Q5SZL2_IDR_662_706",0.514554218293812
"Q5SZQ8_IDR_244_288",1
"Q5T011_IDR_1158_1231",0.109273191676052
"Q5T011_IDR_1358_1414",0.112082159478754
"Q5T011_IDR_1466_1556",0.116823308605363
"Q5T011_IDR_1632_1667",0.109283106527339
"Q5T011_IDR_1803_1907",0.110689071380913
"Q5T011_IDR_2109_2151",0.117670567442917
"Q5T011_IDR_2400_2513",0.10744046555739
"Q5T011_IDR_2864_2903",0.114028548962717
"Q5T011_IDR_698_731",0.102709580368555
"Q5T124_IDR_1_71",0.498243269575894
"Q5T124_IDR_474_520",0.501756730424106
"Q5T1A1_IDR_646_773",1
"Q5T1B0_IDR_133_169",0.252470794815084
"Q5T1B0_IDR_1_55",0.256730460098517
"Q5T1B0_IDR_819_884",0.246443381620126
"Q5T1B0_IDR_887_1012",0.244355363466273
"Q5T1C6_IDR_1_45",1
"Q5T1M5_IDR_292_558",0.500242853909466
"Q5T1M5_IDR_818_1219",0.499757146090534
"Q5T1N1_IDR_1_836",1
"Q5T1Q4_IDR_1_45",0.516904603671021
"Q5T1Q4_IDR_360_408",0.483095396328979
"Q5T1R4_IDR_1_2406",1
"Q5T1S8_IDR_1_102",1
"Q5T1V6_IDR_1_102",0.490682941133034
"Q5T1V6_IDR_580_619",0.509317058866966
"Q5T200_IDR_1_1515",1
"Q5T230_IDR_1_274",1
"Q5T280_IDR_1_69",1
"Q5T442_IDR_296_439",0.499574468489633
"Q5T4F4_IDR_1_31",0.502560446947647
"Q5T4F4_IDR_235_346",0.497439553052353
"Q5T4I8_IDR_76_110",1
"Q5T4S7_IDR_1616_1655",0.143148510119774
"Q5T4S7_IDR_1731_1783",0.143555325954108
"Q5T4S7_IDR_2437_2470",0.145699112790734
"Q5T4S7_IDR_429_465",0.140824572223323
"Q5T4S7_IDR_598_635",0.142497984721117
"Q5T5X7_IDR_484_531",0.252049208302175
"Q5T5X7_IDR_647_705",0.244752599475627
"Q5T5Y3_IDR_347_701",0.526165771052372
"Q5T5Y3_IDR_705_1460",0.473834228947627
"Q5T601_IDR_1_40",0.509818240967387
"Q5T601_IDR_855_890",0.490181759032613
"Q5T619_IDR_1_278",1
"Q5T653_IDR_252_305",1
"Q5T681_IDR_1_33",0.242794926243777
"Q5T681_IDR_41_77",0.257070131465724
"Q5T7P8_IDR_141_227",0.508482576738537
"Q5T7R7_IDR_81_152",1
"Q5T7W0_IDR_105_189",0.253503387052701
"Q5T7W0_IDR_1_99",0.249773649125204
"Q5T7W0_IDR_211_255",0.245027514299829
"Q5T7W0_IDR_282_460",0.251695449522266
"Q5T7W7_IDR_463_516",1
"Q5T848_IDR_1177_1215",0.315010160876591
"Q5T848_IDR_1_73",0.386900478711577
"Q5T848_IDR_669_1168",0.298089360411832
"Q5TAH2_IDR_1094_1124",1
"Q5TAP6_IDR_1_41",0.259983068551445
"Q5TAP6_IDR_285_594",0.239679304797838
"Q5TAP6_IDR_51_83",0.254386068649258
"Q5TAP6_IDR_735_766",0.245951558001458
"Q5TAQ9_IDR_1_135",0.506242318444915
"Q5TAQ9_IDR_553_597",0.493757681555085
"Q5TAT6_IDR_1_717",1
"Q5TCQ9_IDR_1110_1464",0.153779874140238
"Q5TCQ9_IDR_815_847",0.174077517574229
"Q5TCQ9_IDR_941_1002",0.167771115628056
"Q5TCS8_IDR_1039_1079",0.16694564294281
"Q5TCS8_IDR_1191_1255",0.168398093848201
"Q5TCS8_IDR_186_226",0.166403138172711
"Q5TCS8_IDR_488_576",0.161089423836556
"Q5TCS8_IDR_697_810",0.163987750100406
"Q5TCS8_IDR_893_925",0.173175951099316
"Q5TCX8_IDR_1_38",0.518434406615684
"Q5TF39_IDR_410_518",0.513375358048419
"Q5TF58_IDR_1_183",0.348581982625179
"Q5TF58_IDR_312_362",0.322965785260043
"Q5TF58_IDR_481_517",0.328452232114778
"Q5TFG8_IDR_143_222",0.50953248856527
"Q5TFG8_IDR_42_127",0.49046751143473
"Q5TGI0_IDR_339_409",1
"Q5TGI4_IDR_67_121",1
"Q5TGJ6_IDR_87_251",1
"Q5TGS1_IDR_85_171",1
"Q5TGY1_IDR_1_31",0.487799117376937
"Q5TGY1_IDR_524_634",0.512200882623063
"Q5TGY3_IDR_1_1603",1
"Q5TH69_IDR_1036_1103",0.193779501054749
"Q5TH69_IDR_1413_1443",0.188890370140274
"Q5TH69_IDR_179_212",0.184981777989261
"Q5TH69_IDR_1944_2105",0.189987988862218
"Q5TH69_IDR_464_660",0.242360361953498
"Q5TH74_IDR_1_75",0.499755532343407
"Q5TH74_IDR_96_267",0.500244467656593
"Q5TZJ5_IDR_1_1347",1
"Q5U4P2_IDR_103_140",0.516477856648068
"Q5U4P2_IDR_1_49",0.483522143351932
"Q5U5Q3_IDR_1_228",1
"Q5U5R9_IDR_1_124",1
"Q5U5X8_IDR_1_62",0.479861993611073
"Q5U5X8_IDR_65_452",0.520138006388927
"Q5U5Z8_IDR_108_140",0.334769630671306
"Q5U5Z8_IDR_36_77",0.338264819290381
"Q5U5Z8_IDR_696_889",0.326965550038313
"Q5U623_IDR_1_572",1
"Q5U651_IDR_1_142",0.487840432346334
"Q5U651_IDR_257_369",0.512159567653666
"Q5UAW9_IDR_298_335",1
"Q5UCC4_IDR_1_47",0.528030872569084
"Q5UCC4_IDR_193_224",0.471969127430916
"Q5UE93_IDR_339_409",1
"Q5UIP0_IDR_958_2414",1
"Q5VIR6_IDR_368_415",1
"Q5VIY5_IDR_50_187",1
"Q5VT25_IDR_1596_1732",0.213565015495598
"Q5VT52_IDR_147_252",0.441625012931924
"Q5VT52_IDR_294_1443",0.558374987068076
"Q5VT97_IDR_1032_1082",0.542145108378058
"Q5VT97_IDR_1_652",0.457854891621942
"Q5VTB9_IDR_31_71",0.486320905288688
"Q5VTB9_IDR_75_492",0.513679094711312
"Q5VTD9_IDR_1_104",0.482445739152677
"Q5VTD9_IDR_113_148",0.517554260847323
"Q5VTH2_IDR_105_177",1
"Q5VTH9_IDR_1_109",0.245763382848588
"Q5VTH9_IDR_165_217",0.257230225823996
"Q5VTH9_IDR_333_387",0.252527306782471
"Q5VTH9_IDR_430_465",0.244479084544944
"Q5VTJ3_IDR_300_375",0.505731772363199
"Q5VTJ3_IDR_45_255",0.494268227636801
"Q86VV4_IDR_411_465",0.341864051807269
"Q86VV4_IDR_46_283",0.320631660798655
"Q86VV8_IDR_120_165",0.310213523946515
"Q86VV8_IDR_1531_1565",0.330433191338482
"Q86VV8_IDR_279_360",0.359353284715003
"Q86VW1_IDR_541_577",1
"Q86VW2_IDR_31_154",0.467344314483134
"Q86VW2_IDR_485_580",0.532655685516866
"Q86VY4_IDR_1_200",0.504838605777442
"Q86VY4_IDR_387_417",0.495161394222558
"Q86VY9_IDR_1_51",0.333756992221604
"Q86VY9_IDR_60_104",0.328389614727516
"Q86WG3_IDR_1_150",0.542578936168814
"Q86WG3_IDR_330_371",0.457421063831186
"Q86WG5_IDR_1027_1103",0.240200749613889
"Q86WG5_IDR_1269_1305",0.253394655273172
"Q86WG5_IDR_1670_1731",0.257545748002204
"Q86WG5_IDR_770_807",0.248858847110735
"Q86WH2_IDR_1_46",1
"Q86WI3_IDR_98_136",1
"Q86WK6_IDR_403_437",0.507657651589466
"Q86WK6_IDR_448_485",0.492342348410534
"Q86WK7_IDR_411_449",1
"Q86WN1_IDR_414_467",0.463128637413614
"Q86WN1_IDR_609_690",0.536871362586386
"Q86WP2_IDR_1_378",1
"Q86WR0_IDR_168_208",1
"Q86WR6_IDR_137_236",0.485530241209919
"Q86WR6_IDR_1_42",0.514469758790081
"Q86WR7_IDR_1_50",0.507946731771871
"Q86WR7_IDR_73_399",0.492053268228129
"Q86WS3_IDR_123_158",1
"Q86X51_IDR_1_503",1
"Q86X52_IDR_1_68",1
"Q86X53_IDR_1_363",1
"Q86X76_IDR_1_44",1
"Q86X95_IDR_149_450",1
"Q86XD5_IDR_1_134",0.455918994348002
"Q86XD5_IDR_146_332",0.544081005651998
"Q86XD8_IDR_161_663",1
"Q86XE3_IDR_89_131",1
"Q86XF7_IDR_1_148",0.486010306053308
"Q86XF7_IDR_184_214",0.513989693946693
"Q86XH1_IDR_344_382",0.500295754149333
"Q86XH1_IDR_459_491",0.499704245850666
"Q86XI6_IDR_1_58",1
"Q86XJ0_IDR_256_287",1
"Q86XJ1_IDR_289_680",1
"Q86XK2_IDR_1_150",1
"Q86XK3_IDR_1_50",0.507127364887963
"Q86XK3_IDR_75_146",0.492872635112037
"Q86XK7_IDR_261_387",1
"Q86XT2_IDR_172_251",1
"Q86XU0_IDR_64_183",1
"Q86XZ4_IDR_370_545",0.542098552445082
"Q86XZ4_IDR_84_244",0.457901447554918
"Q86Y01_IDR_160_407",1
"Q86Y07_IDR_318_470",1
"Q86Y13_IDR_1087_1144",0.259825868774639
"Q86Y13_IDR_1_85",0.243055561990848
"Q86Y13_IDR_587_752",0.235591117781511
"Q86Y13_IDR_953_1029",0.261527451453002
"Q86Y22_IDR_1_526",1
"Q86Y25_IDR_66_189",1
"Q86Y26_IDR_111_216",0.189616844936315
"Q86Y26_IDR_1_55",0.182701701392901
"Q86Y26_IDR_287_377",0.188910922686025
"Q86Y26_IDR_379_868",0.245893286398765
"Q86Y26_IDR_870_1132",0.192877244585995
"Q86Y33_IDR_1_215",1
"Q86Y34_IDR_1_38",1
"Q86Y37_IDR_1_126",0.512289219593375
"Q86YF9_IDR_609_849",0.242034391608379
"Q86YI8_IDR_1_228",1
"Q86YJ5_IDR_22_105",0.535027435554307
"Q86YJ5_IDR_267_306",0.464972564445693
"Q86YJ7_IDR_440_475",0.341195586535931
"Q86YJ7_IDR_491_525",0.32986755697241
"Q86YJ7_IDR_535_582",0.32893685649166
"Q86YL5_IDR_1_185",1
"Q86YL7_IDR_1_123",1
"Q86YM7_IDR_113_208",1
"Q86YN6_IDR_23_95",0.501931086262379
"Q86YN6_IDR_98_897",0.498068913737621
"Q86YP4_IDR_1_436",0.467899617836411
"Q86YP4_IDR_465_633",0.532100382163589
"Q86YR6_IDR_1_94",0.507217207930407
"Q86YR6_IDR_363_536",0.492782792069593
"Q86YR7_IDR_530_616",0.493925228827497
"Q86YR7_IDR_963_1114",0.506074771172503
"Q86YS3_IDR_495_564",0.472792191362954
"Q86YS3_IDR_84_347",0.527207808637046
"Q86Z02_IDR_661_906",0.286895137709195
"Q86Z02_IDR_909_1104",0.251514703606383
"Q86Z20_IDR_1_511",1
"Q86Z23_IDR_1_32",0.491808511310814
"Q86Z23_IDR_34_105",0.508191488689186
"Q8HWS3_IDR_1_117",0.234915057662845
"Q8HWS3_IDR_557_645",0.234763769325591
"Q8HWS3_IDR_647_680",0.259106275113915
"D6RA61_IDR_470_528",0.332446786863252
"D6RBM5_IDR_1_60",1
"A1A519_IDR_1_122",0.323857933760736
"A2RTX5_IDR_77_125",1
"D6RBQ6_IDR_1_56",0.33335218954395
"A1A519_IDR_147_214",0.341584457130037
"A2RU30_IDR_1_236",0.546094618280056
"A0A1B0GTI1_IDR_1_187",1
"E9PRG8_IDR_1_123",1
"D6RBQ6_IDR_379_452",0.33600557458365
"A1A519_IDR_270_310",0.334557609109226
"A2RU30_IDR_239_521",0.453905381719944
"A0A1B0GTL2_IDR_52_115",1
"F5GYI3_IDR_57_263",1
"D6RBQ6_IDR_470_528",0.330642235872401
"A7E2F4_IDR_1_180",0.322703801613604
"A2RU54_IDR_27_152",1
"A0A1B0GTR0_IDR_1_116",1
"F5H4A9_IDR_1_185",1
"D6RCP7_IDR_1_56",0.332735748434613
"A1A5B4_IDR_746_782",1
"A7E2F4_IDR_185_240",0.330533562401383
"A6NMS7_IDR_1547_1623",0.1996562123037
"A2RU67_IDR_1_122",1
"F5H4B4_IDR_66_129",0.330064182816684
"D6RCP7_IDR_379_451",0.335139399752527
"A1A5C7_IDR_1_74",0.520396198322822
"A7E2F4_IDR_267_605",0.346762635985013
"A6NMS7_IDR_1658_1700",0.198825847309209
"A2RUB1_IDR_1_666",0.480094621905971
"F5H4B4_IDR_304_403",0.340089295249685
"D6RCP7_IDR_470_528",0.332124851812859
"A1A5D9_IDR_1_54",0.24685801543694
"A7E2S9_IDR_215_258",1
"A6NMS7_IDR_1_876",0.215028692838161
"A2RUB1_IDR_915_952",0.519905378094029
"A0A1B0GTS1_IDR_1_76",0.51832808893357
"F5H4B4_IDR_517_570",0.329846521933632
"D6RGH6_IDR_1_58",0.317609188617957
"C9JL84_IDR_219_458",1
"A7E2V4_IDR_1016_1226",0.338020980911243
"A6NMT0_IDR_1_40",0.32671021280667
"A2RUB6_IDR_27_902",0.474573293212353
"A0A1B0GTS1_IDR_181_278",0.48167191106643
"D6RGH6_IDR_61_125",0.337292676737463
"Q8NEM0_IDR_98_151",0.498382616360356
"Q8NEM2_IDR_1_62",0.516998390603062
"Q8NEM2_IDR_556_639",0.483001609396938
"Q8NEM7_IDR_1_32",0.331957913794064
"Q8NEM7_IDR_226_327",0.312733282199715
"Q8NEM7_IDR_360_779",0.35530880400622
"Q8NEN0_IDR_1_263",1
"Q8NEV4_IDR_1102_1616",0.480074590165666
"Q8NEV4_IDR_879_921",0.519925409834334
"Q8NEV9_IDR_163_193",1
"Q8NEW0_IDR_165_231",1
"Q8NEW7_IDR_1_156",1
"Q8NEX6_IDR_1_36",1
"Q8NEY1_IDR_1_1414",0.491988638911373
"Q8NEY1_IDR_1821_1877",0.508011361088627
"Q8NEY3_IDR_1_48",0.51199456262909
"Q8NEY3_IDR_159_280",0.48800543737091
"Q8NEY8_IDR_1_319",0.503940911257505
"Q8NEY8_IDR_344_405",0.496059088742495
"Q8NEZ2_IDR_134_221",1
"Q8NEZ4_IDR_1_127",0.115323180013975
"Q8NEZ4_IDR_1140_1172",0.106210315221766
"Q8NEZ4_IDR_1191_3892",0.127983150972608
"Q8NEZ4_IDR_165_218",0.110095155050067
"Q8NEZ4_IDR_3930_4003",0.111013965604738
"Q8NEZ4_IDR_4026_4058",0.106225505151061
"Q8NEZ4_IDR_522_937",0.107287860613
"Q8NF91_IDR_6103_6169",0.17470437439921
"Q8NF91_IDR_6172_6346",0.157190728442112
"Q8NF91_IDR_8212_8335",0.177456965264188
"Q8NF91_IDR_8663_8736",0.175435539834097
"Q8NF99_IDR_133_284",1
"Q8NFA0_IDR_1331_1504",0.520160480401118
"Q8NFA0_IDR_433_478",0.479839519598882
"Q8NFA2_IDR_297_376",1
"Q8NFC6_IDR_1_120",0.502247478064046
"Q8NFC6_IDR_159_3051",0.497752521935954
"Q8NFD2_IDR_297_354",1
"Q8NFD5_IDR_1_1236",0.242297135529857
"Q8NFD5_IDR_1267_1591",0.287277849287787
"Q8NFD5_IDR_1694_1775",0.220760552879553
"Q8NFD5_IDR_1808_1912",0.249664462302802
"Q8NFF2_IDR_1_78",0.491208923228703
"Q8NFF2_IDR_261_425",0.508791076771297
"Q8NFT6_IDR_260_335",0.236103674014691
"Q8NFT6_IDR_339_501",0.269660450300732
"Q8NFT6_IDR_96_165",0.242467823963135
"Q8NFU0_IDR_386_473",1
"Q8NFU1_IDR_372_509",1
"Q8NFU4_IDR_1_46",1
"Q8NFU5_IDR_1_37",0.516658187320858
"Q8NFU5_IDR_262_363",0.483341812679142
"Q8NFU7_IDR_1_1332",0.231081211037409
"Q8NFU7_IDR_1743_1840",0.239332815651467
"Q8NFU7_IDR_1916_1989",0.276005302280869
"Q8NFU7_IDR_2070_2109",0.253580671030254
"Q8NFV5_IDR_17_125",1
"Q8NFW1_IDR_215_269",0.337195067678855
"Q8NFW1_IDR_274_311",0.331245491019514
"Q8NFW1_IDR_317_1626",0.331559441301631
"Q8NHG8_IDR_1_147",1
"Q8NHH9_IDR_1_56",1
"Q8NHM5_IDR_1_59",0.261497534991778
"Q8NHM5_IDR_378_508",0.240829169860212
"Q8NHM5_IDR_565_652",0.259192261622614
"Q8NHM5_IDR_724_1040",0.238481033525395
"Q8NHP7_IDR_18_67",0.510222642011583
"Q8NHP7_IDR_284_470",0.489777357988417
"Q8NHP8_IDR_1_39",1
"Q8NHQ1_IDR_228_266",1
"Q8NHQ8_IDR_348_396",0.46740703862252
"Q8NHQ8_IDR_82_200",0.53259296137748
"Q8NHQ9_IDR_486_555",0.486510104429543
"Q8NHQ9_IDR_570_600",0.513489895570456
"Q8NHR7_IDR_111_157",1
"Q8NHY2_IDR_300_357",0.486175085931688
"Q8NHY3_IDR_173_216",0.501657062720622
"Q8NHY3_IDR_269_880",0.498342937279378
"Q8NHY6_IDR_154_371",0.47674046254911
"Q8NHY6_IDR_1_97",0.52325953745089
"Q8NHZ7_IDR_1_158",0.499096010138744
"Q8NHZ7_IDR_178_208",0.500903989861256
"Q8NHZ8_IDR_21_85",1
"Q8NI08_IDR_1_114",0.321656848406891
"Q8NI08_IDR_162_215",0.355223056967976
"Q8NI08_IDR_307_652",0.323120094625134
"Q8NI22_IDR_1_47",1
"Q8NI27_IDR_1177_1593",1
"Q8NI32_IDR_1_32",1
"Q8NI35_IDR_1008_1057",0.112584849129749
"Q8NI35_IDR_1164_1219",0.10767974328717
"Q8NI35_IDR_455_515",0.111656735379757
"Q8NI35_IDR_641_675",0.11538571644117
"Q8NI35_IDR_777_807",0.108054793066531
"Q8NI35_IDR_839_985",0.111673706784268
"Q8TAC9_IDR_203_235",1
"Q8TAD2_IDR_1_33",0.504470289771121
"Q8TAD2_IDR_49_87",0.495529710228879
"Q8TAD4_IDR_1_32",0.484951284003741
"Q8TAD4_IDR_545_588",0.515048715996259
"Q8TAD7_IDR_1_36",1
