"","GO0003690_double_stranded_DNA_binding"
"Q96A47_IDR_243_359",0.483238441567713
"Q96A49_IDR_1_54",0.359311753259408
"Q96A49_IDR_219_336",0.640688246740592
"Q96A54_IDR_1_77",1
"Q96A56_IDR_100_240",0.610034517395673
"Q96A56_IDR_42_95",0.389965482604327
"Q96A57_IDR_1_33",1
"Q96A59_IDR_1_196",1
"Q96A61_IDR_52_174",1
"Q96AJ1_IDR_281_413",1
"Q96AM1_IDR_1_37",1
"Q96AP0_IDR_1_89",0.454664214829175
"Q96AP0_IDR_324_487",0.545335785170825
"Q96AP4_IDR_205_275",0.447863736063401
"Q96AP4_IDR_54_158",0.552136263936599
"Q96AP7_IDR_275_364",1
"Q96AQ1_IDR_1_378",1
"Q96AQ6_IDR_14_213",0.320577654337173
"Q96AQ6_IDR_215_579",0.310440009196727
"Q96AQ6_IDR_696_731",0.3689823364661
"Q96AQ8_IDR_1_161",1
"Q96AQ9_IDR_1_280",1
"Q96AT1_IDR_98_154",1
"Q96AV8_IDR_230_284",0.237589131178449
"Q96AV8_IDR_372_911",0.298915474805925
"Q96AV8_IDR_7_91",0.276038892865354
"Q96AV8_IDR_93_141",0.187456501150273
"Q96AW1_IDR_85_150",1
"Q96AY2_IDR_1_241",1
"Q96BF3_IDR_174_282",0.540061142602912
"Q96BF6_IDR_124_355",0.592326088010363
"Q96BF6_IDR_358_494",0.215823081182535
"Q96BF6_IDR_498_587",0.191850830807102
"Q96BH1_IDR_208_261",0.476619461107978
"Q96BH1_IDR_267_459",0.523380538892022
"Q96BI1_IDR_1_36",1
"Q96BJ3_IDR_114_154",1
"Q96BK5_IDR_95_328",1
"Q96BN2_IDR_78_136",1
"Q96BN6_IDR_1_87",0.545498636592397
"Q96BN6_IDR_298_582",0.454501363407603
"Q96BN8_IDR_1_77",1
"Q96BP2_IDR_1_40",1
"Q96BP3_IDR_1_63",1
"Q96BQ1_IDR_1_54",1
"Q96BR1_IDR_115_154",1
"Q96BR6_IDR_134_197",0.556399889543119
"Q96BR6_IDR_1_84",0.443600110456881
"Q96BT1_IDR_1_129",1
"Q96C03_IDR_1_120",1
"Q96C12_IDR_424_516",0.568625481256055
"Q96C12_IDR_79_120",0.431374518743945
"Q96C19_IDR_1_82",1
"Q96C24_IDR_31_340",1
"Q96C28_IDR_61_147",1
"Q96C34_IDR_136_174",0.260548604936709
"Q96C34_IDR_1_42",0.240286124122013
"Q96C34_IDR_289_335",0.270519613306926
"Q96C34_IDR_44_86",0.228645657634353
"Q96C36_IDR_274_320",1
"Q96C45_IDR_285_409",1
"Q96C55_IDR_1_264",1
"Q96C57_IDR_130_262",0.507974480085269
"Q96C57_IDR_1_75",0.492025519914731
"Q96C86_IDR_1_38",1
"Q96C90_IDR_1_55",1
"Q96C92_IDR_1_316",0.561913323948128
"Q96C92_IDR_350_381",0.438086676051872
"Q96CA5_IDR_174_224",1
"Q96CP6_IDR_218_365",0.338647728180071
"Q96CP6_IDR_538_631",0.322205338533664
"Q96CS3_IDR_307_358",1
"Q96CS4_IDR_82_175",1
"Q96CT2_IDR_1_300",1
"Q96CT7_IDR_1_164",1
"Q96CV9_IDR_1_310",0.332898001902843
"Q96CV9_IDR_505_547",0.667101998097157
"Q96CW5_IDR_105_241",1
"Q96CW6_IDR_145_192",0.364703457993742
"Q96CW6_IDR_226_286",0.330836435044379
"Q96CW6_IDR_79_133",0.304460106961879
"Q96CX2_IDR_131_204",1
"Q96CX6_IDR_336_371",1
"Q96D03_IDR_1_45",1
"Q96D05_IDR_1_62",1
"Q96D09_IDR_1_581",1
"Q96D15_IDR_1_51",1
"Q96D31_IDR_1_57",0.345079340411703
"Q96D31_IDR_202_249",0.340551466765108
"Q96DN6_IDR_120_1003",1
"Q96DR7_IDR_1_413",1
"Q96DT5_IDR_1_53",1
"Q96DT7_IDR_1_230",0.170686570815925
"Q96DT7_IDR_278_342",0.225084684342282
"Q96DT7_IDR_466_696",0.375562117722812
"Q96DT7_IDR_808_871",0.228666627118981
"Q96DU7_IDR_1_331",0.414119261290855
"Q96DU7_IDR_333_385",0.585880738709145
"Q96DW6_IDR_1_64",1
"Q96DX4_IDR_49_100",1
"Q96DX7_IDR_308_344",0.537618673883711
"Q96DX7_IDR_52_175",0.462381326116289
"Q96DX8_IDR_130_160",0.511416052971028
"Q96DX8_IDR_163_246",0.488583947028972
"Q96DY2_IDR_1_41",1
"Q96DY7_IDR_526_597",0.4118101947788
"Q96DY7_IDR_681_827",0.5881898052212
"Q96DZ5_IDR_1_40",0.232209180678013
"Q96EF0_IDR_540_704",1
"Q96EF9_IDR_150_222",1
"Q96EG1_IDR_1_32",1
"Q96EG3_IDR_1_390",1
"Q96EH3_IDR_1_89",1
"Q96EI5_IDR_1_215",1
"Q96EK2_IDR_1_378",0.472325171010168
"Q96EK2_IDR_494_531",0.527674828989832
"Q96EK4_IDR_84_314",1
"Q96EK7_IDR_317_567",0.552226565823959
"Q96EK7_IDR_857_910",0.447773434176041
"Q96EK9_IDR_117_199",1
"Q96EP0_IDR_175_489",1
"Q96EP1_IDR_126_296",0.414609731827472
"Q96EP1_IDR_383_453",0.585390268172528
"Q96EP5_IDR_373_407",1
"Q96EP9_IDR_16_84",0.462680388056608
"Q96EP9_IDR_391_437",0.537319611943392
"Q96EQ0_IDR_235_304",1
"Q96ER9_IDR_275_310",1
"Q96F46_IDR_1_35",0.486234930809887
"Q96F46_IDR_721_795",0.513765069190113
"Q96F63_IDR_1_61",0.52595057796276
"Q96F63_IDR_194_274",0.47404942203724
"Q96F81_IDR_1135_1474",0.417872660333572
"Q96F81_IDR_1_210",0.582127339666428
"Q96F83_IDR_1_142",1
"Q96F86_IDR_70_256",1
"Q96FA7_IDR_114_188",1
"Q96FC9_IDR_155_223",0.308889194211484
"Q96FC9_IDR_520_558",0.343476414301842
"Q96FC9_IDR_78_113",0.347634391486674
"Q96FE5_IDR_1_34",1
"Q96FE7_IDR_115_147",1
"Q96FF7_IDR_1_36",0.523335113892236
"Q96FF7_IDR_39_194",0.476664886107764
"Q96FF9_IDR_1_226",1
"Q96FG2_IDR_1_35",1
"Q96FI4_IDR_286_390",1
"Q96FJ0_IDR_162_258",1
"Q96GR2_IDR_1_71",1
"Q96GS4_IDR_1_205",0.473757528938024
"Q96GS4_IDR_214_251",0.526242471061976
"Q96GT9_IDR_1_111",1
"Q96GU1_IDR_1_130",1
"Q96GV9_IDR_1_35",0.471702072412703
"Q96GV9_IDR_78_148",0.528297927587297
"Q96GW7_IDR_358_638",0.424501506341252
"Q96GW7_IDR_876_911",0.575498493658748
"Q96GW9_IDR_1_40",1
"Q96HH9_IDR_219_328",0.602167826447436
"Q96HI0_IDR_1_184",0.267087867906342
"Q96HI0_IDR_189_240",0.252323185757177
"Q96HI0_IDR_249_495",0.480588946336481
"Q96HJ3_IDR_1_140",0.478365132834986
"Q96HJ3_IDR_329_373",0.521634867165014
"Q96HJ5_IDR_1_39",1
"Q96HL8_IDR_216_283",1
"Q96HM7_IDR_261_323",0.234050817937417
"Q96HM7_IDR_387_432",0.765949182062583
"Q96I76_IDR_225_320",0.57110727912949
"Q96I82_IDR_1_33",1
"Q96I99_IDR_1_34",1
"Q96IC2_IDR_1_48",1
"Q96IF1_IDR_1_331",1
"Q96II8_IDR_1_44",0.333781668094511
"Q96II8_IDR_281_312",0.360816399876663
"Q96II8_IDR_314_654",0.305401932028826
"Q96IK1_IDR_1_43",1
"Q96IK5_IDR_1_89",1
"Q96IL0_IDR_1_59",1
"Q96IM9_IDR_50_177",1
"Q96IP4_IDR_25_59",1
"Q96IQ7_IDR_269_327",1
"Q96IQ9_IDR_1_106",0.412133545688314
"Q96J88_IDR_1_315",1
"Q96J92_IDR_1_164",0.360779868606945
"Q96J92_IDR_521_1243",0.639220131393055
"Q96J94_IDR_1_107",1
"Q96JA1_IDR_1_36",0.310532970000273
"Q96JA1_IDR_821_928",0.298300178973056
"Q96JA1_IDR_936_1093",0.391166851026671
"Q96JA3_IDR_177_300",1
"Q96JA4_IDR_213_679",1
"Q96JB1_IDR_788_824",0.476531602369035
"Q96JB1_IDR_932_962",0.523468397630965
"Q96JB2_IDR_498_544",0.579681444847061
"Q96JB2_IDR_61_100",0.420318555152939
"Q96JB3_IDR_143_429",1
"Q96JK4_IDR_608_671",1
"Q96JK9_IDR_1_1090",1
"Q96JL9_IDR_42_311",1
"Q96JM2_IDR_1135_1264",0.150531302988259
"Q96JM2_IDR_165_1113",0.475300446606751
"Q96JM2_IDR_2138_2186",0.154666248217782
"Q96JM2_IDR_28_163",0.219502002187208
"Q96JM3_IDR_1_63",0.58417012933024
"Q96JM3_IDR_82_691",0.41582987066976
"Q96JM4_IDR_1_200",0.114964973464112
"Q96JM4_IDR_1223_1332",0.148004225864743
"Q96JM4_IDR_1353_1391",0.178443974481739
"Q96JM4_IDR_318_732",0.148721987057458
"Q96JQ2_IDR_294_1002",0.547769171492059
"Q96JQ5_IDR_1_48",1
"Q96JS3_IDR_145_386",1
"Q96JW4_IDR_1_168",1
"Q96JY0_IDR_328_434",0.564836806377982
"Q96JY0_IDR_64_106",0.435163193622018
"Q96JY6_IDR_86_281",1
"Q96JZ2_IDR_143_334",1
"Q96K17_IDR_122_158",0.527866780626526
"Q96K17_IDR_1_34",0.472133219373474
"Q96K21_IDR_131_415",0.416667308324917
"Q96K21_IDR_1_89",0.583332691675083
"Q96K30_IDR_1_269",1
"Q96K31_IDR_182_254",1
"Q96K37_IDR_338_410",1
"Q96K49_IDR_466_511",0.476033578458998
"Q96K49_IDR_523_555",0.523966421541002
"Q96K62_IDR_127_398",1
"Q96K75_IDR_54_203",1
"Q96K76_IDR_1_38",0.303872112753768
"Q96KM6_IDR_1_723",0.826197650361335
"Q96KM6_IDR_813_892",0.173802349638665
"Q96KN1_IDR_275_310",0.495202605083313
"Q96KN1_IDR_43_75",0.504797394916687
"Q96KN3_IDR_166_217",0.240322546442761
"Q96KN3_IDR_1_70",0.237998586355368
"Q96KN3_IDR_226_334",0.308323364769786
"Q96KN3_IDR_340_472",0.213355502432085
"Q96KN4_IDR_45_79",1
"Q96KN7_IDR_1_267",0.226792399747898
"Q96KN7_IDR_451_528",0.236273401723895
"Q96KN7_IDR_584_616",0.253821528298272
"Q96KN7_IDR_937_1114",0.283112670229936
"Q96KN8_IDR_1_126",1
"Q96KN9_IDR_227_370",1
"Q96KP1_IDR_398_439",1
"Q96KP6_IDR_1_200",0.598249289180593
"Q96KP6_IDR_227_325",0.401750710819407
"Q96KQ4_IDR_230_267",0.388587488559381
"Q96KQ4_IDR_86_123",0.336795749161462
"Q96L73_IDR_1_315",0.315169110539125
"Q96L73_IDR_2207_2636",0.166838863192279
"Q96L73_IDR_2653_2696",0.222314503070425
"Q96L73_IDR_435_1542",0.295677523198171
"Q96L92_IDR_1_38",1
"Q96L93_IDR_1021_1178",0.55704798912692
"Q96L93_IDR_593_628",0.44295201087308
"Q96LA6_IDR_333_363",1
"Q96LA8_IDR_1_41",1
"Q96LB3_IDR_1_98",1
"Q96LC7_IDR_573_661",1
"Q96LC9_IDR_101_137",0.428297647907666
"Q96LC9_IDR_1_97",0.571702352092334
"Q96LD4_IDR_83_114",1
"Q96LI6_IDR_1_73",0.471612309214981
"Q96LI6_IDR_194_327",0.528387690785019
"Q96LI9_IDR_1_36",0.445844798401048
"Q96LI9_IDR_260_332",0.554155201598952
"Q96LJ8_IDR_1_195",1
"Q96LK8_IDR_1_309",1
"Q96LW4_IDR_476_546",1
"Q96LW9_IDR_122_238",1
"Q96LX7_IDR_1_142",0.25569857760534
"Q96LX7_IDR_144_190",0.230802282080749
"Q96LX7_IDR_192_378",0.253611631315828
"Q96LX7_IDR_572_622",0.259887508998083
"Q96LX8_IDR_56_164",1
"Q96LY2_IDR_1_268",0.703818371392138
"Q96LY2_IDR_302_350",0.296181628607862
"Q96LZ2_IDR_1_106",1
"Q96LZ7_IDR_111_173",1
"Q96M02_IDR_1_129",0.296006073298781
"Q96M02_IDR_299_402",0.377487829852003
"Q96M02_IDR_411_651",0.326506096849216
"Q96M11_IDR_1_191",1
"Q96M20_IDR_354_393",1
"Q96M27_IDR_1_210",1
"Q96M29_IDR_1_35",1
"Q96M34_IDR_1_486",1
"Q96M43_IDR_1_638",1
"Q96MC2_IDR_1_94",0.485530507292172
"Q96MC2_IDR_559_616",0.514469492707828
"Q96MC4_IDR_14_593",1
"Q96MC5_IDR_1_48",1
"Q96MC6_IDR_1_34",0.451202780941552
"Q96MC6_IDR_450_490",0.548797219058448
"Q96MD7_IDR_1_35",1
"Q96ME7_IDR_1_196",0.215397584694654
"Q96ME7_IDR_202_271",0.197873607224627
"Q96ME7_IDR_291_377",0.274155154550567
"Q96ME7_IDR_471_567",0.312573653530152
"Q96MF2_IDR_122_245",0.457326290732762
"Q96MF2_IDR_1_97",0.542673709267237
"Q96MF6_IDR_1_45",1
"Q96MG2_IDR_1_331",1
"Q96MG7_IDR_1_81",1
"Q96MH2_IDR_1_105",0.551417306314266
"Q96MH2_IDR_150_184",0.448582693685734
"Q96MI9_IDR_290_488",1
"Q96MK2_IDR_23_65",0.504968586548284
"Q96MT7_IDR_1058_1115",0.182646384486962
"Q96MT7_IDR_1283_1345",0.195383385691811
"Q96MT7_IDR_1494_1538",0.202341101899818
"Q96MT8_IDR_102_144",0.196314169813185
"Q96MT8_IDR_173_224",0.228161364659339
"Q96MT8_IDR_286_367",0.226047067491568
"Q96MT8_IDR_475_660",0.349477398035908
"Q96MU6_IDR_1_188",1
"Q96MU7_IDR_1_347",0.251612197559662
"Q96MU7_IDR_508_727",0.748387802440338
"Q96N77_IDR_119_262",0.593782776843593
"Q96N87_IDR_595_628",1
"Q96N95_IDR_135_247",0.390095269025113
"Q96N95_IDR_1_46",0.609904730974887
"Q96N96_IDR_1_134",0.50940742922867
"Q96N96_IDR_576_652",0.49059257077133
"Q96NA2_IDR_349_401",0.543522713373091
"Q96NA2_IDR_93_347",0.456477286626909
"Q96NA8_IDR_1_40",0.242506775663574
"Q96NA8_IDR_47_133",0.217007882123672
"Q96NR3_IDR_852_888",1
"Q96NS5_IDR_11_54",1
"Q96NT0_IDR_89_121",1
"Q96NT1_IDR_127_182",0.574843976407019
"Q96NT1_IDR_1_65",0.425156023592981
"Q96NU0_IDR_1199_1235",1
"Q96NU1_IDR_1_508",0.638747129568846
"Q96NU1_IDR_623_677",0.361252870431154
"Q96NW4_IDR_622_665",0.535445240504
"Q96NW4_IDR_962_1050",0.464554759496
"Q96P48_IDR_52_324",1
"Q96P50_IDR_369_401",0.438661059333471
"Q96P50_IDR_519_658",0.561338940666529
"Q96P56_IDR_357_466",1
"Q96P64_IDR_146_254",0.50413082577484
"Q96P64_IDR_323_384",0.49586917422516
"Q96P65_IDR_354_431",1
"Q96P66_IDR_227_395",0.595937509284515
"Q96P66_IDR_477_508",0.404062490715485
"Q96P69_IDR_315_363",1
"Q96P70_IDR_931_997",1
"Q96P71_IDR_1_35",0.453137246781571
"Q96P71_IDR_160_224",0.278282806039295
"Q96P71_IDR_234_281",0.268579947179134
"Q96PC2_IDR_85_151",1
"Q96PC5_IDR_1042_1078",0.178175323813482
"Q96PC5_IDR_1083_1412",0.251237546442356
"Q96PC5_IDR_1_56",0.177228551658258
"Q96PC5_IDR_888_937",0.236237476541078
"Q96PC5_IDR_92_600",0.157121101544826
"Q96PI1_IDR_1_79",1
"Q96PK6_IDR_148_669",1
"Q96PM9_IDR_1_82",0.343372739183071
"Q96PM9_IDR_272_315",0.325605209454067
"Q96PM9_IDR_84_260",0.331022051362861
"Q96PP4_IDR_134_173",0.452221018553956
"Q96PP4_IDR_182_232",0.547778981446044
"Q96PQ0_IDR_1108_1141",0.525147401731264
"Q96PQ0_IDR_1_131",0.474852598268736
"Q96PQ1_IDR_506_560",1
"Q96PQ6_IDR_107_220",0.526722288891833
"Q96PQ6_IDR_1_53",0.473277711108167
"Q96PR1_IDR_40_94",0.487922461560948
"Q96PR1_IDR_486_638",0.512077538439052
"Q96PS8_IDR_270_301",1
"Q96PU4_IDR_156_202",0.330635865358672
"Q96PU4_IDR_624_687",0.374105773592235
"Q96PU4_IDR_77_117",0.295258361049094
"Q96PU5_IDR_155_208",0.268580697012129
"Q96PY6_IDR_1066_1178",0.526009022125516
"Q96PZ0_IDR_1_101",1
"Q96PZ2_IDR_1_73",1
"Q96Q04_IDR_415_523",0.525303364448038
"Q96Q04_IDR_545_1460",0.474696635551962
"Q96Q05_IDR_267_297",1
"Q96Q07_IDR_559_612",1
"Q96Q15_IDR_1_143",0.381050443960077
"Q96Q15_IDR_1870_1920",0.314136350277738
"Q96Q15_IDR_3520_3604",0.304813205762185
"Q96Q35_IDR_18_80",0.414548952657191
"Q96Q35_IDR_399_445",0.585451047342809
"Q96Q40_IDR_1_89",1
"Q96Q42_IDR_265_489",1
"Q96Q45_IDR_1_173",1
"Q96Q83_IDR_1_48",1
"Q96Q89_IDR_1376_1820",0.319084961531282
"Q96Q89_IDR_222_262",0.236682578249959
"Q96QE4_IDR_1_947",1
"Q96Q89_IDR_482_580",0.190912024864885
"Q96Q89_IDR_593_1061",0.253320435353874
"Q96QE3_IDR_1196_1297",0.146206953489015
"Q96QE3_IDR_1524_1636",0.148495802635844
"Q96QF0_IDR_1_314",1
"Q96QF7_IDR_53_494",1
"Q96QH2_IDR_1_575",1
"Q96QI5_IDR_1_85",1
"Q96QK8_IDR_34_99",1
"Q96QP1_IDR_496_960",1
"Q96QR8_IDR_1_31",1
"Q96QS1_IDR_239_320",1
"Q96QS3_IDR_1_340",0.632283507994987
"Q96QS3_IDR_450_560",0.367716492005013
"Q96QS6_IDR_1_45",0.482053896298531
"Q96QS6_IDR_338_385",0.517946103701469
"Q96QT4_IDR_1257_1544",0.317322339168558
"Q96QT4_IDR_543_614",0.333345909136229
"Q96QT4_IDR_782_836",0.349331751695213
"Q96QT6_IDR_1_69",0.219896450220539
"Q96QT6_IDR_72_268",0.154679618852844
"Q96RJ3_IDR_1_31",0.492261985454873
"Q96RJ3_IDR_35_164",0.507738014545126
"Q96RJ6_IDR_1_104",1
"Q96RK0_IDR_47_1608",1
"Q96RK1_IDR_1_134",1
"Q96RL1_IDR_1_719",1
"Q96RL6_IDR_586_638",1
"Q96RL7_IDR_1343_1378",0.342778533663977
"Q96RL7_IDR_1672_1713",0.304530986667838
"Q96RL7_IDR_799_873",0.352690479668184
"Q96RU7_IDR_321_358",0.528790640373974
"Q96RU8_IDR_1_87",1
"Q96RV3_IDR_2043_2239",0.508330114098066
"Q96RV3_IDR_888_967",0.292977287987779
"Q96RV3_IDR_92_866",0.198692597914154
"Q96RW7_IDR_1_32",1
"Q96RY5_IDR_1_160",0.531683557643183
"Q96RY5_IDR_429_1214",0.468316442356817
"Q96S06_IDR_1_41",1
"Q96S15_IDR_361_394",0.490800584909136
"Q96SE7_IDR_61_206",1
"Q96SF2_IDR_526_557",1
"Q96SF7_IDR_1_106",0.479166558443304
"Q96SF7_IDR_289_602",0.520833441556696
"Q96SI1_IDR_1_46",1
"Q96SI9_IDR_344_386",0.552223456059295
"Q96SI9_IDR_458_504",0.447776543940705
"Q96SK2_IDR_106_246",0.534996124497551
"Q96SK2_IDR_277_311",0.46500387550245
"Q96SK3_IDR_1_113",1
"Q96SW2_IDR_1_44",1
"Q96SU4_IDR_183_371",1
"Q96SZ4_IDR_69_293",1
"Q96SZ5_IDR_1_44",1
"Q96SZ6_IDR_1_53",1
"Q96T17_IDR_1_731",1
"Q96T21_IDR_1_627",0.514842634365027
"Q96T21_IDR_785_815",0.485157365634973
"Q96T23_IDR_208_1425",1
"Q96T37_IDR_25_166",0.280606177776403
"Q96T37_IDR_256_369",0.411130029939088
"Q96T37_IDR_548_775",0.308263792284509
"Q96T49_IDR_318_534",1
"Q96T51_IDR_1_106",0.336275194757717
"Q96T51_IDR_605_635",0.663724805242283
"Q96T54_IDR_278_332",1
"Q96T55_IDR_269_309",1
"Q96T58_IDR_603_3493",0.68450482890778
"Q96T58_IDR_88_331",0.31549517109222
"Q96T59_IDR_1_157",1
"Q99250_IDR_1033_1096",0.255353270961553
"Q99250_IDR_1926_2005",0.275376853459844
"Q99250_IDR_653_695",0.239700956756999
"Q99259_IDR_1_92",1
"Q99442_IDR_101_167",0.546818825247447
"Q99442_IDR_288_399",0.453181174752553
"Q99453_IDR_1_141",0.41829097610291
"Q99453_IDR_149_314",0.58170902389709
"Q99456_IDR_15_94",0.460067160031867
"Q99456_IDR_437_472",0.539932839968133
"Q99457_IDR_157_307",0.621289812097109
"Q99457_IDR_1_93",0.378710187902892
"Q99459_IDR_109_476",1
"Q99460_IDR_272_317",0.569893470608835
"Q99460_IDR_837_875",0.430106529391165
"Q99466_IDR_1489_1547",0.357210707219423
"Q99466_IDR_1825_1941",0.303587305404404
"Q99466_IDR_1958_2003",0.339201987376173
"Q99469_IDR_1_283",1
"Q99558_IDR_277_342",0.190789759511638
"Q99558_IDR_658_779",0.164924780993753
"Q99558_IDR_788_826",0.17124717988863
"Q99558_IDR_87_209",0.187579741600025
"Q99569_IDR_1016_1129",0.3485306950691
"Q99569_IDR_1_521",0.437085757239555
"Q99569_IDR_761_807",0.214383547691345
"Q99570_IDR_783_818",0.434877294894287
"Q99570_IDR_835_935",0.565122705105713
"Q99572_IDR_418_470",1
"Q99575_IDR_126_199",0.191156311941826
"Q99575_IDR_1_95",0.226897370780136
"Q99575_IDR_362_394",0.188292354544404
"Q99575_IDR_721_799",0.194831356446988
"Q99575_IDR_897_942",0.198822606286645
"Q99578_IDR_186_217",1
"Q99581_IDR_136_238",1
"Q99583_IDR_17_552",1
"Q99590_IDR_103_1377",0.511124518778503
"Q99590_IDR_1_36",0.488875481221497
"Q99626_IDR_1_313",1
"Q99633_IDR_1_85",0.515610412881634
"Q99633_IDR_92_181",0.484389587118366
"Q99638_IDR_267_359",1
"Q99640_IDR_1_96",0.456001279322555
"Q99640_IDR_396_479",0.543998720677445
"Q99645_IDR_35_100",1
"Q99650_IDR_813_908",0.527668444256119
"Q99650_IDR_921_967",0.472331555743881
"Q99661_IDR_590_638",0.616590990285567
"Q99661_IDR_75_224",0.383409009714433
"Q99665_IDR_673_706",0.413713282704054
"Q99665_IDR_712_825",0.586286717295946
"Q99675_IDR_233_270",1
"Q99676_IDR_81_223",1
"Q99677_IDR_327_370",1
"Q99698_IDR_1174_1257",0.220836224776257
"Q99698_IDR_1487_1517",0.155718506615265
"Q99698_IDR_2075_2224",0.165764992001354
"Q99700_IDR_1_256",0.212961714935707
"Q99700_IDR_450_1313",0.787038285064293
"Q99704_IDR_254_448",1
"Q99708_IDR_1_819",0.508842406824115
"Q99708_IDR_822_897",0.491157593175885
"Q99715_IDR_2716_3063",1
"Q99717_IDR_226_259",1
"Q99719_IDR_318_369",1
"Q99726_IDR_1_68",1
"Q99728_IDR_118_426",1
"Q99732_IDR_1_53",1
"Q99733_IDR_118_155",0.533346789518906
"Q99733_IDR_341_375",0.466653210481094
"Q99741_IDR_1_152",1
"Q99742_IDR_200_240",0.320897650995398
"Q99742_IDR_409_521",0.679102349004602
"Q99747_IDR_277_310",1
"Q99935_IDR_1_212",1
"Q99941_IDR_1_498",0.477619852003392
"Q99941_IDR_522_566",0.209658368032606
"Q99941_IDR_668_703",0.312721779964003
"Q99942_IDR_143_180",1
"Q99944_IDR_1_32",1
"Q99946_IDR_1_160",0.539636901786757
"Q99946_IDR_178_208",0.460363098213243
"Q99952_IDR_304_437",1
"Q99956_IDR_142_199",0.508338191420568
"Q99956_IDR_347_384",0.491661808579432
"Q99958_IDR_159_424",0.41697466443502
"Q99958_IDR_34_69",0.58302533556498
"Q99959_IDR_1_348",1
"Q99961_IDR_248_306",1
"Q99962_IDR_248_289",1
"Q99963_IDR_246_285",1
"Q99966_IDR_1_147",1
"Q9BPX6_IDR_1_110",1
"Q9BPZ2_IDR_1_46",1
"Q9BPZ3_IDR_64_114",1
"Q9BPZ7_IDR_36_115",1
"Q9BQ04_IDR_149_359",1
"Q9BQ15_IDR_104_211",1
"Q9BQ16_IDR_1_39",0.535043295825182
"Q9BQ16_IDR_388_436",0.464956704174818
"Q9BQ31_IDR_450_491",1
"Q9BQ39_IDR_1_136",0.579586879338455
"Q9BQ39_IDR_668_737",0.420413120661545
"Q9BQ48_IDR_1_92",1
"Q9BQ50_IDR_1_46",1
"Q9BQ52_IDR_1_53",0.315690743650742
"Q9BQ52_IDR_189_235",0.355026972419591
"Q9BQ52_IDR_784_826",0.329282283929667
"Q9BQ61_IDR_1_145",1
"Q9BQ65_IDR_1_46",1
"Q9BQ66_IDR_1_199",1
"Q9BQ69_IDR_1_73",1
"Q9BQI3_IDR_1_37",0.456189086857652
"Q9BQI3_IDR_240_374",0.543810913142348
"Q9BQI4_IDR_231_270",1
"Q9BQI5_IDR_150_527",0.482171134691105
"Q9BQI5_IDR_1_68",0.517828865308895
"Q9BQI6_IDR_202_330",0.484637857520885
"Q9BQI6_IDR_716_799",0.515362142479115
"Q9BQI7_IDR_1_308",0.434037587610853
"Q9BQI7_IDR_735_771",0.565962412389147
"Q9BQI9_IDR_1_154",1
"Q9BQK8_IDR_533_589",0.432291897580579
"Q9BQK8_IDR_92_433",0.567708102419421
"Q9BQL6_IDR_141_189",1
"Q9BQM9_IDR_52_153",1
"Q9BQN1_IDR_308_747",1
"Q9BQQ3_IDR_205_440",1
"Q9BQQ7_IDR_164_232",1
"Q9BQS2_IDR_1_119",1
"Q9BQS6_IDR_1_49",1
"Q9BQS8_IDR_181_309",0.252470956597474
"Q9BRD0_IDR_1_50",0.406655701077821
"Q9BRD0_IDR_55_498",0.593344298922179
"Q9BRG2_IDR_119_267",1
"Q9BRH9_IDR_77_206",1
"Q9BRI3_IDR_20_66",1
"Q9BRJ6_IDR_1_97",1
"Q9BRJ9_IDR_146_238",0.560877660831578
"Q9BRJ9_IDR_1_89",0.439122339168422
"Q9BRK0_IDR_145_252",1
"Q9BRK4_IDR_1_586",0.430920535554014
"Q9BRK4_IDR_619_656",0.569079464445986
"Q9BRL6_IDR_94_282",1
"Q9BRN9_IDR_1_61",1
"Q9BRP0_IDR_245_275",0.515697011530288
"Q9BRP0_IDR_9_111",0.484302988469712
"Q9BRP1_IDR_105_179",1
"Q9BRP8_IDR_1_152",1
"Q9BRQ0_IDR_1_324",1
"Q9BRQ5_IDR_1_57",0.47021529862593
"Q9BRQ5_IDR_191_258",0.52978470137407
"Q9BRU9_IDR_180_249",1
"Q9BRV8_IDR_23_80",1
"Q9BRX8_IDR_1_32",1
"Q9BRY0_IDR_112_165",1
"Q9BRZ2_IDR_376_458",1
"Q9BS31_IDR_53_207",1
"Q9BS91_IDR_1_34",0.517247703969632
"Q9BS91_IDR_377_424",0.482752296030368
"Q9BS92_IDR_1_32",1
"Q9BSA4_IDR_441_534",1
"Q9BSA9_IDR_455_504",1
"Q9BSC4_IDR_497_635",0.523367039921968
"Q9BSC4_IDR_649_688",0.476632960078032
"Q9BSD3_IDR_1_194",1
"Q9BSE2_IDR_1_219",1
"Q9BSE4_IDR_214_269",0.31683919651795
"Q9BSE4_IDR_323_375",0.320932158656426
"Q9BSE4_IDR_87_142",0.362228644825623
"Q9BSE5_IDR_1_43",1
"Q9BSJ8_IDR_604_634",0.294761830228836
"Q9BSJ8_IDR_918_971",0.295856210523878
"Q9BSK1_IDR_76_162",1
"Q9BSL1_IDR_235_275",1
"Q9BSM1_IDR_1_31",1
"Q9BSQ5_IDR_1_42",0.346268791431832
"Q9BSQ5_IDR_238_293",0.352752069668293
"Q9BSQ5_IDR_385_417",0.300979138899876
"Q9BSR8_IDR_1_51",1
"Q9BST9_IDR_1_41",0.237711425755412
"Q9BST9_IDR_205_247",0.219944266415354
"Q9BST9_IDR_432_483",0.281005752221922
