"","GO0035639_purine_ribonucleoside_triphosphate_binding"
"Q86V86_IDR_1_31",1
"Q86V87_IDR_178_240",0.512508223449648
"Q86V87_IDR_487_536",0.487491776550352
"Q86V97_IDR_1_38",1
"Q86VB7_IDR_1106_1156",1
"Q86VD1_IDR_444_509",0.491956474545016
"Q86VD1_IDR_516_812",0.508043525454984
"Q86VE0_IDR_86_399",1
"Q86VE3_IDR_1_363",1
"Q86VF2_IDR_400_445",1
"Q86VF7_IDR_1688_1730",1
"Q86VG3_IDR_28_166",1
"Q86VH2_IDR_1141_1179",0.331885371946331
"Q86VH2_IDR_1186_1401",0.360568318652804
"Q86VH2_IDR_342_1012",0.307546309400864
"Q86VH4_IDR_341_481",0.51655480884463
"Q86VH4_IDR_540_590",0.48344519115537
"Q86VH5_IDR_342_477",0.519424137582638
"Q86VH5_IDR_543_581",0.480575862417362
"Q86VI4_IDR_1_89",1
"Q86VK4_IDR_1_183",0.320376410076439
"Q86VR2_IDR_232_466",0.517542159411609
"Q86VR7_IDR_807_867",1
"Q86VR8_IDR_1_114",1
"Q86VS3_IDR_190_260",1
"Q86VS8_IDR_192_251",0.330604833259668
"Q86VS8_IDR_388_489",0.350613974000825
"Q86VS8_IDR_643_718",0.318781192739507
"Q86VV4_IDR_1_38",0.318599544840134
"Q13769_IDR_1_47",0.484253256432637
"Q13829_IDR_271_316",1
"Q13835_IDR_1_241",1
"Q13838_IDR_1_34",1
"Q13873_IDR_512_969",1
"Q13875_IDR_68_183",1
"Q13886_IDR_1_163",1
"Q13887_IDR_155_192",0.348294279306484
"Q13887_IDR_1_82",0.325608472486685
"Q13887_IDR_211_368",0.326097248206831
"Q13895_IDR_1_121",1
"Q13905_IDR_1_87",0.179805570101282
"Q13905_IDR_211_671",0.820194429898718
"Q13946_IDR_1_135",1
"Q13950_IDR_31_97",0.498985854981539
"Q13950_IDR_459_514",0.501014145018461
"Q13951_IDR_149_182",1
"Q13956_IDR_1_49",1
"Q13972_IDR_715_875",1
"Q14003_IDR_1_86",0.324815727896284
"Q14003_IDR_203_265",0.337978404030311
"Q14003_IDR_554_702",0.337205868073404
"Q14004_IDR_1000_1399",0.472295047783747
"Q14004_IDR_1_694",0.527704952216253
"Q14005_IDR_1_207",0.290072336664451
"Q14005_IDR_306_346",0.229361384120854
"Q14005_IDR_444_1080",0.480566279214694
"Q14008_IDR_1078_1157",0.137940896361417
"Q14008_IDR_225_263",0.152738365307981
"Q14008_IDR_496_592",0.13923972024218
"Q14008_IDR_815_847",0.142787123158534
"Q14093_IDR_41_348",1
"Q14094_IDR_273_327",0.529225675500286
"Q14094_IDR_344_377",0.470774324499714
"Q14103_IDR_1_92",1
"Q14106_IDR_117_261",1
"Q14112_IDR_352_418",1
"Q14114_IDR_1_43",0.491245531712731
"Q14114_IDR_739_819",0.508754468287269
"Q14118_IDR_305_493",0.361044390455828
"Q14118_IDR_719_749",0.329944853116745
"Q14118_IDR_806_895",0.309010756427428
"Q14119_IDR_1_231",0.503754051340056
"Q14119_IDR_267_373",0.496245948659944
"Q14123_IDR_456_512",0.561382605498009
"Q14123_IDR_523_709",0.438617394501991
"Q14126_IDR_1056_1118",0.492290226468917
"Q14126_IDR_848_900",0.507709773531083
"Q14134_IDR_1_63",1
"Q14137_IDR_1_134",1
"Q14139_IDR_1_77",1
"Q14157_IDR_90_1087",0.465895324991274
"Q14159_IDR_103_258",0.50324980892489
"Q14159_IDR_1_100",0.49675019107511
"Q14161_IDR_359_635",1
"Q14162_IDR_544_830",1
"Q14165_IDR_216_292",1
"Q14181_IDR_74_165",1
"Q14183_IDR_1_87",1
"Q14184_IDR_1_124",1
"Q14185_IDR_1617_1865",1
"Q14186_IDR_21_113",0.480201949950671
"Q14186_IDR_349_410",0.519798050049329
"Q14188_IDR_355_446",0.512148531756217
"Q14188_IDR_39_129",0.487851468243783
"Q14190_IDR_347_651",1
"Q14191_IDR_1360_1406",0.521445057575442
"Q14191_IDR_303_528",0.478554942424558
"Q14194_IDR_508_572",1
"Q14195_IDR_489_570",1
"Q14201_IDR_121_232",1
"Q14318_IDR_1_89",1
"Q14320_IDR_1_60",0.507342552857274
"Q14320_IDR_62_167",0.492657447142726
"Q14324_IDR_1_49",1
"Q14332_IDR_1_32",0.492028055440933
"Q14332_IDR_152_196",0.507971944559067
"Q14416_IDR_824_872",1
"Q14432_IDR_1029_1078",0.309590815041659
"Q14432_IDR_1092_1141",0.292189006156016
"Q14432_IDR_262_664",0.398220178802325
"Q14435_IDR_1_104",1
"Q14439_IDR_343_433",1
"Q14444_IDR_1_48",0.51962465826281
"Q14444_IDR_247_709",0.48037534173719
"Q14449_IDR_1_104",0.459558407718171
"Q14449_IDR_355_432",0.540441592281829
"Q14451_IDR_1_98",0.47202192069132
"Q14451_IDR_354_427",0.52797807930868
"Q14457_IDR_29_112",1
"Q14469_IDR_1_42",0.546563230538984
"Q14527_IDR_1_53",0.247081606213849
"Q14527_IDR_172_204",0.249920795740025
"Q14527_IDR_321_394",0.248420776861056
"Q14527_IDR_397_473",0.254576821185071
"Q14532_IDR_1_51",0.519361919137115
"Q14532_IDR_405_448",0.480638080862885
"Q14533_IDR_472_505",1
"Q14534_IDR_82_121",1
"Q14541_IDR_329_408",0.478481333007817
"Q14541_IDR_86_131",0.521518666992183
"Q14542_IDR_227_280",1
"Q14549_IDR_1_265",1
"Q14562_IDR_1186_1220",0.254369792047919
"Q14562_IDR_151_260",0.255545170084314
"Q14562_IDR_328_405",0.246354872090861
"Q14562_IDR_95_148",0.243730165776906
"Q14563_IDR_729_771",1
"Q14566_IDR_662_710",1
"Q14571_IDR_1133_1170",0.334381647728226
"Q14571_IDR_926_964",0.334481655032346
"Q14624_IDR_632_664",1
"Q14626_IDR_318_389",1
"Q14641_IDR_47_118",1
"Q14643_IDR_1148_1179",0.198869885656978
"Q14643_IDR_1707_1737",0.202853450940645
"Q14643_IDR_1756_1796",0.216662839816757
"Q14643_IDR_1886_1966",0.186898889032449
"Q14643_IDR_911_975",0.19471493455317
"Q14653_IDR_115_176",1
"Q14657_IDR_1_57",1
"Q14667_IDR_1490_1541",0.335467017859797
"Q14667_IDR_2035_2109",0.357267490589038
"Q14667_IDR_2183_2235",0.307265491551165
"Q14669_IDR_1_408",0.561163011284947
"Q14669_IDR_938_1083",0.438836988715053
"Q14671_IDR_17_558",0.187707508953752
"Q14671_IDR_570_646",0.198835860956063
"Q14671_IDR_663_727",0.209582285661697
"Q14671_IDR_740_779",0.203442130845951
"Q14690_IDR_1401_1585",0.538425540493459
"Q14690_IDR_1_68",0.461574459506541
"Q14692_IDR_1222_1282",0.254660300957825
"Q14692_IDR_1_47",0.253299022014674
"Q14692_IDR_397_744",0.251150659418379
"Q14692_IDR_762_844",0.240890017609122
"Q14693_IDR_105_457",0.506540931545269
"Q14693_IDR_559_621",0.493459068454731
"Q14694_IDR_62_394",1
"Q14696_IDR_1_54",0.493390162575636
"Q14696_IDR_193_234",0.506609837424364
"Q14697_IDR_185_223",1
"Q14699_IDR_168_273",0.500963125819864
"Q14699_IDR_435_578",0.499036874180136
"Q14703_IDR_1_32",1
"Q14714_IDR_1_77",1
"Q14721_IDR_466_858",1
"Q14722_IDR_1_87",1
"Q14728_IDR_1_37",1
"Q14738_IDR_1_99",0.595081359269637
"Q14738_IDR_518_574",0.404918640730363
"Q14739_IDR_56_206",1
"Q14746_IDR_467_503",1
"Q14761_IDR_1_38",0.512611055855514
"Q14761_IDR_92_188",0.487388944144486
"Q14764_IDR_853_893",1
"Q14766_IDR_1_170",0.343782400938554
"Q14766_IDR_212_328",0.314715049756432
"Q14766_IDR_758_817",0.341502549305014
"Q14767_IDR_233_296",0.551804377248015
"Q14767_IDR_45_165",0.448195622751985
"Q14773_IDR_1_38",1
"Q14774_IDR_328_488",0.495044013980935
"Q14774_IDR_53_173",0.504955986019065
"Q14781_IDR_64_490",1
"Q14789_IDR_1_194",0.124468717311761
"Q14789_IDR_1442_1474",0.129688250793221
"Q14789_IDR_1584_1873",0.118955409954974
"Q14789_IDR_205_718",0.123283260951265
"Q14789_IDR_2763_2798",0.128208547091749
"Q14789_IDR_871_1329",0.120695447523601
"Q14849_IDR_1_44",1
"Q14865_IDR_1033_1070",0.341877494404118
"Q14865_IDR_243_323",0.34247912898121
"Q14865_IDR_410_1030",0.315643376614672
"Q14872_IDR_1_169",0.340911356382331
"Q14872_IDR_232_558",0.307660142132053
"Q14872_IDR_639_714",0.351428501485616
"Q14896_IDR_99_150",1
"Q14919_IDR_93_205",1
"Q14929_IDR_68_231",1
"Q14934_IDR_50_373",0.547149492947664
"Q14934_IDR_691_872",0.452850507052336
"Q14938_IDR_188_221",0.326315959149279
"Q14938_IDR_223_406",0.360931482770589
"Q14938_IDR_410_502",0.312752558080132
"Q14940_IDR_543_885",1
"Q14956_IDR_1_42",1
"Q14957_IDR_871_1044",1
"Q14966_IDR_1082_1918",0.244010412653185
"Q14966_IDR_1_906",0.244901198435344
"Q14966_IDR_1939_1978",0.254628995030735
"Q14966_IDR_939_1024",0.256459393880737
"Q14973_IDR_313_349",1
"Q149N8_IDR_513_650",0.489446793466274
"Q14BN4_IDR_292_527",0.234594892861778
"Q14BN4_IDR_537_567",0.258842897775905
"Q14BN4_IDR_679_734",0.258215243305467
"Q14BN4_IDR_797_828",0.24834696605685
"Q14C86_IDR_445_514",0.479115766466663
"Q14C86_IDR_521_1117",0.520884233533337
"Q14C87_IDR_800_911",0.505917867093559
"Q14C87_IDR_944_1069",0.494082132906441
"Q14CB8_IDR_323_494",1
"Q14CM0_IDR_524_1298",1
"Q14CN2_IDR_870_919",1
"Q14CN4_IDR_1_75",0.524704648436059
"Q14CN4_IDR_455_511",0.475295351563941
"Q14CS0_IDR_1_60",1
"Q14CW9_IDR_107_347",0.498990417991039
"Q14CW9_IDR_51_84",0.501009582008961
"Q14CZ0_IDR_152_275",1
"Q14CZ8_IDR_267_416",1
"Q14D04_IDR_368_540",1
"Q15013_IDR_1_48",1
"Q15014_IDR_1_113",1
"Q15018_IDR_252_415",1
"Q15020_IDR_1_91",0.313608397729051
"Q15020_IDR_583_694",0.309975170296532
"Q15020_IDR_879_950",0.376416431974417
"Q15021_IDR_1296_1401",0.379271878110054
"Q15021_IDR_547_611",0.305558318250412
"Q15021_IDR_953_988",0.315169803639534
"Q15022_IDR_1_78",0.307704369629553
"Q15022_IDR_366_423",0.37378663770988
"Q15022_IDR_689_739",0.318508992660567
"Q15025_IDR_12_636",1
"Q15027_IDR_367_402",0.496020058599598
"Q15027_IDR_524_568",0.503979941400402
"Q15029_IDR_1_55",1
"Q15032_IDR_1_144",0.346930172567267
"Q15032_IDR_259_640",0.316396593942759
"Q15032_IDR_761_979",0.336673233489974
"Q15038_IDR_1_132",1
"Q15059_IDR_148_306",0.253139538073128
"Q15059_IDR_417_570",0.24298557902613
"Q15059_IDR_641_726",0.242826085555357
"Q15061_IDR_409_458",0.515619093210911
"Q15061_IDR_600_677",0.484380906789089
"Q15075_IDR_1_147",1
"Q15078_IDR_8_138",1
"Q15109_IDR_368_404",1
"Q15111_IDR_1065_1095",0.298295029093813
"Q15111_IDR_1_103",0.3977361949593
"Q15111_IDR_545_575",0.303968775946887
"Q15113_IDR_281_311",1
"Q15118_IDR_1_40",1
"Q15121_IDR_88_130",1
"Q15139_IDR_1_44",0.315545144460112
"Q15139_IDR_196_252",0.360294936077553
"Q15139_IDR_329_419",0.324159919462335
"Q15147_IDR_456_556",0.50274890772346
"Q15147_IDR_839_1103",0.49725109227654
"Q15291_IDR_408_538",0.531475097949431
"Q15293_IDR_1_58",1
"Q15303_IDR_1152_1206",0.497269705697433
"Q15303_IDR_990_1150",0.502730294302567
"Q15306_IDR_133_191",1
"Q15311_IDR_1_182",0.514807688368313
"Q15311_IDR_378_655",0.485192311631687
"Q15319_IDR_1_186",1
"Q15323_IDR_366_416",1
"Q15326_IDR_360_491",1
"Q15329_IDR_1_53",0.499320347732338
"Q15329_IDR_233_311",0.500679652267662
"Q15334_IDR_645_719",0.526077091995919
"Q15334_IDR_955_1064",0.473922908004081
"Q15345_IDR_257_409",1
"Q15361_IDR_1_105",0.35034849203079
"Q15361_IDR_129_499",0.325910208934509
"Q15361_IDR_868_905",0.323741299034701
"Q15388_IDR_30_61",1
"Q15389_IDR_1_35",1
"Q15428_IDR_216_464",1
"Q15431_IDR_1_117",0.505106370648534
"Q15431_IDR_706_946",0.494893629351466
"Q15434_IDR_1_53",0.495895712655196
"Q15434_IDR_370_407",0.504104287344804
"Q15435_IDR_1_70",1
"Q15459_IDR_106_140",0.251663838424581
"Q15459_IDR_1_37",0.245453116036439
"Q15459_IDR_316_406",0.250346769346017
"Q15459_IDR_532_689",0.252536276192962
"Q15464_IDR_1_187",0.500907818094193
"Q15464_IDR_189_387",0.499092181905807
"Q15465_IDR_1_41",0.5029404519171
"Q15465_IDR_395_427",0.4970595480829
"Q15468_IDR_1074_1270",0.472891948554574
"Q15468_IDR_372_1067",0.527108051445426
"Q15475_IDR_161_284",1
"Q15477_IDR_190_278",1
"Q15506_IDR_56_151",1
"Q15596_IDR_1_37",0.535806336215705
"Q15596_IDR_376_1433",0.464193663784295
"Q15599_IDR_245_326",1
"Q155Q3_IDR_128_335",0.497245145248979
"Q155Q3_IDR_460_598",0.502754854751021
"Q15628_IDR_145_203",1
"Q15629_IDR_326_374",1
"Q15633_IDR_100_156",0.500513258225211
"Q15633_IDR_230_260",0.499486741774789
"Q15637_IDR_294_639",1
"Q15642_IDR_288_386",0.513558332511047
"Q15642_IDR_472_538",0.486441667488953
"Q15643_IDR_1175_1215",0.125904574765648
"Q15643_IDR_1224_1360",0.12383109428125
"Q15643_IDR_1_422",0.120503099847957
"Q15643_IDR_1814_1950",0.129313445149322
"Q15643_IDR_437_468",0.125388516570188
"Q15643_IDR_590_642",0.125060322556549
"Q15643_IDR_836_899",0.126006253320039
"Q15643_IDR_970_1011",0.123992693509047
"Q15699_IDR_153_225",0.326869773921192
"Q15699_IDR_228_326",0.354703680354688
"Q15714_IDR_1_1073",1
"Q15722_IDR_307_352",1
"Q15723_IDR_138_205",0.514221344184528
"Q15723_IDR_302_434",0.485778655815472
"Q15726_IDR_16_138",1
"Q15735_IDR_1_415",0.513818207732309
"Q15735_IDR_842_1006",0.486181792267691
"Q15738_IDR_1_35",1
"Q15742_IDR_108_343",0.355266590740424
"Q15742_IDR_1_35",0.320359520859469
"Q15742_IDR_354_525",0.324373888400107
"Q15743_IDR_309_365",1
"Q15744_IDR_1_226",1
"Q15746_IDR_1191_1231",0.208126532362354
"Q15746_IDR_1767_1803",0.211278687026601
"Q15746_IDR_257_333",0.192543193224866
"Q15746_IDR_367_408",0.208414739767617
"Q15746_IDR_920_1094",0.179636847618562
"Q15784_IDR_194_382",0.494457214614887
"Q15788_IDR_1_33",0.525060027290207
"Q15788_IDR_368_1392",0.474939972709793
"Q15797_IDR_195_246",1
"Q15811_IDR_109_210",0.248490585997382
"Q15811_IDR_312_380",0.242617714861684
"Q15811_IDR_660_737",0.246783706260002
"Q15811_IDR_808_910",0.262107992880931
"Q15814_IDR_138_177",0.512830369119976
"Q15814_IDR_1_55",0.487169630880024
"Q15818_IDR_88_199",1
"Q15825_IDR_360_417",1
"Q15828_IDR_1_31",1
"Q15831_IDR_346_433",1
"Q15834_IDR_149_202",1
"Q15842_IDR_1_31",0.47689399086673
"Q15842_IDR_361_424",0.52310600913327
"Q15848_IDR_1_108",1
"Q15849_IDR_1_87",0.480404849295248
"Q15849_IDR_443_550",0.519595150704752
"Q15911_IDR_1046_1087",0.0956875202263265
"Q15911_IDR_1107_1958",0.0877315570378732
"Q15911_IDR_1961_2643",0.0929682539373863
"Q15911_IDR_2690_2728",0.0935907120956229
"Q15911_IDR_2741_2948",0.0869724287063753
"Q15911_IDR_2998_3465",0.0868712435678412
"Q15911_IDR_345_949",0.0874175562372737
"Q15911_IDR_3468_3703",0.0928734780387778
"Q15911_IDR_951_1039",0.0924809944614438
"Q15915_IDR_1_165",0.506810694697042
"Q16281_IDR_1_154",1
"Q16322_IDR_1_78",0.506197141278635
"Q16322_IDR_469_511",0.493802858721365
"Q16348_IDR_1_38",1
"Q16352_IDR_1_81",0.59450829428442
"Q16352_IDR_413_499",0.40549170571558
"Q16384_IDR_73_173",1
"Q16385_IDR_74_188",1
"Q16445_IDR_334_410",1
"Q16478_IDR_857_980",1
"Q16512_IDR_175_207",0.245698172325104
"Q16512_IDR_345_386",0.263924419923715
"Q16512_IDR_525_608",0.249218875255364
"Q16512_IDR_96_167",0.241158532495818
"Q16513_IDR_109_169",0.320528184457447
"Q16513_IDR_486_516",0.329858979473896
"Q16513_IDR_523_649",0.349612836068657
"Q16514_IDR_1_55",1
"Q16520_IDR_1_46",0.504271822934959
"Q16568_IDR_1_47",1
"Q16572_IDR_475_532",0.503069563269793
"Q16572_IDR_68_118",0.496930436730207
"Q16584_IDR_1_40",0.492156180108192
"Q16584_IDR_414_847",0.507843819891808
"Q16585_IDR_1_61",1
"Q16586_IDR_346_387",1
"Q16587_IDR_1_38",0.503353961538675
"Q16587_IDR_96_245",0.496646038461325
"Q16589_IDR_294_344",1
"Q16594_IDR_130_264",1
"Q16595_IDR_1_88",1
"Q16600_IDR_1_234",1
"Q16610_IDR_20_159",1
"Q16612_IDR_13_68",1
"Q16620_IDR_408_465",1
"Q16621_IDR_1_225",1
"Q16625_IDR_275_413",1
"Q16626_IDR_1_131",1
"Q16629_IDR_84_238",1
"Q16630_IDR_173_406",0.497954434078077
"Q16665_IDR_412_768",0.505690532066601
"Q16666_IDR_391_574",0.494529869749626
"Q16666_IDR_87_199",0.505470130250374
"Q16670_IDR_133_278",0.324017437909907
"Q16670_IDR_1_74",0.335385764848052
"Q16670_IDR_82_125",0.340596797242042
"Q16671_IDR_126_192",0.492265028566489
"Q16671_IDR_512_573",0.507734971433511
"Q16676_IDR_1_123",0.515506001779595
"Q16676_IDR_211_465",0.484493998220405
"Q16690_IDR_320_384",1
"Q16695_IDR_1_41",1
"Q16706_IDR_81_125",1
"Q16720_IDR_1125_1220",0.485817815972075
"Q16720_IDR_295_356",0.514182184027925
"Q16739_IDR_1_45",1
"Q16760_IDR_1099_1139",0.331750718534149
"Q16760_IDR_1_39",0.327759508480376
"Q16760_IDR_552_714",0.340489772985475
"Q16763_IDR_157_222",1
"Q16849_IDR_114_341",0.316780463088344
"Q16849_IDR_369_466",0.334970290763585
"Q16849_IDR_610_686",0.348249246148071
"Q16853_IDR_1_50",1
"Q16854_IDR_1_36",1
"Q16875_IDR_444_520",1
"Q16880_IDR_507_541",1
"Q16890_IDR_92_204",1
"Q16891_IDR_1_88",0.50394474542368
"Q16891_IDR_91_228",0.49605525457632
"Q17R60_IDR_189_227",0.331141550365858
"Q17R60_IDR_31_62",0.33759827051086
"Q17R60_IDR_382_562",0.331260179123282
"Q17R89_IDR_28_66",0.29608887469457
"Q17R89_IDR_460_781",0.406301546853659
"Q17R89_IDR_786_818",0.297609578451771
"Q17R98_IDR_1_898",0.497388164504092
"Q17R98_IDR_901_1015",0.502611835495908
"Q17RB8_IDR_1_43",0.353944657698128
"Q17RB8_IDR_335_461",0.646055342301872
"Q1HG44_IDR_288_320",1
"Q1KMD3_IDR_23_242",0.490090222387241
"Q1KMD3_IDR_635_665",0.509909777612759
"Q1L5Z9_IDR_322_438",1
"Q1MSJ5_IDR_1_1211",1
"Q1MX18_IDR_1_42",1
"Q1W6H9_IDR_1_285",1
"Q1X8D7_IDR_131_526",0.317565817736385
"Q1X8D7_IDR_545_581",0.327713075929588
"Q1X8D7_IDR_698_754",0.354721106334027
"Q1XH10_IDR_95_843",1
"Q24JP5_IDR_772_843",0.501823905715597
"Q24JP5_IDR_901_983",0.498176094284403
"Q27J81_IDR_346_523",0.491810568183742
"Q27J81_IDR_933_1244",0.508189431816258
"Q29RF7_IDR_1111_1337",1
"Q2HXU8_IDR_14_99",1
"Q2I0M4_IDR_295_334",1
"Q2I0M5_IDR_1_31",0.337539155086059
"Q2I0M5_IDR_152_189",0.33677371638427
"Q2LD37_IDR_1779_1814",0.0583467083364544
"Q2LD37_IDR_1915_1993",0.0543231183093276
"Q2LD37_IDR_2161_2427",0.0557733591541715
"Q2LD37_IDR_2596_2696",0.0588629307801501
"Q2LD37_IDR_2725_2769",0.0719546700769801
"Q2LD37_IDR_2929_2963",0.0611136515229922
"Q2LD37_IDR_3482_3548",0.0569890745671885
"Q2LD37_IDR_3563_3787",0.0611532754231395
"Q2LD37_IDR_3816_3865",0.0580349092762096
"Q2LD37_IDR_3893_3956",0.059407917723744
"Q2LD37_IDR_3998_4030",0.0569101010049863
"Q2LD37_IDR_4094_4145",0.0637130619358998
"Q2LD37_IDR_4288_4396",0.056660327081938
"Q2M1K9_IDR_347_404",1
"Q2M1P5_IDR_1130_1343",0.516843805573098
"Q2M1P5_IDR_345_1039",0.483156194426902
"Q2M1V0_IDR_1_86",1
"Q2M1Z3_IDR_219_1338",1
"Q2M218_IDR_61_234",1
"Q2M243_IDR_1_440",0.535169248793913
"Q2M3C7_IDR_1139_1293",0.152149463520316
"Q2M3C7_IDR_1327_1603",0.133246408472669
"Q2M3C7_IDR_456_674",0.132935675431935
"Q2M3C7_IDR_677_717",0.14425643064273
"Q2M3C7_IDR_723_1136",0.13979573950246
"Q2M3G0_IDR_625_672",1
"Q2M3G4_IDR_1_645",1
"Q2M3M2_IDR_573_616",1
"Q2M3R5_IDR_1_66",1
"Q2M3W8_IDR_58_230",1
"Q2M3X9_IDR_62_222",1
"Q2MJR0_IDR_119_214",0.512662481102807
"Q2MJR0_IDR_243_292",0.487337518897193
"Q2MKA7_IDR_1_31",0.332060049595102
"Q2MKA7_IDR_146_177",0.335351875069276
"Q2MKA7_IDR_207_263",0.332588075335622
"Q2MV58_IDR_1_72",1
"Q2NKQ1_IDR_206_236",0.361244137378243
"Q2NKQ1_IDR_473_531",0.329646405701058
"Q2NKQ1_IDR_671_923",0.3091094569207
"Q2PPJ7_IDR_1486_1523",0.202448392746754
"Q2Q1W2_IDR_122_192",0.478544620898887
"Q2Q1W2_IDR_21_53",0.521455379101113
"Q2QGD7_IDR_1_78",0.191082423193357
"Q2QGD7_IDR_460_537",0.203074357008626
"Q2QGD7_IDR_595_710",0.200770981392944
"Q2QGD7_IDR_713_751",0.203902662693277
"Q2QGD7_IDR_82_174",0.201169575711795
"Q2T9J0_IDR_93_126",1
"Q2T9K0_IDR_325_370",0.499127744242766
"Q2T9K0_IDR_443_475",0.500872255757234
"Q2T9L4_IDR_200_293",0.519841314574865
"Q2T9L4_IDR_58_196",0.480158685425135
"Q2TAA5_IDR_1_59",1
"Q2TAA8_IDR_1_42",1
"Q2TAC2_IDR_405_915",1
"Q2TAC6_IDR_384_631",0.451147260856845
"Q2TAC6_IDR_642_998",0.548852739143155
"Q2TAK8_IDR_102_405",0.525787828326159
"Q2TAK8_IDR_527_563",0.474212171673841
"Q2TAL5_IDR_1_349",1
"Q2TAL6_IDR_1_88",1
"Q2TAL8_IDR_108_191",0.326730210079487
"Q2TAL8_IDR_194_241",0.345894858610423
"Q2TBE0_IDR_509_542",0.508282242810912
"Q2UY09_IDR_1002_1069",0.521638167733721
"Q2UY09_IDR_204_782",0.478361832266279
"Q2V2M9_IDR_1265_1364",0.39710834636473
"Q2V2M9_IDR_325_784",0.60289165363527
"Q2VIQ3_IDR_438_557",0.263563118281946
"Q2VIQ3_IDR_564_602",0.243791815405582
"Q2VIQ3_IDR_604_817",0.248519135047155
"Q2VIQ3_IDR_893_1234",0.244125931265318
"Q2VPJ9_IDR_279_315",1
"Q2VPK5_IDR_397_454",1
"Q2VWP7_IDR_1040_1075",0.310068273805309
"Q2VWP7_IDR_1089_1150",0.325495364062166
"Q2VWP7_IDR_974_1029",0.364436362132525
"Q2VY69_IDR_53_155",1
"Q2VYF4_IDR_397_491",0.482565663520407
"Q2VYF4_IDR_40_119",0.517434336479593
"Q2WGJ9_IDR_1094_1134",0.20226374864607
"Q2WGJ9_IDR_1161_1270",0.193831125805486
"Q2WGJ9_IDR_1_77",0.207172652185051
"Q2WGJ9_IDR_417_457",0.190448160732838
"Q2WGJ9_IDR_516_550",0.206284312630555
"Q2WGN9_IDR_155_513",1
"Q2Y0W8_IDR_1_34",0.306201394357364
"Q32P44_IDR_47_210",0.571503103449614
"Q32P51_IDR_182_320",1
"Q32ZL2_IDR_276_321",1
"Q330K2_IDR_1_53",1
"Q33E94_IDR_1_56",0.362026315557869
"Q33E94_IDR_486_599",0.321451383334158
"Q33E94_IDR_638_671",0.316522301107974
"Q38SD2_IDR_1840_1901",1
"Q3B726_IDR_204_338",1
"Q3B7T1_IDR_1_43",0.250936990470905
"Q3B7T1_IDR_213_299",0.248389203369269
"Q3B7T1_IDR_517_584",0.248808478771445
"Q3B7T1_IDR_620_672",0.251865327388382
"Q3B7T3_IDR_1_45",0.492035596616535
"Q3B7T3_IDR_58_259",0.507964403383464
"Q3B820_IDR_1_660",1
"Q3C1V0_IDR_300_400",1
"Q3C1V1_IDR_51_88",1
"Q3C1V8_IDR_161_233",0.49102925817294
"Q3C1V8_IDR_67_128",0.50897074182706
"Q3L8U1_IDR_1715_1770",0.25033816816794
"Q3L8U1_IDR_2003_2897",0.225822037214885
"Q3LI81_IDR_1_207",1
"Q3LI83_IDR_1_218",1
"Q3MII6_IDR_1_32",0.475883450755446
"Q3MII6_IDR_454_604",0.524116549244554
"Q3MIP1_IDR_33_94",1
"Q3MIS6_IDR_47_159",1
"Q3MIT2_IDR_62_104",1
"Q3MIW9_IDR_23_493",1
"Q3MJ13_IDR_1016_1072",0.462104245366445
"Q3MJ13_IDR_700_785",0.537895754633555
"Q3MJ62_IDR_131_246",1
"Q3SX64_IDR_1_41",1
"Q3SXP7_IDR_138_199",1
"Q3SXY7_IDR_354_483",1
"Q3SXY8_IDR_206_428",1
"Q3SXZ7_IDR_1_40",1
"Q3SY00_IDR_1_437",0.492961770801566
"Q3SY00_IDR_492_556",0.507038229198434
"Q3V6T2_IDR_1209_1871",0.365005830422433
"Q3YBM2_IDR_236_270",1
"Q3YBR2_IDR_1_31",0.335621254714308
"Q3YBR2_IDR_355_411",0.323018202545988
"Q3YBR2_IDR_83_166",0.341360542739704
"Q3YEC7_IDR_253_729",1
"Q3ZCQ2_IDR_72_153",1
"Q3ZCQ3_IDR_1_159",1
"Q3ZCQ8_IDR_1_85",0.488327325319038
"Q3ZCQ8_IDR_321_353",0.511672674680962
"Q3ZCT1_IDR_1_135",1
"Q3ZCX4_IDR_1_47",0.503735829126784
"Q3ZCX4_IDR_93_157",0.496264170873216
"Q400G9_IDR_341_394",1
"Q401N2_IDR_322_374",0.510600876820039
"Q401N2_IDR_377_412",0.489399123179962
"Q460N3_IDR_1_75",1
"Q460N5_IDR_1389_1423",0.499606266451874
"Q460N5_IDR_98_140",0.500393733548126
"Q494R4_IDR_1_41",1
"Q496A3_IDR_1_129",1
"Q496F6_IDR_132_193",1
"Q496J9_IDR_1_131",1
"Q496M5_IDR_90_167",1
"Q496Y0_IDR_117_149",0.322144628499892
"Q496Y0_IDR_1_65",0.338885900541973
"Q496Y0_IDR_361_454",0.338969470958135
"Q499Z3_IDR_140_198",0.492578911868794
"Q499Z3_IDR_1_42",0.507421088131206
"Q499Z4_IDR_1_256",0.495652045695751
"Q499Z4_IDR_258_310",0.504347954304249
"Q49A17_IDR_1_56",1
"Q49A26_IDR_95_265",1
"Q49A92_IDR_1_107",0.501529515264927
"Q49A92_IDR_133_489",0.498470484735073
"Q49AA0_IDR_130_269",1
"Q49AG3_IDR_55_106",1
"Q49AH0_IDR_1_32",1
"Q49AJ0_IDR_418_1066",1
"Q4G0A6_IDR_84_403",1
"Q4G0F5_IDR_299_336",1
