"","GO0032553_ribonucleotide_binding"
"Q96LI9_IDR_260_332",0.50013684607534
"Q96LJ8_IDR_1_195",1
"Q96LK8_IDR_1_309",1
"Q96LW4_IDR_476_546",1
"Q96LW9_IDR_122_238",1
"Q96LX7_IDR_1_142",0.254907324018181
"Q96LX7_IDR_144_190",0.250526702769457
"Q96LX7_IDR_192_378",0.238353443658609
"Q96LX7_IDR_572_622",0.256212529553753
"Q96LX8_IDR_56_164",1
"Q96LY2_IDR_1_268",0.486259425245434
"Q96LY2_IDR_302_350",0.513740574754566
"Q96LZ2_IDR_1_106",1
"Q96LZ7_IDR_111_173",1
"Q96M02_IDR_1_129",0.321145515893385
"Q96M02_IDR_299_402",0.327190926039569
"Q96M02_IDR_411_651",0.351663558067046
"Q96M11_IDR_1_191",1
"Q96M20_IDR_354_393",1
"Q96M27_IDR_1_210",1
"Q96M29_IDR_1_35",1
"Q96M34_IDR_1_486",1
"Q96M43_IDR_1_638",1
"Q96MC2_IDR_1_94",0.468288373997081
"Q96MC2_IDR_559_616",0.531711626002919
"Q96MC4_IDR_14_593",1
"Q96MC5_IDR_1_48",1
"Q96MC6_IDR_1_34",0.511736922134557
"Q96MC6_IDR_450_490",0.488263077865443
"Q96MD7_IDR_1_35",1
"Q96ME7_IDR_1_196",0.26240836416573
"Q96ME7_IDR_202_271",0.239342587280156
"Q96ME7_IDR_291_377",0.254886867369208
"Q96ME7_IDR_471_567",0.243362181184906
"Q96MF2_IDR_122_245",0.527690973294792
"Q96MF2_IDR_1_97",0.472309026705208
"Q96MF6_IDR_1_45",1
"Q96MG2_IDR_1_331",1
"Q96MG7_IDR_1_81",1
"Q96MH2_IDR_1_105",0.479437255092624
"Q96MH2_IDR_150_184",0.520562744907376
"Q96MI9_IDR_290_488",1
"Q96MK2_IDR_23_65",0.531958556770012
"Q96MT7_IDR_1058_1115",0.243040772308803
"Q96MT7_IDR_1283_1345",0.186870496417489
"Q96MT7_IDR_1494_1538",0.187334151181744
"Q96MT8_IDR_102_144",0.258599544892037
"Q96MT8_IDR_173_224",0.250325095863197
"Q96MT8_IDR_286_367",0.260357260477023
"Q96MT8_IDR_475_660",0.230718098767743
"Q96MU6_IDR_1_188",1
"Q96MU7_IDR_1_347",0.540690901081631
"Q96MU7_IDR_508_727",0.459309098918369
"Q96N77_IDR_119_262",0.521388373170662
"Q96N87_IDR_595_628",1
"Q96N95_IDR_135_247",0.488927373022667
"Q96N95_IDR_1_46",0.511072626977333
"Q96N96_IDR_1_134",0.545088350670778
"Q96N96_IDR_576_652",0.454911649329222
"Q96NA2_IDR_349_401",0.50755192110603
"Q96NA2_IDR_93_347",0.49244807889397
"Q96NA8_IDR_1_40",0.250785544166033
"Q96NA8_IDR_47_133",0.242311151221743
"Q96NR3_IDR_852_888",1
"Q96NS5_IDR_11_54",1
"Q96NT0_IDR_89_121",1
"Q96NT1_IDR_127_182",0.486803477712034
"Q96NT1_IDR_1_65",0.513196522287966
"Q96NU0_IDR_1199_1235",1
"Q96NU1_IDR_1_508",0.494354145691719
"Q96NU1_IDR_623_677",0.505645854308281
"Q96NW4_IDR_622_665",0.488523748025973
"Q96NW4_IDR_962_1050",0.511476251974027
"Q96P48_IDR_52_324",1
"Q96P50_IDR_369_401",0.413107000095738
"Q96P50_IDR_519_658",0.586892999904262
"Q96P56_IDR_357_466",1
"Q96P64_IDR_146_254",0.51487657513868
"Q96P64_IDR_323_384",0.48512342486132
"Q96P65_IDR_354_431",1
"Q96P66_IDR_227_395",0.467930529172126
"Q96P66_IDR_477_508",0.532069470827874
"Q96P69_IDR_315_363",1
"Q96P70_IDR_931_997",1
"Q96P71_IDR_1_35",0.324241305591442
"Q96P71_IDR_160_224",0.334862115100415
"Q96P71_IDR_234_281",0.340896579308143
"Q96PC2_IDR_85_151",1
"Q96PC5_IDR_1042_1078",0.204431311904198
"Q96PC5_IDR_1083_1412",0.237965512103165
"Q96PC5_IDR_1_56",0.188286992448424
"Q96PC5_IDR_888_937",0.187908348185062
"Q96PC5_IDR_92_600",0.181407835359152
"Q96PI1_IDR_1_79",1
"Q96PK6_IDR_148_669",1
"Q96PM9_IDR_1_82",0.338405943270911
"Q96PM9_IDR_272_315",0.334045035740349
"Q96PM9_IDR_84_260",0.32754902098874
"Q96PP4_IDR_134_173",0.515626403763353
"Q96PP4_IDR_182_232",0.484373596236647
"Q96PQ0_IDR_1108_1141",0.507255016345396
"Q96PQ0_IDR_1_131",0.492744983654604
"Q96PQ1_IDR_506_560",1
"Q96PQ6_IDR_107_220",0.509587993063768
"Q96PQ6_IDR_1_53",0.490412006936232
"Q96PR1_IDR_40_94",0.511596954829267
"Q96PR1_IDR_486_638",0.488403045170733
"Q96PS8_IDR_270_301",1
"Q96PU4_IDR_156_202",0.326145954641414
"Q96PU4_IDR_624_687",0.333005949535473
"Q96PU4_IDR_77_117",0.340848095823113
"Q96PU5_IDR_155_208",0.317880137967682
"Q96PY6_IDR_1066_1178",0.528010520791888
"Q96PZ0_IDR_1_101",1
"Q96PZ2_IDR_1_73",1
"Q96Q04_IDR_415_523",0.480510043869347
"Q96Q04_IDR_545_1460",0.519489956130653
"Q96Q05_IDR_267_297",1
"Q96Q07_IDR_559_612",1
"Q96Q15_IDR_1_143",0.335647248652241
"Q96Q15_IDR_1870_1920",0.327045861715962
"Q96Q15_IDR_3520_3604",0.337306889631797
"Q96Q35_IDR_18_80",0.477458205368529
"Q96Q35_IDR_399_445",0.522541794631471
"Q96Q40_IDR_1_89",1
"Q96Q42_IDR_265_489",1
"Q96Q45_IDR_1_173",1
"Q96Q83_IDR_1_48",1
"Q96Q89_IDR_1376_1820",0.243630057582
"Q96Q89_IDR_222_262",0.246261634609825
"Q96QE4_IDR_1_947",1
"Q96Q89_IDR_482_580",0.290486374120605
"Q96Q89_IDR_593_1061",0.219621933687569
"Q96QE3_IDR_1196_1297",0.13688263987248
"Q96QE3_IDR_1524_1636",0.147850626397142
"Q96QF0_IDR_1_314",1
"Q96QF7_IDR_53_494",1
"Q96QH2_IDR_1_575",1
"Q96QI5_IDR_1_85",1
"Q96QK8_IDR_34_99",1
"Q96QP1_IDR_496_960",1
"Q96QR8_IDR_1_31",1
"Q96QS1_IDR_239_320",1
"Q96QS3_IDR_1_340",0.46824409655372
"Q96QS3_IDR_450_560",0.53175590344628
"Q96QS6_IDR_1_45",0.486232957628305
"Q96QS6_IDR_338_385",0.513767042371695
"Q96QT4_IDR_1257_1544",0.335504535989809
"Q96QT4_IDR_543_614",0.342333122505159
"Q96QT4_IDR_782_836",0.322162341505033
"Q96QT6_IDR_1_69",0.24678951927964
"Q96QT6_IDR_72_268",0.248766175570523
"Q96RJ3_IDR_1_31",0.50888833273002
"Q96RJ3_IDR_35_164",0.49111166726998
"Q96RJ6_IDR_1_104",1
"Q96RK0_IDR_47_1608",1
"Q96RK1_IDR_1_134",1
"Q96RL1_IDR_1_719",1
"Q96RL6_IDR_586_638",1
"Q96RL7_IDR_1343_1378",0.320559865958653
"Q96RL7_IDR_1672_1713",0.321921122509238
"Q96RL7_IDR_799_873",0.357519011532109
"Q96RU7_IDR_321_358",0.503124183780011
"Q96RU8_IDR_1_87",1
"Q96RV3_IDR_2043_2239",0.361350128486504
"Q96RV3_IDR_888_967",0.289891793123341
"Q96RV3_IDR_92_866",0.348758078390155
"Q96RW7_IDR_1_32",1
"Q96RY5_IDR_1_160",0.555925329094862
"Q96RY5_IDR_429_1214",0.444074670905138
"Q96S06_IDR_1_41",1
"Q96S15_IDR_361_394",0.495330076191597
"Q96SE7_IDR_61_206",1
"Q96SF2_IDR_526_557",1
"Q96SF7_IDR_1_106",0.53250262860459
"Q96SF7_IDR_289_602",0.46749737139541
"Q96SI1_IDR_1_46",1
"Q96SI9_IDR_344_386",0.495148062222944
"Q96SI9_IDR_458_504",0.504851937777056
"Q96SK2_IDR_106_246",0.511384077994309
"Q96SK2_IDR_277_311",0.488615922005691
"Q96SK3_IDR_1_113",1
"Q96SW2_IDR_1_44",1
"Q96SU4_IDR_183_371",1
"Q96SZ4_IDR_69_293",1
"Q96SZ5_IDR_1_44",1
"Q96SZ6_IDR_1_53",1
"Q96T17_IDR_1_731",1
"Q96T21_IDR_1_627",0.471585402406956
"Q96T21_IDR_785_815",0.528414597593044
"Q96T23_IDR_208_1425",1
"Q96T37_IDR_25_166",0.324776790400387
"Q96T37_IDR_256_369",0.328210054903006
"Q96T37_IDR_548_775",0.347013154696607
"Q96T49_IDR_318_534",1
"Q96T51_IDR_1_106",0.472353741970218
"Q96T51_IDR_605_635",0.527646258029782
"Q96T54_IDR_278_332",1
"Q96T55_IDR_269_309",1
"Q96T58_IDR_603_3493",0.480917138202153
"Q96T58_IDR_88_331",0.519082861797847
"Q96T59_IDR_1_157",1
"Q99250_IDR_1033_1096",0.243025851938351
"Q99250_IDR_1926_2005",0.245598047190311
"Q99250_IDR_653_695",0.248903626969091
"Q99259_IDR_1_92",1
"Q99442_IDR_101_167",0.532284271027218
"Q99442_IDR_288_399",0.467715728972782
"Q99453_IDR_1_141",0.514367109124667
"Q99453_IDR_149_314",0.485632890875333
"Q99456_IDR_15_94",0.493312101891748
"Q99456_IDR_437_472",0.506687898108252
"Q99457_IDR_157_307",0.499579952754261
"Q99457_IDR_1_93",0.500420047245739
"Q99459_IDR_109_476",1
"Q99460_IDR_272_317",0.497616236116147
"Q99460_IDR_837_875",0.502383763883853
"Q99466_IDR_1489_1547",0.324151750517279
"Q99466_IDR_1825_1941",0.348305834085856
"Q99466_IDR_1958_2003",0.327542415396865
"Q99469_IDR_1_283",1
"Q99558_IDR_277_342",0.192596459886844
"Q99558_IDR_658_779",0.213221410618156
"Q99558_IDR_788_826",0.215953937831731
"Q99558_IDR_87_209",0.190560873941351
"Q99569_IDR_1016_1129",0.344772813759291
"Q99569_IDR_1_521",0.35172511117833
"Q99569_IDR_761_807",0.303502075062379
"Q99570_IDR_783_818",0.500189812899653
"Q99570_IDR_835_935",0.499810187100347
"Q99572_IDR_418_470",1
"Q99575_IDR_126_199",0.204419078368395
"Q99575_IDR_1_95",0.190894575849212
"Q99575_IDR_362_394",0.20330589532027
"Q99575_IDR_721_799",0.19807566396659
"Q99575_IDR_897_942",0.203304786495533
"Q99578_IDR_186_217",1
"Q99581_IDR_136_238",1
"Q99583_IDR_17_552",1
"Q99590_IDR_103_1377",0.505975078625676
"Q99590_IDR_1_36",0.494024921374324
"Q99626_IDR_1_313",1
"Q99633_IDR_1_85",0.482621097039583
"Q99633_IDR_92_181",0.517378902960417
"Q99638_IDR_267_359",1
"Q99640_IDR_1_96",0.517021549286171
"Q99640_IDR_396_479",0.482978450713829
"Q99645_IDR_35_100",1
"Q99650_IDR_813_908",0.500855405489391
"Q99650_IDR_921_967",0.499144594510609
"Q99661_IDR_590_638",0.438128672122204
"Q99661_IDR_75_224",0.561871327877796
"Q99665_IDR_673_706",0.529151288153009
"Q99665_IDR_712_825",0.470848711846991
"Q99675_IDR_233_270",1
"Q99676_IDR_81_223",1
"Q99677_IDR_327_370",1
"Q99698_IDR_1174_1257",0.141535803546735
"Q99698_IDR_1487_1517",0.160735076724522
"Q99698_IDR_2075_2224",0.172003456106531
"Q99700_IDR_1_256",0.532642183316694
"Q99700_IDR_450_1313",0.467357816683306
"Q99704_IDR_254_448",1
"Q99708_IDR_1_819",0.482782683854784
"Q99708_IDR_822_897",0.517217316145216
"Q99715_IDR_2716_3063",1
"Q99717_IDR_226_259",1
"Q99719_IDR_318_369",1
"Q99726_IDR_1_68",1
"Q99728_IDR_118_426",1
"Q99732_IDR_1_53",1
"Q99733_IDR_118_155",0.503210715579438
"Q99733_IDR_341_375",0.496789284420562
"Q99741_IDR_1_152",1
"Q99742_IDR_200_240",0.496094031818035
"Q99742_IDR_409_521",0.503905968181965
"Q99747_IDR_277_310",1
"Q99935_IDR_1_212",1
"Q99941_IDR_1_498",0.30404149755925
"Q99941_IDR_522_566",0.343250999952453
"Q99941_IDR_668_703",0.352707502488297
"Q99942_IDR_143_180",1
"Q99944_IDR_1_32",1
"Q99946_IDR_1_160",0.513676290465306
"Q99946_IDR_178_208",0.486323709534694
"Q99952_IDR_304_437",1
"Q99956_IDR_142_199",0.500882654535022
"Q99956_IDR_347_384",0.499117345464978
"Q99958_IDR_159_424",0.500900782405529
"Q99958_IDR_34_69",0.499099217594471
"Q99959_IDR_1_348",1
"Q99961_IDR_248_306",1
"Q99962_IDR_248_289",1
"Q99963_IDR_246_285",1
"Q99966_IDR_1_147",1
"Q9BPX6_IDR_1_110",1
"Q9BPZ2_IDR_1_46",1
"Q9BPZ3_IDR_64_114",1
"Q9BPZ7_IDR_36_115",1
"Q9BQ04_IDR_149_359",1
"Q9BQ15_IDR_104_211",1
"Q9BQ16_IDR_1_39",0.494276429512368
"Q9BQ16_IDR_388_436",0.505723570487632
"Q9BQ31_IDR_450_491",1
"Q9BQ39_IDR_1_136",0.498407944355515
"Q9BQ39_IDR_668_737",0.501592055644485
"Q9BQ48_IDR_1_92",1
"Q9BQ50_IDR_1_46",1
"Q9BQ52_IDR_1_53",0.350933325977664
"Q9BQ52_IDR_189_235",0.327841707619425
"Q9BQ52_IDR_784_826",0.321224966402911
"Q9BQ61_IDR_1_145",1
"Q9BQ65_IDR_1_46",1
"Q9BQ66_IDR_1_199",1
"Q9BQ69_IDR_1_73",1
"Q9BQI3_IDR_1_37",0.471359264688885
"Q9BQI3_IDR_240_374",0.528640735311114
"Q9BQI4_IDR_231_270",1
"Q9BQI5_IDR_150_527",0.527042561901066
"Q9BQI5_IDR_1_68",0.472957438098934
"Q9BQI6_IDR_202_330",0.526099038813757
"Q9BQI6_IDR_716_799",0.473900961186243
"Q9BQI7_IDR_1_308",0.448639799735176
"Q9BQI7_IDR_735_771",0.551360200264824
"Q9BQI9_IDR_1_154",1
"Q9BQK8_IDR_533_589",0.485794880654703
"Q9BQK8_IDR_92_433",0.514205119345297
"Q9BQL6_IDR_141_189",1
"Q9BQM9_IDR_52_153",1
"Q9BQN1_IDR_308_747",1
"Q9BQQ3_IDR_205_440",1
"Q9BQQ7_IDR_164_232",1
"Q9BQS2_IDR_1_119",1
"Q9BQS6_IDR_1_49",1
"Q9BQS8_IDR_181_309",0.240022414241716
"Q9BRD0_IDR_1_50",0.433806176557698
"Q9BRD0_IDR_55_498",0.566193823442302
"Q9BRG2_IDR_119_267",1
"Q9BRH9_IDR_77_206",1
"Q9BRI3_IDR_20_66",1
"Q9BRJ6_IDR_1_97",1
"Q9BRJ9_IDR_146_238",0.496517876648722
"Q9BRJ9_IDR_1_89",0.503482123351279
"Q9BRK0_IDR_145_252",1
"Q9BRK4_IDR_1_586",0.510909145623976
"Q9BRK4_IDR_619_656",0.489090854376024
"Q9BRL6_IDR_94_282",1
"Q9BRN9_IDR_1_61",1
"Q9BRP0_IDR_245_275",0.508982038893813
"Q9BRP0_IDR_9_111",0.491017961106187
"Q9BRP1_IDR_105_179",1
"Q9BRP8_IDR_1_152",1
"Q9BRQ0_IDR_1_324",1
"Q9BRQ5_IDR_1_57",0.522566308803323
"Q9BRQ5_IDR_191_258",0.477433691196677
"Q9BRU9_IDR_180_249",1
"Q9BRV8_IDR_23_80",1
"Q9BRX8_IDR_1_32",1
"Q9BRY0_IDR_112_165",1
"Q9BRZ2_IDR_376_458",1
"Q9BS31_IDR_53_207",1
"Q9BS91_IDR_1_34",0.517180490173826
"Q9BS91_IDR_377_424",0.482819509826174
"Q9BS92_IDR_1_32",1
"Q9BSA4_IDR_441_534",1
"Q9BSA9_IDR_455_504",1
"Q9BSC4_IDR_497_635",0.493923232875891
"Q9BSC4_IDR_649_688",0.506076767124109
"Q9BSD3_IDR_1_194",1
"Q9BSE2_IDR_1_219",1
"Q9BSE4_IDR_214_269",0.327080381802628
"Q9BSE4_IDR_323_375",0.326650988834027
"Q9BSE4_IDR_87_142",0.346268629363346
"Q9BSE5_IDR_1_43",1
"Q9BSJ8_IDR_604_634",0.332736475849981
"Q9BSJ8_IDR_918_971",0.340891796960143
"Q9BSK1_IDR_76_162",1
"Q9BSL1_IDR_235_275",1
"Q9BSM1_IDR_1_31",1
"Q9BSQ5_IDR_1_42",0.325068696985921
"Q9BSQ5_IDR_238_293",0.357154868559971
"Q9BSQ5_IDR_385_417",0.317776434454108
"Q9BSR8_IDR_1_51",1
"Q9BST9_IDR_1_41",0.25486984748335
"Q9BST9_IDR_205_247",0.231612658286879
"Q9BST9_IDR_432_483",0.229120119639582
"Q9BST9_IDR_488_557",0.28439737459019
"Q9BSU3_IDR_163_229",1
"Q9BSV6_IDR_97_178",1
"Q9BSW2_IDR_120_155",0.522392057022715
"Q9BSW2_IDR_1_47",0.477607942977285
"Q9BSW7_IDR_37_119",1
"Q9BSY9_IDR_156_194",1
"Q9BT09_IDR_1_42",0.510284212711193
"Q9BT09_IDR_213_278",0.489715787288808
"Q9BT23_IDR_1_35",1
"Q9BT25_IDR_1_182",0.486198304922395
"Q9BT25_IDR_352_410",0.513801695077605
"Q9BT43_IDR_111_197",1
"Q9BT49_IDR_97_293",1
"Q9BT56_IDR_1_77",1
"Q9BT67_IDR_1_128",1
"Q9BTE3_IDR_147_225",1
"Q9BTE7_IDR_1_44",1
"Q9BTF0_IDR_123_202",1
"Q9BTK6_IDR_134_254",0.504353078245517
"Q9BTK6_IDR_1_86",0.495646921754483
"Q9BTL3_IDR_44_118",1
"Q9BTL4_IDR_1_205",1
"Q9BTN0_IDR_391_425",0.506560313789251
"Q9BTN0_IDR_566_611",0.493439686210749
"Q9BTP6_IDR_1_51",0.496224370945863
"Q9BTP6_IDR_176_218",0.503775629054137
"Q9BTT0_IDR_149_268",1
"Q9BTT6_IDR_462_524",1
"Q9BTU6_IDR_1_102",1
"Q9BTV6_IDR_379_427",1
"Q9BTV7_IDR_1_158",0.474932846380179
"Q9BTV7_IDR_254_296",0.525067153619821
"Q9BTX1_IDR_389_456",1
"Q9BTX3_IDR_143_173",1
"Q9BU19_IDR_124_325",0.490373931460549
"Q9BU19_IDR_459_519",0.509626068539451
"Q9BU23_IDR_657_707",1
"Q9BU61_IDR_1_40",1
"Q9BU68_IDR_1_103",1
"Q9BU70_IDR_168_320",1
"Q9BU76_IDR_1_50",0.520953646648061
"Q9BU76_IDR_53_263",0.479046353351939
"Q9BUI4_IDR_161_227",1
"Q9BUJ2_IDR_36_207",0.507995761049778
"Q9BUJ2_IDR_600_856",0.492004238950222
"Q9BUL5_IDR_1_334",1
"Q9BUL9_IDR_155_199",1
"Q9BUN1_IDR_18_64",0.332863281325043
"Q9BUN1_IDR_264_304",0.331040231519937
"Q9BUN1_IDR_66_112",0.33609648715502
"Q9BUN5_IDR_1_82",1
"Q9BUN8_IDR_215_251",1
"Q9BUP0_IDR_1_80",1
"Q9BUQ8_IDR_1_275",0.459906990219471
"Q9BUQ8_IDR_278_347",0.540093009780529
"Q9BUR4_IDR_1_143",1
"Q9BUT9_IDR_1_90",1
"Q9BUU2_IDR_60_141",1
"Q9BUV0_IDR_1_290",1
"Q9BUY5_IDR_87_145",1
"Q9BV36_IDR_139_600",0.635155047956378
"Q9BV36_IDR_26_86",0.364844952043622
"Q9BV38_IDR_364_395",1
"Q9BV44_IDR_1_33",0.502295354142187
"Q9BV44_IDR_140_222",0.497704645857813
"Q9BV47_IDR_1_39",1
"Q9BV68_IDR_274_311",0.510731093268989
"Q9BV68_IDR_43_142",0.489268906731011
"Q9BVC5_IDR_62_230",1
"Q9BVC6_IDR_1_48",1
"Q9BVG4_IDR_163_233",1
"Q9BVG8_IDR_1_177",0.469312369003951
"Q9BVG8_IDR_773_833",0.530687630996049
"Q9BVG9_IDR_1_49",0.497119841288442
"Q9BVG9_IDR_435_487",0.502880158711558
"Q9BVH7_IDR_1_73",1
"Q9BVI0_IDR_138_648",0.510437739955644
"Q9BVI0_IDR_784_930",0.489562260044356
"Q9BVJ6_IDR_1_83",0.32436890690922
"Q9BVJ6_IDR_286_589",0.338730302525945
"Q9BVJ6_IDR_738_771",0.336900790564835
"Q9BVL2_IDR_1_244",0.47255797744059
"Q9BVL2_IDR_430_599",0.52744202255941
"Q9BVN2_IDR_1_454",0.493426292309699
"Q9BVN2_IDR_670_841",0.506573707690301
"Q9BVP2_IDR_1_125",0.499990679947788
"Q9BVP2_IDR_459_549",0.500009320052212
"Q9BVS4_IDR_303_535",1
"Q9BVS5_IDR_412_443",0.484627141807298
"Q9BVS5_IDR_43_147",0.515372858192702
"Q9BVT8_IDR_176_208",0.508842963107559
"Q9BVT8_IDR_1_99",0.491157036892441
"Q9BVV2_IDR_1_34",1
"Q9BVV6_IDR_1_106",0.164751408001402
"Q9BVV6_IDR_1300_1440",0.166669579192585
"Q9BVV6_IDR_139_195",0.170786836776215
"Q9BVV6_IDR_197_527",0.163251570952259
"Q9BVV6_IDR_537_1297",0.163550577180578
"Q9BW19_IDR_1_150",1
"Q9BW61_IDR_65_102",1
"Q9BW62_IDR_77_180",1
"Q9BW71_IDR_38_422",0.499241926075463
"Q9BW71_IDR_470_556",0.500758073924537
"Q9BW72_IDR_1_32",1
"Q9BW85_IDR_104_148",0.519067505753304
"Q9BW85_IDR_160_323",0.480932494246696
"Q9BWC9_IDR_25_175",1
"Q9BWE0_IDR_1_373",1
"Q9BWF2_IDR_279_412",0.487666579873286
"Q9BWF2_IDR_428_461",0.512333420126714
"Q9BWF3_IDR_149_364",1
"Q9BWG4_IDR_77_385",1
"Q9BWG6_IDR_66_186",1
"Q9BWH2_IDR_1_50",1
"Q9BWH6_IDR_264_321",0.503013907703938
"Q9BWH6_IDR_35_232",0.496986092296062
"Q9BWK5_IDR_19_49",0.528062052407373
"Q9BWK5_IDR_72_142",0.471937947592627
"Q9BWL3_IDR_1_42",0.513292237305243
"Q9BWL3_IDR_194_253",0.486707762694758
"Q9BWN1_IDR_1_473",0.556284306130054
"Q9BWN1_IDR_526_560",0.443715693869946
"Q9BWP8_IDR_1_122",1
"Q9BWQ6_IDR_1_72",1
"Q9BWQ8_IDR_1_85",1
"Q9BWS9_IDR_1_43",1
"Q9BWT1_IDR_1_234",1
"Q9BWT3_IDR_498_736",1
"Q9BWV7_IDR_423_546",0.501982323024898
"Q9BWW4_IDR_76_388",1
"Q9BWW8_IDR_1_36",0.509323344307898
"Q9BWW8_IDR_84_139",0.490676655692102
"Q9BWW9_IDR_353_433",1
"Q9BWX1_IDR_303_381",1
"Q9BWX5_IDR_1_207",0.499422426097747
"Q9BWX5_IDR_219_397",0.500577573902253
"Q9BX10_IDR_1_67",1
"Q9BX26_IDR_390_1339",1
"Q9BX40_IDR_351_385",0.506765764383278
"Q9BX40_IDR_83_307",0.493234235616722
"Q9BX46_IDR_203_236",1
"Q9BX59_IDR_430_468",1
"Q9BX63_IDR_197_239",0.336396215404275
"Q9BX63_IDR_71_194",0.325361606188761
"Q9BX63_IDR_893_1249",0.338242178406964
"Q9BX66_IDR_1_793",0.671384958795255
"Q9BX66_IDR_929_1236",0.328615041204745
"Q9BX67_IDR_273_310",1
"Q9BXB4_IDR_1_57",0.504860349917034
"Q9BXB4_IDR_162_366",0.495139650082966
"Q9BXB5_IDR_1_75",0.478216154704093
"Q9BXB5_IDR_178_395",0.521783845295906
"Q9BXB7_IDR_1_106",1
"Q9BXC0_IDR_294_346",1
"Q9BXF3_IDR_171_239",0.336894448689348
"Q9BXF3_IDR_288_445",0.337987914634037
"Q9BXF3_IDR_540_1484",0.325117636676615
"Q9BXF6_IDR_174_595",1
"Q9BXF9_IDR_1_48",1
"Q9BXG8_IDR_319_430",0.509490180577627
"Q9BXG8_IDR_85_206",0.490509819422373
"Q9BXI6_IDR_1_52",0.510029110880683
"Q9BXI6_IDR_375_508",0.489970889119317
"Q9BXI9_IDR_1_45",0.510498051894704
"Q9BXI9_IDR_68_138",0.489501948105296
"Q9BXJ0_IDR_1_100",1
"Q9BXJ1_IDR_1_140",1
"Q9BXJ2_IDR_15_141",1
"Q9BXN1_IDR_1_62",1
"Q9BXN2_IDR_1_114",1
"Q9BXP2_IDR_1_60",0.372258410311325
"Q9BXP2_IDR_683_720",0.313102370291502
"Q9BXP2_IDR_807_863",0.314639219397173
"Q9BXP5_IDR_1_95",0.333026528547765
"Q9BXP5_IDR_258_415",0.331946839809789
"Q9BXP5_IDR_540_598",0.335026631642446
"Q9BXP8_IDR_94_253",1
"Q9BXQ6_IDR_1_189",0.505566807973393
"Q9BXQ6_IDR_251_309",0.494433192026607
"Q9BXR5_IDR_781_811",1
"Q9BXS0_IDR_1_39",0.524135148562021
"Q9BXS0_IDR_98_654",0.475864851437979
"Q9BXS4_IDR_190_265",1
"Q9BXS6_IDR_45_441",1
"Q9BXS9_IDR_593_660",1
"Q9BXT2_IDR_1_35",1
"Q9BXV9_IDR_54_100",1
"Q9BXW6_IDR_429_539",1
"Q9BXW7_IDR_1_42",1
"Q9BXW9_IDR_1400_1451",0.322463749846657
"Q9BXW9_IDR_1_44",0.363621605788046
"Q9BXW9_IDR_849_914",0.313914644365297
"Q9BXX0_IDR_111_255",0.252552515560025
"Q9BXX0_IDR_511_542",0.238667923994465
"Q9BXX0_IDR_77_108",0.254692236771173
"Q9BXX0_IDR_776_899",0.254087323674336
"Q9BXX2_IDR_265_1024",1
"Q9BXX3_IDR_1062_1107",0.497678341353911
"Q9BXX3_IDR_265_1048",0.502321658646089
"Q9BXY0_IDR_194_279",1
"Q9BXY4_IDR_202_272",1
"Q9BXY8_IDR_1_57",1
"Q9BY07_IDR_217_293",0.306531736474342
"Q9BY07_IDR_41_91",0.309325073266495
"Q9BY07_IDR_419_482",0.384143190259163
"Q9BY08_IDR_1_33",1
"Q9BY11_IDR_307_384",1
"Q9BY12_IDR_157_545",0.394473060277219
"Q9BY12_IDR_38_95",0.286126125886563
"Q9BYC5_IDR_1_34",1
"Q9BYD3_IDR_1_42",1
"Q9BYD6_IDR_1_74",1
"Q9BYE0_IDR_127_218",1
"Q9BYE2_IDR_1_197",1
"Q9BYE3_IDR_1_92",1
"Q9BYE7_IDR_1_119",1
"Q9BYE9_IDR_1228_1276",1
"Q9BYF1_IDR_765_805",1
"Q9BYG3_IDR_139_184",0.474812271316736
"Q9BYG3_IDR_187_293",0.525187728683264
"Q9BYG4_IDR_103_142",0.444213309922504
"Q9BYG4_IDR_252_373",0.555786690077496
"Q9BYG5_IDR_251_368",1
"Q9BYH1_IDR_24_236",1
"Q9BYH8_IDR_1_400",1
"Q9BYI3_IDR_307_510",1
"Q9BYJ0_IDR_132_196",1
"Q9BYJ9_IDR_1_46",0.51630017631682
"Q9BYJ9_IDR_196_369",0.48369982368318
"Q9BYQ0_IDR_1_159",1
"Q9BYQ2_IDR_1_153",1
"Q9BYQ3_IDR_1_157",1
"Q9BYQ4_IDR_1_174",1
"Q9BYQ5_IDR_1_204",1
"Q9BYQ6_IDR_1_181",1
"Q9BYQ7_IDR_1_146",1
"Q9BYQ8_IDR_1_208",1
"Q9BYQ9_IDR_1_171",1
"Q9BYR2_IDR_1_167",1
"Q9BYR3_IDR_1_152",1
"Q9BYR4_IDR_1_193",1
"Q9BYR5_IDR_1_136",1
"Q9BYR9_IDR_1_128",1
"Q9BYS1_IDR_1_160",1
"Q9BYT3_IDR_31_98",0.548216677231037
"Q9BYT3_IDR_405_514",0.451783322768963
"Q9BYT5_IDR_1_123",1
"Q9BYT9_IDR_1_152",1
"Q9BYU1_IDR_259_374",0.489155792693533
"Q9BYU1_IDR_62_127",0.510844207306467
"Q9BYU5_IDR_1_128",1
"Q9BYV1_IDR_1_45",1
"Q9BYV6_IDR_329_441",0.488104273948599
"Q9BYV6_IDR_447_532",0.511895726051401
"Q9BYV7_IDR_1_41",1
"Q9BYV8_IDR_318_373",0.545903363597319
"Q9BYV8_IDR_82_137",0.454096636402681
