"","GO0015291_secondary_active_transmembrane_transporter_activity"
"Q14114_IDR_739_819",0.512681654761391
"Q14118_IDR_305_493",0.288837407351108
"Q14118_IDR_719_749",0.357768418610217
"Q14118_IDR_806_895",0.353394174038675
"Q14119_IDR_1_231",0.495577138123249
"Q14119_IDR_267_373",0.50442286187675
"Q14123_IDR_456_512",0.498150131264605
"Q14123_IDR_523_709",0.501849868735395
"Q14126_IDR_1056_1118",0.46884478976832
"Q14126_IDR_848_900",0.53115521023168
"Q14134_IDR_1_63",1
"Q14137_IDR_1_134",1
"Q14139_IDR_1_77",1
"Q14157_IDR_90_1087",0.459730804964131
"Q14159_IDR_103_258",0.529647676189326
"Q14159_IDR_1_100",0.470352323810674
"Q14161_IDR_359_635",1
"Q14162_IDR_544_830",1
"Q14165_IDR_216_292",1
"Q14181_IDR_74_165",1
"Q14183_IDR_1_87",1
"Q14184_IDR_1_124",1
"Q14185_IDR_1617_1865",1
"Q14186_IDR_21_113",0.49110981511208
"Q14186_IDR_349_410",0.50889018488792
"Q14188_IDR_355_446",0.494770943382579
"Q14188_IDR_39_129",0.505229056617421
"Q14190_IDR_347_651",1
"Q14191_IDR_1360_1406",0.467324723131894
"Q14191_IDR_303_528",0.532675276868106
"Q14194_IDR_508_572",1
"Q14195_IDR_489_570",1
"Q14201_IDR_121_232",1
"Q14318_IDR_1_89",1
"Q14320_IDR_1_60",0.493305004679849
"Q14320_IDR_62_167",0.506694995320151
"Q14324_IDR_1_49",1
"Q14332_IDR_1_32",0.49503807470481
"Q14332_IDR_152_196",0.50496192529519
"Q14416_IDR_824_872",1
"Q14432_IDR_1029_1078",0.317697972989637
"Q14432_IDR_1092_1141",0.365718075397822
"Q14432_IDR_262_664",0.316583951612541
"Q14435_IDR_1_104",1
"Q14439_IDR_343_433",1
"Q14444_IDR_1_48",0.486865292261103
"Q14444_IDR_247_709",0.513134707738897
"Q14449_IDR_1_104",0.493634377934487
"Q14449_IDR_355_432",0.506365622065513
"Q14451_IDR_1_98",0.509954201615233
"Q14451_IDR_354_427",0.490045798384767
"Q14457_IDR_29_112",1
"Q14469_IDR_1_42",0.494847324917955
"Q14527_IDR_1_53",0.275424541535313
"Q14527_IDR_172_204",0.241295899634052
"Q14527_IDR_321_394",0.250502347870241
"Q14527_IDR_397_473",0.232777210960394
"Q14532_IDR_1_51",0.500669499185519
"Q14532_IDR_405_448",0.499330500814481
"Q14533_IDR_472_505",1
"Q14534_IDR_82_121",1
"Q14541_IDR_329_408",0.477540821843751
"Q14541_IDR_86_131",0.522459178156249
"Q14542_IDR_227_280",1
"Q14549_IDR_1_265",1
"Q14562_IDR_1186_1220",0.241074724784554
"Q14562_IDR_151_260",0.209980805159286
"Q14562_IDR_328_405",0.286844523681567
"Q14562_IDR_95_148",0.262099946374593
"Q14563_IDR_729_771",1
"Q14566_IDR_662_710",1
"Q14571_IDR_1133_1170",0.365928335043617
"Q14571_IDR_926_964",0.335971427630773
"Q14624_IDR_632_664",1
"Q14626_IDR_318_389",1
"Q14641_IDR_47_118",1
"Q14643_IDR_1148_1179",0.199074524041744
"Q14643_IDR_1707_1737",0.192974325504394
"Q14643_IDR_1756_1796",0.178220879390935
"Q14643_IDR_1886_1966",0.220846805171474
"Q14643_IDR_911_975",0.208883465891452
"Q14653_IDR_115_176",1
"Q14657_IDR_1_57",1
"Q14667_IDR_1490_1541",0.315559366541257
"Q14667_IDR_2035_2109",0.373035246810814
"Q14667_IDR_2183_2235",0.311405386647929
"Q14669_IDR_1_408",0.473401016756697
"Q14669_IDR_938_1083",0.526598983243303
"Q14671_IDR_17_558",0.198369097952763
"Q14671_IDR_570_646",0.18738581426568
"Q14671_IDR_663_727",0.196598743390109
"Q14671_IDR_740_779",0.208814548719285
"Q14690_IDR_1401_1585",0.487428738060761
"Q14690_IDR_1_68",0.512571261939239
"Q14692_IDR_1222_1282",0.242003765441905
"Q14692_IDR_1_47",0.251360377827611
"Q14692_IDR_397_744",0.249442137981692
"Q14692_IDR_762_844",0.257193718748792
"Q14693_IDR_105_457",0.498616346351788
"Q14693_IDR_559_621",0.501383653648212
"Q14694_IDR_62_394",1
"Q14696_IDR_1_54",0.491512277212971
"Q14696_IDR_193_234",0.508487722787029
"Q14697_IDR_185_223",1
"Q14699_IDR_168_273",0.521785358400273
"Q14699_IDR_435_578",0.478214641599727
"Q14703_IDR_1_32",1
"Q14714_IDR_1_77",1
"Q14721_IDR_466_858",1
"Q14722_IDR_1_87",1
"Q14728_IDR_1_37",1
"Q14738_IDR_1_99",0.46252410211601
"Q14738_IDR_518_574",0.53747589788399
"Q14739_IDR_56_206",1
"Q14746_IDR_467_503",1
"Q14761_IDR_1_38",0.484972089793584
"Q14761_IDR_92_188",0.515027910206416
"Q14764_IDR_853_893",1
"Q14766_IDR_1_170",0.310003816481345
"Q14766_IDR_212_328",0.3309412297628
"Q14766_IDR_758_817",0.359054953755855
"Q14767_IDR_233_296",0.501739368265672
"Q14767_IDR_45_165",0.498260631734328
"Q14773_IDR_1_38",1
"Q14774_IDR_328_488",0.533203182982352
"Q14774_IDR_53_173",0.466796817017648
"Q14781_IDR_64_490",1
"Q14789_IDR_1_194",0.119382395236067
"Q14789_IDR_1442_1474",0.125158157501958
"Q14789_IDR_1584_1873",0.129332882752432
"Q14789_IDR_205_718",0.118788739970789
"Q14789_IDR_2763_2798",0.142588414331031
"Q14789_IDR_871_1329",0.122074151112128
"Q14849_IDR_1_44",1
"Q14865_IDR_1033_1070",0.334802473577537
"Q14865_IDR_243_323",0.334768186505486
"Q14865_IDR_410_1030",0.330429339916977
"Q14872_IDR_1_169",0.372146090239214
"Q14872_IDR_232_558",0.32867398789811
"Q14872_IDR_639_714",0.299179921862676
"Q14896_IDR_99_150",1
"Q14919_IDR_93_205",1
"Q14929_IDR_68_231",1
"Q14934_IDR_50_373",0.514106645415033
"Q14934_IDR_691_872",0.485893354584966
"Q14938_IDR_188_221",0.366453670851247
"Q14938_IDR_223_406",0.312179328474866
"Q14938_IDR_410_502",0.321367000673887
"Q14940_IDR_543_885",1
"Q14956_IDR_1_42",1
"Q14957_IDR_871_1044",1
"Q14966_IDR_1082_1918",0.233701246209956
"Q14966_IDR_1_906",0.220601799101224
"Q14966_IDR_1939_1978",0.251964126752762
"Q14966_IDR_939_1024",0.293732827936058
"Q14973_IDR_313_349",1
"Q149N8_IDR_513_650",0.492551560161868
"Q14BN4_IDR_292_527",0.316157625300552
"Q14BN4_IDR_537_567",0.227591722409324
"Q14BN4_IDR_679_734",0.232332385499444
"Q14BN4_IDR_797_828",0.22391826679068
"Q14C86_IDR_445_514",0.508204068700426
"Q14C86_IDR_521_1117",0.491795931299574
"Q14C87_IDR_800_911",0.536816143124497
"Q14C87_IDR_944_1069",0.463183856875503
"Q14CB8_IDR_323_494",1
"Q14CM0_IDR_524_1298",1
"Q14CN2_IDR_870_919",1
"Q14CN4_IDR_1_75",0.485452148386055
"Q14CN4_IDR_455_511",0.514547851613945
"Q14CS0_IDR_1_60",1
"Q14CW9_IDR_107_347",0.463759609567192
"Q14CW9_IDR_51_84",0.536240390432808
"Q14CZ0_IDR_152_275",1
"Q14CZ8_IDR_267_416",1
"Q14D04_IDR_368_540",1
"Q15013_IDR_1_48",1
"Q15014_IDR_1_113",1
"Q15018_IDR_252_415",1
"Q15020_IDR_1_91",0.333970567841796
"Q15020_IDR_583_694",0.327332623145828
"Q15020_IDR_879_950",0.338696809012376
"Q15021_IDR_1296_1401",0.298085997098792
"Q15021_IDR_547_611",0.354141371986178
"Q15021_IDR_953_988",0.34777263091503
"Q15022_IDR_1_78",0.307599040650785
"Q15022_IDR_366_423",0.33001353281891
"Q15022_IDR_689_739",0.362387426530305
"Q15025_IDR_12_636",1
"Q15027_IDR_367_402",0.50712281853731
"Q15027_IDR_524_568",0.49287718146269
"Q15029_IDR_1_55",1
"Q15032_IDR_1_144",0.375219445748671
"Q15032_IDR_259_640",0.312641693376382
"Q15032_IDR_761_979",0.312138860874948
"Q15038_IDR_1_132",1
"Q15059_IDR_148_306",0.23777418870849
"Q15059_IDR_417_570",0.24913781057902
"Q15059_IDR_641_726",0.24350588800606
"Q15061_IDR_409_458",0.497236599663655
"Q15061_IDR_600_677",0.502763400336345
"Q15075_IDR_1_147",1
"Q15078_IDR_8_138",1
"Q15109_IDR_368_404",1
"Q15111_IDR_1065_1095",0.346586647750826
"Q15111_IDR_1_103",0.30093433355163
"Q15111_IDR_545_575",0.352479018697543
"Q15113_IDR_281_311",1
"Q15118_IDR_1_40",1
"Q15121_IDR_88_130",1
"Q15139_IDR_1_44",0.306057904522572
"Q15139_IDR_196_252",0.333160343000551
"Q15139_IDR_329_419",0.360781752476878
"Q15147_IDR_456_556",0.543194897327845
"Q15147_IDR_839_1103",0.456805102672155
"Q15291_IDR_408_538",0.472479104655435
"Q15293_IDR_1_58",1
"Q15303_IDR_1152_1206",0.506372027500973
"Q15303_IDR_990_1150",0.493627972499027
"Q15306_IDR_133_191",1
"Q15311_IDR_1_182",0.482675155422925
"Q15311_IDR_378_655",0.517324844577075
"Q15319_IDR_1_186",1
"Q15323_IDR_366_416",1
"Q15326_IDR_360_491",1
"Q15329_IDR_1_53",0.38378269465652
"Q15329_IDR_233_311",0.61621730534348
"Q15334_IDR_645_719",0.403825559157823
"Q15334_IDR_955_1064",0.596174440842177
"Q15345_IDR_257_409",1
"Q15361_IDR_1_105",0.329618077808613
"Q15361_IDR_129_499",0.325119889666017
"Q15361_IDR_868_905",0.34526203252537
"Q15388_IDR_30_61",1
"Q15389_IDR_1_35",1
"Q15428_IDR_216_464",1
"Q15431_IDR_1_117",0.544648545874681
"Q15431_IDR_706_946",0.455351454125319
"Q15434_IDR_1_53",0.49345123045419
"Q15434_IDR_370_407",0.50654876954581
"Q15435_IDR_1_70",1
"Q15459_IDR_106_140",0.244854834090757
"Q15459_IDR_1_37",0.247691858997357
"Q15459_IDR_316_406",0.287283530572177
"Q15459_IDR_532_689",0.220169776339709
"Q15464_IDR_1_187",0.450940299017815
"Q15464_IDR_189_387",0.549059700982185
"Q15465_IDR_1_41",0.496250520252868
"Q15465_IDR_395_427",0.503749479747132
"Q15468_IDR_1074_1270",0.531441860955667
"Q15468_IDR_372_1067",0.468558139044333
"Q15475_IDR_161_284",1
"Q15477_IDR_190_278",1
"Q15506_IDR_56_151",1
"Q15596_IDR_1_37",0.510432198036018
"Q15596_IDR_376_1433",0.489567801963982
"Q15599_IDR_245_326",1
"Q155Q3_IDR_128_335",0.508344899057829
"Q155Q3_IDR_460_598",0.491655100942171
"Q15628_IDR_145_203",1
"Q15629_IDR_326_374",1
"Q15633_IDR_100_156",0.467997213346423
"Q15633_IDR_230_260",0.532002786653577
"Q15637_IDR_294_639",1
"Q15642_IDR_288_386",0.413392966209358
"Q15642_IDR_472_538",0.586607033790642
"Q15643_IDR_1175_1215",0.126383106576775
"Q15643_IDR_1224_1360",0.125794080968181
"Q15643_IDR_1_422",0.114979649060762
"Q15643_IDR_1814_1950",0.108686190752775
"Q15643_IDR_437_468",0.135336839402795
"Q15643_IDR_590_642",0.124921969444769
"Q15643_IDR_836_899",0.127451754287514
"Q15643_IDR_970_1011",0.136446409506429
"Q15699_IDR_153_225",0.325041884291681
"Q15699_IDR_228_326",0.303376345127815
"Q15714_IDR_1_1073",1
"Q15722_IDR_307_352",1
"Q15723_IDR_138_205",0.52896782273509
"Q15723_IDR_302_434",0.47103217726491
"Q15726_IDR_16_138",1
"Q15735_IDR_1_415",0.493282704251097
"Q15735_IDR_842_1006",0.506717295748903
"Q15738_IDR_1_35",1
"Q15742_IDR_108_343",0.349221377721915
"Q15742_IDR_1_35",0.323630047843036
"Q15742_IDR_354_525",0.327148574435049
"Q15743_IDR_309_365",1
"Q15744_IDR_1_226",1
"Q15746_IDR_1191_1231",0.186911518463348
"Q15746_IDR_1767_1803",0.214906109789503
"Q15746_IDR_257_333",0.208833760996503
"Q15746_IDR_367_408",0.19343691104408
"Q15746_IDR_920_1094",0.195911699706565
"Q15784_IDR_194_382",0.50169229313138
"Q15788_IDR_1_33",0.536280523344233
"Q15788_IDR_368_1392",0.463719476655767
"Q15797_IDR_195_246",1
"Q15811_IDR_109_210",0.233441369790764
"Q15811_IDR_312_380",0.261952798856738
"Q15811_IDR_660_737",0.258152471862307
"Q15811_IDR_808_910",0.246453359490192
"Q15814_IDR_138_177",0.474398570289841
"Q15814_IDR_1_55",0.52560142971016
"Q15818_IDR_88_199",1
"Q15825_IDR_360_417",1
"Q15828_IDR_1_31",1
"Q15831_IDR_346_433",1
"Q15834_IDR_149_202",1
"Q15842_IDR_1_31",0.502262630197944
"Q15842_IDR_361_424",0.497737369802056
"Q15848_IDR_1_108",1
"Q15849_IDR_1_87",0.497177117442211
"Q15849_IDR_443_550",0.502822882557789
"Q15911_IDR_1046_1087",0.0945427679984478
"Q15911_IDR_1107_1958",0.0884787731102063
"Q15911_IDR_1961_2643",0.0871031960404138
"Q15911_IDR_2690_2728",0.0853756606732577
"Q15911_IDR_2741_2948",0.104426577804177
"Q15911_IDR_2998_3465",0.0816263305783203
"Q15911_IDR_345_949",0.0960521508698034
"Q15911_IDR_3468_3703",0.0854079879100927
"Q15911_IDR_951_1039",0.0919188338541519
"Q15915_IDR_1_165",0.503988488497597
"Q16281_IDR_1_154",1
"Q16322_IDR_1_78",0.537890990156459
"Q16322_IDR_469_511",0.462109009843541
"Q16348_IDR_1_38",1
"Q16352_IDR_1_81",0.480450733789858
"Q16352_IDR_413_499",0.519549266210142
"Q16384_IDR_73_173",1
"Q16385_IDR_74_188",1
"Q16445_IDR_334_410",1
"Q16478_IDR_857_980",1
"Q16512_IDR_175_207",0.250274990748685
"Q16512_IDR_345_386",0.228903670973721
"Q16512_IDR_525_608",0.261560715307536
"Q16512_IDR_96_167",0.259260622970058
"Q16513_IDR_109_169",0.329845341006382
"Q16513_IDR_486_516",0.310791489341628
"Q16513_IDR_523_649",0.35936316965199
"Q16514_IDR_1_55",1
"Q16520_IDR_1_46",0.508239218027025
"Q16568_IDR_1_47",1
"Q16572_IDR_475_532",0.513986765036962
"Q16572_IDR_68_118",0.486013234963038
"Q16584_IDR_1_40",0.522652078694687
"Q16584_IDR_414_847",0.477347921305313
"Q16585_IDR_1_61",1
"Q16586_IDR_346_387",1
"Q16587_IDR_1_38",0.517296173838525
"Q16587_IDR_96_245",0.482703826161475
"Q16589_IDR_294_344",1
"Q16594_IDR_130_264",1
"Q16595_IDR_1_88",1
"Q16600_IDR_1_234",1
"Q16610_IDR_20_159",1
"Q16612_IDR_13_68",1
"Q16620_IDR_408_465",1
"Q16621_IDR_1_225",1
"Q16625_IDR_275_413",1
"Q16626_IDR_1_131",1
"Q16629_IDR_84_238",1
"Q16630_IDR_173_406",0.489100700137307
"Q16665_IDR_412_768",0.47985824499351
"Q16666_IDR_391_574",0.50152918829312
"Q16666_IDR_87_199",0.49847081170688
"Q16670_IDR_133_278",0.34202219182571
"Q16670_IDR_1_74",0.315707713549235
"Q16670_IDR_82_125",0.342270094625054
"Q16671_IDR_126_192",0.490022703200221
"Q16671_IDR_512_573",0.509977296799779
"Q16676_IDR_1_123",0.517742227823036
"Q16676_IDR_211_465",0.482257772176964
"Q16690_IDR_320_384",1
"Q16695_IDR_1_41",1
"Q16706_IDR_81_125",1
"Q16720_IDR_1125_1220",0.489378380719323
"Q16720_IDR_295_356",0.510621619280677
"Q16739_IDR_1_45",1
"Q16760_IDR_1099_1139",0.315349641185461
"Q16760_IDR_1_39",0.313061911356721
"Q16760_IDR_552_714",0.371588447457818
"Q16763_IDR_157_222",1
"Q16849_IDR_114_341",0.320678985286638
"Q16849_IDR_369_466",0.333726421182242
"Q16849_IDR_610_686",0.34559459353112
"Q16853_IDR_1_50",1
"Q16854_IDR_1_36",1
"Q16875_IDR_444_520",1
"Q16880_IDR_507_541",1
"Q16890_IDR_92_204",1
"Q16891_IDR_1_88",0.491368270787016
"Q16891_IDR_91_228",0.508631729212984
"Q17R60_IDR_189_227",0.354173148447411
"Q17R60_IDR_31_62",0.32444190899391
"Q17R60_IDR_382_562",0.321384942558678
"Q17R89_IDR_28_66",0.335681584853879
"Q17R89_IDR_460_781",0.293888692034022
"Q17R89_IDR_786_818",0.370429723112099
"Q17R98_IDR_1_898",0.488215610203581
"Q17R98_IDR_901_1015",0.511784389796419
"Q17RB8_IDR_1_43",0.504582138555385
"Q17RB8_IDR_335_461",0.495417861444615
"Q1HG44_IDR_288_320",1
"Q1KMD3_IDR_23_242",0.498408230472705
"Q1KMD3_IDR_635_665",0.501591769527295
"Q1L5Z9_IDR_322_438",1
"Q1MSJ5_IDR_1_1211",1
"Q1MX18_IDR_1_42",1
"Q1W6H9_IDR_1_285",1
"Q1X8D7_IDR_131_526",0.343825681517058
"Q1X8D7_IDR_545_581",0.322520839496384
"Q1X8D7_IDR_698_754",0.333653478986558
"Q1XH10_IDR_95_843",1
"Q24JP5_IDR_772_843",0.494313863154897
"Q24JP5_IDR_901_983",0.505686136845103
"Q27J81_IDR_346_523",0.488847126375498
"Q27J81_IDR_933_1244",0.511152873624502
"Q29RF7_IDR_1111_1337",1
"Q2HXU8_IDR_14_99",1
"Q2I0M4_IDR_295_334",1
"Q2I0M5_IDR_1_31",0.339873130378191
"Q2I0M5_IDR_152_189",0.334481227279958
"Q2LD37_IDR_1779_1814",0.0581873297238068
"Q2LD37_IDR_1915_1993",0.0619688421200049
"Q2LD37_IDR_2161_2427",0.0596798061478809
"Q2LD37_IDR_2596_2696",0.053713308998141
"Q2LD37_IDR_2725_2769",0.0623369438558153
"Q2LD37_IDR_2929_2963",0.0620316820259695
"Q2LD37_IDR_3482_3548",0.0677963241719374
"Q2LD37_IDR_3563_3787",0.0549755338740322
"Q2LD37_IDR_3816_3865",0.0545153787771804
"Q2LD37_IDR_3893_3956",0.0546411887530709
"Q2LD37_IDR_3998_4030",0.0637335273538736
"Q2LD37_IDR_4094_4145",0.0524754975400896
"Q2LD37_IDR_4288_4396",0.0524046217469378
"Q2M1K9_IDR_347_404",1
"Q2M1P5_IDR_1130_1343",0.522540152115312
"Q2M1P5_IDR_345_1039",0.477459847884688
"Q2M1V0_IDR_1_86",1
"Q2M1Z3_IDR_219_1338",1
"Q2M218_IDR_61_234",1
"Q2M243_IDR_1_440",0.489789864579885
"Q2M3C7_IDR_1139_1293",0.106359438702701
"Q2M3C7_IDR_1327_1603",0.135389723898332
"Q2M3C7_IDR_456_674",0.17355865425618
"Q2M3C7_IDR_677_717",0.117038471496732
"Q2M3C7_IDR_723_1136",0.191454779054687
"Q2M3G0_IDR_625_672",1
"Q2M3G4_IDR_1_645",1
"Q2M3M2_IDR_573_616",1
"Q2M3R5_IDR_1_66",1
"Q2M3W8_IDR_58_230",1
"Q2M3X9_IDR_62_222",1
"Q2MJR0_IDR_119_214",0.501479472042176
"Q2MJR0_IDR_243_292",0.498520527957824
"Q2MKA7_IDR_1_31",0.332438813644309
"Q2MKA7_IDR_146_177",0.34352673916707
"Q2MKA7_IDR_207_263",0.324034447188621
"Q2MV58_IDR_1_72",1
"Q2NKQ1_IDR_206_236",0.317756938632191
"Q2NKQ1_IDR_473_531",0.330435928714837
"Q2NKQ1_IDR_671_923",0.351807132652972
"Q2PPJ7_IDR_1486_1523",0.238841374722976
"Q2Q1W2_IDR_122_192",0.49957629496691
"Q2Q1W2_IDR_21_53",0.50042370503309
"Q2QGD7_IDR_1_78",0.183026321610005
"Q2QGD7_IDR_460_537",0.235322499002859
"Q2QGD7_IDR_595_710",0.210460192380518
"Q2QGD7_IDR_713_751",0.188730612525851
"Q2QGD7_IDR_82_174",0.182460374480767
"Q2T9J0_IDR_93_126",1
"Q2T9K0_IDR_325_370",0.480839084734802
"Q2T9K0_IDR_443_475",0.519160915265198
"Q2T9L4_IDR_200_293",0.499922662310219
"Q2T9L4_IDR_58_196",0.500077337689781
"Q2TAA5_IDR_1_59",1
"Q2TAA8_IDR_1_42",1
"Q2TAC2_IDR_405_915",1
"Q2TAC6_IDR_384_631",0.514395555326482
"Q2TAC6_IDR_642_998",0.485604444673518
"Q2TAK8_IDR_102_405",0.468900184750296
"Q2TAK8_IDR_527_563",0.531099815249704
"Q2TAL5_IDR_1_349",1
"Q2TAL6_IDR_1_88",1
"Q2TAL8_IDR_108_191",0.309116551288144
"Q2TAL8_IDR_194_241",0.330232199103624
"Q2TBE0_IDR_509_542",0.514730427537853
"Q2UY09_IDR_1002_1069",0.564993081738067
"Q2UY09_IDR_204_782",0.435006918261933
"Q2V2M9_IDR_1265_1364",0.541987016061546
"Q2V2M9_IDR_325_784",0.458012983938454
"Q2VIQ3_IDR_438_557",0.261493320139924
"Q2VIQ3_IDR_564_602",0.24150052974527
"Q2VIQ3_IDR_604_817",0.24173923781091
"Q2VIQ3_IDR_893_1234",0.255266912303897
"Q2VPJ9_IDR_279_315",1
"Q2VPK5_IDR_397_454",1
"Q2VWP7_IDR_1040_1075",0.313123759113414
"Q2VWP7_IDR_1089_1150",0.348268079241842
"Q2VWP7_IDR_974_1029",0.338608161644744
"Q2VY69_IDR_53_155",1
"Q2VYF4_IDR_397_491",0.501159399716147
"Q2VYF4_IDR_40_119",0.498840600283853
"Q2WGJ9_IDR_1094_1134",0.215709707039289
"Q2WGJ9_IDR_1161_1270",0.184932160686598
"Q2WGJ9_IDR_1_77",0.199058591127481
"Q2WGJ9_IDR_417_457",0.183534859109839
"Q2WGJ9_IDR_516_550",0.216764682036793
"Q2WGN9_IDR_155_513",1
"Q2Y0W8_IDR_1_34",0.360370632454916
"Q32P44_IDR_47_210",0.477497200491913
"Q32P51_IDR_182_320",1
"Q32ZL2_IDR_276_321",1
"Q330K2_IDR_1_53",1
"Q33E94_IDR_1_56",0.325778840221356
"Q33E94_IDR_486_599",0.323315050125765
"Q33E94_IDR_638_671",0.350906109652879
"Q38SD2_IDR_1840_1901",1
"Q3B726_IDR_204_338",1
"Q3B7T1_IDR_1_43",0.248754396852662
"Q3B7T1_IDR_213_299",0.277156450909324
"Q3B7T1_IDR_517_584",0.232057444629122
"Q3B7T1_IDR_620_672",0.242031707608892
"Q3B7T3_IDR_1_45",0.54317711720585
"Q3B7T3_IDR_58_259",0.456822882794149
"Q3B820_IDR_1_660",1
"Q3C1V0_IDR_300_400",1
"Q3C1V1_IDR_51_88",1
"Q3C1V8_IDR_161_233",0.507465973779469
"Q3C1V8_IDR_67_128",0.492534026220531
"Q3L8U1_IDR_1715_1770",0.262438739701536
"Q3L8U1_IDR_2003_2897",0.246072045808247
"Q3LI81_IDR_1_207",1
"Q3LI83_IDR_1_218",1
"Q3MII6_IDR_1_32",0.504689484877432
"Q3MII6_IDR_454_604",0.495310515122568
"Q3MIP1_IDR_33_94",1
"Q3MIS6_IDR_47_159",1
"Q3MIT2_IDR_62_104",1
"Q3MIW9_IDR_23_493",1
"Q3MJ13_IDR_1016_1072",0.545700630474905
"Q3MJ13_IDR_700_785",0.454299369525095
"Q3MJ62_IDR_131_246",1
"Q3SX64_IDR_1_41",1
"Q3SXP7_IDR_138_199",1
"Q3SXY7_IDR_354_483",1
"Q3SXY8_IDR_206_428",1
"Q3SXZ7_IDR_1_40",1
"Q3SY00_IDR_1_437",0.473953816606332
"Q3SY00_IDR_492_556",0.526046183393668
"Q3V6T2_IDR_1209_1871",0.236641448888107
"Q3YBM2_IDR_236_270",1
"Q3YBR2_IDR_1_31",0.336166542702074
"Q3YBR2_IDR_355_411",0.344084502291989
"Q3YBR2_IDR_83_166",0.319748955005937
"Q3YEC7_IDR_253_729",1
"Q3ZCQ2_IDR_72_153",1
"Q3ZCQ3_IDR_1_159",1
"Q3ZCQ8_IDR_1_85",0.497667627964122
"Q3ZCQ8_IDR_321_353",0.502332372035878
"Q3ZCT1_IDR_1_135",1
"Q3ZCX4_IDR_1_47",0.513430714906388
"Q3ZCX4_IDR_93_157",0.486569285093612
"Q400G9_IDR_341_394",1
"Q401N2_IDR_322_374",0.508018025472354
"Q401N2_IDR_377_412",0.491981974527646
"Q460N3_IDR_1_75",1
"Q460N5_IDR_1389_1423",0.475135637590582
"Q460N5_IDR_98_140",0.524864362409418
"Q494R4_IDR_1_41",1
"Q496A3_IDR_1_129",1
"Q496F6_IDR_132_193",1
"Q496J9_IDR_1_131",1
"Q496M5_IDR_90_167",1
"Q496Y0_IDR_117_149",0.306720861232254
"Q496Y0_IDR_1_65",0.354414874724398
"Q496Y0_IDR_361_454",0.338864264043348
"Q499Z3_IDR_140_198",0.461632639962317
"Q499Z3_IDR_1_42",0.538367360037683
"Q499Z4_IDR_1_256",0.482949879972752
"Q499Z4_IDR_258_310",0.517050120027248
"Q49A17_IDR_1_56",1
"Q49A26_IDR_95_265",1
"Q49A92_IDR_1_107",0.491826388812815
"Q49A92_IDR_133_489",0.508173611187186
"Q49AA0_IDR_130_269",1
"Q49AG3_IDR_55_106",1
"Q49AH0_IDR_1_32",1
"Q49AJ0_IDR_418_1066",1
"Q4G0A6_IDR_84_403",1
"Q4G0F5_IDR_299_336",1
"Q4G0I0_IDR_1_46",1
"Q4G0J3_IDR_189_446",1
"Q4G0M1_IDR_1_75",0.510937189415999
"Q4G0M1_IDR_89_189",0.489062810584001
"Q4G0N4_IDR_7_63",1
"Q4G0N7_IDR_1_45",1
"Q4G0N8_IDR_1099_1177",1
"Q4G0P3_IDR_1916_2003",0.182728007949847
"Q4G0P3_IDR_2102_2188",0.170756793386843
"Q4G0X9_IDR_1_289",1
"Q4G0P3_IDR_2332_2448",0.154576917682504
"Q4G0P3_IDR_2485_2561",0.160896619642797
"Q4G0P3_IDR_2649_2734",0.164263465728774
"Q4G0P3_IDR_3215_3252",0.166778195609235
"Q4G0U5_IDR_266_310",1
"Q4G148_IDR_1_77",1
"Q4G163_IDR_21_435",0.34802048848022
"Q4LE39_IDR_268_303",0.334532008430136
"Q4LE39_IDR_405_1306",0.308634000883061
"Q4LEZ3_IDR_111_155",0.517401582682795
"Q4LEZ3_IDR_1_53",0.482598417317205
"Q4U2R8_IDR_523_563",1
"Q4UJ75_IDR_221_521",1
"Q4V321_IDR_1_117",1
"Q4V326_IDR_1_110",1
"Q4V328_IDR_1_207",0.566411899437838
"Q4V328_IDR_517_792",0.433588100562162
"Q4V339_IDR_1_38",1
"Q4V9L6_IDR_1_283",1
"Q4VC05_IDR_54_210",1
"Q4VC12_IDR_1_38",1
"Q4VC39_IDR_1_32",1
"Q4VC44_IDR_1_35",0.515343280103458
"Q4VC44_IDR_73_108",0.484656719896542
"Q4VCS5_IDR_1_1084",1
"Q4VX76_IDR_123_285",1
"Q4VXU2_IDR_415_528",1
"Q4W5G0_IDR_437_473",1
"Q4ZG55_IDR_1079_1254",0.244899899395129
"Q4ZG55_IDR_279_342",0.236511454485118
"Q4ZG55_IDR_44_74",0.263430581848078
"Q4ZG55_IDR_625_655",0.255158064271675
"Q4ZHG4_IDR_1_36",0.327239692585654
"Q4ZHG4_IDR_1532_1587",0.364243233228552
"Q4ZHG4_IDR_372_1527",0.308517074185795
"Q4ZIN3_IDR_1_34",0.474374719758053
"Q4ZIN3_IDR_467_620",0.525625280241947
"Q4ZJI4_IDR_1_52",1
"Q502W6_IDR_1003_1034",0.244873941885265
"Q502W6_IDR_1191_1294",0.236501740404197
"Q502W6_IDR_1_31",0.262129557165096
"Q502W6_IDR_711_805",0.256494760545442
"Q502W7_IDR_1_219",0.238129535788888
"Q502W7_IDR_228_335",0.246856894570205
"Q502W7_IDR_353_395",0.278351285114854
"Q502W7_IDR_502_554",0.236662284526053
"Q504T8_IDR_103_313",0.489735774421924
"Q52WX2_IDR_1_39",0.534747442630497
"Q52WX2_IDR_320_410",0.465252557369503
"Q537H7_IDR_1_98",1
"Q53EL6_IDR_1_142",1
"Q53EL9_IDR_1_190",1
