"","GO0042073_intraciliary_transport"
"Q8TDW7_IDR_4355_4541",0.517285283323301
"Q8TDX6_IDR_1_54",1
"Q8TDX9_IDR_100_130",0.1983838340482
"Q8TDX9_IDR_1024_1112",0.207980392446584
"Q8TDX9_IDR_2019_2129",0.188004368635378
"Q8TDX9_IDR_2810_2849",0.203290399747679
"Q8TDX9_IDR_965_1010",0.202341005122159
"Q8TDY2_IDR_1264_1317",0.284169166800104
"Q8TDY2_IDR_1383_1494",0.245393552042381
"Q8TDY2_IDR_221_300",0.237693288175047
"Q8TDY2_IDR_600_806",0.232743992982468
"Q8TDY4_IDR_695_870",1
"Q8TDY8_IDR_1140_1250",0.49687367916327
"Q8TDY8_IDR_982_1124",0.50312632083673
"Q8TDZ2_IDR_616_705",0.432644198399706
"Q8TDZ2_IDR_752_922",0.567355801600294
"Q8TE12_IDR_157_198",0.505563502146676
"Q8TE12_IDR_246_368",0.494436497853324
"Q8TE49_IDR_77_113",0.489773415428185
"Q8TE85_IDR_405_437",0.347822367092652
"Q8TE85_IDR_467_511",0.325131130261734
"Q8TE99_IDR_1_55",1
"Q8TEA7_IDR_714_746",1
"Q8TEA8_IDR_149_209",1
"Q8TEB1_IDR_1_130",0.490078797389234
"Q8TEB1_IDR_515_546",0.509921202610766
"Q8TEB7_IDR_328_428",1
"Q8TEB9_IDR_279_315",1
"Q8TEC5_IDR_231_408",0.337733747827587
"Q8TEC5_IDR_442_729",0.329162762362672
"Q8TEC5_IDR_77_121",0.333103489809742
"Q8TED4_IDR_239_282",1
"Q8TED9_IDR_162_204",0.237584895763408
"Q8TED9_IDR_317_393",0.240699753055703
"Q8TED9_IDR_514_768",0.285502169445275
"Q8TED9_IDR_76_157",0.236213181735614
"Q8TEE9_IDR_153_199",1
"Q8TEF2_IDR_1_89",0.4874397745966
"Q8TEF2_IDR_94_133",0.5125602254034
"Q8TER5_IDR_1430_1519",0.317335665603305
"Q8TER5_IDR_942_1034",0.322270199507152
"Q8TES7_IDR_1016_1100",0.439907723476171
"Q8TES7_IDR_1_590",0.560092276523829
"Q8TEU7_IDR_1065_1475",0.164457877916903
"Q8TEU7_IDR_121_209",0.160452744583575
"Q8TEU7_IDR_1495_1535",0.159669478089055
"Q8TEU7_IDR_1540_1601",0.170263535997256
"Q8TEU7_IDR_213_247",0.184357500905213
"Q8TEU7_IDR_625_744",0.160798862507997
"Q8TEV9_IDR_212_252",0.339793096496205
"Q8TEV9_IDR_254_369",0.331695501890433
"Q8TEV9_IDR_374_707",0.328511401613362
"Q8TEW0_IDR_145_212",0.206821261064627
"Q8TEW0_IDR_215_260",0.21820673147614
"Q8TEW0_IDR_368_453",0.190775247683072
"Q8TEW0_IDR_686_1334",0.384196759776161
"Q8TEW6_IDR_236_326",1
"Q8TEW8_IDR_124_196",0.283569775561029
"Q8TEW8_IDR_306_377",0.286355431437428
"Q8TF39_IDR_223_389",0.525115499610576
"Q8TF40_IDR_173_204",0.204782234321917
"Q8TF40_IDR_245_325",0.205044139112875
"Q8TF40_IDR_593_748",0.197620605621867
"Q8TF40_IDR_68_114",0.190274050480005
"Q8TF40_IDR_758_969",0.202278970463336
"Q8TF42_IDR_1_34",0.508336201245738
"Q8TF42_IDR_349_380",0.491663798754262
"Q8TF44_IDR_15_50",0.516063897702516
"Q8TF44_IDR_56_298",0.483936102297484
"Q8TF45_IDR_21_114",1
"Q8TF47_IDR_67_247",1
"Q8TF50_IDR_1_109",0.513166037395742
"Q8TF50_IDR_160_471",0.486833962604258
"Q8TF61_IDR_1_544",1
"Q8TF62_IDR_1107_1192",1
"Q8TF64_IDR_1_33",1
"Q8TF65_IDR_1_38",1
"Q8TF66_IDR_477_529",1
"Q8WUA7_IDR_12_191",1
"Q8WUB2_IDR_142_273",0.503256967566044
"Q8WUB2_IDR_1_63",0.496743032433956
"Q8WUB8_IDR_1_64",0.47803650299638
"Q8WUB8_IDR_281_374",0.52196349700362
"Q8WUD1_IDR_181_213",1
"Q8WUD4_IDR_1_101",1
"Q8WUE5_IDR_1_31",1
"Q8WUF5_IDR_1_620",1
"Q8WUF8_IDR_1_34",0.492506819079245
"Q8WUF8_IDR_219_255",0.507493180920755
"Q8WUH6_IDR_1_116",1
"Q8WUI4_IDR_1_514",0.509451721298502
"Q8WUI4_IDR_911_952",0.490548278701498
"Q8WUJ0_IDR_184_223",1
"Q8WUM0_IDR_1_66",1
"Q8WUM4_IDR_710_804",1
"Q8WUM9_IDR_250_499",1
"Q8WUN7_IDR_1_31",1
"Q8WV16_IDR_1_62",1
"Q8WV24_IDR_1_147",0.333193566921355
"Q8WV24_IDR_187_242",0.330597966650752
"Q8WV24_IDR_284_401",0.336208466427893
"Q8WV28_IDR_1_339",1
"Q8WV37_IDR_1_31",0.489525554918698
"Q8WV37_IDR_37_202",0.510474445081302
"Q8WV41_IDR_66_182",1
"Q8WV44_IDR_127_169",0.52199205541138
"Q8WV44_IDR_52_90",0.47800794458862
"Q8WV48_IDR_162_283",0.336357555852792
"Q8WV48_IDR_1_64",0.315101245561459
"Q8WV48_IDR_87_155",0.348541198585749
"Q8WV74_IDR_204_236",1
"Q8WV83_IDR_143_204",0.507240841127624
"Q8WV83_IDR_1_60",0.492759158872376
"Q8WV93_IDR_1_70",1
"Q8WV99_IDR_128_256",1
"Q8WVB6_IDR_1_166",0.251323982785177
"Q8WVB6_IDR_247_277",0.259351274008515
"Q8WVT3_IDR_1_305",1
"Q8WVV4_IDR_1_303",1
"Q8WVV9_IDR_1_70",1
"Q8WVX3_IDR_1_66",1
"Q8WVZ1_IDR_263_309",1
"Q8WVZ7_IDR_310_376",1
"Q8WW01_IDR_1_32",1
"Q8WW12_IDR_1_154",1
"Q8WW18_IDR_1_67",1
"Q8WW34_IDR_18_60",1
"Q8WW36_IDR_1_59",1
"Q8WW38_IDR_1_195",0.258092851029912
"Q8WW38_IDR_204_250",0.258320189750531
"Q8WW38_IDR_275_352",0.248759652324473
"Q8WW38_IDR_358_1117",0.234827306895084
"Q8WW52_IDR_1_36",1
"Q8WWA1_IDR_1_147",1
"Q8WWB3_IDR_73_177",1
"Q8WWB5_IDR_166_213",1
"Q8WWQ0_IDR_1280_1315",0.31172631535768
"Q8WWQ0_IDR_1430_1821",0.342109686902788
"Q8WWR9_IDR_1_45",1
"Q8WWT9_IDR_1_31",0.477343475979283
"Q8WWT9_IDR_167_223",0.522656524020717
"Q8WWU5_IDR_1_39",1
"Q8WWW0_IDR_1_119",0.490340068684459
"Q8WWW0_IDR_173_204",0.509659931315541
"Q8WWW8_IDR_120_395",0.500291466565531
"Q8WWW8_IDR_397_526",0.499708533434469
"Q8WWX8_IDR_562_614",1
"Q8WWY3_IDR_1_45",0.519553601607049
"Q8WWY3_IDR_338_448",0.480446398392951
"Q8WWY6_IDR_1_76",0.514828103189553
"Q8WWY6_IDR_82_121",0.485171896810447
"Q8WWY7_IDR_1_111",1
"Q8WWZ3_IDR_1_105",1
"Q8WWZ4_IDR_704_741",1
"Q8WWZ7_IDR_793_830",1
"Q8WX77_IDR_1_34",1
"Q8WXG1_IDR_37_67",1
"Q8WXG6_IDR_1054_1277",0.255489012922473
"Q8WXG6_IDR_106_170",0.244370621933687
"Q8WXG6_IDR_437_472",0.247149925933212
"Q8WXG6_IDR_607_938",0.252990439210629
"Q8WXH0_IDR_1031_1105",0.195207443230526
"Q8WXH0_IDR_2353_2393",0.203777683280605
"Q8WXH0_IDR_3982_4491",0.200457826585218
"Q8WXH0_IDR_6349_6495",0.203775256833984
"Q8WXH0_IDR_6770_6832",0.196781790069667
"Q8WXH2_IDR_357_410",0.486572592354869
"Q8WXH2_IDR_424_723",0.513427407645131
"Q8WXH5_IDR_1_265",1
"Q8WXI2_IDR_299_400",0.30644936967164
"Q8WXI2_IDR_417_560",0.351293928643035
"Q8WXI2_IDR_672_905",0.342256701685326
"Q8WXI3_IDR_6_44",1
"Q8WXI4_IDR_1_40",1
"Q8WXU2_IDR_166_228",1
"Q8WXW3_IDR_1_60",0.330201009335971
"Q8WXW3_IDR_533_581",0.32448096369549
"Q8WXW3_IDR_669_757",0.345318026968539
"Q8WXX0_IDR_1_156",1
"Q8WXX5_IDR_182_212",1
"Q8WXX7_IDR_1_653",0.449141408417084
"Q8WXX7_IDR_655_1259",0.550858591582916
"Q8WY07_IDR_472_503",1
"Q8WY21_IDR_1125_1168",0.503634177394636
"Q8WY21_IDR_1_157",0.496365822605364
"Q8WY22_IDR_1_43",1
"Q8WY36_IDR_1_117",0.504300235351412
"Q8WY36_IDR_120_925",0.495699764648588
"Q8WY41_IDR_58_208",1
"Q8WY54_IDR_25_124",0.50722624409754
"Q8WY54_IDR_492_716",0.49277375590246
"Q8WY64_IDR_335_370",1
"Q8WY91_IDR_6_37",0.494914750932309
"Q8WY91_IDR_88_330",0.505085249067691
"Q8WYQ9_IDR_162_804",0.489609598469133
"Q8WYR1_IDR_313_511",0.524444736445702
"Q8WYR1_IDR_565_598",0.475555263554299
"Q8WYR4_IDR_225_309",1
"Q8WZ19_IDR_1_38",0.497106562947108
"Q8WZ19_IDR_281_329",0.502893437052892
"Q8WZ42_IDR_1386_1452",0.077993417038312
"Q8WZ42_IDR_194_889",0.0850089531799889
"Q8WZ42_IDR_32818_32928",0.0836271998296249
"Q8WZ42_IDR_32971_33260",0.0918785461741143
"Q8WZ42_IDR_33393_33486",0.0807640471388891
"Q8WZ42_IDR_33581_33644",0.0789951524480534
"Q8WZ42_IDR_33743_33780",0.0798016673981235
"Q8WZ42_IDR_33872_33966",0.0822678244716621
"Q8WZ42_IDR_34165_34253",0.077549582157457
"Q8WZ42_IDR_3714_4075",0.0884238704701335
"Q8WZ42_IDR_4170_4272",0.0838441113173635
"Q8WZ42_IDR_9853_12031",0.0898456283762778
"Q8WZ55_IDR_65_162",0.32514163615354
"Q92186_IDR_1_69",1
"Q92187_IDR_1_55",1
"Q92466_IDR_1_53",1
"Q92481_IDR_176_208",0.333228262321541
"Q92481_IDR_1_81",0.327382920373229
"Q92481_IDR_91_169",0.339388817305231
"Q92502_IDR_1_511",1
"Q92503_IDR_184_236",1
"Q92504_IDR_196_230",0.327449634076427
"Q92504_IDR_239_313",0.34102646792929
"Q92504_IDR_29_124",0.331523897994283
"Q92519_IDR_1_55",1
"Q92508_IDR_1333_1515",0.171738857723293
"Q92508_IDR_144_184",0.161025468114812
"Q92508_IDR_1534_1653",0.16612500016026
"Q92508_IDR_1809_1924",0.190448954810282
"Q92508_IDR_336_409",0.154331233515853
"Q92508_IDR_712_778",0.1563304856755
"Q92520_IDR_1_57",1
"Q92521_IDR_1_60",1
"Q92541_IDR_606_654",0.450819237257073
"Q92543_IDR_1_71",0.233700313701019
"Q92543_IDR_297_513",0.258141775677848
"Q92543_IDR_669_742",0.259122070955682
"Q92543_IDR_774_816",0.24903583966545
"Q92545_IDR_1158_1705",0.524826208712054
"Q92545_IDR_1_31",0.475173791287946
"Q92547_IDR_286_335",0.23446323915433
"Q92547_IDR_449_546",0.247598716430271
"Q92547_IDR_739_903",0.250874703862351
"Q92547_IDR_993_1263",0.267063340553048
"Q92551_IDR_343_394",0.493309550178058
"Q92551_IDR_98_200",0.506690449821942
"Q92558_IDR_169_504",1
"Q92560_IDR_264_542",0.341585940582038
"Q92560_IDR_566_624",0.341429016165881
"Q92560_IDR_695_729",0.31698504325208
"Q92562_IDR_719_792",1
"Q92563_IDR_1_87",0.494864990017669
"Q92563_IDR_368_423",0.505135009982331
"Q92564_IDR_1_100",1
"Q92567_IDR_1_244",1
"Q92609_IDR_415_648",0.237718975410732
"Q92609_IDR_651_717",0.266591946014444
"Q92609_IDR_719_786",0.24819965990422
"Q92610_IDR_1049_1267",0.204713631407247
"Q92610_IDR_1_68",0.20798097278033
"Q92610_IDR_73_800",0.18720927744212
"Q92610_IDR_833_863",0.203064689947425
"Q92610_IDR_914_1042",0.197031428422879
"Q92611_IDR_48_91",0.486388358268139
"Q92611_IDR_601_635",0.513611641731861
"Q92613_IDR_1_38",0.316392323343332
"Q92613_IDR_367_402",0.340079172946083
"Q92613_IDR_524_823",0.343528503710586
"Q92614_IDR_1_273",0.314579522353965
"Q92614_IDR_1938_2054",0.227003251091967
"Q92614_IDR_298_340",0.225273739233193
"Q92614_IDR_985_1018",0.233143487320875
"Q92615_IDR_1_154",0.334913759852664
"Q92615_IDR_310_341",0.327801597567757
"Q92615_IDR_395_738",0.337284642579578
"Q92625_IDR_1072_1118",0.233207107768872
"Q92625_IDR_308_663",0.259482233874802
"Q92625_IDR_832_923",0.268332418488847
"Q92626_IDR_1322_1381",1
"Q92628_IDR_1104_1244",0.510978889105548
"Q92628_IDR_142_397",0.489021110894452
"Q92630_IDR_1_150",0.505539933226208
"Q92630_IDR_538_601",0.494460066773792
"Q92633_IDR_332_364",1
"Q92636_IDR_576_607",1
"Q92664_IDR_301_365",1
"Q92665_IDR_105_252",0.54407406693488
"Q92665_IDR_1_102",0.45592593306512
"Q92667_IDR_30_603",1
"Q92674_IDR_1_61",1
"Q92681_IDR_1_565",1
"Q92686_IDR_1_78",1
"Q92688_IDR_150_251",1
"Q92692_IDR_386_526",1
"Q92698_IDR_1_65",1
"Q92766_IDR_1_317",0.192207585149124
"Q92766_IDR_319_446",0.216155553893267
"Q92766_IDR_476_700",0.194060325113646
"Q92766_IDR_702_770",0.200836698487722
"Q92766_IDR_772_1687",0.196739837356241
"Q92769_IDR_387_488",1
"Q92772_IDR_293_493",1
"Q92777_IDR_1_110",0.497920103849419
"Q92777_IDR_421_564",0.502079896150581
"Q92783_IDR_147_212",0.340135486042177
"Q92783_IDR_267_298",0.343513111607362
"Q92783_IDR_378_540",0.316351402350462
"Q92784_IDR_82_257",1
"Q92785_IDR_81_267",1
"Q92786_IDR_1_582",1
"Q92791_IDR_380_437",1
"Q92793_IDR_1_1082",0.313301017213206
"Q92793_IDR_1559_1612",0.346613800651093
"Q92793_IDR_1852_2432",0.340085182135701
"Q92794_IDR_313_474",0.508692367145885
"Q92805_IDR_636_689",0.336937792269479
"Q92806_IDR_346_393",1
"Q92817_IDR_1_34",1
"Q92819_IDR_1_58",1
"Q92823_IDR_1193_1261",1
"Q92824_IDR_1785_1819",1
"Q92826_IDR_1_220",1
"Q92828_IDR_401_467",1
"Q92830_IDR_1_90",0.485279709447796
"Q92830_IDR_383_453",0.514720290552204
"Q92831_IDR_1_89",0.487499842685656
"Q92831_IDR_366_447",0.512500157314344
"Q92833_IDR_1202_1246",0.235641391023002
"Q92833_IDR_165_549",0.245542492867707
"Q92833_IDR_43_159",0.237452116635327
"Q92833_IDR_719_805",0.281363999473965
"Q92834_IDR_370_1020",1
"Q92835_IDR_105_156",0.527714634614909
"Q92835_IDR_869_1189",0.472285365385091
"Q92837_IDR_1_31",0.347411953908325
"Q92886_IDR_153_209",0.477125784689253
"Q92887_IDR_255_304",0.469123396167467
"Q92887_IDR_866_949",0.530876603832533
"Q92888_IDR_234_393",0.510249909076565
"Q92888_IDR_761_867",0.489750090923435
"Q92889_IDR_453_543",0.549621630219233
"Q92889_IDR_646_680",0.450378369780767
"Q92890_IDR_229_262",0.502569079923441
"Q92890_IDR_272_307",0.497430920076559
"Q92896_IDR_31_107",1
"Q92900_IDR_1010_1129",0.308078694990444
"Q92900_IDR_1_113",0.379022457867286
"Q92900_IDR_962_995",0.31289884714227
"Q92902_IDR_248_322",1
"Q92903_IDR_1_70",1
"Q92904_IDR_229_295",1
"Q92908_IDR_1_115",0.249001677681356
"Q92908_IDR_133_330",0.248006434166877
"Q92908_IDR_422_464",0.249915580185763
"Q92908_IDR_477_559",0.253076307966005
"Q92945_IDR_582_614",0.324810854921625
"Q92945_IDR_630_681",0.325829511765538
"Q92947_IDR_1_45",1
"Q92949_IDR_1_117",0.482266814649127
"Q92949_IDR_208_308",0.517733185350873
"Q92952_IDR_1_44",0.32926901100157
"Q92952_IDR_49_90",0.354112520055717
"Q92952_IDR_508_543",0.316618468942713
"Q92953_IDR_471_911",1
"Q92954_IDR_1_56",0.466501838891615
"Q92954_IDR_67_1129",0.533498161108385
"Q92956_IDR_228_283",1
"Q92959_IDR_132_165",1
"Q92963_IDR_189_219",1
"Q92968_IDR_1_65",0.323858736449963
"Q92968_IDR_214_244",0.332845606082129
"Q92968_IDR_337_403",0.343295657467909
"Q92973_IDR_329_378",1
"Q92974_IDR_1_192",0.471495280266472
"Q92974_IDR_671_986",0.528504719733528
"Q93073_IDR_1_57",0.300930771862644
"Q93073_IDR_64_668",0.305541264659581
"Q93073_IDR_827_1101",0.393527963477775
"Q93074_IDR_1441_1474",0.330885322974588
"Q93074_IDR_1741_2177",0.319244560692811
"Q93074_IDR_629_720",0.349870116332601
"Q93075_IDR_1_294",0.335972422443008
"Q93075_IDR_297_343",0.353312490072378
"Q93075_IDR_345_488",0.310715087484614
"Q93079_IDR_1_36",1
"Q93086_IDR_352_422",1
"Q93097_IDR_1_50",1
"Q93100_IDR_1_34",0.479125059214926
"Q93100_IDR_674_710",0.520874940785074
"Q969E1_IDR_1_38",1
"Q969E3_IDR_1_115",1
"Q969E4_IDR_1_200",1
"Q969E8_IDR_117_181",1
"Q969F0_IDR_1_126",1
"Q969F1_IDR_114_213",1
"Q969P6_IDR_1_40",1
"Q969Q0_IDR_1_63",1
"Q969R2_IDR_35_176",0.495462587460881
"Q969R2_IDR_406_512",0.504537412539119
"Q969R5_IDR_115_172",0.325873507447556
"Q969R5_IDR_1_84",0.329034834296673
"Q969R5_IDR_606_667",0.345091658255771
"Q969S2_IDR_80_115",1
"Q969S3_IDR_89_245",1
"Q969T3_IDR_1_112",1
"Q969T4_IDR_1_60",1
"Q969T9_IDR_189_261",1
"Q969V6_IDR_1_877",1
"Q969W3_IDR_1_160",1
"Q969W8_IDR_60_169",1
"Q969W9_IDR_1_287",1
"Q969X0_IDR_1_129",0.552640928440222
"Q969X0_IDR_144_195",0.447359071559778
"Q969X1_IDR_1_86",1
"Q969X2_IDR_1_50",1
"Q96A47_IDR_150_191",0.50699862486785
"Q96A47_IDR_243_359",0.49300137513215
"Q96A49_IDR_1_54",0.501432283639585
"Q96A49_IDR_219_336",0.498567716360415
"Q96A54_IDR_1_77",1
"Q96A56_IDR_100_240",0.503500755578967
"Q96A56_IDR_42_95",0.496499244421033
"Q96A57_IDR_1_33",1
"Q96A59_IDR_1_196",1
"Q96A61_IDR_52_174",1
"Q96AJ1_IDR_281_413",1
"Q96AM1_IDR_1_37",1
"Q96AP0_IDR_1_89",0.498994836173064
"Q96AP0_IDR_324_487",0.501005163826936
"Q96AP4_IDR_205_275",0.512247090263729
"Q96AP4_IDR_54_158",0.487752909736271
"Q96AP7_IDR_275_364",1
"Q96AQ1_IDR_1_378",1
"Q96AQ6_IDR_14_213",0.318847654859162
"Q96AQ6_IDR_215_579",0.376748255839229
"Q96AQ6_IDR_696_731",0.304404089301609
"Q96AQ8_IDR_1_161",1
"Q96AQ9_IDR_1_280",1
"Q96AT1_IDR_98_154",1
"Q96AV8_IDR_230_284",0.248375327161521
"Q96AV8_IDR_372_911",0.228019580399584
"Q96AV8_IDR_7_91",0.256017394238718
"Q96AV8_IDR_93_141",0.267587698200176
"Q96AW1_IDR_85_150",1
"Q96AY2_IDR_1_241",1
"Q96BF3_IDR_174_282",0.496953407429024
"Q96BF6_IDR_124_355",0.311622044218496
"Q96BF6_IDR_358_494",0.321427142943502
"Q96BF6_IDR_498_587",0.366950812838002
"Q96BH1_IDR_208_261",0.5143406138905
"Q96BH1_IDR_267_459",0.4856593861095
"Q96BI1_IDR_1_36",1
"Q96BJ3_IDR_114_154",1
"Q96BK5_IDR_95_328",1
"Q96BN2_IDR_78_136",1
"Q96BN6_IDR_1_87",0.484926037649251
"Q96BN6_IDR_298_582",0.515073962350749
"Q96BN8_IDR_1_77",1
"Q96BP2_IDR_1_40",1
"Q96BP3_IDR_1_63",1
"Q96BQ1_IDR_1_54",1
"Q96BR1_IDR_115_154",1
"Q96BR6_IDR_134_197",0.477317980956172
"Q96BR6_IDR_1_84",0.522682019043828
"Q96BT1_IDR_1_129",1
"Q96C03_IDR_1_120",1
"Q96C12_IDR_424_516",0.511936895181791
"Q96C12_IDR_79_120",0.488063104818209
"Q96C19_IDR_1_82",1
"Q96C24_IDR_31_340",1
"Q96C28_IDR_61_147",1
"Q96C34_IDR_136_174",0.25280873080845
"Q96C34_IDR_1_42",0.251138847798003
"Q96C34_IDR_289_335",0.236573883759663
"Q96C34_IDR_44_86",0.259478537633884
"Q96C36_IDR_274_320",1
"Q96C45_IDR_285_409",1
"Q96C55_IDR_1_264",1
"Q96C57_IDR_130_262",0.502008284275644
"Q96C57_IDR_1_75",0.497991715724356
"Q96C86_IDR_1_38",1
"Q96C90_IDR_1_55",1
"Q96C92_IDR_1_316",0.559885429326733
"Q96C92_IDR_350_381",0.440114570673267
"Q96CA5_IDR_174_224",1
"Q96CP6_IDR_218_365",0.337135711733791
"Q96CP6_IDR_538_631",0.343126953504527
"Q96CS3_IDR_307_358",1
"Q96CS4_IDR_82_175",1
"Q96CT2_IDR_1_300",1
"Q96CT7_IDR_1_164",1
"Q96CV9_IDR_1_310",0.568104596314542
"Q96CV9_IDR_505_547",0.431895403685458
"Q96CW5_IDR_105_241",1
"Q96CW6_IDR_145_192",0.316234976008237
"Q96CW6_IDR_226_286",0.358384428589126
"Q96CW6_IDR_79_133",0.325380595402637
"Q96CX2_IDR_131_204",1
"Q96CX6_IDR_336_371",1
"Q96D03_IDR_1_45",1
"Q96D05_IDR_1_62",1
"Q96D09_IDR_1_581",1
"Q96D15_IDR_1_51",1
"Q96D31_IDR_1_57",0.325289431103209
"Q96D31_IDR_202_249",0.324106830642273
"Q96DN6_IDR_120_1003",1
"Q96DR7_IDR_1_413",1
"Q96DT5_IDR_1_53",1
"Q96DT7_IDR_1_230",0.246503213127321
"Q96DT7_IDR_278_342",0.253306874539345
"Q96DT7_IDR_466_696",0.251480574743618
"Q96DT7_IDR_808_871",0.248709337589716
"Q96DU7_IDR_1_331",0.511201255280832
"Q96DU7_IDR_333_385",0.488798744719168
"Q96DW6_IDR_1_64",1
"Q96DX4_IDR_49_100",1
"Q96DX7_IDR_308_344",0.478306099696129
"Q96DX7_IDR_52_175",0.521693900303871
"Q96DX8_IDR_130_160",0.502678395270113
"Q96DX8_IDR_163_246",0.497321604729887
"Q96DY2_IDR_1_41",1
"Q96DY7_IDR_526_597",0.526417977711292
"Q96DY7_IDR_681_827",0.473582022288708
"Q96DZ5_IDR_1_40",0.285719170140835
"Q96EF0_IDR_540_704",1
"Q96EF9_IDR_150_222",1
"Q96EG1_IDR_1_32",1
"Q96EG3_IDR_1_390",1
"Q96EH3_IDR_1_89",1
"Q96EI5_IDR_1_215",1
"Q96EK2_IDR_1_378",0.5003005325657
"Q96EK2_IDR_494_531",0.4996994674343
"Q96EK4_IDR_84_314",1
"Q96EK7_IDR_317_567",0.502181589233027
"Q96EK7_IDR_857_910",0.497818410766973
"Q96EK9_IDR_117_199",1
"Q96EP0_IDR_175_489",1
"Q96EP1_IDR_126_296",0.502625602051289
"Q96EP1_IDR_383_453",0.497374397948711
"Q96EP5_IDR_373_407",1
"Q96EP9_IDR_16_84",0.48484199086639
"Q96EP9_IDR_391_437",0.51515800913361
"Q96EQ0_IDR_235_304",1
"Q96ER9_IDR_275_310",1
"Q96F46_IDR_1_35",0.482878273223019
"Q96F46_IDR_721_795",0.517121726776981
"Q96F63_IDR_1_61",0.484578846591071
"Q96F63_IDR_194_274",0.515421153408929
"Q96F81_IDR_1135_1474",0.50152928516278
"Q96F81_IDR_1_210",0.49847071483722
"Q96F83_IDR_1_142",1
"Q96F86_IDR_70_256",1
"Q96FA7_IDR_114_188",1
"Q96FC9_IDR_155_223",0.369129901275798
"Q96FC9_IDR_520_558",0.323716398869632
"Q96FC9_IDR_78_113",0.30715369985457
"Q96FE5_IDR_1_34",1
"Q96FE7_IDR_115_147",1
"Q96FF7_IDR_1_36",0.496094911567066
"Q96FF7_IDR_39_194",0.503905088432934
"Q96FF9_IDR_1_226",1
"Q96FG2_IDR_1_35",1
"Q96FI4_IDR_286_390",1
"Q96FJ0_IDR_162_258",1
"Q96GR2_IDR_1_71",1
"Q96GS4_IDR_1_205",0.479929090981835
"Q96GS4_IDR_214_251",0.520070909018165
"Q96GT9_IDR_1_111",1
"Q96GU1_IDR_1_130",1
"Q96GV9_IDR_1_35",0.508614676516534
"Q96GV9_IDR_78_148",0.491385323483466
"Q96GW7_IDR_358_638",0.540845868164659
"Q96GW7_IDR_876_911",0.459154131835341
"Q96GW9_IDR_1_40",1
"Q96HH9_IDR_219_328",0.483222130212661
"Q96HI0_IDR_1_184",0.344019613895391
"Q96HI0_IDR_189_240",0.333153841435591
"Q96HI0_IDR_249_495",0.322826544669018
"Q96HJ3_IDR_1_140",0.499044052888909
"Q96HJ3_IDR_329_373",0.500955947111091
"Q96HJ5_IDR_1_39",1
"Q96HL8_IDR_216_283",1
"Q96HM7_IDR_261_323",0.50385034395637
"Q96HM7_IDR_387_432",0.49614965604363
"Q96I76_IDR_225_320",0.52373197365348
"Q96I82_IDR_1_33",1
"Q96I99_IDR_1_34",1
"Q96IC2_IDR_1_48",1
"Q96IF1_IDR_1_331",1
"Q96II8_IDR_1_44",0.292864836458054
"Q96II8_IDR_281_312",0.323856166095089
"Q96II8_IDR_314_654",0.383278997446857
"Q96IK1_IDR_1_43",1
"Q96IK5_IDR_1_89",1
"Q96IL0_IDR_1_59",1
"Q96IM9_IDR_50_177",1
"Q96IP4_IDR_25_59",1
"Q96IQ7_IDR_269_327",1
"Q96IQ9_IDR_1_106",0.510377578546355
"Q96J88_IDR_1_315",1
"Q96J92_IDR_1_164",0.508515563596822
"Q96J92_IDR_521_1243",0.491484436403178
"Q96J94_IDR_1_107",1
"Q96JA1_IDR_1_36",0.332070827365522
"Q96JA1_IDR_821_928",0.3303365980406
"Q96JA1_IDR_936_1093",0.337592574593877
"Q96JA3_IDR_177_300",1
"Q96JA4_IDR_213_679",1
"Q96JB1_IDR_788_824",0.515457662215562
"Q96JB1_IDR_932_962",0.484542337784438
"Q96JB2_IDR_498_544",0.50570205036809
"Q96JB2_IDR_61_100",0.49429794963191
"Q96JB3_IDR_143_429",1
"Q96JK4_IDR_608_671",1
"Q96JK9_IDR_1_1090",1
"Q96JL9_IDR_42_311",1
"Q96JM2_IDR_1135_1264",0.249681057776379
"Q96JM2_IDR_165_1113",0.238000258536644
"Q96JM2_IDR_2138_2186",0.257012502826369
"Q96JM2_IDR_28_163",0.255306180860608
"Q96JM3_IDR_1_63",0.456286504699514
"Q96JM3_IDR_82_691",0.543713495300486
"Q96JM4_IDR_1_200",0.152138682878095
"Q96JM4_IDR_1223_1332",0.136060031135545
"Q96JM4_IDR_1353_1391",0.133274357445965
"Q96JM4_IDR_318_732",0.166441026556098
"Q96JQ2_IDR_294_1002",0.578760228730634
"Q96JQ5_IDR_1_48",1
"Q96JS3_IDR_145_386",1
"Q96JW4_IDR_1_168",1
"Q96JY0_IDR_328_434",0.49224315531815
"Q96JY0_IDR_64_106",0.50775684468185
"Q96JY6_IDR_86_281",1
"Q96JZ2_IDR_143_334",1
"Q96K17_IDR_122_158",0.501394703502835
"Q96K17_IDR_1_34",0.498605296497165
"Q96K21_IDR_131_415",0.566204698826822
"Q96K21_IDR_1_89",0.433795301173178
"Q96K30_IDR_1_269",1
"Q96K31_IDR_182_254",1
"Q96K37_IDR_338_410",1
"Q96K49_IDR_466_511",0.518530847065148
"Q96K49_IDR_523_555",0.481469152934852
"Q96K62_IDR_127_398",1
"Q96K75_IDR_54_203",1
"Q96K76_IDR_1_38",0.328543079956522
"Q96KM6_IDR_1_723",0.494945955910622
"Q96KM6_IDR_813_892",0.505054044089378
