"","GO0006355_regulation_of_transcription._DNA_templated"
"Q2UY09_IDR_204_782",0.571042279616737
"Q2V2M9_IDR_1265_1364",0.506169453634543
"Q2V2M9_IDR_325_784",0.493830546365457
"Q2VIQ3_IDR_438_557",0.25235711669952
"Q2VIQ3_IDR_564_602",0.22441263141744
"Q2VIQ3_IDR_604_817",0.248188896398789
"Q2VIQ3_IDR_893_1234",0.27504135548425
"Q2VPJ9_IDR_279_315",1
"Q2VPK5_IDR_397_454",1
"Q2VWP7_IDR_1040_1075",0.339704086523683
"Q2VWP7_IDR_1089_1150",0.351583463111423
"Q2VWP7_IDR_974_1029",0.308712450364894
"Q2VY69_IDR_53_155",1
"Q2VYF4_IDR_397_491",0.435492828766708
"Q2VYF4_IDR_40_119",0.564507171233292
"Q2WGJ9_IDR_1094_1134",0.216725978932289
"Q2WGJ9_IDR_1161_1270",0.186829103022348
"Q2WGJ9_IDR_1_77",0.194251938527585
"Q2WGJ9_IDR_417_457",0.187744619095411
"Q2WGJ9_IDR_516_550",0.214448360422367
"Q2WGN9_IDR_155_513",1
"Q2Y0W8_IDR_1_34",0.270557947079312
"Q32P44_IDR_47_210",0.491532332124361
"Q32P51_IDR_182_320",1
"Q32ZL2_IDR_276_321",1
"Q330K2_IDR_1_53",1
"Q33E94_IDR_1_56",0.319905884273282
"Q33E94_IDR_486_599",0.375244781103244
"Q33E94_IDR_638_671",0.304849334623474
"Q38SD2_IDR_1840_1901",1
"Q3B726_IDR_204_338",1
"Q3B7T1_IDR_1_43",0.241840234638448
"Q3B7T1_IDR_213_299",0.246190768593402
"Q3B7T1_IDR_517_584",0.23221378799618
"Q3B7T1_IDR_620_672",0.27975520877197
"Q3B7T3_IDR_1_45",0.468340495951058
"Q3B7T3_IDR_58_259",0.531659504048942
"Q3B820_IDR_1_660",1
"Q3C1V0_IDR_300_400",1
"Q3C1V1_IDR_51_88",1
"Q3C1V8_IDR_161_233",0.509746199896324
"Q3C1V8_IDR_67_128",0.490253800103676
"Q3L8U1_IDR_1715_1770",0.145237015443382
"Q3L8U1_IDR_2003_2897",0.254268270877256
"Q3LI81_IDR_1_207",1
"Q3LI83_IDR_1_218",1
"Q3MII6_IDR_1_32",0.528754614315519
"Q3MII6_IDR_454_604",0.471245385684481
"Q3MIP1_IDR_33_94",1
"Q3MIS6_IDR_47_159",1
"Q3MIT2_IDR_62_104",1
"Q3MIW9_IDR_23_493",1
"Q3MJ13_IDR_1016_1072",0.592284193655042
"Q3MJ13_IDR_700_785",0.407715806344958
"Q3MJ62_IDR_131_246",1
"Q3SX64_IDR_1_41",1
"Q3SXP7_IDR_138_199",1
"Q3SXY7_IDR_354_483",1
"Q3SXY8_IDR_206_428",1
"Q3SXZ7_IDR_1_40",1
"Q3SY00_IDR_1_437",0.390086702099963
"Q3SY00_IDR_492_556",0.609913297900037
"Q3V6T2_IDR_1209_1871",0.319500238391055
"Q3YBM2_IDR_236_270",1
"Q3YBR2_IDR_1_31",0.27622712390231
"Q3YBR2_IDR_355_411",0.409408775030414
"Q3YBR2_IDR_83_166",0.314364101067276
"Q3YEC7_IDR_253_729",1
"Q3ZCQ2_IDR_72_153",1
"Q3ZCQ3_IDR_1_159",1
"Q3ZCQ8_IDR_1_85",0.562844638807304
"Q3ZCQ8_IDR_321_353",0.437155361192696
"Q3ZCT1_IDR_1_135",1
"Q3ZCX4_IDR_1_47",0.500382285605377
"Q3ZCX4_IDR_93_157",0.499617714394623
"Q400G9_IDR_341_394",1
"Q401N2_IDR_322_374",0.467262226094312
"Q401N2_IDR_377_412",0.532737773905688
"Q460N3_IDR_1_75",1
"Q460N5_IDR_1389_1423",0.483458534846847
"Q460N5_IDR_98_140",0.516541465153153
"Q494R4_IDR_1_41",1
"Q496A3_IDR_1_129",1
"Q496F6_IDR_132_193",1
"Q496J9_IDR_1_131",1
"Q496M5_IDR_90_167",1
"Q496Y0_IDR_117_149",0.444475972730332
"Q496Y0_IDR_1_65",0.281712699770726
"Q496Y0_IDR_361_454",0.273811327498943
"Q499Z3_IDR_140_198",0.509927711572011
"Q499Z3_IDR_1_42",0.490072288427989
"Q499Z4_IDR_1_256",0.647104503543125
"Q499Z4_IDR_258_310",0.352895496456875
"Q49A17_IDR_1_56",1
"Q49A26_IDR_95_265",1
"Q49A92_IDR_1_107",0.405839601468743
"Q49A92_IDR_133_489",0.594160398531257
"Q49AA0_IDR_130_269",1
"Q49AG3_IDR_55_106",1
"Q49AH0_IDR_1_32",1
"Q49AJ0_IDR_418_1066",1
"Q4G0A6_IDR_84_403",1
"Q4G0F5_IDR_299_336",1
"Q4G0I0_IDR_1_46",1
"Q4G0J3_IDR_189_446",1
"Q4G0M1_IDR_1_75",0.537250153085744
"Q4G0M1_IDR_89_189",0.462749846914255
"Q4G0N4_IDR_7_63",1
"Q4G0N7_IDR_1_45",1
"Q4G0N8_IDR_1099_1177",1
"Q4G0P3_IDR_1916_2003",0.155630684186099
"Q4G0P3_IDR_2102_2188",0.17608744044862
"Q4G0X9_IDR_1_289",1
"Q4G0P3_IDR_2332_2448",0.153574288537766
"Q4G0P3_IDR_2485_2561",0.234186449382395
"Q4G0P3_IDR_2649_2734",0.130401066827326
"Q4G0P3_IDR_3215_3252",0.150120070617793
"Q4G0U5_IDR_266_310",1
"Q4G148_IDR_1_77",1
"Q4G163_IDR_21_435",0.359314592621016
"Q4LE39_IDR_268_303",0.347850877304564
"Q4LE39_IDR_405_1306",0.392117852368289
"Q4LEZ3_IDR_111_155",0.496595323107611
"Q4LEZ3_IDR_1_53",0.503404676892389
"Q4U2R8_IDR_523_563",1
"Q4UJ75_IDR_221_521",1
"Q4V321_IDR_1_117",1
"Q4V326_IDR_1_110",1
"Q4V328_IDR_1_207",0.513646712147833
"Q4V328_IDR_517_792",0.486353287852167
"Q4V339_IDR_1_38",1
"Q4V9L6_IDR_1_283",1
"Q4VC05_IDR_54_210",1
"Q4VC12_IDR_1_38",1
"Q4VC39_IDR_1_32",1
"Q4VC44_IDR_1_35",0.496327513101669
"Q4VC44_IDR_73_108",0.503672486898331
"Q4VCS5_IDR_1_1084",1
"Q4VX76_IDR_123_285",1
"Q4VXU2_IDR_415_528",1
"Q4W5G0_IDR_437_473",1
"Q4ZG55_IDR_1079_1254",0.29236121949311
"Q4ZG55_IDR_279_342",0.273942534235633
"Q4ZG55_IDR_44_74",0.213047408790811
"Q4ZG55_IDR_625_655",0.220648837480446
"Q4ZHG4_IDR_1_36",0.292207279257508
"Q4ZHG4_IDR_1532_1587",0.29508650452794
"Q4ZHG4_IDR_372_1527",0.412706216214552
"Q4ZIN3_IDR_1_34",0.537275183497003
"Q4ZIN3_IDR_467_620",0.462724816502998
"Q4ZJI4_IDR_1_52",1
"Q502W6_IDR_1003_1034",0.261120274727682
"Q502W6_IDR_1191_1294",0.249713081228078
"Q502W6_IDR_1_31",0.227471416814248
"Q502W6_IDR_711_805",0.261695227229993
"Q502W7_IDR_1_219",0.348065106213995
"Q502W7_IDR_228_335",0.200086883964429
"Q502W7_IDR_353_395",0.241775444019716
"Q502W7_IDR_502_554",0.210072565801859
"Q504T8_IDR_103_313",0.505968584331459
"Q52WX2_IDR_1_39",0.472501247535792
"Q52WX2_IDR_320_410",0.527498752464208
"Q537H7_IDR_1_98",1
"Q53EL6_IDR_1_142",1
"Q53EL9_IDR_1_190",1
"Q53EP0_IDR_164_265",1
"Q53EQ6_IDR_1_52",0.323339117013543
"Q53EQ6_IDR_189_220",0.396976990455095
"Q53EQ6_IDR_538_583",0.279683892531362
"Q53ET0_IDR_1_612",1
"Q53EU6_IDR_53_90",1
"Q53EV4_IDR_1_38",1
"Q53EZ4_IDR_130_245",0.32362256707487
"Q53EZ4_IDR_247_302",0.348403677823296
"Q53EZ4_IDR_384_432",0.327973755101834
"Q53F19_IDR_1_74",0.317639410722451
"Q53F19_IDR_183_256",0.231860672056306
"Q53F19_IDR_282_574",0.450499917221242
"Q53F39_IDR_1_47",1
"Q53FD0_IDR_1_390",0.5928052661859
"Q53HL2_IDR_87_189",1
"Q53LP3_IDR_395_525",0.540237511425708
"Q53LP3_IDR_85_261",0.459762488574292
"Q53QV2_IDR_1_54",1
"Q53QW1_IDR_1_274",1
"Q53QZ3_IDR_1_82",0.526192964467863
"Q53QZ3_IDR_194_248",0.473807035532137
"Q53RY4_IDR_199_240",1
"Q53SZ7_IDR_1_190",0.647872384817091
"Q53SZ7_IDR_314_412",0.352127615182909
"Q53T59_IDR_138_368",1
"Q53T94_IDR_121_205",1
"Q53TN4_IDR_227_286",1
"Q53TS8_IDR_1_96",0.330100487399287
"Q53TS8_IDR_250_345",0.355044109856012
"Q53TS8_IDR_354_587",0.314855402744701
"Q562E7_IDR_1017_1219",0.190360669778312
"Q562E7_IDR_1522_1555",0.229028713131074
"Q562E7_IDR_607_715",0.223804606772045
"Q587J7_IDR_1096_1166",0.496013760624863
"Q587J7_IDR_214_381",0.503986239375137
"Q587J8_IDR_111_217",1
"Q58A45_IDR_1_41",0.300287028429769
"Q58A45_IDR_278_390",0.303953600111593
"Q58A45_IDR_72_274",0.395759371458638
"Q58DX5_IDR_1_158",1
"Q58EX2_IDR_1955_2161",1
"Q58EX7_IDR_1039_1191",0.40773900219454
"Q58EX7_IDR_33_177",0.290605992532694
"Q58EX7_IDR_631_730",0.301655005272766
"Q58F21_IDR_136_267",0.254840614657029
"Q58F21_IDR_379_521",0.330265624584542
"Q58F21_IDR_578_917",0.414893760758428
"Q58HT5_IDR_1_37",1
"Q58WW2_IDR_291_705",1
"Q59EK9_IDR_209_446",1
"Q5BIV9_IDR_21_114",1
"Q5BJD5_IDR_1_70",1
"Q5BJE1_IDR_1_167",1
"Q5CZC0_IDR_2651_2712",0.0472461878010809
"Q5CZC0_IDR_2938_2968",0.0543199115315664
"Q5CZC0_IDR_3135_3189",0.0551460117740948
"Q5CZC0_IDR_3193_3263",0.058561097233569
"Q5CZC0_IDR_3626_3656",0.0540673781498
"Q5CZC0_IDR_3871_3956",0.0495253097536958
"Q5CZC0_IDR_5399_5673",0.0637814975890408
"Q5CZC0_IDR_5692_5777",0.0589792936713812
"Q5CZC0_IDR_5850_5904",0.0577345016891932
"Q5CZC0_IDR_6548_6794",0.0574815341707835
"Q5CZC0_IDR_6796_6835",0.0507895660955503
"Q5CZC0_IDR_6849_6907",0.0573711791248311
"Q5D1E8_IDR_1_45",0.218973650597477
"Q5D1E8_IDR_296_435",0.286242865428583
"Q5D1E8_IDR_512_542",0.290469751761734
"Q5D1E8_IDR_91_131",0.204313732212206
"Q5D862_IDR_90_2391",1
"Q5DID0_IDR_597_701",1
"Q5DJT8_IDR_1_118",1
"Q5DX21_IDR_270_403",1
"Q5GH73_IDR_1_120",0.409441688875754
"Q5GH73_IDR_197_229",0.321825979861672
"Q5GH73_IDR_515_558",0.268732331262573
"Q5GH76_IDR_1_104",0.321003615049318
"Q5GH76_IDR_175_245",0.373014864338925
"Q5GH76_IDR_521_565",0.305981520611758
"Q5GH77_IDR_406_459",1
"Q5GJ75_IDR_1_109",1
"Q5H913_IDR_197_242",1
"Q5H943_IDR_1_55",1
"Q5HYR2_IDR_1_182",1
"Q5HYW2_IDR_1_35",0.384161686978798
"Q5HYW2_IDR_251_1225",0.277176805401592
"Q5HYW2_IDR_60_249",0.33866150761961
"Q5HYW3_IDR_1_150",0.539363825512838
"Q5HYW3_IDR_315_493",0.460636174487161
"Q5I0G3_IDR_468_518",1
"Q5I0X4_IDR_31_101",1
"Q5J8M3_IDR_24_62",1
"Q5JNZ3_IDR_1_59",0.457964177532582
"Q5JSL3_IDR_1189_1272",0.323918833438586
"Q5JSL3_IDR_1_31",0.238410899629574
"Q5JSL3_IDR_1337_1386",0.227799048594698
"Q5JSL3_IDR_277_308",0.209871218337141
"Q5JSP0_IDR_1_154",0.467711887741521
"Q5JSP0_IDR_482_527",0.532288112258479
"Q5JSZ5_IDR_1_2229",1
"Q5JT82_IDR_1_279",0.482653114648059
"Q5JT82_IDR_350_389",0.517346885351941
"Q5JTC6_IDR_1_1135",1
"Q5JWR5_IDR_1055_1323",0.24048745011198
"Q5JWR5_IDR_1992_2027",0.24819755542471
"Q5JWR5_IDR_695_728",0.251923024120584
"Q5JX69_IDR_59_106",1
"Q5JX71_IDR_1_43",0.514397235916087
"Q5JX71_IDR_51_109",0.485602764083913
"Q5JXA9_IDR_1_34",1
"Q5JXC2_IDR_1_388",1
"Q5JXM2_IDR_36_108",1
"Q5JXX7_IDR_1_66",1
"Q5MNZ9_IDR_362_410",1
"Q5NUL3_IDR_240_275",1
"Q5PRF9_IDR_186_299",0.336140362306372
"Q5PRF9_IDR_390_469",0.274731791702495
"Q5PRF9_IDR_536_694",0.389127845991133
"Q5PSV4_IDR_1_59",1
"Q5QGS0_IDR_1371_1414",0.235977888221679
"Q5QGS0_IDR_1_541",0.257838389412394
"Q5QGS0_IDR_579_1282",0.506183722365927
"Q5QGT7_IDR_167_225",1
"Q5SRI9_IDR_1_95",1
"Q5SRN2_IDR_30_563",1
"Q5SSG8_IDR_1_486",1
"Q5SSJ5_IDR_1_156",0.561830849101258
"Q5SSJ5_IDR_417_553",0.438169150898742
"Q5SSQ6_IDR_117_148",1
"Q5ST30_IDR_1_93",1
"Q5SV97_IDR_1_577",0.488266382358883
"Q5SV97_IDR_668_702",0.511733617641117
"Q5SVQ8_IDR_1_347",0.476302465285436
"Q5SYE7_IDR_1_1610",1
"Q5SZB4_IDR_1_266",0.496212566400976
"Q5SZB4_IDR_293_393",0.503787433599024
"Q5SZD1_IDR_102_152",0.463290517857067
"Q5SZD1_IDR_1_80",0.536709482142933
"Q5SZJ8_IDR_1_71",0.414960195125727
"Q5SZI1_IDR_210_245",1
"Q5SZJ8_IDR_121_171",0.585039804874273
"Q5SZL2_IDR_1_499",0.576437730653204
"Q5SZL2_IDR_662_706",0.423562269346796
"Q5SZQ8_IDR_244_288",1
"Q5T011_IDR_1158_1231",0.114884378148767
"Q5T011_IDR_1358_1414",0.10725631156005
"Q5T011_IDR_1466_1556",0.105380774273542
"Q5T011_IDR_1632_1667",0.122697836825621
"Q5T011_IDR_1803_1907",0.122627821891298
"Q5T011_IDR_2109_2151",0.107192996716699
"Q5T011_IDR_2400_2513",0.103478586276456
"Q5T011_IDR_2864_2903",0.113290265686372
"Q5T011_IDR_698_731",0.103191028621195
"Q5T124_IDR_1_71",0.467919711974127
"Q5T124_IDR_474_520",0.532080288025873
"Q5T1A1_IDR_646_773",1
"Q5T1B0_IDR_133_169",0.329737180571691
"Q5T1B0_IDR_1_55",0.247553722119467
"Q5T1B0_IDR_819_884",0.219150403318408
"Q5T1B0_IDR_887_1012",0.203558693990434
"Q5T1C6_IDR_1_45",1
"Q5T1M5_IDR_292_558",0.596261919172636
"Q5T1M5_IDR_818_1219",0.403738080827364
"Q5T1N1_IDR_1_836",1
"Q5T1Q4_IDR_1_45",0.689189342142291
"Q5T1Q4_IDR_360_408",0.310810657857709
"Q5T1R4_IDR_1_2406",1
"Q5T1S8_IDR_1_102",1
"Q5T1V6_IDR_1_102",0.44855010566508
"Q5T1V6_IDR_580_619",0.55144989433492
"Q5T200_IDR_1_1515",1
"Q5T230_IDR_1_274",1
"Q5T280_IDR_1_69",1
"Q5T442_IDR_296_439",0.529887522192314
"Q5T4F4_IDR_1_31",0.567854477228099
"Q5T4F4_IDR_235_346",0.432145522771901
"Q5T4I8_IDR_76_110",1
"Q5T4S7_IDR_1616_1655",0.143270925280229
"Q5T4S7_IDR_1731_1783",0.148449222169596
"Q5T4S7_IDR_2437_2470",0.150363147974341
"Q5T4S7_IDR_429_465",0.138656793388362
"Q5T4S7_IDR_598_635",0.148442904625761
"Q5T5X7_IDR_484_531",0.220126170815059
"Q5T5X7_IDR_647_705",0.183423920524167
"Q5T5Y3_IDR_347_701",0.558755692534632
"Q5T5Y3_IDR_705_1460",0.441244307465368
"Q5T601_IDR_1_40",0.475039496988813
"Q5T601_IDR_855_890",0.524960503011187
"Q5T619_IDR_1_278",1
"Q5T653_IDR_252_305",1
"Q5T681_IDR_1_33",0.213460756049361
"Q5T681_IDR_41_77",0.22143497583384
"Q5T7P8_IDR_141_227",0.537700189223778
"Q5T7R7_IDR_81_152",1
"Q5T7W0_IDR_105_189",0.18821316478502
"Q5T7W0_IDR_1_99",0.261838954453746
"Q5T7W0_IDR_211_255",0.292394931457646
"Q5T7W0_IDR_282_460",0.257552949303589
"Q5T7W7_IDR_463_516",1
"Q5T848_IDR_1177_1215",0.306402658606973
"Q5T848_IDR_1_73",0.310406141087914
"Q5T848_IDR_669_1168",0.383191200305113
"Q5TAH2_IDR_1094_1124",1
"Q5TAP6_IDR_1_41",0.235726492579525
"Q5TAP6_IDR_285_594",0.219713938729773
"Q5TAP6_IDR_51_83",0.25638690923314
"Q5TAP6_IDR_735_766",0.288172659457562
"Q5TAQ9_IDR_1_135",0.571385482509437
"Q5TAQ9_IDR_553_597",0.428614517490563
"Q5TAT6_IDR_1_717",1
"Q5TCQ9_IDR_1110_1464",0.170485518659312
"Q5TCQ9_IDR_815_847",0.14978921618806
"Q5TCQ9_IDR_941_1002",0.154196320029157
"Q5TCS8_IDR_1039_1079",0.188881744221892
"Q5TCS8_IDR_1191_1255",0.175542697547339
"Q5TCS8_IDR_186_226",0.145723489791998
"Q5TCS8_IDR_488_576",0.161524190762496
"Q5TCS8_IDR_697_810",0.183387650488195
"Q5TCS8_IDR_893_925",0.14494022718808
"Q5TCX8_IDR_1_38",0.581591391367874
"Q5TF39_IDR_410_518",0.463704748589855
"Q5TF58_IDR_1_183",0.39562806584002
"Q5TF58_IDR_312_362",0.274398880879446
"Q5TF58_IDR_481_517",0.329973053280534
"Q5TFG8_IDR_143_222",0.519233163580768
"Q5TFG8_IDR_42_127",0.480766836419232
"Q5TGI0_IDR_339_409",1
"Q5TGI4_IDR_67_121",1
"Q5TGJ6_IDR_87_251",1
"Q5TGS1_IDR_85_171",1
"Q5TGY1_IDR_1_31",0.447072146677861
"Q5TGY1_IDR_524_634",0.552927853322139
"Q5TGY3_IDR_1_1603",1
"Q5TH69_IDR_1036_1103",0.165096426169379
"Q5TH69_IDR_1413_1443",0.174445770564764
"Q5TH69_IDR_179_212",0.182332830840073
"Q5TH69_IDR_1944_2105",0.31379016049326
"Q5TH69_IDR_464_660",0.164334811932524
"Q5TH74_IDR_1_75",0.501413614663934
"Q5TH74_IDR_96_267",0.498586385336066
"Q5TZJ5_IDR_1_1347",1
"Q5U4P2_IDR_103_140",0.473530283296016
"Q5U4P2_IDR_1_49",0.526469716703984
"Q5U5Q3_IDR_1_228",1
"Q5U5R9_IDR_1_124",1
"Q5U5X8_IDR_1_62",0.168855012932716
"Q5U5X8_IDR_65_452",0.831144987067283
"Q5U5Z8_IDR_108_140",0.325487141298485
"Q5U5Z8_IDR_36_77",0.334207445874051
"Q5U5Z8_IDR_696_889",0.340305412827464
"Q5U623_IDR_1_572",1
"Q5U651_IDR_1_142",0.555350998701474
"Q5U651_IDR_257_369",0.444649001298526
"Q5UAW9_IDR_298_335",1
"Q5UCC4_IDR_1_47",0.516322214203053
"Q5UCC4_IDR_193_224",0.483677785796947
"Q5UE93_IDR_339_409",1
"Q5UIP0_IDR_958_2414",1
"Q5VIR6_IDR_368_415",1
"Q5VIY5_IDR_50_187",1
"Q5VT25_IDR_1596_1732",0.246587471387392
"Q5VT52_IDR_147_252",0.347082383755595
"Q5VT52_IDR_294_1443",0.652917616244405
"Q5VT97_IDR_1032_1082",0.446582906713352
"Q5VT97_IDR_1_652",0.553417093286648
"Q5VTB9_IDR_31_71",0.357436669801589
"Q5VTB9_IDR_75_492",0.642563330198411
"Q5VTD9_IDR_1_104",0.598211342891487
"Q5VTD9_IDR_113_148",0.401788657108513
"Q5VTH2_IDR_105_177",1
"Q5VTH9_IDR_1_109",0.25899478873664
"Q5VTH9_IDR_165_217",0.254383833390331
"Q5VTH9_IDR_333_387",0.241975130422326
"Q5VTH9_IDR_430_465",0.244646247450703
"Q5VTJ3_IDR_300_375",0.475287646920237
"Q5VTJ3_IDR_45_255",0.524712353079763
"Q86VV4_IDR_411_465",0.333604166088517
"Q86VV4_IDR_46_283",0.305700864458212
"Q86VV8_IDR_120_165",0.363732025640853
"Q86VV8_IDR_1531_1565",0.361489960016181
"Q86VV8_IDR_279_360",0.274778014342966
"Q86VW1_IDR_541_577",1
"Q86VW2_IDR_31_154",0.428643229837925
"Q86VW2_IDR_485_580",0.571356770162075
"Q86VY4_IDR_1_200",0.452478379744802
"Q86VY4_IDR_387_417",0.547521620255198
"Q86VY9_IDR_1_51",0.265822626299282
"Q86VY9_IDR_60_104",0.285887156409906
"Q86WG3_IDR_1_150",0.54332758215822
"Q86WG3_IDR_330_371",0.45667241784178
"Q86WG5_IDR_1027_1103",0.211164922983787
"Q86WG5_IDR_1269_1305",0.216692768760175
"Q86WG5_IDR_1670_1731",0.314832063989924
"Q86WG5_IDR_770_807",0.257310244266114
"Q86WH2_IDR_1_46",1
"Q86WI3_IDR_98_136",1
"Q86WK6_IDR_403_437",0.565227700423597
"Q86WK6_IDR_448_485",0.434772299576403
"Q86WK7_IDR_411_449",1
"Q86WN1_IDR_414_467",0.50012949513764
"Q86WN1_IDR_609_690",0.49987050486236
"Q86WP2_IDR_1_378",1
"Q86WR0_IDR_168_208",1
"Q86WR6_IDR_137_236",0.461270123174083
"Q86WR6_IDR_1_42",0.538729876825917
"Q86WR7_IDR_1_50",0.452047102766478
"Q86WR7_IDR_73_399",0.547952897233522
"Q86WS3_IDR_123_158",1
"Q86X51_IDR_1_503",1
"Q86X52_IDR_1_68",1
"Q86X53_IDR_1_363",1
"Q86X76_IDR_1_44",1
"Q86X95_IDR_149_450",1
"Q86XD5_IDR_1_134",0.241457641852252
"Q86XD5_IDR_146_332",0.758542358147748
"Q86XD8_IDR_161_663",1
"Q86XE3_IDR_89_131",1
"Q86XF7_IDR_1_148",0.533620809689255
"Q86XF7_IDR_184_214",0.466379190310745
"Q86XH1_IDR_344_382",0.572018805325521
"Q86XH1_IDR_459_491",0.427981194674479
"Q86XI6_IDR_1_58",1
"Q86XJ0_IDR_256_287",1
"Q86XJ1_IDR_289_680",1
"Q86XK2_IDR_1_150",1
"Q86XK3_IDR_1_50",0.504813989475025
"Q86XK3_IDR_75_146",0.495186010524975
"Q86XK7_IDR_261_387",1
"Q86XT2_IDR_172_251",1
"Q86XU0_IDR_64_183",1
"Q86XZ4_IDR_370_545",0.583710712204874
"Q86XZ4_IDR_84_244",0.416289287795126
"Q86Y01_IDR_160_407",1
"Q86Y07_IDR_318_470",1
"Q86Y13_IDR_1087_1144",0.2656368010665
"Q86Y13_IDR_1_85",0.22979635495982
"Q86Y13_IDR_587_752",0.264556486571165
"Q86Y13_IDR_953_1029",0.240010357402515
"Q86Y22_IDR_1_526",1
"Q86Y25_IDR_66_189",1
"Q86Y26_IDR_111_216",0.207969620602838
"Q86Y26_IDR_1_55",0.20924802523779
"Q86Y26_IDR_287_377",0.183004822407064
"Q86Y26_IDR_379_868",0.183362047008747
"Q86Y26_IDR_870_1132",0.216415484743561
"Q86Y33_IDR_1_215",1
"Q86Y34_IDR_1_38",1
"Q86Y37_IDR_1_126",0.652669178246836
"Q86YF9_IDR_609_849",0.309782447799701
"Q86YI8_IDR_1_228",1
"Q86YJ5_IDR_22_105",0.574671307143789
"Q86YJ5_IDR_267_306",0.425328692856211
"Q86YJ7_IDR_440_475",0.338100170379184
"Q86YJ7_IDR_491_525",0.31484413860799
"Q86YJ7_IDR_535_582",0.347055691012825
"Q86YL5_IDR_1_185",1
"Q86YL7_IDR_1_123",1
"Q86YM7_IDR_113_208",1
"Q86YN6_IDR_23_95",0.374867049836452
"Q86YN6_IDR_98_897",0.625132950163548
"Q86YP4_IDR_1_436",0.528419836885724
"Q86YP4_IDR_465_633",0.471580163114276
"Q86YR6_IDR_1_94",0.486671681151555
"Q86YR6_IDR_363_536",0.513328318848445
"Q86YR7_IDR_530_616",0.575023185782944
"Q86YR7_IDR_963_1114",0.424976814217056
"Q86YS3_IDR_495_564",0.638690647668188
"Q86YS3_IDR_84_347",0.361309352331812
"Q86Z02_IDR_661_906",0.264376612948078
"Q86Z02_IDR_909_1104",0.263404042792756
"Q86Z20_IDR_1_511",1
"Q86Z23_IDR_1_32",0.470883121590611
"Q86Z23_IDR_34_105",0.529116878409389
"Q8HWS3_IDR_1_117",0.23188367093054
"Q8HWS3_IDR_557_645",0.322399126334309
"Q8HWS3_IDR_647_680",0.223188888937475
"D6RA61_IDR_470_528",0.309883538755646
"D6RBM5_IDR_1_60",1
"A1A519_IDR_1_122",0.375774601671989
"A2RTX5_IDR_77_125",1
"D6RBQ6_IDR_1_56",0.351853014632816
"A1A519_IDR_147_214",0.309398371809211
"A2RU30_IDR_1_236",0.486186482580955
"A0A1B0GTI1_IDR_1_187",1
"E9PRG8_IDR_1_123",1
"D6RBQ6_IDR_379_452",0.337900941523739
"A1A519_IDR_270_310",0.3148270265188
"A2RU30_IDR_239_521",0.513813517419045
"A0A1B0GTL2_IDR_52_115",1
"F5GYI3_IDR_57_263",1
"D6RBQ6_IDR_470_528",0.310246043843445
"A7E2F4_IDR_1_180",0.36602011867358
"A2RU54_IDR_27_152",1
"A0A1B0GTR0_IDR_1_116",1
"F5H4A9_IDR_1_185",1
"D6RCP7_IDR_1_56",0.35154610989717
"A1A5B4_IDR_746_782",1
"A7E2F4_IDR_185_240",0.334979094862157
"A6NMS7_IDR_1547_1623",0.177656982873939
"A2RU67_IDR_1_122",1
"F5H4B4_IDR_66_129",0.35015105996651
"D6RCP7_IDR_379_451",0.342471343826647
"A1A5C7_IDR_1_74",0.498865575915034
"A7E2F4_IDR_267_605",0.299000786464263
"A6NMS7_IDR_1658_1700",0.183453877802976
"A2RUB1_IDR_1_666",0.626854739195506
"F5H4B4_IDR_304_403",0.301244875728364
"D6RCP7_IDR_470_528",0.305982546276182
"A1A5D9_IDR_1_54",0.262544867925136
"A7E2S9_IDR_215_258",1
"A6NMS7_IDR_1_876",0.250968832615684
"A2RUB1_IDR_915_952",0.373145260804494
"A0A1B0GTS1_IDR_1_76",0.470155385565846
"F5H4B4_IDR_517_570",0.348604064305126
"D6RGH6_IDR_1_58",0.312792003710432
"C9JL84_IDR_219_458",1
"A7E2V4_IDR_1016_1226",0.496758735674682
"A6NMT0_IDR_1_40",0.341568603837315
"A2RUB6_IDR_27_902",0.565535924509494
"A0A1B0GTS1_IDR_181_278",0.529844614434154
"D6RGH6_IDR_61_125",0.325898072333027
"Q8NEM0_IDR_98_151",0.47891794175595
"Q8NEM2_IDR_1_62",0.506681923759539
"Q8NEM2_IDR_556_639",0.493318076240461
"Q8NEM7_IDR_1_32",0.264587746075523
"Q8NEM7_IDR_226_327",0.261425335244837
"Q8NEM7_IDR_360_779",0.47398691867964
"Q8NEN0_IDR_1_263",1
"Q8NEV4_IDR_1102_1616",0.430186371536024
"Q8NEV4_IDR_879_921",0.569813628463976
"Q8NEV9_IDR_163_193",1
"Q8NEW0_IDR_165_231",1
"Q8NEW7_IDR_1_156",1
"Q8NEX6_IDR_1_36",1
"Q8NEY1_IDR_1_1414",0.630342748467184
"Q8NEY1_IDR_1821_1877",0.369657251532816
"Q8NEY3_IDR_1_48",0.469149472973181
"Q8NEY3_IDR_159_280",0.530850527026819
"Q8NEY8_IDR_1_319",0.479060338025478
"Q8NEY8_IDR_344_405",0.520939661974522
"Q8NEZ2_IDR_134_221",1
"Q8NEZ4_IDR_1_127",0.114478350195285
"Q8NEZ4_IDR_1140_1172",0.0732144054199271
"Q8NEZ4_IDR_1191_3892",0.260120619464366
"Q8NEZ4_IDR_165_218",0.0807632088968861
"Q8NEZ4_IDR_3930_4003",0.0864054207874773
