"","GO0005694_chromosome"
"Q3SY00_IDR_492_556",0.472185347233813
"Q3V6T2_IDR_1209_1871",0.224450836453873
"Q3YBM2_IDR_236_270",1
"Q3YBR2_IDR_1_31",0.294996443051216
"Q3YBR2_IDR_355_411",0.272008172533116
"Q3YBR2_IDR_83_166",0.432995384415668
"Q3YEC7_IDR_253_729",1
"Q3ZCQ2_IDR_72_153",1
"Q3ZCQ3_IDR_1_159",1
"Q3ZCQ8_IDR_1_85",0.488805614517591
"Q3ZCQ8_IDR_321_353",0.511194385482409
"Q3ZCT1_IDR_1_135",1
"Q3ZCX4_IDR_1_47",0.492004176897628
"Q3ZCX4_IDR_93_157",0.507995823102372
"Q400G9_IDR_341_394",1
"Q401N2_IDR_322_374",0.527171148958229
"Q401N2_IDR_377_412",0.472828851041771
"Q460N3_IDR_1_75",1
"Q460N5_IDR_1389_1423",0.484329942293729
"Q460N5_IDR_98_140",0.515670057706271
"Q494R4_IDR_1_41",1
"Q496A3_IDR_1_129",1
"Q496F6_IDR_132_193",1
"Q496J9_IDR_1_131",1
"Q496M5_IDR_90_167",1
"Q496Y0_IDR_117_149",0.268109525999911
"Q496Y0_IDR_1_65",0.262586465272692
"Q496Y0_IDR_361_454",0.469304008727396
"Q499Z3_IDR_140_198",0.451004283548364
"Q499Z3_IDR_1_42",0.548995716451636
"Q499Z4_IDR_1_256",0.482424381263314
"Q499Z4_IDR_258_310",0.517575618736686
"Q49A17_IDR_1_56",1
"Q49A26_IDR_95_265",1
"Q49A92_IDR_1_107",0.470366432509161
"Q49A92_IDR_133_489",0.529633567490839
"Q49AA0_IDR_130_269",1
"Q49AG3_IDR_55_106",1
"Q49AH0_IDR_1_32",1
"Q49AJ0_IDR_418_1066",1
"Q4G0A6_IDR_84_403",1
"Q4G0F5_IDR_299_336",1
"Q4G0I0_IDR_1_46",1
"Q4G0J3_IDR_189_446",1
"Q4G0M1_IDR_1_75",0.443777988190356
"Q4G0M1_IDR_89_189",0.556222011809644
"Q4G0N4_IDR_7_63",1
"Q4G0N7_IDR_1_45",1
"Q4G0N8_IDR_1099_1177",1
"Q4G0P3_IDR_1916_2003",0.150020972415912
"Q4G0P3_IDR_2102_2188",0.130681763509318
"Q4G0X9_IDR_1_289",1
"Q4G0P3_IDR_2332_2448",0.263210633516385
"Q4G0P3_IDR_2485_2561",0.158641441786615
"Q4G0P3_IDR_2649_2734",0.157364190412572
"Q4G0P3_IDR_3215_3252",0.140080998359199
"Q4G0U5_IDR_266_310",1
"Q4G148_IDR_1_77",1
"Q4G163_IDR_21_435",0.387172800824171
"Q4LE39_IDR_268_303",0.296487672573119
"Q4LE39_IDR_405_1306",0.424216184338848
"Q4LEZ3_IDR_111_155",0.523413635761893
"Q4LEZ3_IDR_1_53",0.476586364238107
"Q4U2R8_IDR_523_563",1
"Q4UJ75_IDR_221_521",1
"Q4V321_IDR_1_117",1
"Q4V326_IDR_1_110",1
"Q4V328_IDR_1_207",0.501631787788369
"Q4V328_IDR_517_792",0.498368212211631
"Q4V339_IDR_1_38",1
"Q4V9L6_IDR_1_283",1
"Q4VC05_IDR_54_210",1
"Q4VC12_IDR_1_38",1
"Q4VC39_IDR_1_32",1
"Q4VC44_IDR_1_35",0.48351346831454
"Q4VC44_IDR_73_108",0.51648653168546
"Q4VCS5_IDR_1_1084",1
"Q4VX76_IDR_123_285",1
"Q4VXU2_IDR_415_528",1
"Q4W5G0_IDR_437_473",1
"Q4ZG55_IDR_1079_1254",0.247753376276222
"Q4ZG55_IDR_279_342",0.246823680563014
"Q4ZG55_IDR_44_74",0.278522279454201
"Q4ZG55_IDR_625_655",0.226900663706564
"Q4ZHG4_IDR_1_36",0.335039735106118
"Q4ZHG4_IDR_1532_1587",0.345137639384152
"Q4ZHG4_IDR_372_1527",0.31982262550973
"Q4ZIN3_IDR_1_34",0.503204431408419
"Q4ZIN3_IDR_467_620",0.496795568591581
"Q4ZJI4_IDR_1_52",1
"Q502W6_IDR_1003_1034",0.242801544604378
"Q502W6_IDR_1191_1294",0.286582489327081
"Q502W6_IDR_1_31",0.21940090655655
"Q502W6_IDR_711_805",0.251215059511991
"Q502W7_IDR_1_219",0.25948230794865
"Q502W7_IDR_228_335",0.238495899876469
"Q502W7_IDR_353_395",0.222639011417962
"Q502W7_IDR_502_554",0.27938278075692
"Q504T8_IDR_103_313",0.459431641068543
"Q52WX2_IDR_1_39",0.499457613718931
"Q52WX2_IDR_320_410",0.500542386281069
"Q537H7_IDR_1_98",1
"Q53EL6_IDR_1_142",1
"Q53EL9_IDR_1_190",1
"Q53EP0_IDR_164_265",1
"Q53EQ6_IDR_1_52",0.30934733795571
"Q53EQ6_IDR_189_220",0.328071702440559
"Q53EQ6_IDR_538_583",0.362580959603731
"Q53ET0_IDR_1_612",1
"Q53EU6_IDR_53_90",1
"Q53EV4_IDR_1_38",1
"Q53EZ4_IDR_130_245",0.301821787731101
"Q53EZ4_IDR_247_302",0.373294176132091
"Q53EZ4_IDR_384_432",0.324884036136807
"Q53F19_IDR_1_74",0.281443932104723
"Q53F19_IDR_183_256",0.351942297809039
"Q53F19_IDR_282_574",0.366613770086238
"Q53F39_IDR_1_47",1
"Q53FD0_IDR_1_390",0.527170769978917
"Q53HL2_IDR_87_189",1
"Q53LP3_IDR_395_525",0.506145966105701
"Q53LP3_IDR_85_261",0.493854033894299
"Q53QV2_IDR_1_54",1
"Q53QW1_IDR_1_274",1
"Q53QZ3_IDR_1_82",0.47442599193647
"Q53QZ3_IDR_194_248",0.52557400806353
"Q53RY4_IDR_199_240",1
"Q53SZ7_IDR_1_190",0.464135000723406
"Q53SZ7_IDR_314_412",0.535864999276594
"Q53T59_IDR_138_368",1
"Q53T94_IDR_121_205",1
"Q53TN4_IDR_227_286",1
"Q53TS8_IDR_1_96",0.321945278263157
"Q53TS8_IDR_250_345",0.315101219508588
"Q53TS8_IDR_354_587",0.362953502228255
"Q562E7_IDR_1017_1219",0.311174555723899
"Q562E7_IDR_1522_1555",0.234754152877169
"Q562E7_IDR_607_715",0.228350219705619
"Q587J7_IDR_1096_1166",0.501404058741711
"Q587J7_IDR_214_381",0.498595941258289
"Q587J8_IDR_111_217",1
"Q58A45_IDR_1_41",0.340518998048818
"Q58A45_IDR_278_390",0.326606912377683
"Q58A45_IDR_72_274",0.332874089573499
"Q58DX5_IDR_1_158",1
"Q58EX2_IDR_1955_2161",1
"Q58EX7_IDR_1039_1191",0.314043895052224
"Q58EX7_IDR_33_177",0.345899149103672
"Q58EX7_IDR_631_730",0.340056955844105
"Q58F21_IDR_136_267",0.291994924587864
"Q58F21_IDR_379_521",0.445084222340221
"Q58F21_IDR_578_917",0.262920853071916
"Q58HT5_IDR_1_37",1
"Q58WW2_IDR_291_705",1
"Q59EK9_IDR_209_446",1
"Q5BIV9_IDR_21_114",1
"Q5BJD5_IDR_1_70",1
"Q5BJE1_IDR_1_167",1
"Q5CZC0_IDR_2651_2712",0.0552433574976533
"Q5CZC0_IDR_2938_2968",0.0530640918757704
"Q5CZC0_IDR_3135_3189",0.0509105374075612
"Q5CZC0_IDR_3193_3263",0.0561106029715482
"Q5CZC0_IDR_3626_3656",0.0538721109715284
"Q5CZC0_IDR_3871_3956",0.0532936309807264
"Q5CZC0_IDR_5399_5673",0.0599696651038117
"Q5CZC0_IDR_5692_5777",0.0627821408515627
"Q5CZC0_IDR_5850_5904",0.055566372789044
"Q5CZC0_IDR_6548_6794",0.0609536136419618
"Q5CZC0_IDR_6796_6835",0.050835081656423
"Q5CZC0_IDR_6849_6907",0.0506099573513679
"Q5D1E8_IDR_1_45",0.257526152061125
"Q5D1E8_IDR_296_435",0.240573869997029
"Q5D1E8_IDR_512_542",0.232283965265394
"Q5D1E8_IDR_91_131",0.269616012676452
"Q5D862_IDR_90_2391",1
"Q5DID0_IDR_597_701",1
"Q5DJT8_IDR_1_118",1
"Q5DX21_IDR_270_403",1
"Q5GH73_IDR_1_120",0.317401470051225
"Q5GH73_IDR_197_229",0.326686066460754
"Q5GH73_IDR_515_558",0.355912463488021
"Q5GH76_IDR_1_104",0.34389216625314
"Q5GH76_IDR_175_245",0.323600440289879
"Q5GH76_IDR_521_565",0.332507393456982
"Q5GH77_IDR_406_459",1
"Q5GJ75_IDR_1_109",1
"Q5H913_IDR_197_242",1
"Q5H943_IDR_1_55",1
"Q5HYR2_IDR_1_182",1
"Q5HYW2_IDR_1_35",0.335899258463953
"Q5HYW2_IDR_251_1225",0.371206585298989
"Q5HYW2_IDR_60_249",0.292894156237058
"Q5HYW3_IDR_1_150",0.455483530876498
"Q5HYW3_IDR_315_493",0.544516469123502
"Q5I0G3_IDR_468_518",1
"Q5I0X4_IDR_31_101",1
"Q5J8M3_IDR_24_62",1
"Q5JNZ3_IDR_1_59",0.473996791720963
"Q5JSL3_IDR_1189_1272",0.245145274375276
"Q5JSL3_IDR_1_31",0.242378810261472
"Q5JSL3_IDR_1337_1386",0.244474434214158
"Q5JSL3_IDR_277_308",0.268001481149094
"Q5JSP0_IDR_1_154",0.524369796512629
"Q5JSP0_IDR_482_527",0.475630203487371
"Q5JSZ5_IDR_1_2229",1
"Q5JT82_IDR_1_279",0.472991446905715
"Q5JT82_IDR_350_389",0.527008553094285
"Q5JTC6_IDR_1_1135",1
"Q5JWR5_IDR_1055_1323",0.282721537561712
"Q5JWR5_IDR_1992_2027",0.238455235305406
"Q5JWR5_IDR_695_728",0.242511593483527
"Q5JX69_IDR_59_106",1
"Q5JX71_IDR_1_43",0.498320670186287
"Q5JX71_IDR_51_109",0.501679329813713
"Q5JXA9_IDR_1_34",1
"Q5JXC2_IDR_1_388",1
"Q5JXM2_IDR_36_108",1
"Q5JXX7_IDR_1_66",1
"Q5MNZ9_IDR_362_410",1
"Q5NUL3_IDR_240_275",1
"Q5PRF9_IDR_186_299",0.324708669019635
"Q5PRF9_IDR_390_469",0.361286958670261
"Q5PRF9_IDR_536_694",0.314004372310104
"Q5PSV4_IDR_1_59",1
"Q5QGS0_IDR_1371_1414",0.293767710149789
"Q5QGS0_IDR_1_541",0.38748380546245
"Q5QGS0_IDR_579_1282",0.318748484387761
"Q5QGT7_IDR_167_225",1
"Q5SRI9_IDR_1_95",1
"Q5SRN2_IDR_30_563",1
"Q5SSG8_IDR_1_486",1
"Q5SSJ5_IDR_1_156",0.347756229481551
"Q5SSJ5_IDR_417_553",0.652243770518449
"Q5SSQ6_IDR_117_148",1
"Q5ST30_IDR_1_93",1
"Q5SV97_IDR_1_577",0.547200261165852
"Q5SV97_IDR_668_702",0.452799738834148
"Q5SVQ8_IDR_1_347",0.561238626876795
"Q5SYE7_IDR_1_1610",1
"Q5SZB4_IDR_1_266",0.498453743882388
"Q5SZB4_IDR_293_393",0.501546256117612
"Q5SZD1_IDR_102_152",0.521271616211451
"Q5SZD1_IDR_1_80",0.478728383788549
"Q5SZJ8_IDR_1_71",0.538662413963786
"Q5SZI1_IDR_210_245",1
"Q5SZJ8_IDR_121_171",0.461337586036214
"Q5SZL2_IDR_1_499",0.468497684319672
"Q5SZL2_IDR_662_706",0.531502315680328
"Q5SZQ8_IDR_244_288",1
"Q5T011_IDR_1158_1231",0.108942793927397
"Q5T011_IDR_1358_1414",0.115503320098773
"Q5T011_IDR_1466_1556",0.123513949349969
"Q5T011_IDR_1632_1667",0.102812649332972
"Q5T011_IDR_1803_1907",0.104342552222956
"Q5T011_IDR_2109_2151",0.106061038164704
"Q5T011_IDR_2400_2513",0.108092774583396
"Q5T011_IDR_2864_2903",0.10895576794906
"Q5T011_IDR_698_731",0.121775154370774
"Q5T124_IDR_1_71",0.514276937753872
"Q5T124_IDR_474_520",0.485723062246128
"Q5T1A1_IDR_646_773",1
"Q5T1B0_IDR_133_169",0.232388940630106
"Q5T1B0_IDR_1_55",0.232446080835142
"Q5T1B0_IDR_819_884",0.259267331877103
"Q5T1B0_IDR_887_1012",0.275897646657649
"Q5T1C6_IDR_1_45",1
"Q5T1M5_IDR_292_558",0.429625357644664
"Q5T1M5_IDR_818_1219",0.570374642355336
"Q5T1N1_IDR_1_836",1
"Q5T1Q4_IDR_1_45",0.485832998111217
"Q5T1Q4_IDR_360_408",0.514167001888783
"Q5T1R4_IDR_1_2406",1
"Q5T1S8_IDR_1_102",1
"Q5T1V6_IDR_1_102",0.535393133613987
"Q5T1V6_IDR_580_619",0.464606866386013
"Q5T200_IDR_1_1515",1
"Q5T230_IDR_1_274",1
"Q5T280_IDR_1_69",1
"Q5T442_IDR_296_439",0.41995143887817
"Q5T4F4_IDR_1_31",0.39873348451346
"Q5T4F4_IDR_235_346",0.60126651548654
"Q5T4I8_IDR_76_110",1
"Q5T4S7_IDR_1616_1655",0.150909920836996
"Q5T4S7_IDR_1731_1783",0.143260979071699
"Q5T4S7_IDR_2437_2470",0.135356497627192
"Q5T4S7_IDR_429_465",0.142145741288804
"Q5T4S7_IDR_598_635",0.139837109090543
"Q5T5X7_IDR_484_531",0.259088406007645
"Q5T5X7_IDR_647_705",0.250182425762908
"Q5T5Y3_IDR_347_701",0.40558062933647
"Q5T5Y3_IDR_705_1460",0.59441937066353
"Q5T601_IDR_1_40",0.512175671517919
"Q5T601_IDR_855_890",0.487824328482081
"Q5T619_IDR_1_278",1
"Q5T653_IDR_252_305",1
"Q5T681_IDR_1_33",0.295302995298587
"Q5T681_IDR_41_77",0.240538255124467
"Q5T7P8_IDR_141_227",0.508452382865929
"Q5T7R7_IDR_81_152",1
"Q5T7W0_IDR_105_189",0.23868665575968
"Q5T7W0_IDR_1_99",0.273189867825464
"Q5T7W0_IDR_211_255",0.25949240289542
"Q5T7W0_IDR_282_460",0.228631073519436
"Q5T7W7_IDR_463_516",1
"Q5T848_IDR_1177_1215",0.335307621186455
"Q5T848_IDR_1_73",0.298135272049732
"Q5T848_IDR_669_1168",0.366557106763813
"Q5TAH2_IDR_1094_1124",1
"Q5TAP6_IDR_1_41",0.265251940299288
"Q5TAP6_IDR_285_594",0.295944017873575
"Q5TAP6_IDR_51_83",0.23893899545617
"Q5TAP6_IDR_735_766",0.199865046370967
"Q5TAQ9_IDR_1_135",0.590328035915494
"Q5TAQ9_IDR_553_597",0.409671964084507
"Q5TAT6_IDR_1_717",1
"Q5TCQ9_IDR_1110_1464",0.219627699515324
"Q5TCQ9_IDR_815_847",0.15750613070737
"Q5TCQ9_IDR_941_1002",0.150785263977099
"Q5TCS8_IDR_1039_1079",0.15518945543612
"Q5TCS8_IDR_1191_1255",0.167692668910277
"Q5TCS8_IDR_186_226",0.167856820853177
"Q5TCS8_IDR_488_576",0.164987871488063
"Q5TCS8_IDR_697_810",0.17026159416595
"Q5TCS8_IDR_893_925",0.174011589146414
"Q5TCX8_IDR_1_38",0.405198617268404
"Q5TF39_IDR_410_518",0.574593827067925
"Q5TF58_IDR_1_183",0.311067131097066
"Q5TF58_IDR_312_362",0.365917154883315
"Q5TF58_IDR_481_517",0.323015714019618
"Q5TFG8_IDR_143_222",0.494376036769462
"Q5TFG8_IDR_42_127",0.505623963230538
"Q5TGI0_IDR_339_409",1
"Q5TGI4_IDR_67_121",1
"Q5TGJ6_IDR_87_251",1
"Q5TGS1_IDR_85_171",1
"Q5TGY1_IDR_1_31",0.520532625296605
"Q5TGY1_IDR_524_634",0.479467374703395
"Q5TGY3_IDR_1_1603",1
"Q5TH69_IDR_1036_1103",0.20205146859829
"Q5TH69_IDR_1413_1443",0.199318856573093
"Q5TH69_IDR_179_212",0.195744264800207
"Q5TH69_IDR_1944_2105",0.199648911833216
"Q5TH69_IDR_464_660",0.203236498195194
"Q5TH74_IDR_1_75",0.507197035236669
"Q5TH74_IDR_96_267",0.492802964763331
"Q5TZJ5_IDR_1_1347",1
"Q5U4P2_IDR_103_140",0.505566526647208
"Q5U4P2_IDR_1_49",0.494433473352792
"Q5U5Q3_IDR_1_228",1
"Q5U5R9_IDR_1_124",1
"Q5U5X8_IDR_1_62",0.537422298471516
"Q5U5X8_IDR_65_452",0.462577701528484
"Q5U5Z8_IDR_108_140",0.304256642299498
"Q5U5Z8_IDR_36_77",0.310281486973954
"Q5U5Z8_IDR_696_889",0.385461870726548
"Q5U623_IDR_1_572",1
"Q5U651_IDR_1_142",0.453943423267195
"Q5U651_IDR_257_369",0.546056576732805
"Q5UAW9_IDR_298_335",1
"Q5UCC4_IDR_1_47",0.4828712308077
"Q5UCC4_IDR_193_224",0.5171287691923
"Q5UE93_IDR_339_409",1
"Q5UIP0_IDR_958_2414",1
"Q5VIR6_IDR_368_415",1
"Q5VIY5_IDR_50_187",1
"Q5VT25_IDR_1596_1732",0.174637982204746
"Q5VT52_IDR_147_252",0.581696552990542
"Q5VT52_IDR_294_1443",0.418303447009458
"Q5VT97_IDR_1032_1082",0.563878394075274
"Q5VT97_IDR_1_652",0.436121605924726
"Q5VTB9_IDR_31_71",0.466417414684654
"Q5VTB9_IDR_75_492",0.533582585315346
"Q5VTD9_IDR_1_104",0.503391571768971
"Q5VTD9_IDR_113_148",0.496608428231029
"Q5VTH2_IDR_105_177",1
"Q5VTH9_IDR_1_109",0.224561509996239
"Q5VTH9_IDR_165_217",0.232356543817601
"Q5VTH9_IDR_333_387",0.243920327866747
"Q5VTH9_IDR_430_465",0.299161618319413
"Q5VTJ3_IDR_300_375",0.509971439533801
"Q5VTJ3_IDR_45_255",0.490028560466199
"Q86VV4_IDR_411_465",0.340786553250236
"Q86VV4_IDR_46_283",0.341393434270558
"Q86VV8_IDR_120_165",0.321857111087316
"Q86VV8_IDR_1531_1565",0.328848219714622
"Q86VV8_IDR_279_360",0.349294669198061
"Q86VW1_IDR_541_577",1
"Q86VW2_IDR_31_154",0.521448482495914
"Q86VW2_IDR_485_580",0.478551517504086
"Q86VY4_IDR_1_200",0.52087752905756
"Q86VY4_IDR_387_417",0.47912247094244
"Q86VY9_IDR_1_51",0.384423421589668
"Q86VY9_IDR_60_104",0.30488124600534
"Q86WG3_IDR_1_150",0.541623178248417
"Q86WG3_IDR_330_371",0.458376821751583
"Q86WG5_IDR_1027_1103",0.266415066091216
"Q86WG5_IDR_1269_1305",0.246391563836545
"Q86WG5_IDR_1670_1731",0.241078841750257
"Q86WG5_IDR_770_807",0.246114528321983
"Q86WH2_IDR_1_46",1
"Q86WI3_IDR_98_136",1
"Q86WK6_IDR_403_437",0.446211207433152
"Q86WK6_IDR_448_485",0.553788792566848
"Q86WK7_IDR_411_449",1
"Q86WN1_IDR_414_467",0.545967690266825
"Q86WN1_IDR_609_690",0.454032309733175
"Q86WP2_IDR_1_378",1
"Q86WR0_IDR_168_208",1
"Q86WR6_IDR_137_236",0.529227837594984
"Q86WR6_IDR_1_42",0.470772162405016
"Q86WR7_IDR_1_50",0.516955359698645
"Q86WR7_IDR_73_399",0.483044640301355
"Q86WS3_IDR_123_158",1
"Q86X51_IDR_1_503",1
"Q86X52_IDR_1_68",1
"Q86X53_IDR_1_363",1
"Q86X76_IDR_1_44",1
"Q86X95_IDR_149_450",1
"Q86XD5_IDR_1_134",0.540768391392125
"Q86XD5_IDR_146_332",0.459231608607875
"Q86XD8_IDR_161_663",1
"Q86XE3_IDR_89_131",1
"Q86XF7_IDR_1_148",0.490492091220037
"Q86XF7_IDR_184_214",0.509507908779963
"Q86XH1_IDR_344_382",0.483283175301482
"Q86XH1_IDR_459_491",0.516716824698518
"Q86XI6_IDR_1_58",1
"Q86XJ0_IDR_256_287",1
"Q86XJ1_IDR_289_680",1
"Q86XK2_IDR_1_150",1
"Q86XK3_IDR_1_50",0.472188881409434
"Q86XK3_IDR_75_146",0.527811118590566
"Q86XK7_IDR_261_387",1
"Q86XT2_IDR_172_251",1
"Q86XU0_IDR_64_183",1
"Q86XZ4_IDR_370_545",0.411033527365057
"Q86XZ4_IDR_84_244",0.588966472634943
"Q86Y01_IDR_160_407",1
"Q86Y07_IDR_318_470",1
"Q86Y13_IDR_1087_1144",0.236042339344009
"Q86Y13_IDR_1_85",0.241797427447618
"Q86Y13_IDR_587_752",0.296477180127181
"Q86Y13_IDR_953_1029",0.225683053081192
"Q86Y22_IDR_1_526",1
"Q86Y25_IDR_66_189",1
"Q86Y26_IDR_111_216",0.173402692756838
"Q86Y26_IDR_1_55",0.177112360894697
"Q86Y26_IDR_287_377",0.201391293148467
"Q86Y26_IDR_379_868",0.192445615267242
"Q86Y26_IDR_870_1132",0.255648037932756
"Q86Y33_IDR_1_215",1
"Q86Y34_IDR_1_38",1
"Q86Y37_IDR_1_126",0.486419687730288
"Q86YF9_IDR_609_849",0.251963663514542
"Q86YI8_IDR_1_228",1
"Q86YJ5_IDR_22_105",0.49093663049594
"Q86YJ5_IDR_267_306",0.50906336950406
"Q86YJ7_IDR_440_475",0.333641184418236
"Q86YJ7_IDR_491_525",0.337158683194341
"Q86YJ7_IDR_535_582",0.329200132387423
"Q86YL5_IDR_1_185",1
"Q86YL7_IDR_1_123",1
"Q86YM7_IDR_113_208",1
"Q86YN6_IDR_23_95",0.463408437052879
"Q86YN6_IDR_98_897",0.536591562947121
"Q86YP4_IDR_1_436",0.545247431482812
"Q86YP4_IDR_465_633",0.454752568517188
"Q86YR6_IDR_1_94",0.494635191062013
"Q86YR6_IDR_363_536",0.505364808937987
"Q86YR7_IDR_530_616",0.496960885856488
"Q86YR7_IDR_963_1114",0.503039114143512
"Q86YS3_IDR_495_564",0.482769584355286
"Q86YS3_IDR_84_347",0.517230415644714
"Q86Z02_IDR_661_906",0.238693217664403
"Q86Z02_IDR_909_1104",0.245959369366295
"Q86Z20_IDR_1_511",1
"Q86Z23_IDR_1_32",0.502642610362031
"Q86Z23_IDR_34_105",0.497357389637969
"Q8HWS3_IDR_1_117",0.286988429598223
"Q8HWS3_IDR_557_645",0.237924904436539
"Q8HWS3_IDR_647_680",0.240131174577747
"D6RA61_IDR_470_528",0.353123277564466
"D6RBM5_IDR_1_60",1
"A1A519_IDR_1_122",0.32527832097603
"A2RTX5_IDR_77_125",1
"D6RBQ6_IDR_1_56",0.314065371078132
"A1A519_IDR_147_214",0.313326139334189
"A2RU30_IDR_1_236",0.469051383459111
"A0A1B0GTI1_IDR_1_187",1
"E9PRG8_IDR_1_123",1
"D6RBQ6_IDR_379_452",0.333818204353226
"A1A519_IDR_270_310",0.361395539689781
"A2RU30_IDR_239_521",0.530948616540889
"A0A1B0GTL2_IDR_52_115",1
"F5GYI3_IDR_57_263",1
"D6RBQ6_IDR_470_528",0.352116424568643
"A7E2F4_IDR_1_180",0.327058789627621
"A2RU54_IDR_27_152",1
"A0A1B0GTR0_IDR_1_116",1
"F5H4A9_IDR_1_185",1
"D6RCP7_IDR_1_56",0.31350119242408
"A1A5B4_IDR_746_782",1
"A7E2F4_IDR_185_240",0.33841251988627
"A6NMS7_IDR_1547_1623",0.176589013555913
"A2RU67_IDR_1_122",1
"F5H4B4_IDR_66_129",0.334839207228389
"D6RCP7_IDR_379_451",0.333305952766132
"A1A5C7_IDR_1_74",0.504644884979014
"A7E2F4_IDR_267_605",0.334528690486108
"A6NMS7_IDR_1658_1700",0.212167197799877
"A2RUB1_IDR_1_666",0.451357257438934
"F5H4B4_IDR_304_403",0.338385243899673
"D6RCP7_IDR_470_528",0.353192854809789
"A1A5D9_IDR_1_54",0.230378789894233
"A7E2S9_IDR_215_258",1
"A6NMS7_IDR_1_876",0.160523470693084
"A2RUB1_IDR_915_952",0.548642742561066
"A0A1B0GTS1_IDR_1_76",0.479527811092877
"F5H4B4_IDR_517_570",0.326775548871939
"D6RGH6_IDR_1_58",0.353931744467328
"C9JL84_IDR_219_458",1
"A7E2V4_IDR_1016_1226",0.316832321742698
"A6NMT0_IDR_1_40",0.298207512530098
"A2RUB6_IDR_27_902",0.530590728696384
"A0A1B0GTS1_IDR_181_278",0.520472188907122
"D6RGH6_IDR_61_125",0.33283586186479
"Q8NEM0_IDR_98_151",0.48429089629196
"Q8NEM2_IDR_1_62",0.463452626249492
"Q8NEM2_IDR_556_639",0.536547373750508
"Q8NEM7_IDR_1_32",0.357449204638219
"Q8NEM7_IDR_226_327",0.329643728992704
"Q8NEM7_IDR_360_779",0.312907066369077
"Q8NEN0_IDR_1_263",1
"Q8NEV4_IDR_1102_1616",0.58654758859627
"Q8NEV4_IDR_879_921",0.41345241140373
"Q8NEV9_IDR_163_193",1
"Q8NEW0_IDR_165_231",1
"Q8NEW7_IDR_1_156",1
"Q8NEX6_IDR_1_36",1
"Q8NEY1_IDR_1_1414",0.485992889512362
"Q8NEY1_IDR_1821_1877",0.514007110487638
"Q8NEY3_IDR_1_48",0.500069729974034
"Q8NEY3_IDR_159_280",0.499930270025966
"Q8NEY8_IDR_1_319",0.517773452917898
"Q8NEY8_IDR_344_405",0.482226547082102
"Q8NEZ2_IDR_134_221",1
"Q8NEZ4_IDR_1_127",0.120929466386498
"Q8NEZ4_IDR_1140_1172",0.106012473222698
"Q8NEZ4_IDR_1191_3892",0.107564333770398
"Q8NEZ4_IDR_165_218",0.122539380142772
"Q8NEZ4_IDR_3930_4003",0.109128513566592
"Q8NEZ4_IDR_4026_4058",0.107177541089026
"Q8NEZ4_IDR_522_937",0.125498336143461
"Q8NF91_IDR_6103_6169",0.176186982234387
"Q8NF91_IDR_6172_6346",0.166738796247631
"Q8NF91_IDR_8212_8335",0.157153920213985
"Q8NF91_IDR_8663_8736",0.153711938840451
"Q8NF99_IDR_133_284",1
"Q8NFA0_IDR_1331_1504",0.500595223150741
"Q8NFA0_IDR_433_478",0.499404776849259
"Q8NFA2_IDR_297_376",1
"Q8NFC6_IDR_1_120",0.287861714736375
"Q8NFC6_IDR_159_3051",0.712138285263625
"Q8NFD2_IDR_297_354",1
"Q8NFD5_IDR_1_1236",0.219977145080924
"Q8NFD5_IDR_1267_1591",0.206082223134789
"Q8NFD5_IDR_1694_1775",0.31758802475556
"Q8NFD5_IDR_1808_1912",0.256352607028727
"Q8NFF2_IDR_1_78",0.487278984689572
"Q8NFF2_IDR_261_425",0.512721015310428
"Q8NFT6_IDR_260_335",0.278844370319227
"Q8NFT6_IDR_339_501",0.23572890128086
"Q8NFT6_IDR_96_165",0.253738972059304
"Q8NFU0_IDR_386_473",1
"Q8NFU1_IDR_372_509",1
"Q8NFU4_IDR_1_46",1
"Q8NFU5_IDR_1_37",0.520689938401062
"Q8NFU5_IDR_262_363",0.479310061598938
"Q8NFU7_IDR_1_1332",0.236308510774985
"Q8NFU7_IDR_1743_1840",0.285303721978746
"Q8NFU7_IDR_1916_1989",0.210252734611272
"Q8NFU7_IDR_2070_2109",0.268135032634998
"Q8NFV5_IDR_17_125",1
"Q8NFW1_IDR_215_269",0.345101665564305
"Q8NFW1_IDR_274_311",0.346689193599087
"Q8NFW1_IDR_317_1626",0.308209140836607
"Q8NHG8_IDR_1_147",1
"Q8NHH9_IDR_1_56",1
"Q8NHM5_IDR_1_59",0.212589476274808
"Q8NHM5_IDR_378_508",0.221958860666256
"Q8NHM5_IDR_565_652",0.195623991728086
"Q8NHM5_IDR_724_1040",0.369827671330849
"Q8NHP7_IDR_18_67",0.482389772621941
"Q8NHP7_IDR_284_470",0.517610227378059
"Q8NHP8_IDR_1_39",1
"Q8NHQ1_IDR_228_266",1
"Q8NHQ8_IDR_348_396",0.45068029951525
"Q8NHQ8_IDR_82_200",0.54931970048475
"Q8NHQ9_IDR_486_555",0.563257605394426
"Q8NHQ9_IDR_570_600",0.436742394605574
"Q8NHR7_IDR_111_157",1
"Q8NHY2_IDR_300_357",0.516016209578553
"Q8NHY3_IDR_173_216",0.510047511263809
"Q8NHY3_IDR_269_880",0.489952488736191
"Q8NHY6_IDR_154_371",0.519021148388561
"Q8NHY6_IDR_1_97",0.480978851611439
"Q8NHZ7_IDR_1_158",0.479935307688194
"Q8NHZ7_IDR_178_208",0.520064692311806
"Q8NHZ8_IDR_21_85",1
