"","GO0008509_anion_transmembrane_transporter_activity"
"Q16760_IDR_552_714",0.36566260322583
"Q16763_IDR_157_222",1
"Q16849_IDR_114_341",0.33209106726354
"Q16849_IDR_369_466",0.328860114282943
"Q16849_IDR_610_686",0.339048818453517
"Q16853_IDR_1_50",1
"Q16854_IDR_1_36",1
"Q16875_IDR_444_520",1
"Q16880_IDR_507_541",1
"Q16890_IDR_92_204",1
"Q16891_IDR_1_88",0.507701972202056
"Q16891_IDR_91_228",0.492298027797944
"Q17R60_IDR_189_227",0.340600306471688
"Q17R60_IDR_31_62",0.331778163642251
"Q17R60_IDR_382_562",0.327621529886061
"Q17R89_IDR_28_66",0.349574740513437
"Q17R89_IDR_460_781",0.300628355013057
"Q17R89_IDR_786_818",0.349796904473506
"Q17R98_IDR_1_898",0.476898281084156
"Q17R98_IDR_901_1015",0.523101718915844
"Q17RB8_IDR_1_43",0.478064319485157
"Q17RB8_IDR_335_461",0.521935680514843
"Q1HG44_IDR_288_320",1
"Q1KMD3_IDR_23_242",0.496990887092747
"Q1KMD3_IDR_635_665",0.503009112907253
"Q1L5Z9_IDR_322_438",1
"Q1MSJ5_IDR_1_1211",1
"Q1MX18_IDR_1_42",1
"Q1W6H9_IDR_1_285",1
"Q1X8D7_IDR_131_526",0.340416535163168
"Q1X8D7_IDR_545_581",0.330037865608078
"Q1X8D7_IDR_698_754",0.329545599228754
"Q1XH10_IDR_95_843",1
"Q24JP5_IDR_772_843",0.49852418323681
"Q24JP5_IDR_901_983",0.50147581676319
"Q27J81_IDR_346_523",0.489199856334705
"Q27J81_IDR_933_1244",0.510800143665295
"Q29RF7_IDR_1111_1337",1
"Q2HXU8_IDR_14_99",1
"Q2I0M4_IDR_295_334",1
"Q2I0M5_IDR_1_31",0.345117062178537
"Q2I0M5_IDR_152_189",0.3355740598211
"Q2LD37_IDR_1779_1814",0.0573351427213037
"Q2LD37_IDR_1915_1993",0.063607402304981
"Q2LD37_IDR_2161_2427",0.0656430266656606
"Q2LD37_IDR_2596_2696",0.0536140033155892
"Q2LD37_IDR_2725_2769",0.0685049587690932
"Q2LD37_IDR_2929_2963",0.0603113605155157
"Q2LD37_IDR_3482_3548",0.064420275828483
"Q2LD37_IDR_3563_3787",0.053463497199368
"Q2LD37_IDR_3816_3865",0.0539433472889308
"Q2LD37_IDR_3893_3956",0.0544168526224756
"Q2LD37_IDR_3998_4030",0.0620944645518957
"Q2LD37_IDR_4094_4145",0.0526773544165007
"Q2LD37_IDR_4288_4396",0.0529175022687621
"Q2M1K9_IDR_347_404",1
"Q2M1P5_IDR_1130_1343",0.578152631293026
"Q2M1P5_IDR_345_1039",0.421847368706974
"Q2M1V0_IDR_1_86",1
"Q2M1Z3_IDR_219_1338",1
"Q2M218_IDR_61_234",1
"Q2M243_IDR_1_440",0.502124836293372
"Q2M3C7_IDR_1139_1293",0.13557601462082
"Q2M3C7_IDR_1327_1603",0.159197399524536
"Q2M3C7_IDR_456_674",0.14623578849642
"Q2M3C7_IDR_677_717",0.127028869875827
"Q2M3C7_IDR_723_1136",0.174193933627734
"Q2M3G0_IDR_625_672",1
"Q2M3G4_IDR_1_645",1
"Q2M3M2_IDR_573_616",1
"Q2M3R5_IDR_1_66",1
"Q2M3W8_IDR_58_230",1
"Q2M3X9_IDR_62_222",1
"Q2MJR0_IDR_119_214",0.504903618798746
"Q2MJR0_IDR_243_292",0.495096381201254
"Q2MKA7_IDR_1_31",0.340596616346488
"Q2MKA7_IDR_146_177",0.340649371559924
"Q2MKA7_IDR_207_263",0.318754012093588
"Q2MV58_IDR_1_72",1
"Q2NKQ1_IDR_206_236",0.339851587314197
"Q2NKQ1_IDR_473_531",0.339342665283668
"Q2NKQ1_IDR_671_923",0.320805747402135
"Q2PPJ7_IDR_1486_1523",0.2466575443006
"Q2Q1W2_IDR_122_192",0.495088787967654
"Q2Q1W2_IDR_21_53",0.504911212032346
"Q2QGD7_IDR_1_78",0.198929755384291
"Q2QGD7_IDR_460_537",0.211767872442945
"Q2QGD7_IDR_595_710",0.20682859901138
"Q2QGD7_IDR_713_751",0.19286551404059
"Q2QGD7_IDR_82_174",0.189608259120793
"Q2T9J0_IDR_93_126",1
"Q2T9K0_IDR_325_370",0.516920900026364
"Q2T9K0_IDR_443_475",0.483079099973636
"Q2T9L4_IDR_200_293",0.493550723483478
"Q2T9L4_IDR_58_196",0.506449276516522
"Q2TAA5_IDR_1_59",1
"Q2TAA8_IDR_1_42",1
"Q2TAC2_IDR_405_915",1
"Q2TAC6_IDR_384_631",0.534358304848887
"Q2TAC6_IDR_642_998",0.465641695151113
"Q2TAK8_IDR_102_405",0.454530537691951
"Q2TAK8_IDR_527_563",0.545469462308049
"Q2TAL5_IDR_1_349",1
"Q2TAL6_IDR_1_88",1
"Q2TAL8_IDR_108_191",0.312846374238217
"Q2TAL8_IDR_194_241",0.327857182658501
"Q2TBE0_IDR_509_542",0.507458956372918
"Q2UY09_IDR_1002_1069",0.571013765314381
"Q2UY09_IDR_204_782",0.428986234685619
"Q2V2M9_IDR_1265_1364",0.535237115544464
"Q2V2M9_IDR_325_784",0.464762884455536
"Q2VIQ3_IDR_438_557",0.247490038595609
"Q2VIQ3_IDR_564_602",0.239654587140017
"Q2VIQ3_IDR_604_817",0.24737311498488
"Q2VIQ3_IDR_893_1234",0.265482259279495
"Q2VPJ9_IDR_279_315",1
"Q2VPK5_IDR_397_454",1
"Q2VWP7_IDR_1040_1075",0.317573581410639
"Q2VWP7_IDR_1089_1150",0.3392616324077
"Q2VWP7_IDR_974_1029",0.343164786181661
"Q2VY69_IDR_53_155",1
"Q2VYF4_IDR_397_491",0.495181258963448
"Q2VYF4_IDR_40_119",0.504818741036552
"Q2WGJ9_IDR_1094_1134",0.21036846713581
"Q2WGJ9_IDR_1161_1270",0.181027361801789
"Q2WGJ9_IDR_1_77",0.199062099586941
"Q2WGJ9_IDR_417_457",0.17708315371466
"Q2WGJ9_IDR_516_550",0.232458917760799
"Q2WGN9_IDR_155_513",1
"Q2Y0W8_IDR_1_34",0.36192984539024
"Q32P44_IDR_47_210",0.479847609766044
"Q32P51_IDR_182_320",1
"Q32ZL2_IDR_276_321",1
"Q330K2_IDR_1_53",1
"Q33E94_IDR_1_56",0.330284582188468
"Q33E94_IDR_486_599",0.329441178904079
"Q33E94_IDR_638_671",0.340274238907453
"Q38SD2_IDR_1840_1901",1
"Q3B726_IDR_204_338",1
"Q3B7T1_IDR_1_43",0.248175250291692
"Q3B7T1_IDR_213_299",0.271230650812311
"Q3B7T1_IDR_517_584",0.233279508158902
"Q3B7T1_IDR_620_672",0.247314590737095
"Q3B7T3_IDR_1_45",0.550167015547588
"Q3B7T3_IDR_58_259",0.449832984452412
"Q3B820_IDR_1_660",1
"Q3C1V0_IDR_300_400",1
"Q3C1V1_IDR_51_88",1
"Q3C1V8_IDR_161_233",0.507225364925241
"Q3C1V8_IDR_67_128",0.492774635074759
"Q3L8U1_IDR_1715_1770",0.260773708927886
"Q3L8U1_IDR_2003_2897",0.241098526661244
"Q3LI81_IDR_1_207",1
"Q3LI83_IDR_1_218",1
"Q3MII6_IDR_1_32",0.497751889937138
"Q3MII6_IDR_454_604",0.502248110062862
"Q3MIP1_IDR_33_94",1
"Q3MIS6_IDR_47_159",1
"Q3MIT2_IDR_62_104",1
"Q3MIW9_IDR_23_493",1
"Q3MJ13_IDR_1016_1072",0.540616519160043
"Q3MJ13_IDR_700_785",0.459383480839957
"Q3MJ62_IDR_131_246",1
"Q3SX64_IDR_1_41",1
"Q3SXP7_IDR_138_199",1
"Q3SXY7_IDR_354_483",1
"Q3SXY8_IDR_206_428",1
"Q3SXZ7_IDR_1_40",1
"Q3SY00_IDR_1_437",0.459307709492173
"Q3SY00_IDR_492_556",0.540692290507827
"Q3V6T2_IDR_1209_1871",0.238946034715691
"Q3YBM2_IDR_236_270",1
"Q3YBR2_IDR_1_31",0.341292103672105
"Q3YBR2_IDR_355_411",0.34004147492612
"Q3YBR2_IDR_83_166",0.318666421401776
"Q3YEC7_IDR_253_729",1
"Q3ZCQ2_IDR_72_153",1
"Q3ZCQ3_IDR_1_159",1
"Q3ZCQ8_IDR_1_85",0.490321006882044
"Q3ZCQ8_IDR_321_353",0.509678993117956
"Q3ZCT1_IDR_1_135",1
"Q3ZCX4_IDR_1_47",0.509003655178082
"Q3ZCX4_IDR_93_157",0.490996344821918
"Q400G9_IDR_341_394",1
"Q401N2_IDR_322_374",0.516138240407447
"Q401N2_IDR_377_412",0.483861759592553
"Q460N3_IDR_1_75",1
"Q460N5_IDR_1389_1423",0.483141178055348
"Q460N5_IDR_98_140",0.516858821944652
"Q494R4_IDR_1_41",1
"Q496A3_IDR_1_129",1
"Q496F6_IDR_132_193",1
"Q496J9_IDR_1_131",1
"Q496M5_IDR_90_167",1
"Q496Y0_IDR_117_149",0.307640738773149
"Q496Y0_IDR_1_65",0.352352826595592
"Q496Y0_IDR_361_454",0.340006434631259
"Q499Z3_IDR_140_198",0.475801528870312
"Q499Z3_IDR_1_42",0.524198471129688
"Q499Z4_IDR_1_256",0.474378514261767
"Q499Z4_IDR_258_310",0.525621485738233
"Q49A17_IDR_1_56",1
"Q49A26_IDR_95_265",1
"Q49A92_IDR_1_107",0.471637572659042
"Q49A92_IDR_133_489",0.528362427340958
"Q49AA0_IDR_130_269",1
"Q49AG3_IDR_55_106",1
"Q49AH0_IDR_1_32",1
"Q49AJ0_IDR_418_1066",1
"Q4G0A6_IDR_84_403",1
"Q4G0F5_IDR_299_336",1
"Q4G0I0_IDR_1_46",1
"Q4G0J3_IDR_189_446",1
"Q4G0M1_IDR_1_75",0.497398781957751
"Q4G0M1_IDR_89_189",0.502601218042249
"Q4G0N4_IDR_7_63",1
"Q4G0N7_IDR_1_45",1
"Q4G0N8_IDR_1099_1177",1
"Q4G0P3_IDR_1916_2003",0.181986984026253
"Q4G0P3_IDR_2102_2188",0.176889371246622
"Q4G0X9_IDR_1_289",1
"Q4G0P3_IDR_2332_2448",0.154240174958077
"Q4G0P3_IDR_2485_2561",0.154315394728726
"Q4G0P3_IDR_2649_2734",0.164514595867036
"Q4G0P3_IDR_3215_3252",0.168053479173286
"Q4G0U5_IDR_266_310",1
"Q4G148_IDR_1_77",1
"Q4G163_IDR_21_435",0.353278747379204
"Q4LE39_IDR_268_303",0.340056626784179
"Q4LE39_IDR_405_1306",0.305889974498917
"Q4LEZ3_IDR_111_155",0.518258599821211
"Q4LEZ3_IDR_1_53",0.481741400178789
"Q4U2R8_IDR_523_563",1
"Q4UJ75_IDR_221_521",1
"Q4V321_IDR_1_117",1
"Q4V326_IDR_1_110",1
"Q4V328_IDR_1_207",0.594352961581088
"Q4V328_IDR_517_792",0.405647038418912
"Q4V339_IDR_1_38",1
"Q4V9L6_IDR_1_283",1
"Q4VC05_IDR_54_210",1
"Q4VC12_IDR_1_38",1
"Q4VC39_IDR_1_32",1
"Q4VC44_IDR_1_35",0.509527984164744
"Q4VC44_IDR_73_108",0.490472015835256
"Q4VCS5_IDR_1_1084",1
"Q4VX76_IDR_123_285",1
"Q4VXU2_IDR_415_528",1
"Q4W5G0_IDR_437_473",1
"Q4ZG55_IDR_1079_1254",0.245738589251531
"Q4ZG55_IDR_279_342",0.237062234267327
"Q4ZG55_IDR_44_74",0.262001155152902
"Q4ZG55_IDR_625_655",0.25519802132824
"Q4ZHG4_IDR_1_36",0.335111997069986
"Q4ZHG4_IDR_1532_1587",0.358644198204282
"Q4ZHG4_IDR_372_1527",0.306243804725732
"Q4ZIN3_IDR_1_34",0.499607433581366
"Q4ZIN3_IDR_467_620",0.500392566418635
"Q4ZJI4_IDR_1_52",1
"Q502W6_IDR_1003_1034",0.249576751529595
"Q502W6_IDR_1191_1294",0.238180998230098
"Q502W6_IDR_1_31",0.26249274060435
"Q502W6_IDR_711_805",0.249749509635958
"Q502W7_IDR_1_219",0.235457986576428
"Q502W7_IDR_228_335",0.25109495173566
"Q502W7_IDR_353_395",0.27836860354232
"Q502W7_IDR_502_554",0.235078458145593
"Q504T8_IDR_103_313",0.495720694996652
"Q52WX2_IDR_1_39",0.535205444078885
"Q52WX2_IDR_320_410",0.464794555921115
"Q537H7_IDR_1_98",1
"Q53EL6_IDR_1_142",1
"Q53EL9_IDR_1_190",1
"Q53EP0_IDR_164_265",1
"Q53EQ6_IDR_1_52",0.314931813152676
"Q53EQ6_IDR_189_220",0.344617548528302
"Q53EQ6_IDR_538_583",0.340450638319022
"Q53ET0_IDR_1_612",1
"Q53EU6_IDR_53_90",1
"Q53EV4_IDR_1_38",1
"Q53EZ4_IDR_130_245",0.327722114090577
"Q53EZ4_IDR_247_302",0.363153610387555
"Q53EZ4_IDR_384_432",0.309124275521868
"Q53F19_IDR_1_74",0.306333748914766
"Q53F19_IDR_183_256",0.412319896278075
"Q53F19_IDR_282_574",0.281346354807159
"Q53F39_IDR_1_47",1
"Q53FD0_IDR_1_390",0.486638689538733
"Q53HL2_IDR_87_189",1
"Q53LP3_IDR_395_525",0.516483827586247
"Q53LP3_IDR_85_261",0.483516172413753
"Q53QV2_IDR_1_54",1
"Q53QW1_IDR_1_274",1
"Q53QZ3_IDR_1_82",0.499399485490762
"Q53QZ3_IDR_194_248",0.500600514509238
"Q53RY4_IDR_199_240",1
"Q53SZ7_IDR_1_190",0.506382552395585
"Q53SZ7_IDR_314_412",0.493617447604415
"Q53T59_IDR_138_368",1
"Q53T94_IDR_121_205",1
"Q53TN4_IDR_227_286",1
"Q53TS8_IDR_1_96",0.332446989554201
"Q53TS8_IDR_250_345",0.331721460237334
"Q53TS8_IDR_354_587",0.335831550208465
"Q562E7_IDR_1017_1219",0.238592537838948
"Q562E7_IDR_1522_1555",0.248795394169541
"Q562E7_IDR_607_715",0.250733138057092
"Q587J7_IDR_1096_1166",0.536315730825399
"Q587J7_IDR_214_381",0.463684269174601
"Q587J8_IDR_111_217",1
"Q58A45_IDR_1_41",0.343565429728757
"Q58A45_IDR_278_390",0.317351726004959
"Q58A45_IDR_72_274",0.339082844266284
"Q58DX5_IDR_1_158",1
"Q58EX2_IDR_1955_2161",1
"Q58EX7_IDR_1039_1191",0.354930826754613
"Q58EX7_IDR_33_177",0.333839766050105
"Q58EX7_IDR_631_730",0.311229407195282
"Q58F21_IDR_136_267",0.334810981822963
"Q58F21_IDR_379_521",0.324372660360903
"Q58F21_IDR_578_917",0.340816357816134
"Q58HT5_IDR_1_37",1
"Q58WW2_IDR_291_705",1
"Q59EK9_IDR_209_446",1
"Q5BIV9_IDR_21_114",1
"Q5BJD5_IDR_1_70",1
"Q5BJE1_IDR_1_167",1
"Q5CZC0_IDR_2651_2712",0.0509499021649996
"Q5CZC0_IDR_2938_2968",0.0532283419041773
"Q5CZC0_IDR_3135_3189",0.0595624346905499
"Q5CZC0_IDR_3193_3263",0.0580310108923306
"Q5CZC0_IDR_3626_3656",0.0574498407910279
"Q5CZC0_IDR_3871_3956",0.0549724982738356
"Q5CZC0_IDR_5399_5673",0.0549382856003065
"Q5CZC0_IDR_5692_5777",0.0536663843703882
"Q5CZC0_IDR_5850_5904",0.0567940652690816
"Q5CZC0_IDR_6548_6794",0.056199941080411
"Q5CZC0_IDR_6796_6835",0.0551896207152657
"Q5CZC0_IDR_6849_6907",0.0508172601720174
"Q5D1E8_IDR_1_45",0.26623604376814
"Q5D1E8_IDR_296_435",0.231765669278737
"Q5D1E8_IDR_512_542",0.254624526559637
"Q5D1E8_IDR_91_131",0.247373760393486
"Q5D862_IDR_90_2391",1
"Q5DID0_IDR_597_701",1
"Q5DJT8_IDR_1_118",1
"Q5DX21_IDR_270_403",1
"Q5GH73_IDR_1_120",0.328902090491855
"Q5GH73_IDR_197_229",0.32404278795425
"Q5GH73_IDR_515_558",0.347055121553895
"Q5GH76_IDR_1_104",0.320752746658916
"Q5GH76_IDR_175_245",0.311386041848993
"Q5GH76_IDR_521_565",0.367861211492091
"Q5GH77_IDR_406_459",1
"Q5GJ75_IDR_1_109",1
"Q5H913_IDR_197_242",1
"Q5H943_IDR_1_55",1
"Q5HYR2_IDR_1_182",1
"Q5HYW2_IDR_1_35",0.340425455602925
"Q5HYW2_IDR_251_1225",0.309331458491618
"Q5HYW2_IDR_60_249",0.350243085905457
"Q5HYW3_IDR_1_150",0.5118039404703
"Q5HYW3_IDR_315_493",0.4881960595297
"Q5I0G3_IDR_468_518",1
"Q5I0X4_IDR_31_101",1
"Q5J8M3_IDR_24_62",1
"Q5JNZ3_IDR_1_59",0.507446903457722
"Q5JSL3_IDR_1189_1272",0.247344600471521
"Q5JSL3_IDR_1_31",0.252174821464628
"Q5JSL3_IDR_1337_1386",0.237201690226666
"Q5JSL3_IDR_277_308",0.263278887837184
"Q5JSP0_IDR_1_154",0.497105643135875
"Q5JSP0_IDR_482_527",0.502894356864125
"Q5JSZ5_IDR_1_2229",1
"Q5JT82_IDR_1_279",0.542655181750421
"Q5JT82_IDR_350_389",0.457344818249579
"Q5JTC6_IDR_1_1135",1
"Q5JWR5_IDR_1055_1323",0.262541434384951
"Q5JWR5_IDR_1992_2027",0.242226494390412
"Q5JWR5_IDR_695_728",0.249117959501024
"Q5JX69_IDR_59_106",1
"Q5JX71_IDR_1_43",0.500117207525781
"Q5JX71_IDR_51_109",0.499882792474218
"Q5JXA9_IDR_1_34",1
"Q5JXC2_IDR_1_388",1
"Q5JXM2_IDR_36_108",1
"Q5JXX7_IDR_1_66",1
"Q5MNZ9_IDR_362_410",1
"Q5NUL3_IDR_240_275",1
"Q5PRF9_IDR_186_299",0.358114047123507
"Q5PRF9_IDR_390_469",0.328940294552633
"Q5PRF9_IDR_536_694",0.312945658323859
"Q5PSV4_IDR_1_59",1
"Q5QGS0_IDR_1371_1414",0.284700166354017
"Q5QGS0_IDR_1_541",0.360499340579673
"Q5QGS0_IDR_579_1282",0.35480049306631
"Q5QGT7_IDR_167_225",1
"Q5SRI9_IDR_1_95",1
"Q5SRN2_IDR_30_563",1
"Q5SSG8_IDR_1_486",1
"Q5SSJ5_IDR_1_156",0.51222196236862
"Q5SSJ5_IDR_417_553",0.48777803763138
"Q5SSQ6_IDR_117_148",1
"Q5ST30_IDR_1_93",1
"Q5SV97_IDR_1_577",0.454841566433194
"Q5SV97_IDR_668_702",0.545158433566806
"Q5SVQ8_IDR_1_347",0.568872785161517
"Q5SYE7_IDR_1_1610",1
"Q5SZB4_IDR_1_266",0.467297431316807
"Q5SZB4_IDR_293_393",0.532702568683193
"Q5SZD1_IDR_102_152",0.533020805395113
"Q5SZD1_IDR_1_80",0.466979194604887
"Q5SZJ8_IDR_1_71",0.502462887035187
"Q5SZI1_IDR_210_245",1
"Q5SZJ8_IDR_121_171",0.497537112964813
"Q5SZL2_IDR_1_499",0.453004820957641
"Q5SZL2_IDR_662_706",0.546995179042359
"Q5SZQ8_IDR_244_288",1
"Q5T011_IDR_1158_1231",0.114569867546096
"Q5T011_IDR_1358_1414",0.115306921064111
"Q5T011_IDR_1466_1556",0.127444687471474
"Q5T011_IDR_1632_1667",0.111608675130875
"Q5T011_IDR_1803_1907",0.113292607411128
"Q5T011_IDR_2109_2151",0.107265095099588
"Q5T011_IDR_2400_2513",0.101065917830909
"Q5T011_IDR_2864_2903",0.105108441899392
"Q5T011_IDR_698_731",0.104337786546427
"Q5T124_IDR_1_71",0.516996345812238
"Q5T124_IDR_474_520",0.483003654187762
"Q5T1A1_IDR_646_773",1
"Q5T1B0_IDR_133_169",0.24277851421765
"Q5T1B0_IDR_1_55",0.229345204620555
"Q5T1B0_IDR_819_884",0.274976345533917
"Q5T1B0_IDR_887_1012",0.252899935627878
"Q5T1C6_IDR_1_45",1
"Q5T1M5_IDR_292_558",0.492897531276059
"Q5T1M5_IDR_818_1219",0.507102468723941
"Q5T1N1_IDR_1_836",1
"Q5T1Q4_IDR_1_45",0.461650294414399
"Q5T1Q4_IDR_360_408",0.538349705585601
"Q5T1R4_IDR_1_2406",1
"Q5T1S8_IDR_1_102",1
"Q5T1V6_IDR_1_102",0.507422676416854
"Q5T1V6_IDR_580_619",0.492577323583146
"Q5T200_IDR_1_1515",1
"Q5T230_IDR_1_274",1
"Q5T280_IDR_1_69",1
"Q5T442_IDR_296_439",0.515923919586538
"Q5T4F4_IDR_1_31",0.481952143184894
"Q5T4F4_IDR_235_346",0.518047856815106
"Q5T4I8_IDR_76_110",1
"Q5T4S7_IDR_1616_1655",0.14536898321539
"Q5T4S7_IDR_1731_1783",0.142696350570948
"Q5T4S7_IDR_2437_2470",0.153758611950526
"Q5T4S7_IDR_429_465",0.138289385010225
"Q5T4S7_IDR_598_635",0.148678573101646
"Q5T5X7_IDR_484_531",0.258131487486666
"Q5T5X7_IDR_647_705",0.238036016316928
"Q5T5Y3_IDR_347_701",0.523679581110396
"Q5T5Y3_IDR_705_1460",0.476320418889604
"Q5T601_IDR_1_40",0.523842412833731
"Q5T601_IDR_855_890",0.476157587166269
"Q5T619_IDR_1_278",1
"Q5T653_IDR_252_305",1
"Q5T681_IDR_1_33",0.247118142142205
"Q5T681_IDR_41_77",0.262554249787647
"Q5T7P8_IDR_141_227",0.499801087042595
"Q5T7R7_IDR_81_152",1
"Q5T7W0_IDR_105_189",0.236603382321942
"Q5T7W0_IDR_1_99",0.251503587915532
"Q5T7W0_IDR_211_255",0.251600401657677
"Q5T7W0_IDR_282_460",0.260292628104849
"Q5T7W7_IDR_463_516",1
"Q5T848_IDR_1177_1215",0.349696809798149
"Q5T848_IDR_1_73",0.32596934638479
"Q5T848_IDR_669_1168",0.324333843817061
"Q5TAH2_IDR_1094_1124",1
"Q5TAP6_IDR_1_41",0.240043126527951
"Q5TAP6_IDR_285_594",0.323011465724582
"Q5TAP6_IDR_51_83",0.227229537265325
"Q5TAP6_IDR_735_766",0.209715870482143
"Q5TAQ9_IDR_1_135",0.496191725089091
"Q5TAQ9_IDR_553_597",0.503808274910909
"Q5TAT6_IDR_1_717",1
"Q5TCQ9_IDR_1110_1464",0.150749698319789
"Q5TCQ9_IDR_815_847",0.179734473113089
"Q5TCQ9_IDR_941_1002",0.160362605161977
"Q5TCS8_IDR_1039_1079",0.181523340518779
"Q5TCS8_IDR_1191_1255",0.163537128101519
"Q5TCS8_IDR_186_226",0.162258501847
"Q5TCS8_IDR_488_576",0.171206161557273
"Q5TCS8_IDR_697_810",0.158154364158109
"Q5TCS8_IDR_893_925",0.163320503817321
"Q5TCX8_IDR_1_38",0.50932409233589
"Q5TF39_IDR_410_518",0.603677710603105
"Q5TF58_IDR_1_183",0.301323469130633
"Q5TF58_IDR_312_362",0.359168485676417
"Q5TF58_IDR_481_517",0.33950804519295
"Q5TFG8_IDR_143_222",0.459942370330267
"Q5TFG8_IDR_42_127",0.540057629669733
"Q5TGI0_IDR_339_409",1
"Q5TGI4_IDR_67_121",1
"Q5TGJ6_IDR_87_251",1
"Q5TGS1_IDR_85_171",1
"Q5TGY1_IDR_1_31",0.485544561976076
"Q5TGY1_IDR_524_634",0.514455438023924
"Q5TGY3_IDR_1_1603",1
"Q5TH69_IDR_1036_1103",0.194874407424697
"Q5TH69_IDR_1413_1443",0.210754167355978
"Q5TH69_IDR_179_212",0.193977499829199
"Q5TH69_IDR_1944_2105",0.181887914377154
"Q5TH69_IDR_464_660",0.218506011012972
"Q5TH74_IDR_1_75",0.499837867984246
"Q5TH74_IDR_96_267",0.500162132015754
"Q5TZJ5_IDR_1_1347",1
"Q5U4P2_IDR_103_140",0.508462076920652
"Q5U4P2_IDR_1_49",0.491537923079348
"Q5U5Q3_IDR_1_228",1
"Q5U5R9_IDR_1_124",1
"Q5U5X8_IDR_1_62",0.520699190095148
"Q5U5X8_IDR_65_452",0.479300809904852
"Q5U5Z8_IDR_108_140",0.338686179503369
"Q5U5Z8_IDR_36_77",0.353258973302918
"Q5U5Z8_IDR_696_889",0.308054847193713
"Q5U623_IDR_1_572",1
"Q5U651_IDR_1_142",0.483991520964958
"Q5U651_IDR_257_369",0.516008479035042
"Q5UAW9_IDR_298_335",1
"Q5UCC4_IDR_1_47",0.476072152243448
"Q5UCC4_IDR_193_224",0.523927847756552
"Q5UE93_IDR_339_409",1
"Q5UIP0_IDR_958_2414",1
"Q5VIR6_IDR_368_415",1
"Q5VIY5_IDR_50_187",1
"Q5VT25_IDR_1596_1732",0.188949751499184
"Q5VT52_IDR_147_252",0.516016944352093
"Q5VT52_IDR_294_1443",0.483983055647907
"Q5VT97_IDR_1032_1082",0.476949701797949
"Q5VT97_IDR_1_652",0.523050298202051
"Q5VTB9_IDR_31_71",0.523649201112261
"Q5VTB9_IDR_75_492",0.476350798887739
"Q5VTD9_IDR_1_104",0.503325464828005
"Q5VTD9_IDR_113_148",0.496674535171995
"Q5VTH2_IDR_105_177",1
"Q5VTH9_IDR_1_109",0.228149590422818
"Q5VTH9_IDR_165_217",0.27008066197861
"Q5VTH9_IDR_333_387",0.256027854076304
"Q5VTH9_IDR_430_465",0.245741893522268
"Q5VTJ3_IDR_300_375",0.546043540347975
"Q5VTJ3_IDR_45_255",0.453956459652025
"Q86VV4_IDR_411_465",0.352911801920449
"Q86VV4_IDR_46_283",0.323923349343575
"Q86VV8_IDR_120_165",0.353351358630396
"Q86VV8_IDR_1531_1565",0.328929535641254
"Q86VV8_IDR_279_360",0.31771910572835
"Q86VW1_IDR_541_577",1
"Q86VW2_IDR_31_154",0.483710041410126
"Q86VW2_IDR_485_580",0.516289958589874
"Q86VY4_IDR_1_200",0.463865574475589
"Q86VY4_IDR_387_417",0.536134425524411
"Q86VY9_IDR_1_51",0.322582696587938
"Q86VY9_IDR_60_104",0.342593214555489
"Q86WG3_IDR_1_150",0.515940182963222
"Q86WG3_IDR_330_371",0.484059817036778
"Q86WG5_IDR_1027_1103",0.229135482904161
"Q86WG5_IDR_1269_1305",0.233735191102341
"Q86WG5_IDR_1670_1731",0.276694705213429
"Q86WG5_IDR_770_807",0.260434620780069
"Q86WH2_IDR_1_46",1
"Q86WI3_IDR_98_136",1
"Q86WK6_IDR_403_437",0.515223918617528
"Q86WK6_IDR_448_485",0.484776081382472
"Q86WK7_IDR_411_449",1
"Q86WN1_IDR_414_467",0.509473960813387
"Q86WN1_IDR_609_690",0.490526039186613
"Q86WP2_IDR_1_378",1
"Q86WR0_IDR_168_208",1
"Q86WR6_IDR_137_236",0.492027202836696
"Q86WR6_IDR_1_42",0.507972797163304
"Q86WR7_IDR_1_50",0.470038046531199
"Q86WR7_IDR_73_399",0.529961953468801
"Q86WS3_IDR_123_158",1
"Q86X51_IDR_1_503",1
"Q86X52_IDR_1_68",1
"Q86X53_IDR_1_363",1
"Q86X76_IDR_1_44",1
"Q86X95_IDR_149_450",1
"Q86XD5_IDR_1_134",0.448384975751216
"Q86XD5_IDR_146_332",0.551615024248784
"Q86XD8_IDR_161_663",1
"Q86XE3_IDR_89_131",1
"Q86XF7_IDR_1_148",0.497835949895385
"Q86XF7_IDR_184_214",0.502164050104615
"Q86XH1_IDR_344_382",0.496219119517836
"Q86XH1_IDR_459_491",0.503780880482164
"Q86XI6_IDR_1_58",1
"Q86XJ0_IDR_256_287",1
"Q86XJ1_IDR_289_680",1
"Q86XK2_IDR_1_150",1
"Q86XK3_IDR_1_50",0.452587868352531
"Q86XK3_IDR_75_146",0.547412131647469
"Q86XK7_IDR_261_387",1
"Q86XT2_IDR_172_251",1
"Q86XU0_IDR_64_183",1
"Q86XZ4_IDR_370_545",0.458686637222924
"Q86XZ4_IDR_84_244",0.541313362777076
"Q86Y01_IDR_160_407",1
"Q86Y07_IDR_318_470",1
"Q86Y13_IDR_1087_1144",0.25704524231386
"Q86Y13_IDR_1_85",0.243815372399802
"Q86Y13_IDR_587_752",0.250929957601993
"Q86Y13_IDR_953_1029",0.248209427684345
"Q86Y22_IDR_1_526",1
