"","GO0003723_RNA_binding"
"Q15459_IDR_532_689",0.219380968298566
"Q15464_IDR_1_187",0.521100319507761
"Q15464_IDR_189_387",0.478899680492239
"Q15465_IDR_1_41",0.447819542138832
"Q15465_IDR_395_427",0.552180457861168
"Q15468_IDR_1074_1270",0.511852662493389
"Q15468_IDR_372_1067",0.488147337506611
"Q15475_IDR_161_284",1
"Q15477_IDR_190_278",1
"Q15506_IDR_56_151",1
"Q15596_IDR_1_37",0.521357839524536
"Q15596_IDR_376_1433",0.478642160475464
"Q15599_IDR_245_326",1
"Q155Q3_IDR_128_335",0.472534074611442
"Q155Q3_IDR_460_598",0.527465925388558
"Q15628_IDR_145_203",1
"Q15629_IDR_326_374",1
"Q15633_IDR_100_156",0.472532508081327
"Q15633_IDR_230_260",0.527467491918673
"Q15637_IDR_294_639",1
"Q15642_IDR_288_386",0.428286227515686
"Q15642_IDR_472_538",0.571713772484314
"Q15643_IDR_1175_1215",0.124712162610728
"Q15643_IDR_1224_1360",0.108746539524989
"Q15643_IDR_1_422",0.105155307284487
"Q15643_IDR_1814_1950",0.106014070783754
"Q15643_IDR_437_468",0.138233316420592
"Q15643_IDR_590_642",0.145769748235978
"Q15643_IDR_836_899",0.131454971043357
"Q15643_IDR_970_1011",0.139913884096116
"Q15699_IDR_153_225",0.334368570746939
"Q15699_IDR_228_326",0.327346837493079
"Q15714_IDR_1_1073",1
"Q15722_IDR_307_352",1
"Q15723_IDR_138_205",0.495614444018202
"Q15723_IDR_302_434",0.504385555981798
"Q15726_IDR_16_138",1
"Q15735_IDR_1_415",0.466330029863867
"Q15735_IDR_842_1006",0.533669970136133
"Q15738_IDR_1_35",1
"Q15742_IDR_108_343",0.320046481382441
"Q15742_IDR_1_35",0.348986067251058
"Q15742_IDR_354_525",0.330967451366501
"Q15743_IDR_309_365",1
"Q15744_IDR_1_226",1
"Q15746_IDR_1191_1231",0.181060264349888
"Q15746_IDR_1767_1803",0.183642342563835
"Q15746_IDR_257_333",0.227032245553423
"Q15746_IDR_367_408",0.180239057947296
"Q15746_IDR_920_1094",0.228026089585558
"Q15784_IDR_194_382",0.356785915011365
"Q15788_IDR_1_33",0.569819036260845
"Q15788_IDR_368_1392",0.430180963739155
"Q15797_IDR_195_246",1
"Q15811_IDR_109_210",0.193871998517397
"Q15811_IDR_312_380",0.279177034672773
"Q15811_IDR_660_737",0.308286188979228
"Q15811_IDR_808_910",0.218664777830602
"Q15814_IDR_138_177",0.452197043945087
"Q15814_IDR_1_55",0.547802956054912
"Q15818_IDR_88_199",1
"Q15825_IDR_360_417",1
"Q15828_IDR_1_31",1
"Q15831_IDR_346_433",1
"Q15834_IDR_149_202",1
"Q15842_IDR_1_31",0.502704627188941
"Q15842_IDR_361_424",0.497295372811059
"Q15848_IDR_1_108",1
"Q15849_IDR_1_87",0.473498278483751
"Q15849_IDR_443_550",0.526501721516249
"Q15911_IDR_1046_1087",0.0992941575738151
"Q15911_IDR_1107_1958",0.0727847166235466
"Q15911_IDR_1961_2643",0.0882662927362359
"Q15911_IDR_2690_2728",0.107852504087265
"Q15911_IDR_2741_2948",0.0943569812952973
"Q15911_IDR_2998_3465",0.0821379282335709
"Q15911_IDR_345_949",0.086889910429969
"Q15911_IDR_3468_3703",0.0770789075824363
"Q15911_IDR_951_1039",0.0927472956095615
"Q15915_IDR_1_165",0.478433139371025
"Q16281_IDR_1_154",1
"Q16322_IDR_1_78",0.45852126136089
"Q16322_IDR_469_511",0.54147873863911
"Q16348_IDR_1_38",1
"Q16352_IDR_1_81",0.471889004625106
"Q16352_IDR_413_499",0.528110995374894
"Q16384_IDR_73_173",1
"Q16385_IDR_74_188",1
"Q16445_IDR_334_410",1
"Q16478_IDR_857_980",1
"Q16512_IDR_175_207",0.263502941012167
"Q16512_IDR_345_386",0.267916345315901
"Q16512_IDR_525_608",0.23723592357674
"Q16512_IDR_96_167",0.231344790095192
"Q16513_IDR_109_169",0.31251421043007
"Q16513_IDR_486_516",0.360305179871085
"Q16513_IDR_523_649",0.327180609698845
"Q16514_IDR_1_55",1
"Q16520_IDR_1_46",0.529683097223519
"Q16568_IDR_1_47",1
"Q16572_IDR_475_532",0.509639196008058
"Q16572_IDR_68_118",0.490360803991942
"Q16584_IDR_1_40",0.48625127219544
"Q16584_IDR_414_847",0.51374872780456
"Q16585_IDR_1_61",1
"Q16586_IDR_346_387",1
"Q16587_IDR_1_38",0.426022555239347
"Q16587_IDR_96_245",0.573977444760653
"Q16589_IDR_294_344",1
"Q16594_IDR_130_264",1
"Q16595_IDR_1_88",1
"Q16600_IDR_1_234",1
"Q16610_IDR_20_159",1
"Q16612_IDR_13_68",1
"Q16620_IDR_408_465",1
"Q16621_IDR_1_225",1
"Q16625_IDR_275_413",1
"Q16626_IDR_1_131",1
"Q16629_IDR_84_238",1
"Q16630_IDR_173_406",0.594949033211677
"Q16665_IDR_412_768",0.449056508233622
"Q16666_IDR_391_574",0.464013573615601
"Q16666_IDR_87_199",0.535986426384399
"Q16670_IDR_133_278",0.37735965204467
"Q16670_IDR_1_74",0.324856881547521
"Q16670_IDR_82_125",0.29778346640781
"Q16671_IDR_126_192",0.489400136374817
"Q16671_IDR_512_573",0.510599863625183
"Q16676_IDR_1_123",0.635507237363598
"Q16676_IDR_211_465",0.364492762636402
"Q16690_IDR_320_384",1
"Q16695_IDR_1_41",1
"Q16706_IDR_81_125",1
"Q16720_IDR_1125_1220",0.483661637109632
"Q16720_IDR_295_356",0.516338362890368
"Q16739_IDR_1_45",1
"Q16760_IDR_1099_1139",0.349806310456684
"Q16760_IDR_1_39",0.348737823722276
"Q16760_IDR_552_714",0.30145586582104
"Q16763_IDR_157_222",1
"Q16849_IDR_114_341",0.303783225841906
"Q16849_IDR_369_466",0.332585302521338
"Q16849_IDR_610_686",0.363631471636756
"Q16853_IDR_1_50",1
"Q16854_IDR_1_36",1
"Q16875_IDR_444_520",1
"Q16880_IDR_507_541",1
"Q16890_IDR_92_204",1
"Q16891_IDR_1_88",0.470571479975958
"Q16891_IDR_91_228",0.529428520024042
"Q17R60_IDR_189_227",0.342423951016757
"Q17R60_IDR_31_62",0.372768766475077
"Q17R60_IDR_382_562",0.284807282508166
"Q17R89_IDR_28_66",0.35229956406953
"Q17R89_IDR_460_781",0.304573321683179
"Q17R89_IDR_786_818",0.343127114247291
"Q17R98_IDR_1_898",0.475497688998681
"Q17R98_IDR_901_1015",0.524502311001319
"Q17RB8_IDR_1_43",0.565952898323877
"Q17RB8_IDR_335_461",0.434047101676123
"Q1HG44_IDR_288_320",1
"Q1KMD3_IDR_23_242",0.52268525697157
"Q1KMD3_IDR_635_665",0.47731474302843
"Q1L5Z9_IDR_322_438",1
"Q1MSJ5_IDR_1_1211",1
"Q1MX18_IDR_1_42",1
"Q1W6H9_IDR_1_285",1
"Q1X8D7_IDR_131_526",0.307275316395547
"Q1X8D7_IDR_545_581",0.31924870752871
"Q1X8D7_IDR_698_754",0.373475976075743
"Q1XH10_IDR_95_843",1
"Q24JP5_IDR_772_843",0.603456805685352
"Q24JP5_IDR_901_983",0.396543194314648
"Q27J81_IDR_346_523",0.393476837600848
"Q27J81_IDR_933_1244",0.606523162399152
"Q29RF7_IDR_1111_1337",1
"Q2HXU8_IDR_14_99",1
"Q2I0M4_IDR_295_334",1
"Q2I0M5_IDR_1_31",0.218436752370774
"Q2I0M5_IDR_152_189",0.35811418016611
"Q2LD37_IDR_1779_1814",0.054623831754224
"Q2LD37_IDR_1915_1993",0.0580564232165521
"Q2LD37_IDR_2161_2427",0.0540443887933423
"Q2LD37_IDR_2596_2696",0.0709519306294104
"Q2LD37_IDR_2725_2769",0.0633065209059184
"Q2LD37_IDR_2929_2963",0.0609915104454309
"Q2LD37_IDR_3482_3548",0.0586651385100016
"Q2LD37_IDR_3563_3787",0.0649855491383743
"Q2LD37_IDR_3816_3865",0.0536008853541514
"Q2LD37_IDR_3893_3956",0.0560242712764325
"Q2LD37_IDR_3998_4030",0.0516254332697565
"Q2LD37_IDR_4094_4145",0.0518627920979171
"Q2LD37_IDR_4288_4396",0.0605146046964426
"Q2M1K9_IDR_347_404",1
"Q2M1P5_IDR_1130_1343",0.529630655285921
"Q2M1P5_IDR_345_1039",0.470369344714079
"Q2M1V0_IDR_1_86",1
"Q2M1Z3_IDR_219_1338",1
"Q2M218_IDR_61_234",1
"Q2M243_IDR_1_440",0.513471650804883
"Q2M3C7_IDR_1139_1293",0.147129788688336
"Q2M3C7_IDR_1327_1603",0.156048096967381
"Q2M3C7_IDR_456_674",0.125211213427009
"Q2M3C7_IDR_677_717",0.149925440932964
"Q2M3C7_IDR_723_1136",0.132591903440508
"Q2M3G0_IDR_625_672",1
"Q2M3G4_IDR_1_645",1
"Q2M3M2_IDR_573_616",1
"Q2M3R5_IDR_1_66",1
"Q2M3W8_IDR_58_230",1
"Q2M3X9_IDR_62_222",1
"Q2MJR0_IDR_119_214",0.443979867948655
"Q2MJR0_IDR_243_292",0.556020132051345
"Q2MKA7_IDR_1_31",0.214515954952631
"Q2MKA7_IDR_146_177",0.250587283063167
"Q2MKA7_IDR_207_263",0.534896761984201
"Q2MV58_IDR_1_72",1
"Q2NKQ1_IDR_206_236",0.352125703857923
"Q2NKQ1_IDR_473_531",0.317981629913448
"Q2NKQ1_IDR_671_923",0.329892666228629
"Q2PPJ7_IDR_1486_1523",0.237092656941866
"Q2Q1W2_IDR_122_192",0.635683433795293
"Q2Q1W2_IDR_21_53",0.364316566204707
"Q2QGD7_IDR_1_78",0.232002106851208
"Q2QGD7_IDR_460_537",0.157094925221749
"Q2QGD7_IDR_595_710",0.157295839325776
"Q2QGD7_IDR_713_751",0.213928734777081
"Q2QGD7_IDR_82_174",0.239678393824186
"Q2T9J0_IDR_93_126",1
"Q2T9K0_IDR_325_370",0.497412279038659
"Q2T9K0_IDR_443_475",0.502587720961341
"Q2T9L4_IDR_200_293",0.478386534502255
"Q2T9L4_IDR_58_196",0.521613465497745
"Q2TAA5_IDR_1_59",1
"Q2TAA8_IDR_1_42",1
"Q2TAC2_IDR_405_915",1
"Q2TAC6_IDR_384_631",0.511662386446272
"Q2TAC6_IDR_642_998",0.488337613553728
"Q2TAK8_IDR_102_405",0.532363382057206
"Q2TAK8_IDR_527_563",0.467636617942794
"Q2TAL5_IDR_1_349",1
"Q2TAL6_IDR_1_88",1
"Q2TAL8_IDR_108_191",0.335557280705548
"Q2TAL8_IDR_194_241",0.353480210493896
"Q2TBE0_IDR_509_542",0.348191614754462
"Q2UY09_IDR_1002_1069",0.452691888605541
"Q2UY09_IDR_204_782",0.547308111394459
"Q2V2M9_IDR_1265_1364",0.501846219311706
"Q2V2M9_IDR_325_784",0.498153780688294
"Q2VIQ3_IDR_438_557",0.23091134927123
"Q2VIQ3_IDR_564_602",0.260125753806359
"Q2VIQ3_IDR_604_817",0.265212093525813
"Q2VIQ3_IDR_893_1234",0.243750803396599
"Q2VPJ9_IDR_279_315",1
"Q2VPK5_IDR_397_454",1
"Q2VWP7_IDR_1040_1075",0.368354681115374
"Q2VWP7_IDR_1089_1150",0.323249369894641
"Q2VWP7_IDR_974_1029",0.308395948989985
"Q2VY69_IDR_53_155",1
"Q2VYF4_IDR_397_491",0.478902034213944
"Q2VYF4_IDR_40_119",0.521097965786056
"Q2WGJ9_IDR_1094_1134",0.168661903073121
"Q2WGJ9_IDR_1161_1270",0.219042245551072
"Q2WGJ9_IDR_1_77",0.17174922048827
"Q2WGJ9_IDR_417_457",0.246125657136769
"Q2WGJ9_IDR_516_550",0.194420973750769
"Q2WGN9_IDR_155_513",1
"Q2Y0W8_IDR_1_34",0.286277513251393
"Q32P44_IDR_47_210",0.537870871206519
"Q32P51_IDR_182_320",1
"Q32ZL2_IDR_276_321",1
"Q330K2_IDR_1_53",1
"Q33E94_IDR_1_56",0.359586052963622
"Q33E94_IDR_486_599",0.336578199400318
"Q33E94_IDR_638_671",0.303835747636059
"Q38SD2_IDR_1840_1901",1
"Q3B726_IDR_204_338",1
"Q3B7T1_IDR_1_43",0.245014307535397
"Q3B7T1_IDR_213_299",0.243993759900851
"Q3B7T1_IDR_517_584",0.289094039735746
"Q3B7T1_IDR_620_672",0.221897892828005
"Q3B7T3_IDR_1_45",0.521507472753929
"Q3B7T3_IDR_58_259",0.478492527246071
"Q3B820_IDR_1_660",1
"Q3C1V0_IDR_300_400",1
"Q3C1V1_IDR_51_88",1
"Q3C1V8_IDR_161_233",0.506534023267505
"Q3C1V8_IDR_67_128",0.493465976732495
"Q3L8U1_IDR_1715_1770",0.25229350494441
"Q3L8U1_IDR_2003_2897",0.204420821760177
"Q3LI81_IDR_1_207",1
"Q3LI83_IDR_1_218",1
"Q3MII6_IDR_1_32",0.504327636663732
"Q3MII6_IDR_454_604",0.495672363336268
"Q3MIP1_IDR_33_94",1
"Q3MIS6_IDR_47_159",1
"Q3MIT2_IDR_62_104",1
"Q3MIW9_IDR_23_493",1
"Q3MJ13_IDR_1016_1072",0.463084764060099
"Q3MJ13_IDR_700_785",0.536915235939901
"Q3MJ62_IDR_131_246",1
"Q3SX64_IDR_1_41",1
"Q3SXP7_IDR_138_199",1
"Q3SXY7_IDR_354_483",1
"Q3SXY8_IDR_206_428",1
"Q3SXZ7_IDR_1_40",1
"Q3SY00_IDR_1_437",0.551976838173347
"Q3SY00_IDR_492_556",0.448023161826653
"Q3V6T2_IDR_1209_1871",0.22231296849935
"Q3YBM2_IDR_236_270",1
"Q3YBR2_IDR_1_31",0.35205742701133
"Q3YBR2_IDR_355_411",0.298750412274091
"Q3YBR2_IDR_83_166",0.34919216071458
"Q3YEC7_IDR_253_729",1
"Q3ZCQ2_IDR_72_153",1
"Q3ZCQ3_IDR_1_159",1
"Q3ZCQ8_IDR_1_85",0.503945338824278
"Q3ZCQ8_IDR_321_353",0.496054661175722
"Q3ZCT1_IDR_1_135",1
"Q3ZCX4_IDR_1_47",0.485044127374915
"Q3ZCX4_IDR_93_157",0.514955872625085
"Q400G9_IDR_341_394",1
"Q401N2_IDR_322_374",0.540470195982205
"Q401N2_IDR_377_412",0.459529804017795
"Q460N3_IDR_1_75",1
"Q460N5_IDR_1389_1423",0.437356773511222
"Q460N5_IDR_98_140",0.562643226488778
"Q494R4_IDR_1_41",1
"Q496A3_IDR_1_129",1
"Q496F6_IDR_132_193",1
"Q496J9_IDR_1_131",1
"Q496M5_IDR_90_167",1
"Q496Y0_IDR_117_149",0.333210638144561
"Q496Y0_IDR_1_65",0.267655539822955
"Q496Y0_IDR_361_454",0.399133822032484
"Q499Z3_IDR_140_198",0.545459290132805
"Q499Z3_IDR_1_42",0.454540709867195
"Q499Z4_IDR_1_256",0.506301415998291
"Q499Z4_IDR_258_310",0.493698584001709
"Q49A17_IDR_1_56",1
"Q49A26_IDR_95_265",1
"Q49A92_IDR_1_107",0.537365481955426
"Q49A92_IDR_133_489",0.462634518044574
"Q49AA0_IDR_130_269",1
"Q49AG3_IDR_55_106",1
"Q49AH0_IDR_1_32",1
"Q49AJ0_IDR_418_1066",1
"Q4G0A6_IDR_84_403",1
"Q4G0F5_IDR_299_336",1
"Q4G0I0_IDR_1_46",1
"Q4G0J3_IDR_189_446",1
"Q4G0M1_IDR_1_75",0.421221850353691
"Q4G0M1_IDR_89_189",0.578778149646309
"Q4G0N4_IDR_7_63",1
"Q4G0N7_IDR_1_45",1
"Q4G0N8_IDR_1099_1177",1
"Q4G0P3_IDR_1916_2003",0.164117135734078
"Q4G0P3_IDR_2102_2188",0.134866942386565
"Q4G0X9_IDR_1_289",1
"Q4G0P3_IDR_2332_2448",0.156987414683762
"Q4G0P3_IDR_2485_2561",0.202820800074478
"Q4G0P3_IDR_2649_2734",0.177504637570621
"Q4G0P3_IDR_3215_3252",0.163703069550496
"Q4G0U5_IDR_266_310",1
"Q4G148_IDR_1_77",1
"Q4G163_IDR_21_435",0.3004131067785
"Q4LE39_IDR_268_303",0.272172291380062
"Q4LE39_IDR_405_1306",0.454919593010736
"Q4LEZ3_IDR_111_155",0.456156124039596
"Q4LEZ3_IDR_1_53",0.543843875960404
"Q4U2R8_IDR_523_563",1
"Q4UJ75_IDR_221_521",1
"Q4V321_IDR_1_117",1
"Q4V326_IDR_1_110",1
"Q4V328_IDR_1_207",0.378349030613003
"Q4V328_IDR_517_792",0.621650969386997
"Q4V339_IDR_1_38",1
"Q4V9L6_IDR_1_283",1
"Q4VC05_IDR_54_210",1
"Q4VC12_IDR_1_38",1
"Q4VC39_IDR_1_32",1
"Q4VC44_IDR_1_35",0.491879578340314
"Q4VC44_IDR_73_108",0.508120421659686
"Q4VCS5_IDR_1_1084",1
"Q4VX76_IDR_123_285",1
"Q4VXU2_IDR_415_528",1
"Q4W5G0_IDR_437_473",1
"Q4ZG55_IDR_1079_1254",0.222175441898173
"Q4ZG55_IDR_279_342",0.233595280362879
"Q4ZG55_IDR_44_74",0.317931457527021
"Q4ZG55_IDR_625_655",0.226297820211928
"Q4ZHG4_IDR_1_36",0.233873115441362
"Q4ZHG4_IDR_1532_1587",0.259676487396002
"Q4ZHG4_IDR_372_1527",0.506450397162636
"Q4ZIN3_IDR_1_34",0.582929159745264
"Q4ZIN3_IDR_467_620",0.417070840254736
"Q4ZJI4_IDR_1_52",1
"Q502W6_IDR_1003_1034",0.259648763104582
"Q502W6_IDR_1191_1294",0.279647925305221
"Q502W6_IDR_1_31",0.235577585968033
"Q502W6_IDR_711_805",0.225125725622164
"Q502W7_IDR_1_219",0.231767615073988
"Q502W7_IDR_228_335",0.245068429043871
"Q502W7_IDR_353_395",0.247030403240924
"Q502W7_IDR_502_554",0.276133552641217
"Q504T8_IDR_103_313",0.595016350456956
"Q52WX2_IDR_1_39",0.439432772626591
"Q52WX2_IDR_320_410",0.560567227373408
"Q537H7_IDR_1_98",1
"Q53EL6_IDR_1_142",1
"Q53EL9_IDR_1_190",1
"Q53EP0_IDR_164_265",1
"Q53EQ6_IDR_1_52",0.366351751795923
"Q53EQ6_IDR_189_220",0.290087590250627
"Q53EQ6_IDR_538_583",0.34356065795345
"Q53ET0_IDR_1_612",1
"Q53EU6_IDR_53_90",1
"Q53EV4_IDR_1_38",1
"Q53EZ4_IDR_130_245",0.303982560412886
"Q53EZ4_IDR_247_302",0.361078427330961
"Q53EZ4_IDR_384_432",0.334939012256153
"Q53F19_IDR_1_74",0.218384232883606
"Q53F19_IDR_183_256",0.292013890323807
"Q53F19_IDR_282_574",0.489601876792588
"Q53F39_IDR_1_47",1
"Q53FD0_IDR_1_390",0.467570607627242
"Q53HL2_IDR_87_189",1
"Q53LP3_IDR_395_525",0.306988967106064
"Q53LP3_IDR_85_261",0.693011032893936
"Q53QV2_IDR_1_54",1
"Q53QW1_IDR_1_274",1
"Q53QZ3_IDR_1_82",0.470076947268965
"Q53QZ3_IDR_194_248",0.529923052731035
"Q53RY4_IDR_199_240",1
"Q53SZ7_IDR_1_190",0.43670518523232
"Q53SZ7_IDR_314_412",0.56329481476768
"Q53T59_IDR_138_368",1
"Q53T94_IDR_121_205",1
"Q53TN4_IDR_227_286",1
"Q53TS8_IDR_1_96",0.368884114958272
"Q53TS8_IDR_250_345",0.317316275938768
"Q53TS8_IDR_354_587",0.313799609102961
"Q562E7_IDR_1017_1219",0.278203561364805
"Q562E7_IDR_1522_1555",0.262546804904387
"Q562E7_IDR_607_715",0.227351529729063
"Q587J7_IDR_1096_1166",0.549006606754214
"Q587J7_IDR_214_381",0.450993393245786
"Q587J8_IDR_111_217",1
"Q58A45_IDR_1_41",0.353502222830092
"Q58A45_IDR_278_390",0.350062131634181
"Q58A45_IDR_72_274",0.296435645535727
"Q58DX5_IDR_1_158",1
"Q58EX2_IDR_1955_2161",1
"Q58EX7_IDR_1039_1191",0.305715820160231
"Q58EX7_IDR_33_177",0.337611082831394
"Q58EX7_IDR_631_730",0.356673097008375
"Q58F21_IDR_136_267",0.337996648398107
"Q58F21_IDR_379_521",0.368751342665463
"Q58F21_IDR_578_917",0.29325200893643
"Q58HT5_IDR_1_37",1
"Q58WW2_IDR_291_705",1
"Q59EK9_IDR_209_446",1
"Q5BIV9_IDR_21_114",1
"Q5BJD5_IDR_1_70",1
"Q5BJE1_IDR_1_167",1
"Q5CZC0_IDR_2651_2712",0.0549909332832097
"Q5CZC0_IDR_2938_2968",0.0538709282367789
"Q5CZC0_IDR_3135_3189",0.0489127361437609
"Q5CZC0_IDR_3193_3263",0.0619491511760551
"Q5CZC0_IDR_3626_3656",0.0613717960428526
"Q5CZC0_IDR_3871_3956",0.0506439656747661
"Q5CZC0_IDR_5399_5673",0.0566250670011526
"Q5CZC0_IDR_5692_5777",0.0667917669896919
"Q5CZC0_IDR_5850_5904",0.0545154383260522
"Q5CZC0_IDR_6548_6794",0.0506893322471139
"Q5CZC0_IDR_6796_6835",0.0523492072359392
"Q5CZC0_IDR_6849_6907",0.0511616627911925
"Q5D1E8_IDR_1_45",0.196946711587438
"Q5D1E8_IDR_296_435",0.253166657358678
"Q5D1E8_IDR_512_542",0.211922138670766
"Q5D1E8_IDR_91_131",0.337964492383119
"Q5D862_IDR_90_2391",1
"Q5DID0_IDR_597_701",1
"Q5DJT8_IDR_1_118",1
"Q5DX21_IDR_270_403",1
"Q5GH73_IDR_1_120",0.297728397638281
"Q5GH73_IDR_197_229",0.36604160678945
"Q5GH73_IDR_515_558",0.33622999557227
"Q5GH76_IDR_1_104",0.33913981119376
"Q5GH76_IDR_175_245",0.32414390436978
"Q5GH76_IDR_521_565",0.33671628443646
"Q5GH77_IDR_406_459",1
"Q5GJ75_IDR_1_109",1
"Q5H913_IDR_197_242",1
"Q5H943_IDR_1_55",1
"Q5HYR2_IDR_1_182",1
"Q5HYW2_IDR_1_35",0.3461745473806
"Q5HYW2_IDR_251_1225",0.32266264552565
"Q5HYW2_IDR_60_249",0.331162807093749
"Q5HYW3_IDR_1_150",0.369342557331621
"Q5HYW3_IDR_315_493",0.630657442668379
"Q5I0G3_IDR_468_518",1
"Q5I0X4_IDR_31_101",1
"Q5J8M3_IDR_24_62",1
"Q5JNZ3_IDR_1_59",0.464030442674872
"Q5JSL3_IDR_1189_1272",0.236934189851388
"Q5JSL3_IDR_1_31",0.242920024906105
"Q5JSL3_IDR_1337_1386",0.248155108148419
"Q5JSL3_IDR_277_308",0.271990677094089
"Q5JSP0_IDR_1_154",0.495476816616703
"Q5JSP0_IDR_482_527",0.504523183383297
"Q5JSZ5_IDR_1_2229",1
"Q5JT82_IDR_1_279",0.427093923195937
"Q5JT82_IDR_350_389",0.572906076804063
"Q5JTC6_IDR_1_1135",1
"Q5JWR5_IDR_1055_1323",0.218596271075725
"Q5JWR5_IDR_1992_2027",0.253735133739165
"Q5JWR5_IDR_695_728",0.270262342868089
"Q5JX69_IDR_59_106",1
"Q5JX71_IDR_1_43",0.493453291618656
"Q5JX71_IDR_51_109",0.506546708381344
"Q5JXA9_IDR_1_34",1
"Q5JXC2_IDR_1_388",1
"Q5JXM2_IDR_36_108",1
"Q5JXX7_IDR_1_66",1
"Q5MNZ9_IDR_362_410",1
"Q5NUL3_IDR_240_275",1
"Q5PRF9_IDR_186_299",0.317976145903521
"Q5PRF9_IDR_390_469",0.366427939365227
"Q5PRF9_IDR_536_694",0.315595914731252
"Q5PSV4_IDR_1_59",1
"Q5QGS0_IDR_1371_1414",0.429360946808102
"Q5QGS0_IDR_1_541",0.295633657031806
"Q5QGS0_IDR_579_1282",0.275005396160092
"Q5QGT7_IDR_167_225",1
"Q5SRI9_IDR_1_95",1
"Q5SRN2_IDR_30_563",1
"Q5SSG8_IDR_1_486",1
"Q5SSJ5_IDR_1_156",0.392756094762214
"Q5SSJ5_IDR_417_553",0.607243905237786
"Q5SSQ6_IDR_117_148",1
"Q5ST30_IDR_1_93",1
"Q5SV97_IDR_1_577",0.499930346157069
"Q5SV97_IDR_668_702",0.500069653842931
"Q5SVQ8_IDR_1_347",0.458469597568987
"Q5SYE7_IDR_1_1610",1
"Q5SZB4_IDR_1_266",0.522459219779563
"Q5SZB4_IDR_293_393",0.477540780220437
"Q5SZD1_IDR_102_152",0.45105481764816
"Q5SZD1_IDR_1_80",0.54894518235184
"Q5SZJ8_IDR_1_71",0.486061623512918
"Q5SZI1_IDR_210_245",1
"Q5SZJ8_IDR_121_171",0.513938376487082
"Q5SZL2_IDR_1_499",0.471835258667171
"Q5SZL2_IDR_662_706",0.528164741332829
"Q5SZQ8_IDR_244_288",1
"Q5T011_IDR_1158_1231",0.115298147962008
"Q5T011_IDR_1358_1414",0.112297606121764
"Q5T011_IDR_1466_1556",0.118485452125459
"Q5T011_IDR_1632_1667",0.112050904279445
"Q5T011_IDR_1803_1907",0.0948284295769543
"Q5T011_IDR_2109_2151",0.0975739460628374
"Q5T011_IDR_2400_2513",0.123593387462514
"Q5T011_IDR_2864_2903",0.110940950684372
"Q5T011_IDR_698_731",0.114931175724646
"Q5T124_IDR_1_71",0.480759816209457
"Q5T124_IDR_474_520",0.519240183790543
"Q5T1A1_IDR_646_773",1
"Q5T1B0_IDR_133_169",0.243023046452847
"Q5T1B0_IDR_1_55",0.22192854817782
"Q5T1B0_IDR_819_884",0.24352933416114
"Q5T1B0_IDR_887_1012",0.291519071208193
"Q5T1C6_IDR_1_45",1
"Q5T1M5_IDR_292_558",0.441522307687113
"Q5T1M5_IDR_818_1219",0.558477692312887
"Q5T1N1_IDR_1_836",1
"Q5T1Q4_IDR_1_45",0.507422334010649
"Q5T1Q4_IDR_360_408",0.492577665989351
"Q5T1R4_IDR_1_2406",1
"Q5T1S8_IDR_1_102",1
"Q5T1V6_IDR_1_102",0.484250873855719
"Q5T1V6_IDR_580_619",0.515749126144281
"Q5T200_IDR_1_1515",1
"Q5T230_IDR_1_274",1
"Q5T280_IDR_1_69",1
"Q5T442_IDR_296_439",0.344612376948886
"Q5T4F4_IDR_1_31",0.526603532757908
"Q5T4F4_IDR_235_346",0.473396467242092
"Q5T4I8_IDR_76_110",1
"Q5T4S7_IDR_1616_1655",0.142461296747102
"Q5T4S7_IDR_1731_1783",0.159363289340097
"Q5T4S7_IDR_2437_2470",0.135833023708687
"Q5T4S7_IDR_429_465",0.137055864719306
"Q5T4S7_IDR_598_635",0.135681191025787
"Q5T5X7_IDR_484_531",0.251565606079974
"Q5T5X7_IDR_647_705",0.256138806256215
"Q5T5Y3_IDR_347_701",0.471764855251025
"Q5T5Y3_IDR_705_1460",0.528235144748974
"Q5T601_IDR_1_40",0.500895244850793
"Q5T601_IDR_855_890",0.499104755149207
"Q5T619_IDR_1_278",1
"Q5T653_IDR_252_305",1
"Q5T681_IDR_1_33",0.259138525042515
"Q5T681_IDR_41_77",0.237861655108409
"Q5T7P8_IDR_141_227",0.537527486787657
"Q5T7R7_IDR_81_152",1
"Q5T7W0_IDR_105_189",0.253078232955207
"Q5T7W0_IDR_1_99",0.26682983742644
"Q5T7W0_IDR_211_255",0.247921377760704
"Q5T7W0_IDR_282_460",0.232170551857649
"Q5T7W7_IDR_463_516",1
"Q5T848_IDR_1177_1215",0.335806644853049
"Q5T848_IDR_1_73",0.30162300897914
"Q5T848_IDR_669_1168",0.362570346167811
"Q5TAH2_IDR_1094_1124",1
"Q5TAP6_IDR_1_41",0.24421652417307
"Q5TAP6_IDR_285_594",0.249226088295717
"Q5TAP6_IDR_51_83",0.247362986697071
"Q5TAP6_IDR_735_766",0.259194400834142
"Q5TAQ9_IDR_1_135",0.563799625515553
"Q5TAQ9_IDR_553_597",0.436200374484447
"Q5TAT6_IDR_1_717",1
"Q5TCQ9_IDR_1110_1464",0.318161061687363
"Q5TCQ9_IDR_815_847",0.134443259809382
"Q5TCQ9_IDR_941_1002",0.155353132258371
"Q5TCS8_IDR_1039_1079",0.143547545795694
"Q5TCS8_IDR_1191_1255",0.194886626374774
