"","GO0030659_cytoplasmic_vesicle_membrane"
"Q9BZW7_IDR_60_90",0.339619949154186
"Q9BZW7_IDR_625_698",0.328418538209543
"Q9BZZ5_IDR_446_524",1
"Q9C000_IDR_77_205",1
"Q9C004_IDR_1_155",1
"Q9C005_IDR_1_47",1
"Q9C009_IDR_1_119",0.504128223956138
"Q9C0A1_IDR_1_106",0.137782145379413
"Q9C0A1_IDR_1645_2065",0.125787120956153
"Q9C0A1_IDR_2122_2338",0.12255306473285
"Q9C0A1_IDR_2395_2439",0.125982246057676
"Q9C0A1_IDR_2517_2572",0.121915446096849
"Q9C0A1_IDR_295_822",0.114784649134446
"Q9C0A1_IDR_824_869",0.116101176209502
"Q9C0A1_IDR_878_1639",0.13509415143311
"Q9C0A6_IDR_119_205",0.316750938705094
"Q9C0A6_IDR_15_45",0.34839108217507
"Q9C0A6_IDR_406_1442",0.334857979119836
"Q9C0B0_IDR_150_208",0.318838525461674
"Q9C0B0_IDR_222_293",0.290117611352894
"Q9C0B0_IDR_295_654",0.391043863185433
"Q9C0B1_IDR_162_194",1
"Q9C0B2_IDR_1128_1172",0.230438770889566
"Q9C0B2_IDR_1_79",0.24417944699784
"Q9C0B2_IDR_359_488",0.248081933213263
"Q9C0B2_IDR_662_730",0.277299848899332
"Q9C0B5_IDR_286_699",1
"Q9C0D4_IDR_217_320",0.236191271953972
"Q9C0D4_IDR_368_670",0.259694219116226
"Q9C0D4_IDR_676_912",0.24591918644468
"Q9C0D5_IDR_1_358",0.342048890473341
"Q9C0D5_IDR_1422_1861",0.31147084518767
"Q9C0D5_IDR_434_488",0.346480264338989
"Q9C0D6_IDR_1_94",0.573858626609414
"Q9C0D6_IDR_470_1143",0.426141373390586
"Q9C0D7_IDR_204_236",0.347918749778316
"Q9C0D7_IDR_404_774",0.327597018560794
"Q9C0D7_IDR_51_160",0.32448423166089
"Q9C0E4_IDR_1_38",0.306726748241435
"Q9C0E4_IDR_339_444",0.306098564506806
"Q9C0E4_IDR_740_932",0.387174687251759
"Q9C0E8_IDR_142_248",0.473317918799368
"Q9C0E8_IDR_308_428",0.526682081200631
"Q9C0F0_IDR_1_35",0.321315682163492
"Q9C0F0_IDR_320_2208",0.364850357046632
"Q9C0F0_IDR_74_318",0.313833960789876
"Q9C0F1_IDR_124_237",0.492633412682851
"Q9C0K1_IDR_224_298",1
"Q9C0K7_IDR_13_46",0.508882091965839
"Q9C0K7_IDR_298_335",0.491117908034161
"Q9GZM5_IDR_305_350",0.504592738499921
"Q9GZM5_IDR_40_106",0.495407261500079
"Q9GZM8_IDR_74_345",1
"Q9GZN0_IDR_225_285",1
"Q9GZN2_IDR_84_237",1
"Q9GZN4_IDR_1_46",1
"Q9GZN6_IDR_1_99",0.519884197074184
"Q9GZN6_IDR_689_736",0.480115802925816
"Q9GZP1_IDR_144_188",1
"Q9GZP8_IDR_1_106",1
"Q9GZQ4_IDR_350_415",1
"Q9GZQ6_IDR_351_430",1
"Q9GZR1_IDR_1_35",0.244943146880422
"Q9GZR1_IDR_37_438",0.2305400804743
"Q9GZR1_IDR_599_644",0.257170457541458
"Q9GZR1_IDR_779_966",0.267346315103821
"Q9GZR2_IDR_1_69",0.499928564291517
"Q9GZV5_IDR_153_357",0.523598711157639
"Q9GZV5_IDR_57_121",0.476401288842361
"Q9GZV8_IDR_109_191",1
"Q9GZV9_IDR_140_251",1
"Q9GZW8_IDR_1_66",1
"Q9GZX3_IDR_1_37",1
"Q9GZX5_IDR_58_205",1
"Q9GZX6_IDR_1_32",1
"Q9GZY0_IDR_1_119",1
"Q9GZY4_IDR_1_36",1
"Q9GZY6_IDR_1_114",0.47849293171837
"Q9GZY6_IDR_145_243",0.52150706828163
"Q9GZY8_IDR_1_84",0.486849443466119
"Q9GZY8_IDR_87_301",0.513150556533881
"Q9GZZ0_IDR_1_275",0.521881092483917
"Q9GZZ0_IDR_279_328",0.478118907516083
"Q9GZZ7_IDR_258_299",1
"Q9H000_IDR_1_44",0.491474628173043
"Q9H000_IDR_46_169",0.508525371826957
"Q9H079_IDR_1_138",1
"Q9H089_IDR_1_31",0.238197955985781
"Q9H089_IDR_247_358",0.284378810810928
"Q9H089_IDR_565_596",0.245987925464065
"Q9H089_IDR_599_658",0.231435307739226
"Q9H091_IDR_112_198",0.529956188483013
"Q9H091_IDR_701_742",0.470043811516987
"Q9H093_IDR_1_49",0.491678315760414
"Q9H093_IDR_308_559",0.508321684239586
"Q9H094_IDR_16_570",1
"Q9H095_IDR_1_44",0.529772701899875
"Q9H095_IDR_84_144",0.470227298100125
"Q9H098_IDR_59_131",1
"Q9H0A0_IDR_991_1025",1
"Q9H0A6_IDR_32_85",1
"Q9H0A9_IDR_1_191",1
"Q9H0B3_IDR_1_1096",1
"Q9H0B6_IDR_499_535",0.514423404990095
"Q9H0B6_IDR_590_622",0.485576595009905
"Q9H0B8_IDR_238_280",1
"Q9H0C3_IDR_419_466",0.486950698233592
"Q9H0C3_IDR_471_514",0.513049301766408
"Q9H0C5_IDR_1_44",1
"Q9H0C8_IDR_1_99",1
"Q9H0D2_IDR_1213_1285",0.241800317820425
"Q9H0D2_IDR_1_216",0.250615861894368
"Q9H0D2_IDR_1300_1346",0.24682143668464
"Q9H0D2_IDR_221_975",0.260762383600567
"Q9H0D6_IDR_414_507",0.488173900220469
"Q9H0D6_IDR_859_950",0.511826099779531
"Q9H0F6_IDR_305_350",0.484661294334338
"Q9H0G5_IDR_1_558",1
"Q9H0H0_IDR_952_985",1
"Q9H0H5_IDR_129_282",0.496080208957433
"Q9H0H5_IDR_548_623",0.503919791042567
"Q9H0I2_IDR_1_275",1
"Q9H0I3_IDR_1_46",0.5424250236876
"Q9H0I3_IDR_52_100",0.4575749763124
"Q9H0J4_IDR_1_59",0.230894166215164
"Q9H0J4_IDR_1608_1663",0.219258632446683
"Q9H0J4_IDR_61_1217",0.549847201338154
"Q9H0J9_IDR_232_270",1
"Q9H0K1_IDR_341_896",1
"Q9H0K4_IDR_1_181",0.368743131067381
"Q9H0K4_IDR_365_420",0.313746747949426
"Q9H0K4_IDR_561_594",0.317510120983193
"Q9H0K6_IDR_49_125",1
"Q9H0L4_IDR_193_572",1
"Q9H0M0_IDR_148_368",0.567703151193638
"Q9H0M0_IDR_415_454",0.432296848806362
"Q9H0M4_IDR_1_248",0.473600412992508
"Q9H0M4_IDR_431_637",0.526399587007492
"Q9H0M5_IDR_69_163",1
"Q9H0N5_IDR_1_32",1
"Q9H0Q3_IDR_59_95",1
"Q9H0R3_IDR_1_42",1
"Q9H0S4_IDR_415_455",1
"Q9H0U3_IDR_1_34",1
"Q9H0U9_IDR_1_223",1
"Q9H0X9_IDR_728_866",0.302100889193372
"Q9H116_IDR_131_316",0.463457480034615
"Q9H116_IDR_611_681",0.536542519965385
"Q9H147_IDR_134_183",0.495098872947433
"Q9H147_IDR_1_60",0.504901127052567
"Q9H156_IDR_266_320",0.455563427422996
"Q9H156_IDR_647_743",0.544436572577004
"Q9H159_IDR_1_39",1
"Q9H160_IDR_125_206",1
"Q9H161_IDR_1_232",0.529833584371944
"Q9H1B7_IDR_511_708",0.52262906135377
"Q9H1C0_IDR_312_372",1
"Q9H1C3_IDR_1_46",1
"Q9H1C4_IDR_1_54",0.542952718129235
"Q9H1C4_IDR_521_597",0.457047281870765
"Q9H1C7_IDR_1_40",1
"Q9H1D0_IDR_1_42",0.507567784588042
"Q9H1D0_IDR_692_760",0.492432215411958
"Q9H1E3_IDR_1_243",1
"Q9H1E5_IDR_219_349",1
"Q9H1F0_IDR_1_35",1
"Q9H1H1_IDR_65_148",1
"Q9H1H9_IDR_1374_1789",0.51339996360246
"Q9H1H9_IDR_547_577",0.48660003639754
"Q9H1I8_IDR_408_465",0.528057661829328
"Q9H1I8_IDR_509_757",0.471942338170672
"Q9H1J1_IDR_1_65",0.511642514847287
"Q9H1J1_IDR_225_476",0.488357485152713
"Q9H1K0_IDR_206_246",0.259609454475912
"Q9H1K0_IDR_379_468",0.237271086994288
"Q9H211_IDR_1_170",0.475065491763095
"Q9H211_IDR_369_432",0.524934508236905
"Q9H221_IDR_1_35",1
"Q9H222_IDR_1_33",1
"Q9H228_IDR_327_398",1
"Q9H246_IDR_1_91",1
"Q9H251_IDR_3320_3354",1
"Q9H252_IDR_140_203",0.457051775835931
"Q9H252_IDR_717_960",0.542948224164069
"Q9H254_IDR_2119_2153",0.352448952653355
"Q9H254_IDR_2174_2437",0.312720437807082
"Q9H254_IDR_2529_2564",0.334830609539563
"Q9H257_IDR_166_283",0.494625337919079
"Q9H257_IDR_341_536",0.505374662080921
"Q9H293_IDR_1_81",1
"Q9H2A3_IDR_1_121",0.459634981664974
"Q9H2A3_IDR_175_272",0.540365018335025
"Q9H2A7_IDR_103_238",0.491869199562755
"Q9H2A7_IDR_1_33",0.508130800437245
"Q9H2A9_IDR_1_144",1
"Q9H2J7_IDR_658_707",0.49965661413077
"Q9H2K0_IDR_245_278",0.500827752826648
"Q9H2K0_IDR_27_77",0.499172247173353
"Q9H2K2_IDR_805_873",1
"Q9H2L5_IDR_75_170",1
"Q9H2K8_IDR_301_507",0.486927965164244
"Q9H2K8_IDR_558_595",0.513072034835756
"Q9H2P0_IDR_132_163",0.239778367587528
"Q9H2P0_IDR_194_449",0.235025539028323
"Q9H2P0_IDR_690_745",0.227671176980638
"Q9H2P0_IDR_841_1102",0.29752491640351
"Q9H2S1_IDR_1_67",0.332530362743708
"Q9H2S1_IDR_535_579",0.335241804156399
"Q9H2S1_IDR_69_118",0.332227833099893
"Q9H2S6_IDR_196_246",1
"Q9H2S9_IDR_1_513",1
"Q9H2U1_IDR_1_179",1
"Q9H2U2_IDR_1_31",1
"Q9H2U9_IDR_693_754",1
"Q9H2V7_IDR_1_52",1
"Q9H307_IDR_279_717",0.499715712252271
"Q9H320_IDR_1_206",1
"Q9H321_IDR_1_246",1
"Q9H322_IDR_1_139",1
"Q9H329_IDR_1_62",0.508384388479046
"Q9H329_IDR_369_900",0.491615611520954
"Q9H330_IDR_1_45",0.339227919756182
"Q9H330_IDR_236_354",0.346790479881807
"Q9H330_IDR_846_879",0.313981600362011
"Q9H334_IDR_1_297",0.346958118626092
"Q9H334_IDR_357_442",0.317565652591341
"Q9H334_IDR_543_677",0.335476228782567
"Q9H336_IDR_245_287",1
"Q9H347_IDR_174_608",0.55891321073601
"Q9H347_IDR_94_172",0.44108678926399
"Q9H361_IDR_433_538",1
"Q9H3C7_IDR_362_621",1
"Q9H3D4_IDR_119_161",0.351787046646311
"Q9H3D4_IDR_351_399",0.308566846409689
"Q9H3D4_IDR_428_542",0.339646106944
"Q9H3R1_IDR_1_75",1
"Q9H3R2_IDR_1_176",1
"Q9H3R5_IDR_1_50",1
"Q9H3S1_IDR_1_35",0.345592084936371
"Q9H3S1_IDR_645_678",0.339862372323127
"Q9H3S1_IDR_709_761",0.314545542740502
"Q9H3S3_IDR_1_87",1
"Q9H3S7_IDR_1464_1587",0.305831261882811
"Q9H3S7_IDR_1589_1620",0.154183761602073
"Q9H3S7_IDR_705_784",0.178586639795459
"Q9H3S7_IDR_851_926",0.179731499815187
"Q9H3S7_IDR_928_1158",0.18166683690447
"Q9H3T2_IDR_541_930",1
"Q9H3T3_IDR_629_888",1
"Q9H3Y8_IDR_1_58",0.49428864172399
"Q9H3Y8_IDR_61_114",0.50571135827601
"Q9H3Z4_IDR_133_198",1
"Q9H400_IDR_1_295",1
"Q9H410_IDR_1_109",1
"Q9H422_IDR_53_85",0.260869442608266
"Q9H4B6_IDR_1_196",1
"Q9H4B8_IDR_1_73",1
"Q9H4D0_IDR_793_875",0.476926029296713
"Q9H4D0_IDR_888_945",0.523073970703286
"Q9H4D5_IDR_1_109",1
"Q9H4E7_IDR_472_631",1
"Q9H4F1_IDR_1_49",1
"Q9H4F8_IDR_284_314",1
"Q9H4G0_IDR_1_92",0.528818069121672
"Q9H4G0_IDR_391_881",0.471181930878328
"Q9H4G1_IDR_1_39",1
"Q9H4H8_IDR_299_507",1
"Q9H4I0_IDR_373_479",0.466954343503417
"Q9H4I0_IDR_98_298",0.533045656496583
"Q9H4I2_IDR_1_139",0.158143331517727
"Q9H4I2_IDR_154_350",0.162431209050503
"Q9H4I2_IDR_354_541",0.179271121952651
"Q9H4I2_IDR_543_622",0.147810892821397
"Q9H4I2_IDR_664_771",0.153285890628376
"Q9H4I2_IDR_888_956",0.199057554029346
"Q9H4Z2_IDR_171_244",0.275775877692331
"Q9H4Z2_IDR_248_459",0.204302845010417
"Q9H4Z2_IDR_681_924",0.253549488434527
"Q9H4Z3_IDR_1_33",0.351550814066922
"Q9H4Z3_IDR_669_704",0.329061568002167
"Q9H4Z3_IDR_82_158",0.319387617930911
"Q9H501_IDR_538_602",0.250112281954507
"Q9H501_IDR_610_748",0.237400340342128
"Q9H501_IDR_75_343",0.271927350884267
"Q9H501_IDR_792_825",0.240560026819098
"Q9H511_IDR_1_48",1
"Q9H582_IDR_1095_1198",0.517411117775608
"Q9H582_IDR_1_1037",0.482588882224392
"Q9H583_IDR_1169_1199",1
"Q9H598_IDR_1_112",1
"Q9H5H4_IDR_1_262",1
"Q9H5I5_IDR_148_198",0.161084129255339
"Q9H5I5_IDR_360_416",0.136050292347488
"Q9H5I5_IDR_421_490",0.142592860600672
"Q9H5I5_IDR_608_675",0.144188862311555
"Q9H5V8_IDR_769_807",1
"Q9H5Y7_IDR_567_605",0.549327007313385
"Q9H607_IDR_1_150",1
"Q9H5Y7_IDR_662_755",0.450672992686615
"Q9H5Z6_IDR_250_455",1
"Q9H609_IDR_1_32",1
"Q9H611_IDR_126_204",1
"Q9H633_IDR_113_154",1
"Q9H665_IDR_1_31",0.333446632653783
"Q9H665_IDR_40_88",0.337561057245852
"Q9H665_IDR_94_240",0.328992310100365
"Q9H693_IDR_1_64",0.506006531514188
"Q9H693_IDR_84_158",0.493993468485813
"Q9H694_IDR_416_757",0.370459733328648
"Q9H694_IDR_777_848",0.308345710741207
"Q9H694_IDR_941_973",0.321194555930145
"Q9H6A0_IDR_1_43",1
"Q9H6A9_IDR_1828_2034",0.557815634154706
"Q9H6A9_IDR_94_643",0.442184365845294
"Q9H6B1_IDR_52_82",0.197177822675988
"Q9H6F2_IDR_255_299",1
"Q9H6F5_IDR_1_360",1
"Q9H6H4_IDR_145_257",1
"Q9H6I2_IDR_1_367",1
"Q9H6J7_IDR_258_331",1
"Q9H6K1_IDR_186_282",1
"Q9H6K5_IDR_1_1324",1
"Q9H6L5_IDR_1_66",0.496186044115329
"Q9H6L5_IDR_256_497",0.503813955884671
"Q9H6P5_IDR_1_38",1
"Q9H6Q3_IDR_1_32",1
"Q9H6R0_IDR_1_64",1
"Q9H6R3_IDR_1_57",1
"Q9H6R4_IDR_1_65",1
"Q9H6R7_IDR_241_279",0.361611094784167
"Q9H6R7_IDR_435_552",0.315061093277564
"Q9H6R7_IDR_678_721",0.323327811938269
"Q9H6S0_IDR_1182_1284",0.505323909863661
"Q9H6S0_IDR_1_38",0.494676090136339
"Q9H6S1_IDR_1_392",1
"Q9H6S3_IDR_1_48",0.251126869699338
"Q9H6S3_IDR_175_249",0.238880903076127
"Q9H6S3_IDR_437_490",0.264091473566042
"Q9H6S3_IDR_578_620",0.245900753658493
"Q9H6T3_IDR_251_281",0.33902966096082
"Q9H6T3_IDR_34_87",0.310673024652591
"Q9H6T3_IDR_401_539",0.350297314386589
"Q9H6U6_IDR_781_814",0.502614695014084
"Q9H6U6_IDR_842_928",0.497385304985916
"Q9H6U8_IDR_1_50",1
"Q9H707_IDR_125_159",0.334561662221166
"Q9H707_IDR_173_211",0.33121880435961
"Q9H707_IDR_59_103",0.334219533419224
"Q68CR7_IDR_334_376",0.439383390298554
"Q68CR7_IDR_407_880",0.560616609701446
"Q68CZ1_IDR_1_219",0.462671625717085
"Q68CZ1_IDR_929_1145",0.537328374282915
"Q68CZ2_IDR_338_600",0.433599219369301
"Q68CZ2_IDR_606_1158",0.566400780630699
"Q68CZ6_IDR_224_305",0.508919464095789
"Q68CZ6_IDR_418_449",0.491080535904211
"Q68D10_IDR_1_610",0.490550923302764
"Q68D10_IDR_644_685",0.509449076697236
"Q68D42_IDR_115_153",1
"Q68D51_IDR_1_481",1
"Q68D85_IDR_394_454",1
"Q68D86_IDR_1_334",1
"Q68DA7_IDR_105_969",0.363126456366821
"Q68DA7_IDR_1384_1419",0.312056784909173
"Q68DA7_IDR_35_85",0.324816758724006
"Q68DC2_IDR_478_779",1
"Q68DE3_IDR_1_37",0.290205190727711
"Q68DE3_IDR_152_2172",0.387142202636748
"Q68EN5_IDR_1_123",1
"Q68G74_IDR_1_67",0.523009818756573
"Q68G74_IDR_278_356",0.476990181243427
"Q68G75_IDR_1_181",1
"Q68J44_IDR_1_32",1
"Q69YG0_IDR_1_59",1
"Q69YI7_IDR_85_257",1
"Q69YN4_IDR_133_300",0.359061858889861
"Q69YN4_IDR_579_616",0.347064797936591
"Q69YU5_IDR_37_71",1
"Q69YZ2_IDR_1_41",0.235535696155086
"Q69YZ2_IDR_250_282",0.25143069374327
"Q695T7_IDR_1_31",1
"Q69YH5_IDR_1_1023",1
"Q69YN2_IDR_268_324",1
"Q69YN4_IDR_1575_1812",0.293873343173548
"Q69YU3_IDR_164_496",1
"Q69YW2_IDR_1_31",1
"Q69YZ2_IDR_144_241",0.264776282448883
"Q69YZ2_IDR_79_112",0.248257327652761
"Q6AWC2_IDR_1019_1071",0.181254444370603
"Q6AWC2_IDR_828_997",0.210804028353292
"Q6AZW8_IDR_1_54",1
"Q6AZY7_IDR_240_606",1
"Q6B0I6_IDR_346_523",1
"Q6BDS2_IDR_1137_1184",0.212882269914928
"Q6BDS2_IDR_268_306",0.200944531844167
"Q6BDS2_IDR_413_450",0.172937956902451
"Q6BDS2_IDR_743_809",0.188835658386616
"Q6BDS2_IDR_889_1129",0.224399582951838
"Q6BEB4_IDR_1_274",0.513155507467867
"Q6BEB4_IDR_367_398",0.486844492532133
"Q6DCA0_IDR_1_100",1
"Q6DD87_IDR_1_121",1
"Q6DHV5_IDR_1_133",1
"Q6DHY5_IDR_354_447",1
"Q6DJT9_IDR_219_500",1
"Q6DKI7_IDR_197_235",1
"Q6DN12_IDR_1_186",1
"Q6DN14_IDR_1_252",1
"Q6EMK4_IDR_352_408",1
"Q6F5E8_IDR_900_1435",1
"Q6FHJ7_IDR_293_346",1
"Q6FI81_IDR_167_270",1
"Q6FIF0_IDR_36_147",1
"Q6GMV2_IDR_385_418",1
"Q6GPH4_IDR_172_260",1
"Q6GPH6_IDR_131_161",0.340625036810669
"Q6GPH6_IDR_1_31",0.335440845990855
"Q6GPH6_IDR_33_87",0.323934117198476
"Q6GQQ9_IDR_49_98",0.318089832782196
"Q6GQQ9_IDR_437_587",0.326656788569188
"Q6GQQ9_IDR_636_794",0.355253378648616
"Q6GTS8_IDR_1_38",1
"Q6GYQ0_IDR_1620_1681",0.210972432791542
"Q6GYQ0_IDR_1715_1757",0.198255961707762
"Q6GYQ0_IDR_321_387",0.207633075659107
"Q6GYQ0_IDR_450_512",0.195795038531126
"Q6GYQ0_IDR_688_1036",0.187343491310464
"Q6H3X3_IDR_208_253",1
"Q6H8Q1_IDR_265_299",0.507867673951926
"Q6H8Q1_IDR_309_506",0.492132326048074
"Q6H9L7_IDR_1_377",1
"Q6HA08_IDR_1_53",0.527653971331884
"Q6HA08_IDR_284_431",0.472346028668116
"Q6IE81_IDR_538_842",1
"Q6IEE7_IDR_1_37",0.331935598281345
"Q6IEE7_IDR_817_872",0.359821058444259
"Q6IEE7_IDR_940_1043",0.308243343274396
"Q6IEG0_IDR_214_244",0.535455222958735
"Q6IEG0_IDR_254_339",0.464544777041265
"Q6IMN6_IDR_318_831",0.358910281251286
"Q6IMN6_IDR_65_115",0.31457433455879
"Q6IMN6_IDR_911_977",0.326515384189924
"Q6IN84_IDR_1_46",0.472801556586259
"Q6IN84_IDR_309_353",0.527198443413741
"Q6IN85_IDR_650_833",1
"Q6IPM2_IDR_1_695",1
"Q6IPR3_IDR_199_249",1
"Q6IPT2_IDR_32_89",1
"Q6IPW1_IDR_1_90",1
"Q6IPX1_IDR_352_449",1
"Q6IQ19_IDR_38_255",1
"Q6IQ20_IDR_1_61",1
"Q6IQ21_IDR_219_274",0.321433893460149
"Q6IQ21_IDR_276_325",0.358967369454956
"Q6IQ21_IDR_327_385",0.319598737084895
"Q6IQ23_IDR_103_157",0.528218179028373
"Q6IQ23_IDR_285_1121",0.471781820971627
"Q6IQ55_IDR_557_1244",0.477862369933766
"Q6IS24_IDR_1_99",1
"Q6ISB3_IDR_192_239",0.350386082665446
"Q6ISB3_IDR_421_467",0.304074017778239
"Q6ISB3_IDR_80_110",0.345539899556315
"Q6ISU1_IDR_176_231",1
"Q6IV72_IDR_62_182",1
"Q6IWH7_IDR_45_104",0.510558527978706
"Q6IWH7_IDR_901_933",0.489441472021294
"Q6J272_IDR_46_86",0.476326802691261
"Q6J272_IDR_91_200",0.523673197308739
"Q6J4K2_IDR_1_35",1
"Q6J9G0_IDR_1_100",1
"Q6JBY9_IDR_1_416",1
"Q6JVE6_IDR_1_31",1
"Q6K0P9_IDR_401_492",0.508224447187915
"Q6K0P9_IDR_91_208",0.491775552812085
"Q6KB66_IDR_1_40",0.533398351486295
"Q6KB66_IDR_408_452",0.466601648513705
"Q6KC79_IDR_108_1189",0.221724764590971
"Q6KC79_IDR_1_49",0.273930519878464
"Q6KC79_IDR_2474_2521",0.247721255167777
"Q6KC79_IDR_2630_2705",0.256623460362788
"Q6KF10_IDR_20_90",0.501943714179877
"Q6KF10_IDR_293_351",0.498056285820123
"Q6L8G9_IDR_1_118",1
"Q6L8H2_IDR_1_238",1
"Q6MZT1_IDR_1_46",0.468681297576669
"Q6MZT1_IDR_154_206",0.531318702423331
"Q6MZW2_IDR_15_61",1
"Q6N021_IDR_1_1105",0.254266893596307
"Q6N021_IDR_1459_1560",0.236106402327314
"Q6N021_IDR_1806_1842",0.268392249094373
"Q6N021_IDR_1931_1968",0.241234454982006
"Q6N022_IDR_1_281",0.523435189977259
"Q6N022_IDR_293_331",0.476564810022741
"Q6N043_IDR_1_405",0.511216221841297
"Q6N043_IDR_468_979",0.488783778158703
"Q6N069_IDR_575_639",1
"Q6N075_IDR_1_33",1
"Q6NS38_IDR_1_54",1
"Q6NSI3_IDR_1_398",1
"Q6NSI4_IDR_1_40",0.522782661474861
"Q6NSI4_IDR_566_675",0.477217338525139
"Q6NSI8_IDR_526_621",0.473065390557963
"Q6NSI8_IDR_63_143",0.526934609442037
"Q6NSJ0_IDR_1_70",1
"Q6NSJ2_IDR_1_180",0.513625503939312
"Q6NSJ2_IDR_186_506",0.486374496060688
"Q6NSJ5_IDR_172_226",1
"Q6NSW7_IDR_147_186",0.480155548909267
"Q6NSW7_IDR_1_98",0.519844451090733
"Q6NSZ9_IDR_126_333",1
"Q6NT46_IDR_1_116",1
"Q6NT52_IDR_120_163",1
"Q6NT76_IDR_52_155",0.370501294462262
"Q6NUK4_IDR_146_255",1
"Q6NUM6_IDR_201_305",1
"Q6NUM9_IDR_1_58",1
"Q6NUN7_IDR_1_778",1
"Q6NUN9_IDR_150_365",0.565844651201974
"Q6NUN9_IDR_464_507",0.434155348798026
"Q6NUP7_IDR_681_873",1
"Q6NUQ1_IDR_1_50",1
"Q6NUQ4_IDR_16_107",1
"Q6NUS6_IDR_18_79",1
"Q6NUT2_IDR_1_79",1
"Q6NV75_IDR_197_264",0.517224877070939
"Q6NW40_IDR_1_45",0.498103077914372
"Q6NV75_IDR_319_609",0.482775122929061
"Q6NVV3_IDR_369_410",1
"Q6NW29_IDR_114_164",1
"Q6NW34_IDR_262_353",0.330525281875445
"Q6NW34_IDR_386_419",0.339219276039921
"Q6NW34_IDR_431_536",0.330255442084634
"Q6NW40_IDR_118_155",0.501896922085628
"Q6NWY9_IDR_178_269",0.35402844505285
"Q6NWY9_IDR_1_94",0.353311085715834
"Q6NWY9_IDR_688_871",0.292660469231316
"Q6NX45_IDR_1_234",1
"Q9H714_IDR_1_216",0.532837544116402
"Q9H714_IDR_223_335",0.467162455883598
"Q9H720_IDR_369_423",1
"Q9H756_IDR_228_264",0.500008293566516
"Q9H756_IDR_304_341",0.499991706433484
"Q9H772_IDR_1_42",1
"Q9H773_IDR_134_170",1
"Q9H788_IDR_102_318",1
"Q9H790_IDR_1_59",1
"Q9H792_IDR_1_1267",0.49465456351092
"Q9H792_IDR_1407_1453",0.50534543648908
"Q9H799_IDR_1485_1531",0.291488613334876
"Q9H799_IDR_1625_1745",0.31440935109623
"Q9H799_IDR_1798_3169",0.394102035568893
"Q9H7B2_IDR_272_306",1
"Q9H7C4_IDR_1_59",0.494169405369
"Q9H7C4_IDR_62_166",0.505830594631
"Q9H7D0_IDR_1644_1870",1
"Q9H7D7_IDR_1_122",1
"Q9H7E2_IDR_612_651",0.523468632003612
"Q9H7E2_IDR_76_549",0.476531367996388
"Q9H7E9_IDR_1_104",0.50987819287123
"Q9H7E9_IDR_166_222",0.490121807128771
"Q9H7J1_IDR_1_84",1
"Q9H7L9_IDR_157_207",0.490617754201893
"Q9H7L9_IDR_1_80",0.509382245798107
"Q9H7U1_IDR_687_834",0.434268796744044
"Q9H7V2_IDR_1_89",0.467614556653388
"Q9H7V2_IDR_96_175",0.532385443346612
"Q9H7X2_IDR_1_65",1
"Q9H7X3_IDR_1_124",1
"Q9H7Y0_IDR_1_34",1
"Q9H7Z3_IDR_273_304",0.548920394808574
"Q9H7Z3_IDR_28_146",0.451079605191426
"Q9H7Z6_IDR_111_165",0.476364117717812
"Q9H7Z6_IDR_1_51",0.523635882282188
"Q9H7Z7_IDR_1_97",1
"Q9H808_IDR_1_238",1
"Q9H813_IDR_1_57",1
"Q9H814_IDR_1_216",0.500708683633169
"Q9H814_IDR_312_394",0.499291316366831
"Q9H816_IDR_321_352",0.320638656960687
"Q9H816_IDR_356_401",0.33314250331674
"Q9H816_IDR_439_490",0.346218839722572
"Q9H819_IDR_195_247",0.501116101372424
"Q9H819_IDR_22_63",0.498883898627576
"Q9H8L6_IDR_250_287",0.1934252352912
"Q9H8L6_IDR_296_393",0.191700462383717
"Q9H8L6_IDR_651_695",0.21041823695533
"Q9H8L6_IDR_760_809",0.176976424763098
"Q9H8M2_IDR_245_310",0.352969139094874
"Q9H8M2_IDR_38_137",0.302803774034261
"Q9H8M2_IDR_451_575",0.344227086870866
"Q9H8M5_IDR_736_783",0.331409292847804
"Q9H8M5_IDR_822_875",0.33505784967038
"Q9H8M5_IDR_9_69",0.333532857481816
"Q9H8M9_IDR_62_112",1
"Q9H8N7_IDR_125_304",0.49625008698865
"Q9H8N7_IDR_306_485",0.50374991301135
"Q9H8S5_IDR_1_70",1
"Q9H8T0_IDR_1_69",1
"Q9H8U3_IDR_1_166",1
"Q9H8V3_IDR_349_449",0.497824280069963
"Q9H8V3_IDR_832_914",0.502175719930037
"Q9H8W3_IDR_1_124",0.50787398058112
"Q9H8W3_IDR_184_233",0.49212601941888
"Q9H987_IDR_88_954",1
"Q9H992_IDR_1_479",1
"Q9H9A5_IDR_476_512",0.526606163261481
"Q9H9A5_IDR_711_744",0.473393836738519
"Q9H9A7_IDR_216_476",1
"Q9H9B1_IDR_1267_1298",0.343291937031274
"Q9H9B1_IDR_1_513",0.294045720794826
"Q9H9B1_IDR_653_705",0.3626623421739
"Q9H9C1_IDR_1_140",1
"Q9H9D4_IDR_174_346",1
"Q9H9F9_IDR_377_439",1
"Q9H9H4_IDR_164_285",1
"Q9H9H5_IDR_34_199",1
"Q9H9J2_IDR_1_35",1
"Q9H9L3_IDR_10_174",1
"Q9H9L4_IDR_102_152",0.438010015986784
"Q9H9L4_IDR_347_492",0.561989984013216
