"","GO0051650_establishment_of_vesicle_localization"
"Q8WXG6_IDR_106_170",0.238283790375466
"Q8WXG6_IDR_437_472",0.245179539827354
"Q8WXG6_IDR_607_938",0.255353718454276
"Q8WXH0_IDR_1031_1105",0.193717886278782
"Q8WXH0_IDR_2353_2393",0.198081776344018
"Q8WXH0_IDR_3982_4491",0.205922768634385
"Q8WXH0_IDR_6349_6495",0.206543980437864
"Q8WXH0_IDR_6770_6832",0.195733588304951
"Q8WXH2_IDR_357_410",0.488423605818992
"Q8WXH2_IDR_424_723",0.511576394181008
"Q8WXH5_IDR_1_265",1
"Q8WXI2_IDR_299_400",0.308829426197988
"Q8WXI2_IDR_417_560",0.348741808006409
"Q8WXI2_IDR_672_905",0.342428765795602
"Q8WXI3_IDR_6_44",1
"Q8WXI4_IDR_1_40",1
"Q8WXU2_IDR_166_228",1
"Q8WXW3_IDR_1_60",0.341227280461401
"Q8WXW3_IDR_533_581",0.310300944514988
"Q8WXW3_IDR_669_757",0.348471775023611
"Q8WXX0_IDR_1_156",1
"Q8WXX5_IDR_182_212",1
"Q8WXX7_IDR_1_653",0.429894903140242
"Q8WXX7_IDR_655_1259",0.570105096859758
"Q8WY07_IDR_472_503",1
"Q8WY21_IDR_1125_1168",0.507456385446505
"Q8WY21_IDR_1_157",0.492543614553495
"Q8WY22_IDR_1_43",1
"Q8WY36_IDR_1_117",0.490262378082072
"Q8WY36_IDR_120_925",0.509737621917928
"Q8WY41_IDR_58_208",1
"Q8WY54_IDR_25_124",0.501413476818838
"Q8WY54_IDR_492_716",0.498586523181162
"Q8WY64_IDR_335_370",1
"Q8WY91_IDR_6_37",0.504505760444023
"Q8WY91_IDR_88_330",0.495494239555977
"Q8WYQ9_IDR_162_804",0.487493064682342
"Q8WYR1_IDR_313_511",0.521186783121467
"Q8WYR1_IDR_565_598",0.478813216878533
"Q8WYR4_IDR_225_309",1
"Q8WZ19_IDR_1_38",0.491585383268042
"Q8WZ19_IDR_281_329",0.508414616731958
"Q8WZ42_IDR_1386_1452",0.0763480144123652
"Q8WZ42_IDR_194_889",0.0822931688345529
"Q8WZ42_IDR_32818_32928",0.08370815717749
"Q8WZ42_IDR_32971_33260",0.0897416354285796
"Q8WZ42_IDR_33393_33486",0.0800487568460476
"Q8WZ42_IDR_33581_33644",0.079173626215807
"Q8WZ42_IDR_33743_33780",0.0792003799451133
"Q8WZ42_IDR_33872_33966",0.0833737430018572
"Q8WZ42_IDR_34165_34253",0.077146408515308
"Q8WZ42_IDR_3714_4075",0.0897687140913898
"Q8WZ42_IDR_4170_4272",0.0838245852506602
"Q8WZ42_IDR_9853_12031",0.0953728102808291
"Q8WZ55_IDR_65_162",0.332337406643283
"Q92186_IDR_1_69",1
"Q92187_IDR_1_55",1
"Q92466_IDR_1_53",1
"Q92481_IDR_176_208",0.332706260432029
"Q92481_IDR_1_81",0.323311935545489
"Q92481_IDR_91_169",0.343981804022483
"Q92502_IDR_1_511",1
"Q92503_IDR_184_236",1
"Q92504_IDR_196_230",0.323280705642892
"Q92504_IDR_239_313",0.356686474455206
"Q92504_IDR_29_124",0.320032819901902
"Q92519_IDR_1_55",1
"Q92508_IDR_1333_1515",0.176444836333886
"Q92508_IDR_144_184",0.165481532175426
"Q92508_IDR_1534_1653",0.164913495168078
"Q92508_IDR_1809_1924",0.180612867271006
"Q92508_IDR_336_409",0.156047550224717
"Q92508_IDR_712_778",0.156499718826886
"Q92520_IDR_1_57",1
"Q92521_IDR_1_60",1
"Q92541_IDR_606_654",0.413286969388023
"Q92543_IDR_1_71",0.24038370779432
"Q92543_IDR_297_513",0.256618161669616
"Q92543_IDR_669_742",0.260336253316832
"Q92543_IDR_774_816",0.242661877219231
"Q92545_IDR_1158_1705",0.531901788308275
"Q92545_IDR_1_31",0.468098211691725
"Q92547_IDR_286_335",0.227891279513399
"Q92547_IDR_449_546",0.241318008666012
"Q92547_IDR_739_903",0.275464197237199
"Q92547_IDR_993_1263",0.255326514583391
"Q92551_IDR_343_394",0.499073610517735
"Q92551_IDR_98_200",0.500926389482265
"Q92558_IDR_169_504",1
"Q92560_IDR_264_542",0.343408831086199
"Q92560_IDR_566_624",0.342013903283664
"Q92560_IDR_695_729",0.314577265630137
"Q92562_IDR_719_792",1
"Q92563_IDR_1_87",0.507840564438917
"Q92563_IDR_368_423",0.492159435561083
"Q92564_IDR_1_100",1
"Q92567_IDR_1_244",1
"Q92609_IDR_415_648",0.240413243791856
"Q92609_IDR_651_717",0.270214428337211
"Q92609_IDR_719_786",0.245878804508147
"Q92610_IDR_1049_1267",0.201584267763564
"Q92610_IDR_1_68",0.216291836232223
"Q92610_IDR_73_800",0.183810327392133
"Q92610_IDR_833_863",0.204525950955213
"Q92610_IDR_914_1042",0.193787617656867
"Q92611_IDR_48_91",0.494061180217239
"Q92611_IDR_601_635",0.505938819782761
"Q92613_IDR_1_38",0.314923682035498
"Q92613_IDR_367_402",0.349901858862369
"Q92613_IDR_524_823",0.335174459102134
"Q92614_IDR_1_273",0.327515912153287
"Q92614_IDR_1938_2054",0.227753885781623
"Q92614_IDR_298_340",0.220068599046792
"Q92614_IDR_985_1018",0.224661603018298
"Q92615_IDR_1_154",0.339545333537591
"Q92615_IDR_310_341",0.329594438324653
"Q92615_IDR_395_738",0.330860228137756
"Q92625_IDR_1072_1118",0.226743986578297
"Q92625_IDR_308_663",0.263760651750675
"Q92625_IDR_832_923",0.26878404545024
"Q92626_IDR_1322_1381",1
"Q92628_IDR_1104_1244",0.511567733224306
"Q92628_IDR_142_397",0.488432266775694
"Q92630_IDR_1_150",0.494361421355649
"Q92630_IDR_538_601",0.505638578644351
"Q92633_IDR_332_364",1
"Q92636_IDR_576_607",1
"Q92664_IDR_301_365",1
"Q92665_IDR_105_252",0.554665787443738
"Q92665_IDR_1_102",0.445334212556262
"Q92667_IDR_30_603",1
"Q92674_IDR_1_61",1
"Q92681_IDR_1_565",1
"Q92686_IDR_1_78",1
"Q92688_IDR_150_251",1
"Q92692_IDR_386_526",1
"Q92698_IDR_1_65",1
"Q92766_IDR_1_317",0.185676236192512
"Q92766_IDR_319_446",0.235869620433968
"Q92766_IDR_476_700",0.189223162130325
"Q92766_IDR_702_770",0.198273653972389
"Q92766_IDR_772_1687",0.190957327270806
"Q92769_IDR_387_488",1
"Q92772_IDR_293_493",1
"Q92777_IDR_1_110",0.502052864790007
"Q92777_IDR_421_564",0.497947135209993
"Q92783_IDR_147_212",0.346729687589221
"Q92783_IDR_267_298",0.338854297804662
"Q92783_IDR_378_540",0.314416014606117
"Q92784_IDR_82_257",1
"Q92785_IDR_81_267",1
"Q92786_IDR_1_582",1
"Q92791_IDR_380_437",1
"Q92793_IDR_1_1082",0.314249067827447
"Q92793_IDR_1559_1612",0.341611087447961
"Q92793_IDR_1852_2432",0.344139844724592
"Q92794_IDR_313_474",0.519396954619386
"Q92805_IDR_636_689",0.337540302813056
"Q92806_IDR_346_393",1
"Q92817_IDR_1_34",1
"Q92819_IDR_1_58",1
"Q92823_IDR_1193_1261",1
"Q92824_IDR_1785_1819",1
"Q92826_IDR_1_220",1
"Q92828_IDR_401_467",1
"Q92830_IDR_1_90",0.471119680782212
"Q92830_IDR_383_453",0.528880319217788
"Q92831_IDR_1_89",0.486913850341878
"Q92831_IDR_366_447",0.513086149658122
"Q92833_IDR_1202_1246",0.230872856450073
"Q92833_IDR_165_549",0.248724752652369
"Q92833_IDR_43_159",0.237303620183624
"Q92833_IDR_719_805",0.283098770713935
"Q92834_IDR_370_1020",1
"Q92835_IDR_105_156",0.527490237880202
"Q92835_IDR_869_1189",0.472509762119798
"Q92837_IDR_1_31",0.351276679544883
"Q92886_IDR_153_209",0.474395600013681
"Q92887_IDR_255_304",0.480745941512738
"Q92887_IDR_866_949",0.519254058487262
"Q92888_IDR_234_393",0.489669442838132
"Q92888_IDR_761_867",0.510330557161868
"Q92889_IDR_453_543",0.544974662756967
"Q92889_IDR_646_680",0.455025337243033
"Q92890_IDR_229_262",0.499367424522571
"Q92890_IDR_272_307",0.500632575477429
"Q92896_IDR_31_107",1
"Q92900_IDR_1010_1129",0.30554241856925
"Q92900_IDR_1_113",0.384488973231244
"Q92900_IDR_962_995",0.309968608199506
"Q92902_IDR_248_322",1
"Q92903_IDR_1_70",1
"Q92904_IDR_229_295",1
"Q92908_IDR_1_115",0.245937927902973
"Q92908_IDR_133_330",0.24846516477854
"Q92908_IDR_422_464",0.248001482515868
"Q92908_IDR_477_559",0.257595424802619
"Q92945_IDR_582_614",0.320351195911885
"Q92945_IDR_630_681",0.321258654027027
"Q92947_IDR_1_45",1
"Q92949_IDR_1_117",0.476509320437097
"Q92949_IDR_208_308",0.523490679562903
"Q92952_IDR_1_44",0.332345298106118
"Q92952_IDR_49_90",0.353743084827818
"Q92952_IDR_508_543",0.313911617066064
"Q92953_IDR_471_911",1
"Q92954_IDR_1_56",0.471848226771063
"Q92954_IDR_67_1129",0.528151773228937
"Q92956_IDR_228_283",1
"Q92959_IDR_132_165",1
"Q92963_IDR_189_219",1
"Q92968_IDR_1_65",0.322311615544285
"Q92968_IDR_214_244",0.340680279144901
"Q92968_IDR_337_403",0.337008105310814
"Q92973_IDR_329_378",1
"Q92974_IDR_1_192",0.450864346986163
"Q92974_IDR_671_986",0.549135653013837
"Q93073_IDR_1_57",0.30377950726318
"Q93073_IDR_64_668",0.30140871557738
"Q93073_IDR_827_1101",0.39481177715944
"Q93074_IDR_1441_1474",0.327000498660476
"Q93074_IDR_1741_2177",0.322357786558046
"Q93074_IDR_629_720",0.350641714781478
"Q93075_IDR_1_294",0.325848073239355
"Q93075_IDR_297_343",0.369168940292712
"Q93075_IDR_345_488",0.304982986467933
"Q93079_IDR_1_36",1
"Q93086_IDR_352_422",1
"Q93097_IDR_1_50",1
"Q93100_IDR_1_34",0.483965677690778
"Q93100_IDR_674_710",0.516034322309222
"Q969E1_IDR_1_38",1
"Q969E3_IDR_1_115",1
"Q969E4_IDR_1_200",1
"Q969E8_IDR_117_181",1
"Q969F0_IDR_1_126",1
"Q969F1_IDR_114_213",1
"Q969P6_IDR_1_40",1
"Q969Q0_IDR_1_63",1
"Q969R2_IDR_35_176",0.494143450113693
"Q969R2_IDR_406_512",0.505856549886307
"Q969R5_IDR_115_172",0.3256421534606
"Q969R5_IDR_1_84",0.31500200701281
"Q969R5_IDR_606_667",0.35935583952659
"Q969S2_IDR_80_115",1
"Q969S3_IDR_89_245",1
"Q969T3_IDR_1_112",1
"Q969T4_IDR_1_60",1
"Q969T9_IDR_189_261",1
"Q969V6_IDR_1_877",1
"Q969W3_IDR_1_160",1
"Q969W8_IDR_60_169",1
"Q969W9_IDR_1_287",1
"Q969X0_IDR_1_129",0.569234187391434
"Q969X0_IDR_144_195",0.430765812608566
"Q969X1_IDR_1_86",1
"Q969X2_IDR_1_50",1
"Q96A47_IDR_150_191",0.503505844418083
"Q96A47_IDR_243_359",0.496494155581917
"Q96A49_IDR_1_54",0.487725914613219
"Q96A49_IDR_219_336",0.512274085386781
"Q96A54_IDR_1_77",1
"Q96A56_IDR_100_240",0.503054487939305
"Q96A56_IDR_42_95",0.496945512060695
"Q96A57_IDR_1_33",1
"Q96A59_IDR_1_196",1
"Q96A61_IDR_52_174",1
"Q96AJ1_IDR_281_413",1
"Q96AM1_IDR_1_37",1
"Q96AP0_IDR_1_89",0.491788824970192
"Q96AP0_IDR_324_487",0.508211175029808
"Q96AP4_IDR_205_275",0.531386668175391
"Q96AP4_IDR_54_158",0.468613331824609
"Q96AP7_IDR_275_364",1
"Q96AQ1_IDR_1_378",1
"Q96AQ6_IDR_14_213",0.295463730766119
"Q96AQ6_IDR_215_579",0.417881669941412
"Q96AQ6_IDR_696_731",0.286654599292468
"Q96AQ8_IDR_1_161",1
"Q96AQ9_IDR_1_280",1
"Q96AT1_IDR_98_154",1
"Q96AV8_IDR_230_284",0.252008185820283
"Q96AV8_IDR_372_911",0.225206966882003
"Q96AV8_IDR_7_91",0.257671376188886
"Q96AV8_IDR_93_141",0.265113471108828
"Q96AW1_IDR_85_150",1
"Q96AY2_IDR_1_241",1
"Q96BF3_IDR_174_282",0.487970426875784
"Q96BF6_IDR_124_355",0.318269557955339
"Q96BF6_IDR_358_494",0.327751801356006
"Q96BF6_IDR_498_587",0.353978640688654
"Q96BH1_IDR_208_261",0.53632783711795
"Q96BH1_IDR_267_459",0.46367216288205
"Q96BI1_IDR_1_36",1
"Q96BJ3_IDR_114_154",1
"Q96BK5_IDR_95_328",1
"Q96BN2_IDR_78_136",1
"Q96BN6_IDR_1_87",0.463636494203213
"Q96BN6_IDR_298_582",0.536363505796787
"Q96BN8_IDR_1_77",1
"Q96BP2_IDR_1_40",1
"Q96BP3_IDR_1_63",1
"Q96BQ1_IDR_1_54",1
"Q96BR1_IDR_115_154",1
"Q96BR6_IDR_134_197",0.468389187886772
"Q96BR6_IDR_1_84",0.531610812113228
"Q96BT1_IDR_1_129",1
"Q96C03_IDR_1_120",1
"Q96C12_IDR_424_516",0.507117995661792
"Q96C12_IDR_79_120",0.492882004338208
"Q96C19_IDR_1_82",1
"Q96C24_IDR_31_340",1
"Q96C28_IDR_61_147",1
"Q96C34_IDR_136_174",0.257239450958614
"Q96C34_IDR_1_42",0.251537057836564
"Q96C34_IDR_289_335",0.236513506953157
"Q96C34_IDR_44_86",0.254709984251665
"Q96C36_IDR_274_320",1
"Q96C45_IDR_285_409",1
"Q96C55_IDR_1_264",1
"Q96C57_IDR_130_262",0.512062743088655
"Q96C57_IDR_1_75",0.487937256911345
"Q96C86_IDR_1_38",1
"Q96C90_IDR_1_55",1
"Q96C92_IDR_1_316",0.56648934523792
"Q96C92_IDR_350_381",0.43351065476208
"Q96CA5_IDR_174_224",1
"Q96CP6_IDR_218_365",0.337197215721411
"Q96CP6_IDR_538_631",0.346347611451079
"Q96CS3_IDR_307_358",1
"Q96CS4_IDR_82_175",1
"Q96CT2_IDR_1_300",1
"Q96CT7_IDR_1_164",1
"Q96CV9_IDR_1_310",0.605401720958902
"Q96CV9_IDR_505_547",0.394598279041098
"Q96CW5_IDR_105_241",1
"Q96CW6_IDR_145_192",0.325459332600697
"Q96CW6_IDR_226_286",0.351344211890365
"Q96CW6_IDR_79_133",0.323196455508938
"Q96CX2_IDR_131_204",1
"Q96CX6_IDR_336_371",1
"Q96D03_IDR_1_45",1
"Q96D05_IDR_1_62",1
"Q96D09_IDR_1_581",1
"Q96D15_IDR_1_51",1
"Q96D31_IDR_1_57",0.320591258058846
"Q96D31_IDR_202_249",0.319253149007095
"Q96DN6_IDR_120_1003",1
"Q96DR7_IDR_1_413",1
"Q96DT5_IDR_1_53",1
"Q96DT7_IDR_1_230",0.246776041884259
"Q96DT7_IDR_278_342",0.258737791204001
"Q96DT7_IDR_466_696",0.247329316977237
"Q96DT7_IDR_808_871",0.247156849934503
"Q96DU7_IDR_1_331",0.499700790165885
"Q96DU7_IDR_333_385",0.500299209834115
"Q96DW6_IDR_1_64",1
"Q96DX4_IDR_49_100",1
"Q96DX7_IDR_308_344",0.485028887908689
"Q96DX7_IDR_52_175",0.514971112091311
"Q96DX8_IDR_130_160",0.50306414094018
"Q96DX8_IDR_163_246",0.49693585905982
"Q96DY2_IDR_1_41",1
"Q96DY7_IDR_526_597",0.535049374189425
"Q96DY7_IDR_681_827",0.464950625810575
"Q96DZ5_IDR_1_40",0.271886382415339
"Q96EF0_IDR_540_704",1
"Q96EF9_IDR_150_222",1
"Q96EG1_IDR_1_32",1
"Q96EG3_IDR_1_390",1
"Q96EH3_IDR_1_89",1
"Q96EI5_IDR_1_215",1
"Q96EK2_IDR_1_378",0.49151939397246
"Q96EK2_IDR_494_531",0.50848060602754
"Q96EK4_IDR_84_314",1
"Q96EK7_IDR_317_567",0.502543194391378
"Q96EK7_IDR_857_910",0.497456805608622
"Q96EK9_IDR_117_199",1
"Q96EP0_IDR_175_489",1
"Q96EP1_IDR_126_296",0.497238602918824
"Q96EP1_IDR_383_453",0.502761397081176
"Q96EP5_IDR_373_407",1
"Q96EP9_IDR_16_84",0.48157072401863
"Q96EP9_IDR_391_437",0.51842927598137
"Q96EQ0_IDR_235_304",1
"Q96ER9_IDR_275_310",1
"Q96F46_IDR_1_35",0.493273893316671
"Q96F46_IDR_721_795",0.506726106683329
"Q96F63_IDR_1_61",0.464655026391857
"Q96F63_IDR_194_274",0.535344973608143
"Q96F81_IDR_1135_1474",0.498039297439729
"Q96F81_IDR_1_210",0.501960702560271
"Q96F83_IDR_1_142",1
"Q96F86_IDR_70_256",1
"Q96FA7_IDR_114_188",1
"Q96FC9_IDR_155_223",0.385372058616559
"Q96FC9_IDR_520_558",0.318879373295332
"Q96FC9_IDR_78_113",0.295748568088109
"Q96FE5_IDR_1_34",1
"Q96FE7_IDR_115_147",1
"Q96FF7_IDR_1_36",0.476499609300995
"Q96FF7_IDR_39_194",0.523500390699005
"Q96FF9_IDR_1_226",1
"Q96FG2_IDR_1_35",1
"Q96FI4_IDR_286_390",1
"Q96FJ0_IDR_162_258",1
"Q96GR2_IDR_1_71",1
"Q96GS4_IDR_1_205",0.477145845314994
"Q96GS4_IDR_214_251",0.522854154685006
"Q96GT9_IDR_1_111",1
"Q96GU1_IDR_1_130",1
"Q96GV9_IDR_1_35",0.514589954305938
"Q96GV9_IDR_78_148",0.485410045694062
"Q96GW7_IDR_358_638",0.546357919383241
"Q96GW7_IDR_876_911",0.453642080616759
"Q96GW9_IDR_1_40",1
"Q96HH9_IDR_219_328",0.477042497493789
"Q96HI0_IDR_1_184",0.337413424004142
"Q96HI0_IDR_189_240",0.337191954555033
"Q96HI0_IDR_249_495",0.325394621440824
"Q96HJ3_IDR_1_140",0.494213908185093
"Q96HJ3_IDR_329_373",0.505786091814907
"Q96HJ5_IDR_1_39",1
"Q96HL8_IDR_216_283",1
"Q96HM7_IDR_261_323",0.506451337039367
"Q96HM7_IDR_387_432",0.493548662960633
"Q96I76_IDR_225_320",0.513071158778121
"Q96I82_IDR_1_33",1
"Q96I99_IDR_1_34",1
"Q96IC2_IDR_1_48",1
"Q96IF1_IDR_1_331",1
"Q96II8_IDR_1_44",0.302593104608481
"Q96II8_IDR_281_312",0.329589549580203
"Q96II8_IDR_314_654",0.367817345811316
"Q96IK1_IDR_1_43",1
"Q96IK5_IDR_1_89",1
"Q96IL0_IDR_1_59",1
"Q96IM9_IDR_50_177",1
"Q96IP4_IDR_25_59",1
"Q96IQ7_IDR_269_327",1
"Q96IQ9_IDR_1_106",0.510217152113314
"Q96J88_IDR_1_315",1
"Q96J92_IDR_1_164",0.501835850748649
"Q96J92_IDR_521_1243",0.498164149251351
"Q96J94_IDR_1_107",1
"Q96JA1_IDR_1_36",0.334433257479645
"Q96JA1_IDR_821_928",0.324184517641577
"Q96JA1_IDR_936_1093",0.341382224878778
"Q96JA3_IDR_177_300",1
"Q96JA4_IDR_213_679",1
"Q96JB1_IDR_788_824",0.511507941470008
"Q96JB1_IDR_932_962",0.488492058529992
"Q96JB2_IDR_498_544",0.505207743942961
"Q96JB2_IDR_61_100",0.494792256057039
"Q96JB3_IDR_143_429",1
"Q96JK4_IDR_608_671",1
"Q96JK9_IDR_1_1090",1
"Q96JL9_IDR_42_311",1
"Q96JM2_IDR_1135_1264",0.252877707266967
"Q96JM2_IDR_165_1113",0.231753135443964
"Q96JM2_IDR_2138_2186",0.257859947903079
"Q96JM2_IDR_28_163",0.257509209385991
"Q96JM3_IDR_1_63",0.455399688788113
"Q96JM3_IDR_82_691",0.544600311211887
"Q96JM4_IDR_1_200",0.149200737490346
"Q96JM4_IDR_1223_1332",0.133464155707988
"Q96JM4_IDR_1353_1391",0.129544894586149
"Q96JM4_IDR_318_732",0.172871387118736
"Q96JQ2_IDR_294_1002",0.567603307020925
"Q96JQ5_IDR_1_48",1
"Q96JS3_IDR_145_386",1
"Q96JW4_IDR_1_168",1
"Q96JY0_IDR_328_434",0.48442311627356
"Q96JY0_IDR_64_106",0.51557688372644
"Q96JY6_IDR_86_281",1
"Q96JZ2_IDR_143_334",1
"Q96K17_IDR_122_158",0.501034379016524
"Q96K17_IDR_1_34",0.498965620983476
"Q96K21_IDR_131_415",0.611292331693734
"Q96K21_IDR_1_89",0.388707668306266
"Q96K30_IDR_1_269",1
"Q96K31_IDR_182_254",1
"Q96K37_IDR_338_410",1
"Q96K49_IDR_466_511",0.520790991609164
"Q96K49_IDR_523_555",0.479209008390836
"Q96K62_IDR_127_398",1
"Q96K75_IDR_54_203",1
"Q96K76_IDR_1_38",0.32934356255885
"Q96KM6_IDR_1_723",0.472991100786527
"Q96KM6_IDR_813_892",0.527008899213473
"Q96KN1_IDR_275_310",0.480215496572891
"Q96KN1_IDR_43_75",0.519784503427109
"Q96KN3_IDR_166_217",0.255737176752594
"Q96KN3_IDR_1_70",0.239539120478136
"Q96KN3_IDR_226_334",0.245017070829471
"Q96KN3_IDR_340_472",0.259706631939799
"Q96KN4_IDR_45_79",1
"Q96KN7_IDR_1_267",0.265808234246736
"Q96KN7_IDR_451_528",0.282212215971599
"Q96KN7_IDR_584_616",0.222973076987544
"Q96KN7_IDR_937_1114",0.229006472794121
"Q96KN8_IDR_1_126",1
"Q96KN9_IDR_227_370",1
"Q96KP1_IDR_398_439",1
"Q96KP6_IDR_1_200",0.590227025750366
"Q96KP6_IDR_227_325",0.409772974249634
"Q96KQ4_IDR_230_267",0.33820313402448
"Q96KQ4_IDR_86_123",0.317310924030383
"Q96L73_IDR_1_315",0.227520502217913
"Q96L73_IDR_2207_2636",0.267009404724413
"Q96L73_IDR_2653_2696",0.247000866298446
"Q96L73_IDR_435_1542",0.258469226759228
"Q96L92_IDR_1_38",1
"Q96L93_IDR_1021_1178",0.540985452008058
"Q96L93_IDR_593_628",0.459014547991942
"Q96LA6_IDR_333_363",1
"Q96LA8_IDR_1_41",1
"Q96LB3_IDR_1_98",1
"Q96LC7_IDR_573_661",1
"Q96LC9_IDR_101_137",0.523324827668823
"Q96LC9_IDR_1_97",0.476675172331177
"Q96LD4_IDR_83_114",1
"Q96LI6_IDR_1_73",0.515919291607332
"Q96LI6_IDR_194_327",0.484080708392668
"Q96LI9_IDR_1_36",0.508552586360528
"Q96LI9_IDR_260_332",0.491447413639472
"Q96LJ8_IDR_1_195",1
"Q96LK8_IDR_1_309",1
"Q96LW4_IDR_476_546",1
"Q96LW9_IDR_122_238",1
"Q96LX7_IDR_1_142",0.238245496529761
"Q96LX7_IDR_144_190",0.267079227383688
"Q96LX7_IDR_192_378",0.251612804878221
"Q96LX7_IDR_572_622",0.24306247120833
"Q96LX8_IDR_56_164",1
"Q96LY2_IDR_1_268",0.524018097773502
"Q96LY2_IDR_302_350",0.475981902226498
"Q96LZ2_IDR_1_106",1
"Q96LZ7_IDR_111_173",1
"Q96M02_IDR_1_129",0.323098231739648
"Q96M02_IDR_299_402",0.317257148900764
"Q96M02_IDR_411_651",0.359644619359589
"Q96M11_IDR_1_191",1
"Q96M20_IDR_354_393",1
"Q96M27_IDR_1_210",1
"Q96M29_IDR_1_35",1
"Q96M34_IDR_1_486",1
"Q96M43_IDR_1_638",1
"Q96MC2_IDR_1_94",0.514753169586424
"Q96MC2_IDR_559_616",0.485246830413576
"Q96MC4_IDR_14_593",1
"Q96MC5_IDR_1_48",1
"Q96MC6_IDR_1_34",0.490923175309713
"Q96MC6_IDR_450_490",0.509076824690287
"Q96MD7_IDR_1_35",1
"Q96ME7_IDR_1_196",0.231383551998522
"Q96ME7_IDR_202_271",0.229135876206499
"Q96ME7_IDR_291_377",0.2671421994523
"Q96ME7_IDR_471_567",0.272338372342679
"Q96MF2_IDR_122_245",0.483543053653586
"Q96MF2_IDR_1_97",0.516456946346414
"Q96MF6_IDR_1_45",1
"Q96MG2_IDR_1_331",1
"Q96MG7_IDR_1_81",1
"Q96MH2_IDR_1_105",0.483794235367598
"Q96MH2_IDR_150_184",0.516205764632402
"Q96MI9_IDR_290_488",1
"Q96MK2_IDR_23_65",0.478643122972961
"Q96MT7_IDR_1058_1115",0.191253785504473
"Q96MT7_IDR_1283_1345",0.19548180749429
"Q96MT7_IDR_1494_1538",0.19180917369636
"Q96MT8_IDR_102_144",0.288609365766376
"Q96MT8_IDR_173_224",0.219385237682252
"Q96MT8_IDR_286_367",0.257261729366545
"Q96MT8_IDR_475_660",0.234743667184827
"Q96MU6_IDR_1_188",1
"Q96MU7_IDR_1_347",0.552164559076896
"Q96MU7_IDR_508_727",0.447835440923104
"Q96N77_IDR_119_262",0.502887071853218
"Q96N87_IDR_595_628",1
"Q96N95_IDR_135_247",0.513127263962059
"Q96N95_IDR_1_46",0.486872736037941
"Q96N96_IDR_1_134",0.496862969800077
"Q96N96_IDR_576_652",0.503137030199923
"Q96NA2_IDR_349_401",0.386121129438515
"Q96NA2_IDR_93_347",0.613878870561485
"Q96NA8_IDR_1_40",0.259107786940758
"Q96NA8_IDR_47_133",0.235969505564695
"Q96NR3_IDR_852_888",1
"Q96NS5_IDR_11_54",1
"Q96NT0_IDR_89_121",1
"Q96NT1_IDR_127_182",0.507112464828488
"Q96NT1_IDR_1_65",0.492887535171512
"Q96NU0_IDR_1199_1235",1
"Q96NU1_IDR_1_508",0.515123573458047
"Q96NU1_IDR_623_677",0.484876426541953
"Q96NW4_IDR_622_665",0.488920545899048
"Q96NW4_IDR_962_1050",0.511079454100952
"Q96P48_IDR_52_324",1
"Q96P50_IDR_369_401",0.509314539223535
"Q96P50_IDR_519_658",0.490685460776465
"Q96P56_IDR_357_466",1
"Q96P64_IDR_146_254",0.503822462656448
"Q96P64_IDR_323_384",0.496177537343552
"Q96P65_IDR_354_431",1
"Q96P66_IDR_227_395",0.503640415013863
"Q96P66_IDR_477_508",0.496359584986138
"Q96P69_IDR_315_363",1
"Q96P70_IDR_931_997",1
"Q96P71_IDR_1_35",0.324746235562213
"Q96P71_IDR_160_224",0.327332386105153
"Q96P71_IDR_234_281",0.347921378332634
"Q96PC2_IDR_85_151",1
"Q96PC5_IDR_1042_1078",0.18164618524719
"Q96PC5_IDR_1083_1412",0.189510363436926
"Q96PC5_IDR_1_56",0.166830010990815
"Q96PC5_IDR_888_937",0.194169674504198
"Q96PC5_IDR_92_600",0.267843765820871
"Q96PI1_IDR_1_79",1
"Q96PK6_IDR_148_669",1
"Q96PM9_IDR_1_82",0.319859307548512
"Q96PM9_IDR_272_315",0.34838805859218
"Q96PM9_IDR_84_260",0.331752633859308
"Q96PP4_IDR_134_173",0.510109503519157
"Q96PP4_IDR_182_232",0.489890496480843
"Q96PQ0_IDR_1108_1141",0.516254938625337
"Q96PQ0_IDR_1_131",0.483745061374663
"Q96PQ1_IDR_506_560",1
"Q96PQ6_IDR_107_220",0.514015753085269
"Q96PQ6_IDR_1_53",0.485984246914731
"Q96PR1_IDR_40_94",0.505608121484103
"Q96PR1_IDR_486_638",0.494391878515898
"Q96PS8_IDR_270_301",1
"Q96PU4_IDR_156_202",0.341488660790158
"Q96PU4_IDR_624_687",0.344583206285942
"Q96PU4_IDR_77_117",0.3139281329239
"Q96PU5_IDR_155_208",0.335368379737942
"Q96PY6_IDR_1066_1178",0.497268971022323
"Q96PZ0_IDR_1_101",1
"Q96PZ2_IDR_1_73",1
"Q96Q04_IDR_415_523",0.499021707344942
"Q96Q04_IDR_545_1460",0.500978292655058
"Q96Q05_IDR_267_297",1
"Q96Q07_IDR_559_612",1
"Q96Q15_IDR_1_143",0.349389467877197
"Q96Q15_IDR_1870_1920",0.326201677591267
"Q96Q15_IDR_3520_3604",0.324408854531536
"Q96Q35_IDR_18_80",0.46724270657793
"Q96Q35_IDR_399_445",0.53275729342207
"Q96Q40_IDR_1_89",1
"Q96Q42_IDR_265_489",1
"Q96Q45_IDR_1_173",1
"Q96Q83_IDR_1_48",1
