"","GO0005739_mitochondrion"
"Q969E4_IDR_1_200",1
"Q969E8_IDR_117_181",1
"Q969F0_IDR_1_126",1
"Q969F1_IDR_114_213",1
"Q969P6_IDR_1_40",1
"Q969Q0_IDR_1_63",1
"Q969R2_IDR_35_176",0.524266840805721
"Q969R2_IDR_406_512",0.475733159194279
"Q969R5_IDR_115_172",0.381459319826019
"Q969R5_IDR_1_84",0.298323322246494
"Q969R5_IDR_606_667",0.320217357927486
"Q969S2_IDR_80_115",1
"Q969S3_IDR_89_245",1
"Q969T3_IDR_1_112",1
"Q969T4_IDR_1_60",1
"Q969T9_IDR_189_261",1
"Q969V6_IDR_1_877",1
"Q969W3_IDR_1_160",1
"Q969W8_IDR_60_169",1
"Q969W9_IDR_1_287",1
"Q969X0_IDR_1_129",0.524946707894986
"Q969X0_IDR_144_195",0.475053292105014
"Q969X1_IDR_1_86",1
"Q969X2_IDR_1_50",1
"Q96A47_IDR_150_191",0.533578681857063
"Q96A47_IDR_243_359",0.466421318142937
"Q96A49_IDR_1_54",0.565626348771087
"Q96A49_IDR_219_336",0.434373651228913
"Q96A54_IDR_1_77",1
"Q96A56_IDR_100_240",0.570286394449677
"Q96A56_IDR_42_95",0.429713605550323
"Q96A57_IDR_1_33",1
"Q96A59_IDR_1_196",1
"Q96A61_IDR_52_174",1
"Q96AJ1_IDR_281_413",1
"Q96AM1_IDR_1_37",1
"Q96AP0_IDR_1_89",0.630163043458575
"Q96AP0_IDR_324_487",0.369836956541425
"Q96AP4_IDR_205_275",0.49837539254235
"Q96AP4_IDR_54_158",0.50162460745765
"Q96AP7_IDR_275_364",1
"Q96AQ1_IDR_1_378",1
"Q96AQ6_IDR_14_213",0.281511915765853
"Q96AQ6_IDR_215_579",0.426483919829429
"Q96AQ6_IDR_696_731",0.292004164404718
"Q96AQ8_IDR_1_161",1
"Q96AQ9_IDR_1_280",1
"Q96AT1_IDR_98_154",1
"Q96AV8_IDR_230_284",0.238434213994758
"Q96AV8_IDR_372_911",0.256697596839328
"Q96AV8_IDR_7_91",0.272035215450898
"Q96AV8_IDR_93_141",0.232832973715016
"Q96AW1_IDR_85_150",1
"Q96AY2_IDR_1_241",1
"Q96BF3_IDR_174_282",0.464969800428518
"Q96BF6_IDR_124_355",0.289078175201934
"Q96BF6_IDR_358_494",0.358654068965682
"Q96BF6_IDR_498_587",0.352267755832384
"Q96BH1_IDR_208_261",0.423260485874379
"Q96BH1_IDR_267_459",0.576739514125621
"Q96BI1_IDR_1_36",1
"Q96BJ3_IDR_114_154",1
"Q96BK5_IDR_95_328",1
"Q96BN2_IDR_78_136",1
"Q96BN6_IDR_1_87",0.443501845581359
"Q96BN6_IDR_298_582",0.556498154418641
"Q96BN8_IDR_1_77",1
"Q96BP2_IDR_1_40",1
"Q96BP3_IDR_1_63",1
"Q96BQ1_IDR_1_54",1
"Q96BR1_IDR_115_154",1
"Q96BR6_IDR_134_197",0.458686816545066
"Q96BR6_IDR_1_84",0.541313183454934
"Q96BT1_IDR_1_129",1
"Q96C03_IDR_1_120",1
"Q96C12_IDR_424_516",0.423838509718948
"Q96C12_IDR_79_120",0.576161490281052
"Q96C19_IDR_1_82",1
"Q96C24_IDR_31_340",1
"Q96C28_IDR_61_147",1
"Q96C34_IDR_136_174",0.231538252319517
"Q96C34_IDR_1_42",0.263104095624064
"Q96C34_IDR_289_335",0.250467726111733
"Q96C34_IDR_44_86",0.254889925944686
"Q96C36_IDR_274_320",1
"Q96C45_IDR_285_409",1
"Q96C55_IDR_1_264",1
"Q96C57_IDR_130_262",0.550090937341799
"Q96C57_IDR_1_75",0.449909062658201
"Q96C86_IDR_1_38",1
"Q96C90_IDR_1_55",1
"Q96C92_IDR_1_316",0.426079961918523
"Q96C92_IDR_350_381",0.573920038081477
"Q96CA5_IDR_174_224",1
"Q96CP6_IDR_218_365",0.279722601880292
"Q96CP6_IDR_538_631",0.375577103558554
"Q96CS3_IDR_307_358",1
"Q96CS4_IDR_82_175",1
"Q96CT2_IDR_1_300",1
"Q96CT7_IDR_1_164",1
"Q96CV9_IDR_1_310",0.52974645128298
"Q96CV9_IDR_505_547",0.47025354871702
"Q96CW5_IDR_105_241",1
"Q96CW6_IDR_145_192",0.316656684364613
"Q96CW6_IDR_226_286",0.27137832834623
"Q96CW6_IDR_79_133",0.411964987289156
"Q96CX2_IDR_131_204",1
"Q96CX6_IDR_336_371",1
"Q96D03_IDR_1_45",1
"Q96D05_IDR_1_62",1
"Q96D09_IDR_1_581",1
"Q96D15_IDR_1_51",1
"Q96D31_IDR_1_57",0.311716532283246
"Q96D31_IDR_202_249",0.369095025016507
"Q96DN6_IDR_120_1003",1
"Q96DR7_IDR_1_413",1
"Q96DT5_IDR_1_53",1
"Q96DT7_IDR_1_230",0.283901113937299
"Q96DT7_IDR_278_342",0.237679766575834
"Q96DT7_IDR_466_696",0.242617337729078
"Q96DT7_IDR_808_871",0.235801781757788
"Q96DU7_IDR_1_331",0.508506552847433
"Q96DU7_IDR_333_385",0.491493447152567
"Q96DW6_IDR_1_64",1
"Q96DX4_IDR_49_100",1
"Q96DX7_IDR_308_344",0.541388836676153
"Q96DX7_IDR_52_175",0.458611163323848
"Q96DX8_IDR_130_160",0.504435034776249
"Q96DX8_IDR_163_246",0.495564965223751
"Q96DY2_IDR_1_41",1
"Q96DY7_IDR_526_597",0.495788469600222
"Q96DY7_IDR_681_827",0.504211530399778
"Q96DZ5_IDR_1_40",0.220704676735489
"Q96EF0_IDR_540_704",1
"Q96EF9_IDR_150_222",1
"Q96EG1_IDR_1_32",1
"Q96EG3_IDR_1_390",1
"Q96EH3_IDR_1_89",1
"Q96EI5_IDR_1_215",1
"Q96EK2_IDR_1_378",0.460199131600736
"Q96EK2_IDR_494_531",0.539800868399264
"Q96EK4_IDR_84_314",1
"Q96EK7_IDR_317_567",0.465356898140788
"Q96EK7_IDR_857_910",0.534643101859212
"Q96EK9_IDR_117_199",1
"Q96EP0_IDR_175_489",1
"Q96EP1_IDR_126_296",0.509461182187107
"Q96EP1_IDR_383_453",0.490538817812893
"Q96EP5_IDR_373_407",1
"Q96EP9_IDR_16_84",0.52980881008499
"Q96EP9_IDR_391_437",0.47019118991501
"Q96EQ0_IDR_235_304",1
"Q96ER9_IDR_275_310",1
"Q96F46_IDR_1_35",0.62617014625981
"Q96F46_IDR_721_795",0.37382985374019
"Q96F63_IDR_1_61",0.52483585661406
"Q96F63_IDR_194_274",0.47516414338594
"Q96F81_IDR_1135_1474",0.443063970801682
"Q96F81_IDR_1_210",0.556936029198318
"Q96F83_IDR_1_142",1
"Q96F86_IDR_70_256",1
"Q96FA7_IDR_114_188",1
"Q96FC9_IDR_155_223",0.329979008566896
"Q96FC9_IDR_520_558",0.336333207132491
"Q96FC9_IDR_78_113",0.333687784300614
"Q96FE5_IDR_1_34",1
"Q96FE7_IDR_115_147",1
"Q96FF7_IDR_1_36",0.387059776612404
"Q96FF7_IDR_39_194",0.612940223387595
"Q96FF9_IDR_1_226",1
"Q96FG2_IDR_1_35",1
"Q96FI4_IDR_286_390",1
"Q96FJ0_IDR_162_258",1
"Q96GR2_IDR_1_71",1
"Q96GS4_IDR_1_205",0.494711851886012
"Q96GS4_IDR_214_251",0.505288148113988
"Q96GT9_IDR_1_111",1
"Q96GU1_IDR_1_130",1
"Q96GV9_IDR_1_35",0.518717220460234
"Q96GV9_IDR_78_148",0.481282779539766
"Q96GW7_IDR_358_638",0.369798832575808
"Q96GW7_IDR_876_911",0.630201167424192
"Q96GW9_IDR_1_40",1
"Q96HH9_IDR_219_328",0.470222332511235
"Q96HI0_IDR_1_184",0.395040306994436
"Q96HI0_IDR_189_240",0.333828203687952
"Q96HI0_IDR_249_495",0.271131489317612
"Q96HJ3_IDR_1_140",0.474564714621316
"Q96HJ3_IDR_329_373",0.525435285378685
"Q96HJ5_IDR_1_39",1
"Q96HL8_IDR_216_283",1
"Q96HM7_IDR_261_323",0.534769051066471
"Q96HM7_IDR_387_432",0.465230948933529
"Q96I76_IDR_225_320",0.34757614782226
"Q96I82_IDR_1_33",1
"Q96I99_IDR_1_34",1
"Q96IC2_IDR_1_48",1
"Q96IF1_IDR_1_331",1
"Q96II8_IDR_1_44",0.423513644011588
"Q96II8_IDR_281_312",0.304862003381738
"Q96II8_IDR_314_654",0.271624352606674
"Q96IK1_IDR_1_43",1
"Q96IK5_IDR_1_89",1
"Q96IL0_IDR_1_59",1
"Q96IM9_IDR_50_177",1
"Q96IP4_IDR_25_59",1
"Q96IQ7_IDR_269_327",1
"Q96IQ9_IDR_1_106",0.45222808504397
"Q96J88_IDR_1_315",1
"Q96J92_IDR_1_164",0.521551449934464
"Q96J92_IDR_521_1243",0.478448550065536
"Q96J94_IDR_1_107",1
"Q96JA1_IDR_1_36",0.483493297962251
"Q96JA1_IDR_821_928",0.26164113163909
"Q96JA1_IDR_936_1093",0.254865570398659
"Q96JA3_IDR_177_300",1
"Q96JA4_IDR_213_679",1
"Q96JB1_IDR_788_824",0.474047878552992
"Q96JB1_IDR_932_962",0.525952121447008
"Q96JB2_IDR_498_544",0.474630966434327
"Q96JB2_IDR_61_100",0.525369033565673
"Q96JB3_IDR_143_429",1
"Q96JK4_IDR_608_671",1
"Q96JK9_IDR_1_1090",1
"Q96JL9_IDR_42_311",1
"Q96JM2_IDR_1135_1264",0.334624550513625
"Q96JM2_IDR_165_1113",0.205545659891558
"Q96JM2_IDR_2138_2186",0.242828641864177
"Q96JM2_IDR_28_163",0.21700114773064
"Q96JM3_IDR_1_63",0.520539881791598
"Q96JM3_IDR_82_691",0.479460118208402
"Q96JM4_IDR_1_200",0.128341034216691
"Q96JM4_IDR_1223_1332",0.131958986745625
"Q96JM4_IDR_1353_1391",0.160654705434742
"Q96JM4_IDR_318_732",0.128581205245744
"Q96JQ2_IDR_294_1002",0.476213562764874
"Q96JQ5_IDR_1_48",1
"Q96JS3_IDR_145_386",1
"Q96JW4_IDR_1_168",1
"Q96JY0_IDR_328_434",0.490881206721435
"Q96JY0_IDR_64_106",0.509118793278565
"Q96JY6_IDR_86_281",1
"Q96JZ2_IDR_143_334",1
"Q96K17_IDR_122_158",0.4643134578157
"Q96K17_IDR_1_34",0.5356865421843
"Q96K21_IDR_131_415",0.551883102976146
"Q96K21_IDR_1_89",0.448116897023854
"Q96K30_IDR_1_269",1
"Q96K31_IDR_182_254",1
"Q96K37_IDR_338_410",1
"Q96K49_IDR_466_511",0.492336094734424
"Q96K49_IDR_523_555",0.507663905265576
"Q96K62_IDR_127_398",1
"Q96K75_IDR_54_203",1
"Q96K76_IDR_1_38",0.379601194204591
"Q96KM6_IDR_1_723",0.473909547070665
"Q96KM6_IDR_813_892",0.526090452929335
"Q96KN1_IDR_275_310",0.523084962835575
"Q96KN1_IDR_43_75",0.476915037164425
"Q96KN3_IDR_166_217",0.253220484151359
"Q96KN3_IDR_1_70",0.250345940712203
"Q96KN3_IDR_226_334",0.246517716988771
"Q96KN3_IDR_340_472",0.249915858147668
"Q96KN4_IDR_45_79",1
"Q96KN7_IDR_1_267",0.298615466552785
"Q96KN7_IDR_451_528",0.236577792172676
"Q96KN7_IDR_584_616",0.240606387150711
"Q96KN7_IDR_937_1114",0.224200354123827
"Q96KN8_IDR_1_126",1
"Q96KN9_IDR_227_370",1
"Q96KP1_IDR_398_439",1
"Q96KP6_IDR_1_200",0.50635827012161
"Q96KP6_IDR_227_325",0.49364172987839
"Q96KQ4_IDR_230_267",0.375864272064822
"Q96KQ4_IDR_86_123",0.323063637759931
"Q96L73_IDR_1_315",0.227961708877825
"Q96L73_IDR_2207_2636",0.31705665754813
"Q96L73_IDR_2653_2696",0.244148104198132
"Q96L73_IDR_435_1542",0.210833529375913
"Q96L92_IDR_1_38",1
"Q96L93_IDR_1021_1178",0.486749834649422
"Q96L93_IDR_593_628",0.513250165350578
"Q96LA6_IDR_333_363",1
"Q96LA8_IDR_1_41",1
"Q96LB3_IDR_1_98",1
"Q96LC7_IDR_573_661",1
"Q96LC9_IDR_101_137",0.542532131269451
"Q96LC9_IDR_1_97",0.457467868730549
"Q96LD4_IDR_83_114",1
"Q96LI6_IDR_1_73",0.492235398775503
"Q96LI6_IDR_194_327",0.507764601224497
"Q96LI9_IDR_1_36",0.451203800994687
"Q96LI9_IDR_260_332",0.548796199005313
"Q96LJ8_IDR_1_195",1
"Q96LK8_IDR_1_309",1
"Q96LW4_IDR_476_546",1
"Q96LW9_IDR_122_238",1
"Q96LX7_IDR_1_142",0.197977715741783
"Q96LX7_IDR_144_190",0.226984249488597
"Q96LX7_IDR_192_378",0.417507447048118
"Q96LX7_IDR_572_622",0.157530587721501
"Q96LX8_IDR_56_164",1
"Q96LY2_IDR_1_268",0.501149578830632
"Q96LY2_IDR_302_350",0.498850421169367
"Q96LZ2_IDR_1_106",1
"Q96LZ7_IDR_111_173",1
"Q96M02_IDR_1_129",0.351024847150899
"Q96M02_IDR_299_402",0.337445973241406
"Q96M02_IDR_411_651",0.311529179607694
"Q96M11_IDR_1_191",1
"Q96M20_IDR_354_393",1
"Q96M27_IDR_1_210",1
"Q96M29_IDR_1_35",1
"Q96M34_IDR_1_486",1
"Q96M43_IDR_1_638",1
"Q96MC2_IDR_1_94",0.532254397322789
"Q96MC2_IDR_559_616",0.467745602677211
"Q96MC4_IDR_14_593",1
"Q96MC5_IDR_1_48",1
"Q96MC6_IDR_1_34",0.511762995221042
"Q96MC6_IDR_450_490",0.488237004778958
"Q96MD7_IDR_1_35",1
"Q96ME7_IDR_1_196",0.247441459945964
"Q96ME7_IDR_202_271",0.243005138141472
"Q96ME7_IDR_291_377",0.267456183821923
"Q96ME7_IDR_471_567",0.24209721809064
"Q96MF2_IDR_122_245",0.523539206367752
"Q96MF2_IDR_1_97",0.476460793632248
"Q96MF6_IDR_1_45",1
"Q96MG2_IDR_1_331",1
"Q96MG7_IDR_1_81",1
"Q96MH2_IDR_1_105",0.487251270665484
"Q96MH2_IDR_150_184",0.512748729334516
"Q96MI9_IDR_290_488",1
"Q96MK2_IDR_23_65",0.553248092590465
"Q96MT7_IDR_1058_1115",0.227936665221323
"Q96MT7_IDR_1283_1345",0.218517204699633
"Q96MT7_IDR_1494_1538",0.182206095112986
"Q96MT8_IDR_102_144",0.239425819280553
"Q96MT8_IDR_173_224",0.277486777882586
"Q96MT8_IDR_286_367",0.254509676090708
"Q96MT8_IDR_475_660",0.228577726746153
"Q96MU6_IDR_1_188",1
"Q96MU7_IDR_1_347",0.434129457135676
"Q96MU7_IDR_508_727",0.565870542864324
"Q96N77_IDR_119_262",0.458564520220624
"Q96N87_IDR_595_628",1
"Q96N95_IDR_135_247",0.503152518081116
"Q96N95_IDR_1_46",0.496847481918884
"Q96N96_IDR_1_134",0.456844761715185
"Q96N96_IDR_576_652",0.543155238284815
"Q96NA2_IDR_349_401",0.465940636807282
"Q96NA2_IDR_93_347",0.534059363192718
"Q96NA8_IDR_1_40",0.237282044568858
"Q96NA8_IDR_47_133",0.265143574638008
"Q96NR3_IDR_852_888",1
"Q96NS5_IDR_11_54",1
"Q96NT0_IDR_89_121",1
"Q96NT1_IDR_127_182",0.389256010220942
"Q96NT1_IDR_1_65",0.610743989779058
"Q96NU0_IDR_1199_1235",1
"Q96NU1_IDR_1_508",0.498881523403769
"Q96NU1_IDR_623_677",0.501118476596231
"Q96NW4_IDR_622_665",0.493015401821844
"Q96NW4_IDR_962_1050",0.506984598178156
"Q96P48_IDR_52_324",1
"Q96P50_IDR_369_401",0.549863821895598
"Q96P50_IDR_519_658",0.450136178104402
"Q96P56_IDR_357_466",1
"Q96P64_IDR_146_254",0.455537052083319
"Q96P64_IDR_323_384",0.544462947916681
"Q96P65_IDR_354_431",1
"Q96P66_IDR_227_395",0.465337747307717
"Q96P66_IDR_477_508",0.534662252692283
"Q96P69_IDR_315_363",1
"Q96P70_IDR_931_997",1
"Q96P71_IDR_1_35",0.450430996431602
"Q96P71_IDR_160_224",0.268099899295677
"Q96P71_IDR_234_281",0.281469104272721
"Q96PC2_IDR_85_151",1
"Q96PC5_IDR_1042_1078",0.224053200715803
"Q96PC5_IDR_1083_1412",0.185678451616138
"Q96PC5_IDR_1_56",0.213429599949851
"Q96PC5_IDR_888_937",0.211111547430056
"Q96PC5_IDR_92_600",0.165727200288152
"Q96PI1_IDR_1_79",1
"Q96PK6_IDR_148_669",1
"Q96PM9_IDR_1_82",0.367752244988247
"Q96PM9_IDR_272_315",0.336990213532234
"Q96PM9_IDR_84_260",0.295257541479519
"Q96PP4_IDR_134_173",0.481119967617868
"Q96PP4_IDR_182_232",0.518880032382133
"Q96PQ0_IDR_1108_1141",0.277943287651238
"Q96PQ0_IDR_1_131",0.722056712348762
"Q96PQ1_IDR_506_560",1
"Q96PQ6_IDR_107_220",0.468126145635671
"Q96PQ6_IDR_1_53",0.531873854364329
"Q96PR1_IDR_40_94",0.474675684952908
"Q96PR1_IDR_486_638",0.525324315047092
"Q96PS8_IDR_270_301",1
"Q96PU4_IDR_156_202",0.325323343124987
"Q96PU4_IDR_624_687",0.3484738774462
"Q96PU4_IDR_77_117",0.326202779428813
"Q96PU5_IDR_155_208",0.336670334459503
"Q96PY6_IDR_1066_1178",0.253210122256257
"Q96PZ0_IDR_1_101",1
"Q96PZ2_IDR_1_73",1
"Q96Q04_IDR_415_523",0.540042096667127
"Q96Q04_IDR_545_1460",0.459957903332873
"Q96Q05_IDR_267_297",1
"Q96Q07_IDR_559_612",1
"Q96Q15_IDR_1_143",0.343049648064519
"Q96Q15_IDR_1870_1920",0.284291927229205
"Q96Q15_IDR_3520_3604",0.372658424706276
"Q96Q35_IDR_18_80",0.534822719941834
"Q96Q35_IDR_399_445",0.465177280058166
"Q96Q40_IDR_1_89",1
"Q96Q42_IDR_265_489",1
"Q96Q45_IDR_1_173",1
"Q96Q83_IDR_1_48",1
"Q96Q89_IDR_1376_1820",0.255249812254003
"Q96Q89_IDR_222_262",0.26115061831486
"Q96QE4_IDR_1_947",1
"Q96Q89_IDR_482_580",0.240044407596527
"Q96Q89_IDR_593_1061",0.24355516183461
"Q96QE3_IDR_1196_1297",0.15062706379432
"Q96QE3_IDR_1524_1636",0.134451144743597
"Q96QF0_IDR_1_314",1
"Q96QF7_IDR_53_494",1
"Q96QH2_IDR_1_575",1
"Q96QI5_IDR_1_85",1
"Q96QK8_IDR_34_99",1
"Q96QP1_IDR_496_960",1
"Q96QR8_IDR_1_31",1
"Q96QS1_IDR_239_320",1
"Q96QS3_IDR_1_340",0.361726669765094
"Q96QS3_IDR_450_560",0.638273330234906
"Q96QS6_IDR_1_45",0.512545687950196
"Q96QS6_IDR_338_385",0.487454312049804
"Q96QT4_IDR_1257_1544",0.33440476702179
"Q96QT4_IDR_543_614",0.330433545771384
"Q96QT4_IDR_782_836",0.335161687206825
"Q96QT6_IDR_1_69",0.239045729952734
"Q96QT6_IDR_72_268",0.219331790993952
"Q96RJ3_IDR_1_31",0.431187281668301
"Q96RJ3_IDR_35_164",0.5688127183317
"Q96RJ6_IDR_1_104",1
"Q96RK0_IDR_47_1608",1
"Q96RK1_IDR_1_134",1
"Q96RL1_IDR_1_719",1
"Q96RL6_IDR_586_638",1
"Q96RL7_IDR_1343_1378",0.345596242014628
"Q96RL7_IDR_1672_1713",0.341514321836069
"Q96RL7_IDR_799_873",0.312889436149302
"Q96RU7_IDR_321_358",0.460854912813842
"Q96RU8_IDR_1_87",1
"Q96RV3_IDR_2043_2239",0.334987814946617
"Q96RV3_IDR_888_967",0.314906037395567
"Q96RV3_IDR_92_866",0.350106147657817
"Q96RW7_IDR_1_32",1
"Q96RY5_IDR_1_160",0.511651171669863
"Q96RY5_IDR_429_1214",0.488348828330137
"Q96S06_IDR_1_41",1
"Q96S15_IDR_361_394",0.533563837381515
"Q96SE7_IDR_61_206",1
"Q96SF2_IDR_526_557",1
"Q96SF7_IDR_1_106",0.453524326542681
"Q96SF7_IDR_289_602",0.546475673457319
"Q96SI1_IDR_1_46",1
"Q96SI9_IDR_344_386",0.520159398455331
"Q96SI9_IDR_458_504",0.479840601544669
"Q96SK2_IDR_106_246",0.476273804026324
"Q96SK2_IDR_277_311",0.523726195973676
"Q96SK3_IDR_1_113",1
"Q96SW2_IDR_1_44",1
"Q96SU4_IDR_183_371",1
"Q96SZ4_IDR_69_293",1
"Q96SZ5_IDR_1_44",1
"Q96SZ6_IDR_1_53",1
"Q96T17_IDR_1_731",1
"Q96T21_IDR_1_627",0.528760207011712
"Q96T21_IDR_785_815",0.471239792988288
"Q96T23_IDR_208_1425",1
"Q96T37_IDR_25_166",0.323563821974915
"Q96T37_IDR_256_369",0.323433333729765
"Q96T37_IDR_548_775",0.353002844295321
"Q96T49_IDR_318_534",1
"Q96T51_IDR_1_106",0.596811264093565
"Q96T51_IDR_605_635",0.403188735906435
"Q96T54_IDR_278_332",1
"Q96T55_IDR_269_309",1
"Q96T58_IDR_603_3493",0.435165259545605
"Q96T58_IDR_88_331",0.564834740454395
"Q96T59_IDR_1_157",1
"Q99250_IDR_1033_1096",0.249875620072674
"Q99250_IDR_1926_2005",0.26086104551538
"Q99250_IDR_653_695",0.243548698339267
"Q99259_IDR_1_92",1
"Q99442_IDR_101_167",0.52171552750138
"Q99442_IDR_288_399",0.47828447249862
"Q99453_IDR_1_141",0.562941940648663
"Q99453_IDR_149_314",0.437058059351337
"Q99456_IDR_15_94",0.480209584826926
"Q99456_IDR_437_472",0.519790415173074
"Q99457_IDR_157_307",0.498358097276813
"Q99457_IDR_1_93",0.501641902723187
"Q99459_IDR_109_476",1
"Q99460_IDR_272_317",0.502244925679081
"Q99460_IDR_837_875",0.497755074320919
"Q99466_IDR_1489_1547",0.295584120703269
"Q99466_IDR_1825_1941",0.401045815133155
"Q99466_IDR_1958_2003",0.303370064163576
"Q99469_IDR_1_283",1
"Q99558_IDR_277_342",0.196311089087454
"Q99558_IDR_658_779",0.183839214212875
"Q99558_IDR_788_826",0.190178158238753
"Q99558_IDR_87_209",0.192332937512325
"Q99569_IDR_1016_1129",0.293576845430444
"Q99569_IDR_1_521",0.392277188763174
"Q99569_IDR_761_807",0.314145965806381
"Q99570_IDR_783_818",0.434674073453251
"Q99570_IDR_835_935",0.565325926546749
"Q99572_IDR_418_470",1
"Q99575_IDR_126_199",0.248658689969079
"Q99575_IDR_1_95",0.18385740409118
"Q99575_IDR_362_394",0.188008110402504
"Q99575_IDR_721_799",0.192252437489977
"Q99575_IDR_897_942",0.18722335804726
"Q99578_IDR_186_217",1
"Q99581_IDR_136_238",1
"Q99583_IDR_17_552",1
"Q99590_IDR_103_1377",0.478853582685692
"Q99590_IDR_1_36",0.521146417314308
"Q99626_IDR_1_313",1
"Q99633_IDR_1_85",0.464371021209956
"Q99633_IDR_92_181",0.535628978790044
"Q99638_IDR_267_359",1
"Q99640_IDR_1_96",0.517830765123439
"Q99640_IDR_396_479",0.482169234876561
"Q99645_IDR_35_100",1
"Q99650_IDR_813_908",0.476989508758625
"Q99650_IDR_921_967",0.523010491241375
"Q99661_IDR_590_638",0.453332202828702
"Q99661_IDR_75_224",0.546667797171298
"Q99665_IDR_673_706",0.524965412719403
"Q99665_IDR_712_825",0.475034587280597
"Q99675_IDR_233_270",1
"Q99676_IDR_81_223",1
"Q99677_IDR_327_370",1
"Q99698_IDR_1174_1257",0.155575294057369
"Q99698_IDR_1487_1517",0.167206236797638
"Q99698_IDR_2075_2224",0.177586397696138
"Q99700_IDR_1_256",0.59687043651073
"Q99700_IDR_450_1313",0.40312956348927
"Q99704_IDR_254_448",1
"Q99708_IDR_1_819",0.453428685884543
"Q99708_IDR_822_897",0.546571314115457
"Q99715_IDR_2716_3063",1
"Q99717_IDR_226_259",1
"Q99719_IDR_318_369",1
"Q99726_IDR_1_68",1
"Q99728_IDR_118_426",1
"Q99732_IDR_1_53",1
"Q99733_IDR_118_155",0.523111000087776
"Q99733_IDR_341_375",0.476888999912224
"Q99741_IDR_1_152",1
"Q99742_IDR_200_240",0.531339826810395
"Q99742_IDR_409_521",0.468660173189605
"Q99747_IDR_277_310",1
"Q99935_IDR_1_212",1
"Q99941_IDR_1_498",0.387641338845163
"Q99941_IDR_522_566",0.309737813875208
"Q99941_IDR_668_703",0.302620847279629
"Q99942_IDR_143_180",1
"Q99944_IDR_1_32",1
"Q99946_IDR_1_160",0.487687541423468
"Q99946_IDR_178_208",0.512312458576532
"Q99952_IDR_304_437",1
"Q99956_IDR_142_199",0.505460827429516
"Q99956_IDR_347_384",0.494539172570484
"Q99958_IDR_159_424",0.521185424840642
"Q99958_IDR_34_69",0.478814575159358
"Q99959_IDR_1_348",1
"Q99961_IDR_248_306",1
"Q99962_IDR_248_289",1
"Q99963_IDR_246_285",1
"Q99966_IDR_1_147",1
"Q9BPX6_IDR_1_110",1
"Q9BPZ2_IDR_1_46",1
"Q9BPZ3_IDR_64_114",1
"Q9BPZ7_IDR_36_115",1
"Q9BQ04_IDR_149_359",1
"Q9BQ15_IDR_104_211",1
"Q9BQ16_IDR_1_39",0.613371297490194
"Q9BQ16_IDR_388_436",0.386628702509806
"Q9BQ31_IDR_450_491",1
"Q9BQ39_IDR_1_136",0.48521810269775
"Q9BQ39_IDR_668_737",0.51478189730225
"Q9BQ48_IDR_1_92",1
"Q9BQ50_IDR_1_46",1
"Q9BQ52_IDR_1_53",0.427188151282557
"Q9BQ52_IDR_189_235",0.248488153712522
"Q9BQ52_IDR_784_826",0.324323695004921
"Q9BQ61_IDR_1_145",1
"Q9BQ65_IDR_1_46",1
"Q9BQ66_IDR_1_199",1
"Q9BQ69_IDR_1_73",1
"Q9BQI3_IDR_1_37",0.553277833375096
"Q9BQI3_IDR_240_374",0.446722166624904
"Q9BQI4_IDR_231_270",1
"Q9BQI5_IDR_150_527",0.480501239606868
"Q9BQI5_IDR_1_68",0.519498760393132
"Q9BQI6_IDR_202_330",0.442930989163338
"Q9BQI6_IDR_716_799",0.557069010836662
"Q9BQI7_IDR_1_308",0.432548572860263
"Q9BQI7_IDR_735_771",0.567451427139737
"Q9BQI9_IDR_1_154",1
"Q9BQK8_IDR_533_589",0.52889695987703
"Q9BQK8_IDR_92_433",0.47110304012297
"Q9BQL6_IDR_141_189",1
"Q9BQM9_IDR_52_153",1
"Q9BQN1_IDR_308_747",1
"Q9BQQ3_IDR_205_440",1
"Q9BQQ7_IDR_164_232",1
"Q9BQS2_IDR_1_119",1
"Q9BQS6_IDR_1_49",1
"Q9BQS8_IDR_181_309",0.238655497156654
"Q9BRD0_IDR_1_50",0.590038231916498
"Q9BRD0_IDR_55_498",0.409961768083502
"Q9BRG2_IDR_119_267",1
"Q9BRH9_IDR_77_206",1
"Q9BRI3_IDR_20_66",1
"Q9BRJ6_IDR_1_97",1
"Q9BRJ9_IDR_146_238",0.465863336673236
"Q9BRJ9_IDR_1_89",0.534136663326764
"Q9BRK0_IDR_145_252",1
"Q9BRK4_IDR_1_586",0.548236119718421
"Q9BRK4_IDR_619_656",0.451763880281579
"Q9BRL6_IDR_94_282",1
"Q9BRN9_IDR_1_61",1
"Q9BRP0_IDR_245_275",0.453182976233952
"Q9BRP0_IDR_9_111",0.546817023766048
"Q9BRP1_IDR_105_179",1
"Q9BRP8_IDR_1_152",1
"Q9BRQ0_IDR_1_324",1
"Q9BRQ5_IDR_1_57",0.533125104412139
"Q9BRQ5_IDR_191_258",0.466874895587861
"Q9BRU9_IDR_180_249",1
"Q9BRV8_IDR_23_80",1
"Q9BRX8_IDR_1_32",1
"Q9BRY0_IDR_112_165",1
"Q9BRZ2_IDR_376_458",1
"Q9BS31_IDR_53_207",1
"Q9BS91_IDR_1_34",0.574763276908926
"Q9BS91_IDR_377_424",0.425236723091074
"Q9BS92_IDR_1_32",1
"Q9BSA4_IDR_441_534",1
