"","GO0000280_nuclear_division"
"Q9H1J1_IDR_1_65",0.528438931310143
"Q9H1J1_IDR_225_476",0.471561068689857
"Q9H1K0_IDR_206_246",0.307901390394817
"Q9H1K0_IDR_379_468",0.343858834064946
"Q9H211_IDR_1_170",0.569097748275529
"Q9H211_IDR_369_432",0.430902251724471
"Q9H221_IDR_1_35",1
"Q9H222_IDR_1_33",1
"Q9H228_IDR_327_398",1
"Q9H246_IDR_1_91",1
"Q9H251_IDR_3320_3354",1
"Q9H252_IDR_140_203",0.489473501826629
"Q9H252_IDR_717_960",0.510526498173371
"Q9H254_IDR_2119_2153",0.353335410182169
"Q9H254_IDR_2174_2437",0.315447027308671
"Q9H254_IDR_2529_2564",0.33121756250916
"Q9H257_IDR_166_283",0.520229815436153
"Q9H257_IDR_341_536",0.479770184563847
"Q9H293_IDR_1_81",1
"Q9H2A3_IDR_1_121",0.541265913314045
"Q9H2A3_IDR_175_272",0.458734086685955
"Q9H2A7_IDR_103_238",0.516368189424625
"Q9H2A7_IDR_1_33",0.483631810575375
"Q9H2A9_IDR_1_144",1
"Q9H2J7_IDR_658_707",0.518508368717619
"Q9H2K0_IDR_245_278",0.513800773214109
"Q9H2K0_IDR_27_77",0.486199226785891
"Q9H2K2_IDR_805_873",1
"Q9H2L5_IDR_75_170",1
"Q9H2K8_IDR_301_507",0.493108296481858
"Q9H2K8_IDR_558_595",0.506891703518143
"Q9H2P0_IDR_132_163",0.226651660673368
"Q9H2P0_IDR_194_449",0.232807966780269
"Q9H2P0_IDR_690_745",0.255726964833103
"Q9H2P0_IDR_841_1102",0.28481340771326
"Q9H2S1_IDR_1_67",0.322813941805469
"Q9H2S1_IDR_535_579",0.325929988191802
"Q9H2S1_IDR_69_118",0.351256070002729
"Q9H2S6_IDR_196_246",1
"Q9H2S9_IDR_1_513",1
"Q9H2U1_IDR_1_179",1
"Q9H2U2_IDR_1_31",1
"Q9H2U9_IDR_693_754",1
"Q9H2V7_IDR_1_52",1
"Q9H307_IDR_279_717",0.515958072569025
"Q9H320_IDR_1_206",1
"Q9H321_IDR_1_246",1
"Q9H322_IDR_1_139",1
"Q9H329_IDR_1_62",0.497547003802419
"Q9H329_IDR_369_900",0.502452996197581
"Q9H330_IDR_1_45",0.331042858087392
"Q9H330_IDR_236_354",0.336214925910644
"Q9H330_IDR_846_879",0.332742216001964
"Q9H334_IDR_1_297",0.374095399790025
"Q9H334_IDR_357_442",0.305612904785759
"Q9H334_IDR_543_677",0.320291695424215
"Q9H336_IDR_245_287",1
"Q9H347_IDR_174_608",0.485754375323716
"Q9H347_IDR_94_172",0.514245624676284
"Q9H361_IDR_433_538",1
"Q9H3C7_IDR_362_621",1
"Q9H3D4_IDR_119_161",0.322584307005357
"Q9H3D4_IDR_351_399",0.366723214840429
"Q9H3D4_IDR_428_542",0.310692478154214
"Q9H3R1_IDR_1_75",1
"Q9H3R2_IDR_1_176",1
"Q9H3R5_IDR_1_50",1
"Q9H3S1_IDR_1_35",0.337821241572184
"Q9H3S1_IDR_645_678",0.339676922732585
"Q9H3S1_IDR_709_761",0.322501835695231
"Q9H3S3_IDR_1_87",1
"Q9H3S7_IDR_1464_1587",0.197464667304376
"Q9H3S7_IDR_1589_1620",0.215731488080104
"Q9H3S7_IDR_705_784",0.214468078427225
"Q9H3S7_IDR_851_926",0.195204566457659
"Q9H3S7_IDR_928_1158",0.177131199730637
"Q9H3T2_IDR_541_930",1
"Q9H3T3_IDR_629_888",1
"Q9H3Y8_IDR_1_58",0.481588216942047
"Q9H3Y8_IDR_61_114",0.518411783057953
"Q9H3Z4_IDR_133_198",1
"Q9H400_IDR_1_295",1
"Q9H410_IDR_1_109",1
"Q9H422_IDR_53_85",0.244166950033726
"Q9H4B6_IDR_1_196",1
"Q9H4B8_IDR_1_73",1
"Q9H4D0_IDR_793_875",0.518981231388632
"Q9H4D0_IDR_888_945",0.481018768611368
"Q9H4D5_IDR_1_109",1
"Q9H4E7_IDR_472_631",1
"Q9H4F1_IDR_1_49",1
"Q9H4F8_IDR_284_314",1
"Q9H4G0_IDR_1_92",0.55581344186604
"Q9H4G0_IDR_391_881",0.44418655813396
"Q9H4G1_IDR_1_39",1
"Q9H4H8_IDR_299_507",1
"Q9H4I0_IDR_373_479",0.494339967232973
"Q9H4I0_IDR_98_298",0.505660032767027
"Q9H4I2_IDR_1_139",0.150067750820211
"Q9H4I2_IDR_154_350",0.185771580836872
"Q9H4I2_IDR_354_541",0.139310953036177
"Q9H4I2_IDR_543_622",0.189691096569304
"Q9H4I2_IDR_664_771",0.186448219648016
"Q9H4I2_IDR_888_956",0.14871039908942
"Q9H4Z2_IDR_171_244",0.243105226152956
"Q9H4Z2_IDR_248_459",0.264942552817751
"Q9H4Z2_IDR_681_924",0.233530412271994
"Q9H4Z3_IDR_1_33",0.324972199269412
"Q9H4Z3_IDR_669_704",0.33056702832366
"Q9H4Z3_IDR_82_158",0.344460772406929
"Q9H501_IDR_538_602",0.252368066638822
"Q9H501_IDR_610_748",0.289863001039503
"Q9H501_IDR_75_343",0.228977613621755
"Q9H501_IDR_792_825",0.22879131869992
"Q9H511_IDR_1_48",1
"Q9H582_IDR_1095_1198",0.48240861727116
"Q9H582_IDR_1_1037",0.51759138272884
"Q9H583_IDR_1169_1199",1
"Q9H598_IDR_1_112",1
"Q9H5H4_IDR_1_262",1
"Q9H5I5_IDR_148_198",0.135924674538008
"Q9H5I5_IDR_360_416",0.142063207957747
"Q9H5I5_IDR_421_490",0.144676120068173
"Q9H5I5_IDR_608_675",0.139967314358341
"Q9H5V8_IDR_769_807",1
"Q9H5Y7_IDR_567_605",0.467800279141473
"Q9H607_IDR_1_150",1
"Q9H5Y7_IDR_662_755",0.532199720858527
"Q9H5Z6_IDR_250_455",1
"Q9H609_IDR_1_32",1
"Q9H611_IDR_126_204",1
"Q9H633_IDR_113_154",1
"Q9H665_IDR_1_31",0.339751676472448
"Q9H665_IDR_40_88",0.317060795737737
"Q9H665_IDR_94_240",0.343187527789815
"Q9H693_IDR_1_64",0.540591428153276
"Q9H693_IDR_84_158",0.459408571846724
"Q9H694_IDR_416_757",0.280475621327405
"Q9H694_IDR_777_848",0.416481167698264
"Q9H694_IDR_941_973",0.303043210974331
"Q9H6A0_IDR_1_43",1
"Q9H6A9_IDR_1828_2034",0.477767622161716
"Q9H6A9_IDR_94_643",0.522232377838284
"Q9H6B1_IDR_52_82",0.242403073141808
"Q9H6F2_IDR_255_299",1
"Q9H6F5_IDR_1_360",1
"Q9H6H4_IDR_145_257",1
"Q9H6I2_IDR_1_367",1
"Q9H6J7_IDR_258_331",1
"Q9H6K1_IDR_186_282",1
"Q9H6K5_IDR_1_1324",1
"Q9H6L5_IDR_1_66",0.469169481312048
"Q9H6L5_IDR_256_497",0.530830518687952
"Q9H6P5_IDR_1_38",1
"Q9H6Q3_IDR_1_32",1
"Q9H6R0_IDR_1_64",1
"Q9H6R3_IDR_1_57",1
"Q9H6R4_IDR_1_65",1
"Q9H6R7_IDR_241_279",0.322042858189807
"Q9H6R7_IDR_435_552",0.373158876271228
"Q9H6R7_IDR_678_721",0.304798265538965
"Q9H6S0_IDR_1182_1284",0.552025680394852
"Q9H6S0_IDR_1_38",0.447974319605148
"Q9H6S1_IDR_1_392",1
"Q9H6S3_IDR_1_48",0.239209531360358
"Q9H6S3_IDR_175_249",0.275219519300026
"Q9H6S3_IDR_437_490",0.238347021083476
"Q9H6S3_IDR_578_620",0.24722392825614
"Q9H6T3_IDR_251_281",0.335225873907889
"Q9H6T3_IDR_34_87",0.338092872540045
"Q9H6T3_IDR_401_539",0.326681253552065
"Q9H6U6_IDR_781_814",0.456938047808862
"Q9H6U6_IDR_842_928",0.543061952191137
"Q9H6U8_IDR_1_50",1
"Q9H707_IDR_125_159",0.330130181617106
"Q9H707_IDR_173_211",0.331108694353596
"Q9H707_IDR_59_103",0.338761124029299
"Q68CR7_IDR_334_376",0.50378097220095
"Q68CR7_IDR_407_880",0.49621902779905
"Q68CZ1_IDR_1_219",0.374940847971196
"Q68CZ1_IDR_929_1145",0.625059152028804
"Q68CZ2_IDR_338_600",0.48840193638744
"Q68CZ2_IDR_606_1158",0.51159806361256
"Q68CZ6_IDR_224_305",0.514788435076406
"Q68CZ6_IDR_418_449",0.485211564923594
"Q68D10_IDR_1_610",0.439418087566612
"Q68D10_IDR_644_685",0.560581912433388
"Q68D42_IDR_115_153",1
"Q68D51_IDR_1_481",1
"Q68D85_IDR_394_454",1
"Q68D86_IDR_1_334",1
"Q68DA7_IDR_105_969",0.353033235565387
"Q68DA7_IDR_1384_1419",0.318666401494676
"Q68DA7_IDR_35_85",0.328300362939936
"Q68DC2_IDR_478_779",1
"Q68DE3_IDR_1_37",0.339483991847731
"Q68DE3_IDR_152_2172",0.331970390715785
"Q68EN5_IDR_1_123",1
"Q68G74_IDR_1_67",0.521197844774714
"Q68G74_IDR_278_356",0.478802155225286
"Q68G75_IDR_1_181",1
"Q68J44_IDR_1_32",1
"Q69YG0_IDR_1_59",1
"Q69YI7_IDR_85_257",1
"Q69YN4_IDR_133_300",0.416344970515526
"Q69YN4_IDR_579_616",0.320289743027076
"Q69YU5_IDR_37_71",1
"Q69YZ2_IDR_1_41",0.251982234958532
"Q69YZ2_IDR_250_282",0.257840134345669
"Q695T7_IDR_1_31",1
"Q69YH5_IDR_1_1023",1
"Q69YN2_IDR_268_324",1
"Q69YN4_IDR_1575_1812",0.263365286457398
"Q69YU3_IDR_164_496",1
"Q69YW2_IDR_1_31",1
"Q69YZ2_IDR_144_241",0.244584469978774
"Q69YZ2_IDR_79_112",0.245593160717024
"Q6AWC2_IDR_1019_1071",0.192048506085184
"Q6AWC2_IDR_828_997",0.237587506782609
"Q6AZW8_IDR_1_54",1
"Q6AZY7_IDR_240_606",1
"Q6B0I6_IDR_346_523",1
"Q6BDS2_IDR_1137_1184",0.187589123914396
"Q6BDS2_IDR_268_306",0.191730460019866
"Q6BDS2_IDR_413_450",0.235113494350187
"Q6BDS2_IDR_743_809",0.194476432702535
"Q6BDS2_IDR_889_1129",0.191090489013015
"Q6BEB4_IDR_1_274",0.578499075672682
"Q6BEB4_IDR_367_398",0.421500924327318
"Q6DCA0_IDR_1_100",1
"Q6DD87_IDR_1_121",1
"Q6DHV5_IDR_1_133",1
"Q6DHY5_IDR_354_447",1
"Q6DJT9_IDR_219_500",1
"Q6DKI7_IDR_197_235",1
"Q6DN12_IDR_1_186",1
"Q6DN14_IDR_1_252",1
"Q6EMK4_IDR_352_408",1
"Q6F5E8_IDR_900_1435",1
"Q6FHJ7_IDR_293_346",1
"Q6FI81_IDR_167_270",1
"Q6FIF0_IDR_36_147",1
"Q6GMV2_IDR_385_418",1
"Q6GPH4_IDR_172_260",1
"Q6GPH6_IDR_131_161",0.338798211681169
"Q6GPH6_IDR_1_31",0.324800171334744
"Q6GPH6_IDR_33_87",0.336401616984088
"Q6GQQ9_IDR_49_98",0.369867216493415
"Q6GQQ9_IDR_437_587",0.326814664849441
"Q6GQQ9_IDR_636_794",0.303318118657144
"Q6GTS8_IDR_1_38",1
"Q6GYQ0_IDR_1620_1681",0.178086793646615
"Q6GYQ0_IDR_1715_1757",0.187397123149974
"Q6GYQ0_IDR_321_387",0.179217484751373
"Q6GYQ0_IDR_450_512",0.188862850756539
"Q6GYQ0_IDR_688_1036",0.266435747695499
"Q6H3X3_IDR_208_253",1
"Q6H8Q1_IDR_265_299",0.526334389574654
"Q6H8Q1_IDR_309_506",0.473665610425346
"Q6H9L7_IDR_1_377",1
"Q6HA08_IDR_1_53",0.521540844378476
"Q6HA08_IDR_284_431",0.478459155621524
"Q6IE81_IDR_538_842",1
"Q6IEE7_IDR_1_37",0.332802306656095
"Q6IEE7_IDR_817_872",0.331553637945494
"Q6IEE7_IDR_940_1043",0.335644055398412
"Q6IEG0_IDR_214_244",0.467379106616706
"Q6IEG0_IDR_254_339",0.532620893383294
"Q6IMN6_IDR_318_831",0.345490802457643
"Q6IMN6_IDR_65_115",0.300033612459895
"Q6IMN6_IDR_911_977",0.354475585082462
"Q6IN84_IDR_1_46",0.530717584205881
"Q6IN84_IDR_309_353",0.469282415794119
"Q6IN85_IDR_650_833",1
"Q6IPM2_IDR_1_695",1
"Q6IPR3_IDR_199_249",1
"Q6IPT2_IDR_32_89",1
"Q6IPW1_IDR_1_90",1
"Q6IPX1_IDR_352_449",1
"Q6IQ19_IDR_38_255",1
"Q6IQ20_IDR_1_61",1
"Q6IQ21_IDR_219_274",0.347418215595106
"Q6IQ21_IDR_276_325",0.328977581314609
"Q6IQ21_IDR_327_385",0.323604203090286
"Q6IQ23_IDR_103_157",0.42373984828946
"Q6IQ23_IDR_285_1121",0.57626015171054
"Q6IQ55_IDR_557_1244",0.463008456553652
"Q6IS24_IDR_1_99",1
"Q6ISB3_IDR_192_239",0.340752692610049
"Q6ISB3_IDR_421_467",0.347907606249913
"Q6ISB3_IDR_80_110",0.311339701140038
"Q6ISU1_IDR_176_231",1
"Q6IV72_IDR_62_182",1
"Q6IWH7_IDR_45_104",0.505980730771447
"Q6IWH7_IDR_901_933",0.494019269228553
"Q6J272_IDR_46_86",0.532175125583784
"Q6J272_IDR_91_200",0.467824874416216
"Q6J4K2_IDR_1_35",1
"Q6J9G0_IDR_1_100",1
"Q6JBY9_IDR_1_416",1
"Q6JVE6_IDR_1_31",1
"Q6K0P9_IDR_401_492",0.433137314669351
"Q6K0P9_IDR_91_208",0.566862685330649
"Q6KB66_IDR_1_40",0.482606884165628
"Q6KB66_IDR_408_452",0.517393115834372
"Q6KC79_IDR_108_1189",0.284224058742009
"Q6KC79_IDR_1_49",0.231672817006199
"Q6KC79_IDR_2474_2521",0.27091980256867
"Q6KC79_IDR_2630_2705",0.213183321683122
"Q6KF10_IDR_20_90",0.491372818203212
"Q6KF10_IDR_293_351",0.508627181796788
"Q6L8G9_IDR_1_118",1
"Q6L8H2_IDR_1_238",1
"Q6MZT1_IDR_1_46",0.526798970548372
"Q6MZT1_IDR_154_206",0.473201029451628
"Q6MZW2_IDR_15_61",1
"Q6N021_IDR_1_1105",0.250941023866049
"Q6N021_IDR_1459_1560",0.23660469630278
"Q6N021_IDR_1806_1842",0.24515457816712
"Q6N021_IDR_1931_1968",0.267299701664051
"Q6N022_IDR_1_281",0.493214848897375
"Q6N022_IDR_293_331",0.506785151102625
"Q6N043_IDR_1_405",0.513976575789841
"Q6N043_IDR_468_979",0.486023424210159
"Q6N069_IDR_575_639",1
"Q6N075_IDR_1_33",1
"Q6NS38_IDR_1_54",1
"Q6NSI3_IDR_1_398",1
"Q6NSI4_IDR_1_40",0.398429046515561
"Q6NSI4_IDR_566_675",0.601570953484439
"Q6NSI8_IDR_526_621",0.504142331419589
"Q6NSI8_IDR_63_143",0.495857668580411
"Q6NSJ0_IDR_1_70",1
"Q6NSJ2_IDR_1_180",0.457183664216754
"Q6NSJ2_IDR_186_506",0.542816335783246
"Q6NSJ5_IDR_172_226",1
"Q6NSW7_IDR_147_186",0.485080572388781
"Q6NSW7_IDR_1_98",0.514919427611219
"Q6NSZ9_IDR_126_333",1
"Q6NT46_IDR_1_116",1
"Q6NT52_IDR_120_163",1
"Q6NT76_IDR_52_155",0.338648260079619
"Q6NUK4_IDR_146_255",1
"Q6NUM6_IDR_201_305",1
"Q6NUM9_IDR_1_58",1
"Q6NUN7_IDR_1_778",1
"Q6NUN9_IDR_150_365",0.486749710390629
"Q6NUN9_IDR_464_507",0.51325028960937
"Q6NUP7_IDR_681_873",1
"Q6NUQ1_IDR_1_50",1
"Q6NUQ4_IDR_16_107",1
"Q6NUS6_IDR_18_79",1
"Q6NUT2_IDR_1_79",1
"Q6NV75_IDR_197_264",0.476266505875997
"Q6NW40_IDR_1_45",0.521104264047554
"Q6NV75_IDR_319_609",0.523733494124003
"Q6NVV3_IDR_369_410",1
"Q6NW29_IDR_114_164",1
"Q6NW34_IDR_262_353",0.371042168353935
"Q6NW34_IDR_386_419",0.307290674214866
"Q6NW34_IDR_431_536",0.321667157431199
"Q6NW40_IDR_118_155",0.478895735952446
"Q6NWY9_IDR_178_269",0.328432636404301
"Q6NWY9_IDR_1_94",0.31858609846141
"Q6NWY9_IDR_688_871",0.352981265134289
"Q6NX45_IDR_1_234",1
"Q9H714_IDR_1_216",0.558143893343177
"Q9H714_IDR_223_335",0.441856106656823
"Q9H720_IDR_369_423",1
"Q9H756_IDR_228_264",0.510427157563331
"Q9H756_IDR_304_341",0.489572842436669
"Q9H772_IDR_1_42",1
"Q9H773_IDR_134_170",1
"Q9H788_IDR_102_318",1
"Q9H790_IDR_1_59",1
"Q9H792_IDR_1_1267",0.533113923606633
"Q9H792_IDR_1407_1453",0.466886076393367
"Q9H799_IDR_1485_1531",0.39278695121924
"Q9H799_IDR_1625_1745",0.316844607599589
"Q9H799_IDR_1798_3169",0.290368441181171
"Q9H7B2_IDR_272_306",1
"Q9H7C4_IDR_1_59",0.44411374229173
"Q9H7C4_IDR_62_166",0.55588625770827
"Q9H7D0_IDR_1644_1870",1
"Q9H7D7_IDR_1_122",1
"Q9H7E2_IDR_612_651",0.506458341080353
"Q9H7E2_IDR_76_549",0.493541658919647
"Q9H7E9_IDR_1_104",0.510013027770948
"Q9H7E9_IDR_166_222",0.489986972229052
"Q9H7J1_IDR_1_84",1
"Q9H7L9_IDR_157_207",0.482973210559409
"Q9H7L9_IDR_1_80",0.517026789440591
"Q9H7U1_IDR_687_834",0.557302877045778
"Q9H7V2_IDR_1_89",0.4466129875697
"Q9H7V2_IDR_96_175",0.553387012430301
"Q9H7X2_IDR_1_65",1
"Q9H7X3_IDR_1_124",1
"Q9H7Y0_IDR_1_34",1
"Q9H7Z3_IDR_273_304",0.357109752142371
"Q9H7Z3_IDR_28_146",0.642890247857629
"Q9H7Z6_IDR_111_165",0.502218517998553
"Q9H7Z6_IDR_1_51",0.497781482001447
"Q9H7Z7_IDR_1_97",1
"Q9H808_IDR_1_238",1
"Q9H813_IDR_1_57",1
"Q9H814_IDR_1_216",0.538834429959168
"Q9H814_IDR_312_394",0.461165570040832
"Q9H816_IDR_321_352",0.29738942450329
"Q9H816_IDR_356_401",0.405617455840892
"Q9H816_IDR_439_490",0.296993119655818
"Q9H819_IDR_195_247",0.51126694999382
"Q9H819_IDR_22_63",0.48873305000618
"Q9H8L6_IDR_250_287",0.200483855179528
"Q9H8L6_IDR_296_393",0.21061760158165
"Q9H8L6_IDR_651_695",0.188066367959454
"Q9H8L6_IDR_760_809",0.218293622871574
"Q9H8M2_IDR_245_310",0.32574907204029
"Q9H8M2_IDR_38_137",0.346039468003189
"Q9H8M2_IDR_451_575",0.328211459956521
"Q9H8M5_IDR_736_783",0.342782209441926
"Q9H8M5_IDR_822_875",0.328893027889983
"Q9H8M5_IDR_9_69",0.32832476266809
"Q9H8M9_IDR_62_112",1
"Q9H8N7_IDR_125_304",0.453034396670497
"Q9H8N7_IDR_306_485",0.546965603329503
"Q9H8S5_IDR_1_70",1
"Q9H8T0_IDR_1_69",1
"Q9H8U3_IDR_1_166",1
"Q9H8V3_IDR_349_449",0.438963381404717
"Q9H8V3_IDR_832_914",0.561036618595283
"Q9H8W3_IDR_1_124",0.501732518570596
"Q9H8W3_IDR_184_233",0.498267481429404
"Q9H987_IDR_88_954",1
"Q9H992_IDR_1_479",1
"Q9H9A5_IDR_476_512",0.462677853858516
"Q9H9A5_IDR_711_744",0.537322146141484
"Q9H9A7_IDR_216_476",1
"Q9H9B1_IDR_1267_1298",0.31825944300968
"Q9H9B1_IDR_1_513",0.356848203874942
"Q9H9B1_IDR_653_705",0.324892353115378
"Q9H9C1_IDR_1_140",1
"Q9H9D4_IDR_174_346",1
"Q9H9F9_IDR_377_439",1
"Q9H9H4_IDR_164_285",1
"Q9H9H5_IDR_34_199",1
"Q9H9J2_IDR_1_35",1
"Q9H9L3_IDR_10_174",1
"Q9H9L4_IDR_102_152",0.517604271186872
"Q9H9L4_IDR_347_492",0.482395728813128
"Q9H9L7_IDR_1_129",1
"Q9H9P8_IDR_1_45",1
"Q9HAI6_IDR_17_100",1
"Q9HAJ7_IDR_34_106",1
"Q9HAK2_IDR_387_575",1
"Q9HAN9_IDR_110_145",1
"Q9HAP2_IDR_1_74",0.515164438508676
"Q9HAP2_IDR_234_731",0.484835561491324
"Q9HAQ2_IDR_437_576",0.521987906052825
"Q9HAQ2_IDR_718_790",0.478012093947175
"Q9HAS0_IDR_1_33",1
"Q9HAS3_IDR_1_82",1
"Q9HAT1_IDR_254_461",1
"Q9HAU0_IDR_106_163",0.264497821609537
"Q9HAU0_IDR_271_728",0.43562031609753
"Q9HAU0_IDR_730_1114",0.299881862292934
"Q9HAU4_IDR_138_250",1
"Q9HAU5_IDR_1012_1108",0.209459623441084
"Q9HAU5_IDR_1110_1165",0.204244475493875
"Q9HAU5_IDR_1_135",0.18779687696421
"Q9HAU5_IDR_1203_1272",0.199403072017721
"Q9HAU5_IDR_485_562",0.19909595208311
"Q9HB21_IDR_116_188",0.4640778755656
"Q9HB21_IDR_292_404",0.5359221244344
"Q9HB29_IDR_542_575",1
"Q9HB58_IDR_116_458",1
"Q9HB65_IDR_118_282",1
"Q9HB89_IDR_377_426",1
"Q9HB90_IDR_1_59",1
"Q9HB96_IDR_174_279",1
"Q9HBA0_IDR_1_144",0.557376483016426
"Q9HBA0_IDR_790_871",0.442623516983574
"Q9HBB8_IDR_476_660",0.315237757064265
"Q9HBB8_IDR_702_773",0.345612833730844
"Q9HBB8_IDR_810_845",0.339149409204891
"Q9HBD1_IDR_396_1140",1
"Q9HBE1_IDR_129_412",0.313050759271582
"Q9HBE1_IDR_417_687",0.335410733548629
"Q9HBE1_IDR_73_127",0.351538507179789
"Q9HBG4_IDR_667_711",1
"Q9HBG7_IDR_466_508",0.496483426499372
"Q9HBG7_IDR_512_579",0.503516573500628
"Q9HBM6_IDR_134_251",1
"Q9HBR0_IDR_402_1063",1
"Q9HBT8_IDR_1_36",0.508780814305613
"Q9HBT8_IDR_91_197",0.491219185694387
"Q9HBU1_IDR_1_254",1
"Q9HBU6_IDR_1_83",1
"Q9HBU9_IDR_272_364",1
"Q9HBV2_IDR_253_294",0.499726938517456
"Q9HBV2_IDR_29_72",0.500273061482544
"Q9HBW0_IDR_317_351",1
"Q9HBW1_IDR_1_41",0.510287523134233
"Q9HBW1_IDR_509_546",0.489712476865767
"Q9HBX8_IDR_498_538",0.522020805973625
"Q9HBX8_IDR_907_967",0.477979194026375
"Q9HBZ2_IDR_1_70",0.334737370946012
"Q9HBZ2_IDR_439_659",0.32536664047002
"Q9HBZ2_IDR_661_700",0.339895988583969
"Q9HC07_IDR_1_89",1
"Q9HC10_IDR_1286_1402",0.392059117974853
"Q9HC10_IDR_135_248",0.305160104420539
"Q9HC10_IDR_646_687",0.302780777604608
"Q9HC35_IDR_56_214",0.480606692917507
"Q9HC35_IDR_868_981",0.519393307082493
"Q9HC36_IDR_45_84",1
"Q9HC44_IDR_1_380",0.449422144945852
"Q9HC84_IDR_3673_4118",0.200735711877878
"Q9HC98_IDR_1_36",1
"Q9HCB6_IDR_1_35",1
"Q9HCC6_IDR_1_43",0.530762732123168
"Q9HCC6_IDR_151_215",0.469237267876832
"Q9HCC9_IDR_293_401",0.327722567260649
"Q9HCC9_IDR_404_514",0.219867547538222
"Q9HCC9_IDR_523_707",0.222775713425938
"Q9HCC9_IDR_764_806",0.229634171775191
"Q9HCD5_IDR_1_181",0.378967588394859
"Q9HCD5_IDR_376_438",0.301710883933121
"Q9HCD5_IDR_440_532",0.319321527672019
"Q9HCD6_IDR_101_317",0.232538301117806
"Q9HCD6_IDR_1375_1990",0.256021808587825
"Q9HCD6_IDR_1_96",0.26800460060876
"Q9HCD6_IDR_396_436",0.243435289685609
"Q9HCE0_IDR_1_242",1
"Q9HCE3_IDR_1113_1165",0.19720318534477
"Q9HCE3_IDR_1229_1261",0.144761014532348
"Q9HCE3_IDR_1_63",0.146888286242323
"Q9HCE3_IDR_670_720",0.145121352145977
"Q9HCE3_IDR_68_618",0.191000449322394
"Q9HCE3_IDR_960_1022",0.175025712412187
"Q9HCH5_IDR_22_71",0.306442026053361
"Q9HCH5_IDR_75_611",0.693557973946639
"Q9HCI5_IDR_1_488",1
"Q9HCI6_IDR_1_130",1
"Q9HCI7_IDR_137_471",0.510525328462461
"Q9HCI7_IDR_503_545",0.489474671537539
"Q9HCJ0_IDR_1_1395",0.299333713527473
"Q9HCJ0_IDR_1397_1493",0.353471657612592
"Q9HCJ0_IDR_1600_1632",0.347194628859934
"Q9HCJ1_IDR_455_492",1
"Q9HCJ2_IDR_570_616",1
"Q9HCJ3_IDR_1_48",0.495764259822724
"Q9HCJ3_IDR_360_667",0.504235740177276
"Q9HCM2_IDR_1_33",1
"Q9HCM3_IDR_1373_1487",0.219026997458913
"Q9HCM3_IDR_1493_1821",0.242310972363253
"Q9HCM3_IDR_1883_1919",0.226434027193234
"Q9HCM3_IDR_1_949",0.312228002984601
"Q9HCM4_IDR_1_38",0.465506345317873
"Q9HCM4_IDR_349_660",0.534493654682127
"Q9HCM7_IDR_1_1045",1
"Q9HCN3_IDR_1_33",1
"Q9HCN4_IDR_283_374",1
"Q9HCN6_IDR_295_339",1
"Q9HCP0_IDR_1_36",0.495082703077172
"Q9HCP0_IDR_334_422",0.504917296922828
"Q9HCR9_IDR_43_184",1
"Q9HCS4_IDR_1_588",1
"Q9HCS5_IDR_299_686",1
"Q9HCS7_IDR_743_838",1
"Q9HCT0_IDR_1_32",1
"Q9HD90_IDR_148_298",0.446930027443943
"Q9HD90_IDR_1_99",0.553069972556057
"Q9HDC5_IDR_372_404",0.421296650502726
"Q9HDC5_IDR_414_635",0.578703349497274
"Q9HDC9_IDR_1_60",1
"Q9NNX1_IDR_37_75",0.499832598609061
"Q9NNX1_IDR_87_173",0.500167401390939
"Q9NNX6_IDR_1_38",1
"Q9NNX9_IDR_1_186",1
"Q9NNZ3_IDR_133_176",0.33756194490812
"Q9NNZ3_IDR_200_241",0.330394716829069
"Q9NNZ3_IDR_98_131",0.332043338262812
"Q9NP08_IDR_26_207",1
"Q9NP31_IDR_1_67",0.489577910694676
"Q9NP31_IDR_189_381",0.510422089305323
"Q9NP50_IDR_82_155",1
"Q9NP56_IDR_1_91",0.503934298267886
"Q9NP56_IDR_418_450",0.496065701732114
"Q9NP59_IDR_237_282",1
"Q9NP61_IDR_129_420",1
"Q9NP98_IDR_1_176",1
"Q9NP99_IDR_138_234",1
"Q9NPA0_IDR_1_38",0.475779320383306
"Q9NPA0_IDR_177_242",0.524220679616694
"Q9NPA1_IDR_28_84",1
"Q9NPA3_IDR_104_140",0.488650748688136
"Q9NPA3_IDR_27_85",0.511349251311864
"Q9NPB0_IDR_1_117",1
"Q9NPB1_IDR_1_33",1
"Q9NPB3_IDR_1_50",1
"Q9NPB6_IDR_251_346",1
"Q9NPB8_IDR_626_672",1
"Q9NPC1_IDR_311_358",1
"Q9NPC2_IDR_252_301",0.509982063917011
"Q9NPC2_IDR_304_374",0.490017936082989
"Q9NPC3_IDR_167_277",1
"Q9NPC6_IDR_1_143",1
"Q9NPC7_IDR_109_301",1
"Q9NPC8_IDR_160_291",1
"Q9NPD5_IDR_130_165",0.343854469160688
"Q9NPI6_IDR_132_538",1
"Q9NPI7_IDR_1_259",1
"Q9NPI9_IDR_1_32",0.489580965002318
"Q9NPI9_IDR_350_418",0.510419034997682
"Q9NPJ4_IDR_1_92",1
"Q9NPJ6_IDR_159_270",1
"Q9NPL8_IDR_1_40",0.486416719890627
"Q9NPL8_IDR_247_285",0.513583280109373
"Q9NPQ8_IDR_427_472",1
"Q9NPR2_IDR_677_797",1
"Q9NPR9_IDR_147_181",0.534094338202818
